
[00:00:00.000 --> 00:00:04.220]  「神的家,永生神的議會」
[00:08:28.000 --> 00:08:30.000]  沒有的,二十幾
[00:08:30.000 --> 00:08:34.000]  有二十八的,最高是多少
[00:08:34.000 --> 00:08:38.000]  我們在這座大廈都不知道最高那層是多少
[00:08:38.000 --> 00:08:40.000]  真的不知道,是不是
[00:08:40.000 --> 00:08:42.000]  我們只知道有地下的,對不對
[00:08:42.000 --> 00:08:45.000]  不是十一樓,對不對
[00:08:45.000 --> 00:08:47.000]  你跟鄰居說不要老是這麼白痴
[00:08:47.000 --> 00:08:49.000]  有些事你都要知道
[00:08:49.000 --> 00:08:51.000]  這些是不專業的,是不是
[00:08:51.000 --> 00:08:53.000]  這些是不是不專業的
[00:08:53.000 --> 00:08:57.000]  不專業的,你進電梯的時候看看最高那是哪幾層
[00:08:57.000 --> 00:09:01.000]  以致萬一走火警的時候
[00:09:01.000 --> 00:09:05.000]  廣播的時候你都知道狀況是怎樣,對不對
[00:09:05.000 --> 00:09:08.000]  好,我們現在下去了
[00:09:08.000 --> 00:09:12.000]  不知道怎樣對著你們,好像兒子女兒這樣教你們
[00:09:12.000 --> 00:09:15.000]  未完的,太快了
[00:09:15.000 --> 00:09:19.000]  這個裝備站是有目的的
[00:09:19.000 --> 00:09:22.000]  目的是產生什麼,角度的人才
[00:09:22.000 --> 00:09:26.000]  你跟鄰居說我們每個禮拜來坐不止一次
[00:09:26.000 --> 00:09:28.000]  或者回來不止一次
[00:09:28.000 --> 00:09:30.000]  原來有個目的,產生什麼
[00:09:30.000 --> 00:09:32.000]  角度人才
[00:09:32.000 --> 00:09:35.000]  哇,什麼叫角度人才
[00:09:35.000 --> 00:09:37.000]  可不可以舉個例子呢
[00:09:37.000 --> 00:09:40.000]  譬如廟醫這些是不是角度人才
[00:09:40.000 --> 00:09:44.000]  譬如我站在這裡是不是角度人才
[00:09:44.000 --> 00:09:47.000]  哦,都是的,你們大概知道了
[00:09:47.000 --> 00:09:51.000]  劉定祥算不算是角度人才
[00:09:51.000 --> 00:09:55.000]  現在你不知不覺還有個薛承剛
[00:09:55.000 --> 00:09:57.000]  是不是角度人才
[00:09:57.000 --> 00:09:59.000]  哦,原來都是角度人才
[00:09:59.000 --> 00:10:01.000]  大家都知道了
[00:10:01.000 --> 00:10:03.000]  好,明白了
[00:10:03.000 --> 00:10:08.000]  那角度人才我又問了,林偉成算不算是角度人才呢
[00:10:08.000 --> 00:10:14.000]  有個年輕的同工,行政同工
[00:10:14.000 --> 00:10:17.000]  阿少豪是不是最年輕
[00:10:17.000 --> 00:10:19.000]  是不是角度人才
[00:10:19.000 --> 00:10:22.000]  哦,所以你們都很清醒的
[00:10:22.000 --> 00:10:26.000]  知道自己在運作著一樣什麼
[00:10:26.000 --> 00:10:29.000]  第二,既然是要產生角度的人才
[00:10:29.000 --> 00:10:32.000]  就需要有持續操練的空間
[00:10:32.000 --> 00:10:37.000]  因為人才的誕生不是一天的,對不對
[00:10:37.000 --> 00:10:42.000]  我們中國有句話,十年樹什麼
[00:10:42.000 --> 00:10:46.000]  百年樹什麼
[00:10:46.000 --> 00:10:50.000]  百年才樹,不是樹木嗎
[00:10:50.000 --> 00:10:54.000]  樹人,百年才樹人,才樹到一個人
[00:10:54.000 --> 00:10:57.000]  那我們不如跟主講,八次就樹一個人
[00:10:57.000 --> 00:11:01.000]  操練一百次就樹到一個人
[00:11:01.000 --> 00:11:04.000]  那就趕得及了
[00:11:04.000 --> 00:11:07.000]  所以頻密些樹,頻密些操練
[00:11:07.000 --> 00:11:09.000]  好了,那怎樣呢
[00:11:09.000 --> 00:11:12.000]  如果我們說角度治理的裝備站
[00:11:12.000 --> 00:11:17.000]  那我們怎樣規劃一個治理的模式呢
[00:11:17.000 --> 00:11:22.000]  那現在坊間那些商界很多治理的模式,對不對
[00:11:22.000 --> 00:11:24.000]  很多的,是不是,Michael
[00:11:24.000 --> 00:11:28.000]  你們銀行,你們是不是還在做銀行
[00:11:28.000 --> 00:11:32.000]  有沒有轉型,沒有,堅持用印度人
[00:11:32.000 --> 00:11:36.000]  你離開了印度公司,很久了
[00:11:36.000 --> 00:11:40.000]  離開了十幾年,難怪你越來越白淨
[00:11:40.000 --> 00:11:47.000]  你們銀行堅持用自己的,是不是
[00:11:47.000 --> 00:11:52.000]  我們發現商界裏面很多款式
[00:11:52.000 --> 00:11:58.000]  不過是不是隨便商界成功的就可以放在這裏用
[00:11:58.000 --> 00:12:02.000]  不行的,因為這是永生神的議會
[00:12:02.000 --> 00:12:04.000]  所以用父神設計的模式
[00:12:04.000 --> 00:12:06.000]  好,我們看下去了
[00:12:06.000 --> 00:12:08.000]  它的模式是怎樣的呢
[00:12:08.000 --> 00:12:11.000]  好了,神設立的議會領袖
[00:12:11.000 --> 00:12:18.000]  我就快速的有一個所謂歸納性的說要給大家看
[00:12:18.000 --> 00:12:23.000]  首先,第一,它設立這個議會的元首是誰
[00:12:23.000 --> 00:12:26.000]  誰,大聲說出來
[00:12:26.000 --> 00:12:29.000]  主基督,是不是,你可以加上耶穌都可以的
[00:12:29.000 --> 00:12:32.000]  是不是,好,是主基督,他是元首
[00:12:32.000 --> 00:12:34.000]  那即時有沒有final say
[00:12:34.000 --> 00:12:37.000]  誰say,誰say
[00:12:37.000 --> 00:12:42.000]  耶穌基督,耶穌基督說了就什麼
[00:12:42.000 --> 00:12:44.000]  算,是不是
[00:12:44.000 --> 00:12:48.000]  我怎知祂說,感謝主
[00:12:48.000 --> 00:12:52.000]  我們在九十年代的時候蒙祂憐憫
[00:12:52.000 --> 00:12:55.000]  赤下了一條路,叫做什麼
[00:12:55.000 --> 00:13:00.000]  集體聆聽,集體聆聽,向上聽,亦都打橫聽
[00:13:00.000 --> 00:13:03.000]  你不聽,不關事,是不是
[00:13:03.000 --> 00:13:07.000]  最重要什麼,有足夠的數目去聽就可以了
[00:13:07.000 --> 00:13:10.000]  是不是,有沒有反對你們聽
[00:13:10.000 --> 00:13:12.000]  你跟隔壁說沒有反對你們聽的
[00:13:12.000 --> 00:13:14.000]  所以漏時間尋求營
[00:13:14.000 --> 00:13:16.000]  可能尋求營要早點告訴人聽
[00:13:16.000 --> 00:13:18.000]  什麼時候,什麼時候,讓人漏時間
[00:13:18.000 --> 00:13:22.000]  不要出遊,不要生嬰兒,不要什麼什麼
[00:13:22.000 --> 00:13:25.000]  是不是,盡量在那個時候就一齊來聽
[00:13:25.000 --> 00:13:30.000]  因為什麼,聽,現在生嬰兒都可以決定什麼時候生的
[00:13:30.000 --> 00:13:32.000]  是不是,所以可以安排一下
[00:13:32.000 --> 00:13:37.000]  就一齊來聽,主對我們有什麼吩咐
[00:13:37.000 --> 00:13:43.000]  好了,這個耶穌基督做元帥,做元首,他底下有一個什麼
[00:13:43.000 --> 00:13:46.000]  有一個意圖,那個意圖是什麼
[00:13:46.000 --> 00:13:52.000]  全體,就是整個身體,藉著主耶穌基督的指揮和他的聯絡
[00:13:52.000 --> 00:13:56.000]  使得八折,各按什麼,各職
[00:13:56.000 --> 00:13:59.000]  剛剛上個禮拜完的領袖營
[00:13:59.000 --> 00:14:03.000]  其實是更早的,因為我要聽下同工說話
[00:14:03.000 --> 00:14:07.000]  我真的被芝士感動,芝士在哪裡
[00:14:07.000 --> 00:14:11.000]  芝士,芝士哥哥,我們後面的芝士哥哥
[00:14:11.000 --> 00:14:13.000]  我真的被他感動,我認識他很久
[00:14:13.000 --> 00:14:17.000]  但我從來不知道他在九十年代
[00:14:17.000 --> 00:14:22.000]  當我們教會說我們要細胞小組的時候
[00:14:22.000 --> 00:14:24.000]  他被踏著了
[00:14:24.000 --> 00:14:29.000]  而他被踏著的其中一個最主要的原因
[00:14:29.000 --> 00:14:33.000]  就是,嘩,正喎
[00:14:33.000 --> 00:14:37.000]  教會,八折,各按各職
[00:14:37.000 --> 00:14:41.000]  人人有一個位,嘩,真是好呀
[00:14:41.000 --> 00:14:43.000]  人人皆濟斯
[00:14:43.000 --> 00:14:46.000]  嘩,真是勁呀
[00:14:46.000 --> 00:14:52.000]  有個人原來是被人隨口說這幾句話就踏著了
[00:14:52.000 --> 00:14:55.000]  你知不知道這個人很重要
[00:14:55.000 --> 00:15:01.000]  我想告訴你,這個人的特質應該是監督或者長老
[00:15:01.000 --> 00:15:07.000]  為什麼呢,因為其實我們再說下去
[00:15:07.000 --> 00:15:12.000]  你就會知道每一位弟兄姊妹都有一職的侍奉
[00:15:12.000 --> 00:15:17.000]  是說全體總動員,對不對
[00:15:17.000 --> 00:15:21.000]  好,現在你看一看旁邊
[00:15:21.000 --> 00:15:24.000]  你被動員了沒有,看一看他
[00:15:24.000 --> 00:15:27.000]  你被動員了沒有
[00:15:27.000 --> 00:15:34.000]  被誰動員了,不是被教會推動動員
[00:15:34.000 --> 00:15:37.000]  是在主基督的聯絡底下
[00:15:37.000 --> 00:15:41.000]  你必須進入那個什麼
[00:15:41.000 --> 00:15:46.000]  你的位和其他的肢體接駁
[00:15:46.000 --> 00:15:49.000]  如果不是,你就是什麼骨
[00:15:49.000 --> 00:15:53.000]  就是剛才苗議叫的什麼骨
[00:15:53.000 --> 00:15:58.000]  腹骨,那東西在那裡不動的
[00:15:58.000 --> 00:16:01.000]  你沒有活動的力量
[00:16:01.000 --> 00:16:06.000]  我真的很感謝主,原來這樣濟斯就被踏著了
[00:16:06.000 --> 00:16:11.000]  原來這樣他就願意成為一個雙職的牧人
[00:16:11.000 --> 00:16:15.000]  雖然很多天,整個星期都在中國大陸
[00:16:15.000 --> 00:16:19.000]  他繼續牧養小組,繼續牧養他的區
[00:16:19.000 --> 00:16:23.000]  你那個區最多人的時候是不是五個組還是八個組
[00:16:23.000 --> 00:16:26.000]  濟斯忘記了,總之他現在都不理我
[00:16:26.000 --> 00:16:28.000]  他繼續在那裡聊天,對不對
[00:16:28.000 --> 00:16:32.000]  我們下去了,我們介紹一下第二種
[00:16:32.000 --> 00:16:36.000]  第二種叫做機動性領袖
[00:16:36.000 --> 00:16:40.000]  機動性領袖就是說,他可能是專才
[00:16:40.000 --> 00:16:43.000]  好像定祥那樣的專才
[00:16:43.000 --> 00:16:45.000]  他是會計專才
[00:16:45.000 --> 00:16:49.000]  游走在各基督徒肢體之間
[00:16:49.000 --> 00:16:54.000]  你說定祥什麼時候會游走在各基督徒肢體之間呢
[00:16:54.000 --> 00:16:56.000]  我告訴你,有的
[00:16:56.000 --> 00:16:58.000]  第一,他在天梯服侍
[00:16:58.000 --> 00:17:03.000]  天梯就是游走在各基督徒肢體之間
[00:17:03.000 --> 00:17:09.000]  原來他們不是很經常可以回到這裡
[00:17:09.000 --> 00:17:11.000]  定祥就比較好,比較經常
[00:17:11.000 --> 00:17:15.000]  比如我和苗議這些,成光這些
[00:17:15.000 --> 00:17:18.000]  經常回來都不是很容易的,對不對
[00:17:18.000 --> 00:17:23.000]  下去了,定點性的領袖
[00:17:23.000 --> 00:17:27.000]  我就給他一個名字,叫做教牧性
[00:17:27.000 --> 00:17:32.000]  定點性的領袖就是我們今天要講的重點
[00:17:32.000 --> 00:17:34.000]  所以剛才那些你可以視為隱言
[00:17:34.000 --> 00:17:36.000]  讓你知道有一個全圖
[00:17:36.000 --> 00:17:42.000]  在特定的群體裡面做什麼,做治理,做教導,做牧養
[00:17:42.000 --> 00:17:45.000]  做治理,做教導,做牧養,行不行
[00:17:45.000 --> 00:17:49.000]  如果要你數,數到什麼人呢
[00:17:49.000 --> 00:17:51.000]  我們應該數一下
[00:17:51.000 --> 00:17:53.000]  我們請所有的組長站起來
[00:17:53.000 --> 00:17:56.000]  你是組長,請你站起來好不好
[00:17:56.000 --> 00:18:01.000]  我們是不是應該給些掌聲給組長
[00:18:01.000 --> 00:18:04.000]  嘩,嘉誠區不錯
[00:18:04.000 --> 00:18:07.000]  那些組長很穩定
[00:18:07.000 --> 00:18:10.000]  好,不要坐下,繼續站
[00:18:10.000 --> 00:18:15.000]  你覺得你自己是組長的支持
[00:18:15.000 --> 00:18:18.000]  你是核心,在這個組裡面支持這個組長
[00:18:18.000 --> 00:18:20.000]  你不是一個笨笨的組員
[00:18:20.000 --> 00:18:22.000]  你是一個很活躍的組員
[00:18:22.000 --> 00:18:26.000]  你支持這個組長,請你站起來好不好
[00:18:26.000 --> 00:18:33.000]  嘩,我們給極大的掌聲
[00:18:33.000 --> 00:18:38.000]  給這些弟兄姊妹,好正啊
[00:18:38.000 --> 00:18:41.000]  多謝主,請坐
[00:18:41.000 --> 00:18:43.000]  就這樣一看
[00:18:43.000 --> 00:18:48.000]  那就已經被動員了一半的人了,嘉誠區
[00:18:48.000 --> 00:18:52.000]  那你就跟隔壁的人說,嗯,50%多好
[00:18:52.000 --> 00:18:57.000]  嘩,不過符合耶穌基督的指望還有一段時間
[00:18:57.000 --> 00:18:59.000]  因為還有50%
[00:18:59.000 --> 00:19:04.000]  這50%可能是極容易動員,未去被動員
[00:19:04.000 --> 00:19:07.000]  又或者是極難動員,動員了N次都不動的
[00:19:07.000 --> 00:19:10.000]  行不行,有這個可能性的
[00:19:10.000 --> 00:19:13.000]  不過我們祈禱主,他們都能夠被動員
[00:19:13.000 --> 00:19:17.000]  進入什麼,進入他應該進入的位置
[00:19:17.000 --> 00:19:19.000]  發揮他的功能,OK,行不行
[00:19:19.000 --> 00:19:21.000]  你說,是啊,這個是我們的目的
[00:19:21.000 --> 00:19:24.000]  你贊成,這個是我們的目的,請舉手
[00:19:24.000 --> 00:19:27.000]  哦,感謝主,好
[00:19:27.000 --> 00:19:30.000]  好了,定點群體的成份
[00:19:30.000 --> 00:19:33.000]  就是說,我們算是一個定點了
[00:19:33.000 --> 00:19:35.000]  什麼叫定點啊
[00:19:35.000 --> 00:19:39.000]  就是在新蒲崗,大友街,幾號啊
[00:19:39.000 --> 00:19:41.000]  5號,是不是啊,3號
[00:19:41.000 --> 00:19:45.000]  3號,萬迪廣場11樓
[00:19:45.000 --> 00:19:48.000]  你大概,在什麼時間,大概會出現
[00:19:48.000 --> 00:19:51.000]  大概,都經常是這樣的了
[00:19:51.000 --> 00:19:54.000]  是不是啊,當然上個禮拜去了哪裡啊
[00:19:54.000 --> 00:19:58.000]  民生,不過不是每次都去民生的
[00:19:58.000 --> 00:20:02.000]  是不是啊,就是比較多次的
[00:20:02.000 --> 00:20:05.000]  是回來這裡什麼,萬迪的,對不對啊
[00:20:05.000 --> 00:20:08.000]  好,OK,這個就叫定點的群體了
[00:20:08.000 --> 00:20:11.000]  他有個成份的,三種成份
[00:20:11.000 --> 00:20:14.000]  第一,叫眾人,你是不是眾人啊
[00:20:14.000 --> 00:20:17.000]  是啊,其實眾人呢
[00:20:17.000 --> 00:20:19.000]  某程度上可以是nothing的
[00:20:19.000 --> 00:20:21.000]  是不是街上都有眾人的,是不是
[00:20:21.000 --> 00:20:25.000]  OK,但是這裡呢,那個定點群體
[00:20:25.000 --> 00:20:27.000]  在基督身體裡面的眾人呢
[00:20:27.000 --> 00:20:30.000]  我們應該給他一個正確的名詞
[00:20:30.000 --> 00:20:33.000]  就叫做門徒,誰的門徒啊
[00:20:33.000 --> 00:20:37.000]  是主基督的門徒
[00:20:37.000 --> 00:20:40.000]  是跟隨主榜樣的,同不同意啊
[00:20:40.000 --> 00:20:45.000]  所以你和我都有一個定點的追求
[00:20:45.000 --> 00:20:47.000]  這個追求就是,像誰啊
[00:20:47.000 --> 00:20:50.000]  像耶穌,基督,行不行啊
[00:20:50.000 --> 00:20:52.000]  像耶穌,基督,OK,好啊
[00:20:52.000 --> 00:20:54.000]  那這個就是門徒了
[00:20:54.000 --> 00:20:57.000]  第二類人呢,就叫做執事
[00:20:57.000 --> 00:21:01.000]  什麼叫執事呢,管理音響的就是執事
[00:21:01.000 --> 00:21:04.000]  管理財政的就是執事
[00:21:04.000 --> 00:21:06.000]  就是執一件事情
[00:21:06.000 --> 00:21:09.000]  他比較什麼呢,他比較少呢
[00:21:09.000 --> 00:21:15.000]  是以人為導向,為焦點,為終極的服事
[00:21:15.000 --> 00:21:17.000]  比較是完成一件事
[00:21:17.000 --> 00:21:20.000]  所以某程度上,在群體上
[00:21:20.000 --> 00:21:24.000]  算是什麼呢,支持者,算是好幫手
[00:21:24.000 --> 00:21:25.000]  行不行啊
[00:21:25.000 --> 00:21:27.000]  這些幫手重要嗎
[00:21:27.000 --> 00:21:31.000]  不然那些椅子是不會自動吹得那麼直的,對不對
[00:21:31.000 --> 00:21:32.000]  是不是啊
[00:21:32.000 --> 00:21:34.000]  一會兒又不會自動的搭起來
[00:21:34.000 --> 00:21:35.000]  是不是啊
[00:21:35.000 --> 00:21:38.000]  我們希望將來有機械人可以幫我們做這些事
[00:21:38.000 --> 00:21:40.000]  是不是啊,但也要有個人去按個按鈕
[00:21:40.000 --> 00:21:42.000]  對不對啊,OK,好啊
[00:21:42.000 --> 00:21:44.000]  那第三種是什麼呢
[00:21:44.000 --> 00:21:47.000]  就是長老、牧人、監督
[00:21:47.000 --> 00:21:49.000]  其實長老、牧人、監督呢
[00:21:49.000 --> 00:21:53.000]  三個稱呼呢,是指同一類的人
[00:21:53.000 --> 00:21:57.000]  OK,那我們今天呢,最重要就是談這裡了
[00:21:57.000 --> 00:22:01.000]  談長老、牧人和監督和我們之間的關係
[00:22:01.000 --> 00:22:05.000]  還有我們現在整個持綱的狀況是怎麼樣的
[00:22:05.000 --> 00:22:07.000]  好,下去了
[00:22:07.000 --> 00:22:10.000]  好,定點性領袖的三種功能
