
[00:00:00.000 --> 00:00:02.000]  各位電影姊妹轉愛平安
[00:12:12.000 --> 00:12:14.000]  而這77首歌裡面
[00:12:14.000 --> 00:12:16.000]  有完全提及
[00:12:16.000 --> 00:12:18.000]  「聖父」、「聖子」、「聖靈」
[00:12:18.000 --> 00:12:21.000]  這三個位格的稱呼的
[00:12:21.000 --> 00:12:22.000]  也只有5%
[00:12:22.000 --> 00:12:24.000]  是四首的
[00:12:24.000 --> 00:12:27.000]  而77首歌裡面
[00:12:27.000 --> 00:12:28.000]  比較大的部分
[00:12:28.000 --> 00:12:31.000]  都是集中在「聖子」、「耶穌基督」上面的
[00:12:31.000 --> 00:12:33.000]  「聖父」是其次
[00:12:33.000 --> 00:12:36.000]  「聖靈」的歌相對上也是少的
[00:12:36.000 --> 00:12:40.000]  雖然我們知道近年的創作的詩歌
[00:12:40.000 --> 00:12:42.000]  相對上多了很多
[00:12:42.000 --> 00:12:43.000]  平衡了
[00:12:43.000 --> 00:12:46.000]  但是這裡也會引發我們去思想
[00:12:46.000 --> 00:12:48.000]  我們在崇拜的裡面
[00:12:48.000 --> 00:12:49.000]  所傳上的詩歌
[00:12:49.000 --> 00:12:51.000]  或者我們用的土文
[00:12:51.000 --> 00:12:55.000]  我們有沒有充分去反映我們這個信仰呢?
[00:12:55.000 --> 00:12:57.000]  我們對「三一」上主的認識
[00:12:57.000 --> 00:12:59.000]  我們有多少的思想
[00:12:59.000 --> 00:13:02.000]  或者我們個人的禱告生活裡面
[00:13:02.000 --> 00:13:04.000]  我們有沒有從這個向度
[00:13:04.000 --> 00:13:07.000]  向「三一」的上主去禱告呢?
[00:13:07.000 --> 00:13:09.000]  其實早期的教會
[00:13:09.000 --> 00:13:10.000]  在詩歌
[00:13:10.000 --> 00:13:12.000]  用詩歌來作為教義的傳遞
[00:13:12.000 --> 00:13:15.000]  其實承擔了一個很重要的角色
[00:13:15.000 --> 00:13:17.000]  早期教會的榮耀頌
[00:13:17.000 --> 00:13:18.000]  他們會唱
[00:13:18.000 --> 00:13:19.000]  在「聖靈」裡面
[00:13:19.000 --> 00:13:23.000]  透過「聖子」「榮耀」歸於「聖父」
[00:13:23.000 --> 00:13:25.000]  很簡單、很濃縮的歌詞
[00:13:25.000 --> 00:13:27.000]  但是他已經不單止就這樣說
[00:13:27.000 --> 00:13:28.000]  「聖父」、「聖子」、「聖靈」
[00:13:28.000 --> 00:13:30.000]  他還要說「聖父」、「聖子」、「聖靈」
[00:13:30.000 --> 00:13:32.000]  之間的關係
[00:13:32.000 --> 00:13:34.000]  和他們之間的合作
[00:13:34.000 --> 00:13:36.000]  同樣也代表了
[00:13:36.000 --> 00:13:39.000]  我們怎樣可以親近這個「三一」神
[00:13:39.000 --> 00:13:42.000]  我們其實是需要透過「聖子」成就的救贖
[00:13:42.000 --> 00:13:44.000]  但是我們需要在「聖靈」裡面
[00:13:44.000 --> 00:13:46.000]  去經歷和「三一」的神合一
[00:13:46.000 --> 00:13:49.000]  所以其實簡簡單單一句歌詞
[00:13:49.000 --> 00:13:52.000]  已經表達了很多的東西
[00:13:52.000 --> 00:13:54.000]  所以這裡是一個例子
[00:13:54.000 --> 00:13:55.000]  讓我們去理解
[00:13:55.000 --> 00:13:57.000]  原來我們在崇拜的裡面
[00:13:57.000 --> 00:14:00.000]  我們怎樣去豐富我們對「三一」上主的認識
[00:14:00.000 --> 00:14:04.000]  以致我們能夠和祂有更好、更深入的溝通呢?
[00:14:04.000 --> 00:14:08.000]  正如史陶寶羅去勉勵戈林多的信徒
[00:14:08.000 --> 00:14:10.000]  就說我們要用靈歌唱
[00:14:10.000 --> 00:14:13.000]  要用靈禱告、用悟性禱告
[00:14:13.000 --> 00:14:15.000]  用靈歌唱、用悟性歌唱
[00:14:15.000 --> 00:14:18.000]  所以其實我們在認知裡面
[00:14:18.000 --> 00:14:20.000]  我們怎樣去回應
[00:14:20.000 --> 00:14:22.000]  其實都是需要去平衡
[00:14:22.000 --> 00:14:26.000]  我們很快又去到第二方面
[00:14:26.000 --> 00:14:31.000]  處理一個「如何敬拜」的問題
[00:14:31.000 --> 00:14:35.000]  我們在經文裡面第五章八到九節
[00:14:35.000 --> 00:14:37.000]  我們看到四活脈和二十四位長老
[00:14:37.000 --> 00:14:39.000]  他們的敬拜是怎樣開始的呢?
[00:14:39.000 --> 00:14:41.000]  是一個「俯伏」
[00:14:41.000 --> 00:14:42.000]  甚麼都不說
[00:14:42.000 --> 00:14:43.000]  先做了
[00:14:43.000 --> 00:14:45.000]  是一個「俯伏」的行動開始
[00:14:45.000 --> 00:14:48.000]  「俯伏」是一個很強烈的身體語言
[00:14:48.000 --> 00:14:50.000]  讓我們去感受到
[00:14:50.000 --> 00:14:52.000]  那個是表達了很謙卑
[00:14:52.000 --> 00:14:58.000]  一個「神伏」和對上就是一個很「油蔥」的純敬
[00:14:58.000 --> 00:15:01.000]  除了你的身體語言之外
[00:15:01.000 --> 00:15:03.000]  他們還拿著兩樣東西
[00:15:03.000 --> 00:15:05.000]  第一樣是一個琴
[00:15:05.000 --> 00:15:08.000]  後面說過這個琴是配合了唱歌的
[00:15:08.000 --> 00:15:14.000]  其實這裡的理解不是普通拿著琴和普通去唱歌
[00:15:14.000 --> 00:15:20.000]  因為這個琴通常在聖經裡面是指配合了詩篇的唱頌
[00:15:20.000 --> 00:15:23.000]  所以如果這個琴加上唱歌
[00:15:23.000 --> 00:15:24.000]  我們的理解就是
[00:15:24.000 --> 00:15:28.000]  他們是在用詩篇去唱頌詩篇去敬拜
[00:15:28.000 --> 00:15:33.000]  而另外一個拿著的東西是一個金爐
[00:15:33.000 --> 00:15:36.000]  是一個聖滿了香的金爐
[00:15:36.000 --> 00:15:38.000]  而經文也有解釋
[00:15:38.000 --> 00:15:41.000]  香是代表了一種聖徒的祈禱
[00:15:41.000 --> 00:15:44.000]  這裡所說的我們一提香爐
[00:15:44.000 --> 00:15:46.000]  可能你腦裡已經有一個形象
[00:15:46.000 --> 00:15:48.000]  其實不是那些
[00:15:48.000 --> 00:15:50.000]  這裡所說的香爐
[00:15:50.000 --> 00:15:56.000]  其實是配合了在舊約裡面的敬拜禮儀
[00:15:56.000 --> 00:15:59.000]  在聖殿和會幕的敬拜裡面
[00:15:59.000 --> 00:16:01.000]  都會有一張桌子
[00:16:01.000 --> 00:16:04.000]  是放一個我們叫做陳設餅的桌子
[00:16:04.000 --> 00:16:07.000]  其實這個桌子
[00:16:07.000 --> 00:16:10.000]  每個安息日
[00:16:10.000 --> 00:16:15.000]  他們就會預備十二個餅放在這個桌子上
[00:16:15.000 --> 00:16:16.000]  我們就叫做陳設餅
[00:16:16.000 --> 00:16:19.000]  這個餅會放一個禮拜
[00:16:19.000 --> 00:16:20.000]  所以叫做陳設
[00:16:20.000 --> 00:16:22.000]  放一個禮拜之後
[00:16:22.000 --> 00:16:24.000]  一個禮拜之後
[00:16:24.000 --> 00:16:26.000]  其實在餅上面都會放一些乳香
[00:16:26.000 --> 00:16:29.000]  一個禮拜之後就會給祭司吃
[00:16:29.000 --> 00:16:31.000]  可能大家會說
[00:16:31.000 --> 00:16:32.000]  一個禮拜才吃
[00:16:32.000 --> 00:16:33.000]  不可能
[00:16:33.000 --> 00:16:34.000]  因為上帝保守
[00:16:34.000 --> 00:16:35.000]  這是一個聖餅
[00:16:35.000 --> 00:16:39.000]  上面的乳香是用來燃燒的
[00:16:39.000 --> 00:16:41.000]  燃燒了
[00:16:41.000 --> 00:16:47.000]  這個香是表達了一個人和神納約的關係
[00:16:47.000 --> 00:16:49.000]  而透過燃燒裡面
[00:16:49.000 --> 00:16:52.000]  透過一個火祭
[00:16:52.000 --> 00:16:55.000]  是一個納約的記號
[00:16:55.000 --> 00:16:58.000]  所以我們看到原來這個香
[00:16:58.000 --> 00:17:01.000]  和陳設餅這個桌子
[00:17:01.000 --> 00:17:03.000]  其實有一個背後
[00:17:03.000 --> 00:17:06.000]  或者盛滿了這個香的
[00:17:06.000 --> 00:17:08.000]  這個精金做的盤子
[00:17:08.000 --> 00:17:13.000]  其實在舊約裡面是有這個意思的
[00:17:13.000 --> 00:17:15.000]  從剛才的經文
[00:17:15.000 --> 00:17:16.000]  經文已經解釋了
[00:17:16.000 --> 00:17:18.000]  這個香是一個眾聖徒的禱告
[00:17:18.000 --> 00:17:21.000]  同樣香和禱告的關係
[00:17:21.000 --> 00:17:23.000]  其實在詩篇裡面都有類似的陳述
[00:17:23.000 --> 00:17:25.000]  就是願我們的禱告
[00:17:25.000 --> 00:17:27.000]  好像香陳列在你的面前
[00:17:27.000 --> 00:17:30.000]  所以我們在這裡可以很直接的
[00:17:30.000 --> 00:17:32.000]  去知道這裡說的香
[00:17:32.000 --> 00:17:34.000]  其實就是禱告
[00:17:34.000 --> 00:17:36.000]  所以我們又在這裡
[00:17:36.000 --> 00:17:39.000]  得到我們今天的第二個崇拜的原則
[00:17:39.000 --> 00:17:44.000]  就是崇拜是以禱告為祭的一個行動
[00:17:44.000 --> 00:17:46.000]  我們又會問
[00:17:46.000 --> 00:17:49.000]  崇拜以禱告為祭的行動
[00:17:49.000 --> 00:17:51.000]  即是怎樣呢?
[00:17:51.000 --> 00:17:55.000]  即是說其實崇拜不是一個被動的
[00:17:55.000 --> 00:17:57.000]  坐在這裡去聽或者去看
[00:17:57.000 --> 00:17:59.000]  今天發生了什麼事
[00:17:59.000 --> 00:18:01.000]  而是我們需要去主動參與
[00:18:01.000 --> 00:18:03.000]  我們需要以禱告為祭
[00:18:03.000 --> 00:18:05.000]  不是說我們今天坐在這裡
[00:18:05.000 --> 00:18:07.000]  今天的領詩戴得好不好
[00:18:07.000 --> 00:18:09.000]  今天的詩歌我喜不喜歡
[00:18:09.000 --> 00:18:12.000]  今天回來聽到我聽到什麼
[00:18:12.000 --> 00:18:14.000]  而是我們要獻上
[00:18:14.000 --> 00:18:16.000]  要獻上一個禱告的祭
[00:18:16.000 --> 00:18:20.000]  所以從來崇拜不是關乎我們得到什麼
[00:18:20.000 --> 00:18:23.000]  崇拜是關乎我們獻上什麼
[00:18:23.000 --> 00:18:24.000]  我們禱告為祭
[00:18:24.000 --> 00:18:25.000]  我們的奉獻
[00:18:25.000 --> 00:18:29.000]  這個都是我們呈獻給神的一個表示
[00:18:29.000 --> 00:18:33.000]  我們說崇拜其實是神和人的相會
[00:18:33.000 --> 00:18:35.000]  是納約的子民
[00:18:35.000 --> 00:18:40.000]  即是上帝和納約的子民相會的一個過程
[00:18:40.000 --> 00:18:42.000]  亦都在這個過程裏
[00:18:42.000 --> 00:18:45.000]  我們要去更新和上主的盟約
[00:18:45.000 --> 00:18:47.000]  既然說是一個相會
[00:18:47.000 --> 00:18:49.000]  相會就要有溝通
[00:18:49.000 --> 00:18:51.000]  不是坐在這裡單向
[00:18:51.000 --> 00:18:53.000]  我們和朋友吃飯都不是這樣
[00:18:53.000 --> 00:18:55.000]  一個說完一個靜下來
