
[00:00:00.000 --> 00:00:01.260]  各位大宗主佑平安
[00:07:08.500 --> 00:07:11.500]  所以舊約裏面強調慈愛這個字
[00:07:11.500 --> 00:07:14.500]  是在講神的忠誠的愛
[00:07:14.500 --> 00:07:16.500]  這個愛是不會改變
[00:07:16.500 --> 00:07:20.500]  這個愛是有一個忠誠在裏面
[00:07:20.500 --> 00:07:22.500]  不像人世間這樣
[00:07:22.500 --> 00:07:25.500]  所以當我們這樣去認識這些詞彙的時候
[00:07:25.500 --> 00:07:26.500]  其實對我們是有益的
[00:07:26.500 --> 00:07:27.500]  我們正確地運用
[00:07:27.500 --> 00:07:29.500]  我們會認識神的屬性
[00:07:29.500 --> 00:07:31.500]  但是當咬文嚼字
[00:07:31.500 --> 00:07:36.500]  不停地不停地在這些地方轉啊轉啊轉
[00:07:36.500 --> 00:07:38.500]  去一些神學上的討論
[00:07:38.500 --> 00:07:40.500]  去一些形而上學的討論
[00:07:40.500 --> 00:07:41.500]  結果會怎樣呢
[00:07:41.500 --> 00:07:42.500]  保羅清楚地講
[00:07:42.500 --> 00:07:43.500]  是沒有益處的
[00:07:43.500 --> 00:07:45.500]  是會敗壞聽見的人
[00:07:45.500 --> 00:07:47.500]  即是你們在爭論
[00:07:47.500 --> 00:07:49.500]  聽見的人也受影響
[00:07:49.500 --> 00:07:54.500]  其實在提摩太前書第六章第三至第五節
[00:07:54.500 --> 00:07:58.500]  那裏已經清楚地講到這個影響是怎樣的
[00:07:58.500 --> 00:08:01.500]  那裏講到若有人傳異教
[00:08:01.500 --> 00:08:07.500]  不服從我們主耶穌基督純正的話語那合乎敬天的道理
[00:08:07.500 --> 00:08:09.500]  他是自高自大
[00:08:09.500 --> 00:08:10.500]  一無所知
[00:08:10.500 --> 00:08:12.500]  專好問難
[00:08:12.500 --> 00:08:15.500]  言辭的真便言辭
[00:08:15.500 --> 00:08:17.500]  從此就身失疾度
[00:08:17.500 --> 00:08:18.500]  紛爭
[00:08:18.500 --> 00:08:19.500]  毀謗
[00:08:19.500 --> 00:08:20.500]  妄疑
[00:08:20.500 --> 00:08:24.500]  並那壞了心術失喪真理之人的真敬
[00:08:24.500 --> 00:08:27.500]  他們以敬天為得利的門路
[00:08:27.500 --> 00:08:32.500]  這裏其實在提摩太前書已經有提出
[00:08:32.500 --> 00:08:35.500]  這些傳假道理的人
[00:08:35.500 --> 00:08:39.500]  這些人當中已經在教會裏面搞動
[00:08:39.500 --> 00:08:41.500]  而且講到他們的心態是甚麼
[00:08:41.500 --> 00:08:42.500]  自高自大
[00:08:42.500 --> 00:08:43.500]  一無所知
[00:08:43.500 --> 00:08:44.500]  還有我剛才講的
[00:08:44.500 --> 00:08:46.500]  專好問難
[00:08:46.500 --> 00:08:48.500]  專好問難就很清楚地表達到
[00:08:48.500 --> 00:08:50.500]  就是不斷地問
[00:08:50.500 --> 00:08:52.500]  問到你答不到為止
[00:08:52.500 --> 00:08:54.500]  或者不停地創新地問你
[00:08:54.500 --> 00:08:57.500]  這些真便帶來甚麼
[00:08:57.500 --> 00:08:59.500]  帶來其實教會裏面會身出疾度
[00:08:59.500 --> 00:09:01.500]  會身出了紛爭
[00:09:01.500 --> 00:09:03.500]  會毀謗
[00:09:03.500 --> 00:09:04.500]  彼此的比較
[00:09:04.500 --> 00:09:05.500]  誰比較對
[00:09:05.500 --> 00:09:06.500]  誰錯
[00:09:06.500 --> 00:09:07.500]  其實說他沒有實力
[00:09:07.500 --> 00:09:08.500]  不懂事
[00:09:08.500 --> 00:09:10.500]  或者當中有多個妄疑
[00:09:10.500 --> 00:09:13.500]  原來這樣去敗壞了教會
[00:09:13.500 --> 00:09:14.500]  所以保羅他講到
[00:09:14.500 --> 00:09:17.500]  不畏言辭真便
[00:09:17.500 --> 00:09:18.500]  很明顯第一件事
[00:09:18.500 --> 00:09:19.500]  其中一件事有很多的紛爭
[00:09:19.500 --> 00:09:20.500]  很多的分裂
[00:09:20.500 --> 00:09:21.500]  就是講到
[00:09:21.500 --> 00:09:23.500]  如果贏了長交
[00:09:23.500 --> 00:09:24.500]  輸了國家
[00:09:24.500 --> 00:09:26.500]  大家都知道是不值得的
[00:09:26.500 --> 00:09:29.500]  就好像兩夫妻在吵架
[00:09:29.500 --> 00:09:31.500]  子女在的時候
[00:09:31.500 --> 00:09:32.500]  是怎樣
[00:09:32.500 --> 00:09:33.500]  他們是最受傷
[00:09:33.500 --> 00:09:34.500]  最不得益的
[00:09:34.500 --> 00:09:35.500]  對不對
[00:09:35.500 --> 00:09:37.500]  所以很清楚地表達了一件事
[00:09:37.500 --> 00:09:39.500]  但是不單止是這樣
[00:09:39.500 --> 00:09:41.500]  因為其實他強調的
[00:09:41.500 --> 00:09:42.500]  當時的處境是甚麼
[00:09:42.500 --> 00:09:45.500]  他們是咬文嚼字
[00:09:45.500 --> 00:09:46.500]  喋喋不休
[00:09:46.500 --> 00:09:47.500]  在一些神學
[00:09:47.500 --> 00:09:49.500]  一些智慧裏面的討論
[00:09:49.500 --> 00:09:51.500]  這個在講甚麼
[00:09:51.500 --> 00:09:52.500]  他令到教會
[00:09:52.500 --> 00:09:54.500]  其實一些的信眾
[00:09:54.500 --> 00:09:56.500]  其實很受影響
[00:09:56.500 --> 00:09:59.500]  很簡單講一件事
[00:09:59.500 --> 00:10:01.500]  曾經有一個數學家
[00:10:01.500 --> 00:10:04.500]  他問一些學生
[00:10:04.500 --> 00:10:06.500]  他說是數學家
[00:10:06.500 --> 00:10:07.500]  他問學生
[00:10:07.500 --> 00:10:10.500]  2+2是多少
[00:10:10.500 --> 00:10:12.500]  2+2是多少
[00:10:12.500 --> 00:10:13.500]  沒有人答
[00:10:13.500 --> 00:10:15.500]  沒錯
[00:10:15.500 --> 00:10:16.500]  這個數學家的學生
[00:10:16.500 --> 00:10:17.500]  也是沒有人答的
[00:10:17.500 --> 00:10:18.500]  為甚麼
[00:10:18.500 --> 00:10:20.500]  他是數學家
[00:10:20.500 --> 00:10:22.500]  他怎會問到這麼簡單的問題
[00:10:22.500 --> 00:10:24.500]  數學家就回答
[00:10:24.500 --> 00:10:25.500]  是等於4
[00:10:25.500 --> 00:10:26.500]  為甚麼沒有人回答我
[00:10:26.500 --> 00:10:27.500]  大家就說
[00:10:27.500 --> 00:10:28.500]  沒理由
[00:10:28.500 --> 00:10:30.500]  有主要問題都問得出
[00:10:30.500 --> 00:10:32.500]  其實正正的現況就是這樣
[00:10:32.500 --> 00:10:35.500]  當不停地鑽研很多東西的時候
[00:10:35.500 --> 00:10:36.500]  不停地爭論
[00:10:36.500 --> 00:10:37.500]  帶來一個甚麼結果
[00:10:37.500 --> 00:10:40.500]  沒有人敢說話
[00:10:40.500 --> 00:10:44.500]  因為只有專家才能說話
[00:10:44.500 --> 00:10:46.500]  說甚麼都是錯的
[00:10:46.500 --> 00:10:48.500]  說甚麼都不行
[00:10:48.500 --> 00:10:50.500]  變了沒有人講真理
[00:10:50.500 --> 00:10:51.500]  很多歪理
[00:10:51.500 --> 00:10:52.500]  就變了很混亂
[00:10:52.500 --> 00:10:54.500]  大家究竟信甚麼好呢
[00:10:54.500 --> 00:10:55.500]  所以剛才我說
[00:10:55.500 --> 00:10:57.500]  敗壞了聽見的人
[00:10:57.500 --> 00:10:58.500]  就是這個意思
[00:10:58.500 --> 00:11:01.500]  所以贏了長交也好
[00:11:01.500 --> 00:11:03.500]  你會輸了關係也好
[00:11:03.500 --> 00:11:05.500]  整個教會
[00:11:05.500 --> 00:11:07.500]  在心理上
[00:11:07.500 --> 00:11:08.500]  那個追求
[00:11:08.500 --> 00:11:10.500]  那個肯定
[00:11:10.500 --> 00:11:12.500]  都會被敗壞
[00:11:12.500 --> 00:11:14.500]  破壞得很厲害
[00:11:14.500 --> 00:11:16.500]  所以剛才說
[00:11:16.500 --> 00:11:17.500]  耶穌基督是甚麼
[00:11:17.500 --> 00:11:19.500]  從死而復活
[00:11:19.500 --> 00:11:21.500]  很簡單很清晰
[00:11:21.500 --> 00:11:23.500]  早期教會應該很清楚
[00:11:23.500 --> 00:11:25.500]  為甚麼會爭論到
[00:11:25.500 --> 00:11:26.500]  會變了甚麼
[00:11:26.500 --> 00:11:28.500]  復活時已經過了
[00:11:28.500 --> 00:11:31.500]  其實我們沒有這個訊息
[00:11:31.500 --> 00:11:33.500]  我們不會像耶穌基督所說
[00:11:33.500 --> 00:11:34.500]  我們好像他一樣
[00:11:34.500 --> 00:11:36.500]  我們都會從死裡復活
[00:11:36.500 --> 00:11:38.500]  可以爭論到這樣
[00:11:38.500 --> 00:11:40.500]  大家明白那個後果
[00:11:40.500 --> 00:11:42.500]  為甚麼這麼強調
[00:11:42.500 --> 00:11:45.500]  叫大家不為言詞去爭辯
[00:11:45.500 --> 00:11:47.500]  不可以為這件事去爭辯
[00:11:47.500 --> 00:11:48.500]  除了這樣之外
[00:11:48.500 --> 00:11:52.500]  其實保羅進一步去詮釋
[00:11:52.500 --> 00:11:54.500]  一些原因
[00:11:54.500 --> 00:11:56.500]  不為言詞爭辯
[00:11:56.500 --> 00:11:59.500]  因為我們作為主的僕人
[00:11:59.500 --> 00:12:01.500]  我們不可以爭敬
[00:12:01.500 --> 00:12:04.500]  要溫溫和和地待眾人
[00:12:04.500 --> 00:12:06.500]  善於教導
[00:12:06.500 --> 00:12:07.500]  全心忍耐
[00:12:07.500 --> 00:12:09.500]  用溫柔勸戒那敵黨的人
[00:12:09.500 --> 00:12:11.500]  或神給他們悔改的心
[00:12:11.500 --> 00:12:13.500]  可以明白真道
[00:12:13.500 --> 00:12:17.500]  叫他們已經被魔鬼任意擄去的
[00:12:17.500 --> 00:12:21.500]  可以醒悟脫離他的網絡
[00:12:21.500 --> 00:12:22.500]  這裡說甚麼
[00:12:22.500 --> 00:12:24.500]  首先如果我們是屬主的人
[00:12:24.500 --> 00:12:26.500]  我們不應該去跟他們爭敬
[00:12:26.500 --> 00:12:28.500]  爭敬是帶來一個惡果
[00:12:28.500 --> 00:12:29.500]  還要怎樣
[00:12:29.500 --> 00:12:33.500]  溫柔謙卑地去勸戒敵黨的人
[00:12:33.500 --> 00:12:34.500]  為了甚麼
[00:12:34.500 --> 00:12:38.500]  為了神會給他們悔改的心
[00:12:38.500 --> 00:12:40.500]  他們雖然被魔鬼擄去
[00:12:40.500 --> 00:12:42.500]  但他可以醒悟
[00:12:42.500 --> 00:12:46.500]  其實他講的一個很重要很重要的道理
[00:12:46.500 --> 00:12:50.500]  其實我們不是為了贏對方
[00:12:50.500 --> 00:12:54.500]  而是為了去挽回對方
[00:12:54.500 --> 00:12:57.500]  這些是教內的人
[00:12:57.500 --> 00:12:59.500]  我們需要去挽回他
[00:12:59.500 --> 00:13:02.500]  他被這些異端
[00:13:02.500 --> 00:13:06.500]  一些不對的道理去迷惑了
[00:13:06.500 --> 00:13:11.500]  但我們不是看他們一定是無藥可救
[00:13:11.500 --> 00:13:16.500]  所以普羅叫我們不要用言辭去爭辯
[00:13:16.500 --> 00:13:18.500]  不停地去爭辯
[00:13:18.500 --> 00:13:21.500]  而忽略了最重要的道理
[00:13:21.500 --> 00:13:23.500]  就是我們要挽回他
[00:13:23.500 --> 00:13:25.500]  但在挽回的裏面
[00:13:25.500 --> 00:13:27.500]  不是代表我們不講真理
[00:13:27.500 --> 00:13:30.500]  所以溫柔勸戒
[00:13:30.500 --> 00:13:34.500]  勸戒這個字正正就講了要執行紀律
[00:13:34.500 --> 00:13:40.500]  執行紀律而不是為了無藥可救
[00:13:40.500 --> 00:13:43.500]  跟我們完全不對
[00:13:43.500 --> 00:13:45.500]  立場也不同
[00:13:45.500 --> 00:13:46.500]  不可以跟我們一起
[00:13:46.500 --> 00:13:47.500]  而是反過來
[00:13:47.500 --> 00:13:48.500]  他在講什麼
[00:13:48.500 --> 00:13:50.500]  他是要挽回他
[00:13:50.500 --> 00:13:52.500]  心態不同
[00:13:52.500 --> 00:13:53.500]  心態不同
[00:13:53.500 --> 00:13:58.500]  所以我們知道不是言辭爭辯背後的原因
[00:13:58.500 --> 00:14:04.500]  除了贏了場架和輸了場架之外
[00:14:04.500 --> 00:14:08.500]  另外還不是為了打倒對手
[00:14:08.500 --> 00:14:10.500]  而是為了拯救別人
[00:14:10.500 --> 00:14:11.500]  這個很重要
[00:14:11.500 --> 00:14:12.500]  去挽回
[00:14:12.500 --> 00:14:13.500]  去拯救
[00:14:13.500 --> 00:14:16.500]  所以有一個拳擊手
[00:14:16.500 --> 00:14:19.500]  他叫做福爾曼
[00:14:19.500 --> 00:14:22.500]  他小時候很喜歡打架
[00:14:22.500 --> 00:14:24.500]  經常要打倒別人才安樂
[00:14:24.500 --> 00:14:26.500]  結果做了拳手
[00:14:26.500 --> 00:14:28.500]  做了拳手之後
[00:14:28.500 --> 00:14:30.500]  他經常打倒對手
[00:14:30.500 --> 00:14:33.500]  最後得到拳王的稱譽
[00:14:33.500 --> 00:14:38.500]  但是他被新一代的拳王阿里打倒
[00:14:38.500 --> 00:14:40.500]  結果他引退了
[00:14:40.500 --> 00:14:41.500]  引退之後
[00:14:41.500 --> 00:14:43.500]  他做了牧師
[00:14:43.500 --> 00:14:44.500]  上了耶穌
[00:14:44.500 --> 00:14:45.500]  上了耶穌之後
[00:14:45.500 --> 00:14:47.500]  他很想去服侍青少年
[00:14:47.500 --> 00:14:50.500]  結果他用了畢生的積蓄去服侍
[00:14:50.500 --> 00:14:53.500]  到了大約四十歲
[00:14:53.500 --> 00:14:56.500]  他更想投入多一點
[00:14:56.500 --> 00:14:57.500]  但是經費不夠
[00:14:57.500 --> 00:15:01.500]  因為他想開一個青年關顧的所
[00:15:01.500 --> 00:15:02.500]  但是沒有辦法
[00:15:02.500 --> 00:15:04.500]  結果他就重出江湖
[00:15:04.500 --> 00:15:05.500]  打拳
[00:15:05.500 --> 00:15:07.500]  大家覺得怎麼樣
[00:15:07.500 --> 00:15:09.500]  是不是老兵
[00:15:09.500 --> 00:15:10.500]  怎麼打
[00:15:10.500 --> 00:15:12.500]  誰知道他又打得到
[00:15:12.500 --> 00:15:15.500]  還可以拿重量級拳王回來
[00:15:15.500 --> 00:15:17.500]  但是最特別的地方是
[00:15:17.500 --> 00:15:20.500]  他打拳和以前不同了
[00:15:20.500 --> 00:15:22.500]  他以前要打倒對手
[00:15:22.500 --> 00:15:24.500]  他今天打拳的時候
[00:15:24.500 --> 00:15:26.500]  他完全不同了
[00:15:26.500 --> 00:15:28.500]  他只是打敗對手
[00:15:28.500 --> 00:15:29.500]  但是他沒有一樣東西
[00:15:29.500 --> 00:15:31.500]  就像一些拳手一樣
[00:15:31.500 --> 00:15:33.500]  就算他輸也好
[00:15:33.500 --> 00:15:35.500]  你還要追多拳
[00:15:35.500 --> 00:15:37.500]  看拳賽都知道
[00:15:37.500 --> 00:15:38.500]  還要追多拳
[00:15:38.500 --> 00:15:41.500]  打到他KO型一點
[00:15:41.500 --> 00:15:42.500]  他沒有這樣做
[00:15:42.500 --> 00:15:43.500]  他心態變了
[00:15:43.500 --> 00:15:45.500]  因為他為了籌募經費
[00:15:45.500 --> 00:15:47.500]  去拯救一些青少年
[00:15:47.500 --> 00:15:49.500]  所以在當中
[00:15:49.500 --> 00:15:51.500]  保羅他也提醒我們
[00:15:51.500 --> 00:15:53.500]  我們的心態影響我們的行動
[00:15:53.500 --> 00:15:55.500]  我們的心態影響了
[00:15:55.500 --> 00:15:57.500]  我們怎麼對弟兄姊妹
[00:15:57.500 --> 00:16:03.500]  甚至乎現在說的是一群離棄真道
[00:16:03.500 --> 00:16:07.500]  傳人異端的弟兄姊妹
[00:16:07.500 --> 00:16:10.500]  保羅都叫我們溫溫和和
[00:16:10.500 --> 00:16:11.500]  難不難
[00:16:11.500 --> 00:16:13.500]  難的
[00:16:13.500 --> 00:16:16.500]  但是保羅就是這樣教導我們
[00:16:16.500 --> 00:16:18.500]  為什麼
[00:16:18.500 --> 00:16:21.500]  因為如果我們不是這樣做
[00:16:21.500 --> 00:16:25.500]  我們會將教會破壞得更大
[00:16:25.500 --> 00:16:27.500]  除了這件事之外
[00:16:27.500 --> 00:16:29.500]  保羅再提醒我們
[00:16:29.500 --> 00:16:35.500]  我們不但不要在現實的爭辯裡面去困擾
