
[00:00:00.000 --> 00:00:02.000]  師父多謝你的恩典
[00:01:42.000 --> 00:01:44.000]  來服侍他們
[00:01:44.000 --> 00:01:46.000]  保守我們下面的時間
[00:01:46.000 --> 00:01:48.000]  讓講的和聽的
[00:01:48.000 --> 00:01:50.000]  都是因為你的話 我們受激勵
[00:01:50.000 --> 00:01:52.000]  願意按正義
[00:01:52.000 --> 00:01:54.000]  來行在你的真道上
[00:01:54.000 --> 00:01:56.000]  奉耶穌基督的名號
[00:01:56.000 --> 00:01:58.000]  今天
[00:01:58.000 --> 00:02:00.000]  很想和大家來分享
[00:02:00.000 --> 00:02:02.000]  是一個偉大
[00:02:02.000 --> 00:02:04.000]  心靈的禱告
[00:02:04.000 --> 00:02:06.000]  這個禱告
[00:02:06.000 --> 00:02:08.000]  有很多人來說
[00:02:08.000 --> 00:02:10.000]  都已經聽過
[00:02:10.000 --> 00:02:12.000]  首先我想問大家
[00:02:12.000 --> 00:02:14.000]  有多少人
[00:02:14.000 --> 00:02:16.000]  曾經為
[00:02:16.000 --> 00:02:18.000]  那些快要被判刑的人
[00:02:18.000 --> 00:02:20.000]  寫求情信
[00:02:20.000 --> 00:02:22.000]  有沒有舉手
[00:02:22.000 --> 00:02:24.000]  我看到有
[00:02:24.000 --> 00:02:28.000]  很少寫求情信
[00:02:28.000 --> 00:02:32.000]  做恩福堂
[00:02:32.000 --> 00:02:34.000]  堂主任
[00:02:34.000 --> 00:02:36.000]  我發覺我經常
[00:02:36.000 --> 00:02:38.000]  要做的一件事
[00:02:38.000 --> 00:02:40.000]  就是要寫求情信
[00:02:40.000 --> 00:02:44.000]  我認識的人
[00:02:44.000 --> 00:02:46.000]  當然找我寫
[00:02:46.000 --> 00:02:48.000]  如果真的有
[00:02:48.000 --> 00:02:50.000]  涉及到一些這樣的問題
[00:02:50.000 --> 00:02:52.000]  我不認識的人
[00:02:52.000 --> 00:02:56.000]  都通過那些認識的人找我寫
[00:02:56.000 --> 00:02:58.000]  原因是什麼呢
[00:02:58.000 --> 00:03:00.000]  就是有些我認識的弟兄姊妹
[00:03:00.000 --> 00:03:02.000]  他的兒子
[00:03:02.000 --> 00:03:04.000]  他的女兒
[00:03:04.000 --> 00:03:06.000]  是因為藏毒
[00:03:06.000 --> 00:03:08.000]  因為吸毒
[00:03:08.000 --> 00:03:10.000]  或者是因為
[00:03:10.000 --> 00:03:12.000]  涉及股市買賣
[00:03:12.000 --> 00:03:14.000]  洩露一些
[00:03:14.000 --> 00:03:16.000]  內幕的消息
[00:03:16.000 --> 00:03:18.000]  或者涉及
[00:03:18.000 --> 00:03:20.000]  其他的東西
[00:03:20.000 --> 00:03:22.000]  以致我都會寫求情信
[00:03:22.000 --> 00:03:26.000]  但我寫求情信的時候
[00:03:26.000 --> 00:03:28.000]  根據我過去的記錄
[00:03:28.000 --> 00:03:30.000]  我是很失望的
[00:03:30.000 --> 00:03:32.000]  我經常在想
[00:03:32.000 --> 00:03:34.000]  到底誰寫的求情信
[00:03:34.000 --> 00:03:36.000]  應該最有效呢
[00:03:36.000 --> 00:03:40.000]  我有一個答案
[00:03:40.000 --> 00:03:42.000]  就是保證沒什麼效果的
[00:03:42.000 --> 00:03:44.000]  就是牧師寫的求情信
[00:03:46.000 --> 00:03:48.000]  我聽到有一個
[00:03:48.000 --> 00:03:50.000]  曾任法官
[00:03:50.000 --> 00:03:52.000]  跟我說
[00:03:52.000 --> 00:03:54.000]  你們做牧師的
[00:03:54.000 --> 00:03:56.000]  你當然什麼都為人求的
[00:03:56.000 --> 00:03:58.000]  就是
[00:03:58.000 --> 00:04:00.000]  無論如何都叫人赦免他
[00:04:00.000 --> 00:04:02.000]  饒恕他
[00:04:02.000 --> 00:04:04.000]  所以法官一看的時候
[00:04:04.000 --> 00:04:06.000]  都當那些是
[00:04:06.000 --> 00:04:08.000]  都不用想的了
[00:04:08.000 --> 00:04:10.000]  牧師寫的都是那些
[00:04:10.000 --> 00:04:12.000]  所以就會放在一邊
[00:04:12.000 --> 00:04:14.000]  但在過去
[00:04:14.000 --> 00:04:16.000]  我留意看一些報紙
[00:04:16.000 --> 00:04:18.000]  看到法庭裡面
[00:04:18.000 --> 00:04:20.000]  聽求情信
[00:04:20.000 --> 00:04:22.000]  最impress我的
[00:04:22.000 --> 00:04:24.000]  是有兩封
[00:04:24.000 --> 00:04:26.000]  是報紙賣出來的
[00:04:26.000 --> 00:04:28.000]  一個在十幾年前
[00:04:28.000 --> 00:04:30.000]  侵犯自己
[00:04:30.000 --> 00:04:32.000]  親生的女兒
[00:04:32.000 --> 00:04:36.000]  是一次
[00:04:36.000 --> 00:04:38.000]  而那一次之後
[00:04:38.000 --> 00:04:40.000]  她非常的懊悔
[00:04:40.000 --> 00:04:42.000]  而女兒都已經
[00:04:42.000 --> 00:04:44.000]  饒恕了她
[00:04:44.000 --> 00:04:46.000]  但當這個女兒
[00:04:46.000 --> 00:04:48.000]  經過
[00:04:48.000 --> 00:04:50.000]  九年多
[00:04:50.000 --> 00:04:52.000]  她因為要結婚
[00:04:52.000 --> 00:04:54.000]  就接受婚前輔導
[00:04:54.000 --> 00:04:56.000]  婚前輔導的時候
[00:04:56.000 --> 00:04:58.000]  就被
[00:04:58.000 --> 00:05:00.000]  她說出
[00:05:00.000 --> 00:05:02.000]  她自己過去
[00:05:02.000 --> 00:05:04.000]  一些各方面的經歷的時候
[00:05:04.000 --> 00:05:06.000]  輔導就知道
[00:05:06.000 --> 00:05:08.000]  她原來是曾經
[00:05:08.000 --> 00:05:10.000]  被侵犯過
[00:05:10.000 --> 00:05:12.000]  一聽
[00:05:12.000 --> 00:05:14.000]  就有個衝動
[00:05:14.000 --> 00:05:16.000]  就報了警
[00:05:16.000 --> 00:05:18.000]  報了警之後
[00:05:18.000 --> 00:05:20.000]  當然她的父親
[00:05:20.000 --> 00:05:22.000]  就被抓了
[00:05:22.000 --> 00:05:26.000]  但是成田的事件
[00:05:26.000 --> 00:05:30.000]  令到很多人感動
[00:05:30.000 --> 00:05:32.000]  就是女兒的求情
[00:05:32.000 --> 00:05:34.000]  她說她沒有想到這樣發展
[00:05:34.000 --> 00:05:36.000]  是一個麻煩
[00:05:36.000 --> 00:05:38.000]  她的父親
[00:05:38.000 --> 00:05:40.000]  是一個媽媽
[00:05:40.000 --> 00:05:42.000]  十幾年前
[00:05:42.000 --> 00:05:44.000]  離家出走
[00:05:44.000 --> 00:05:46.000]  爸爸身兼無職
[00:05:46.000 --> 00:05:48.000]  相信
[00:05:48.000 --> 00:05:50.000]  有一晚是喝了酒
[00:05:50.000 --> 00:05:52.000]  而發生了一件
[00:05:52.000 --> 00:05:54.000]  這樣的事
[00:05:54.000 --> 00:05:56.000]  他多次求過女兒原諒
[00:05:56.000 --> 00:05:58.000]  女兒也原諒了他
[00:05:58.000 --> 00:06:00.000]  他自己信告裡面說
[00:06:00.000 --> 00:06:02.000]  其實這個爸爸
[00:06:02.000 --> 00:06:04.000]  是非常盡責的爸爸
[00:06:04.000 --> 00:06:06.000]  很關心他,很愛他
[00:06:06.000 --> 00:06:08.000]  而且
[00:06:08.000 --> 00:06:10.000]  他發覺他
[00:06:10.000 --> 00:06:12.000]  每一次
[00:06:12.000 --> 00:06:14.000]  一想起那件事
[00:06:14.000 --> 00:06:18.000]  他就有淚水
[00:06:18.000 --> 00:06:20.000]  流出來
[00:06:20.000 --> 00:06:22.000]  所以他深深相信
[00:06:22.000 --> 00:06:24.000]  他爸爸是真心
[00:06:24.000 --> 00:06:26.000]  已經悔改
[00:06:26.000 --> 00:06:28.000]  後來他爸爸就已經結婚了
[00:06:28.000 --> 00:06:30.000]  而結婚的時候
[00:06:30.000 --> 00:06:32.000]  都是曾經接受過一些輔導
[00:06:32.000 --> 00:06:34.000]  而其中一個輔導他的
[00:06:34.000 --> 00:06:36.000]  就是
[00:06:36.000 --> 00:06:38.000]  一個女輔導員
[00:06:38.000 --> 00:06:40.000]  後來跟他爸爸結婚
[00:06:40.000 --> 00:06:44.000]  這是第一封信
[00:06:44.000 --> 00:06:46.000]  第二封信
[00:06:46.000 --> 00:06:48.000]  就是他的太太
[00:06:48.000 --> 00:06:50.000]  作為以前輔導
[00:06:50.000 --> 00:06:52.000]  這個男人的經歷
[00:06:52.000 --> 00:06:54.000]  來寫一封
[00:06:54.000 --> 00:06:56.000]  求情信
[00:06:56.000 --> 00:06:58.000]  從來沒有見到一個人
[00:06:58.000 --> 00:07:00.000]  為了自己做錯的一件事
[00:07:02.000 --> 00:07:04.000]  這麼內疚
[00:07:04.000 --> 00:07:06.000]  這麼長的時間
[00:07:06.000 --> 00:07:08.000]  都沒有辦法脫離
[00:07:08.000 --> 00:07:10.000]  就在自己
[00:07:10.000 --> 00:07:14.000]  所以他自己本身深深感覺到
[00:07:14.000 --> 00:07:16.000]  這個人
[00:07:16.000 --> 00:07:18.000]  是一個很可信的人
[00:07:18.000 --> 00:07:20.000]  求這個官
[00:07:20.000 --> 00:07:22.000]  來放他一馬
[00:07:22.000 --> 00:07:24.000]  最終
[00:07:24.000 --> 00:07:28.000]  結果
[00:07:28.000 --> 00:07:30.000]  就是這個官因為女兒
[00:07:30.000 --> 00:07:32.000]  在他眼前都已經原諒
[00:07:32.000 --> 00:07:34.000]  再加上這麼多人
[00:07:34.000 --> 00:07:36.000]  特別是這兩封
[00:07:36.000 --> 00:07:38.000]  求情信
[00:07:38.000 --> 00:07:40.000]  他就給了他一個喚刑
[00:07:40.000 --> 00:07:42.000]  判了但是喚刑
[00:07:42.000 --> 00:07:44.000]  一個這樣的記錄
[00:07:44.000 --> 00:07:46.000]  這個是最令我印象深刻的
[00:07:46.000 --> 00:07:48.000]  其中一次的審訊
[00:07:48.000 --> 00:07:52.000]  第二個最令我印象深刻的審訊
[00:07:52.000 --> 00:07:54.000]  就是在美國發生的一件事
[00:07:58.000 --> 00:08:00.000]  有一個
[00:08:00.000 --> 00:08:02.000]  朋友
[00:08:02.000 --> 00:08:04.000]  是因為
[00:08:04.000 --> 00:08:06.000]  被判了刑
[00:08:06.000 --> 00:08:08.000]  坐了監
[00:08:08.000 --> 00:08:10.000]  但他一直覺得他自己
[00:08:10.000 --> 00:08:12.000]  是冤枉的
[00:08:12.000 --> 00:08:14.000]  所以當去到
[00:08:14.000 --> 00:08:16.000]  監倉裡面的時間
[00:08:16.000 --> 00:08:18.000]  他是鬱鬱不得志
[00:08:18.000 --> 00:08:20.000]  也是相當的
[00:08:20.000 --> 00:08:22.000]  原因感覺到社會很不公平
[00:08:22.000 --> 00:08:24.000]  判錯了他
[00:08:24.000 --> 00:08:26.000]  很可惜
[00:08:28.000 --> 00:08:30.000]  你越是這樣
[00:08:30.000 --> 00:08:32.000]  去到獄中你就越是沒有朋友
[00:08:32.000 --> 00:08:36.000]  結果他成為一個眾矢之的
[00:08:36.000 --> 00:08:38.000]  有一次因為
[00:08:38.000 --> 00:08:40.000]  跟一個人打架的時候
[00:08:40.000 --> 00:08:44.000]  是非故意的
[00:08:44.000 --> 00:08:46.000]  就打死了那個人
[00:08:46.000 --> 00:08:52.000]  他被控的時間
[00:08:52.000 --> 00:08:54.000]  是被控謀殺
[00:08:54.000 --> 00:08:56.000]  大家都知道
[00:08:56.000 --> 00:08:58.000]  當謀殺成立的時候
[00:08:58.000 --> 00:09:00.000]  結果是死刑的
[00:09:00.000 --> 00:09:06.000]  他更加傷心
[00:09:06.000 --> 00:09:08.000]  更加衝動
[00:09:08.000 --> 00:09:10.000]  更加不安
[00:09:10.000 --> 00:09:12.000]  他是被人打
[00:09:12.000 --> 00:09:14.000]  天天都被其他囚犯打
[00:09:14.000 --> 00:09:18.000]  最後因為還手
[00:09:18.000 --> 00:09:20.000]  結果竟然是一拳打中了
[00:09:20.000 --> 00:09:24.000]  一個罪惡的囚犯
[00:09:26.000 --> 00:09:28.000]  居然在獄中
[00:09:28.000 --> 00:09:30.000]  這樣死了
[00:09:30.000 --> 00:09:34.000]  這件事
[00:09:34.000 --> 00:09:36.000]  審判過程當中
[00:09:36.000 --> 00:09:38.000]  絕大部分人都覺得
[00:09:38.000 --> 00:09:40.000]  很難逃避死刑
[00:09:40.000 --> 00:09:42.000]  一級的謀殺
[00:09:42.000 --> 00:09:44.000]  但沒想到
[00:09:44.000 --> 00:09:46.000]  竟然在獄中
[00:09:46.000 --> 00:09:48.000]  有一個
[00:09:48.000 --> 00:09:50.000]  除了被打死的
[00:09:50.000 --> 00:09:52.000]  罪惡的囚犯
[00:09:52.000 --> 00:09:54.000]  另一個
[00:09:54.000 --> 00:09:56.000]  也是罪惡的囚犯
[00:09:56.000 --> 00:09:58.000]  經常和那個人打架
[00:09:58.000 --> 00:10:00.000]  他寫了一封信
[00:10:00.000 --> 00:10:02.000]  他見證
[00:10:02.000 --> 00:10:04.000]  由頭到尾
[00:10:04.000 --> 00:10:06.000]  這個人是被下
[00:10:06.000 --> 00:10:08.000]  被打
[00:10:08.000 --> 00:10:10.000]  他是迫不得已還手
[00:10:10.000 --> 00:10:12.000]  打回頭
[00:10:12.000 --> 00:10:14.000]  他說他自己本身
[00:10:14.000 --> 00:10:16.000]  他是一個死囚
[00:10:16.000 --> 00:10:18.000]  他不介意
[00:10:18.000 --> 00:10:20.000]  他自己被判死刑
[00:10:20.000 --> 00:10:22.000]  他罪有應得
[00:10:22.000 --> 00:10:24.000]  但他覺得這個人
[00:10:24.000 --> 00:10:26.000]  他真的由頭到尾看到
[00:10:26.000 --> 00:10:28.000]  他應該是一個很好的先生
[00:10:28.000 --> 00:10:30.000]  經常被人打
[00:10:30.000 --> 00:10:32.000]  他都沒有還手
[00:10:32.000 --> 00:10:34.000]  但那次還手就出現了這件事
[00:10:34.000 --> 00:10:36.000]  所以他們希望官員
[00:10:36.000 --> 00:10:38.000]  都聽一聽
[00:10:38.000 --> 00:10:40.000]  他說我是一個最不會有人信的人
[00:10:40.000 --> 00:10:42.000]  但一個最不會有人信的人
[00:10:42.000 --> 00:10:44.000]  我都願意為這個人
[00:10:44.000 --> 00:10:46.000]  我覺得
[00:10:46.000 --> 00:10:48.000]  我應該為他出聲
[00:10:48.000 --> 00:10:50.000]  你沒想到
[00:10:50.000 --> 00:10:52.000]  這個說自己是
[00:10:52.000 --> 00:10:54.000]  全世界最沒人信的人
[00:10:54.000 --> 00:10:56.000]  他寫的這封信
[00:10:56.000 --> 00:10:58.000]  竟然打動了官員
[00:10:58.000 --> 00:11:00.000]  判了這個人
[00:11:00.000 --> 00:11:02.000]  是自衛
[00:11:02.000 --> 00:11:04.000]  是為了防衛
[00:11:04.000 --> 00:11:06.000]  而殺了那個人
[00:11:06.000 --> 00:11:08.000]  各位靖姐妹
[00:11:08.000 --> 00:11:10.000]  有很多時候我們心裏想
[00:11:10.000 --> 00:11:12.000]  到底哪些人的禱告
[00:11:12.000 --> 00:11:14.000]  神會聽呢
[00:11:14.000 --> 00:11:16.000]  我經常想一想
[00:11:18.000 --> 00:11:20.000]  特別最近這一年
[00:11:20.000 --> 00:11:22.000]  我禱告很多
[00:11:22.000 --> 00:11:24.000]  但我發覺
[00:11:24.000 --> 00:11:26.000]  最近這一年我的禱告
[00:11:26.000 --> 00:11:28.000]  是最不靈的一年
[00:11:28.000 --> 00:11:30.000]  亦都是我最辛苦的一年
[00:11:30.000 --> 00:11:32.000]  我眼淚最多的一年
[00:11:32.000 --> 00:11:34.000]  為人禱告
[00:11:34.000 --> 00:11:36.000]  為人禱告
[00:11:36.000 --> 00:11:38.000]  為何來來去去
[00:11:38.000 --> 00:11:40.000]  沒有改變
[00:11:40.000 --> 00:11:42.000]  我的心裏
[00:11:42.000 --> 00:11:44.000]  經常在想
[00:11:44.000 --> 00:11:46.000]  為什麼
[00:11:46.000 --> 00:11:48.000]  神要我學
[00:11:48.000 --> 00:11:50.000]  一個什麼功課呢
[00:11:50.000 --> 00:11:52.000]  你透過這樣教導我一些什麼呢
[00:11:52.000 --> 00:11:54.000]  今天
[00:11:54.000 --> 00:11:56.000]  我想和大家來分享
[00:11:56.000 --> 00:11:58.000]  阿伯拉罕的禱告
[00:11:58.000 --> 00:12:02.000]  給了我很多不同的啟迪
[00:12:02.000 --> 00:12:04.000]  我願意透過這種啟迪
[00:12:04.000 --> 00:12:06.000]  和大家一起來分享
[00:12:06.000 --> 00:12:08.000]  你和我在當中
[00:12:08.000 --> 00:12:10.000]  是可以
[00:12:10.000 --> 00:12:12.000]  學到一些什麼
[00:12:12.000 --> 00:12:14.000]  我們一起
[00:12:14.000 --> 00:12:16.000]  看看今天的經文
[00:12:16.000 --> 00:12:18.000]  蒼世紀的十八章
[00:12:18.000 --> 00:12:20.000]  二十到三十三節
[00:12:20.000 --> 00:12:22.000]  我想和大家一起讀一讀
[00:12:22.000 --> 00:12:24.000]  這一段的經文
[00:12:24.000 --> 00:12:26.000]  一起來
[00:12:44.000 --> 00:12:48.000]  但阿伯拉罕仍舊站在耶和華面前
[00:12:48.000 --> 00:12:50.000]  阿伯拉罕近前來說
[00:12:50.000 --> 00:12:52.000]  無論
[00:12:52.000 --> 00:12:54.000]  你都剿滅嗎
[00:12:54.000 --> 00:12:56.000]  假若那城裏有五十個義人
[00:12:56.000 --> 00:12:58.000]  你還剿滅那地方嗎
[00:12:58.000 --> 00:13:00.000]  不為城中五十個義人
[00:13:00.000 --> 00:13:02.000]  饒恕其中的人嗎
[00:13:02.000 --> 00:13:04.000]  將義人和惡人同殺
[00:13:04.000 --> 00:13:06.000]  將義人和惡人一同看待
[00:13:06.000 --> 00:13:08.000]  這斷不是你所行的
[00:13:08.000 --> 00:13:10.000]  審判全地的主
[00:13:10.000 --> 00:13:12.000]  豈不行公義嗎
[00:13:12.000 --> 00:13:14.000]  耶和華說
[00:13:14.000 --> 00:13:16.000]  我若在所多瑪裡
[00:13:16.000 --> 00:13:18.000]  見五十個義人
[00:13:18.000 --> 00:13:20.000]  我就為他們的緣故
[00:13:20.000 --> 00:13:22.000]  饒恕那地方的眾人
[00:13:22.000 --> 00:13:24.000]  阿伯拉罕說
[00:13:24.000 --> 00:13:26.000]  我雖是灰塵
[00:13:26.000 --> 00:13:28.000]  還敢對主說話
[00:13:28.000 --> 00:13:30.000]  假若這五十個義人
[00:13:30.000 --> 00:13:32.000]  短了五個
[00:13:32.000 --> 00:13:34.000]  你就因這短了五個
[00:13:34.000 --> 00:13:36.000]  毀滅全城嗎
[00:13:36.000 --> 00:13:38.000]  他說
[00:13:38.000 --> 00:13:40.000]  我在那裡若見有四十五個
[00:13:40.000 --> 00:13:42.000]  我為四十個的緣故
[00:13:42.000 --> 00:13:44.000]  我也不做這事
[00:13:44.000 --> 00:13:46.000]  阿伯拉罕說
[00:13:46.000 --> 00:13:48.000]  求主不要動怒
[00:13:48.000 --> 00:13:50.000]  容我說
[00:13:50.000 --> 00:13:52.000]  假若在那裡見有三十個
[00:13:52.000 --> 00:13:54.000]  怎麼樣呢
[00:13:54.000 --> 00:13:56.000]  他說
[00:13:56.000 --> 00:13:58.000]  我在那裡若見三十個
[00:13:58.000 --> 00:14:00.000]  我也不做這事
[00:14:00.000 --> 00:14:02.000]  阿伯拉罕說
[00:14:02.000 --> 00:14:04.000]  我還敢對主說話
[00:14:04.000 --> 00:14:06.000]  假若在那裡
[00:14:06.000 --> 00:14:08.000]  二十個怎麼樣呢
[00:14:08.000 --> 00:14:10.000]  若見有十個呢
[00:14:10.000 --> 00:14:12.000]  他說為這十個的緣故
[00:14:12.000 --> 00:14:14.000]  我也不為那事
[00:14:14.000 --> 00:14:16.000]  而話與阿伯拉罕說完了
[00:14:16.000 --> 00:14:18.000]  阿伯拉罕也回自己的地方去
[00:14:18.000 --> 00:14:20.000]  是不是很沉
[00:14:20.000 --> 00:14:24.000]  很囉嗦
[00:14:24.000 --> 00:14:26.000]  死纏爛打
[00:14:26.000 --> 00:14:30.000]  我以前以為
[00:14:30.000 --> 00:14:32.000]  偉大心靈的禱告
[00:14:32.000 --> 00:14:34.000]  就是要死纏爛打
[00:14:34.000 --> 00:14:36.000]  跟神講數
[00:14:36.000 --> 00:14:38.000]  好像阿伯拉罕一樣
[00:14:38.000 --> 00:14:40.000]  但後來我看一看
[00:14:40.000 --> 00:14:42.000]  神沒有聽
[00:14:42.000 --> 00:14:44.000]  你講數
[00:14:44.000 --> 00:14:46.000]  還講數
[00:14:46.000 --> 00:14:48.000]  最後也沒有聽
[00:14:48.000 --> 00:14:50.000]  所多瑪有沒有毀滅
[00:14:50.000 --> 00:14:52.000]  有沒有
[00:14:52.000 --> 00:14:54.000]  俄摩拉也毀滅
[00:14:54.000 --> 00:14:56.000]  所多瑪也毀滅了
[00:14:56.000 --> 00:14:58.000]  你還你講數
[00:14:58.000 --> 00:15:00.000]  神是一樣毀滅
[00:15:00.000 --> 00:15:02.000]  不過
[00:15:02.000 --> 00:15:04.000]  原來是有些特別不同的地方
[00:15:04.000 --> 00:15:06.000]  是給我有很大的提醒
[00:15:06.000 --> 00:15:10.000]  在研究這段經文之前
[00:15:10.000 --> 00:15:12.000]  我很想和大家
[00:15:12.000 --> 00:15:14.000]  來講一講
[00:15:14.000 --> 00:15:16.000]  其中一些的背景
[00:15:16.000 --> 00:15:18.000]  這個背景
[00:15:18.000 --> 00:15:22.000]  創世紀十八章十四節
[00:15:22.000 --> 00:15:26.000]  神預言撒拉要生一個兒子
[00:15:26.000 --> 00:15:30.000]  這個兒子的名字
[00:15:30.000 --> 00:15:32.000]  要起名叫做爾撒
[00:15:32.000 --> 00:15:34.000]  然後去到十八節
[00:15:34.000 --> 00:15:36.000]  他告訴撒拉
[00:15:36.000 --> 00:15:38.000]  他告訴阿伯拉罕
[00:15:38.000 --> 00:15:40.000]  神說阿伯拉罕
[00:15:40.000 --> 00:15:42.000]  必要成為
[00:15:42.000 --> 00:15:44.000]  強大的國
[00:15:44.000 --> 00:15:46.000]  我再講一次
[00:15:46.000 --> 00:15:48.000]  阿伯拉罕
[00:15:48.000 --> 00:15:50.000]  必要成為強大的國
[00:15:50.000 --> 00:15:52.000]  這是一個應許
[00:15:52.000 --> 00:15:56.000]  首先這個預言十四節
[00:15:56.000 --> 00:15:58.000]  阿伯拉罕撒拉要生一個兒子
[00:15:58.000 --> 00:16:00.000]  然後十八節
[00:16:00.000 --> 00:16:02.000]  就給了兩個應許
[00:16:02.000 --> 00:16:04.000]  第一個應許
[00:16:04.000 --> 00:16:06.000]  阿伯拉罕必要成為
[00:16:06.000 --> 00:16:08.000]  強大的國
[00:16:08.000 --> 00:16:10.000]  第二個應許
[00:16:10.000 --> 00:16:12.000]  地上的萬國
[00:16:12.000 --> 00:16:14.000]  都必因為他得福
[00:16:14.000 --> 00:16:16.000]  然後在這個應許
[00:16:16.000 --> 00:16:18.000]  接下來
[00:16:18.000 --> 00:16:20.000]  我們見到第三個
[00:16:20.000 --> 00:16:22.000]  就是神會眷顧他的
[00:16:22.000 --> 00:16:24.000]  但是在講完這幾個
[00:16:24.000 --> 00:16:26.000]  應許之後
[00:16:26.000 --> 00:16:28.000]  神就跟著來講了
[00:16:28.000 --> 00:16:30.000]  神的目的或者條件
[00:16:30.000 --> 00:16:32.000]  這個條件
[00:16:32.000 --> 00:16:34.000]  神要眷顧他
[00:16:34.000 --> 00:16:36.000]  眷顧他的目的
[00:16:36.000 --> 00:16:38.000]  是為了什麼呢?
[00:16:38.000 --> 00:16:40.000]  就是為要叫他
[00:16:40.000 --> 00:16:42.000]  吩咐種子和眷屬
[00:16:42.000 --> 00:16:44.000]  做兩件事
[00:16:44.000 --> 00:16:46.000]  我再講一次
[00:16:46.000 --> 00:16:48.000]  第三個
[00:16:48.000 --> 00:16:50.000]  那個應許是帶有條件的
[00:16:50.000 --> 00:16:52.000]  這個帶有條件的
[00:16:52.000 --> 00:16:54.000]  這個帶有條件的應許
[00:16:54.000 --> 00:16:56.000]  我眷顧你
[00:16:56.000 --> 00:16:58.000]  第二就是
[00:16:58.000 --> 00:17:00.000]  他要吩咐他的種子
[00:17:00.000 --> 00:17:02.000]  和眷屬
[00:17:02.000 --> 00:17:04.000]  不只是子女
[00:17:04.000 --> 00:17:06.000]  連同你的眷屬
[00:17:06.000 --> 00:17:08.000]  連同你的家人
[00:17:08.000 --> 00:17:10.000]  連同你的
[00:17:10.000 --> 00:17:12.000]  或者下甲生的子女
[00:17:12.000 --> 00:17:14.000]  或者其他的子
[00:17:14.000 --> 00:17:16.000]  你都要守住兩個
[00:17:16.000 --> 00:17:18.000]  很重要的
[00:17:18.000 --> 00:17:20.000]  一個承諾
[00:17:20.000 --> 00:17:22.000]  第一個是
[00:17:22.000 --> 00:17:24.000]  遵守耶和華的道
[00:17:24.000 --> 00:17:26.000]  遵守我的道
[00:17:26.000 --> 00:17:28.000]  第二個
[00:17:28.000 --> 00:17:30.000]  是
[00:17:30.000 --> 00:17:32.000]  秉行公義
[00:17:32.000 --> 00:17:34.000]  為什麼呢?
[00:17:34.000 --> 00:17:36.000]  接著就說
