
[00:00:00.000 --> 00:00:06.540]  還跟弟兄姊妹一起來看亞伯拉罕的誓願第二部分
[00:07:01.500 --> 00:07:08.660]  那麼第二個呢我們看到
[00:07:08.660 --> 00:07:09.940]  索多瑪呢
[00:07:09.940 --> 00:07:10.960]  這個王
[00:07:10.960 --> 00:07:12.760]  他呢
[00:07:12.760 --> 00:07:14.300]  要把
[00:07:14.300 --> 00:07:18.140]  這個他財物要給這個亞伯拉罕
[00:07:18.140 --> 00:07:20.960]  但是亞伯拉罕沒有接受
[00:07:21.460 --> 00:07:22.740]  爲什麼沒有接受呢
[00:07:22.740 --> 00:07:24.540]  因爲這個索多瑪
[00:07:24.540 --> 00:07:27.620]  的王雖然沒有提到他本能怎麼樣
[00:07:27.620 --> 00:07:31.200]  但他的城市是一個敗壞的城市
[00:07:31.200 --> 00:07:34.020]  過不久的話要受到神的審判
[00:07:34.020 --> 00:07:37.600]  那可見的這個王呢也是一個不敬畏神的人
[00:07:37.600 --> 00:07:39.640]  這樣的王
[00:07:39.640 --> 00:07:41.440]  他就
[00:07:41.440 --> 00:07:44.000]  如果你接受他的財物
[00:07:44.000 --> 00:07:47.320]  那麼就是他有解口了
[00:07:47.320 --> 00:07:48.860]  使他
[00:07:48.860 --> 00:07:50.400]  使亞伯拉罕付出
[00:07:50.920 --> 00:07:52.460]  那以後亞伯拉罕如果
[00:07:52.460 --> 00:07:53.220]  他
[00:07:53.220 --> 00:07:54.240]  再有多點
[00:07:54.240 --> 00:07:55.780]  富足起來
[00:07:55.780 --> 00:07:57.060]  興旺起來
[00:07:57.060 --> 00:07:58.860]  那麼說這都是
[00:07:58.860 --> 00:08:01.680]  索多瑪王可以做的這都是我的功勞
[00:08:01.680 --> 00:08:02.960]  所以呢
[00:08:02.960 --> 00:08:04.240]  亞伯拉罕呢
[00:08:04.240 --> 00:08:05.760]  就不接受
[00:08:05.760 --> 00:08:07.820]  不接受這個
[00:08:07.820 --> 00:08:10.380]  索多瑪王的財物
[00:08:10.380 --> 00:08:12.160]  他說
[00:08:12.160 --> 00:08:13.200]  你只要
[00:08:13.200 --> 00:08:14.720]  我們所喫的東西
[00:08:14.720 --> 00:08:16.260]  還有呢
[00:08:16.260 --> 00:08:18.060]  跟我一塊去的
[00:08:18.060 --> 00:08:19.840]  有三個人
[00:08:20.100 --> 00:08:21.120]  他們也
[00:08:21.120 --> 00:08:22.400]  有功勞的
[00:08:22.400 --> 00:08:24.960]  他們也花了很多的力氣
[00:08:24.960 --> 00:08:27.520]  那麼這三個鄰居呢
[00:08:27.520 --> 00:08:29.320]  他們要得什麼
[00:08:29.320 --> 00:08:30.340]  你就給他們
[00:08:30.340 --> 00:08:31.880]  所以這個
[00:08:31.880 --> 00:08:35.200]  亞伯拉罕呢就經過這個實驗
[00:08:35.200 --> 00:08:37.500]  經過的實驗
[00:08:37.500 --> 00:08:38.780]  他就是
[00:08:38.780 --> 00:08:41.340]  不把這個
[00:08:41.340 --> 00:08:44.160]  不把這個榮耀
[00:08:44.160 --> 00:08:45.960]  來歸給人
[00:08:45.960 --> 00:08:48.520]  而是把榮耀來歸給神
[00:08:49.280 --> 00:08:50.820]  所以他能夠接受
[00:08:50.820 --> 00:08:53.640]  這個麥濟喜的王
[00:08:53.640 --> 00:08:55.160]  給他的祝福
[00:08:55.160 --> 00:08:56.960]  但是他不接受
[00:08:56.960 --> 00:08:58.240]  索多瑪王
[00:08:58.240 --> 00:08:59.520]  要給他的財物
[00:08:59.520 --> 00:09:01.060]  這地方
[00:09:01.060 --> 00:09:02.340]  很明顯的
[00:09:02.340 --> 00:09:03.620]  一個實驗
[00:09:03.620 --> 00:09:05.660]  一個封建線什麼地方呢
[00:09:05.660 --> 00:09:07.200]  到底神
[00:09:07.200 --> 00:09:09.500]  能不能從我所做的
[00:09:09.500 --> 00:09:10.520]  事情
[00:09:10.520 --> 00:09:11.800]  能夠得到榮耀
[00:09:11.800 --> 00:09:13.600]  就是我
[00:09:13.600 --> 00:09:14.620]  是不是
[00:09:14.620 --> 00:09:17.700]  我們是不是能夠關心自己我們所做的
[00:09:17.700 --> 00:09:18.720]  是
[00:09:18.980 --> 00:09:20.780]  叫神得到榮耀呢
[00:09:20.780 --> 00:09:24.360]  比如我們基督徒
[00:09:24.360 --> 00:09:26.660]  在工作的地方
[00:09:26.660 --> 00:09:29.220]  比如說你做的好
[00:09:29.220 --> 00:09:31.520]  做的有成就
[00:09:31.520 --> 00:09:35.360]  人家就會誇獎你你多聰明
[00:09:35.360 --> 00:09:36.380]  或者
[00:09:36.380 --> 00:09:38.940]  有人就說那是我幫了他的忙
[00:09:38.940 --> 00:09:40.220]  所以他
[00:09:40.220 --> 00:09:41.760]  纔有這樣的成就
[00:09:41.760 --> 00:09:43.040]  那麼這個時候
[00:09:43.040 --> 00:09:44.840]  到底你是怎麼想的
[00:09:44.840 --> 00:09:46.880]  到底你是怎麼對待
[00:09:46.880 --> 00:09:48.420]  人給你的稱讚
[00:09:48.940 --> 00:09:51.500]  人給你的這個幫助
[00:09:51.500 --> 00:09:54.320]  那我們要首先看到
[00:09:54.320 --> 00:09:55.600]  如果我們
[00:09:55.600 --> 00:09:57.900]  有的一切的成就
[00:09:57.900 --> 00:09:58.680]  都是
[00:09:58.680 --> 00:10:00.200]  從神來的
[00:10:00.200 --> 00:10:03.800]  神也會接着人來幫助我們
[00:10:03.800 --> 00:10:06.100]  我們也應該感謝
[00:10:06.100 --> 00:10:07.380]  幫助我們的人
[00:10:07.380 --> 00:10:09.420]  但是我們始終要看到
[00:10:09.420 --> 00:10:11.720]  我們所做的一切
[00:10:11.720 --> 00:10:14.540]  不管是人幫助我們不幫助我們
[00:10:14.540 --> 00:10:17.100]  如果我們有一點成就的話
[00:10:17.360 --> 00:10:19.920]  那都是要歸功給神
[00:10:19.920 --> 00:10:21.200]  那這個是
[00:10:21.200 --> 00:10:21.960]  我們
[00:10:21.960 --> 00:10:23.240]  可以應用的
[00:10:23.240 --> 00:10:24.780]  那怎麼樣的
[00:10:24.780 --> 00:10:26.060]  辨別
[00:10:26.060 --> 00:10:28.620]  哪一些諸佛是從神來的
[00:10:28.620 --> 00:10:31.440]  哪一些不是從神來的
[00:10:31.440 --> 00:10:33.480]  那麼亞伯拉罕這個地方
[00:10:33.480 --> 00:10:35.280]  給我們有個很好的歷史
[00:10:35.280 --> 00:10:36.560]  他就看看
[00:10:36.560 --> 00:10:37.840]  這兩個人
[00:10:37.840 --> 00:10:40.140]  一個是麥奇喜德
[00:10:40.140 --> 00:10:41.940]  一個是
[00:10:41.940 --> 00:10:43.720]  這個索多瑪王
[00:10:43.720 --> 00:10:46.540]  那你看這兩個人就不同了
[00:10:47.560 --> 00:10:48.340]  麥奇喜德
[00:10:48.340 --> 00:10:49.360]  顯然呢
[00:10:49.360 --> 00:10:51.160]  他是代表神的
[00:10:51.160 --> 00:10:53.460]  他是至高神的祭司
[00:10:53.460 --> 00:10:56.020]  他能夠代表神
[00:10:56.020 --> 00:11:00.120]  他說的話是把榮耀歸給神
[00:11:00.120 --> 00:11:02.920]  麥奇喜德說
[00:11:02.920 --> 00:11:04.200]  是神
[00:11:04.200 --> 00:11:05.740]  祝福亞伯拉罕
[00:11:05.740 --> 00:11:07.800]  那麼這個
[00:11:07.800 --> 00:11:09.840]  有明顯看見
[00:11:09.840 --> 00:11:13.160]  跟索多瑪王是完全不同的
[00:11:13.160 --> 00:11:15.480]  這個就是叫我們看到
[00:11:16.500 --> 00:11:18.540]  如果我們把榮耀
[00:11:18.540 --> 00:11:21.880]  把這個我們的工作
[00:11:21.880 --> 00:11:23.400]  成就
[00:11:23.400 --> 00:11:24.940]  歸給世界
[00:11:24.940 --> 00:11:26.480]  還是歸給神呢
[00:11:26.480 --> 00:11:31.080]  那我們知道人會誇獎我們的時候呢
[00:11:31.080 --> 00:11:32.620]  你是不是心裏頭
[00:11:32.620 --> 00:11:33.900]  暗暗自得
[00:11:33.900 --> 00:11:35.700]  說我是不錯
[00:11:35.700 --> 00:11:37.240]  我是有本事
[00:11:37.240 --> 00:11:38.520]  如果你這樣的話
[00:11:38.520 --> 00:11:40.040]  你就把神給忘了
[00:11:40.040 --> 00:11:42.360]  那麼每一件事情
[00:11:42.360 --> 00:11:43.880]  若是有什麼成功
[00:11:43.880 --> 00:11:45.420]  若是有什麼
[00:11:45.680 --> 00:11:46.960]  人來誇獎我們
[00:11:46.960 --> 00:11:48.240]  我們都要
[00:11:48.240 --> 00:11:49.780]  把榮耀來歸給神
[00:11:49.780 --> 00:11:53.360]  當然
[00:11:53.360 --> 00:11:55.400]  這個麥奇喜德呢
[00:11:55.400 --> 00:11:56.440]  亞伯拉罕呢
[00:11:56.440 --> 00:11:57.460]  就
[00:11:57.460 --> 00:11:58.480]  沒有
[00:11:58.480 --> 00:12:00.520]  說我什麼都不要
[00:12:00.520 --> 00:12:03.080]  但是還有跟我去的
[00:12:03.080 --> 00:12:04.120]  三個人
[00:12:04.120 --> 00:12:07.440]  一個曼利亞一個亞納一個以斯國
[00:12:07.440 --> 00:12:10.260]  這幾個人是跟亞伯拉罕在一起的
[00:12:10.260 --> 00:12:11.800]  是很好的朋友
[00:12:11.800 --> 00:12:13.840]  來幫助亞伯拉罕
[00:12:13.840 --> 00:12:15.380]  當亞伯拉罕去
[00:12:15.640 --> 00:12:17.680]  去救這個
[00:12:17.680 --> 00:12:21.780]  羅德的時候他們三個人也帶了人一塊去
[00:12:21.780 --> 00:12:23.820]  使得這事情能成功
[00:12:23.820 --> 00:12:25.100]  那麼他們
[00:12:25.100 --> 00:12:28.440]  亞伯拉罕就跟索多瑪說呢
[00:12:28.440 --> 00:12:30.220]  他們應得的分
[00:12:30.220 --> 00:12:33.560]  可以任意任憑他們拿
[00:12:33.560 --> 00:12:35.600]  他們的東西可以給他拿
[00:12:35.600 --> 00:12:36.880]  但是呢
[00:12:36.880 --> 00:12:38.160]  他自己呢
[00:12:38.160 --> 00:12:40.720]  要可以放棄自己的權利
[00:12:40.720 --> 00:12:41.740]  但是呢
[00:12:41.740 --> 00:12:43.800]  他對自己很嚴格
[00:12:43.800 --> 00:12:45.580]  但對別人呢
[00:12:45.840 --> 00:12:47.900]  不強求別人要跟他一樣
[00:12:47.900 --> 00:12:51.740]  他也不要求我的朋友也不要拿你的東西
[00:12:51.740 --> 00:12:54.800]  比如說基督徒呢
[00:12:54.800 --> 00:12:57.120]  我們對自己要嚴格
[00:12:57.120 --> 00:12:58.900]  但對別人的話
[00:12:58.900 --> 00:13:01.720]  他們如果要做什麼事情
[00:13:01.720 --> 00:13:03.260]  只要是
[00:13:03.260 --> 00:13:06.840]  正當的事情
[00:13:06.840 --> 00:13:08.380]  那就不要求
[00:13:08.380 --> 00:13:09.660]  他跟我一樣
[00:13:09.660 --> 00:13:11.960]  現在很多人
[00:13:11.960 --> 00:13:14.000]  都會去買彩票
[00:13:14.520 --> 00:13:17.340]  花幾塊錢如果中的話就幾百萬
[00:13:17.340 --> 00:13:19.380]  基督徒一般的呢
[00:13:19.380 --> 00:13:21.180]  很少
[00:13:21.180 --> 00:13:22.460]  去買彩票的
[00:13:22.460 --> 00:13:24.760]  因爲他不是把這些
[00:13:24.760 --> 00:13:26.560]  自己的富有
[00:13:26.560 --> 00:13:29.120]  建築在
[00:13:29.120 --> 00:13:30.660]  根據
[00:13:30.660 --> 00:13:32.960]  這樣的彩票來得着
[00:13:32.960 --> 00:13:35.520]  但是對別人買的話
[00:13:35.520 --> 00:13:36.280]  我們就
[00:13:36.280 --> 00:13:37.560]  一般的
[00:13:37.560 --> 00:13:42.420]  作爲我的話我就不會批評爲什麼你還去買你不應該買
[00:13:43.460 --> 00:13:44.740]  所以對自己要嚴格
[00:13:44.740 --> 00:13:46.020]  但對別人呢
[00:13:46.020 --> 00:13:47.300]  你不要求
[00:13:47.300 --> 00:13:51.640]  他所行之爲人跟基督徒是一樣的
[00:13:51.640 --> 00:13:56.000]  所以我們看見這個亞伯拉罕在這次的
[00:13:56.000 --> 00:13:57.280]  試驗中間
[00:13:57.280 --> 00:13:58.820]  他得勝了
[00:13:58.820 --> 00:14:00.600]  所以他
[00:14:00.600 --> 00:14:02.660]  所以他這次
[00:14:02.660 --> 00:14:04.700]  當他得勝回來的時候
[00:14:04.700 --> 00:14:05.720]  他
[00:14:05.720 --> 00:14:07.000]  碰到兩個王
[00:14:07.000 --> 00:14:09.560]  一個是麥基喜德
[00:14:09.560 --> 00:14:11.100]  一個是索多瑪王
[00:14:11.100 --> 00:14:12.640]  這兩個王
[00:14:13.920 --> 00:14:14.940]  他在這一章呢
[00:14:14.940 --> 00:14:16.220]  也可以看見
[00:14:16.220 --> 00:14:19.300]  雖然表面上他是領着人
[00:14:19.300 --> 00:14:21.860]  跟四個王的聯軍打仗
[00:14:21.860 --> 00:14:23.140]  但是呢
[00:14:23.140 --> 00:14:23.900]  他是
[00:14:23.900 --> 00:14:25.180]  打兩個仗
[00:14:25.180 --> 00:14:28.260]  在這一章裏頭你看到他打兩個仗
[00:14:28.260 --> 00:14:30.820]  一個是跟敵人打仗
[00:14:30.820 --> 00:14:33.880]  跟四個王打仗
[00:14:33.880 --> 00:14:35.680]  一個呢
[00:14:35.680 --> 00:14:36.960]  是他
[00:14:36.960 --> 00:14:41.060]  跟這個索多瑪王給他的試探來打仗
[00:14:42.860 --> 00:14:43.880]  在表面上
[00:14:43.880 --> 00:14:47.460]  這個幾個王的聯軍他能打敗
[00:14:47.460 --> 00:14:48.480]  但是
[00:14:48.480 --> 00:14:49.760]  這個試探
[00:14:49.760 --> 00:14:50.800]  是看不見
[00:14:50.800 --> 00:14:51.560]  是比較
[00:14:51.560 --> 00:14:53.600]  隱藏在裏面的
[00:14:53.600 --> 00:14:56.160]  按道理他接受
[00:14:56.160 --> 00:14:57.960]  索多瑪王的財務
[00:14:57.960 --> 00:14:59.240]  那沒有什麼問題
[00:14:59.240 --> 00:15:01.040]  他也花了力氣
[00:15:01.040 --> 00:15:02.820]  他也冒了生命危險
[00:15:02.820 --> 00:15:04.100]  得到一點是應該的
[00:15:04.100 --> 00:15:05.640]  這個也是試探
[00:15:05.640 --> 00:15:10.240]  到底你要不要從這個王的手中
[00:15:10.500 --> 00:15:13.320]  這樣一個不近淺的人手中得到好處
[00:15:13.320 --> 00:15:14.600]  所以他也
[00:15:14.600 --> 00:15:15.880]  勝過這樣的試探
[00:15:15.880 --> 00:15:18.700]  兩個王給他兩個
[00:15:18.700 --> 00:15:19.720]  試驗
[00:15:19.720 --> 00:15:21.260]  但是
[00:15:21.260 --> 00:15:24.580]  他就勝過索多瑪王給他的試探
[00:15:24.580 --> 00:15:30.720]  我們再看看第五個試驗
[00:15:30.720 --> 00:15:35.580]  就在創世紀第15章的一節的六節
[00:15:35.580 --> 00:15:38.660]  我們就不讀這段聖經
[00:15:38.920 --> 00:15:40.980]  但是我把這個段聖經裏頭
[00:15:40.980 --> 00:15:42.500]  主要的意思
[00:15:42.500 --> 00:15:45.320]  跟大家說一下
[00:15:45.320 --> 00:15:48.400]  這個事情以後就是他
[00:15:48.400 --> 00:15:53.520]  拒絕索多瑪王的引誘以後
[00:15:53.520 --> 00:15:56.580]  這次以後也是他
[00:15:56.580 --> 00:15:59.140]  打勝仗打敗了
[00:15:59.140 --> 00:16:01.200]  四個王的聯軍的
[00:16:01.200 --> 00:16:01.960]  以後
[00:16:01.960 --> 00:16:03.760]  那麼他有一天晚上呢
[00:16:03.760 --> 00:16:05.300]  在異象中間呢
[00:16:05.300 --> 00:16:06.820]  神就對他說了
[00:16:07.080 --> 00:16:09.640]  他說亞伯拉罕你不要懼怕
[00:16:09.640 --> 00:16:12.460]  可見的那個亞伯拉罕
[00:16:12.460 --> 00:16:14.500]  在那個時候
[00:16:14.500 --> 00:16:17.060]  他拒絕了索多瑪王的財務
[00:16:17.060 --> 00:16:19.100]  又想到
[00:16:19.100 --> 00:16:22.700]  我所打敗的這四個王的聯軍
[00:16:22.700 --> 00:16:23.460]  以後
[00:16:23.460 --> 00:16:26.280]  他們還會不會過來報復我
[00:16:26.280 --> 00:16:29.100]  要報復我的話我的人很少
[00:16:29.100 --> 00:16:30.880]  我就幾百個壯丁
[00:16:30.880 --> 00:16:34.220]  那他們有幾萬人可能有十幾萬人
[00:16:34.220 --> 00:16:36.520]  那我非常危險
[00:16:37.280 --> 00:16:38.560]  這個人不可能
[00:16:38.560 --> 00:16:40.360]  每個時候都勇敢了
[00:16:40.360 --> 00:16:43.180]  有的時候這個事情過去以後有點後怕
[00:16:43.180 --> 00:16:46.260]  他會想到將來會怎麼樣
[00:16:46.260 --> 00:16:51.120]  但是神在異象中間向他顯現說
[00:16:51.120 --> 00:16:52.900]  你不要懼怕
[00:16:52.900 --> 00:16:53.920]  你不要怕
[00:16:53.920 --> 00:16:57.520]  神說我是你的盾牌
[00:16:57.520 --> 00:16:59.560]  必大大的賞賜你
[00:16:59.560 --> 00:17:02.120]  盾牌的意思就是我是你的保護
[00:17:02.120 --> 00:17:04.420]  有什麼事情危險
[00:17:04.420 --> 00:17:05.960]  神來保護他
[00:17:07.500 --> 00:17:08.020]  那麼
[00:17:08.020 --> 00:17:12.620]  亞伯拉罕就聽到神對他的話說
[00:17:12.620 --> 00:17:14.660]  你要賞賜給我
[00:17:14.660 --> 00:17:15.940]  你賞賜給我什麼
[00:17:15.940 --> 00:17:17.220]  我沒有兒子
[00:17:17.220 --> 00:17:19.280]  你要給我的什麼東西
[00:17:19.280 --> 00:17:20.560]  我也得不到
[00:17:20.560 --> 00:17:23.360]  那麼我家裏有個僕人
[00:17:23.360 --> 00:17:25.420]  將來我要離開世界的話
[00:17:25.420 --> 00:17:27.200]  財產都是他的
[00:17:27.200 --> 00:17:30.540]  神對他說不是這樣的
[00:17:30.540 --> 00:17:33.360]  他說你
[00:17:33.860 --> 00:17:38.980]  你自己所生的兒子纔是你的後恥
[00:17:38.980 --> 00:17:40.780]  神的福氣
[00:17:40.780 --> 00:17:42.820]  不是領到你的僕人
[00:17:42.820 --> 00:17:44.620]  是要領到你的兒子
[00:17:44.620 --> 00:17:45.900]  那麼
[00:17:45.900 --> 00:17:47.180]  他說
[00:17:47.180 --> 00:17:50.000]  神就把他領到外頭
[00:17:50.000 --> 00:17:51.780]  到這個露天
[00:17:51.780 --> 00:17:53.320]  指着天上的
[00:17:53.320 --> 00:17:55.360]  星星對他說
[00:17:55.360 --> 00:17:56.140]  他說
[00:17:56.140 --> 00:17:58.700]  這些星星能數得過來嗎
[00:17:58.700 --> 00:18:03.040]  他說你將來的後裔也是這樣
[00:18:03.560 --> 00:18:04.840]  你現在是沒有兒子
[00:18:04.840 --> 00:18:07.900]  將來你的後裔要很多很多
[00:18:07.900 --> 00:18:10.460]  要像天上的星那麼多
[00:18:10.460 --> 00:18:13.800]  這節聖經第六節就說了
[00:18:13.800 --> 00:18:16.600]  亞伯拉罕信耶和華
[00:18:16.600 --> 00:18:19.420]  耶和華就以此爲他的義
[00:18:19.420 --> 00:18:21.980]  就以此爲他的義
[00:18:21.980 --> 00:18:25.320]  亞伯拉罕在地方一個試驗
[00:18:25.320 --> 00:18:28.380]  神說要賜給他一個兒子
[00:18:28.380 --> 00:18:30.180]  那麼他信不信
[00:18:30.940 --> 00:18:34.020]  那麼亞伯拉罕就相信神的應許
[00:18:34.020 --> 00:18:36.580]  神必賜給他一個兒子
[00:18:36.580 --> 00:18:46.040]  那就是剛纔我們所說的他打敗了四個王的聯軍
[00:18:46.040 --> 00:18:49.880]  又拒絕索多瑪王的酬報
[00:18:49.880 --> 00:18:50.900]  所以他
[00:18:50.900 --> 00:18:53.720]  就還是有點害怕
[00:18:53.720 --> 00:18:55.520]  但神給他說
[00:18:55.520 --> 00:18:57.300]  神知道
[00:18:57.300 --> 00:18:58.580]  亞伯拉罕
[00:18:58.580 --> 00:19:00.900]  最需要的還不是財物
[00:19:01.400 --> 00:19:03.700]  他最需要的是兒子
[00:19:03.700 --> 00:19:05.500]  那麼
[00:19:05.500 --> 00:19:10.360]  所以神就要應許給他一個兒子
[00:19:10.360 --> 00:19:11.640]  但是呢
[00:19:11.640 --> 00:19:14.200]  神沒有說什麼時候
[00:19:14.200 --> 00:19:16.500]  那個時候呢
[00:19:16.500 --> 00:19:19.060]  亞伯拉罕已經是85歲了
[00:19:19.060 --> 00:19:21.620]  85歲的人
[00:19:21.620 --> 00:19:23.160]  再要生孩子
[00:19:23.160 --> 00:19:26.480]  不要說在今天是不可能
[00:19:26.480 --> 00:19:28.540]  在當時也是不可能的
[00:19:28.540 --> 00:19:30.080]  那麼
[00:19:31.360 --> 00:19:32.120]  亞伯拉罕
[00:19:32.120 --> 00:19:33.160]  就是
[00:19:33.160 --> 00:19:36.220]  信神的話
[00:19:36.220 --> 00:19:40.840]  神知道
[00:19:40.840 --> 00:19:44.660]  亞伯拉罕所需要的是一個兒子
[00:19:44.660 --> 00:19:50.540]  所以他就給他看天上星星
[00:19:50.540 --> 00:19:53.880]  神不但說話而且要給他看
