
[00:00:00.000 --> 00:00:02.240]  教會是我們的家
[00:05:45.040 --> 00:05:46.440]  我自己決定一切
[00:05:46.440 --> 00:05:49.640]  我想這樣做就要這樣做
[00:05:49.640 --> 00:05:53.080]  所以我認為制度是不公義的話
[00:05:53.360 --> 00:05:54.600]  我當然會生氣
[00:05:54.600 --> 00:05:55.760]  生氣也來的
[00:05:55.760 --> 00:05:57.640]  所以我會扔磚頭
[00:05:57.640 --> 00:06:01.000]  我會將你焚燒
[00:06:01.000 --> 00:06:03.200]  You do you
[00:06:03.200 --> 00:06:07.520]  在每天的生活當中
[00:06:07.520 --> 00:06:12.080]  自戀的人會濫用自由權
[00:06:12.080 --> 00:06:13.840]  他們自大
[00:06:13.840 --> 00:06:16.800]  強迫我們接受他們的自大
[00:06:16.800 --> 00:06:18.680]  他們欺負別人
[00:06:18.680 --> 00:06:20.520]  要達到他們自己的目的
[00:06:20.520 --> 00:06:23.240]  他們妒忌別人所得的
[00:06:23.600 --> 00:06:25.920]  是要摧毀別人所得的
[00:06:25.920 --> 00:06:29.480]  這些人是極知的自我
[00:06:29.480 --> 00:06:30.600]  不會考慮他人
[00:06:30.600 --> 00:06:32.840]  是為我獨尊
[00:06:32.840 --> 00:06:37.120]  或者我們沒有這麼自戀的
[00:06:37.120 --> 00:06:41.080]  但是我們也圍繞著慾望而生活的
[00:06:41.080 --> 00:06:45.480]  我們渴望地位權力名譽
[00:06:45.480 --> 00:06:47.280]  一生當中
[00:06:47.280 --> 00:06:50.960]  我們就被很多的慾望影響我們
[00:06:50.960 --> 00:06:52.560]  雖然我們是基督徒
[00:06:52.840 --> 00:06:54.680]  我們仍然四處有很多慾望
[00:06:54.680 --> 00:06:56.200]  這個世界的慾望
[00:06:56.200 --> 00:06:58.760]  在塑造我們是誰
[00:06:58.760 --> 00:07:01.640]  我們渴望某種生活的方式
[00:07:01.640 --> 00:07:05.320]  我們的慾望清單是無數的
[00:07:05.320 --> 00:07:10.640]  我們成為欲念的奴隸
[00:07:10.640 --> 00:07:14.280]  這是不是你的情況呢
[00:07:14.280 --> 00:07:17.200]  保羅說照照鏡子
[00:07:17.200 --> 00:07:19.440]  這是不是真正的你
[00:07:19.440 --> 00:07:21.760]  你真是 You do you
[00:07:23.000 --> 00:07:24.680]  你只是圍爐的
[00:07:24.680 --> 00:07:28.200]  你是欲念的奴隸
[00:07:28.200 --> 00:07:33.800]  你是他人欲念的奴隸
[00:07:33.800 --> 00:07:37.880]  保羅就是要舉起這個福音的鏡子
[00:07:37.880 --> 00:07:39.960]  要照出我們人性的破碎
[00:07:39.960 --> 00:07:42.120]  醜的地方在哪裡
[00:07:42.120 --> 00:07:44.840]  也是照出我們裡面
[00:07:44.840 --> 00:07:49.400]  裡面有好東西有寶貝有新的現實
[00:07:49.400 --> 00:07:50.600]  所以保羅說
[00:07:50.960 --> 00:07:53.320]  脫去舊人和舊人的行為
[00:07:53.320 --> 00:07:55.200]  脫去舊人的意思就是說
[00:07:55.200 --> 00:07:58.480]  是要致死你在地上的肢體
[00:07:58.480 --> 00:08:00.920]  就如淫亂污穢邪政惡辱
[00:08:00.920 --> 00:08:03.880]  和貪婪
[00:08:03.880 --> 00:08:07.040]  貪婪就是拜偶像一樣
[00:08:07.040 --> 00:08:13.160]  貪婪很多時候是和性和金錢相關的
[00:08:13.160 --> 00:08:19.240]  貪婪是貪愛鄰家的妻子
[00:08:21.120 --> 00:08:23.720]  保羅就界定貪婪是好像拜偶像
[00:08:23.720 --> 00:08:26.480]  這個和第十屆當中的第十個界
[00:08:26.480 --> 00:08:29.120]  不和貪戀是一樣的
[00:08:29.120 --> 00:08:32.240]  貪戀就是將一些東西
[00:08:32.240 --> 00:08:35.960]  一些癡迷的東西來取代神
[00:08:35.960 --> 00:08:39.680]  其實要成功
[00:08:39.680 --> 00:08:42.720]  要有物質的享受
[00:08:42.720 --> 00:08:45.400]  要有愛
[00:08:45.400 --> 00:08:47.080]  其實這個不是問題來的
[00:08:47.080 --> 00:08:48.080]  有什麼問題
[00:08:49.160 --> 00:08:52.960]  問題就是這些渴望成為一些邪惡的慾念
[00:08:52.960 --> 00:08:56.040]  是佔據我們生命最重要的地方
[00:08:56.040 --> 00:08:58.440]  就是我們留給神的地方
[00:08:58.440 --> 00:09:01.360]  所以因為我們有這些癡迷
[00:09:01.360 --> 00:09:03.720]  我們再不會追尋神
[00:09:03.720 --> 00:09:05.000]  我們將我們的精神
[00:09:05.000 --> 00:09:06.120]  我們的時間
[00:09:06.120 --> 00:09:07.840]  就花在這些次要
[00:09:07.840 --> 00:09:09.760]  這些偶像的上面
[00:09:09.760 --> 00:09:12.520]  所以我們是會和神
[00:09:12.520 --> 00:09:14.080]  沒有好的關係
[00:09:14.080 --> 00:09:16.560]  這個是破壞我們和神的關係
[00:09:16.560 --> 00:09:21.040]  是破壞我們和我們所愛的人的關係
[00:09:21.040 --> 00:09:26.320]  甚至這些叫我們變成癡迷的人
[00:09:26.320 --> 00:09:28.640]  極度的自戀
[00:09:28.640 --> 00:09:31.680]  貪愛人的妻子 房子
[00:09:31.680 --> 00:09:34.440]  人家所有的一切
[00:09:34.440 --> 00:09:39.480]  貪男 貪戀 自戀的人
[00:09:39.480 --> 00:09:42.160]  是拒絕榮耀神
[00:09:42.160 --> 00:09:44.600]  最終他們的靈魂
[00:09:45.440 --> 00:09:48.160]  他們的靈魂是受傷害的
[00:09:48.160 --> 00:09:55.640]  保羅除了說要致死 淫亂 污穢 邪情 惡慾和貪戀
[00:09:55.640 --> 00:09:57.840]  他說 基督徒
[00:09:57.840 --> 00:10:01.120]  都要棄絕在群體當中的惡
[00:10:01.120 --> 00:10:04.000]  所以第八節就說到群體的惡
[00:10:04.000 --> 00:10:05.720]  群體的惡是怎樣呢
[00:10:05.720 --> 00:10:07.360]  群體的惡就是說
[00:10:07.360 --> 00:10:10.040]  但現在你們要棄絕這一切的事
[00:10:10.040 --> 00:10:12.920]  以及惱恨 憤怒 惡毒 毀謗
[00:10:13.080 --> 00:10:15.800]  被口中污穢的言語
[00:10:15.800 --> 00:10:19.160]  惱恨 裡面很憤怒
[00:10:19.160 --> 00:10:21.480]  這種感情解決了
[00:10:21.480 --> 00:10:23.200]  沉著在這裡
[00:10:23.200 --> 00:10:25.200]  屈著在這裡
[00:10:25.200 --> 00:10:28.600]  第二種的惡就是憤怒
[00:10:28.600 --> 00:10:31.800]  爆出情緒 把嘴說話
[00:10:31.800 --> 00:10:35.240]  第三種的惡就是惡毒
[00:10:35.240 --> 00:10:39.560]  我不單止說我希望你死
[00:10:39.560 --> 00:10:42.680]  希望你受傷害
[00:10:43.880 --> 00:10:46.360]  第四種群體的惡毒就是毀謗
[00:10:46.360 --> 00:10:51.480]  我要講臭你 我用言語殺死你
[00:10:51.480 --> 00:10:57.000]  第五種群體的惡就是口中污穢的言語
[00:10:57.000 --> 00:11:01.880]  嘲笑 用猥瑣的說話
[00:11:01.880 --> 00:11:04.160]  用侮辱性的說話
[00:11:04.160 --> 00:11:07.560]  去將人貶低 又再貶低
[00:11:07.560 --> 00:11:10.920]  在第八節就說到
[00:11:10.920 --> 00:11:13.480]  嘩 那把嘴這麼惡毒
[00:11:13.480 --> 00:11:16.360]  就轉到說謊的問題
[00:11:16.360 --> 00:11:18.560]  不要彼此說謊
[00:11:18.560 --> 00:11:21.480]  說謊是更寬闊的罪
[00:11:21.480 --> 00:11:24.600]  不單止是故意說錯話
[00:11:24.600 --> 00:11:28.120]  並且是故意做錯
[00:11:28.120 --> 00:11:30.680]  並且是欺凌人
[00:11:30.680 --> 00:11:35.080]  在這裡是假情假義
[00:11:35.080 --> 00:11:38.080]  保羅就勸勉
[00:11:38.560 --> 00:11:41.320]  大家要脫去舊人和舊人的行為
[00:11:41.320 --> 00:11:42.960]  要穿上新人
[00:11:42.960 --> 00:11:45.360]  穿上新人是什麼
[00:11:45.360 --> 00:11:47.400]  就是全憐憫 恩慈
[00:11:47.400 --> 00:11:49.840]  謙虛 溫柔 忍耐的心
[00:11:49.840 --> 00:11:53.520]  憐憫就是人家應該得到的
[00:11:53.520 --> 00:11:54.800]  多一點給他
[00:11:54.800 --> 00:11:58.640]  恩慈就是說要寬宏
[00:11:58.640 --> 00:12:00.440]  人家有需要的時候
[00:12:00.440 --> 00:12:03.640]  打開你的家 你的生命
[00:12:03.640 --> 00:12:06.960]  成為人家避風的一個港口
[00:12:08.600 --> 00:12:11.760]  謙虛就是知道我們是創造物
[00:12:11.760 --> 00:12:13.480]  多謝神給我們
[00:12:13.480 --> 00:12:15.360]  有我們的強處恩典
[00:12:15.360 --> 00:12:18.240]  恩慈也知道我們有很多限制
[00:12:18.240 --> 00:12:21.560]  不過在我們限制的領域當中
[00:12:21.560 --> 00:12:23.560]  我們多依靠神
[00:12:23.560 --> 00:12:25.360]  在當中繼續的進步
[00:12:25.360 --> 00:12:27.400]  並且謙虛的人
[00:12:27.400 --> 00:12:30.640]  是常常知道別人真的比自己強的
[00:12:30.640 --> 00:12:36.080]  第四個品德是溫柔
[00:12:37.240 --> 00:12:42.280]  溫柔就是很能夠控制自己的情感
[00:12:42.280 --> 00:12:46.280]  不隨便發怒
[00:12:46.280 --> 00:12:48.160]  就算發怒
[00:12:48.160 --> 00:12:52.280]  是溫柔地去憤怒
[00:12:52.280 --> 00:12:54.640]  忍耐是什麼
[00:12:54.640 --> 00:12:57.680]  忍耐就是要懂得等待
[00:12:57.680 --> 00:13:00.000]  等待什麼
[00:13:00.000 --> 00:13:01.440]  不是等待大家的看法
[00:13:01.440 --> 00:13:04.480]  是等待神的時間表
[00:13:04.480 --> 00:13:06.280]  神的時機
[00:13:07.280 --> 00:13:08.400]  這個忍耐記住
[00:13:08.400 --> 00:13:10.840]  就是因為你知道神的時機是怎樣
[00:13:10.840 --> 00:13:12.880]  所以你會忍耐
[00:13:12.880 --> 00:13:14.280]  所以愛是什麼
[00:13:14.280 --> 00:13:16.120]  恆久忍耐就是這種忍耐
[00:13:16.120 --> 00:13:20.320]  第十三節就說到
[00:13:20.320 --> 00:13:24.320]  如果我們真的能夠穿上新人的話
[00:13:24.320 --> 00:13:27.000]  我們當然會彼此包容
[00:13:27.000 --> 00:13:28.920]  彼此饒恕
[00:13:28.920 --> 00:13:32.320]  最後就說要穿上愛心
[00:13:32.320 --> 00:13:34.040]  這件衣服穿上了
[00:13:34.040 --> 00:13:35.640]  要找個腰帶
[00:13:35.640 --> 00:13:37.160]  腰帶就是愛心
[00:13:37.360 --> 00:13:42.520]  愛心就是能夠貫穿、聯絡、傳德
[00:13:42.520 --> 00:13:43.800]  所有的德行
[00:13:43.800 --> 00:13:46.600]  要這條腰帶綁著就好了
[00:13:46.600 --> 00:13:49.720]  當一個群體
[00:13:49.720 --> 00:13:52.040]  它有了腰帶
[00:13:52.040 --> 00:13:55.440]  當一個群體有這種美善
[00:13:55.440 --> 00:13:58.680]  當成人家有這種美德的時候
[00:13:58.680 --> 00:14:00.160]  這是一個常常
[00:14:00.160 --> 00:14:01.840]  是一個嶄新的群體
[00:14:01.840 --> 00:14:06.640]  呈現著耶穌基督復活的生命
[00:14:08.240 --> 00:14:10.240]  所以保羅很歡喜
[00:14:10.240 --> 00:14:11.240]  他很歡喜
[00:14:11.240 --> 00:14:13.240]  就像今天我們這群人唱的歌
[00:14:13.240 --> 00:14:14.240]  是很歡喜的
[00:14:14.240 --> 00:14:16.240]  穿上新人吧
[00:14:16.240 --> 00:14:20.240]  因為耶穌基督已經復活
[00:14:20.240 --> 00:14:26.240]  因為你們已經跟耶穌基督復活了
[00:14:26.240 --> 00:14:30.240]  為什麼保羅會這樣說呢
[00:14:30.240 --> 00:14:31.240]  大家都是生鏤鏤
[00:14:31.240 --> 00:14:33.240]  還在呼吸、還在生活
[00:14:33.240 --> 00:14:36.240]  跟耶穌基督一起復活
[00:14:36.240 --> 00:14:38.240]  什麼意思呢
[00:14:38.240 --> 00:14:42.240]  保羅就是要引領我們想深一點
[00:14:42.240 --> 00:14:48.240]  要進入復活生命的奧秘
[00:14:48.240 --> 00:14:52.240]  保羅就說其實這是一個奧秘
[00:14:52.240 --> 00:14:54.240]  你們知道又不是很清楚
[00:14:54.240 --> 00:14:55.240]  經常都不記得
[00:14:55.240 --> 00:14:57.240]  要知道
[00:14:57.240 --> 00:14:59.240]  我們是一個復活生命的奧秘
[00:14:59.240 --> 00:15:00.240]  為什麼呢
[00:15:00.240 --> 00:15:03.240]  你知道你是誰
[00:15:03.240 --> 00:15:05.240]  你的身份已經改變了
[00:15:05.240 --> 00:15:07.240]  你是怎樣的
[00:15:07.240 --> 00:15:08.240]  你是屬於天國家
[00:15:08.240 --> 00:15:11.240]  你們是穿上新人
[00:15:11.240 --> 00:15:12.240]  是新人來的
[00:15:12.240 --> 00:15:14.240]  有新的護照
[00:15:14.240 --> 00:15:17.240]  你們有一個新的家
[00:15:17.240 --> 00:15:19.240]  有一個新的地址
[00:15:19.240 --> 00:15:23.240]  因為你們已經是跟耶穌基督一起復活
[00:15:23.240 --> 00:15:27.240]  你們跟耶穌基督一起復活
[00:15:27.240 --> 00:15:29.240]  是什麼意思呢
[00:15:29.240 --> 00:15:32.240]  在拳手主親以先
[00:15:32.240 --> 00:15:34.240]  我們領受兩個意思
[00:15:34.240 --> 00:15:37.240]  當我們說跟耶穌基督一起復活
[00:15:37.240 --> 00:15:40.240]  我們經歷這種復活的生命
[00:15:40.240 --> 00:15:41.240]  有兩個意思
[00:15:41.240 --> 00:15:42.240]  第一個意思
[00:15:42.240 --> 00:15:44.240]  就是說我們裡面
[00:15:44.240 --> 00:15:45.240]  你的裡面
[00:15:45.240 --> 00:15:48.240]  有耶穌基督復活的大能量
[00:15:48.240 --> 00:15:50.240]  第二就是
[00:15:50.240 --> 00:15:54.240]  我們真的有一個永生神的家
[00:15:54.240 --> 00:15:56.240]  因為我們知道
[00:15:56.240 --> 00:15:58.240]  我們有一個永遠的家
[00:15:58.240 --> 00:16:01.240]  心裡很平安
[00:16:02.240 --> 00:16:04.240]  第一
[00:16:04.240 --> 00:16:07.240]  在我們裡面有基督復活的大能量
[00:16:07.240 --> 00:16:10.240]  這種復活的生命
[00:16:10.240 --> 00:16:13.240]  是能夠幫助我們聖個人間種種的貪戀
[00:16:13.240 --> 00:16:16.240]  以及自戀
[00:16:16.240 --> 00:16:18.240]  為什麼可以呢
[00:16:18.240 --> 00:16:20.240]  因為保羅去分享
[00:16:20.240 --> 00:16:23.240]  我知道我是一個亞氣
[00:16:23.240 --> 00:16:25.240]  亞氣是不穩固的
[00:16:25.240 --> 00:16:26.240]  容易破碎
[00:16:26.240 --> 00:16:28.240]  一下子就會碎
[00:16:28.240 --> 00:16:30.240]  還有亞氣上
[00:16:30.240 --> 00:16:33.240]  我們需要印記住耶穌基督的死
[00:16:33.240 --> 00:16:37.240]  保羅在《哥林多後書》四章十節說到
[00:16:37.240 --> 00:16:41.240]  我們身上常帶著耶穌的死
[00:16:41.240 --> 00:16:43.240]  當然保羅是在說
[00:16:43.240 --> 00:16:45.240]  經常被人追趕追殺
[00:16:45.240 --> 00:16:47.240]  但最重要的
[00:16:47.240 --> 00:16:49.240]  他是說到
[00:16:49.240 --> 00:16:55.240]  他是要棄絕所有的邪情私用
[00:16:55.240 --> 00:16:59.240]  棄絕自戀
[00:16:59.240 --> 00:17:03.240]  要背起十字架來跟隨耶穌
[00:17:03.240 --> 00:17:05.240]  第三
[00:17:05.240 --> 00:17:08.240]  他知道亞氣裡面有寶貝
[00:17:08.240 --> 00:17:11.240]  亞氣裡面有耶穌基督復活的生命
[00:17:11.240 --> 00:17:15.240]  亞氣裡面有耶穌基督復活生命的大能
[00:17:15.240 --> 00:17:21.240]  這個大能是幫助我們能夠超越人間種種的惡
[00:17:21.240 --> 00:17:28.240]  能夠可以經歷到那種生命的更生
[00:17:28.240 --> 00:17:31.240]  不斷的更生
[00:17:31.240 --> 00:17:36.240]  上星期我有個同工
[00:17:36.240 --> 00:17:38.240]  他提醒我
[00:17:38.240 --> 00:17:40.240]  院長
[00:17:40.240 --> 00:17:42.240]  今天是九月三十日
[00:17:42.240 --> 00:17:44.240]  十三年了
[00:17:44.240 --> 00:17:47.240]  他每年都給我數一數
[00:17:47.240 --> 00:17:50.240]  我說對的
[00:17:50.240 --> 00:17:54.240]  我在這裡跟你們分享十三年前的故事
[00:17:54.240 --> 00:17:57.240]  十三年前我們說過的
[00:17:57.240 --> 00:17:59.240]  接著我很少說
[00:17:59.240 --> 00:18:01.240]  我只是把這件事
[00:18:01.240 --> 00:18:03.240]  放在我的生命裡面
[00:18:03.240 --> 00:18:04.240]  作為一個印記
[00:18:04.240 --> 00:18:06.240]  是記得的
[00:18:06.240 --> 00:18:08.240]  十三年前
[00:18:08.240 --> 00:18:10.240]  二零一一年
[00:18:10.240 --> 00:18:12.240]  九月三十日
[00:18:12.240 --> 00:18:15.240]  神學院有個師生同樂日
[00:18:15.240 --> 00:18:17.240]  我去踢球
[00:18:17.240 --> 00:18:20.240]  在足球場邊我暈了
[00:18:20.240 --> 00:18:23.240]  有四個同學幫我急救
[00:18:23.240 --> 00:18:25.240]  三位是護士
[00:18:25.240 --> 00:18:28.240]  其中一位是在ICU工作的
[00:18:28.240 --> 00:18:30.240]  他說
[00:18:30.240 --> 00:18:32.240]  幫我摸個脈搏
[00:18:32.240 --> 00:18:35.240]  有十九分鐘都沒有脈搏
[00:18:35.240 --> 00:18:39.240]  當時我的臉已經是汝汝黑黑
[00:18:39.240 --> 00:18:43.240]  後來就是那個營地的人
[00:18:43.240 --> 00:18:45.240]  把一個隨箭器帶來
[00:18:45.240 --> 00:18:47.240]  用幾分鐘的時間
[00:18:47.240 --> 00:18:49.240]  把我救起來
[00:18:49.240 --> 00:18:51.240]  心跳又恢復
[00:18:52.240 --> 00:18:55.240]  有十多分鐘同學在這裡
[00:18:55.240 --> 00:18:57.240]  為我的生命祈禱
[00:18:57.240 --> 00:18:59.240]  在覆診的時候
[00:18:59.240 --> 00:19:02.240]  就是我去到將軍澳醫院
[00:19:02.240 --> 00:19:04.240]  那位醫生
[00:19:04.240 --> 00:19:05.240]  他是一個顧問醫生
[00:19:05.240 --> 00:19:07.240]  他不是基督徒
[00:19:07.240 --> 00:19:09.240]  他很直接跟我說
[00:19:09.240 --> 00:19:11.240]  他說你已經死了
[00:19:11.240 --> 00:19:15.240]  不過你同學你學生在不斷救你
[00:19:15.240 --> 00:19:17.240]  沒有人這樣救法的
[00:19:17.240 --> 00:19:19.240]  救幾分鐘
[00:19:19.240 --> 00:19:20.240]  不行
[00:19:20.240 --> 00:19:25.240]  這件事我藏在我心裡
[00:19:25.240 --> 00:19:29.240]  因為這是神的恩典
[00:19:29.240 --> 00:19:31.240]  神的大能
[00:19:31.240 --> 00:19:32.240]  所以自此之後
[00:19:32.240 --> 00:19:34.240]  我會更加敏銳的
[00:19:34.240 --> 00:19:36.240]  在這樣的情況下
[00:19:36.240 --> 00:19:39.240]  神的能力你怎樣彰顯出來
[00:19:39.240 --> 00:19:42.240]  這麼難搞這麼困難
[00:19:42.240 --> 00:19:45.240]  神你的大能怎樣彰顯
[00:19:45.240 --> 00:19:48.240]  我雖然沒有保羅的經歷
[00:19:48.240 --> 00:19:51.240]  我沒有被鞭打五次
[00:19:51.240 --> 00:19:54.240]  我沒有被棍打三次
[00:19:54.240 --> 00:19:56.240]  沒有被石頭打一次
[00:19:56.240 --> 00:19:58.240]  沒有遭過肛額危險
[00:19:58.240 --> 00:20:00.240]  盜賊的危險
