
[00:00:00.000 --> 00:00:06.000]  讓我們看回剛才所讀的經文
[00:08:59.000 --> 00:09:05.000]  「兄弟不忘,怒氣難消」
[00:09:05.000 --> 00:09:09.000]  當這個大哥收工回來的時候
[00:09:09.000 --> 00:09:13.000]  他聽到一些很歡喜快樂的聲音
[00:09:13.000 --> 00:09:15.000]  然後他問了僕人
[00:09:15.000 --> 00:09:17.000]  那個僕人就告訴他
[00:09:17.000 --> 00:09:19.000]  因為你弟弟回來了
[00:09:19.000 --> 00:09:26.000]  所以你父親就為他大事慶祝
[00:09:26.000 --> 00:09:28.000]  因為弟弟回來了
[00:09:28.000 --> 00:09:31.000]  父親為他大事慶祝
[00:09:31.000 --> 00:09:34.000]  做哥哥是怎樣呢?
[00:09:34.000 --> 00:09:38.000]  正正常常都應該開心的
[00:09:38.000 --> 00:09:40.000]  就一起進去吃頓飯
[00:09:40.000 --> 00:09:42.000]  但如果我們知道
[00:09:42.000 --> 00:09:45.000]  之前發生的事當然不是
[00:09:45.000 --> 00:09:48.000]  說了嘛,這個臭小子
[00:09:48.000 --> 00:09:54.000]  大哥就在這裡為家裡的產業
[00:09:54.000 --> 00:09:58.000]  為爸爸來奮鬥去服侍
[00:09:58.000 --> 00:10:02.000]  但是這個小兒子就去分家產
[00:10:02.000 --> 00:10:05.000]  又不工作
[00:10:05.000 --> 00:10:08.000]  所以大哥很生氣
[00:10:08.000 --> 00:10:10.000]  不肯進去
[00:10:10.000 --> 00:10:13.000]  大哥是有道理的
[00:10:13.000 --> 00:10:15.000]  做兄弟
[00:10:15.000 --> 00:10:17.000]  一個做傻了
[00:10:17.000 --> 00:10:19.000]  一個拿了錢去花天酒地
[00:10:19.000 --> 00:10:21.000]  這樣做兄弟
[00:10:21.000 --> 00:10:24.000]  所以大哥是生氣得有道理
[00:10:24.000 --> 00:10:27.000]  他不肯進去
[00:10:27.000 --> 00:10:30.000]  做爸爸又怎樣呢?
[00:10:30.000 --> 00:10:34.000]  知道大兒子不肯進來
[00:10:34.000 --> 00:10:38.000]  唯有放下自己的尊嚴
[00:10:38.000 --> 00:10:43.000]  唯有自己走出去勸這個兒子
[00:10:43.000 --> 00:10:46.000]  希望這個兒子可以回來
[00:10:46.000 --> 00:10:50.000]  所以這個爸爸容易做嗎?
[00:10:50.000 --> 00:10:53.000]  這個爸爸不容易做
[00:10:53.000 --> 00:10:56.000]  因為面對子女不和的時候
[00:10:56.000 --> 00:11:01.000]  最心痛的就是爸爸媽媽
[00:11:01.000 --> 00:11:04.000]  沒有人會做父母的
[00:11:04.000 --> 00:11:07.000]  喜歡看到自己的子女不和
[00:11:07.000 --> 00:11:09.000]  在這裡爭拗
[00:11:09.000 --> 00:11:12.000]  不會的
[00:11:12.000 --> 00:11:14.000]  做父母的
[00:11:14.000 --> 00:11:19.000]  一定是希望子女一團和氣
[00:11:19.000 --> 00:11:22.000]  在經文裡我們看到
[00:11:22.000 --> 00:11:25.000]  最難過的就是那個爸爸
[00:11:25.000 --> 00:11:28.000]  他放下他的尊嚴
[00:11:28.000 --> 00:11:30.000]  他走出來
[00:11:30.000 --> 00:11:32.000]  然後跟大哥說
[00:11:32.000 --> 00:11:33.000]  勸他
[00:11:33.000 --> 00:11:37.000]  其實你也常常和我在一起
[00:11:37.000 --> 00:11:39.000]  其實我所有的都是你的
[00:11:39.000 --> 00:11:42.000]  已經預留給你的
[00:11:42.000 --> 00:11:48.000]  還有大哥可以分到三分之二的家產
[00:11:48.000 --> 00:11:50.000]  如果爸爸有朝一日走了
[00:11:50.000 --> 00:11:52.000]  或者說現在都可以分到
[00:11:52.000 --> 00:11:53.000]  因為兒子已經分了
[00:11:53.000 --> 00:11:55.000]  一世的已經分了
[00:11:55.000 --> 00:11:58.000]  只是你這個兄弟是死而復活
[00:11:58.000 --> 00:12:02.000]  失而又得
[00:12:02.000 --> 00:12:08.000]  爸爸再一次和大哥說
[00:12:08.000 --> 00:12:11.000]  同一個原因
[00:12:11.000 --> 00:12:14.000]  就是因為你這個兄弟
[00:12:14.000 --> 00:12:16.000]  真的撿回一條命
[00:12:16.000 --> 00:12:19.000]  他已經願意悔改
[00:12:19.000 --> 00:12:24.000]  我們應該接受他
[00:12:24.000 --> 00:12:27.000]  但是經文去到三十二節的時候
[00:12:27.000 --> 00:12:30.000]  好像沒有三十三節
[00:12:30.000 --> 00:12:31.000]  我們看聖經
[00:12:31.000 --> 00:12:35.000]  我們在十五章是找不到三十三節
[00:12:35.000 --> 00:12:37.000]  什麼意思呢
[00:12:37.000 --> 00:12:40.000]  其實我們不知道大哥的反應是怎樣
[00:12:40.000 --> 00:12:44.000]  做爸爸的就很清楚
[00:12:44.000 --> 00:12:46.000]  對著僕人也是這樣說
[00:12:46.000 --> 00:12:48.000]  對著大兒子也是這樣說
[00:12:48.000 --> 00:12:51.000]  這個小兒子是死而復活
[00:12:51.000 --> 00:12:53.000]  失而又得
[00:12:53.000 --> 00:12:56.000]  所以我們你當歡喜快樂
[00:12:56.000 --> 00:12:58.000]  一個罪人悔改
[00:12:58.000 --> 00:13:00.000]  如果我們知道的是
[00:13:00.000 --> 00:13:01.000]  在天家上高
[00:13:01.000 --> 00:13:04.000]  其實眾天使都歡喜快樂
[00:13:04.000 --> 00:13:06.000]  所以昨天我們的報道會裏面
[00:13:06.000 --> 00:13:11.000]  見到有很多來賓願意來信耶穌的時候
[00:13:11.000 --> 00:13:12.000]  其實我相信
[00:13:12.000 --> 00:13:17.000]  天上已經在開香檳來慶祝
[00:13:17.000 --> 00:13:19.000]  但是這個大兒子是怎樣呢
[00:13:19.000 --> 00:13:21.000]  聖經沒有說到
[00:13:21.000 --> 00:13:22.000]  因為沒有三十三節
[00:13:22.000 --> 00:13:25.000]  我們不知道這個大兒子的反應是怎樣
[00:13:25.000 --> 00:13:29.000]  不過原來整個的比喻
[00:13:29.000 --> 00:13:33.000]  耶穌的教訓是在說些什麼
[00:13:33.000 --> 00:13:36.000]  我們看回經文第三段
[00:13:36.000 --> 00:13:38.000]  我們再看經文第三段
[00:13:38.000 --> 00:13:44.000]  就是說到路加福音十五章的開頭
[00:13:44.000 --> 00:13:48.000]  究竟為什麼耶穌要說這個比喻
[00:13:48.000 --> 00:13:50.000]  其實就是在說為父的心腸
[00:13:50.000 --> 00:13:52.000]  天父的愛
[00:13:52.000 --> 00:13:54.000]  在最開始的一到三節
[00:13:54.000 --> 00:13:55.000]  我們一起讀
[00:13:55.000 --> 00:13:56.000]  一二三
[00:13:56.000 --> 00:13:59.000]  眾稅吏和罪人都挨近耶穌
[00:13:59.000 --> 00:14:01.000]  要聽他講道
[00:14:01.000 --> 00:14:04.000]  花利賽人和民事私下議論說
[00:14:04.000 --> 00:14:07.000]  這個人接待罪人
[00:14:07.000 --> 00:14:09.000]  又和他們吃飯
[00:14:09.000 --> 00:14:13.000]  耶穌就用比喻說
[00:14:13.000 --> 00:14:17.000]  其實耶穌在十五章裏面
[00:14:17.000 --> 00:14:20.000]  先講了兩個比喻
[00:14:20.000 --> 00:14:24.000]  第一個就是一比九十九的比喻
[00:14:24.000 --> 00:14:25.000]  什麼意思呢
[00:14:25.000 --> 00:14:28.000]  就是不見了一隻羊
[00:14:28.000 --> 00:14:31.000]  然後放下九十九隻羊
[00:14:31.000 --> 00:14:32.000]  為什麼呢
[00:14:32.000 --> 00:14:35.000]  因為要去找回那隻羊
[00:14:35.000 --> 00:14:38.000]  那隻羊不見了
[00:14:38.000 --> 00:14:41.000]  失去了一隻羊
[00:14:41.000 --> 00:14:43.000]  所以無論如何都要找回那隻羊
[00:14:43.000 --> 00:14:47.000]  這個就是一比九十九
[00:14:47.000 --> 00:14:50.000]  接著第二個比喻是什麼
[00:14:50.000 --> 00:14:53.000]  是一比十
[00:14:53.000 --> 00:14:55.000]  有十塊錢
[00:14:55.000 --> 00:14:57.000]  不見了一塊
[00:14:57.000 --> 00:14:59.000]  錢呢
[00:14:59.000 --> 00:15:02.000]  在自己家裏不見了
[00:15:02.000 --> 00:15:05.000]  是不是要找回那隻羊
[00:15:05.000 --> 00:15:08.000]  當然了
[00:15:08.000 --> 00:15:11.000]  失而復得
[00:15:11.000 --> 00:15:18.000]  最後到最高峰就是講這個比喻
[00:15:18.000 --> 00:15:21.000]  這個好像是一個浪子的比喻
[00:15:21.000 --> 00:15:23.000]  但其實又在講什麼呢
[00:15:23.000 --> 00:15:24.000]  我們看回頭
[00:15:24.000 --> 00:15:26.000]  我們一路看下去
[00:15:26.000 --> 00:15:28.000]  這個浪子的比喻裏面講的小兒子
[00:15:28.000 --> 00:15:31.000]  其實就是在講那些罪人和稅吏
[00:15:31.000 --> 00:15:37.000]  當他們願意悔改去信耶穌的時候
[00:15:37.000 --> 00:15:41.000]  願意聽耶穌講的時候
[00:15:41.000 --> 00:15:45.000]  那些法利塞人和民事就很不開心
[00:15:45.000 --> 00:15:47.000]  因為他們覺得
[00:15:47.000 --> 00:15:50.000]  他們已經定性了那些是罪人
[00:15:50.000 --> 00:15:53.000]  是沒得救的
[00:15:53.000 --> 00:15:59.000]  耶穌是不應該和他們在一起
[00:15:59.000 --> 00:16:02.000]  這些宗教人士
[00:16:02.000 --> 00:16:06.000]  他們將罪人分了出來
[00:16:06.000 --> 00:16:09.000]  他們沒有將他們挽回過來
[00:16:09.000 --> 00:16:12.000]  這些就是大兒子
[00:16:12.000 --> 00:16:14.000]  所以究竟
[00:16:14.000 --> 00:16:16.000]  當在比喻裏面
[00:16:16.000 --> 00:16:20.000]  爸爸和大兒子講了一大輪道理的時候
[00:16:20.000 --> 00:16:23.000]  什麼死而復活 失而又得的時候
[00:16:23.000 --> 00:16:29.000]  究竟那個大兒子聽不聽得入耳呢
[00:16:29.000 --> 00:16:32.000]  雖然沒有33節
[00:16:32.000 --> 00:16:34.000]  但也值得我們去想
[00:16:34.000 --> 00:16:36.000]  如果是那些法利塞人和民事
[00:16:36.000 --> 00:16:37.000]  究竟耶穌講的話
[00:16:37.000 --> 00:16:43.000]  他們聽不聽得入耳呢
[00:16:43.000 --> 00:16:45.000]  所以我們不知道結局是怎樣
[00:16:45.000 --> 00:16:47.000]  不過我們知道一件事
[00:16:47.000 --> 00:16:50.000]  這個爸爸不容易做
[00:16:50.000 --> 00:16:52.000]  真的很不容易做
[00:16:52.000 --> 00:16:57.000]  當天父爸爸很想人們悔改得救的時候
[00:16:57.000 --> 00:17:01.000]  那些宗教領袖就去定了人的罪
[00:17:01.000 --> 00:17:03.000]  沒得救
[00:17:03.000 --> 00:17:07.000]  也不要和這些人在一起
[00:17:07.000 --> 00:17:09.000]  似乎這些宗教領袖
[00:17:09.000 --> 00:17:15.000]  他們不明白為父的心腸
[00:17:15.000 --> 00:17:18.000]  天父的慈愛
[00:17:18.000 --> 00:17:19.000]  也一樣
[00:17:19.000 --> 00:17:23.000]  我們今天看回我們的金句
[00:17:23.000 --> 00:17:25.000]  我們再讀多一次
[00:17:33.000 --> 00:17:35.000]  上帝的慈愛
[00:17:35.000 --> 00:17:39.000]  其實就是祂會愛每一個
[00:17:39.000 --> 00:17:41.000]  祂會愛每一個
[00:17:41.000 --> 00:17:43.000]  祂會給機會每一個
[00:17:43.000 --> 00:17:45.000]  當然祂仍然是公義的
[00:17:45.000 --> 00:17:48.000]  最後去到審判那刻真的沒得談
[00:17:48.000 --> 00:17:50.000]  但還沒到
[00:17:50.000 --> 00:17:52.000]  祂願意人悔改
[00:17:52.000 --> 00:17:54.000]  祂願意等候人去悔改
[00:17:54.000 --> 00:17:57.000]  祂是憐恤每一個的兒女
[00:17:57.000 --> 00:18:02.000]  所以這個爸爸是不容易做的
[00:18:02.000 --> 00:18:04.000]  我們看下去
[00:18:04.000 --> 00:18:06.000]  現實的爸爸
[00:18:06.000 --> 00:18:08.000]  鄧木也分享了
[00:18:08.000 --> 00:18:10.000]  一個稱職的爸爸
[00:18:10.000 --> 00:18:12.000]  是真的不容易做的
[00:18:12.000 --> 00:18:14.000]  我們知道今天是什麼
[00:18:14.000 --> 00:18:17.000]  寶寶大過天
[00:18:17.000 --> 00:18:21.000]  如果大家晚上有看電視劇
[00:18:21.000 --> 00:18:24.000]  這個爸爸很難做的
[00:18:24.000 --> 00:18:26.000]  下班回家
[00:18:26.000 --> 00:18:29.000]  你想有些私人空間嗎
[00:18:29.000 --> 00:18:33.000]  有時候是沒有的
[00:18:33.000 --> 00:18:35.000]  當然媽媽也沒有
[00:18:35.000 --> 00:18:37.000]  但其實爸爸也沒有
[00:18:37.000 --> 00:18:41.000]  你可以忍心不理你的小朋友嗎
[00:18:41.000 --> 00:18:43.000]  朱全國試過
[00:18:43.000 --> 00:18:45.000]  怎樣做呢
[00:18:45.000 --> 00:18:47.000]  我以前有一段時間
[00:18:47.000 --> 00:18:51.000]  在家附近的老人院工作
[00:18:51.000 --> 00:18:55.000]  所以由老人院回到我家
[00:18:55.000 --> 00:18:59.000]  基本上是十分鐘的路程
[00:18:59.000 --> 00:19:03.000]  那時候小朋友很小
[00:19:03.000 --> 00:19:05.000]  我有一次不經意
[00:19:05.000 --> 00:19:07.000]  跟我的同事說了
[00:19:07.000 --> 00:19:09.000]  她是一位主內的姐妹
[00:19:09.000 --> 00:19:11.000]  說笑而已
[00:19:11.000 --> 00:19:13.000]  下班了
[00:19:13.000 --> 00:19:15.000]  我要由一個地獄
[00:19:15.000 --> 00:19:17.000]  去另外一個地獄
[00:19:17.000 --> 00:19:21.000]  這是笑話
[00:19:21.000 --> 00:19:23.000]  當然我同事跟我說
[00:19:23.000 --> 00:19:25.000]  這個說話不要讓我老闆聽到
[00:19:25.000 --> 00:19:29.000]  不要讓我老人院的老闆聽到
[00:19:29.000 --> 00:19:31.000]  第二就是
[00:19:31.000 --> 00:19:33.000]  想反映我那種壓力
[00:19:33.000 --> 00:19:35.000]  因為回到家
[00:19:35.000 --> 00:19:37.000]  真的是另一個戰場
[00:19:37.000 --> 00:19:41.000]  所以後來我也懂得
[00:19:41.000 --> 00:19:43.000]  找一些舒緩的地方
[00:19:43.000 --> 00:19:45.000]  不要那麼快回到家
[00:19:45.000 --> 00:19:47.000]  下班的時候
[00:19:47.000 --> 00:19:49.000]  先去麥當勞坐坐
[00:19:49.000 --> 00:19:51.000]  找杯熱奶茶喝
[00:19:51.000 --> 00:19:53.000]  讓自己回一回氣
[00:19:53.000 --> 00:19:55.000]  裝備好了
[00:19:55.000 --> 00:19:57.000]  準備好了
[00:19:57.000 --> 00:19:59.000]  再回家
[00:19:59.000 --> 00:20:01.000]  因為當小朋友
[00:20:01.000 --> 00:20:03.000]  走到你面前你不可能不理他
[00:20:03.000 --> 00:20:05.000]  他很想你抱抱他
[00:20:05.000 --> 00:20:07.000]  經常沒見那麼久
[00:20:07.000 --> 00:20:09.000]  有些頂尖就知道
[00:20:09.000 --> 00:20:11.000]  因為我太太也是輪更工作
[00:20:11.000 --> 00:20:13.000]  等著爸爸回來
[00:20:13.000 --> 00:20:15.000]  所以不能不理他
[00:20:15.000 --> 00:20:17.000]  唯有這樣去舒緩
[00:20:17.000 --> 00:20:19.000]  但是爸爸真的不願意做
[00:20:19.000 --> 00:20:21.000]  爸爸不願意做
[00:20:21.000 --> 00:20:23.000]  抱抱長大了
[00:20:23.000 --> 00:20:25.000]  今天特別想提一提
[00:20:25.000 --> 00:20:29.000]  紀念我們一些胃口奔馳的爸爸
[00:20:29.000 --> 00:20:31.000]  在當中
[00:20:31.000 --> 00:20:33.000]  有很多爸爸
[00:20:33.000 --> 00:20:37.000]  其實還在拼搏
[00:20:37.000 --> 00:20:39.000]  自己不吃
[00:20:39.000 --> 00:20:41.000]  不過什麼
[00:20:41.000 --> 00:20:43.000]  小朋友也要吃
[00:20:43.000 --> 00:20:45.000]  你不能不拼搏
[00:20:45.000 --> 00:20:49.000]  我們見到今天很流行
[00:20:49.000 --> 00:20:51.000]  這些叫車手
[00:20:51.000 --> 00:20:53.000]  有個名字
[00:20:53.000 --> 00:20:55.000]  叫車手
[00:20:55.000 --> 00:20:57.000]  專送外賣
[00:20:57.000 --> 00:20:59.000]  在這個疫情當中
[00:20:59.000 --> 00:21:01.000]  也能賺到錢
[00:21:01.000 --> 00:21:03.000]  這裡有個報道
