
[00:00:00.000 --> 00:00:07.000]  主耶穌說:「我們生命的好處不在你以外。」
[00:05:49.000 --> 00:05:55.000]  塗了肥皂的,
[00:05:55.000 --> 00:05:59.000]  我就不洗,
[00:05:59.000 --> 00:06:01.000]  不過我照漏水,
[00:06:01.000 --> 00:06:03.000]  求主赦免,
[00:06:03.000 --> 00:06:05.000]  由他洗,因為我相信
[00:06:05.000 --> 00:06:07.000]  這些黃泥水,
[00:06:07.000 --> 00:06:09.000]  始終會乾淨的,
[00:06:09.000 --> 00:06:11.000]  我就等,等,等,等,等,
[00:06:11.000 --> 00:06:13.000]  幸好那天不是很冷,
[00:06:13.000 --> 00:06:15.000]  等了三至五分鐘,
[00:06:15.000 --> 00:06:17.000]  開始淡一點,繼續淡,
[00:06:17.000 --> 00:06:19.000]  感謝主,
[00:06:19.000 --> 00:06:21.000]  在人世間裡面,
[00:06:21.000 --> 00:06:23.000]  污穢都令你不舒服,
[00:06:23.000 --> 00:06:25.000]  何況我們生命裡面的,
[00:06:25.000 --> 00:06:27.000]  看不到,耶穌有一個說話,
[00:06:27.000 --> 00:06:29.000]  殺身體的不用怕,
[00:06:29.000 --> 00:06:31.000]  殺靈魂的你才要留意,
[00:06:31.000 --> 00:06:33.000]  所以透過希望今天進入清泉的時候,
[00:06:33.000 --> 00:06:35.000]  鼓勵大家,
[00:06:35.000 --> 00:06:37.000]  無論我們有什麼核祭,
[00:06:37.000 --> 00:06:39.000]  什麼靈魂攔住的時候,
[00:06:39.000 --> 00:06:41.000]  我們心進入去,
[00:06:41.000 --> 00:06:43.000]  我們不再需要被那些東西去核祭,
[00:06:43.000 --> 00:06:45.000]  我們今天就和大家一起,
[00:06:45.000 --> 00:06:47.000]  進入這個清泉裡面,
[00:06:47.000 --> 00:06:49.000]  不受那些東西去核祭,
[00:06:49.000 --> 00:06:51.000]  有兩段很基本的經文,
[00:06:51.000 --> 00:06:53.000]  大家看了會說,我懂,
[00:06:53.000 --> 00:06:55.000]  不過我們就藉著這兩段經文,
[00:06:55.000 --> 00:06:57.000]  重新去思想,什麼是進入清泉,
[00:06:57.000 --> 00:06:59.000]  好,一起讀一讀,
[00:06:59.000 --> 00:07:01.000]  這兩段經文,如果你懂得背,
[00:07:01.000 --> 00:07:03.000]  你可以背,你會發覺這兩段經文,
[00:07:03.000 --> 00:07:05.000]  裡面有一個,
[00:07:05.000 --> 00:07:07.000]  其中有這兩個字,
[00:07:07.000 --> 00:07:09.000]  你要去,OK,
[00:07:09.000 --> 00:07:11.000]  所以進入清泉的時候,
[00:07:11.000 --> 00:07:13.000]  是進入清泉,是你要進去,
[00:07:13.000 --> 00:07:15.000]  你不去就得不到潔淨,
[00:07:15.000 --> 00:07:17.000]  就好像楊福音裡面,
[00:07:17.000 --> 00:07:19.000]  不是大詞,
[00:07:19.000 --> 00:07:21.000]  那個攪動的詞是什麼?
[00:07:21.000 --> 00:07:23.000]  什麼時候可以醫治人呢?
[00:07:23.000 --> 00:07:25.000]  就是那個人跳進那個詞,
[00:07:25.000 --> 00:07:27.000]  今天我們在崇拜的當中,
[00:07:27.000 --> 00:07:29.000]  你可以在這裡聽,
[00:07:29.000 --> 00:07:31.000]  但是你的靈,你的心,
[00:07:31.000 --> 00:07:33.000]  就要進入這個清泉裡面,
[00:07:33.000 --> 00:07:35.000]  跳進去,好,我們試一下,
[00:07:35.000 --> 00:07:37.000]  開始用這個經文,
[00:07:37.000 --> 00:07:39.000]  去洗淨,預備,一二三,
[00:07:39.000 --> 00:07:41.000]  我們若認自己的罪,
[00:07:41.000 --> 00:07:43.000]  神是信實的,
[00:07:43.000 --> 00:07:45.000]  是公義的,
[00:07:45.000 --> 00:07:47.000]  必要赦免我們的罪,
[00:07:47.000 --> 00:07:49.000]  洗淨我們一切的不義。
[00:07:49.000 --> 00:07:51.000]  耶穌說,
[00:07:51.000 --> 00:07:53.000]  我就是道路,
[00:07:53.000 --> 00:07:55.000]  真理,生命,
[00:07:55.000 --> 00:07:57.000]  若不直著我,
[00:07:57.000 --> 00:07:59.000]  沒有人能到乎那裡去。
[00:07:59.000 --> 00:08:01.000]  這個經文就說,
[00:08:01.000 --> 00:08:03.000]  唯有耶穌是一個救贖法,
[00:08:03.000 --> 00:08:05.000]  這個救贖是怎樣呢?
[00:08:05.000 --> 00:08:07.000]  就在約翰一書一章九節,
[00:08:07.000 --> 00:08:09.000]  好,我們就知道這個經文的時候,
[00:08:09.000 --> 00:08:11.000]  我們就進入,今天想和大家分享第一點,
[00:08:11.000 --> 00:08:13.000]  什麼叫做進入清泉呢?
[00:08:13.000 --> 00:08:15.000]  下一張powerpoint,
[00:08:15.000 --> 00:08:17.000]  什麼叫進入上帝的清泉?
[00:08:17.000 --> 00:08:19.000]  剛才同一個經文,
[00:08:19.000 --> 00:08:21.000]  你會發覺,
[00:08:21.000 --> 00:08:23.000]  怎樣才進入呢?
[00:08:23.000 --> 00:08:25.000]  我們若認自己的罪,
[00:08:25.000 --> 00:08:29.000]  今天在法庭判人呢,
[00:08:29.000 --> 00:08:31.000]  重罪和輕罪呢,
[00:08:31.000 --> 00:08:33.000]  法官會說量刑起點是多少呢?
[00:08:33.000 --> 00:08:35.000]  舉個例,量刑起點是七年,
[00:08:35.000 --> 00:08:37.000]  不過姑勿念你,
[00:08:37.000 --> 00:08:39.000]  承認你的罪,
[00:08:39.000 --> 00:08:41.000]  省了很多陪審團,
[00:08:41.000 --> 00:08:43.000]  所以就會減一半,
[00:08:43.000 --> 00:08:45.000]  所以原來是當你願意承認罪的時候,
[00:08:45.000 --> 00:08:47.000]  在人世間都這麼實在,
[00:08:47.000 --> 00:08:49.000]  何況在上帝,上帝說,
[00:08:49.000 --> 00:08:51.000]  我們約認自己的罪,
[00:08:51.000 --> 00:08:53.000]  最重要是這兩樣東西,
[00:08:53.000 --> 00:08:55.000]  神是信實的,是公義的,
[00:08:55.000 --> 00:08:57.000]  祂說過就算數,
[00:08:57.000 --> 00:08:59.000]  說過就是,
[00:08:59.000 --> 00:09:01.000]  聖經說用一個動詞,
[00:09:01.000 --> 00:09:03.000]  必要,
[00:09:03.000 --> 00:09:05.000]  是一個命令,
[00:09:05.000 --> 00:09:07.000]  赦免我的罪,洗淨我的一切不義。
[00:09:07.000 --> 00:09:09.000]  接著在當中,你會發覺,
[00:09:09.000 --> 00:09:11.000]  在這個下面,
[00:09:11.000 --> 00:09:13.000]  還有一段經文提醒我們,
[00:09:13.000 --> 00:09:15.000]  我不配,下一章下一頁,
[00:09:15.000 --> 00:09:17.000]  希伯來書告訴我們,
[00:09:17.000 --> 00:09:19.000]  所以,
[00:09:19.000 --> 00:09:21.000]  我們只管,
[00:09:21.000 --> 00:09:23.000]  坦然無懼,
[00:09:23.000 --> 00:09:25.000]  一個人做錯事,
[00:09:25.000 --> 00:09:27.000]  很怕那個公義,
[00:09:27.000 --> 00:09:29.000]  真的很怕,
[00:09:29.000 --> 00:09:31.000]  但是聖靈在我們裡面的時候,
[00:09:31.000 --> 00:09:33.000]  就提醒我們,坦然無懼,
[00:09:33.000 --> 00:09:35.000]  我們的爸爸就純粹想擁抱我們,
[00:09:35.000 --> 00:09:37.000]  他不會告訴我們,
[00:09:37.000 --> 00:09:39.000]  你不要,你走,
[00:09:39.000 --> 00:09:41.000]  他只是擁抱我們,浪子的故事,
[00:09:41.000 --> 00:09:43.000]  大家熟悉嗎?
[00:09:43.000 --> 00:09:45.000]  那個爸爸就在等著他,
[00:09:45.000 --> 00:09:47.000]  聖經就說,什麼叫何謂進入清泉呢?
[00:09:47.000 --> 00:09:49.000]  就是我們去到上帝的面前,
[00:09:49.000 --> 00:09:51.000]  所以我們只管,坦然無懼嗎?
[00:09:51.000 --> 00:09:53.000]  來到施恩的寶座前,
[00:09:53.000 --> 00:09:55.000]  我們教會裡面,
[00:09:55.000 --> 00:09:57.000]  我們崇拜裡面,都會有呼召,
[00:09:57.000 --> 00:09:59.000]  你叫大家出來,
[00:09:59.000 --> 00:10:01.000]  哎呀,為什麼要出呢?
[00:10:01.000 --> 00:10:03.000]  我在位置是不是一樣?神是無所不知,無所不能,
[00:10:03.000 --> 00:10:05.000]  為什麼要出?
[00:10:05.000 --> 00:10:07.000]  就是這裡,坦然無懼,
[00:10:07.000 --> 00:10:09.000]  你只要告訴神,
[00:10:09.000 --> 00:10:11.000]  我真的不怕,
[00:10:11.000 --> 00:10:13.000]  我真的來到神的面前的時候,
[00:10:13.000 --> 00:10:15.000]  祢是會擁抱我們,在屬靈上擁抱,
[00:10:15.000 --> 00:10:17.000]  所以意義不是在乎你出不出,
[00:10:17.000 --> 00:10:19.000]  是你的心裡面,
[00:10:19.000 --> 00:10:21.000]  可以去到神的面前,
[00:10:21.000 --> 00:10:23.000]  是坦然無懼,
[00:10:23.000 --> 00:10:25.000]  哎呀,得邪道嗎?
[00:10:25.000 --> 00:10:27.000]  得廉恤,
[00:10:27.000 --> 00:10:29.000]  蒙恩慧,
[00:10:29.000 --> 00:10:31.000]  作隨時的幫助,
[00:10:31.000 --> 00:10:33.000]  人不知何時會犯錯,
[00:10:33.000 --> 00:10:35.000]  但當犯錯的時候,就來到神的面前,
[00:10:35.000 --> 00:10:37.000]  得廉恤,蒙恩慧,
[00:10:37.000 --> 00:10:39.000]  作隨時的幫助。
[00:10:39.000 --> 00:10:41.000]  今天,
[00:10:41.000 --> 00:10:43.000]  在這個世界上裡面,
[00:10:43.000 --> 00:10:45.000]  對於悔改,
[00:10:45.000 --> 00:10:47.000]  這個真理,
[00:10:47.000 --> 00:10:49.000]  被模糊了,
[00:10:49.000 --> 00:10:51.000]  自從在
[00:10:51.000 --> 00:10:53.000]  十八世紀公義革命之後,
[00:10:53.000 --> 00:10:55.000]  有文藝復興,
[00:10:55.000 --> 00:10:57.000]  理性和人民主義開始抬頭的時候,
[00:10:57.000 --> 00:10:59.000]  就將聖經的價值貶到最低,
[00:10:59.000 --> 00:11:01.000]  特別德國有一個學說,
[00:11:01.000 --> 00:11:03.000]  就是非神話化,
[00:11:03.000 --> 00:11:05.000]  耶穌的五餅二魚是假的,
[00:11:05.000 --> 00:11:07.000]  他們有他們的解釋,
[00:11:07.000 --> 00:11:09.000]  不過這個就會帶來一個很深沉的影響,
[00:11:09.000 --> 00:11:11.000]  我們可能要靠行為得救,
[00:11:11.000 --> 00:11:13.000]  所以同樣在德國,
[00:11:13.000 --> 00:11:15.000]  興起一個很大的神學家,
[00:11:15.000 --> 00:11:17.000]  叫做潘霍華,
[00:11:17.000 --> 00:11:19.000]  潘霍華說了一個真理,
[00:11:19.000 --> 00:11:21.000]  他說什麼呢?
[00:11:21.000 --> 00:11:23.000]  他說廉價的恩典是信耶穌,
[00:11:23.000 --> 00:11:25.000]  不需要悔改,
[00:11:25.000 --> 00:11:29.000]  廉價的恩典是信耶穌,
[00:11:29.000 --> 00:11:31.000]  不需要悔改,
[00:11:31.000 --> 00:11:33.000]  什麼叫做寵價的恩典?
[00:11:33.000 --> 00:11:35.000]  寵價的恩典當然是反轉的,
[00:11:35.000 --> 00:11:37.000]  信耶穌是什麼?
[00:11:37.000 --> 00:11:39.000]  就是要悔改,
[00:11:39.000 --> 00:11:41.000]  而且會為耶穌來活死,
[00:11:41.000 --> 00:11:43.000]  剛才的報告為什麼我們這麼激動,
[00:11:43.000 --> 00:11:45.000]  要即場,
[00:11:45.000 --> 00:11:47.000]  就是要為耶穌來活死,
[00:11:47.000 --> 00:11:49.000]  然後做什麼呢?
[00:11:49.000 --> 00:11:51.000]  就是將你的好的福音,
[00:11:51.000 --> 00:11:53.000]  告訴同事聽,
[00:11:53.000 --> 00:11:55.000]  其實我過去這三年,
[00:11:55.000 --> 00:11:57.000]  每一個月,
[00:11:57.000 --> 00:11:59.000]  有一個星期三的中午,
[00:11:59.000 --> 00:12:01.000]  我是進入即場,
[00:12:01.000 --> 00:12:03.000]  不知道有多少人知道,
[00:12:03.000 --> 00:12:05.000]  我是進入中環,
[00:12:05.000 --> 00:12:07.000]  舊中環的中銀大廈,
[00:12:07.000 --> 00:12:09.000]  因為認識一個人,
[00:12:09.000 --> 00:12:11.000]  他在那裡做,請我進去,
[00:12:11.000 --> 00:12:13.000]  我每一次服侍都是五至六個人,
[00:12:13.000 --> 00:12:15.000]  有時三個,
[00:12:15.000 --> 00:12:17.000]  但我鼓勵他們,
[00:12:17.000 --> 00:12:19.000]  叫他們,
[00:12:19.000 --> 00:12:21.000]  我只能夠一個月來一次,
[00:12:21.000 --> 00:12:23.000]  或者每個星期來一次,
[00:12:23.000 --> 00:12:25.000]  和你們分享一下,
[00:12:25.000 --> 00:12:27.000]  然後我就要走了,
[00:12:27.000 --> 00:12:29.000]  有時還閃閃縮縮,因為不能進去,
[00:12:29.000 --> 00:12:31.000]  是要他們帶著我們去,
[00:12:31.000 --> 00:12:33.000]  但是我說靠你們繼續在當中,
[00:12:33.000 --> 00:12:35.000]  所以我們在當中,
[00:12:35.000 --> 00:12:37.000]  我知道要寵價的恩典,
[00:12:37.000 --> 00:12:39.000]  是為耶穌來悔改活死,
[00:12:39.000 --> 00:12:41.000]  所以什麼叫進入清泉,
[00:12:41.000 --> 00:12:43.000]  就是要靠著耶穌,
[00:12:43.000 --> 00:12:45.000]  去到這個地步,
[00:12:45.000 --> 00:12:47.000]  使得潔淨,
[00:12:47.000 --> 00:12:49.000]  求主耶穌幫助我們好不好,
[00:12:49.000 --> 00:12:51.000]  我們每一個都要知道,
[00:12:51.000 --> 00:12:53.000]  我們需要進入這個清泉,
[00:12:53.000 --> 00:12:57.000]  是一個悔改的行動,
[00:12:57.000 --> 00:12:59.000]  這是寵價的恩典,
[00:12:59.000 --> 00:13:01.000]  我們不要一直被進化當中,
[00:13:01.000 --> 00:13:03.000]  人民主義理性抬頭,
[00:13:03.000 --> 00:13:07.000]  我們忽略了,
[00:13:07.000 --> 00:13:09.000]  信耶穌是要悔改,
[00:13:09.000 --> 00:13:11.000]  我們得救是靠恩典,
[00:13:11.000 --> 00:13:13.000]  不是靠行為,
[00:13:13.000 --> 00:13:15.000]  因為最近感觸,
[00:13:15.000 --> 00:13:17.000]  因為在問心事的時候,
[00:13:17.000 --> 00:13:19.000]  有人提過,
[00:13:19.000 --> 00:13:21.000]  咦,我是不是真的可以
[00:13:21.000 --> 00:13:23.000]  一次相信耶穌永遠得救,
[00:13:23.000 --> 00:13:25.000]  是不是要做點事呢?
[00:13:25.000 --> 00:13:27.000]  人好像總是有些不做事,
[00:13:27.000 --> 00:13:29.000]  讓人很不安樂,
[00:13:29.000 --> 00:13:31.000]  但是耶穌告訴我們,
[00:13:31.000 --> 00:13:33.000]  一次得救,永遠得救,
[00:13:33.000 --> 00:13:35.000]  我們靠耶穌的救恩。
[00:13:35.000 --> 00:13:37.000]  好,我們知道什麼叫進入清泉的時候,
[00:13:37.000 --> 00:13:41.000]  就是神可以赦免我們,
[00:13:41.000 --> 00:13:43.000]  因為我們都是蒙恩的罪人。
[00:13:43.000 --> 00:13:45.000]  OK,我們再繼續下去就是,
[00:13:45.000 --> 00:13:47.000]  為什麼要進入這個清泉呢?
[00:13:47.000 --> 00:13:49.000]  問一下旁邊的人,為什麼呢?
[00:13:49.000 --> 00:13:51.000]  我想告訴你,
[00:13:51.000 --> 00:13:53.000]  告訴旁邊的人的答案就是,
[00:13:53.000 --> 00:13:55.000]  因為耶穌想你得自由。
[00:13:55.000 --> 00:13:57.000]  記得我剛才洗澡嗎?
[00:13:57.000 --> 00:13:59.000]  哇,那些水這樣來的時候,
[00:13:59.000 --> 00:14:01.000]  我還想最重要的就是有些清泉,
[00:14:01.000 --> 00:14:03.000]  因為我想你得自由。
[00:14:03.000 --> 00:14:07.000]  記得有一個故事,可能有些年紀,
[00:14:07.000 --> 00:14:09.000]  有一點聽過,
[00:14:09.000 --> 00:14:11.000]  有一個人很小,
[00:14:11.000 --> 00:14:13.000]  他是一個年輕人,
[00:14:13.000 --> 00:14:15.000]  很小就養了一隻豬,
[00:14:15.000 --> 00:14:17.000]  一隻小白豬,
[00:14:17.000 --> 00:14:19.000]  所以這個人就經常和這隻豬洗澡,
[00:14:19.000 --> 00:14:21.000]  很可愛,
[00:14:21.000 --> 00:14:23.000]  他不是狗,是豬。
[00:14:23.000 --> 00:14:25.000]  豬有個特性,
[00:14:25.000 --> 00:14:27.000]  每次這個人帶他出去玩的時候,
[00:14:27.000 --> 00:14:29.000]  他看到什麼?
[00:14:29.000 --> 00:14:31.000]  他看到一隻小白豬,
[00:14:31.000 --> 00:14:33.000]  他看到什麼?
[00:14:33.000 --> 00:14:35.000]  那些泥板,
[00:14:35.000 --> 00:14:37.000]  他一下子就走進去那個泥板裡,
[00:14:37.000 --> 00:14:39.000]  哇,爽啊爽啊!
[00:14:39.000 --> 00:14:41.000]  原來他最爽的
[00:14:41.000 --> 00:14:43.000]  就是在那些泥那裡。
[00:14:43.000 --> 00:14:45.000]  這個故事提醒我,
[00:14:45.000 --> 00:14:47.000]  原來人有一個罪性,
[00:14:47.000 --> 00:14:49.000]  因為我們蒙恩的什麼?
[00:14:49.000 --> 00:14:51.000]  罪人。
[00:14:51.000 --> 00:14:53.000]  即使我們裡面有些罪性,
[00:14:53.000 --> 00:14:55.000]  自從亞當夏娃之後,
[00:14:55.000 --> 00:14:57.000]  人都有告訴我們,人有一個罪性。
[00:14:57.000 --> 00:14:59.000]  所以當我們被
[00:14:59.000 --> 00:15:01.000]  罪客制的時候,
[00:15:01.000 --> 00:15:03.000]  神比我們更加知道
[00:15:03.000 --> 00:15:05.000]  我們痛苦,所以為什麼
[00:15:05.000 --> 00:15:07.000]  要進入清泉,就是剛才所說的,
[00:15:07.000 --> 00:15:09.000]  因為耶穌想你得什麼?
[00:15:09.000 --> 00:15:11.000]  得自由。好,我們看看保羅的經歷,
[00:15:11.000 --> 00:15:13.000]  保羅是一個大使徒,
[00:15:13.000 --> 00:15:15.000]  我們都很明白,但是在他的生命裡,
[00:15:15.000 --> 00:15:17.000]  他不怕說出他的掙扎,
[00:15:17.000 --> 00:15:19.000]  其中在羅馬書,
[00:15:19.000 --> 00:15:21.000]  大部分都是說他的掙扎,
[00:15:21.000 --> 00:15:23.000]  我們很熟悉的了,
[00:15:23.000 --> 00:15:25.000]  不過我就抽幾節給大家看,好嗎?
[00:15:25.000 --> 00:15:27.000]  第六章7-10,
[00:15:27.000 --> 00:15:29.000]  第七章19節,
[00:15:29.000 --> 00:15:31.000]  他說:
[00:15:31.000 --> 00:15:33.000]  故此,我所不願意的善,
[00:15:33.000 --> 00:15:35.000]  我反去作,
[00:15:35.000 --> 00:15:37.000]  我所不願意的惡,我倒去作。
[00:15:37.000 --> 00:15:39.000]  大家看這個經文,
[00:15:39.000 --> 00:15:41.000]  有沒有在你的生命歷程
[00:15:41.000 --> 00:15:43.000]  有些這樣的?
[00:15:43.000 --> 00:15:45.000]  這些歷程呢,
[00:15:45.000 --> 00:15:47.000]  大部分我們都不會的,
