
[00:00:00.000 --> 00:00:05.900]  今日講的是上上起落的秘訣
[00:04:00.900 --> 00:04:03.460]  又或者加入社團,看到嗎?
[00:04:03.460 --> 00:04:06.540]  即不是卡拉克社會,這是翻譯而已
[00:04:06.540 --> 00:04:08.180]  即是加入一些群體
[00:04:08.180 --> 00:04:11.060]  令你有居住感,有歸屬感
[00:04:11.060 --> 00:04:13.500]  例如教會、小組等等
[00:04:13.500 --> 00:04:16.740]  為甚麼他這樣說呢?
[00:04:16.740 --> 00:04:18.260]  因為有些原因
[00:04:18.260 --> 00:04:22.700]  多活動身體,保持積極心態
[00:04:22.700 --> 00:04:27.220]  他說,既然我們每天都做一個小時
[00:04:27.220 --> 00:04:30.220]  真是不要說了
[00:04:30.220 --> 00:04:31.500]  運動
[00:04:31.500 --> 00:04:33.380]  或者讀一個小時書都可以
[00:04:33.380 --> 00:04:35.060]  後者對我太容易了
[00:04:35.060 --> 00:04:36.900]  前者會比較困難
[00:04:36.900 --> 00:04:41.260]  知道了,保持我們身心的積極心態
[00:04:41.260 --> 00:04:42.900]  實踐你的信仰
[00:04:42.900 --> 00:04:45.020]  他說不要只是在日常生活
[00:04:45.020 --> 00:04:50.340]  以外的那種形態我們要實踐
[00:04:50.340 --> 00:04:54.820]  而且也會帶來你那種幸福感
[00:04:54.820 --> 00:04:56.900]  表現友善
[00:04:56.900 --> 00:04:59.340]  你對人是和藹可親
[00:04:59.340 --> 00:05:01.060]  會感受到那種幸福
[00:05:01.060 --> 00:05:02.580]  不是經常罵人
[00:05:02.580 --> 00:05:04.460]  看你何時死
[00:05:04.460 --> 00:05:06.220]  你這麼聰明
[00:05:06.220 --> 00:05:08.780]  不是,表現友善
[00:05:08.780 --> 00:05:10.540]  慷慨
[00:05:10.540 --> 00:05:15.820]  他說當你向人奉獻慷慨
[00:05:15.820 --> 00:05:22.660]  原來會令你的腦袋產生幸福感的多巴胺
[00:05:22.660 --> 00:05:25.100]  以及血清素
[00:05:25.100 --> 00:05:26.420]  很奇妙
[00:05:26.420 --> 00:05:29.060]  聖經一早已經說了
[00:05:29.060 --> 00:05:32.060]  要施予
[00:05:32.060 --> 00:05:33.420]  改善健康
[00:05:33.420 --> 00:05:36.540]  如果你有病當然要改善
[00:05:36.540 --> 00:05:37.740]  看醫生等等
[00:05:37.740 --> 00:05:39.820]  身體、情緒等等
[00:05:39.820 --> 00:05:43.640]  下一個是比較難的 親近大自然在香港來說
[00:05:43.640 --> 00:05:46.820]  不過我知道這兩天都在爬山
[00:05:46.820 --> 00:05:51.160]  繼續爬行可以嗎 不過不用願意 這是好事
[00:05:51.160 --> 00:05:52.820]  我都要悔改這件事
[00:05:52.820 --> 00:05:56.300]  以及要跟同事下班後社交
[00:05:56.300 --> 00:06:01.820]  不只是工作 有關係 有聯絡 這個很重要
[00:06:01.820 --> 00:06:08.460]  其實這幾件事是人的研究
[00:06:08.460 --> 00:06:12.120]  正正呼應我今天聖經講的內容
[00:06:12.120 --> 00:06:15.120]  聖經不需要用人的研究來支撐
[00:06:15.120 --> 00:06:17.520]  因為聖經是神的說話 最有權柄
[00:06:17.520 --> 00:06:20.520]  我想講的是 其實一早跟著聖經就行
[00:06:20.520 --> 00:06:22.220]  不小心一研究那麼多
[00:06:22.220 --> 00:06:24.120]  其實這幾件事是很寶貴
[00:06:24.120 --> 00:06:28.520]  今天我會在這兩個聖經的原則
[00:06:28.520 --> 00:06:34.060]  以及這位教授很明顯地告訴大家
[00:06:34.060 --> 00:06:37.720]  其實是一個非常復仇的基督教徒
[00:06:37.720 --> 00:06:41.420]  也見到很多重點 我們可以學到些什麼
[00:06:41.420 --> 00:06:43.720]  我回到聖經裡面
[00:06:43.720 --> 00:06:48.320]  聖經的背景當日在肥肋比教會
[00:06:48.320 --> 00:06:52.720]  我們都知道是保羅寫信給他們
[00:06:52.720 --> 00:06:58.420]  而信到最後第四章特別提到要起落
[00:06:58.420 --> 00:07:01.420]  特別提到有不同方法的原因
[00:07:01.420 --> 00:07:03.920]  當時正在發生一些背景
[00:07:03.920 --> 00:07:07.120]  有些不開心的事正在發生
[00:07:07.120 --> 00:07:09.620]  當然 如果我們的環境開心
[00:07:09.620 --> 00:07:12.920]  事情順利 那你自然會開心 明白的
[00:07:12.920 --> 00:07:16.120]  但說的不是這種情況
[00:07:16.120 --> 00:07:21.020]  我們怎麼可以用聖經給我們的禮物
[00:07:21.020 --> 00:07:23.820]  經歷到那種平安起落呢
[00:07:23.820 --> 00:07:27.320]  當時發生很多爭執和不和
[00:07:27.320 --> 00:07:30.320]  我們看小背景 例如四章二到三節
[00:07:30.320 --> 00:07:32.020]  我們一起讀 好嗎 一二三
[00:07:32.020 --> 00:07:37.520]  我勸有瓦蝶和松刀姬 要在主侶同心
[00:07:37.520 --> 00:07:41.320]  我也厚禮者真實同盤一客的
[00:07:41.320 --> 00:07:43.320]  幫助這兩個女人
[00:07:43.320 --> 00:07:45.620]  因為盤褲在服飲上
[00:07:45.620 --> 00:07:47.520]  曾與我一同共度過
[00:07:47.520 --> 00:07:51.420]  我們一看就知道女人經常吵架 不同心
[00:07:51.420 --> 00:07:53.720]  錯 這兩兩很好
[00:07:53.720 --> 00:07:55.720]  是在幫助保羅做很多事
[00:07:55.720 --> 00:07:57.620]  不過他們真的吵架
[00:07:57.620 --> 00:08:00.120]  可能有些爭論 不知道什麼事
[00:08:00.120 --> 00:08:01.620]  所以不和
[00:08:01.620 --> 00:08:04.920]  我們看多一點 第二章十四節
[00:08:04.920 --> 00:08:06.420]  我們一起讀 好嗎 一二三
[00:08:06.420 --> 00:08:10.120]  凡所行的 都不要發怨言
[00:08:10.120 --> 00:08:12.320]  起爭論
[00:08:12.320 --> 00:08:14.920]  在起爭論是辛苦的
[00:08:14.920 --> 00:08:16.220]  裡面不和
[00:08:16.220 --> 00:08:19.020]  我們中國人都很想拜年的時候說什麼
[00:08:19.020 --> 00:08:21.920]  一團和氣
[00:08:21.920 --> 00:08:23.820]  不和氣是很辛苦的
[00:08:23.820 --> 00:08:26.420]  你情願不想見她就見她
[00:08:26.420 --> 00:08:28.420]  會有這樣的情況發生
[00:08:28.420 --> 00:08:31.420]  又或者我們看二章二到三節
[00:08:31.420 --> 00:08:33.220]  又這樣說 一起讀 一二三
[00:08:33.220 --> 00:08:35.720]  你們就要意念相同
[00:08:35.720 --> 00:08:37.520]  內心相同
[00:08:37.520 --> 00:08:39.220]  舉起你的誠心
[00:08:39.220 --> 00:08:40.820]  舉起你的意念
[00:08:40.820 --> 00:08:43.220]  使我們幾樂可以滿足
[00:08:43.220 --> 00:08:44.920]  但是得好結合
[00:08:44.920 --> 00:08:46.020]  得好坦褔
[00:08:46.020 --> 00:08:47.420]  會獲得榮耀
[00:08:47.420 --> 00:08:49.220]  自信獻給
[00:08:49.220 --> 00:08:51.920]  各人看別人比自己強
[00:08:51.920 --> 00:08:55.220]  不單止這樣 還有小圈子結黨
[00:08:55.220 --> 00:08:56.120]  可以嗎
[00:08:56.120 --> 00:08:57.220]  接著還有什麼
[00:08:57.220 --> 00:08:59.620]  貪圖虛浮的榮耀
[00:08:59.620 --> 00:09:01.420]  為名為利
[00:09:01.420 --> 00:09:04.020]  我們不可以完全掌握什麼事
[00:09:04.020 --> 00:09:08.220]  不過經歷這些你大概知道有些事發生了
[00:09:08.220 --> 00:09:10.220]  明白嗎
[00:09:10.220 --> 00:09:13.420]  當然我們今天可能面對不同的憂慮挑戰
[00:09:13.420 --> 00:09:14.220]  未必同一樣
[00:09:14.220 --> 00:09:20.220]  不過裡面說無論當有什麼事發生也好
[00:09:20.220 --> 00:09:25.420]  我們怎樣可以有開心呢
[00:09:25.420 --> 00:09:29.020]  Alfred Brooks這個教授說我們要實踐信仰
[00:09:29.020 --> 00:09:30.620]  我們不單止聽
[00:09:30.620 --> 00:09:32.120]  有時我們也會聽完之後說
[00:09:32.120 --> 00:09:33.420]  嘩 多好 哪裡
[00:09:33.420 --> 00:09:35.020]  一出了教會 哎呀
[00:09:35.020 --> 00:09:36.420]  忘記了
[00:09:36.420 --> 00:09:38.220]  有一次我完成了崇拜問你
[00:09:38.220 --> 00:09:39.020]  我突然間說
[00:09:39.020 --> 00:09:41.120]  哇 崇拜師說得好
[00:09:41.120 --> 00:09:45.020]  你記不記得說了哪三點
[00:09:45.020 --> 00:09:47.020]  說了一點
[00:09:47.020 --> 00:09:49.020]  我們要回去運用
[00:09:49.020 --> 00:09:50.020]  回去運用
[00:09:50.020 --> 00:09:52.620]  這個最重要 不單止聽
[00:09:52.620 --> 00:09:53.920]  進入到今天
[00:09:53.920 --> 00:09:56.220]  你猜我將會說幾點
[00:09:56.220 --> 00:09:58.620]  講到三點
[00:09:58.620 --> 00:09:59.820]  很開心吧
[00:09:59.820 --> 00:10:00.720]  三點
[00:10:00.720 --> 00:10:03.220]  而說進入的時候
[00:10:03.220 --> 00:10:05.220]  你必須要重新知道一個資料就是
[00:10:05.220 --> 00:10:07.420]  當時保羅在哪裡
[00:10:07.420 --> 00:10:08.720]  大家記得嗎
[00:10:08.720 --> 00:10:11.320]  保羅坐牢
[00:10:11.320 --> 00:10:14.020]  保羅為了福音的緣故坐牢
[00:10:14.020 --> 00:10:14.820]  他傳福音
[00:10:14.820 --> 00:10:17.020]  當時說耶穌是主
[00:10:17.020 --> 00:10:18.220]  但是凱撒說不行
[00:10:18.220 --> 00:10:19.620]  我也是主
[00:10:19.620 --> 00:10:21.020]  所以捉了他坐牢
[00:10:21.020 --> 00:10:23.620]  保羅坐牢經過歷史學家的考究
[00:10:23.620 --> 00:10:26.520]  他很可能是坐在這種最嚴謹的牢
[00:10:26.520 --> 00:10:27.320]  最嚴密
[00:10:27.320 --> 00:10:31.920]  就是那種監倉和今天都很不同
[00:10:31.920 --> 00:10:33.620]  那種監倉
[00:10:33.620 --> 00:10:35.720]  令到你不能站在那裡
[00:10:35.720 --> 00:10:37.320]  即是很小的進去
[00:10:37.320 --> 00:10:39.620]  你永遠要這樣生活 行不行
[00:10:39.620 --> 00:10:41.320]  廁所全部在你旁邊
[00:10:41.320 --> 00:10:45.020]  不是今天可以有廁所衝過去
[00:10:45.020 --> 00:10:45.620]  沒有的
[00:10:45.620 --> 00:10:47.020]  即是非常辛苦
[00:10:47.020 --> 00:10:47.820]  不過
[00:10:47.820 --> 00:10:49.220]  他就說
[00:10:49.220 --> 00:10:50.120]  要起牢
[00:10:50.120 --> 00:10:51.120]  哇 真是很奇怪
[00:10:51.120 --> 00:10:53.420]  我今天用這三點看
[00:10:53.420 --> 00:10:56.220]  究竟有什麼秘訣
[00:10:56.220 --> 00:10:58.320]  四章第四節
[00:10:58.320 --> 00:10:59.820]  他劈頭就說這一句
[00:10:59.820 --> 00:11:00.520]  我們一起讀
[00:11:00.520 --> 00:11:01.520]  一二三
[00:11:01.520 --> 00:11:04.920]  你們要靠主常常起樂
[00:11:04.920 --> 00:11:06.020]  我再說
[00:11:06.020 --> 00:11:07.420]  你們要起樂
[00:11:07.420 --> 00:11:09.420]  他不單止要說起樂
[00:11:09.420 --> 00:11:11.320]  他還要常常起樂
[00:11:11.320 --> 00:11:12.620]  哇
[00:11:12.620 --> 00:11:15.220]  真是一點都不容易
[00:11:15.220 --> 00:11:17.020]  第一件事我們要學的
[00:11:17.020 --> 00:11:21.520]  我們的起樂要靠主
[00:11:21.520 --> 00:11:23.320]  不是沒有背景
[00:11:23.320 --> 00:11:26.520]  不是洗腦式
[00:11:26.520 --> 00:11:27.720]  不是說
[00:11:27.720 --> 00:11:28.820]  不要記得他
[00:11:28.820 --> 00:11:29.320]  不理
[00:11:29.320 --> 00:11:31.320]  不是不是不是
[00:11:31.320 --> 00:11:34.120]  而保羅用命令式
[00:11:34.120 --> 00:11:35.820]  imperative
[00:11:35.820 --> 00:11:37.120]  希臘文裡面
[00:11:37.120 --> 00:11:38.720]  他叫你
[00:11:38.720 --> 00:11:39.920]  要起樂
[00:11:39.920 --> 00:11:41.320]  常常起樂
[00:11:41.320 --> 00:11:43.620]  並且加一個很重要的提示
[00:11:43.620 --> 00:11:45.320]  是在主裡
[00:11:45.320 --> 00:11:46.520]  靠主 in the Lord
[00:11:46.520 --> 00:11:49.820]  原文譯是在主裡
[00:11:49.820 --> 00:11:52.120]  我慢慢解釋什麼是在主裡
[00:11:52.120 --> 00:11:55.020]  情況有點像這樣
[00:11:55.020 --> 00:11:56.620]  如果你有小朋友
[00:11:56.620 --> 00:11:58.820]  你的小朋友經歷過兩歲三歲
[00:11:58.820 --> 00:11:59.920]  當然經歷過
[00:11:59.920 --> 00:12:02.320]  或者你見到別人的小朋友
[00:12:02.320 --> 00:12:03.620]  親人的小朋友
[00:12:03.620 --> 00:12:04.720]  教育他的時候
[00:12:04.720 --> 00:12:06.320]  小朋友兩歲三歲
[00:12:06.320 --> 00:12:08.420]  如果你跟他出街
[00:12:08.420 --> 00:12:09.820]  剛剛出街的時候
[00:12:09.820 --> 00:12:10.620]  你發現哇
[00:12:10.620 --> 00:12:11.120]  突然間
[00:12:11.120 --> 00:12:12.720]  哼淚閃電
[00:12:12.720 --> 00:12:15.420]  小朋友一聽到哼淚會怎樣
[00:12:15.420 --> 00:12:17.320]  哼一哼會怎樣
[00:12:17.320 --> 00:12:19.320]  哇
[00:12:19.320 --> 00:12:20.020]  哭一哭
[00:12:20.020 --> 00:12:22.120]  小朋友很少會哼一哼
[00:12:22.120 --> 00:12:23.720]  很興奮
[00:12:23.720 --> 00:12:24.420]  他會害怕
[00:12:24.420 --> 00:12:25.520]  害怕會怎樣
[00:12:25.520 --> 00:12:27.320]  如果父母跟他在一起
[00:12:27.320 --> 00:12:28.320]  他會怎樣
[00:12:28.320 --> 00:12:29.420]  走過去哭
[00:12:29.420 --> 00:12:31.020]  抱著他
[00:12:31.020 --> 00:12:32.620]  父母抱著他
[00:12:32.620 --> 00:12:33.820]  他又抱著父母
[00:12:33.820 --> 00:12:35.520]  父母突然間看著小朋友
[00:12:35.520 --> 00:12:37.320]  然後跟雷說
[00:12:37.320 --> 00:12:39.920]  指著不要哼
[00:12:39.920 --> 00:12:40.620]  他可能這樣說
[00:12:40.620 --> 00:12:42.220]  因為沒有用
[00:12:42.220 --> 00:12:43.620]  雷又繼續哼
[00:12:43.620 --> 00:12:45.920]  但小朋友在父母身上
[00:12:45.920 --> 00:12:49.020]  就很安全
[00:12:49.020 --> 00:12:51.820]  在父母裡
[00:12:51.820 --> 00:12:54.020]  又或者當他在公園玩
[00:12:54.020 --> 00:12:55.220]  突然間一隻很大的
[00:12:55.220 --> 00:12:56.120]  很漂亮的狗
[00:12:56.120 --> 00:12:57.520]  突然間看著小朋友
[00:12:57.520 --> 00:12:58.320]  大聲吠一吠
[00:12:58.320 --> 00:12:59.320]  嗚
[00:12:59.320 --> 00:12:59.920]  他會怎樣
[00:12:59.920 --> 00:13:01.520]  害怕
[00:13:01.520 --> 00:13:02.120]  那又怎樣
[00:13:02.120 --> 00:13:05.320]  就走去父母身上抱著
[00:13:05.320 --> 00:13:07.220]  父母難道不跟小狗說
[00:13:07.220 --> 00:13:10.220]  東霸
[00:13:10.220 --> 00:13:11.720]  說也沒有用
[00:13:11.720 --> 00:13:13.220]  但小朋友就知道
[00:13:13.220 --> 00:13:15.520]  在父母裡
[00:13:15.520 --> 00:13:16.420]  你明白我說什麼嗎
[00:13:16.420 --> 00:13:19.120]  環境未必在改變
[00:13:19.120 --> 00:13:21.620]  但他知道在誰那裡
[00:13:21.620 --> 00:13:23.720]  在主裡
[00:13:23.720 --> 00:13:25.420]  或者小朋友玩得很累
[00:13:25.420 --> 00:13:26.020]  回家了
[00:13:26.020 --> 00:13:28.420]  都未回家睡著了
[00:13:28.420 --> 00:13:29.920]  扭眼睡會怎樣
[00:13:29.920 --> 00:13:31.920]  哭
[00:13:31.920 --> 00:13:33.320]  在父母裡怎樣
[00:13:33.320 --> 00:13:34.720]  睡著了
[00:13:34.720 --> 00:13:36.120]  好像你現在睡著了
[00:13:36.120 --> 00:13:39.220]  不是
[00:13:39.220 --> 00:13:40.120]  很重要
[00:13:40.120 --> 00:13:41.520]  我們開始摸
[00:13:41.520 --> 00:13:42.620]  我們再看下去
[00:13:42.620 --> 00:13:45.420]  你更加明白什麼在主裡
[00:13:45.420 --> 00:13:49.220]  在主裡發生一切事
[00:13:49.220 --> 00:13:50.320]  你都安穩到
[00:13:50.320 --> 00:13:51.620]  接著就下了這兩句
[00:13:51.620 --> 00:13:52.820]  非常出名的聖經
[00:13:52.820 --> 00:13:54.220]  我們慢慢細心看
[00:13:54.220 --> 00:13:54.920]  我們一起讀
[00:13:54.920 --> 00:13:55.820]  一二三
[00:13:55.820 --> 00:13:58.120]  應當一無掛慮
[00:13:58.120 --> 00:14:00.620]  只要凡事直著肚子
[00:14:00.620 --> 00:14:02.420]  其效果簡直
[00:14:02.420 --> 00:14:05.120]  將你所要的保守神
[00:14:05.120 --> 00:14:08.020]  神所賜出的依賴並安
[00:14:08.020 --> 00:14:10.120]  已在基督的數裡
[00:14:10.120 --> 00:14:12.820]  保守你心懷意念
[00:14:12.820 --> 00:14:14.920]  當有人叫你不要害怕
[00:14:14.920 --> 00:14:16.320]  不要
[00:14:16.320 --> 00:14:17.620]  憂心
[00:14:17.620 --> 00:14:18.520]  那代表什麼
[00:14:18.520 --> 00:14:19.020]  他害怕
[00:14:19.020 --> 00:14:21.720]  憂心
[00:14:21.720 --> 00:14:22.520]  應當一無
[00:14:22.520 --> 00:14:24.020]  怎樣做到
[00:14:24.020 --> 00:14:25.520]  他開始說
[00:14:25.520 --> 00:14:26.520]  什麼在主裡
[00:14:26.520 --> 00:14:29.620]  有幾樣很重要的重點
[00:14:29.620 --> 00:14:30.820]  我會慢慢和大家查
[00:14:30.820 --> 00:14:31.820]  什麼叫祈禱
[00:14:31.820 --> 00:14:32.620]  什麼叫祈求
[00:14:32.620 --> 00:14:33.220]  什麼叫感謝
[00:14:33.220 --> 00:14:34.220]  什麼叫出人意外
[00:14:34.220 --> 00:14:35.520]  並說什麼叫耶穌類
[00:14:35.520 --> 00:14:37.620]  我們慢慢細看
[00:14:37.620 --> 00:14:39.220]  天下發生的事
[00:14:39.220 --> 00:14:41.420]  是會是好是壞的
[00:14:41.420 --> 00:14:42.820]  他剛才在流淚
[00:14:42.820 --> 00:14:45.020]  其實不知道是好是壞
[00:14:45.020 --> 00:14:46.720]  但是肯定這件事
[00:14:46.720 --> 00:14:48.320]  我們靠著主
[00:14:48.320 --> 00:14:50.020]  即是在主裡的主是
[00:14:50.020 --> 00:14:51.520]  只是好的
[00:14:51.520 --> 00:14:52.820]  明白嗎
[00:14:52.820 --> 00:14:54.920]  這個良善的主
[00:14:54.920 --> 00:14:56.520]  當你靠近他
[00:14:56.520 --> 00:14:59.920]  可以得到那種喜樂平安
[00:14:59.920 --> 00:15:01.420]  我們慢慢看看
[00:15:01.420 --> 00:15:03.420]  究竟這個憂慮的時候
[00:15:03.420 --> 00:15:05.520]  保羅這五個特質
[00:15:05.520 --> 00:15:06.220]  究竟說了什麼
[00:15:06.220 --> 00:15:07.020]  第一
[00:15:07.020 --> 00:15:09.220]  他說你要祈禱的意思
[00:15:09.220 --> 00:15:12.520]  你要和神建立一個很近的關係
[00:15:12.520 --> 00:15:15.920]  盡訴心中情
[00:15:15.920 --> 00:15:17.120]  不單止只是說
[00:15:17.120 --> 00:15:19.520]  你還要聽神有什麼說
[00:15:19.520 --> 00:15:21.020]  一個互動的過程
[00:15:21.020 --> 00:15:21.820]  當然
[00:15:21.820 --> 00:15:23.320]  我們有憂心有困難
[00:15:23.320 --> 00:15:24.820]  我們會和家人說
[00:15:24.820 --> 00:15:25.520]  和電影節目說
[00:15:25.520 --> 00:15:27.420]  和和仔也不要問大家好
[00:15:27.420 --> 00:15:30.120]  不過如果你經歷過就知道
[00:15:30.120 --> 00:15:32.320]  最好的聆聽者
[00:15:32.320 --> 00:15:34.420]  一定是上帝
[00:15:34.420 --> 00:15:36.220]  你最深深
[00:15:36.220 --> 00:15:37.820]  人都不可以說的事
[00:15:37.820 --> 00:15:39.520]  你內心的深處
[00:15:39.520 --> 00:15:41.420]  你可以和神說
[00:15:41.420 --> 00:15:43.920]  並且他七二四
[00:15:43.920 --> 00:15:45.620]  有時你在突然期內
[00:15:45.620 --> 00:15:48.120]  那種恐懼困難
[00:15:48.120 --> 00:15:50.620]  可能你最愛的人都在上班
[00:15:50.620 --> 00:15:52.920]  他剛剛睡覺
[00:15:52.920 --> 00:15:53.420]  怎樣
[00:15:53.420 --> 00:15:54.920]  上帝在這裡很重要
[00:15:54.920 --> 00:15:57.020]  那個的禱告
[00:15:57.020 --> 00:15:58.420]  在主內
[00:15:58.420 --> 00:15:59.420]  第二
[00:15:59.420 --> 00:16:00.520]  你祈禱
[00:16:00.520 --> 00:16:01.920]  你想的事
[00:16:01.920 --> 00:16:02.820]  你想的事
[00:16:02.820 --> 00:16:03.620]  你開始求神
[00:16:03.620 --> 00:16:06.220]  怎樣去開路幫你
[00:16:06.220 --> 00:16:07.920]  這個重點是
[00:16:07.920 --> 00:16:10.820]  問神有什麼方法
[00:16:10.820 --> 00:16:12.620]  是神的方法
[00:16:12.620 --> 00:16:13.720]  我們有時真的有
[00:16:13.720 --> 00:16:14.620]  根疲力盡
[00:16:14.620 --> 00:16:15.520]  用盡方法
[00:16:15.520 --> 00:16:18.620]  疲乏無助不堪
[00:16:18.620 --> 00:16:19.920]  神給我們很多力量
[00:16:19.920 --> 00:16:21.220]  可以解決很多問題
[00:16:21.220 --> 00:16:21.920]  沒問題
[00:16:21.920 --> 00:16:24.120]  但是我們知道有些位置
[00:16:24.120 --> 00:16:26.820]  已經超越了我們所能
[00:16:26.820 --> 00:16:28.820]  這個時刻
[00:16:28.820 --> 00:16:30.020]  你要返回神路
[00:16:30.020 --> 00:16:30.820]  又或者這麼說
[00:16:30.820 --> 00:16:31.620]  我們乘所順路
[00:16:31.620 --> 00:16:33.420]  即是我們什麼時刻都要
[00:16:33.420 --> 00:16:35.820]  但我們太用自己的力
[00:16:35.820 --> 00:16:38.420]  在那一刻你問神
[00:16:38.420 --> 00:16:43.620]  What should I do?
[00:16:43.620 --> 00:16:48.820]  What should I change?
[00:16:48.820 --> 00:16:50.120]  明白嗎
[00:16:50.120 --> 00:16:51.120]  非常重要
