
[00:00:00.000 --> 00:00:02.000]  (主席)各位姐妹早安
[00:08:49.000 --> 00:08:53.000]  使他被養活一千二百六十日
[00:08:53.000 --> 00:08:55.000]  即是三年半了
[00:08:55.000 --> 00:08:56.000]  這是第一個段落
[00:08:56.000 --> 00:08:57.000]  第二個段落
[00:08:57.000 --> 00:08:59.000]  天上就有了征戰
[00:08:59.000 --> 00:09:03.000]  米加勒和他的使者與龍征戰
[00:09:03.000 --> 00:09:06.000]  龍也與他的使者去征戰
[00:09:06.000 --> 00:09:08.000]  並沒有得勝
[00:09:08.000 --> 00:09:11.000]  天上再沒有他們的地方
[00:09:11.000 --> 00:09:12.000]  大龍是甚麼呢
[00:09:12.000 --> 00:09:14.000]  就是那個古蛇
[00:09:14.000 --> 00:09:15.000]  名叫魔鬼
[00:09:15.000 --> 00:09:16.000]  又叫撒旦
[00:09:16.000 --> 00:09:18.000]  是迷惑普天下的
[00:09:18.000 --> 00:09:20.000]  他被摔在地上
[00:09:20.000 --> 00:09:23.000]  他的使者也一同被摔下去
[00:09:23.000 --> 00:09:25.000]  我聽見在天上有大聲音說
[00:09:25.000 --> 00:09:29.000]  我神的救恩能力國度
[00:09:29.000 --> 00:09:31.000]  並祂基督的權柄
[00:09:31.000 --> 00:09:33.000]  現在都來到了
[00:09:33.000 --> 00:09:35.000]  因為那在我們神面前
[00:09:35.000 --> 00:09:38.000]  晝夜空告我們弟兄的
[00:09:38.000 --> 00:09:40.000]  已經被摔下去了
[00:09:40.000 --> 00:09:41.000]  弟兄勝過他
[00:09:41.000 --> 00:09:43.000]  是因羔羊的血
[00:09:43.000 --> 00:09:45.000]  和他自己所見證的道
[00:09:45.000 --> 00:09:47.000]  他們雖至於死
[00:09:47.000 --> 00:09:49.000]  也不愛惜生命
[00:09:49.000 --> 00:09:52.000]  所以諸天和住在其中的
[00:09:52.000 --> 00:09:54.000]  你們都快樂吧
[00:09:54.000 --> 00:09:56.000]  只是地和海有和了
[00:09:56.000 --> 00:09:59.000]  因為魔鬼知道自己的時候不多
[00:09:59.000 --> 00:10:00.000]  就氣憤憤的
[00:10:00.000 --> 00:10:03.000]  下到你們那裡去了
[00:10:03.000 --> 00:10:04.000]  第三個段落
[00:10:04.000 --> 00:10:06.000]  呼應著第一個段落
[00:10:06.000 --> 00:10:09.000]  又說到那個龍和那個婦人
[00:10:09.000 --> 00:10:10.000]  第十三節
[00:10:10.000 --> 00:10:12.000]  龍見自己被摔在地上
[00:10:12.000 --> 00:10:15.000]  就逼不那生男孩子的婦人
[00:10:15.000 --> 00:10:18.000]  於是有大鷹的兩個翅膀
[00:10:18.000 --> 00:10:19.000]  賜給婦人
[00:10:19.000 --> 00:10:21.000]  叫她能夠飛到曠野
[00:10:21.000 --> 00:10:24.000]  到自己的地方躲避那蛇
[00:10:24.000 --> 00:10:28.000]  她在那裡被養活一載二載半載
[00:10:28.000 --> 00:10:29.000]  三年半
[00:10:29.000 --> 00:10:32.000]  蛇在婦人的身後
[00:10:32.000 --> 00:10:34.000]  從口中吐出水來
[00:10:34.000 --> 00:10:37.000]  像河一樣要將婦人沖去
[00:10:37.000 --> 00:10:39.000]  地卻幫助婦人
[00:10:39.000 --> 00:10:44.000]  開口吞了從龍口吐出來的水
[00:10:44.000 --> 00:10:45.000]  龍向婦人發怒
[00:10:45.000 --> 00:10:48.000]  去與其餘的兒女爭戰
[00:10:48.000 --> 00:10:51.000]  這些兒女就是守神誡命
[00:10:51.000 --> 00:10:53.000]  為耶穌作見證的
[00:10:53.000 --> 00:10:59.000]  那是龍就站在海邊的沙上
[00:10:59.000 --> 00:11:02.000]  一個迷一樣的經文
[00:11:02.000 --> 00:11:05.000]  我們先看第一段的經文
[00:11:05.000 --> 00:11:07.000]  第一節到第六節
[00:11:07.000 --> 00:11:08.000]  這裡說到婦人
[00:11:08.000 --> 00:11:10.000]  一個紅龍
[00:11:10.000 --> 00:11:13.000]  然後在一個地方曠野
[00:11:13.000 --> 00:11:15.000]  第一節第二節這樣說
[00:11:15.000 --> 00:11:17.000]  天上出現大異象
[00:11:17.000 --> 00:11:19.000]  有一個婦人身披日頭
[00:11:19.000 --> 00:11:20.000]  腳踏月亮
[00:11:20.000 --> 00:11:22.000]  頭戴十二星的冠冕
[00:11:22.000 --> 00:11:23.000]  她懷了孕
[00:11:23.000 --> 00:11:29.000]  在生產艱難中疼痛呼叫
[00:11:29.000 --> 00:11:31.000]  這裡說到異象
[00:11:31.000 --> 00:11:32.000]  一個異象
[00:11:32.000 --> 00:11:34.000]  所謂異象是什麼呢
[00:11:34.000 --> 00:11:38.000]  異象其實就是一種世界的深度
[00:11:38.000 --> 00:11:41.000]  能夠在人間事情的背後
[00:11:41.000 --> 00:11:43.000]  看到那個深層次的
[00:11:43.000 --> 00:11:45.000]  那個真實的內容
[00:11:45.000 --> 00:11:47.000]  這個就是異象
[00:11:47.000 --> 00:11:49.000]  這個人間的事件
[00:11:49.000 --> 00:11:51.000]  深層次的內容是什麼呢
[00:11:51.000 --> 00:11:53.000]  那裡說到一個婦人
[00:11:53.000 --> 00:11:56.000]  她懷了孕
[00:11:56.000 --> 00:11:58.000]  其實你看到那個經文你都知道
[00:11:58.000 --> 00:12:02.000]  懷的孩子明顯就是指向耶穌
[00:12:02.000 --> 00:12:05.000]  這個婦人很複雜
[00:12:05.000 --> 00:12:07.000]  她用了很多典故
[00:12:07.000 --> 00:12:10.000]  其實包括舊約的夏娃
[00:12:10.000 --> 00:12:12.000]  新約福音書的瑪利亞
[00:12:12.000 --> 00:12:17.000]  還有保羅書信裡面的教會的形象
[00:12:17.000 --> 00:12:19.000]  將夏娃瑪利亞教會的形象
[00:12:19.000 --> 00:12:20.000]  集合起來
[00:12:20.000 --> 00:12:23.000]  變成了這個婦人
[00:12:23.000 --> 00:12:25.000]  創世紀裡面說到夏娃
[00:12:25.000 --> 00:12:27.000]  一個女人
[00:12:27.000 --> 00:12:29.000]  夏娃的後裔要與蛇
[00:12:29.000 --> 00:12:31.000]  或者龍的後裔
[00:12:31.000 --> 00:12:33.000]  彼此為敵
[00:12:33.000 --> 00:12:35.000]  彼此為仇
[00:12:35.000 --> 00:12:38.000]  這個就已經預先說了
[00:12:38.000 --> 00:12:41.000]  上帝在人間的作為
[00:12:41.000 --> 00:12:45.000]  要與人間的邪惡
[00:12:45.000 --> 00:12:47.000]  會有一種敵對
[00:12:47.000 --> 00:12:49.000]  人間的義者
[00:12:49.000 --> 00:12:51.000]  必定會與人間的不義者
[00:12:51.000 --> 00:12:53.000]  彼此為敵
[00:12:53.000 --> 00:12:56.000]  這個是人間無可避免的一個情景
[00:12:56.000 --> 00:12:59.000]  這個就在夏娃的故事裡面
[00:12:59.000 --> 00:13:01.000]  已經說明了
[00:13:01.000 --> 00:13:03.000]  接著到新約的福音書
[00:13:03.000 --> 00:13:05.000]  說到瑪利亞
[00:13:05.000 --> 00:13:07.000]  瑪利亞是耶穌的母親
[00:13:07.000 --> 00:13:09.000]  瑪利亞的兒子
[00:13:09.000 --> 00:13:13.000]  耶穌是會與邪惡的力量對抗
[00:13:13.000 --> 00:13:15.000]  甚至以至於死
[00:13:15.000 --> 00:13:18.000]  祂要克服人間一切的不義
[00:13:18.000 --> 00:13:21.000]  要將上帝的正義帶到人間
[00:13:21.000 --> 00:13:25.000]  這個就是瑪利亞和祂的兒子的形象
[00:13:25.000 --> 00:13:27.000]  接著就說到教會
[00:13:27.000 --> 00:13:30.000]  教會是耶穌的摯愛
[00:13:30.000 --> 00:13:33.000]  如果用啟示錄的象徵來說
[00:13:33.000 --> 00:13:37.000]  教會其實是基督的新娘
[00:13:37.000 --> 00:13:39.000]  基督的新婦
[00:13:39.000 --> 00:13:42.000]  所以其實教會在普羅書信也好
[00:13:42.000 --> 00:13:43.000]  啟示錄也好
[00:13:43.000 --> 00:13:46.000]  其實都有一個女性的形象
[00:13:46.000 --> 00:13:50.000]  因為教會的生命的深處
[00:13:50.000 --> 00:13:52.000]  它懷著的是什麼呢
[00:13:52.000 --> 00:13:54.000]  就是基督的生命
[00:13:54.000 --> 00:13:57.000]  每一個頂姐妹作為教會的一份子
[00:13:57.000 --> 00:13:59.000]  我們的生命的深處
[00:13:59.000 --> 00:14:03.000]  都是懷著基督的
[00:14:03.000 --> 00:14:08.000]  這個婦人集合了夏娃瑪利亞教會的形象
[00:14:08.000 --> 00:14:09.000]  她是怎樣的呢
[00:14:09.000 --> 00:14:12.000]  身披日頭 腳踏月亮
[00:14:12.000 --> 00:14:14.000]  頭戴十二星的冠冕
[00:14:14.000 --> 00:14:17.000]  一見到十二我們就知道了
[00:14:17.000 --> 00:14:19.000]  十二是神的子民的數目
[00:14:19.000 --> 00:14:25.000]  這個婦人代表著當今或當時代的教會
[00:14:25.000 --> 00:14:30.000]  她散發著日與月的光明
[00:14:30.000 --> 00:14:32.000]  她的生命是充滿榮耀的
[00:14:32.000 --> 00:14:36.000]  她懷了孕在生產的艱難裏面
[00:14:36.000 --> 00:14:38.000]  她疼痛呼叫
[00:14:38.000 --> 00:14:42.000]  這些也是新約的一些象徵的說法
[00:14:42.000 --> 00:14:48.000]  因為新約時時都用懷孕來代表一種有盼望的艱難
[00:14:48.000 --> 00:14:51.000]  懷孕是很艱難的
[00:14:51.000 --> 00:14:53.000]  是漫長的
[00:14:53.000 --> 00:14:57.000]  不過它同時是滿載著盼望的
[00:14:57.000 --> 00:14:59.000]  只要你捱過這個艱難
[00:14:59.000 --> 00:15:01.000]  只要BB仔一出世
[00:15:01.000 --> 00:15:07.000]  你就可以歡天喜地忘記過去一切的艱難
[00:15:07.000 --> 00:15:12.000]  這就是我們每一個神的子民今天的光景
[00:15:12.000 --> 00:15:14.000]  生命是光明的
[00:15:14.000 --> 00:15:18.000]  但當下因為與黑暗要對決的緣故
[00:15:18.000 --> 00:15:20.000]  是有艱難的
[00:15:20.000 --> 00:15:26.000]  不過這個艱難的背後是充滿著盼望的
[00:15:26.000 --> 00:15:28.000]  生命好像懷孕一樣
[00:15:28.000 --> 00:15:30.000]  在艱難中懷著希望
[00:15:30.000 --> 00:15:33.000]  而這個希望終極會實現
[00:15:33.000 --> 00:15:35.000]  然後去報答
[00:15:35.000 --> 00:15:40.000]  去回應一切所經驗的人生的艱難
[00:15:40.000 --> 00:15:44.000]  這個就是基本的情景
[00:15:44.000 --> 00:15:45.000]  接著就說
[00:15:45.000 --> 00:15:48.000]  她的艱難從何而來
[00:15:48.000 --> 00:15:51.000]  生命的痛苦在何處呢
[00:15:51.000 --> 00:15:53.000]  是因為人生有邪惡
[00:15:53.000 --> 00:15:55.000]  第三節第四節
[00:15:55.000 --> 00:15:57.000]  天上又出現異象
[00:15:57.000 --> 00:16:00.000]  有一條大紅龍七頭十角
[00:16:00.000 --> 00:16:03.000]  七個頭上戴著七個冠冕
[00:16:03.000 --> 00:16:07.000]  他的尾巴拖著天上星辰三分之一
[00:16:07.000 --> 00:16:08.000]  他縮在地上
[00:16:08.000 --> 00:16:13.000]  然後龍站在將要生產的婦人面前
[00:16:13.000 --> 00:16:18.000]  等她生產之後就要吞吃她的孩子
[00:16:18.000 --> 00:16:20.000]  大紅龍
[00:16:20.000 --> 00:16:25.000]  紅代表血腥暴力
[00:16:25.000 --> 00:16:31.000]  龍是近東常見的神獸
[00:16:31.000 --> 00:16:36.000]  如果你有機會見到近東的浮雕
[00:16:36.000 --> 00:16:39.000]  你會經常見到龍的形象
[00:16:39.000 --> 00:16:41.000]  最簡單來說
[00:16:41.000 --> 00:16:44.000]  德國柏林有一間博物館
[00:16:44.000 --> 00:16:47.000]  叫做佩加蒙博物館
[00:16:47.000 --> 00:16:48.000]  Pergamon Museum
[00:16:48.000 --> 00:16:52.000]  如果用我們聖經翻譯的慣例
[00:16:52.000 --> 00:16:55.000]  我們可以翻譯為別加摩博物館
[00:16:55.000 --> 00:16:57.000]  在柏林的
[00:16:57.000 --> 00:17:03.000]  這個別加摩博物館裡有兩件大型的展品
[00:17:03.000 --> 00:17:04.000]  是很出名的
[00:17:04.000 --> 00:17:06.000]  是世界聞名的
[00:17:06.000 --> 00:17:09.000]  第一件展品是別加摩祭壇
[00:17:09.000 --> 00:17:12.000]  這個可能是啟示錄所說的
[00:17:12.000 --> 00:17:16.000]  別加摩城裡有一個撒旦的座位
[00:17:16.000 --> 00:17:18.000]  可能就是指這個祭壇
[00:17:18.000 --> 00:17:21.000]  另外一個很大型的展品
[00:17:21.000 --> 00:17:25.000]  就是古巴比倫的伊什塔爾城門
[00:17:25.000 --> 00:17:26.000]  Ishtar Gate
[00:17:26.000 --> 00:17:27.000]  很出名的
[00:17:27.000 --> 00:17:32.000]  重建了古巴比倫城的一個城門
[00:17:32.000 --> 00:17:35.000]  這個城門上有很多神獸
[00:17:35.000 --> 00:17:38.000]  其中一隻神獸就是龍
[00:17:38.000 --> 00:17:44.000]  在古亞述或者古巴比倫的文明裡
[00:17:44.000 --> 00:17:47.000]  龍很多時代表著異教的神明
[00:17:47.000 --> 00:17:50.000]  也很多時代表著皇帝
[00:17:50.000 --> 00:17:52.000]  特別是暴力的皇帝
[00:17:52.000 --> 00:17:56.000]  啟示錄在這裡以龍代表魔鬼
[00:17:56.000 --> 00:18:00.000]  用了古亞述古巴比倫這種暴力
[00:18:00.000 --> 00:18:03.000]  用龍來做一個象徵
[00:18:03.000 --> 00:18:07.000]  其實也代表著人間的那種邪惡
[00:18:07.000 --> 00:18:11.000]  這個龍就是一切邪惡的根源
[00:18:11.000 --> 00:18:14.000]  邪惡的背後就是暴力
[00:18:14.000 --> 00:18:17.000]  這個龍有七個頭十隻角
[00:18:17.000 --> 00:18:20.000]  七個頭代表什麼呢
[00:18:20.000 --> 00:18:24.000]  當然人看到這些迷一樣的經文
[00:18:24.000 --> 00:18:25.000]  就會不斷地猜
[00:18:25.000 --> 00:18:27.000]  其實啟示錄的作者
[00:18:27.000 --> 00:18:29.000]  也避免我們亂猜
[00:18:29.000 --> 00:18:32.000]  其實他自己解了一個謎底
[00:18:32.000 --> 00:18:34.000]  如果你有興趣打開
[00:18:34.000 --> 00:18:37.000]  啟示錄第十七章第九節
[00:18:37.000 --> 00:18:39.000]  他講了一個謎底
[00:18:39.000 --> 00:18:41.000]  第十七章第九節說
[00:18:41.000 --> 00:18:46.000]  這個七個頭就是女人所坐的七座山
[00:18:46.000 --> 00:18:49.000]  你又說他又不是有另一個謎
[00:18:49.000 --> 00:18:50.000]  其實不是
[00:18:50.000 --> 00:18:52.000]  這裡講到另外一個女人
[00:18:52.000 --> 00:18:56.000]  其實是聖經裡面
[00:18:56.000 --> 00:18:59.000]  啟示錄裡面講的另外一個婦人
[00:18:59.000 --> 00:19:01.000]  稱為大淫婦
[00:19:01.000 --> 00:19:04.000]  一個大淫婦坐著的七座山
[00:19:04.000 --> 00:19:06.000]  就是這七個頭
[00:19:06.000 --> 00:19:08.000]  你說那是什麼意思呢
[00:19:08.000 --> 00:19:11.000]  原來如果你有興趣的話
[00:19:11.000 --> 00:19:17.000]  在google裡面搜索一下古羅馬的錢幣
[00:19:17.000 --> 00:19:19.000]  你會發覺有一個錢幣
[00:19:19.000 --> 00:19:21.000]  有一個羅馬的女神
[00:19:21.000 --> 00:19:24.000]  原來坐著七座山
[00:19:24.000 --> 00:19:28.000]  原來是當時他們用的錢幣的樣子
[00:19:28.000 --> 00:19:30.000]  你拿一個錢幣來用
[00:19:30.000 --> 00:19:33.000]  就有一個羅馬女神
[00:19:33.000 --> 00:19:35.000]  她就是坐著七座山
[00:19:35.000 --> 00:19:39.000]  對於我們來說是迷一樣的經文
[00:19:39.000 --> 00:19:43.000]  其實當時來說是他們日常用的錢幣
[00:19:43.000 --> 00:19:49.000]  自古以來羅馬都被稱為七山之城
[00:19:49.000 --> 00:19:52.000]  這些謎底開始匯合了
[00:19:52.000 --> 00:19:58.000]  龍的七個頭其實就是指向著羅馬
[00:19:58.000 --> 00:20:01.000]  羅馬是當時最強大
[00:20:01.000 --> 00:20:05.000]  也是最倚仗軍力的帝國
[00:20:05.000 --> 00:20:08.000]  統治了整個地中海的領域
[00:20:08.000 --> 00:20:12.000]  用他的強權和軍力
[00:20:12.000 --> 00:20:15.000]  將一切的東西掠奪到羅馬
[00:20:15.000 --> 00:20:21.000]  七頭代表著羅馬的暴力
[00:20:21.000 --> 00:20:25.000]  十個角代表著強力
[00:20:25.000 --> 00:20:28.000]  十個角代表著十足的暴力
[00:20:28.000 --> 00:20:31.000]  所以這隻是一隻怪獸
[00:20:31.000 --> 00:20:34.000]  他是七頭十角的大紅龍
[00:20:34.000 --> 00:20:39.000]  這個形象集合了古亞述古巴比倫
