
[00:00:00.000 --> 00:00:02.000]  親愛的姐妹,早安!
[00:02:48.000 --> 00:02:50.000]  第三章說到
[00:02:50.000 --> 00:02:52.000]  我們是因為耶穌基督
[00:02:52.000 --> 00:02:55.000]  才得以回到上帝面前
[00:02:55.000 --> 00:02:56.000]  頭三章都是說到
[00:02:56.000 --> 00:02:59.000]  我們基督徒的一個身份的認知
[00:02:59.000 --> 00:03:00.000]  我們的身份應該是怎樣
[00:03:00.000 --> 00:03:02.000]  而第四至六章
[00:03:02.000 --> 00:03:04.000]  第四章開始
[00:03:04.000 --> 00:03:07.000]  就是說到我們在教會的生活態度
[00:03:07.000 --> 00:03:10.000]  一些信徒的一些實際的東西應該是怎樣
[00:03:10.000 --> 00:03:13.000]  除了我們知道基督是元首
[00:03:13.000 --> 00:03:16.000]  但是我們怎樣在實踐上去做呢
[00:03:16.000 --> 00:03:20.000]  保羅就在第四章開始教導這方面
[00:03:20.000 --> 00:03:24.000]  所以我們今天會看四章一至十六節
[00:03:24.000 --> 00:03:26.000]  其實經文很長
[00:03:26.000 --> 00:03:28.000]  當中有很多很熟悉的經文
[00:03:28.000 --> 00:03:29.000]  有些金句
[00:03:29.000 --> 00:03:31.000]  甚至有些詩歌
[00:03:31.000 --> 00:03:33.000]  你會唱的經文
[00:03:33.000 --> 00:03:36.000]  但我不會一一說完每一個經文
[00:03:36.000 --> 00:03:38.000]  我會說裡面的一些重點
[00:03:38.000 --> 00:03:41.000]  去帶出我們今天的核心信息
[00:03:41.000 --> 00:03:43.000]  所以如果你有mouse
[00:03:43.000 --> 00:03:45.000]  或者你看這個powerpoint
[00:03:45.000 --> 00:03:48.000]  其實都很簡單簡潔的說了
[00:03:48.000 --> 00:03:51.000]  整個一至十六節的一個大綱
[00:03:51.000 --> 00:03:53.000]  是會圍繞著三個主題
[00:03:53.000 --> 00:03:54.000]  三個方向去說
[00:03:54.000 --> 00:03:56.000]  我會一一去解釋
[00:03:56.000 --> 00:04:00.000]  之後我們會有反思回應的時間
[00:04:00.000 --> 00:04:03.000]  所以我們首先看第一段
[00:04:03.000 --> 00:04:04.000]  就是一至三節
[00:04:04.000 --> 00:04:07.000]  我想請大家一起讀一至三節
[00:04:07.000 --> 00:04:09.000]  一二三起
[00:04:15.000 --> 00:04:18.000]  當與蒙召的恩相稱
[00:04:18.000 --> 00:04:21.000]  彼此兼可以歸納恩愛
[00:04:21.000 --> 00:04:24.000]  若愛臣互相寬容
[00:04:24.000 --> 00:04:26.000]  若和平彼此願望
[00:04:26.000 --> 00:04:28.000]  既能保守性命
[00:04:28.000 --> 00:04:30.000]  所至萬幸的理想
[00:04:30.000 --> 00:04:32.000]  沒錯 非常好 大家讀得
[00:04:32.000 --> 00:04:33.000]  在第一節
[00:04:33.000 --> 00:04:36.000]  保羅就告訴了以弗所教會的信徒
[00:04:36.000 --> 00:04:38.000]  他說既然蒙召
[00:04:38.000 --> 00:04:39.000]  行事為人
[00:04:39.000 --> 00:04:42.000]  就當與蒙召的恩相稱
[00:04:42.000 --> 00:04:44.000]  在新譯本翻譯這個相稱
[00:04:44.000 --> 00:04:47.000]  用「配得上」這個字
[00:04:47.000 --> 00:04:48.000]  他整句的意思就是
[00:04:48.000 --> 00:04:52.000]  我們的行為要配得上神的呼召
[00:04:52.000 --> 00:04:53.000]  神的恩典
[00:04:53.000 --> 00:04:55.000]  就是說我們信了耶穌
[00:04:55.000 --> 00:04:57.000]  我們的行為是有些要求的
[00:04:57.000 --> 00:05:01.000]  這裡提到我們不是停留在信主那一刻
[00:05:01.000 --> 00:05:02.000]  不是覺得我們有得救
[00:05:02.000 --> 00:05:04.000]  我們有個救恩就夠
[00:05:04.000 --> 00:05:06.000]  而是一個基督徒
[00:05:06.000 --> 00:05:08.000]  如果只是停留在這個地方
[00:05:08.000 --> 00:05:11.000]  他在生活上缺乏行為見證
[00:05:11.000 --> 00:05:14.000]  他對傳福音沒有幫助
[00:05:14.000 --> 00:05:16.000]  甚至在保羅的語言
[00:05:16.000 --> 00:05:18.000]  他對福音帶來虧損
[00:05:18.000 --> 00:05:20.000]  帶來損害
[00:05:20.000 --> 00:05:21.000]  就是說我們的行為
[00:05:21.000 --> 00:05:23.000]  要配得上神的恩典
[00:05:23.000 --> 00:05:26.000]  我們才可以擴展我們的福音
[00:05:26.000 --> 00:05:29.000]  而保羅接續對當時的
[00:05:29.000 --> 00:05:32.000]  以弗所教會的問題作出教導
[00:05:32.000 --> 00:05:34.000]  你要知道我們看保羅書信
[00:05:34.000 --> 00:05:35.000]  或者看書信
[00:05:35.000 --> 00:05:37.000]  他見到一些月牆篇幅
[00:05:37.000 --> 00:05:39.000]  不斷重重複複說的東西
[00:05:39.000 --> 00:05:40.000]  代表什麼
[00:05:40.000 --> 00:05:42.000]  就是代表當時的信徒
[00:05:42.000 --> 00:05:43.000]  越做不到的東西
[00:05:43.000 --> 00:05:47.000]  就幻想一下我們看一個powerpoint的相片
[00:05:47.000 --> 00:05:48.000]  就幻想一下這個office
[00:05:48.000 --> 00:05:50.000]  這個是我的office的門口
[00:05:50.000 --> 00:05:54.000]  如果我的門口貼了一個禁止的標示
[00:05:54.000 --> 00:05:56.000]  寫著請勿餵食
[00:05:56.000 --> 00:05:58.000]  你第一個反應會覺得怎樣
[00:05:58.000 --> 00:05:59.000]  我裏面的傳道人
[00:05:59.000 --> 00:06:01.000]  經常被人餵食
[00:06:01.000 --> 00:06:02.000]  或者經常在餵食
[00:06:02.000 --> 00:06:05.000]  這個是有些原因才會貼出來的
[00:06:05.000 --> 00:06:07.000]  同樣在保羅書信也是
[00:06:07.000 --> 00:06:10.000]  他的書信篇幅有限
[00:06:10.000 --> 00:06:12.000]  保羅重重複複說合一的問題
[00:06:12.000 --> 00:06:14.000]  重重複複說合一的問題
[00:06:14.000 --> 00:06:15.000]  就是代表什麼呢
[00:06:15.000 --> 00:06:18.000]  是他心裏面很掛心的事
[00:06:18.000 --> 00:06:23.000]  也是當時教會相對比較嚴重要處理的問題
[00:06:23.000 --> 00:06:25.000]  所以在第三節
[00:06:25.000 --> 00:06:29.000]  他就說到一個配不上神恩的行為是什麼呢
[00:06:29.000 --> 00:06:32.000]  就是合一這個方向
[00:06:32.000 --> 00:06:33.000]  第三節說
[00:06:33.000 --> 00:06:38.000]  竭力保守聖靈所賜合而為一的心
[00:06:38.000 --> 00:06:40.000]  教會要合一
[00:06:40.000 --> 00:06:42.000]  其實在第二章已經說得很清楚了
[00:06:42.000 --> 00:06:45.000]  教會合一有兩個層面
[00:06:45.000 --> 00:06:46.000]  就是我們教會內
[00:06:46.000 --> 00:06:47.000]  譬如燒浸
[00:06:47.000 --> 00:06:49.000]  燒幾班浸水的人要合一
[00:06:49.000 --> 00:06:50.000]  第二個層面就是
[00:06:50.000 --> 00:06:53.000]  全港全球的教會要合一
[00:06:53.000 --> 00:06:57.000]  我們要跨地域跨宗派的合一
[00:06:57.000 --> 00:06:59.000]  很明顯我們先看一下燒浸
[00:06:59.000 --> 00:07:01.000]  如果我們教會都不合一
[00:07:01.000 --> 00:07:04.000]  我們說什麼全球的教會合一呢
[00:07:04.000 --> 00:07:05.000]  同一個道理
[00:07:05.000 --> 00:07:07.000]  如果我們的小組都不合一
[00:07:07.000 --> 00:07:10.000]  我們說什麼教會合一呢
[00:07:10.000 --> 00:07:12.000]  如果我們的家庭
[00:07:12.000 --> 00:07:14.000]  我們的夫婦關係不合一
[00:07:14.000 --> 00:07:16.000]  我們又怎麼說教會合一呢
[00:07:16.000 --> 00:07:18.000]  而我也會問和自己說
[00:07:18.000 --> 00:07:21.000]  如果我們辦公室的同工不合一
[00:07:21.000 --> 00:07:22.000]  我們怎樣提
[00:07:22.000 --> 00:07:24.000]  怎樣說要教會合一呢
[00:07:24.000 --> 00:07:26.000]  所以我很感恩
[00:07:26.000 --> 00:07:28.000]  我在這一個階段
[00:07:28.000 --> 00:07:30.000]  我覺得我們辦公室的同工很友好
[00:07:30.000 --> 00:07:32.000]  我們的關係有突破
[00:07:32.000 --> 00:07:33.000]  我們越來越不同
[00:07:33.000 --> 00:07:34.000]  這是真心的
[00:07:34.000 --> 00:07:35.000]  不是騙你們
[00:07:35.000 --> 00:07:36.000]  不是哄你們
[00:07:36.000 --> 00:07:37.000]  所以我很有盼望
[00:07:37.000 --> 00:07:40.000]  我們教會都是可以合一的
[00:07:40.000 --> 00:07:42.000]  而保羅我們再看
[00:07:42.000 --> 00:07:45.000]  他教我們合一不是空口說的
[00:07:45.000 --> 00:07:48.000]  而是有些實質的方法去教我們
[00:07:48.000 --> 00:07:51.000]  在第二節他們已經說了
[00:07:51.000 --> 00:07:53.000]  怎樣做到這個合一呢
[00:07:53.000 --> 00:07:54.000]  就是剛才我們讀
[00:07:54.000 --> 00:07:55.000]  甚至你唱出來的
[00:07:55.000 --> 00:07:57.000]  就是凡事謙虛
[00:07:57.000 --> 00:07:58.000]  溫柔
[00:07:58.000 --> 00:07:59.000]  忍耐
[00:07:59.000 --> 00:08:01.000]  用愛心互相寬容
[00:08:01.000 --> 00:08:04.000]  用和平彼此聯繫
[00:08:04.000 --> 00:08:06.000]  這幾樣美德
[00:08:06.000 --> 00:08:09.000]  其實是針對一個群體的美德
[00:08:09.000 --> 00:08:11.000]  你要在一班人裏面
[00:08:11.000 --> 00:08:13.000]  才展現到這幾樣美德
[00:08:13.000 --> 00:08:15.000]  你要在一些和人的互動
[00:08:15.000 --> 00:08:17.000]  和人的相處裏面
[00:08:17.000 --> 00:08:19.000]  才展現到這些美德
[00:08:19.000 --> 00:08:22.000]  而這些美德是為了要達到合一的目的
[00:08:22.000 --> 00:08:25.000]  我會簡單說一下每一樣東西
[00:08:25.000 --> 00:08:27.000]  首先說謙虛
[00:08:27.000 --> 00:08:29.000]  謙虛是什麼意思呢
[00:08:29.000 --> 00:08:32.000]  就是承認自己是有罪
[00:08:32.000 --> 00:08:34.000]  承認自己是不完美
[00:08:34.000 --> 00:08:37.000]  承認自己是需要依靠神
[00:08:37.000 --> 00:08:40.000]  謙虛的相反就是心高氣傲
[00:08:40.000 --> 00:08:42.000]  人們會自以為異
[00:08:42.000 --> 00:08:44.000]  自己稱自己異
[00:08:44.000 --> 00:08:45.000]  高人一等
[00:08:45.000 --> 00:08:46.000]  輕視別人
[00:08:46.000 --> 00:08:50.000]  這個就是破壞了合一的原因
[00:08:50.000 --> 00:08:52.000]  而我反思到其實我們每一次
[00:08:52.000 --> 00:08:54.000]  煮餐紀念煮的時候
[00:08:54.000 --> 00:08:57.000]  我們都是在實踐謙虛
[00:08:57.000 --> 00:08:58.000]  為什麼呢
[00:08:58.000 --> 00:09:00.000]  就是無論你是什麼背景
[00:09:00.000 --> 00:09:02.000]  你對社會有多大的貢獻
[00:09:02.000 --> 00:09:04.000]  你的公司有多重要
[00:09:04.000 --> 00:09:06.000]  你的人面有多廣
[00:09:06.000 --> 00:09:08.000]  當你去到教會
[00:09:08.000 --> 00:09:10.000]  當你去到煮餐桌前
[00:09:10.000 --> 00:09:12.000]  我們都是得同一個身份
[00:09:12.000 --> 00:09:14.000]  我們就是蒙恩的罪人
[00:09:14.000 --> 00:09:17.000]  我們和前後所有的人都一模一樣
[00:09:17.000 --> 00:09:20.000]  我們需要神的拯救
[00:09:20.000 --> 00:09:22.000]  如果我們沒有神的救恩
[00:09:22.000 --> 00:09:24.000]  我們都不是什麼
[00:09:24.000 --> 00:09:26.000]  所以當我們每一次煮餐的時候
[00:09:26.000 --> 00:09:28.000]  我們就在實踐一個謙虛
[00:09:28.000 --> 00:09:33.000]  我們不再看我們比身邊的人有多優越
[00:09:33.000 --> 00:09:36.000]  我們不再看我們有什麼不同
[00:09:36.000 --> 00:09:38.000]  而是我們看到我們相同之處
[00:09:38.000 --> 00:09:41.000]  就是我們同樣需要神的恩典
[00:09:41.000 --> 00:09:45.000]  這樣才可以拆下我們人和人之間的牆
[00:09:45.000 --> 00:09:48.000]  這樣才可以成為一個合一的身體
[00:09:48.000 --> 00:09:50.000]  第二我們看溫柔
[00:09:50.000 --> 00:09:51.000]  溫柔是什麼呢
[00:09:51.000 --> 00:09:54.000]  就是對自己應該負的事情有責任
[00:09:54.000 --> 00:09:57.000]  它不是說我們一般人沒有脾氣
[00:09:57.000 --> 00:09:58.000]  和和氣氣
[00:09:58.000 --> 00:10:00.000]  很柔弱
[00:10:00.000 --> 00:10:02.000]  而是希臘文說的溫柔
[00:10:02.000 --> 00:10:04.000]  就好像這裡所打出來
[00:10:04.000 --> 00:10:07.000]  就是你會對自己應該要負的責任
[00:10:07.000 --> 00:10:10.000]  甘心默默地去接受
[00:10:10.000 --> 00:10:12.000]  意思是什麼呢
[00:10:12.000 --> 00:10:15.000]  就是溫柔的人不會砌詞狡辯
[00:10:15.000 --> 00:10:16.000]  不會推卸責任
[00:10:16.000 --> 00:10:19.000]  他不會對別人提議太多
[00:10:19.000 --> 00:10:23.000]  他是甘心去接受別人的提議
[00:10:23.000 --> 00:10:27.000]  甘心去接受別人指出自己的問題
[00:10:27.000 --> 00:10:31.000]  第三我們看什麼是忍耐寬容
[00:10:31.000 --> 00:10:33.000]  其實在保羅書信
[00:10:33.000 --> 00:10:36.000]  在保羅慣用的詞彙裡
[00:10:36.000 --> 00:10:39.000]  忍耐和寬容是連在一起出現的
[00:10:39.000 --> 00:10:42.000]  我們看看羅馬書舊章22節
[00:10:42.000 --> 00:10:44.000]  我們一起讀兩段經文
[00:10:44.000 --> 00:10:45.000]  一二三起
[00:10:50.000 --> 00:10:53.000]  我們一起讀哥羅西書一章十一節
[00:10:53.000 --> 00:10:54.000]  一二三起
[00:10:54.000 --> 00:11:04.000]  在保羅的用詞裡
[00:11:04.000 --> 00:11:08.000]  他將忍耐和寬容經常連在一起
[00:11:08.000 --> 00:11:11.000]  而的確在我們生活上也是
[00:11:11.000 --> 00:11:14.000]  你忍耐會產生寬容
[00:11:14.000 --> 00:11:16.000]  有人說持續的忍耐
[00:11:16.000 --> 00:11:19.000]  會琢磨出你一個寬容的心
[00:11:19.000 --> 00:11:21.000]  不知道你認不認同
[00:11:21.000 --> 00:11:23.000]  但在經文中說到
[00:11:23.000 --> 00:11:26.000]  寬容伴隨著一件必須的事情發生
[00:11:26.000 --> 00:11:28.000]  就是愛心
[00:11:28.000 --> 00:11:32.000]  我們要帶著愛心去彼此寬容
[00:11:32.000 --> 00:11:33.000]  而這個意思就是
[00:11:33.000 --> 00:11:36.000]  當我們發現自己是軟弱的時候
[00:11:36.000 --> 00:11:39.000]  你才會有愛心去容忍
[00:11:39.000 --> 00:11:42.000]  接受別人的過錯
[00:11:42.000 --> 00:11:44.000]  這裡我想分享我的一個
[00:11:44.000 --> 00:11:48.000]  在人生裡我最大容忍不了的事情
[00:11:48.000 --> 00:11:51.000]  或者最大琢磨我忍耐的事情
[00:11:51.000 --> 00:11:55.000]  就是這幅青城牧區少年崇拜的照片
[00:11:55.000 --> 00:11:58.000]  我每次對著這些初中生
[00:11:58.000 --> 00:12:00.000]  我都被琢磨我的忍耐
[00:12:00.000 --> 00:12:02.000]  他們是很吵的
[00:12:02.000 --> 00:12:03.000]  很多話說的
[00:12:03.000 --> 00:12:04.000]  很活潑的
[00:12:04.000 --> 00:12:05.000]  很可愛的
[00:12:05.000 --> 00:12:07.000]  他們一回來崇拜
[00:12:07.000 --> 00:12:09.000]  因為我們崇拜在小組之先
[00:12:09.000 --> 00:12:11.000]  我們兩點半崇拜
[00:12:11.000 --> 00:12:12.000]  他們一回來
[00:12:12.000 --> 00:12:14.000]  第一眼看到他們的好朋友
[00:12:14.000 --> 00:12:15.000]  他們就不斷說話
[00:12:15.000 --> 00:12:17.000]  很活潑的
[00:12:17.000 --> 00:12:20.000]  這個時間如果我們只能忍耐
[00:12:20.000 --> 00:12:22.000]  我們不能夠生存下去
[00:12:22.000 --> 00:12:24.000]  唯有我們有一個寬容
[00:12:24.000 --> 00:12:26.000]  帶著愛心的寬容
[00:12:26.000 --> 00:12:27.000]  是什麼意思呢
[00:12:27.000 --> 00:12:30.000]  就是我看到他們的需要
[00:12:30.000 --> 00:12:32.000]  其實他們回來這個地方
[00:12:32.000 --> 00:12:34.000]  他們見到很好的朋友
[00:12:34.000 --> 00:12:36.000]  他們脫離在學校的掣肘
[00:12:36.000 --> 00:12:38.000]  他們不用被老師管著
[00:12:38.000 --> 00:12:40.000]  要坐定定的位置
[00:12:40.000 --> 00:12:41.000]  他們就很興奮
[00:12:41.000 --> 00:12:43.000]  不斷說他們派卷帖
[00:12:43.000 --> 00:12:45.000]  他們被老師罰什麼
[00:12:45.000 --> 00:12:48.000]  他們去了旅行
[00:12:48.000 --> 00:12:50.000]  和家人去了哪裡玩
[00:12:50.000 --> 00:12:52.000]  他們就說了很多這些
[00:12:52.000 --> 00:12:54.000]  而有什麼令我去包容
[00:12:54.000 --> 00:12:57.000]  接受他們這個失控的狀況呢
[00:12:57.000 --> 00:12:59.000]  就是我就想
[00:12:59.000 --> 00:13:00.000]  其實在我這個年紀
[00:13:00.000 --> 00:13:02.000]  我何嘗不是呢
[00:13:02.000 --> 00:13:03.000]  甚至在座的
[00:13:03.000 --> 00:13:04.000]  不知道有沒有一些職稱
[00:13:04.000 --> 00:13:06.000]  我們成人的
[00:13:06.000 --> 00:13:07.000]  你想一下在你的年紀
[00:13:07.000 --> 00:13:08.000]  你何嘗不是
[00:13:08.000 --> 00:13:09.000]  見到你的好朋友
[00:13:09.000 --> 00:13:12.000]  你會很開心地去聊天呢
[00:13:12.000 --> 00:13:13.000]  當我去知道
[00:13:13.000 --> 00:13:15.000]  在他們初中這個狀況
[00:13:15.000 --> 00:13:18.000]  他們要琢磨這個忍耐
[00:13:18.000 --> 00:13:20.000]  他們要有紀律
[00:13:20.000 --> 00:13:23.000]  他們要懂得學習尊重的時候
[00:13:23.000 --> 00:13:25.000]  我就去忍耐包容
[00:13:25.000 --> 00:13:26.000]  在我的年紀
[00:13:26.000 --> 00:13:28.000]  那時候我同樣在初中
[00:13:28.000 --> 00:13:30.000]  去學習尊重
[00:13:30.000 --> 00:13:31.000]  在初中的時間
[00:13:31.000 --> 00:13:33.000]  學習怎樣去節制
[00:13:33.000 --> 00:13:35.000]  所以我每當見到他們的時候
[00:13:35.000 --> 00:13:36.000]  我就去知道
[00:13:36.000 --> 00:13:38.000]  他們的軟弱是這樣的
[00:13:38.000 --> 00:13:40.000]  他們這一刻是不會節制的
[00:13:40.000 --> 00:13:42.000]  你們如果家裏有些初中的小朋友
[00:13:42.000 --> 00:13:44.000]  都知道他們是傻的
[00:13:44.000 --> 00:13:46.000]  但是就是要有些導師去
[00:13:46.000 --> 00:13:50.000]  去琢磨去接受去訓練他們
[00:13:50.000 --> 00:13:52.000]  而每一年見到他們成長
[00:13:52.000 --> 00:13:53.000]  我心裏面很感動
[00:13:53.000 --> 00:13:55.000]  因為確實他們經歷了
[00:13:55.000 --> 00:13:57.000]  這個最青春期
[00:13:57.000 --> 00:13:58.000]  反叛的階段
[00:13:58.000 --> 00:13:59.000]  他們進入大學
[00:13:59.000 --> 00:14:01.000]  他們進入職稱
[00:14:01.000 --> 00:14:03.000]  他們生命就開始發光
[00:14:03.000 --> 00:14:05.000]  他們就是很精彩
[00:14:05.000 --> 00:14:06.000]  所以在這個群體裏面
[00:14:06.000 --> 00:14:10.000]  我學習到忍耐和寬容
[00:14:10.000 --> 00:14:12.000]  第四 和平
[00:14:12.000 --> 00:14:14.000]  亦都翻譯做和睦
[00:14:14.000 --> 00:14:16.000]  其實在二弗所思第二章
[00:14:16.000 --> 00:14:18.000]  已經講到很多什麼叫和睦
[00:14:18.000 --> 00:14:21.000]  就是基督使神和人和好
[00:14:21.000 --> 00:14:23.000]  就稱為和睦
[00:14:23.000 --> 00:14:24.000]  而我們效法基督
[00:14:24.000 --> 00:14:28.000]  我們同樣要使人和人和好
[00:14:28.000 --> 00:14:29.000]  我不知道你有沒有試過
[00:14:29.000 --> 00:14:31.000]  你身邊有兩個朋友
[00:14:31.000 --> 00:14:32.000]  吵架會是怎樣
[00:14:32.000 --> 00:14:34.000]  其實你只有兩個選擇
[00:14:34.000 --> 00:14:35.000]  你是假裝看不到
[00:14:35.000 --> 00:14:37.000]  還是假裝聽不到
[00:14:37.000 --> 00:14:39.000]  我相信大家不是這樣的
[00:14:39.000 --> 00:14:41.000]  我們會去幫他們
[00:14:41.000 --> 00:14:43.000]  一起去解決這個事
[00:14:43.000 --> 00:14:46.000]  我們要知道神放在我們這個位置
[00:14:46.000 --> 00:14:49.000]  我們要發揮和平的特質
[00:14:49.000 --> 00:14:51.000]  我們要使人和睦
[00:14:51.000 --> 00:14:52.000]  使人和好
[00:14:52.000 --> 00:14:55.000]  這個就是我們要效法基督
[00:14:55.000 --> 00:14:57.000]  而當我們看回這幾樣特質
[00:14:57.000 --> 00:15:00.000]  這幾樣美德的時候
[00:15:00.000 --> 00:15:01.000]  我們就知道
[00:15:01.000 --> 00:15:03.000]  當我們能夠做到這幾樣東西
[00:15:03.000 --> 00:15:07.000]  我們就可以達至合一
[00:15:07.000 --> 00:15:09.000]  而我這個時候又想分享
[00:15:09.000 --> 00:15:13.000]  這班是我神學院的同班同學
[00:15:13.000 --> 00:15:15.000]  他們年紀有不同的年紀
[00:15:15.000 --> 00:15:17.000]  我們有不同的背景
[00:15:17.000 --> 00:15:18.000]  不同的身份
[00:15:18.000 --> 00:15:19.000]  你見到一班陌生人
[00:15:19.000 --> 00:15:21.000]  但是我想表達
[00:15:21.000 --> 00:15:23.000]  我們沒有共通之處
[00:15:23.000 --> 00:15:26.000]  我們一起去讀書的時候
[00:15:26.000 --> 00:15:27.000]  有很多的衝突
[00:15:27.000 --> 00:15:29.000]  有很多不同的看法
[00:15:29.000 --> 00:15:30.000]  簡單到怎樣呢
[00:15:30.000 --> 00:15:32.000]  譬如我們去那裡吃飯
[00:15:32.000 --> 00:15:34.000]  我們會去討論
[00:15:34.000 --> 00:15:35.000]  會有不同的意見
[00:15:35.000 --> 00:15:37.000]  是一些生活的議題
[00:15:37.000 --> 00:15:39.000]  或者我們佔不佔中
[00:15:39.000 --> 00:15:42.000]  因為我入學第一年就是佔中的事
[00:15:42.000 --> 00:15:44.000]  我們就會討論一些政治議題
[00:15:44.000 --> 00:15:46.000]  或者一些學術的討論
[00:15:46.000 --> 00:15:48.000]  我們也有不同的意見
[00:15:48.000 --> 00:15:49.000]  譬如寶羅書信
[00:15:49.000 --> 00:15:51.000]  是不是全部寶羅寫的呢
[00:15:51.000 --> 00:15:53.000]  我們也會有不同的看法
[00:15:53.000 --> 00:15:54.000]  我們會商討
[00:15:54.000 --> 00:15:56.000]  我們會有吵架
[00:15:56.000 --> 00:15:58.000]  但是在幾年的學習
[00:15:58.000 --> 00:16:01.000]  我們越來越實踐到
[00:16:01.000 --> 00:16:02.000]  什麼是謙虛
