
[00:00:00.000 --> 00:00:05.440]  猶太人當幫他們的小朋友取名字
[00:07:08.060 --> 00:07:12.360]  問題是你以為剛強就剛強得到嗎?
[00:07:12.360 --> 00:07:15.840]  我們在生命中面對這麼多的挑戰
[00:07:15.840 --> 00:07:17.900]  衝擊一來的時候
[00:07:17.900 --> 00:07:20.400]  我們就站在那裡了
[00:07:20.400 --> 00:07:25.580]  究竟怎樣才能夠剛強起來呢?
[00:07:25.580 --> 00:07:29.280]  剛強起來這個說法
[00:07:29.280 --> 00:07:32.720]  其實是一個被動的語態
[00:07:32.720 --> 00:07:34.760]  什麼叫被動的語態?
[00:07:34.760 --> 00:07:37.520]  就是說靠自己不行
[00:07:37.520 --> 00:07:39.760]  是需要別人幫助的
[00:07:39.760 --> 00:07:43.600]  這裡說到是要在基督耶穌裡
[00:07:43.600 --> 00:07:47.440]  耶穌的恩典上面剛強起來
[00:07:47.440 --> 00:07:50.400]  這句說話的直譯
[00:07:50.400 --> 00:07:55.600]  應該是在基督耶穌裡的恩典
[00:07:55.600 --> 00:07:58.420]  在當中
[00:07:58.420 --> 00:08:04.220]  這一個是雷震宗和新譯本都是這樣譯的
[00:08:04.220 --> 00:08:06.920]  在基督耶穌裡
[00:08:06.920 --> 00:08:11.320]  一共在這本書出現過七次
[00:08:11.320 --> 00:08:12.820]  全都打出來給你的了
[00:08:12.820 --> 00:08:15.160]  這裡是第四次
[00:08:15.160 --> 00:08:19.500]  在提摩太後書一章九節裡
[00:08:19.500 --> 00:08:25.400]  已經提過保羅將這份恩典給過提摩太了
[00:08:25.400 --> 00:08:28.300]  這是耶穌基督所賜的
[00:08:28.300 --> 00:08:31.080]  現在再提一次
[00:08:31.080 --> 00:08:35.640]  這份恩典是靠著祂的真心依靠
[00:08:35.640 --> 00:08:40.120]  和耶穌基督的聯合才能做到的
[00:08:40.120 --> 00:08:44.560]  其實主耶穌在楊方十五章第五節
[00:08:44.560 --> 00:08:46.620]  大家很熟悉的描述
[00:08:46.620 --> 00:08:51.500]  葡萄樹和枝子裡也描述過這個關係
[00:08:51.500 --> 00:08:56.900]  剛強起來剛才提到是一個命令
[00:08:56.900 --> 00:08:58.800]  是沒有選擇的
[00:08:58.800 --> 00:09:04.000]  而這個命令在整個新約
[00:09:04.000 --> 00:09:07.740]  只有另外一個地方出現過
[00:09:07.740 --> 00:09:10.320]  就是在《葉不鎖書》六章十節
[00:09:10.320 --> 00:09:13.120]  葉不鎖書在那裡說什麼呢
[00:09:13.120 --> 00:09:20.260]  其實是說到一個屬靈增戰的場景
[00:09:20.260 --> 00:09:22.560]  而這個屬靈增戰的場景
[00:09:22.560 --> 00:09:26.260]  如果你搬回來提摩太后書第二章這裡
[00:09:26.260 --> 00:09:28.760]  正正就要告訴我們
[00:09:28.760 --> 00:09:34.080]  「保羅知道自己離開殉道的日子近
[00:09:34.080 --> 00:09:40.280]  所以很危險、迫近未接、很大的壓力」
[00:09:40.280 --> 00:09:42.680]  好了,我還想再加一點
[00:09:42.680 --> 00:09:47.720]  剛強起來其實是現在式來的
[00:09:47.720 --> 00:09:51.520]  就是說一直都需要剛強
[00:09:51.520 --> 00:09:53.960]  需要有延續性
[00:09:53.960 --> 00:09:58.260]  怎樣能夠一直都是這麼剛強呢
[00:09:58.260 --> 00:10:02.560]  我深信就是要經過千錘百鍊
[00:10:02.560 --> 00:10:07.100]  這個生命的素質才可以出來的
[00:10:07.100 --> 00:10:11.280]  不是說一時三刻我就做得到的
[00:10:11.280 --> 00:10:15.880]  正因為生命成長是神對我們的要求
[00:10:15.880 --> 00:10:20.220]  所以有一位美國的牧者和作家
[00:10:20.220 --> 00:10:25.720]  他的名字叫做馬克思·盧卡多
[00:10:25.720 --> 00:10:29.260]  他說神愛你原本的樣子
[00:10:29.260 --> 00:10:34.000]  不過祂不會任你一成都不變的
[00:10:34.000 --> 00:10:39.600]  祂希望你成為好像耶穌一樣的人
[00:10:39.600 --> 00:10:42.640]  「神愛你正是你的樣子
[00:10:42.640 --> 00:10:45.340]  但祂拒絕離開你那樣
[00:10:45.340 --> 00:10:48.480]  祂希望你像耶穌一樣」
[00:10:48.480 --> 00:10:49.840]  所以你不要想
[00:10:49.840 --> 00:10:53.240]  我信耶穌信了幾十年都是這樣的款式
[00:10:53.240 --> 00:10:57.560]  對不起這個不是上帝的心意
[00:10:57.560 --> 00:11:01.960]  如果你信耶穌信了一段日子都是這樣的款式
[00:11:01.960 --> 00:11:04.800]  那我想請你去想一下
[00:11:04.800 --> 00:11:11.940]  究竟我的信仰是一回什麼野事呢
[00:11:11.940 --> 00:11:16.040]  保羅從他和提摩太的關係開始
[00:11:16.040 --> 00:11:22.680]  去到第二節就說到提摩太和其他人的關係
[00:11:22.680 --> 00:11:26.640]  如果我們看回提摩太後書一章十四節
[00:11:26.640 --> 00:11:32.160]  就說到保羅其實之前已經將這個福音託付交給了他
[00:11:32.160 --> 00:11:36.620]  所以現在就輪到提摩太接了這個福音的託付
[00:11:36.620 --> 00:11:42.600]  究竟他怎樣承傳下去轉移交託給其他人
[00:11:42.600 --> 00:11:43.640]  是時候了
[00:11:43.640 --> 00:11:47.340]  因為保羅差不多要倒數了
[00:11:47.340 --> 00:11:49.700]  經文在第二節這樣說
[00:11:49.700 --> 00:11:54.340]  「你在許多見證人面前聽見我所教訓的
[00:11:54.340 --> 00:11:59.240]  也要交託那忠心能教導別人的人」
[00:11:59.240 --> 00:12:08.160]  教導就意味著要永遠去觸動另外一個生命
[00:12:08.160 --> 00:12:13.520]  根據荷馬史詩奧德賽(Homer's Odyssey)
[00:12:13.520 --> 00:12:19.820]  當時這個奧德修斯國王要出去打仗
[00:12:19.820 --> 00:12:22.480]  這個地方叫做特洛伊
[00:12:22.480 --> 00:12:24.520]  相信英文可能你會比較熟悉
[00:12:24.520 --> 00:12:26.520]  Trojan War
[00:12:26.520 --> 00:12:29.680]  去到打這場仗的時候他怎樣呢
[00:12:29.680 --> 00:12:36.120]  就將他自己的兒子交給一個叫門託這個人的名字
[00:12:36.120 --> 00:12:38.520]  一個智者去照顧他
[00:12:38.520 --> 00:12:48.200]  這個智者其實他的職責就是要幫助這位小王子成長
[00:12:48.200 --> 00:12:50.400]  2000年之後
[00:12:50.400 --> 00:12:53.000]  有一個法國學者兼神學家
[00:12:53.000 --> 00:12:58.660]  就將這個故事改編成為一個小說
[00:12:58.660 --> 00:13:04.500]  進一步將這個歷史人物的形象展示在人的面前
[00:13:04.500 --> 00:13:08.720]  「Mentor」這個字導師可能大家都很熟悉
[00:13:08.720 --> 00:13:10.720]  故事是從這裡來的
[00:13:10.720 --> 00:13:17.320]  這裏其實保羅給過提摩太的另一個命令
[00:13:17.320 --> 00:13:22.320]  就是當中涉及四代的人
[00:13:22.320 --> 00:13:26.120]  第一代是我講述保羅他自己
[00:13:26.120 --> 00:13:28.920]  第二代就是你提摩太
[00:13:28.920 --> 00:13:34.120]  第三代就是忠心能夠教導別人的人
[00:13:34.120 --> 00:13:37.120]  第四代就是那些別人
[00:13:37.120 --> 00:13:39.520]  就是領受教訓的人
[00:13:39.520 --> 00:13:45.720]  這裏提過「見證人」這個字是眾數來的
[00:13:45.720 --> 00:13:54.120]  所以很多學者都稱這個描述為「倍增」的原則
[00:13:54.120 --> 00:13:56.520]  就不是一個比一個比一個再比一個
[00:13:56.520 --> 00:13:59.120]  是一堆人這樣下的
[00:13:59.120 --> 00:14:01.520]  保羅敦促提摩太
[00:14:01.520 --> 00:14:05.320]  要將自己所學的承傳出去
[00:14:05.320 --> 00:14:09.620]  令到它能夠產生一些持久、長遠
[00:14:09.620 --> 00:14:12.520]  甚至是終生的影響
[00:14:12.520 --> 00:14:16.120]  我不知道你有沒有想過你講的一句說話
[00:14:16.120 --> 00:14:17.820]  你做的一件事
[00:14:17.820 --> 00:14:22.620]  為別人帶來終生的影響
[00:14:22.620 --> 00:14:24.420]  是很厲害的
[00:14:24.420 --> 00:14:27.320]  不是講一下就算的
[00:14:27.320 --> 00:14:30.720]  令到福音可以代代相傳
[00:14:30.720 --> 00:14:33.420]  不斷地承傳下去
[00:14:33.420 --> 00:14:35.520]  你試試算一下
[00:14:35.520 --> 00:14:41.520]  如果我們看《少行傳》第十六章第一節的記述
[00:14:41.520 --> 00:14:46.520]  當時大約是主後五十二年
[00:14:46.520 --> 00:14:51.520]  保羅在那個時候就認識提摩太
[00:14:51.520 --> 00:14:57.320]  之後他們一起共度了很多時間
[00:14:57.320 --> 00:15:01.320]  包括經歷過兩次宣教旅程
[00:15:01.320 --> 00:15:04.320]  一起寫了六封信
[00:15:04.320 --> 00:15:10.620]  提摩太的後書是保羅離世前寫的
[00:15:10.620 --> 00:15:15.120]  當時大約是主後六十七年
[00:15:15.120 --> 00:15:17.920]  你就有數得計了
[00:15:17.920 --> 00:15:21.320]  六十七和五十二相減
[00:15:21.320 --> 00:15:26.820]  即是保羅陪著提摩太多少年了
[00:15:26.820 --> 00:15:31.320]  減一減就知道十五年了
[00:15:31.320 --> 00:15:33.820]  請你自己計算一下
[00:15:33.820 --> 00:15:39.820]  如果你已經信了主十五年
[00:15:39.820 --> 00:15:46.620]  即是說這個信仰和主耶穌陪了你十五年
[00:15:46.620 --> 00:15:48.520]  對不對?
[00:15:48.520 --> 00:15:55.620]  但是我們的生命和你的福事過了十五年
[00:15:55.620 --> 00:16:02.120]  如果仍然沒有任何果子是零的話
[00:16:02.120 --> 00:16:06.720]  嗯,我想我們值得想一想
[00:16:06.720 --> 00:16:12.820]  究竟我們那棵樹是否未成熟呢?
[00:16:12.820 --> 00:16:16.520]  十五年了,怎會未成熟呢?
[00:16:16.520 --> 00:16:21.420]  可能,你說不是很夠水了
[00:16:21.420 --> 00:16:25.020]  又或者肥料不太夠了
[00:16:25.020 --> 00:16:27.320]  土壤有些問題
[00:16:27.320 --> 00:16:31.020]  甚至是有真菌感染
[00:16:31.020 --> 00:16:36.320]  所以這棵樹都死得七七八八了
[00:16:36.320 --> 00:16:43.020]  如果我們信了主一段長的時間
[00:16:43.020 --> 00:16:49.920]  我們的生命仍然是寸步不進呢?
[00:16:49.920 --> 00:16:54.020]  這裡,保羅和提摩太的關係
[00:16:54.020 --> 00:16:56.520]  是邀請我們去想一想
[00:16:56.520 --> 00:17:01.620]  究竟我們的生命光景是怎樣的呢?
[00:17:01.620 --> 00:17:04.220]  提摩太后書一章八節
[00:17:04.220 --> 00:17:10.120]  提到保羅是基於為主的福音的緣故
[00:17:10.120 --> 00:17:13.920]  他做見證,所以就坐牢了
[00:17:13.920 --> 00:17:17.920]  接著在第二章第三節那裡
[00:17:17.920 --> 00:17:21.820]  保羅又再作出同樣的命令了
[00:17:21.820 --> 00:17:25.120]  他說:「你要和我同受苦難
[00:17:25.120 --> 00:17:28.220]  好象基督耶穌的精兵」
[00:17:28.220 --> 00:17:33.420]  精兵在兩章中譯本是譯作「忠勇戰士」
[00:17:33.420 --> 00:17:40.220]  只有忠勇的戰士才有努力去練習
[00:17:40.220 --> 00:17:43.120]  投入訓練,願意受苦
[00:17:43.120 --> 00:17:45.820]  甚至不怕死
[00:17:45.820 --> 00:17:49.720]  其他那些走了很久了
[00:17:49.720 --> 00:17:53.720]  正因為他願意這樣做
[00:17:53.720 --> 00:17:58.420]  我們就需要想想他為甚麼願意呢?
[00:17:58.420 --> 00:18:02.820]  在第二章第四節下半節就這樣說:
[00:18:02.820 --> 00:18:07.020]  「好叫那招他當兵的人喜悅」
[00:18:07.020 --> 00:18:11.020]  因為這個士兵全心全意
[00:18:11.020 --> 00:18:13.920]  願意效忠他的國家
[00:18:13.920 --> 00:18:18.020]  視之他為一個必須持守的使命
[00:18:18.020 --> 00:18:20.620]  那他就這樣做了
[00:18:20.620 --> 00:18:24.220]  作為一個基督耶穌的跟隨者
[00:18:24.220 --> 00:18:27.920]  其實我們同樣是為了
[00:18:27.920 --> 00:18:33.020]  「好叫那招他當兵的人喜悅」
[00:18:33.020 --> 00:18:38.220]  就是土神的喜悅
[00:18:38.220 --> 00:18:40.420]  為了土神的喜悅
[00:18:40.420 --> 00:18:43.620]  我們都是有相同的付出的
[00:18:43.620 --> 00:18:47.920]  回到第二章四節上半節
[00:18:47.920 --> 00:18:50.920]  在一個信徒的生命當中
[00:18:50.920 --> 00:18:56.520]  士兵是需要不將世務纏身
[00:18:56.520 --> 00:18:59.220]  我們想想世務即是甚麼?
[00:18:59.220 --> 00:19:03.020]  即是在生活上不同的事務
[00:19:03.020 --> 00:19:05.720]  這是一個複合字來的
[00:19:05.720 --> 00:19:07.220]  世俗的事
[00:19:07.220 --> 00:19:12.520]  纏,就是一個被動現在的時息
[00:19:12.520 --> 00:19:17.620]  即是被捲入去,被牽涉在裏面
[00:19:17.620 --> 00:19:22.420]  亦都是在《彼得後書》二章二十節出現過
[00:19:22.420 --> 00:19:25.520]  那裏其實是告訴我們
[00:19:25.520 --> 00:19:29.220]  那些已經信了耶穌的人
[00:19:29.220 --> 00:19:31.620]  脫離了世上的敗壞
[00:19:31.620 --> 00:19:35.720]  不過回頭回頭
[00:19:35.720 --> 00:19:40.220]  我相信大家可能都知道
[00:19:40.220 --> 00:19:42.720]  蝙蝠俠是誰,是嗎?
[00:19:42.720 --> 00:19:46.320]  蝙蝠俠有件斗篷的
[00:19:46.320 --> 00:19:47.720]  那你就想像一下
[00:19:47.720 --> 00:19:50.020]  蝙蝠俠的斗篷
[00:19:50.020 --> 00:19:53.820]  被機器夾住了
[00:19:53.820 --> 00:19:56.820]  糟了,怎麼辦?
[00:19:56.820 --> 00:19:59.020]  拉住了斗篷
[00:19:59.020 --> 00:20:02.420]  拉爛它算了
[00:20:02.420 --> 00:20:05.120]  纏著,纏身
[00:20:05.120 --> 00:20:08.420]  其實就是有這樣的意思
[00:20:08.420 --> 00:20:11.820]  有世俗的東西
[00:20:11.820 --> 00:20:15.920]  分散了我們的專注
[00:20:15.920 --> 00:20:17.720]  我們要做的事情
[00:20:17.720 --> 00:20:20.820]  所以福音哪有空思考
[00:20:20.820 --> 00:20:23.420]  很忙的,是嗎?
[00:20:23.420 --> 00:20:27.020]  工作很忙,照顧家庭很忙
[00:20:27.020 --> 00:20:31.120]  甚至個人的事情很忙
[00:20:31.120 --> 00:20:36.320]  又或許,我仍然面對很多的挑戰
[00:20:36.320 --> 00:20:38.920]  朋友、自己、病疾
[00:20:38.920 --> 00:20:42.620]  諸如此類,哪有空傳福音
[00:20:42.620 --> 00:20:46.020]  究竟我們給了什麼
[00:20:46.020 --> 00:20:49.620]  來糾纏著我們的生命呢?
[00:20:49.620 --> 00:20:52.620]  接著來到第二章第五節
[00:20:52.620 --> 00:20:54.420]  另外一個異象
[00:20:54.420 --> 00:20:56.820]  人若在場上比武
[00:20:56.820 --> 00:21:00.420]  非按規矩就不能得冠冕
[00:21:00.420 --> 00:21:05.120]  比武在中文譯本是譯作競賽
[00:21:05.120 --> 00:21:08.420]  即是它用一些古希臘的運動會
[00:21:08.420 --> 00:21:11.020]  作為一個比喻
[00:21:11.020 --> 00:21:14.320]  作為主真道的見證人
[00:21:14.320 --> 00:21:18.220]  就好像競技場上的運動員一樣
[00:21:18.220 --> 00:21:22.220]  非按規矩就不能得冠冕
[00:21:22.220 --> 00:21:24.420]  規矩,這裏告訴你
[00:21:24.420 --> 00:21:27.320]  就是一些規則你需要跟隨的
[00:21:27.320 --> 00:21:28.920]  鍛鍊你要做足
[00:21:28.920 --> 00:21:30.120]  培訓的要求
[00:21:30.120 --> 00:21:35.220]  你不能夠吃東西亂吃
[00:21:35.220 --> 00:21:37.520]  有某一個中國跳水運動員
[00:21:37.520 --> 00:21:38.620]  大家都看到,是嗎?
[00:21:38.620 --> 00:21:41.720]  拿完獎牌之後膨脹了很多
[00:21:41.720 --> 00:21:43.220]  大件事
[00:21:43.220 --> 00:21:48.420]  你不能夠喜歡怎樣就怎樣
[00:21:48.420 --> 00:21:52.320]  所以如果你不按規矩
[00:21:52.320 --> 00:21:56.620]  有後果的,沒有問題的
[00:21:56.620 --> 00:22:00.220]  主的獎賞沒有你的份
[00:22:00.220 --> 00:22:04.320]  好了,去到第三個異象
[00:22:04.320 --> 00:22:08.520]  勞力的農夫理當先得糧食
[00:22:08.520 --> 00:22:11.620]  耕田或者耕種
[00:22:11.620 --> 00:22:14.920]  我相信大家都很明白一個道理
[00:22:14.920 --> 00:22:16.720]  你當然要播種
[00:22:16.720 --> 00:22:19.520]  然後才有收穫,是嗎?
[00:22:19.520 --> 00:22:22.620]  你不會想到種就不用播
[00:22:22.620 --> 00:22:25.320]  接著我就有收穫
[00:22:25.320 --> 00:22:29.420]  保羅在這裏就要提提摩泰了
[00:22:29.420 --> 00:22:34.020]  其實你成功的背後是有代價的
[00:22:34.020 --> 00:22:38.420]  就好像一個辛勤耕作的農夫一樣
[00:22:38.420 --> 00:22:40.820]  現代中文譯本是這樣譯的
[00:22:40.820 --> 00:22:43.720]  在傳福音的事情上
[00:22:43.720 --> 00:22:47.920]  你沒有努力,告訴你是沒有收成的
[00:22:47.920 --> 00:22:53.320]  反過來說,能夠努力的農夫
[00:22:53.320 --> 00:22:55.820]  理當先得糧食
[00:22:55.820 --> 00:23:00.320]  就是他們能夠先享受穀物的收成
[00:23:00.320 --> 00:23:03.720]  是理所當然的事,應該的
[00:23:03.720 --> 00:23:08.520]  接著保羅在這段落做了一個小結
[00:23:08.520 --> 00:23:10.320]  我所說的說你要思想
[00:23:10.320 --> 00:23:13.520]  因為凡事主必給你聰明
[00:23:13.520 --> 00:23:16.920]  保羅希望提摩泰能夠反覆去想
[00:23:16.920 --> 00:23:20.520]  這幾個比喻背後的含義
[00:23:20.520 --> 00:23:25.220]  他很肯定主給他的智慧
[00:23:25.220 --> 00:23:28.920]  一定能夠令他可以明白
[00:23:28.920 --> 00:23:35.520]  甚至給力量去完成上帝給他福音的託付
[00:23:35.520 --> 00:23:38.820]  好了,接著去到第二個段落
[00:23:38.820 --> 00:23:42.120]  就是八節到第十三節
[00:23:42.120 --> 00:23:46.120]  筆鋒一轉,保羅說回自己
[00:23:46.120 --> 00:23:48.820]  他講到他自己個人的經歷
[00:23:48.820 --> 00:23:50.820]  並且告訴他
[00:23:50.820 --> 00:23:54.320]  其實如果你要完成這個福音的託付
[00:23:54.320 --> 00:23:58.320]  有些元素是需要留意的
[00:23:58.320 --> 00:24:00.820]  而這個最重要的元素
[00:24:00.820 --> 00:24:05.120]  是需要對主能夠有認同
[00:24:05.120 --> 00:24:08.820]  我們繼續讀下半段,八節到十三節
[00:24:08.820 --> 00:24:10.420]  好,預備起
[00:24:10.420 --> 00:24:14.320]  你要紀念耶穌基督乃是大衛的後裔
[00:24:14.320 --> 00:24:18.720]  他從死裡復活,正合乎我所傳的福音
[00:24:18.720 --> 00:24:22.420]  我為這福音受苦難,心之被捆綁
[00:24:22.420 --> 00:24:26.820]  將犯人一樣,然而神的道卻不被捆綁
[00:24:26.820 --> 00:24:29.820]  所以我為選民凡事忍耐
[00:24:29.820 --> 00:24:34.520]  叫他們也可以得著那在基督耶穌裡的救恩
[00:24:34.520 --> 00:24:36.720]  和永遠的榮耀
[00:24:36.720 --> 00:24:38.420]  有可信的話說
[00:24:38.420 --> 00:24:42.120]  我們若與基督同死,也必與他同活
[00:24:42.120 --> 00:24:46.120]  我們若能忍耐,也必和他一同作亡
[00:24:46.120 --> 00:24:50.120]  我們若不認他,他也必不認我們
[00:24:50.120 --> 00:24:53.320]  我們縱然失信,他仍是可信的
[00:24:53.320 --> 00:24:56.120]  因為他不能背負自己
[00:24:56.120 --> 00:24:58.720]  保羅在第八節這樣說
