
[00:00:00.000 --> 00:00:03.220]  好 各位嘉賓 各位弟兄姊妹 你好
[00:05:59.600 --> 00:06:01.880]  沒錯
[00:06:01.880 --> 00:06:03.360]  是靠一個信字
[00:06:03.360 --> 00:06:05.360]  如果沒有信字
[00:06:05.360 --> 00:06:06.360]  就沒有銀行
[00:06:06.360 --> 00:06:10.320]  銀行其實是這個世界裏面
[00:06:10.320 --> 00:06:12.720]  其中一個最古老的行業
[00:06:12.720 --> 00:06:15.040]  那麼是因為那些人
[00:06:15.040 --> 00:06:18.480]  拿著錢財都沒有辦法走來走去
[00:06:18.480 --> 00:06:19.400]  又很害怕
[00:06:19.400 --> 00:06:21.080]  那麼他們就會怎樣呢
[00:06:21.080 --> 00:06:23.520]  找一個信得過的人
[00:06:23.520 --> 00:06:25.520]  或者是一個parties
[00:06:25.520 --> 00:06:28.160]  將他的錢放在了
[00:06:28.160 --> 00:06:29.880]  寄存在這裏
[00:06:29.880 --> 00:06:32.480]  那麼開頭就不是銀行來的
[00:06:32.480 --> 00:06:35.760]  就是一個人家信得過的一個group
[00:06:35.760 --> 00:06:37.560]  慢慢蒸蒸下
[00:06:37.560 --> 00:06:39.520]  它就變成一間銀行
[00:06:39.520 --> 00:06:41.720]  到時至今日
[00:06:41.720 --> 00:06:45.040]  香港我們總共有154間銀行
[00:06:45.040 --> 00:06:46.760]  你說那麼小
[00:06:46.760 --> 00:06:47.760]  是不是那麼多
[00:06:47.760 --> 00:06:48.720]  真的
[00:06:48.720 --> 00:06:51.680]  你上去金管局的網頁看看
[00:06:51.680 --> 00:06:53.000]  154間
[00:06:53.000 --> 00:06:55.760]  其中有做零售銀行的
[00:06:55.760 --> 00:06:57.160]  有二十多間
[00:06:57.160 --> 00:06:59.480]  可以做的有四十多間的
[00:06:59.480 --> 00:07:01.800]  但是是二十多間做的
[00:07:01.800 --> 00:07:04.440]  一個七百多萬的人口
[00:07:04.440 --> 00:07:07.480]  其實有這樣的銀行的數目
[00:07:07.480 --> 00:07:09.640]  density是很高的
[00:07:09.640 --> 00:07:13.720]  在裏面我們做銀行的人
[00:07:13.720 --> 00:07:15.200]  大約有十萬人
[00:07:15.200 --> 00:07:18.800]  如果你加上金融業的人數
[00:07:18.800 --> 00:07:20.840]  大約是三四十萬人左右
[00:07:20.840 --> 00:07:24.600]  那麼香港可以成為一個國際的金融中心
[00:07:24.600 --> 00:07:27.800]  其實就很靠這三四十萬人
[00:07:27.800 --> 00:07:30.000]  那麼其中這一組
[00:07:30.000 --> 00:07:32.640]  如果你是做金融業或者銀行的
[00:07:32.640 --> 00:07:34.800]  related的可不可以舉舉手
[00:07:34.800 --> 00:07:38.360]  那些圍石圍籬那些各位是不是
[00:07:38.360 --> 00:07:40.000]  好
[00:07:40.000 --> 00:07:44.960]  其實很多都是跟金融有related的
[00:07:44.960 --> 00:07:48.360]  那麼你說跟財寶有沒有關係呢
[00:07:48.360 --> 00:07:50.640]  我因為時間不是很長
[00:07:50.640 --> 00:07:53.720]  我可以很解釋很詳細
[00:07:53.720 --> 00:07:55.400]  我自己的體會
[00:07:55.400 --> 00:07:58.440]  但是我自己做了那麼多年銀行
[00:07:58.440 --> 00:07:59.720]  發覺有一樣東西
[00:07:59.720 --> 00:08:02.600]  就是銀行被信任的時候
[00:08:02.600 --> 00:08:05.080]  其實是我們的客戶
[00:08:05.080 --> 00:08:10.120]  他是信那間銀行自己本身的brand name之外
[00:08:10.120 --> 00:08:12.480]  他其實很相信什麼
[00:08:12.480 --> 00:08:14.880]  其中那些銀行重要
[00:08:14.880 --> 00:08:16.960]  我相信我的同事
[00:08:16.960 --> 00:08:19.960]  我的舊同事可以share他們
[00:08:19.960 --> 00:08:22.160]  其實很多大部分的人
[00:08:22.160 --> 00:08:25.680]  他們覺得做銀行的人
[00:08:25.680 --> 00:08:27.680]  是相當穩陣
[00:08:27.680 --> 00:08:29.000]  信得過的
[00:08:29.000 --> 00:08:32.440]  所以有時候當他信得過的時候
[00:08:32.440 --> 00:08:36.080]  他又將錢付諸在一間銀行裏面的時候
[00:08:36.080 --> 00:08:40.680]  每一天跟他有很多的傾談
[00:08:40.680 --> 00:08:44.120]  他講到怎樣去管理自己的錢的時候
[00:08:44.120 --> 00:08:48.240]  慢慢建立了一個很好的relationship
[00:08:48.240 --> 00:08:49.920]  一個關係
[00:08:49.920 --> 00:08:53.160]  我經歷過就是我做了那麼久銀行
[00:08:53.160 --> 00:08:55.760]  我見到有很多的客戶
[00:08:55.760 --> 00:08:58.800]  他們信銀行裏面的職員
[00:08:58.800 --> 00:09:00.800]  是多過信自己家人
[00:09:02.440 --> 00:09:04.440]  你信不信
[00:09:04.440 --> 00:09:07.360]  因為他那天
[00:09:07.360 --> 00:09:09.360]  昨天開不開心
[00:09:09.360 --> 00:09:12.160]  他說誰想求他一些東西
[00:09:12.160 --> 00:09:14.960]  對待得他好不好
[00:09:14.960 --> 00:09:18.600]  甚至乎他那些東西想怎樣做
[00:09:18.600 --> 00:09:19.560]  怎樣轉
[00:09:19.560 --> 00:09:22.320]  需不需要供養在外國讀書
[00:09:22.320 --> 00:09:26.120]  或者是他自己的子女或者親戚
[00:09:26.120 --> 00:09:29.080]  那個銀行職員是知道的
[00:09:29.080 --> 00:09:34.400]  所以其實那個relationship在裏面
[00:09:34.400 --> 00:09:36.400]  成為一個很重要的關係
[00:09:36.400 --> 00:09:40.160]  令到那個客人他安心
[00:09:40.160 --> 00:09:44.320]  所以有時候我們要做社會互動
[00:09:44.320 --> 00:09:48.040]  他不開心的時候都要哄他
[00:09:48.040 --> 00:09:50.640]  有時候他經歷了一些東西
[00:09:50.640 --> 00:09:52.640]  我們都要安慰他
[00:09:52.640 --> 00:09:57.320]  但是其實這個信字在建立這個關係裏面
[00:09:57.320 --> 00:10:02.760]  成為一個很重要的一個基礎
[00:10:02.760 --> 00:10:05.760]  我想指出一樣東西
[00:10:05.760 --> 00:10:08.240]  當大家我剛才叫你們舉手
[00:10:08.240 --> 00:10:12.880]  說你們的財寶放在這裏的時候
[00:10:12.880 --> 00:10:14.880]  你說銀行
[00:10:14.880 --> 00:10:18.280]  我可以guarantee你
[00:10:18.280 --> 00:10:21.920]  銀行一定是其中的一個地方
[00:10:21.920 --> 00:10:23.600]  你去擺你的財寶
[00:10:23.600 --> 00:10:25.600]  因為每一個人都會認為
[00:10:25.600 --> 00:10:30.120]  他賺回來的錢是他財寶的一部份
[00:10:30.120 --> 00:10:32.600]  但是你細心想一下
[00:10:32.600 --> 00:10:37.480]  其實原來一個人在不同的年齡
[00:10:37.480 --> 00:10:39.720]  他的life stage
[00:10:39.720 --> 00:10:41.960]  即是那個生命的歷程
[00:10:41.960 --> 00:10:45.680]  中間不同的期間
[00:10:45.680 --> 00:10:50.160]  你會發覺原來我們所覺得的財寶
[00:10:50.160 --> 00:10:53.720]  英文聖經寫易奄的財寶這個字
[00:10:53.720 --> 00:10:56.920]  就更加貼切就是treasure
[00:10:56.920 --> 00:10:58.640]  你最treasure的東西是甚麼
[00:10:58.640 --> 00:11:02.640]  你最珍惜你最覺得重要的東西是甚麼
[00:11:02.640 --> 00:11:04.920]  其實每個life stage
[00:11:04.920 --> 00:11:07.280]  每個時間都會不同
[00:11:07.280 --> 00:11:10.160]  好像小時候
[00:11:10.160 --> 00:11:12.280]  他不需要擔心錢各方面的東西
[00:11:12.280 --> 00:11:14.760]  但是他很緊張甚麼
[00:11:14.760 --> 00:11:16.480]  他的模型
[00:11:16.480 --> 00:11:19.320]  那些車 車仔
[00:11:19.320 --> 00:11:21.520]  那些火車
[00:11:21.520 --> 00:11:24.920]  或者現在新一代喜歡甚麼
[00:11:24.920 --> 00:11:26.160]  追星
[00:11:26.160 --> 00:11:28.560]  你有沒有聽過K-pop
[00:11:28.560 --> 00:11:32.640]  我的女兒就很喜歡Super Junior
[00:11:32.640 --> 00:11:36.360]  她家裏就買了很多她的poster
[00:11:36.360 --> 00:11:37.840]  那些souvenir
[00:11:37.840 --> 00:11:39.560]  那些就是她的財寶
[00:11:39.560 --> 00:11:42.120]  她不會計算多少錢的
[00:11:42.120 --> 00:11:43.480]  其實不是很值錢
[00:11:43.480 --> 00:11:45.480]  買得很貴要計算
[00:11:45.480 --> 00:11:48.520]  但是到大家
[00:11:48.520 --> 00:11:49.640]  你想一下
[00:11:49.640 --> 00:11:51.880]  到你出來工作
[00:11:51.880 --> 00:11:55.200]  開始你對你自己的事業很看重的時候
[00:11:55.200 --> 00:11:56.640]  你的財寶是甚麼呢
[00:11:56.640 --> 00:11:58.200]  就是你賺回來的錢
[00:11:58.200 --> 00:11:59.480]  你自己的職位
[00:11:59.480 --> 00:12:00.760]  你自己的名譽
[00:12:00.760 --> 00:12:04.360]  你自己在裏面所爭取到的東西
[00:12:04.360 --> 00:12:05.920]  另外還有甚麼
[00:12:05.920 --> 00:12:09.640]  就是如果我進入一個適婚年齡
[00:12:09.640 --> 00:12:12.480]  我開始找另外一半的時候
[00:12:12.480 --> 00:12:16.800]  那我的另外一半就是我的財寶
[00:12:16.800 --> 00:12:18.360]  他發生甚麼事情
[00:12:18.360 --> 00:12:21.080]  或者他每天要經歷一些甚麼事情
[00:12:21.080 --> 00:12:22.680]  你會很緊張
[00:12:22.680 --> 00:12:24.920]  所以你的財寶在裏面
[00:12:24.920 --> 00:12:28.680]  就是代表著你最珍貴的東西是甚麼
[00:12:28.680 --> 00:12:31.800]  但是到年紀大的時候
[00:12:31.800 --> 00:12:35.560]  我們就會看錢比較重要
[00:12:35.560 --> 00:12:36.160]  為甚麼呢
[00:12:36.160 --> 00:12:40.440]  我們需要有一個保障的退休生活
[00:12:40.440 --> 00:12:41.040]  是不是
[00:12:41.040 --> 00:12:43.280]  我們又有很多東西需要錢
[00:12:43.280 --> 00:12:45.960]  給我們有一個好的生活
[00:12:45.960 --> 00:12:47.640]  所以我們的財寶
[00:12:47.640 --> 00:12:50.040]  到上限的時候
[00:12:50.040 --> 00:12:56.280]  某程度上錢是基本的一個component
[00:12:56.280 --> 00:13:00.320]  但是在不同的時間
[00:13:00.320 --> 00:13:04.440]  錢的重要性是有上落的
[00:13:04.440 --> 00:13:06.720]  但是有一樣東西要留意就是
[00:13:06.720 --> 00:13:09.440]  原來我們來到這個世界
[00:13:09.440 --> 00:13:13.520]  到我們準備離開這個世界最後的時候
[00:13:13.520 --> 00:13:18.280]  其實錢如果是玩一條圈的話
[00:13:18.280 --> 00:13:19.960]  它是一個弧形
[00:13:19.960 --> 00:13:21.800]  結果由零開始
[00:13:21.800 --> 00:13:23.440]  最後拉尾去到零
[00:13:23.440 --> 00:13:25.360]  因為你離開這個世界的時候
[00:13:25.360 --> 00:13:28.280]  你沒有辦法帶一分的紅走
[00:13:28.280 --> 00:13:30.000]  大家可能都聽過的
[00:13:30.000 --> 00:13:31.440]  亞歷山大大帝
[00:13:31.440 --> 00:13:34.680]  一個公佔了全世界的一個君王
[00:13:34.680 --> 00:13:37.880]  他擁有最大的帝國
[00:13:37.880 --> 00:13:40.160]  他死的時候他很年輕
[00:13:40.160 --> 00:13:42.000]  但是他死的時候
[00:13:42.000 --> 00:13:45.560]  那個棺木伸了兩隻手出來
[00:13:45.560 --> 00:13:47.480]  是告訴人聽
[00:13:47.480 --> 00:13:50.720]  我其實一無所有來到這個世界
[00:13:50.720 --> 00:13:53.600]  雖然我曾經擁有這個世界
[00:13:53.600 --> 00:13:55.320]  但是我走的時候
[00:13:55.320 --> 00:13:56.600]  一無所有
[00:13:56.600 --> 00:14:00.520]  竟然都是赤身
[00:14:00.520 --> 00:14:02.760]  當我們看財寶
[00:14:02.760 --> 00:14:05.760]  你了解這樣的上落的時候
[00:14:05.760 --> 00:14:09.960]  就發覺和我們的股市
[00:14:09.960 --> 00:14:15.280]  樓市各方面的上落都是很相近
[00:14:15.280 --> 00:14:18.960]  我想指出一樣東西就是
[00:14:18.960 --> 00:14:23.440]  其實當我們去看我們的財寶在哪裏
[00:14:23.440 --> 00:14:26.880]  如果我們的錢是可以放在銀行
[00:14:26.880 --> 00:14:29.960]  你所珍惜的一些紀念品
[00:14:29.960 --> 00:14:32.200]  你所覺得是很重要的
[00:14:32.200 --> 00:14:33.200]  股本
[00:14:33.200 --> 00:14:37.320]  一些名畫或者銀行都有保險箱的
[00:14:37.320 --> 00:14:40.200]  你可以租個保險箱放進去
[00:14:40.200 --> 00:14:43.960]  但是其實有些東西是放不進銀行
[00:14:43.960 --> 00:14:47.360]  放不進保險箱
[00:14:47.360 --> 00:14:49.240]  這些包括你的家人
[00:14:49.240 --> 00:14:52.640]  你自己的所有珍惜的東西
[00:14:52.640 --> 00:14:56.040]  有很多時候你是需要保佑它
[00:14:56.040 --> 00:14:57.560]  你花很多東西
[00:14:57.560 --> 00:14:58.400]  很多精神
[00:14:58.400 --> 00:14:59.200]  很多能力
[00:14:59.200 --> 00:15:03.880]  你都不可以能夠很肯定地
[00:15:03.880 --> 00:15:08.720]  能夠長期保佑到你珍惜的東西
[00:15:08.720 --> 00:15:12.640]  特別有一樣東西是更加不可以的
[00:15:12.640 --> 00:15:15.320]  就是甚麼呢
[00:15:15.320 --> 00:15:18.360]  就是我們的生命
[00:15:18.360 --> 00:15:22.200]  當亞歷山大大來到這個世界
[00:15:22.200 --> 00:15:23.360]  他來到的時候
[00:15:23.360 --> 00:15:25.760]  他只剩下一條命
[00:15:25.760 --> 00:15:30.880]  雖然他經歷了這個全世界最富有
[00:15:30.880 --> 00:15:33.320]  或者最擁有的最多
[00:15:33.320 --> 00:15:34.600]  到他離開的時候
[00:15:34.600 --> 00:15:38.480]  他依然只剩下一條命在後面
[00:15:38.480 --> 00:15:40.440]  但是當這條命都沒有了的時候
[00:15:40.440 --> 00:15:42.480]  就離開了
[00:15:42.480 --> 00:15:43.200]  好了
[00:15:43.200 --> 00:15:49.120]  聖經裡面其實說了很多有關財寶的經文
[00:15:49.120 --> 00:15:55.360]  其中有一些我覺得是很值得大家
[00:15:55.360 --> 00:15:59.360]  去放在心裡去細味一下
[00:15:59.360 --> 00:16:02.120]  其中它說到
[00:16:02.120 --> 00:16:03.640]  這個是主耶穌說的
[00:16:03.640 --> 00:16:06.560]  祂說你的財寶在哪裏呢
[00:16:06.560 --> 00:16:08.880]  你的心就在哪裏
[00:16:08.880 --> 00:16:12.440]  所以如果你今天是沒有清楚
[00:16:12.440 --> 00:16:15.160]  你自己的財寶在哪裏呢
[00:16:15.160 --> 00:16:19.680]  其實很容易接觸到的
[00:16:19.680 --> 00:16:21.080]  你只要想一下
[00:16:21.080 --> 00:16:25.120]  你今天你的心是關注甚麼東西
[00:16:25.120 --> 00:16:27.440]  你緊張甚麼東西
[00:16:27.440 --> 00:16:30.640]  你的財寶就在哪裏
[00:16:30.640 --> 00:16:33.800]  如果我今天仍然很緊張我的錢
[00:16:33.800 --> 00:16:36.640]  很緊張股市的上落
[00:16:36.640 --> 00:16:41.400]  很緊張買了一堆比特幣跌了七成
[00:16:41.400 --> 00:16:44.560]  樓市又開始下跌
[00:16:44.560 --> 00:16:47.760]  心裡不靜
[00:16:47.760 --> 00:16:50.360]  你就會發覺原來我的財寶
[00:16:50.360 --> 00:16:54.400]  就放在一些虛無縹緲的數字上
[00:16:54.400 --> 00:16:57.320]  銀行幫人去管理他的財富
[00:16:57.320 --> 00:17:03.480]  幫他去管理這些理財的工具各方面
[00:17:03.480 --> 00:17:07.720]  但是我們不可以保證你永遠去擁有
[00:17:07.720 --> 00:17:12.160]  和保證你永遠去賺錢
[00:17:12.160 --> 00:17:16.480]  其實我要看著時間
[00:17:16.480 --> 00:17:21.920]  因為大家可能到時候就要
[00:17:21.920 --> 00:17:26.160]  聖經裏面亦都講到一段經文
[00:17:26.160 --> 00:17:30.760]  他說少有財寶
[00:17:30.760 --> 00:17:33.960]  但是我們有耶和華
[00:17:33.960 --> 00:17:39.240]  我們上帝就強譽我有很多財寶
[00:17:39.240 --> 00:17:44.160]  但是心裏面繁亂不安
[00:17:44.160 --> 00:17:48.440]  所以每一日如果我的財寶
[00:17:48.440 --> 00:17:52.520]  大家其實不會無端端突然把錢扔掉的
[00:17:52.520 --> 00:17:54.120]  這樣很簡單的
[00:17:54.120 --> 00:17:56.920]  只要將你自己的心不要放太多
[00:17:56.920 --> 00:18:03.000]  放在所謂世俗人認為的財寶那些數字上
[00:18:03.000 --> 00:18:05.280]  你就不會那麼繁亂不安
[00:18:05.280 --> 00:18:07.760]  多些去想上帝的事情
[00:18:07.760 --> 00:18:14.360]  你自然就能夠去享受到那種喜樂和平安
[00:18:14.360 --> 00:18:18.600]  去到這裏我想用一位朋友
[00:18:18.600 --> 00:18:23.360]  他的一生去給大家做一個借鏡
[00:18:23.360 --> 00:18:26.560]  這個是我做這麼多年銀行裏面
[00:18:26.560 --> 00:18:29.000]  見到一個最typical的例子
[00:18:29.000 --> 00:18:32.840]  有一個可能裏面如有雷同
[00:18:32.840 --> 00:18:36.320]  純屬巧合
[00:18:36.320 --> 00:18:40.080]  我這個朋友他很小的時候來到香港
[00:18:40.080 --> 00:18:43.520]  當時香港都未發跡
[00:18:43.520 --> 00:18:46.480]  他由大陸游水過了十幾歲
[00:18:46.480 --> 00:18:48.000]  袋裏面只有10元
[00:18:48.000 --> 00:18:51.600]  當時的錢後的10元
[00:18:51.600 --> 00:18:54.560]  不是多也不是少
[00:18:54.560 --> 00:18:56.920]  他來到香港
[00:18:56.920 --> 00:19:02.080]  他在一間店裏面做茶餐
[00:19:02.080 --> 00:19:04.280]  晚上他沒有自己的床
[00:19:04.280 --> 00:19:05.880]  他睡在哪裏呢
[00:19:05.880 --> 00:19:10.720]  他睡在那個掌櫃的櫃頭
[00:19:10.720 --> 00:19:12.320]  每一晚
[00:19:12.320 --> 00:19:14.080]  他死省死抵
[00:19:14.080 --> 00:19:16.480]  排了一段很長的時間
[00:19:16.480 --> 00:19:18.120]  年紀都差不多了
[00:19:18.120 --> 00:19:22.560]  他儲到錢自己開了一間店
[00:19:22.560 --> 00:19:24.440]  這樣都做得OK的
[00:19:24.440 --> 00:19:29.520]  之後他發現他自己有一樣
[00:19:29.520 --> 00:19:31.960]  我們基督徒叫恩賜
[00:19:31.960 --> 00:19:34.480]  他發現他有一種才能
[00:19:34.480 --> 00:19:38.280]  他的才能就是他很會炒股票
[00:19:38.280 --> 00:19:43.160]  結果他懂得炒股票之餘
[00:19:43.160 --> 00:19:44.840]  他做到差不多他發覺
[00:19:44.840 --> 00:19:48.200]  不如將店舖給了家人管理
[00:19:48.200 --> 00:19:51.240]  他自己就專業去炒
[00:19:51.240 --> 00:19:52.920]  但他的家人是不知道的
[00:19:52.920 --> 00:19:54.680]  只知道他每天走來走去
[00:19:54.680 --> 00:19:56.680]  不知道在做甚麼
[00:19:56.680 --> 00:20:00.760]  我認識他的時候
[00:20:00.760 --> 00:20:08.480]  其實沒有人知道他後面有多少財寶
[00:20:08.480 --> 00:20:10.680]  但他其實沒有識字
