
[00:00:00.000 --> 00:00:04.520]  各位聽眾好,我們繼續談論創世紀
[00:05:32.960 --> 00:05:34.960]  好像我們老了之後就老花
[00:05:34.960 --> 00:05:36.960]  認不到我們的子女等等
[00:05:36.960 --> 00:05:38.960]  在這樣的情況下
[00:05:38.960 --> 00:05:40.960]  好像在Isaac的黑夜當中
[00:05:40.960 --> 00:05:43.960]  瓦國就假扮他哥哥
[00:05:43.960 --> 00:05:47.960]  然後在家父面前說19節
[00:05:47.960 --> 00:05:49.960]  瓦國對他父親說
[00:05:49.960 --> 00:05:52.960]  我就是你長子以素
[00:05:52.960 --> 00:05:54.960]  你吩咐我做的事就是出去打獵
[00:05:54.960 --> 00:05:55.960]  我已經照樣做了
[00:05:55.960 --> 00:05:56.960]  請坐起來
[00:05:56.960 --> 00:05:58.960]  吃我的獵物
[00:05:58.960 --> 00:06:00.960]  好給我祝福
[00:06:00.960 --> 00:06:01.960]  20節
[00:06:01.960 --> 00:06:03.960]  Isaac就問他的兒子
[00:06:03.960 --> 00:06:06.960]  我兒你怎麼這麼快就打獵
[00:06:06.960 --> 00:06:09.960]  一下子就打獵回來這麼快
[00:06:09.960 --> 00:06:12.960]  瓦國就欺騙他說
[00:06:12.960 --> 00:06:16.960]  因為耶和華你的神叫我碰著好的機會
[00:06:16.960 --> 00:06:18.960]  Isaac就對瓦國說
[00:06:18.960 --> 00:06:20.960]  我兒你上前來
[00:06:20.960 --> 00:06:22.960]  讓我摸一摸你
[00:06:22.960 --> 00:06:23.960]  眼就看不到
[00:06:23.960 --> 00:06:25.960]  因為眼目分花蓮露的緣故
[00:06:25.960 --> 00:06:28.960]  就想用手摸一摸他到底他是誰
[00:06:28.960 --> 00:06:29.960]  是不是以素
[00:06:29.960 --> 00:06:30.960]  你記得以素是什麼
[00:06:30.960 --> 00:06:32.960]  多毛一摸就知道
[00:06:32.960 --> 00:06:35.960]  所以請你讓我摸一摸你
[00:06:35.960 --> 00:06:37.960]  看看是不是我的兒子
[00:06:37.960 --> 00:06:38.960]  以素
[00:06:38.960 --> 00:06:39.960]  20節
[00:06:39.960 --> 00:06:42.960]  誰知道以為穿布就沒有穿布
[00:06:42.960 --> 00:06:46.960]  瓦國就走前去到家父的Isaac身邊
[00:06:46.960 --> 00:06:48.960]  讓他摸他
[00:06:48.960 --> 00:06:51.960]  然後家父因為老懵懂
[00:06:51.960 --> 00:06:54.960]  聲音就說像瓦國的聲音
[00:06:54.960 --> 00:06:58.960]  但是手就好像以素的手
[00:06:58.960 --> 00:07:00.960]  結果23節
[00:07:00.960 --> 00:07:02.960]  Isaac認不出瓦國
[00:07:02.960 --> 00:07:06.960]  因為他的手上戴了羊毛
[00:07:06.960 --> 00:07:09.960]  好像他哥哥以素的手一樣
[00:07:09.960 --> 00:07:11.960]  於是就給他祝福
[00:07:11.960 --> 00:07:13.960]  這個就是第三段
[00:07:13.960 --> 00:07:14.960]  一個大的騙案
[00:07:14.960 --> 00:07:16.960]  假扮以素
[00:07:16.960 --> 00:07:19.960]  然後騙取祝福
[00:07:19.960 --> 00:07:21.960]  到第四段
[00:07:21.960 --> 00:07:24.960]  Isaac就真的為瓦國祝福
[00:07:24.960 --> 00:07:26.960]  第五段
[00:07:26.960 --> 00:07:29.960]  以素剛剛這個時候就回來
[00:07:29.960 --> 00:07:31.960]  誰知道回來之後
[00:07:31.960 --> 00:07:35.960]  他就發現原來已經祝福了
[00:07:35.960 --> 00:07:38.960]  不是說送給男生生日快樂這麼簡單
[00:07:38.960 --> 00:07:40.960]  以前古代近東的社會
[00:07:40.960 --> 00:07:44.960]  祝福是一個安立
[00:07:44.960 --> 00:07:47.960]  安立了他成為那個族長
[00:07:47.960 --> 00:07:48.960]  那個掌門人
[00:07:48.960 --> 00:07:50.960]  以素回來的時候就痛恨
[00:07:50.960 --> 00:07:57.960]  就希望去殺他的弟弟瓦國
[00:07:57.960 --> 00:07:59.960]  到最後一段
[00:07:59.960 --> 00:08:02.960]  因為有殺機起了的時候
[00:08:02.960 --> 00:08:04.960]  瓦國就要逃亡
[00:08:04.960 --> 00:08:06.960]  離開了他自己的本地嘉南地
[00:08:06.960 --> 00:08:10.960]  然後他就流亡到異地
[00:08:10.960 --> 00:08:12.960]  故事大概是這樣
[00:08:12.960 --> 00:08:13.960]  有六段
[00:08:13.960 --> 00:08:15.960]  我們第一個問題
[00:08:15.960 --> 00:08:16.960]  我們經常問
[00:08:16.960 --> 00:08:17.960]  看到這個故事的時候
[00:08:17.960 --> 00:08:20.960]  我們就說這個是一個大的騙案
[00:08:20.960 --> 00:08:24.960]  瓦國去到假扮以素
[00:08:24.960 --> 00:08:26.960]  騙取上帝的祝福
[00:08:26.960 --> 00:08:29.960]  騙取上帝的福分
[00:08:29.960 --> 00:08:32.960]  能夠成為領導
[00:08:32.960 --> 00:08:37.960]  怎樣去解釋這個所謂雙峰拜德的事
[00:08:37.960 --> 00:08:41.960]  聖經記載這些列祖英雄的故事的時候
[00:08:41.960 --> 00:08:43.960]  為什麼會說這些
[00:08:43.960 --> 00:08:45.960]  說他的國父是一個騙子
[00:08:45.960 --> 00:08:47.960]  不擇手段的騙子
[00:08:47.960 --> 00:08:49.960]  或者我們可以這樣看
[00:08:49.960 --> 00:08:52.960]  這裡你發現整個故事裡面
[00:08:52.960 --> 00:08:55.960]  有四個角色
[00:08:55.960 --> 00:08:57.960]  有哪四個
[00:08:57.960 --> 00:08:59.960]  第一個是以撒
[00:08:59.960 --> 00:09:02.960]  第二個就是瓦國
[00:09:02.960 --> 00:09:04.960]  第三個就是尼伯加
[00:09:04.960 --> 00:09:05.960]  還有誰
[00:09:05.960 --> 00:09:06.960]  就是以素
[00:09:06.960 --> 00:09:08.960]  其實只有四個人
[00:09:08.960 --> 00:09:11.960]  主要來說整個故事只有四個人
[00:09:11.960 --> 00:09:12.960]  四個人
[00:09:12.960 --> 00:09:15.960]  我們不如看看這四個人到底是怎樣
[00:09:15.960 --> 00:09:21.960]  怎樣去看待上帝的恩賢
[00:09:21.960 --> 00:09:23.960]  上帝的福氣
[00:09:23.960 --> 00:09:24.960]  先看以素
[00:09:24.960 --> 00:09:25.960]  我們說有四個人
[00:09:25.960 --> 00:09:27.960]  第一個我們之前已經說過
[00:09:27.960 --> 00:09:30.960]  以素本身生於長子
[00:09:30.960 --> 00:09:34.960]  本身出生的時候就是first born
[00:09:34.960 --> 00:09:36.960]  他就應該可以有double portion
[00:09:36.960 --> 00:09:39.960]  就可以拿到雙份的祝福
[00:09:39.960 --> 00:09:42.960]  但是以素的為人是怎樣
[00:09:42.960 --> 00:09:45.960]  他就是想現在有的享受
[00:09:45.960 --> 00:09:47.960]  現在拿到
[00:09:47.960 --> 00:09:51.960]  然後在紅豆湯的故事之前說過
[00:09:51.960 --> 00:09:55.960]  他就出賣了他的長子的名分
[00:09:55.960 --> 00:10:00.960]  所以他是一位不配受上帝的祝福的人
[00:10:00.960 --> 00:10:03.960]  起碼在聖經的描述裡面
[00:10:03.960 --> 00:10:06.960]  是藐視上帝的恩典掉以輕心
[00:10:06.960 --> 00:10:10.960]  直到他發現失去了上帝給他的福氣的時候
[00:10:10.960 --> 00:10:12.960]  那時候已經是太遲了
[00:10:12.960 --> 00:10:15.960]  就再沒有另外一個機會
[00:10:15.960 --> 00:10:17.960]  這個是以素
[00:10:17.960 --> 00:10:20.960]  第二個的角色就是以撒
[00:10:20.960 --> 00:10:22.960]  以撒就是家父
[00:10:22.960 --> 00:10:24.960]  開頭你看以撒的故事
[00:10:24.960 --> 00:10:25.960]  記載得挺好的
[00:10:25.960 --> 00:10:30.960]  好像他的父親阿布拉罕的信心一樣
[00:10:30.960 --> 00:10:33.960]  但到他年老的時候就眼目分花
[00:10:33.960 --> 00:10:36.960]  似乎整個故事裡面
[00:10:36.960 --> 00:10:38.960]  他是一個老懵懂
[00:10:38.960 --> 00:10:39.960]  或者我們看這個故事的時候
[00:10:39.960 --> 00:10:41.960]  我們覺得這個人真是慘了
[00:10:41.960 --> 00:10:42.960]  因為他是受害者
[00:10:42.960 --> 00:10:44.960]  當你被人騙的時候
[00:10:44.960 --> 00:10:46.960]  你是不是受害者
[00:10:46.960 --> 00:10:48.960]  因為不關你的事
[00:10:48.960 --> 00:10:49.960]  但是在這個故事裡面
[00:10:49.960 --> 00:10:52.960]  你留意到27章第一節
[00:10:52.960 --> 00:10:53.960]  那裡說什麼呢
[00:10:53.960 --> 00:10:55.960]  他說以撒年老的時候
[00:10:55.960 --> 00:10:57.960]  眼睛分花看不見東西
[00:10:57.960 --> 00:11:00.960]  他就將他的大兒子以素叫過來
[00:11:00.960 --> 00:11:01.960]  他就對他說
[00:11:01.960 --> 00:11:02.960]  我兒子是以素
[00:11:02.960 --> 00:11:04.960]  以素回答他我在這裡
[00:11:04.960 --> 00:11:05.960]  以撒就說
[00:11:05.960 --> 00:11:07.960]  我現在已經是年老了
[00:11:07.960 --> 00:11:09.960]  不知道什麼時候會死
[00:11:09.960 --> 00:11:13.960]  你現在就拿你打獵的工具
[00:11:13.960 --> 00:11:15.960]  就是你的戰狼和弓
[00:11:15.960 --> 00:11:16.960]  去到田野那裡為我打獵
[00:11:16.960 --> 00:11:18.960]  照我所喜歡的
[00:11:18.960 --> 00:11:21.960]  預備一些美味的野味給我
[00:11:21.960 --> 00:11:22.960]  拿給我吃
[00:11:22.960 --> 00:11:26.960]  然後好讓我沒死之前就給你祝福
[00:11:26.960 --> 00:11:28.960]  我們看這兩節經文
[00:11:28.960 --> 00:11:29.960]  有什麼問題
[00:11:29.960 --> 00:11:31.960]  如果你比較一下
[00:11:31.960 --> 00:11:33.960]  在聖經當中
[00:11:33.960 --> 00:11:37.960]  逢親這些族長去到立下一代
[00:11:37.960 --> 00:11:39.960]  為他掌握人的時候
[00:11:39.960 --> 00:11:41.960]  為眾子祝福的時候
[00:11:41.960 --> 00:11:43.960]  是什麼場合
[00:11:43.960 --> 00:11:45.960]  一定是公眾場合
[00:11:45.960 --> 00:11:46.960]  是不是
[00:11:46.960 --> 00:11:47.960]  一定是公眾場合
[00:11:47.960 --> 00:11:50.960]  因為是法律上有效的東西
[00:11:50.960 --> 00:11:53.960]  一定是一種公眾的見證
[00:11:53.960 --> 00:11:54.960]  一定是好像律師樓
[00:11:54.960 --> 00:11:56.960]  在我們今天好像法庭那樣
[00:11:56.960 --> 00:11:59.960]  去做一些正當的交易
[00:11:59.960 --> 00:12:01.960]  Legal的交易
[00:12:01.960 --> 00:12:04.960]  然後好像你寫一個遺囑
[00:12:04.960 --> 00:12:06.960]  這些族長去到祝福的時候
[00:12:06.960 --> 00:12:09.960]  其實就是想立下一個繼承人
[00:12:09.960 --> 00:12:11.960]  然後在公眾的場合裡面
[00:12:11.960 --> 00:12:13.960]  去立遺囑
[00:12:13.960 --> 00:12:14.960]  以撒在這裡做什麼
[00:12:14.960 --> 00:12:18.960]  他就想私自去立他所愛的
[00:12:18.960 --> 00:12:22.960]  偏愛的異屬為族長
[00:12:22.960 --> 00:12:27.960]  這個怎麼說都不是光明正大
[00:12:27.960 --> 00:12:30.960]  都不是一些光明正大的事
[00:12:30.960 --> 00:12:33.960]  這裡講到他眼目分花
[00:12:33.960 --> 00:12:36.960]  身體有問題
[00:12:36.960 --> 00:12:37.960]  當然這個會
[00:12:37.960 --> 00:12:38.960]  人老了就是這樣
[00:12:38.960 --> 00:12:39.960]  我今天看東西
[00:12:39.960 --> 00:12:40.960]  字越來越小
[00:12:40.960 --> 00:12:41.960]  我都看不到
[00:12:41.960 --> 00:12:43.960]  但在聖經裡面
[00:12:43.960 --> 00:12:44.960]  你留意眼目分花
[00:12:44.960 --> 00:12:46.960]  是有另外一個深一點的意思
[00:12:46.960 --> 00:12:48.960]  眼目分花是什麼意思
[00:12:48.960 --> 00:12:53.960]  就是他的屬靈視野分花
[00:12:53.960 --> 00:12:55.960]  聖經裡面講sight
[00:12:55.960 --> 00:12:56.960]  你的vision的時候
[00:12:56.960 --> 00:13:00.960]  往往不是講到我們可以見到的東西
[00:13:00.960 --> 00:13:02.960]  而是我們屬靈的觸覺
[00:13:02.960 --> 00:13:04.960]  我們屬靈的sensitivity
[00:13:04.960 --> 00:13:06.960]  我們對上帝的計劃
[00:13:06.960 --> 00:13:08.960]  對上帝的心意
[00:13:08.960 --> 00:13:10.960]  那種敏銳
[00:13:10.960 --> 00:13:13.960]  如果這裡說他眼目分花的話
[00:13:13.960 --> 00:13:15.960]  其實意思就是說
[00:13:15.960 --> 00:13:16.960]  以撒年老的時候
[00:13:16.960 --> 00:13:19.960]  他的觸覺已經遲鈍了
[00:13:19.960 --> 00:13:22.960]  他眼見到的是什麼
[00:13:22.960 --> 00:13:24.960]  真正他的insight
[00:13:24.960 --> 00:13:26.960]  就是野味
[00:13:26.960 --> 00:13:29.960]  老了之後我就是要吃飽
[00:13:29.960 --> 00:13:31.960]  並且要吃什麼
[00:13:31.960 --> 00:13:32.960]  最好的東西
[00:13:32.960 --> 00:13:34.960]  我最喜歡的東西
[00:13:34.960 --> 00:13:35.960]  就是耳掃
[00:13:35.960 --> 00:13:37.960]  他大兒子獵人
[00:13:37.960 --> 00:13:40.960]  為他打來的野味
[00:13:40.960 --> 00:13:42.960]  為他預備的野味
[00:13:42.960 --> 00:13:47.960]  偏愛的是大兒子耳掃
[00:13:47.960 --> 00:13:50.960]  但是上文下律告訴我們
[00:13:50.960 --> 00:13:52.960]  耳掃是值不值得
[00:13:52.960 --> 00:13:54.960]  立他成為掌門人
[00:13:54.960 --> 00:13:56.960]  是不值得的
[00:13:56.960 --> 00:13:58.960]  不值得立一個所謂
[00:13:58.960 --> 00:14:00.960]  叫他二世祖
[00:14:00.960 --> 00:14:02.960]  一些不愛惜
[00:14:02.960 --> 00:14:04.960]  傾向藐視上帝恩典
[00:14:04.960 --> 00:14:07.960]  藐視上帝福分地位的人
[00:14:07.960 --> 00:14:10.960]  根本耳掃已經DQ了
[00:14:10.960 --> 00:14:12.960]  但是很奇怪
[00:14:12.960 --> 00:14:15.960]  耳掃就是偏愛他的大兒子
[00:14:15.960 --> 00:14:18.960]  因為他的觸覺剩下的是什麼
[00:14:18.960 --> 00:14:21.960]  觸覺剩下的就是他現在的享受
[00:14:21.960 --> 00:14:23.960]  現在想吃到的東西
[00:14:23.960 --> 00:14:25.960]  很奇怪
[00:14:25.960 --> 00:14:27.960]  耳掃一輩子
[00:14:27.960 --> 00:14:29.960]  在聖經的鋪排裡
[00:14:29.960 --> 00:14:31.960]  他經歷過上帝的祝福
[00:14:31.960 --> 00:14:33.960]  經歷過上帝的恩典
[00:14:33.960 --> 00:14:35.960]  甚至可以說是死過翻生
[00:14:35.960 --> 00:14:39.960]  你記得阿巴罕獻耳掃這個故事
[00:14:39.960 --> 00:14:42.960]  你記得在耳掃的故事開頭的時候
[00:14:42.960 --> 00:14:44.960]  因為利伯加不辱
[00:14:44.960 --> 00:14:46.960]  他去祈禱
[00:14:46.960 --> 00:14:48.960]  很有屬靈觸覺
[00:14:48.960 --> 00:14:49.960]  然後上帝聽他的祈禱
[00:14:49.960 --> 00:14:52.960]  然後賜了一個孖仔給他們
[00:14:52.960 --> 00:14:54.960]  但是到年老的時候
[00:14:54.960 --> 00:14:56.960]  耳掃又怎樣
[00:14:56.960 --> 00:14:58.960]  一次又一次
[00:14:58.960 --> 00:15:03.960]  就是按照自己的心意去行事
[00:15:03.960 --> 00:15:05.960]  這是第二個角色
[00:15:05.960 --> 00:15:08.960]  第三個角色就是利伯加
[00:15:08.960 --> 00:15:09.960]  Rebecca
[00:15:09.960 --> 00:15:11.960]  開頭的時候也是很好
[00:15:11.960 --> 00:15:12.960]  你記得看二十四章的時候
[00:15:12.960 --> 00:15:14.960]  他是那位願意像阿巴罕那樣
[00:15:14.960 --> 00:15:16.960]  離開本地本族本家
[00:15:16.960 --> 00:15:17.960]  然後旺家別人
[00:15:17.960 --> 00:15:19.960]  但是這個騙案裡面
[00:15:19.960 --> 00:15:24.960]  他就是整個騙案的策劃者
[00:15:24.960 --> 00:15:27.960]  媽媽是整個騙案的策劃者
[00:15:27.960 --> 00:15:31.960]  因為他偏愛的是他小兒子阿哥
[00:15:31.960 --> 00:15:34.960]  就趁著他家父
[00:15:34.960 --> 00:15:35.960]  即是他老公
[00:15:35.960 --> 00:15:37.960]  看不到東西的時候
[00:15:37.960 --> 00:15:39.960]  趁他病就拿他命
[00:15:39.960 --> 00:15:41.960]  女人就很毒
[00:15:41.960 --> 00:15:42.960]  可能是這樣
[00:15:42.960 --> 00:15:45.960]  你知道在摩西五經裡面說什麼嗎
[00:15:45.960 --> 00:15:47.960]  有殘障的人
[00:15:47.960 --> 00:15:49.960]  我們應該怎樣對待他
[00:15:49.960 --> 00:15:51.960]  譬如在利美紀十九章
[00:15:51.960 --> 00:15:55.960]  這裡說不可以咒罵聾子
[00:15:55.960 --> 00:15:56.960]  聾了的人
[00:15:56.960 --> 00:15:58.960]  也不可以將那些絆腳石
[00:15:58.960 --> 00:15:59.960]  Stumbling block
[00:15:59.960 --> 00:16:02.960]  放在一些磕子的面前
[00:16:02.960 --> 00:16:04.960]  他說要敬畏耶和華
[00:16:04.960 --> 00:16:06.960]  因為我是耶和華
[00:16:06.960 --> 00:16:08.960]  殘障的人
[00:16:08.960 --> 00:16:10.960]  Disability的人
[00:16:10.960 --> 00:16:11.960]  看不到東西
[00:16:11.960 --> 00:16:13.960]  或者聾了
[00:16:13.960 --> 00:16:15.960]  觸覺上有殘障的人
[00:16:15.960 --> 00:16:17.960]  我們應該去愛護
[00:16:17.960 --> 00:16:20.960]  所以在神的律法底下
[00:16:20.960 --> 00:16:21.960]  你看這個故事
[00:16:21.960 --> 00:16:23.960]  媽媽利伯加Rebecca
[00:16:23.960 --> 00:16:27.960]  也不是一個光明磊落的人
[00:16:27.960 --> 00:16:29.960]  以前懷孕的時候
[00:16:29.960 --> 00:16:32.960]  曾經聽過上帝直接對她說過的話
[00:16:32.960 --> 00:16:36.960]  就是將來小的要服侍大
[00:16:36.960 --> 00:16:39.960]  大的要服侍小
[00:16:39.960 --> 00:16:43.960]  以素要服侍雅各
[00:16:43.960 --> 00:16:45.960]  她知道上帝的心意
[00:16:45.960 --> 00:16:47.960]  知道上帝的揀選
[00:16:47.960 --> 00:16:51.960]  但是她沒有Faith去等候
[00:16:51.960 --> 00:16:54.960]  然後自己去設立一個騙案
[00:16:54.960 --> 00:16:56.960]  一個騙局
[00:16:56.960 --> 00:16:59.960]  來到她落井下石
[00:16:59.960 --> 00:17:01.960]  趁她病就拿她命
[00:17:01.960 --> 00:17:03.960]  很奸狡的人
[00:17:03.960 --> 00:17:04.960]  最後一個
[00:17:04.960 --> 00:17:05.960]  更加不需要說
[00:17:05.960 --> 00:17:06.960]  就是雅各
[00:17:06.960 --> 00:17:09.960]  雅各本身就是一個騙子
[00:17:09.960 --> 00:17:11.960]  不單止是串謀
[00:17:11.960 --> 00:17:13.960]  不單止是聽她媽媽說
[00:17:13.960 --> 00:17:18.960]  你看到她故事裡面的一些對話
[00:17:18.960 --> 00:17:21.960]  她所concern的不是一些道德的問題
[00:17:21.960 --> 00:17:24.960]  不是說騙她爸爸好不好
[00:17:24.960 --> 00:17:25.960]  她所concern的是什麼
[00:17:25.960 --> 00:17:27.960]  是那條橋會不會work
[00:17:27.960 --> 00:17:31.960]  是那條橋可不可以拿到那些財產
[00:17:31.960 --> 00:17:33.960]  拿到那些祝福
[00:17:33.960 --> 00:17:35.960]  之前紅豆湯我們已經說過
[00:17:35.960 --> 00:17:37.960]  拿了雙份的家產
[00:17:37.960 --> 00:17:39.960]  她是一個機會主義者
[00:17:39.960 --> 00:17:42.960]  雅各是一個騙子
[00:17:42.960 --> 00:17:46.960]  趁著加夫爾薩最脆弱的時候
[00:17:46.960 --> 00:17:47.960]  就向她下手
[00:17:47.960 --> 00:17:50.960]  想奪最後一批的祝福
[00:17:50.960 --> 00:17:52.960]  拿了族長的領土
[00:17:52.960 --> 00:17:57.960]  我們回到剛才所說的道德問題
[00:17:57.960 --> 00:17:59.960]  就是聖經這樣說這些東西
[00:17:59.960 --> 00:18:02.960]  是不是聖經很多時候去群東
[00:18:02.960 --> 00:18:10.960]  去縱容這樣的罪惡
[00:18:10.960 --> 00:18:12.960]  雅各去騙取神禮的恩典
[00:18:12.960 --> 00:18:14.960]  這樣都可以
