
[00:00:00.000 --> 00:00:04.000]  今日夠約網上行,我哋繼續睇阿布拉罕嘅故事
[00:02:14.000 --> 00:02:19.000]  一個好普遍嘅做法,就係為丈夫搵一個妾侍
[00:02:19.000 --> 00:02:25.000]  而呢個妾侍所生嘅孩子就會歸比呢個證實
[00:02:25.000 --> 00:02:29.000]  法律上面佢就成為家族嘅繼承人
[00:02:29.000 --> 00:02:39.000]  喺今日嘅伊拉克一個城鎮叫做Kirk,喺西南面大概十三公里,喺Tigris River嘅上游
[00:02:39.000 --> 00:02:45.000]  底格拉斯河嘅上游,有一個古城叫做Nuzi,老支
[00:02:45.000 --> 00:02:51.000]  喺1920年代嘅時候曾經發掘過有七千幾塊蝕形文字嘅泥板
[00:02:51.000 --> 00:02:56.000]  呢啲泥板屬於嘅時代係大概公元前千五年度
[00:02:56.000 --> 00:03:02.000]  呢個就係族長時期阿巴喊以撒瓦國呢段嘅時間
[00:03:02.000 --> 00:03:08.000]  呢啲嘅泥板有好多種類,有啲法律嘅條文或者商務嘅記錄
[00:03:08.000 --> 00:03:12.000]  畀我一個視窗能夠見到當時嘅風俗習慣
[00:03:12.000 --> 00:03:15.000]  其中一塊嘅泥板講到乜嘢?
[00:03:15.000 --> 00:03:19.000]  佢講到一個妻子叫做Nimnu
[00:03:19.000 --> 00:03:26.000]  佢生到仔嘅話呢個夫君Nimnu就唔可以另娶妻,因為佢生唔到仔
[00:03:26.000 --> 00:03:35.000]  但係如果佢生唔到細度嘅話呢個妻子就要為夫君搵一個僕婢作他的妾
[00:03:35.000 --> 00:03:41.000]  而呢個僕婢嘅後代佢係唔可以送走,因為係歸佢名下
[00:03:41.000 --> 00:03:51.000]  所以任何呢個妻子為到夫君所生嘅孩子,甚至係因著代人母嘅妾事所生嘅
[00:03:51.000 --> 00:03:55.000]  都可以承受嗰個土地呀房屋呀產業等等
[00:03:55.000 --> 00:04:00.000]  另外一個例子就係舊亞述帝國,大概公元前1800年
[00:04:00.000 --> 00:04:03.000]  更加近阿巴喊呢個嘅時間
[00:04:03.000 --> 00:04:08.000]  泥板記錄啲乜嘢呢?就係一個丈夫娶咗一個妻子
[00:04:08.000 --> 00:04:13.000]  佢話假如兩年之內呢個妻子未能夠為他生子
[00:04:13.000 --> 00:04:18.000]  他可以買一個僕婢就為佢生子
[00:04:18.000 --> 00:04:26.000]  呢啲嘅內容同創世紀族長嘅家庭故事不辱嘅故事非常之相近
[00:04:26.000 --> 00:04:30.000]  所以咁樣諗嘅時候薩奈喺呢個時候
[00:04:30.000 --> 00:04:40.000]  佢或者只不過係動用佢當時呢啲婚約嘅條款,一啲風俗習慣嚟到去解決呢個冇後代嘅問題
[00:04:40.000 --> 00:04:43.000]  你聽聽薩奈嘅說話講乜嘢
[00:04:43.000 --> 00:04:47.000]  十六章第二節薩奈就對佢丈夫阿布蘭講
[00:04:47.000 --> 00:04:51.000]  佢話請看耶和華使我不能生育
[00:04:51.000 --> 00:04:56.000]  求你去親近我嘅婢女或者我要從她得孩子
[00:04:56.000 --> 00:05:00.000]  但係喺薩奈嘅心目中邊個錯呢
[00:05:00.000 --> 00:05:04.000]  佢認為係耶和華使佢唔能夠生育
[00:05:04.000 --> 00:05:07.000]  之前就係阿布蘭嘅信心受考驗
[00:05:07.000 --> 00:05:13.000]  到呢一章十六章就係薩奈嘅信心受到考驗
[00:05:13.000 --> 00:05:18.000]  可能年老嘅薩奈以為上帝應許佢能夠生子
[00:05:18.000 --> 00:05:21.000]  到呢個時候已經係等唔切
[00:05:21.000 --> 00:05:26.000]  佢可能以為好快但係呢個時候有啲心急
[00:05:26.000 --> 00:05:30.000]  十六章第三節呢個故事繼續發展落去
[00:05:30.000 --> 00:05:34.000]  阿布蘭在迦南地悶了十年
[00:05:34.000 --> 00:05:38.000]  她的妻子薩奈把自己嘅婢女埃及人夏甲
[00:05:38.000 --> 00:05:41.000]  給了她的丈夫夏布蘭為妾
[00:05:41.000 --> 00:05:44.000]  呢個夏甲可能就係之前十二章
[00:05:44.000 --> 00:05:47.000]  饑荒走難落去埃及嘅時候
[00:05:47.000 --> 00:05:51.000]  上帝由甄殿救佢哋出埃及之後
[00:05:51.000 --> 00:05:54.000]  帶住好多財產亦都好多嘅僕人僕婢
[00:05:54.000 --> 00:05:56.000]  呢個夏甲可能係其中一個
[00:05:56.000 --> 00:06:00.000]  第四節阿布蘭與夏甲親近
[00:06:00.000 --> 00:06:02.000]  夏甲就懷了人
[00:06:02.000 --> 00:06:06.000]  夏甲見自己有新人就興翰佢嘅主母
[00:06:06.000 --> 00:06:08.000]  薩奈就對阿布蘭投訴
[00:06:08.000 --> 00:06:12.000]  佢話我因你受屈我把我嘅婢女送到你懷中
[00:06:12.000 --> 00:06:16.000]  佢見到自己有新人就興翰我
[00:06:16.000 --> 00:06:19.000]  冤孽話在你我中間主持公道
[00:06:19.000 --> 00:06:20.000]  阿布蘭就同佢講
[00:06:20.000 --> 00:06:22.000]  呢個婢女係你手下
[00:06:22.000 --> 00:06:24.000]  你想點待佢就點待佢
[00:06:24.000 --> 00:06:26.000]  於是乎就有家暴出現
[00:06:26.000 --> 00:06:31.000]  呢位夏甲婢女就好不幸地逃走
[00:06:31.000 --> 00:06:34.000]  我哋頭先睇嗰啲泥板就係講到
[00:06:34.000 --> 00:06:38.000]  當時處理呢啲咁嘅問題嘅法律條文
[00:06:38.000 --> 00:06:41.000]  但係聖經就講深入好多
[00:06:41.000 --> 00:06:45.000]  唔係單單去到講表面上嘅風俗習慣
[00:06:45.000 --> 00:06:48.000]  而係講到人性嘅醜陋
[00:06:48.000 --> 00:06:54.000]  夏甲見到自己有新人就去到睇低主母
[00:06:54.000 --> 00:06:57.000]  主母又去報復
[00:06:57.000 --> 00:07:01.000]  如果你從來冇睇過聖經或者冇仔細睇過
[00:07:01.000 --> 00:07:05.000]  你應該會發現你細讀嘅時候
[00:07:05.000 --> 00:07:08.000]  就係嗰種人性真實嘅一面
[00:07:08.000 --> 00:07:11.000]  好多時就喺呢啲故事裏面交代出嚟
[00:07:11.000 --> 00:07:16.000]  係冇分析過嘅創世紀每一個嘅家庭
[00:07:16.000 --> 00:07:19.000]  都係唔健全都係破碎
[00:07:19.000 --> 00:07:22.000]  因為我哋個個都係有血有肉嘅人
[00:07:22.000 --> 00:07:25.000]  如果你嘅家庭係唔健全
[00:07:25.000 --> 00:07:30.000]  或者你咁樣先會更加了解聖經嘅訊息
[00:07:30.000 --> 00:07:32.000]  聖經嘅訊息話畀我哋聽
[00:07:32.000 --> 00:07:34.000]  唔係因為我哋完美
[00:07:34.000 --> 00:07:37.000]  所以神嘅恩典先會嚟到
[00:07:37.000 --> 00:07:39.000]  正係因為我哋係破碎
[00:07:39.000 --> 00:07:41.000]  神嘅恩典又臨到
[00:07:41.000 --> 00:07:44.000]  呢個就係上帝能力所在
[00:07:44.000 --> 00:07:56.000]  故事繼續發展落去
[00:07:56.000 --> 00:07:58.000]  夏革嘅時候應該係粗生大世
[00:07:58.000 --> 00:08:01.000]  行動好不便但係佢要逃亡
[00:08:01.000 --> 00:08:03.000]  佢本身係埃及人
[00:08:03.000 --> 00:08:06.000]  所以佢應該係南地Negev呢個地方
[00:08:06.000 --> 00:08:08.000]  一路沿路返返去埃及
[00:08:08.000 --> 00:08:11.000]  呢條路叫做舒爾之路
[00:08:11.000 --> 00:08:16.000]  經過西乃半島北面一個礦業叫舒爾
[00:08:16.000 --> 00:08:20.000]  一直落到去埃及一個好出名嘅溪谷
[00:08:20.000 --> 00:08:22.000]  叫做Wadi Tumala
[00:08:22.000 --> 00:08:24.000]  咁佢就會返返去埃及
[00:08:24.000 --> 00:08:26.000]  創世紀十六章第七節
[00:08:26.000 --> 00:08:27.000]  發生咩事
[00:08:27.000 --> 00:08:30.000]  耶和華嘅使者係礦業嘅水泉旁邊
[00:08:30.000 --> 00:08:34.000]  就係舒爾路上嘅水旁邊
[00:08:34.000 --> 00:08:36.000]  遇見到夏革
[00:08:36.000 --> 00:08:38.000]  佢就問佢到底你係邊度嚟
[00:08:38.000 --> 00:08:40.000]  同埋你要去邊處
[00:08:40.000 --> 00:08:42.000]  夏革就回答
[00:08:42.000 --> 00:08:47.000]  佢話我係從我嘅主母薩萊面前逃跑出嚟
[00:08:47.000 --> 00:08:49.000]  耶和華嘅使者就同佢講
[00:08:49.000 --> 00:08:50.000]  你返返去
[00:08:50.000 --> 00:08:52.000]  返返去你主母嘅處
[00:08:52.000 --> 00:08:54.000]  伏在佢嘅手下
[00:08:54.000 --> 00:08:56.000]  可能佢意思就係話
[00:08:56.000 --> 00:08:59.000]  返返去就唔好再輕看你嘅主母
[00:08:59.000 --> 00:09:02.000]  儘管係佢嘅權下繼續去生活
[00:09:02.000 --> 00:09:07.000]  神亦都去繼續應許和祝福夏革
[00:09:07.000 --> 00:09:09.000]  同埋佢生嘅孩子
[00:09:09.000 --> 00:09:10.000]  十一節
[00:09:10.000 --> 00:09:12.000]  耶和華嘅使者對夏革講咩
[00:09:12.000 --> 00:09:14.000]  佢話漢你已經壞咗人
[00:09:14.000 --> 00:09:16.000]  你要生一個兒子
[00:09:16.000 --> 00:09:18.000]  你要為佢起名叫做
[00:09:18.000 --> 00:09:19.000]  以實瑪利
[00:09:19.000 --> 00:09:20.000]  Ishmael
[00:09:20.000 --> 00:09:24.000]  以實瑪利意思就係神聽見嘅意思
[00:09:24.000 --> 00:09:25.000]  所以佢解釋
[00:09:25.000 --> 00:09:27.000]  耶和華聽見你嘅苦情
[00:09:27.000 --> 00:09:29.000]  呢個兒子將來會點
[00:09:29.000 --> 00:09:31.000]  將來佢為人必像耶路
[00:09:31.000 --> 00:09:33.000]  佢嘅手要攻打人
[00:09:33.000 --> 00:09:35.000]  人嘅手亦都要攻打佢
[00:09:35.000 --> 00:09:38.000]  他必住在眾弟兄嘅東邊
[00:09:38.000 --> 00:09:40.000]  呢啲咁嘅描述
[00:09:40.000 --> 00:09:45.000]  都係講緊一啲近東嘅遊牧民族
[00:09:45.000 --> 00:09:47.000]  講到以實瑪利將來
[00:09:47.000 --> 00:09:50.000]  就會成為一個遊牧民族嘅支派
[00:09:50.000 --> 00:09:53.000]  因此呢個井叫做咩名
[00:09:53.000 --> 00:09:55.000]  叫做比爾拉海內
[00:09:55.000 --> 00:09:57.000]  比爾係咩意思
[00:09:57.000 --> 00:09:59.000]  希伯來文係井嘅意思
[00:09:59.000 --> 00:10:01.000]  拉海就係活著者嘅意思
[00:10:01.000 --> 00:10:05.000]  內大概係看見看顧嘅意思
[00:10:05.000 --> 00:10:07.000]  所以呢個井就紀念
[00:10:07.000 --> 00:10:11.000]  佢同神一個相遇
[00:10:11.000 --> 00:10:14.000]  知道上帝係看顧佢
[00:10:14.000 --> 00:10:16.000]  呢個地方就係喺迦底斯
[00:10:16.000 --> 00:10:18.000]  同埋巴列嘅中間
[00:10:18.000 --> 00:10:21.000]  之後夏革當然就返咗去
[00:10:21.000 --> 00:10:23.000]  十五節點樣交代呢
[00:10:23.000 --> 00:10:27.000]  夏革就給亞伯蘭生了一個孩子
[00:10:27.000 --> 00:10:31.000]  亞伯蘭就給夏革所生嘅兒子起名
[00:10:31.000 --> 00:10:33.000]  叫做以實瑪利
[00:10:33.000 --> 00:10:35.000]  呢個起名嘅動作
[00:10:35.000 --> 00:10:37.000]  就代表亞伯蘭喺呢個時候
[00:10:37.000 --> 00:10:41.000]  就折納呢個以實瑪利作為繼承人
[00:10:41.000 --> 00:10:44.000]  當時神仍然未啟示
[00:10:44.000 --> 00:10:48.000]  未講要從撒萊所生嘅以實
[00:10:48.000 --> 00:10:51.000]  先至係嗰位真名天子
[00:10:51.000 --> 00:10:54.000]  十六節亞伯蘭八十六歲嘅時候
[00:10:54.000 --> 00:10:57.000]  夏革就為佢生咗以實瑪利
[00:10:57.000 --> 00:10:59.000]  我哋要問一個問題
[00:10:59.000 --> 00:11:02.000]  點解要記載一個咁嘅故事
[00:11:02.000 --> 00:11:05.000]  點解要記載以實瑪利呢個故事
[00:11:05.000 --> 00:11:07.000]  首先我哋要搞清楚
[00:11:07.000 --> 00:11:09.000]  我哋作為現代人
[00:11:09.000 --> 00:11:13.000]  我哋唔好亂咁用以實瑪利呢個故事
[00:11:13.000 --> 00:11:15.000]  以為以實瑪利就係
[00:11:15.000 --> 00:11:18.000]  而家嘅巴勒斯坦人或者阿拉伯人
[00:11:18.000 --> 00:11:20.000]  佢嘅後裔就係
[00:11:20.000 --> 00:11:23.000]  而家我哋見到嗰班住喺中東裏面嘅人
[00:11:23.000 --> 00:11:27.000]  點解呢因為呢個呢係唔合歷史
[00:11:27.000 --> 00:11:31.000]  到咗大概公元前五世紀四世紀嘅時候
[00:11:31.000 --> 00:11:34.000]  巴比倫帝國波斯帝國
[00:11:34.000 --> 00:11:37.000]  佔領咗約旦河東西亞半島等等嘅
[00:11:37.000 --> 00:11:39.000]  礦業地方嘅時候
[00:11:39.000 --> 00:11:42.000]  以實瑪利包括埋以東
[00:11:42.000 --> 00:11:47.000]  摩亞阿門等等呢啲嘅世嘅民族
[00:11:47.000 --> 00:11:49.000]  包括呢啲嘅遊牧民族
[00:11:49.000 --> 00:11:51.000]  都其實已經係被消失咗
[00:11:51.000 --> 00:11:53.000]  或者係被同化咗
[00:11:53.000 --> 00:11:55.000]  喺舊約裏面呢
[00:11:55.000 --> 00:11:58.000]  以實瑪利從來都唔係指到呢
[00:11:58.000 --> 00:12:01.000]  今日嘅阿拉伯
[00:12:01.000 --> 00:12:05.000]  阿拉伯呢個嘅名字
[00:12:05.000 --> 00:12:07.000]  呢個標籤
[00:12:07.000 --> 00:12:11.000]  泛指散居喺一個好大嘅領域
[00:12:11.000 --> 00:12:16.000]  西拉半島阿拉伯半島
[00:12:16.000 --> 00:12:18.000]  好多嘅遊牧民族
[00:12:18.000 --> 00:12:21.000]  都係泛指阿拉伯
[00:12:21.000 --> 00:12:26.000]  呢個唔係單一嘅一個種族嘅標籤
[00:12:26.000 --> 00:12:30.000]  因為到咗主後七世紀
[00:12:30.000 --> 00:12:32.000]  伊斯蘭帝國興起嘅時候
[00:12:32.000 --> 00:12:35.000]  就夾雜咗好多唔同嘅地方
[00:12:35.000 --> 00:12:36.000]  好多唔同嘅語言
[00:12:36.000 --> 00:12:38.000]  宗教文化
[00:12:38.000 --> 00:12:44.000]  先至醞釀咗一個阿拉伯嘅身份
[00:12:44.000 --> 00:12:48.000]  所以現代伊斯蘭教裏面一啲嘅講法
[00:12:48.000 --> 00:12:52.000]  無可麥得就係以實瑪利嘅後人
[00:12:52.000 --> 00:12:54.000]  呢個係唔合乎歷史
[00:12:54.000 --> 00:12:57.000]  所以呢個以實瑪利嘅故事
[00:12:57.000 --> 00:13:00.000]  就同今日中東發生咩事
[00:13:00.000 --> 00:13:04.000]  冇咩直接嘅歷史嘅關係
[00:13:04.000 --> 00:13:06.000]  我哋要記得睇聖經
[00:13:06.000 --> 00:13:07.000]  我哋要知道
[00:13:07.000 --> 00:13:09.000]  聖經唔係直接寫畀我哋
[00:13:09.000 --> 00:13:11.000]  聖經要明白嘅時候
[00:13:11.000 --> 00:13:13.000]  首先我哋先要問
[00:13:13.000 --> 00:13:15.000]  外國讀者聽見呢個故事嘅時候
[00:13:15.000 --> 00:13:17.000]  佢哋會有啲乜嘢嘅反應
[00:13:17.000 --> 00:13:19.000]  創世紀成書嘅時候
[00:13:19.000 --> 00:13:22.000]  最早大概應該係
[00:13:22.000 --> 00:13:24.000]  聯合王國United Kingdom嘅時候
[00:13:24.000 --> 00:13:26.000]  當時係大衛索羅門
[00:13:26.000 --> 00:13:29.000]  已經以色列國建立咗國家
[00:13:29.000 --> 00:13:31.000]  係太平盛世嘅時候
[00:13:31.000 --> 00:13:33.000]  四周就有好多唔同嘅民族
[00:13:33.000 --> 00:13:35.000]  唔同嘅國家
[00:13:35.000 --> 00:13:38.000]  創世紀去到講呢啲列祖嘅故事嘅時候
[00:13:38.000 --> 00:13:41.000]  其實好多時就係想回答一個問題
[00:13:41.000 --> 00:13:44.000]  佢就話睇下呢啲倫國
[00:13:44.000 --> 00:13:46.000]  呢啲民族
[00:13:46.000 --> 00:13:48.000]  呢啲附近周圍嘅國家
[00:13:48.000 --> 00:13:51.000]  其實都係我哋嘅遠房親戚
[00:13:51.000 --> 00:13:53.000]  譬如我哋睇過羅德
[00:13:53.000 --> 00:13:55.000]  羅德嘅後裔
[00:13:55.000 --> 00:13:57.000]  我哋知道之後交代嘅
[00:13:57.000 --> 00:13:59.000]  就係摩訶同埋阿門
[00:13:59.000 --> 00:14:01.000]  以素以東
[00:14:01.000 --> 00:14:03.000]  之後所交代嘅故事
[00:14:03.000 --> 00:14:05.000]  呢度講到以實馬利
[00:14:05.000 --> 00:14:07.000]  呢啲都係
[00:14:07.000 --> 00:14:09.000]  普遍嘅因典
[00:14:09.000 --> 00:14:11.000]  就係阿布拉罕嘅
[00:14:11.000 --> 00:14:13.000]  子孫嘅遠房親戚
[00:14:13.000 --> 00:14:15.000]  以色列國
[00:14:15.000 --> 00:14:17.000]  喺呢個時候已經建咗國
[00:14:17.000 --> 00:14:19.000]  喺呢啲倫國嘅中間
[00:14:19.000 --> 00:14:21.000]  咁就要問一個問題
[00:14:21.000 --> 00:14:23.000]  到底以色列
[00:14:23.000 --> 00:14:25.000]  神嘅子民
[00:14:25.000 --> 00:14:27.000]  係應該有咩身份有咩使命
[00:14:27.000 --> 00:14:29.000]  你記得
[00:14:29.000 --> 00:14:31.000]  神呼召阿布拉罕嘅時候有咩目的
[00:14:31.000 --> 00:14:33.000]  叫萬國得福
[00:14:33.000 --> 00:14:35.000]  所以神嘅子民
[00:14:35.000 --> 00:14:37.000]  聽見呢啲列祖嘅故事嘅時候
[00:14:37.000 --> 00:14:39.000]  佢就要明白
[00:14:39.000 --> 00:14:41.000]  點樣使萬國能夠得福
[00:14:41.000 --> 00:14:43.000]  能夠認識耶和華
[00:14:43.000 --> 00:14:45.000]  你有冇睇呢個故事嘅時候
[00:14:45.000 --> 00:14:47.000]  諗起好似有啲奇怪
[00:14:47.000 --> 00:14:49.000]  就係我哋明明知道
[00:14:49.000 --> 00:14:51.000]  故事嘅結局
[00:14:51.000 --> 00:14:53.000]  結局就係最後以實馬利
[00:14:53.000 --> 00:14:55.000]  唔係真命天子
[00:14:55.000 --> 00:14:57.000]  唔係真正嘅繼承人
[00:14:57.000 --> 00:14:59.000]  以撒先至係
[00:14:59.000 --> 00:15:01.000]  但係神都多方嘅
[00:15:01.000 --> 00:15:03.000]  嚟到去眷顧
[00:15:03.000 --> 00:15:05.000]  因為呢度講緊宗神學
[00:15:05.000 --> 00:15:07.000]  就係以色列嘅神
[00:15:07.000 --> 00:15:09.000]  呢位阿布拉罕嘅神
[00:15:09.000 --> 00:15:11.000]  就係萬國嘅神
[00:15:11.000 --> 00:15:13.000]  萬國嘅主宰
[00:15:13.000 --> 00:15:15.000]  最明顯
[00:15:15.000 --> 00:15:17.000]  創世紀最結尾嘅時候
[00:15:17.000 --> 00:15:19.000]  就係神藉住約瑟
[00:15:19.000 --> 00:15:21.000]  唔單止救咗亞國家
[00:15:21.000 --> 00:15:23.000]  亦都救咗所謂天下嘅人
[00:15:23.000 --> 00:15:25.000]  神嘅子民
[00:15:25.000 --> 00:15:27.000]  可唔可以去祝福萬國
[00:15:27.000 --> 00:15:29.000]  呢一個就係創世紀
[00:15:29.000 --> 00:15:31.000]  想答嘅問題
[00:15:31.000 --> 00:15:33.000]  呢啲嘅列國能唔能夠藉住
[00:15:33.000 --> 00:15:35.000]  以色列民
[00:15:35.000 --> 00:15:37.000]  能夠去認識耶和華
[00:15:37.000 --> 00:15:39.000]  能夠得到真正嘅祝福
[00:15:39.000 --> 00:15:41.000]  或者我哋今日套用
[00:15:41.000 --> 00:15:43.000]  我哋呢一個情境
[00:15:43.000 --> 00:15:45.000]  我哋作為基督徒
[00:15:45.000 --> 00:15:47.000]  你有冇聽過好多人
[00:15:47.000 --> 00:15:49.000]  信主嘅故事
[00:15:49.000 --> 00:15:51.000]  往往係因著乜嘢嘅原因
[00:15:51.000 --> 00:15:53.000]  係因著佢哋
[00:15:53.000 --> 00:15:55.000]  喺信主嘅人身上
[00:15:55.000 --> 00:15:57.000]  得到一啲嘅祝福
[00:15:57.000 --> 00:15:59.000]  得到一啲嘅服侍
[00:15:59.000 --> 00:16:01.000]  得到一啲嘅擺上
[00:16:01.000 --> 00:16:03.000]  神嘅子民
[00:16:03.000 --> 00:16:05.000]  由古至今都係活喺萬國之中
[00:16:05.000 --> 00:16:07.000]  可唔可以
[00:16:07.000 --> 00:16:09.000]  我哋意識到呢一方面
[00:16:09.000 --> 00:16:11.000]  以致我哋能夠明白
[00:16:11.000 --> 00:16:13.000]  我哋今時今日嘅使命
[00:16:13.000 --> 00:16:15.000]  有少少似耶穌所講
[00:16:15.000 --> 00:16:17.000]  喺登山部分
[00:16:17.000 --> 00:16:19.000]  萬大科第五章第十六節
[00:16:19.000 --> 00:16:21.000]  佢話照樣你哋嘅光
[00:16:21.000 --> 00:16:23.000]  要照在人哋嘅面前
[00:16:23.000 --> 00:16:25.000]  眾民嘅萬國嘅面前
[00:16:25.000 --> 00:16:27.000]  讓佢哋見到
[00:16:27.000 --> 00:16:29.000]  你哋嘅好行為
[00:16:29.000 --> 00:16:31.000]  去稱讚我哋天上嘅父
[00:16:31.000 --> 00:16:55.000]  嚟到創世紀第十七章
[00:16:55.000 --> 00:16:57.000]  亞伯蘭九十九歲嘅時候
[00:16:57.000 --> 00:16:59.000]  其他顯然對他說
[00:16:59.000 --> 00:17:01.000]  我是全能嘅神
[00:17:01.000 --> 00:17:03.000]  你要喺我面前行事為人
[00:17:03.000 --> 00:17:05.000]  你要作完全人
[00:17:05.000 --> 00:17:07.000]  我要與你立約
[00:17:07.000 --> 00:17:09.000]  要使你的後裔人丁慶和
[00:17:09.000 --> 00:17:11.000]  亞伯拉罕嘅故事由開始到現在
[00:17:11.000 --> 00:17:13.000]  神係一步一步嘅
[00:17:13.000 --> 00:17:15.000]  嚟到去揭示佢嘅計劃
[00:17:15.000 --> 00:17:17.000]  嚟到去啟示佢嘅計劃
[00:17:17.000 --> 00:17:19.000]  而家嚟到第十七章
[00:17:19.000 --> 00:17:21.000]  就係整個亞伯拉罕嘅故事裏面
[00:17:21.000 --> 00:17:23.000]  啟示嘅最詳細嘅一章
[00:17:23.000 --> 00:17:25.000]  裏面有啲咩元素呢
[00:17:25.000 --> 00:17:27.000]  有幾樣
[00:17:27.000 --> 00:17:29.000]  第一樣就係一個新嘅名字
[00:17:29.000 --> 00:17:31.000]  亞伯蘭就變成亞伯拉罕
[00:17:31.000 --> 00:17:33.000]  或者個音可以變成
[00:17:33.000 --> 00:17:35.000]  解作多國之父
[00:17:35.000 --> 00:17:37.000]  father of all nations
[00:17:37.000 --> 00:17:39.000]  many nations
[00:17:39.000 --> 00:17:41.000]  撒萊變成撒拉勒
[00:17:41.000 --> 00:17:43.000]  個音亦都係好似
[00:17:43.000 --> 00:17:45.000]  多國嘅母
[00:17:45.000 --> 00:17:47.000]  或者一個皇后
[00:17:47.000 --> 00:17:49.000]  咁嘅意思
[00:17:49.000 --> 00:17:51.000]  近東嘅文化裏面
[00:17:51.000 --> 00:17:53.000]  名字唔係單單一個嘅標詞
[00:17:53.000 --> 00:17:55.000]  名字往往係去到表達
[00:17:55.000 --> 00:17:58.000]  一個人存在嘅目的
[00:17:58.000 --> 00:18:00.000]  佢嘅destiny
[00:18:00.000 --> 00:18:03.000]  佢將來要成為點樣嘅一個身份
[00:18:03.000 --> 00:18:06.000]  就係講出亞伯拉罕
[00:18:06.000 --> 00:18:09.000]  同埋佢嘅子孫神國嘅子民
[00:18:09.000 --> 00:18:11.000]  佢嘅destiny係為咗啲乜嘢
[00:18:11.000 --> 00:18:13.000]  係為咗萬國
[00:18:13.000 --> 00:18:15.000]  第二個元素係乜嘢
[00:18:15.000 --> 00:18:18.000]  第二個元素就係君王會從亞伯拉罕而出
[00:18:18.000 --> 00:18:20.000]  換句話講之前所講過嘅
[00:18:20.000 --> 00:18:22.000]  我要去祝福你
[00:18:22.000 --> 00:18:24.000]  要使你成為大國
[00:18:24.000 --> 00:18:26.000]  呢度又進一步話畀亞伯拉罕聽
[00:18:26.000 --> 00:18:28.000]  因為將會有皇室
[00:18:28.000 --> 00:18:30.000]  從你身上出嚟
[00:18:30.000 --> 00:18:32.000]  就比之前神所應許嘅
[00:18:32.000 --> 00:18:34.000]  更加進一步嘅
[00:18:34.000 --> 00:18:36.000]  嚟到啟示
[00:18:36.000 --> 00:18:38.000]  第三就係以撒
[00:18:38.000 --> 00:18:40.000]  終於睇到佢嘅名字
[00:18:40.000 --> 00:18:42.000]  十七章第十九節
[00:18:42.000 --> 00:18:44.000]  神說你嘅妻子撒拉
[00:18:44.000 --> 00:18:47.000]  真的要為你生一個兒子
[00:18:47.000 --> 00:18:50.000]  你要給她起名叫做以撒
[00:18:50.000 --> 00:18:52.000]  我要與她建立我的約
[00:18:52.000 --> 00:18:56.000]  作她後裔的榮約
