
[00:00:00.000 --> 00:00:04.560]  昨天晚上唱了我的首歌之後,很多姐妹問在哪裏找到
[00:02:21.080 --> 00:02:23.160]  西方的國家好像荷蘭
[00:02:23.160 --> 00:02:31.160]  比利時、西班牙、加拿大、挪威、瑞典
[00:02:31.160 --> 00:02:39.680]  葡萄牙、冰島、阿根廷、丹麥、巴西、法國
[00:02:39.680 --> 00:02:47.560]  和美國都施行了同性婚姻合法化
[00:02:47.560 --> 00:02:53.160]  2003年美國的聖宮會安立同性戀的主教
[00:02:53.160 --> 00:02:59.960]  2003年美國的聖公會就安立了同性戀的人做主教
[00:02:59.960 --> 00:03:07.080]  2012年同性戀的人可以成為平性徒領袖
[00:03:07.080 --> 00:03:10.880]  同性戀的人都可以做到平信徒領袖
[00:03:10.880 --> 00:03:12.520]  也可以安立成為牧師
[00:03:12.520 --> 00:03:14.760]  也可以被安立成為牧師
[00:03:14.760 --> 00:03:18.920]  在歐洲曾經是宗教改革的大本營荷蘭
[00:03:18.920 --> 00:03:22.920]  在歐洲曾經是改革中的大本營荷蘭
[00:03:22.920 --> 00:03:25.240]  現在叫做妓女之都
[00:03:25.240 --> 00:03:29.720]  現在竟然有一個妓女之都的稱呼
[00:03:29.720 --> 00:03:34.160]  1962年的美國
[00:03:34.160 --> 00:03:42.600]  在公立學校禁止公開禱告
[00:03:42.600 --> 00:03:46.560]  第二年就是1963年
[00:03:46.560 --> 00:03:52.800]  在公立學校讀經也是非法的
[00:03:52.800 --> 00:03:56.720]  在美國的福音派
[00:03:56.720 --> 00:04:01.080]  1900年有基督徒42.2%
[00:04:01.080 --> 00:04:06.720]  1900年基督徒的人口佔了42.2%
[00:04:06.720 --> 00:04:09.800]  現在的福音派只是14%而已
[00:04:09.800 --> 00:04:13.640]  現在的福音派只是14%而已
[00:04:13.640 --> 00:04:17.800]  美國好像很希望每年增加4000間教會
[00:04:17.800 --> 00:04:21.960]  美國好像很希望每年增加多4000間教會
[00:04:21.960 --> 00:04:24.160]  卻有7000間禮拜堂關閉
[00:04:24.160 --> 00:04:26.760]  但卻有7000間禮拜堂關閉了
[00:04:26.760 --> 00:04:28.400]  2010年的統計
[00:04:28.400 --> 00:04:30.280]  2010年的統計
[00:04:30.280 --> 00:04:35.400]  在澳洲18到30歲的這一群的青年裏面
[00:04:35.400 --> 00:04:40.480]  在澳洲18到30歲的這一群的青年裏面
[00:04:40.480 --> 00:04:42.120]  只有1/4就是24%說我是基督徒
[00:04:42.120 --> 00:04:47.080]  只有1/4就是24%自認自己是基督徒
[00:04:47.080 --> 00:04:50.480]  去年11月
[00:04:50.480 --> 00:04:55.880]  英國的聖公會做了一個主導文的視頻
[00:04:55.880 --> 00:05:00.760]  英國的聖公會做了一個主導文的視頻
[00:05:00.760 --> 00:05:03.600]  這個視頻是講不同階級的人
[00:05:03.600 --> 00:05:06.080]  他們朗誦主導文
[00:05:06.080 --> 00:05:09.560]  這個視頻是講不同階級的人
[00:05:09.560 --> 00:05:11.880]  他們朗誦主導文
[00:05:11.880 --> 00:05:16.920]  準備在全國的戲院開始放映電影的時候先播放
[00:05:16.920 --> 00:05:22.080]  準備在全國的電影院在他們放映之前先播出主導文
[00:05:22.080 --> 00:05:25.400]  這個收到這個機構數位Digital
[00:05:25.400 --> 00:05:29.560]  數位戲院媒介機構禁止廣播
[00:05:29.560 --> 00:05:34.240]  他們收到很多的戲院數位戲院禁止廣播
[00:05:34.240 --> 00:05:36.840]  當時聖公會的大主教很生氣
[00:05:36.840 --> 00:05:39.760]  當時聖公會的大主教就非常氣怒
[00:05:39.760 --> 00:05:43.040]  英國的首相英國的市長也很生氣
[00:05:43.040 --> 00:05:46.440]  英國的首相市長他都非常憤怒
[00:05:46.440 --> 00:05:49.040]  他認為連主導文也禁止
[00:05:49.040 --> 00:05:50.640]  這個國家已經很糟糕了
[00:05:50.640 --> 00:05:53.280]  他們連主統文都禁止
[00:05:53.280 --> 00:05:55.840]  這個國家實在是亂了
[00:05:55.840 --> 00:05:58.480]  你看西方的教會起跟落
[00:05:58.480 --> 00:05:59.840]  才兩百年的時間
[00:05:59.840 --> 00:06:05.000]  看看西方的教會起跟落不過是二百年之間的事
[00:06:05.000 --> 00:06:06.560]  很令人心寒
[00:06:06.560 --> 00:06:08.120]  很令人心寒
[00:06:08.120 --> 00:06:12.600]  今天在港九培運研究大會的最後第二個晚上
[00:06:12.600 --> 00:06:16.480]  今天晚上在港島培靈研經會尾椅的晚上
[00:06:16.480 --> 00:06:19.840]  我向普世華人教會做一個溫馨提示
[00:06:19.840 --> 00:06:23.240]  我向普世華人教會做一個溫馨的提示
[00:06:23.240 --> 00:06:26.400]  我們必須不斷在恩典中成長
[00:06:26.400 --> 00:06:30.040]  我們必須不斷在恩典中成長
[00:06:30.040 --> 00:06:33.000]  我們要同時推動猜拳和門訓
[00:06:33.000 --> 00:06:36.680]  我們必須同時推動猜拳和門訓
[00:06:36.680 --> 00:06:39.840]  否則神也會把我們的燈台拿去
[00:06:39.840 --> 00:06:42.640]  否則神也會把我們的燈台拿去
[00:06:42.640 --> 00:06:46.640]  那麼我們投資了大量的人力物力進天國的時候
[00:06:46.640 --> 00:06:49.760]  我們投資了大量的人力物力進天國的時候
[00:06:49.760 --> 00:06:51.160]  都化為烏有
[00:06:51.160 --> 00:06:52.720]  都會化為烏有
[00:06:52.720 --> 00:06:54.840]  成為外邦人的笑柄
[00:06:54.840 --> 00:06:57.200]  成為外邦人的笑柄
[00:06:57.200 --> 00:06:59.160]  這十晚的分心會的主題
[00:06:59.160 --> 00:07:01.640]  這十天晚上的粉庭會的主題
[00:07:01.640 --> 00:07:03.720]  活出夜夜精彩的人生
[00:07:03.720 --> 00:07:05.960]  活出夜夜精彩的人生
[00:07:05.960 --> 00:07:09.320]  我們已經思想過前面的好多方面
[00:07:09.320 --> 00:07:11.600]  我們已經思想過前面的好多方面
[00:07:11.600 --> 00:07:14.280]  包括敬拜感恩堅韌
[00:07:14.280 --> 00:07:16.960]  包括敬拜感恩堅韌
[00:07:16.960 --> 00:07:18.440]  饒恕愛
[00:07:18.440 --> 00:07:19.880]  饒恕愛
[00:07:19.880 --> 00:07:21.240]  認罪信心
[00:07:21.240 --> 00:07:22.680]  認罪信心
[00:07:22.680 --> 00:07:23.320]  猜拳
[00:07:23.320 --> 00:07:23.960]  猜拳
[00:07:23.960 --> 00:07:25.000]  今晚講什麼呢?
[00:07:25.000 --> 00:07:26.040]  今晚講什麼呢?
[00:07:26.040 --> 00:07:28.840]  今晚是講猜拳和門訓兩件事
[00:07:28.840 --> 00:07:32.320]  今晚是講到猜拳和門訓兩件事
[00:07:32.320 --> 00:07:34.360]  我找到菲律賓書第一章
[00:07:34.360 --> 00:07:36.760]  就是把猜拳和門訓合在一起講的
[00:07:36.760 --> 00:07:41.360]  我在菲律賓書第一章見到猜拳和門訓是合在一起講的
[00:07:41.360 --> 00:07:43.640]  因為如果大使命
[00:07:43.640 --> 00:07:47.680]  你只講猜拳或者只講門訓都是忽略了一方面
[00:07:47.680 --> 00:07:50.720]  因為如果大使命你只是講猜拳
[00:07:50.720 --> 00:07:52.760]  或者只是講門訓
[00:07:52.760 --> 00:07:54.840]  你都是忽略了另一方面
[00:07:54.840 --> 00:07:56.560]  我這樣分兩個分題
[00:07:56.560 --> 00:07:58.320]  我這樣分兩個分題
[00:07:58.320 --> 00:08:00.720]  第一,兼顧猜拳的支柱
[00:08:00.720 --> 00:08:02.000]  第三到五節
[00:08:02.000 --> 00:08:05.120]  第一,是兼顧猜拳的支柱
[00:08:05.120 --> 00:08:06.920]  第三到第五節
[00:08:06.920 --> 00:08:09.360]  第二,是提升生命的層次
[00:08:09.360 --> 00:08:12.600]  第二,是提升生命的層次
[00:08:12.600 --> 00:08:13.680]  九到十一節
[00:08:13.680 --> 00:08:14.800]  九到十一節
[00:08:14.800 --> 00:08:16.400]  所以第二是門訓
[00:08:16.400 --> 00:08:17.880]  所以第一是門訓
[00:08:17.880 --> 00:08:19.240]  我們先來思想
[00:08:19.240 --> 00:08:21.480]  第一方面,鞏固猜拳的支柱
[00:08:21.480 --> 00:08:26.000]  第一方面,鞏固猜拳的支柱
[00:08:26.000 --> 00:08:29.080]  我每逢想念你們就感謝我的神
[00:08:29.080 --> 00:08:32.440]  我每逢想念你們就感謝我的神
[00:08:32.440 --> 00:08:35.120]  每逢為你們眾人祈求的時候
[00:08:35.120 --> 00:08:37.440]  每逢為你們眾人祈求的時候
[00:08:37.440 --> 00:08:39.800]  才是歡歡喜喜的祈求
[00:08:39.800 --> 00:08:42.200]  才是歡歡喜喜的祈求
[00:08:42.200 --> 00:08:44.280]  因為從頭一天直到如今
[00:08:44.280 --> 00:08:46.480]  因為從頭一天直到如今
[00:08:46.480 --> 00:08:48.920]  你們是同心合意興旺福音
[00:08:48.920 --> 00:08:51.520]  你們是同心合意興旺福音
[00:08:51.520 --> 00:08:55.000]  我深信那在你們心裡動了善功的
[00:08:55.000 --> 00:08:58.360]  我深信那在你們心裡動了善功的
[00:08:58.360 --> 00:08:59.800]  必成全這功
[00:08:59.800 --> 00:09:01.280]  必成全這功
[00:09:01.280 --> 00:09:03.160]  直到耶穌基督來的日子
[00:09:03.160 --> 00:09:05.680]  直到耶穌基督來的日子
[00:09:05.680 --> 00:09:07.880]  保羅開宗明義的說
[00:09:07.880 --> 00:09:09.720]  保羅開宗明義的說
[00:09:09.720 --> 00:09:11.640]  我一提到菲律賓教會
[00:09:11.640 --> 00:09:13.040]  我就感謝神
[00:09:13.040 --> 00:09:15.880]  我一提到菲律賓教會我就感謝神
[00:09:15.880 --> 00:09:18.160]  那如果你的主任牧師已經離開了
[00:09:18.160 --> 00:09:20.040]  那如果你的主任牧師已經離開了
[00:09:20.040 --> 00:09:22.600]  那如果你的主任牧師已經離開了
[00:09:22.600 --> 00:09:24.160]  他一想到你的教會
[00:09:24.160 --> 00:09:25.080]  他就很開心
[00:09:25.080 --> 00:09:26.760]  他一想到你的教會
[00:09:26.760 --> 00:09:27.880]  他就很開心
[00:09:27.880 --> 00:09:29.120]  或者是他一想到教會
[00:09:29.120 --> 00:09:31.480]  他就心非是彼
[00:09:31.480 --> 00:09:33.000]  他一想到教會的時候
[00:09:33.000 --> 00:09:35.320]  他就心非是彼
[00:09:35.320 --> 00:09:39.160]  所以可見菲律賓教會是一間非常好的教會
[00:09:39.160 --> 00:09:42.040]  可見菲律賓教會是一間非常好的教會
[00:09:42.040 --> 00:09:46.040]  我用中文五個版本來讀第五節
[00:09:46.040 --> 00:09:51.640]  我用中文五個版本來讀第五節
[00:09:51.640 --> 00:09:54.600]  新譯本是在福音事供上有份
[00:09:54.600 --> 00:09:58.200]  新譯本是在福音的事供上有份
[00:09:58.200 --> 00:10:02.400]  新譜及譯本是是我傳福音的夥伴
[00:10:02.400 --> 00:10:06.600]  新譜及譯本是我傳福音的夥伴
[00:10:06.600 --> 00:10:10.440]  ASB屬於 your fellowship in furtherance of the gospel
[00:10:10.440 --> 00:10:13.640]  美國標準的版本
[00:10:13.640 --> 00:10:17.080]  ASB屬於 your fellowship in furtherance of the gospel
[00:10:17.080 --> 00:10:19.520]  賀本是同心合意的興旺福音
[00:10:19.520 --> 00:10:22.920]  賀本是同心合意的興旺福音
[00:10:22.920 --> 00:10:27.200]  Message是Believing and Proclaiming God's Message
[00:10:27.200 --> 00:10:32.640]  Message的譯本是Believing and Proclaiming God's Message
[00:10:32.640 --> 00:10:35.000]  很奇妙,五個版本裡面
[00:10:35.000 --> 00:10:37.280]  很奇妙,五個版本裡面
[00:10:37.280 --> 00:10:39.680]  前面三個版本帶著一個意思
[00:10:39.680 --> 00:10:42.040]  前面三個版本帶著一個意思
[00:10:42.040 --> 00:10:44.240]  後面兩個版本帶著另外一個意思
[00:10:44.240 --> 00:10:47.160]  後面兩個版本帶著另一個意思
[00:10:47.160 --> 00:10:48.880]  但是兩個意思合起來
[00:10:48.880 --> 00:10:51.320]  就是成為一個完整的教導
[00:10:51.320 --> 00:10:54.240]  但是兩個版本合起來
[00:10:54.240 --> 00:10:57.200]  就是神給我們一個很完整的教導
[00:10:57.200 --> 00:10:59.040]  那頭三個版本講什麼呢?
[00:10:59.040 --> 00:11:00.800]  頭兩個版本講什麼呢?
[00:11:00.800 --> 00:11:04.960]  福音的事供上有份
[00:11:04.960 --> 00:11:08.280]  是我傳福音的夥伴
[00:11:08.280 --> 00:11:12.960]  Fellowship with the Ferdinands of the Gospel
[00:11:12.960 --> 00:11:14.760]  這三個合起來之後
[00:11:14.760 --> 00:11:19.480]  菲律賓將會是保羅的福音夥伴
[00:11:19.480 --> 00:11:22.680]  這三個譯本合起來就說
[00:11:22.680 --> 00:11:26.400]  這個菲律賓教會是保羅福音的夥伴
[00:11:26.400 --> 00:11:31.040]  就是他們用實際的行動來拖住保羅去傳福音
[00:11:31.040 --> 00:11:34.840]  就是他們用實際的行動拖住保羅來傳福音
[00:11:34.840 --> 00:11:37.600]  透過金錢奉獻
[00:11:37.600 --> 00:11:38.640]  透過禱告
[00:11:38.640 --> 00:11:39.720]  透過祈禱
[00:11:39.720 --> 00:11:41.600]  透過關懷
[00:11:41.600 --> 00:11:44.200]  我用英文是to give, to pray, and to care for
[00:11:44.200 --> 00:11:46.920]  用英文就是to give, to pray, and to care for
[00:11:46.920 --> 00:11:48.840]  然後來研究這三個支柱
[00:11:48.840 --> 00:11:51.160]  我們研究一下這三個支柱
[00:11:51.160 --> 00:11:54.000]  第一個拆傳支柱是to give 獻金
[00:11:54.000 --> 00:11:57.120]  第一個拆傳的支柱就是去獻金
[00:11:57.120 --> 00:12:00.960]  保羅宣教的經費主要來自菲律賓教會
[00:12:00.960 --> 00:12:04.360]  保羅宣教的經費主要來自菲律賓教會
[00:12:04.360 --> 00:12:06.480]  那這個教會不是一次過奉獻
[00:12:06.480 --> 00:12:08.400]  那這個教會不是一次過奉獻
[00:12:08.400 --> 00:12:13.720]  而是恆常的用金錢支持保羅的宣教旅程
[00:12:13.720 --> 00:12:18.200]  而是恆常的用金錢支持保羅的宣教旅程
[00:12:18.200 --> 00:12:20.480]  如果沒有菲律賓教會
[00:12:20.480 --> 00:12:22.280]  如果沒有菲律賓教會
[00:12:22.280 --> 00:12:24.960]  就沒有保羅的短宣
[00:12:24.960 --> 00:12:27.040]  就沒有保羅的短宣
[00:12:27.040 --> 00:12:28.840]  也沒有保羅的書信
[00:12:28.840 --> 00:12:32.080]  也沒有保羅的書信
[00:12:32.080 --> 00:12:34.480]  所以我們看到這個獻金
[00:12:34.480 --> 00:12:36.280]  用金錢來支持宣教
[00:12:36.280 --> 00:12:37.880]  是第一個支柱很重要的
[00:12:37.880 --> 00:12:41.720]  看看他怎樣用金錢來支持保羅的宣教
[00:12:41.720 --> 00:12:43.120]  第一個支柱
[00:12:43.120 --> 00:12:48.360]  鍾瑪麗姐妹在美國家庭旅遊長達25年
[00:12:48.360 --> 00:12:53.600]  鍾瑪麗姐妹在美國做家庭旅遊長達20年
[00:12:53.600 --> 00:12:54.800]  她是沒有什麼錢的
[00:12:54.800 --> 00:12:56.160]  她自己沒有什麼錢的
[00:12:56.160 --> 00:12:59.600]  所以她死後就有人拿她的帳簿來看看
[00:12:59.600 --> 00:13:00.800]  到她死了之後
[00:13:00.800 --> 00:13:03.680]  人們就把她的帳簿拿來看看
[00:13:03.680 --> 00:13:04.960]  左邊是收入
[00:13:04.960 --> 00:13:06.160]  右邊是支柱
[00:13:06.160 --> 00:13:07.280]  左邊是收入
[00:13:07.280 --> 00:13:08.560]  右邊是支柱
[00:13:08.560 --> 00:13:10.160]  看到右邊寫什麼呢?
[00:13:10.160 --> 00:13:11.480]  看他右邊怎麼寫的呢?
[00:13:11.480 --> 00:13:15.360]  為印度福音事公奉獻50
[00:13:15.360 --> 00:13:16.640]  很高的數目啊
[00:13:16.640 --> 00:13:19.800]  為印度福音事公奉獻了50
[00:13:19.800 --> 00:13:20.680]  都挺高的數目啊
[00:13:20.680 --> 00:13:23.000]  為內地會奉獻50
[00:13:23.000 --> 00:13:25.200]  為內地會奉獻50
[00:13:25.200 --> 00:13:27.240]  看這個帳簿看下去的時候
[00:13:27.240 --> 00:13:29.560]  在這個帳簿看下去的時候
[00:13:29.560 --> 00:13:30.560]  左邊出現了
[00:13:30.560 --> 00:13:32.840]  收到遺產300
[00:13:32.840 --> 00:13:35.120]  左邊就收到他的收入了
[00:13:35.120 --> 00:13:37.480]  他說收到遺產300
[00:13:37.480 --> 00:13:39.680]  等於現在差不多3萬
[00:13:39.680 --> 00:13:41.920]  對現在來說差不多等於3萬了
[00:13:41.920 --> 00:13:44.000]  但是右邊立刻就寫
[00:13:44.000 --> 00:13:47.200]  奉獻300出去
[00:13:47.200 --> 00:13:48.480]  給蘇丹宣教
[00:13:48.480 --> 00:13:50.480]  但右邊就立刻寫了
[00:13:50.480 --> 00:13:53.880]  奉獻300出去為蘇丹的宣教
[00:13:53.880 --> 00:13:55.680]  那如果換成你和我
[00:13:55.680 --> 00:13:57.760]  突然間有一筆這麼大的錢
[00:13:57.760 --> 00:13:58.800]  我們怎麼用?
[00:13:58.800 --> 00:14:02.080]  如果換上你和我收到這麼大筆的錢
[00:14:02.080 --> 00:14:03.520]  我怎麼用啊?
[00:14:03.520 --> 00:14:04.120]  怎麼用啊?
[00:14:04.120 --> 00:14:06.240]  我們去旅遊環遊世界
[00:14:06.240 --> 00:14:08.480]  我們去旅遊環遊世界
[00:14:08.480 --> 00:14:10.320]  我們去大吃大喝
[00:14:10.320 --> 00:14:11.920]  我們去大吃大喝
[00:14:11.920 --> 00:14:13.200]  我們買名錶
[00:14:13.200 --> 00:14:14.240]  我們買名錶
[00:14:14.240 --> 00:14:16.080]  買名牌的衣服
[00:14:16.080 --> 00:14:17.720]  買名牌的衣服
[00:14:17.720 --> 00:14:21.760]  中馬利毫不猶豫地全數奉獻給差遣
[00:14:21.760 --> 00:14:25.600]  中馬利毫不猶豫地全數奉獻給差遣
[00:14:25.600 --> 00:14:30.400]  這300塊開始了SIM國際差會的工作
[00:14:30.400 --> 00:14:35.160]  這300塊開始了SIM國際差會的工作
[00:14:35.160 --> 00:14:37.600]  我也曾經是SIM的宣教士
[00:14:37.600 --> 00:14:41.760]  陳方牧師曾經做過這個差會SIM的宣教士
[00:14:41.760 --> 00:14:44.680]  這個SIM現在有1600個宣教士
[00:14:44.680 --> 00:14:49.040]  這個SIM現在一共有1600位宣教士
[00:14:49.040 --> 00:14:52.760]  分佈在50個國家
[00:14:52.760 --> 00:14:55.760]  第一個支柱是現金
[00:14:55.760 --> 00:14:58.640]  第一個支柱就是現金
[00:14:58.640 --> 00:15:01.680]  第二是祈禱
[00:15:01.680 --> 00:15:03.440]  第二是祈禱
[00:15:03.440 --> 00:15:07.200]  保羅說:因為我知道藉著你們的禱告和耶穌的靈幫助
[00:15:07.200 --> 00:15:07.240]  保羅說:因為我知道藉著你們的禱告和耶穌的靈幫助
[00:15:07.240 --> 00:15:09.160]  我一定得到釋放
[00:15:09.160 --> 00:15:13.360]  保羅說:我藉著你們的祈禱和耶穌的幫助
[00:15:13.360 --> 00:15:15.480]  保羅說:我一定得到釋放
[00:15:15.480 --> 00:15:17.200]  保羅說:我雖然在監牢裏面
[00:15:17.200 --> 00:15:18.840]  保羅說:我雖然在監牢裏面
[00:15:18.840 --> 00:15:21.200]  保羅說:但是你們的姐妹在外面為我禱告
[00:15:21.200 --> 00:15:23.720]  保羅說:但是你們的姐妹在外面為我祈禱
[00:15:23.720 --> 00:15:26.240]  保羅說:我會得到釋放
[00:15:26.240 --> 00:15:28.040]  保羅說:我會得到釋放
[00:15:28.040 --> 00:15:31.480]  保羅說:所以禱告和宣教不可以分隔
[00:15:31.480 --> 00:15:35.280]  保羅說:所以祈禱和宣教不可以分隔
[00:15:35.280 --> 00:15:37.320]  保羅說:在2015年10月
[00:15:37.320 --> 00:15:39.240]  保羅說:在2015年10月
[00:15:39.240 --> 00:15:44.320]  保羅說:一個伊斯蘭國的戰士很享受砍基督徒的頭顱
[00:15:44.320 --> 00:15:44.360]  保羅說:一個伊斯蘭國的戰士很享受砍基督徒的頭顱
[00:15:44.360 --> 00:15:50.360]  保羅說:一個伊斯蘭國的戰士很享受砍基督徒的頭顱
[00:15:50.360 --> 00:15:50.400]  保羅說:一個伊斯蘭國的戰士很享受砍基督徒的頭顱
[00:15:50.400 --> 00:15:52.000]  保羅說:一個伊斯蘭國的戰士很享受砍基督徒的頭顱
[00:15:52.000 --> 00:16:01.000]  保羅說:一個伊斯蘭國的戰士很享受砍基督徒的頭顱
[00:16:01.000 --> 00:16:01.000]  保羅說:一個伊斯蘭國的戰士很享受砍基督徒的頭顱
[00:16:01.000 --> 00:16:06.000]  保羅說:一個伊斯蘭國的戰士很享受砍基督徒的頭顱
[00:16:06.000 --> 00:16:06.040]  保羅說:一個伊斯蘭國的戰士很享受砍基督徒的頭顱
[00:16:06.040 --> 00:16:09.000]  保羅說:一個伊斯蘭國的戰士很享受砍基督徒的頭顱
[00:16:09.000 --> 00:16:09.040]  保羅說:一個伊斯蘭國的戰士很享受砍基督徒的頭顱
[00:16:09.040 --> 00:16:11.840]  保羅說:一個伊斯蘭國的戰士很享受砍基督徒的頭顱
[00:16:11.840 --> 00:16:24.840]  保羅說:一個伊斯蘭國的戰士很享受砍基督徒的頭顱
[00:16:24.840 --> 00:16:24.840]  保羅說:一個伊斯蘭國的戰士很享受砍基督徒的頭顱
[00:16:24.840 --> 00:16:24.840]  保羅說:一個伊斯蘭國的戰士很享受砍基督徒的頭顱
[00:16:24.840 --> 00:16:24.840]  保羅說:一個伊斯蘭國的戰士很享受砍基督徒的頭顱
[00:16:24.840 --> 00:16:27.840]  保羅說:一個伊斯蘭國的戰士很享受砍基督徒的頭顱
[00:16:27.840 --> 00:16:27.840]  保羅說:一個伊斯蘭國的戰士很享受砍基督徒的頭顱
[00:16:27.840 --> 00:16:27.840]  保羅說:一個伊斯蘭國的戰士很享受砍基督徒的頭顱
[00:16:27.840 --> 00:16:52.840]  保羅說:一個伊斯蘭國的戰士很享受砍基督徒的頭顱
[00:16:52.840 --> 00:16:52.840]  保羅說:一個伊斯蘭國的戰士很享受砍基督徒的頭顱
[00:16:52.840 --> 00:16:52.840]  保羅說:一個伊斯蘭國的戰士很享受砍基督徒的頭顱
[00:16:52.840 --> 00:16:52.840]  保羅說:一個伊斯蘭國的戰士很享受砍基督徒的頭顱
[00:16:52.840 --> 00:16:52.840]  保羅說:一個伊斯蘭國的戰士很享受砍基督徒的頭顱
[00:16:52.840 --> 00:16:52.840]  保羅說:一個伊斯蘭國的戰士很享受砍基督徒的頭顱
[00:16:52.840 --> 00:16:52.840]  保羅說:一個伊斯蘭國的戰士很享受砍基督徒的頭顱
[00:16:52.840 --> 00:17:08.840]  但是伊斯蘭戰士真的拿聖經回去讀,開始認真地讀,現在他已經成為基督徒,接受門訓。
[00:17:08.840 --> 00:17:27.840]  在九十年代,十四支窗某一個國家,上一世紀有個十到四十經維善之窗,有一個基督領袖發了一個很奇怪的夢,就是夢境裏出現了KS412。
[00:17:27.840 --> 00:17:47.840]  這個是有很多基督徒被帶來的,有個基督徒領袖發夢,夢到一個叫KS412,一個回教領袖,KS412整晚出現,他到處問回教朋友,沒有人能夠解釋。
[00:17:47.840 --> 00:18:00.840]  他就到處問,有沒有回教徒可以向他解釋呢?回教朋友說,可能基督徒知道。有些回教徒說,可能基督徒就知道了。他就寫給基督徒說,KS412是什麽來的?
[00:18:00.840 --> 00:18:26.840]  他就問基督徒寫給他,他說,KS412是什麽來的?這個基督徒就傳達了,他說,KS在我們,我不講那個國家,在我們的國家,KS就是死徒形狀。那個基督徒說,在我們的國家,我不講那個名字了,我們的KS就是四道行主,四章十二節,這就是上帝,我們的上帝啟示給他看的。
[00:18:26.840 --> 00:18:45.840]  這個真是我們的上帝向他的啟示,一打開聖經,死徒形狀四章十二節,除他以外,必無拯救。這個到底這兩個,一個戰士,一個發夢者,怎麽樣會信耶穌呢?
