
[00:00:00.000 --> 00:00:13.260]  請問你到底把神放在一個什麼位置?
[00:03:10.860 --> 00:03:14.860]  神創造天地
[00:03:14.860 --> 00:03:19.240]  這個可以說是全部人類歷史開始
[00:03:19.240 --> 00:03:22.800]  的一個罪孽
[00:03:22.800 --> 00:03:26.560]  最初最原始最遠太古
[00:03:26.560 --> 00:03:28.300]  遠古的時候
[00:03:28.300 --> 00:03:30.400]  就有一個神
[00:03:30.400 --> 00:03:33.640]  原來神和所有的受造物
[00:03:33.640 --> 00:03:38.540]  基本上是兩個類別的
[00:03:38.540 --> 00:03:40.200]  所有的萬物
[00:03:40.200 --> 00:03:41.560]  包括我們人
[00:03:41.560 --> 00:03:44.060]  都是受造的
[00:03:44.060 --> 00:03:46.260]  被造出來的
[00:03:46.260 --> 00:03:48.100]  只有神
[00:03:48.100 --> 00:03:51.440]  祂自有永有
[00:03:51.440 --> 00:03:53.940]  祂一早已經起到
[00:03:53.940 --> 00:03:56.000]  祂和我們是
[00:03:56.000 --> 00:03:59.700]  差別很大
[00:03:59.700 --> 00:04:02.440]  祂遠遠高高在上
[00:04:02.440 --> 00:04:06.540]  我們是祂創造之物
[00:04:06.540 --> 00:04:08.160]  起初神
[00:04:08.160 --> 00:04:11.740]  就創造天地
[00:04:11.740 --> 00:04:14.040]  創造這個字
[00:04:14.040 --> 00:04:15.460]  很重要
[00:04:15.460 --> 00:04:17.600]  在舊約聖經裡面
[00:04:17.600 --> 00:04:21.700]  一共出現了84次這麼多
[00:04:21.700 --> 00:04:24.160]  我記得當我讀神學院的時候
[00:04:24.160 --> 00:04:25.660]  教我舊約聖經的
[00:04:25.660 --> 00:04:28.200]  就是當時的舊約權威
[00:04:28.200 --> 00:04:30.300]  唐由之牧師
[00:04:30.300 --> 00:04:33.500]  他教創世紀真的很精彩
[00:04:33.500 --> 00:04:36.360]  堂堂我們都聽出耳猶
[00:04:36.360 --> 00:04:38.660]  他說創造有兩種
[00:04:38.660 --> 00:04:41.940]  一種是由無變做有
[00:04:41.940 --> 00:04:44.000]  本來沒有那樣東西的
[00:04:44.000 --> 00:04:48.000]  你怎麼可以創造出來
[00:04:48.000 --> 00:04:51.140]  你可以做一個蛋糕
[00:04:51.140 --> 00:04:52.940]  你買一些麵粉
[00:04:52.940 --> 00:04:55.100]  找一些牛奶混合一些東西
[00:04:55.100 --> 00:04:57.500]  那你可以做一個蛋糕
[00:04:57.500 --> 00:05:00.160]  你是由一些已有的物料
[00:05:00.160 --> 00:05:04.000]  不過你弄弄弄就焗出一個蛋糕出來
[00:05:04.000 --> 00:05:05.940]  神的創造不是
[00:05:05.940 --> 00:05:07.700]  是本來沒有的
[00:05:07.700 --> 00:05:10.960]  祂現在將沒有變為有
[00:05:10.960 --> 00:05:13.540]  這個叫做創造
[00:05:13.540 --> 00:05:16.960]  神創造天地
[00:05:16.960 --> 00:05:19.200]  創造整個宇宙
[00:05:19.200 --> 00:05:22.560]  創造萬有萬物
[00:05:22.560 --> 00:05:27.440]  然後到了一章26和27節
[00:05:27.440 --> 00:05:28.960]  就最重要了
[00:05:28.960 --> 00:05:32.460]  祂說祂怎麼創造人
[00:05:32.460 --> 00:05:35.000]  為什麼創造人
[00:05:35.000 --> 00:05:38.040]  我讀一讀給大家聽
[00:05:38.040 --> 00:05:40.500]  祂說神說
[00:05:40.500 --> 00:05:48.800]  我們要照我們的形象去做人
[00:05:48.800 --> 00:05:52.060]  這裡我停一停解一解
[00:05:52.060 --> 00:05:56.100]  以往神六日去創造
[00:05:56.100 --> 00:05:57.640]  神很簡單
[00:05:57.640 --> 00:06:01.300]  神說有就有
[00:06:01.300 --> 00:06:06.100]  神說要有光就有了光
[00:06:06.100 --> 00:06:09.260]  只要神說光
[00:06:09.260 --> 00:06:11.400]  光就出現了
[00:06:11.400 --> 00:06:14.560]  神將光和暗分開
[00:06:14.560 --> 00:06:18.100]  於是就有日和夜
[00:06:18.100 --> 00:06:20.600]  有光和暗
[00:06:20.600 --> 00:06:27.500]  每一天都是神說有什麼就有
[00:06:27.500 --> 00:06:30.000]  但到了第六天
[00:06:30.000 --> 00:06:33.760]  創造完那些花草樹木
[00:06:33.760 --> 00:06:36.560]  所有的酒壽等等之後
[00:06:36.560 --> 00:06:40.740]  神就說我們
[00:06:40.740 --> 00:06:42.840]  這麼有趣
[00:06:42.840 --> 00:06:46.800]  第一次出現眾數
[00:06:46.800 --> 00:06:49.760]  我們
[00:06:49.760 --> 00:06:50.960]  很多人就說
[00:06:50.960 --> 00:06:51.600]  當然了
[00:06:51.600 --> 00:06:54.400]  代表神三位一體
[00:06:54.400 --> 00:06:57.500]  聖父 聖子 聖靈
[00:06:57.500 --> 00:07:00.100]  原來在創造的時候
[00:07:00.100 --> 00:07:03.900]  聖父 聖子 聖靈都有份
[00:07:03.900 --> 00:07:05.240]  所以創造的時候
[00:07:05.240 --> 00:07:07.040]  耶穌已經在
[00:07:07.040 --> 00:07:08.100]  創造的時候
[00:07:08.100 --> 00:07:10.240]  聖靈已經在
[00:07:10.240 --> 00:07:13.640]  唐人寺牧師解釋給我們聽
[00:07:13.640 --> 00:07:16.240]  他說這個眾數
[00:07:16.240 --> 00:07:19.500]  叫做華麗的眾數
[00:07:19.500 --> 00:07:22.100]  Majestic Puro
[00:07:22.100 --> 00:07:24.240]  他用的這個眾數
[00:07:24.240 --> 00:07:26.360]  是一個很漂亮
[00:07:26.360 --> 00:07:28.440]  很華麗的眾數
[00:07:28.440 --> 00:07:29.640]  我們
[00:07:29.640 --> 00:07:31.860]  好像他們在聊天
[00:07:31.860 --> 00:07:33.600]  他們在商量
[00:07:33.600 --> 00:07:38.400]  我們要找我們的形象
[00:07:38.400 --> 00:07:40.300]  形象起很多英文
[00:07:40.300 --> 00:07:43.300]  聖經用image這個字
[00:07:43.300 --> 00:07:44.540]  什麼叫形象呢?
[00:07:44.540 --> 00:07:46.700]  就是有個人
[00:07:46.700 --> 00:07:50.500]  你幫他雕一個塑像
[00:07:50.500 --> 00:07:55.300]  有些名人會幫他做一個銅像
[00:07:55.300 --> 00:07:58.200]  或者我找一個很出名的畫家
[00:07:58.200 --> 00:08:01.200]  幫他畫一幅畫像
[00:08:01.200 --> 00:08:03.900]  我找一個很出名的攝影師
[00:08:03.900 --> 00:08:08.000]  幫他拍一幅很美的肖像
[00:08:08.000 --> 00:08:10.300]  譬如說《英女皇》
[00:08:10.300 --> 00:08:13.500]  很多人幫《英女皇》畫畫像
[00:08:13.500 --> 00:08:15.240]  有些攝影家
[00:08:15.240 --> 00:08:17.500]  也幫《英女皇》拍一張
[00:08:17.500 --> 00:08:21.900]  是他代表她的那幅照片
[00:08:21.900 --> 00:08:25.800]  所以那個形象就說很像
[00:08:25.800 --> 00:08:27.700]  這個雕像
[00:08:27.700 --> 00:08:29.100]  這幅畫像
[00:08:29.100 --> 00:08:34.300]  這幅照片是十足十和他本人一樣
[00:08:34.300 --> 00:08:37.000]  所以神說我要照我的形象
[00:08:37.000 --> 00:08:38.700]  就是照我的樣子
[00:08:38.700 --> 00:08:39.900]  我是怎樣?
[00:08:39.900 --> 00:08:43.600]  我就做出人來
[00:08:43.600 --> 00:08:45.000]  所以這是第一個
[00:08:45.000 --> 00:08:47.400]  神用了我們
[00:08:47.400 --> 00:08:51.800]  是將做人和其他六日裏面
[00:08:51.800 --> 00:08:57.900]  創造天地、海洋、星宿、萬物
[00:08:57.900 --> 00:09:00.900]  是分別出來
[00:09:00.900 --> 00:09:07.400]  人是祂創造裏面的頂峰
[00:09:07.400 --> 00:09:10.900]  人是神最重視
[00:09:10.900 --> 00:09:13.000]  祂很愛我們
[00:09:13.000 --> 00:09:15.100]  祂真的很愛我們
[00:09:15.100 --> 00:09:16.700]  所以神就說
[00:09:16.700 --> 00:09:21.200]  我們要照著我們的形象做人
[00:09:21.200 --> 00:09:26.100]  按照我們的樣式去做人
[00:09:26.100 --> 00:09:27.900]  什麼叫樣式呢?
[00:09:27.900 --> 00:09:31.400]  在英文聖經裏面就用Lightless
[00:09:31.400 --> 00:09:32.800]  即是很像
[00:09:32.800 --> 00:09:34.200]  我們有時都說
[00:09:34.200 --> 00:09:37.900]  你像你爸爸整個餅印一樣
[00:09:37.900 --> 00:09:41.800]  你是你爸爸和媽媽的結合
[00:09:41.800 --> 00:09:45.200]  又像你爸爸又像你媽媽
[00:09:45.200 --> 00:09:48.700]  我們就會說這個就叫做Lightless
[00:09:48.700 --> 00:09:50.900]  很像
[00:09:50.900 --> 00:09:54.200]  我不知道今天當人看到你
[00:09:54.200 --> 00:09:59.200]  覺不覺得他好像看到天父一樣
[00:09:59.200 --> 00:10:01.900]  你有天父那種溫柔
[00:10:01.900 --> 00:10:04.200]  你有天父那種慈愛
[00:10:04.200 --> 00:10:06.400]  你有天父那種善良
[00:10:06.400 --> 00:10:09.600]  你有天父那種公義
[00:10:09.600 --> 00:10:12.800]  你有天父那種憐憫
[00:10:12.800 --> 00:10:16.200]  或者有些人說我們叫做基督徒
[00:10:16.200 --> 00:10:18.400]  基督徒當然要像基督
[00:10:18.400 --> 00:10:20.500]  即是像耶穌
[00:10:20.500 --> 00:10:22.100]  Christian
[00:10:22.100 --> 00:10:24.200]  要像Christ
[00:10:24.200 --> 00:10:25.500]  我們要像基督
[00:10:25.500 --> 00:10:27.000]  要像耶穌
[00:10:27.000 --> 00:10:30.100]  所以因為我們是跟耶穌的人
[00:10:30.100 --> 00:10:33.000]  所以我們叫做基督徒
[00:10:33.000 --> 00:10:38.100]  所以我們真的要試試擴張我們的主
[00:10:38.100 --> 00:10:40.700]  所以第二十六節就說
[00:10:40.700 --> 00:10:42.500]  按照我們的樣式做人
[00:10:42.500 --> 00:10:46.700]  按照我們的形象做人
[00:10:46.700 --> 00:10:51.800]  就使他們管理海裏面的魚
[00:10:51.800 --> 00:10:54.300]  即是在海裏面的動物
[00:10:54.300 --> 00:10:56.200]  空中的鳥
[00:10:56.200 --> 00:10:58.100]  連天空都管理
[00:10:58.100 --> 00:11:01.800]  然後地上的生畜
[00:11:01.800 --> 00:11:03.300]  at sea
[00:11:03.300 --> 00:11:04.600]  at sky
[00:11:04.600 --> 00:11:06.000]  at land
[00:11:06.000 --> 00:11:07.500]  海裏面的
[00:11:07.500 --> 00:11:08.600]  天空的
[00:11:08.600 --> 00:11:10.400]  陸地上面的
[00:11:10.400 --> 00:11:12.500]  神都交給我們管理
[00:11:12.500 --> 00:11:17.800]  還有在地上一切爬行的昆蟲
[00:11:17.800 --> 00:11:19.700]  連那些蟲
[00:11:19.700 --> 00:11:26.200]  那些在地上爬那些各樣的蟲
[00:11:26.200 --> 00:11:28.300]  什麼鹽蛇
[00:11:28.300 --> 00:11:30.500]  那些蜥蜴等等
[00:11:30.500 --> 00:11:33.700]  都包括在內
[00:11:33.700 --> 00:11:39.200]  於是神就照自己的形象
[00:11:39.200 --> 00:11:42.900]  乃是照祂的形象
[00:11:42.900 --> 00:11:46.600]  做男做女
[00:11:46.600 --> 00:11:49.100]  記得這個是很早
[00:11:49.100 --> 00:11:51.300]  起第二十七節
[00:11:51.300 --> 00:11:52.700]  神已經說
[00:11:52.700 --> 00:11:55.400]  祂是做男做女
[00:11:55.400 --> 00:11:57.900]  然後去到創世紀第二章
[00:11:57.900 --> 00:12:00.600]  祂才說祂創造亞當
[00:12:00.600 --> 00:12:03.900]  後來就再起亞當的肋骨裏面
[00:12:03.900 --> 00:12:05.600]  就做一個女人
[00:12:05.600 --> 00:12:07.300]  就是夏娃
[00:12:07.300 --> 00:12:09.100]  但是不要忘記
[00:12:09.100 --> 00:12:12.100]  神原本的心意
[00:12:12.100 --> 00:12:15.700]  已經是要做男做女
[00:12:15.700 --> 00:12:19.800]  這裏有一個很重要的神學立場
[00:12:19.800 --> 00:12:23.700]  神是創造 gender 的
[00:12:23.700 --> 00:12:28.200]  有男女性別自分
[00:12:28.200 --> 00:12:31.100]  今天這個世界已經亂了
[00:12:31.100 --> 00:12:33.600]  特別西方很多的社會
[00:12:33.600 --> 00:12:35.500]  跟那些小朋友說
[00:12:35.500 --> 00:12:37.500]  你們是可以選的
[00:12:37.500 --> 00:12:40.100]  你做男生還是做女生
[00:12:40.100 --> 00:12:41.300]  ridiculous
[00:12:41.300 --> 00:12:43.100]  哪裏有這樣的事
[00:12:43.100 --> 00:12:46.200]  應該是神已經定了
[00:12:46.200 --> 00:12:49.600]  你是男性還是女性
[00:12:49.600 --> 00:12:54.300]  這個性別是我們與生俱來的
[00:12:54.300 --> 00:12:56.700]  是神為我們定的
[00:12:56.700 --> 00:12:57.800]  就算我
[00:12:57.800 --> 00:12:58.900]  譬如我舉個例子
[00:12:58.900 --> 00:13:00.600]  說我很想做女孩子
[00:13:00.600 --> 00:13:03.300]  但是神生我出來是男孩子
[00:13:03.300 --> 00:13:05.500]  我怎麼可以改變呢
[00:13:05.500 --> 00:13:10.800]  所以原來神是定了我們的性別
[00:13:10.800 --> 00:13:13.400]  而且做男做女是說
[00:13:13.400 --> 00:13:16.900]  男女是平等的
[00:13:16.900 --> 00:13:19.000]  因為在古代
[00:13:19.000 --> 00:13:23.500]  女性的地位是被貶低的
[00:13:23.500 --> 00:13:27.100]  你就在家裡煮飯
[00:13:27.100 --> 00:13:28.600]  到你結了婚
[00:13:28.600 --> 00:13:30.800]  你就生兒育女
[00:13:30.800 --> 00:13:32.900]  照顧兒女
[00:13:32.900 --> 00:13:36.500]  所以在舊式的社會裏面
[00:13:36.500 --> 00:13:39.700]  女性的地位是很低的
[00:13:39.700 --> 00:13:42.200]  不可以出去社會上工作
[00:13:42.200 --> 00:13:43.400]  就算工作
[00:13:43.400 --> 00:13:49.400]  都是男女有工作上的歧視
[00:13:49.400 --> 00:13:53.400]  不會升一個女士做總經理的
[00:13:53.400 --> 00:13:55.500]  當然先升男士
[00:13:55.500 --> 00:13:58.700]  但是聖經裏面一開始
[00:13:58.700 --> 00:14:00.600]  並不是這樣
[00:14:00.600 --> 00:14:03.500]  我們的神是很公平的
[00:14:03.500 --> 00:14:05.200]  是平等的
[00:14:05.200 --> 00:14:08.400]  祂做男也做女
[00:14:08.400 --> 00:14:10.700]  而且是有性別
[00:14:10.700 --> 00:14:15.100]  於是男女就組織家庭
[00:14:15.100 --> 00:14:18.400]  今天婚姻上面亂了
[00:14:18.400 --> 00:14:20.400]  男和男可以結婚
[00:14:20.400 --> 00:14:22.400]  女和女也可以結婚
[00:14:22.400 --> 00:14:24.700]  而且還可以有孩子
[00:14:24.700 --> 00:14:27.200]  當然他們用很多不同的方法
[00:14:27.200 --> 00:14:29.800]  有些是借福生子
[00:14:29.800 --> 00:14:32.200]  有些是借精子
[00:14:32.200 --> 00:14:35.200]  去製造一些嬰兒出來
[00:14:35.200 --> 00:14:41.200]  這些全部都不合神的實驗
[00:14:41.200 --> 00:14:44.000]  神是定一個家庭
[00:14:44.000 --> 00:14:45.600]  是一個爸爸
[00:14:45.600 --> 00:14:46.900]  一個媽媽
[00:14:46.900 --> 00:14:48.800]  然後有孩子
[00:14:48.800 --> 00:14:51.800]  組織一個家
[00:14:51.800 --> 00:14:57.500]  家是整個社會最基本的單位
[00:14:57.500 --> 00:14:59.900]  所以我們中國人說
[00:14:59.900 --> 00:15:04.600]  家和萬事興
[00:15:04.600 --> 00:15:08.000]  成家立室
[00:15:08.000 --> 00:15:10.500]  你要管好你的家
[00:15:10.500 --> 00:15:12.600]  然後治國
[00:15:12.600 --> 00:15:15.600]  然後開始平天下
[00:15:15.600 --> 00:15:18.800]  家是最基本的單位
[00:15:18.800 --> 00:15:22.200]  當我們在家裏敬畏神
[00:15:22.200 --> 00:15:25.700]  當我們夫婦二人相親相愛
[00:15:25.700 --> 00:15:29.300]  當我們去教我們下一代成長的時候
[00:15:29.300 --> 00:15:33.800]  我們就成為一個基督化的家庭
[00:15:33.800 --> 00:15:35.700]  將這個信仰
[00:15:35.700 --> 00:15:40.500]  將很多聖經裏面的價值觀倫理觀
[00:15:40.500 --> 00:15:43.300]  一路灌輸給我們的下一代
[00:15:43.300 --> 00:15:44.600]  然後下一代
[00:15:44.600 --> 00:15:47.400]  是一個好相親相愛
[00:15:47.400 --> 00:15:49.000]  好和諧
[00:15:49.000 --> 00:15:54.000]  充滿愛的氣氛底下的家庭成長
[00:15:54.000 --> 00:15:57.800]  這個就是神對我們世人的心意
[00:15:57.800 --> 00:15:59.600]  對我們的祝福
[00:15:59.600 --> 00:16:00.600]  所以今天
[00:16:00.600 --> 00:16:05.600]  我們實在很需要回到最根本的地方
[00:16:05.600 --> 00:16:08.900]  神就是這樣在祂的創造裏面
[00:16:08.900 --> 00:16:11.000]  祂定義愛我們
[00:16:11.000 --> 00:16:15.400]  祂定義將很多祂定義的準則
[00:16:15.400 --> 00:16:18.600]  就已經透過祂所做的萬物
[00:16:18.600 --> 00:16:20.800]  刻劃了出來
[00:16:20.800 --> 00:16:23.200]  於是神就交給人
[00:16:23.200 --> 00:16:27.000]  一個管理萬物的責任
[00:16:27.000 --> 00:16:31.200]  在神學上叫做cultural mandate
[00:16:31.200 --> 00:16:34.900]  就是人有這個文化使命
[00:16:34.900 --> 00:16:37.400]  所以今天為什麼說環保
[00:16:37.400 --> 00:16:40.700]  為什麼我們要綠色綠化
[00:16:40.700 --> 00:16:43.700]  不要這麼多的碳排放
[00:16:43.700 --> 00:16:47.000]  以致大氣層受污染
[00:16:47.000 --> 00:16:49.800]  因為這個是人的責任
[00:16:49.800 --> 00:16:51.700]  人因為太貪婪
[00:16:51.700 --> 00:16:54.700]  濫開發石油
[00:16:54.700 --> 00:16:56.800]  濫造各樣的東西
[00:16:56.800 --> 00:16:59.600]  所以破壞了大自然
[00:16:59.600 --> 00:17:03.000]  但原來神開頭給我們的吩咐
[00:17:03.000 --> 00:17:07.400]  就叫我們去管理這個大地
[00:17:07.400 --> 00:17:12.100]  沒錯神賦予人一個高一點的地位
[00:17:12.100 --> 00:17:15.300]  就等我們管理所有的萬物
[00:17:15.300 --> 00:17:18.800]  但是我們世人要向神負責任
[00:17:18.800 --> 00:17:22.600]  將來我們要向神交代
[00:17:22.600 --> 00:17:24.100]  說了這麼多
[00:17:24.100 --> 00:17:26.200]  到底我想說什麼
[00:17:26.200 --> 00:17:29.300]  就是神在創造的原意裡面
[00:17:29.300 --> 00:17:32.500]  就是祂很愛我們世人
[00:17:32.500 --> 00:17:36.100]  祂想將祂的愛傾倒在我們身上
[00:17:36.100 --> 00:17:38.000]  當人犯了罪之後
[00:17:38.000 --> 00:17:41.100]  祂就設立一個救贖計劃
[00:17:41.100 --> 00:17:42.900]  原來神在開頭的時候
[00:17:42.900 --> 00:17:45.700]  祂已經想到一個救贖計劃
[00:17:45.700 --> 00:17:50.800]  於是祂就差耶穌來拯救我們
[00:17:50.800 --> 00:17:53.000]  所以今天我們很需要
[00:17:53.000 --> 00:17:55.600]  對這位這麼愛我們的神
[00:17:55.600 --> 00:17:58.200]  我們對祂的愛有回應
[00:17:58.200 --> 00:18:01.100]  我想舉聖經裡面一個例子
[00:18:01.100 --> 00:18:03.600]  就是在福音書裡面說到
[00:18:03.600 --> 00:18:07.000]  聖經裡面有很多個瑪利亞
[00:18:07.000 --> 00:18:09.500]  這個瑪利亞一般叫做
[00:18:09.500 --> 00:18:12.500]  百大利的瑪利亞
[00:18:12.500 --> 00:18:19.500]  根據《馬可福音》第14章
[00:18:19.500 --> 00:18:21.200]  《馬可福音》第14章
[00:18:21.200 --> 00:18:23.500]  以及《約翰福音》第12章
[00:18:23.500 --> 00:18:25.200]  另外一卷福音書
[00:18:25.200 --> 00:18:29.700]  都有記載這個百大利的瑪利亞
[00:18:29.700 --> 00:18:32.700]  親著耶穌去到百大利的時候
[00:18:32.700 --> 00:18:35.300]  祂就用一個肉皮
[00:18:35.300 --> 00:18:38.700]  裝了一些很名貴很名貴的
[00:18:38.700 --> 00:18:41.700]  叫做真拿達香膏
[00:18:41.700 --> 00:18:43.700]  你聽過名字就知道了
[00:18:43.700 --> 00:18:46.500]  就是有真又會有假
[00:18:46.500 --> 00:18:51.100]  這是正宗品牌的真拿達香膏
[00:18:51.100 --> 00:18:53.100]  很貴歸成怎樣呢
[00:18:53.100 --> 00:18:57.500]  可以賣30兩銀紙
[00:18:57.500 --> 00:19:02.700]  30兩銀紙是很大的一個數目
[00:19:02.700 --> 00:19:07.100]  我想是一個人幾個月的工資
[00:19:07.100 --> 00:19:08.900]  儲儲賣賣
[00:19:08.900 --> 00:19:11.900]  譬如你每個月收入是一萬元
[00:19:11.900 --> 00:19:16.100]  你捨不捨得用三萬到五萬元
[00:19:16.100 --> 00:19:17.900]  買瓶香水
[00:19:17.900 --> 00:19:19.900]  很貴很貴
[00:19:19.900 --> 00:19:23.100]  於是這個瑪利亞
[00:19:23.100 --> 00:19:27.500]  拿著這個肉皮裝的真拿達香膏
[00:19:27.500 --> 00:19:30.800]  她想高耶穌
[00:19:30.800 --> 00:19:35.800]  那她來到就打爛那個肉皮
[00:19:35.800 --> 00:19:41.900]  把那些真拿達香膏抹耶穌的腳
[00:19:41.900 --> 00:19:43.900]  抹完耶穌的腳之後
[00:19:43.900 --> 00:19:49.700]  聖經說她又用自己的頭髮去擦
[00:19:49.700 --> 00:19:52.300]  於是有一個什麼反應呢
[00:19:52.300 --> 00:19:57.300]  就是屋裡面是滿了高的香氣
[00:19:57.300 --> 00:19:59.700]  那種的芳香
[00:19:59.700 --> 00:20:01.500]  那種的香氣
[00:20:01.500 --> 00:20:04.300]  充滿了整間屋
[00:20:04.300 --> 00:20:07.300]  所有的人都聞到
[00:20:07.300 --> 00:20:10.700]  所有的人都覺得很特別
[00:20:10.700 --> 00:20:12.700]  他們覺得什麼特別
[00:20:12.700 --> 00:20:19.700]  這個女士為什麼可以這麼愛耶穌
[00:20:19.700 --> 00:20:22.100]  於是有些人就批評她
[00:20:22.100 --> 00:20:24.300]  浪不浪費一點
[00:20:24.300 --> 00:20:29.900]  那瓶真拿達香膏可以賣三十兩銀子
[00:20:29.900 --> 00:20:33.300]  可以周濟窮人的
[00:20:33.300 --> 00:20:36.700]  這些叫做得個港字
[00:20:36.700 --> 00:20:39.300]  如果你真的有三十兩銀子
[00:20:39.300 --> 00:20:41.700]  你會不會周濟窮人呢
[00:20:41.700 --> 00:20:43.700]  拿來講
[00:20:43.700 --> 00:20:46.500]  所以這些完全是批評
[00:20:46.500 --> 00:20:49.300]  原來這個女士
[00:20:49.300 --> 00:20:52.900]  她因為愛主的原因
[00:20:52.900 --> 00:20:57.300]  她甘願完全的擺上
[00:20:57.300 --> 00:20:59.300]  有幾樣東西是很徹底的
[00:20:59.300 --> 00:21:01.100]  第一
[00:21:01.100 --> 00:21:06.100]  那一種的香膏是很貴重
[00:21:06.100 --> 00:21:07.100]  第二
[00:21:07.100 --> 00:21:10.700]  是她用一個肉皮去裝
[00:21:10.700 --> 00:21:13.100]  好像你去一些名店
[00:21:13.100 --> 00:21:15.900]  看到一些很名牌香水
[00:21:15.900 --> 00:21:19.500]  那個香水瓶都特別漂亮一點
[00:21:19.500 --> 00:21:21.300]  它特別設計的
[00:21:21.300 --> 00:21:24.300]  有不同形狀不同顏色的
[00:21:24.300 --> 00:21:28.900]  只是看到那個瓶都很吸引你
[00:21:28.900 --> 00:21:32.300]  肉皮打爛它
[00:21:32.300 --> 00:21:33.500]  很捨得
[00:21:33.500 --> 00:21:34.900]  很有決心
[00:21:34.900 --> 00:21:38.900]  一敲下去就打爛那個肉皮
[00:21:38.900 --> 00:21:41.100]  讓那些香膏流出來
