
[00:00:00.000 --> 00:00:07.000]  弟兄姊妹平安,我們一同禱告
[00:02:34.000 --> 00:02:40.000]  因為教會就是我們堂慶的目的
[00:02:40.000 --> 00:02:41.000]  講教會
[00:02:41.000 --> 00:02:43.000]  教會是怎樣的呢?
[00:02:43.000 --> 00:02:48.000]  有時候我們會就好像以前看相片
[00:02:48.000 --> 00:02:52.000]  看看相片會脫色的,褪色
[00:02:52.000 --> 00:02:53.000]  加一些顏色
[00:02:53.000 --> 00:02:58.000]  或者琴如果用得久,沒有調音,它會走音
[00:02:58.000 --> 00:03:00.000]  所以今天和大家分享一個訊息
[00:03:00.000 --> 00:03:03.000]  目的是和大家再一次思想
[00:03:03.000 --> 00:03:06.000]  究竟教會是一個什麼樣的群體
[00:03:06.000 --> 00:03:10.000]  在神心目中教會應該是怎樣的
[00:03:10.000 --> 00:03:13.000]  希望藉著這個訊息我們彼此勉勵
[00:03:13.000 --> 00:03:15.000]  好像趁著堂慶即將到近
[00:03:15.000 --> 00:03:17.000]  我們先來調音一下
[00:03:17.000 --> 00:03:20.000]  調音之後希望我們彼此勉勵
[00:03:20.000 --> 00:03:23.000]  當然教會是一個什麼樣的群體呢?
[00:03:23.000 --> 00:03:27.000]  如果我讀一讀《啟示錄》第五章
[00:03:27.000 --> 00:03:30.000]  就是講到天上一個場景
[00:03:30.000 --> 00:03:33.000]  乃是羔羊在當中
[00:03:33.000 --> 00:03:38.000]  四活物和二十四位長老來唱一首詩歌來讚美它
[00:03:38.000 --> 00:03:45.000]  這首詩歌在第五章《啟示錄》第九節到第十節
[00:03:45.000 --> 00:03:48.000]  「他們唱新歌說
[00:03:48.000 --> 00:03:52.000]  你佩拿書卷,佩揭開他的七印
[00:03:52.000 --> 00:03:54.000]  因為你曾被殺
[00:03:54.000 --> 00:04:01.000]  用自己的血從各支派、各語言、各民族、各邦國中買了人來
[00:04:01.000 --> 00:04:03.000]  使他們歸於神
[00:04:03.000 --> 00:04:08.000]  由此他們成為國民和誓師,歸於我們的神
[00:04:08.000 --> 00:04:11.000]  他們將在地上執掌王權」
[00:04:11.000 --> 00:04:13.000]  在這裏四活物和二十四位長老
[00:04:13.000 --> 00:04:15.000]  唱讚美詩給基督
[00:04:15.000 --> 00:04:19.000]  他說你曾被殺
[00:04:19.000 --> 00:04:22.000]  用自己的血來買熟人
[00:04:22.000 --> 00:04:24.000]  今天教會是什麼呢?
[00:04:24.000 --> 00:04:27.000]  教會是一群都經歷過主基督
[00:04:27.000 --> 00:04:31.000]  藉著他的補血買熟的人所組成的
[00:04:31.000 --> 00:04:35.000]  我們每一個人都因著曾經聽過福音
[00:04:35.000 --> 00:04:38.000]  因著無論是報道會或者個人報道
[00:04:38.000 --> 00:04:42.000]  在那個時候我們回應聖靈的感動
[00:04:42.000 --> 00:04:45.000]  我們決志接受耶穌基督做救主
[00:04:45.000 --> 00:04:47.000]  他的補血洗淨我們
[00:04:47.000 --> 00:04:50.000]  以致我們成為一個得救的人
[00:04:50.000 --> 00:04:53.000]  這些得救的人一個一個聚集在一起
[00:04:53.000 --> 00:04:55.000]  我們叫教會
[00:04:55.000 --> 00:04:59.000]  這個教會是耶穌基督用補血買的
[00:04:59.000 --> 00:05:02.000]  首先肯定我們是很寶貴的
[00:05:02.000 --> 00:05:04.000]  我們是很貴的
[00:05:04.000 --> 00:05:06.000]  我們不是用什麼買的
[00:05:06.000 --> 00:05:08.000]  是用主基補血買的
[00:05:08.000 --> 00:05:10.000]  那一滴血流出來
[00:05:10.000 --> 00:05:11.000]  真是非常矜貴
[00:05:11.000 --> 00:05:13.000]  所以我們都是貴價品
[00:05:13.000 --> 00:05:17.000]  這個教會應該怎樣繼續下去呢?
[00:05:17.000 --> 00:05:19.000]  當五重寺之後教會成立
[00:05:19.000 --> 00:05:22.000]  是一個很新的群體
[00:05:22.000 --> 00:05:23.000]  所以都不知道
[00:05:23.000 --> 00:05:26.000]  它究竟和會堂有什麼分別
[00:05:26.000 --> 00:05:28.000]  它和這個聖殿崇拜有什麼分別
[00:05:28.000 --> 00:05:32.000]  所以後來神就藉著保羅一一教導
[00:05:32.000 --> 00:05:33.000]  用一些比喻
[00:05:33.000 --> 00:05:35.000]  保羅是一個好的老師
[00:05:35.000 --> 00:05:36.000]  很有效率的
[00:05:36.000 --> 00:05:38.000]  就藉著一些比喻
[00:05:38.000 --> 00:05:39.000]  image
[00:05:39.000 --> 00:05:42.000]  來教導我們教會應該是怎樣的
[00:05:42.000 --> 00:05:45.000]  按照《釋爾弗所書》所說
[00:05:45.000 --> 00:05:48.000]  教會被形容為神的家
[00:05:48.000 --> 00:05:52.000]  教會被形容為神揀選的子民
[00:05:52.000 --> 00:05:55.000]  教會被形容為基督的身體
[00:05:55.000 --> 00:05:58.000]  教會被形容為聖靈的殿
[00:05:58.000 --> 00:06:02.000]  但是教會也被形容為基督的妻
[00:06:02.000 --> 00:06:03.000]  耶穌基督的妻子
[00:06:03.000 --> 00:06:05.000]  每一個的比喻都有
[00:06:05.000 --> 00:06:06.000]  它很豐富的教導
[00:06:06.000 --> 00:06:07.000]  如果我們要看
[00:06:07.000 --> 00:06:10.000]  就是一個很完整的教會觀
[00:06:10.000 --> 00:06:12.000]  每一個image都講到
[00:06:12.000 --> 00:06:13.000]  教會是一個怎樣群體
[00:06:13.000 --> 00:06:15.000]  這一群聚在一起的人
[00:06:15.000 --> 00:06:17.000]  應該怎樣去function
[00:06:17.000 --> 00:06:21.000]  怎樣去執行教會當日的生活
[00:06:21.000 --> 00:06:24.000]  不過今天我只是想聚焦說一樣
[00:06:24.000 --> 00:06:27.000]  或者大家比較少聽的
[00:06:27.000 --> 00:06:30.000]  就是教會是基督的妻
[00:06:30.000 --> 00:06:33.000]  教會是耶穌基督的新婦
[00:06:33.000 --> 00:06:35.000]  新婚夫人
[00:06:35.000 --> 00:06:36.000]  這個image
[00:06:36.000 --> 00:06:39.000]  究竟這個教導
[00:06:39.000 --> 00:06:41.000]  要著重在哪幾方面呢
[00:06:41.000 --> 00:06:44.000]  剛才我們所讀的經文三段
[00:06:44.000 --> 00:06:47.000]  都講到教會和基督的關係
[00:06:47.000 --> 00:06:50.000]  以夫妻關係來看的
[00:06:50.000 --> 00:06:55.000]  我們按照經文出現的次序
[00:06:55.000 --> 00:06:57.000]  先是《哥倫多後書》
[00:06:57.000 --> 00:06:58.000]  然後是《以弗所書》
[00:06:58.000 --> 00:07:00.000]  最後是《啟示錄》
[00:07:00.000 --> 00:07:01.000]  希望彼此勉勵
[00:07:01.000 --> 00:07:02.000]  讓我們知道
[00:07:02.000 --> 00:07:05.000]  在主耶穌基督的眼中
[00:07:05.000 --> 00:07:08.000]  祂對我們這一群去保孝信買俗的人
[00:07:08.000 --> 00:07:10.000]  有什麼期望
[00:07:10.000 --> 00:07:12.000]  有什麼吩咐
[00:07:12.000 --> 00:07:13.000]  第一
[00:07:13.000 --> 00:07:15.000]  教會作為基督的新婦
[00:07:15.000 --> 00:07:18.000]  應該是一個怎樣的新婦呢
[00:07:18.000 --> 00:07:21.000]  在《哥倫多後書》第十一章
[00:07:21.000 --> 00:07:23.000]  一到三節
[00:07:23.000 --> 00:07:25.000]  這裡保羅面對
[00:07:25.000 --> 00:07:28.000]  哥倫多教會當時的一個情景
[00:07:28.000 --> 00:07:30.000]  有一個危機
[00:07:30.000 --> 00:07:32.000]  就是有些異端
[00:07:32.000 --> 00:07:34.000]  有些假教師傳入教會
[00:07:34.000 --> 00:07:36.000]  為什麼知道呢
[00:07:36.000 --> 00:07:38.000]  因為在第十一章第四節
[00:07:38.000 --> 00:07:39.000]  保羅提出
[00:07:39.000 --> 00:07:41.000]  假如有人來
[00:07:41.000 --> 00:07:43.000]  另傳一個耶穌
[00:07:43.000 --> 00:07:46.000]  不是我們所傳過的
[00:07:46.000 --> 00:07:48.000]  或者你們另授一個靈
[00:07:48.000 --> 00:07:50.000]  不是你們所授過的聖靈
[00:07:50.000 --> 00:07:52.000]  或者接納另一個福音
[00:07:52.000 --> 00:07:55.000]  不是你們所接納過的
[00:07:55.000 --> 00:07:57.000]  證明這裡的危機
[00:07:57.000 --> 00:08:00.000]  有些人很熱心
[00:08:00.000 --> 00:08:02.000]  進到教會
[00:08:02.000 --> 00:08:04.000]  去傳另一個耶穌官
[00:08:04.000 --> 00:08:06.000]  傳另一個聖靈官
[00:08:06.000 --> 00:08:09.000]  傳另一個福音
[00:08:09.000 --> 00:08:11.000]  信徒有時很迷茫
[00:08:11.000 --> 00:08:13.000]  什麼都聽
[00:08:13.000 --> 00:08:15.000]  因為是羊
[00:08:15.000 --> 00:08:17.000]  羊是很純的
[00:08:17.000 --> 00:08:18.000]  什麼都聽
[00:08:18.000 --> 00:08:20.000]  沒有什麼防衛力
[00:08:20.000 --> 00:08:22.000]  保羅這個師父知道了
[00:08:22.000 --> 00:08:24.000]  他很緊張
[00:08:24.000 --> 00:08:25.000]  他說不行
[00:08:25.000 --> 00:08:27.000]  信徒不可以什麼都聽
[00:08:27.000 --> 00:08:29.000]  他說我以神的責度
[00:08:29.000 --> 00:08:31.000]  來愛你們保羅
[00:08:31.000 --> 00:08:34.000]  因為我曾經將你們這個教會
[00:08:34.000 --> 00:08:36.000]  許配給一個丈夫
[00:08:36.000 --> 00:08:38.000]  要把你們如同貞潔的童女
[00:08:38.000 --> 00:08:40.000]  獻給基督
[00:08:40.000 --> 00:08:42.000]  在這裡保羅透露
[00:08:42.000 --> 00:08:44.000]  教會是主的眼中
[00:08:44.000 --> 00:08:47.000]  是一個貞潔的童女
[00:08:47.000 --> 00:08:52.000]  英文是Pure Virgin
[00:08:52.000 --> 00:08:56.000]  為什麼這樣說呢
[00:08:56.000 --> 00:08:59.000]  在猶太人聽起童女
[00:08:59.000 --> 00:09:01.000]  他們很明白
[00:09:01.000 --> 00:09:05.000]  一個女孩在猶太文化裡
[00:09:05.000 --> 00:09:07.000]  未出嫁之前
[00:09:07.000 --> 00:09:09.000]  最重要的是什麼
[00:09:09.000 --> 00:09:11.000]  對於猶太人的家庭
[00:09:11.000 --> 00:09:13.000]  一個女孩未出嫁之前
[00:09:13.000 --> 00:09:16.000]  最重要的不是她漂亮不漂亮
[00:09:16.000 --> 00:09:17.000]  漂亮是重要的
[00:09:17.000 --> 00:09:18.000]  但不是最重要
[00:09:18.000 --> 00:09:20.000]  最重要的不是她厲害不厲害
[00:09:20.000 --> 00:09:23.000]  也不是人家最關注的
[00:09:23.000 --> 00:09:25.000]  那個時代女子無才
[00:09:25.000 --> 00:09:27.000]  聽起來是可以的
[00:09:27.000 --> 00:09:28.000]  第三
[00:09:28.000 --> 00:09:30.000]  是不是很有錢呢
[00:09:30.000 --> 00:09:31.000]  也不是最關注的
[00:09:31.000 --> 00:09:34.000]  因為她結婚後就嫁給夫家
[00:09:34.000 --> 00:09:38.000]  而是她是不是一個貞潔的童女
[00:09:38.000 --> 00:09:39.000]  這個最關注的
[00:09:39.000 --> 00:09:42.000]  在《新領紀》第22章說了很多次
[00:09:42.000 --> 00:09:44.000]  他們會測試的
[00:09:44.000 --> 00:09:45.000]  如果有什麼懷疑
[00:09:45.000 --> 00:09:47.000]  有什麼方法測試
[00:09:47.000 --> 00:09:51.000]  所以在一個女孩來說
[00:09:51.000 --> 00:09:53.000]  在聖經時代
[00:09:53.000 --> 00:09:56.000]  貞潔是很重要的
[00:09:56.000 --> 00:09:58.000]  但將這個觀念推到教會時
[00:09:58.000 --> 00:10:00.000]  教會是一個貞潔的童女
[00:10:00.000 --> 00:10:03.000]  是不是指到我們這種方面呢
[00:10:03.000 --> 00:10:04.000]  不是
[00:10:04.000 --> 00:10:07.000]  而是指到我們在信仰上的純正
[00:10:07.000 --> 00:10:08.000]  因為夏文就是說
[00:10:08.000 --> 00:10:11.000]  我只怕你的心偏斜
[00:10:11.000 --> 00:10:16.000]  我對基督所獻誠懇貞潔的心
[00:10:16.000 --> 00:10:20.000]  教會在主眼中是一個貞潔的童女
[00:10:20.000 --> 00:10:23.000]  是需要有純正的信仰
[00:10:23.000 --> 00:10:27.000]  在真理上有絕對的堅持
[00:10:27.000 --> 00:10:29.000]  是不可以混雜的
[00:10:29.000 --> 00:10:32.000]  就等於一個女孩不可以從異性混雜
[00:10:32.000 --> 00:10:35.000]  教會也不可以從異端混雜
[00:10:35.000 --> 00:10:39.000]  教會的教導非常非常重要
[00:10:39.000 --> 00:10:41.000]  在聖經裏面
[00:10:41.000 --> 00:10:46.000]  提摩泰前書第三章
[00:10:46.000 --> 00:10:48.000]  保羅怎樣比喻教會呢
[00:10:48.000 --> 00:10:50.000]  我讀給大家聽
[00:10:50.000 --> 00:10:53.000]  提摩泰前書第三章
[00:10:53.000 --> 00:10:55.000]  保羅告訴提摩泰
[00:10:55.000 --> 00:10:59.000]  假若我是會辭你的話你怎樣做
[00:10:59.000 --> 00:11:01.000]  他說我希望第十四節
[00:11:01.000 --> 00:11:03.000]  早些到你那裏去
[00:11:03.000 --> 00:11:06.000]  所以先把這些事寫給你
[00:11:06.000 --> 00:11:07.000]  倘若我言誤了
[00:11:07.000 --> 00:11:11.000]  你可以知道在神的家中該怎樣行
[00:11:11.000 --> 00:11:14.000]  這家就是永生神的教會
[00:11:14.000 --> 00:11:17.000]  真理的柱石和根基
[00:11:17.000 --> 00:11:21.000]  教會是真理的柱石和根基
[00:11:21.000 --> 00:11:24.000]  一個建築物最重要的是甚麼呢
[00:11:24.000 --> 00:11:27.000]  就是它的地基和上面的柱
[00:11:27.000 --> 00:11:29.000]  如果下面的地基不穩定
[00:11:29.000 --> 00:11:31.000]  上面就起不高
[00:11:31.000 --> 00:11:32.000]  如果上面的柱不穩定
[00:11:32.000 --> 00:11:34.000]  屋就會倒塌
[00:11:34.000 --> 00:11:36.000]  所以對一個建築物來說
[00:11:36.000 --> 00:11:39.000]  地基和柱是很重要
[00:11:39.000 --> 00:11:41.000]  在這裏保羅就比喻
[00:11:41.000 --> 00:11:45.000]  教會就是真理的地基和柱石
[00:11:45.000 --> 00:11:49.000]  教會有責任去承傳真理
[00:11:49.000 --> 00:11:51.000]  一代一代傳下去
[00:11:51.000 --> 00:11:55.000]  讓下一代的人所聽的是真理
[00:11:55.000 --> 00:11:57.000]  而不是假道不是歪理
[00:11:57.000 --> 00:11:59.000]  教會當然我們是一個家
[00:11:59.000 --> 00:12:01.000]  今天就不是著重講那方面
[00:12:01.000 --> 00:12:03.000]  講的是大家的溫馨
[00:12:03.000 --> 00:12:05.000]  但一個溫馨的同時一定要注重
[00:12:05.000 --> 00:12:08.000]  真理是否一代一代傳下去
[00:12:08.000 --> 00:12:09.000]  大家都知道
[00:12:09.000 --> 00:12:11.000]  在這個時代後現代
[00:12:11.000 --> 00:12:13.000]  後現代很鼓吹說
[00:12:13.000 --> 00:12:16.000]  看開一點
[00:12:16.000 --> 00:12:18.000]  接納量大一點
[00:12:18.000 --> 00:12:19.000]  不用那麼執著
[00:12:19.000 --> 00:12:21.000]  時代不同
[00:12:21.000 --> 00:12:22.000]  如果是這樣的話
[00:12:22.000 --> 00:12:24.000]  神的話語傳下去
[00:12:24.000 --> 00:12:28.000]  傳下去會變成甚麼樣呢
[00:12:28.000 --> 00:12:30.000]  猶大書第三節說
[00:12:30.000 --> 00:12:32.000]  我要竭力為從前一次
[00:12:32.000 --> 00:12:37.000]  交付聖徒的真道來爭辯
[00:12:37.000 --> 00:12:39.000]  聖經的教導
[00:12:39.000 --> 00:12:41.000]  純正的信仰
[00:12:41.000 --> 00:12:44.000]  去到這個時代受到莫大的挑戰
[00:12:44.000 --> 00:12:46.000]  提摩坦的後書第四章說到
[00:12:46.000 --> 00:12:48.000]  到這末世
[00:12:48.000 --> 00:12:52.000]  人們會不喜歡聽純正的道理
[00:12:52.000 --> 00:12:53.000]  厭惡
[00:12:53.000 --> 00:12:55.000]  要為自己製造的師父
[00:12:55.000 --> 00:12:57.000]  聽一些奇奇怪怪的道理
[00:12:57.000 --> 00:13:01.000]  將真理慢慢去淡化
[00:13:01.000 --> 00:13:05.000]  慢慢就將它放鬆
[00:13:05.000 --> 00:13:09.000]  教會是基督貞潔的同類
[00:13:09.000 --> 00:13:12.000]  是要將這個純正的信仰
[00:13:12.000 --> 00:13:15.000]  一代一代傳下去
[00:13:15.000 --> 00:13:17.000]  在我讀書的時候
[00:13:17.000 --> 00:13:19.000]  讀到最後的學位
[00:13:19.000 --> 00:13:22.000]  我們是被要求要看很多書
[00:13:22.000 --> 00:13:24.000]  來寫文的
[00:13:24.000 --> 00:13:25.000]  因為如果看不夠
[00:13:25.000 --> 00:13:27.000]  就會記下
[00:13:27.000 --> 00:13:29.000]  差不多多少本你都要看
[00:13:29.000 --> 00:13:31.000]  那時候因為我是讀新約的
[00:13:31.000 --> 00:13:35.000]  我就寫一些文多數跟新約聖經有關
[00:13:35.000 --> 00:13:37.000]  我一個感謝主的
[00:13:37.000 --> 00:13:39.000]  就被聖靈提醒
[00:13:39.000 --> 00:13:43.000]  在我還沒開始去做任何研究之前
[00:13:43.000 --> 00:13:47.000]  我就讀回我要寫的那段經文
[00:13:47.000 --> 00:13:49.000]  我看熟
[00:13:49.000 --> 00:13:51.000]  接著我就會祈禱
[00:13:51.000 --> 00:13:53.000]  懇求真理的聖靈
[00:13:53.000 --> 00:13:56.000]  因為聖靈是啟示這個聖經
[00:13:56.000 --> 00:13:58.000]  聖經乃是神所啟示
[00:13:58.000 --> 00:14:01.000]  請祂給我一個真的知
[00:14:01.000 --> 00:14:04.000]  知道這個經文應該是怎樣的
[00:14:04.000 --> 00:14:05.000]  差不多之後
[00:14:05.000 --> 00:14:08.000]  我才開始去圖書館找書
[00:14:08.000 --> 00:14:10.000]  看啊看啊
[00:14:10.000 --> 00:14:13.000]  因為我要看事先一個這樣的動作
[00:14:13.000 --> 00:14:16.000]  先期我自己看熟這些聖經
[00:14:16.000 --> 00:14:17.000]  我發現很多時候
[00:14:17.000 --> 00:14:19.000]  真是很奇妙的一個感覺
[00:14:19.000 --> 00:14:21.000]  就是當我看一些書
[00:14:21.000 --> 00:14:23.000]  即使是名目寫
[00:14:23.000 --> 00:14:26.000]  即是那些學者寫
[00:14:26.000 --> 00:14:28.000]  但裏面會有個分辨
[00:14:28.000 --> 00:14:31.000]  覺得這個看法這個論點
[00:14:31.000 --> 00:14:34.000]  不一定是最真正正確的
[00:14:34.000 --> 00:14:36.000]  最多是寫著
[00:14:36.000 --> 00:14:37.000]  會說看過
[00:14:37.000 --> 00:14:39.000]  但我不會接受他的東西
[00:14:39.000 --> 00:14:41.000]  這是一個很重要的
[00:14:41.000 --> 00:14:43.000]  我們在看聖經的時候
[00:14:43.000 --> 00:14:45.000]  看到很多的解經
[00:14:45.000 --> 00:14:48.000]  都要求主給我們有智慧
[00:14:48.000 --> 00:14:49.000]  知道有分辨
[00:14:49.000 --> 00:14:50.000]  以致這個真理
[00:14:50.000 --> 00:14:52.000]  是一代一代承傳下去
[00:14:52.000 --> 00:14:54.000]  不會走樣的
[00:14:54.000 --> 00:14:58.000]  你看看假若主沒有呼召我讀神學
[00:14:58.000 --> 00:15:00.000]  我沒有去讀神學
[00:15:00.000 --> 00:15:02.000]  我就在這個教會長大
[00:15:02.000 --> 00:15:07.000]  讀書、學背經、文經、金句
[00:15:07.000 --> 00:15:10.000]  然後去傳契成長
[00:15:10.000 --> 00:15:13.000]  如果自己沒有好好小心
[00:15:13.000 --> 00:15:15.000]  到我長大了
[00:15:15.000 --> 00:15:16.000]  我教諸學
[00:15:16.000 --> 00:15:17.000]  我教一些鬆一點的
[00:15:17.000 --> 00:15:19.000]  慢慢教的道理
[00:15:19.000 --> 00:15:23.000]  就會變成不同以前的
[00:15:23.000 --> 00:15:24.000]  大家有沒有覺得
[00:15:24.000 --> 00:15:25.000]  有時有些解釋
[00:15:25.000 --> 00:15:26.000]  現在的解釋
[00:15:26.000 --> 00:15:29.000]  時常說不是這樣解釋的
[00:15:29.000 --> 00:15:31.000]  以前我們聽是這樣解釋
[00:15:31.000 --> 00:15:33.000]  現在不是這樣解釋
[00:15:33.000 --> 00:15:35.000]  聖經有很多解釋嗎?
[00:15:35.000 --> 00:15:40.000]  會不會因為人自己那種傲慢
[00:15:40.000 --> 00:15:43.000]  一個人就要否定多年來
[00:15:43.000 --> 00:15:44.000]  人家主名前夕
[00:15:44.000 --> 00:15:47.000]  敬天敬位的心去看聖經
[00:15:47.000 --> 00:15:50.000]  所以我希望我們弟子會知道
[00:15:50.000 --> 00:15:54.000]  教會是基督貞潔的同類的意思
[00:15:54.000 --> 00:15:59.000]  特別是江南密當後書11章的上下文所指
[00:15:59.000 --> 00:16:04.000]  我們不會隨便去聽一些奇奇怪怪的教導
[00:16:04.000 --> 00:16:06.000]  不要為了滿足自己的好奇心
[00:16:06.000 --> 00:16:07.000]  做一些教導
[00:16:07.000 --> 00:16:08.000]  純正的教導
[00:16:08.000 --> 00:16:10.000]  慢慢就失去
[00:16:10.000 --> 00:16:11.000]  例如現在在道德觀
[00:16:11.000 --> 00:16:13.000]  在倫理觀社會上
[00:16:13.000 --> 00:16:16.000]  人們都是用聖經去解釋去支持
[00:16:16.000 --> 00:16:18.000]  聖經有這樣說
[00:16:18.000 --> 00:16:20.000]  或許聖經這樣說是落後
[00:16:20.000 --> 00:16:23.000]  我們如何看聖經呢?
[00:16:23.000 --> 00:16:28.000]  教會是真理的儲石和根基
[00:16:28.000 --> 00:16:32.000]  要將真正的道理一代一代傳下去
[00:16:32.000 --> 00:16:34.000]  讀的時候用心讀
[00:16:34.000 --> 00:16:36.000]  教的人清楚講
[00:16:36.000 --> 00:16:39.000]  然後一代一代教到下一班下一班
[00:16:39.000 --> 00:16:41.000]  希望就好像我們
[00:16:41.000 --> 00:16:42.000]  不是好像我們
[00:16:42.000 --> 00:16:45.000]  應該說玩那些傳言遊戲
[00:16:45.000 --> 00:16:48.000]  那些一直傳下去
[00:16:48.000 --> 00:16:49.000]  傳到最後
[00:16:49.000 --> 00:16:50.000]  第十個
[00:16:50.000 --> 00:16:51.000]  誰知對了一下
[00:16:51.000 --> 00:16:53.000]  你對不到口岸
[00:16:53.000 --> 00:16:55.000]  因為傳到亂七八糟
[00:16:55.000 --> 00:16:56.000]  隨便吧隨便吧
[00:16:56.000 --> 00:16:57.000]  這樣傳下去
[00:16:57.000 --> 00:17:00.000]  遊戲就可以隨便傳
[00:17:00.000 --> 00:17:03.000]  真理是不可以隨便傳的
[00:17:03.000 --> 00:17:05.000]  這個應用是怎樣呢?
[00:17:05.000 --> 00:17:08.000]  求主讓我們重視真理學習
[00:17:08.000 --> 00:17:10.000]  不是單純相信自己
[00:17:10.000 --> 00:17:12.000]  幾十年我們都不知道我們在信什麼
[00:17:12.000 --> 00:17:14.000]  背下仕徒信經
[00:17:14.000 --> 00:17:17.000]  基本信仰的大綱就在這裡
[00:17:17.000 --> 00:17:19.000]  然後有機會讀主一學
[00:17:19.000 --> 00:17:21.000]  有機會看聖經
[00:17:21.000 --> 00:17:23.000]  將神的話究竟我們信的是什麼
[00:17:23.000 --> 00:17:25.000]  就知道
[00:17:25.000 --> 00:17:27.000]  日子將到可能
[00:17:27.000 --> 00:17:30.000]  我們沒機會看聖經
[00:17:30.000 --> 00:17:31.000]  那怎麼辦呢?
[00:17:31.000 --> 00:17:33.000]  不記得了
[00:17:33.000 --> 00:17:36.000]  如果我們有心中有神的話
[00:17:36.000 --> 00:17:40.000]  靠著聖靈我們會繼續下去
[00:17:40.000 --> 00:17:42.000]  不久之前聽到一個見證
[00:17:42.000 --> 00:17:44.000]  有個人說
[00:17:44.000 --> 00:17:46.000]  在一段時間
[00:17:46.000 --> 00:17:48.000]  在戰爭裏面
[00:17:48.000 --> 00:17:53.000]  有些兵很多都被捉到監獄裏面
[00:17:53.000 --> 00:17:55.000]  全部困在一個房間
[00:17:55.000 --> 00:17:57.000]  那個房間是很小的
[00:17:57.000 --> 00:17:59.000]  是黑的
[00:17:59.000 --> 00:18:01.000]  完全看不到光
[00:18:01.000 --> 00:18:03.000]  困了進去之後
[00:18:03.000 --> 00:18:05.000]  起初就說很累
[00:18:05.000 --> 00:18:06.000]  睡一睡
[00:18:06.000 --> 00:18:08.000]  我睡的都是黑房
[00:18:08.000 --> 00:18:10.000]  那就很慘了
[00:18:10.000 --> 00:18:13.000]  一天只能放他一個小時出來
[00:18:13.000 --> 00:18:15.000]  和其他人見面
[00:18:15.000 --> 00:18:17.000]  其他人就吃東西送到你的房間
[00:18:17.000 --> 00:18:19.000]  放出來的時候
[00:18:19.000 --> 00:18:20.000]  有幾個人聚集
