
[00:00:00.000 --> 00:00:06.080]  今天的訊息 我們就回到針研
[00:12:27.060 --> 00:12:29.060]  以為信這個
[00:12:29.060 --> 00:12:31.060]  偏歪了的發達福音
[00:12:31.060 --> 00:12:33.060]  又愛主又愛神
[00:12:33.060 --> 00:12:35.060]  於是就將自己人生方向
[00:12:35.060 --> 00:12:37.060]  搞錯了
[00:12:37.060 --> 00:12:41.060]  走了去自己去賺錢
[00:12:41.060 --> 00:12:43.060]  平不愛主
[00:12:43.060 --> 00:12:47.060]  結果他的人生道路很崎嶇
[00:12:47.060 --> 00:12:49.060]  他屬靈生命的路
[00:12:49.060 --> 00:12:51.060]  亦都停滯不前
[00:12:53.060 --> 00:12:55.060]  是很可惜的
[00:12:55.060 --> 00:12:57.060]  另一方面
[00:12:57.060 --> 00:12:59.060]  如果你已經是有錢的
[00:12:59.060 --> 00:13:03.060]  我當然鼓勵你用奉獻
[00:13:03.060 --> 00:13:05.060]  用侍奉來表現
[00:13:05.060 --> 00:13:07.060]  你是愛主
[00:13:07.060 --> 00:13:09.060]  但是如果你已經很愛主
[00:13:09.060 --> 00:13:11.060]  我恭喜你
[00:13:11.060 --> 00:13:13.060]  你不要改變方向
[00:13:13.060 --> 00:13:15.060]  你繼續努力
[00:13:15.060 --> 00:13:17.060]  在這個方向上走
[00:13:17.060 --> 00:13:19.060]  不要轉移你的視線
[00:13:19.060 --> 00:13:21.060]  不要轉移你的精力
[00:13:21.060 --> 00:13:23.060]  賺錢又愛主
[00:13:23.060 --> 00:13:25.060]  否則你會得不償失
[00:13:25.060 --> 00:13:29.060]  這個是聖經的教導
[00:13:29.060 --> 00:13:33.060]  我們又看看
[00:13:33.060 --> 00:13:35.060]  針研十二章十一節
[00:13:35.060 --> 00:13:39.060]  耕種自己田地的
[00:13:39.060 --> 00:13:41.060]  必得飽食
[00:13:41.060 --> 00:13:43.060]  追隨虛浮的卻是無知
[00:13:43.060 --> 00:13:45.060]  耕種自己田地
[00:13:45.060 --> 00:13:47.060]  的意思就是說
[00:13:47.060 --> 00:13:49.060]  腳踏實地
[00:13:49.060 --> 00:13:51.060]  腳踏實地工作
[00:13:51.060 --> 00:13:53.060]  還要自己的田地
[00:13:53.060 --> 00:13:55.060]  有限度的工作範圍
[00:13:55.060 --> 00:13:57.060]  有限度的工作量
[00:13:57.060 --> 00:13:59.060]  有限度的時間的付出
[00:13:59.060 --> 00:14:03.060]  你這樣做
[00:14:03.060 --> 00:14:05.060]  你一定會得到滿足
[00:14:05.060 --> 00:14:07.060]  你能夠接受這一種的安排
[00:14:07.060 --> 00:14:09.060]  你一定會滿足
[00:14:09.060 --> 00:14:11.060]  即是說勤勤力力工作
[00:14:11.060 --> 00:14:13.060]  負責任工作
[00:14:13.060 --> 00:14:15.060]  做六天
[00:14:15.060 --> 00:14:17.060]  第七天就是安息
[00:14:19.060 --> 00:14:21.060]  敬拜神
[00:14:21.060 --> 00:14:23.060]  施封神
[00:14:23.060 --> 00:14:25.060]  你一定會得到滿足
[00:14:25.060 --> 00:14:27.060]  相反
[00:14:27.060 --> 00:14:29.060]  如果你追隨虛浮的
[00:14:29.060 --> 00:14:31.060]  名利財物
[00:14:31.060 --> 00:14:33.060]  這個叫做無知
[00:14:33.060 --> 00:14:35.060]  聖經說的
[00:14:35.060 --> 00:14:37.060]  叫做無知
[00:14:37.060 --> 00:14:41.060]  針研二十五章
[00:14:41.060 --> 00:14:43.060]  二十八節
[00:14:43.060 --> 00:14:47.060]  人不制服自己的心
[00:14:47.060 --> 00:14:49.060]  尚毀壞的誠邑
[00:14:49.060 --> 00:14:51.060]  沒有長緩
[00:14:51.060 --> 00:14:53.060]  沒有了
[00:14:53.060 --> 00:14:55.060]  一個城牆
[00:14:55.060 --> 00:14:57.060]  沒有了城牆保護
[00:14:57.060 --> 00:14:59.060]  這個誠邑
[00:14:59.060 --> 00:15:01.060]  是怎樣?
[00:15:01.060 --> 00:15:03.060]  毫無保護
[00:15:03.060 --> 00:15:05.060]  任由敵人、賊人來搶掠
[00:15:05.060 --> 00:15:07.060]  來毀壞
[00:15:07.060 --> 00:15:09.060]  同樣
[00:15:09.060 --> 00:15:11.060]  一個人的心思意念
[00:15:11.060 --> 00:15:13.060]  如果沒有神的話語
[00:15:13.060 --> 00:15:15.060]  來約束和保護
[00:15:15.060 --> 00:15:17.060]  我們就可以被撒旦的
[00:15:17.060 --> 00:15:19.060]  引誘
[00:15:19.060 --> 00:15:21.060]  試探
[00:15:21.060 --> 00:15:23.060]  甚至是
[00:15:23.060 --> 00:15:25.060]  發達福音
[00:15:25.060 --> 00:15:27.060]  歪理
[00:15:27.060 --> 00:15:29.060]  來攻擊我們
[00:15:29.060 --> 00:15:31.060]  毀壞我們的人生道路
[00:15:31.060 --> 00:15:35.060]  我們需要神的話語的保護
[00:15:35.060 --> 00:15:39.060]  針研二十七章
[00:15:39.060 --> 00:15:41.060]  二十八節
[00:15:43.060 --> 00:15:45.060]  陰間和滅亡永不滿足
[00:15:45.060 --> 00:15:47.060]  人的眼目也是如此
[00:15:47.060 --> 00:15:51.060]  陰間和滅亡
[00:15:51.060 --> 00:15:53.060]  永不滿足
[00:15:53.060 --> 00:15:55.060]  是什麼意思?
[00:15:55.060 --> 00:15:57.060]  大家想想
[00:15:57.060 --> 00:15:59.060]  無論死了多少人
[00:15:59.060 --> 00:16:01.060]  陰間
[00:16:01.060 --> 00:16:03.060]  永遠不會滿足
[00:16:03.060 --> 00:16:05.060]  永遠不會說
[00:16:05.060 --> 00:16:07.060]  夠了夠了不要再來了
[00:16:07.060 --> 00:16:09.060]  滿足了
[00:16:09.060 --> 00:16:11.060]  死多少照收
[00:16:11.060 --> 00:16:13.060]  永不滿足
[00:16:13.060 --> 00:16:19.060]  我們人的心也是如此
[00:16:19.060 --> 00:16:21.060]  人的眼目也是如此
[00:16:21.060 --> 00:16:27.060]  看多少就想要多少
[00:16:27.060 --> 00:16:29.060]  永不滿足
[00:16:29.060 --> 00:16:31.060]  永遠看不夠
[00:16:31.060 --> 00:16:33.060]  眼目的情慾很厲害
[00:16:33.060 --> 00:16:37.060]  一個最好的例子
[00:16:37.060 --> 00:16:39.060]  我們看到什麼就很想擁有什麼
[00:16:41.060 --> 00:16:43.060]  購物狂很多時候就是這樣
[00:16:43.060 --> 00:16:45.060]  一看到很好的貨品
[00:16:45.060 --> 00:16:47.060]  忍不住就要買
[00:16:47.060 --> 00:16:49.060]  擁有
[00:16:49.060 --> 00:16:53.060]  多多都不嫌多
[00:16:53.060 --> 00:16:57.060]  基督徒很多都有這個問題
[00:16:57.060 --> 00:16:59.060]  購物狂
[00:16:59.060 --> 00:17:07.060]  我看一本書的時候
[00:17:07.060 --> 00:17:09.060]  他這樣記載一個很有趣的故事
[00:17:09.060 --> 00:17:11.060]  關於一個古希臘哲學家
[00:17:11.060 --> 00:17:13.060]  蘇格拉底
[00:17:13.060 --> 00:17:19.060]  說他很能夠控制
[00:17:19.060 --> 00:17:21.060]  自己的購物慾
[00:17:21.060 --> 00:17:23.060]  蘇格拉底
[00:17:23.060 --> 00:17:25.060]  他很喜歡去逛市集
[00:17:25.060 --> 00:17:27.060]  現在我們逛商場
[00:17:27.060 --> 00:17:31.060]  他會很細心的
[00:17:31.060 --> 00:17:33.060]  去欣賞那些很精美的貨品
[00:17:33.060 --> 00:17:37.060]  他對於在市場裏面
[00:17:37.060 --> 00:17:39.060]  琳琅滿目的商品
[00:17:39.060 --> 00:17:43.060]  非常開心快樂
[00:17:43.060 --> 00:17:47.060]  他的朋友覺得很奇怪
[00:17:47.060 --> 00:17:49.060]  就問他
[00:17:49.060 --> 00:17:51.060]  你逛市集的時候
[00:17:51.060 --> 00:17:53.060]  為什麼會這麼開心
[00:17:53.060 --> 00:17:55.060]  他說
[00:17:55.060 --> 00:17:57.060]  我很喜歡來市集逛
[00:17:57.060 --> 00:17:59.060]  因為來到這裏的時候
[00:17:59.060 --> 00:18:01.060]  我會看到原來
[00:18:01.060 --> 00:18:03.060]  有這麼多東西
[00:18:03.060 --> 00:18:05.060]  我都未曾擁有
[00:18:05.060 --> 00:18:07.060]  但是我卻是
[00:18:07.060 --> 00:18:09.060]  很滿足快樂的生活
[00:18:09.060 --> 00:18:15.060]  我雖然沒有擁有那麼多好的東西
[00:18:15.060 --> 00:18:17.060]  但是我每天都仍然
[00:18:17.060 --> 00:18:19.060]  很歡喜快樂
[00:18:19.060 --> 00:18:21.060]  很滿足的生活
[00:18:21.060 --> 00:18:25.060]  這是我們基督徒都需要學的
[00:18:25.060 --> 00:18:27.060]  一個生活的心態
[00:18:27.060 --> 00:18:31.060]  這是符合聖經的教導
[00:18:35.060 --> 00:18:37.060]  如果我們喜歡購物
[00:18:37.060 --> 00:18:39.060]  可以學一下
[00:18:39.060 --> 00:18:41.060]  學一下蘇格拉底
[00:18:41.060 --> 00:18:43.060]  看一看就滿足了
[00:18:43.060 --> 00:18:45.060]  省很多
[00:18:45.060 --> 00:18:49.060]  我們基督徒
[00:18:49.060 --> 00:18:51.060]  憑我們自己的能力
[00:18:51.060 --> 00:18:53.060]  未必可以做到
[00:18:53.060 --> 00:18:55.060]  像蘇格拉底那麼灑脫
[00:18:55.060 --> 00:18:57.060]  但是我們有神在
[00:18:57.060 --> 00:18:59.060]  我們可以依靠神
[00:18:59.060 --> 00:19:03.060]  《針研十章》二十二節
[00:19:03.060 --> 00:19:05.060]  這樣說
[00:19:05.060 --> 00:19:07.060]  耶和華所賜的福使人
[00:19:07.060 --> 00:19:09.060]  富足並不加上憂慮
[00:19:09.060 --> 00:19:11.060]  神所賜的福
[00:19:11.060 --> 00:19:13.060]  他的恩典
[00:19:13.060 --> 00:19:15.060]  是能夠令我們人
[00:19:15.060 --> 00:19:17.060]  心裏面滿足
[00:19:17.060 --> 00:19:19.060]  不單止可以放下
[00:19:19.060 --> 00:19:21.060]  我們對物質的慾望
[00:19:21.060 --> 00:19:25.060]  甚至可以將憂慮
[00:19:25.060 --> 00:19:27.060]  放下
[00:19:27.060 --> 00:19:29.060]  關鍵在哪裏呢?
[00:19:29.060 --> 00:19:31.060]  關鍵就是心裏面的滿足
[00:19:31.060 --> 00:19:33.060]  不是物質上的滿足
[00:19:33.060 --> 00:19:39.060]  有一個故事
[00:19:39.060 --> 00:19:41.060]  我覺得是很好的例子
[00:19:41.060 --> 00:19:43.060]  心裏面的滿足
[00:19:43.060 --> 00:19:45.060]  多於物質上的滿足
[00:19:45.060 --> 00:19:47.060]  或者外表上給你的滿足
[00:19:47.060 --> 00:19:49.060]  這個故事是這樣的
[00:19:49.060 --> 00:19:53.060]  有一個
[00:19:53.060 --> 00:19:55.060]  有一個國王
[00:19:55.060 --> 00:19:57.060]  他就很想
[00:19:57.060 --> 00:19:59.060]  成為一個
[00:19:59.060 --> 00:20:01.060]  最快樂滿足的人
[00:20:01.060 --> 00:20:05.060]  於是他就對
[00:20:05.060 --> 00:20:07.060]  身邊的智慧人
[00:20:07.060 --> 00:20:09.060]  問他
[00:20:09.060 --> 00:20:11.060]  我怎樣才可以
[00:20:11.060 --> 00:20:13.060]  成為最快樂滿足的人呢?
[00:20:13.060 --> 00:20:17.060]  這個智慧人就
[00:20:17.060 --> 00:20:19.060]  對這個國王說
[00:20:19.060 --> 00:20:21.060]  皇上
[00:20:21.060 --> 00:20:23.060]  只要你在你的國裏
[00:20:23.060 --> 00:20:25.060]  找一個最滿足快樂的人
[00:20:25.060 --> 00:20:27.060]  出來
[00:20:27.060 --> 00:20:29.060]  穿上他的衣服
[00:20:29.060 --> 00:20:31.060]  你就會成為
[00:20:31.060 --> 00:20:33.060]  最快樂滿足的人
[00:20:33.060 --> 00:20:37.060]  於是國王就
