
[00:00:00.000 --> 00:00:02.580]  各位弟兄姊妹早上好
[00:08:17.520 --> 00:08:18.760]  我們非常熟悉的四篇
[00:08:18.760 --> 00:08:20.360]  二十九篇歷史經說什麼呢
[00:08:20.360 --> 00:08:22.200]  洪水氾濫之時
[00:08:22.200 --> 00:08:23.520]  耶和華怎麼樣
[00:08:23.520 --> 00:08:25.280]  做作為王
[00:08:25.280 --> 00:08:27.360]  祂永遠是做作為王的
[00:08:27.360 --> 00:08:29.720]  而且做作為王再次重複說
[00:08:29.720 --> 00:08:31.920]  直到永遠
[00:08:31.920 --> 00:08:35.040]  我們現在所處的環境
[00:08:35.040 --> 00:08:36.840]  像不像洪水氾濫呢
[00:08:36.840 --> 00:08:39.560]  真的是像洪水氾濫
[00:08:39.560 --> 00:08:42.400]  我們看到政府好像也無法
[00:08:42.400 --> 00:08:45.360]  解決目前所面對的問題
[00:08:45.360 --> 00:08:46.880]  我們真實的盼望
[00:08:46.880 --> 00:08:48.120]  真的不在於任何人
[00:08:48.120 --> 00:08:49.600]  而是在於我們的神
[00:08:49.600 --> 00:08:51.800]  因為洪水氾濫的時候
[00:08:51.800 --> 00:08:55.280]  我們的神仍然坐在寶座上
[00:08:55.280 --> 00:08:58.040]  做作為王
[00:08:58.040 --> 00:09:00.560]  因此不論你的環境是如何
[00:09:00.560 --> 00:09:01.880]  你現在面對的困難
[00:09:01.880 --> 00:09:03.120]  困境是如何
[00:09:03.120 --> 00:09:04.440]  就像洪水氾濫一般
[00:09:04.440 --> 00:09:06.760]  向你倒過來一樣
[00:09:06.760 --> 00:09:08.960]  你要緊緊的抓住
[00:09:08.960 --> 00:09:10.920]  這位坐在寶座上的神
[00:09:10.920 --> 00:09:14.160]  所以你要竭力追求認識神
[00:09:14.160 --> 00:09:14.880]  不像這位神
[00:09:14.880 --> 00:09:16.480]  祂是坐在寶座的神
[00:09:16.480 --> 00:09:17.760]  祂大到一種地步
[00:09:17.760 --> 00:09:19.400]  連這個活物跟二十字長老
[00:09:19.400 --> 00:09:20.720]  都向祂伏伏跪拜
[00:09:20.720 --> 00:09:23.280]  祂對你我個人的生命
[00:09:23.280 --> 00:09:25.720]  都有一個美好的計劃
[00:09:25.720 --> 00:09:26.960]  所以你要確信
[00:09:26.960 --> 00:09:28.640]  神對你的計劃
[00:09:28.640 --> 00:09:31.400]  永遠不改變
[00:09:31.400 --> 00:09:32.560]  這是我們基督徒
[00:09:32.560 --> 00:09:34.040]  神的兒女們
[00:09:34.040 --> 00:09:35.520]  必須知道的一個
[00:09:35.520 --> 00:09:38.320]  非常基本的一個真理
[00:09:38.320 --> 00:09:39.360]  當你知道說
[00:09:39.360 --> 00:09:40.520]  神在你生命當中
[00:09:40.520 --> 00:09:42.360]  有一個美好的計劃的時候
[00:09:42.360 --> 00:09:44.640]  不論你現在的環境是如何
[00:09:44.640 --> 00:09:46.160]  不論你現在所面對的挑戰
[00:09:46.160 --> 00:09:47.600]  是何等的巨大
[00:09:47.600 --> 00:09:48.240]  你知道說
[00:09:48.240 --> 00:09:50.000]  這些可能只是短暫的
[00:09:50.000 --> 00:09:51.200]  所以有一個美好的計劃
[00:09:51.200 --> 00:09:55.520]  帶領到一個祂所應許的地方
[00:09:55.520 --> 00:09:56.600]  我非常喜歡那些經文
[00:09:56.600 --> 00:09:58.480]  在耶利米蘇第二十九章十一節
[00:09:58.480 --> 00:09:59.840]  告訴我們什麼呢
[00:09:59.840 --> 00:10:01.640]  因我自己
[00:10:01.640 --> 00:10:04.600]  知道我為你們所訂的計劃
[00:10:04.600 --> 00:10:07.080]  是使你們得平安
[00:10:07.080 --> 00:10:09.120]  而不是遭受災禍的計劃
[00:10:09.120 --> 00:10:10.360]  要賜給你們
[00:10:10.360 --> 00:10:13.360]  美好的前程和盼望
[00:10:13.360 --> 00:10:15.920]  這是耶和華的宣告
[00:10:15.920 --> 00:10:17.040]  你們要呼求我
[00:10:17.040 --> 00:10:18.360]  要來向我禱告
[00:10:18.360 --> 00:10:20.080]  我就必應予你們
[00:10:20.080 --> 00:10:22.920]  這才是耶和華自己的宣告
[00:10:22.920 --> 00:10:24.640]  這個經文的背景是
[00:10:24.640 --> 00:10:26.040]  當時以色列百姓
[00:10:26.040 --> 00:10:28.160]  已經被擄到異國他鄉
[00:10:28.160 --> 00:10:29.880]  巴比倫國裡面
[00:10:29.880 --> 00:10:31.240]  七十年之久
[00:10:31.240 --> 00:10:32.800]  在這樣困境當中
[00:10:32.800 --> 00:10:34.840]  他們真的看不見任何的出路
[00:10:34.840 --> 00:10:36.120]  覺得沒有盼望
[00:10:36.120 --> 00:10:38.360]  神說我仍然眷顧你
[00:10:38.360 --> 00:10:41.360]  我仍然紀念我向你們所訂的應許
[00:10:41.360 --> 00:10:43.760]  因為我是守月司慈愛的神
[00:10:43.760 --> 00:10:46.760]  祂說我自己知道
[00:10:46.760 --> 00:10:49.840]  我對你們有一個計劃
[00:10:49.840 --> 00:10:51.680]  而且非常美麗的一個計劃
[00:10:51.680 --> 00:10:52.800]  中文只翻譯成計劃
[00:10:52.800 --> 00:10:53.760]  其實在原文升級裡面
[00:10:53.760 --> 00:10:55.600]  是只用複數的
[00:10:55.600 --> 00:10:58.120]  I know I have plans for you
[00:10:58.120 --> 00:11:00.440]  我對你們的許多計劃
[00:11:00.440 --> 00:11:02.880]  我知道我對你們很多的計劃
[00:11:02.880 --> 00:11:03.560]  親愛的英雄姐妹
[00:11:03.560 --> 00:11:04.760]  你知道嗎
[00:11:04.760 --> 00:11:06.600]  神對你的生命中有A計劃
[00:11:06.600 --> 00:11:07.440]  有B計劃
[00:11:07.440 --> 00:11:08.720]  有C計劃
[00:11:08.720 --> 00:11:09.400]  對你的兒女
[00:11:09.400 --> 00:11:10.160]  對你的家庭
[00:11:10.160 --> 00:11:10.800]  對你的婚姻
[00:11:10.800 --> 00:11:11.480]  對你的事業
[00:11:11.480 --> 00:11:13.880]  都有許多美好的計劃
[00:11:13.880 --> 00:11:15.200]  目的是什麼呢
[00:11:15.200 --> 00:11:18.000]  讓你有平安
[00:11:18.000 --> 00:11:19.760]  讓你可以放心
[00:11:19.760 --> 00:11:22.960]  而不是這樣災禍的計劃
[00:11:22.960 --> 00:11:23.760]  目的是什麼呢
[00:11:23.760 --> 00:11:26.640]  給你一個美好的前程
[00:11:26.640 --> 00:11:29.000]  給你一個盼望
[00:11:29.000 --> 00:11:30.640]  因此我們信靠耶穌基督的人
[00:11:30.640 --> 00:11:34.480]  你真的是有一個真實的盼望
[00:11:34.480 --> 00:11:36.120]  因為神在你生命當中
[00:11:36.120 --> 00:11:37.920]  有一個非常美好的計劃
[00:11:37.920 --> 00:11:41.200]  你一定要緊緊的記得
[00:11:41.200 --> 00:11:42.880]  不管你現在的環境是如何
[00:11:42.880 --> 00:11:45.040]  不管你現在覺得自己有多糟糕
[00:11:45.040 --> 00:11:47.280]  不管你失敗的有多慘
[00:11:47.280 --> 00:11:49.080]  這只不過是一個過程
[00:11:49.080 --> 00:11:49.800]  你要知道說
[00:11:49.800 --> 00:11:53.800]  神對你是有一個非常美好的計劃
[00:11:53.800 --> 00:11:56.120]  因此你要緊緊的來
[00:11:56.120 --> 00:11:58.560]  依靠祂
[00:11:58.560 --> 00:11:59.960]  緊緊的依靠祂
[00:11:59.960 --> 00:12:02.160]  千萬不要依靠自己的聰明
[00:12:02.160 --> 00:12:03.360]  那你知道神有這樣的計劃
[00:12:03.360 --> 00:12:03.800]  你要怎麼辦
[00:12:03.800 --> 00:12:05.840]  你要尋求祂
[00:12:05.840 --> 00:12:06.720]  尋求祂
[00:12:06.720 --> 00:12:08.200]  祂就把祂的計劃告訴你
[00:12:08.200 --> 00:12:08.560]  你說神啊
[00:12:08.560 --> 00:12:11.000]  我真的不知道現在我該如何
[00:12:11.000 --> 00:12:11.880]  對我的婚姻
[00:12:11.880 --> 00:12:13.440]  對我家庭
[00:12:13.440 --> 00:12:14.080]  對我的兒女住
[00:12:14.080 --> 00:12:15.360]  我不知道該怎麼辦住啊
[00:12:15.360 --> 00:12:16.520]  你幫助我
[00:12:16.520 --> 00:12:18.160]  那你如此尋求神的時候呢
[00:12:18.160 --> 00:12:20.520]  我們就明白神在你生命當中
[00:12:20.520 --> 00:12:23.480]  的確是要向你寫明祂的心意
[00:12:23.480 --> 00:12:25.160]  因此我們不要依靠自己
[00:12:25.160 --> 00:12:26.120]  要怎麼樣
[00:12:26.120 --> 00:12:28.640]  專心仰賴神
[00:12:28.640 --> 00:12:29.360]  來告訴旁邊的人說
[00:12:29.360 --> 00:12:30.080]  不要依靠自己
[00:12:30.080 --> 00:12:34.520]  要專心仰賴神
[00:12:34.520 --> 00:12:37.360]  現在大家都會背的一節經文
[00:12:37.360 --> 00:12:39.040]  聖嚴書第三章第五節
[00:12:39.040 --> 00:12:41.080]  不要依靠自己的聰明
[00:12:41.080 --> 00:12:41.440]  對不對
[00:12:41.440 --> 00:12:43.840]  你要專心仰賴耶和華
[00:12:43.840 --> 00:12:46.640]  不可依靠自己的聰明
[00:12:46.640 --> 00:12:47.280]  怎麼做呢
[00:12:47.280 --> 00:12:50.240]  就是在你一切所行的事上
[00:12:50.240 --> 00:12:52.080]  都要認定祂
[00:12:52.080 --> 00:12:56.400]  祂必指引你的路
[00:12:56.400 --> 00:12:57.520]  非常清楚
[00:12:57.520 --> 00:12:58.960]  最有智慧的人告訴你說
[00:12:58.960 --> 00:13:00.840]  你要專心啊
[00:13:00.840 --> 00:13:01.840]  不是分心
[00:13:01.840 --> 00:13:02.840]  不是三心兩意
[00:13:02.840 --> 00:13:05.840]  要專心仰賴耶和華
[00:13:05.840 --> 00:13:06.720]  因為祂在你生命中
[00:13:06.720 --> 00:13:07.720]  有一個美好的計劃
[00:13:07.720 --> 00:13:10.000]  千萬不要靠自己的聰明
[00:13:10.000 --> 00:13:11.240]  怎麼做呢
[00:13:11.240 --> 00:13:13.360]  就是謙卑來到神面前
[00:13:13.360 --> 00:13:14.880]  在你一切所行的
[00:13:14.880 --> 00:13:17.320]  不是一些事不是某些事
[00:13:17.320 --> 00:13:19.640]  在一切所有
[00:13:19.640 --> 00:13:22.360]  汗不染弄種情報
[00:13:22.360 --> 00:13:23.560]  所有的事情上
[00:13:23.560 --> 00:13:24.760]  你要怎麼樣
[00:13:24.760 --> 00:13:25.760]  認定祂
[00:13:25.760 --> 00:13:26.640]  什麼叫認定祂
[00:13:26.640 --> 00:13:27.440]  說神啊
[00:13:27.440 --> 00:13:29.560]  我知道你是美好的
[00:13:29.560 --> 00:13:30.960]  在我生命中有一個美好的計劃
[00:13:30.960 --> 00:13:32.320]  我就認定祢了
[00:13:32.320 --> 00:13:33.720]  主要求祢幫助我
[00:13:33.720 --> 00:13:35.600]  當你如此禱告祈求的時候
[00:13:35.600 --> 00:13:37.480]  祂說祂必指引你的路
[00:13:37.480 --> 00:13:39.040]  祂必給你一個解答
[00:13:39.040 --> 00:13:40.400]  祂必給你一個方向
[00:13:40.400 --> 00:13:41.920]  祂必給你一個出路
[00:13:41.920 --> 00:13:43.000]  祂必幫助你
[00:13:43.000 --> 00:13:45.000]  讓你能夠經歷翻轉的
[00:13:45.000 --> 00:13:45.680]  這樣的一個恩典
[00:13:45.680 --> 00:13:46.960]  阿們
[00:13:46.960 --> 00:13:49.880]  聖經裡面我覺得最容易
[00:13:49.880 --> 00:13:51.400]  最好表達
[00:13:51.400 --> 00:13:52.640]  這一節經文的
[00:13:52.640 --> 00:13:54.040]  《莫過於舊約的聖經》裡面的
[00:13:54.040 --> 00:13:55.120]  丹尼里
[00:13:55.120 --> 00:13:56.960]  我們都知道丹尼里的故事
[00:13:56.960 --> 00:13:58.000]  他非常年幼的時候
[00:13:58.000 --> 00:14:00.880]  就經歷了家破人亡
[00:14:00.880 --> 00:14:02.720]  他和幾個少年人
[00:14:02.720 --> 00:14:05.400]  就一起被擄到巴比倫國去
[00:14:05.400 --> 00:14:06.560]  在這異國他鄉的時候
[00:14:06.560 --> 00:14:08.280]  因為他是屬於皇家背景的人
[00:14:08.280 --> 00:14:09.440]  而且他是
[00:14:09.440 --> 00:14:12.000]  聖經說他是長得年輕俊美
[00:14:12.000 --> 00:14:13.320]  然後又有聰明
[00:14:13.320 --> 00:14:15.000]  所以就被國家的
[00:14:15.000 --> 00:14:16.680]  這些測試們看上了以後
[00:14:16.680 --> 00:14:18.200]  就要訓練培訓他
[00:14:18.200 --> 00:14:19.720]  跟他其他三個朋友
[00:14:19.720 --> 00:14:20.800]  三年的時間
[00:14:20.800 --> 00:14:22.480]  給他們受最好的教育
[00:14:22.480 --> 00:14:23.440]  最好的待遇
[00:14:23.440 --> 00:14:24.640]  最好的生活
[00:14:24.640 --> 00:14:25.800]  好他們將來能夠在
[00:14:25.800 --> 00:14:27.520]  國王面前能夠服侍
[00:14:27.520 --> 00:14:30.080]  當時的尼普賈尼莎王
[00:14:30.080 --> 00:14:33.680]  結果三年以後畢業了
[00:14:33.680 --> 00:14:36.400]  果真丹尼里和他三個同伴
[00:14:36.400 --> 00:14:38.360]  是所有畢業生當中
[00:14:38.360 --> 00:14:40.160]  甚至所有當時
[00:14:40.160 --> 00:14:42.800]  在巴比倫國裡面的測試博士們
[00:14:42.800 --> 00:14:45.120]  比他們聰明多少倍呢
[00:14:45.120 --> 00:14:46.640]  聖經說有十倍
[00:14:46.640 --> 00:14:48.680]  比他們聰明十倍
[00:14:48.680 --> 00:14:51.000]  你看這樣那個聰明絕頂的人
[00:14:51.000 --> 00:14:52.360]  當他遇到問題的時候
[00:14:52.360 --> 00:14:53.480]  他怎麼辦呢
[00:14:53.480 --> 00:14:55.960]  就是有一天當尼普賈尼莎王
[00:14:55.960 --> 00:14:58.160]  睡覺的時候做了一個夢
[00:14:58.160 --> 00:15:00.160]  非常奇怪的一個夢
[00:15:00.160 --> 00:15:02.760]  夢以後他就醒了過來
[00:15:02.760 --> 00:15:04.560]  然後就忘記了做什麼夢
[00:15:04.560 --> 00:15:05.640]  他覺得這個夢很有意思
[00:15:05.640 --> 00:15:08.280]  但是想不起來這是什麼夢
[00:15:08.280 --> 00:15:10.760]  因此就請他全國裡面的有智慧的人
[00:15:10.760 --> 00:15:12.760]  出師來請他們來解夢
[00:15:12.760 --> 00:15:14.640]  大家說你把夢告訴我吧
[00:15:14.640 --> 00:15:16.640]  他說我忘記什麼夢了
[00:15:16.640 --> 00:15:18.000]  你們必須告訴我
[00:15:18.000 --> 00:15:19.400]  那你不告訴我什麼夢
[00:15:19.400 --> 00:15:20.520]  我怎麼為你解答
[00:15:20.520 --> 00:15:22.120]  你們只要等時間而已
[00:15:22.120 --> 00:15:23.480]  我把你們都殺掉
[00:15:23.480 --> 00:15:24.920]  要告訴我做什麼夢
[00:15:24.920 --> 00:15:26.320]  他們沒辦法
[00:15:26.320 --> 00:15:27.800]  結果這個消息傳到
[00:15:27.800 --> 00:15:29.680]  丹尼里和他三個朋友
[00:15:29.680 --> 00:15:30.840]  你想想看
[00:15:30.840 --> 00:15:34.680]  這個比所有智慧的人都聰明十倍的
