
[00:00:00.000 --> 00:00:03.080]  待會給大家看一張相,你知不知道他是誰呢?
[00:03:45.800 --> 00:03:47.280]  大家可以想像
[00:03:47.280 --> 00:03:49.480]  這群少年人當他們長大的時候
[00:03:49.480 --> 00:03:50.600]  他們未來的婚姻
[00:03:50.600 --> 00:03:52.800]  他們的家庭會因為這些遭遇
[00:03:52.800 --> 00:03:55.600]  因為這些經歷而蒙上陰影
[00:03:55.600 --> 00:03:57.000]  我們說回香港
[00:03:57.000 --> 00:03:58.400]  香港在2016年
[00:03:58.400 --> 00:04:01.920]  平均每五對新婚結婚的新人
[00:04:01.920 --> 00:04:05.520]  就有兩對分開離婚
[00:04:05.520 --> 00:04:07.200]  和大陸的情況一樣
[00:04:07.200 --> 00:04:09.280]  離婚的最主要原因是什麼呢?
[00:04:09.280 --> 00:04:11.280]  分外情
[00:04:11.280 --> 00:04:14.080]  香港有一個香港單親協會
[00:04:14.080 --> 00:04:16.560]  曾經分享一個這樣的個案
[00:04:16.560 --> 00:04:19.120]  有一對二十多歲的夫婦
[00:04:19.120 --> 00:04:20.720]  他們是大學認識的
[00:04:20.720 --> 00:04:22.240]  奉旨成婚
[00:04:22.240 --> 00:04:26.160]  結婚之後丈夫仍然有婚外情
[00:04:26.160 --> 00:04:29.400]  結果他們結婚一年多就分開了
[00:04:29.400 --> 00:04:31.000]  但是很不幸
[00:04:31.000 --> 00:04:32.760]  他們離婚的時候
[00:04:32.760 --> 00:04:36.920]  他太太已經懷有第二個新人七個月
[00:04:36.920 --> 00:04:38.520]  大家可以想像
[00:04:38.520 --> 00:04:41.720]  因為這些難處、困難
[00:04:41.720 --> 00:04:44.880]  有無數的家庭被摧毀、被破壞
[00:04:44.880 --> 00:04:47.240]  有無數的小朋友因為這樣
[00:04:47.240 --> 00:04:52.160]  而失去了應該有的家庭、幸福生活
[00:04:52.160 --> 00:04:56.040]  奸淫是一股強大龐大的黑暗勢力
[00:04:56.040 --> 00:04:58.320]  正在支配、影響我們的生命
[00:04:58.320 --> 00:04:59.720]  影響我們的家庭
[00:04:59.720 --> 00:05:02.520]  但是我們還顧這個社會仍然
[00:05:02.520 --> 00:05:06.240]  這個社會仍然在用性來做商品
[00:05:06.240 --> 00:05:10.680]  大家如果上網或者看一些名車的雜誌
[00:05:10.680 --> 00:05:13.360]  或者其他名車的廣告
[00:05:13.360 --> 00:05:14.480]  你會發覺
[00:05:14.480 --> 00:05:16.920]  名貴的跑車或者名貴的房車
[00:05:16.920 --> 00:05:18.120]  尤其是跑車
[00:05:18.120 --> 00:05:20.760]  通常有些穿三點式泳衣的美女
[00:05:20.760 --> 00:05:23.240]  圍著跑車去拍照
[00:05:23.240 --> 00:05:25.080]  不過越看越奇怪
[00:05:25.080 --> 00:05:28.840]  究竟這些名車和三點式泳衣有什麼關係呢?
[00:05:28.840 --> 00:05:30.160]  如果突然間節目你知道的話
[00:05:30.160 --> 00:05:32.160]  你告訴我
[00:05:32.160 --> 00:05:34.160]  很久之前
[00:05:34.160 --> 00:05:35.760]  如果大家記得
[00:05:35.760 --> 00:05:38.960]  有一本雜誌將陳冠希和某些藝人的艷照
[00:05:38.960 --> 00:05:40.880]  全部刊登出來
[00:05:40.880 --> 00:05:43.280]  看到的人都會說
[00:05:43.280 --> 00:05:47.320]  嘩!道德淪亡、廉恥盡喪
[00:05:47.320 --> 00:05:48.760]  真是太離譜了
[00:05:48.760 --> 00:05:52.680]  一邊罵人一邊自己去買雜誌來看
[00:05:52.680 --> 00:05:54.680]  看看他有多壞
[00:05:54.680 --> 00:05:59.040]  結果這本雜誌翻了很多版都賣斷了
[00:05:59.040 --> 00:06:03.480]  俄羅斯有一個電視台的新聞報道
[00:06:03.480 --> 00:06:05.040]  收視率低迷
[00:06:05.040 --> 00:06:07.040]  有一天當他們報告新聞的時候
[00:06:07.040 --> 00:06:09.040]  那個女主播一邊報告新聞
[00:06:09.040 --> 00:06:11.840]  一邊脫光她上身的衣服
[00:06:11.840 --> 00:06:13.840]  結果怎樣呢?
[00:06:13.840 --> 00:06:17.600]  新聞節目的收視率直線上升
[00:06:17.600 --> 00:06:19.600]  成為全國第一位
[00:06:19.600 --> 00:06:21.600]  真是奇怪
[00:06:21.600 --> 00:06:25.720]  有一個大學教授在課堂上問一班學生
[00:06:25.720 --> 00:06:28.640]  如果要將十誡簡化
[00:06:28.640 --> 00:06:31.960]  你們認為應該刪除哪幾條呢?
[00:06:31.960 --> 00:06:33.960]  那些學生不約而同地回答
[00:06:33.960 --> 00:06:35.960]  應該刪除第七條
[00:06:35.960 --> 00:06:37.960]  不可姦淫
[00:06:37.960 --> 00:06:39.640]  那個教授問為什麼?
[00:06:39.640 --> 00:06:40.640]  那些學生說
[00:06:40.640 --> 00:06:42.640]  當然啦,根本就沒有人遵守
[00:06:42.640 --> 00:06:45.640]  傳媒不是不斷教我們
[00:06:45.640 --> 00:06:48.280]  只要你們兩個喜歡就隨時可以上床
[00:06:48.280 --> 00:06:50.720]  只要你們兩個喜歡就隨時可以分手嗎?
[00:06:50.720 --> 00:06:53.520]  亭姐們,我們看看約翰一書二章十六節
[00:06:53.520 --> 00:06:55.520]  我們一起讀,一二三
[00:06:55.520 --> 00:06:57.200]  凡世界上的事
[00:06:57.200 --> 00:06:59.200]  就像肉體的情慾
[00:06:59.200 --> 00:07:00.600]  眼目的情慾
[00:07:00.600 --> 00:07:02.360]  並今生的驕傲
[00:07:02.360 --> 00:07:04.360]  都不是從父來的
[00:07:04.360 --> 00:07:07.040]  乃是從世界來的
[00:07:07.040 --> 00:07:09.040]  從世界來的
[00:07:09.040 --> 00:07:12.880]  這個世界就是說我們現今的潮流
[00:07:12.880 --> 00:07:14.600]  是這個社會的潮流
[00:07:14.600 --> 00:07:17.000]  這個社會潮流是包括什麼呢?
[00:07:17.000 --> 00:07:19.320]  是包括性隨便
[00:07:19.320 --> 00:07:22.880]  對性關係、性行為無所謂
[00:07:22.880 --> 00:07:26.320]  亭姐們,這股姦淫色情的勢力
[00:07:26.320 --> 00:07:28.320]  就是一股很大的勢力
[00:07:28.320 --> 00:07:31.160]  就像鹹蛋超人那些怪獸一樣
[00:07:31.160 --> 00:07:34.120]  在破壞、衝擊我們的人生
[00:07:34.120 --> 00:07:36.440]  破壞、衝擊我們的家庭
[00:07:36.440 --> 00:07:38.280]  亭姐們,我們說十誡
[00:07:38.280 --> 00:07:40.280]  十誡不是一些死板板
[00:07:40.280 --> 00:07:42.280]  神是嚴苛的律法
[00:07:42.280 --> 00:07:45.000]  其實十誡是代表神的愛
[00:07:45.000 --> 00:07:47.000]  今天我很想跟大家說一個真理
[00:07:47.000 --> 00:07:49.720]  十誡的命令的總歸
[00:07:49.720 --> 00:07:51.240]  就是神對我們的愛
[00:07:51.240 --> 00:07:53.240]  祂很想我們每一個
[00:07:53.240 --> 00:07:56.800]  都過著幸福快樂的家庭生活
[00:07:56.800 --> 00:07:58.040]  好,我在這裡停一停
[00:07:58.040 --> 00:08:00.280]  亭姐們,我之前跟大家說過
[00:08:00.280 --> 00:08:02.760]  你的說話是有能力的
[00:08:02.760 --> 00:08:06.600]  因為神用說話來創造天地萬物
[00:08:06.600 --> 00:08:08.600]  我們用神的形象
[00:08:08.600 --> 00:08:11.440]  創作是根據神的形象
[00:08:11.440 --> 00:08:13.440]  所以神也給我們說話有能力
[00:08:13.440 --> 00:08:14.640]  你可以祝福人
[00:08:14.640 --> 00:08:16.640]  你也可以詛咒人
[00:08:16.640 --> 00:08:19.120]  所以請以下那幾秒鐘
[00:08:19.120 --> 00:08:21.120]  讓亭姐們我們彼此祝福一下
[00:08:21.120 --> 00:08:24.480]  願你都有一個幸福快樂的家庭,好嗎?
[00:08:24.480 --> 00:08:28.120]  (願你都有一個幸福快樂的家庭)
[00:08:28.120 --> 00:08:29.240]  Amen
[00:08:29.240 --> 00:08:31.240]  神的心是讓我們彼此的祝福
[00:08:31.240 --> 00:08:34.720]  願大家都有一個幸福快樂的家庭
[00:08:34.720 --> 00:08:36.720]  但是神邀請我們
[00:08:36.720 --> 00:08:38.720]  要和聖靈合作
[00:08:38.720 --> 00:08:42.320]  要保護神賜給我們的家庭
[00:08:42.320 --> 00:08:44.320]  如果你現在有家庭
[00:08:44.320 --> 00:08:46.720]  讓你和聖靈合作
[00:08:46.720 --> 00:08:48.720]  去保護你現在的家庭
[00:08:48.720 --> 00:08:50.160]  如果你未婚的
[00:08:50.160 --> 00:08:51.840]  讓你也和聖靈合作
[00:08:51.840 --> 00:08:53.640]  去保護你將來的家庭
[00:08:53.640 --> 00:08:55.640]  亭姐們,當我們願意和聖靈合作
[00:08:55.640 --> 00:08:57.640]  用具體行動去保護我們的家庭
[00:08:57.640 --> 00:08:59.640]  這就是漢德建的愛
[00:08:59.640 --> 00:09:01.280]  是我們經歷到
[00:09:01.280 --> 00:09:02.920]  是我們所愛的人經歷到
[00:09:02.920 --> 00:09:04.440]  我們的家庭也經歷到
[00:09:04.440 --> 00:09:05.840]  漢德建的愛
[00:09:05.840 --> 00:09:07.840]  以下我想和大家分享
[00:09:07.840 --> 00:09:11.040]  三個用具體行動和聖靈合作
[00:09:11.040 --> 00:09:14.120]  去保護我們的家庭的具體行動
[00:09:14.120 --> 00:09:15.400]  第一個是什麼呢?
[00:09:15.400 --> 00:09:16.800]  有三個
[00:09:16.800 --> 00:09:18.800]  第一個是比較消極一點的
[00:09:18.800 --> 00:09:20.000]  我們防衛的
[00:09:20.000 --> 00:09:21.000]  第一個是什麼呢?
[00:09:21.000 --> 00:09:24.600]  是堅決拒絕情慾的引誘
[00:09:24.600 --> 00:09:27.600]  大家買人壽保險的時候
[00:09:27.600 --> 00:09:31.200]  那些保險的經紀朋友會邀請你
[00:09:31.200 --> 00:09:34.440]  要求你填一份健康狀況問卷
[00:09:34.440 --> 00:09:36.040]  通常都是這樣的
[00:09:36.040 --> 00:09:38.040]  今天我也邀請大家
[00:09:38.040 --> 00:09:42.560]  去填一份引誘抵禦能力問卷
[00:09:42.560 --> 00:09:44.560]  你可以心裏面回答
[00:09:44.560 --> 00:09:46.560]  你不用舉手了
[00:09:46.560 --> 00:09:47.840]  你心裏面回答就行了
[00:09:47.840 --> 00:09:49.840]  有或者沒有就行了
[00:09:49.840 --> 00:09:53.840]  好了,我引述幾個問題
[00:09:53.840 --> 00:09:59.320]  你有沒有不願意在你的電腦軟件裏面
[00:09:59.320 --> 00:10:02.680]  裝一些防火牆或者防備的軟件
[00:10:02.680 --> 00:10:07.280]  令你過濾色情的電郵呢?
[00:10:07.280 --> 00:10:10.920]  你有沒有在家裏沒有人的時間
[00:10:10.920 --> 00:10:16.760]  你偷偷地上網看一些東西呢?
[00:10:16.760 --> 00:10:20.000]  你有沒有在社交網站裏面
[00:10:20.000 --> 00:10:24.000]  用一些露骨挑逗性的說話
[00:10:24.000 --> 00:10:26.320]  和異性搭訕呢?
[00:10:26.320 --> 00:10:31.480]  當你進入電影光碟商鋪的時間
[00:10:31.480 --> 00:10:33.120]  你有沒有心裏面衝動
[00:10:33.120 --> 00:10:37.200]  並且用具體行動走去成人的角落
[00:10:37.200 --> 00:10:39.720]  成人區裏面裝一下東西
[00:10:39.720 --> 00:10:42.720]  甚至借一下東西呢?
[00:10:42.720 --> 00:10:44.480]  你有沒有覺得
[00:10:44.480 --> 00:10:49.200]  你單獨一個和你的男朋友或者女朋友
[00:10:49.200 --> 00:10:52.080]  去旅行或者宿營
[00:10:52.080 --> 00:10:56.480]  兩個人在同一個房間,你覺得沒有問題呢?
[00:10:56.480 --> 00:10:58.080]  你有沒有一些
[00:10:58.080 --> 00:11:00.040]  你沒有辦法和別人分享
[00:11:00.040 --> 00:11:03.520]  說不出口的秘密,不可以告訴別人呢?
[00:11:03.520 --> 00:11:05.320]  我不會問大家有多少個有
[00:11:05.320 --> 00:11:07.520]  不過這麼多年牧羊,我有一個觀察
[00:11:07.520 --> 00:11:08.200]  是什麼呢?
[00:11:08.200 --> 00:11:09.680]  當你覺得自己很行的時候
[00:11:09.680 --> 00:11:13.080]  通常那些人是第一個不太行的
[00:11:13.080 --> 00:11:15.640]  所以頂姐妹,沒有人可以免疫的
[00:11:15.640 --> 00:11:19.520]  我們必須用具體行動
[00:11:19.520 --> 00:11:22.160]  去拒絕那些色情誘惑
[00:11:22.160 --> 00:11:24.920]  逃避防止那些色情誘惑
[00:11:24.920 --> 00:11:27.680]  去破壞我們人生,破壞我們家庭
[00:11:27.680 --> 00:11:28.840]  我們先看一段聖經
[00:11:28.840 --> 00:11:31.800]  提摩太后書二章二二節
[00:11:31.800 --> 00:11:33.240]  教我們兩個方法,我們一起讀
[00:11:33.240 --> 00:11:34.200]  一二三
[00:11:34.200 --> 00:11:36.680]  你要逃避少年的私慾
[00:11:36.680 --> 00:11:39.400]  和那清心禱告主的人
[00:11:39.400 --> 00:11:43.480]  追求公義、信德、仁愛、和平
[00:11:43.480 --> 00:11:47.200]  第一個方法就是要逃避少年的私慾
[00:11:47.200 --> 00:11:52.320]  叛徒說他們要我們逃避不適當的場合
[00:11:52.320 --> 00:11:56.920]  要我們設下底線,千萬不要妥協
[00:11:56.920 --> 00:12:01.840]  我們必須要逃避這種場合
[00:12:01.840 --> 00:12:05.520]  Milia,我要找May
[00:12:05.520 --> 00:12:07.920]  因為May她很慘
[00:12:07.920 --> 00:12:11.320]  她因為失戀,自己一個人在家裡很慘
[00:12:11.320 --> 00:12:14.440]  所以我們要去她家裡為她祈禱
[00:12:14.440 --> 00:12:18.040]  接著Milia說,不要啊
[00:12:18.040 --> 00:12:19.480]  她只有一個人在家裡
[00:12:19.480 --> 00:12:22.160]  現在又三更半夜,會不會不太方便呢
[00:12:22.160 --> 00:12:25.840]  不怕,小心點就可以了
[00:12:25.840 --> 00:12:29.080]  她說想死啊,很危險的
[00:12:29.080 --> 00:12:33.840]  弟兄,如果你去,更危險
[00:12:33.840 --> 00:12:37.520]  可能有一些朋友很喜歡
[00:12:37.520 --> 00:12:39.600]  現在天冷就不會覺得
[00:12:39.600 --> 00:12:42.920]  天熱的時候很喜歡穿吊帶衣服
[00:12:42.920 --> 00:12:44.920]  很低胸的衣服
[00:12:44.920 --> 00:12:46.880]  現在寒流襲港
[00:12:46.880 --> 00:12:52.040]  韓星穿的褲子很緊身,很低腰
[00:12:52.040 --> 00:12:53.680]  低到幾乎見到屁股
[00:12:53.680 --> 00:12:55.560]  蹲下的時候就看到了
[00:12:55.560 --> 00:13:00.240]  被人看見的時候就很輕飄飄,很開心
[00:13:00.240 --> 00:13:02.240]  如果有這些朋友
[00:13:02.240 --> 00:13:03.920]  你要想清楚
[00:13:03.920 --> 00:13:07.640]  究竟那些人真正欣賞你
[00:13:07.640 --> 00:13:09.800]  還是他們在想別的東西
[00:13:09.800 --> 00:13:13.680]  逃避、防備、逃避這些罪
[00:13:13.680 --> 00:13:15.960]  這些色情的引誘
[00:13:15.960 --> 00:13:17.560]  這些罪的試探
[00:13:17.560 --> 00:13:19.440]  這種逃避,這是第一個方法
[00:13:19.440 --> 00:13:22.720]  第二個方法是跟那清心禱告主的人
[00:13:22.720 --> 00:13:24.720]  什麼是清心禱告主的人呢
[00:13:24.720 --> 00:13:27.600]  是真心愛神的弟兄姊妹
[00:13:27.600 --> 00:13:29.200]  你必須跟他們一起
[00:13:29.200 --> 00:13:30.960]  彼此的守望
[00:13:30.960 --> 00:13:32.480]  彼此的提醒
[00:13:32.480 --> 00:13:33.840]  彼此的支援
[00:13:33.840 --> 00:13:37.080]  我知道有一些弟兄姊妹
[00:13:37.080 --> 00:13:41.240]  他們心願一起過聖夜生活
[00:13:41.240 --> 00:13:45.480]  所以他們成為了禱告的夥伴
[00:13:45.480 --> 00:13:48.680]  他們會經常分享掙扎
[00:13:48.680 --> 00:13:49.880]  彼此的覆蓋
[00:13:49.880 --> 00:13:54.760]  每天上班或在不同的場合遇到不同的試探
[00:13:54.760 --> 00:13:57.800]  他們在WhatsApp上分享這些禱告的掙扎
[00:13:57.800 --> 00:14:00.440]  一起彼此的禱告,一起代禱
[00:14:00.440 --> 00:14:02.520]  這些是非常好的
[00:14:02.520 --> 00:14:07.600]  我也知道有些小組定期分男人組和女人組
[00:14:07.600 --> 00:14:09.080]  一分男人組和女人組的時候
[00:14:09.080 --> 00:14:13.840]  大家就可以多說一些貼身的、入獄的問題
[00:14:13.840 --> 00:14:17.200]  平時在小組裡不是很方便分享這些
[00:14:17.200 --> 00:14:20.320]  他們可以在男人組和女人組裡分享
[00:14:20.320 --> 00:14:22.240]  彼此的提醒,彼此的代禱
[00:14:22.240 --> 00:14:23.880]  這是非常好的事
[00:14:23.880 --> 00:14:26.600]  弟兄姊妹,今天我站在這個講台跟大家說
[00:14:26.600 --> 00:14:30.200]  我不是站在一個道德高地跟大家說話
[00:14:30.200 --> 00:14:34.360]  我在這裡跟大家分享,你和我都是一樣有血有肉
[00:14:34.360 --> 00:14:35.760]  一樣是一個普通人
[00:14:35.760 --> 00:14:38.840]  面對罪的試探,是沒有人免疫的
[00:14:38.840 --> 00:14:41.640]  所以弟兄姊妹,我們要彼此的鼓勵
[00:14:41.640 --> 00:14:45.000]  彼此的覆蓋,彼此的提醒,彼此的支援
[00:14:45.000 --> 00:14:48.680]  讓我們同心合力一起去抵擋這個世界
[00:14:48.680 --> 00:14:51.240]  這個黑暗勢力,這個奸淫勢力
[00:14:51.240 --> 00:14:53.880]  不要讓它破壞我們的人生
[00:14:53.880 --> 00:14:55.120]  破壞我們的家庭
[00:14:55.120 --> 00:14:56.320]  和你一起說「阿門」吧
[00:14:56.320 --> 00:14:57.400]  Amen
[00:14:57.400 --> 00:14:59.400]  第一個,具體的行動
[00:14:59.400 --> 00:15:01.400]  第二個行動是什麼呢?
[00:15:01.400 --> 00:15:04.320]  第二個行動是我們的思想
[00:15:04.320 --> 00:15:06.120]  我們的心思意念
[00:15:06.120 --> 00:15:08.640]  我們要保守我們的心思意念
[00:15:08.640 --> 00:15:12.440]  讓我們先看看耶穌在《馬太福音》說了什麼
[00:15:12.440 --> 00:15:15.560]  《馬太福音》五章二十七至二十八節
[00:15:15.560 --> 00:15:16.880]  我們一起讀,一二三
[00:15:16.880 --> 00:15:20.280]  「你們聽見有話說,不可姦淫
[00:15:20.280 --> 00:15:25.160]  只是我告訴你們,凡看見婦女就凍淫淫的
[00:15:25.160 --> 00:15:28.840]  這人心裡已經與她犯姦淫了」
[00:15:28.840 --> 00:15:31.240]  我先解釋一下什麼叫漢見
[00:15:31.240 --> 00:15:33.880]  漢見不僅是我們看一看
[00:15:33.880 --> 00:15:36.800]  隨便看一看,或者認真看一看這麼簡單
[00:15:36.800 --> 00:15:39.560]  漢見在希臘的原文是說什麼呢?
[00:15:39.560 --> 00:15:41.000]  比較深入的
[00:15:41.000 --> 00:15:43.800]  就是目不轉睛
[00:15:43.800 --> 00:15:47.440]  色迷迷地看著對象
[00:15:47.440 --> 00:15:52.440]  腦裡已經幻想與那個人發生性行為
[00:15:52.440 --> 00:15:53.360]  發生關係
[00:15:53.360 --> 00:15:56.720]  這就是希臘原文所解釋的漢見
[00:15:56.720 --> 00:16:01.160]  可能有部分弟弟姐妹,或者特別是姐妹
[00:16:01.160 --> 00:16:04.400]  曾經試過有人眼金金地看著你
[00:16:04.400 --> 00:16:07.600]  看得你渾身不自在,渾身不自然
[00:16:07.600 --> 00:16:11.400]  這些就很大機會是那一類
[00:16:11.400 --> 00:16:12.800]  可能是……
[00:16:12.800 --> 00:16:15.880]  為什麼這麼好笑?
[00:16:15.880 --> 00:16:19.560]  可能大家看《馬太福音》五章二十七至二十八節
[00:16:19.560 --> 00:16:21.080]  耶穌說這句話
[00:16:21.080 --> 00:16:24.200]  可能心裡也有些疑問
[00:16:24.200 --> 00:16:26.840]  不過你不敢說
[00:16:26.840 --> 00:16:29.680]  喂,想想也不行?
[00:16:29.680 --> 00:16:31.400]  有沒有這麼嚴格?
[00:16:31.400 --> 00:16:33.760]  耶穌要求會不會過分了一點?
[00:16:33.760 --> 00:16:35.040]  想想也不行?
[00:16:35.040 --> 00:16:37.640]  弟弟姐妹,為什麼耶穌這樣說?
[00:16:37.640 --> 00:16:41.720]  因為耶穌很明白人心裡的難處
[00:16:41.720 --> 00:16:45.040]  人心裡的複雜是什麼呢?
[00:16:45.040 --> 00:16:48.920]  人的犯罪不是突然間發生的
[00:16:48.920 --> 00:16:51.880]  人的犯罪不是一朝一夕的
[00:16:51.880 --> 00:16:53.600]  是一個過程
[00:16:53.600 --> 00:16:57.840]  往往是由人的思想開始出發的
[00:16:57.840 --> 00:17:00.280]  你不相信?我們看《雅各書》
[00:17:00.280 --> 00:17:03.000]  《雅各書》一章十四至十五節
[00:17:03.000 --> 00:17:04.680]  我們一起讀,一二三
[00:17:04.680 --> 00:17:10.560]  「但各人被試探乃是被自己的私慾牽引誘惑的
[00:17:10.560 --> 00:17:14.320]  私慾既懷了胎,就生出罪來
[00:17:14.320 --> 00:17:17.640]  罪既長成,就生出死來」
[00:17:17.640 --> 00:17:23.640]  這裡說的是人的心思,經常要想著那些慾望
[00:17:23.640 --> 00:17:29.840]  當你經常想著,就像一個婦人懷孕
[00:17:29.840 --> 00:17:32.920]  不是懷孕,馬上第一天就生
[00:17:32.920 --> 00:17:35.920]  是懷孕一段時間去生孩子
[00:17:35.920 --> 00:17:38.400]  一直織下去,一直織下去
[00:17:38.400 --> 00:17:40.600]  直到有一天就會發生
[00:17:40.600 --> 00:17:42.320]  就好像生了孩子
[00:17:42.320 --> 00:17:47.880]  就像我們容許我們平時的思想去漫遊
[00:17:47.880 --> 00:17:51.120]  不斷容許我們在幻想
[00:17:51.120 --> 00:17:53.280]  令我們喜談的對象
[00:17:53.280 --> 00:17:57.160]  不斷幻想跟他很親近,甚至發生性關係
[00:17:57.160 --> 00:17:58.720]  慢慢一路一路去
[00:17:58.720 --> 00:18:05.760]  你的心思、你的情慾就會不斷地累積下去
[00:18:05.760 --> 00:18:09.800]  直到有一天,當客觀主觀的環境符合
[00:18:09.800 --> 00:18:11.680]  當機會來臨的時間
[00:18:11.680 --> 00:18:14.040]  你一定會付諸行動
[00:18:14.040 --> 00:18:17.080]  接著你就會跌入撒旦的陷阱
[00:18:17.080 --> 00:18:20.880]  接著就像最近過世的那位名人所說
[00:18:20.880 --> 00:18:22.920]  「車毀人亡」
