
[00:00:00.000 --> 00:00:06.340]  菲律賓書第一章第三到第六節
[00:04:22.340 --> 00:04:25.940]  我去Dallas參加一個Light the Nation Conference
[00:04:25.940 --> 00:04:28.580]  是一個照亮萬國的一個特會
[00:04:28.580 --> 00:04:31.700]  那次的講員好幾位從阿根廷
[00:04:31.700 --> 00:04:35.740]  他們經過阿根廷大復興的一些作為
[00:04:35.740 --> 00:04:38.880]  他們一個一個牧師在台上做見證講到
[00:04:38.880 --> 00:04:40.600]  在阿根廷大復興的時候
[00:04:40.600 --> 00:04:42.780]  神的靈怎麼觸摸他們的教會
[00:04:42.780 --> 00:04:45.000]  他們教會怎麼樣能夠快速成長
[00:04:45.000 --> 00:04:47.700]  從個位數字的人數
[00:04:47.700 --> 00:04:50.440]  很多教會當時是個位數字
[00:04:50.440 --> 00:04:52.600]  可是當聖年的復興降臨的時候
[00:04:52.600 --> 00:04:56.400]  從個位數字成長到上千上萬
[00:04:56.400 --> 00:04:59.480]  甚至有十萬人的教會
[00:04:59.480 --> 00:05:02.700]  當我坐在下面聽見他們一個一個牧師
[00:05:02.700 --> 00:05:06.000]  在分享神在他們教會所做奇妙的工作的時候
[00:05:06.000 --> 00:05:09.140]  我心中就有一個小小的禱告
[00:05:09.140 --> 00:05:09.940]  那個禱告就是
[00:05:09.940 --> 00:05:12.580]  那主啊 我呢
[00:05:12.580 --> 00:05:14.040]  那我的教會呢
[00:05:14.040 --> 00:05:15.140]  做牧師很關心
[00:05:15.140 --> 00:05:17.040]  那我的教會呢
[00:05:17.040 --> 00:05:20.000]  你能夠在其他教會這麼偉大奇妙的作為
[00:05:20.000 --> 00:05:22.700]  那我們的教會呢
[00:05:22.700 --> 00:05:23.900]  就在那個時刻
[00:05:23.900 --> 00:05:26.600]  我很清楚的聽見神的靈在我裡面
[00:05:26.600 --> 00:05:28.880]  很清楚的感動我說
[00:05:28.880 --> 00:05:32.880]  就在你現在的人數後面加一個零
[00:05:32.880 --> 00:05:34.980]  那個時候我們教會人數五百人
[00:05:34.980 --> 00:05:36.300]  我說加一個零
[00:05:36.300 --> 00:05:38.200]  那不是五千人嗎
[00:05:38.200 --> 00:05:39.100]  我第一個反應說
[00:05:39.100 --> 00:05:40.700]  不可能啊
[00:05:40.700 --> 00:05:42.100]  神啊 我又不是在中國
[00:05:42.100 --> 00:05:44.580]  在中國絕對可能
[00:05:44.580 --> 00:05:46.500]  我又不是在台灣
[00:05:46.500 --> 00:05:48.180]  我在美國
[00:05:48.180 --> 00:05:50.080]  這裡中國人住得這麼分散
[00:05:50.080 --> 00:05:53.480]  哪有可能建個五千人教會呢
[00:05:53.480 --> 00:05:54.780]  更何況在那個時候
[00:05:54.780 --> 00:05:57.240]  我心中一個小小的願望
[00:05:57.240 --> 00:05:59.380]  也是我心中最大的一個夢想
[00:05:59.380 --> 00:06:02.780]  只不過就是能夠達到一千人就好了
[00:06:02.780 --> 00:06:04.340]  如果說我能成長一個教會到一千人
[00:06:04.340 --> 00:06:06.080]  我心滿意足了啦
[00:06:06.080 --> 00:06:07.500]  怎麼可能五千人呢
[00:06:07.500 --> 00:06:09.080]  不可能
[00:06:09.080 --> 00:06:10.480]  沒想到就在我那個時候
[00:06:10.480 --> 00:06:12.180]  跟神在那裡爭論說
[00:06:12.180 --> 00:06:14.540]  不可能 不可能的時候
[00:06:14.540 --> 00:06:15.740]  忽然間我聽見
[00:06:15.740 --> 00:06:18.140]  講員在台上講一句話
[00:06:18.140 --> 00:06:20.040]  他說當神向你說話的時候
[00:06:20.040 --> 00:06:22.540]  第一次你就要相信了
[00:06:22.540 --> 00:06:24.740]  這句話團呼來把我打醒了
[00:06:24.740 --> 00:06:26.580]  第一次就要相信
[00:06:26.580 --> 00:06:27.600]  那個時候對著說主
[00:06:27.600 --> 00:06:29.300]  那我就領受了
[00:06:29.300 --> 00:06:31.440]  五千人的意象
[00:06:31.440 --> 00:06:33.480]  感謝主當我回到教會來
[00:06:33.480 --> 00:06:36.000]  與弟兄姊妹分享這個意象的時候
[00:06:36.000 --> 00:06:38.540]  沒有人說牧師你瘋啦
[00:06:38.540 --> 00:06:41.040]  反而大家都歡喜快樂
[00:06:41.040 --> 00:06:44.040]  一同領受這個意象
[00:06:44.040 --> 00:06:45.480]  回頭一看
[00:06:45.480 --> 00:06:47.040]  這十幾年來
[00:06:47.040 --> 00:06:48.900]  教會不斷的成長
[00:06:48.900 --> 00:06:51.540]  現在已經超過三千人了
[00:06:51.540 --> 00:06:53.540]  雖然還不到五千人
[00:06:53.540 --> 00:06:56.900]  但是已經遠遠大過我當時小小的夢想
[00:06:56.900 --> 00:06:58.680]  一千人的夢想
[00:06:58.680 --> 00:07:01.240]  已經遠遠超過那一千人的夢想
[00:07:01.240 --> 00:07:02.640]  Hallelujah
[00:07:02.640 --> 00:07:05.780]  弟兄姊妹今天當你來參加這個教會的時候
[00:07:05.780 --> 00:07:06.800]  你一定要明白
[00:07:06.800 --> 00:07:12.040]  神已經為這個教會設定了一個目標了
[00:07:12.040 --> 00:07:14.440]  是一個五千人的教會
[00:07:14.440 --> 00:07:16.140]  你走進這個教會就要明白
[00:07:16.140 --> 00:07:20.480]  這個教會是會成長到五千人的
[00:07:20.480 --> 00:07:21.440]  事實上從一開始
[00:07:21.440 --> 00:07:22.880]  我們一九九八年講的時候
[00:07:22.880 --> 00:07:25.700]  我們都還能想像有可能嗎
[00:07:25.700 --> 00:07:28.540]  無論從人的角度來講多麼不可能
[00:07:28.540 --> 00:07:31.200]  在神沒有難成的事情
[00:07:31.200 --> 00:07:32.080]  Amen
[00:07:32.080 --> 00:07:34.800]  那你說那五千人之後呢
[00:07:34.800 --> 00:07:36.200]  你們想到過
[00:07:36.200 --> 00:07:38.980]  五千人之後呢
[00:07:38.980 --> 00:07:43.700]  第一堂有人說加個零再加個零
[00:07:43.700 --> 00:07:48.440]  那神會再一次給我們新的帶領新的指示
[00:07:48.440 --> 00:07:51.040]  但無論如何現階段很清楚
[00:07:51.040 --> 00:07:53.040]  從一九九八年到現在
[00:07:53.040 --> 00:07:56.980]  我相信每個弟兄姊妹會不清楚這件事情
[00:07:56.980 --> 00:08:00.740]  神給我們的目標就是五千人
[00:08:00.740 --> 00:08:01.680]  Amen
[00:08:01.680 --> 00:08:04.240]  神是這個意象是從神而來
[00:08:04.240 --> 00:08:07.040]  神也親自在我們中間帶領我們
[00:08:07.040 --> 00:08:08.300]  就像今天的經文所說
[00:08:08.300 --> 00:08:10.780]  那在我們心中動了善功了
[00:08:10.780 --> 00:08:14.040]  他自己必要成就這功的
[00:08:14.040 --> 00:08:14.800]  Amen
[00:08:14.800 --> 00:08:15.800]  所以第一個
[00:08:15.800 --> 00:08:18.700]  神給我們成長的意象是從神來的
[00:08:18.700 --> 00:08:19.740]  第二個
[00:08:19.740 --> 00:08:22.440]  神也給我們一個成長的場地
[00:08:22.440 --> 00:08:26.500]  跟女朋友說神給我們一個成長的場地
[00:08:26.500 --> 00:08:29.200]  教會如果要成長到五千人
[00:08:29.200 --> 00:08:32.800]  那你一定要有一個可以容納五千人的場地
[00:08:32.800 --> 00:08:34.680]  這是必須的
[00:08:34.680 --> 00:08:36.440]  所以從一九九八年開始
[00:08:36.440 --> 00:08:40.040]  當我們弟兄姊妹一同領受了這個五千人的意象之後
[00:08:40.040 --> 00:08:41.340]  我們那個時候就有建堂委員
[00:08:41.340 --> 00:08:43.440]  就開始積極要尋找
[00:08:43.440 --> 00:08:46.580]  怎麼樣找到一個容納五千人的場地
[00:08:46.580 --> 00:08:49.240]  能夠購地建堂呢
[00:08:49.240 --> 00:08:54.900]  我想任何在矽谷曾經購屋地建堂的都有同樣的經驗
[00:08:54.900 --> 00:08:58.440]  第一個這裡的地價實在是貴得驚人
[00:08:58.440 --> 00:09:01.680]  而且建築費用超貴
[00:09:01.680 --> 00:09:02.480]  第二
[00:09:02.480 --> 00:09:06.540]  在這裡要申請教會聚會的執照也是超難的
[00:09:06.540 --> 00:09:10.340]  我們怎麼可能找得到一個容納五千人的場地
[00:09:10.340 --> 00:09:13.280]  而且付得起呢
[00:09:13.280 --> 00:09:15.240]  各位兩千零一年的時候
[00:09:15.240 --> 00:09:16.740]  神讓我們看到一個地方
[00:09:16.740 --> 00:09:19.540]  就是聖和熙基督教大學
[00:09:19.540 --> 00:09:24.340]  那是在2280的邊邊上
[00:09:24.340 --> 00:09:26.140]  當時我們看那個場地
[00:09:26.140 --> 00:09:30.740]  我們就覺得雖然那個體育館只能容納七百人
[00:09:30.740 --> 00:09:32.940]  但是如果我們擠一下
[00:09:32.940 --> 00:09:35.980]  再多分幾堂也勉強可以
[00:09:35.980 --> 00:09:38.780]  雖然停車位只有兩百個停車位
[00:09:38.780 --> 00:09:42.180]  但我們在想如果我們拆掉一些不必要的教室
[00:09:42.180 --> 00:09:45.340]  把它改成停車場也可能勉強夠用
[00:09:45.340 --> 00:09:48.940]  雖然當他們那個地方的交通進出不大方便
[00:09:48.940 --> 00:09:51.740]  可是如果我們多加一點交通指揮人員
[00:09:51.740 --> 00:09:54.140]  我們也可以勉強過得去
[00:09:54.140 --> 00:09:58.340]  所以我們就決定與那個基督教大學簽了約
[00:09:58.340 --> 00:10:01.740]  那我還記得那個簽約那個主日
[00:10:01.740 --> 00:10:04.740]  那個校長就來到我們主日崇拜
[00:10:04.740 --> 00:10:10.540]  他在講台上當場就把這個學校的一串鑰匙丟給我
[00:10:10.540 --> 00:10:14.140]  我在講台上當場一把抓住那個鑰匙
[00:10:14.140 --> 00:10:15.540]  下面歡聲雷動
[00:10:15.540 --> 00:10:17.340]  大家真的感謝
[00:10:17.340 --> 00:10:19.540]  感謝我們終於我們找了好久
[00:10:19.540 --> 00:10:21.740]  終於能夠買到一個地方
[00:10:21.740 --> 00:10:24.740]  因為更寶貴這個基督教大學是不需要更改執照
[00:10:24.740 --> 00:10:25.940]  立刻可以使用
[00:10:25.940 --> 00:10:27.140]  我們覺得太棒了
[00:10:27.140 --> 00:10:29.740]  我們就決定要感謝神終於給我們一個地方
[00:10:29.740 --> 00:10:32.940]  可是沒想到我們買到了這個地方
[00:10:32.940 --> 00:10:36.540]  一年之後還是搬不進去
[00:10:36.540 --> 00:10:37.740]  為什麼呢
[00:10:37.740 --> 00:10:41.940]  因為這個學校是要想在摩根希臘這個地方
[00:10:41.940 --> 00:10:43.940]  去買一個醫院
[00:10:43.940 --> 00:10:46.940]  然後把醫院改成學校
[00:10:46.940 --> 00:10:51.340]  結果沒想到當地的居民堅持的反對
[00:10:51.340 --> 00:10:52.940]  一年多過去了
[00:10:52.940 --> 00:10:55.740]  他們還是沒有辦法買成
[00:10:55.740 --> 00:10:58.140]  所以這個校長有一天來到我的辦公室
[00:10:58.140 --> 00:11:00.140]  對我說劉牧師對不起
[00:11:00.140 --> 00:11:01.740]  我們實在搬不走
[00:11:01.740 --> 00:11:03.940]  所以我們決定跟你解除合約
[00:11:03.940 --> 00:11:05.740]  不買不賣給你了
[00:11:05.740 --> 00:11:07.940]  我心想哪有這種事情
[00:11:07.940 --> 00:11:09.740]  約都簽了什麼都訂了
[00:11:09.740 --> 00:11:12.340]  怎麼還可以收回去呢
[00:11:12.340 --> 00:11:16.140]  我心中實在千百個都NO
[00:11:16.140 --> 00:11:20.140]  可是人家也是基督教大學
[00:11:20.140 --> 00:11:22.940]  是神國的士工
[00:11:22.940 --> 00:11:26.340]  如果我說NO他們去拿你了
[00:11:26.340 --> 00:11:31.940]  所以在那個時候我們終於決定同意解除這個合約
[00:11:31.940 --> 00:11:34.540]  那個時候我才明白什麼叫中國話所說
[00:11:34.540 --> 00:11:38.140]  煮熟的鴨子也會飛的
[00:11:38.140 --> 00:11:41.940]  那是真的會飛的我告訴你
[00:11:41.940 --> 00:11:44.540]  你可以想像那個時候我的心情嗎
[00:11:44.540 --> 00:11:46.540]  有多少弟兄姊妹來問我說
[00:11:46.540 --> 00:11:48.740]  劉牧師怎麼會有這種事情發生
[00:11:48.740 --> 00:11:51.140]  從來沒聽過怎麼會有這種事情發生
[00:11:51.140 --> 00:11:53.140]  我也不知道怎麼回答
[00:11:53.140 --> 00:11:55.140]  多少時候連我自己都到神面前說
[00:11:55.140 --> 00:11:58.940]  神啊你為什麼容易有這種事情發生
[00:11:58.940 --> 00:12:02.540]  當然你也明白神從來不回答為什麼的問題
[00:12:02.540 --> 00:12:05.940]  我已經告訴你是初級班的你不用問這種問題了
[00:12:05.940 --> 00:12:07.740]  但的確在那個時刻
[00:12:07.740 --> 00:12:11.740]  我好像落入一個無底的深淵當中
[00:12:11.740 --> 00:12:16.340]  根本搞不清楚神啊你到底在幹什麼
[00:12:16.340 --> 00:12:19.740]  結果半年之後我們的agent打電話來說
[00:12:19.740 --> 00:12:23.540]  劉牧師最近有個新的building上市
[00:12:23.540 --> 00:12:25.340]  你要不要來看一看
[00:12:25.340 --> 00:12:27.140]  我們說好啊就來看
[00:12:27.140 --> 00:12:28.340]  一來到這裡一看
[00:12:28.340 --> 00:12:31.540]  哇就在101公路的旁邊
[00:12:31.540 --> 00:12:32.540]  太好
[00:12:32.540 --> 00:12:36.740]  十畝地方方正正很漂亮一塊地
[00:12:36.740 --> 00:12:40.140]  上面有13萬平方尺一個工廠
[00:12:40.140 --> 00:12:42.940]  外加600個停車位
[00:12:42.940 --> 00:12:44.340]  他們走進來一看
[00:12:44.340 --> 00:12:47.340]  屋裡面夠高夠大
[00:12:47.340 --> 00:12:49.540]  我們很多人一進來就開玩笑
[00:12:49.540 --> 00:12:51.540]  哇以後每個人都要穿個溜冰鞋才行
[00:12:51.540 --> 00:12:54.740]  哇這麼大
[00:12:54.740 --> 00:12:56.740]  我一走進這裡我第一個反應就是
[00:12:56.740 --> 00:12:59.740]  就是這裡了
[00:12:59.740 --> 00:13:03.740]  這裡是一個可以容納5000人聚會的場地
[00:13:03.740 --> 00:13:06.740]  雖然這個場地的價錢是遠貴過於
[00:13:06.740 --> 00:13:08.940]  我們當時想要基督教大學
[00:13:08.940 --> 00:13:10.940]  甚至超過一倍以上
[00:13:10.940 --> 00:13:14.540]  但是當時我們憑著信心就買了下來
[00:13:14.540 --> 00:13:17.340]  而這就是我們現在所用的場地
[00:13:17.340 --> 00:13:21.540]  Hallelujah
[00:13:21.540 --> 00:13:23.340]  當我買下那個場地之後
[00:13:23.340 --> 00:13:25.540]  我就常常為兩件事情感謝神
[00:13:25.540 --> 00:13:26.740]  第一個
[00:13:26.740 --> 00:13:28.940]  感謝神沒有垂聽我在那個時候的禱告
[00:13:28.940 --> 00:13:30.940]  Hallelujah
[00:13:30.940 --> 00:13:33.340]  還好沒有垂聽我苦苦的哀求
[00:13:33.340 --> 00:13:36.140]  我多少日在神面苦苦哀求
[00:13:36.140 --> 00:13:39.940]  禁食禱告神都沒有垂聽Hallelujah
[00:13:39.940 --> 00:13:42.740]  如果神那個時候垂聽我禱告我就完啦
[00:13:42.740 --> 00:13:45.340]  我們卡在那裡就死都出不來了
[00:13:45.340 --> 00:13:46.140]  Amen
[00:13:46.140 --> 00:13:49.340]  有時候你真的要感謝神沒有垂聽你禱告
[00:13:49.340 --> 00:13:50.540]  Amen
[00:13:50.540 --> 00:13:52.740]  因為有時候我們不知道我們在禱告些什麼啦
[00:13:52.740 --> 00:13:54.140]  真的
[00:13:54.140 --> 00:13:55.940]  第二個常常感謝神的
[00:13:55.940 --> 00:13:58.140]  就是感謝神能夠在我們一切
[00:13:58.140 --> 00:14:00.940]  人為判斷的錯誤當中
[00:14:00.940 --> 00:14:02.940]  能夠把我們搶救回來
[00:14:02.940 --> 00:14:05.740]  真的神能夠扭轉這一切
[00:14:05.740 --> 00:14:08.140]  在我們人所做所有的錯誤當中
[00:14:08.140 --> 00:14:12.140]  神能夠硬生生把這個約給解了
[00:14:12.140 --> 00:14:14.940]  你有沒有想到過這何等奇妙啊
[00:14:14.940 --> 00:14:17.340]  你知道你簽完約你想後悔都很難啊
[00:14:17.340 --> 00:14:19.740]  神硬生生把我們搶救回來
[00:14:19.740 --> 00:14:21.540]  Hallelujah除了上帝還有誰能做這個事情
[00:14:21.540 --> 00:14:23.140]  我告訴你
[00:14:23.140 --> 00:14:24.540]  Amen
[00:14:24.540 --> 00:14:26.140]  為什麼神要做這麼做
[00:14:26.140 --> 00:14:30.140]  因為神就早已經為我們預備了這個場地
[00:14:30.140 --> 00:14:33.740]  雖然我們曾經錯誤的選擇另外一個場地
[00:14:33.740 --> 00:14:35.740]  神都幫我們解除合約
[00:14:35.740 --> 00:14:39.340]  一定要把我們帶到這個場地
[00:14:39.340 --> 00:14:41.740]  是神所為我們預備的場地
[00:14:41.740 --> 00:14:44.540]  一個可以容納五千人的場地
[00:14:44.540 --> 00:14:45.740]  Amen
[00:14:45.740 --> 00:14:47.340]  當你回頭看我告訴你
[00:14:47.340 --> 00:14:49.140]  It is God
[00:14:49.140 --> 00:14:51.140]  沒有人可以否認
[00:14:51.140 --> 00:14:53.740]  這是神要給我們的地方
[00:14:53.740 --> 00:14:54.540]  Amen
[00:14:54.540 --> 00:14:56.940]  除了上帝的手能夠這樣做
[00:14:56.940 --> 00:14:59.140]  沒有人能夠成就這件事情
[00:14:59.140 --> 00:15:00.340]  Hallelujah
[00:15:00.340 --> 00:15:03.140]  是神給我們成長的意象
[00:15:03.140 --> 00:15:06.740]  也是神自己給我們這個成長的場地
[00:15:06.740 --> 00:15:07.740]  Amen
[00:15:07.740 --> 00:15:08.740]  第三
[00:15:08.740 --> 00:15:11.140]  神給我們一個成長的團隊
[00:15:11.140 --> 00:15:14.940]  跟你們說神給我們一個成長的團隊
[00:15:14.940 --> 00:15:16.740]  有了成長的目標
[00:15:16.740 --> 00:15:18.540]  有了成長的場地
[00:15:18.540 --> 00:15:20.940]  若是沒有一個侍奉的團隊
[00:15:20.940 --> 00:15:23.940]  我們還是不可能能夠經歷成長
[00:15:23.940 --> 00:15:28.940]  團隊永遠是夢想實現的關鍵
[00:15:28.940 --> 00:15:33.740]  跟你們說團隊是夢想實現的關鍵跟他說
[00:15:33.740 --> 00:15:35.540]  這些年當我回頭看
[00:15:35.540 --> 00:15:38.140]  神所給我們所有的全職同工
[00:15:38.140 --> 00:15:41.540]  我真的看見神是在不同的時候
[00:15:41.540 --> 00:15:43.140]  帶領不同的人
[00:15:43.140 --> 00:15:45.740]  在我們中間一同來配搭
[00:15:45.740 --> 00:15:48.140]  如果你仔細看我們的全職牧者
[00:15:48.140 --> 00:15:48.940]  你就會發現
[00:15:48.940 --> 00:15:51.540]  其實我們沒有一個人是完全的
[00:15:51.540 --> 00:15:53.140]  如果你單獨看我們每一個人
[00:15:53.140 --> 00:15:55.940]  其實我們每一個人都充滿各樣的缺點
[00:15:55.940 --> 00:15:58.540]  但當我們能夠一同配搭在一起的時候
[00:15:58.540 --> 00:16:00.540]  我們就彼此互補
[00:16:00.540 --> 00:16:03.940]  發揮整個團隊的優點
[00:16:03.940 --> 00:16:05.340]  事實上現在當我看見
[00:16:05.340 --> 00:16:07.940]  我們整個全職牧者的團隊的時候
[00:16:07.940 --> 00:16:10.740]  我真的可以說從中文牧區到英文牧區
[00:16:10.740 --> 00:16:12.940]  到青少年牧區到兒童牧區
[00:16:12.940 --> 00:16:15.940]  所有的牧者我們現在都到位了
[00:16:15.940 --> 00:16:18.940]  不但到位而且就位
[00:16:18.940 --> 00:16:24.740]  現在是同心合意勇往前行的時刻
[00:16:24.740 --> 00:16:26.540]  不但全職同工就位
[00:16:26.540 --> 00:16:31.340]  我也看見多少義工團隊各就各位
[00:16:31.340 --> 00:16:32.540]  我就想到在我們中間
[00:16:32.540 --> 00:16:34.940]  多少的區牧跟小組長
[00:16:34.940 --> 00:16:37.940]  他們真的站在牧羊的最前線
[00:16:37.940 --> 00:16:41.140]  照顧關懷弟兄姐妹的需要
[00:16:41.140 --> 00:16:43.540]  我們真的需要為他們來鼓掌
[00:16:43.540 --> 00:16:48.940]  我們就現在為他們所有的區牧小組長鼓掌
[00:16:48.940 --> 00:16:52.740]  我也想到在我們多少的家庭家長們
[00:16:52.740 --> 00:16:56.940]  他們尾聲在我們兒童跟青少年部的施工當中
[00:16:56.940 --> 00:16:59.340]  照顧我們的下一代
[00:16:59.340 --> 00:17:03.140]  上一次我們舉行青少年家長會的時候
[00:17:03.140 --> 00:17:05.540]  我們在El Shaddai舉行
[00:17:05.540 --> 00:17:08.340]  這可能是我第一次參加青少年家長會
[00:17:08.340 --> 00:17:09.340]  不知道這個情況
[00:17:09.340 --> 00:17:10.540]  一進去不得了
[00:17:10.540 --> 00:17:13.540]  El Shaddai坐得滿滿的
[00:17:13.540 --> 00:17:14.540]  我非常受感動
[00:17:14.540 --> 00:17:17.540]  我心想這個學校家長會也沒有那麼踴躍過
[00:17:17.540 --> 00:17:21.140]  我看真的是坐得滿滿的在那裡
[00:17:21.140 --> 00:17:24.140]  他們後來到青少年中心活動中心吃東西的時候
[00:17:24.140 --> 00:17:26.740]  擠得都水洩不通
[00:17:26.740 --> 00:17:27.940]  我真的很感動
[00:17:27.940 --> 00:17:33.740]  看見這麼多家長願意參與到青少年兒童施工的裡面
[00:17:33.740 --> 00:17:38.140]  我特別感動看到後來青少年家長同工們
[00:17:38.140 --> 00:17:39.740]  一個個被叫上台上去
[00:17:39.740 --> 00:17:41.340]  然後一起要為他們禱告的時候
[00:17:41.340 --> 00:17:44.540]  連講台都差點站不下
[00:17:44.540 --> 00:17:48.340]  當我看見這一個整個團隊站在神面前的時候
[00:17:48.340 --> 00:17:50.540]  我心裡真的很清楚就明白一件事
[00:17:50.540 --> 00:17:53.340]  如果是沒有這些家長同工的團隊
[00:17:53.340 --> 00:17:59.140]  我們是不可能照顧在我們中間上千的下一代的孩子們
[00:17:59.140 --> 00:18:04.140]  所以在這裡讓我們真的去為所有兒童部跟青少年部的家長同工
[00:18:04.140 --> 00:18:05.740]  讓我們一起來鼓掌好不好
[00:18:05.740 --> 00:18:09.340]  感謝他們
[00:18:09.340 --> 00:18:10.140]  感謝神了
