
[00:00:00.000 --> 00:00:06.040]  眨眼有一日,仍然是講以色列人
[00:01:43.880 --> 00:01:47.160]  即是什麼呢?即是說
[00:01:47.160 --> 00:01:53.280]  「尖溝」的意思是抽籤「十二之派,長老來哂」
[00:01:53.280 --> 00:01:57.000]  這塊地我已經畫好地圖了
[00:01:57.000 --> 00:01:58.920]  其實沒有畫地圖
[00:01:58.920 --> 00:02:01.920]  約書就說這塊地在我們這裡
[00:02:01.920 --> 00:02:06.000]  大概這些山名、城市名都在這裡
[00:02:06.000 --> 00:02:08.840]  大家看看這個地圖,我們圍著看
[00:02:08.840 --> 00:02:11.640]  現在我們有十二之派
[00:02:11.640 --> 00:02:16.200]  利美之派,照神的說話是沒有地的
[00:02:16.200 --> 00:02:19.880]  不過他們住在我們其他十一之派的人當中
[00:02:19.880 --> 00:02:21.480]  帶領我們敬拜神
[00:02:21.480 --> 00:02:25.440]  為我們做祭司,為我們做這些敬拜靈修的事
[00:02:25.440 --> 00:02:27.600]  獻祭的事
[00:02:27.600 --> 00:02:30.400]  而十一個之派裡面
[00:02:30.400 --> 00:02:35.320]  有一個之派是會要多些地的
[00:02:35.320 --> 00:02:37.480]  為什麼?人多
[00:02:37.480 --> 00:02:39.640]  那怎麼分呢?
[00:02:39.640 --> 00:02:44.560]  我們大概是抽籤「尖溝」
[00:02:44.560 --> 00:02:51.640]  抽籤極有可能是將瓦片寫了名
[00:02:51.640 --> 00:02:56.560]  十一塊、十二塊寫了名
[00:02:56.560 --> 00:02:59.720]  然後十一塊寫了名
[00:02:59.720 --> 00:03:03.040]  放在袋子裡
[00:03:03.040 --> 00:03:05.160]  這裡先說了怎麼分
[00:03:05.160 --> 00:03:07.680]  這個之派大概這裡到這裡
[00:03:07.680 --> 00:03:09.120]  這個之派這裡到這裡
[00:03:09.120 --> 00:03:10.920]  這個之派這裡到這裡
[00:03:10.920 --> 00:03:13.480]  沒有很準確的地界
[00:03:13.480 --> 00:03:16.520]  沒有拉繩子、沒有測量
[00:03:16.520 --> 00:03:18.320]  大概這樣
[00:03:18.320 --> 00:03:21.160]  不過兄弟去到哪裡不要爭
[00:03:21.160 --> 00:03:23.280]  行了,好,明白
[00:03:23.280 --> 00:03:25.320]  抽了
[00:03:25.320 --> 00:03:28.200]  抽到,現在我們抽這塊地
[00:03:28.200 --> 00:03:29.640]  抽這塊瓦片
[00:03:29.640 --> 00:03:32.240]  又是大之派
[00:03:32.240 --> 00:03:34.880]  這裡,這樣就尖溝了
[00:03:34.880 --> 00:03:41.600]  每一個之派都有一塊瓦片拿出來的
[00:03:41.600 --> 00:03:44.400]  一塊瓦片就是一塊地
[00:03:44.400 --> 00:03:50.160]  不可以只有一塊地
[00:03:50.160 --> 00:03:54.560]  一塊尖溝就代表一塊地
[00:03:54.560 --> 00:03:59.120]  這個我們不能只有一塊,我要兩塊
[00:03:59.120 --> 00:04:01.840]  什麼意思?我們看看
[00:04:01.840 --> 00:04:03.560]  約瑟是記十七章
[00:04:03.560 --> 00:04:08.720]  約瑟的兒子來到跟約瑟說
[00:04:08.720 --> 00:04:11.640]  這個可能其他人都聽著
[00:04:11.640 --> 00:04:14.560]  不過沒有人反對
[00:04:14.560 --> 00:04:20.720]  「也或說到如今既然賜福於我們」
[00:04:20.720 --> 00:04:23.800]  約瑟的子孫,約瑟的子孫是誰呢?
[00:04:23.800 --> 00:04:29.480]  以法連瑪拿西,就是約瑟的子孫
[00:04:29.480 --> 00:04:31.880]  約瑟的子孫有兩個
[00:04:31.880 --> 00:04:39.080]  你知道十二之派裡面少了利未之派
[00:04:39.080 --> 00:04:41.520]  十一之派分地
[00:04:41.520 --> 00:04:48.600]  十二之派,但是他們是優待約瑟的子孫
[00:04:48.600 --> 00:04:53.080]  所以約瑟是沒有地的
[00:04:53.080 --> 00:04:57.040]  他們兩個兒子,以法連瑪拿西
[00:04:57.040 --> 00:05:01.400]  就是由約瑟出來的兩個
[00:05:01.400 --> 00:05:04.920]  於是他們有個以法連之派的地
[00:05:04.920 --> 00:05:08.880]  有個瑪拿西之派的地
[00:05:08.880 --> 00:05:12.200]  約瑟的子孫對約瑟說
[00:05:12.200 --> 00:05:15.880]  「也或說到如今賜福於我們」
[00:05:15.880 --> 00:05:17.800]  約瑟的子孫
[00:05:17.800 --> 00:05:21.800]  「我們族大人多」
[00:05:21.800 --> 00:05:24.080]  其他人都覺得「是呀,是呀」
[00:05:24.080 --> 00:05:27.560]  約瑟也認為「是呀,你真是族大人多」
[00:05:27.560 --> 00:05:33.360]  「你為什麼緊張一溝一段之地,分級我們為業呢?」
[00:05:33.360 --> 00:05:36.040]  譬如大家都大概差不多一大
[00:05:36.040 --> 00:05:38.320]  大家有些山,有些平地
[00:05:38.320 --> 00:05:39.600]  差不多一大
[00:05:39.600 --> 00:05:43.640]  但是我們族大,族大人多
[00:05:43.640 --> 00:05:47.080]  那樣很擠迫,不夠住
[00:05:47.080 --> 00:05:50.040]  有什麼不夠?你看香港這麼小的豆腐
[00:05:50.040 --> 00:05:51.880]  可以容納八百萬人
[00:05:51.880 --> 00:05:54.880]  加上流動人口可能有千萬
[00:05:54.880 --> 00:05:56.720]  八、九百萬都不夠
[00:05:56.720 --> 00:05:58.720]  建高一些樓,一百層
[00:05:58.720 --> 00:06:00.360]  當時沒有的
[00:06:00.360 --> 00:06:04.400]  而且他們習慣住整個曠野
[00:06:04.400 --> 00:06:05.640]  很闊的
[00:06:05.640 --> 00:06:08.640]  又要有農地,又要圈住地
[00:06:08.640 --> 00:06:11.160]  又要有牲口,很闊很大
[00:06:11.160 --> 00:06:13.160]  我們族大人多
[00:06:13.160 --> 00:06:16.880]  一段一溝的地方不夠
[00:06:16.880 --> 00:06:19.840]  分給我們為業,不夠呀
[00:06:19.840 --> 00:06:21.640]  約瑟先生
[00:06:21.640 --> 00:06:27.560]  是一個很真誠、很真誠、很真確的需要
[00:06:27.560 --> 00:06:32.200]  約瑟先生說「是喲,你們如果族大人多
[00:06:32.200 --> 00:06:36.680]  嫌以法連山地,即給了你那塊地宅小
[00:06:36.680 --> 00:06:40.200]  不如你去比利洗人
[00:06:40.200 --> 00:06:43.080]  利佛欽人之地
[00:06:43.080 --> 00:06:47.560]  那裡是樹林中坎佛樹木
[00:06:47.560 --> 00:06:53.040]  那裡有些山地,你去斬樹
[00:06:53.040 --> 00:06:55.240]  住在那裡,你不夠
[00:06:55.240 --> 00:07:00.840]  你就去拿比利洗人、利佛欽人的地
[00:07:00.840 --> 00:07:04.120]  在那裡如果是樹林,你斬給他
[00:07:04.120 --> 00:07:09.800]  大家在這裡不要用我們今天的想法來想
[00:07:09.800 --> 00:07:13.640]  斬樹這麼不環保
[00:07:13.640 --> 00:07:16.680]  當時沒有這些想法
[00:07:16.680 --> 00:07:22.040]  如果要斬樹,初期的社會都是這樣想
[00:07:22.040 --> 00:07:25.960]  甚至現在還是這樣做,不讓做就偷偷做
[00:07:25.960 --> 00:07:29.960]  利佛欽人
[00:07:29.960 --> 00:07:35.080]  利佛欽人其實和阿蠟族有關係
[00:07:35.080 --> 00:07:39.320]  他們很大隻、很高大的利佛欽
[00:07:39.320 --> 00:07:41.560]  很高大
[00:07:41.560 --> 00:07:45.960]  如果不說那些典故創世紀
[00:07:45.960 --> 00:07:49.400]  那些人很兇猛、很大隻
[00:07:49.400 --> 00:07:53.880]  你們人多勁,你拿他們的地,趕他們走
[00:07:53.880 --> 00:07:55.400]  殺了他們
[00:07:55.400 --> 00:08:00.040]  而且不夠住斬樹,你還要拿森林
[00:08:00.040 --> 00:08:06.440]  約瑟的子孫說
[00:08:06.440 --> 00:08:10.280]  那山地都容不下我們
[00:08:10.280 --> 00:08:13.560]  並且住在平原的迦南人
[00:08:13.560 --> 00:08:19.720]  住在白線和屬白線的鎮市
[00:08:19.720 --> 00:08:24.200]  並住耶斯利平的人都有鐵車
[00:08:24.200 --> 00:08:28.440]  那山地你叫我們上山斬樹住在那些地方
[00:08:28.440 --> 00:08:30.120]  我們都不夠
[00:08:30.120 --> 00:08:34.200]  那邊有平原
[00:08:34.200 --> 00:08:38.520]  不過那些平原的名字叫白線
[00:08:38.520 --> 00:08:42.040]  是一個城市、一個鎮市
[00:08:42.040 --> 00:08:45.240]  白線中間有一點,就是兩個字
[00:08:45.240 --> 00:08:47.560]  白線
[00:08:47.560 --> 00:08:49.160]  Beth
[00:08:49.160 --> 00:08:52.120]  Sheran
[00:08:52.120 --> 00:08:55.720]  Sheran就是善
[00:08:55.720 --> 00:08:57.240]  Beth就是白
[00:08:57.240 --> 00:09:02.680]  其實Beth就是地
[00:09:02.680 --> 00:09:05.320]  Sheran
[00:09:05.320 --> 00:09:07.960]  唯獨Sheran都可以
[00:09:07.960 --> 00:09:12.440]  就是靜,安靜之地
[00:09:12.440 --> 00:09:16.280]  或者住在安靜之地的城市
[00:09:16.280 --> 00:09:19.960]  和附近耶斯利平的人
[00:09:19.960 --> 00:09:22.200]  那邊我們都可以去拿
[00:09:22.200 --> 00:09:25.880]  不過那邊的人是很強壯
[00:09:25.880 --> 00:09:29.080]  而且有鐵車
[00:09:29.080 --> 00:09:32.200]  即是說他們很好打
[00:09:32.200 --> 00:09:34.200]  軍備很強
[00:09:34.200 --> 00:09:38.600]  我們用木頭車,我們用步兵,他們用鐵的戰車
[00:09:38.600 --> 00:09:41.080]  很厲害
[00:09:41.080 --> 00:09:44.600]  那我們怎樣去打
[00:09:44.600 --> 00:09:48.520]  那你拿去吧
[00:09:48.520 --> 00:09:52.760]  好了
[00:09:52.760 --> 00:09:59.720]  再看一些經文
[00:09:59.720 --> 00:10:01.640]  留意一下
[00:10:01.640 --> 00:10:04.680]  約瑟的子孫說
[00:10:04.680 --> 00:10:07.400]  我們族大人多
[00:10:07.400 --> 00:10:10.920]  只抽一個籤是不夠的
[00:10:10.920 --> 00:10:15.640]  所以我們要大些地方
[00:10:15.640 --> 00:10:16.760]  約瑟就說
[00:10:16.760 --> 00:10:21.160]  是喔,你族大人多
[00:10:21.160 --> 00:10:25.080]  如果只是比二百年的山地不夠
[00:10:25.080 --> 00:10:28.120]  那不如你們拿給你洗人
[00:10:28.120 --> 00:10:31.720]  你的陰人和森林的地
[00:10:31.720 --> 00:10:33.960]  如果都約瑟就說
[00:10:33.960 --> 00:10:36.760]  其實都不夠我們用
[00:10:36.760 --> 00:10:39.800]  那就是我們想要的
[00:10:39.800 --> 00:10:43.800]  就是可以拿到白善
[00:10:43.800 --> 00:10:46.040]  和附近的城鎮
[00:10:46.040 --> 00:10:50.280]  和耶斯利平原的地方
[00:10:50.280 --> 00:10:52.440]  那就好很多了
[00:10:52.440 --> 00:10:55.320]  那都有鐵車的
[00:10:55.320 --> 00:10:58.360]  我們有排打的
[00:10:58.360 --> 00:10:59.800]  可不可以給我們
[00:10:59.800 --> 00:11:02.360]  好啊,給你吧,你拿去吧
[00:11:02.360 --> 00:11:04.040]  好了,今天在這裏
[00:11:04.040 --> 00:11:06.840]  和大家將剛才那段說話
[00:11:06.840 --> 00:11:12.200]  看看有三點要和大家學習
[00:11:12.200 --> 00:11:18.360]  第一,約瑟的子孫
[00:11:18.360 --> 00:11:19.400]  記不記得
[00:11:19.400 --> 00:11:27.560]  創世紀約瑟
[00:11:27.560 --> 00:11:29.640]  約瑟被賣到埃及
[00:11:29.640 --> 00:11:33.240]  然後被賣做奴隸
[00:11:33.240 --> 00:11:36.440]  一直做了宰相
[00:11:36.440 --> 00:11:38.600]  七隻肥牛,七隻瘦牛
[00:11:38.600 --> 00:11:46.280]  七顆肥的麥子
[00:11:46.280 --> 00:11:48.600]  七顆瘦的麥子等等
[00:11:48.600 --> 00:11:50.280]  然後他做了宰相
[00:11:50.280 --> 00:11:51.800]  大家記得了
[00:11:51.800 --> 00:11:55.320]  然後埃及法老王找了一個祭司
[00:11:55.320 --> 00:11:58.120]  將女兒嫁給約瑟
[00:11:58.120 --> 00:12:01.560]  約瑟就生了兩個兒子
[00:12:01.560 --> 00:12:05.000]  兩個兒子,一個大兒子叫以法連
[00:12:05.000 --> 00:12:07.080]  小兒子叫馬拿西
[00:12:07.080 --> 00:12:08.760]  當時已經沒有說
[00:12:08.760 --> 00:12:10.600]  不過在這裏說一下
[00:12:10.600 --> 00:12:12.600]  以法連,馬拿西
[00:12:12.600 --> 00:12:15.880]  剛才以法連做代表
[00:12:15.880 --> 00:12:18.120]  做約瑟的子孫
[00:12:18.120 --> 00:12:20.520]  來求約瑟傾
[00:12:20.520 --> 00:12:24.840]  我們族大人多不夠
[00:12:24.840 --> 00:12:26.040]  真的族大人多嗎?
[00:12:26.040 --> 00:12:27.640]  當然了
[00:12:27.640 --> 00:12:29.720]  我有以法連
[00:12:29.720 --> 00:12:32.200]  還有我弟弟馬拿西
[00:12:32.200 --> 00:12:35.560]  我們的人多得不得了
[00:12:35.560 --> 00:12:38.600]  大家照著一溝一段地
[00:12:38.600 --> 00:12:40.440]  我們不夠住
[00:12:40.440 --> 00:12:41.400]  約瑟說
[00:12:41.400 --> 00:12:47.160]  你拿給你洗陰人的地和山地,斬樹
[00:12:47.160 --> 00:12:52.120]  可否要白善、安靜之地
[00:12:52.120 --> 00:12:54.600]  和附近耶穌列平原
[00:12:54.600 --> 00:12:55.800]  不過他們有鐵車
[00:12:55.800 --> 00:12:57.560]  我們都很頭痛
[00:12:57.560 --> 00:12:59.640]  不要緊,我們去打
[00:12:59.640 --> 00:13:02.680]  給了他
[00:13:02.680 --> 00:13:05.160]  我想提一提
[00:13:05.160 --> 00:13:09.160]  約瑟的兩個子孫厲害嗎?
[00:13:09.160 --> 00:13:10.040]  厲害
[00:13:10.040 --> 00:13:11.080]  昌不昌盛?
[00:13:11.080 --> 00:13:11.960]  昌盛
[00:13:11.960 --> 00:13:15.000]  族大人多
[00:13:15.000 --> 00:13:16.840]  以法連
[00:13:16.840 --> 00:13:18.840]  Efraim
[00:13:18.840 --> 00:13:20.040]  Efraim
[00:13:20.040 --> 00:13:23.480]  以法連很有趣
[00:13:23.480 --> 00:13:27.320]  Efraim
[00:13:27.320 --> 00:13:30.440]  意思是忘記
[00:13:30.440 --> 00:13:33.640]  你怎會改兒子名叫忘記
[00:13:33.640 --> 00:13:38.120]  忘記做了功課嗎?
[00:13:38.120 --> 00:13:40.520]  忘記昨晚睡得好嗎?
[00:13:40.520 --> 00:13:42.680]  忘記吃飯了嗎?
[00:13:42.680 --> 00:13:46.920]  很有趣叫兒子名叫忘記
[00:13:46.920 --> 00:13:52.680]  意思是神使我忘記我父家和環境給我的痛苦
[00:13:52.680 --> 00:13:56.600]  大家要想族大人多
[00:13:56.600 --> 00:14:01.240]  興旺你必須要先忘記
[00:14:01.240 --> 00:14:05.720]  不要想著回望手扶著泥向後看
[00:14:05.720 --> 00:14:08.840]  你做不到事
[00:14:08.840 --> 00:14:13.960]  有人在基督律就是新族有人舊事已過都變成新的
[00:14:13.960 --> 00:14:15.880]  你要向著前面看
[00:14:15.880 --> 00:14:17.880]  將事情做好
[00:14:17.880 --> 00:14:21.000]  努力忘記後面的仇虎
[00:14:21.000 --> 00:14:24.360]  先忘記後昌盛
[00:14:24.360 --> 00:14:29.560]  馬拿西他改了第二個兒子名叫Manachet
[00:14:29.560 --> 00:14:32.360]  Manachet
[00:14:32.360 --> 00:14:34.920]  應該有個N字跟這裡都可以
[00:14:34.920 --> 00:14:40.200]  Manachet
[00:14:40.200 --> 00:14:45.080]  Manachet就是昌盛
[00:14:45.080 --> 00:14:48.200]  神使我在借呂昌盛
[00:14:48.200 --> 00:14:53.480]  約西用兩個兒子的名記起上帝的作為
[00:14:53.480 --> 00:14:57.880]  第一個神使我忘記以往的痛苦
[00:14:57.880 --> 00:15:02.360]  第二個神使我在借呂昌盛
[00:15:02.360 --> 00:15:04.120]  很有意思
[00:15:04.120 --> 00:15:07.640]  你要先忘記後來才會昌盛
[00:15:07.640 --> 00:15:09.560]  這兩點跟大家說
[00:15:09.560 --> 00:15:13.400]  確實是約西的後裔變成族大人多
[00:15:13.400 --> 00:15:14.360]  非常感恩
[00:15:14.360 --> 00:15:17.000]  連平原耶斯利平原有鐵車
[00:15:17.000 --> 00:15:18.920]  我們要敢去打他
[00:15:18.920 --> 00:15:20.200]  獲得
[00:15:20.200 --> 00:15:23.160]  第三點跟大家看公平
[00:15:23.160 --> 00:15:25.160]  咦
[00:15:25.160 --> 00:15:26.840]  大家都明白什麼是公平
[00:15:26.840 --> 00:15:31.400]  我想在這裡煽釋一下我對公平公正的想法
[00:15:31.400 --> 00:15:33.400]  公平等不等於公正呢
[00:15:33.400 --> 00:15:35.160]  是不等於的
[00:15:35.160 --> 00:15:38.120]  什麼叫公平呢
[00:15:38.120 --> 00:15:40.280]  現在我們有十個人
[00:15:40.280 --> 00:15:44.920]  我們就十個人每人有一碗飯
[00:15:44.920 --> 00:15:46.200]  公平了
[00:15:46.200 --> 00:15:47.240]  每個人都有一碗
[00:15:47.240 --> 00:15:48.520]  一個人頭一碗飯
[00:15:48.520 --> 00:15:49.560]  人頭飯
[00:15:49.560 --> 00:15:50.840]  每個人一碗
[00:15:50.840 --> 00:15:52.040]  公平了
[00:15:52.040 --> 00:15:54.520]  但我覺得這不是公平
[00:15:54.520 --> 00:15:56.760]  一人一碗飯
[00:15:56.760 --> 00:15:59.160]  這叫公正
[00:15:59.160 --> 00:16:03.480]  按照規矩去做一人一碗飯
[00:16:03.480 --> 00:16:04.280]  公正
[00:16:04.280 --> 00:16:07.720]  你多給他一碗就不公正了
[00:16:07.720 --> 00:16:09.720]  不公平他有兩碗
[00:16:09.720 --> 00:16:10.680]  不是
[00:16:10.680 --> 00:16:12.120]  公正
[00:16:12.120 --> 00:16:14.520]  公平是什麼意思呢
[00:16:14.520 --> 00:16:16.120]  公平和公正是不同的
[00:16:16.120 --> 00:16:17.080]  不過我們混亂了
[00:16:17.080 --> 00:16:18.120]  我覺得
[00:16:18.120 --> 00:16:20.280]  我對公平的看法是什麼呢
[00:16:20.280 --> 00:16:22.440]  你是族大人多
[00:16:22.440 --> 00:16:24.440]  並且強盛
[00:16:24.440 --> 00:16:26.040]  什麼叫強盛
[00:16:26.040 --> 00:16:27.160]  多東西
[00:16:27.160 --> 00:16:29.160]  很多
[00:16:29.160 --> 00:16:30.120]  人又多
[00:16:30.120 --> 00:16:31.240]  吃的東西又多
[00:16:31.240 --> 00:16:33.880]  不可僅有一溝之地
[00:16:33.880 --> 00:16:36.120]  如果你有以法連有
[00:16:36.120 --> 00:16:37.640]  馬來西族大人多
[00:16:37.640 --> 00:16:38.680]  弱勢的後代
[00:16:38.680 --> 00:16:39.960]  又強盛
[00:16:39.960 --> 00:16:41.000]  很多東西
[00:16:41.000 --> 00:16:44.440]  而且馬來西是很多生畜
[00:16:44.440 --> 00:16:47.000]  不可以僅有一溝之地
[00:16:47.000 --> 00:16:47.640]  即是說
[00:16:47.640 --> 00:16:49.080]  大家抽出來的地
[00:16:49.080 --> 00:16:49.960]  大家都這麼多
[00:16:49.960 --> 00:16:51.160]  地這麼多
[00:16:51.160 --> 00:16:53.000]  不過放在不同的位置
[00:16:53.000 --> 00:16:55.000]  人多不行
[00:16:55.000 --> 00:16:58.840]  一溝一地你不夠的
[00:16:58.840 --> 00:17:00.840]  弱勢是這麼說的
[00:17:00.840 --> 00:17:01.800]  你不公平
[00:17:01.800 --> 00:17:02.920]  不是
[00:17:02.920 --> 00:17:04.040]  是公正
[00:17:04.040 --> 00:17:05.080]  不過不是公平
[00:17:05.080 --> 00:17:06.280]  什麼叫公平呢
[00:17:06.280 --> 00:17:08.280]  十個人
[00:17:08.280 --> 00:17:10.280]  有一個像我這樣
[00:17:10.280 --> 00:17:11.720]  嘩這麼高的
[00:17:11.720 --> 00:17:14.200]  要吃兩碗飯才飽的
[00:17:14.200 --> 00:17:15.960]  一個人
[00:17:15.960 --> 00:17:17.320]  這麼矮
[00:17:17.320 --> 00:17:19.320]  又不喜歡吃飯的
[00:17:19.320 --> 00:17:21.880]  所以半碗飯他就夠了
[00:17:21.880 --> 00:17:24.920]  如果人頭一碗飯
[00:17:24.920 --> 00:17:26.440]  我就不夠飽
[00:17:26.440 --> 00:17:28.440]  他就太多
[00:17:28.440 --> 00:17:29.880]  人不理
[00:17:29.880 --> 00:17:31.240]  人人一碗飯
[00:17:31.240 --> 00:17:33.000]  是公正
[00:17:33.000 --> 00:17:34.360]  但並不公平
[00:17:34.360 --> 00:17:36.040]  因為我的需要是大一點
[00:17:36.040 --> 00:17:37.560]  他的需要是小一點
[00:17:37.560 --> 00:17:40.040]  所以我應該多一點飯
[00:17:40.040 --> 00:17:41.080]  他應該少一點飯
[00:17:41.080 --> 00:17:42.600]  不要一人一碗
[00:17:42.600 --> 00:17:44.840]  他半碗夠了
[00:17:44.840 --> 00:17:46.360]  我半碗夠了
[00:17:46.360 --> 00:17:47.800]  那剩下的半碗怎樣
[00:17:47.800 --> 00:17:48.520]  給我吧
[00:17:48.520 --> 00:17:50.200]  我需要多一點
[00:17:50.200 --> 00:17:52.600]  如果來一個加特人
[00:17:52.600 --> 00:17:53.320]  哥利亞
[00:17:53.320 --> 00:17:55.560]  他就會說我九尺
[00:17:55.560 --> 00:17:57.640]  沒有九碗飯不夠
[00:17:57.640 --> 00:17:59.080]  那怎樣
[00:17:59.080 --> 00:18:02.280]  所以其實公平的意思就是
[00:18:02.280 --> 00:18:05.800]  按著需要而分配
[00:18:05.800 --> 00:18:07.080]  那叫公平
[00:18:07.080 --> 00:18:12.200]  公正就是按著法理而公正對待
[00:18:12.200 --> 00:18:14.120]  沒有偏頗
[00:18:14.120 --> 00:18:15.080]  那叫公正
[00:18:15.080 --> 00:18:17.000]  所以這個辦法你族大人多
[00:18:17.000 --> 00:18:17.800]  又強盛
[00:18:17.800 --> 00:18:19.960]  所以你不要因為一溝一地
[00:18:19.960 --> 00:18:21.480]  你是不夠的
[00:18:21.480 --> 00:18:23.560]  那不如你拿多一點地
[00:18:23.560 --> 00:18:25.480]  那些人的地你拿去
[00:18:25.480 --> 00:18:27.960]  山上你拿去斬樹
[00:18:27.960 --> 00:18:31.080]  平原和安靜之地可以嗎
[00:18:31.080 --> 00:18:31.720]  可以
[00:18:31.720 --> 00:18:33.000]  給你
[00:18:33.000 --> 00:18:33.880]  那怎樣
[00:18:33.880 --> 00:18:35.080]  族大人多
[00:18:35.080 --> 00:18:38.920]  我覺得這個應用了公平的原則
[00:18:38.920 --> 00:18:42.280]  而不是公正的原則
[00:18:42.280 --> 00:18:44.920]  我想和大家分享我這個看法
[00:18:44.920 --> 00:18:47.240]  我們到這裡一起禱告
[00:18:48.840 --> 00:18:51.480]  天會上帝我們感恩多謝你
[00:18:51.480 --> 00:18:53.240]  因為你教導了我們
[00:18:53.240 --> 00:18:57.960]  去更多學習公平公正
[00:18:57.960 --> 00:19:01.960]  又見到主令到若失經歷了很多艱難
[00:19:01.960 --> 00:19:05.480]  祂將祂在神面前的經歷
[00:19:05.480 --> 00:19:08.520]  放在兩個兒子的名字上面
[00:19:08.520 --> 00:19:11.160]  使我忘記以前的痛苦
[00:19:11.160 --> 00:19:14.680]  然後我是現在這裏昌盛起來
[00:19:14.680 --> 00:19:18.520]  如果還是拿著以往的痛苦不肯放手
[00:19:18.520 --> 00:19:20.760]  相信今天很難昌盛
[00:19:20.760 --> 00:19:23.160]  所以就幫助我們學習若失
[00:19:23.160 --> 00:19:25.640]  又用祂兩個兒子的名字
[00:19:25.640 --> 00:19:27.240]  來警惕我們自己
[00:19:27.240 --> 00:19:28.840]  提醒我們自己
[00:19:28.840 --> 00:19:31.240]  放下以往的痛苦
[00:19:31.240 --> 00:19:33.640]  而去獲得今天的昌盛
[00:19:33.640 --> 00:19:35.800]  幫助我們因著不同的需要
[00:19:35.800 --> 00:19:37.320]  我們去彈性處理
[00:19:37.320 --> 00:19:40.440]  而可以獲取更多公平的安排
[00:19:40.440 --> 00:19:42.760]  雖然很難做的
[00:19:42.760 --> 00:19:45.400]  不過求主幫助我們做到最好
[00:19:45.400 --> 00:19:47.960]  讓我們又公平又公正又公開
[00:19:47.960 --> 00:19:49.000]  都是需要的
[00:19:49.000 --> 00:19:50.200]  求主自己祝福
[00:19:50.200 --> 00:19:52.200]  誰聽祈禱奉耶穌名求
[00:19:52.200 --> 00:19:53.240]  阿們
[00:20:17.960 --> 00:20:28.520]  多謝大家 明天再見
