
[00:00:00.000 --> 00:00:03.400]  今天我們要結束《生命記》
[00:04:45.400 --> 00:04:49.240]  他們都是從猶大支派出來
[00:04:49.240 --> 00:04:50.920]  這個也很有趣
[00:04:50.920 --> 00:04:54.280]  因為這個也是四個福音書裏面
[00:04:54.280 --> 00:04:56.480]  《馬太福音》的主題
[00:04:56.480 --> 00:04:59.480]  《馬太福音》的主題就是告訴我們
[00:04:59.480 --> 00:05:04.120]  耶穌基督是王
[00:05:04.120 --> 00:05:05.480]  另外我們再看看
[00:05:05.480 --> 00:05:09.240]  因為我們今天的經文在《新命紀》33章
[00:05:09.240 --> 00:05:12.960]  摩西給猶大的祝福是甚麼
[00:05:12.960 --> 00:05:16.480]  他說「求耶和華撫聽猶大的聲音
[00:05:16.480 --> 00:05:18.920]  引導他歸於本族
[00:05:18.920 --> 00:05:21.080]  你曾用手為他征戰
[00:05:21.080 --> 00:05:24.520]  必幫助他攻擊敵人」
[00:05:24.520 --> 00:05:26.080]  這一節的經文
[00:05:26.080 --> 00:05:29.040]  有時讀了之後我們摸不著頭腦
[00:05:29.040 --> 00:05:33.400]  究竟猶大支派何時離開了本族
[00:05:33.400 --> 00:05:36.080]  有很多解經家都會說
[00:05:36.080 --> 00:05:38.720]  因為你剛才說行軍
[00:05:38.720 --> 00:05:42.800]  猶大的軍隊就在所有軍隊之前
[00:05:42.800 --> 00:05:45.240]  所以要替他們來禱告
[00:05:45.240 --> 00:05:49.520]  願他們能夠打勝仗平安歸來
[00:05:49.520 --> 00:05:52.000]  但這個解釋有個問題
[00:05:52.000 --> 00:05:53.640]  因為十二支派去打仗
[00:05:53.640 --> 00:05:56.040]  不只是猶大支派去打仗
[00:05:56.040 --> 00:05:57.440]  不是說猶大去打仗
[00:05:57.440 --> 00:05:59.080]  十一支派留在後面
[00:05:59.080 --> 00:06:01.880]  拼命跟你代禱、禱告
[00:06:01.880 --> 00:06:03.080]  願你早日回來
[00:06:03.080 --> 00:06:04.440]  願你歸於本族
[00:06:04.440 --> 00:06:06.480]  不是這樣的
[00:06:06.480 --> 00:06:09.440]  所以這個解釋有些問題
[00:06:09.440 --> 00:06:11.760]  其實比較好的解釋是甚麼
[00:06:11.760 --> 00:06:13.640]  是一個語言
[00:06:13.640 --> 00:06:14.880]  我們見到
[00:06:14.880 --> 00:06:18.080]  我們說猶大支派是王的支派
[00:06:18.080 --> 00:06:20.600]  猶大人的王在哪裏
[00:06:20.600 --> 00:06:24.720]  猶大人的王現在離開了本族
[00:06:24.720 --> 00:06:26.560]  他回到父那裏
[00:06:26.560 --> 00:06:28.560]  在父的右手邊
[00:06:28.560 --> 00:06:30.320]  他暫時離開了
[00:06:30.320 --> 00:06:32.120]  他第一次來臨時
[00:06:32.120 --> 00:06:36.560]  他是被他自己本族的人所拒絕接受
[00:06:36.560 --> 00:06:39.080]  但他有一天會再次回來
[00:06:39.080 --> 00:06:41.120]  當他再次回來的時候
[00:06:41.120 --> 00:06:45.240]  由整個以色列都會接受他
[00:06:45.240 --> 00:06:46.760]  成為他們的救主
[00:06:46.760 --> 00:06:48.840]  他會成為他們的王
[00:06:48.840 --> 00:06:53.040]  這個是猶大支派
[00:06:53.040 --> 00:06:56.400]  第二個支派跟大家說的就是約瑟
[00:06:56.400 --> 00:06:58.360]  約瑟和他兩個兒子
[00:06:58.360 --> 00:07:00.800]  以法連和馬拿西
[00:07:00.800 --> 00:07:05.160]  他們的祝福遠遠超過其他的支派
[00:07:05.160 --> 00:07:09.760]  我們剛才說耶穌基督是由猶大支派出來
[00:07:09.760 --> 00:07:14.280]  但約瑟是耶穌基督的儒將
[00:07:14.280 --> 00:07:17.440]  儒將的意思就是由約瑟的身上
[00:07:17.440 --> 00:07:21.720]  你會見到很多耶穌基督的影子
[00:07:21.720 --> 00:07:28.080]  很多耶穌基督的片段在約瑟的身上
[00:07:28.080 --> 00:07:30.600]  我們見到其實雅各的祝福
[00:07:30.600 --> 00:07:32.280]  和摩西的祝福
[00:07:32.280 --> 00:07:33.480]  都是很相似的
[00:07:33.480 --> 00:07:37.320]  跟約瑟非常相似
[00:07:37.320 --> 00:07:39.240]  有沒有見到經文裏面說
[00:07:39.240 --> 00:07:41.800]  都是一些將很多的禮物
[00:07:41.800 --> 00:07:43.200]  很多的福分
[00:07:43.200 --> 00:07:44.400]  很多的寶物
[00:07:44.400 --> 00:07:45.680]  很多的榮耀
[00:07:45.680 --> 00:07:49.120]  都要歸於那與弟兄
[00:07:49.120 --> 00:07:50.400]  這個字很難讀
[00:07:50.400 --> 00:07:52.040]  「捆別」
[00:07:52.040 --> 00:07:55.080]  和弟兄捆別的人的頭上
[00:07:55.080 --> 00:07:56.760]  甚麼叫捆別
[00:07:56.760 --> 00:08:00.440]  就是和弟兄離開了的那一位
[00:08:00.440 --> 00:08:04.440]  又是著重和自己弟兄離開
[00:08:04.440 --> 00:08:07.800]  約瑟何時和自己弟兄離開
[00:08:07.800 --> 00:08:10.640]  約瑟和自己弟兄離開的時候
[00:08:10.640 --> 00:08:13.480]  就是他被弟兄出賣
[00:08:13.480 --> 00:08:15.480]  賣了他去埃及
[00:08:15.480 --> 00:08:17.960]  離開了他的弟兄
[00:08:17.960 --> 00:08:21.760]  以致後來他在埃及被提升
[00:08:21.760 --> 00:08:23.240]  成為宰相
[00:08:23.240 --> 00:08:26.600]  反而救了他的兄弟
[00:08:26.600 --> 00:08:29.160]  這個和耶穌基督的生平很相似
[00:08:29.160 --> 00:08:32.520]  所以我們說耶穌基督的影子
[00:08:32.520 --> 00:08:35.280]  你能夠在約瑟的生平看得到
[00:08:35.280 --> 00:08:37.640]  耶穌自己第一次來到世上
[00:08:37.640 --> 00:08:39.560]  是被他本族的人
[00:08:39.560 --> 00:08:42.200]  是被以色列人來拒絕
[00:08:42.200 --> 00:08:45.880]  他們的罪將耶穌基督釘在十字架上
[00:08:45.880 --> 00:08:48.280]  但反而就是因為這樣
[00:08:48.280 --> 00:08:50.360]  將耶穌基督提升了
[00:08:50.360 --> 00:08:55.440]  耶穌基督就能夠救贖所有接受祂的人
[00:08:55.440 --> 00:09:00.200]  這就是約瑟和耶穌基督相似的地方
[00:09:00.200 --> 00:09:03.320]  你有沒有看到摩西的祝福
[00:09:03.320 --> 00:09:06.240]  他說約瑟必會得到
[00:09:06.240 --> 00:09:09.920]  在那荊棘中的上主的喜悅
[00:09:09.920 --> 00:09:12.000]  這也和耶穌很相似
[00:09:12.000 --> 00:09:14.440]  在《馬太福音》三章十七節
[00:09:14.440 --> 00:09:17.920]  記不記得有聲音從天上說
[00:09:17.920 --> 00:09:22.120]  「這是我的愛子 是我所喜悅的」
[00:09:22.120 --> 00:09:25.880]  耶穌基督都是他的父所喜悅的
[00:09:25.880 --> 00:09:29.480]  毫無疑問我們見到約瑟的故事
[00:09:29.480 --> 00:09:31.560]  是一個僕人的故事
[00:09:31.560 --> 00:09:35.120]  他被他的兄弟賣到埃及
[00:09:35.120 --> 00:09:37.560]  成為奴隸 成為僕人
[00:09:37.560 --> 00:09:39.960]  他一生都是奴僕人
[00:09:39.960 --> 00:09:42.680]  直至他成為宰相為止
[00:09:42.680 --> 00:09:45.280]  這和耶穌基督很相似
[00:09:45.280 --> 00:09:48.160]  在《馬太福音》十章四十五節
[00:09:48.160 --> 00:09:49.400]  耶穌基督說
[00:09:49.400 --> 00:09:52.720]  「人子來並不是要受人服侍
[00:09:52.720 --> 00:09:54.480]  乃是要服侍人
[00:09:54.480 --> 00:09:58.760]  並要捨命作多人的屬價」
[00:09:58.760 --> 00:10:03.600]  耶穌基督就是一個僕人的身份來世上
[00:10:03.600 --> 00:10:05.080]  和約瑟一樣
[00:10:05.080 --> 00:10:09.240]  最初他沒有讓自己的本族
[00:10:09.240 --> 00:10:11.760]  沒有讓自己的弟兄來接受
[00:10:11.760 --> 00:10:15.720]  但是他有一天會再回來
[00:10:15.720 --> 00:10:19.200]  我們說到約瑟有兩個兒子
[00:10:19.200 --> 00:10:21.720]  一個爾法蓮 一個馬拿西
[00:10:21.720 --> 00:10:25.960]  約瑟自己是一個僕人的身份
[00:10:25.960 --> 00:10:27.640]  這個僕人的身份
[00:10:27.640 --> 00:10:31.840]  和我們的福音書有很大的連帶關係
[00:10:31.840 --> 00:10:33.520]  記不記得哪一本福音書
[00:10:33.520 --> 00:10:37.280]  是反映出耶穌基督是一個僕人
[00:10:37.280 --> 00:10:39.040]  《馬賀福音》
[00:10:39.040 --> 00:10:40.640]  如果你們留意的話
[00:10:40.640 --> 00:10:42.640]  在《約翰福音》
[00:10:42.640 --> 00:10:46.960]  在《路加福音》和《馬太福音》
[00:10:46.960 --> 00:10:49.480]  都有耶穌基督的家譜
[00:10:49.480 --> 00:10:52.480]  也有耶穌基督的童年
[00:10:52.480 --> 00:10:54.680]  《馬賀福音》是沒有童年
[00:10:54.680 --> 00:10:56.240]  是沒有家譜
[00:10:56.240 --> 00:10:58.000]  對一個僕人來說
[00:10:58.000 --> 00:11:01.480]  他的家譜 他的童年並不重要
[00:11:01.480 --> 00:11:02.800]  你說《約翰福音》呢
[00:11:02.800 --> 00:11:04.240]  我剛才說的《約翰福音》
[00:11:04.240 --> 00:11:05.600]  也有家譜的
[00:11:05.600 --> 00:11:07.960]  「太初有道 道與神同在」
[00:11:07.960 --> 00:11:10.000]  這就是耶穌基督的家譜
[00:11:10.000 --> 00:11:11.960]  祂是神來的
[00:11:11.960 --> 00:11:14.400]  但是在《馬賀福音》裡
[00:11:14.400 --> 00:11:16.720]  我們見到沒有家譜 沒有童年
[00:11:16.720 --> 00:11:18.240]  因為《馬賀福音》描述
[00:11:18.240 --> 00:11:21.680]  耶穌基督是一個僕人
[00:11:21.680 --> 00:11:25.320]  我們見到在摩西的《祝福》裡
[00:11:25.320 --> 00:11:28.880]  祂說用牛來代表耶穌基督
[00:11:28.880 --> 00:11:30.200]  和祂的兩個兒子
[00:11:30.200 --> 00:11:32.440]  以法蓮和馬拿西
[00:11:32.440 --> 00:11:34.520]  我們中國人也會這樣說的
[00:11:34.520 --> 00:11:37.160]  僕人和奴僕是做甚麼的呢
[00:11:37.160 --> 00:11:39.480]  做牛 做馬 是吧
[00:11:39.480 --> 00:11:42.520]  所以用到牛來代表的時候
[00:11:42.520 --> 00:11:46.520]  就代表耶穌基督是一個僕人的身份
[00:11:46.520 --> 00:11:51.160]  而約瑟是反映出來的
[00:11:51.160 --> 00:11:52.520]  我們見到很有趣
[00:11:52.520 --> 00:11:55.200]  約瑟的兩個兒子以法蓮和馬拿西
[00:11:55.200 --> 00:11:57.560]  馬拿西是長子
[00:11:57.560 --> 00:11:59.920]  以法蓮是小兒子
[00:11:59.920 --> 00:12:02.480]  為甚麼這裡說以法蓮的萬萬
[00:12:02.480 --> 00:12:05.160]  馬拿西的千千呢
[00:12:05.160 --> 00:12:09.600]  本來雅各祝福他們兩個孫子的時候
[00:12:09.600 --> 00:12:13.200]  應該右手疊在馬拿西的頭上
[00:12:13.200 --> 00:12:14.440]  是長子
[00:12:14.440 --> 00:12:19.600]  用右手 應該是左手疊在以法蓮的頭上
[00:12:19.600 --> 00:12:20.600]  但他是怎樣的呢
[00:12:20.600 --> 00:12:22.320]  他是交叉手
[00:12:22.320 --> 00:12:26.440]  交叉手就是右手疊在以法蓮的頭上
[00:12:26.440 --> 00:12:29.760]  左手疊在馬拿西的頭上
[00:12:29.760 --> 00:12:33.760]  將長子的名份給了以法蓮
[00:12:33.760 --> 00:12:36.800]  所以我們見到以法蓮的軍旗是甚麼
[00:12:36.800 --> 00:12:38.400]  是一隻牛
[00:12:38.400 --> 00:12:42.360]  他們是西面軍隊的領袖
[00:12:42.360 --> 00:12:45.120]  我剛才說過耶穌基督
[00:12:45.120 --> 00:12:46.440]  第一次來臨的時候
[00:12:46.440 --> 00:12:48.520]  他是以僕人的身份
[00:12:48.520 --> 00:12:51.400]  他自己本族的人沒有接受他
[00:12:51.400 --> 00:12:54.880]  但有一天他會再回來
[00:12:54.880 --> 00:12:56.280]  他再回來的時候
[00:12:56.280 --> 00:12:58.560]  他就是以王的身份
[00:12:58.560 --> 00:13:03.440]  你在摩西的祝福裏你能夠看得到
[00:13:03.440 --> 00:13:09.960]  他會用他的國來抵觸萬邦直到地極
[00:13:09.960 --> 00:13:11.440]  這個就是讓我們見到
[00:13:11.440 --> 00:13:13.840]  當耶穌基督再次回來的時候
[00:13:13.840 --> 00:13:15.960]  他是會坐在他的王位裏
[00:13:15.960 --> 00:13:19.160]  他是會得勝的
[00:13:19.160 --> 00:13:22.600]  這裏說了兩個支派
[00:13:22.600 --> 00:13:24.440]  還有第三個支派
[00:13:24.440 --> 00:13:26.480]  是劉滅的支派
[00:13:26.480 --> 00:13:30.640]  我剛才說過劉滅的支派的篇幅並不多
[00:13:30.640 --> 00:13:31.800]  但值得我們一提
[00:13:31.800 --> 00:13:35.120]  因為劉滅是雅各的長子
[00:13:35.120 --> 00:13:39.560]  如果你看雅各給他的祝福是很慘的
[00:13:39.560 --> 00:13:42.880]  在數算劉滅的罪
[00:13:42.880 --> 00:13:47.760]  因為我們知道劉滅是占污了雅各的床
[00:13:47.760 --> 00:13:50.600]  和雅各的妾侍有染
[00:13:50.600 --> 00:13:54.080]  所以雅各就是在數算他的罪
[00:13:54.080 --> 00:13:57.520]  而我們在劉滅的支派裏我們看得到
[00:13:57.520 --> 00:13:59.200]  從來沒有王
[00:13:59.200 --> 00:14:00.720]  從來沒有士司
[00:14:00.720 --> 00:14:02.600]  也從來沒有先知
[00:14:02.600 --> 00:14:07.640]  在劉滅的支派裏出來
[00:14:07.640 --> 00:14:12.280]  我們看看摩西對劉滅的祝福非常不同
[00:14:12.280 --> 00:14:16.640]  摩西說:願劉滅存活不至死亡
[00:14:16.640 --> 00:14:20.880]  願他人數不至稀少
[00:14:20.880 --> 00:14:26.040]  我們看到摩西的祝福裏面滿有恩典
[00:14:26.040 --> 00:14:28.400]  雅各是數算劉滅的罪
[00:14:28.400 --> 00:14:31.520]  摩西說:願你不至滅亡
[00:14:31.520 --> 00:14:34.800]  不至滅亡很熟悉
[00:14:34.800 --> 00:14:38.000]  在哪裏我們聽過
[00:14:38.000 --> 00:14:40.520]  約翰福音三章十六節
[00:14:40.520 --> 00:14:43.680]  所有接受神的人都怎樣
[00:14:43.680 --> 00:14:46.800]  不至滅亡 反得永生
[00:14:46.800 --> 00:14:50.000]  我們每一個人都好像劉滅那樣
[00:14:50.000 --> 00:14:52.480]  我們每一個人都是罪人
[00:14:52.480 --> 00:14:55.640]  我們每一個人都是需要耶穌基督的救贖
[00:14:55.640 --> 00:14:59.160]  以致我們能夠不至滅亡 反得永生
[00:14:59.160 --> 00:15:00.880]  耶穌基督來到世上
[00:15:00.880 --> 00:15:02.800]  我們說祂成為一個僕人
[00:15:02.800 --> 00:15:05.960]  就是要為我們贖罪
[00:15:05.960 --> 00:15:08.200]  耶穌基督是神來的
[00:15:08.200 --> 00:15:11.040]  祂是變成人 為甚麼要變成人呢
[00:15:11.040 --> 00:15:14.120]  只有人才能替人贖罪
[00:15:14.120 --> 00:15:16.640]  神不能替我們贖罪
[00:15:16.640 --> 00:15:18.640]  但是神是無罪的
[00:15:18.640 --> 00:15:22.280]  祂變成人 以致祂能替我們贖罪
[00:15:22.280 --> 00:15:26.680]  所以我們見到耶穌基督是有人的身份
[00:15:26.680 --> 00:15:30.520]  在福音書裏面哪一部書說耶穌基督是人
[00:15:30.520 --> 00:15:33.560]  反映出耶穌基督是人子
[00:15:33.560 --> 00:15:35.560]  是路加福音
[00:15:35.560 --> 00:15:38.200]  我們見到耶穌基督在這部福音書裏面
[00:15:38.200 --> 00:15:42.120]  屢次叫自己做人子
[00:15:42.120 --> 00:15:46.800]  劉滅的軍旗就是人來做軍旗
[00:15:46.800 --> 00:15:50.000]  他是南邊的統領
[00:15:50.000 --> 00:15:52.240]  南邊軍隊的統領
[00:15:52.240 --> 00:15:54.480]  說了三個支派之後
[00:15:54.480 --> 00:15:57.840]  我們不妨再看看第四個支派
[00:15:57.840 --> 00:16:00.720]  就是「誕」的支派
[00:16:00.720 --> 00:16:03.600]  「誕」的意思就是「事施」
[00:16:03.600 --> 00:16:07.880]  所以我們知道有個很出名的「誕」的人是誰
[00:16:07.880 --> 00:16:09.240]  是參孫
[00:16:09.240 --> 00:16:12.360]  參孫是由「誕」支派出來
[00:16:12.360 --> 00:16:16.120]  你看看雅各給「誕」支派甚麼祝福
[00:16:16.120 --> 00:16:19.160]  他說「誕必作道上的蛇
[00:16:19.160 --> 00:16:21.640]  路中的灰」
[00:16:21.640 --> 00:16:23.120]  甚麼叫「灰」
[00:16:23.120 --> 00:16:25.520]  「灰」就是毒蛇
[00:16:25.520 --> 00:16:30.160]  「咬傷馬蹄使騎馬的墜落於後
[00:16:30.160 --> 00:16:34.760]  耶和華我向來等候你的救恩」
[00:16:34.760 --> 00:16:37.720]  這裏我們見到很有趣
[00:16:37.720 --> 00:16:42.080]  為甚麼雅各會叫自己的兒子做蛇呢
[00:16:42.080 --> 00:16:44.040]  蛇不是好的東西
[00:16:44.040 --> 00:16:45.880]  我們知道在撒旦
[00:16:45.880 --> 00:16:50.000]  在伊甸園裏面是用甚麼來做這個形象
[00:16:50.000 --> 00:16:51.480]  是蛇來的
[00:16:51.480 --> 00:16:55.920]  所以蛇很多時候是代表罪、代表撒旦
[00:16:55.920 --> 00:16:59.800]  為甚麼雅各的祝福會叫自己的兒子做蛇呢
[00:16:59.800 --> 00:17:02.600]  這個有很多人說是一個寓言
[00:17:02.600 --> 00:17:04.880]  因為我們知道「誕」的支派
[00:17:04.880 --> 00:17:08.480]  的確日後是拜偶像
[00:17:08.480 --> 00:17:10.720]  如果我們記得以色列國
[00:17:10.720 --> 00:17:15.440]  在所羅門王之後
[00:17:15.440 --> 00:17:18.280]  是分成了南北國
[00:17:18.280 --> 00:17:22.240]  北邊的國家 他的皇上叫耶羅波安
[00:17:22.240 --> 00:17:26.160]  他不想他的子民去到南國
[00:17:26.160 --> 00:17:29.400]  來拜耶和華 去到耶路撒冷
[00:17:29.400 --> 00:17:32.480]  所以他在北國建了祭壇
[00:17:32.480 --> 00:17:35.640]  給他自己人來拜金牛的偶像
[00:17:35.640 --> 00:17:39.880]  在「誕」的地方和在伯特利兩個地方
[00:17:39.880 --> 00:17:45.800]  所以就開始了「誕」支派拜偶像的開始
[00:17:45.800 --> 00:17:49.840]  這裏我們其實也見到神的恩典
[00:17:49.840 --> 00:17:51.400]  神的恩典是甚麼
[00:17:51.400 --> 00:17:53.520]  在經文裏說
[00:17:53.520 --> 00:17:58.200]  耶和華 我向來等候祢的救恩
[00:17:58.200 --> 00:18:04.440]  凡等待神救恩的人都能夠得救
[00:18:04.440 --> 00:18:08.040]  「誕」的支派也好像有一個這樣的故事在裏
[00:18:08.040 --> 00:18:10.760]  由他的軍旗我們能夠看得到
[00:18:10.760 --> 00:18:14.560]  他們的軍旗本來是蛇來做軍旗
[00:18:14.560 --> 00:18:18.800]  為甚麼 因為是雅國的祝福說他們是蛇
[00:18:18.800 --> 00:18:22.040]  但是後來有一個領袖
[00:18:22.040 --> 00:18:25.680]  這個領袖根據猶太人拉比的故事
[00:18:25.680 --> 00:18:29.280]  他在《文素記》一章十二節所說的
[00:18:29.280 --> 00:18:31.640]  阿希爾謝這個人
[00:18:31.640 --> 00:18:37.080]  阿希爾謝這個人將蛇的軍旗變成一隻麻鷹
[00:18:37.080 --> 00:18:39.520]  在鷹的嘴裏面有一條蛇
[00:18:39.520 --> 00:18:41.720]  所以還有一條蛇
[00:18:41.720 --> 00:18:44.840]  但是被鷹含住在嘴裏面
[00:18:44.840 --> 00:18:48.280]  鷹在聖經裏面是代表神
[00:18:48.280 --> 00:18:51.280]  意思就是說神是掌權的
[00:18:51.280 --> 00:18:53.240]  撒旦就是那條蛇
[00:18:53.240 --> 00:18:56.320]  神是將它含在嘴裏面
[00:18:56.320 --> 00:18:58.640]  受到神的控制
[00:18:58.640 --> 00:19:01.200]  所以我們見到神是沒有恩典
[00:19:01.200 --> 00:19:05.760]  等待祂救恩的人是能夠得到赦免
[00:19:05.760 --> 00:19:09.880]  照樣一個人如果能夠改過的話
[00:19:09.880 --> 00:19:12.440]  本來蛇是屬於撒旦
[00:19:12.440 --> 00:19:13.720]  但是最後怎樣呢
[00:19:13.720 --> 00:19:17.120]  是會屬於神 變成了鷹
[00:19:17.120 --> 00:19:18.360]  剛才沒有說到
[00:19:18.360 --> 00:19:22.080]  在鷹的嘴裏面那條蛇慢慢慢慢不見了
[00:19:22.080 --> 00:19:24.360]  所以只剩下鷹在
[00:19:24.360 --> 00:19:29.720]  所以旦支派他們的軍旗
[00:19:29.720 --> 00:19:34.080]  就是用一隻鷹來代表
[00:19:34.080 --> 00:19:40.040]  我們看一看旦支派摩西對他的祝福是甚麼
[00:19:40.040 --> 00:19:40.960]  經文說
[00:19:40.960 --> 00:19:46.080]  「論旦說 旦為小獅子從巴山跳出來」
[00:19:46.080 --> 00:19:50.960]  這一隻的經文又令解經家頭疼
[00:19:50.960 --> 00:19:53.680]  一般的解經家他們都會說
[00:19:53.680 --> 00:19:57.520]  這裏所指的是日後的預言
[00:19:57.520 --> 00:20:00.800]  如果我們讀《時詩記》十八章的話
[00:20:00.800 --> 00:20:02.280]  你就會記得
[00:20:02.280 --> 00:20:06.520]  旦支派本來在約旦河的西面
[00:20:06.520 --> 00:20:08.760]  但是因為他們不夠地住
[00:20:08.760 --> 00:20:09.680]  所以怎樣
[00:20:09.680 --> 00:20:12.720]  所以搬到了約旦河的東北
[00:20:12.720 --> 00:20:15.600]  就是在巴山的北面
