
[00:00:00.000 --> 00:00:04.000]  各位兄弟姐妹,復活節平安!
[00:02:53.000 --> 00:02:58.000]  還有僵硬了,拉緊了一種的情形,
[00:02:58.000 --> 00:03:02.000]  一看的時候就會感受到那種悲傷,
[00:03:02.000 --> 00:03:06.000]  還有馬上感覺到那種痛楚,
[00:03:06.000 --> 00:03:11.000]  看了一段時間,心裡也有一種沉重的感覺,
[00:03:11.000 --> 00:03:15.000]  但是另一幅圖畫也是在說主耶穌被釘,
[00:03:15.000 --> 00:03:17.000]  但是沒有釘在上面,
[00:03:17.000 --> 00:03:20.000]  只是釘痕在上面,
[00:03:20.000 --> 00:03:22.000]  但是在看這幅圖畫的時候,
[00:03:22.000 --> 00:03:23.000]  我就想回到聖經講述,
[00:03:23.000 --> 00:03:25.000]  當主耶穌復活的時候,
[00:03:25.000 --> 00:03:27.000]  祂向門徒顯現,
[00:03:27.000 --> 00:03:29.000]  大家記得聖經所提及,
[00:03:29.000 --> 00:03:30.000]  門徒當時很恐懼,
[00:03:30.000 --> 00:03:33.000]  他們害怕猶太人會捉拿他們,
[00:03:33.000 --> 00:03:35.000]  所以門都關上,
[00:03:35.000 --> 00:03:37.000]  耶穌向他們顯現的時候,
[00:03:37.000 --> 00:03:42.000]  第一句話是「願你們平安」,
[00:03:42.000 --> 00:03:48.000]  然後主耶穌向他們展示他們釘痕的手,
[00:03:48.000 --> 00:03:51.000]  他們槍傷的肋骨,
[00:03:51.000 --> 00:03:54.000]  在門徒看到主耶穌的手的時候,
[00:03:54.000 --> 00:03:57.000]  他們整個人的情緒有很大的轉變,
[00:03:57.000 --> 00:04:00.000]  聖經講述他們就喜樂了,
[00:04:00.000 --> 00:04:04.000]  本來是恐懼、害怕、擔憂,
[00:04:04.000 --> 00:04:07.000]  這個時候心裡面喜樂了。
[00:04:07.000 --> 00:04:09.000]  這隻釘痕的手,
[00:04:09.000 --> 00:04:14.000]  正是證明主耶穌已經勝過了死亡,
[00:04:14.000 --> 00:04:18.000]  勝過了罪惡的權勢。
[00:04:18.000 --> 00:04:20.000]  或者進一步講,
[00:04:20.000 --> 00:04:22.000]  這隻釘痕的手,
[00:04:22.000 --> 00:04:27.000]  正正是顯明出主耶穌已經勝過了
[00:04:27.000 --> 00:04:31.000]  在地上政治的權勢、暴力,
[00:04:31.000 --> 00:04:35.000]  也同時勝過了當時的猶太人
[00:04:35.000 --> 00:04:38.000]  對他那種不義的審訊,
[00:04:38.000 --> 00:04:40.000]  對他的嫉妒,
[00:04:40.000 --> 00:04:42.000]  對他的傷害,
[00:04:42.000 --> 00:04:48.000]  這些一切在主耶穌的釘痕的手裡面表明出來。
[00:04:48.000 --> 00:04:50.000]  這位復活的主,
[00:04:50.000 --> 00:04:55.000]  他不單止表明出他勝過了死亡,
[00:04:55.000 --> 00:04:59.000]  他刻意保留著這個釘痕,
[00:04:59.000 --> 00:05:02.000]  讓我們知道他因為愛我們的緣故,
[00:05:02.000 --> 00:05:05.000]  他為我們承受這一切,
[00:05:05.000 --> 00:05:10.000]  永遠永遠在他的身上保留著這個證據,
[00:05:10.000 --> 00:05:13.000]  證明他愛我們,
[00:05:13.000 --> 00:05:17.000]  也證明他已經得勝一切的權勢。
[00:05:17.000 --> 00:05:21.000]  而主耶穌在這個時候再一次講了一句話,
[00:05:21.000 --> 00:05:23.000]  祝你們平安,
[00:05:23.000 --> 00:05:25.000]  再一次這樣講,
[00:05:25.000 --> 00:05:27.000]  當他這樣講的時候,
[00:05:27.000 --> 00:05:30.000]  大家都知道他是一個復活的主,
[00:05:30.000 --> 00:05:33.000]  不是一個死的人講一句話,
[00:05:33.000 --> 00:05:35.000]  而是復活的上帝告訴我們,
[00:05:35.000 --> 00:05:41.000]  沒有任何的惡勢力能夠奪去他賜給我們的平安,
[00:05:41.000 --> 00:05:46.000]  也沒有任何人能夠賜給我們這種屬主的平安。
[00:05:46.000 --> 00:05:49.000]  弟兄姊妹,當我們想起這些事情的時候,
[00:05:49.000 --> 00:05:51.000]  你要常常記得,
[00:05:51.000 --> 00:05:55.000]  上帝已經將這種平安賜在你生命中,
[00:05:55.000 --> 00:06:01.000]  在你裡面有一種不能夠被阻礙被奪去的平安,
[00:06:01.000 --> 00:06:05.000]  是復活的主已經賜在你的裡面。
[00:06:05.000 --> 00:06:09.000]  今天當我們一起來思想聖經的時候,
[00:06:09.000 --> 00:06:11.000]  讓我們心裡面常常都會想起,
[00:06:11.000 --> 00:06:15.000]  復活節不只是歷史的事實,
[00:06:15.000 --> 00:06:20.000]  更加是我們今天每天經歷到的那種平安和能力,
[00:06:20.000 --> 00:06:22.000]  在我們生命裡面。
[00:06:22.000 --> 00:06:26.000]  今天當我們讀聖經哥林多後書第四章的時候,
[00:06:26.000 --> 00:06:29.000]  你會發覺保羅同樣在講這種平安。
[00:06:29.000 --> 00:06:31.000]  這種平安是怎樣的平安呢?
[00:06:31.000 --> 00:06:34.000]  你看看聖經第四章第七節,
[00:06:34.000 --> 00:06:39.000]  聖經說:「我們有這寶貝在雅氣裡,
[00:06:39.000 --> 00:06:43.000]  是要顯明這極大的能力是屬於神,
[00:06:43.000 --> 00:06:45.000]  不是出於我們。」
[00:06:45.000 --> 00:06:49.000]  聖經說道:「有寶貝在雅氣裡。」
[00:06:49.000 --> 00:06:52.000]  沒錯,保羅都經歷過很多苦難,
[00:06:52.000 --> 00:06:56.000]  而他經歷過很多苦難的時候,
[00:06:56.000 --> 00:06:58.000]  他同樣講述到這種平安,
[00:06:58.000 --> 00:07:02.000]  但這種平安是在聖經裡面所說,
[00:07:02.000 --> 00:07:07.000]  是主的寶貝藏在保羅的心中,
[00:07:07.000 --> 00:07:10.000]  藏在你和我的心中。
[00:07:10.000 --> 00:07:13.000]  在前面的聖經第一至第六節的時候,
[00:07:13.000 --> 00:07:15.000]  講述到福音的真光,
[00:07:15.000 --> 00:07:19.000]  福音的真光照進了我們的內心,
[00:07:19.000 --> 00:07:25.000]  這個真光就是聖經所說的極其珍貴的寶貝,
[00:07:25.000 --> 00:07:28.000]  已經藏在我們心裡,
[00:07:28.000 --> 00:07:30.000]  或者說這位復活的主,
[00:07:30.000 --> 00:07:34.000]  祂的生命已經藏在我們的心裡,
[00:07:34.000 --> 00:07:37.000]  成為我們裡面真正的寶貝,
[00:07:37.000 --> 00:07:39.000]  而寶貝藏在什麼地方?
[00:07:39.000 --> 00:07:41.000]  藏在雅氣裡,
[00:07:41.000 --> 00:07:44.000]  當時的人一聽到雅氣就很明白,
[00:07:44.000 --> 00:07:46.000]  雅氣是指一些很普遍,
[00:07:46.000 --> 00:07:48.000]  很普通的物品,
[00:07:48.000 --> 00:07:50.000]  很廉價,
[00:07:50.000 --> 00:07:53.000]  或者說很容易破碎,
[00:07:53.000 --> 00:07:57.000]  很容易會毀壞的物品,
[00:07:57.000 --> 00:07:59.000]  你和我的生命,
[00:07:59.000 --> 00:08:02.000]  我們的身體就是一個雅氣。
[00:08:02.000 --> 00:08:04.000]  但是保羅繼續說,
[00:08:04.000 --> 00:08:08.000]  他說奇妙的地方就是雅氣雖然經過很多很多不同的衝擊,
[00:08:08.000 --> 00:08:10.000]  很多的困難,
[00:08:10.000 --> 00:08:12.000]  甚至是傷害,
[00:08:12.000 --> 00:08:15.000]  但是仍然可以平安,
[00:08:15.000 --> 00:08:19.000]  雅氣竟然可以承受這麼多的衝擊,
[00:08:19.000 --> 00:08:21.000]  這麼多的傷害,
[00:08:21.000 --> 00:08:22.000]  為什麼?
[00:08:22.000 --> 00:08:25.000]  因為裡面有寶貝,
[00:08:25.000 --> 00:08:26.000]  所以你再讀的時候,
[00:08:26.000 --> 00:08:28.000]  你讀到保羅講述他自己的經歷,
[00:08:28.000 --> 00:08:30.000]  在第八節,
[00:08:30.000 --> 00:08:34.000]  他說我們雖然四面受壓,
[00:08:34.000 --> 00:08:36.000]  很多的壓力,
[00:08:36.000 --> 00:08:38.000]  卻沒有壓碎,
[00:08:38.000 --> 00:08:42.000]  心理作難,很為難,很多的困擾,
[00:08:42.000 --> 00:08:45.000]  但是卻不至於絕望,
[00:08:45.000 --> 00:08:46.000]  不會絕望,
[00:08:46.000 --> 00:08:49.000]  仍然是充滿著那種盼望,
[00:08:49.000 --> 00:08:52.000]  受到迫害卻沒有被凋棄,
[00:08:52.000 --> 00:08:54.000]  不會被遺棄,
[00:08:54.000 --> 00:08:55.000]  不會被拋棄,
[00:08:55.000 --> 00:08:58.000]  因為仍然在神的裡面,
[00:08:58.000 --> 00:09:02.000]  所以迫害不會叫我們被凋棄,
[00:09:02.000 --> 00:09:04.000]  被打倒了,
[00:09:04.000 --> 00:09:09.000]  但是不至於死亡,
[00:09:09.000 --> 00:09:11.000]  保羅走路講述到這些經歷,
[00:09:11.000 --> 00:09:13.000]  就是在這一切的困難當中,
[00:09:13.000 --> 00:09:17.000]  仍然是可以站得住,
[00:09:17.000 --> 00:09:20.000]  仍然可以站得穩,
[00:09:20.000 --> 00:09:21.000]  沒錯,當你讀的時候,
[00:09:21.000 --> 00:09:22.000]  你會發覺,
[00:09:22.000 --> 00:09:23.000]  聖經所描述,
[00:09:23.000 --> 00:09:26.000]  教徒的人生不會是無風無浪的,
[00:09:26.000 --> 00:09:28.000]  你不會因為信了耶穌之後,
[00:09:28.000 --> 00:09:31.000]  你就是百事順利,
[00:09:31.000 --> 00:09:35.000]  不是,你會面對著不同的困難,
[00:09:35.000 --> 00:09:38.000]  但是一個特別之處就是,
[00:09:38.000 --> 00:09:39.000]  你會發覺,
[00:09:39.000 --> 00:09:42.000]  竟然自己能夠承受得住,
[00:09:42.000 --> 00:09:45.000]  仍然可以平安,
[00:09:45.000 --> 00:09:47.000]  不是因為你和我,
[00:09:47.000 --> 00:09:51.000]  只因為有寶貝在我們的生命裡面,
[00:09:51.000 --> 00:09:53.000]  讓我們更加體會到,
[00:09:53.000 --> 00:09:55.000]  不是我自己能夠承受得住,
[00:09:55.000 --> 00:09:59.000]  而是因為主的生命在我們裡面,
[00:09:59.000 --> 00:10:01.000]  所以剛才你讀第七次的時候,
[00:10:01.000 --> 00:10:02.000]  如果你再讀的時候,
[00:10:02.000 --> 00:10:04.000]  你會留意到聖經特別說,
[00:10:04.000 --> 00:10:06.000]  是要顯明,
[00:10:06.000 --> 00:10:09.000]  這極大的能力是屬於神,
[00:10:09.000 --> 00:10:10.000]  或者說出於神,
[00:10:10.000 --> 00:10:13.000]  不是出於我們,
[00:10:13.000 --> 00:10:15.000]  是神讓我們去體驗,
[00:10:15.000 --> 00:10:16.000]  去經歷到,
[00:10:16.000 --> 00:10:18.000]  祂的能力在我們生命當中,
[00:10:18.000 --> 00:10:20.000]  叫我們能夠承擔,
[00:10:20.000 --> 00:10:25.000]  承受各樣的困難,
[00:10:25.000 --> 00:10:28.000]  我剛剛最近再讀一篇文章,
[00:10:28.000 --> 00:10:31.000]  講了一位雷宣教士的經歷,
[00:10:31.000 --> 00:10:33.000]  我想跟大家提他的事情,
[00:10:33.000 --> 00:10:37.000]  因為雷宣教士他本身在南美服侍,
[00:10:37.000 --> 00:10:41.000]  這個地區衛生環境很差,
[00:10:41.000 --> 00:10:44.000]  有一次他發現自己生蟲,
[00:10:44.000 --> 00:10:46.000]  是什麼蟲呢?
[00:10:46.000 --> 00:10:48.000]  是阿米巴蟲,
[00:10:48.000 --> 00:10:51.000]  一些很難處理的問題,
[00:10:51.000 --> 00:10:52.000]  他去看醫生,
[00:10:52.000 --> 00:10:54.000]  醫生說你生這種蟲,
[00:10:54.000 --> 00:10:57.000]  一定要吃比較重的藥,
[00:10:57.000 --> 00:10:58.000]  是什麼藥呢?
[00:10:58.000 --> 00:11:00.000]  是荷爾蒙的藥,
[00:11:00.000 --> 00:11:03.000]  和杜亞米巴蟲的藥,
[00:11:03.000 --> 00:11:06.000]  這些姐妹就要一直吃這些藥,
[00:11:06.000 --> 00:11:07.000]  在一段時間,
[00:11:07.000 --> 00:11:10.000]  他都一直留心身體,
[00:11:10.000 --> 00:11:14.000]  但是發現身體有些很特別的徵狀出現,
[00:11:14.000 --> 00:11:15.000]  然後他再看醫生,
[00:11:15.000 --> 00:11:17.000]  醫生一檢查,
[00:11:17.000 --> 00:11:19.000]  你懷孕了,
[00:11:19.000 --> 00:11:21.000]  有嬰兒,
[00:11:21.000 --> 00:11:24.000]  他自己都不留意,
[00:11:24.000 --> 00:11:27.000]  然後這個醫生跟他說,
[00:11:27.000 --> 00:11:31.000]  那你要墮胎了,
[00:11:31.000 --> 00:11:33.000]  因為在這種情況之下,
[00:11:33.000 --> 00:11:34.000]  懷孕的人吃這些藥,
[00:11:34.000 --> 00:11:36.000]  特別是荷爾蒙藥,
[00:11:36.000 --> 00:11:39.000]  是多數會讓孩子出生的時候,
[00:11:39.000 --> 00:11:43.000]  嚴重的缺陷,
[00:11:43.000 --> 00:11:44.000]  然後告訴他,
[00:11:44.000 --> 00:11:47.000]  你要考慮了,
[00:11:47.000 --> 00:11:48.000]  這位姐妹他是基督徒,
[00:11:48.000 --> 00:11:50.000]  他知道生命在神的手中,
[00:11:50.000 --> 00:11:51.000]  他不願意這樣做,
[00:11:51.000 --> 00:11:54.000]  但是裡面內心有很大的掙扎,
[00:11:54.000 --> 00:11:56.000]  然後他回家要考慮,
[00:11:56.000 --> 00:12:00.000]  跟他先生開始一段很黑暗的日子,
[00:12:00.000 --> 00:12:02.000]  那段時間他一直思想,
[00:12:02.000 --> 00:12:03.000]  一直掙扎,
[00:12:03.000 --> 00:12:06.000]  究竟應不應該放棄孩子,
[00:12:06.000 --> 00:12:07.000]  在那段時間,
[00:12:07.000 --> 00:12:09.000]  他自己真的覺得有很大的壓力,
[00:12:09.000 --> 00:12:13.000]  但是心裡面一直祈禱的時候,
[00:12:13.000 --> 00:12:15.000]  好像上帝安慰他,
[00:12:15.000 --> 00:12:17.000]  你放心,
[00:12:17.000 --> 00:12:20.000]  我會負責,
[00:12:20.000 --> 00:12:25.000]  這位姐妹後來決心讓孩子誕生,
[00:12:25.000 --> 00:12:27.000]  而她心裡面也會想,
[00:12:27.000 --> 00:12:31.000]  就算一輩子要照顧一個嚴重缺陷的孩子,
[00:12:31.000 --> 00:12:34.000]  這是上帝給我的侍奉,
[00:12:34.000 --> 00:12:36.000]  然後她就跟醫生說,
[00:12:36.000 --> 00:12:41.000]  醫生接受他們的決定,
[00:12:41.000 --> 00:12:42.000]  然後幫她,
[00:12:42.000 --> 00:12:44.000]  後來孩子出生,
[00:12:44.000 --> 00:12:45.000]  孩子出生的時候,
[00:12:45.000 --> 00:12:47.000]  很多人都很驚訝,
[00:12:47.000 --> 00:12:51.000]  驚訝不是因為她是一個嚴重缺陷的孩子,
[00:12:51.000 --> 00:12:54.000]  而是一個完全健康的孩子,
[00:12:54.000 --> 00:12:56.000]  醫生也覺得很驚奇,
[00:12:56.000 --> 00:12:58.000]  為什麼會是這樣,
[00:12:58.000 --> 00:13:04.000]  這個孩子今天已經是一個宣教工場裡面的一位宣教士,
[00:13:04.000 --> 00:13:08.000]  大概三十歲的一位姐妹,
[00:13:08.000 --> 00:13:12.000]  當我一直讀這段見證的時候,
[00:13:12.000 --> 00:13:14.000]  我心裡面體會一件事情,
[00:13:14.000 --> 00:13:18.000]  當這位宣教士在一個掙扎的過程當中,
[00:13:18.000 --> 00:13:21.000]  那種壓力不是她能夠承擔的,
[00:13:21.000 --> 00:13:25.000]  但是上帝給她有心靈的力量承擔,
[00:13:25.000 --> 00:13:28.000]  而且有平安接受這件事情,
[00:13:28.000 --> 00:13:30.000]  但同時我想到另一些情況,
[00:13:30.000 --> 00:13:32.000]  我們中間大家可能會知道,
[00:13:32.000 --> 00:13:36.000]  明天我們中間的相見群體有他們的浸泥,
[00:13:36.000 --> 00:13:40.000]  通常在復活節之後第二天他們有浸泥,
[00:13:40.000 --> 00:13:44.000]  而浸泥裡面他們有一本印刷出來的見證集,
[00:13:44.000 --> 00:13:48.000]  很多時候我看到他們見證集的時候都心裡面很感動,
[00:13:48.000 --> 00:13:52.000]  很多的弟兄姊妹,很多的父母,
[00:13:52.000 --> 00:13:59.000]  講述他們的孩子在那個成長過程當中的困難,
[00:13:59.000 --> 00:14:04.000]  很多弱智,或者相見的很多孩子,
[00:14:04.000 --> 00:14:08.000]  這些父母說,我們都不想到可以熬得住,
[00:14:08.000 --> 00:14:11.000]  但是竟然順利給我們認識住,
[00:14:11.000 --> 00:14:16.000]  也都有那種力量,今天竟然可以帶孩子成長到今天,
[00:14:16.000 --> 00:14:19.000]  一直講述他們所經歷的事情,
[00:14:19.000 --> 00:14:23.000]  無論孩子出生是健康,或者是缺憾,
[00:14:23.000 --> 00:14:26.000]  但是他們都在經歷這位上帝
[00:14:26.000 --> 00:14:29.000]  怎樣給他們有力量去承受得住,
[00:14:29.000 --> 00:14:35.000]  我們常常說,信仰不是用來解釋苦難的,
[00:14:35.000 --> 00:14:40.000]  信仰是用來承托苦難,
[00:14:40.000 --> 00:14:43.000]  而因為聖經清楚講給我們知道,
[00:14:43.000 --> 00:14:48.000]  領受主耶穌的救恩,不單止應該給我們將來的永生,
[00:14:48.000 --> 00:14:52.000]  而是今天祂在你裡面,在你裡面成為了寶貝,
[00:14:52.000 --> 00:14:56.000]  以致你經歷到那種能力,
[00:14:56.000 --> 00:14:59.000]  不是你的能力,而是上帝的能力在你裡面,
[00:14:59.000 --> 00:15:05.000]  叫你發覺很驚訝,我仍然可以承擔得到,
[00:15:05.000 --> 00:15:08.000]  我仍然又可以有平安,
[00:15:08.000 --> 00:15:13.000]  頂智博你知道,復活的主不單止是在歷史當中出現,
[00:15:13.000 --> 00:15:16.000]  祂今天仍然在你裡面住著,
[00:15:16.000 --> 00:15:20.000]  以致你可以不斷去體驗這份真實,
[00:15:20.000 --> 00:15:25.000]  頂智博就講,有寶貝在雅氣裡面,
[00:15:25.000 --> 00:15:30.000]  要顯明這種能力是出於神,不是出於我們,
[00:15:30.000 --> 00:15:34.000]  我們再看,保羅再講第二件事情,
[00:15:34.000 --> 00:15:37.000]  在下面的第十節,
[00:15:37.000 --> 00:15:41.000]  保羅說,我們身上常常帶著耶穌的死,
[00:15:41.000 --> 00:15:46.000]  好讓耶穌的生也在我們身上顯明出來,
[00:15:46.000 --> 00:15:52.000]  我們這些活著的人為耶穌的緣故常常被人置於死地,
[00:15:52.000 --> 00:15:56.000]  保羅說,我們身上常常帶著耶穌的死,
[00:15:56.000 --> 00:15:58.000]  什麼意思呢?
[00:15:58.000 --> 00:16:00.000]  保羅所說的意思是說,
[00:16:00.000 --> 00:16:04.000]  當他很願意學習主耶穌的信服,
[00:16:04.000 --> 00:16:08.000]  他願意信服上帝在他身上的旨意,
[00:16:08.000 --> 00:16:12.000]  不單止在講每一天,
[00:16:12.000 --> 00:16:17.000]  主耶穌他按照神的心願來行事說話,
[00:16:17.000 --> 00:16:20.000]  包括了他人生的方向,
[00:16:20.000 --> 00:16:22.000]  要釘上十字架,
[00:16:22.000 --> 00:16:24.000]  願意去按照神的意思,
[00:16:24.000 --> 00:16:27.000]  就算死,他都信服上帝,
[00:16:27.000 --> 00:16:30.000]  而保羅說,我要學習主耶穌的榜樣,
[00:16:30.000 --> 00:16:32.000]  常常帶著耶穌的死,
[00:16:32.000 --> 00:16:36.000]  也意味著在人生的每一個抉擇,
[00:16:36.000 --> 00:16:40.000]  每一步按照神的心願來行事,
[00:16:40.000 --> 00:16:43.000]  甚至要付上死的代價,
[00:16:43.000 --> 00:16:45.000]  他都樂意這樣做,
[00:16:45.000 --> 00:16:50.000]  這正是保羅今天對我們提出的生命人生的方向,
[00:16:50.000 --> 00:16:52.000]  身上常常帶著耶穌的死,
[00:16:52.000 --> 00:16:54.000]  但是過程當中,
[00:16:54.000 --> 00:16:56.000]  他經歷復活的主的生命,
[00:16:56.000 --> 00:16:58.000]  也都彰顯在他身上,
[00:16:58.000 --> 00:17:01.000]  主的能力彰顯在他身上,
[00:17:01.000 --> 00:17:03.000]  顯明在他身上,
[00:17:03.000 --> 00:17:06.000]  當你小心地來到他的體會的時候,
[00:17:06.000 --> 00:17:08.000]  你會不斷地體會到,
[00:17:08.000 --> 00:17:10.000]  一個人當他去順從上帝,
[00:17:10.000 --> 00:17:12.000]  跟著上帝來到他生活的時候,
[00:17:12.000 --> 00:17:15.000]  沒錯,有些時候會付代價,
[00:17:15.000 --> 00:17:16.000]  一個弟兄講述,
[00:17:16.000 --> 00:17:18.000]  當他在自己的工作環境裡,
[00:17:18.000 --> 00:17:20.000]  堅持一些原則的時候,
[00:17:20.000 --> 00:17:23.000]  他體會到自己受很大的損失,
[00:17:23.000 --> 00:17:26.000]  上師對他很不客氣,
[00:17:26.000 --> 00:17:27.000]  但是過程裡面,
[00:17:27.000 --> 00:17:29.000]  他同樣經歷了一件事情,
[00:17:29.000 --> 00:17:32.000]  就是神自己怎樣來幫助他,
[00:17:32.000 --> 00:17:34.000]  人家見到在他的生命裡面,
[00:17:34.000 --> 00:17:36.000]  有一種很特別的特質,
[00:17:36.000 --> 00:17:38.000]  他們開始有人問他,
[00:17:38.000 --> 00:17:41.000]  你是不是教徒?
[00:17:41.000 --> 00:17:43.000]  我最近再讀回一件事情,
[00:17:43.000 --> 00:17:45.000]  我想講另一件事情,
[00:17:45.000 --> 00:17:48.000]  就是我們宣導會的一位創辦人,
[00:17:48.000 --> 00:17:49.000]  孫迅博士,
[00:17:49.000 --> 00:17:51.000]  大家可能都知道他,
[00:17:51.000 --> 00:17:52.000]  孫迅博士,
[00:17:52.000 --> 00:17:54.000]  你知道他是曾經在神面前,
[00:17:54.000 --> 00:17:56.000]  被神大大使用的人,
[00:17:56.000 --> 00:17:58.000]  但是他在年輕的時候,
[00:17:58.000 --> 00:18:00.000]  已經很多毛病,
[00:18:00.000 --> 00:18:01.000]  十四歲,
[00:18:01.000 --> 00:18:03.000]  因為很拼命讀書,
[00:18:03.000 --> 00:18:04.000]  所以醫生說,
[00:18:04.000 --> 00:18:08.000]  你染了精神衰弱症,
[00:18:08.000 --> 00:18:10.000]  二十幾歲開始出來,
[00:18:10.000 --> 00:18:12.000]  服侍,
[00:18:12.000 --> 00:18:14.000]  因為他很想盡力做得好,
[00:18:14.000 --> 00:18:18.000]  在教會裡面作目者,
[00:18:18.000 --> 00:18:20.000]  但是因為太拼命,
[00:18:20.000 --> 00:18:22.000]  而且他照他所講,
[00:18:22.000 --> 00:18:25.000]  他說我在這段時間,
[00:18:25.000 --> 00:18:26.000]  是雄心勃勃,
[00:18:26.000 --> 00:18:29.000]  很想做很多事情,
[00:18:29.000 --> 00:18:31.000]  但是不夠三十歲,
[00:18:31.000 --> 00:18:35.000]  發現自己已經染了嚴重的心臟病,
[00:18:35.000 --> 00:18:37.000]  我對心臟病很敏感,
[00:18:37.000 --> 00:18:40.000]  所以特別留心,
[00:18:40.000 --> 00:18:43.000]  醫生當時已經告訴他,
[00:18:43.000 --> 00:18:47.000]  你可能沒有多長壽,
[00:18:47.000 --> 00:18:49.000]  因此在那段時間,
[00:18:49.000 --> 00:18:52.000]  他一定要放下他的工作去休養,
[00:18:52.000 --> 00:18:54.000]  就在他休養的時間有一次,
[00:18:54.000 --> 00:18:56.000]  他在一個地方,
[00:18:56.000 --> 00:18:58.000]  他走去散步,
[00:18:58.000 --> 00:19:00.000]  然後經過一個聚會,
[00:19:00.000 --> 00:19:01.000]  教會聚會的地方,
[00:19:01.000 --> 00:19:04.000]  聽到一班基督徒在裡面唱詩歌,
[00:19:04.000 --> 00:19:07.000]  唱的詩歌突然間很深刻,
[00:19:07.000 --> 00:19:09.000]  在他心裡面響起,
[00:19:09.000 --> 00:19:10.000]  這首詩歌說,
[00:19:10.000 --> 00:19:13.000]  耶穌乃是萬主之主,
[00:19:13.000 --> 00:19:18.000]  無人能將他作供,
[00:19:18.000 --> 00:19:20.000]  孫進突然間看到一件事情,
[00:19:20.000 --> 00:19:21.000]  當他自己,
[00:19:21.000 --> 00:19:23.000]  朋友自己來拼命的時候,
[00:19:23.000 --> 00:19:26.000]  帶來的是自己身體的傷害,
[00:19:26.000 --> 00:19:28.000]  但是他突然間有一個提醒,
[00:19:28.000 --> 00:19:30.000]  就是唯有這位上帝,
[00:19:30.000 --> 00:19:32.000]  能夠作奇妙的工作,
[00:19:32.000 --> 00:19:35.000]  能夠超過祂的軟弱不足,
