
[00:00:00.000 --> 00:00:02.020]  主席跟我們讀第一段經文
[00:10:21.860 --> 00:10:26.620]  在第1節他更加邀請神為他出聲
[00:10:26.620 --> 00:10:29.980]  他說求祢不要閉口不言
[00:10:29.980 --> 00:10:33.700]  求神去恩代、賜福
[00:10:33.700 --> 00:10:41.500]  代替了他對這些敵對他的人的咒詛
[00:10:41.500 --> 00:10:44.900]  在詩篇當中6至20節
[00:10:44.900 --> 00:10:50.700]  他都是用咒詛來對他的對頭
[00:10:50.700 --> 00:10:53.060]  很希望他受罰
[00:10:53.060 --> 00:10:56.620]  其中第6節至第8節他說
[00:10:56.620 --> 00:11:01.140]  願祢派一個惡人來核祭他
[00:11:01.140 --> 00:11:03.500]  他受審判的時候
[00:11:03.500 --> 00:11:08.500]  願祢願他出來去擔當他的罪名
[00:11:08.500 --> 00:11:11.660]  願他的年日短小
[00:11:11.660 --> 00:11:14.140]  希望他不要這麼長命
[00:11:14.140 --> 00:11:16.940]  願別人得他的職份
[00:11:16.940 --> 00:11:20.900]  詩人眼中看到這位神很體貼
[00:11:20.900 --> 00:11:23.780]  他心靈受傷
[00:11:23.780 --> 00:11:31.140]  願意去傾聽他的苦情
[00:11:31.140 --> 00:11:36.660]  神不是看他禱告的內容是否色切
[00:11:36.660 --> 00:11:40.020]  而是關心他的需要
[00:11:40.020 --> 00:11:42.580]  明白他的感受
[00:11:42.580 --> 00:11:44.980]  安慰他的心
[00:11:44.980 --> 00:11:49.300]  神同樣明白我們每一個的感受
[00:11:49.300 --> 00:11:51.500]  求他去醫治
[00:11:51.500 --> 00:11:53.820]  如果我們有傷痛
[00:11:53.820 --> 00:11:57.580]  求神親自來幫助
[00:11:57.580 --> 00:11:59.660]  安撫我們的心
[00:11:59.660 --> 00:12:03.820]  所以在30節詩人說
[00:12:03.820 --> 00:12:07.700]  我要用口極力稱謝耶和華
[00:12:07.700 --> 00:12:10.980]  我要在眾人中間讚美他
[00:12:10.980 --> 00:12:14.020]  神已經安慰了他
[00:12:14.020 --> 00:12:21.180]  所以他不再以牙還牙去救助他的敵對者
[00:12:21.180 --> 00:12:27.340]  他願意來讚美神
[00:12:27.340 --> 00:12:30.780]  為對方去禱告
[00:12:30.780 --> 00:12:37.220]  我們看《約翰福音》第二章第五節
[00:12:37.220 --> 00:12:41.100]  說到耶穌的母親對傭人說
[00:12:41.100 --> 00:12:46.100]  她告訴你們什麼你們就作什麼
[00:12:46.100 --> 00:12:47.700]  按聖經的記錄
[00:12:47.700 --> 00:12:52.580]  耶穌的母親就是留下這個指示
[00:12:52.580 --> 00:12:56.900]  人應當照著主的吩咐
[00:12:56.900 --> 00:13:02.100]  他做什麼就按主的吩咐來做
[00:13:02.100 --> 00:13:06.500]  似乎他知道無論遇到什麼事情
[00:13:06.500 --> 00:13:11.380]  主都是有能力來面對
[00:13:11.380 --> 00:13:19.380]  作者約翰為著即將發生的神蹟來鋪排
[00:13:19.380 --> 00:13:21.300]  在第六節他說
[00:13:21.300 --> 00:13:23.900]  朝猶太人潔淨的規矩
[00:13:23.900 --> 00:13:27.380]  有六口石缸擺在那裡
[00:13:27.380 --> 00:13:30.980]  每口可以盛兩三桶水
[00:13:30.980 --> 00:13:36.700]  石缸是用來盛一些潔淨儀式所用的水
[00:13:36.700 --> 00:13:43.900]  原來猶太人認為石頭不會傳染到一些不潔的物品
[00:13:43.900 --> 00:13:45.980]  這些大石缸
[00:13:45.980 --> 00:13:50.900]  每缸可以用二十至三十加侖水
[00:13:50.900 --> 00:13:53.380]  兩三桶的水
[00:13:53.380 --> 00:13:55.180]  記下這些細節
[00:13:55.180 --> 00:14:00.780]  讓讀者可以對即將發生的神蹟
[00:14:00.780 --> 00:14:03.380]  更加來佩服
[00:14:03.380 --> 00:14:05.580]  在經文第七第八節
[00:14:05.580 --> 00:14:07.180]  他說
[00:14:07.180 --> 00:14:10.180]  石缸因為未裝滿水
[00:14:10.180 --> 00:14:12.980]  於是耶穌對傭人說
[00:14:12.980 --> 00:14:15.980]  把缸倒滿了水
[00:14:15.980 --> 00:14:18.980]  耶穌的行為證明祂沒有拒絕
[00:14:18.980 --> 00:14:22.580]  祂沒有親的要求
[00:14:22.580 --> 00:14:25.180]  祂母親曾經對僕人說
[00:14:25.180 --> 00:14:26.980]  祂告訴你們什麼
[00:14:26.980 --> 00:14:29.780]  你們就作什麼
[00:14:29.780 --> 00:14:34.780]  所以僕人照著主的吩咐倒水
[00:14:34.780 --> 00:14:39.780]  將那些石缸倒滿水直到缸口
[00:14:39.780 --> 00:14:43.580]  他們真的信服主的吩咐
[00:14:43.580 --> 00:14:45.780]  然後耶穌告訴他們
[00:14:45.780 --> 00:14:49.580]  現在可以預出來
[00:14:49.580 --> 00:14:51.780]  送到管炎寺
[00:14:51.780 --> 00:14:55.780]  他們就照著主的吩咐
[00:14:55.780 --> 00:15:02.380]  將這幾缸水送給管炎寺的負責人
[00:15:02.380 --> 00:15:08.380]  表示他們對主的說話很有信心
[00:15:08.380 --> 00:15:12.780]  他們明知是水拿給管炎寺的
[00:15:12.780 --> 00:15:13.780]  用不用得著
[00:15:13.780 --> 00:15:15.980]  如果他們懷疑的時候
[00:15:15.980 --> 00:15:19.380]  可能他們不動不去這樣做
[00:15:19.380 --> 00:15:21.180]  繼續第九第十節
[00:15:21.180 --> 00:15:25.580]  他說管炎寺的常了那水變的酒
[00:15:25.580 --> 00:15:28.580]  並不知道是那裡來的
[00:15:28.580 --> 00:15:31.780]  只有遇水的用人知道
[00:15:31.780 --> 00:15:37.180]  管炎寺的就叫新郎來跟他說
[00:15:37.180 --> 00:15:40.780]  他說人通常先擺上最好的酒
[00:15:40.780 --> 00:15:43.780]  來款待賓客
[00:15:43.780 --> 00:15:48.780]  其後用完了再擺上次要的酒
[00:15:48.780 --> 00:15:54.980]  他說為什麼你將最好的酒留到如今
[00:15:54.980 --> 00:16:00.980]  當時的習俗就是先奉上最好的酒
[00:16:00.980 --> 00:16:05.380]  來讓賓客品嘗美酒
[00:16:05.380 --> 00:16:07.980]  到了賓客喝多了
[00:16:07.980 --> 00:16:11.380]  甚至有些可能要喝醉
[00:16:11.380 --> 00:16:12.580]  他的味覺
[00:16:12.580 --> 00:16:15.980]  他的味蕾已經麻木
[00:16:15.980 --> 00:16:19.380]  再給一些次酒
[00:16:19.380 --> 00:16:24.980]  或者他也不太懂得去分辨次酒
[00:16:24.980 --> 00:16:29.580]  耶穌將水變成上等的酒
[00:16:29.580 --> 00:16:34.980]  將當時的習俗倒轉過來
[00:16:34.980 --> 00:16:39.580]  人是將上好的先擺上
[00:16:39.580 --> 00:16:44.780]  主將最好的留下到最後
[00:16:44.780 --> 00:16:50.380]  主服侍的心是非以逆人乃逆於人
[00:16:50.380 --> 00:16:55.780]  作者提到每一個石缸能夠裝兩三桶水
[00:16:55.780 --> 00:16:59.980]  耶穌為什麼要變這麼多的酒呢?
[00:16:59.980 --> 00:17:03.780]  可能不需要這麼多酒也夠用
[00:17:03.780 --> 00:17:07.980]  為什麼祂要變這麼多的水為酒呢?
[00:17:07.980 --> 00:17:14.780]  而且是變成上等的酒
[00:17:14.780 --> 00:17:21.380]  是不是主作為一份好的禮物
[00:17:21.380 --> 00:17:26.180]  祝賀婚禮的主人家
[00:17:26.180 --> 00:17:28.980]  作為一個賀禮
[00:17:28.980 --> 00:17:39.180]  免這個主人家因為沒有酒而丟臉的尷尬場面
[00:17:39.180 --> 00:17:42.780]  其實主耶穌這樣做
[00:17:42.780 --> 00:17:46.180]  真是很關心主人家的需要
[00:17:46.180 --> 00:17:48.380]  如果祂不是這樣做
[00:17:48.380 --> 00:17:52.380]  主人家真是很丟臉
[00:17:52.380 --> 00:17:56.180]  豐盛的酒、油、奶
[00:17:56.180 --> 00:18:02.380]  都是象徵神的預言應驗的時候那份的富饒
[00:18:02.380 --> 00:18:07.380]  正如在耶利米書31章12節這樣說
[00:18:07.380 --> 00:18:12.980]  「他們要來到石安的高處過牆
[00:18:12.980 --> 00:18:15.980]  由劉歸瑤華施恩之地
[00:18:15.980 --> 00:18:18.780]  就是有五穀生酒
[00:18:18.780 --> 00:18:23.180]  和有冰楊糕牛毒之地」
[00:18:23.180 --> 00:18:26.180]  耶穌將大量的水變為酒
[00:18:26.180 --> 00:18:29.180]  表示猶太人渴望
[00:18:29.180 --> 00:18:34.180]  神的降臨已經來臨
[00:18:34.180 --> 00:18:38.380]  神透過耶穌本人和祂的工作
[00:18:38.380 --> 00:18:41.180]  與人接觸
[00:18:41.180 --> 00:18:43.780]  與人親近
[00:18:43.780 --> 00:18:47.580]  祂所應許的豐富福祉
[00:18:47.580 --> 00:18:49.780]  已經開始應驗
[00:18:49.780 --> 00:18:55.180]  將水變為酒就是一個很好的實例
[00:18:55.180 --> 00:18:59.980]  讓主人家來享受
[00:18:59.980 --> 00:19:03.580]  讓賓客享受美酒
[00:19:03.580 --> 00:19:06.780]  主吩咐我們要行公義
[00:19:06.780 --> 00:19:08.380]  好憐憫
[00:19:08.380 --> 00:19:10.780]  全謙卑的心
[00:19:10.780 --> 00:19:13.780]  與神同行
[00:19:13.780 --> 00:19:15.380]  行公義
[00:19:15.380 --> 00:19:18.180]  什麼是合義的事呢?
[00:19:18.180 --> 00:19:22.980]  什麼是合乎神心意的事呢?
[00:19:22.980 --> 00:19:25.380]  最近很熱的話題
[00:19:25.380 --> 00:19:30.980]  有關反性傾向歧視立法
[00:19:30.980 --> 00:19:33.380]  有集會之後
[00:19:33.380 --> 00:19:37.980]  胡志偉牧師有一些評論
[00:19:37.980 --> 00:19:42.780]  他說由數間大型堂會主催
[00:19:42.780 --> 00:19:46.580]  的愛家共融祈禱音樂會
[00:19:46.580 --> 00:19:50.380]  已經在1月13日舉行
[00:19:50.380 --> 00:19:56.980]  據報有五萬多的信徒和市民來集會
[00:19:56.980 --> 00:19:59.380]  從出席的人數看
[00:19:59.380 --> 00:20:04.580]  也算是本港最多信徒參與的社會行動
[00:20:04.580 --> 00:20:11.980]  向政府表達有關反對性傾向歧視立法的訴求
[00:20:11.980 --> 00:20:16.380]  牧師來看這些社會行動
[00:20:16.380 --> 00:20:23.980]  將會對整體基督教教會帶來一些影響
[00:20:23.980 --> 00:20:30.380]  他說梁特首在1月16日發表首份的施政報告
[00:20:30.380 --> 00:20:34.580]  提到立法會去年11月
[00:20:34.580 --> 00:20:36.780]  曾經是討論
[00:20:36.780 --> 00:20:39.980]  需不需要立法保障
[00:20:39.980 --> 00:20:45.180]  不同性傾向人士免受歧視
[00:20:45.180 --> 00:20:50.180]  社會上對這個課題有強烈不同的看法
[00:20:50.180 --> 00:20:55.380]  有人從平權的角度來看這個議題
[00:20:55.380 --> 00:20:59.380]  也有人擔心展開相關的諮詢
[00:20:59.380 --> 00:21:01.980]  已經可能對家庭
[00:21:01.980 --> 00:21:08.580]  宗教和教育造成衝擊
[00:21:08.580 --> 00:21:14.180]  政府明白到這是一個極富爭議性的課題
[00:21:14.180 --> 00:21:17.780]  必須要審慎來處理
[00:21:17.780 --> 00:21:25.780]  我們會繼續廣泛去聽取不同的意見
[00:21:25.780 --> 00:21:31.780]  政府目前沒有任何諮詢計劃
[00:21:31.780 --> 00:21:33.780]  胡牧師就問
[00:21:33.780 --> 00:21:35.780]  為什麼主辦團體
[00:21:35.780 --> 00:21:41.780]  由原來1月6日集會延到一個星期之後呢?
[00:21:41.780 --> 00:21:45.380]  如果要影響政府施政的報告
[00:21:45.380 --> 00:21:50.580]  應該越早舉行是越好
[00:21:50.580 --> 00:21:53.380]  當中出現了一些變化
[00:21:53.380 --> 00:21:58.380]  網上有不同的傳言
[00:21:58.380 --> 00:22:04.180]  如果現時進行性傾向歧視立法的諮詢
[00:22:04.180 --> 00:22:09.180]  我們這樣去表達反對意見是合情合理
[00:22:09.180 --> 00:22:12.180]  但現時施政報告還沒有出台
[00:22:12.180 --> 00:22:14.180]  沒有諮詢
[00:22:14.180 --> 00:22:17.180]  我們就大叫停
[00:22:17.180 --> 00:22:21.180]  我們是不是需要理解一下
[00:22:21.180 --> 00:22:28.180]  教外人士對我們的一些批評、觀感?
[00:22:28.180 --> 00:22:34.180]  當教會被標籤為建制派或者反對派
[00:22:34.180 --> 00:22:39.180]  這對教會本質是壞事多於好事
[00:22:39.180 --> 00:22:42.180]  教會沒有敵人
[00:22:42.180 --> 00:22:45.180]  同志不是我們的敵人
[00:22:45.180 --> 00:22:49.180]  政府也不是我們的敵人
[00:22:49.180 --> 00:22:52.180]  這次的集會
[00:22:52.180 --> 00:22:54.180]  前後的討論當中
[00:22:54.180 --> 00:23:03.180]  主辦團體有責任去澄清一些偏頗、失實的言論
[00:23:03.180 --> 00:23:06.180]  正確去教導信徒
[00:23:06.180 --> 00:23:11.180]  我們不是去處理教會裏面的一些紀律
[00:23:11.180 --> 00:23:19.180]  而是討論公共政策反歧視的一些原則
[00:23:19.180 --> 00:23:26.180]  羅炳祥教授他寫到有關這方面
[00:23:26.180 --> 00:23:34.180]  就說教會應該是雍容大道去對待同性戀者的公民權
[00:23:34.180 --> 00:23:40.180]  在今期的時代論壇也有列出詳細他的意見
[00:23:40.180 --> 00:23:45.180]  胡牧師認為他的表達是情理兼備
[00:23:45.180 --> 00:23:48.180]  平衡得體
[00:23:48.180 --> 00:23:53.180]  是很值得教會當中去反思
[00:23:53.180 --> 00:23:59.180]  另外一位法律學者戴耀廷教授
[00:23:59.180 --> 00:24:03.180]  在2005年寫了香港教會
[00:24:03.180 --> 00:24:08.180]  面對反性傾向歧視立法的一些策略
[00:24:08.180 --> 00:24:12.180]  他說不幸被他言中了
[00:24:12.180 --> 00:24:14.180]  他怎麼說呢
[00:24:14.180 --> 00:24:17.180]  他說依據我的評估
[00:24:17.180 --> 00:24:21.180]  即使教會能夠成功去阻止立法
[00:24:21.180 --> 00:24:26.180]  我認為教會將要付出沉重的代價
[00:24:26.180 --> 00:24:30.180]  教會的公眾形象將受損
[00:24:30.180 --> 00:24:38.180]  教會在內部和外間團體的和諧關係因而被破壞
[00:24:38.180 --> 00:24:40.180]  長遠而言
[00:24:40.180 --> 00:24:43.180]  這個可能會反過來
[00:24:43.180 --> 00:24:50.180]  令到教會在參與有關性傾向的社會政策和立法
[00:24:50.180 --> 00:24:54.180]  甚至其他涉及道德的社會議題
[00:24:54.180 --> 00:24:58.180]  討論上處於一個弱勢
[00:24:58.180 --> 00:25:03.180]  如果教會真的在文化上
[00:25:03.180 --> 00:25:08.180]  而不是在法律上去表達
[00:25:08.180 --> 00:25:14.180]  現在教會阻止立法的目標
[00:25:14.180 --> 00:25:17.180]  代價可能會太大
[00:25:17.180 --> 00:25:22.180]  胡牧師也說到
[00:25:22.180 --> 00:25:28.180]  問題是我們能否以情理去說服公眾
[00:25:28.180 --> 00:25:33.180]  或者成為政治角力的一個工具
[00:25:33.180 --> 00:25:39.180]  我們如果選取一個表達性道德
[00:25:39.180 --> 00:25:42.180]  對還是不對
[00:25:42.180 --> 00:25:56.180]  可能失去了對相關人士的一個仁愛、公義、民主的取向
[00:25:56.180 --> 00:26:00.180]  求神也讓我們智慧
[00:26:00.180 --> 00:26:10.180]  如何按著祂的心意去行事
[00:26:10.180 --> 00:26:17.180]  在繼續經文當中的第三方面在十一節
[00:26:17.180 --> 00:26:23.180]  是說到耶穌施行神蹟之後
[00:26:23.180 --> 00:26:28.180]  是有人很單純
[00:26:28.180 --> 00:26:36.180]  他的門徒來接納他就是一位真神
[00:26:36.180 --> 00:26:47.180]  但是同樣也有一些人不相信他就是這位主
[00:26:47.180 --> 00:26:51.180]  我們再看一看經文的十一節
[00:26:51.180 --> 00:26:56.180]  耶穌所行的頭一個神蹟
[00:26:56.180 --> 00:27:03.180]  就是在迦勒婚宴將水變為酒的神蹟
[00:27:03.180 --> 00:27:05.180]  顯出他的榮耀來
[00:27:05.180 --> 00:27:13.180]  他的門徒信了他
[00:27:13.180 --> 00:27:21.180]  一位姊妹分享了她如何信主
[00:27:21.180 --> 00:27:25.180]  原來她的媳婦在夜多年前
[00:27:25.180 --> 00:27:29.180]  在美國發生交通意外
[00:27:29.180 --> 00:27:32.180]  當她的車子打了幾個關頭之後
[00:27:32.180 --> 00:27:37.180]  她仍然慢慢可以從她的車裡爬出來
[00:27:37.180 --> 00:27:41.180]  其後她爸爸來接她
[00:27:41.180 --> 00:27:45.180]  之後將她的車子拿去修理
[00:27:45.180 --> 00:27:47.180]  修理好之後
[00:27:47.180 --> 00:27:49.180]  那個修車師傅說
[00:27:49.180 --> 00:27:53.180]  很少見到有這樣的車子
[00:27:53.180 --> 00:27:54.180]  修理完之後
[00:27:54.180 --> 00:28:02.180]  那個車主可以健康的來拿回這部車子
[00:28:02.180 --> 00:28:06.180]  其實在這個姊妹的身上
[00:28:06.180 --> 00:28:09.180]  真是神施行了神蹟
[00:28:09.180 --> 00:28:13.180]  縱然車子是很大的損毀
[00:28:13.180 --> 00:28:17.180]  她個人只是小傷
