
[00:00:00.000 --> 00:00:04.300]  過去一個星期我不知道你又經歷了什麼呢?
[00:02:14.600 --> 00:02:20.320]  兩邊的人 他們當然就會有兩個不同的意見
[00:02:20.320 --> 00:02:25.140]  兩種不同的生活模式 兩種的看法
[00:02:25.140 --> 00:02:32.520]  可能無論在價值觀 生活 很多的儀式上都不一樣
[00:02:32.520 --> 00:02:35.760]  今天我們來到看《羅馬書》第十五章的時候
[00:02:35.760 --> 00:02:39.680]  我的題目是「不求自己的喜悅」
[00:02:39.680 --> 00:02:46.740]  可能你會想 為什麼無緣無故要不求自己的喜悅呢?
[00:02:46.740 --> 00:02:50.840]  人人都是求自己的喜悅的事
[00:02:50.840 --> 00:02:56.160]  為什麼會不求自己的喜悅呢?很奇怪
[00:02:56.160 --> 00:02:59.680]  如果我們看一看《羅馬書》第十五章的前一章
[00:02:59.680 --> 00:03:02.380]  是《羅馬書》第十四章
[00:03:02.380 --> 00:03:07.000]  當時它就說到 原來在羅馬裡面有兩批的信徒
[00:03:07.000 --> 00:03:12.960]  一批就是羅馬的外邦信徒 一批就是一路以來的猶太信徒
[00:03:12.960 --> 00:03:16.420]  原來在第十四章說到 羅馬的外邦信徒
[00:03:16.420 --> 00:03:21.080]  他們是神信主的 他們就百無禁忌
[00:03:21.080 --> 00:03:26.840]  什麼都能吃 信了耶穌 憑信心怎樣都行
[00:03:26.840 --> 00:03:31.720]  所以他們就吃肉又吃菜 他們是堅固的人
[00:03:31.720 --> 00:03:34.520]  他們覺得自己是堅固的人
[00:03:34.520 --> 00:03:40.460]  而猶太的信徒在第十四章說 他們只吃蔬菜 不吃肉
[00:03:40.460 --> 00:03:45.680]  當時聖經就形容 他們覺得這些人是不堅固的人
[00:03:45.680 --> 00:03:49.680]  是軟弱的人 因為你們這麼多規矩 這麼多禁忌
[00:03:49.680 --> 00:03:53.440]  信了耶穌的嘛 這麼沒有信心
[00:03:53.440 --> 00:03:58.600]  就是因此吃肉不吃肉 你吃菜我不吃肉
[00:03:58.600 --> 00:04:04.560]  就開始在第十四章形容他們彼此論斷
[00:04:04.560 --> 00:04:06.760]  甚至是叛島人
[00:04:06.760 --> 00:04:10.960]  所以在第十四章的時候 保羅就提醒他們
[00:04:10.960 --> 00:04:16.960]  不要因為這樣論斷別人 不要因為這樣叛島人
[00:04:16.960 --> 00:04:19.200]  有時我們都會這樣的
[00:04:19.200 --> 00:04:23.380]  好像我們守規矩守得嚴謹一點
[00:04:23.380 --> 00:04:28.560]  我們跟聖經走得足一點 就覺得厲害一點
[00:04:28.560 --> 00:04:31.380]  我是一個虔誠一點的人
[00:04:31.380 --> 00:04:33.580]  但有些人是反過來看的
[00:04:33.580 --> 00:04:36.760]  覺得信了耶穌 很多東西都是憑信心的
[00:04:36.760 --> 00:04:39.980]  百無禁忌 不要那麼多規矩
[00:04:39.980 --> 00:04:42.720]  搞那麼多東西 多餘的
[00:04:42.720 --> 00:04:47.720]  可能今天我們都會落在這兩種心態裡面
[00:04:47.720 --> 00:04:51.840]  覺得我的看法是對的
[00:04:51.840 --> 00:04:55.120]  有人就覺得你的看法很多餘
[00:04:55.120 --> 00:04:59.160]  就是因為這樣 大家都有自己的一套標準
[00:04:59.160 --> 00:05:03.240]  有自己的一個想法 有自己的一些背景
[00:05:03.240 --> 00:05:05.400]  大家都有自己的意思
[00:05:05.400 --> 00:05:09.900]  所以大家就按著自己的意思去做不同的事情
[00:05:09.900 --> 00:05:14.320]  又見到別人不跟自己的意思的時候
[00:05:14.320 --> 00:05:17.200]  不跟自己所想的規矩的時候
[00:05:17.200 --> 00:05:21.000]  就開始彼此論斷
[00:05:21.000 --> 00:05:27.220]  甚至聖經形容他們彼此輕看大家 看不起大家
[00:05:27.220 --> 00:05:29.580]  所以保羅提醒他們
[00:05:29.580 --> 00:05:32.800]  不論吃還是不吃
[00:05:32.800 --> 00:05:36.060]  各人都是為主的緣故
[00:05:36.060 --> 00:05:40.840]  在14章的時候 保羅已經提醒他們是為主的緣故
[00:05:40.840 --> 00:05:43.060]  因為我們已經信了主了
[00:05:43.060 --> 00:05:45.240]  我們是為主而活的
[00:05:45.240 --> 00:05:49.340]  所以他說其實我們不可以論斷彼此
[00:05:49.340 --> 00:05:52.740]  只有主可以論斷我們
[00:05:52.740 --> 00:05:57.760]  來到15章 保羅不僅要他們不要不論斷別人
[00:05:57.760 --> 00:06:01.940]  不要叛倒別人 還要他們額外做多一點
[00:06:01.940 --> 00:06:04.100]  保羅進一步要求他們
[00:06:04.100 --> 00:06:05.820]  你們不僅不准論斷別人
[00:06:05.820 --> 00:06:08.680]  你們還要擔當別人
[00:06:08.680 --> 00:06:12.460]  你們還要擔當別人的軟弱
[00:06:12.460 --> 00:06:17.180]  你聽到這裡 你覺得這是一個什麼樣的要求呢?
[00:06:17.180 --> 00:06:20.860]  他和我有不同意見 他和我的標準不一樣
[00:06:20.860 --> 00:06:25.200]  我不罵他也給他面子
[00:06:25.200 --> 00:06:29.300]  我不和他爭辯 不和他批評
[00:06:29.300 --> 00:06:31.620]  已經很給面子了
[00:06:31.620 --> 00:06:34.380]  還要我擔當他?
[00:06:34.380 --> 00:06:38.500]  還說要接納他?
[00:06:38.500 --> 00:06:40.360]  不知道你們會不會這樣想呢?
[00:06:40.360 --> 00:06:42.800]  覺得保羅這個要求是什麼樣的要求
[00:06:42.800 --> 00:06:45.300]  真的很奇怪
[00:06:45.300 --> 00:06:50.520]  讓我們一起 今天再用一顆謙卑的心
[00:06:50.520 --> 00:06:53.180]  再一次來到聖經的面前
[00:06:53.180 --> 00:06:55.540]  再一次來到神的面前
[00:06:55.540 --> 00:07:00.500]  去篩讀羅馬書給我們今天的教導 好嗎?
[00:07:00.500 --> 00:07:03.100]  保羅在15章一節說
[00:07:03.100 --> 00:07:05.300]  我們堅強的人
[00:07:05.300 --> 00:07:09.180]  要分擔不堅強的人的軟弱
[00:07:09.180 --> 00:07:10.800]  不要求自己的喜悅
[00:07:10.800 --> 00:07:14.100]  如果你單從字面來看 很合理
[00:07:14.100 --> 00:07:16.340]  堅強的當然擔當不堅強
[00:07:16.340 --> 00:07:19.440]  但你要記得 剛才我們的背景是說什麼?
[00:07:19.440 --> 00:07:20.900]  什麼是堅強的人?
[00:07:20.900 --> 00:07:24.660]  不是真的有錢一點 有力一點的那些叫堅強的人
[00:07:24.660 --> 00:07:27.660]  他們是說有信心一點
[00:07:27.660 --> 00:07:32.420]  我不吃 我吃肉又吃菜 我有信心一點
[00:07:32.420 --> 00:07:34.740]  這些是羅馬的外邦信徒
[00:07:34.740 --> 00:07:37.780]  他覺得自己厲害一點 威一點
[00:07:37.780 --> 00:07:40.380]  他覺得猶太的信徒沒有信心
[00:07:40.380 --> 00:07:44.180]  只是吃菜 他們是軟弱的
[00:07:44.180 --> 00:07:48.220]  保羅說 如果你既然這樣覺得
[00:07:48.220 --> 00:07:54.620]  那堅固的人就要去擔當不堅固的人的軟弱
[00:07:54.620 --> 00:07:57.420]  再想深一層這個什麼道理呢?
[00:07:57.420 --> 00:07:59.500]  我堅固是我的事
[00:07:59.500 --> 00:08:02.580]  你軟弱是你的事
[00:08:02.580 --> 00:08:05.220]  為什麼我要擔當你?
[00:08:05.220 --> 00:08:08.340]  你軟弱關我什麼事?
[00:08:08.340 --> 00:08:12.700]  我堅固就是我的厲害 是不是?
[00:08:12.700 --> 00:08:15.220]  為什麼我要來擔當你?
[00:08:15.220 --> 00:08:19.060]  保羅還說不求自己的喜悅
[00:08:19.060 --> 00:08:25.380]  我為什麼要為你不求我自己的喜悅?
[00:08:25.380 --> 00:08:28.460]  前一章保羅很消極的去說
[00:08:28.460 --> 00:08:34.860]  你們不要叛島人 不要興旱人 不要論斷人
[00:08:34.860 --> 00:08:38.780]  來到這裡 保羅是積極的說
[00:08:38.780 --> 00:08:43.380]  你們堅固的要去擔當不堅固的
[00:08:43.380 --> 00:08:48.540]  再細想一下 為什麼我們要這樣擔當?
[00:08:48.540 --> 00:08:53.500]  如果你擔當 是因為你堅固
[00:08:53.500 --> 00:08:59.820]  你能夠擔當 是因為神使你的信心堅固
[00:08:59.820 --> 00:09:01.860]  當時也是一樣
[00:09:01.860 --> 00:09:06.420]  是因著神讓愛邦的信徒去明白
[00:09:06.420 --> 00:09:08.460]  他們已經在主裡面
[00:09:08.460 --> 00:09:12.420]  不需要再搜救那些葛禮 猶太的律法
[00:09:12.420 --> 00:09:15.340]  所以他們是堅固的在信心裡面
[00:09:15.340 --> 00:09:20.780]  以致他們可以跳出那些律法的規限
[00:09:20.780 --> 00:09:23.260]  但是否就是因為你自己跳出了
[00:09:23.260 --> 00:09:25.580]  你自己明白了
[00:09:25.580 --> 00:09:29.620]  見到那些還未明白的人 就任由他呢?
[00:09:29.620 --> 00:09:33.260]  你就甚至看不起他呢?
[00:09:33.260 --> 00:09:39.220]  擔當 不是因為對方值不值得我們擔當
[00:09:39.220 --> 00:09:42.420]  不是因為他聰明不聰明 好不好
[00:09:42.420 --> 00:09:44.780]  所以去擔當他
[00:09:44.780 --> 00:09:49.060]  保羅說是單單因為你是堅固
[00:09:49.060 --> 00:09:51.780]  所以你就要去擔當
[00:09:51.780 --> 00:09:54.940]  原來聖經教導我們看到軟弱的人的時候
[00:09:54.940 --> 00:10:00.220]  不是去踩多一腳 或者假裝看不到
[00:10:00.220 --> 00:10:04.340]  聖經教導我們是你要去擔當
[00:10:04.340 --> 00:10:06.980]  在《迦拉太書》是這麼說的
[00:10:06.980 --> 00:10:10.740]  它說如果你們各人的重擔要互相擔當
[00:10:10.740 --> 00:10:15.300]  這樣就成全了基督的律法
[00:10:15.300 --> 00:10:20.580]  擔當 不是因為對方很值得我擔當
[00:10:20.580 --> 00:10:24.700]  擔當是因為當見到別人的軟弱
[00:10:24.700 --> 00:10:29.460]  別人有不明白 別人有未理解的時候
[00:10:29.460 --> 00:10:36.060]  我們願意去擔當他 為成全基督的律法
[00:10:36.060 --> 00:10:40.140]  擔當 是不求自己的喜悅
[00:10:40.140 --> 00:10:43.780]  保羅勸勉信徒 你不要求自己的喜悅
[00:10:43.780 --> 00:10:47.740]  你不要堅持自己的己見 不要以自己為中心
[00:10:47.740 --> 00:10:51.900]  你要以別人的益處行先
[00:10:51.900 --> 00:10:56.740]  堅固的人 好像很不值得
[00:10:56.740 --> 00:11:00.060]  要去不求自己的喜悅
[00:11:00.060 --> 00:11:05.580]  難道我堅固 我不可以就單是顧自己嗎?
[00:11:05.580 --> 00:11:08.500]  我為什麼要不求自己的喜悅?
[00:11:08.500 --> 00:11:11.740]  不過我想在這裡說 我們不要走極端
[00:11:11.740 --> 00:11:13.820]  不要覺得保羅在說
[00:11:13.820 --> 00:11:16.100]  你從今以後不可以有自己的喜好
[00:11:16.100 --> 00:11:17.700]  不可以有自己的中意
[00:11:17.700 --> 00:11:19.340]  不可以有自己的堅持
[00:11:19.340 --> 00:11:22.380]  然後你就要詛咒別人 不是的
[00:11:22.380 --> 00:11:25.380]  保羅不是在說這樣
[00:11:25.380 --> 00:11:27.620]  意思不是說你不可以有自己的意思
[00:11:27.620 --> 00:11:30.220]  有自己的想法
[00:11:30.220 --> 00:11:32.620]  聖經也不是要我們這樣
[00:11:32.620 --> 00:11:35.620]  如果我們看聖經 不要脫離上文下理
[00:11:35.620 --> 00:11:37.460]  不要斷章取義
[00:11:37.460 --> 00:11:41.340]  還記得上一章是說一些很具爭議性的議題
[00:11:41.340 --> 00:11:45.260]  就是吃不吃肉 是不是?
[00:11:45.260 --> 00:11:47.980]  在這裡是說一些在教會裡面
[00:11:47.980 --> 00:11:51.940]  甚至在社會裡面一些很具爭議性的議題上面
[00:11:51.940 --> 00:11:55.820]  我們能不能夠尋求上帝的旨意
[00:11:55.820 --> 00:11:59.820]  而不是只求自己的意思
[00:11:59.820 --> 00:12:05.020]  擔當 要不求自己的喜悅
[00:12:05.020 --> 00:12:09.900]  是要用愛去接受和忍耐
[00:12:09.900 --> 00:12:12.740]  因為聖經說
[00:12:12.740 --> 00:12:15.580]  我們各人務要使鄰者喜悅
[00:12:15.580 --> 00:12:19.300]  使對方得益處 得造就
[00:12:19.300 --> 00:12:25.540]  這個是恩著愛 是恩著愛
[00:12:25.540 --> 00:12:30.220]  可能你會想 其實吃不吃肉很小事
[00:12:30.220 --> 00:12:32.060]  今天如果我們隔壁的弟兄姊妹跟你說
[00:12:32.060 --> 00:12:34.420]  我不吃肉很小事 是不是?
[00:12:34.420 --> 00:12:35.980]  你不要跟他爭拗
[00:12:35.980 --> 00:12:39.340]  你不明白為什麼當時的人這樣也要爭拗?
[00:12:39.340 --> 00:12:41.820]  但如果你有一點點歷史的背景
[00:12:41.820 --> 00:12:44.460]  你就知道在猶太人的背景裡面
[00:12:44.460 --> 00:12:46.500]  這個不是小事
[00:12:46.500 --> 00:12:50.100]  對他們來說是一些很核心的價值觀
[00:12:50.100 --> 00:12:53.260]  對他們來說 在猶太人的背景裡面
[00:12:53.260 --> 00:12:57.740]  吃不吃肉是甚至牽涉到結與不結的問題
[00:12:57.740 --> 00:13:00.180]  不是一個容易妥協
[00:13:00.180 --> 00:13:02.700]  不是一個容易接納的議題
[00:13:02.700 --> 00:13:05.460]  是非常具爭議性的 在當時
[00:13:05.460 --> 00:13:08.620]  因為在猶太人的背景裡面
[00:13:08.620 --> 00:13:09.900]  他們實在覺得
[00:13:09.900 --> 00:13:13.900]  這個是我們跟外邦人最大的分別
[00:13:13.900 --> 00:13:17.300]  就是他們有很多不結
[00:13:17.300 --> 00:13:19.900]  昔日是吃不吃肉?
[00:13:19.900 --> 00:13:21.700]  今天呢?
[00:13:21.700 --> 00:13:24.980]  今天其實我們也有很多這樣的標準
[00:13:24.980 --> 00:13:26.340]  今天我們也有很多這些
[00:13:26.340 --> 00:13:29.100]  林林總總不同的看法
[00:13:29.100 --> 00:13:32.220]  跟對方有很多不同的意見
[00:13:32.220 --> 00:13:36.260]  我相信有些人可能也聽過一些極端的例子
[00:13:36.260 --> 00:13:40.940]  就是說當有信徒他病了不舒服的時候
[00:13:40.940 --> 00:13:42.980]  應該不用看醫生的
[00:13:42.980 --> 00:13:45.340]  你有沒有聽過這些說法呢?
[00:13:45.340 --> 00:13:48.820]  只要關上房門 用信心禱告就可以了
[00:13:48.820 --> 00:13:51.220]  如果你不停去求醫
[00:13:51.220 --> 00:13:53.940]  其實你是沒有信心的
[00:13:53.940 --> 00:13:56.020]  這些是很極端的看法
[00:13:56.020 --> 00:13:58.340]  甚至乎我也聽過一些信徒
[00:13:58.340 --> 00:14:02.060]  為了幫不幫襯一家店鋪
[00:14:02.060 --> 00:14:04.300]  都吵了一架
[00:14:04.300 --> 00:14:05.700]  因為有人覺得
[00:14:05.700 --> 00:14:08.300]  要支持跟我們基督教信仰
[00:14:08.300 --> 00:14:10.740]  立場一致的商鋪
[00:14:10.740 --> 00:14:13.460]  如果那些跟我們基督教立場不一致的商鋪
[00:14:13.460 --> 00:14:14.980]  我們就應該抵制它
[00:14:14.980 --> 00:14:17.060]  不要幫襯它
[00:14:17.060 --> 00:14:18.740]  有人就會覺得
[00:14:18.740 --> 00:14:22.460]  抵制這個行為本身就不符合真理的
[00:14:22.460 --> 00:14:26.260]  耶穌基督不喜歡我們這樣抵制人的
[00:14:26.260 --> 00:14:27.500]  但又有人會覺得
[00:14:27.500 --> 00:14:30.900]  不是 你用你的金錢去支持這些商鋪
[00:14:30.900 --> 00:14:33.420]  就等於你支持邪惡
[00:14:33.420 --> 00:14:34.900]  支持它們繼續營運
[00:14:34.900 --> 00:14:37.220]  所以應該要抵制
[00:14:37.220 --> 00:14:41.420]  很多這些林林總總的看法
[00:14:41.420 --> 00:14:45.620]  很多這些很強烈的意見
[00:14:45.620 --> 00:14:48.740]  今天每一天都仍然發生
[00:14:48.740 --> 00:14:51.380]  其實我們是不是不可以有自己的意見呢?
[00:14:51.380 --> 00:14:53.620]  我們是不是不可以有自己的看法呢?
[00:14:53.620 --> 00:14:54.940]  其實有自己的看法、有自己的意見
[00:14:54.940 --> 00:14:57.380]  本身是沒有錯的
[00:14:57.380 --> 00:15:02.100]  但關鍵是你怎樣用正確的態度
[00:15:02.100 --> 00:15:03.820]  用正確的態度
[00:15:03.820 --> 00:15:09.900]  有智慧的去聆聽彼此對方的意見
[00:15:09.900 --> 00:15:11.140]  過去幾年
[00:15:11.140 --> 00:15:13.220]  如果有頂姐妹在這裡
[00:15:13.220 --> 00:15:17.260]  已經超過十年、二十年的頂姐妹
[00:15:17.260 --> 00:15:21.860]  你一定會看到過去幾年教會的轉變
[00:15:21.860 --> 00:15:24.740]  跟三十年前、二十年前
[00:15:24.740 --> 00:15:27.300]  甚至乎十年前的教會
[00:15:27.300 --> 00:15:30.020]  今天已經毫不一樣了
[00:15:30.020 --> 00:15:31.540]  短短幾年裏面
[00:15:31.540 --> 00:15:34.980]  一大批的新移民來到教會裏面
[00:15:34.980 --> 00:15:38.300]  從前可能二十年來
[00:15:38.300 --> 00:15:41.940]  紫雲頓教會都是三、四十人
[00:15:41.940 --> 00:15:43.540]  我們很和諧 是不是啊?
[00:15:43.540 --> 00:15:47.220]  我看到有些鴨頭鴨頭
[00:15:47.220 --> 00:15:48.660]  近這幾年
[00:15:48.660 --> 00:15:53.700]  突然間帶了很大批的新移民來到我們中間
[00:15:53.700 --> 00:15:56.580]  我們都彷彿好像昔日
[00:15:56.580 --> 00:16:02.700]  羅馬書裏面所說的猶太人和外邦人的信徒
[00:16:02.700 --> 00:16:04.620]  新來的頂姐妹
[00:16:04.620 --> 00:16:10.940]  我們都帶著自己昔日的教會來到 是不是啊?
[00:16:10.940 --> 00:16:12.660]  如果你不是在這裏信主的
[00:16:12.660 --> 00:16:15.580]  你過去在香港有舞會的
[00:16:15.580 --> 00:16:18.380]  你都帶著你的舞會來到
[00:16:18.380 --> 00:16:23.620]  其實我們每個人後面都有一間教會的
[00:16:23.620 --> 00:16:27.020]  帶著自己很喜歡的教會
[00:16:27.020 --> 00:16:28.860]  因為我很感恩 為你很感恩
[00:16:28.860 --> 00:16:31.300]  你很愛你昔日的教會
[00:16:31.300 --> 00:16:33.700]  你很懷念你昔日的教會
[00:16:33.700 --> 00:16:38.100]  所以你帶進來的不單止是昔日的制度
[00:16:38.100 --> 00:16:43.900]  昔日的系統、昔日的模式、昔日你的經驗
[00:16:43.900 --> 00:16:50.380]  你還是帶了一份你昔日對你的舞會很深的感情
[00:16:50.380 --> 00:16:53.300]  這些都是我們很喜歡的
[00:16:53.300 --> 00:16:59.140]  想用過去我的經驗、我的方法 帶進來這裏
[00:16:59.140 --> 00:17:00.620]  所以其實現在我看下來
[00:17:00.620 --> 00:17:06.620]  這裏其實是坐了二、三十間教會的頂姐妹的
[00:17:06.620 --> 00:17:10.380]  要放棄一些我們自認為對的、好的
[00:17:10.380 --> 00:17:14.540]  我很懷念的、我很喜歡的方法
[00:17:14.540 --> 00:17:18.340]  這個不只是少許的遷就和改變那麼簡單
[00:17:18.340 --> 00:17:23.940]  我明白這個是在說你裏面有一些底線
[00:17:23.940 --> 00:17:26.140]  如果要你放棄這些底線
[00:17:26.140 --> 00:17:29.780]  裏面是包含了一些情感的捨棄
[00:17:29.780 --> 00:17:32.340]  甚至你會懷疑你身份
[00:17:32.340 --> 00:17:35.340]  你侍奉上身份的認同的問題
[00:17:35.340 --> 00:17:38.740]  所以不是簡單說一句「遷就一下」
[00:17:38.740 --> 00:17:42.340]  那就行了
[00:17:42.340 --> 00:17:45.300]  而是你在裏面有一些很核心
[00:17:45.300 --> 00:17:47.340]  你認為正確的、你認為對的
[00:17:47.340 --> 00:17:48.940]  你認為美好的價值
[00:17:48.940 --> 00:17:51.140]  你沒有辦法移動
[00:17:51.140 --> 00:17:53.940]  就好像昔日的猶太信徒都一樣
[00:17:53.940 --> 00:17:56.740]  他們有一些守了多少年
[00:17:56.740 --> 00:17:58.540]  他們祖宗一直守下來的律法
[00:17:58.540 --> 00:18:01.740]  他沒有辦法移動
[00:18:01.740 --> 00:18:06.540]  又或者我都知道有一些頂姐妹是另外一種
[00:18:06.540 --> 00:18:11.540]  她在過去昔日的教會就是很不開心、很不快樂
[00:18:11.540 --> 00:18:14.340]  可能在過去的舞會裏面受過很多傷害
[00:18:14.340 --> 00:18:19.140]  甚至她就帶著很多傷痛和失望
[00:18:19.140 --> 00:18:22.140]  希望來到英國重新開始
[00:18:22.140 --> 00:18:24.940]  有一個新的景象、新的教會
[00:18:24.940 --> 00:18:28.340]  希望過去所有傷害我的人、傷害我的事
[00:18:28.340 --> 00:18:31.740]  在這間教會裏面從此不再發生
[00:18:31.740 --> 00:18:34.540]  我憧憬一間完美的教會
[00:18:34.540 --> 00:18:38.740]  希望所有過去的東西都沒有了
[00:18:38.740 --> 00:18:45.940]  不過可惜進來沒多久又發現好像差不多而已
[00:18:45.940 --> 00:18:49.940]  問題又出現了
[00:18:49.940 --> 00:18:54.940]  教會確實常常都是這些狀況
[00:18:54.940 --> 00:19:01.740]  我們很容易就輕看、論斷那些和我們不同意見的人
[00:19:01.740 --> 00:19:05.340]  當然有很多問題在聖經裏面是很清晰的
[00:19:05.340 --> 00:19:07.140]  應該做還是不應該做
[00:19:07.140 --> 00:19:09.340]  牽涉到真理、牽涉到罪
[00:19:09.340 --> 00:19:13.540]  我們很清晰的、大家都很一致的
[00:19:13.540 --> 00:19:19.940]  但是在一些小小模糊、稍微具爭議性的問題時
[00:19:19.940 --> 00:19:22.540]  我們就在那裏爭議
[00:19:22.540 --> 00:19:28.540]  開始造成彼此的不同心、彼此的不合一
[00:19:28.540 --> 00:19:31.740]  國語裏面有一句說話我覺得說得挺好的
[00:19:31.740 --> 00:19:32.940]  不知道你們有沒有聽過
[00:19:32.940 --> 00:19:36.740]  叫做「有關係就沒關係」
[00:19:36.740 --> 00:19:40.140]  有沒有人聽過呀?
[00:19:40.140 --> 00:19:41.940]  什麼意思呢?
[00:19:41.940 --> 00:19:47.340]  有關係就什麼都沒關係
[00:19:47.340 --> 00:19:50.340]  只要大家有好的關係
[00:19:50.340 --> 00:19:52.940]  就什麼都無所謂了
[00:19:52.940 --> 00:19:54.740]  沒關係
[00:19:54.740 --> 00:19:59.340]  小小事沒關係沒關係
[00:19:59.340 --> 00:20:03.740]  有關係就很多事都無所謂、無關係
[00:20:03.740 --> 00:20:07.540]  容易包容得過去、容易接納得過去
[00:20:07.540 --> 00:20:09.940]  不用那麼執著
[00:20:09.940 --> 00:20:16.340]  大家關係好、彼此信任、彼此包容
[00:20:16.340 --> 00:20:19.740]  最近有一個姐妹跟我分享
[00:20:19.740 --> 00:20:24.740]  你們不用猜是誰,不在你們中間的
[00:20:24.740 --> 00:20:26.740]  有一個姐妹跟我分享
[00:20:26.740 --> 00:20:31.140]  她說近幾年覺得來英國之後侍奉很困難
[00:20:31.140 --> 00:20:33.740]  她是新移民
[00:20:33.740 --> 00:20:36.940]  她說從前她在教會裏面侍奉的時候
[00:20:36.940 --> 00:20:40.940]  都是很忙的、很多侍奉
[00:20:40.940 --> 00:20:46.540]  但因為大家彼此的信任、彼此的認識
[00:20:46.540 --> 00:20:48.940]  當每一次她做錯一件事
[00:20:48.940 --> 00:20:50.740]  或者她很忙、做漏了一些事
[00:20:50.740 --> 00:20:54.340]  忘記了提醒、忘記了通知的時候
[00:20:54.340 --> 00:20:57.940]  弟兄姊妹總是會私下問候她、關心她
[00:20:57.940 --> 00:21:01.340]  總是會問她:你是不是忙得太多?
[00:21:01.340 --> 00:21:03.940]  有沒有名字我可以幫你?
[00:21:03.940 --> 00:21:07.540]  你是不是忘記了?我提醒你
[00:21:07.540 --> 00:21:10.140]  但她說近幾年不是這樣
[00:21:10.140 --> 00:21:11.940]  但近幾年裏面她發現
[00:21:11.940 --> 00:21:15.140]  她每一次在教會裏面做錯一件事
[00:21:15.140 --> 00:21:20.740]  忘記了通知一句、忘記了寫多一隻字
[00:21:20.740 --> 00:21:24.140]  大家就會覺得她是失職
[00:21:24.140 --> 00:21:27.540]  大家會在群組裏面公開地問她
[00:21:27.540 --> 00:21:31.140]  為甚麼你不通知?為甚麼你不安排好一點?
[00:21:31.140 --> 00:21:35.540]  為甚麼你不通知大家?為甚麼你會忘記了?
[00:21:35.540 --> 00:21:40.540]  她說她感覺到對方一開始已經認定
[00:21:40.540 --> 00:21:43.740]  她是不尊重人、她不懂得怎樣跟人溝通
[00:21:43.740 --> 00:21:46.540]  她甚至會自作主張
[00:21:46.540 --> 00:21:49.740]  甚至她跟我說:有時其實真的不是甚麼錯
[00:21:49.740 --> 00:21:53.140]  甚至有時她是出於好意
[00:21:53.140 --> 00:21:57.140]  她做的事都是為教會好的
[00:21:57.140 --> 00:22:05.540]  她說:但只不過因為一時忘記了、一時漏了
[00:22:05.540 --> 00:22:10.140]  甚至一時跟對方的做法有點不同
[00:22:10.140 --> 00:22:14.340]  大家只是關心她有沒有做好一件事
[00:22:14.340 --> 00:22:17.340]  有沒有按規矩辦事
