
[00:00:00.000 --> 00:00:03.160]  講返十屆先,有始有終
[00:03:29.440 --> 00:03:34.440]  我們看《出一及記》第二十章的時候
[00:03:34.440 --> 00:03:35.880]  我們上次提到
[00:03:35.880 --> 00:03:38.520]  所謂十誡其實不是一個最好的翻譯
[00:03:38.520 --> 00:03:41.800]  因為聖經本身沒有用所謂「誡命」
[00:03:41.800 --> 00:03:42.800]  commandment
[00:03:42.800 --> 00:03:44.920]  來形容這十句說話
[00:03:44.920 --> 00:03:46.720]  事實上它就是用十句說話
[00:03:46.720 --> 00:03:48.280]  ten words或者declaro
[00:03:48.280 --> 00:03:49.480]  十個的原則
[00:03:49.480 --> 00:03:53.120]  有一點像今天美國有的憲法
[00:03:53.120 --> 00:03:54.280]  如何做一個美國人
[00:03:54.280 --> 00:03:55.760]  聽聽憲法
[00:03:55.760 --> 00:03:57.960]  活出憲法或者應用憲法
[00:03:57.960 --> 00:03:59.280]  想一想憲法
[00:03:59.280 --> 00:04:02.560]  讓憲法支配我們的生活
[00:04:02.560 --> 00:04:03.680]  或者影響我們的生活
[00:04:03.680 --> 00:04:06.200]  以致我們的生活像一個美國人
[00:04:06.200 --> 00:04:08.040]  這個就是constitution的意思
[00:04:08.040 --> 00:04:10.640]  不是一些很細節的東西
[00:04:10.640 --> 00:04:12.080]  一些大的原則
[00:04:12.080 --> 00:04:14.800]  一些所謂的意識
[00:04:14.800 --> 00:04:19.560]  一些英文叫做 moral vision
[00:04:19.560 --> 00:04:22.360]  就是一個道德上的願景
[00:04:22.360 --> 00:04:23.880]  以致一個國度能夠
[00:04:23.880 --> 00:04:26.200]  好像一個國民
[00:04:26.200 --> 00:04:27.280]  一個美國的國民
[00:04:27.280 --> 00:04:29.440]  就是一個這樣的願景
[00:04:29.440 --> 00:04:31.840]  講liberty講自由等等
[00:04:31.840 --> 00:04:33.680]  在十誡就是告訴我們
[00:04:33.680 --> 00:04:34.960]  上帝的國度
[00:04:34.960 --> 00:04:36.040]  上帝的子民
[00:04:36.040 --> 00:04:37.600]  應該有什麼大原則
[00:04:37.600 --> 00:04:41.320]  這些大原則能夠幫助我們記了之後
[00:04:41.320 --> 00:04:42.600]  然後在我們生活裡面
[00:04:42.600 --> 00:04:44.160]  來形容出來
[00:04:44.160 --> 00:04:46.000]  上次我們講過三誡
[00:04:46.000 --> 00:04:47.360]  今次第四誡
[00:04:47.360 --> 00:04:50.360]  就是當首安息日的誡名
[00:04:50.360 --> 00:04:53.680]  你記得以色列人在哪裡出來
[00:04:53.680 --> 00:04:55.200]  他是埃及出來的
[00:04:55.200 --> 00:04:58.840]  在埃及有幾百年他們是做奴隸的
[00:04:58.840 --> 00:05:00.240]  我們今天所知
[00:05:00.240 --> 00:05:02.240]  以前古代埃及的時候
[00:05:02.240 --> 00:05:04.960]  他們的勞工的所謂法例
[00:05:04.960 --> 00:05:07.800]  或者勞工的作息的時間是怎樣的
[00:05:07.800 --> 00:05:09.680]  他們的work schedule是怎樣的
[00:05:09.680 --> 00:05:15.600]  他們的所謂work week是十天的
[00:05:15.600 --> 00:05:17.600]  就是做十天就休一天
[00:05:17.600 --> 00:05:19.360]  做十天就休一天
[00:05:19.360 --> 00:05:22.200]  做十天就休一天
[00:05:22.200 --> 00:05:24.320]  所以你看到這個誡名出來的時候
[00:05:24.320 --> 00:05:25.600]  他們出了埃及
[00:05:25.600 --> 00:05:27.000]  上帝頒佈這個誡名
[00:05:27.000 --> 00:05:28.520]  他們說做幾天
[00:05:28.520 --> 00:05:31.200]  做六天就休一天
[00:05:31.200 --> 00:05:32.560]  是不是很好
[00:05:32.560 --> 00:05:33.480]  如果你這樣看
[00:05:33.480 --> 00:05:35.760]  用第一代的讀者來看
[00:05:35.760 --> 00:05:36.840]  用第一代的讀者
[00:05:36.840 --> 00:05:40.200]  剛剛出了埃及的那群以色列人
[00:05:40.200 --> 00:05:41.680]  其實都不可以叫做以色列人
[00:05:41.680 --> 00:05:44.000]  因為他們全部都Made in Egypt
[00:05:44.000 --> 00:05:44.920]  因為他們出來的時候
[00:05:44.920 --> 00:05:48.040]  他們是100%是埃及人
[00:05:48.040 --> 00:05:50.240]  因為他們受埃及的人文化
[00:05:50.240 --> 00:05:51.320]  受埃及的社會
[00:05:51.320 --> 00:05:55.080]  受埃及的所有東西影響
[00:05:55.080 --> 00:05:57.520]  一個埃及人出了埃及
[00:05:57.520 --> 00:06:00.120]  然後上帝在西奶山告訴他們
[00:06:00.120 --> 00:06:02.720]  我現在給你一些新的憲法
[00:06:02.720 --> 00:06:03.920]  你做一個新的子民
[00:06:03.920 --> 00:06:05.320]  有一個新的identity
[00:06:05.320 --> 00:06:06.760]  你不再是埃及人了
[00:06:06.760 --> 00:06:10.400]  就是上帝約之下的子民
[00:06:10.400 --> 00:06:11.920]  然後第四屆告訴他們
[00:06:11.920 --> 00:06:13.360]  你們守安息日
[00:06:13.360 --> 00:06:15.800]  因為我的國民
[00:06:15.800 --> 00:06:17.720]  我們的操作
[00:06:17.720 --> 00:06:21.720]  或者我們的日常的時間的運作
[00:06:21.720 --> 00:06:23.760]  是跟你以前的埃及是不同的
[00:06:23.760 --> 00:06:25.520]  以前是十天放一天
[00:06:25.520 --> 00:06:27.760]  現在是六天就放一天
[00:06:27.760 --> 00:06:30.520]  六天你要工作
[00:06:30.520 --> 00:06:33.080]  然後第七天你就去休息
[00:06:33.080 --> 00:06:34.080]  是不是很好
[00:06:34.080 --> 00:06:36.720]  這個其實你用第一代的讀者來看
[00:06:36.720 --> 00:06:41.080]  是非常人道的誡命
[00:06:41.080 --> 00:06:43.160]  是知道人是需要作息
[00:06:43.160 --> 00:06:44.440]  六天放一天好不好
[00:06:44.440 --> 00:06:46.840]  還是十天放一天
[00:06:46.840 --> 00:06:48.080]  我知道大家的工作
[00:06:48.080 --> 00:06:50.280]  可能是十天放一天的
[00:06:50.280 --> 00:06:54.480]  十天反正十天都不可以放假
[00:06:54.480 --> 00:06:55.680]  但是你要知道
[00:06:55.680 --> 00:06:59.480]  那個誡命本身是告訴意識人
[00:06:59.480 --> 00:07:03.360]  現在你們作息的方法是不同的
[00:07:03.360 --> 00:07:04.320]  埃及以前是這樣
[00:07:04.320 --> 00:07:05.160]  現在不是這樣
[00:07:05.160 --> 00:07:08.760]  因為上帝是體恤創造界
[00:07:08.760 --> 00:07:10.000]  包括人類
[00:07:10.000 --> 00:07:12.080]  包括甚至什麼
[00:07:12.080 --> 00:07:13.880]  你看這裡說什麼
[00:07:13.880 --> 00:07:15.960]  接觸的層面
[00:07:15.960 --> 00:07:22.440]  是整個創造界裡面的七個不同的層面
[00:07:22.440 --> 00:07:26.000]  誰要守安息日來敬拜
[00:07:26.000 --> 00:07:27.880]  第一你
[00:07:27.880 --> 00:07:29.760]  第二是什麼
[00:07:29.760 --> 00:07:31.680]  你的兒子
[00:07:31.680 --> 00:07:33.720]  原文是你的兒子
[00:07:33.720 --> 00:07:35.120]  然後女兒
[00:07:35.120 --> 00:07:37.080]  應該是你的女兒
[00:07:37.080 --> 00:07:40.000]  然後勞捕你那些工人
[00:07:40.000 --> 00:07:42.600]  你的工人
[00:07:42.600 --> 00:07:43.440]  接著呢
[00:07:43.440 --> 00:07:44.400]  婢女
[00:07:44.400 --> 00:07:46.720]  你的婢女
[00:07:46.720 --> 00:07:48.840]  還有生畜
[00:07:48.840 --> 00:07:50.040]  你那隻生畜
[00:07:50.040 --> 00:07:53.200]  或者你舊那些生畜
[00:07:53.200 --> 00:07:54.360]  接著還有什麼
[00:07:54.360 --> 00:07:59.400]  里城裡面的你的客人
[00:07:59.400 --> 00:08:01.320]  那些屬於你的東西
[00:08:01.320 --> 00:08:02.760]  上帝給你管
[00:08:02.760 --> 00:08:04.960]  但是你管的方法
[00:08:04.960 --> 00:08:10.520]  是跟上帝工作和作息的時間是一樣的
[00:08:10.520 --> 00:08:12.160]  所以他就解釋了
[00:08:12.160 --> 00:08:14.600]  六日上帝是這樣做事的
[00:08:14.600 --> 00:08:16.320]  你記得六日創造是吧
[00:08:16.320 --> 00:08:17.440]  用一個這樣的方法
[00:08:17.440 --> 00:08:20.240]  呈現出來上帝去創立整個宇宙
[00:08:20.240 --> 00:08:23.160]  然後第七日創世的第二章
[00:08:23.160 --> 00:08:24.360]  休息
[00:08:24.360 --> 00:08:27.080]  上帝安息
[00:08:27.080 --> 00:08:28.040]  這個誡命很有趣
[00:08:28.040 --> 00:08:30.680]  由第一個誡命到第四個誡命
[00:08:30.680 --> 00:08:34.240]  是第一個誡命和時間有關
[00:08:34.240 --> 00:08:36.480]  是和你的schedule有關
[00:08:36.480 --> 00:08:38.200]  和你的work schedule
[00:08:38.200 --> 00:08:41.640]  和你的living schedule是有關係的
[00:08:41.640 --> 00:08:43.680]  大家有沒有用google calendar
[00:08:43.680 --> 00:08:44.240]  或者寫
[00:08:44.240 --> 00:08:47.080]  有誰還寫月曆的
[00:08:47.080 --> 00:08:49.880]  年初的時候買一個新的月曆
[00:08:49.880 --> 00:08:51.360]  一定要寫上去
[00:08:51.360 --> 00:08:52.480]  有沒有
[00:08:52.480 --> 00:08:54.520]  我的太太就是這樣
[00:08:54.520 --> 00:08:57.040]  年年她都要買一個新的月曆
[00:08:57.040 --> 00:08:58.600]  所以我們年底的時候
[00:08:58.600 --> 00:09:01.480]  我就負責買月曆的
[00:09:01.480 --> 00:09:03.600]  因為它一定要貼在那裡
[00:09:03.600 --> 00:09:04.960]  貼在廚房那裡
[00:09:04.960 --> 00:09:07.600]  然後寫在那些格子那裡
[00:09:07.600 --> 00:09:08.920]  它是這樣的
[00:09:08.920 --> 00:09:10.760]  你們是不是這樣
[00:09:10.760 --> 00:09:11.560]  所以我年底的時候
[00:09:11.560 --> 00:09:12.360]  我就買一個月曆
[00:09:12.360 --> 00:09:14.360]  我就買一個猶太人的月曆
[00:09:14.360 --> 00:09:16.040]  因為有時候方便我讀經
[00:09:16.040 --> 00:09:17.120]  因為什麼時候住彭哲
[00:09:17.120 --> 00:09:18.200]  我自己知道
[00:09:18.200 --> 00:09:22.520]  其實就是和我們農曆的月曆差不多一樣
[00:09:22.520 --> 00:09:24.360]  我們快要到正月了
[00:09:24.360 --> 00:09:25.760]  所以最冷的時候
[00:09:25.760 --> 00:09:26.920]  芝加哥最冷的時候
[00:09:26.920 --> 00:09:29.000]  所以我年底的時候
[00:09:29.000 --> 00:09:31.080]  就買一個芝加哥的月曆
[00:09:31.080 --> 00:09:35.000]  然後它就會從他們的住彭哲
[00:09:35.000 --> 00:09:36.560]  就是秋季的時候
[00:09:36.560 --> 00:09:39.280]  直到明年的年底
[00:09:39.280 --> 00:09:40.480]  接著去到八九月
[00:09:40.480 --> 00:09:42.920]  我就想又要買另外一個
[00:09:42.920 --> 00:09:44.680]  無論如何這個的誡命
[00:09:44.680 --> 00:09:49.240]  就是一個時間的守則
[00:09:49.240 --> 00:09:52.040]  或者我們應該這樣想
[00:09:52.040 --> 00:09:54.520]  就是這個所謂的 Constitution
[00:09:54.520 --> 00:09:56.520]  到底有些什麼的經文
[00:09:56.520 --> 00:09:58.760]  或者聖經裡面其他地方之後
[00:09:58.760 --> 00:10:01.400]  再去應用這個十戒的時候
[00:10:01.400 --> 00:10:03.440]  它是怎樣應用的呢
[00:10:03.440 --> 00:10:04.560]  我們時間關係
[00:10:04.560 --> 00:10:07.480]  我們不看太多仔細的
[00:10:07.480 --> 00:10:10.680]  不過有所謂安息年的誡命
[00:10:10.680 --> 00:10:12.920]  安息年的誡命是出自這裡
[00:10:12.920 --> 00:10:14.680]  譬如以前是耕種
[00:10:14.680 --> 00:10:16.640]  農耕的社會
[00:10:16.640 --> 00:10:20.080]  它說田地是要耕作六年
[00:10:20.080 --> 00:10:21.200]  六年之後呢
[00:10:21.200 --> 00:10:22.840]  就怎麼樣
[00:10:22.840 --> 00:10:24.680]  就休耕一年
[00:10:24.680 --> 00:10:27.920]  那個叫做安息年
[00:10:27.920 --> 00:10:29.280]  Separate Cool Year
[00:10:29.280 --> 00:10:31.600]  就是等土地要去休息
[00:10:31.600 --> 00:10:35.360]  我們中間有很多園藝高手
[00:10:35.360 --> 00:10:36.960]  你一味種一味種的東西
[00:10:36.960 --> 00:10:38.800]  那些泥會怎麼樣
[00:10:38.800 --> 00:10:40.800]  會被你用乾的
[00:10:40.800 --> 00:10:43.200]  為什麼那些蔥越來越不綠
[00:10:43.200 --> 00:10:44.160]  是不是
[00:10:44.160 --> 00:10:45.520]  我都有少許經驗
[00:10:45.520 --> 00:10:47.680]  不過只是種蔥而已
[00:10:47.680 --> 00:10:49.800]  為什麼種來種去都不出呢
[00:10:49.800 --> 00:10:51.640]  因為你要 fertilize 它
[00:10:51.640 --> 00:10:53.560]  你要放肥料等等
[00:10:53.560 --> 00:10:55.480]  然後讓它休息一下
[00:10:55.480 --> 00:10:57.840]  土地有像我們人一樣
[00:10:57.840 --> 00:10:58.600]  對嗎
[00:10:58.600 --> 00:10:59.840]  只不過我們西方社會
[00:10:59.840 --> 00:11:03.000]  我們去氾濫到用一個原則
[00:11:03.000 --> 00:11:03.800]  不說太多這些
[00:11:03.800 --> 00:11:05.640]  這個是 creation care
[00:11:05.640 --> 00:11:07.160]  下次說
[00:11:07.160 --> 00:11:07.720]  anyways
[00:11:07.720 --> 00:11:10.960]  這裡就是說你的時間
[00:11:10.960 --> 00:11:12.360]  六天作工有一天
[00:11:12.360 --> 00:11:14.800]  是需要給予的話
[00:11:14.800 --> 00:11:16.800]  你去休息
[00:11:16.800 --> 00:11:18.720]  並且去敬拜
[00:11:18.720 --> 00:11:20.880]  工作、作息、敬拜
[00:11:20.880 --> 00:11:24.480]  原來跟我們作為耶穌基督門徒有關
[00:11:24.480 --> 00:11:26.760]  你有沒有想過你信了耶穌之後
[00:11:26.760 --> 00:11:29.920]  是要在你的時間上有改變
[00:11:29.920 --> 00:11:31.200]  Yes
[00:11:31.200 --> 00:11:33.360]  你的 schedule 上要有改變
[00:11:33.360 --> 00:11:34.440]  對嗎
[00:11:34.440 --> 00:11:36.480]  這個就是第四屆
[00:11:36.480 --> 00:11:37.760]  好 我們快點看下去
[00:11:37.760 --> 00:11:40.160]  第五屆
[00:11:40.160 --> 00:11:42.120]  當孝敬父母使你的日子在夜
[00:11:42.120 --> 00:11:45.680]  會說你上帝所賜你的地上得以長久
[00:11:45.680 --> 00:11:47.360]  是宗蘇來的
[00:11:47.360 --> 00:11:49.200]  你們應該孝敬父母
[00:11:49.200 --> 00:11:53.280]  以致你整個國民能夠住在上帝的認去之地裏面
[00:11:53.280 --> 00:11:54.680]  你們的日子能夠長久
[00:11:54.680 --> 00:11:56.480]  這不是說你長命
[00:11:56.480 --> 00:11:58.520]  而是整個民族能夠延伸下去
[00:11:58.520 --> 00:12:01.080]  繼續生長下去
[00:12:01.080 --> 00:12:02.440]  今天我們當然不同
[00:12:02.440 --> 00:12:04.000]  我們今天通常
[00:12:04.000 --> 00:12:06.080]  譬如子女結了婚
[00:12:06.080 --> 00:12:07.640]  他們就走了
[00:12:07.640 --> 00:12:09.320]  我們很少有幾代同堂
[00:12:09.320 --> 00:12:11.080]  有誰是幾代同堂
[00:12:11.080 --> 00:12:12.680]  一起住的
[00:12:12.680 --> 00:12:14.120]  比較少一點
[00:12:14.120 --> 00:12:16.280]  特別在西方西化了的社會
[00:12:16.280 --> 00:12:17.400]  我們建立了新的家庭
[00:12:17.400 --> 00:12:18.840]  然後有新的個體
[00:12:18.840 --> 00:12:20.360]  在近東的社會裏面
[00:12:20.360 --> 00:12:22.760]  或者甚至華人傳統的文化裏面
[00:12:22.760 --> 00:12:24.320]  我們都是幾代同堂
[00:12:24.320 --> 00:12:26.000]  幾代走在一起
[00:12:26.000 --> 00:12:29.880]  這個戒命就是這樣的意境
[00:12:29.880 --> 00:12:31.560]  他說要孝敬你的父母
[00:12:31.560 --> 00:12:33.160]  因為那個人
[00:12:33.160 --> 00:12:36.040]  還是有他上一代和他一起住的
[00:12:36.040 --> 00:12:37.600]  當然他下一代有兒女
[00:12:37.600 --> 00:12:39.800]  所以是三代同堂
[00:12:39.800 --> 00:12:42.880]  這個戒命的第一代讀者是三代同堂
[00:12:42.880 --> 00:12:45.040]  這裏說你要孝敬父母
[00:12:45.040 --> 00:12:49.120]  希伯來文很有趣
[00:12:49.120 --> 00:12:51.480]  希伯來文那個「孝敬」這個字
[00:12:51.480 --> 00:12:53.440]  「孝敬」是指honor
[00:12:53.440 --> 00:12:55.200]  就是要尊敬他
[00:12:55.200 --> 00:12:56.960]  尊貴給他
[00:12:56.960 --> 00:13:00.120]  其實那個字的意思
[00:13:00.120 --> 00:13:02.480]  是有重量的意思
[00:13:02.480 --> 00:13:04.000]  凡是有價值的東西
[00:13:04.000 --> 00:13:05.200]  就是叫做「孝敬」
[00:13:05.200 --> 00:13:06.280]  或者尊貴他
[00:13:06.280 --> 00:13:07.920]  或者榮耀他
[00:13:07.920 --> 00:13:09.280]  那個字其實是指
[00:13:09.280 --> 00:13:10.400]  something that is heavy
[00:13:10.400 --> 00:13:12.360]  就是好像你拿著一個背包
[00:13:12.360 --> 00:13:14.040]  拿著一個行李箱
[00:13:14.040 --> 00:13:15.240]  是有重量的
[00:13:15.240 --> 00:13:17.320]  你需要給重量給他
[00:13:17.320 --> 00:13:18.840]  就是這個意思
[00:13:18.840 --> 00:13:20.920]  孝敬他就是給重量給他
[00:13:20.920 --> 00:13:22.760]  給他應該有的重量
[00:13:22.760 --> 00:13:26.200]  給他應該有的尊貴
[00:13:26.200 --> 00:13:27.680]  這裏說的是什麼
[00:13:27.680 --> 00:13:31.280]  說的是一些很實際的東西
[00:13:31.280 --> 00:13:32.360]  和錢財可能有關
[00:13:32.360 --> 00:13:34.640]  因為當時錢財都是秤的
[00:13:34.640 --> 00:13:36.040]  秤出來的
[00:13:36.040 --> 00:13:37.360]  是有資源的人
[00:13:37.360 --> 00:13:39.360]  才可以孝敬父母
[00:13:39.360 --> 00:13:40.080]  有資源的話
[00:13:40.080 --> 00:13:41.080]  你就要孝敬父母
[00:13:41.080 --> 00:13:43.640]  把你的資源放在父母身上
[00:13:43.640 --> 00:13:45.360]  就是這個意思
[00:13:45.360 --> 00:13:46.600]  孝敬
[00:13:46.600 --> 00:13:48.040]  Honor
[00:13:48.040 --> 00:13:49.080]  對象
[00:13:49.080 --> 00:13:51.080]  這個誡命由頭到尾的對象
[00:13:51.080 --> 00:13:53.240]  是一個成年人
[00:13:53.240 --> 00:13:54.120]  第一代的讀者
[00:13:54.120 --> 00:13:59.440]  或者十佳的第一代
[00:13:59.440 --> 00:14:01.800]  最直接的受眾
[00:14:01.800 --> 00:14:05.800]  是一些有才有力的成年人
[00:14:05.800 --> 00:14:07.680]  這個是以色列的
[00:14:07.680 --> 00:14:11.760]  或者神國子民有的Moral Vision
[00:14:11.760 --> 00:14:13.360]  這個Moral Vision說
[00:14:13.360 --> 00:14:16.280]  我們不應當自己顧自己
[00:14:16.280 --> 00:14:19.360]  要顧軟弱的
[00:14:19.360 --> 00:14:22.320]  要給尊貴
[00:14:22.320 --> 00:14:23.560]  最第一個的關係
[00:14:23.560 --> 00:14:24.920]  當然就是父母
[00:14:24.920 --> 00:14:26.360]  最合理的
[00:14:26.360 --> 00:14:29.520]  因為特別在古代的時候
[00:14:29.520 --> 00:14:30.480]  父母沒有人管
[00:14:30.480 --> 00:14:32.440]  就橫屎街頭
[00:14:32.440 --> 00:14:35.160]  以前沒有醫療
[00:14:35.160 --> 00:14:36.800]  以前沒有什麼Hospice
[00:14:36.800 --> 00:14:40.480]  你家裏就是Hospice
[00:14:40.480 --> 00:14:43.400]  家庭就需要去照顧
[00:14:43.400 --> 00:14:45.000]  不只是自己
[00:14:45.000 --> 00:14:47.800]  而是照顧他人
[00:14:47.800 --> 00:14:50.040]  得以長久
[00:14:50.040 --> 00:14:54.240]  這個不只是長命
[00:14:54.240 --> 00:14:55.640]  也不是保證
[00:14:55.640 --> 00:14:57.240]  而是整個的社群
[00:14:57.240 --> 00:15:00.160]  有一個擁護這個價值的時候
[00:15:00.160 --> 00:15:03.520]  他們的生命就可以繼續延續下去
[00:15:03.520 --> 00:15:04.240]  在應許之地
[00:15:04.240 --> 00:15:07.840]  他們的民族能夠繼續的持續下去
[00:15:07.840 --> 00:15:10.560]  是一個不是自我中心的社會
[00:15:10.560 --> 00:15:13.200]  是一個其他中心的社會
[00:15:13.200 --> 00:15:14.000]  或者我們可以看看
[00:15:14.000 --> 00:15:17.040]  其他經文如何應用這個誡命
[00:15:17.040 --> 00:15:18.520]  有舊約也有新約
[00:15:18.520 --> 00:15:19.080]  剛才我們說了
[00:15:19.080 --> 00:15:19.920]  安息年是舊約
[00:15:19.920 --> 00:15:20.960]  其他經文
[00:15:20.960 --> 00:15:22.200]  如何應用第四誡
[00:15:22.200 --> 00:15:24.480]  第五誡當然也有很多不同的誡命
[00:15:24.480 --> 00:15:26.080]  但是到新約的時候也有
[00:15:26.080 --> 00:15:27.760]  去應用這個誡命
[00:15:27.760 --> 00:15:31.320]  譬如《以忽所書第六章》
[00:15:31.320 --> 00:15:32.280]  《以忽所書第六章》說
[00:15:32.280 --> 00:15:33.960]  作兒女的
[00:15:33.960 --> 00:15:38.000]  你們在主裡面要聽從父母
[00:15:38.000 --> 00:15:40.960]  這是理所當然的
[00:15:40.960 --> 00:15:42.040]  第二第三節
[00:15:42.040 --> 00:15:45.640]  當孝敬父母使你得福在世長壽
[00:15:45.640 --> 00:15:48.400]  這是第一條大應許的誡命
[00:15:48.400 --> 00:15:51.560]  這裡說的是第五誡
[00:15:51.560 --> 00:15:52.840]  作父親的
[00:15:52.840 --> 00:15:55.400]  你們不要激怒兒女
[00:15:55.400 --> 00:15:57.320]  但要按著主的教導
[00:15:57.320 --> 00:16:00.840]  和勸誡養育他們
[00:16:00.840 --> 00:16:03.280]  這裡的application就寬很多了
[00:16:03.280 --> 00:16:06.040]  就不是說只孝敬父母
[00:16:06.040 --> 00:16:07.480]  當然孝敬父母是忠心
[00:16:07.480 --> 00:16:08.920]  第二第三節
[00:16:08.920 --> 00:16:13.480]  但是說兒女如何在主裡面聽從父母
[00:16:13.480 --> 00:16:15.360]  父母也不是大了
[00:16:15.360 --> 00:16:16.800]  當然在近東社會裡面
[00:16:16.800 --> 00:16:20.400]  父權社會就是父親最大
[00:16:20.400 --> 00:16:23.800]  打你就不要站穩
[00:16:23.800 --> 00:16:25.960]  罵你不要還口
[00:16:25.960 --> 00:16:27.960]  永遠都是爸爸最大的
[00:16:27.960 --> 00:16:31.640]  這裡說在主裡面要聽從父母
[00:16:31.640 --> 00:16:32.760]  第四節
