
[00:00:00.000 --> 00:00:03.000]  親愛的天父上帝,我們再一次感謝祢
[00:02:03.000 --> 00:02:04.000]  站起來原來第一件事
[00:02:04.000 --> 00:02:08.000]  是回應時代的需要
[00:02:08.000 --> 00:02:09.000]  當時的需要
[00:02:09.000 --> 00:02:10.000]  當時我們知道
[00:02:10.000 --> 00:02:13.000]  摩西帶領以色列人出埃及
[00:02:13.000 --> 00:02:20.000]  在曠野漂流了四十年
[00:02:20.000 --> 00:02:23.000]  當然我們看這一段歷史的時候
[00:02:23.000 --> 00:02:24.000]  這一班的以色列人
[00:02:24.000 --> 00:02:27.000]  他們經常遠離神
[00:02:27.000 --> 00:02:29.000]  所以到最後
[00:02:29.000 --> 00:02:31.000]  那一代的以色列人
[00:02:31.000 --> 00:02:36.000]  除了約書亞和迦納之外
[00:02:36.000 --> 00:02:38.000]  之前那一代的
[00:02:38.000 --> 00:02:40.000]  全部都死在曠野
[00:02:40.000 --> 00:02:42.000]  連他們的領袖摩西
[00:02:42.000 --> 00:02:43.000]  都是死在曠野
[00:02:43.000 --> 00:02:45.000]  不能進迦南地
[00:02:45.000 --> 00:02:47.000]  所以你看到這個時代
[00:02:47.000 --> 00:02:50.000]  神是需要有一個領袖出來
[00:02:50.000 --> 00:02:51.000]  起來
[00:02:51.000 --> 00:02:53.000]  神就呼召約書亞起來
[00:02:53.000 --> 00:02:55.000]  承擔使命
[00:02:55.000 --> 00:02:57.000]  接續摩西的工作
[00:02:57.000 --> 00:03:00.000]  帶領這一班的以色列人
[00:03:00.000 --> 00:03:03.000]  開始一個新的時代
[00:03:03.000 --> 00:03:04.000]  起來
[00:03:04.000 --> 00:03:07.000]  是要投入戰爭的行列
[00:03:07.000 --> 00:03:10.000]  約書亞他被神呼召他
[00:03:10.000 --> 00:03:12.000]  第一個任務
[00:03:12.000 --> 00:03:16.000]  就是帶領這一班新的一代
[00:03:16.000 --> 00:03:20.000]  以色列人過約旦河
[00:03:20.000 --> 00:03:23.000]  這是一個很重要的里程碑
[00:03:23.000 --> 00:03:25.000]  過約旦河
[00:03:25.000 --> 00:03:28.000]  有什麼重要呢
[00:03:28.000 --> 00:03:31.000]  就是過河
[00:03:31.000 --> 00:03:33.000]  過河
[00:03:33.000 --> 00:03:36.000]  原來過河不簡單
[00:03:36.000 --> 00:03:37.000]  他們之前那四十年
[00:03:37.000 --> 00:03:39.000]  過來過去都過不了
[00:03:39.000 --> 00:03:41.000]  這一次他們過河的時候
[00:03:41.000 --> 00:03:44.000]  就是要告訴那班敵人
[00:03:44.000 --> 00:03:46.000]  我們要過河了
[00:03:46.000 --> 00:03:49.000]  就是我們要踩你的牆
[00:03:49.000 --> 00:03:50.000]  要向你們挑戰
[00:03:50.000 --> 00:03:54.000]  要向你們宣戰
[00:03:54.000 --> 00:03:55.000]  他們起來
[00:03:55.000 --> 00:03:59.000]  是要預備投入打仗
[00:03:59.000 --> 00:04:00.000]  他們起來
[00:04:00.000 --> 00:04:01.000]  回應時代的需要
[00:04:01.000 --> 00:04:02.000]  起來打仗
[00:04:02.000 --> 00:04:04.000]  他們起來
[00:04:04.000 --> 00:04:05.000]  要進入去
[00:04:05.000 --> 00:04:07.000]  要攻入去
[00:04:07.000 --> 00:04:10.000]  這個未得之地
[00:04:10.000 --> 00:04:11.000]  留意我說
[00:04:11.000 --> 00:04:12.000]  未得之地
[00:04:12.000 --> 00:04:14.000]  為何說未得呢
[00:04:14.000 --> 00:04:16.000]  迦南地
[00:04:16.000 --> 00:04:19.000]  是神一早應許
[00:04:19.000 --> 00:04:21.000]  要帶領這班以色列人
[00:04:21.000 --> 00:04:25.000]  進入去得為地的地方
[00:04:25.000 --> 00:04:27.000]  所以剛才我們看到第三節
[00:04:27.000 --> 00:04:28.000]  凡你腳掌所踏之地
[00:04:28.000 --> 00:04:31.000]  我都照著我所應許摩西的話
[00:04:31.000 --> 00:04:33.000]  賜給你們
[00:04:33.000 --> 00:04:35.000]  神要以色列人起來
[00:04:35.000 --> 00:04:36.000]  向前進發
[00:04:36.000 --> 00:04:38.000]  憑著信心
[00:04:38.000 --> 00:04:40.000]  進入去迦南地
[00:04:40.000 --> 00:04:42.000]  起來
[00:04:42.000 --> 00:04:43.000]  原來起身
[00:04:43.000 --> 00:04:47.000]  是有這麼重要的意思
[00:04:47.000 --> 00:04:48.000]  弟兄姊妹
[00:04:48.000 --> 00:04:51.000]  我來了帕斯宣導會已經七年了
[00:04:51.000 --> 00:04:53.000]  其實每一年總有些時間
[00:04:53.000 --> 00:04:56.000]  都比較困難去度過
[00:04:56.000 --> 00:05:00.000]  知不知道是什麼時間
[00:05:00.000 --> 00:05:06.000]  每年都總是會有這個時間
[00:05:06.000 --> 00:05:14.000]  就是領袖換屆的時間
[00:05:14.000 --> 00:05:15.000]  不知道你們有沒有留意
[00:05:15.000 --> 00:05:23.000]  我們現在士工委員會的弟兄姊妹
[00:05:23.000 --> 00:05:25.000]  我真的很真心分享
[00:05:25.000 --> 00:05:26.000]  每一年我都分享
[00:05:26.000 --> 00:05:28.000]  其實和士工委員會的弟兄姊妹
[00:05:28.000 --> 00:05:30.000]  一起配搭一起侍奉
[00:05:30.000 --> 00:05:31.000]  這七年裡
[00:05:31.000 --> 00:05:34.000]  我覺得真的是一個很開心的經歷
[00:05:34.000 --> 00:05:37.000]  但同樣也是一個很困難
[00:05:37.000 --> 00:05:40.000]  很懊惱的經歷是什麼呢
[00:05:40.000 --> 00:05:44.000]  這七年裡我看到士工委員會
[00:05:44.000 --> 00:05:45.000]  好像來來來來
[00:05:45.000 --> 00:05:47.000]  只有幾個弟兄姊妹侍奉
[00:05:47.000 --> 00:05:50.000]  做領袖
[00:05:50.000 --> 00:05:52.000]  可能他們做了幾年
[00:05:52.000 --> 00:05:53.000]  休息一下又做
[00:05:53.000 --> 00:05:57.000]  第二個接替又做
[00:05:57.000 --> 00:05:59.000]  有時去到一些地方
[00:05:59.000 --> 00:06:01.000]  其實真的需要休息
[00:06:01.000 --> 00:06:02.000]  我們真的需要休息
[00:06:02.000 --> 00:06:04.000]  在崗位內的時候
[00:06:04.000 --> 00:06:10.000]  休息是為了為神走更加遠的路
[00:06:10.000 --> 00:06:11.000]  但有一句說話
[00:06:11.000 --> 00:06:13.000]  我經常和弟兄姊妹說
[00:06:13.000 --> 00:06:14.000]  今年未找到合適的人
[00:06:14.000 --> 00:06:16.000]  多做一年
[00:06:16.000 --> 00:06:18.000]  下年又面對著他
[00:06:18.000 --> 00:06:20.000]  對不起,今年還未找到合適的人
[00:06:20.000 --> 00:06:21.000]  多做一年
[00:06:21.000 --> 00:06:24.000]  一年又一年,一年又一年
[00:06:24.000 --> 00:06:26.000]  真的
[00:06:26.000 --> 00:06:28.000]  我們經歷過什麼呢
[00:06:28.000 --> 00:06:33.000]  差全部懸空了兩年多的時間
[00:06:33.000 --> 00:06:37.000]  都沒有人承擔
[00:06:37.000 --> 00:06:39.000]  之前我們又在想
[00:06:39.000 --> 00:06:43.000]  兒童士工誰負責呢
[00:06:43.000 --> 00:06:48.000]  敬拜誰負責呢
[00:06:48.000 --> 00:06:50.000]  真的弟兄姊妹需要休息
[00:06:50.000 --> 00:06:51.000]  要讓他休息
[00:06:51.000 --> 00:06:54.000]  誰負責呢
[00:06:54.000 --> 00:06:56.000]  一直都沒有
[00:06:56.000 --> 00:06:57.000]  怎麼辦呢
[00:06:57.000 --> 00:06:59.000]  我都不知道怎麼辦
[00:06:59.000 --> 00:07:00.000]  到最後真是
[00:07:00.000 --> 00:07:03.000]  唯有不知道怎麼辦之下祈禱
[00:07:03.000 --> 00:07:06.000]  不知道怎麼辦之下祈禱
[00:07:06.000 --> 00:07:08.000]  但感謝神
[00:07:08.000 --> 00:07:10.000]  往往在艱難的時候
[00:07:10.000 --> 00:07:12.000]  我都經歷到
[00:07:12.000 --> 00:07:15.000]  神最後都會呼召
[00:07:15.000 --> 00:07:17.000]  會挑戰弟兄姊妹
[00:07:17.000 --> 00:07:22.000]  起來承接和發展崗位的侍奉
[00:07:22.000 --> 00:07:26.000]  當然我們更加有一個期望就是
[00:07:26.000 --> 00:07:31.000]  有更加多新的弟兄姊妹
[00:07:31.000 --> 00:07:33.000]  不一定是很年輕的
[00:07:33.000 --> 00:07:34.000]  在座各位每一位弟兄姊妹
[00:07:34.000 --> 00:07:35.000]  不一定要年輕
[00:07:35.000 --> 00:07:38.000]  我們在神面前個個都年輕
[00:07:38.000 --> 00:07:41.000]  我們希望有一批新的弟兄姊妹
[00:07:41.000 --> 00:07:45.000]  能夠一齊接班一齊侍奉
[00:07:45.000 --> 00:07:47.000]  起來
[00:07:47.000 --> 00:07:49.000]  神是呼召著我們
[00:07:49.000 --> 00:07:51.000]  每個時代每個地方
[00:07:51.000 --> 00:07:53.000]  我們需要有摩西
[00:07:53.000 --> 00:07:56.000]  有約書亞來承擔使命
[00:07:56.000 --> 00:08:00.000]  你是否願意帶著一個樂意的心
[00:08:00.000 --> 00:08:03.000]  不是強迫不是作懶
[00:08:03.000 --> 00:08:07.000]  起來承擔神給你看到的需要
[00:08:07.000 --> 00:08:09.000]  神要你做的任務
[00:08:09.000 --> 00:08:13.000]  起來勇敢回應神的呼召
[00:08:13.000 --> 00:08:14.000]  這是第一點
[00:08:14.000 --> 00:08:17.000]  很想和大家透過約書亞看到的
[00:08:17.000 --> 00:08:20.000]  約書亞神呼召他
[00:08:20.000 --> 00:08:24.000]  他就是這樣出來帶領
[00:08:24.000 --> 00:08:26.000]  第二點
[00:08:26.000 --> 00:08:29.000]  這個呼召是什麼呢
[00:08:29.000 --> 00:08:33.000]  是一個剛強壯膽的呼召
[00:08:33.000 --> 00:08:37.000]  神叫你大膽一點
[00:08:37.000 --> 00:08:39.000]  大膽一點
[00:08:39.000 --> 00:08:41.000]  為什麼呢
[00:08:41.000 --> 00:08:42.000]  其實你看到約書亞記裡面
[00:08:42.000 --> 00:08:44.000]  不斷重複剛強壯膽
[00:08:44.000 --> 00:08:47.000]  剛強壯膽十幾次
[00:08:47.000 --> 00:08:48.000]  在這幾節的經文裡面
[00:08:48.000 --> 00:08:49.000]  短短的經文
[00:08:49.000 --> 00:08:51.000]  都起碼出現了三次
[00:08:51.000 --> 00:08:53.000]  叫約書亞剛強壯膽
[00:08:53.000 --> 00:08:56.000]  不要害怕
[00:08:56.000 --> 00:08:58.000]  所以你想想當時
[00:08:58.000 --> 00:09:01.000]  約書亞應該也是害怕的
[00:09:01.000 --> 00:09:04.000]  害怕什麼
[00:09:04.000 --> 00:09:08.000]  面對著高大威猛的敵人
[00:09:08.000 --> 00:09:09.000]  害怕
[00:09:09.000 --> 00:09:11.000]  你留意他不是面對一群
[00:09:11.000 --> 00:09:15.000]  當時記載著至少有七群
[00:09:15.000 --> 00:09:18.000]  七個外邦的民族
[00:09:18.000 --> 00:09:20.000]  很兇猛的
[00:09:20.000 --> 00:09:23.000]  所以害怕是很自然
[00:09:23.000 --> 00:09:28.000]  但你知道最可怕的不是敵人
[00:09:28.000 --> 00:09:33.000]  最可怕的是自己人
[00:09:33.000 --> 00:09:35.000]  這一群以色列人
[00:09:35.000 --> 00:09:38.000]  在曠野漂流了四十年
[00:09:38.000 --> 00:09:41.000]  頂心頂肺
[00:09:41.000 --> 00:09:43.000]  不斷頂撞神頂撞摩西
[00:09:43.000 --> 00:09:46.000]  背叛神背叛摩西的帶領
[00:09:46.000 --> 00:09:51.000]  不斷的犯罪認罪又犯罪認罪又犯罪
[00:09:51.000 --> 00:09:55.000]  當年約書亞年輕的時候
[00:09:55.000 --> 00:09:58.000]  他做摩西的助手
[00:09:58.000 --> 00:10:01.000]  他一早已經看穿了這一群的以色列人
[00:10:01.000 --> 00:10:04.000]  很難搞的
[00:10:04.000 --> 00:10:08.000]  約書亞他心裡面可能會這樣想
[00:10:08.000 --> 00:10:10.000]  哇
[00:10:10.000 --> 00:10:12.000]  連我的師父摩西
[00:10:12.000 --> 00:10:15.000]  都帶不到這群人入迦南地
[00:10:15.000 --> 00:10:17.000]  我約書亞是誰
[00:10:17.000 --> 00:10:20.000]  我何德何能
[00:10:20.000 --> 00:10:23.000]  其實約書亞有這樣的想法
[00:10:23.000 --> 00:10:25.000]  都是很正常的
[00:10:25.000 --> 00:10:28.000]  因為他看得準那個情況
[00:10:28.000 --> 00:10:30.000]  那個現況就是
[00:10:30.000 --> 00:10:34.000]  約書亞不是擔心能不能打敗敵人
[00:10:34.000 --> 00:10:38.000]  不是擔心能不能進入迦南地
[00:10:38.000 --> 00:10:40.000]  他害怕的是
[00:10:40.000 --> 00:10:43.000]  他又沒有這個能力能不能夠
[00:10:43.000 --> 00:10:46.000]  帶領這一群的以色列人
[00:10:46.000 --> 00:10:49.000]  對神忠心到底呢
[00:10:49.000 --> 00:10:51.000]  我再說一次
[00:10:51.000 --> 00:10:55.000]  約書亞面對著這群人他內心的恐懼
[00:10:55.000 --> 00:10:58.000]  他能不能夠帶領這群以色列人
[00:10:58.000 --> 00:11:02.000]  對神一路堅持著跟從神
[00:11:02.000 --> 00:11:06.000]  進行神的心意到底呢
[00:11:06.000 --> 00:11:11.000]  這個才是他所面對的挑戰困難
[00:11:11.000 --> 00:11:13.000]  我們面對COVID-19這段期間
[00:11:13.000 --> 00:11:14.000]  這個疫症期間
[00:11:14.000 --> 00:11:18.000]  有時真的會很多人會害怕
[00:11:18.000 --> 00:11:20.000]  我都經歷過叫身邊的人不要害怕
[00:11:20.000 --> 00:11:23.000]  不用害怕
[00:11:23.000 --> 00:11:25.000]  不過這些都是廢話
[00:11:25.000 --> 00:11:26.000]  你越叫人不害怕
[00:11:26.000 --> 00:11:27.000]  人家就越害怕
[00:11:27.000 --> 00:11:29.000]  你越叫人不用害怕的時候
[00:11:29.000 --> 00:11:31.000]  人家只會不夠膽再說他的害怕
[00:11:31.000 --> 00:11:34.000]  其實他心裏面更害怕
[00:11:34.000 --> 00:11:39.000]  反而我們陪伴這一群害怕的人
[00:11:39.000 --> 00:11:41.000]  跟他們一起祈禱
[00:11:41.000 --> 00:11:43.000]  靈修
[00:11:43.000 --> 00:11:44.000]  看看神的說話
[00:11:44.000 --> 00:11:47.000]  被神的說話感動他們
[00:11:47.000 --> 00:11:50.000]  他們就更加多正面積極的能量
[00:11:50.000 --> 00:11:52.000]  充滿他們看到神的同在
[00:11:52.000 --> 00:11:55.000]  比起那些COVID-19的傳播
[00:11:55.000 --> 00:11:57.000]  神是更加厲害的
[00:11:57.000 --> 00:12:03.000]  以致他的害怕就能夠減少一點
[00:12:03.000 --> 00:12:04.000]  害怕
[00:12:04.000 --> 00:12:06.000]  有時我們會問
[00:12:06.000 --> 00:12:08.000]  我是誰啊
[00:12:08.000 --> 00:12:11.000]  我做的那些事
[00:12:11.000 --> 00:12:12.000]  我不是做不到
[00:12:12.000 --> 00:12:15.000]  但也不是做得很好
[00:12:15.000 --> 00:12:16.000]  有時我們會跟神說
[00:12:16.000 --> 00:12:17.000]  神啊
[00:12:17.000 --> 00:12:19.000]  不如你叫誰誰去做吧
[00:12:19.000 --> 00:12:23.000]  他做得比我好
[00:12:23.000 --> 00:12:27.000]  我想起過去這兩個月
[00:12:27.000 --> 00:12:29.000]  我們開始了Coffee Corner
[00:12:29.000 --> 00:12:31.000]  一個咖啡的試工
[00:12:31.000 --> 00:12:33.000]  在逢星期四早上
[00:12:33.000 --> 00:12:38.000]  我們設立了一些攤檔
[00:12:38.000 --> 00:12:43.000]  讓鄰居進來喝咖啡聊聊天
[00:12:43.000 --> 00:12:45.000]  過往就斷斷續續
[00:12:45.000 --> 00:12:46.000]  有時有一個
[00:12:46.000 --> 00:12:47.000]  有時沒有
[00:12:47.000 --> 00:12:48.000]  有時有兩個
[00:12:48.000 --> 00:12:52.000]  有時試過有四個
[00:12:52.000 --> 00:12:55.000]  有時我們會想
[00:12:55.000 --> 00:12:56.000]  我也是這樣想
[00:12:56.000 --> 00:12:57.000]  神啊
[00:12:57.000 --> 00:12:59.000]  其實我們廣東話堂的弟兄姊妹
[00:12:59.000 --> 00:13:03.000]  包括我自己都不太行
[00:13:03.000 --> 00:13:05.000]  我們要出去接觸鄰居
[00:13:05.000 --> 00:13:06.000]  我們不太行
[00:13:06.000 --> 00:13:07.000]  我們講也不太行
[00:13:07.000 --> 00:13:10.000]  文化溝通也不太行
[00:13:10.000 --> 00:13:11.000]  其實最好是
[00:13:11.000 --> 00:13:12.000]  另外有些人
[00:13:12.000 --> 00:13:14.000]  我們拍攝宣導會
[00:13:14.000 --> 00:13:16.000]  其他特別講英語的人
[00:13:16.000 --> 00:13:22.000]  更加適合我們去做這件事
[00:13:22.000 --> 00:13:24.000]  但我覺得很奇妙
[00:13:24.000 --> 00:13:26.000]  一路去的時候
[00:13:26.000 --> 00:13:27.000]  當我們發起的時候
[00:13:27.000 --> 00:13:29.000]  華語堂和英語堂
[00:13:29.000 --> 00:13:31.000]  都有弟兄姊妹一齊參與
[00:13:31.000 --> 00:13:32.000]  但我發現
[00:13:32.000 --> 00:13:33.000]  在整個過程中
[00:13:33.000 --> 00:13:35.000]  我們粵語堂的弟兄姊妹
[00:13:35.000 --> 00:13:36.000]  是參與得最多
[00:13:36.000 --> 00:13:39.000]  投入得最多
[00:13:39.000 --> 00:13:40.000]  同樣我很大膽地說
[00:13:40.000 --> 00:13:42.000]  神使用我們粵語堂的弟兄姊妹
[00:13:42.000 --> 00:13:43.000]  也是最多的
[00:13:43.000 --> 00:13:47.000]  在這個事工上
[00:13:47.000 --> 00:13:49.000]  神就是這樣
[00:13:49.000 --> 00:13:50.000]  揀選我們
[00:13:50.000 --> 00:13:52.000]  使用我們
[00:13:52.000 --> 00:13:55.000]  就算我們覺得自己不太行的時候
[00:13:55.000 --> 00:13:57.000]  神就是這樣用
[00:13:57.000 --> 00:13:58.000]  我再想想
[00:13:58.000 --> 00:14:03.000]  神為什麼會選擇約書亞?
[00:14:03.000 --> 00:14:04.000]  如果你們記得
[00:14:04.000 --> 00:14:05.000]  在摩西那個年代
[00:14:05.000 --> 00:14:07.000]  派十二個探子走進去
[00:14:07.000 --> 00:14:09.000]  打探軍情
[00:14:09.000 --> 00:14:10.000]  十二個
[00:14:10.000 --> 00:14:11.000]  有十個回來
[00:14:11.000 --> 00:14:12.000]  說不要去
[00:14:12.000 --> 00:14:13.000]  很危險
[00:14:13.000 --> 00:14:14.000]  前面的人簡直是瘋子
[00:14:14.000 --> 00:14:15.000]  很厲害
[00:14:15.000 --> 00:14:16.000]  我們進去死定了
[00:14:16.000 --> 00:14:18.000]  不要去
[00:14:18.000 --> 00:14:20.000]  有兩個人
[00:14:20.000 --> 00:14:22.000]  說要去
[00:14:22.000 --> 00:14:24.000]  是摩西和約書亞
[00:14:24.000 --> 00:14:27.000]  是約書亞和迦納
[00:14:27.000 --> 00:14:29.000]  約書亞和迦納
[00:14:29.000 --> 00:14:31.000]  約書亞和迦納
[00:14:31.000 --> 00:14:33.000]  你知不知道哪一個
[00:14:33.000 --> 00:14:35.000]  很大膽
[00:14:35.000 --> 00:14:37.000]  很大膽地先表達
[00:14:37.000 --> 00:14:40.000]  當其他人都說不要去的時候
[00:14:40.000 --> 00:14:42.000]  是迦納
[00:14:42.000 --> 00:14:43.000]  首先表達
[00:14:43.000 --> 00:14:44.000]  他說
[00:14:44.000 --> 00:14:46.000]  迦納在摩西前面安撫百姓
[00:14:46.000 --> 00:14:48.000]  說我們立刻上去
[00:14:48.000 --> 00:14:50.000]  得那地
[00:14:50.000 --> 00:14:54.000]  我們足能得勝
[00:14:54.000 --> 00:14:55.000]  所以你看到聖經
[00:14:55.000 --> 00:14:59.000]  其他很多不同地方都稱讚迦納
[00:14:59.000 --> 00:15:01.000]  那約書亞呢?
[00:15:01.000 --> 00:15:04.000]  當然我們都很欣賞約書亞
[00:15:04.000 --> 00:15:06.000]  但為什麼神不選擇迦納
[00:15:06.000 --> 00:15:08.000]  選擇約書亞呢?
[00:15:08.000 --> 00:15:09.000]  如果按才能
[00:15:09.000 --> 00:15:11.000]  按很多不同的表現
[00:15:11.000 --> 00:15:14.000]  可能我們有機會會選擇迦納先
[00:15:14.000 --> 00:15:18.000]  但神就是這樣呼召約書亞
[00:15:18.000 --> 00:15:20.000]  呼召她
[00:15:20.000 --> 00:15:21.000]  有時我們經常說
[00:15:21.000 --> 00:15:24.000]  做大事做大將軍
[00:15:24.000 --> 00:15:27.000]  在這裡我們看到不是
[00:15:27.000 --> 00:15:30.000]  反而神的呼召是什麼呢?
[00:15:30.000 --> 00:15:33.000]  叫你大膽一點
[00:15:33.000 --> 00:15:36.000]  剛強壯膽
[00:15:36.000 --> 00:15:38.000]  神呼召約書亞
[00:15:38.000 --> 00:15:41.000]  是要剛強壯膽
[00:15:41.000 --> 00:15:43.000]  他要做一個剛強壯膽的人
[00:15:43.000 --> 00:15:45.000]  剛強壯膽的榜樣
[00:15:45.000 --> 00:15:47.000]  令到他身邊的人
[00:15:47.000 --> 00:15:49.000]  都能夠和他一起
[00:15:49.000 --> 00:15:55.000]  在地上面忠心跟從神
[00:15:55.000 --> 00:15:58.000]  這個才是比起打聖像
[00:15:58.000 --> 00:16:00.000]  更加重要的事情
[00:16:00.000 --> 00:16:02.000]  所以神在這裡要呼召約書亞
[00:16:02.000 --> 00:16:05.000]  要面對他自己真正的恐懼
[00:16:05.000 --> 00:16:07.000]  要靠著神大膽起來
[00:16:07.000 --> 00:16:09.000]  遵行神的話
[00:16:09.000 --> 00:16:10.000]  所以你看到這幾節的經文
[00:16:10.000 --> 00:16:11.000]  重點就是
[00:16:11.000 --> 00:16:13.000]  他剛強壯膽
[00:16:13.000 --> 00:16:16.000]  是要忠心遵行神的話
[00:16:16.000 --> 00:16:18.000]  信服神的帶領
[00:16:18.000 --> 00:16:20.000]  才能看到神的同在
[00:16:20.000 --> 00:16:23.000]  經歷神同在的力量是多麼的厲害
[00:16:23.000 --> 00:16:30.000]  以至約書亞不再懼怕
[00:16:30.000 --> 00:16:32.000]  今天說到這裡的時候
[00:16:32.000 --> 00:16:37.000]  我很想問一問弟兄姊妹
[00:16:37.000 --> 00:16:40.000]  你身邊的人
[00:16:40.000 --> 00:16:47.000]  信了主了沒有?
[00:16:47.000 --> 00:16:50.000]  你的丈夫 你的妻子
[00:16:50.000 --> 00:16:52.000]  男女朋友
[00:16:52.000 --> 00:16:57.000]  有沒有很忠心地跟從神?
[00:16:57.000 --> 00:17:01.000]  你的爸爸媽媽 你的子女 你的孫子
[00:17:01.000 --> 00:17:05.000]  有沒有跟著神去呢?
[00:17:05.000 --> 00:17:09.000]  你身邊的同學 你的同事 你的鄰居
[00:17:09.000 --> 00:17:14.000]  又怎麼樣?
[00:17:14.000 --> 00:17:16.000]  我很相信
[00:17:16.000 --> 00:17:18.000]  在我們身邊仍然有很多人
[00:17:18.000 --> 00:17:21.000]  是未信耶穌
[00:17:21.000 --> 00:17:25.000]  又或者他們曾經信過
[00:17:25.000 --> 00:17:27.000]  但是又離開過
[00:17:27.000 --> 00:17:29.000]  又或者現在他們的信仰
[00:17:29.000 --> 00:17:31.000]  都不知道是信還是不信
[00:17:31.000 --> 00:17:37.000]  浮浮沉沉
[00:17:37.000 --> 00:17:40.000]  過了這麼久 今時今日
[00:17:40.000 --> 00:17:48.000]  你還有沒有為他們得救去祈禱呢?
[00:17:48.000 --> 00:17:51.000]  又或者我們在在有很多弟兄姊妹
[00:17:51.000 --> 00:17:54.000]  會幫一些新信耶穌的人
[00:17:54.000 --> 00:17:56.000]  做初信栽培
[00:17:56.000 --> 00:18:01.000]  又或者我們做很多門徒的訓練
[00:18:01.000 --> 00:18:03.000]  有時候他們不是很長進
[00:18:03.000 --> 00:18:08.000]  我們鼓勵他們不斷爭奪團伙
[00:18:08.000 --> 00:18:11.000]  總是好像很敷衍
[00:18:11.000 --> 00:18:13.000]  有些事情叫他們改來改去
[00:18:13.000 --> 00:18:16.000]  他們都改不了 這些壞習慣
[00:18:16.000 --> 00:18:18.000]  有時候可能我們太長時間
[00:18:18.000 --> 00:18:20.000]  都會覺得沒有用了
[00:18:20.000 --> 00:18:22.000]  他們是這樣了
[00:18:22.000 --> 00:18:26.000]  他們改不了
[00:18:26.000 --> 00:18:27.000]  是不是?
[00:18:27.000 --> 00:18:29.000]  某個程度上有時候我們面對這個狀況
[00:18:29.000 --> 00:18:32.000]  我們都會放棄
[00:18:32.000 --> 00:18:35.000]  大弟兄姊妹 今日神呼召你
[00:18:35.000 --> 00:18:39.000]  剛強壯膽
[00:18:39.000 --> 00:18:43.000]  不要讓這個沮喪
