
[00:00:00.000 --> 00:00:01.280]  弟兄姊妹,大家好!
[00:03:46.020 --> 00:03:50.880]  不過他對基督教信仰的一個經驗描述
[00:03:50.880 --> 00:03:53.700]  就令到我印象很深刻
[00:03:53.700 --> 00:03:57.540]  我聽他這樣說我就明白了什麼叫做祈禱
[00:03:57.540 --> 00:03:59.340]  他的說法就是說
[00:03:59.340 --> 00:04:00.880]  我發覺
[00:04:00.880 --> 00:04:03.680]  和耶穌是溝通得到的
[00:04:03.680 --> 00:04:05.740]  是談得到的
[00:04:05.740 --> 00:04:10.340]  倪先生這樣說,先聽著
[00:04:10.340 --> 00:04:12.640]  但是有時候
[00:04:12.640 --> 00:04:15.460]  我們都會覺得如果不是
[00:04:15.720 --> 00:04:17.760]  這位耶穌仍然活著
[00:04:17.760 --> 00:04:20.580]  我們可以和他聊天的話
[00:04:20.580 --> 00:04:22.880]  可以這樣說
[00:04:22.880 --> 00:04:24.680]  聖經擺出來
[00:04:24.680 --> 00:04:27.240]  最後都只剩下人生哲學
[00:04:27.240 --> 00:04:29.040]  但是不只是這樣
[00:04:29.040 --> 00:04:31.340]  聖經這裡提及
[00:04:31.340 --> 00:04:33.900]  菲勒比斯的作者保羅
[00:04:33.900 --> 00:04:36.460]  鼓勵基督徒
[00:04:36.460 --> 00:04:39.280]  要以耶穌基督的想法
[00:04:39.280 --> 00:04:41.320]  為自己的想法
[00:04:41.320 --> 00:04:44.140]  你想想如果主不是現在活著
[00:04:44.640 --> 00:04:46.940]  都是我們有我們想
[00:04:46.940 --> 00:04:50.520]  祂有祂的想法,怎樣溝通得到呢
[00:04:50.520 --> 00:04:57.700]  正正是因為溝通得到,所以在北美洲曾經興起了一個運動
[00:04:57.700 --> 00:04:59.240]  就是
[00:04:59.240 --> 00:05:03.840]  鼓勵弟兄姊妹,當我們要做人生抉擇的時候
[00:05:03.840 --> 00:05:05.120]  要想一想
[00:05:05.120 --> 00:05:07.680]  耶穌究竟會怎樣做
[00:05:07.680 --> 00:05:09.980]  What would Jesus do
[00:05:09.980 --> 00:05:12.800]  WJD
[00:05:13.320 --> 00:05:15.360]  假如耶穌在的話
[00:05:15.360 --> 00:05:18.180]  他會怎樣做呢,甚至我們
[00:05:18.180 --> 00:05:21.000]  宣導會的創辦人孫信牧師
[00:05:21.000 --> 00:05:24.840]  都是1891年寫過同一個名稱
[00:05:24.840 --> 00:05:26.120]  的詩歌
[00:05:26.120 --> 00:05:30.480]  假如耶穌在,也比較客氣
[00:05:30.480 --> 00:05:35.340]  正正因為耶穌在,所以我們才可以估量到
[00:05:35.340 --> 00:05:36.360]  究竟
[00:05:36.360 --> 00:05:38.660]  耶穌會想我們怎樣做
[00:05:38.660 --> 00:05:42.000]  就好像倪康先生那樣,當年他說
[00:05:42.260 --> 00:05:45.840]  要緊急戒走,不然就沒命了
[00:05:45.840 --> 00:05:49.180]  又或者我們在緊急的患難之中
[00:05:49.180 --> 00:05:51.740]  去向神求救也好
[00:05:51.740 --> 00:05:53.780]  那些抉擇通常都很急
[00:05:53.780 --> 00:05:59.400]  如果他不是活著,又聽我們禱告,解救我們一時三刻
[00:05:59.400 --> 00:06:01.200]  立刻要行動的話
[00:06:01.200 --> 00:06:04.020]  我們都可能沒救了
[00:06:04.020 --> 00:06:09.920]  但是長遠來說,如果我們要明白耶穌的想法
[00:06:09.920 --> 00:06:11.700]  做我們的想法
[00:06:12.220 --> 00:06:15.800]  特別可能這幾年發生在我們身上的事情
[00:06:15.800 --> 00:06:18.360]  我們同樣都不完全掌握
[00:06:18.360 --> 00:06:20.160]  於是乎可能
[00:06:20.160 --> 00:06:21.700]  也都有另一面
[00:06:21.700 --> 00:06:23.240]  很重要的
[00:06:23.240 --> 00:06:25.800]  就是在和耶穌基督
[00:06:25.800 --> 00:06:29.380]  的細水長流的交往當中
[00:06:29.380 --> 00:06:30.400]  被他
[00:06:30.400 --> 00:06:31.940]  潛移
[00:06:31.940 --> 00:06:32.960]  默化
[00:06:32.960 --> 00:06:36.540]  當然他的想法是什麼呢
[00:06:36.540 --> 00:06:39.360]  我們其實不可以胡亂猜測
[00:06:39.360 --> 00:06:41.660]  我曾經
[00:06:42.160 --> 00:06:43.180]  歡喜
[00:06:43.180 --> 00:06:46.000]  這個電影人物的蝙蝠俠
[00:06:46.000 --> 00:06:51.880]  我兒子喜歡,所以我又喜歡,不是我喜歡先,我當然年紀比我兒子大
[00:06:51.880 --> 00:06:54.200]  我喜歡先,他又影響他喜歡
[00:06:54.200 --> 00:06:58.280]  其中有一集說過一個說話
[00:06:58.280 --> 00:07:00.340]  是我很深刻印象的,他說
[00:07:00.340 --> 00:07:04.180]  翻譯是這樣說的,我在外表底下是誰呢
[00:07:04.180 --> 00:07:05.720]  不是最重要的
[00:07:05.720 --> 00:07:09.040]  最重要的是我所作所為是怎樣
[00:07:09.040 --> 00:07:12.120]  所作所為好像很負面
[00:07:12.360 --> 00:07:14.420]  我所做些什麼好的事情
[00:07:14.420 --> 00:07:15.960]  我就是那個人
[00:07:15.960 --> 00:07:19.800]  耶穌基督做過些什麼事情
[00:07:19.800 --> 00:07:22.100]  以至到讓我們
[00:07:22.100 --> 00:07:23.880]  可以認識他
[00:07:23.880 --> 00:07:26.200]  可以跟他的想法
[00:07:26.200 --> 00:07:30.040]  去做呢,我們下面就繼續去探索
[00:07:30.040 --> 00:07:35.920]  菲勒比書的作者保羅,他沒有停留在人這一面
[00:07:35.920 --> 00:07:39.000]  如果停留在我們自己這一面
[00:07:39.240 --> 00:07:45.380]  跟神溝通,那不就誠心祈禱就可以了,聖經都說尋找就尋見
[00:07:45.380 --> 00:07:47.180]  於是乎
[00:07:47.180 --> 00:07:49.220]  就很可以
[00:07:49.220 --> 00:07:55.120]  介紹,你想找到神,與祂對話,然後你便祈禱
[00:07:55.120 --> 00:07:58.180]  然後就和你想像之中
[00:07:58.180 --> 00:08:01.260]  的神去祈禱,對話
[00:08:01.260 --> 00:08:05.860]  得出來的結果,很可能就是純粹
[00:08:05.860 --> 00:08:07.400]  負想像力
[00:08:07.660 --> 00:08:09.440]  的人生哲學
[00:08:09.440 --> 00:08:13.280]  也都可以是一場新紀元的運動
[00:08:13.280 --> 00:08:15.080]  在外國是的確
[00:08:15.080 --> 00:08:18.160]  這樣的運動是搞得沸沸揚揚
[00:08:18.160 --> 00:08:20.960]  不過保羅首先要介紹的
[00:08:20.960 --> 00:08:24.560]  反而不是我們怎樣跟他對話
[00:08:24.560 --> 00:08:29.160]  反而介紹的是神自己
[00:08:29.160 --> 00:08:32.760]  祂的內部通話是什麼
[00:08:33.520 --> 00:08:38.640]  好像三一的真神、聖父和聖子之間
[00:08:38.640 --> 00:08:44.780]  他們討論的說話,就著這兩節經文,好像我們偷聽到一樣
[00:08:44.780 --> 00:08:49.640]  討論的核心是什麼呢?討論的核心這裡提到
[00:08:49.640 --> 00:08:53.240]  耶穌基督是本來有神的形象
[00:08:53.240 --> 00:08:56.300]  現在拿了人的形象
[00:08:56.300 --> 00:09:01.680]  你說好心喔,即是耶穌基督本來有神的實質
[00:09:02.700 --> 00:09:05.000]  不過祂輸尊降貴
[00:09:05.000 --> 00:09:09.620]  同時拿了人的實質在祂身上
[00:09:09.620 --> 00:09:13.700]  耶穌基督的輸尊降貴
[00:09:13.700 --> 00:09:17.540]  就是在祂是創造主這樣的身份
[00:09:17.540 --> 00:09:18.820]  同時
[00:09:18.820 --> 00:09:20.100]  成為
[00:09:20.100 --> 00:09:21.900]  受造之物
[00:09:21.900 --> 00:09:23.440]  這樣的形態
[00:09:23.440 --> 00:09:25.480]  是人想不到
[00:09:25.480 --> 00:09:28.560]  但是又是很寶貴的事情
[00:09:28.560 --> 00:09:30.600]  我年輕時
[00:09:31.620 --> 00:09:33.920]  已經很喜歡聽音響
[00:09:33.920 --> 00:09:35.720]  不是很貴的
[00:09:35.720 --> 00:09:39.040]  就因為我們中學讀電子科
[00:09:39.040 --> 00:09:41.600]  所以很小時候已經懂得
[00:09:41.600 --> 00:09:43.900]  Hi-Fi有什麼的構成
[00:09:43.900 --> 00:09:44.920]  有什麼的
[00:09:44.920 --> 00:09:46.460]  部件
[00:09:46.460 --> 00:09:49.280]  從Hi-Fi到Hi-V
[00:09:49.280 --> 00:09:52.100]  到現在的家庭影院
[00:09:52.100 --> 00:09:55.940]  這一套器材真是我的器材來的
[00:09:55.940 --> 00:10:00.540]  當然這間屋肯定不是我的屋,你明白吧
[00:10:01.320 --> 00:10:04.400]  不知道在哪裡找得到這樣的屋
[00:10:04.400 --> 00:10:06.180]  不是很貴的
[00:10:06.180 --> 00:10:10.280]  不過幾十年前的電子產品
[00:10:10.280 --> 00:10:12.840]  就沒有現在那麼耐用
[00:10:12.840 --> 00:10:18.460]  那時候的半導體的工藝沒有現在那麼高,很容易壞
[00:10:18.460 --> 00:10:24.100]  於是乎如果我喜歡聽的音響壞了的話
[00:10:24.100 --> 00:10:27.440]  往往你拿去維修人員面前
[00:10:27.440 --> 00:10:29.480]  按著成本效益
[00:10:29.740 --> 00:10:31.280]  他肯定不會幫你修理的
[00:10:31.280 --> 00:10:33.840]  扔掉他就算了
[00:10:33.840 --> 00:10:37.420]  又或者早前一段日子我們
[00:10:37.420 --> 00:10:42.800]  都在家工作比較多,在家工作,種種限制的緣故
[00:10:42.800 --> 00:10:44.340]  我試過
[00:10:44.340 --> 00:10:48.940]  不是等到花兒也謝了,是做到路由器也壞了
[00:10:48.940 --> 00:10:55.080]  就拿去保養期裡面,拿去給維修商
[00:10:55.080 --> 00:10:57.140]  原來維修商
[00:10:57.400 --> 00:11:00.480]  是很信任你的,他不會檢查你
[00:11:00.480 --> 00:11:06.880]  總之你是保養期內,你拿壞的去,那他就換一個給你
[00:11:06.880 --> 00:11:08.160]  新的
[00:11:08.160 --> 00:11:10.200]  白雪雪肯定是新的
[00:11:10.200 --> 00:11:13.280]  因為他們不會投資
[00:11:13.280 --> 00:11:18.140]  一個維修人員
[00:11:18.140 --> 00:11:21.720]  去放進去一個只值幾百元的路由器
[00:11:21.720 --> 00:11:26.340]  我初認識福音的時候,我就曾經這樣想像過的
[00:11:27.100 --> 00:11:30.420]  如果壞的電器是需要維修人員去維修
[00:11:30.420 --> 00:11:35.040]  神就面對著壞了的世界,壞了的人
[00:11:35.040 --> 00:11:40.160]  於是神的兒子耶穌基督竟然成為人的一份子
[00:11:40.160 --> 00:11:43.740]  來到這個世界拯救世界,拯救人類
[00:11:43.740 --> 00:11:49.620]  如果用同樣神的心思去想,祂的關懷去想
[00:11:49.620 --> 00:11:51.420]  壞了的音響
[00:11:51.420 --> 00:11:53.220]  就應該
[00:11:54.500 --> 00:12:00.640]  不單單不要棄掉它,而且是要我們化成微型的機械人
[00:12:00.640 --> 00:12:04.480]  潛入器材裏面
[00:12:04.480 --> 00:12:05.520]  去維修
[00:12:05.520 --> 00:12:10.880]  潛入電器之中
[00:12:10.880 --> 00:12:12.160]  去做事
[00:12:12.160 --> 00:12:13.960]  最近我發覺在一套
[00:12:13.960 --> 00:12:17.540]  宣傳短片,宣傳一個新的
[00:12:17.540 --> 00:12:19.580]  電腦的出品的時候
[00:12:19.580 --> 00:12:21.380]  竟然用了這條主意
[00:12:22.140 --> 00:12:24.960]  不過按著成本效益計算
[00:12:24.960 --> 00:12:26.500]  其實都是扔掉它
[00:12:26.500 --> 00:12:31.100]  不過神對我們的心思和關懷
[00:12:31.100 --> 00:12:34.940]  不只是按著成本效益
[00:12:34.940 --> 00:12:36.740]  祂反而
[00:12:36.740 --> 00:12:40.580]  對著我們這些變壞了的人
[00:12:40.580 --> 00:12:42.620]  變壞了的世界
[00:12:42.620 --> 00:12:44.160]  祂沒有輕輕
[00:12:44.160 --> 00:12:45.440]  放過我們
[00:12:45.440 --> 00:12:50.560]  不過這樣解說,如果你覺得還是太科幻小說的話
[00:12:50.820 --> 00:12:52.860]  我還想起一個情景
[00:12:52.860 --> 00:12:55.680]  究竟怎樣可以說明
[00:12:55.680 --> 00:12:58.500]  耶穌基督是來到我們中間
[00:12:58.500 --> 00:12:59.780]  書磚
[00:12:59.780 --> 00:13:01.060]  降跪
[00:13:01.060 --> 00:13:04.900]  話說有一套電影裏面
[00:13:04.900 --> 00:13:10.540]  有一位一直都未被賞識的小提琴手
[00:13:10.540 --> 00:13:13.860]  為了生計的緣故
[00:13:13.860 --> 00:13:18.720]  他就應徵做餐廳裏面的樂手
[00:13:20.000 --> 00:13:25.380]  在面試的時候老闆要求他演奏一些節慶的音樂
[00:13:25.380 --> 00:13:27.680]  他玩小提琴的,你記住
[00:13:27.680 --> 00:13:29.480]  但是呢
[00:13:29.480 --> 00:13:31.260]  老闆就要他
[00:13:31.260 --> 00:13:32.280]  你
[00:13:32.280 --> 00:13:35.860]  試試奏農曆新年的
[00:13:35.860 --> 00:13:37.400]  音樂來聽一下
[00:13:37.400 --> 00:13:39.200]  再奏
[00:13:39.200 --> 00:13:41.760]  端午節的音樂來聽一下
[00:13:41.760 --> 00:13:45.600]  小提琴手來的,不是中樂手
[00:13:45.600 --> 00:13:47.900]  不過為了求職
[00:13:47.900 --> 00:13:49.700]  他都勉為其難
[00:13:50.200 --> 00:13:53.780]  演奏過後老闆見他面有難色
[00:13:53.780 --> 00:13:55.340]  這個老闆都好好人
[00:13:55.340 --> 00:13:57.900]  就上前拍拍他的肩膀
[00:13:57.900 --> 00:13:59.180]  跟他說
[00:13:59.180 --> 00:14:02.760]  我以前都是在法國學廚的
[00:14:02.760 --> 00:14:07.360]  現在又是聖誕節就做聖誕節大餐
[00:14:07.360 --> 00:14:09.400]  農曆新年
[00:14:09.400 --> 00:14:11.700]  就做農曆新年大餐
[00:14:11.700 --> 00:14:12.980]  端午節
[00:14:12.980 --> 00:14:15.540]  就做端午節大餐
[00:14:15.540 --> 00:14:17.340]  你有料的話
[00:14:17.600 --> 00:14:20.420]  翌日去到維也納發展
[00:14:20.420 --> 00:14:23.500]  我是不會說你在這裏做過的
[00:14:23.500 --> 00:14:28.860]  甚麼叫「書尊降貴」
[00:14:28.860 --> 00:14:31.940]  出色的小提琴手
[00:14:31.940 --> 00:14:33.980]  他為了生計
[00:14:33.980 --> 00:14:36.020]  做餐廳的樂手
[00:14:36.020 --> 00:14:38.340]  如果翌日成名的話
[00:14:38.340 --> 00:14:40.380]  當然要扔下這個
[00:14:40.380 --> 00:14:41.920]  這樣的羞辱
[00:14:41.920 --> 00:14:43.960]  是委屈來的
[00:14:43.960 --> 00:14:45.760]  他不是想做的
[00:14:46.520 --> 00:14:51.120]  但是遠遠未及得上耶穌基督本人
[00:14:51.120 --> 00:14:53.440]  他作為神的兒子
[00:14:53.440 --> 00:14:58.560]  竟然「書尊降貴」來到我們中間
[00:14:58.560 --> 00:15:00.080]  而且
[00:15:00.080 --> 00:15:03.920]  這個還是神蹟的一部分
[00:15:03.920 --> 00:15:07.260]  神蹟的另一部分
[00:15:07.260 --> 00:15:09.040]  還發生在
[00:15:09.040 --> 00:15:10.840]  當他親身
[00:15:10.840 --> 00:15:13.140]  來到這個世界的時候
[00:15:13.140 --> 00:15:15.700]  耶穌基督本身
[00:15:15.960 --> 00:15:18.520]  是神的兒子
[00:15:18.520 --> 00:15:20.820]  「書尊降貴」
[00:15:20.820 --> 00:15:23.380]  成為人類的一份子
[00:15:23.380 --> 00:15:29.780]  難度其實是超乎我們想像的,我們想都想不到的,講都差點不明白
[00:15:29.780 --> 00:15:31.840]  多麼大的限制
[00:15:31.840 --> 00:15:33.880]  多麼大的適應
[00:15:33.880 --> 00:15:39.760]  而且他來到地上和人類相遇,現在說的屈指一算
[00:15:39.760 --> 00:15:42.320]  二千零二十多年前的事
[00:15:43.100 --> 00:15:48.740]  當時有些人的確和他有很美麗的相遇
[00:15:48.740 --> 00:15:49.760]  是吧
[00:15:49.760 --> 00:15:53.080]  得到主的醫治,得到主的拯救
[00:15:53.080 --> 00:15:56.680]  但是當時的地球其實
[00:15:56.680 --> 00:16:00.000]  和今天的地球一樣危險
[00:16:00.000 --> 00:16:02.040]  危險到一個地步
[00:16:02.040 --> 00:16:05.120]  有些人和他相遇的時候
[00:16:05.120 --> 00:16:08.700]  產生了一個對峙的局面
[00:16:08.700 --> 00:16:12.020]  最後耶穌基督招致的
[00:16:12.280 --> 00:16:13.560]  是殺身之禍
[00:16:13.560 --> 00:16:14.840]  就是
[00:16:14.840 --> 00:16:16.640]  無罪之身
[00:16:16.640 --> 00:16:18.940]  被有罪之身
[00:16:18.940 --> 00:16:20.480]  去判罪
[00:16:20.480 --> 00:16:21.760]  去殺死
[00:16:21.760 --> 00:16:25.840]  我又看過一齣電影
[00:16:25.840 --> 00:16:27.900]  看電影都學到人生的
[00:16:27.900 --> 00:16:31.480]  清朝末年這樣的處境
[00:16:31.480 --> 00:16:35.320]  有很典型的中國人
[00:16:35.320 --> 00:16:40.960]  就踏入了當時西方人所建立的教堂
[00:16:41.460 --> 00:16:45.820]  當時還沒有華人信主的時代
[00:16:45.820 --> 00:16:50.160]  這個人踏入了教堂第一個的印象
[00:16:50.160 --> 00:16:55.020]  就是望著教堂裏面的彩繪玻璃
[00:16:55.020 --> 00:17:01.160]  他發覺耶穌基督被釘十字架的情景
[00:17:01.160 --> 00:17:03.720]  這個主角就問
[00:17:03.720 --> 00:17:09.100]  為什麼洋人所信的神的樣子那麼痛苦呢
[00:17:10.120 --> 00:17:11.660]  其實是帶出
[00:17:11.660 --> 00:17:15.760]  我們想像的意料之外的,耶穌基督
[00:17:15.760 --> 00:17:19.600]  與神同等成為人的模樣
[00:17:19.600 --> 00:17:21.900]  卻是至今卑微
[00:17:21.900 --> 00:17:26.000]  信服至死,而且死在十字架上
[00:17:26.000 --> 00:17:28.800]  輸尊降貴都不止
[00:17:28.800 --> 00:17:31.620]  還受苦受死
[00:17:31.620 --> 00:17:34.960]  難道會是一件很輕鬆
[00:17:34.960 --> 00:17:37.000]  自在的事嗎
[00:17:38.020 --> 00:17:43.660]  基督徒有時有些膚淺的想法,容許我這樣說
[00:17:43.660 --> 00:17:47.240]  覺得反正耶穌基督是神的兒子
[00:17:47.240 --> 00:17:52.620]  同時成為人,來到這個世界,他一定知道
[00:17:52.620 --> 00:17:55.940]  他被釘於十字架受死之後
[00:17:55.940 --> 00:17:59.780]  第三天一定可以從死人之中復活
[00:17:59.780 --> 00:18:02.080]  我們有時都會這樣想的
[00:18:02.080 --> 00:18:04.640]  所以他不應該害怕
[00:18:04.640 --> 00:18:06.700]  他應該笑笑口
[00:18:07.720 --> 00:18:09.260]  不過事實就是
[00:18:09.260 --> 00:18:12.840]  一件很痛苦的事情
[00:18:12.840 --> 00:18:16.420]  而且當我們苦心自問
[00:18:16.420 --> 00:18:18.740]  我們第一個反應應該是怎樣
[00:18:18.740 --> 00:18:22.060]  我們都知道信耶穌得永生
[00:18:22.060 --> 00:18:25.900]  難道我們就不怕死亡,視死如歸嗎
[00:18:25.900 --> 00:18:27.440]  肯定不是
[00:18:27.440 --> 00:18:28.720]  是騙人的
[00:18:28.720 --> 00:18:30.000]  難道
[00:18:30.000 --> 00:18:36.400]  我這樣就,我自己先去送死,你殿後我先去送死
[00:18:37.420 --> 00:18:39.720]  沒有這樣的事,反過來就會
[00:18:39.720 --> 00:18:42.280]  聖經的希伯來書
[00:18:42.280 --> 00:18:43.560]  的描述
[00:18:43.560 --> 00:18:44.840]  比較老實
[00:18:44.840 --> 00:18:46.900]  比我們老實
[00:18:46.900 --> 00:18:50.980]  希伯來書第二章第14節這樣說的
[00:18:50.980 --> 00:18:54.320]  既然這些孩子都同有血肉之軀
[00:18:54.320 --> 00:18:58.400]  他自己也同樣成為有血有肉的人
[00:18:58.400 --> 00:19:03.280]  為要藉著死亡除掉那擁有死亡權勢的
[00:19:03.280 --> 00:19:05.320]  就是魔鬼
[00:19:05.580 --> 00:19:08.640]  並釋放那些因為怕死而一生
[00:19:08.640 --> 00:19:09.920]  被奴役的人
[00:19:09.920 --> 00:19:13.520]  我幼稚園的時候已經怕死了
[00:19:13.520 --> 00:19:14.800]  所以一生
[00:19:14.800 --> 00:19:17.100]  做奴役
[00:19:17.100 --> 00:19:18.380]  做奴隸
[00:19:18.380 --> 00:19:19.920]  不是賢過其實
[00:19:19.920 --> 00:19:26.060]  經文繼續說,他說所以他必須在各方面與他的弟兄相同
[00:19:26.060 --> 00:19:29.120]  為要在神的事上成為
[00:19:29.120 --> 00:19:32.200]  慈愛忠信的大祭司
[00:19:32.200 --> 00:19:35.520]  為民眾獻賞贖罪祭
[00:19:36.040 --> 00:19:40.140]  因為他自己既然被試探而受苦
[00:19:40.140 --> 00:19:44.760]  就能夠幫助那些受試探的人
[00:19:44.760 --> 00:19:50.120]  耶穌基督本身是神的兒子書尊降貴
[00:19:50.120 --> 00:19:52.680]  同時成為了
[00:19:52.680 --> 00:19:53.960]  人的一份子
[00:19:53.960 --> 00:19:59.600]  神職的另一邊就是他沒有急於丟下
[00:19:59.600 --> 00:20:00.880]  這一份的羞辱
[00:20:00.880 --> 00:20:03.940]  反而他在各方面
[00:20:04.200 --> 00:20:08.300]  與他的弟兄即是我們地上這些人
[00:20:08.300 --> 00:20:10.080]  與我們認同
[00:20:10.080 --> 00:20:13.160]  至今卑微信復至死
[00:20:13.160 --> 00:20:17.500]  這樣看起來,與神同等的基督
[00:20:17.500 --> 00:20:19.040]  成為人
[00:20:19.040 --> 00:20:25.200]  走了一條信復至死的人生路就變定了
[00:20:25.200 --> 00:20:28.260]  神救贖的核心計劃
[00:20:28.260 --> 00:20:29.540]  和行動
[00:20:30.560 --> 00:20:36.440]  對我們來說,如果我們願意接受神這樣的救贖行動
[00:20:36.440 --> 00:20:40.540]  其實我們才有機會學到怎樣服從祂
[00:20:40.540 --> 00:20:42.340]  又或者好像耶穌
[00:20:42.340 --> 00:20:43.620]  吩咐我們
[00:20:43.620 --> 00:20:47.460]  叫我們背起我們的十字架去跟從耶穌
[00:20:47.460 --> 00:20:50.280]  聽起來好像很可怕
[00:20:50.280 --> 00:20:53.340]  背起我們的十字架去跟從耶穌
[00:20:53.340 --> 00:20:57.180]  從耶穌自己的經歷
[00:20:57.180 --> 00:20:58.720]  的角度去看
[00:20:59.480 --> 00:21:02.560]  祂沒有叫我們背起祂的十字架
[00:21:02.560 --> 00:21:04.080]  祂叫我們
[00:21:04.080 --> 00:21:06.900]  背起我們的十字架
[00:21:06.900 --> 00:21:09.980]  是活好我們自己的人生
[00:21:09.980 --> 00:21:12.280]  用勇氣用信心
[00:21:12.280 --> 00:21:13.820]  繼續走下去
[00:21:13.820 --> 00:21:15.360]  謹此而議
[00:21:15.360 --> 00:21:22.520]  經文接著在二章第九節交代
[00:21:22.520 --> 00:21:24.320]  耶穌受死了
[00:21:24.320 --> 00:21:25.840]  埋葬了
[00:21:25.840 --> 00:21:29.180]  第三日從死人之中復活了
[00:21:29.680 --> 00:21:32.240]  升天這樣的歷程之後
[00:21:32.240 --> 00:21:33.780]  問題就來了
[00:21:33.780 --> 00:21:35.060]  因為
[00:21:35.060 --> 00:21:37.620]  這段經文所引用的
[00:21:37.620 --> 00:21:41.720]  以塞亞書四十五章都有提到
[00:21:41.720 --> 00:21:44.800]  耶穌復活升天之後
