
[00:00:00.000 --> 00:00:02.880]  今天是教會202的主日
[00:04:58.840 --> 00:05:02.640]  不如你們參加教徒團契
[00:05:02.640 --> 00:05:04.440]  我因為想認識大哥哥
[00:05:04.440 --> 00:05:05.840]  所以就不推遲
[00:05:05.840 --> 00:05:10.040]  第一次一生人參加教徒的聚會
[00:05:10.040 --> 00:05:12.840]  在我團契裡一路的參與
[00:05:12.840 --> 00:05:14.840]  大概大半年之後
[00:05:14.840 --> 00:05:17.840]  我就決志信耶穌
[00:05:17.840 --> 00:05:21.840]  這位同學他不但帶了我回團契信耶穌
[00:05:21.840 --> 00:05:26.040]  接著他邀請我們幾個初信主的方溫仔
[00:05:26.040 --> 00:05:28.440]  「不如跟你們查聖經吧」
[00:05:28.440 --> 00:05:31.040]  「甚麼時間?早點回來吧」
[00:05:31.040 --> 00:05:32.440]  我們很聽話
[00:05:32.440 --> 00:05:34.440]  很早就回到學校
[00:05:34.440 --> 00:05:36.040]  他帶我們查聖經
[00:05:36.040 --> 00:05:39.640]  一步步認識信仰
[00:05:39.640 --> 00:05:41.440]  到今天回想這件事的時候
[00:05:41.440 --> 00:05:43.840]  我仍然很感謝這位同學
[00:05:43.840 --> 00:05:48.040]  這位同學對我一生太大的幫助
[00:05:48.040 --> 00:05:50.440]  我想他也不會想到這位同學
[00:05:50.440 --> 00:05:52.440]  後來神憐憫
[00:05:52.440 --> 00:05:54.640]  讓我可以在教會侍奉
[00:05:54.640 --> 00:05:58.840]  今天在教會裡面做牧師的服侍工作
[00:05:58.840 --> 00:06:01.240]  但是我回想這位同學的時候
[00:06:01.240 --> 00:06:03.640]  就想到如果不是他當時
[00:06:03.640 --> 00:06:10.040]  樂意尷尬一點去抱下方溫學生的課室
[00:06:10.040 --> 00:06:14.240]  我今天也沒有機會去信教耶穌
[00:06:14.240 --> 00:06:17.240]  神的救恩是透過蒙恩的人
[00:06:17.240 --> 00:06:20.240]  臨到其他人身上
[00:06:20.240 --> 00:06:21.640]  蒙恩的人
[00:06:21.640 --> 00:06:25.240]  是蒙恩可以成為私恩的管道
[00:06:25.240 --> 00:06:26.840]  可以將恩典
[00:06:26.840 --> 00:06:30.240]  將福音帶給其他人
[00:06:30.240 --> 00:06:34.040]  神給我們的是一種權柄
[00:06:34.040 --> 00:06:36.040]  甚至我們可以放膽說
[00:06:36.040 --> 00:06:38.040]  我們領受一份權柄
[00:06:38.040 --> 00:06:42.840]  可以讓人聽福音之後出死入生
[00:06:42.840 --> 00:06:44.640]  那種分別太大了
[00:06:44.640 --> 00:06:47.040]  領受福音之餘
[00:06:47.040 --> 00:06:50.440]  生命的不同是太大了
[00:06:50.440 --> 00:06:54.240]  而神就將這種權柄賜給我們
[00:06:54.240 --> 00:06:56.240]  大家會記得聖經說
[00:06:56.240 --> 00:07:02.640]  神將叫人與他和好的積分賜給我們
[00:07:02.640 --> 00:07:04.840]  不要以為是一個責任
[00:07:04.840 --> 00:07:05.840]  不做不行
[00:07:05.840 --> 00:07:08.640]  不做神會責怪的
[00:07:08.640 --> 00:07:09.640]  聖經所說
[00:07:09.640 --> 00:07:11.840]  是神所賜的恩惠
[00:07:11.840 --> 00:07:16.240]  讓我們能夠成為神所用的一條管道
[00:07:16.240 --> 00:07:18.840]  將恩典帶給人
[00:07:18.840 --> 00:07:20.040]  在近幾年
[00:07:20.040 --> 00:07:21.640]  其實已經十多年
[00:07:21.640 --> 00:07:24.840]  已經有很多的見證出現
[00:07:24.840 --> 00:07:27.840]  特別我留意到很多的見證是談及
[00:07:27.840 --> 00:07:32.440]  他們很奇妙地進入到地獄裏面
[00:07:32.440 --> 00:07:33.840]  片刻的時間
[00:07:33.840 --> 00:07:35.440]  見到地獄的狀況
[00:07:35.440 --> 00:07:37.640]  然後出來或者醒過來
[00:07:37.640 --> 00:07:39.440]  然後將他們所經歷的事情
[00:07:39.440 --> 00:07:43.440]  寫成一些見證文集或者本書
[00:07:43.440 --> 00:07:46.640]  你在基督教書局會買到這些書
[00:07:46.640 --> 00:07:50.840]  特別這段時間很多這些經歷出現
[00:07:50.840 --> 00:07:52.840]  這些弟兄姊妹講述
[00:07:52.840 --> 00:07:57.040]  在地獄中所見到的情況很恐怖
[00:07:57.040 --> 00:07:58.640]  很恐怖的情景
[00:07:58.640 --> 00:08:00.040]  我不詳細講
[00:08:00.040 --> 00:08:03.240]  但是很明顯就是這班弟兄姊妹出來之後
[00:08:03.240 --> 00:08:04.840]  是很迫切地跟人說
[00:08:04.840 --> 00:08:05.840]  你們要傳福音
[00:08:05.840 --> 00:08:08.040]  你們要信耶穌
[00:08:08.040 --> 00:08:11.240]  因為神是有公義的審判的
[00:08:11.240 --> 00:08:12.440]  這位上帝
[00:08:12.440 --> 00:08:14.040]  祂是慈愛的上帝
[00:08:14.040 --> 00:08:16.040]  亦都是公義的上帝
[00:08:16.040 --> 00:08:18.640]  祂不會讓所有地上
[00:08:18.640 --> 00:08:21.440]  無論你是良善的
[00:08:21.440 --> 00:08:23.440]  或者是邪惡的人
[00:08:23.440 --> 00:08:25.840]  最終的結局是一樣的
[00:08:25.840 --> 00:08:27.240]  是不會的
[00:08:27.240 --> 00:08:30.040]  神是會有審判的
[00:08:30.040 --> 00:08:32.640]  當這些弟兄姊妹講述這些見證的時候
[00:08:32.640 --> 00:08:34.440]  他們都很清楚地說
[00:08:34.440 --> 00:08:35.640]  跟我們所認識
[00:08:35.640 --> 00:08:40.240]  聖經所講述的情況是一樣的
[00:08:40.240 --> 00:08:42.640]  聖經所說
[00:08:42.640 --> 00:08:44.640]  在地獄裏面
[00:08:44.640 --> 00:08:46.840]  火是不滅的
[00:08:46.840 --> 00:08:48.840]  蟲是不死的
[00:08:48.840 --> 00:08:50.240]  而他們所見到的情況
[00:08:50.240 --> 00:08:53.440]  正正是聖經所講述的情形
[00:08:53.440 --> 00:08:54.040]  各位弟兄姊妹
[00:08:54.040 --> 00:08:55.840]  當我們想做傳福音的時候
[00:08:55.840 --> 00:08:58.440]  有時候教徒會有一種感覺
[00:08:58.440 --> 00:08:59.640]  很麻煩
[00:08:59.640 --> 00:09:02.240]  又要我去做一些事情
[00:09:02.240 --> 00:09:03.840]  只是當你感受到
[00:09:03.840 --> 00:09:06.040]  主將這份恩惠賜給你
[00:09:06.040 --> 00:09:07.440]  還有你感受到
[00:09:07.440 --> 00:09:10.240]  人生命的需要
[00:09:10.240 --> 00:09:11.840]  我們就會感覺到
[00:09:11.840 --> 00:09:14.440]  神給我們力量和幫助
[00:09:14.440 --> 00:09:17.240]  來將福音帶出去
[00:09:17.240 --> 00:09:18.840]  當然很多弟兄姊妹在教會裏面
[00:09:18.840 --> 00:09:21.240]  都很積極地參與不同的服事
[00:09:21.240 --> 00:09:22.240]  不同的工作
[00:09:22.240 --> 00:09:23.640]  不同的侍奉
[00:09:23.640 --> 00:09:25.040]  但是我們都要留心
[00:09:25.040 --> 00:09:26.640]  在侍奉的時候
[00:09:26.640 --> 00:09:28.840]  小心不要讓我們傳福音的心
[00:09:28.840 --> 00:09:31.440]  也漸漸地失去了
[00:09:31.440 --> 00:09:32.840]  冷淡了
[00:09:32.840 --> 00:09:34.440]  沒有時間再理會到
[00:09:34.440 --> 00:09:36.040]  其他人的需要
[00:09:36.040 --> 00:09:37.240]  以致我們失去了
[00:09:37.240 --> 00:09:40.440]  神給我們一份的福分
[00:09:40.440 --> 00:09:43.640]  亦都忘記神對我們的吩咐
[00:09:43.640 --> 00:09:45.040]  當我們看回《士童傳》的時候
[00:09:45.040 --> 00:09:47.240]  就發覺當時很多的使徒
[00:09:47.240 --> 00:09:48.840]  他們很迫切
[00:09:48.840 --> 00:09:51.440]  要將這份福音帶出去
[00:09:51.440 --> 00:09:52.840]  而今天讀到的聖經
[00:09:52.840 --> 00:09:56.640]  正正描述他們那種迫切的心情
[00:09:56.640 --> 00:10:01.240]  我們一起看聖經第十二節
[00:10:01.240 --> 00:10:02.240]  《聖經》描述當時
[00:10:02.240 --> 00:10:04.040]  神藉著使徒的手
[00:10:04.040 --> 00:10:06.440]  行了很多神蹟騎士
[00:10:06.440 --> 00:10:08.040]  神透過這些神蹟騎士
[00:10:08.040 --> 00:10:10.440]  去印證他們所說的道
[00:10:10.440 --> 00:10:12.440]  是從神而來的
[00:10:12.440 --> 00:10:15.440]  因此很多人信靠耶穌
[00:10:15.440 --> 00:10:18.840]  但因為他們很多人跟隨了使徒
[00:10:18.840 --> 00:10:20.840]  因此當時的一些宗教領袖
[00:10:20.840 --> 00:10:23.240]  他們就有妒忌了
[00:10:23.240 --> 00:10:26.840]  大家看第十七節
[00:10:26.840 --> 00:10:28.440]  「大祭司和他的同黨
[00:10:28.440 --> 00:10:32.040]  殺都該人都起來滿心忌恨
[00:10:32.040 --> 00:10:34.040]  於是下手拿著使徒
[00:10:34.040 --> 00:10:36.640]  把他們押在公共拘留所
[00:10:36.640 --> 00:10:41.040]  夜間有天使來將他們領出來」
[00:10:41.040 --> 00:10:42.040]  當你看到這裡的時候
[00:10:42.040 --> 00:10:44.440]  你會發覺當時的人
[00:10:44.440 --> 00:10:47.840]  對使徒有很多妒忌
[00:10:47.840 --> 00:10:50.440]  那麼多人擁戴他們
[00:10:50.440 --> 00:10:52.440]  那麼多人聽他們說
[00:10:52.440 --> 00:10:54.240]  因此接受不了
[00:10:54.240 --> 00:10:57.240]  出於妒忌的心就將他們抓走
[00:10:57.240 --> 00:10:59.440]  將他們放在監牢裡
[00:10:59.440 --> 00:11:01.440]  是當時的宗教領袖
[00:11:01.440 --> 00:11:04.240]  有權柄可以做的事情
[00:11:04.240 --> 00:11:05.440]  但聖經就描述
[00:11:05.440 --> 00:11:09.040]  當時有天使來到他們中間
[00:11:09.040 --> 00:11:11.640]  將他們釋放出來
[00:11:11.640 --> 00:11:13.640]  你再看剛才的聖經
[00:11:13.640 --> 00:11:16.040]  在第二十節
[00:11:16.040 --> 00:11:18.840]  「你們去站在殿裡
[00:11:18.840 --> 00:11:21.240]  把一切有關這生命的話
[00:11:21.240 --> 00:11:24.040]  都講給眾民聽」
[00:11:24.040 --> 00:11:26.040]  旁邊的和學本提到
[00:11:26.040 --> 00:11:27.640]  「你們去站在殿裡
[00:11:27.640 --> 00:11:29.240]  把這生命的道
[00:11:29.240 --> 00:11:33.240]  都講給百姓聽」
[00:11:33.240 --> 00:11:34.640]  當天使這樣說的時候
[00:11:34.640 --> 00:11:36.240]  你會看到神的心情
[00:11:36.240 --> 00:11:38.040]  何等的迫切
[00:11:38.040 --> 00:11:40.040]  一方面祂用奇妙的能力
[00:11:40.040 --> 00:11:42.440]  讓他們被釋放出來
[00:11:42.440 --> 00:11:45.040]  同時很清楚地表示出主的心意
[00:11:45.040 --> 00:11:47.240]  不讓這些全方位的人
[00:11:47.240 --> 00:11:49.240]  受到難阻
[00:11:49.240 --> 00:11:50.440]  一釋放他們的時候
[00:11:50.440 --> 00:11:51.440]  馬上吩咐
[00:11:51.440 --> 00:11:53.040]  你們要去
[00:11:53.040 --> 00:11:54.440]  你們繼續地去
[00:11:54.440 --> 00:11:56.040]  不要停止
[00:11:56.040 --> 00:11:59.240]  繼續地去讓人聽到福音
[00:11:59.240 --> 00:12:01.040]  將生命的道
[00:12:01.040 --> 00:12:05.240]  講述出去
[00:12:05.240 --> 00:12:07.840]  當你看到這一段話的時候
[00:12:07.840 --> 00:12:09.440]  你會感受到主的心
[00:12:09.440 --> 00:12:11.240]  何等的渴望
[00:12:11.240 --> 00:12:15.040]  人能夠聽見福音
[00:12:15.040 --> 00:12:16.440]  大家可能聽過一位人物
[00:12:16.440 --> 00:12:18.240]  叫做慕迪先生
[00:12:18.240 --> 00:12:19.040]  很早年的時候
[00:12:19.040 --> 00:12:21.240]  在美國的一位報道家
[00:12:21.240 --> 00:12:23.840]  他帶領了很多人信耶穌
[00:12:23.840 --> 00:12:25.840]  有一次他被邀請到英國
[00:12:25.840 --> 00:12:28.640]  在英國開一些報道聚會
[00:12:28.640 --> 00:12:30.840]  有一次他和一群牧師傳道
[00:12:30.840 --> 00:12:32.440]  大家坐下來聊天
[00:12:32.440 --> 00:12:34.840]  在一個房間裡
[00:12:34.840 --> 00:12:36.440]  在當時聚會還沒開始
[00:12:36.440 --> 00:12:38.040]  他去到窗口旁邊
[00:12:38.040 --> 00:12:40.640]  有幾位牧者走過去跟他聊天
[00:12:40.640 --> 00:12:42.640]  就問他:慕迪先生
[00:12:42.640 --> 00:12:44.840]  神禁使用你
[00:12:44.840 --> 00:12:48.840]  你報道的策略在哪裡呢?
[00:12:48.840 --> 00:12:50.240]  這麼多人信耶穌
[00:12:50.240 --> 00:12:51.840]  你傳福音的時候
[00:12:51.840 --> 00:12:54.440]  那個秘訣重點在哪裡呢?
[00:12:54.440 --> 00:12:57.240]  跟我們分享一下
[00:12:57.240 --> 00:13:00.640]  慕迪先生當時竟然沒有說話
[00:13:00.640 --> 00:13:02.240]  沒有回應他們
[00:13:02.240 --> 00:13:03.640]  他們很奇怪
[00:13:03.640 --> 00:13:05.040]  看一看慕迪先生
[00:13:05.040 --> 00:13:07.640]  竟然他流著眼淚
[00:13:07.640 --> 00:13:10.040]  什麼事情突然哭了?
[00:13:10.040 --> 00:13:12.040]  看到他望著窗口出面
[00:13:12.040 --> 00:13:13.040]  大家就問他:
[00:13:13.040 --> 00:13:14.640]  慕迪先生有什麼事情?
[00:13:14.640 --> 00:13:17.840]  有什麼令你這麼傷心?
[00:13:17.840 --> 00:13:19.840]  他就跟他們說:
[00:13:19.840 --> 00:13:22.240]  你們看一看外面
[00:13:22.240 --> 00:13:23.640]  他們看一看外面
[00:13:23.640 --> 00:13:24.440]  外面沒有什麼
[00:13:24.440 --> 00:13:26.640]  都是一條行人街道
[00:13:26.640 --> 00:13:28.040]  很多行人在那裡走
[00:13:28.040 --> 00:13:31.040]  有些長者坐在街邊的長椅上
[00:13:31.040 --> 00:13:34.640]  他說外面的街道沒有什麼
[00:13:34.640 --> 00:13:37.840]  慕迪先生就說:你們看不到
[00:13:37.840 --> 00:13:40.640]  這些長者很快他們沒有機會
[00:13:40.640 --> 00:13:43.640]  聽到主耶穌的福音
[00:13:43.640 --> 00:13:46.840]  很快他們會滅亡
[00:13:46.840 --> 00:13:49.840]  很多人很忙碌地跑來跑去
[00:13:49.840 --> 00:13:53.040]  他們沒有時間去聽主的福音
[00:13:53.040 --> 00:13:57.440]  他們會失去主給他們奇妙的救恩
[00:13:57.440 --> 00:14:01.040]  你們看不到嗎?
[00:14:01.040 --> 00:14:03.440]  突然間這一班牧師傳到
[00:14:03.440 --> 00:14:06.240]  他們突然間很明白
[00:14:06.240 --> 00:14:09.040]  不是什麼技巧什麼策略
[00:14:09.040 --> 00:14:11.440]  而是神將一顆愛人的心
[00:14:11.440 --> 00:14:15.440]  很深刻地放在慕迪先生的裡面
[00:14:15.440 --> 00:14:17.240]  他看到人的需要
[00:14:17.240 --> 00:14:19.240]  以至他帶著一種很迫切的心
[00:14:19.240 --> 00:14:24.640]  來講述這個叫人得救的福音
[00:14:24.640 --> 00:14:26.640]  因此這一班牧師傳到
[00:14:26.640 --> 00:14:28.440]  不敢再問其他問題
[00:14:28.440 --> 00:14:30.440]  他們只是知道
[00:14:30.440 --> 00:14:36.040]  愛、生命成為了傳福音最重要的動力
[00:14:36.040 --> 00:14:36.840]  在香港
[00:14:36.840 --> 00:14:39.640]  我不知道大家很多時候在你的公司
[00:14:39.640 --> 00:14:40.440]  在你的家裡
[00:14:40.440 --> 00:14:42.440]  見到很多不同的人的情況
[00:14:42.440 --> 00:14:44.240]  你的感受是怎樣?
[00:14:44.240 --> 00:14:46.040]  剛剛過了農曆新年
[00:14:46.040 --> 00:14:47.240]  我不知道大家有沒有留意
[00:14:47.240 --> 00:14:48.840]  每年的新年
[00:14:48.840 --> 00:14:51.040]  通常你會見到電視有報導
[00:14:51.040 --> 00:14:54.840]  有一些男士在廟宇的門口
[00:14:54.840 --> 00:14:57.040]  他們擠在那裡
[00:14:57.040 --> 00:15:01.840]  每個人拿著一些很粗的香
[00:15:01.840 --> 00:15:04.640]  預備擠進去做什麼?
[00:15:04.640 --> 00:15:07.440]  要插頭主香
[00:15:07.440 --> 00:15:08.840]  好幾次我看到電視
[00:15:08.840 --> 00:15:10.440]  一邊拍攝他們的時候
[00:15:10.440 --> 00:15:12.440]  他們被人鬆了個手肘
[00:15:12.440 --> 00:15:14.240]  然後他們的眼睛都閉上了
[00:15:14.240 --> 00:15:17.240]  因為煙影昏得很辛苦
[00:15:17.240 --> 00:15:19.640]  然後一開門的時候就衝進去
[00:15:19.640 --> 00:15:20.440]  有些跌倒
[00:15:20.440 --> 00:15:21.840]  真的有些人跌倒了
[00:15:21.840 --> 00:15:25.640]  然後衝過去壓開人家插
[00:15:25.640 --> 00:15:27.840]  為什麼這麼緊張?
[00:15:27.840 --> 00:15:30.440]  因為他們認為插了頭主香
[00:15:30.440 --> 00:15:33.840]  就可以得到福氣
[00:15:33.840 --> 00:15:37.040]  他們不知道真正的福氣
[00:15:37.040 --> 00:15:39.640]  不是來自插香
[00:15:39.640 --> 00:15:42.040]  他們不認識到
[00:15:42.040 --> 00:15:43.440]  神要賜給人的
[00:15:43.440 --> 00:15:46.840]  是真正永恆的福氣
[00:15:46.840 --> 00:15:50.840]  但是他們未認識耶穌
[00:15:50.840 --> 00:15:54.440]  當你留心回想你身邊的朋友
[00:15:54.440 --> 00:15:55.840]  有些時候你覺得
[00:15:55.840 --> 00:15:58.240]  好像跟他們沒有什麼認識
[00:15:58.240 --> 00:16:00.040]  但如果你為他們祈禱的時候
[00:16:00.040 --> 00:16:02.840]  你會發覺內心開始留心到
[00:16:02.840 --> 00:16:05.240]  這個人他的將來
[00:16:05.240 --> 00:16:07.640]  感受到他的需要
[00:16:07.640 --> 00:16:09.440]  神會感動你的心
[00:16:09.440 --> 00:16:14.040]  派翠曼蘭來幫助他們認識耶穌
[00:16:14.040 --> 00:16:15.640]  當時裡面提到
[00:16:15.640 --> 00:16:19.040]  主耶穌說:我令愛有陽
[00:16:19.040 --> 00:16:21.640]  不在這圈內的
[00:16:21.640 --> 00:16:23.840]  我必須令他們來
[00:16:23.840 --> 00:16:26.840]  讓他們可以聽我的聲音
[00:16:26.840 --> 00:16:30.440]  合成一群歸於一位的目者
[00:16:30.440 --> 00:16:33.040]  你留心主耶穌說話的時候
[00:16:33.040 --> 00:16:37.240]  我令愛有陽
[00:16:37.240 --> 00:16:39.440]  那些未曾認識耶穌的人
[00:16:39.440 --> 00:16:43.040]  主耶穌竟然都稱他們為陽
[00:16:43.040 --> 00:16:45.840]  在主耶穌的計劃裡
[00:16:45.840 --> 00:16:48.440]  有很多人祂要拯救
[00:16:48.440 --> 00:16:50.840]  他們仍然未曾認識耶穌
[00:16:50.840 --> 00:16:53.440]  而主耶穌很願意我們出去
[00:16:53.440 --> 00:16:57.440]  將他們都帶進陽圈裡
[00:16:57.440 --> 00:17:00.640]  主的心很渴望人能夠進入祂的陽圈
[00:17:00.640 --> 00:17:03.040]  因此祂常常來呼籲我們
[00:17:03.040 --> 00:17:05.040]  你們出去
[00:17:05.040 --> 00:17:09.040]  將人帶到我的陽圈裡
[00:17:09.040 --> 00:17:11.640]  我記得有一次我聽一位牧師來分享
[00:17:11.640 --> 00:17:14.240]  很多年之前
[00:17:14.240 --> 00:17:15.840]  因為牧師說到他
[00:17:15.840 --> 00:17:18.640]  是被邀請到前蘇聯的地方
[00:17:18.640 --> 00:17:21.240]  去聖彼得堡
[00:17:21.240 --> 00:17:23.440]  當時是大雪天
[00:17:23.440 --> 00:17:24.840]  很寒冷
[00:17:24.840 --> 00:17:28.240]  有人邀請他去了當地一個很高級的餐廳
[00:17:28.240 --> 00:17:29.640]  進去餐廳之後
[00:17:29.640 --> 00:17:31.240]  裡面很溫暖
[00:17:31.240 --> 00:17:33.840]  然後有很多美食在他的面前
[00:17:33.840 --> 00:17:36.040]  到處都是衣衫奔影
[00:17:36.040 --> 00:17:40.840]  很多人在享受美味的食物
[00:17:40.840 --> 00:17:43.640]  這個餐廳是對著街道
[00:17:43.640 --> 00:17:46.240]  有一塊玻璃窗
[00:17:46.240 --> 00:17:48.240]  外面正在下大雪
[00:17:48.240 --> 00:17:49.440]  但是這位牧師就說
[00:17:49.440 --> 00:17:51.640]  他看到在玻璃窗外面
[00:17:51.640 --> 00:17:54.440]  有三四個少年
[00:17:54.440 --> 00:17:58.640]  看上去就知道是一些流浪的少年人
[00:17:58.640 --> 00:18:00.440]  穿著很藍柳的衣服
[00:18:00.440 --> 00:18:03.240]  很貧窮的少年人
[00:18:03.240 --> 00:18:05.440]  他們看著裡面的賓客
[00:18:05.440 --> 00:18:08.440]  在吃著很美味的食品
[00:18:08.440 --> 00:18:10.240]  看到他們很渴望
[00:18:10.240 --> 00:18:11.240]  很餓
[00:18:11.240 --> 00:18:13.240]  想吃東西
[00:18:13.240 --> 00:18:16.840]  牧師正在猶豫如何回應這個情況的時候
