
[00:00:00.000 --> 00:00:03.880]  今天的經文是《河西雅書》六章一至三節
[00:03:45.240 --> 00:03:49.200]  是否需要長時間的考驗爲之好
[00:03:49.200 --> 00:03:52.440]  還是我剛剛認識神
[00:03:52.440 --> 00:03:54.400]  我認識很淺
[00:03:54.400 --> 00:03:56.800]  這樣爲之是好呢
[00:03:56.800 --> 00:03:59.480]  在新年今天第一個的主日
[00:03:59.480 --> 00:04:01.680]  我就是想和大家一起
[00:04:01.680 --> 00:04:05.160]  去思想我們與神的關係
[00:04:05.160 --> 00:04:05.920]  在新的一年
[00:04:05.920 --> 00:04:09.000]  我們如何進一步去認識神
[00:04:09.000 --> 00:04:12.040]  題目是力久常新認識神
[00:04:12.040 --> 00:04:15.240]  認識神既要力久
[00:04:15.240 --> 00:04:17.640]  也要常新
[00:04:17.640 --> 00:04:19.200]  讓我們低頭
[00:04:19.200 --> 00:04:21.640]  親愛的主我們滿心獻上感謝
[00:04:21.640 --> 00:04:24.960]  因爲從來不是我們主動認識你
[00:04:24.960 --> 00:04:26.960]  是主耶穌基督你揭示自己
[00:04:26.960 --> 00:04:28.400]  讓我們去認識
[00:04:28.400 --> 00:04:30.480]  從來不是我們去尋得見你
[00:04:30.480 --> 00:04:32.520]  是主耶穌你的恩手
[00:04:32.520 --> 00:04:35.800]  在渺茫當中尋找我們
[00:04:35.800 --> 00:04:37.680]  讓我們得着救恩
[00:04:37.680 --> 00:04:39.160]  我們也沒有能力自救
[00:04:39.160 --> 00:04:41.600]  也是主耶穌你去拯救我們
[00:04:41.600 --> 00:04:44.200]  父神今天讓我們見到我們的有限
[00:04:44.200 --> 00:04:47.360]  讓我們見到我們要有豐盛的生命
[00:04:47.360 --> 00:04:49.360]  作一個新造的人
[00:04:49.360 --> 00:04:52.320]  前提是要回到主耶穌基督你的當中
[00:04:52.320 --> 00:04:53.640]  認識神你
[00:04:53.640 --> 00:04:54.760]  不單止認識
[00:04:54.760 --> 00:04:56.200]  是盡心的認識
[00:04:56.200 --> 00:04:58.160]  並且一生一世的認識
[00:04:58.160 --> 00:05:00.440]  因爲神你配得我們的認識
[00:05:00.440 --> 00:05:02.920]  在你的裏面有無限的豐盛
[00:05:02.920 --> 00:05:04.280]  讓我們一生
[00:05:04.280 --> 00:05:07.520]  即使用一生也不能完全認識你
[00:05:07.520 --> 00:05:09.680]  因爲神你就是如此的奇妙
[00:05:09.680 --> 00:05:11.760]  讓我們有如此的盼望
[00:05:11.760 --> 00:05:13.720]  祈禱奉耶穌基督你的名及
[00:05:13.720 --> 00:05:14.680]  阿們
[00:05:14.680 --> 00:05:19.360]  首先認識神要力久
[00:05:19.360 --> 00:05:21.480]  《河西雅書》六章四節
[00:05:21.480 --> 00:05:22.520]  它這樣說
[00:05:22.520 --> 00:05:24.160]  主說:
[00:05:24.160 --> 00:05:29.080]  「伊法蓮,我可向你怎樣行呢?」
[00:05:29.080 --> 00:05:33.880]  「尤大,我可向你怎樣行呢?」
[00:05:33.880 --> 00:05:38.320]  「因爲你們的良善如同祖神的雲霧」
[00:05:38.320 --> 00:05:41.560]  「幽如鬆散的甘露」
[00:05:41.560 --> 00:05:43.720]  神將同一條問題
[00:05:43.720 --> 00:05:45.280]  祂問了兩次
[00:05:45.280 --> 00:05:46.800]  神是神
[00:05:46.800 --> 00:05:52.520]  難道神真的不知道應該怎樣做嗎?
[00:05:52.520 --> 00:05:56.720]  難道神拿不到主意嗎?
[00:05:56.720 --> 00:05:59.520]  神爲什麼會去問人
[00:05:59.520 --> 00:06:05.720]  「我可以向你怎樣行呢?」
[00:06:05.720 --> 00:06:07.480]  這個問題的理解
[00:06:07.480 --> 00:06:11.640]  就要回到《河西雅書》整卷書的故事
[00:06:11.640 --> 00:06:13.440]  《河西雅書》講述
[00:06:13.440 --> 00:06:20.400]  神吩咐先知河西雅去迎娶戈敏
[00:06:20.400 --> 00:06:22.280]  是婚姻故事
[00:06:22.280 --> 00:06:25.800]  不過這並非浪漫的愛情故事
[00:06:25.800 --> 00:06:29.920]  因爲戈敏是一個不忠的女人
[00:06:29.920 --> 00:06:33.360]  她離開、背叛、墮落
[00:06:33.360 --> 00:06:39.640]  跟隨其他愛人去滿足她生活上的需要和慾望
[00:06:39.640 --> 00:06:42.360]  不止一次
[00:06:42.360 --> 00:06:44.400]  是一次又一次
[00:06:44.400 --> 00:06:47.920]  但是神吩咐河西雅
[00:06:47.920 --> 00:06:50.960]  祂會繼續背叛你的
[00:06:50.960 --> 00:06:53.680]  但是你不要離開祂
[00:06:53.680 --> 00:06:55.520]  你要繼續愛祂
[00:06:55.520 --> 00:06:59.520]  你要去愛一個淫婦
[00:06:59.520 --> 00:07:01.360]  河西雅很大犧牲
[00:07:01.360 --> 00:07:02.800]  這就是先知
[00:07:02.800 --> 00:07:04.240]  祂不斷地付出
[00:07:04.240 --> 00:07:07.760]  不斷地被戈敏背叛
[00:07:07.760 --> 00:07:09.840]  神爲什麼要這樣做呢?
[00:07:09.840 --> 00:07:11.000]  我們要問
[00:07:11.000 --> 00:07:14.920]  神是否特別不喜歡河西雅呢?
[00:07:14.920 --> 00:07:18.280]  但聖經當然有它的意思
[00:07:18.280 --> 00:07:24.840]  這節經文叫「正如耶和華愛以色列人」
[00:07:24.840 --> 00:07:31.240]  整卷《河西雅書》是一個傷痛、忍耐、持久的愛的故事
[00:07:31.240 --> 00:07:33.520]  整卷書要表達的是
[00:07:33.520 --> 00:07:38.120]  戈敏怎樣對待河西雅
[00:07:38.120 --> 00:07:42.320]  人就怎樣對待神
[00:07:42.320 --> 00:07:47.320]  河西雅怎樣尋回戈敏
[00:07:47.320 --> 00:07:51.920]  神卻是怎樣尋回人
[00:07:51.920 --> 00:07:55.440]  我可向禰怎樣行呢?
[00:07:55.440 --> 00:07:59.720]  這句話不是要求一個答案
[00:07:59.720 --> 00:08:03.720]  並非神不知道自己應該怎麼做
[00:08:03.720 --> 00:08:06.440]  而是神對祂所愛的
[00:08:06.440 --> 00:08:10.800]  但又背叛自己的人的一個情感表達
[00:08:10.800 --> 00:08:14.720]  也可以是一個很心碎的反問
[00:08:14.720 --> 00:08:16.520]  「你要我怎麼做?」
[00:08:16.520 --> 00:08:18.280]  「你要我怎麼做?」
[00:08:18.280 --> 00:08:21.640]  你纔會回心轉意
[00:08:21.640 --> 00:08:26.120]  經文表達了以色列人是怎樣對待神
[00:08:26.120 --> 00:08:30.920]  他們並非從來對神不好
[00:08:30.920 --> 00:08:31.720]  你要留意
[00:08:31.720 --> 00:08:34.440]  他們並非從來對神不好
[00:08:34.440 --> 00:08:37.040]  神說你們的良善
[00:08:37.040 --> 00:08:38.760]  他們是有良善的
[00:08:38.760 --> 00:08:40.880]  他們對神是好的
[00:08:40.880 --> 00:08:43.160]  以良善去對神
[00:08:43.160 --> 00:08:50.000]  但他們的良善就好像祖神的雲霧
[00:08:50.000 --> 00:08:53.920]  每天都有 常常發生
[00:08:53.920 --> 00:08:56.120]  每天早上都可以有
[00:08:56.120 --> 00:08:58.240]  只是好像雲霧一樣
[00:08:58.240 --> 00:08:59.640]  好像霧水一樣
[00:08:59.640 --> 00:09:02.280]  他們對神的好
[00:09:02.280 --> 00:09:04.960]  是很短時間的
[00:09:04.960 --> 00:09:07.280]  快得很快就消失
[00:09:07.280 --> 00:09:09.880]  這段話的對象
[00:09:09.880 --> 00:09:15.240]  說明是以法蓮和猶大爲對象
[00:09:15.240 --> 00:09:18.840]  當時以色列已經分了南北兩國
[00:09:18.840 --> 00:09:20.640]  在北國
[00:09:20.640 --> 00:09:22.400]  聖賢拜偶像
[00:09:22.400 --> 00:09:24.320]  他們臉皮厚的很直接
[00:09:24.320 --> 00:09:25.160]  我們拜耶和華
[00:09:25.160 --> 00:09:27.200]  不過我們也拜其他東西
[00:09:27.200 --> 00:09:33.040]  以法蓮是北國明顯背道的國家裏面
[00:09:33.040 --> 00:09:35.160]  最強盛的一個支派
[00:09:35.160 --> 00:09:38.760]  南國支派就是猶大
[00:09:38.760 --> 00:09:40.560]  猶大就不同
[00:09:40.560 --> 00:09:41.960]  他一直相信
[00:09:41.960 --> 00:09:44.840]  或者自以爲自己是敬拜神的
[00:09:44.840 --> 00:09:48.040]  但他們慢慢變得無心
[00:09:48.040 --> 00:09:52.240]  猶大就代表在形式上敬拜神
[00:09:52.240 --> 00:09:53.960]  一個離棄神
[00:09:53.960 --> 00:09:55.840]  一個形式上敬拜神
[00:09:55.840 --> 00:09:57.560]  兩個都幫不上
[00:09:57.560 --> 00:09:59.320]  以色列人的問題
[00:09:59.320 --> 00:10:01.560]  在這節經文
[00:10:01.560 --> 00:10:02.920]  你看到
[00:10:02.920 --> 00:10:04.880]  他們不是不認識神
[00:10:04.880 --> 00:10:07.080]  我們也認識神
[00:10:07.080 --> 00:10:11.720]  他們是不能夠持久地認識神
[00:10:11.720 --> 00:10:12.880]  並且愛神
[00:10:12.880 --> 00:10:14.960]  他們不是沒有屬靈的回應
[00:10:14.960 --> 00:10:16.840]  而是他們那種屬靈的回應
[00:10:16.840 --> 00:10:20.600]  從來都不會持久
[00:10:20.600 --> 00:10:21.720]  弟兄姊妹
[00:10:21.720 --> 00:10:24.080]  你有沒有試過清晨起牀
[00:10:24.080 --> 00:10:25.520]  特別是冬天
[00:10:25.520 --> 00:10:28.520]  或者你去了一些營會在郊區
[00:10:28.520 --> 00:10:30.600]  你一打開門一打開窗
[00:10:30.600 --> 00:10:31.920]  哇!好漂亮啊
[00:10:31.920 --> 00:10:33.760]  整個風景
[00:10:33.760 --> 00:10:36.240]  整條街都是有云霧
[00:10:36.240 --> 00:10:39.560]  好像很有感覺
[00:10:39.560 --> 00:10:41.120]  我就特別搜尋了
[00:10:41.120 --> 00:10:44.440]  到底哪一個國家的清晨雲霧
[00:10:44.440 --> 00:10:47.800]  是特別有名特別有詩意的呢
[00:10:47.800 --> 00:10:49.080]  其中一個是這個地方
[00:10:49.080 --> 00:10:51.600]  大家猜不猜得到在哪裏
[00:10:51.600 --> 00:10:53.680]  我覺得這條河很難猜
[00:10:53.680 --> 00:10:54.480]  有一條船
[00:10:54.480 --> 00:10:57.720]  這條船就不像澳洲是有的
[00:10:57.720 --> 00:11:01.360]  不容易猜
[00:11:01.360 --> 00:11:03.160]  這裏是越南
[00:11:03.160 --> 00:11:05.600]  這是越南的湄公河
[00:11:05.600 --> 00:11:07.200]  都很漂亮很安靜
[00:11:07.200 --> 00:11:08.520]  很有氣氛
[00:11:08.520 --> 00:11:12.480]  如果大家找地方去旅行可以考慮一下
[00:11:12.480 --> 00:11:17.160]  但是清晨雲霧的特點
[00:11:17.160 --> 00:11:19.480]  是你不需要做什麼
[00:11:19.480 --> 00:11:21.360]  不用風吹
[00:11:21.360 --> 00:11:23.320]  你又不用下雨
[00:11:23.320 --> 00:11:26.480]  只要時間慢慢地流逝
[00:11:26.480 --> 00:11:29.200]  太陽慢慢地出來
[00:11:29.200 --> 00:11:31.160]  那些雲霧就沒有了
[00:11:31.160 --> 00:11:32.880]  沒有了詩意
[00:11:32.880 --> 00:11:34.000]  神說
[00:11:34.000 --> 00:11:35.880]  你們的良善
[00:11:35.880 --> 00:11:39.000]  如同早晨的雲霧
[00:11:39.000 --> 00:11:40.040]  他不是說
[00:11:40.040 --> 00:11:41.720]  以色列人你們沒有良善
[00:11:41.720 --> 00:11:43.320]  他沒有這樣說過
[00:11:43.320 --> 00:11:44.960]  他是很精準地說
[00:11:44.960 --> 00:11:49.080]  你們的良善是不需要敵人的
[00:11:49.080 --> 00:11:51.760]  不需要試探
[00:11:51.760 --> 00:11:55.520]  只要時間自然流逝
[00:11:55.520 --> 00:12:00.160]  你們對我的良善就會自然流逝
[00:12:00.160 --> 00:12:03.720]  以色列人有對神好
[00:12:03.720 --> 00:12:05.800]  但是他們對神的好
[00:12:05.800 --> 00:12:09.240]  就好像清晨的雲霧一樣
[00:12:09.240 --> 00:12:13.360]  他們對神那份情感的好
[00:12:13.360 --> 00:12:17.000]  支持不到中午
[00:12:17.000 --> 00:12:20.800]  經歷不了時間的考驗
[00:12:20.800 --> 00:12:25.520]  所以問題不是我們有沒有感動過
[00:12:25.520 --> 00:12:27.960]  而是感動過之後
[00:12:27.960 --> 00:12:31.040]  我們現在到底在做什麼
[00:12:31.040 --> 00:12:32.640]  很多時候我們都會說
[00:12:32.640 --> 00:12:34.880]  那次退休會真的很有感動
[00:12:34.880 --> 00:12:37.600]  那首詩歌我唱起來很有回應
[00:12:37.600 --> 00:12:40.520]  那邊道聽起來很有得着
[00:12:40.520 --> 00:12:42.000]  你要搞清楚
[00:12:42.000 --> 00:12:43.480]  這一切都不是問題
[00:12:43.480 --> 00:12:45.080]  一切都是好的
[00:12:45.080 --> 00:12:46.600]  但是神可能會問
[00:12:46.600 --> 00:12:48.880]  或者我們都應該去想
[00:12:48.880 --> 00:12:50.840]  三個月之後呢?
[00:12:50.840 --> 00:12:52.720]  半年之後又怎麼樣?
[00:12:52.720 --> 00:12:55.400]  當一切的生活回覆平凡
[00:12:55.400 --> 00:12:57.800]  當你的信仰沒有掌聲
[00:12:57.800 --> 00:12:59.680]  身邊的人沒有特別的鼓勵
[00:12:59.680 --> 00:13:02.120]  你都沒有那種情緒的推動
[00:13:02.120 --> 00:13:04.760]  你還會不會繼續認識神
[00:13:04.760 --> 00:13:06.800]  與神同行?
[00:13:06.800 --> 00:13:08.320]  如果神對人的回應
[00:13:08.320 --> 00:13:09.560]  如果人對神的回應
[00:13:09.560 --> 00:13:11.720]  每次只是停留在早上
[00:13:11.720 --> 00:13:13.360]  時間一過
[00:13:13.360 --> 00:13:14.680]  太陽一出
[00:13:14.680 --> 00:13:15.560]  我們的信仰
[00:13:15.560 --> 00:13:20.160]  我們對神的認識就消散
[00:13:20.160 --> 00:13:22.280]  那我們的信仰
[00:13:22.280 --> 00:13:23.720]  我們的認識
[00:13:23.720 --> 00:13:26.320]  其實只不過好像雲霧一樣
[00:13:26.320 --> 00:13:30.320]  認識神不是一時的激動
[00:13:30.320 --> 00:13:33.360]  不是一朝一夕的感動
[00:13:33.360 --> 00:13:35.200]  不是一次的熱心
[00:13:35.200 --> 00:13:37.560]  不是一次的奉獻
[00:13:37.560 --> 00:13:39.600]  而是一夥原意
[00:13:39.600 --> 00:13:43.120]  經歷時間的磨練
[00:13:43.120 --> 00:13:44.560]  這段時間裏面
[00:13:44.560 --> 00:13:47.360]  必定會發生跌倒
[00:13:47.360 --> 00:13:48.880]  被遙說
[00:13:48.880 --> 00:13:50.400]  被尋回
[00:13:50.400 --> 00:13:52.960]  但我們仍然堅持
[00:13:52.960 --> 00:13:55.560]  花一生去認識神
[00:13:55.560 --> 00:13:57.200]  所以弟兄姐妹
[00:13:57.200 --> 00:14:00.040]  認識神要時間
[00:14:00.040 --> 00:14:01.560]  要力久
[00:14:01.560 --> 00:14:05.440]  認識神是需要力久
[00:14:05.440 --> 00:14:07.040]  第二點
[00:14:07.040 --> 00:14:10.840]  我會說認識神要常新
[00:14:10.840 --> 00:14:13.280]  常常更新
[00:14:13.280 --> 00:14:15.880]  俄西亞書六章六節
[00:14:15.880 --> 00:14:18.880]  「我喜愛良善
[00:14:18.880 --> 00:14:21.440]  或逆憐憫
[00:14:21.440 --> 00:14:24.080]  不喜愛祭祀
[00:14:24.080 --> 00:14:25.240]  喜愛認識神
[00:14:25.240 --> 00:14:27.240]  勝於凡祭」
[00:14:27.240 --> 00:14:30.280]  這節經文在聖經裏很特別
[00:14:30.280 --> 00:14:32.640]  因爲它不止出現過一次
[00:14:32.640 --> 00:14:34.160]  而這節經文
[00:14:34.160 --> 00:14:38.680]  深深地演繹了當時以色列人的境況
[00:14:38.680 --> 00:14:42.000]  剛纔說過以色列人不是不認識神
[00:14:42.000 --> 00:14:46.120]  不過他們不止認識一個神
[00:14:46.120 --> 00:14:49.880]  他們不是不討神的起源
[00:14:49.880 --> 00:14:55.560]  不過他們不止討一個神的起源
[00:14:55.560 --> 00:14:58.440]  他們不是不熟悉律法
[00:14:58.440 --> 00:15:00.760]  他們不是不願意獻祭
[00:15:00.760 --> 00:15:06.720]  他們不是缺乏各種儀式
[00:15:06.720 --> 00:15:13.720]  他們以爲獻祭等於討神的起源
[00:15:13.720 --> 00:15:15.240]  我再說一次
[00:15:15.240 --> 00:15:20.560]  他們以爲獻祭等於討神的起源
[00:15:20.560 --> 00:15:22.400]  以爲祭祀、以爲凡祭
[00:15:22.400 --> 00:15:24.080]  做了就行了
[00:15:24.080 --> 00:15:25.520]  我做了要做的事
[00:15:25.520 --> 00:15:27.480]  神你就歡喜了
[00:15:27.480 --> 00:15:34.080]  他們忘記了比起這些更重要的事
[00:15:34.080 --> 00:15:38.800]  他們忘記了神真正喜愛的是什麼
[00:15:38.800 --> 00:15:40.080]  在舊約裏面
[00:15:40.080 --> 00:15:43.440]  這句話的對象是以色列人
[00:15:43.440 --> 00:15:45.160]  但在新約馬太福音
[00:15:45.160 --> 00:15:48.520]  耶穌也引用過這句話兩次
[00:15:48.520 --> 00:15:53.320]  而當時的對象是最熟悉聖經
[00:15:53.320 --> 00:15:55.920]  最嚴謹的法利塞人
[00:15:55.920 --> 00:15:58.320]  他們守一切的規範
[00:15:58.320 --> 00:16:01.200]  耶穌偏偏用這句話跟他們說
[00:16:01.200 --> 00:16:05.040]  而兩者以色列人和法利塞人相似的地方
[00:16:05.040 --> 00:16:10.480]  他們對神的敬拜和關係
[00:16:10.480 --> 00:16:13.720]  他們不像雲霧那樣短暫
[00:16:13.720 --> 00:16:16.640]  我們知道他們很有堅持
[00:16:16.640 --> 00:16:19.000]  很長時間地堅持
[00:16:19.000 --> 00:16:21.040]  可能比我們還要堅持
[00:16:21.040 --> 00:16:22.760]  不過在長時間裏
[00:16:22.760 --> 00:16:26.240]  他們對神從前的那種認識
[00:16:26.240 --> 00:16:31.240]  在今天成爲他們對更加認識神的障礙
[00:16:31.240 --> 00:16:32.120]  我重複這一句
[00:16:32.120 --> 00:16:34.000]  他們從前對神的認識
[00:16:34.000 --> 00:16:37.920]  今天成爲他們對認識神的障礙
[00:16:37.920 --> 00:16:41.160]  他們從前知道獻祭是神喜悅的
[00:16:41.160 --> 00:16:45.720]  但他們忘記了神喜悅的不只是獻祭
[00:16:45.720 --> 00:16:50.480]  彷彿好像今天知道祀奉神是土神喜悅的
[00:16:50.480 --> 00:16:52.680]  但我們忘記了
[00:16:52.680 --> 00:16:57.800]  神喜悅的不只是我們侍奉神
[00:16:57.800 --> 00:17:01.920]  以色列人當時是一種習以爲常
[00:17:01.920 --> 00:17:03.680]  孤步自封
[00:17:03.680 --> 00:17:06.120]  缺乏追求的境況
[00:17:06.120 --> 00:17:07.400]  所以神就說
[00:17:07.400 --> 00:17:09.320]  「我喜愛良善
[00:17:09.320 --> 00:17:11.360]  我不喜愛制自
[00:17:11.360 --> 00:17:14.640]  我喜愛你們用良善真心對我
[00:17:14.640 --> 00:17:20.280]  我喜愛你們用真心想認識我」
[00:17:20.280 --> 00:17:25.000]  這一節的經文是神向人表達的心底話
[00:17:25.000 --> 00:17:28.880]  是神表達自己的情感的剖白
[00:17:28.880 --> 00:17:33.920]  神喜愛的是真心的追求
[00:17:33.920 --> 00:17:36.680]  用我們的內心去認識神
[00:17:36.680 --> 00:17:41.000]  而不是習慣了的一種表現
[00:17:41.000 --> 00:17:44.480]  弟兄姊妹你有沒有養過花?
[00:17:44.480 --> 00:17:48.280]  花盆栽剛剛買回家
[00:17:48.280 --> 00:17:50.280]  很鮮豔
[00:17:50.280 --> 00:17:51.560]  充滿活力
[00:17:51.560 --> 00:17:53.240]  你定期澆水
[00:17:53.240 --> 00:17:54.520]  你關心一下它
[00:17:54.520 --> 00:17:56.240]  有人說你和花兒聊天
[00:17:56.240 --> 00:17:57.800]  它開得好看一點
[00:17:57.800 --> 00:17:59.560]  我試過
[00:17:59.560 --> 00:18:01.840]  它也熬不了很久
[00:18:01.840 --> 00:18:03.000]  日子久了
[00:18:03.000 --> 00:18:06.360]  你會發覺那些花
[00:18:06.360 --> 00:18:07.800]  放着也放着
[00:18:07.800 --> 00:18:09.000]  沒什麼特別
[00:18:09.000 --> 00:18:10.200]  天天都澆水
[00:18:10.200 --> 00:18:11.160]  反而日子久了
[00:18:11.160 --> 00:18:13.600]  覺得澆水真的麻煩
[00:18:13.600 --> 00:18:16.480]  如果它不澆水也大就好了
[00:18:16.480 --> 00:18:20.480]  觀察它和它聊天就越來越疏
[00:18:20.480 --> 00:18:22.200]  看的時候就忘記了它
[00:18:22.200 --> 00:18:23.880]  忘記了澆水又掉了一塊葉子
[00:18:23.880 --> 00:18:25.760]  真是不好意思
[00:18:25.760 --> 00:18:27.280]  甚至又不剪
[00:18:27.280 --> 00:18:29.600]  不剪的時候又不換泥土
[00:18:29.600 --> 00:18:31.360]  它敷着敷着敷着
[00:18:31.360 --> 00:18:33.040]  好像我一樣
[00:18:33.040 --> 00:18:33.760]  習慣了
[00:18:33.760 --> 00:18:36.000]  節哀順變
[00:18:36.000 --> 00:18:39.120]  花就會慢慢失去了活力
[00:18:39.120 --> 00:18:40.560]  沒了顏色
[00:18:40.560 --> 00:18:44.200]  花的生命就越來越短暫
[00:18:44.200 --> 00:18:46.080]  同樣的
[00:18:46.080 --> 00:18:47.680]  我們對神的愛
[00:18:47.680 --> 00:18:49.440]  我們對神的認識
[00:18:49.440 --> 00:18:51.960]  如果只是停留在
[00:18:51.960 --> 00:18:55.400]  習慣認識的那種親近的服侍
[00:18:55.400 --> 00:18:56.960]  如果只是停留在
[00:18:56.960 --> 00:18:58.760]  我知道應該要怎樣的
[00:18:58.760 --> 00:19:00.640]  大概我都知道神想怎樣的
[00:19:00.640 --> 00:19:03.080]  大概我知道我應該怎樣做的
[00:19:03.080 --> 00:19:04.320]  其實我們的
[00:19:04.320 --> 00:19:06.720]  屬靈的生命就好像花一樣
[00:19:06.720 --> 00:19:08.240]  它長時間存在
[00:19:08.240 --> 00:19:10.000]  可以擺放很久
[00:19:10.000 --> 00:19:13.840]  但已經失去了活力和新鮮感
[00:19:13.840 --> 00:19:15.440]  聽姐妹
[00:19:15.440 --> 00:19:18.640]  所以《河西雅書》第六章第六節
[00:19:18.640 --> 00:19:21.240]  不是神對人的責備
[00:19:21.240 --> 00:19:26.200]  而是神向人打開自己的心那一刻
[00:19:26.200 --> 00:19:27.960]  當神祂說
[00:19:27.960 --> 00:19:30.640]  「我喜愛良善」
[00:19:30.640 --> 00:19:33.480]  即是我喜愛禰真心待我
[00:19:33.480 --> 00:19:36.360]  我想禰真心認識我
