
[00:00:00.000 --> 00:00:02.000]  各位頂點會主內平安
[00:02:02.000 --> 00:02:04.000]  或者等等種種不同的原因
[00:02:04.000 --> 00:02:06.000]  當我們移民的時候
[00:02:06.000 --> 00:02:08.000]  我想問問在座當中
[00:02:08.000 --> 00:02:10.000]  你們是怎樣來到澳洲的?
[00:02:10.000 --> 00:02:14.000]  有沒有人坐飛機?
[00:02:14.000 --> 00:02:16.000]  有,坐飛機的
[00:02:16.000 --> 00:02:22.000]  有沒有人坐船?
[00:02:22.000 --> 00:02:24.000]  沒有,沒有人坐船
[00:02:24.000 --> 00:02:26.000]  有沒有人走路?
[00:02:26.000 --> 00:02:28.000]  沒有,應該都不會走路
[00:02:28.000 --> 00:02:30.000]  除非在另一個省走路
[00:02:30.000 --> 00:02:32.000]  坐車都不會
[00:02:32.000 --> 00:02:34.000]  其實提到我們坐飛機過來澳洲
[00:02:34.000 --> 00:02:36.000]  其實在百幾二百年前
[00:02:36.000 --> 00:02:38.000]  那些人是怎樣移民?
[00:02:38.000 --> 00:02:40.000]  用什麼交通工具?
[00:02:40.000 --> 00:02:42.000]  通常都是坐船
[00:02:42.000 --> 00:02:44.000]  特別是坐船
[00:02:44.000 --> 00:02:46.000]  譬如在澳洲
[00:02:46.000 --> 00:02:48.000]  百幾二百年前
[00:02:48.000 --> 00:02:50.000]  有些歐洲的移民
[00:02:50.000 --> 00:02:52.000]  他們坐船來到這裡
[00:02:52.000 --> 00:02:54.000]  我聽過一個故事
[00:02:54.000 --> 00:02:56.000]  不知道是真是假
[00:02:56.000 --> 00:02:58.000]  話說有三個基督徒
[00:02:58.000 --> 00:03:00.000]  從一個地方移民到另一個地方
[00:03:00.000 --> 00:03:02.000]  他們當時都是
[00:03:02.000 --> 00:03:04.000]  百幾二百年前都是坐船
[00:03:04.000 --> 00:03:06.000]  坐船當中
[00:03:06.000 --> 00:03:08.000]  他們經過當中遇到一個船難
[00:03:08.000 --> 00:03:12.000]  三個就漂流到一個島裡
[00:03:12.000 --> 00:03:14.000]  在那個島裡
[00:03:14.000 --> 00:03:16.000]  在那個島裡
[00:03:16.000 --> 00:03:18.000]  遇到一些原住民
[00:03:18.000 --> 00:03:20.000]  那些原住民就抓了他們三個
[00:03:20.000 --> 00:03:22.000]  為什麼呢?
[00:03:22.000 --> 00:03:24.000]  因為那個地方是一個
[00:03:24.000 --> 00:03:26.000]  食人族的地方
[00:03:26.000 --> 00:03:28.000]  抓他們三個之後
[00:03:28.000 --> 00:03:30.000]  想帶他們去郵長那裡
[00:03:30.000 --> 00:03:32.000]  郵長就想
[00:03:32.000 --> 00:03:34.000]  吃了這三個人
[00:03:34.000 --> 00:03:36.000]  這三個人都沒見過
[00:03:36.000 --> 00:03:38.000]  人種都應該好吃
[00:03:38.000 --> 00:03:40.000]  接著呢
[00:03:40.000 --> 00:03:42.000]  想吃他們的時候
[00:03:42.000 --> 00:03:44.000]  他們就叫
[00:03:44.000 --> 00:03:46.000]  千萬不要殺我
[00:03:46.000 --> 00:03:48.000]  其實提到移民
[00:03:48.000 --> 00:03:50.000]  其實現在人們最想去哪些地方
[00:03:50.000 --> 00:03:52.000]  哪些國家
[00:03:52.000 --> 00:03:54.000]  美國
[00:03:54.000 --> 00:03:56.000]  最近香港
[00:03:56.000 --> 00:03:58.000]  這幾年很多人移民到哪裡
[00:03:58.000 --> 00:04:00.000]  英國
[00:04:00.000 --> 00:04:02.000]  可能大家移民到澳洲
[00:04:02.000 --> 00:04:04.000]  或者不同的原因來到澳洲
[00:04:04.000 --> 00:04:06.000]  英美澳加等等
[00:04:06.000 --> 00:04:08.000]  這些比較熱門的地方
[00:04:08.000 --> 00:04:10.000]  大家知道那些人最不想移民到哪裡嗎?
[00:04:10.000 --> 00:04:12.000]  非洲
[00:04:12.000 --> 00:04:14.000]  有些人說非洲
[00:04:14.000 --> 00:04:16.000]  還有呢?
[00:04:16.000 --> 00:04:20.000]  不要這麼大聲
[00:04:20.000 --> 00:04:22.000]  中國
[00:04:22.000 --> 00:04:24.000]  都不是
[00:04:24.000 --> 00:04:26.000]  那些人最不想移民到哪裡
[00:04:26.000 --> 00:04:28.000]  什麼國家呢?
[00:04:28.000 --> 00:04:30.000]  我們第二天都會去的
[00:04:30.000 --> 00:04:32.000]  天國
[00:04:32.000 --> 00:04:34.000]  很多人都不想移民到天國
[00:04:34.000 --> 00:04:36.000]  接著那三個都不想移民到天國
[00:04:36.000 --> 00:04:38.000]  接著領袖抓了他們
[00:04:38.000 --> 00:04:40.000]  就要殺他們
[00:04:40.000 --> 00:04:42.000]  接著他們就求領袖
[00:04:42.000 --> 00:04:44.000]  不要殺我們
[00:04:44.000 --> 00:04:46.000]  接著呢
[00:04:46.000 --> 00:04:48.000]  領袖就跟那三個人說
[00:04:48.000 --> 00:04:50.000]  我可以不殺你們
[00:04:50.000 --> 00:04:52.000]  但是有兩個條件
[00:04:52.000 --> 00:04:54.000]  第一個條件
[00:04:54.000 --> 00:04:56.000]  你們每人就去找十個
[00:04:56.000 --> 00:04:58.000]  相同的水果回來
[00:04:58.000 --> 00:05:00.000]  第一個條件
[00:05:00.000 --> 00:05:02.000]  你找十個不同的水果回來
[00:05:02.000 --> 00:05:04.000]  找到之後我就會跟你說第二個條件
[00:05:04.000 --> 00:05:06.000]  三個人就去找
[00:05:06.000 --> 00:05:08.000]  三個人去島上找
[00:05:08.000 --> 00:05:10.000]  第一個人
[00:05:10.000 --> 00:05:12.000]  他就找到
[00:05:12.000 --> 00:05:14.000]  找到十個西瓜回來
[00:05:14.000 --> 00:05:16.000]  都挺重的
[00:05:16.000 --> 00:05:18.000]  拿著十個西瓜回來
[00:05:18.000 --> 00:05:20.000]  接著那個油長就跟他說
[00:05:20.000 --> 00:05:22.000]  第二個條件
[00:05:22.000 --> 00:05:24.000]  第二個條件是什麼呢?
[00:05:24.000 --> 00:05:26.000]  你拿十個西瓜回來
[00:05:26.000 --> 00:05:28.000]  你
[00:05:28.000 --> 00:05:30.000]  跟我吃光它
[00:05:30.000 --> 00:05:32.000]  吃的途中不准笑
[00:05:32.000 --> 00:05:34.000]  接著他就吃
[00:05:34.000 --> 00:05:36.000]  吃吃吃
[00:05:36.000 --> 00:05:38.000]  那些西瓜都很大
[00:05:38.000 --> 00:05:40.000]  那些地方吃不下去
[00:05:40.000 --> 00:05:42.000]  接著那個油長
[00:05:42.000 --> 00:05:44.000]  就一刀殺了他
[00:05:44.000 --> 00:05:46.000]  接著第二個
[00:05:46.000 --> 00:05:48.000]  又拿那些水果回來
[00:05:48.000 --> 00:05:50.000]  第二個拿了什麼
[00:05:50.000 --> 00:05:52.000]  拿了什麼水果回來呢?
[00:05:52.000 --> 00:05:54.000]  第二個就拿了十個
[00:05:54.000 --> 00:05:56.000]  草莓回來
[00:05:56.000 --> 00:05:58.000]  拿回來之後又跟他說第二個條件
[00:05:58.000 --> 00:06:00.000]  第二個條件是什麼?
[00:06:00.000 --> 00:06:02.000]  吃的時候你吃光它
[00:06:02.000 --> 00:06:04.000]  吃的時候不准笑
[00:06:04.000 --> 00:06:06.000]  我就不殺你
[00:06:06.000 --> 00:06:08.000]  吃吃吃
[00:06:08.000 --> 00:06:10.000]  突然間那個油長又殺了他
[00:06:10.000 --> 00:06:12.000]  殺了第二個人
[00:06:12.000 --> 00:06:14.000]  為什麼會殺第二個人呢?
[00:06:14.000 --> 00:06:16.000]  一會兒再說
[00:06:16.000 --> 00:06:18.000]  我們這一代的人
[00:06:18.000 --> 00:06:20.000]  移民
[00:06:20.000 --> 00:06:22.000]  兩百多二百年前的移民
[00:06:22.000 --> 00:06:24.000]  甚至聖經的年代
[00:06:24.000 --> 00:06:26.000]  都有人移民
[00:06:26.000 --> 00:06:28.000]  今天跟大家分享
[00:06:28.000 --> 00:06:30.000]  這段經文
[00:06:30.000 --> 00:06:32.000]  講到一個移民家庭的經歷
[00:06:32.000 --> 00:06:34.000]  在講這個經歷
[00:06:34.000 --> 00:06:36.000]  這段經文之前
[00:06:36.000 --> 00:06:38.000]  我們是同心去低頭禱告
[00:06:38.000 --> 00:06:42.000]  賜真你的聖靈
[00:06:42.000 --> 00:06:44.000]  我們求你
[00:06:44.000 --> 00:06:46.000]  充滿於這個場地
[00:06:46.000 --> 00:06:48.000]  讓我們
[00:06:48.000 --> 00:06:50.000]  無論
[00:06:50.000 --> 00:06:52.000]  聽的講的
[00:06:52.000 --> 00:06:54.000]  我們的
[00:06:54.000 --> 00:06:56.000]  眼
[00:06:56.000 --> 00:06:58.000]  我們看見你的真理
[00:06:58.000 --> 00:07:00.000]  我們的耳朵
[00:07:00.000 --> 00:07:02.000]  聽見你的真理
[00:07:02.000 --> 00:07:04.000]  還有我們的心
[00:07:04.000 --> 00:07:06.000]  去充滿你的真理
[00:07:06.000 --> 00:07:08.000]  聖靈
[00:07:08.000 --> 00:07:10.000]  就求你在這個會場當中
[00:07:10.000 --> 00:07:12.000]  無論講的
[00:07:12.000 --> 00:07:14.000]  聽的
[00:07:14.000 --> 00:07:16.000]  我們都能夠同感一鈴
[00:07:16.000 --> 00:07:18.000]  讓聖靈去帶領我們
[00:07:18.000 --> 00:07:20.000]  我們這樣祈禱教託
[00:07:20.000 --> 00:07:22.000]  在奉耶穌基督得聖名字祈求
[00:07:22.000 --> 00:07:24.000]  阿們
[00:07:24.000 --> 00:07:26.000]  在路德記
[00:07:26.000 --> 00:07:28.000]  一章一至四節
[00:07:28.000 --> 00:07:30.000]  開頭我們就
[00:07:30.000 --> 00:07:32.000]  讀了
[00:07:32.000 --> 00:07:34.000]  分成三個段落
[00:07:34.000 --> 00:07:36.000]  第一個段落就是
[00:07:36.000 --> 00:07:38.000]  經歷死別的創傷
[00:07:38.000 --> 00:07:40.000]  第一到第五節
[00:07:40.000 --> 00:07:42.000]  當時這段經文是什麼時候
[00:07:52.000 --> 00:07:54.000]  這裡一章一至裡面講到什麼
[00:07:54.000 --> 00:07:56.000]  剛才講到一章一至
[00:07:56.000 --> 00:07:58.000]  一章一至是什麼
[00:07:58.000 --> 00:08:00.000]  一是斯丙正
[00:08:00.000 --> 00:08:02.000]  的時候
[00:08:02.000 --> 00:08:04.000]  斯丙丙正是什麼時候
[00:08:04.000 --> 00:08:06.000]  從我們比較宏觀一點去看
[00:08:06.000 --> 00:08:08.000]  從一個宏觀一點去看
[00:08:08.000 --> 00:08:10.000]  從摩西去帶領埃及人
[00:08:10.000 --> 00:08:12.000]  出埃及之後去到
[00:08:12.000 --> 00:08:14.000]  曠野
[00:08:14.000 --> 00:08:16.000]  約書亞就帶他們進去
[00:08:16.000 --> 00:08:18.000]  叫做一個
[00:08:18.000 --> 00:08:20.000]  英去之地
[00:08:20.000 --> 00:08:22.000]  就是今天以色列的地方
[00:08:22.000 --> 00:08:24.000]  當時
[00:08:24.000 --> 00:08:26.000]  以色列的地方就受到很多外邦人
[00:08:26.000 --> 00:08:28.000]  去打仗
[00:08:28.000 --> 00:08:30.000]  所以士師其中一個功能就是
[00:08:30.000 --> 00:08:32.000]  去打仗
[00:08:32.000 --> 00:08:34.000]  他們的功能就是打仗
[00:08:34.000 --> 00:08:36.000]  剛才說士師丙正的時候
[00:08:36.000 --> 00:08:38.000]  接著另外一個
[00:08:38.000 --> 00:08:40.000]  在士師記最後一章最後一節裡面講到什麼
[00:08:40.000 --> 00:08:46.000]  當時是什麼情況
[00:08:48.000 --> 00:08:50.000]  打時以色列終末有王
[00:08:50.000 --> 00:08:52.000]  國人就怎樣
[00:08:52.000 --> 00:08:54.000]  任意而行
[00:08:54.000 --> 00:08:56.000]  士師丙正的時候他們
[00:08:56.000 --> 00:08:58.000]  遭遇饑荒
[00:08:58.000 --> 00:09:00.000]  當時他們因為
[00:09:00.000 --> 00:09:02.000]  沒得吃
[00:09:02.000 --> 00:09:04.000]  要謀生的緣故
[00:09:04.000 --> 00:09:06.000]  這個家庭做了什麼決定
[00:09:06.000 --> 00:09:08.000]  離開
[00:09:08.000 --> 00:09:10.000]  離開猶大
[00:09:10.000 --> 00:09:12.000]  去到伯利恆
[00:09:12.000 --> 00:09:14.000]  大家可以看右邊的圖
[00:09:14.000 --> 00:09:16.000]  就是從伯利恆這個地方
[00:09:16.000 --> 00:09:18.000]  就去到摩訶這個平原的地方
[00:09:18.000 --> 00:09:20.000]  他們
[00:09:20.000 --> 00:09:22.000]  因為饑荒沒得吃
[00:09:22.000 --> 00:09:24.000]  要謀生的緣故
[00:09:24.000 --> 00:09:26.000]  就從伯利恆去到摩訶地
[00:09:26.000 --> 00:09:28.000]  伯利恆另外一個
[00:09:28.000 --> 00:09:30.000]  是一個城市
[00:09:30.000 --> 00:09:32.000]  這個城市的意思是什麼
[00:09:32.000 --> 00:09:34.000]  大家知道嗎
[00:09:34.000 --> 00:09:36.000]  伯利恆
[00:09:36.000 --> 00:09:38.000]  另外
[00:09:38.000 --> 00:09:40.000]  他的意思就是
[00:09:40.000 --> 00:09:42.000]  一個麵包之家
[00:09:42.000 --> 00:09:44.000]  House of Bread
[00:09:44.000 --> 00:09:46.000]  正所謂人生無常
[00:09:46.000 --> 00:09:48.000]  想不到
[00:09:48.000 --> 00:09:50.000]  在麵包之家裡會怎樣
[00:09:50.000 --> 00:09:52.000]  遭遇饑荒
[00:09:52.000 --> 00:09:54.000]  沒得吃
[00:09:54.000 --> 00:09:56.000]  要挨餓
[00:09:56.000 --> 00:09:58.000]  這個家庭就因為
[00:09:58.000 --> 00:10:00.000]  沒得吃的緣故
[00:10:00.000 --> 00:10:02.000]  而他們要離開
[00:10:02.000 --> 00:10:04.000]  這個麵包之家
[00:10:04.000 --> 00:10:06.000]  這個其實都是很合理
[00:10:06.000 --> 00:10:08.000]  很理所當然
[00:10:08.000 --> 00:10:10.000]  無可厚非
[00:10:10.000 --> 00:10:12.000]  所以那時候
[00:10:12.000 --> 00:10:14.000]  離開了這個麵包之家
[00:10:14.000 --> 00:10:16.000]  去到摩訶地
[00:10:16.000 --> 00:10:18.000]  而這一家人
[00:10:18.000 --> 00:10:20.000]  一家有幾口
[00:10:20.000 --> 00:10:22.000]  一家有四口
[00:10:22.000 --> 00:10:24.000]  他們叫什麼名字呢
[00:10:24.000 --> 00:10:26.000]  爸爸就叫做
[00:10:26.000 --> 00:10:28.000]  伊利米勒
[00:10:28.000 --> 00:10:30.000]  媽媽就叫做蘭娥米
[00:10:30.000 --> 00:10:32.000]  在聖經裡面
[00:10:32.000 --> 00:10:34.000]  通常
[00:10:34.000 --> 00:10:36.000]  一個"以"字
[00:10:36.000 --> 00:10:38.000]  翻譯成中文
[00:10:38.000 --> 00:10:40.000]  是"以"字
[00:10:40.000 --> 00:10:42.000]  什麼意思呢
[00:10:42.000 --> 00:10:44.000]  以色列
[00:10:44.000 --> 00:10:46.000]  以利亞
[00:10:46.000 --> 00:10:48.000]  以馬內里
[00:10:48.000 --> 00:10:50.000]  這個"以"字是什麼意思呢
[00:10:50.000 --> 00:10:52.000]  這個"以"字是什麼意思呢
[00:10:52.000 --> 00:10:56.000]  這個"以"字
[00:10:56.000 --> 00:10:58.000]  是指誰呢
[00:10:58.000 --> 00:11:00.000]  神嘛
[00:11:00.000 --> 00:11:02.000]  以色列就是神
[00:11:02.000 --> 00:11:04.000]  以色列就是神得勝
[00:11:04.000 --> 00:11:06.000]  以利亞就是我神賜耶和華
[00:11:06.000 --> 00:11:08.000]  以馬內里
[00:11:08.000 --> 00:11:10.000]  與人同在
[00:11:10.000 --> 00:11:12.000]  以利米勒呢
[00:11:12.000 --> 00:11:14.000]  就是神賜王
[00:11:14.000 --> 00:11:16.000]  我的神是王的意思
[00:11:16.000 --> 00:11:18.000]  當時一家四口
[00:11:18.000 --> 00:11:20.000]  他們因為賺錢的緣故
[00:11:20.000 --> 00:11:22.000]  離開自己的家鄉
[00:11:22.000 --> 00:11:24.000]  伊法塔
[00:11:24.000 --> 00:11:26.000]  然後去了摩訶地
[00:11:26.000 --> 00:11:28.000]  首先諷刺的是
[00:11:28.000 --> 00:11:30.000]  麵包之家竟然會遭遇饑荒
[00:11:30.000 --> 00:11:32.000]  第二個諷刺是什麼
[00:11:32.000 --> 00:11:34.000]  一個人的名字
[00:11:34.000 --> 00:11:36.000]  他有神
[00:11:36.000 --> 00:11:38.000]  但是他離開了
[00:11:38.000 --> 00:11:40.000]  神所應許
[00:11:40.000 --> 00:11:42.000]  給他的地方
[00:11:42.000 --> 00:11:44.000]  去到一個外邦人的地方
[00:11:44.000 --> 00:11:46.000]  他面對外邦人的生活
[00:11:46.000 --> 00:11:48.000]  外邦人的習俗
[00:11:48.000 --> 00:11:50.000]  甚至外邦人
[00:11:50.000 --> 00:11:52.000]  會敬拜別神
[00:11:52.000 --> 00:11:54.000]  的一個地方
[00:11:54.000 --> 00:11:56.000]  表面上他們可能是選擇離開了
[00:11:56.000 --> 00:11:58.000]  神應許之地
[00:11:58.000 --> 00:12:00.000]  但是裡面更重要的
[00:12:00.000 --> 00:12:02.000]  可能就是他們離開了
[00:12:02.000 --> 00:12:04.000]  神的應許
[00:12:04.000 --> 00:12:06.000]  然後他們去到這個地方的時候
[00:12:06.000 --> 00:12:08.000]  他們遭遇了什麼呢
[00:12:08.000 --> 00:12:10.000]  一家人
[00:12:10.000 --> 00:12:14.000]  爸爸
[00:12:14.000 --> 00:12:16.000]  死了
[00:12:16.000 --> 00:12:18.000]  以利米勒死了
[00:12:18.000 --> 00:12:20.000]  當我們去看聖經
[00:12:20.000 --> 00:12:22.000]  嘗試去代入人物的時候
[00:12:22.000 --> 00:12:24.000]  南俄米
[00:12:24.000 --> 00:12:26.000]  當時會有什麼想法呢
[00:12:26.000 --> 00:12:30.000]  南俄米
[00:12:30.000 --> 00:12:32.000]  悲傷
[00:12:32.000 --> 00:12:34.000]  他
[00:12:34.000 --> 00:12:36.000]  面對丈夫
[00:12:36.000 --> 00:12:38.000]  離世
[00:12:38.000 --> 00:12:40.000]  接著他帶著兩個小孩
[00:12:40.000 --> 00:12:42.000]  在異鄉裡面生活
[00:12:42.000 --> 00:12:44.000]  他希望作為媽媽
[00:12:44.000 --> 00:12:46.000]  將所有的精神
[00:12:46.000 --> 00:12:48.000]  將所有的
[00:12:48.000 --> 00:12:50.000]  盼望都放在兩個小孩裡面
[00:12:50.000 --> 00:12:52.000]  希望兩個小孩
[00:12:52.000 --> 00:12:54.000]  可以平平安安地
[00:12:54.000 --> 00:12:56.000]  成長
[00:12:56.000 --> 00:12:58.000]  可能不需要出人頭地
[00:12:58.000 --> 00:13:00.000]  他只要平安
[00:13:00.000 --> 00:13:02.000]  平家立室
[00:13:02.000 --> 00:13:04.000]  生幾個孫子給他玩
[00:13:04.000 --> 00:13:06.000]  接著
[00:13:06.000 --> 00:13:08.000]  媳婦叫他一聲奶奶
[00:13:08.000 --> 00:13:10.000]  孫子叫他一聲媽媽
[00:13:10.000 --> 00:13:14.000]  這樣已經心滿意足
[00:13:14.000 --> 00:13:16.000]  有兩餐溫飽
[00:13:16.000 --> 00:13:18.000]  有個地方借頭
[00:13:18.000 --> 00:13:20.000]  但是
[00:13:20.000 --> 00:13:22.000]  當時
[00:13:22.000 --> 00:13:24.000]  希望是這樣的時候
[00:13:24.000 --> 00:13:26.000]  但是現實是怎樣
[00:13:26.000 --> 00:13:28.000]  兩個兒子都死了
[00:13:28.000 --> 00:13:30.000]  沒有丈夫
[00:13:30.000 --> 00:13:32.000]  沒有兒子
[00:13:32.000 --> 00:13:34.000]  以前說將所有的心思
[00:13:34.000 --> 00:13:36.000]  都放在兩個小孩身上
[00:13:36.000 --> 00:13:38.000]  現在
[00:13:38.000 --> 00:13:40.000]  什麼都沒有
[00:13:40.000 --> 00:13:42.000]  以為可以安享晚年
[00:13:42.000 --> 00:13:44.000]  可以走出
[00:13:44.000 --> 00:13:46.000]  喪夫之痛的時候
[00:13:46.000 --> 00:13:48.000]  但是現在正所謂
[00:13:48.000 --> 00:13:50.000]  白頭人送
[00:13:50.000 --> 00:13:52.000]  黑頭人送白頭人
[00:13:52.000 --> 00:13:56.000]  心情會是怎樣呢
[00:13:56.000 --> 00:13:58.000]  無奈
[00:13:58.000 --> 00:14:00.000]  無助
[00:14:00.000 --> 00:14:02.000]  無望
[00:14:02.000 --> 00:14:04.000]  可能他會問
[00:14:04.000 --> 00:14:06.000]  為什麼又是我
[00:14:06.000 --> 00:14:08.000]  一家幾口出來
[00:14:08.000 --> 00:14:10.000]  四個人出來
[00:14:10.000 --> 00:14:12.000]  現在剩下我一個
[00:14:12.000 --> 00:14:14.000]  死下一個
[00:14:14.000 --> 00:14:16.000]  死下又一個
[00:14:16.000 --> 00:14:18.000]  究竟我做錯了什麼
[00:14:18.000 --> 00:14:20.000]  為什麼天要這樣對我
[00:14:20.000 --> 00:14:22.000]  我們三個
[00:14:22.000 --> 00:14:24.000]  女人
[00:14:24.000 --> 00:14:26.000]  三個寡婦在異鄉
[00:14:26.000 --> 00:14:28.000]  男人全部死了
[00:14:28.000 --> 00:14:30.000]  可以說是沒有前途
[00:14:30.000 --> 00:14:32.000]  沒有出路
[00:14:32.000 --> 00:14:34.000]  沒有希望
[00:14:34.000 --> 00:14:36.000]  這三個寡婦
[00:14:36.000 --> 00:14:38.000]  跟著有什麼事情發生呢
[00:14:38.000 --> 00:14:40.000]  我們進入第二段
[00:14:40.000 --> 00:14:42.000]  第六到第十八節
[00:14:42.000 --> 00:14:44.000]  請大家一起讀這段經文
[00:14:44.000 --> 00:14:46.000]  第六到第十八節
[00:14:46.000 --> 00:14:48.000]  包康都有
[00:14:48.000 --> 00:14:50.000]  預備起
[00:14:54.000 --> 00:14:56.000]  寡人回娘家去吧
[00:14:56.000 --> 00:14:58.000]  願耶和華恩待你們
[00:14:58.000 --> 00:15:00.000]  願你們恩待已死的人
[00:15:00.000 --> 00:15:02.000]  與我一樣
[00:15:02.000 --> 00:15:04.000]  願耶和華
[00:15:04.000 --> 00:15:06.000]  sorry
[00:15:06.000 --> 00:15:08.000]  第九節
[00:15:08.000 --> 00:15:10.000]  願耶和華使你們
[00:15:10.000 --> 00:15:12.000]  各在新夫家中得平安
[00:15:12.000 --> 00:15:14.000]  於是南和米與他們親嘴
[00:15:14.000 --> 00:15:16.000]  他們就放聲而哭
[00:15:16.000 --> 00:15:18.000]  說不然
[00:15:18.000 --> 00:15:20.000]  我們回本國去
[00:15:20.000 --> 00:15:22.000]  南和米說
[00:15:22.000 --> 00:15:24.000]  我二女兒們
[00:15:24.000 --> 00:15:26.000]  回去吧
[00:15:26.000 --> 00:15:28.000]  為何要跟我去呢
[00:15:28.000 --> 00:15:30.000]  我還能生子作你們的丈夫嗎
[00:15:30.000 --> 00:15:32.000]  回去吧
[00:15:32.000 --> 00:15:34.000]  我年紀老了
[00:15:34.000 --> 00:15:36.000]  不能再有丈夫
[00:15:36.000 --> 00:15:38.000]  即或說
[00:15:38.000 --> 00:15:40.000]  我還有子網
[00:15:40.000 --> 00:15:42.000]  今夜有丈夫可以生子
[00:15:42.000 --> 00:15:44.000]  你們豈能等著他們長大呢
[00:15:44.000 --> 00:15:46.000]  你們豈能等著他們
[00:15:46.000 --> 00:15:48.000]  吉不嫁別人呢
[00:15:48.000 --> 00:15:50.000]  我女兒們
[00:15:50.000 --> 00:15:52.000]  不要這樣
[00:15:52.000 --> 00:15:54.000]  我為你們的緣故
[00:15:54.000 --> 00:15:56.000]  甚是受苦
[00:15:56.000 --> 00:15:58.000]  因為耶和華伸手
[00:15:58.000 --> 00:16:00.000]  攻擊我
[00:16:00.000 --> 00:16:02.000]  我二父又放聲而哭
[00:16:02.000 --> 00:16:04.000]  我二婆與婆婆親嘴而別
[00:16:04.000 --> 00:16:06.000]  只是路德捨不得
[00:16:06.000 --> 00:16:08.000]  南和米
[00:16:08.000 --> 00:16:10.000]  南和米說
[00:16:10.000 --> 00:16:12.000]  你嫂子已回本國
[00:16:12.000 --> 00:16:14.000]  和他所拜的神那裡去了
[00:16:14.000 --> 00:16:16.000]  你也跟著你嫂子
[00:16:16.000 --> 00:16:18.000]  回去吧
[00:16:18.000 --> 00:16:20.000]  路德說
[00:16:20.000 --> 00:16:22.000]  不要催我回去
[00:16:22.000 --> 00:16:24.000]  不跟隨地
[00:16:24.000 --> 00:16:26.000]  你往那裡去
[00:16:26.000 --> 00:16:28.000]  我也往那裡去
[00:16:28.000 --> 00:16:30.000]  你在那裡住宿
[00:16:30.000 --> 00:16:32.000]  我也在那裡住宿
[00:16:32.000 --> 00:16:34.000]  你的國就是我的國
[00:16:34.000 --> 00:16:36.000]  你的神就是我的神
[00:16:36.000 --> 00:16:38.000]  你在那裡死
[00:16:38.000 --> 00:16:40.000]  我也在那裡死
[00:16:40.000 --> 00:16:42.000]  也葬在那裡
[00:16:42.000 --> 00:16:44.000]  除非死與我相離
