
[00:00:00.000 --> 00:00:03.080]  好,我們今天可以去到
[00:02:19.200 --> 00:02:23.600]  還有這些插頭,當時出差有些類似的情況
[00:02:23.600 --> 00:02:25.600]  因爲我們要轉插頭,對不對
[00:02:25.600 --> 00:02:28.000]  轉回香港插頭,插頭很大一塊
[00:02:28.000 --> 00:02:30.600]  都不知能不能進去,都不知怎樣
[00:02:30.600 --> 00:02:32.400]  這些未完成的東西
[00:02:32.400 --> 00:02:35.400]  都是很難完成的,因爲那些人太隨便了
[00:02:35.400 --> 00:02:38.600]  不過有些東西未完成是正常的
[00:02:38.600 --> 00:02:41.200]  是有階段的,要局部的
[00:02:41.200 --> 00:02:44.400]  例如這些,建高樓大廈
[00:02:44.400 --> 00:02:46.200]  要很長的時間
[00:02:46.200 --> 00:02:48.400]  未建好,慢慢建
[00:02:48.400 --> 00:02:50.200]  是會這樣的
[00:02:50.200 --> 00:02:54.800]  今天我們講到分地的啓示,未完成的作業
[00:02:54.800 --> 00:02:57.200]  不是前面那些奇怪的東西
[00:02:57.200 --> 00:02:59.200]  搞不定,以後也做不到
[00:02:59.200 --> 00:03:03.600]  那個是什麼呢,第一代以色列文化生的東西
[00:03:03.600 --> 00:03:07.800]  本來可以完成作業,進入迦南地,不過進不了
[00:03:07.800 --> 00:03:10.200]  是因爲他應該做又沒做
[00:03:10.200 --> 00:03:16.200]  但今天我們講到約宣進入了,不過也有未完成的作業
[00:03:16.200 --> 00:03:17.400]  是什麼呢
[00:03:17.400 --> 00:03:21.600]  究竟在這個未完成的作業,或者未完成的工作
[00:03:21.600 --> 00:03:23.400]  我們學到些什麼呢
[00:03:23.400 --> 00:03:26.200]  究竟他未完成是什麼工作呢
[00:03:26.200 --> 00:03:28.200]  上個禮拜Don Pasovini講
[00:03:28.200 --> 00:03:32.000]  他說差不多完成了,打完地方了
[00:03:32.000 --> 00:03:36.200]  咦,原來還有東西未講
[00:03:36.200 --> 00:03:38.400]  我們先看看背景
[00:03:38.400 --> 00:03:41.800]  我們先看看約書亞紀十二章七節
[00:03:41.800 --> 00:03:44.800]  講到約書亞和人民
[00:03:44.800 --> 00:03:47.200]  進入約旦河西迦南地的時候
[00:03:47.200 --> 00:03:49.200]  發生了什麼事,到十二章
[00:03:49.200 --> 00:03:51.000]  我們一起讀,1,2,3
[00:03:51.000 --> 00:03:55.200]  約書亞和以色列人在約旦河西
[00:03:55.200 --> 00:03:57.200]  擊殺了諸王
[00:03:57.200 --> 00:04:10.200]  他提到當時進入去擊殺了諸王
[00:04:10.200 --> 00:04:14.400]  諸王都是所有很多的王
[00:04:14.400 --> 00:04:18.200]  而他爲這個應許之地畫了地界
[00:04:18.200 --> 00:04:21.200]  地界就是北面是黎巴嫩
[00:04:21.200 --> 00:04:24.400]  以色列北面,今天也是,地就是這樣
[00:04:24.400 --> 00:04:27.400]  很奇妙,有幾千年前的事一直在發生
[00:04:27.400 --> 00:04:30.200]  就是巴黎加德當時黎巴嫩北面
[00:04:30.200 --> 00:04:36.000]  有一個界,直到西以南面的界在下面
[00:04:36.000 --> 00:04:40.600]  耶路撒冷大概在比較南方的位置
[00:04:40.600 --> 00:04:44.000]  看到了嗎?
[00:04:44.000 --> 00:04:46.400]  爲什麼這麼重要,一會兒我會繼續講
[00:04:46.400 --> 00:04:49.600]  北界,南界,大概耶路撒冷在哪裏
[00:04:49.600 --> 00:04:52.000]  繼續講解,十二章
[00:04:52.000 --> 00:04:54.600]  他說他們的王是什麼王呢,一起讀
[00:04:54.600 --> 00:04:55.600]  1,2,3
[00:04:55.600 --> 00:04:58.200]  一個是耶利哥王
[00:04:58.200 --> 00:05:02.200]  一個是勤伯特利的艾成王
[00:05:02.200 --> 00:05:04.800]  一個是耶路撒冷王
[00:05:04.800 --> 00:05:07.200]  一個是擊殺了他的王
[00:05:07.200 --> 00:05:10.800]  共計31個王
[00:05:10.800 --> 00:05:15.200]  繼續講下去,我沒有寫出來,因爲清單很長
[00:05:15.200 --> 00:05:18.800]  所以一個是耶利哥,記不記得耶利哥城
[00:05:18.800 --> 00:05:21.600]  記得吧,先舉個手
[00:05:21.600 --> 00:05:25.200]  艾成,記不記得,本來失敗又贏了
[00:05:25.200 --> 00:05:32.000]  然後耶路撒冷王,聯軍,一賽聯盟等等
[00:05:32.000 --> 00:05:33.800]  對了,打了豬王
[00:05:33.800 --> 00:05:36.200]  如果大家記得
[00:05:36.200 --> 00:05:40.800]  帕斯維尼上個禮拜講過用了幾年打的,記不記得
[00:05:40.800 --> 00:05:43.000]  根據聖經學者用了多少
[00:05:43.000 --> 00:05:46.600]  5至7年,對了,5到7年
[00:05:46.600 --> 00:05:48.200]  好了,打了很多了
[00:05:48.200 --> 00:05:50.000]  不過可以這麼說
[00:05:50.000 --> 00:05:53.600]  在那個階段的工作的確成功了
[00:05:53.600 --> 00:05:55.800]  完成了
[00:05:55.800 --> 00:06:01.800]  但是那個階段完成了,未等於完全圓滿結束
[00:06:01.800 --> 00:06:04.600]  爲什麼呢,因爲去到十三章第一節
[00:06:04.600 --> 00:06:06.400]  清楚講到這件事
[00:06:06.400 --> 00:06:08.200]  我們一起讀,1,2,3
[00:06:08.200 --> 00:06:10.800]  若孫婭年紀老邁
[00:06:10.800 --> 00:06:12.800]  耶和華對她說
[00:06:12.800 --> 00:06:15.000]  你年紀老邁了
[00:06:15.000 --> 00:06:19.000]  還有許多未得之地
[00:06:19.000 --> 00:06:21.400]  哎呀,還有
[00:06:21.400 --> 00:06:23.400]  主要的地方拿了
[00:06:23.400 --> 00:06:25.600]  但是還有很多地方
[00:06:25.600 --> 00:06:27.800]  還有什麼,許多什麼
[00:06:27.800 --> 00:06:31.200]  未得之地
[00:06:31.200 --> 00:06:33.600]  一個未完成的作業
[00:06:33.600 --> 00:06:36.600]  今天我們不單止藉着經文
[00:06:36.600 --> 00:06:38.400]  明白當時的處境
[00:06:38.400 --> 00:06:39.800]  我們更加值得問
[00:06:39.800 --> 00:06:43.600]  或許我們爲神都做了不少的事情
[00:06:43.600 --> 00:06:44.800]  我們同樣可以問
[00:06:44.800 --> 00:06:48.000]  我們還有什麼未做
[00:06:48.000 --> 00:06:51.200]  未完成的作業
[00:06:51.200 --> 00:06:52.600]  我們今天藉着這段經文
[00:06:52.600 --> 00:06:54.000]  我們將會聽
[00:06:54.000 --> 00:06:55.600]  幾點啊
[00:06:55.600 --> 00:06:57.600]  三點,好不好,三點好不好
[00:06:57.600 --> 00:06:59.200]  好,四點好不好
[00:06:59.200 --> 00:07:01.000]  不好,兩點好不好
[00:07:01.000 --> 00:07:03.200]  又不好,總之是三點
[00:07:03.200 --> 00:07:05.400]  四點是太多,兩點是不夠多
[00:07:05.400 --> 00:07:06.800]  好,和旁邊的人說
[00:07:06.800 --> 00:07:08.400]  三點,好不好
[00:07:08.400 --> 00:07:10.000]  好,三點
[00:07:10.000 --> 00:07:11.600]  即是第一點
[00:07:11.600 --> 00:07:12.400]  剛纔我們讀到
[00:07:12.400 --> 00:07:13.600]  是呀,年紀老邁
[00:07:13.600 --> 00:07:16.400]  耶和華對她說
[00:07:16.400 --> 00:07:20.000]  沒氣,講了那麼多個月
[00:07:20.000 --> 00:07:21.400]  好,接着講了
[00:07:21.400 --> 00:07:27.000]  還有許多未得之地
[00:07:27.000 --> 00:07:28.000]  是呀,我們的年歲
[00:07:28.000 --> 00:07:29.400]  有時我們做到
[00:07:29.400 --> 00:07:30.200]  有些事情已經做了
[00:07:30.200 --> 00:07:32.800]  有些事情可能做不到
[00:07:32.800 --> 00:07:34.800]  在我們的生命階段
[00:07:34.800 --> 00:07:36.200]  是做不到的
[00:07:36.200 --> 00:07:37.600]  有些事情在我們的生命階段
[00:07:37.600 --> 00:07:39.600]  已經完成了,的確是
[00:07:39.600 --> 00:07:41.400]  所以在下面的經文說
[00:07:41.400 --> 00:07:43.800]  還有,就是什麼地
[00:07:43.800 --> 00:07:46.000]  菲利士地,包括很多
[00:07:46.000 --> 00:07:49.200]  加特人,阿薩底人等等
[00:07:49.200 --> 00:07:50.800]  還有,還有
[00:07:50.800 --> 00:07:52.800]  還有,就是,還有
[00:07:52.800 --> 00:07:54.000]  還有很多,是吧
[00:07:54.000 --> 00:07:55.600]  還有很多,好
[00:07:55.600 --> 00:07:57.600]  那好吧,知道了
[00:07:57.600 --> 00:07:58.800]  那有什麼特別
[00:07:58.800 --> 00:08:01.600]  特別就是在下一句
[00:08:01.600 --> 00:08:04.200]  這兩節經文就很特別了
[00:08:04.200 --> 00:08:04.800]  我們一起讀,好嗎
[00:08:04.800 --> 00:08:06.800]  第六節和第七節
[00:08:06.800 --> 00:08:08.200]  我們一起讀,預備起
[00:08:08.200 --> 00:08:10.400]  山地的一切居民
[00:08:10.400 --> 00:08:14.400]  從歷大亂直到迷之裏不寒
[00:08:14.400 --> 00:08:16.800]  就是所有的西洋人
[00:08:16.800 --> 00:08:19.000]  我必在以色列人面前
[00:08:19.000 --> 00:08:21.000]  趕他們出去
[00:08:21.000 --> 00:08:23.800]  才能換取我心中的力
[00:08:23.800 --> 00:08:24.800]  將這地
[00:08:24.800 --> 00:08:28.200]  尖溝分給以色列人爲業
[00:08:28.200 --> 00:08:35.000]  以色列人爲業,將這地,尖溝分給以色列人爲業
[00:08:35.000 --> 00:08:37.000]  好,很有趣,這裏有什麼有趣呢
[00:08:37.000 --> 00:08:39.000]  第一,我們剛纔知道了
[00:08:39.000 --> 00:08:41.000]  黎巴嫩是
[00:08:41.000 --> 00:08:43.000]  東邊、南邊、西邊還是北邊
[00:08:43.000 --> 00:08:44.800]  (黎巴嫩)
[00:08:44.800 --> 00:08:45.800]  再說一次
[00:08:45.800 --> 00:08:47.800]  北邊,對不對,北邊
[00:08:47.800 --> 00:08:50.800]  剛纔畫了北邊的街,畫了南邊的街
[00:08:50.800 --> 00:08:52.800]  現在再畫西邊的街
[00:08:52.800 --> 00:08:55.400]  就是米斯尼弗馬音,對不對
[00:08:55.400 --> 00:08:57.800]  東邊的街很清楚,就是若旦河在那裏
[00:08:57.800 --> 00:09:00.800]  因爲若旦河過了,畫了街
[00:09:00.800 --> 00:09:03.800]  現在其實很近這個街
[00:09:03.800 --> 00:09:05.800]  他說了一句很有趣的話
[00:09:05.800 --> 00:09:10.400]  他說在那裏,未有的地你們只要尖溝
[00:09:10.400 --> 00:09:14.800]  我現在要吩咐你分一些未得之地
[00:09:14.800 --> 00:09:16.200]  哎呀,真是奇怪
[00:09:16.200 --> 00:09:19.200]  未有,但是就分
[00:09:19.200 --> 00:09:21.200]  奇怪,怎麼奇怪
[00:09:21.200 --> 00:09:24.600]  奇怪就是,例如你現在沒賺到那麼多錢
[00:09:24.600 --> 00:09:26.600]  不過你把銀行的錢都給了
[00:09:26.600 --> 00:09:28.600]  還給了你那層樓,你還沒買
[00:09:28.600 --> 00:09:30.600]  還沒買,對不對,未有的
[00:09:30.600 --> 00:09:32.600]  那還怎麼奇怪呢
[00:09:32.600 --> 00:09:35.600]  我再給一個比喻,你可能就很奇怪了
[00:09:35.600 --> 00:09:37.600]  你說剛剛你完了崇拜
[00:09:37.600 --> 00:09:40.600]  有個朋友在你樓下遇到他
[00:09:40.600 --> 00:09:41.600]  然後你問他去哪裏
[00:09:41.600 --> 00:09:43.600]  他說我去宜家家師買家師
[00:09:43.600 --> 00:09:45.600]  你說搬屋嗎?他說是啊
[00:09:45.600 --> 00:09:47.600]  爲什麼?你要搬去哪裏?
[00:09:47.600 --> 00:09:50.600]  因爲我打了針,我將會有這層樓了
[00:09:50.600 --> 00:09:52.600]  (笑聲)
[00:09:52.600 --> 00:09:55.600]  你明白嗎?很奇怪,未有的嘛
[00:09:55.600 --> 00:09:57.600]  然後你遇到另一個朋友,他說我退租了
[00:09:57.600 --> 00:10:00.600]  你問他爲什麼退租?他說退租是兩個月前通知的
[00:10:00.600 --> 00:10:02.600]  我九月又進這層樓了
[00:10:02.600 --> 00:10:04.600]  有兩個人都說要進這層樓,誰要進呢?
[00:10:04.600 --> 00:10:05.600]  然後你遇到第三個朋友
[00:10:05.600 --> 00:10:07.600]  哎呀,他剛剛有一層小的,他說要買了
[00:10:07.600 --> 00:10:09.600]  爲什麼要買?兩個月交割嘛
[00:10:09.600 --> 00:10:11.600]  兩個月後,我剛剛又進這層樓了
[00:10:11.600 --> 00:10:13.600]  那究竟誰要進這層樓呢?
[00:10:13.600 --> 00:10:15.600]  未有的,但是你明白嗎?
[00:10:15.600 --> 00:10:17.600]  分什麼呀?
[00:10:17.600 --> 00:10:19.600]  啊,真是奇怪
[00:10:21.600 --> 00:10:25.600]  當然,我們今天就算打了針都不會抽到
[00:10:25.600 --> 00:10:29.600]  當然有些人有個盼望,希望你有啦
[00:10:29.600 --> 00:10:34.600]  但是問題是,今天我們不是抽籤誰有地
[00:10:34.600 --> 00:10:39.600]  在耶和華眼中,是抽籤誰分哪個地
[00:10:39.600 --> 00:10:44.600]  再說一遍,不是抽籤誰有,而是抽籤誰分什麼
[00:10:44.600 --> 00:10:46.600]  而這件事已經有了
[00:10:46.600 --> 00:10:49.600]  又有又沒有,即是怎樣呢?
[00:10:49.600 --> 00:10:52.600]  如果剛剛用經文再說清楚,你就更加明白
[00:10:52.600 --> 00:10:55.600]  他說,現在第七節你要把這地分
[00:10:55.600 --> 00:10:57.600]  因爲原因不是你現在有
[00:10:57.600 --> 00:11:00.600]  是第六節,我必在以色列人面前
[00:11:00.600 --> 00:11:04.600]  趕出他們去,只管照我吩咐
[00:11:04.600 --> 00:11:07.600]  哎呀,好有趣哦
[00:11:07.600 --> 00:11:12.600]  原來這個應許,我必趕出你照管我吩咐
[00:11:12.600 --> 00:11:13.600]  你照去做
[00:11:13.600 --> 00:11:16.600]  在以往,上帝都曾經叫摩西
[00:11:16.600 --> 00:11:19.600]  拿過一些地,本來都沒有
[00:11:19.600 --> 00:11:21.600]  雖然他未進去應許之地
[00:11:21.600 --> 00:11:24.600]  在若誕河東就發現這件事
[00:11:24.600 --> 00:11:26.600]  《商夏記》都記載,十二章六節
[00:11:26.600 --> 00:11:29.600]  他這樣說,這二王,一起讀,預備起
[00:11:29.600 --> 00:11:32.600]  這二王是耶和華封人
[00:11:32.600 --> 00:11:35.600]  摩西和以色列人所擊殺的
[00:11:35.600 --> 00:11:40.600]  耶和華後人摩西將下戶的地傳發到裏面
[00:11:40.600 --> 00:11:47.600]  當時摩西去打,打了東邊
[00:11:47.600 --> 00:11:49.600]  但他進不去
[00:11:49.600 --> 00:11:51.600]  老了,進不去應許之地
[00:11:51.600 --> 00:11:55.600]  接着興起,誰啊?若詩雅
[00:11:55.600 --> 00:11:57.600]  若詩雅打到這地步,又老了
[00:11:57.600 --> 00:12:01.600]  但不代表上帝的工作就會停止
[00:12:01.600 --> 00:12:04.600]  因爲上帝是不老的
[00:12:04.600 --> 00:12:07.600]  所以問題不是若詩雅還是摩西
[00:12:07.600 --> 00:12:09.600]  上帝要完成的事,必定完成
[00:12:09.600 --> 00:12:15.600]  因爲我們要看清楚幕後的導演是誰
[00:12:15.600 --> 00:12:18.600]  幕後的監製是誰
[00:12:18.600 --> 00:12:23.600]  我們只是其中一個角色而已
[00:12:23.600 --> 00:12:25.600]  分些未有的東西
[00:12:25.600 --> 00:12:29.600]  原來已經神計劃了
[00:12:29.600 --> 00:12:35.600]  如果用我們教會的比喻作爲一個例子
[00:12:35.600 --> 00:12:36.600]  大家就更加明白
[00:12:36.600 --> 00:12:40.600]  當我們2013年要離開直塘
[00:12:40.600 --> 00:12:43.600]  在同福,200多人來的時候
[00:12:43.600 --> 00:12:46.600]  當時我們不知道找哪裏
[00:12:46.600 --> 00:12:49.600]  想找個小一點的,因爲200多人,又沒有
[00:12:49.600 --> 00:12:52.600]  最小的,最能找到的,就是一萬尺
[00:12:52.600 --> 00:12:55.600]  當時在太子的地方
[00:12:55.600 --> 00:12:56.600]  但那個地方很有趣
[00:12:56.600 --> 00:12:58.600]  原來上帝一早準備
[00:12:58.600 --> 00:13:01.600]  就是丟空了一年,等着我們去租
[00:13:01.600 --> 00:13:04.600]  而我們進去發現那個地方很大
[00:13:04.600 --> 00:13:07.600]  但是原來上帝準備了兩年內
[00:13:07.600 --> 00:13:10.600]  我們已經打爆了那個地方,不夠用
[00:13:10.600 --> 00:13:12.600]  神就已經知道
[00:13:12.600 --> 00:13:14.600]  我們擔心太大,又擔心沒有
[00:13:14.600 --> 00:13:17.600]  祂就只有這塊大地給你
[00:13:17.600 --> 00:13:20.600]  然後兩三年之後又要被人拿走了
[00:13:20.600 --> 00:13:22.600]  爲什麼?在這個進程裏
[00:13:22.600 --> 00:13:25.600]  上帝又準備一個二萬尺的地方
[00:13:25.600 --> 00:13:27.600]  我們覺得這麼大又貴,那怎麼辦?
[00:13:27.600 --> 00:13:29.600]  我們之前講過了
[00:13:29.600 --> 00:13:32.600]  結果又進來,發現兩三年
[00:13:32.600 --> 00:13:33.600]  又打爆了
[00:13:33.600 --> 00:13:34.600]  不過這個地方很有趣
[00:13:34.600 --> 00:13:38.600]  又是丟空了一年多,等着我們進來
[00:13:38.600 --> 00:13:39.600]  我們講過了
[00:13:39.600 --> 00:13:42.600]  然後觀塘還比我們這裏窮
[00:13:42.600 --> 00:13:43.600]  我們想去
[00:13:43.600 --> 00:13:46.600]  現在那個學校又是丟空了一年
[00:13:46.600 --> 00:13:48.600]  等着我們去,等着疫情
[00:13:48.600 --> 00:13:50.600]  更奇妙就是當我們
[00:13:50.600 --> 00:13:54.600]  先遣部隊,帕薩阿達和部隊去
[00:13:54.600 --> 00:13:56.600]  已經開始大人信主了
[00:13:56.600 --> 00:13:58.600]  幾十個家庭又發生
[00:13:58.600 --> 00:14:00.600]  更奇妙就是
[00:14:00.600 --> 00:14:01.600]  有些少年又信主了
[00:14:01.600 --> 00:14:03.600]  昨天已經有人信主帶來
[00:14:03.600 --> 00:14:05.600]  我們的少年崇拜
[00:14:05.600 --> 00:14:06.600]  哎呀,很有趣
[00:14:06.600 --> 00:14:09.600]  原來上帝知道並且準備
[00:14:09.600 --> 00:14:11.600]  我們要這樣
[00:14:11.600 --> 00:14:12.600]  很奇妙
[00:14:12.600 --> 00:14:14.600]  當我們建立這個堂殿
[00:14:14.600 --> 00:14:15.600]  就在近期
[00:14:15.600 --> 00:14:17.600]  我剛剛看了《哈蓋書》
[00:14:17.600 --> 00:14:20.600]  這句話出現了是很真實
[00:14:20.600 --> 00:14:21.600]  我們一起讀這句話好不好?
[00:14:21.600 --> 00:14:22.600]  一二三
[00:14:22.600 --> 00:14:24.600]  我必震動萬國
[00:14:24.600 --> 00:14:27.600]  萬國的珍寶必多雲浪
[00:14:27.600 --> 00:14:31.600]  我就是這一片滿滿的玉殿
[00:14:31.600 --> 00:14:33.600]  這一片滿滿的詩句
[00:14:33.600 --> 00:14:34.600]  很有趣
[00:14:34.600 --> 00:14:35.600]  當我們覺得不夠
[00:14:35.600 --> 00:14:36.600]  最後每一樣都夠
[00:14:36.600 --> 00:14:39.600]  因爲神會震動萬國
[00:14:39.600 --> 00:14:41.600]  參與整個事工
[00:14:41.600 --> 00:14:42.600]  當然我們不知道
[00:14:42.600 --> 00:14:44.600]  最後我們現在在九龍
[00:14:44.600 --> 00:14:45.600]  在觀塘的發展
[00:14:45.600 --> 00:14:47.600]  會不會真的用到學校,不知道
[00:14:47.600 --> 00:14:49.600]  不過肯定學校的學生
[00:14:49.600 --> 00:14:52.600]  校長已經給我們任務了
[00:14:52.600 --> 00:14:53.600]  有三十個學生
[00:14:53.600 --> 00:14:54.600]  已經給我們一起
[00:14:54.600 --> 00:14:55.600]  七月尾
[00:14:55.600 --> 00:14:56.600]  梁牧師整個團隊
[00:14:56.600 --> 00:14:57.600]  和巴薩阿達
[00:14:57.600 --> 00:14:58.600]  會一起去到
[00:14:58.600 --> 00:15:00.600]  有少年班
[00:15:00.600 --> 00:15:01.600]  會有教育功課
[00:15:01.600 --> 00:15:02.600]  會傳福音
[00:15:02.600 --> 00:15:04.600]  開始事工
[00:15:04.600 --> 00:15:06.600]  很奇怪
[00:15:06.600 --> 00:15:07.600]  我們做神的工作
[00:15:07.600 --> 00:15:09.600]  不在乎環境實況
[00:15:09.600 --> 00:15:12.600]  只在乎神的準備
[00:15:12.600 --> 00:15:13.600]  你看不看到
[00:15:13.600 --> 00:15:15.600]  神爲你的生命準備了什麼
[00:15:15.600 --> 00:15:17.600]  你就要踏前
[00:15:17.600 --> 00:15:19.600]  又或者這麼說
[00:15:19.600 --> 00:15:21.600]  只管去做
[00:15:21.600 --> 00:15:24.600]  做的時候可能將士沒有
[00:15:24.600 --> 00:15:29.600]  其實樣樣已有
[00:15:29.600 --> 00:15:32.600]  如果我們只是在看地上的資源
[00:15:32.600 --> 00:15:35.600]  我們常常都不敢前行
[00:15:35.600 --> 00:15:37.600]  又例如這麼說
[00:15:37.600 --> 00:15:38.600]  當我們知道
[00:15:38.600 --> 00:15:40.600]  在過去的疫情
[00:15:40.600 --> 00:15:42.600]  或者社會的狀況
[00:15:42.600 --> 00:15:43.600]  很多人離開
[00:15:43.600 --> 00:15:44.600]  移民等等
[00:15:44.600 --> 00:15:45.600]  我們教會其實
[00:15:45.600 --> 00:15:48.600]  過去三個月的奉獻是大跌的
[00:15:48.600 --> 00:15:49.600]  不是跌10%
[00:15:49.600 --> 00:15:50.600]  不是跌20%
[00:15:50.600 --> 00:15:53.600]  跌了30%以上
[00:15:53.600 --> 00:15:54.600]  有人問
[00:15:54.600 --> 00:15:55.600]  陳穆斯還要去觀塘
[00:15:55.600 --> 00:15:56.600]  還要去服侍
[00:15:56.600 --> 00:15:58.600]  還要派資源
[00:15:58.600 --> 00:15:59.600]  我的回應是
[00:15:59.600 --> 00:16:01.600]  大家知道我本行是什麼
[00:16:01.600 --> 00:16:03.600]  會計
[00:16:03.600 --> 00:16:06.600]  但是計神的國不是用會計
[00:16:06.600 --> 00:16:08.600]  是用一個新的計法
[00:16:08.600 --> 00:16:11.600]  就是你不知道怎麼計
[00:16:11.600 --> 00:16:13.600]  因爲神必準備
[00:16:13.600 --> 00:16:15.600]  要做神的工作
[00:16:15.600 --> 00:16:17.600]  就去做
[00:16:17.600 --> 00:16:19.600]  讓上帝打動人心
[00:16:19.600 --> 00:16:22.600]  爲神的國來準備
[00:16:22.600 --> 00:16:23.600]  又或者這麼說
[00:16:23.600 --> 00:16:24.600]  當我們看到
[00:16:24.600 --> 00:16:27.600]  整個發生事件背後天父的手
[00:16:27.600 --> 00:16:30.600]  天父會完成他的事的話
[00:16:30.600 --> 00:16:31.600]  我們就知道
[00:16:31.600 --> 00:16:34.600]  我們人生都走在上帝的計劃裏
[00:16:34.600 --> 00:16:36.600]  如果你人生走在上帝的計劃裏
[00:16:36.600 --> 00:16:39.600]  上帝必定同樣在你生命
[00:16:39.600 --> 00:16:42.600]  準備你所需的資源
[00:16:42.600 --> 00:16:43.600]  Amen?
[00:16:43.600 --> 00:16:44.600]  我再說一次
[00:16:44.600 --> 00:16:48.600]  如果你肯定走在上帝的計劃中
[00:16:48.600 --> 00:16:51.600]  而上帝的確在我們每個人的生命裏都有計劃
[00:16:51.600 --> 00:16:54.600]  上帝就按着時間
[00:16:54.600 --> 00:16:56.600]  會爲你準備資源
[00:16:56.600 --> 00:16:58.600]  看似沒有
[00:16:58.600 --> 00:17:00.600]  其實樣樣已有
[00:17:00.600 --> 00:17:02.600]  在傳道書正正地說這個事實
[00:17:02.600 --> 00:17:04.600]  在五章十八節
[00:17:04.600 --> 00:17:05.600]  我們一起讀
[00:17:05.600 --> 00:17:06.600]  一二三
[00:17:06.600 --> 00:17:09.600]  我所見爲善爲美的
[00:17:09.600 --> 00:17:13.600]  就是人在神賜他一生的日子喫喝
[00:17:13.600 --> 00:17:17.600]  享受日光之下勞碌得來的好處
[00:17:17.600 --> 00:17:20.600]  因爲這是他的份
[00:17:20.600 --> 00:17:23.600]  透透氣
[00:17:23.600 --> 00:17:25.600]  沒什麼氣
[00:17:25.600 --> 00:17:26.600]  他說什麼呢
[00:17:26.600 --> 00:17:29.600]  他說每個人都有那份
[00:17:29.600 --> 00:17:31.600]  你有的
[00:17:31.600 --> 00:17:35.600]  而他說當我們在勞碌的時候
