
[00:00:00.000 --> 00:00:07.020]  最近這一個多月裏有中國新聞深深吸引了我的心
[00:02:26.780 --> 00:02:28.940]  讓全世界的人
[00:02:28.940 --> 00:02:31.100]  眾目睽睽去看一看
[00:02:31.100 --> 00:02:34.020]  這些地方的需要到底是什麼
[00:02:34.020 --> 00:02:36.540]  他採訪過的地方
[00:02:36.540 --> 00:02:38.380]  是打仗最激烈的時候
[00:02:38.380 --> 00:02:39.940]  盧旺達
[00:02:39.940 --> 00:02:41.620]  索馬里
[00:02:41.620 --> 00:02:43.500]  車臣
[00:02:43.500 --> 00:02:45.980]  阿富汗
[00:02:45.980 --> 00:02:48.140]  和現在的敘利亞
[00:02:48.140 --> 00:02:50.340]  他也去過伊拉克
[00:02:50.340 --> 00:02:52.780]  也是打到飛起的時候
[00:02:52.780 --> 00:02:56.500]  他去到那個地方來採訪
[00:02:56.500 --> 00:02:58.020]  採訪的時候
[00:02:58.020 --> 00:03:02.060]  他不忘記那些受苦的人
[00:03:02.060 --> 00:03:05.460]  所以他對其中一些被強姦了
[00:03:05.460 --> 00:03:08.540]  是因為這個戰爭殘廢了的人
[00:03:08.540 --> 00:03:11.060]  他們的真相
[00:03:11.060 --> 00:03:14.300]  有血有肉披露出來
[00:03:14.300 --> 00:03:18.340]  他也將那些被強姦之後患上愛滋病的人
[00:03:18.340 --> 00:03:20.140]  他們的苦況
[00:03:20.140 --> 00:03:23.700]  甚至是很年輕的女孩
[00:03:23.700 --> 00:03:26.460]  他們的苦況揭露出來
[00:03:26.460 --> 00:03:28.900]  去完非洲那些地方
[00:03:28.900 --> 00:03:30.820]  他寫了一本書
[00:03:30.820 --> 00:03:34.820]  就將非洲那些連食都不夠的人
[00:03:34.820 --> 00:03:38.300]  但是繼續不斷地為了
[00:03:38.300 --> 00:03:41.860]  全世界那些企業去找鑽石
[00:03:41.860 --> 00:03:44.660]  這些人甚至包括兒童
[00:03:44.660 --> 00:03:46.860]  發出他們的心聲
[00:03:46.860 --> 00:03:48.540]  那本書的名字叫做
[00:03:48.540 --> 00:03:51.700]  We want peace and not diamond
[00:03:51.700 --> 00:03:53.500]  我們要的是和平
[00:03:53.500 --> 00:03:55.580]  不是要鑽石
[00:03:55.580 --> 00:03:57.740]  來寫出來
[00:03:57.740 --> 00:03:59.940]  結果因為這樣的緣故
[00:03:59.940 --> 00:04:03.740]  他自己是享有一個非常大的盛名
[00:04:03.740 --> 00:04:05.420]  就是因為他要去這些地方
[00:04:05.420 --> 00:04:07.220]  NHK 朝日電視台
[00:04:07.220 --> 00:04:10.340]  還有那些有名的傳媒機構
[00:04:10.340 --> 00:04:14.460]  其實都不敢來批他去那些地方
[00:04:14.460 --> 00:04:18.300]  而他自己就用一個自由記者的身份
[00:04:18.300 --> 00:04:21.220]  來到這些地方去採訪
[00:04:21.220 --> 00:04:23.260]  他的被殺
[00:04:23.260 --> 00:04:28.820]  是因為湯村瑤菜他的好朋友被捕
[00:04:28.820 --> 00:04:30.380]  被綁架
[00:04:30.380 --> 00:04:36.460]  他知道落在伊斯蘭國那些人的手中
[00:04:36.460 --> 00:04:38.900]  所以他就很想透過他和
[00:04:38.900 --> 00:04:42.420]  敘利亞那些反對派的關係
[00:04:42.420 --> 00:04:46.260]  因為他曾經幫過敘利亞反對派
[00:04:46.260 --> 00:04:48.140]  做過他們的翻譯
[00:04:48.140 --> 00:04:51.420]  而實際上他的報道有很多個方面
[00:04:51.420 --> 00:04:52.540]  其實都是
[00:04:52.540 --> 00:04:53.820]  他不是幫一邊
[00:04:53.820 --> 00:04:56.540]  而是將真相揭露出來
[00:04:56.540 --> 00:04:59.020]  將反對派被炸的時候
[00:04:59.020 --> 00:05:01.580]  那些無辜的平民被殺的情形
[00:05:01.580 --> 00:05:02.860]  披露出來
[00:05:02.860 --> 00:05:06.740]  是因為這樣反對派其實對他是有好感的
[00:05:06.740 --> 00:05:09.180]  很可惜
[00:05:09.180 --> 00:05:14.740]  當他請求反對派來幫他聯絡
[00:05:14.740 --> 00:05:19.620]  以致他可以見到湯村瑤菜
[00:05:19.620 --> 00:05:21.940]  希望將他救出來的時候
[00:05:21.940 --> 00:05:26.500]  他竟然被反對派綁架了
[00:05:26.500 --> 00:05:28.100]  綁架了之後
[00:05:28.100 --> 00:05:32.180]  將他交給了伊斯蘭國
[00:05:32.180 --> 00:05:35.940]  我不知道這個交易會不會涉及錢
[00:05:35.940 --> 00:05:36.820]  給他一些錢
[00:05:36.820 --> 00:05:40.300]  然後就出賣了這位記者
[00:05:40.300 --> 00:05:44.100]  而到最後大家都知道
[00:05:44.100 --> 00:05:47.100]  要求贖金
[00:05:47.100 --> 00:05:48.660]  不得要領
[00:05:48.660 --> 00:05:52.820]  要求交換虐待
[00:05:52.820 --> 00:05:57.660]  交換其中一個恐襲的分子
[00:05:57.660 --> 00:05:58.780]  不得要領
[00:05:58.780 --> 00:06:03.180]  而最後這個記者
[00:06:03.180 --> 00:06:06.660]  就是這樣死了
[00:06:06.660 --> 00:06:07.420]  當我看完的時候
[00:06:07.420 --> 00:06:10.260]  我心裏有一個很深的感觸
[00:06:10.260 --> 00:06:12.060]  這個感觸就是一般的人說
[00:06:12.060 --> 00:06:14.700]  人不為己 天誅地滅
[00:06:14.700 --> 00:06:15.900]  但這位記者
[00:06:15.900 --> 00:06:17.180]  這位弟兄
[00:06:17.180 --> 00:06:19.180]  當見到自己的朋友有難
[00:06:19.180 --> 00:06:21.260]  他願意去
[00:06:21.260 --> 00:06:24.740]  我初期以為是他太天真
[00:06:24.740 --> 00:06:28.940]  所以就以為反對派不會抓他
[00:06:28.940 --> 00:06:30.700]  但當上網看多一點的時候
[00:06:30.700 --> 00:06:33.340]  原來有這個朋友才說得出
[00:06:33.340 --> 00:06:35.940]  其實他每一次出訪的時候
[00:06:35.940 --> 00:06:41.660]  他都已經當那一次是他最後一次
[00:06:41.660 --> 00:06:43.580]  所以他叫家人
[00:06:43.580 --> 00:06:46.100]  他叫認識他的朋友
[00:06:46.100 --> 00:06:50.540]  其實都是告訴他們
[00:06:50.540 --> 00:06:52.420]  他已經有心理準備
[00:06:52.420 --> 00:06:56.740]  這個可能是我最後一次的採訪
[00:06:56.740 --> 00:06:59.740]  我為這個弟兄感恩
[00:06:59.740 --> 00:07:01.220]  一般的人
[00:07:01.220 --> 00:07:04.620]  人不為己 天誅地滅
[00:07:04.620 --> 00:07:05.860]  我們見到這個人
[00:07:05.860 --> 00:07:08.700]  他願意為朋友捨命
[00:07:08.700 --> 00:07:12.980]  他願意為全球各地最困難的地方的人
[00:07:12.980 --> 00:07:16.100]  為了要揭露他們的苦況
[00:07:16.100 --> 00:07:19.220]  把自己的生命置諸到外
[00:07:19.220 --> 00:07:22.140]  把自己的生命置諸到外
[00:07:22.140 --> 00:07:26.300]  我今天很想和大家來看一段聖經
[00:07:26.300 --> 00:07:28.820]  這段聖經就讓我們看得見
[00:07:28.820 --> 00:07:33.140]  原來後藤建議他的版
[00:07:33.140 --> 00:07:36.140]  不是他現在才有的
[00:07:36.140 --> 00:07:38.900]  原來當教會剛剛開始的時候
[00:07:38.900 --> 00:07:42.660]  當時教會的版就是這樣的
[00:07:42.660 --> 00:07:46.580]  我請大家一起打開我們今天的聖經
[00:07:46.580 --> 00:07:49.060]  《司徒行傳》的十一章
[00:07:49.060 --> 00:07:51.700]  十九節
[00:07:51.700 --> 00:07:56.380]  一直到三十節
[00:07:56.380 --> 00:07:59.380]  十九到三十節
[00:07:59.380 --> 00:08:03.620]  我想請弟兄和我讀單數節
[00:08:03.620 --> 00:08:06.260]  姐妹和我讀雙數節
[00:08:06.260 --> 00:08:08.340]  一起讀這段聖經
[00:08:08.340 --> 00:08:09.740]  弟兄 請
[00:08:09.740 --> 00:08:11.980]  那些因試題犯的事
[00:08:11.980 --> 00:08:14.020]  遭患難四散的門徒
[00:08:14.020 --> 00:08:18.380]  直走到菲利基和塞浦路斯並安提亞
[00:08:18.380 --> 00:08:20.260]  他們不向別人講道
[00:08:20.260 --> 00:08:22.460]  只向猶太人講
[00:08:22.460 --> 00:08:26.020]  但內中有塞浦路斯和古里內人
[00:08:26.020 --> 00:08:27.900]  他們到了安提亞
[00:08:27.900 --> 00:08:31.020]  也向希臘人傳講主耶穌
[00:08:31.020 --> 00:08:32.700]  主與他們同在
[00:08:32.700 --> 00:08:35.340]  信而歸主的人就很多了
[00:08:35.340 --> 00:08:36.180]  姐妹
[00:08:36.180 --> 00:08:39.540]  這風聲傳到耶路撒冷人的耳中
[00:08:39.540 --> 00:08:45.180]  他們就打發巴拿巴走出安提亞為止
[00:08:45.180 --> 00:08:46.460]  他到了那裡
[00:08:46.460 --> 00:08:49.380]  看見神所賜的恩就歡喜
[00:08:49.380 --> 00:08:50.580]  圈免眾人
[00:08:50.580 --> 00:08:51.740]  立定心智
[00:08:51.740 --> 00:08:53.340]  恆久靠主
[00:08:53.340 --> 00:08:55.660]  這巴拿巴原是個好人
[00:08:55.660 --> 00:08:58.260]  被聖靈充滿大有信心
[00:08:58.260 --> 00:09:00.940]  於是有許多人歸服了主
[00:09:00.940 --> 00:09:03.620]  他又往大塑去找塑羅
[00:09:03.620 --> 00:09:04.500]  找著了
[00:09:04.500 --> 00:09:06.540]  就帶他到安提亞去
[00:09:06.540 --> 00:09:08.700]  他們足有一年的功夫
[00:09:08.700 --> 00:09:10.340]  如教會和聚集
[00:09:10.340 --> 00:09:11.940]  教訓了許多人
[00:09:11.940 --> 00:09:13.540]  門徒稱為基督徒
[00:09:13.540 --> 00:09:15.620]  自從安提亞起手
[00:09:15.620 --> 00:09:17.100]  當那些日子
[00:09:17.100 --> 00:09:20.860]  有幾位先知從耶路撒冷下到安提亞
[00:09:20.860 --> 00:09:23.620]  內中有一位名叫阿加布
[00:09:23.620 --> 00:09:24.500]  站起來
[00:09:24.500 --> 00:09:25.900]  藉著聖靈指明
[00:09:25.900 --> 00:09:28.180]  天下將有大饑荒
[00:09:28.180 --> 00:09:32.700]  於是門徒定義照各人的力量捐錢
[00:09:32.700 --> 00:09:35.900]  送給供給住在猶太的弟兄
[00:09:35.900 --> 00:09:37.060]  他們一切都
[00:09:37.060 --> 00:09:38.780]  他們就這樣行
[00:09:38.780 --> 00:09:41.460]  把捐項托巴拿巴和塑羅
[00:09:41.460 --> 00:09:43.740]  送到眾長老那裡
[00:09:43.740 --> 00:09:45.060]  各位弟子妹妹
[00:09:45.060 --> 00:09:46.940]  我們今天跟大家來說
[00:09:46.940 --> 00:09:49.940]  一方面是說到一個生命的板
[00:09:49.940 --> 00:09:53.020]  第二同樣都帶到我們教會的身上
[00:09:53.020 --> 00:09:57.060]  怎樣去看教會健康的成長
[00:09:57.060 --> 00:09:59.940]  我們的模式應該怎樣
[00:09:59.940 --> 00:10:01.620]  在聖經當中
[00:10:01.620 --> 00:10:04.780]  特別是農曆年就近的時候
[00:10:04.780 --> 00:10:08.180]  我希望都能帶給我們一個啟迪
[00:10:08.180 --> 00:10:09.660]  一個人生的啟迪
[00:10:09.660 --> 00:10:11.980]  到底是怎樣的一個啟迪呢?
[00:10:11.980 --> 00:10:14.260]  一個人農曆年的時候
[00:10:14.260 --> 00:10:15.140]  新年
[00:10:15.140 --> 00:10:16.580]  你看到人都會恭喜人
[00:10:16.580 --> 00:10:17.900]  同意嗎?
[00:10:17.900 --> 00:10:18.820]  我想問大家
[00:10:18.820 --> 00:10:21.300]  農曆年見到人你會恭喜人的
[00:10:21.300 --> 00:10:22.220]  可不可以舉手
[00:10:22.220 --> 00:10:24.420]  新年見到人恭喜人的舉手
[00:10:24.420 --> 00:10:27.140]  好,你聽到人恭喜你甚麼
[00:10:27.140 --> 00:10:29.060]  最多是甚麼?
[00:10:29.060 --> 00:10:30.100]  恭喜發財
[00:10:30.100 --> 00:10:33.020]  同意嗎?
[00:10:33.020 --> 00:10:35.140]  你對著誰都是恭喜發財的
[00:10:35.140 --> 00:10:36.620]  接著還有呢?
[00:10:36.620 --> 00:10:38.100]  恭喜你甚麼?
[00:10:38.100 --> 00:10:39.140]  身體健康
[00:10:39.140 --> 00:10:40.900]  還恭喜你甚麼?
[00:10:40.900 --> 00:10:41.900]  心想事成
[00:10:41.900 --> 00:10:42.660]  還恭喜你甚麼?
[00:10:42.660 --> 00:10:44.300]  做生意的那些
[00:10:44.300 --> 00:10:45.340]  生意興隆
[00:10:45.340 --> 00:10:46.780]  貨如輪轉
[00:10:46.780 --> 00:10:47.300]  還有甚麼?
[00:10:47.300 --> 00:10:48.340]  一本萬利
[00:10:48.340 --> 00:10:49.860]  多到不得了
[00:10:49.860 --> 00:10:51.580]  即是你要說對的
[00:10:51.580 --> 00:10:52.140]  還有呢?
[00:10:52.140 --> 00:10:54.180]  恭喜你甚麼?
[00:10:54.180 --> 00:10:56.380]  我記得有一年
[00:10:56.380 --> 00:10:58.140]  就是因為我出了一些書
[00:10:58.140 --> 00:10:59.940]  農曆年的時候
[00:10:59.940 --> 00:11:01.140]  所以
[00:11:01.140 --> 00:11:02.060]  真是很想
[00:11:02.060 --> 00:11:03.460]  有些時候有些見證
[00:11:03.460 --> 00:11:04.620]  福音都給一些人
[00:11:04.620 --> 00:11:05.380]  所以
[00:11:05.380 --> 00:11:06.660]  除了派利是
[00:11:06.660 --> 00:11:08.020]  我都會送書
[00:11:08.020 --> 00:11:10.420]  不要這個
[00:11:10.420 --> 00:11:13.060]  後來明白了
[00:11:13.060 --> 00:11:15.060]  為甚麼不要呢?
[00:11:15.060 --> 00:11:18.180]  原來他就很喜歡
[00:11:18.180 --> 00:11:19.620]  即是賽馬會
[00:11:19.620 --> 00:11:20.540]  六合彩
[00:11:20.540 --> 00:11:21.620]  然後接著
[00:11:21.620 --> 00:11:22.660]  去到澳門的時候
[00:11:22.660 --> 00:11:24.220]  就去賭一下
[00:11:24.220 --> 00:11:25.620]  即是到馬會又去
[00:11:25.620 --> 00:11:26.540]  甚麼都去
[00:11:26.540 --> 00:11:28.020]  現在農曆新年
[00:11:28.020 --> 00:11:29.300]  平時送都沒問題
[00:11:29.300 --> 00:11:31.500]  農曆新年你送書給他
[00:11:31.500 --> 00:11:33.460]  他就大吉利是
[00:11:33.460 --> 00:11:34.820]  有人跟我說了一句
[00:11:34.820 --> 00:11:36.300]  大吉利是
[00:11:36.300 --> 00:11:38.020]  不要
[00:11:38.020 --> 00:11:38.860]  所以呢
[00:11:38.860 --> 00:11:40.260]  我們見到很多人是這樣
[00:11:40.260 --> 00:11:42.620]  另一方面我想問大家
[00:11:42.620 --> 00:11:43.900]  人家恭喜你的東西
[00:11:43.900 --> 00:11:45.740]  有多少人有把握
[00:11:45.740 --> 00:11:48.020]  你一定搞得定
[00:11:48.020 --> 00:11:49.060]  一定應驗的
[00:11:49.060 --> 00:11:50.540]  舉手
[00:11:50.540 --> 00:11:52.060]  心想事成
[00:11:52.060 --> 00:11:54.260]  你有沒有把握一定行
[00:11:54.260 --> 00:11:55.460]  恭喜你發財
[00:11:55.460 --> 00:11:58.380]  有沒有把握一定行
[00:11:58.380 --> 00:11:59.500]  出入平安
[00:11:59.500 --> 00:12:01.820]  有沒有把握一定行
[00:12:01.820 --> 00:12:03.060]  都沒有
[00:12:03.060 --> 00:12:04.140]  一本萬利
[00:12:04.140 --> 00:12:06.220]  有多少人有把握一定行
[00:12:06.220 --> 00:12:07.620]  都沒有
[00:12:07.620 --> 00:12:09.620]  龍馬精神呢
[00:12:09.620 --> 00:12:11.460]  我們個個都恭喜人龍馬精神
[00:12:11.460 --> 00:12:12.860]  有多少人有把握
[00:12:12.860 --> 00:12:13.740]  人家恭喜你甚麼
[00:12:13.740 --> 00:12:14.820]  你一定應驗的
[00:12:14.820 --> 00:12:15.620]  行的
[00:12:15.620 --> 00:12:16.900]  舉手
[00:12:16.900 --> 00:12:19.740]  沒有一樣行
[00:12:19.740 --> 00:12:22.260]  我們見到今日的世界
[00:12:22.260 --> 00:12:23.620]  一般的人
[00:12:23.620 --> 00:12:26.500]  是希望我們的運程好
[00:12:26.500 --> 00:12:27.900]  我們的遭遇好
[00:12:27.900 --> 00:12:30.300]  我們求的是我們的環境改變
[00:12:30.300 --> 00:12:31.900]  我們求的是別人改變
[00:12:31.900 --> 00:12:33.380]  令到我們好過一點
[00:12:33.380 --> 00:12:34.940]  我們求的是社會改變
[00:12:34.940 --> 00:12:37.220]  令到我們好過一點
[00:12:37.220 --> 00:12:38.500]  但事實上
[00:12:38.500 --> 00:12:39.940]  看回聖經
[00:12:39.940 --> 00:12:41.420]  不是這樣
[00:12:41.420 --> 00:12:43.620]  我們要有心理準備
[00:12:43.620 --> 00:12:45.580]  你心所想
[00:12:45.580 --> 00:12:47.460]  事不一定成
[00:12:47.460 --> 00:12:49.460]  你想要的東西
[00:12:49.460 --> 00:12:50.940]  未必一定行
[00:12:50.940 --> 00:12:53.020]  但你不想發生的事
[00:12:53.020 --> 00:12:54.700]  有可能會發生
[00:12:54.700 --> 00:12:57.380]  今日給大家看到一段經文
[00:12:57.380 --> 00:12:59.700]  就是一班在當時
[00:12:59.700 --> 00:13:01.500]  信得住之後
[00:13:01.500 --> 00:13:03.220]  他們的遭遇
[00:13:03.220 --> 00:13:06.060]  是心想事不成的人
[00:13:06.060 --> 00:13:09.100]  但他們怎樣去面對這些遭遇呢
[00:13:09.100 --> 00:13:10.140]  首先
[00:13:10.140 --> 00:13:12.740]  19節到21節
[00:13:12.740 --> 00:13:13.980]  我們一起去看一看
[00:13:13.980 --> 00:13:15.500]  這裏這一班人
[00:13:15.500 --> 00:13:17.740]  他們的遭遇是甚麼
[00:13:17.740 --> 00:13:20.260]  還有他們怎樣回應呢
[00:13:20.260 --> 00:13:26.260]  那些因屍體犯的事遭患難四散
[00:13:26.260 --> 00:13:29.620]  《屍體行穿》第八章告訴我們
[00:13:29.620 --> 00:13:33.900]  有一個非常有名的一個執事
[00:13:33.900 --> 00:13:35.300]  他也是一個報道家
[00:13:35.300 --> 00:13:37.460]  後來成為報道家
[00:13:37.460 --> 00:13:39.540]  他的名字叫做屍體犯
[00:13:39.540 --> 00:13:42.060]  在《屍體行穿》第六章和第七章
[00:13:42.060 --> 00:13:44.780]  是多次接觸到法利賽人
[00:13:44.780 --> 00:13:46.180]  接觸到宗教領袖
[00:13:46.180 --> 00:13:48.660]  接觸到當時的群眾
[00:13:48.660 --> 00:13:50.860]  證明耶穌復活了
[00:13:50.860 --> 00:13:55.180]  亦證明到我們今天是需要相信這位耶穌
[00:13:55.180 --> 00:13:57.260]  結果因為這個緣故
[00:13:57.260 --> 00:13:59.580]  當時反對耶穌的人
[00:13:59.580 --> 00:14:02.140]  就非常生氣
[00:14:02.140 --> 00:14:05.340]  而其中一個就是這班小頭目
[00:14:05.340 --> 00:14:06.900]  或者首領
[00:14:06.900 --> 00:14:09.180]  他的名字叫做掃羅
[00:14:09.180 --> 00:14:10.340]  掃羅是誰呢
[00:14:10.340 --> 00:14:12.780]  就是現在在聖經裏面
[00:14:12.780 --> 00:14:14.300]  寫聖經最多的
[00:14:14.300 --> 00:14:15.740]  叫做保羅
[00:14:15.740 --> 00:14:18.780]  他未信主之前是逼迫基督教的
[00:14:18.780 --> 00:14:22.820]  他就帶著一隊士兵來抓基督徒
[00:14:22.820 --> 00:14:24.140]  不單止抓他們
[00:14:24.140 --> 00:14:27.140]  甚至要苦害他們虐待他們
[00:14:27.140 --> 00:14:30.180]  而對著這個當時非常有力
[00:14:30.180 --> 00:14:32.460]  去作見證港獨的屍體犯
[00:14:32.460 --> 00:14:35.940]  他絕不留情
[00:14:35.940 --> 00:14:37.500]  是叫著一班人
[00:14:37.500 --> 00:14:39.300]  慫恿那些群眾
[00:14:39.300 --> 00:14:40.700]  說這個是異端
[00:14:40.700 --> 00:14:41.860]  這個是邪教
[00:14:41.860 --> 00:14:44.860]  他傳我們不信的東西
[00:14:44.860 --> 00:14:46.460]  所以我們就來
[00:14:46.460 --> 00:14:48.340]  用石頭扔死他
[00:14:48.340 --> 00:14:51.140]  結果是群眾一起的洶湧
[00:14:51.140 --> 00:14:53.540]  連同這些兵丁
[00:14:53.540 --> 00:14:55.780]  拿石頭對著屍體犯
[00:14:55.780 --> 00:14:58.100]  一路扔扔扔
[00:14:58.100 --> 00:15:00.740]  扔到他死為止
[00:15:00.740 --> 00:15:03.740]  而屍體犯臨死前
[00:15:03.740 --> 00:15:06.500]  跪在那裏呼求
[00:15:06.500 --> 00:15:08.900]  他見到天開了
[00:15:08.900 --> 00:15:10.900]  聖經記載他見到天開了
[00:15:10.900 --> 00:15:12.140]  大聲地說
[00:15:12.140 --> 00:15:15.540]  他見到耶穌站在神的右邊
[00:15:15.540 --> 00:15:18.140]  他就大聲禱告
[00:15:18.140 --> 00:15:23.860]  不要將這個罪加在他們的身上
[00:15:23.860 --> 00:15:25.420]  各位弟兄姊妹
[00:15:25.420 --> 00:15:30.260]  這個板影響素囊非常深刻
[00:15:30.260 --> 00:15:31.860]  我照解經家都相信
[00:15:31.860 --> 00:15:35.340]  他自己的信是因為看見一個活生生的榜樣
[00:15:35.340 --> 00:15:38.100]  這個榜樣是被人迫害
[00:15:38.100 --> 00:15:39.060]  他不是說
[00:15:39.060 --> 00:15:42.940]  上帝啊,你不要放過這班人
[00:15:42.940 --> 00:15:45.540]  上帝啊,你幫我伸冤
[00:15:45.540 --> 00:15:48.140]  他扔我一塊,你扔回他十塊吧
[00:15:48.140 --> 00:15:50.460]  上帝啊,他用石頭扔我
[00:15:50.460 --> 00:15:52.460]  你用雷劈他吧
[00:15:52.460 --> 00:15:55.620]  他不是這樣的
[00:15:55.620 --> 00:15:57.300]  他是說
[00:15:57.300 --> 00:15:58.580]  上帝啊
[00:15:58.580 --> 00:16:03.060]  不要將這個罪加在他們的身上
[00:16:03.060 --> 00:16:05.060]  素囊看完
[00:16:05.060 --> 00:16:08.580]  然後在後面他還要繼續捉的時間
[00:16:08.580 --> 00:16:11.700]  結果去到第九章
[00:16:11.700 --> 00:16:15.420]  神的確是以一個神跡向他顯現
[00:16:15.420 --> 00:16:16.660]  突然之間
[00:16:16.660 --> 00:16:18.380]  一個大光纏到他
[00:16:18.380 --> 00:16:20.660]  突然間看不到
[00:16:20.660 --> 00:16:21.300]  瞎了
[00:16:21.300 --> 00:16:23.300]  然後天上就有聲音
[00:16:23.300 --> 00:16:26.940]  素囊,素囊,你為什麼逼迫我
[00:16:26.940 --> 00:16:29.900]  素囊就問,主啊,你是誰
[00:16:29.900 --> 00:16:30.980]  上帝的聲音就說
[00:16:30.980 --> 00:16:33.740]  我就是你所逼迫的耶穌
[00:16:33.740 --> 00:16:35.420]  素囊因為這樣的緣故
[00:16:35.420 --> 00:16:37.180]  他的眼睛看不到
[00:16:37.180 --> 00:16:39.460]  有人扶著他去到大素
[00:16:39.460 --> 00:16:40.700]  然後就在那個地方
[00:16:40.700 --> 00:16:43.580]  耶穌就載了阿拉尼雅
[00:16:43.580 --> 00:16:46.260]  去到他家裏面
[00:16:46.260 --> 00:16:48.020]  來將福音告訴他
[00:16:48.020 --> 00:16:48.940]  幫他施洗
[00:16:48.940 --> 00:16:50.020]  然後他的眼睛
[00:16:50.020 --> 00:16:53.700]  立時好像有些淪狀的東西掉下來
[00:16:53.700 --> 00:16:54.820]  他看得到
[00:16:54.820 --> 00:16:56.700]  這個就是素囊
[00:16:56.700 --> 00:16:58.180]  我給大家知道的就是
[00:16:58.180 --> 00:17:01.780]  當撒尼反被扔石頭扔死之後
[00:17:01.780 --> 00:17:05.940]  耶路撒冷的教會大遭逼迫
[00:17:05.940 --> 00:17:07.500]  差不多等於什麼呢
[00:17:07.500 --> 00:17:09.980]  差不多等於現在的敘利亞
[00:17:09.980 --> 00:17:12.540]  如果你是一個美國人
[00:17:12.540 --> 00:17:14.420]  如果你是一個英國人
[00:17:14.420 --> 00:17:17.700]  你是一個外族人
[00:17:17.700 --> 00:17:19.580]  你是救援分子也好
[00:17:19.580 --> 00:17:21.580]  你是紅十字會的人也好
[00:17:21.580 --> 00:17:23.540]  全部這些人也好
[00:17:23.540 --> 00:17:24.780]  大家知道
[00:17:24.780 --> 00:17:28.620]  你去到一個反對派佔領區裏面
[00:17:28.620 --> 00:17:32.780]  隨時你會成為一個被綁架的對象
[00:17:32.780 --> 00:17:34.060]  然後接著呢
[00:17:34.060 --> 00:17:36.740]  就會要脅
[00:17:36.740 --> 00:17:37.700]  給贖金
[00:17:37.700 --> 00:17:41.500]  不給的時候就割你
[00:17:41.500 --> 00:17:42.980]  在當時
[00:17:42.980 --> 00:17:45.380]  門徒因為這個患難
[00:17:45.380 --> 00:17:47.980]  隨時都會被迫害致死
[00:17:47.980 --> 00:17:50.180]  所以他就死了
[00:17:50.180 --> 00:17:51.940]  我不知道大家
