
[00:00:00.000 --> 00:00:03.300]  多謝天父給我們藉著施班所獻唱的詩歌
[00:02:34.300 --> 00:02:38.300]  神會帶領我們去走我們漂泊
[00:02:38.300 --> 00:02:40.300]  甚至有困難的人生
[00:02:40.300 --> 00:02:42.300]  我們從這兩個節期活動裡面
[00:02:42.300 --> 00:02:44.300]  留心我們怎樣可以去靠著神
[00:02:44.300 --> 00:02:46.300]  過一個喜樂的人生
[00:02:46.300 --> 00:02:47.300]  另一方面我們說
[00:02:47.300 --> 00:02:51.300]  我們喜樂因為神為我們預備了天國的筵席
[00:02:51.300 --> 00:02:53.300]  我請大家先看第十節
[00:02:53.300 --> 00:02:55.300]  第十節聖經裡面這樣說
[00:02:55.300 --> 00:02:57.300]  尼西米又對他們說
[00:02:57.300 --> 00:02:59.300]  你們應當去吃肥美的肉
[00:02:59.300 --> 00:03:01.300]  喝甘甜的酒
[00:03:01.300 --> 00:03:04.300]  把部分的飲食給沒有能力預備的人
[00:03:04.300 --> 00:03:07.300]  因為今天是我們主的聖日
[00:03:07.300 --> 00:03:08.300]  你們不要憂愁
[00:03:08.300 --> 00:03:11.300]  因為靠耶和華而得的喜樂
[00:03:11.300 --> 00:03:14.300]  是你們的力量
[00:03:14.300 --> 00:03:16.300]  這幅吃喝的圖畫
[00:03:16.300 --> 00:03:19.300]  是一幅很美麗的圖畫
[00:03:19.300 --> 00:03:23.300]  今時今日我們這個社會物質的生活比較豐富
[00:03:23.300 --> 00:03:26.300]  你真的吃肥美的肉
[00:03:26.300 --> 00:03:28.300]  喝甜酒的機會都多
[00:03:28.300 --> 00:03:30.300]  甚至有時候你都怕怕的
[00:03:30.300 --> 00:03:32.300]  因為都怕三高的緣故
[00:03:32.300 --> 00:03:33.300]  不敢吃那麼多
[00:03:33.300 --> 00:03:36.300]  但大家知道在以前的世代裡面沒有那麼豐富
[00:03:36.300 --> 00:03:39.300]  所以是大時大節才有的
[00:03:39.300 --> 00:03:42.300]  你問問那些戰後的時候
[00:03:42.300 --> 00:03:44.300]  剛剛出世的人你就知道
[00:03:44.300 --> 00:03:48.300]  能夠吃肉其實不是一件很平常的事
[00:03:48.300 --> 00:03:50.300]  是一件很重大的事
[00:03:50.300 --> 00:03:52.300]  令到大家很開心的
[00:03:52.300 --> 00:03:54.300]  我們說現在的小朋友
[00:03:54.300 --> 00:03:56.300]  他們很多玩具
[00:03:56.300 --> 00:03:58.300]  所以他們好像沒有了兒童節
[00:03:58.300 --> 00:04:00.300]  因為天天都是兒童節
[00:04:00.300 --> 00:04:04.300]  同樣地我們吃得很豐富的時候
[00:04:04.300 --> 00:04:07.300]  同樣地好像都失去了節慶裡面
[00:04:07.300 --> 00:04:11.300]  那種特別那種蒙恩和快樂的那種味道
[00:04:11.300 --> 00:04:14.300]  其實這個筵席是很快樂的
[00:04:14.300 --> 00:04:18.300]  相信如果以色人有機會有手機有Selfie的時候
[00:04:18.300 --> 00:04:21.300]  他們都會照樣先給那些食物去吃
[00:04:21.300 --> 00:04:24.300]  先拍照然後再繼續吃下去
[00:04:24.300 --> 00:04:27.300]  但這個快樂不只是因為有那些食物
[00:04:27.300 --> 00:04:31.300]  而是因為這個是神要他們擺設的筵席
[00:04:31.300 --> 00:04:34.300]  甚至可以說是神為他們去擺設筵席
[00:04:34.300 --> 00:04:37.300]  設立這個筵席的是主祂自己
[00:04:37.300 --> 00:04:40.300]  當他們去吃喝去飲食的時候
[00:04:40.300 --> 00:04:45.300]  是表明他們知道他們記得上帝的恩典
[00:04:45.300 --> 00:04:47.300]  是上帝供應他們
[00:04:47.300 --> 00:04:49.300]  保守他們帶領他們
[00:04:49.300 --> 00:04:53.300]  以致他們能夠進入一個安樂的處境裡面
[00:04:53.300 --> 00:04:56.300]  可以有豐富的筵席的分享
[00:04:56.300 --> 00:04:59.300]  頂多我們都知道新約聖經很清楚
[00:04:59.300 --> 00:05:02.300]  是耶穌基督去用筵席來表明
[00:05:02.300 --> 00:05:04.300]  神去給屬於祂的人
[00:05:04.300 --> 00:05:09.300]  是最終能夠享有最完滿的福樂
[00:05:09.300 --> 00:05:12.300]  大家會記得當耶穌去設立聖餐的時候
[00:05:12.300 --> 00:05:15.300]  耶穌說我在你們當中好像一個僕人一樣
[00:05:15.300 --> 00:05:17.300]  這樣去服侍你們
[00:05:17.300 --> 00:05:18.300]  然後祂對門徒說
[00:05:18.300 --> 00:05:21.300]  父怎樣把王權賜給我
[00:05:21.300 --> 00:05:23.300]  我也照樣賜給你們
[00:05:23.300 --> 00:05:25.300]  叫你們在我的國裡面
[00:05:25.300 --> 00:05:27.300]  坐在我的筵席上面吃喝
[00:05:27.300 --> 00:05:29.300]  又坐在寶座上面
[00:05:29.300 --> 00:05:33.300]  審判以色列的十二個支派
[00:05:33.300 --> 00:05:36.300]  我們知道當時門徒跟從耶穌
[00:05:36.300 --> 00:05:38.300]  其實他們帶著一個盼望
[00:05:38.300 --> 00:05:41.300]  祂在我們的國裡面有份
[00:05:41.300 --> 00:05:44.300]  他們知道去認定這位耶穌
[00:05:44.300 --> 00:05:46.300]  就是救主就是基督
[00:05:46.300 --> 00:05:47.300]  跟從祂
[00:05:47.300 --> 00:05:49.300]  祂能夠成為神國裡面的一員
[00:05:49.300 --> 00:05:51.300]  甚至當時其實設立聖餐之後
[00:05:51.300 --> 00:05:53.300]  他們在爭大
[00:05:53.300 --> 00:05:54.300]  很想耶穌作王的時候
[00:05:54.300 --> 00:05:55.300]  他們能夠
[00:05:55.300 --> 00:05:58.300]  看誰能夠坐在耶穌的左邊右邊
[00:05:58.300 --> 00:06:01.300]  但是耶穌說其實你們不需要爭
[00:06:01.300 --> 00:06:04.300]  我將這份恩典賜給你們
[00:06:04.300 --> 00:06:05.300]  你們跟從我
[00:06:05.300 --> 00:06:08.300]  去在末後的日子裡面領受
[00:06:08.300 --> 00:06:11.300]  這個在天國裡面的筵席
[00:06:11.300 --> 00:06:15.300]  當我們想到耶穌去設立這個筵席
[00:06:15.300 --> 00:06:18.300]  又想到耶穌自己親身的
[00:06:18.300 --> 00:06:19.300]  為我們擺上的
[00:06:19.300 --> 00:06:22.300]  我們應該更加的感恩
[00:06:22.300 --> 00:06:23.300]  記不記得這段經文說
[00:06:23.300 --> 00:06:25.300]  我們吃肥美的肉
[00:06:25.300 --> 00:06:28.300]  和喝甘甜的酒
[00:06:28.300 --> 00:06:32.300]  耶穌所喝的杯是一個怎樣的杯
[00:06:32.300 --> 00:06:36.300]  耶穌為我們去喝一個苦杯
[00:06:36.300 --> 00:06:38.300]  這個杯就算我們去喝
[00:06:38.300 --> 00:06:41.300]  也不能夠成就救恩
[00:06:41.300 --> 00:06:43.300]  但是耶穌為我們去喝
[00:06:43.300 --> 00:06:46.300]  當耶穌為我們喝悔杯的時候
[00:06:46.300 --> 00:06:48.300]  我們贖祂的人
[00:06:48.300 --> 00:06:51.300]  就能喝甘甜的酒
[00:06:51.300 --> 00:06:54.300]  這個是耶穌讓我們一起在地上
[00:06:54.300 --> 00:06:55.300]  經歷患難
[00:06:55.300 --> 00:06:56.300]  受苦
[00:06:56.300 --> 00:06:58.300]  甚至因祂的緣故而受苦的人
[00:06:58.300 --> 00:07:01.300]  一個很重要的盼望
[00:07:01.300 --> 00:07:04.300]  生命裡面有痛苦
[00:07:04.300 --> 00:07:05.300]  有困難
[00:07:05.300 --> 00:07:06.300]  會憂愁
[00:07:06.300 --> 00:07:08.300]  有恐懼
[00:07:08.300 --> 00:07:09.300]  覺得有缺乏
[00:07:09.300 --> 00:07:11.300]  面對疾病的煎熬
[00:07:11.300 --> 00:07:12.300]  死亡的威脅
[00:07:12.300 --> 00:07:14.300]  很多的重擔
[00:07:14.300 --> 00:07:16.300]  這些都是主知道的
[00:07:16.300 --> 00:07:18.300]  祂更加勉勵我們記得
[00:07:18.300 --> 00:07:21.300]  祂為我們預備了天國的筵席
[00:07:21.300 --> 00:07:23.300]  我們節期的活動
[00:07:23.300 --> 00:07:27.300]  我們遲些會有堂慶的聚餐
[00:07:27.300 --> 00:07:30.300]  其實大家也可以用一個這樣的角度
[00:07:30.300 --> 00:07:32.300]  去看我們的相聚
[00:07:32.300 --> 00:07:33.300]  我們的歡慶
[00:07:33.300 --> 00:07:35.300]  不只是紀念我們自己
[00:07:35.300 --> 00:07:37.300]  這個教會歷史裡面的恩典
[00:07:37.300 --> 00:07:40.300]  也是紀念我們屬於普世教會裡面的一員
[00:07:40.300 --> 00:07:43.300]  是神去為我們擺設筵席
[00:07:43.300 --> 00:07:44.300]  叫我們的生命
[00:07:44.300 --> 00:07:47.300]  能夠因著主而變得豐盛
[00:07:47.300 --> 00:07:49.300]  雖然我們的人生裡面
[00:07:49.300 --> 00:07:50.300]  確實會有很多地方
[00:07:50.300 --> 00:07:52.300]  有時候好像和喜樂
[00:07:52.300 --> 00:07:54.300]  好像不是很吻合
[00:07:54.300 --> 00:07:57.300]  但是正正在這樣的處境裡面
[00:07:57.300 --> 00:08:00.300]  我們要記得上帝給我們的應許
[00:08:00.300 --> 00:08:01.300]  剛才說到一些
[00:08:01.300 --> 00:08:04.300]  可能令我們覺得不喜樂的不同的遭遇
[00:08:04.300 --> 00:08:06.300]  包括我們覺得缺乏
[00:08:06.300 --> 00:08:07.300]  會憂慮
[00:08:07.300 --> 00:08:09.300]  會患病
[00:08:09.300 --> 00:08:10.300]  甚至遭到敵對
[00:08:10.300 --> 00:08:14.300]  不過大家記不記得詩篇第23篇
[00:08:14.300 --> 00:08:15.300]  在詩篇第23篇裡面
[00:08:15.300 --> 00:08:17.300]  特別私人提到
[00:08:17.300 --> 00:08:19.300]  在敵人的面前
[00:08:19.300 --> 00:08:21.300]  神為他做什麼
[00:08:21.300 --> 00:08:23.300]  神為他擺設筵席
[00:08:23.300 --> 00:08:24.300]  並且他說
[00:08:24.300 --> 00:08:27.300]  你用油高了我的頭
[00:08:27.300 --> 00:08:29.300]  洗我的福杯滿日
[00:08:29.300 --> 00:08:31.300]  並且我知道我一生一世
[00:08:31.300 --> 00:08:34.300]  有神的恩惠和慈愛隨著我
[00:08:34.300 --> 00:08:35.300]  大家也會記得
[00:08:35.300 --> 00:08:37.300]  在這篇詩篇的上文裡面
[00:08:37.300 --> 00:08:39.300]  這個詩人很強調
[00:08:39.300 --> 00:08:41.300]  他親身的經歷上帝的恩典
[00:08:41.300 --> 00:08:42.300]  以至他知道
[00:08:42.300 --> 00:08:44.300]  耶和華是他的目者
[00:08:44.300 --> 00:08:46.300]  他必不至於缺乏
[00:08:46.300 --> 00:08:47.300]  他知道
[00:08:47.300 --> 00:08:50.300]  雖然是一隻好像軟弱
[00:08:50.300 --> 00:08:53.300]  沒有能力保護自己的小羊
[00:08:53.300 --> 00:08:55.300]  但是神去使他能夠
[00:08:55.300 --> 00:08:57.300]  躺我在青草地上
[00:08:57.300 --> 00:08:59.300]  有可安歇的水邊
[00:08:59.300 --> 00:09:01.300]  雖然行過死刃的幽谷
[00:09:01.300 --> 00:09:03.300]  也不怕遭害
[00:09:03.300 --> 00:09:07.300]  因為上帝與我們同在
[00:09:07.300 --> 00:09:08.300]  弟兄姊妹
[00:09:08.300 --> 00:09:09.300]  聖經裡面有關
[00:09:09.300 --> 00:09:13.300]  這些賢直的訊息
[00:09:13.300 --> 00:09:15.300]  不單只是給猶太人
[00:09:15.300 --> 00:09:17.300]  也是給每一個
[00:09:17.300 --> 00:09:19.300]  相信耶穌基督的人
[00:09:19.300 --> 00:09:21.300]  我們領受這個寶貴的訊息
[00:09:21.300 --> 00:09:23.300]  存著這樣的盼望去生活
[00:09:23.300 --> 00:09:24.300]  可以得著
[00:09:24.300 --> 00:09:27.300]  神所給我們的喜樂和力量
[00:09:27.300 --> 00:09:28.300]  不過我們要留心
[00:09:28.300 --> 00:09:30.300]  在這篇經文裡面
[00:09:30.300 --> 00:09:32.300]  進入喜樂之前
[00:09:32.300 --> 00:09:33.300]  那些猶太人
[00:09:33.300 --> 00:09:35.300]  曾經有一段時間很憂愁
[00:09:35.300 --> 00:09:37.300]  我們看回第九節
[00:09:51.300 --> 00:09:55.300]  令人聽見律法書上的話都哭了
[00:09:55.300 --> 00:09:57.300]  這裡聖經說得很清楚
[00:09:57.300 --> 00:09:59.300]  那些百姓哭的原因
[00:09:59.300 --> 00:10:00.300]  是因為他們聽完
[00:10:00.300 --> 00:10:02.300]  律法書上的說話
[00:10:02.300 --> 00:10:05.300]  他們聽了律法書多久呢
[00:10:05.300 --> 00:10:07.300]  在第八章的第三節告訴我們
[00:10:07.300 --> 00:10:10.300]  他們從清早到中午的時間
[00:10:10.300 --> 00:10:13.300]  足足聽了五個小時
[00:10:13.300 --> 00:10:15.300]  他們不是聽《釋經講道》
[00:10:15.300 --> 00:10:17.300]  他們只是聽當時的
[00:10:17.300 --> 00:10:22.300]  以色列將律法全部讀出來
[00:10:22.300 --> 00:10:24.300]  而且他們是站在那裡
[00:10:24.300 --> 00:10:25.300]  站了五個小時
[00:10:25.300 --> 00:10:27.300]  大家試試反過來看
[00:10:27.300 --> 00:10:29.300]  今天是我站在那裡
[00:10:29.300 --> 00:10:30.300]  然後你坐在那裡
[00:10:30.300 --> 00:10:31.300]  大概坐了半小時
[00:10:31.300 --> 00:10:33.300]  但當天是他們站在那裡
[00:10:33.300 --> 00:10:36.300]  聽了五個小時
[00:10:36.300 --> 00:10:39.300]  但是他們悲哀哭泣
[00:10:39.300 --> 00:10:41.300]  原因是當他們聽到
[00:10:41.300 --> 00:10:43.300]  律法書上的說話的時候
[00:10:43.300 --> 00:10:45.300]  他們留心到
[00:10:45.300 --> 00:10:47.300]  他們實在錯失了
[00:10:47.300 --> 00:10:49.300]  上帝給他們在律法上
[00:10:49.300 --> 00:10:52.300]  各樣的應許的祝福
[00:10:52.300 --> 00:10:53.300]  並且在他們的生命裡
[00:10:53.300 --> 00:10:55.300]  原來犯了這麼多的罪
[00:10:55.300 --> 00:10:57.300]  以致到他們要經歷亡國
[00:10:57.300 --> 00:11:01.300]  被擄家破人亡的各樣的痛苦
[00:11:01.300 --> 00:11:04.300]  他們將生命那份喜樂和福分
[00:11:04.300 --> 00:11:05.300]  放棄了
[00:11:05.300 --> 00:11:07.300]  而選擇了偶像
[00:11:07.300 --> 00:11:09.300]  和利器神的道路的時候
[00:11:09.300 --> 00:11:12.300]  就落在各樣的痛苦當中
[00:11:12.300 --> 00:11:17.300]  弟兄姊妹 因為聽神的話語而責心
[00:11:17.300 --> 00:11:19.300]  而感受到自己需要認罪
[00:11:19.300 --> 00:11:20.300]  亦都是我們每一個人
[00:11:20.300 --> 00:11:22.300]  生命需要經歷的事情
[00:11:22.300 --> 00:11:23.300]  有時你說
[00:11:23.300 --> 00:11:26.300]  我都自然覺得喜樂離我很遠
[00:11:26.300 --> 00:11:27.300]  可能我們很需要在神面前
[00:11:27.300 --> 00:11:29.300]  更加讓祂說話
[00:11:29.300 --> 00:11:30.300]  去提醒我們
[00:11:30.300 --> 00:11:33.300]  我們有某些地方偏離了神
[00:11:33.300 --> 00:11:35.300]  甚至偏行己路
[00:11:35.300 --> 00:11:37.300]  以致到我們不能夠去領受
[00:11:37.300 --> 00:11:39.300]  神所賜那份的喜樂
[00:11:39.300 --> 00:11:42.300]  不過我們亦都知道
[00:11:42.300 --> 00:11:46.300]  哭泣有時 喜樂亦都有時
[00:11:46.300 --> 00:11:49.300]  在聖經裏面我們重覆地見到
[00:11:49.300 --> 00:11:52.300]  尼西米 以茲拉去勸慰當時的人
[00:11:52.300 --> 00:11:54.300]  今天是神的生日
[00:11:54.300 --> 00:11:56.300]  你們不要再憂愁了
[00:11:56.300 --> 00:11:58.300]  然後在第十一節裏面亦都這樣說
[00:11:58.300 --> 00:12:01.300]  當時利美人就使眾民安靜下來
[00:12:01.300 --> 00:12:03.300]  他們說 你們安靜吧
[00:12:03.300 --> 00:12:05.300]  因為今天是生日
[00:12:05.300 --> 00:12:08.300]  也不要再憂愁
[00:12:08.300 --> 00:12:13.300]  這段經文給我們一個很重要的提醒
[00:12:13.300 --> 00:12:16.300]  其實要去學習神的話語
[00:12:16.300 --> 00:12:20.300]  不只是由牧師傳導人去教導
[00:12:20.300 --> 00:12:24.300]  散佈在百姓當中的利美人
[00:12:24.300 --> 00:12:28.300]  亦都有份去幫忙去教導神的話語
[00:12:28.300 --> 00:12:30.300]  用神的話語去勸慰人
[00:12:30.300 --> 00:12:33.300]  你們要在今天這個聖日裏面
[00:12:33.300 --> 00:12:34.300]  去停下來
[00:12:34.300 --> 00:12:37.300]  暫時不要再悲哀哭泣
[00:12:37.300 --> 00:12:40.300]  我們要以神為我們的歡樂
[00:12:40.300 --> 00:12:42.300]  於是百姓就聽了
[00:12:42.300 --> 00:12:43.300]  第十二節
[00:12:43.300 --> 00:12:45.300]  聖經說 眾民就去吃喝
[00:12:45.300 --> 00:12:48.300]  也把一部份的飲食與人分享
[00:12:48.300 --> 00:12:49.300]  大大的歡樂
[00:12:49.300 --> 00:12:54.300]  因為他們明白教訓他們的話
[00:12:54.300 --> 00:12:55.300]  弟兄姊妹
[00:12:55.300 --> 00:12:58.300]  明白所教訓你們的話
[00:12:58.300 --> 00:13:00.300]  是何等的重要
[00:13:00.300 --> 00:13:03.300]  我們怎樣才會明白
[00:13:03.300 --> 00:13:07.300]  唯有你的心真的願意去進行
[00:13:07.300 --> 00:13:09.300]  你願意讓神的話語
[00:13:09.300 --> 00:13:12.300]  去改變你的心思意念和言行的時候
[00:13:12.300 --> 00:13:15.300]  你才能夠真正的明白
[00:13:15.300 --> 00:13:16.300]  在我們當中
[00:13:16.300 --> 00:13:18.300]  一些很努力去讀聖經
[00:13:18.300 --> 00:13:19.300]  學習聖經的弟兄姊妹
[00:13:19.300 --> 00:13:21.300]  他們都會經驗到
[00:13:21.300 --> 00:13:23.300]  當他們越是明白的時候
[00:13:23.300 --> 00:13:24.300]  他們越是渴慕
[00:13:24.300 --> 00:13:27.300]  想更加多去認識神的話語
[00:13:27.300 --> 00:13:28.300]  這段時間
[00:13:28.300 --> 00:13:31.300]  我們有十天的港九培練經大會
[00:13:31.300 --> 00:13:33.300]  我看到有些弟兄姊妹很積極的
[00:13:33.300 --> 00:13:37.300]  上完崇拜又去上這個培練經大會
[00:13:37.300 --> 00:13:38.300]  因為他們感受到
[00:13:38.300 --> 00:13:41.300]  神的話語是確實去幫助他們
[00:13:41.300 --> 00:13:44.300]  能夠得著上帝的應許
[00:13:44.300 --> 00:13:45.300]  生活有力
[00:13:45.300 --> 00:13:48.300]  同時間這段話提醒我們
[00:13:48.300 --> 00:13:50.300]  第十二節說到
[00:13:50.300 --> 00:13:52.300]  把一部份的飲食與別人分享
[00:13:52.300 --> 00:13:55.300]  其實是在回應第十節的吩咐
[00:13:55.300 --> 00:13:57.300]  第十節當中說到
[00:13:57.300 --> 00:13:58.300]  把一部份的飲食
[00:13:58.300 --> 00:14:00.300]  分給沒有能力預備的人
[00:14:00.300 --> 00:14:03.300]  這是在神面前同享筵席的
[00:14:03.300 --> 00:14:04.300]  一個很重要的
[00:14:04.300 --> 00:14:06.300]  我們要留意的地方
[00:14:06.300 --> 00:14:08.300]  在神面前同享筵席
[00:14:08.300 --> 00:14:10.300]  不是富足的吃飽
[00:14:10.300 --> 00:14:12.300]  貧窮的就餓著
[00:14:12.300 --> 00:14:14.300]  就好像在新約聖經裏面
[00:14:14.300 --> 00:14:16.300]  在那麼多前書當中
[00:14:16.300 --> 00:14:19.300]  保羅是否去斥責那麼多的教會
[00:14:19.300 --> 00:14:22.300]  有些人吃到肚滿腸肥
[00:14:22.300 --> 00:14:23.300]  有些人就沒得吃
[00:14:23.300 --> 00:14:25.300]  這樣不是愛言
[00:14:25.300 --> 00:14:27.300]  這樣不算領主的餐
[00:14:27.300 --> 00:14:29.300]  所以天國的筵席
[00:14:29.300 --> 00:14:31.300]  其實就告訴我們
[00:14:31.300 --> 00:14:33.300]  在神子民的群體裏
[00:14:33.300 --> 00:14:35.300]  我們就要去有的
[00:14:35.300 --> 00:14:37.300]  要幫助沒有的
[00:14:37.300 --> 00:14:38.300]  豐富的
[00:14:38.300 --> 00:14:40.300]  要去供應給缺乏的
[00:14:40.300 --> 00:14:42.300]  這個不是一種施捨
[00:14:42.300 --> 00:14:43.300]  而是我們將神
[00:14:43.300 --> 00:14:45.300]  在我們生命裏面所做的
[00:14:45.300 --> 00:14:47.300]  都做在我們頂姐妹身上
[00:14:47.300 --> 00:14:49.300]  同時間這樣的踐行
[00:14:49.300 --> 00:14:51.300]  亦都告訴我們
[00:14:51.300 --> 00:14:54.300]  我們和其他在社會裏面的相處
[00:14:54.300 --> 00:14:55.300]  關係
[00:14:55.300 --> 00:14:57.300]  都是一個分享的關係
[00:14:57.300 --> 00:14:59.300]  將神所給我們的
[00:14:59.300 --> 00:15:01.300]  去和別人分享
[00:15:01.300 --> 00:15:03.300]  這樣才算是一種
[00:15:03.300 --> 00:15:05.300]  對神所交託給我們的
[00:15:05.300 --> 00:15:07.300]  我們所有的一切
[00:15:07.300 --> 00:15:09.300]  盡忠的一種態度
[00:15:09.300 --> 00:15:11.300]  頂姐妹
[00:15:11.300 --> 00:15:13.300]  當耶穌來到這個世界上的時候
[00:15:13.300 --> 00:15:15.300]  祂和哪些人一起吃飯呢?
[00:15:15.300 --> 00:15:17.300]  祂和那些很窮乏的
[00:15:17.300 --> 00:15:19.300]  罪人
[00:15:19.300 --> 00:15:21.300]  那些願意迴轉的
[00:15:21.300 --> 00:15:22.300]  瑞麗
[00:15:22.300 --> 00:15:23.300]  在這個社會裏面
[00:15:23.300 --> 00:15:25.300]  被離棄的
[00:15:25.300 --> 00:15:27.300]  在邊緣的當中
[00:15:27.300 --> 00:15:29.300]  被排斥受欺壓的人
[00:15:29.300 --> 00:15:30.300]  耶穌去到當中
[00:15:30.300 --> 00:15:31.300]  和他們吃飯
[00:15:31.300 --> 00:15:32.300]  耶穌都教我們
[00:15:32.300 --> 00:15:34.300]  怎樣請人吃飯
[00:15:34.300 --> 00:15:36.300]  耶穌在路加福音第十四章裏面
[00:15:36.300 --> 00:15:37.300]  告訴我們
[00:15:37.300 --> 00:15:39.300]  你或者切午宴或者晚宴
[00:15:39.300 --> 00:15:40.300]  你要請那些
[00:15:40.300 --> 00:15:41.300]  不是那些
[00:15:41.300 --> 00:15:43.300]  能夠可以報答你
[00:15:43.300 --> 00:15:44.300]  請回來的人
[00:15:44.300 --> 00:15:46.300]  你總要請那些
[00:15:46.300 --> 00:15:47.300]  貧窮的
[00:15:47.300 --> 00:15:49.300]  有殘疾的
[00:15:49.300 --> 00:15:51.300]  瘸腿的 黑眼的
[00:15:51.300 --> 00:15:52.300]  那你就有福了
[00:15:52.300 --> 00:15:54.300]  因為在二人復活的時候
[00:15:54.300 --> 00:15:57.300]  你必然得到報答
[00:15:57.300 --> 00:15:59.300]  頂姐妹我們可能不能夠
[00:15:59.300 --> 00:16:01.300]  去用我們自己的能力
[00:16:01.300 --> 00:16:03.300]  將社會上的貧富懸殊的問題
[00:16:03.300 --> 00:16:05.300]  完全去改變
[00:16:05.300 --> 00:16:07.300]  不過我們能夠去
[00:16:07.300 --> 00:16:08.300]  效法耶穌
[00:16:08.300 --> 00:16:10.300]  去到那些貧窮的人的中間
[00:16:10.300 --> 00:16:11.300]  去顯明
[00:16:11.300 --> 00:16:13.300]  他們是被邀請
[00:16:13.300 --> 00:16:15.300]  進入神的國度裏面的人
