
[00:00:00.000 --> 00:00:05.000]  主持人:上次我在這個講壇裏面跟大家分享馬後福音的時候
[00:06:13.000 --> 00:06:19.000]  主持人:這個跟什麼有關係?
[00:06:19.000 --> 00:06:21.000]  主持人:對!跟聖經
[00:06:21.000 --> 00:06:24.000]  主持人:跟舊約聖經這班民事法理賽人
[00:06:24.000 --> 00:06:26.000]  主持人:他們是熟悉摩西的律法
[00:06:26.000 --> 00:06:29.000]  主持人:但耶穌比他們更熟悉摩西的律法
[00:06:29.000 --> 00:06:32.000]  主持人:而且我們在這裡講釋法
[00:06:32.000 --> 00:06:34.000]  主持人:你們亂解釋神的律法
[00:06:34.000 --> 00:06:38.000]  主持人:耶穌在這裡真正點出律法裡面的正義
[00:06:38.000 --> 00:06:40.000]  主持人:所以很精彩
[00:06:40.000 --> 00:06:43.000]  主持人:最後這個民事問耶穌
[00:06:43.000 --> 00:06:45.000]  主持人:嘩!這麼多條摩西的律法
[00:06:45.000 --> 00:06:48.000]  主持人:究竟哪一條是最重要的?
[00:06:48.000 --> 00:06:51.000]  主持人:耶穌一語道破
[00:06:51.000 --> 00:06:54.000]  主持人:最重要、最大的誡命是什麼?
[00:06:54.000 --> 00:06:56.000]  主持人:大家知道嗎?大誡命
[00:06:56.000 --> 00:06:59.000]  主持人:我們說我們要履行大使命
[00:06:59.000 --> 00:07:02.000]  主持人:必須要守住大誡命是什麼?
[00:07:02.000 --> 00:07:05.000]  主持人:你要盡心盡性、盡意盡力
[00:07:05.000 --> 00:07:06.000]  主持人:愛主你的神
[00:07:06.000 --> 00:07:09.000]  主持人:其次呢?愛人如己
[00:07:09.000 --> 00:07:10.000]  主持人:其實好像是兩條
[00:07:10.000 --> 00:07:12.000]  主持人:但其實都是一條
[00:07:12.000 --> 00:07:14.000]  主持人:是關於愛
[00:07:14.000 --> 00:07:17.000]  主持人:所以為什麼我的題目是這樣解釋?
[00:07:17.000 --> 00:07:19.000]  主持人:主權誰屬?
[00:07:19.000 --> 00:07:22.000]  主持人:你今天是用什麼來侍奉主
[00:07:22.000 --> 00:07:24.000]  主持人:去生活、去工作的呢?
[00:07:24.000 --> 00:07:27.000]  主持人:如果你沒有履行天國最大的誡命
[00:07:27.000 --> 00:07:28.000]  主持人:我告訴你
[00:07:28.000 --> 00:07:31.000]  主持人:你就會在你的職業裏面
[00:07:31.000 --> 00:07:33.000]  主持人:你會失落、你會迷失
[00:07:33.000 --> 00:07:36.000]  主持人:你甚至可能會變成
[00:07:36.000 --> 00:07:39.000]  主持人:是操縱別人的一個成為工具
[00:07:39.000 --> 00:07:42.000]  主持人:你看人在市場裏面是否有價值呢?
[00:07:42.000 --> 00:07:44.000]  主持人:還是你看人
[00:07:44.000 --> 00:07:47.000]  主持人:是否從基督的眼中去看這個人?
[00:07:47.000 --> 00:07:49.000]  主持人:他的價值的所在
[00:07:49.000 --> 00:07:52.000]  主持人:不是市場去評斷的
[00:07:52.000 --> 00:07:55.000]  主持人:你今天如果你真的愛人如己的時候
[00:07:55.000 --> 00:07:58.000]  主持人:你能夠做到這件事的時候
[00:07:58.000 --> 00:08:00.000]  主持人:你必須先愛神
[00:08:00.000 --> 00:08:03.000]  主持人:你從神那種愛你才能夠去看到
[00:08:03.000 --> 00:08:05.000]  主持人:原來每一個人
[00:08:05.000 --> 00:08:08.000]  主持人:無論他有沒有殘障都好
[00:08:08.000 --> 00:08:11.000]  主持人:無論他是很有知識還是很低知識都好
[00:08:11.000 --> 00:08:15.000]  主持人:原來都是按神的形象樣式去做的
[00:08:15.000 --> 00:08:18.000]  主持人:這個是耶穌給我們的挑戰
[00:08:18.000 --> 00:08:21.000]  主持人:而亦都他示範了給我們看
[00:08:21.000 --> 00:08:24.000]  主持人:在他三年半的傳道的生涯裏面
[00:08:24.000 --> 00:08:27.000]  主持人:耶穌不是躲在山洞裏面去退休的
[00:08:27.000 --> 00:08:30.000]  主持人:耶穌是日以繼夜的
[00:08:30.000 --> 00:08:32.000]  主持人:他來到瀑布封塵
[00:08:32.000 --> 00:08:35.000]  主持人:他和這班的門徒一起聚在一起
[00:08:35.000 --> 00:08:40.000]  主持人:他亦都和這班的門徒一起去分享天國教導他們
[00:08:40.000 --> 00:08:42.000]  主持人:但不只是言教他用身教
[00:08:42.000 --> 00:08:45.000]  主持人:他去感染他們進入人群
[00:08:45.000 --> 00:08:47.000]  主持人:去服侍人
[00:08:47.000 --> 00:08:50.000]  主持人:讓他們認識天國的奧秘
[00:08:50.000 --> 00:08:56.000]  主持人:將神愛世人的真理呈現在這個苦罪的世界裏面
[00:08:56.000 --> 00:08:59.000]  主持人:好了,我都講完了
[00:08:59.000 --> 00:09:02.000]  主持人:但如果這樣你當然不收貨了
[00:09:02.000 --> 00:09:06.000]  主持人:所以我先要這樣和大家講了
[00:09:06.000 --> 00:09:10.000]  主持人:那你看經文的時候你就不會很容易
[00:09:10.000 --> 00:09:12.000]  主持人:就很難掌握
[00:09:12.000 --> 00:09:14.000]  主持人:我們試試到來到第一段
[00:09:14.000 --> 00:09:16.000]  主持人:我們要讀之前一起祈禱
[00:09:16.000 --> 00:09:18.000]  主持人:主啊求你開我們眼睛
[00:09:18.000 --> 00:09:19.000]  主持人:打開我們的心竅
[00:09:19.000 --> 00:09:21.000]  主持人:讓我們有謙卑受教的心
[00:09:21.000 --> 00:09:24.000]  主持人:讓說的聽的我們同感一鈴
[00:09:24.000 --> 00:09:25.000]  主持人:同德造就
[00:09:25.000 --> 00:09:28.000]  主持人:同悖順的話再一次挑動我們的心
[00:09:28.000 --> 00:09:31.000]  主持人:我們今天要誠實去跟隨你的時候
[00:09:31.000 --> 00:09:33.000]  主持人:我們有沒有作你自己喜悅的
[00:09:33.000 --> 00:09:35.000]  主持人:真是屬你的門徒
[00:09:35.000 --> 00:09:38.000]  主持人:在這個彎曲絆繆的世代
[00:09:38.000 --> 00:09:40.000]  主持人:我們要如明光去照耀
[00:09:40.000 --> 00:09:42.000]  主持人:叫其他人在我們身上看見
[00:09:42.000 --> 00:09:44.000]  主持人:耶穌基督你的榮美
[00:09:44.000 --> 00:09:47.000]  主持人:耶穌基督你何等愛我們
[00:09:47.000 --> 00:09:49.000]  主持人:每一個在地上
[00:09:49.000 --> 00:09:51.000]  主持人:真是我們是
[00:09:51.000 --> 00:09:53.000]  主持人:真是充滿著很多苦難
[00:09:53.000 --> 00:09:55.000]  主持人:充滿著很多罪捆綁的人
[00:09:55.000 --> 00:09:58.000]  主持人:但主你來到是施行拯救
[00:09:58.000 --> 00:10:00.000]  主持人:求主你差遣我們
[00:10:00.000 --> 00:10:02.000]  主持人:去到這個世界
[00:10:02.000 --> 00:10:04.000]  主持人:我們作你自己手中貴重的器命
[00:10:04.000 --> 00:10:06.000]  主持人:我們同心的祈禱
[00:10:06.000 --> 00:10:07.000]  主持人:奉主名求
[00:10:07.000 --> 00:10:08.000]  主持人:阿們
[00:10:08.000 --> 00:10:10.000]  主持人:好我剛才跟大家講的
[00:10:10.000 --> 00:10:13.000]  主持人:就是這個分析
[00:10:13.000 --> 00:10:16.000]  主持人:有關金錢的頭那一層和尾那一層
[00:10:16.000 --> 00:10:19.000]  主持人:一個銀幣和兩個小錢
[00:10:19.000 --> 00:10:20.000]  主持人:這個對比
[00:10:20.000 --> 00:10:22.000]  主持人:你看經文裡面你會看見
[00:10:22.000 --> 00:10:24.000]  主持人:有關律法裡面
[00:10:24.000 --> 00:10:26.000]  主持人:殺到個人否定復活
[00:10:26.000 --> 00:10:27.000]  主持人:但是一般民事
[00:10:27.000 --> 00:10:30.000]  主持人:他們誤解了彌賽亞的身份
[00:10:30.000 --> 00:10:31.000]  主持人:而最後的
[00:10:31.000 --> 00:10:33.000]  主持人:就是我們要全人愛神
[00:10:33.000 --> 00:10:34.000]  主持人:愛人如己
[00:10:34.000 --> 00:10:37.000]  主持人:你必須會有這個掌握
[00:10:37.000 --> 00:10:39.000]  主持人:你才能夠有動力
[00:10:39.000 --> 00:10:40.000]  主持人:去為神而活
[00:10:40.000 --> 00:10:43.000]  主持人:你才能夠履行真正的大使命
[00:10:43.000 --> 00:10:46.000]  主持人:你的人生才能夠過得豐盛
[00:10:46.000 --> 00:10:47.000]  主持人:而且是精彩的
[00:10:47.000 --> 00:10:48.000]  主持人:丁子梅
[00:10:48.000 --> 00:10:52.000]  主持人:今天我們不是論你信主多少年
[00:10:52.000 --> 00:10:55.000]  主持人:而是你任何人生的階段
[00:10:55.000 --> 00:10:57.000]  主持人:你都要被主的說話
[00:10:57.000 --> 00:10:59.000]  主持人:重新挑戰我們
[00:10:59.000 --> 00:11:01.000]  主持人:讓我們一起看第一段的經文
[00:11:01.000 --> 00:11:02.000]  主持人:好不好
[00:11:02.000 --> 00:11:03.000]  主持人:在這個第十三節
[00:11:03.000 --> 00:11:04.000]  主持人:我們一起讀
[00:11:04.000 --> 00:11:06.000]  主持人:後來他們打發
[00:11:06.000 --> 00:11:09.000]  主持人:幾個法律賽人和希律黨人
[00:11:09.000 --> 00:11:11.000]  主持人:到耶穌那裡
[00:11:11.000 --> 00:11:14.000]  主持人:要用他自己的話陷害他
[00:11:14.000 --> 00:11:17.000]  主持人:他們來了就對他說
[00:11:17.000 --> 00:11:20.000]  主持人:老師我們知道你是誠實的
[00:11:20.000 --> 00:11:22.000]  主持人:無論誰你都一視同仁
[00:11:22.000 --> 00:11:25.000]  主持人:因為你不看人的面子
[00:11:25.000 --> 00:11:28.000]  主持人:而是誠誠實實傳神的道
[00:11:28.000 --> 00:11:31.000]  主持人:納粹給凱撒合不合法
[00:11:31.000 --> 00:11:34.000]  主持人:在這裡我們先看一個背景
[00:11:34.000 --> 00:11:38.000]  主持人:後來只是相隔很短的時間
[00:11:38.000 --> 00:11:42.000]  主持人:他們又找法律賽人幾個
[00:11:42.000 --> 00:11:44.000]  主持人:這些法律賽人其實很熟悉
[00:11:44.000 --> 00:11:47.000]  主持人:舊約摩西那些是律法的
[00:11:47.000 --> 00:11:50.000]  主持人:他們是宗教的領袖
[00:11:50.000 --> 00:11:53.000]  主持人:而希律黨人他們是依附著
[00:11:53.000 --> 00:11:56.000]  主持人:這個羅馬的政權而且是支持
[00:11:56.000 --> 00:11:59.000]  主持人:希律昏風王安提帕王
[00:11:59.000 --> 00:12:02.000]  主持人:我們可以說在這裡有
[00:12:02.000 --> 00:12:06.000]  主持人:宗教和政治的人物
[00:12:06.000 --> 00:12:08.000]  主持人:他們都是來到耶穌面前
[00:12:08.000 --> 00:12:10.000]  主持人:但是他們是假意
[00:12:10.000 --> 00:12:12.000]  主持人:他們用一些說話
[00:12:12.000 --> 00:12:13.000]  主持人:在這裡怎樣
[00:12:13.000 --> 00:12:15.000]  主持人:好像阿義奉承
[00:12:15.000 --> 00:12:18.000]  主持人:兩次強調耶穌你是誠實的
[00:12:18.000 --> 00:12:21.000]  主持人:你來到傳神的道
[00:12:21.000 --> 00:12:23.000]  主持人:你是誠誠實實的去講
[00:12:23.000 --> 00:12:25.000]  主持人:所以我就請你直講
[00:12:25.000 --> 00:12:27.000]  主持人:其實是想報一個局
[00:12:27.000 --> 00:12:28.000]  主持人:要去落這個陷阱
[00:12:28.000 --> 00:12:30.000]  主持人:這個陷阱有什麼問題呢
[00:12:30.000 --> 00:12:33.000]  主持人:納粹給凱撒合不合法
[00:12:33.000 --> 00:12:36.000]  主持人:這個合不合法是我們和修本的翻譯
[00:12:36.000 --> 00:12:38.000]  主持人:我們和合本原本的翻譯
[00:12:38.000 --> 00:12:40.000]  主持人:是可以不可以
[00:12:40.000 --> 00:12:42.000]  主持人:也是我們之前
[00:12:42.000 --> 00:12:45.000]  主持人:我們說耶穌是答那些人安息日
[00:12:45.000 --> 00:12:47.000]  主持人:我可不可以醫病呢
[00:12:47.000 --> 00:12:48.000]  主持人:你們說了
[00:12:48.000 --> 00:12:50.000]  主持人:在安息日行善行惡
[00:12:50.000 --> 00:12:51.000]  主持人:救命害命
[00:12:51.000 --> 00:12:53.000]  主持人:哪一樣是可以呢
[00:12:53.000 --> 00:12:55.000]  主持人:這個可以這個term
[00:12:55.000 --> 00:12:57.000]  主持人:其實是含有就是含不合理呢
[00:12:57.000 --> 00:13:00.000]  主持人:或者含不合符律法的規定呢
[00:13:00.000 --> 00:13:01.000]  主持人:是這樣的意思
[00:13:01.000 --> 00:13:03.000]  主持人:在《馬虎的十章二節》
[00:13:03.000 --> 00:13:05.000]  主持人:有些人問耶穌
[00:13:05.000 --> 00:13:07.000]  主持人:摩西的那些律法
[00:13:07.000 --> 00:13:10.000]  主持人:說我們可不可以來到去休妻呢
[00:13:10.000 --> 00:13:11.000]  主持人:可不可以
[00:13:11.000 --> 00:13:13.000]  主持人:是律法是不是容許呢
[00:13:13.000 --> 00:13:16.000]  主持人:我們看到這個背景是什麼呢
[00:13:16.000 --> 00:13:19.000]  主持人:其實不是普通講的那些稅收
[00:13:19.000 --> 00:13:21.000]  主持人:這裡是在講
[00:13:21.000 --> 00:13:24.000]  主持人:就是當時猶太人
[00:13:24.000 --> 00:13:26.000]  主持人:是要向羅馬政府
[00:13:26.000 --> 00:13:29.000]  主持人:來要交一個叫做人頭稅
[00:13:29.000 --> 00:13:33.000]  主持人:人頭稅猶太人一向不樂意
[00:13:33.000 --> 00:13:35.000]  主持人:來繳交的
[00:13:35.000 --> 00:13:37.000]  主持人:他們認為這個可能
[00:13:37.000 --> 00:13:40.000]  主持人:是牽涉摩西警告他們
[00:13:40.000 --> 00:13:42.000]  主持人:不要侍奉其他別的神
[00:13:42.000 --> 00:13:45.000]  主持人:或者依靠別國
[00:13:45.000 --> 00:13:46.000]  主持人:因為他們認為
[00:13:46.000 --> 00:13:49.000]  主持人:他們拿著這些銀幣
[00:13:49.000 --> 00:13:51.000]  主持人:去交這些稅收
[00:13:51.000 --> 00:13:53.000]  主持人:就表示他們好像是
[00:13:53.000 --> 00:13:56.000]  主持人:伏在權柄底下
[00:13:56.000 --> 00:13:59.000]  主持人:但是法理賽人是很聰明的
[00:13:59.000 --> 00:14:01.000]  主持人:他們不喜歡交這些稅
[00:14:01.000 --> 00:14:03.000]  主持人:但是他們不會主動反對
[00:14:03.000 --> 00:14:05.000]  主持人:所以他們現在就聯手
[00:14:05.000 --> 00:14:08.000]  主持人:奚落黨人一起想報這個局
[00:14:08.000 --> 00:14:10.000]  主持人:是想耶穌踩進這個洞裡面
[00:14:10.000 --> 00:14:12.000]  主持人:如果耶穌說你們不要交稅
[00:14:12.000 --> 00:14:14.000]  主持人:那耶穌就被那些羅馬兵
[00:14:14.000 --> 00:14:15.000]  主持人:可以抓去拘捕了
[00:14:15.000 --> 00:14:17.000]  主持人:如果他們說你們要交稅
[00:14:17.000 --> 00:14:20.000]  主持人:那麼就說摩西的律法
[00:14:20.000 --> 00:14:23.000]  主持人:是不是提醒我們不要拜別的神
[00:14:23.000 --> 00:14:26.000]  主持人:我們這樣做不對 不合理
[00:14:26.000 --> 00:14:30.000]  主持人:這個交人頭稅這件事
[00:14:30.000 --> 00:14:32.000]  主持人:是有一個背景 歷史的背景
[00:14:32.000 --> 00:14:34.000]  主持人:在公元後六年的時候
[00:14:34.000 --> 00:14:38.000]  主持人:猶大成為羅馬統管的行省
[00:14:38.000 --> 00:14:41.000]  主持人:他們首次徵收人頭稅
[00:14:41.000 --> 00:14:43.000]  主持人:給羅馬皇帝的庫房
[00:14:43.000 --> 00:14:48.000]  主持人:當時是引發激進黨的一個人
[00:14:48.000 --> 00:14:51.000]  主持人:這個人的名字就叫猶大
[00:14:51.000 --> 00:14:53.000]  主持人:不是出賣耶穌的猶大
[00:14:53.000 --> 00:14:56.000]  主持人:他在加利利發動了一個革命
[00:14:56.000 --> 00:14:59.000]  主持人:但是後來被羅馬政府平息
[00:14:59.000 --> 00:15:01.000]  主持人:這場革命引發
[00:15:01.000 --> 00:15:04.000]  主持人:猶太人有一種愛國主義的心
[00:15:04.000 --> 00:15:08.000]  主持人:一直維持到公元後六十六年
[00:15:08.000 --> 00:15:10.000]  主持人:爆發另一次革命
[00:15:10.000 --> 00:15:16.000]  主持人:起來跟羅馬政權對峙
[00:15:16.000 --> 00:15:23.000]  主持人:後來凱撒大帝派羅馬軍進入耶路撒冷
[00:15:23.000 --> 00:15:25.000]  主持人:摧毀聖殿
[00:15:25.000 --> 00:15:27.000]  主持人:這個就是公元後七十年
[00:15:27.000 --> 00:15:30.000]  主持人:可以說猶太人正式亡國
[00:15:30.000 --> 00:15:33.000]  主持人:猶太人正式完全亡國
[00:15:33.000 --> 00:15:36.000]  主持人:除了第一次在公元前五百八十六年
[00:15:36.000 --> 00:15:38.000]  主持人:在巴比倫的亡國手下
[00:15:38.000 --> 00:15:40.000]  主持人:這個是第二次
[00:15:40.000 --> 00:15:43.000]  主持人:他們完全的聖殿有被毀
[00:15:43.000 --> 00:15:46.000]  主持人:國破家亡是公元後七十年
[00:15:46.000 --> 00:15:48.000]  主持人:直至到一九四八年
[00:15:48.000 --> 00:15:50.000]  主持人:以色列重新復國
[00:15:50.000 --> 00:15:53.000]  主持人:這個是近代歷史裏面一個大神蹟
[00:15:53.000 --> 00:15:56.000]  主持人:因為普世的歷史學家都告訴我們
[00:15:56.000 --> 00:15:59.000]  主持人:沒有一個國家你翻查歷史
[00:15:59.000 --> 00:16:02.000]  主持人:是會可以在亡國超過五百年
[00:16:02.000 --> 00:16:03.000]  主持人:還可以復國的
[00:16:03.000 --> 00:16:06.000]  主持人:如果不是上帝那麼精準的
[00:16:06.000 --> 00:16:08.000]  主持人:這些在舊日裏面的預言
[00:16:08.000 --> 00:16:10.000]  主持人:我們今天是見證不到這個事實
[00:16:10.000 --> 00:16:13.000]  主持人:所以說神的說話真是又真又活
[00:16:13.000 --> 00:16:16.000]  主持人:在這個過程裏面
[00:16:16.000 --> 00:16:20.000]  主持人:我們看下去 他們繼續問
[00:16:20.000 --> 00:16:22.000]  主持人:我們該不該立這些帥呢
[00:16:22.000 --> 00:16:25.000]  主持人:耶穌知道他們的虛偽 就對他們說
[00:16:25.000 --> 00:16:27.000]  主持人:你們為什麼試探我呢
[00:16:27.000 --> 00:16:29.000]  主持人:拿一個銀幣來給我看
[00:16:29.000 --> 00:16:31.000]  主持人:他們就拿了來 耶穌問他說
[00:16:31.000 --> 00:16:35.000]  主持人:這個帳和這個名號是誰的呢
