
[00:00:00.000 --> 00:00:02.720]  能夠一齊高歌頌讚
[00:07:19.120 --> 00:07:21.120]  人怎樣在被咒詛的時候
[00:07:21.120 --> 00:07:25.120]  他的口不會出惡言來還擊
[00:07:25.120 --> 00:07:31.120]  向本道迦拉太迦伯多迦的弟兄姊妹彼得
[00:07:31.120 --> 00:07:33.120]  稱他們為散居各處的人
[00:07:33.120 --> 00:07:35.120]  意思就是說
[00:07:35.120 --> 00:07:37.120]  他們是被流放的人
[00:07:37.120 --> 00:07:39.120]  他們是當日的信仰難民
[00:07:39.120 --> 00:07:41.120]  政治難民
[00:07:41.120 --> 00:07:43.120]  他們無權無勢
[00:07:43.120 --> 00:07:45.120]  但是這班人
[00:07:45.120 --> 00:07:47.120]  正正是神所揀選
[00:07:47.120 --> 00:07:49.120]  所愛
[00:07:49.120 --> 00:07:51.120]  所保守
[00:07:51.120 --> 00:07:53.120]  正正是神為他們在永恆裏面
[00:07:53.120 --> 00:07:55.120]  是預備了無窮的恩典
[00:07:55.120 --> 00:07:57.120]  榮耀的基業的人
[00:07:57.120 --> 00:08:01.120]  不過當你知道你的弟兄姊妹
[00:08:01.120 --> 00:08:03.120]  將會受很大的痛苦的時候
[00:08:03.120 --> 00:08:05.120]  你作為他們的目者
[00:08:05.120 --> 00:08:07.120]  你可以怎樣做
[00:08:07.120 --> 00:08:09.120]  如果你有能力
[00:08:09.120 --> 00:08:11.120]  如果你有行神蹟的能力
[00:08:11.120 --> 00:08:13.120]  你會不會說
[00:08:13.120 --> 00:08:15.120]  等我來
[00:08:15.120 --> 00:08:17.120]  我擋住了
[00:08:17.120 --> 00:08:19.120]  讓你們不用受苦
[00:08:19.120 --> 00:08:21.120]  如果你有政治的權柄
[00:08:21.120 --> 00:08:23.120]  有能力
[00:08:23.120 --> 00:08:25.120]  你會不會說
[00:08:25.120 --> 00:08:27.120]  讓我來為你出頭
[00:08:27.120 --> 00:08:29.120]  以致你不需要經歷這一切
[00:08:29.120 --> 00:08:31.120]  又或者
[00:08:31.120 --> 00:08:35.120]  當你知道人會經歷這些痛苦的時候
[00:08:35.120 --> 00:08:39.120]  到底你敢不敢說真話
[00:08:39.120 --> 00:08:43.120]  到底你要說什麼話
[00:08:43.120 --> 00:08:45.120]  當人受苦的時候
[00:08:45.120 --> 00:08:47.120]  你說話是很危險的事
[00:08:47.120 --> 00:08:49.120]  是不是
[00:08:49.120 --> 00:08:51.120]  你去到安息禮拜
[00:08:51.120 --> 00:08:53.120]  千萬不要隨便說
[00:08:53.120 --> 00:08:55.120]  不要緊他回了天堂
[00:08:55.120 --> 00:08:57.120]  當他受苦的時候
[00:08:57.120 --> 00:08:59.120]  你告訴他節哀順變
[00:08:59.120 --> 00:09:01.120]  你怎麼開口
[00:09:01.120 --> 00:09:03.120]  怎麼說
[00:09:03.120 --> 00:09:05.120]  不要亂說
[00:09:05.120 --> 00:09:07.120]  但彼得又沒有覺得
[00:09:07.120 --> 00:09:09.120]  自己可以出手攔阻
[00:09:09.120 --> 00:09:11.120]  也沒有不敢
[00:09:11.120 --> 00:09:13.120]  將必須說的話
[00:09:13.120 --> 00:09:15.120]  說出來
[00:09:15.120 --> 00:09:17.120]  要來的苦
[00:09:17.120 --> 00:09:19.120]  阻不了
[00:09:19.120 --> 00:09:21.120]  但是主掌管
[00:09:21.120 --> 00:09:23.120]  如果他要說話
[00:09:23.120 --> 00:09:27.120]  他就說能夠榮耀主
[00:09:27.120 --> 00:09:31.120]  又能夠堅固信徒的信心
[00:09:31.120 --> 00:09:33.120]  這個才是真正宣講真理的人
[00:09:33.120 --> 00:09:35.120]  應該做的事
[00:09:35.120 --> 00:09:37.120]  永遠不能夠
[00:09:37.120 --> 00:09:39.120]  不說榮耀上主
[00:09:39.120 --> 00:09:43.120]  堅固弟兄姊妹信心的說話
[00:09:43.120 --> 00:09:45.120]  為什麼彼得能夠這樣做
[00:09:45.120 --> 00:09:47.120]  因為他認識耶穌
[00:09:47.120 --> 00:09:49.120]  他認識耶穌認識得很深
[00:09:49.120 --> 00:09:52.120]  因為他自己的軟弱很深
[00:09:52.120 --> 00:09:55.120]  因為他經歷耶穌基督的愛很深
[00:09:55.120 --> 00:09:59.120]  因為他自己是擺上了生命
[00:09:59.120 --> 00:10:03.120]  是學習怎樣在痛苦當中與主同行
[00:10:03.120 --> 00:10:05.120]  一生都不變
[00:10:05.120 --> 00:10:07.120]  所以他有這樣的能力
[00:10:07.120 --> 00:10:09.120]  去鼓勵他所愛的弟兄姊妹
[00:10:09.120 --> 00:10:11.120]  去到第四章第十二節
[00:10:11.120 --> 00:10:13.120]  他說親愛的
[00:10:13.120 --> 00:10:19.120]  主所愛我所愛
[00:10:19.120 --> 00:10:21.120]  他能夠稱呼這一班
[00:10:21.120 --> 00:10:23.120]  他所牧養的人為蒙愛的
[00:10:23.120 --> 00:10:26.120]  因為他是在加利利海邊
[00:10:26.120 --> 00:10:32.120]  是三次被耶穌基督以愛來建立的一個人
[00:10:32.120 --> 00:10:37.120]  所以他很清楚知道基督徒的身份
[00:10:37.120 --> 00:10:40.120]  自始至終是不變的一個身份
[00:10:40.120 --> 00:10:45.120]  就是永遠蒙上帝能力和自愛保守
[00:10:45.120 --> 00:10:48.120]  No matter what
[00:10:48.120 --> 00:10:50.120]  You are loved
[00:10:50.120 --> 00:10:53.120]  無論發生什麼事
[00:10:53.120 --> 00:10:57.120]  沒有一事能夠叫我與上主的愛隔絕
[00:10:57.120 --> 00:11:00.120]  這愛乃是在我主基督耶穌裡
[00:11:00.120 --> 00:11:04.120]  這個就是信仰
[00:11:04.120 --> 00:11:07.120]  這個就是真正的基督徒
[00:11:07.120 --> 00:11:13.120]  人受苦的時候往往會怨天尤人
[00:11:13.120 --> 00:11:16.120]  一是懷疑上主的恩賜
[00:11:16.120 --> 00:11:19.120]  一是懷疑他的能力
[00:11:19.120 --> 00:11:23.120]  人是從自己的處境
[00:11:23.120 --> 00:11:28.120]  去到評斷上主的屬性
[00:11:28.120 --> 00:11:30.120]  但是在這一書
[00:11:30.120 --> 00:11:33.120]  我們看到彼得的說話裡
[00:11:33.120 --> 00:11:39.120]  是完全沒有這種質疑
[00:11:39.120 --> 00:11:42.120]  也許我們都要學習一個功課
[00:11:42.120 --> 00:11:46.120]  就是不是凡事都以人的理性為依據
[00:11:46.120 --> 00:11:51.120]  企圖用理性的角度去解釋各樣的事
[00:11:51.120 --> 00:11:53.120]  所有因果的關係
[00:11:53.120 --> 00:11:57.120]  來輕率地作出一個結論
[00:11:57.120 --> 00:11:59.120]  你會這樣因為你是這樣
[00:11:59.120 --> 00:12:01.120]  我們怎麼知道呢
[00:12:01.120 --> 00:12:04.120]  我會這樣因為我做了不好的事
[00:12:04.120 --> 00:12:05.120]  你怎麼知道呢
[00:12:05.120 --> 00:12:11.120]  還是我們知道自己走得正站得正的過程裡
[00:12:11.120 --> 00:12:18.120]  即使受苦我們仍然在心裡毫無怨憤
[00:12:18.120 --> 00:12:24.120]  也許這是我們今天需要求主給我們心裡的一種平靜
[00:12:24.120 --> 00:12:26.120]  如果沒有這種平靜
[00:12:26.120 --> 00:12:32.120]  我們的信仰很容易像坐飛機經過擾流一樣
[00:12:32.120 --> 00:12:35.120]  整天轉來轉去
[00:12:35.120 --> 00:12:39.120]  但是當我們知道我是完全被愛
[00:12:39.120 --> 00:12:43.120]  他是完全接納完全看顧我的
[00:12:43.120 --> 00:12:45.120]  我要面對的苦難
[00:12:45.120 --> 00:12:51.120]  也是在他的愛的設計裡
[00:12:51.120 --> 00:12:54.120]  那就無怨無悔
[00:12:54.120 --> 00:12:57.120]  彼得比的第一個防疫針
[00:12:57.120 --> 00:13:00.120]  就是在第四章第十二節說
[00:13:00.120 --> 00:13:05.120]  親愛的有火煉的試驗臨到你們
[00:13:05.120 --> 00:13:09.120]  不要以為稀奇括乎
[00:13:09.120 --> 00:13:12.120]  似乎是遭遇非常的事
[00:13:12.120 --> 00:13:16.120]  大家細心咀嚼一下這句話
[00:13:16.120 --> 00:13:19.120]  自己面對著很艱難的情況
[00:13:19.120 --> 00:13:22.120]  別人來告訴你有什麼奇怪
[00:13:22.120 --> 00:13:25.120]  你是不是火都燒了
[00:13:25.120 --> 00:13:27.120]  彼得說是預料到的
[00:13:27.120 --> 00:13:29.120]  有什麼奇怪
[00:13:29.120 --> 00:13:33.120]  其實這就像我們內地人很喜歡說的一句話
[00:13:33.120 --> 00:13:37.120]  彼得替他們做好這個思想的工作
[00:13:37.120 --> 00:13:40.120]  當你思想工作做得好的時候
[00:13:40.120 --> 00:13:43.120]  你就有能力去面對你所經歷的事
[00:13:43.120 --> 00:13:45.120]  所以你的思想重要
[00:13:45.120 --> 00:13:46.120]  你的神學重要
[00:13:46.120 --> 00:13:48.120]  你的世界觀重要
[00:13:48.120 --> 00:13:50.120]  你怎樣解讀人生
[00:13:50.120 --> 00:13:53.120]  你怎樣解讀上帝的作為
[00:13:53.120 --> 00:13:55.120]  這一切重要
[00:13:55.120 --> 00:13:57.120]  不要被逼迫被苦難
[00:13:57.120 --> 00:14:00.120]  殺你一個措手不及
[00:14:00.120 --> 00:14:02.120]  只要不是自討苦吃
[00:14:02.120 --> 00:14:03.120]  不是自找麻煩
[00:14:03.120 --> 00:14:05.120]  我們可以說是預料到的
[00:14:05.120 --> 00:14:07.120]  而且彼得怎樣說
[00:14:07.120 --> 00:14:10.120]  火煉的試驗
[00:14:10.120 --> 00:14:13.120]  英文那兩個字讀起來都令人害怕
[00:14:13.120 --> 00:14:14.120]  Fiery
[00:14:14.120 --> 00:14:16.120]  Ordeal
[00:14:16.120 --> 00:14:18.120]  火一般的熬煉
[00:14:18.120 --> 00:14:19.120]  在這種情況下
[00:14:19.120 --> 00:14:22.120]  你仍然能夠不會有混亂的思想
[00:14:22.120 --> 00:14:24.120]  有平靜安穩
[00:14:24.120 --> 00:14:27.120]  因為我在基督裡的身份
[00:14:27.120 --> 00:14:28.120]  是因為我的際遇
[00:14:28.120 --> 00:14:31.120]  我的環境被改變
[00:14:31.120 --> 00:14:35.120]  我始終在上主的眷有之下
[00:14:35.120 --> 00:14:38.120]  我的信心不知動搖
[00:14:38.120 --> 00:14:44.120]  上主是我堅固保障
[00:14:44.120 --> 00:14:47.120]  記不記得馬丁路德這一首聖詩
[00:14:47.120 --> 00:14:51.120]  剛才大家唱到氣喘的那一首
[00:14:51.120 --> 00:14:54.120]  考驗是必然
[00:14:54.120 --> 00:14:56.120]  但是熬煉
[00:14:56.120 --> 00:14:58.120]  彼得也告訴我們
[00:14:58.120 --> 00:15:00.120]  是短暫的
[00:15:00.120 --> 00:15:02.120]  是會過去的
[00:15:02.120 --> 00:15:04.120]  而且還有
[00:15:04.120 --> 00:15:08.120]  人經受的熬煉是有用的
[00:15:08.120 --> 00:15:10.120]  是會建立品格的
[00:15:10.120 --> 00:15:13.120]  其實舉一個很簡單的例子
[00:15:13.120 --> 00:15:19.120]  你想不想恢復你十八歲的身材
[00:15:19.120 --> 00:15:22.120]  但是怎樣有可能
[00:15:22.120 --> 00:15:23.120]  但是如果你要的話
[00:15:23.120 --> 00:15:25.120]  怎樣去消脂
[00:15:25.120 --> 00:15:27.120]  如果你願意的話
[00:15:27.120 --> 00:15:34.120]  你一定是會好像
[00:15:34.120 --> 00:15:36.120]  我都不要改他的名字
[00:15:36.120 --> 00:15:38.120]  免得舉藝人的名字
[00:15:38.120 --> 00:15:40.120]  不過我說的是
[00:15:40.120 --> 00:15:43.120]  你要肯付出熬煉的過程
[00:15:43.120 --> 00:15:46.120]  然後你那些多餘的脂肪
[00:15:46.120 --> 00:15:49.120]  才可以一粒一粒地消了去
[00:15:49.120 --> 00:15:53.120]  然後你期望的那一塊腹肌
[00:15:53.120 --> 00:15:57.120]  好像千辛萬苦才能出一粒一粒
[00:15:57.120 --> 00:16:01.120]  然後你一不小心就完全被脂肪覆蓋了
[00:16:01.120 --> 00:16:04.120]  所以人生是痛苦的熬煉
[00:16:04.120 --> 00:16:06.120]  屬靈的方面也是一樣
[00:16:06.120 --> 00:16:09.120]  但是經過那個熬煉是有益的
[00:16:09.120 --> 00:16:11.120]  是會建立我們的品格的
[00:16:11.120 --> 00:16:14.120]  經歷那個痛苦是有益的
[00:16:14.120 --> 00:16:18.120]  因為是反映出我們裡面到底有些什麼
[00:16:18.120 --> 00:16:20.120]  到底我們是真的憐於基督
[00:16:20.120 --> 00:16:23.120]  我們被人剝走的東西的時候
[00:16:23.120 --> 00:16:26.120]  露出來的不是一副柴狼的傷
[00:16:26.120 --> 00:16:32.120]  而是真正有羔羊的美善在當中
[00:16:32.120 --> 00:16:38.120]  磨練、考驗、羞辱、謙卑
[00:16:38.120 --> 00:16:42.120]  而我們能夠全身而退
[00:16:42.120 --> 00:16:46.120]  往往人見到我們的好行為
[00:16:46.120 --> 00:16:48.120]  就歸榮耀給主
[00:16:48.120 --> 00:16:50.120]  往往人因為誣衊我們
[00:16:50.120 --> 00:16:54.120]  然後發覺他所誣衊的完全是虛荒的
[00:16:54.120 --> 00:16:56.120]  他的心被聖靈光照
[00:16:56.120 --> 00:17:03.120]  而見到我們竟然沒有以牙還牙
[00:17:03.120 --> 00:17:05.120]  沒有以毒攻毒
[00:17:05.120 --> 00:17:08.120]  他發覺這個世界上竟然仍然有一個族類
[00:17:08.120 --> 00:17:11.120]  裡面是沒有毒的
[00:17:11.120 --> 00:17:17.120]  他會因為這樣而在神的面前謙卑悔改
[00:17:17.120 --> 00:17:23.120]  第一樣給的是做好思想的工作
[00:17:23.120 --> 00:17:25.120]  願主也幫助我們
[00:17:25.120 --> 00:17:28.120]  如果有一天
[00:17:28.120 --> 00:17:30.120]  香港失去政治的自由
[00:17:30.120 --> 00:17:32.120]  失去宗教的自由
[00:17:32.120 --> 00:17:34.120]  如果有一天
[00:17:34.120 --> 00:17:37.120]  你真的為著是基督徒
[00:17:37.120 --> 00:17:39.120]  是豐盛生命堂的會友
[00:17:39.120 --> 00:17:44.120]  而要付上一切生活的代價
[00:17:44.120 --> 00:17:46.120]  甚至付上生命的時候
[00:17:46.120 --> 00:17:52.120]  你記得在2013年9月1日
[00:17:52.120 --> 00:17:56.120]  你曾經打過這支防疫針
[00:17:56.120 --> 00:17:58.120]  第二樣
[00:17:58.120 --> 00:18:00.120]  他處理了人的智慧
[00:18:00.120 --> 00:18:02.120]  人的思想之後
[00:18:02.120 --> 00:18:05.120]  他處理人的情緒
[00:18:05.120 --> 00:18:08.120]  情緒管理是非常重要的
[00:18:08.120 --> 00:18:11.120]  如果我們管理不好自己的情緒
[00:18:11.120 --> 00:18:14.120]  我們因為受苦所以就沮喪
[00:18:14.120 --> 00:18:16.120]  我們因為環境不順
[00:18:16.120 --> 00:18:18.120]  所以我們心裡怨毒
[00:18:18.120 --> 00:18:23.120]  然後我們一直困在走不出來的思維裡面
[00:18:23.120 --> 00:18:27.120]  我們的情緒越來越成為我們的主宰
[00:18:27.120 --> 00:18:29.120]  我們就沒有出路
[00:18:29.120 --> 00:18:31.120]  接著就說
[00:18:31.120 --> 00:18:33.120]  都要歡喜
[00:18:33.120 --> 00:18:35.120]  Rejoice
[00:18:35.120 --> 00:18:37.120]  各位弟兄姊妹
[00:18:37.120 --> 00:18:38.120]  笑一笑
[00:18:38.120 --> 00:18:40.120]  開心一點
[00:18:40.120 --> 00:18:43.120]  你可能帶著很沉重的包袱
[00:18:43.120 --> 00:18:45.120]  但是今天來到主的面前
[00:18:45.120 --> 00:18:46.120]  主跟你說
[00:18:46.120 --> 00:18:47.120]  有望我
[00:18:47.120 --> 00:18:48.120]  笑一笑
[00:18:48.120 --> 00:18:50.120]  你笑不笑?
[00:18:50.120 --> 00:18:52.120]  你想不想笑?
[00:18:52.120 --> 00:18:54.120]  如果你見到你的愛人
[00:18:54.120 --> 00:18:55.120]  他見到你的時候
[00:18:55.120 --> 00:18:57.120]  哎呀兒子
[00:18:57.120 --> 00:19:00.120]  我知道你的腳咬了柴
[00:19:00.120 --> 00:19:01.120]  好痛啊
[00:19:01.120 --> 00:19:02.120]  不過你看看我
[00:19:02.120 --> 00:19:04.120]  媽咪疼你啊
[00:19:04.120 --> 00:19:06.120]  那你怎樣?
[00:19:06.120 --> 00:19:08.120]  你的情緒會改變嗎?
[00:19:08.120 --> 00:19:10.120]  還是你說我不看媽咪
[00:19:10.120 --> 00:19:11.120]  我不看
[00:19:11.120 --> 00:19:13.120]  我看著腳咬柴
[00:19:13.120 --> 00:19:14.120]  我咬柴好痛啊
[00:19:14.120 --> 00:19:15.120]  你還叫我看
[00:19:15.120 --> 00:19:17.120]  你有什麼好看的?
[00:19:17.120 --> 00:19:19.120]  那你的情緒是失控的
[00:19:19.120 --> 00:19:20.120]  但是我相信
[00:19:20.120 --> 00:19:22.120]  我們今天要學習的一樣很重要的東西
[00:19:22.120 --> 00:19:26.120]  就是控制我們的情緒
[00:19:26.120 --> 00:19:30.120]  基督徒並不一定是控制情緒最好的人
[00:19:30.120 --> 00:19:32.120]  但是我們要明白到
[00:19:32.120 --> 00:19:38.120]  神的話語能夠給我們力量
[00:19:38.120 --> 00:19:41.120]  因為已經預料到了
[00:19:41.120 --> 00:19:45.120]  因為有馬太福音五章十二節的應許
[00:19:45.120 --> 00:19:47.120]  你們就要歡喜快樂
[00:19:47.120 --> 00:19:51.120]  因為從前眾先知都是為異獸逼迫
[00:19:51.120 --> 00:19:53.120]  人都是這樣辱罵他們
[00:19:53.120 --> 00:19:55.120]  但是他們在天上的賞賜是大的
[00:19:55.120 --> 00:19:58.120]  所以當有人因我的名辱罵你們
[00:19:58.120 --> 00:19:59.120]  欺壓你們
[00:19:59.120 --> 00:20:05.120]  你們就要歡喜快樂
[00:20:05.120 --> 00:20:07.120]  人之常情就會反駁
[00:20:07.120 --> 00:20:09.120]  在這樣的困難裡
[00:20:09.120 --> 00:20:11.120]  怎樣歡喜快樂
[00:20:11.120 --> 00:20:13.120]  你是神經病的
[00:20:13.120 --> 00:20:17.120]  如果你繼續用這種思想來面對你的信仰
[00:20:17.120 --> 00:20:21.120]  你一直就是不能夠脫離情緒的低落
[00:20:21.120 --> 00:20:26.120]  但是你如果能夠換回那個眼光
[00:20:26.120 --> 00:20:30.120]  來看我現在所受的屈辱是暫時的
