
[00:00:00.000 --> 00:00:06.080]  弟兄姊妹,平安,還有健康,是不是很重要
[00:02:52.480 --> 00:02:55.880]  所以今天開始崇拜節先
[00:02:55.880 --> 00:02:59.000]  我們唱這首歌叫做「醫治的愛」
[00:02:59.000 --> 00:03:02.360]  我們也盼望耶穌基督醫治的愛
[00:03:02.360 --> 00:03:05.880]  能夠臨在這個我們沒什麼人認識的地方
[00:03:05.880 --> 00:03:07.480]  但是我們要為他們祈禱
[00:03:07.480 --> 00:03:10.760]  在這件事發生之後這幾天
[00:03:10.760 --> 00:03:14.560]  在網上我想大家都陸續看到
[00:03:14.560 --> 00:03:20.360]  這個城鎮,這個教會的人的回應
[00:03:20.360 --> 00:03:22.960]  最令我感動的是那個老人家
[00:03:22.960 --> 00:03:26.720]  就是一家三代,有九個被殺
[00:03:26.720 --> 00:03:31.840]  剩下一對老人家是祖父母,八十一歲
[00:03:31.840 --> 00:03:34.560]  人家問,記者當然會問他
[00:03:34.560 --> 00:03:37.240]  發生這樣的事情,那你怎麼辦?
[00:03:37.240 --> 00:03:41.800]  他說我們讀經,我們小時候讀經
[00:03:41.800 --> 00:03:46.520]  we know the journey,我們知道他們會去哪裡
[00:03:46.520 --> 00:03:50.320]  we know they are in a better place
[00:03:50.320 --> 00:03:55.080]  我知道他們會去一個更好的地方
[00:03:55.080 --> 00:03:58.120]  那些人又再問Joe,那個老人家
[00:03:58.120 --> 00:04:00.760]  那你怎麼看這個兇手?
[00:04:00.760 --> 00:04:03.480]  他說,he will get his reward
[00:04:03.480 --> 00:04:06.320]  他會有報應的,我相信
[00:04:06.320 --> 00:04:08.520]  但是他太太還加了一句
[00:04:08.520 --> 00:04:12.360]  他說,但是我們要pray for the murderous family
[00:04:12.360 --> 00:04:21.000]  因為他們會是一個更加difficult time than us
[00:04:21.000 --> 00:04:26.440]  無言,我真的無話可說
[00:04:26.440 --> 00:04:31.920]  當時我在想,為甚麼可以說出來?
[00:04:31.920 --> 00:04:35.400]  但是馬上有一個聲音襲鼻我說
[00:04:35.400 --> 00:04:38.480]  請尊重他們說的話,大家明白嗎?
[00:04:38.480 --> 00:04:40.400]  他們的哀傷,他們選擇說的話
[00:04:40.400 --> 00:04:42.480]  就是他們的信念,我們不可以質疑
[00:04:42.480 --> 00:04:44.760]  就是我們的社會經常質疑別人說的話
[00:04:44.760 --> 00:04:48.280]  我們又不是別人
[00:04:48.280 --> 00:04:50.800]  我們要尊重他們的抉擇
[00:04:50.800 --> 00:04:54.520]  我們要尊重他們所信的上帝
[00:04:54.520 --> 00:04:56.800]  我們能夠做的
[00:04:56.800 --> 00:05:00.200]  是求主醫治那個地方
[00:05:00.200 --> 00:05:02.560]  醫治那個教會
[00:05:02.560 --> 00:05:05.920]  昨天我再看新聞
[00:05:05.920 --> 00:05:08.120]  有人訪問那些鄰舍
[00:05:08.120 --> 00:05:10.440]  你知道他們怎麼說嗎?
[00:05:10.440 --> 00:05:13.440]  他說,其實我們跟這間教會一起長大
[00:05:13.440 --> 00:05:14.720]  沒錯,那些人走了
[00:05:14.720 --> 00:05:16.520]  但是那些人留下的example
[00:05:16.520 --> 00:05:17.560]  永遠不會忘記
[00:05:17.560 --> 00:05:21.360]  因為是一間彼此關心的教會
[00:05:21.360 --> 00:05:22.960]  哀鄰舍如同自己
[00:05:22.960 --> 00:05:24.840]  就是他們留下給我們的example
[00:05:24.840 --> 00:05:29.360]  We have to follow
[00:05:29.360 --> 00:05:34.160]  弟兄姊妹,教會的影響力
[00:05:34.160 --> 00:05:37.920]  不是它有多少人
[00:05:37.920 --> 00:05:39.160]  即使它只有五十人
[00:05:39.160 --> 00:05:42.760]  現在剩下二十多人
[00:05:42.760 --> 00:05:45.000]  但是他們就活出了
[00:05:45.000 --> 00:05:46.800]  上帝要我們活出的生命
[00:05:46.800 --> 00:05:50.200]  愛、仁、義、忌
[00:05:50.200 --> 00:05:51.440]  耶穌的愛
[00:05:51.440 --> 00:05:53.680]  我們一起祈禱
[00:05:53.680 --> 00:05:56.120]  真是主耶穌
[00:05:56.120 --> 00:05:58.520]  求祢的愛、祢的安慰
[00:05:58.520 --> 00:06:00.440]  祢的同在
[00:06:00.440 --> 00:06:05.840]  在臨在Texas這間教會
[00:06:05.840 --> 00:06:09.720]  這二十多位弟兄姊妹的家庭裡
[00:06:09.720 --> 00:06:11.680]  讓他們知道
[00:06:11.680 --> 00:06:13.040]  耶穌是跟他們同在
[00:06:13.040 --> 00:06:14.560]  祢的安慰是實在的
[00:06:14.560 --> 00:06:17.920]  繼續讓他們有信、有盼望、有愛
[00:06:17.920 --> 00:06:21.840]  當今天我們要進入面對艱難的
[00:06:21.840 --> 00:06:23.520]  三個難學的功課的時候
[00:06:23.520 --> 00:06:25.840]  求祢的靈打開我們的心
[00:06:25.840 --> 00:06:28.360]  讓我們勇敢將自己的心闖開
[00:06:28.360 --> 00:06:29.280]  被祢醫治
[00:06:29.280 --> 00:06:30.640]  我們要見到祢,大能
[00:06:30.640 --> 00:06:32.640]  我們要見到祢,耶穌
[00:06:32.640 --> 00:06:36.000]  因為除祢以外,別無拯救
[00:06:36.000 --> 00:06:37.280]  我們這樣禱告、交託
[00:06:37.280 --> 00:06:41.200]  仰望奉主耶穌基督特性的明智感
[00:06:41.200 --> 00:06:43.040]  跟旁邊的人說,坐下之前
[00:06:43.040 --> 00:06:45.120]  願你今天經歷耶穌醫治的愛
[00:06:45.120 --> 00:06:48.880]  請坐
[00:06:48.880 --> 00:06:55.040]  今天跟大家分享的題目叫
[00:06:55.040 --> 00:07:00.280]  「艱難當中三個難學的功課」
[00:07:00.280 --> 00:07:01.520]  我跟何牧師說
[00:07:01.520 --> 00:07:03.600]  以前可能是一篇詩篇
[00:07:03.600 --> 00:07:04.720]  一個人物故事
[00:07:04.720 --> 00:07:06.960]  今天是會有經文
[00:07:06.960 --> 00:07:10.640]  有一個人物來分享
[00:07:10.640 --> 00:07:15.200]  我覺得這一篇是我生命的道
[00:07:15.200 --> 00:07:19.840]  這一篇是當我遭遇人生珠般艱難的時候
[00:07:19.840 --> 00:07:21.360]  我一路思索的問題
[00:07:21.360 --> 00:07:24.120]  一路覺得重要的
[00:07:24.120 --> 00:07:27.840]  人生艱不艱難?大家覺得
[00:07:27.840 --> 00:07:31.520]  你有差不多年紀就會點頭
[00:07:31.520 --> 00:07:34.240]  沒有差不多年紀就很迷茫
[00:07:34.240 --> 00:07:38.600]  我告訴你,艱難在前頭
[00:07:38.600 --> 00:07:44.200]  人生不如意事十常八九
[00:07:44.200 --> 00:07:46.080]  到中年之後
[00:07:46.080 --> 00:07:48.160]  有四個字你一定會經歷的
[00:07:48.160 --> 00:07:52.880]  生、老、病、死
[00:07:52.880 --> 00:07:55.240]  所以艱難裡面有三樣東西
[00:07:55.240 --> 00:07:57.000]  我覺得很重要的,弟兄姊妹
[00:07:57.000 --> 00:07:58.640]  第一樣叫「選擇生命」
[00:07:58.640 --> 00:08:00.560]  第二樣「等待上主」
[00:08:00.560 --> 00:08:02.680]  第三樣「信靠順服」
[00:08:02.680 --> 00:08:06.040]  第一樣「選擇生命」
[00:08:06.040 --> 00:08:09.640]  《生命紀》三十章第十九節
[00:08:09.640 --> 00:08:10.880]  我們一起讀一讀
[00:08:10.880 --> 00:08:12.480]  「一、二、三
[00:08:12.480 --> 00:08:16.560]  我今天呼天喚地向你作見證
[00:08:16.560 --> 00:08:20.680]  我將生死禍福陳明在你面前
[00:08:20.680 --> 00:08:23.400]  所以記住下次生命
[00:08:23.400 --> 00:08:26.720]  自己和你的後裔都得存活」
[00:08:26.720 --> 00:08:30.320]  好了,考考大家,誰說的?
[00:08:30.320 --> 00:08:33.560]  摩西,幸好有人回答我
[00:08:33.560 --> 00:08:36.320]  摩西跟以色列人說的
[00:08:36.320 --> 00:08:38.320]  還要是他何時說的
[00:08:38.320 --> 00:08:41.640]  有些人說是他臨別贈言
[00:08:41.640 --> 00:08:43.760]  是他的遺言
[00:08:43.760 --> 00:08:47.360]  他是跟一群正要進入迦南地的
[00:08:47.360 --> 00:08:48.880]  年輕的以色列人
[00:08:48.880 --> 00:08:52.920]  說這番我都叫「肺腑之言」
[00:08:52.920 --> 00:08:54.280]  為什麼叫「肺腑之言」呢?
[00:08:54.280 --> 00:08:56.920]  我其實很喜歡陪一些人
[00:08:56.920 --> 00:08:58.200]  走過死亡的幽谷
[00:08:58.200 --> 00:09:00.160]  因為我覺得人不知將死
[00:09:00.160 --> 00:09:03.640]  其言也善憎
[00:09:03.640 --> 00:09:05.880]  這裡他說他呼天搶地
[00:09:05.880 --> 00:09:10.000]  即是我們叫「搏晒老命講」
[00:09:10.000 --> 00:09:11.280]  用盡他的氣力講
[00:09:11.280 --> 00:09:15.000]  他說我要將生死禍福
[00:09:15.000 --> 00:09:16.400]  擺在大家面前
[00:09:16.400 --> 00:09:17.680]  你要選擇什麼?
[00:09:17.680 --> 00:09:18.800]  「生命」
[00:09:18.800 --> 00:09:21.720]  你要選擇怎樣活下去
[00:09:21.720 --> 00:09:23.840]  你不要選錯了
[00:09:23.840 --> 00:09:25.600]  選錯了就糟糕了
[00:09:25.600 --> 00:09:26.920]  舊約這樣說
[00:09:26.920 --> 00:09:29.200]  新約有沒有人這樣說呢?
[00:09:29.200 --> 00:09:30.880]  我們拿去看看
[00:09:30.880 --> 00:09:32.080]  有啊
[00:09:32.080 --> 00:09:34.560]  我很喜歡這兩節
[00:09:34.560 --> 00:09:38.040]  保羅在《肥納比書》四章
[00:09:38.040 --> 00:09:40.840]  《肥納比書》是獄中書簡
[00:09:40.840 --> 00:09:42.520]  是使徒保羅何時寫的
[00:09:42.520 --> 00:09:44.920]  在坐牢、受苦
[00:09:44.920 --> 00:09:49.000]  亦可能是他生命走到盡頭時寫的
[00:09:49.000 --> 00:09:49.960]  我們一起讀
[00:09:49.960 --> 00:09:50.800]  第八、第九節
[00:09:50.800 --> 00:09:51.920]  一、二、三
[00:09:51.920 --> 00:09:55.040]  弟兄們,我還有未盡的話
[00:09:55.040 --> 00:09:58.640]  凡是真實的、可敬的、公義的
[00:09:58.640 --> 00:10:02.000]  清潔的、可愛的、有美名的
[00:10:02.000 --> 00:10:03.720]  若有什麼德行
[00:10:03.720 --> 00:10:05.760]  若有什麼稱讚
[00:10:05.760 --> 00:10:08.800]  這些事你們都要思念
[00:10:08.800 --> 00:10:11.760]  你們在我身上所學習的
[00:10:11.760 --> 00:10:16.000]  所領受的、所聽見的、所看見的
[00:10:16.000 --> 00:10:18.760]  這些事你們都要去行
[00:10:18.760 --> 00:10:23.920]  賜平安的神就必與你們同在
[00:10:23.920 --> 00:10:25.080]  是不是很好?
[00:10:25.080 --> 00:10:26.200]  信不信?
[00:10:26.200 --> 00:10:28.600]  覺不覺得一個人走到某一個階段
[00:10:28.600 --> 00:10:30.280]  真的要很清晰
[00:10:30.280 --> 00:10:34.480]  要揀選生命、揀選正面的事物?
[00:10:34.480 --> 00:10:36.680]  可能有些人心裏已經覺得
[00:10:36.680 --> 00:10:40.480]  唉,又是正面
[00:10:40.480 --> 00:10:42.320]  現在不流行
[00:10:42.320 --> 00:10:44.160]  這些是「利地」
[00:10:44.160 --> 00:10:45.120]  是不是?
[00:10:45.120 --> 00:10:48.880]  選黑暗的,那些才是正面
[00:10:48.880 --> 00:10:50.600]  是不是?
[00:10:50.600 --> 00:10:52.000]  我經常說
[00:10:52.000 --> 00:10:53.600]  我們說人「利地」
[00:10:53.600 --> 00:10:57.040]  說人「不吃人間煙火」
[00:10:57.040 --> 00:10:59.040]  但最重要是說那個人是誰
[00:10:59.040 --> 00:11:00.080]  對不對?
[00:11:00.080 --> 00:11:01.320]  他有沒有這樣的經歷?
[00:11:01.320 --> 00:11:02.760]  摩西有沒有?
[00:11:02.760 --> 00:11:03.960]  有
[00:11:03.960 --> 00:11:06.040]  他帶以色列人出紅海
[00:11:06.040 --> 00:11:07.000]  被人埋怨過
[00:11:07.000 --> 00:11:08.800]  見過以色列人離棄上帝
[00:11:08.800 --> 00:11:10.040]  自己又發過脾氣
[00:11:10.040 --> 00:11:11.320]  又被上帝罰過
[00:11:11.320 --> 00:11:13.240]  他什麼都經歷過
[00:11:13.240 --> 00:11:14.880]  保羅呢?
[00:11:14.880 --> 00:11:15.880]  當然有
[00:11:15.880 --> 00:11:19.440]  給他一張腐爛清單給你看
[00:11:19.440 --> 00:11:21.360]  你看看
[00:11:21.360 --> 00:11:23.840]  看他,又看自己
[00:11:23.840 --> 00:11:25.480]  我們經歷過多少事?
[00:11:25.480 --> 00:11:27.320]  有沒有經歷過江河的危險?
[00:11:27.320 --> 00:11:28.760]  看來都少的
[00:11:28.760 --> 00:11:35.840]  除非你去過印尼那次海嘯
[00:11:35.840 --> 00:11:37.200]  賈弟兄可能有
[00:11:37.200 --> 00:11:38.560]  抗野看來都沒有
[00:11:38.560 --> 00:11:41.280]  除非你自己在以色列迷失路
[00:11:41.280 --> 00:11:42.600]  盧碌可能有
[00:11:42.600 --> 00:11:44.720]  是自己覺得自己很盧碌
[00:11:44.720 --> 00:11:45.600]  困苦
[00:11:45.600 --> 00:11:47.440]  最多的是多次不得睡
[00:11:47.440 --> 00:11:49.080]  失眠
[00:11:49.080 --> 00:11:50.560]  不得食我覺得很難
[00:11:50.560 --> 00:11:55.720]  吃得太多困苦就有
[00:11:55.720 --> 00:11:56.960]  寒冷
[00:11:56.960 --> 00:11:58.400]  都有少少赤身老體
[00:11:58.400 --> 00:12:00.080]  看來你都沒有
[00:12:00.080 --> 00:12:02.440]  我想大家比較一下
[00:12:02.440 --> 00:12:03.840]  他真的有資格說
[00:12:03.840 --> 00:12:05.560]  因為他走過這些事
[00:12:05.560 --> 00:12:06.920]  他面對過背叛
[00:12:06.920 --> 00:12:07.920]  面對過沒得吃
[00:12:07.920 --> 00:12:09.320]  面對過被人追殺
[00:12:09.320 --> 00:12:10.640]  但他說無論如何
[00:12:10.640 --> 00:12:12.840]  你依然要選擇下面那八樣東西
[00:12:12.840 --> 00:12:15.920]  第一凡是真實的
[00:12:15.920 --> 00:12:17.120]  真實即是甚麼呢?
[00:12:17.120 --> 00:12:18.560]  真理
[00:12:18.560 --> 00:12:20.560]  可靠的
[00:12:20.560 --> 00:12:23.040]  你就去做
[00:12:23.040 --> 00:12:25.000]  過去兩個月
[00:12:25.000 --> 00:12:29.320]  我和學牧師在網上看到有些運動很好
[00:12:29.320 --> 00:12:30.320]  他回來教我
[00:12:30.320 --> 00:12:31.480]  很簡單的
[00:12:31.480 --> 00:12:33.280]  就這樣拍
[00:12:33.280 --> 00:12:36.320]  然後在這裡拍一下
[00:12:36.320 --> 00:12:39.360]  你拍三十六下
[00:12:39.360 --> 00:12:40.720]  停一停
[00:12:40.720 --> 00:12:42.800]  再拍三十六下
[00:12:42.800 --> 00:12:46.160]  停不可以超過三次
[00:12:46.160 --> 00:12:48.120]  我問他有甚麼好
[00:12:48.120 --> 00:12:53.960]  他說WhatsApp說會除衫膏
[00:12:53.960 --> 00:12:56.080]  我不知道他除不除
[00:12:56.080 --> 00:12:58.120]  不過我覺得拍完會精神一點
[00:12:58.120 --> 00:13:00.600]  有一天看醫生
[00:13:00.600 --> 00:13:02.600]  量血壓順便問醫生
[00:13:02.600 --> 00:13:05.200]  你覺得可不可以除衫膏
[00:13:05.200 --> 00:13:07.000]  醫生就很幽默地說
[00:13:07.000 --> 00:13:08.360]  民間都知道
[00:13:08.360 --> 00:13:13.400]  第二可敬的嚴肅和舉足輕重的事
[00:13:13.400 --> 00:13:15.040]  Serious的事
[00:13:15.040 --> 00:13:18.360]  重要的事我們要留心去看
[00:13:18.360 --> 00:13:19.880]  第三公義
[00:13:19.880 --> 00:13:22.000]  公義我們很多時候覺得
[00:13:22.000 --> 00:13:23.920]  老闆不公道
[00:13:23.920 --> 00:13:25.240]  制度不公道
[00:13:25.240 --> 00:13:27.120]  很多事不公義我們會罵別人
[00:13:27.120 --> 00:13:29.560]  但原來公義其中一種
[00:13:29.560 --> 00:13:30.680]  就是公義
[00:13:30.680 --> 00:13:32.520]  公義是你自己決定的
[00:13:32.520 --> 00:13:34.480]  公義是你自己決定的
[00:13:34.480 --> 00:13:38.400]  制度不公道很多事不公義我們會罵別人
[00:13:38.400 --> 00:13:40.720]  但原來公義其中一個解釋是
[00:13:40.720 --> 00:13:44.480]  對人對上帝對自己做的事要負責
[00:13:44.480 --> 00:13:48.560]  反而這件事我們很少說
[00:13:48.560 --> 00:13:53.760]  我知道弟兄姊妹都很喜歡請基督徒做你的員工
[00:13:53.760 --> 00:13:56.440]  不過有些告訴我很頭痛
[00:13:56.440 --> 00:13:57.480]  為甚麼呢
[00:13:57.480 --> 00:14:00.040]  會突然接到一個call
[00:14:00.040 --> 00:14:03.640]  上帝叫我今天祈禱不要上班
[00:14:03.640 --> 00:14:06.280]  那怎麼辦呢
[00:14:06.280 --> 00:14:07.840]  我真的收過這樣的電話
[00:14:07.840 --> 00:14:12.280]  上帝叫他遊樂場在一個藤藤圈裡祈禱不要上班
[00:14:12.280 --> 00:14:13.840]  那我就回答他
[00:14:13.840 --> 00:14:15.160]  對不起上帝不要叫我
[00:14:15.160 --> 00:14:17.600]  你如果要祈禱你自己告假
[00:14:17.600 --> 00:14:18.600]  祈盼日土就行
[00:14:18.600 --> 00:14:20.760]  你有假就不要拿公假
[00:14:20.760 --> 00:14:25.080]  對人對上帝要負責
[00:14:25.080 --> 00:14:26.400]  很基本的
[00:14:26.400 --> 00:14:28.520]  然後你才說甚麼公義
[00:14:28.520 --> 00:14:30.840]  第四清潔的
[00:14:30.840 --> 00:14:33.840]  憑著道德良知去想
[00:14:33.840 --> 00:14:35.560]  不要被世俗污染
[00:14:35.560 --> 00:14:37.280]  現在的世俗真的很難搞
[00:14:37.280 --> 00:14:40.240]  充斥著謾罵的聲音
[00:14:40.240 --> 00:14:41.720]  無論如何都會罵
[00:14:41.720 --> 00:14:43.120]  罵甚麼
[00:14:43.120 --> 00:14:45.440]  罵那個報道會
[00:14:45.440 --> 00:14:46.760]  罵甚麼
[00:14:46.760 --> 00:14:47.760]  罵教會
[00:14:47.760 --> 00:14:50.120]  罵牧者
[00:14:50.120 --> 00:14:51.480]  罵我
[00:14:51.480 --> 00:14:52.640]  有,甚麼沒有
[00:14:52.640 --> 00:14:56.000]  今年一月一日
[00:14:56.000 --> 00:14:57.840]  當我做靈修的時候
[00:14:57.840 --> 00:15:02.840]  我說主啊,我有甚麼可以從新開始
[00:15:02.840 --> 00:15:04.840]  你不要再看那些東西
[00:15:04.840 --> 00:15:08.040]  任何那些東西都不要看
[00:15:08.040 --> 00:15:09.240]  那些東西是甚麼呢
[00:15:09.240 --> 00:15:10.880]  要我們離開上帝
[00:15:10.880 --> 00:15:13.480]  離開渴慕上帝的說話
[00:15:13.480 --> 00:15:14.840]  離開祈禱的
[00:15:14.840 --> 00:15:18.320]  不要看,弟兄姊妹
[00:15:18.320 --> 00:15:19.600]  那些三幅被子而已
[00:15:19.600 --> 00:15:20.840]  你看起來都是三幅被子
[00:15:20.840 --> 00:15:22.120]  為甚麼要看那些
[00:15:22.120 --> 00:15:25.000]  為甚麼不看這些可愛的
[00:15:25.000 --> 00:15:28.600]  有美感的
[00:15:28.600 --> 00:15:29.840]  最近看了一個笑話
[00:15:29.840 --> 00:15:30.600]  都挺有趣的
[00:15:30.600 --> 00:15:32.280]  不過我覺得都是真的
[00:15:32.280 --> 00:15:33.840]  有兩個文人
[00:15:33.840 --> 00:15:35.360]  一個叫李敖
[00:15:35.360 --> 00:15:37.360]  一個叫余光中
[00:15:37.360 --> 00:15:38.880]  李敖呢
[00:15:38.880 --> 00:15:41.600]  天天寫東西罵余光中
[00:15:41.600 --> 00:15:42.760]  余光中呢
[00:15:42.760 --> 00:15:44.720]  不回答
[00:15:44.720 --> 00:15:46.440]  那些人就問余光中
[00:15:46.440 --> 00:15:48.640]  你為甚麼不回答
[00:15:48.640 --> 00:15:50.120]  余光中怎麼說
[00:15:50.120 --> 00:15:52.800]  他說李敖天天罵我
[00:15:52.800 --> 00:15:54.560]  證明他的生命裏面
[00:15:54.560 --> 00:15:57.920]  不能沒有我
[00:15:57.920 --> 00:15:59.320]  我不理他
[00:15:59.320 --> 00:16:00.680]  證明我的生命裏面
[00:16:00.680 --> 00:16:02.880]  可以完全沒有他
[00:16:02.880 --> 00:16:03.960]  是不是很好
[00:16:03.960 --> 00:16:05.240]  記住他
[00:16:05.240 --> 00:16:06.080]  真的記住他
[00:16:06.080 --> 00:16:07.000]  我真的覺得很好
[00:16:07.000 --> 00:16:09.480]  這些是民間智慧
[00:16:09.480 --> 00:16:10.480]  讓我們釋懷他
[00:16:10.480 --> 00:16:11.000]  是呀
[00:16:11.000 --> 00:16:12.240]  我們要專注那些甚麼
[00:16:12.240 --> 00:16:13.600]  可愛的
[00:16:13.600 --> 00:16:15.120]  可愛不是cute的意思
[00:16:15.120 --> 00:16:17.040]  是讓人能夠生到一種
[00:16:17.040 --> 00:16:18.920]  好像上帝的愛
[00:16:18.920 --> 00:16:21.200]  有美名的美好的說話
[00:16:21.200 --> 00:16:22.920]  我們多講多留意
[00:16:22.920 --> 00:16:25.880]  特行任何最美好的狀態
[00:16:25.880 --> 00:16:28.560]  去大自然欣賞多點
[00:16:28.560 --> 00:16:31.000]  稱讚加去讚揚的東西
[00:16:31.000 --> 00:16:32.520]  不過你都會跟我說
[00:16:32.520 --> 00:16:33.800]  唉
[00:16:33.800 --> 00:16:35.280]  師母你真是講得好
[00:16:35.280 --> 00:16:37.360]  這個世界不是這樣的
[00:16:37.360 --> 00:16:39.880]  這個世界有些人
[00:16:39.880 --> 00:16:41.040]  很不like你
[00:16:41.040 --> 00:16:41.760]  有沒有
[00:16:41.760 --> 00:16:42.280]  有呀
[00:16:42.280 --> 00:16:43.240]  你回到公司
[00:16:43.240 --> 00:16:44.840]  他天天罵你
[00:16:44.840 --> 00:16:47.200]  那怎麼辦
[00:16:47.200 --> 00:16:48.920]  聖經也有人是這樣
[00:16:48.920 --> 00:16:50.280]  你可能沒有留意
[00:16:50.280 --> 00:16:51.760]  那個人叫大衛
[00:16:51.760 --> 00:16:54.000]  是皇帝
[00:16:54.000 --> 00:16:54.960]  這裏
[00:16:54.960 --> 00:16:55.880]  大衛
[00:16:55.880 --> 00:16:57.760]  原來有個人天天罵他
[00:16:57.760 --> 00:16:58.760]  很討厭他
[00:16:58.760 --> 00:17:00.280]  叫師妹
[00:17:00.280 --> 00:17:01.760]  因為很簡單
[00:17:01.760 --> 00:17:03.080]  大家不同黨派
[00:17:03.080 --> 00:17:05.240]  你明白我說甚麼嗎
[00:17:05.240 --> 00:17:07.200]  大衛是自己的黨派
[00:17:07.200 --> 00:17:09.880]  師妹是數羅那邊的人
[00:17:09.880 --> 00:17:12.360]  所以就不喜歡他
[00:17:12.360 --> 00:17:14.360]  就要對面三波
[00:17:14.360 --> 00:17:14.920]  你想想
[00:17:14.920 --> 00:17:16.040]  都指著他來罵
[00:17:16.040 --> 00:17:16.720]  詛咒他
[00:17:16.720 --> 00:17:18.760]  說你
[00:17:18.760 --> 00:17:20.640]  詛咒他全家
[00:17:20.640 --> 00:17:22.320]  但是大衛怎樣
[00:17:22.320 --> 00:17:24.160]  我們下去看看
[00:17:24.160 --> 00:17:25.360]  我們一起讀一讀
[00:17:25.360 --> 00:17:26.480]  大衛講些甚麼
[00:17:26.480 --> 00:17:28.040]  一二三
[00:17:28.040 --> 00:17:31.840]  大衛又對亞比西和忠臣博說
[00:17:31.840 --> 00:17:33.560]  我親生的兒子
[00:17:33.560 --> 00:17:36.120]  尚且尋索我的姓名
[00:17:36.120 --> 00:17:38.720]  何況這便衙問人呢
[00:17:38.720 --> 00:17:40.520]  由他奏罵吧
[00:17:40.520 --> 00:17:43.840]  因為這是耶和華吩咐他的
[00:17:43.840 --> 00:17:49.240]  或者耶和華見我遭難
[00:17:49.240 --> 00:17:50.920]  就施恩如我
[00:17:50.920 --> 00:17:52.520]  聽到嗎
[00:17:52.520 --> 00:17:53.680]  大衛第一
[00:17:53.680 --> 00:17:55.320]  用一個比較寬闊的胸襟
[00:17:55.320 --> 00:17:56.640]  以色列人想事都是這樣的
[00:17:56.640 --> 00:17:57.160]  比較
[00:17:57.160 --> 00:17:58.440]  他比較甚麼
[00:17:58.440 --> 00:17:59.400]  我的親生兒子
[00:17:59.400 --> 00:18:01.640]  亞沙隆都殺我了
[00:18:01.640 --> 00:18:03.760]  這個便衙問人
[00:18:03.760 --> 00:18:04.960]  算了吧
[00:18:04.960 --> 00:18:05.680]  你明白嗎
[00:18:05.680 --> 00:18:06.560]  算了
[00:18:06.560 --> 00:18:08.120]  看開點
[00:18:08.120 --> 00:18:09.000]  但是第二
[00:18:09.000 --> 00:18:10.800]  很精彩
[00:18:10.800 --> 00:18:11.680]  他說
[00:18:11.680 --> 00:18:12.680]  耶和華
