
[00:00:00.000 --> 00:00:04.280]  中國人說「禮多人不怪」
[00:03:12.720 --> 00:03:14.840]  天父跟牧師開了一個玩笑
[00:03:14.840 --> 00:03:16.520]  我不是潮州人
[00:03:16.520 --> 00:03:17.520]  我不是潮州人
[00:03:17.520 --> 00:03:19.480]  我有兩次在潮語浸信會侍奉
[00:03:19.480 --> 00:03:22.360]  但是牧師有兩次在潮語浸信會侍奉
[00:03:22.360 --> 00:03:24.720]  一次在美國的環浸信會侍奉
[00:03:24.720 --> 00:03:27.240]  一次在美國的華人浸信會侍奉
[00:03:27.240 --> 00:03:29.720]  現在又多了一次在國語浸信會侍奉
[00:03:29.720 --> 00:03:31.480]  再多一次在國語的浸信會侍奉
[00:03:31.480 --> 00:03:35.560]  所以大家知道我的皮膚的顏色和受歡迎的程度了
[00:03:35.560 --> 00:03:39.640]  所以大家都知道牧師的皮膚的顏色和受歡迎的程度了
[00:03:39.640 --> 00:03:45.320]  今天早上我答應了執事會說一個
[00:03:45.320 --> 00:03:47.040]  可能大家不太喜歡的題目
[00:03:47.040 --> 00:03:48.080]  是說奉獻
[00:03:48.080 --> 00:03:49.680]  今天早上我答應了執事會
[00:03:49.680 --> 00:03:52.120]  講一個可能令大家不太喜歡的題目
[00:03:52.120 --> 00:03:54.240]  是講奉獻的
[00:03:54.240 --> 00:03:57.240]  有幾個調查報告都問過很多基督徒
[00:03:57.240 --> 00:04:00.000]  有幾個調查的報告都問了基督徒
[00:04:00.000 --> 00:04:03.480]  他們問星期天如果聽到最討厭的題目是什麼
[00:04:03.480 --> 00:04:06.200]  他們問如果星期天聽到最討厭的題目是什麼
[00:04:06.200 --> 00:04:08.760]  幾份報告的調查結果都是一樣
[00:04:08.760 --> 00:04:10.600]  幾份報告的調查結果都是一樣
[00:04:10.600 --> 00:04:13.760]  他說超過70%以上受訪的基督徒
[00:04:13.760 --> 00:04:16.600]  他說超過70%以上受訪的基督徒
[00:04:16.600 --> 00:04:20.680]  他說最討厭牧師在台上經常講金錢的奉獻
[00:04:20.680 --> 00:04:25.760]  他們說最討厭牧師在台上經常講金錢的奉獻
[00:04:25.760 --> 00:04:28.440]  他說令會友呼吸系統非常不暢順
[00:04:28.440 --> 00:04:32.880]  他說令會友呼吸系統非常不暢順
[00:04:32.880 --> 00:04:38.360]  他說彷彿牧師關心銀行存款多過關心靈性
[00:04:38.360 --> 00:04:44.600]  他們覺得彷彿牧師關心銀行存款多過關心靈性
[00:04:44.600 --> 00:04:48.640]  探討會友奉獻的金額多少多過探訪
[00:04:48.640 --> 00:04:56.080]  探討會友金錢存款的奉獻多少多過去探訪
[00:04:56.080 --> 00:04:59.440]  其實我從來沒有過問會友奉獻多少
[00:04:59.440 --> 00:05:02.360]  其實牧師從來沒有過問會友奉獻多少
[00:05:02.360 --> 00:05:05.040]  畢竟這是很個人、你和上帝之間的事
[00:05:05.040 --> 00:05:07.760]  到底這是個人跟上帝之間的事情
[00:05:07.760 --> 00:05:10.400]  包括我自己都是用一個代號來奉獻的
[00:05:10.400 --> 00:05:12.720]  包括我自己都是用一個代號來奉獻
[00:05:12.720 --> 00:05:16.400]  有一些資深的牧者提醒我們的後輩
[00:05:16.400 --> 00:05:19.240]  有一些資深的牧者提醒我們的後輩
[00:05:19.240 --> 00:05:21.640]  他說如果你不想在教會自掘墳墓的話
[00:05:21.640 --> 00:05:25.640]  他說你如果不想在教會自掘墳墓的話
[00:05:25.640 --> 00:05:27.240]  最好就少一點講奉獻
[00:05:27.240 --> 00:05:29.240]  最好就少一點去講奉獻
[00:05:29.240 --> 00:05:31.600]  如果要講就請外面的人來講
[00:05:31.600 --> 00:05:34.120]  如果要講請外面的牧師來講
[00:05:34.120 --> 00:05:35.840]  講完第二次不請他了
[00:05:35.840 --> 00:05:38.040]  講完第二次不請他了
[00:05:38.040 --> 00:05:43.000]  按統計數字其實香港是名列全世界最富庶的地區之一
[00:05:43.000 --> 00:05:46.880]  按統計數字香港是名列全世界最富庶的地區之一
[00:05:46.880 --> 00:05:49.960]  現在已經排行全世界第十五名
[00:05:49.960 --> 00:05:52.240]  現在已經排行全世界第十五名
[00:05:52.240 --> 00:05:57.040]  我們人均的收入一年平均是二十一萬一年
[00:05:57.040 --> 00:06:00.960]  我們人均收入的平均每個人是二十一萬一年
[00:06:00.960 --> 00:06:02.560]  所以是非常富庶的
[00:06:02.560 --> 00:06:04.320]  所以我們是非常富庶的
[00:06:04.320 --> 00:06:07.520]  有一個機構叫做「慷慨解囊」
[00:06:07.520 --> 00:06:09.320]  在美國的一個非牟利機構
[00:06:09.320 --> 00:06:11.760]  有一個機構叫「慷慨解囊」
[00:06:11.760 --> 00:06:13.600]  它做了一個調查
[00:06:13.600 --> 00:06:14.960]  它做了一個調查
[00:06:14.960 --> 00:06:16.920]  它訪問了美國五十個州
[00:06:16.920 --> 00:06:20.000]  四千名收入不同水平的基督徒
[00:06:20.000 --> 00:06:22.120]  它訪問了美國五十個州
[00:06:22.120 --> 00:06:24.560]  四千名收入不同的基督徒
[00:06:24.560 --> 00:06:26.720]  它抽樣選了這四千名基督徒
[00:06:26.720 --> 00:06:28.440]  它抽樣選了這四千名基督徒
[00:06:28.440 --> 00:06:30.920]  它透過九項財政的指標
[00:06:30.920 --> 00:06:37.160]  去對比一下有履行十一奉獻和沒有履行十一奉獻的基督徒的財務狀況
[00:06:37.160 --> 00:06:41.320]  它透過九項的指標來看基督徒有履行十一奉獻
[00:06:41.320 --> 00:06:43.720]  還有沒有履行奉獻的結果
[00:06:43.720 --> 00:06:45.640]  結果那份調查指出
[00:06:45.640 --> 00:06:47.040]  結果調查指出
[00:06:47.040 --> 00:06:52.320]  有遵行當立的十一奉獻的基督徒的財務狀況
[00:06:52.320 --> 00:06:54.440]  是比不奉獻的人更加健康
[00:06:54.440 --> 00:06:56.360]  有遵行十一奉獻的
[00:06:56.360 --> 00:07:01.000]  它的財務的狀況比沒有奉獻的財務狀況他們的更健康
[00:07:01.000 --> 00:07:07.200]  他們歸納的原因是因為他們更加懂得量入為出和計劃理財
[00:07:07.200 --> 00:07:11.680]  他們因為歸納的原因是他們懂得量入為出會計劃理財
[00:07:11.680 --> 00:07:15.640]  那份報告也都發現了
[00:07:15.640 --> 00:07:19.960]  早上奉獻的基督徒當中八成的信用卡記錄良好
[00:07:19.960 --> 00:07:19.960]  早上奉獻的基督徒當中八成的信用卡記錄良好
[00:07:19.960 --> 00:07:24.360]  這十一奉獻的基督徒八成的信用卡的良好
[00:07:24.360 --> 00:07:25.880]  沒有拖欠的記錄
[00:07:25.880 --> 00:07:27.320]  沒有拖欠的記錄
[00:07:27.320 --> 00:07:29.400]  近半數擁有自己的房屋
[00:07:29.400 --> 00:07:29.400]  近半數擁有自己的房屋
[00:07:29.400 --> 00:07:30.920]  有半數擁有自己的房屋
[00:07:30.920 --> 00:07:32.680]  三成的人是沒有債務
[00:07:32.680 --> 00:07:32.680]  有三成人沒有債務
[00:07:32.680 --> 00:07:34.240]  有三成人沒有債務
[00:07:34.240 --> 00:07:37.560]  到底基督徒要不要給十一奉獻呢?
[00:07:37.560 --> 00:07:37.560]  那到底基督徒要不要給十一奉獻呢?
[00:07:37.560 --> 00:07:39.760]  那到底基督徒要不要給十一奉獻呢?
[00:07:39.760 --> 00:07:42.440]  有人認為十一奉獻是舊約那裏提出的
[00:07:42.440 --> 00:07:42.440]  有人認為十一奉獻是舊約那裏提出的
[00:07:42.440 --> 00:07:44.640]  有人認為十一奉獻是舊約那裏提出的
[00:07:44.640 --> 00:07:44.640]  新約沒有怎樣提過十一奉獻
[00:07:44.640 --> 00:07:59.280]  新約沒有怎樣提過十一奉獻
[00:07:59.280 --> 00:07:59.280]  我們把身體獻上當作活祭是整個奉獻
[00:07:59.280 --> 00:08:02.880]  我們把身體獻上當作活祭是整個奉獻
[00:08:02.880 --> 00:08:02.920]  我們把身體獻上當作活祭是整個奉獻
[00:08:02.920 --> 00:08:02.920]  我們把身體獻上當作活祭是整個奉獻
[00:08:02.920 --> 00:08:02.920]  我們把身體獻上當作活祭是整個奉獻
[00:08:02.920 --> 00:08:02.920]  我們把身體獻上當作活祭是整個奉獻
[00:08:02.920 --> 00:08:02.920]  我們把身體獻上當作活祭是整個奉獻
[00:08:02.920 --> 00:08:02.920]  我們把身體獻上當作活祭是整個奉獻
[00:08:02.920 --> 00:08:02.920]  我們把身體獻上當作活祭是整個奉獻
[00:08:02.920 --> 00:08:20.920]  我們把身體獻上當作活祭是整個奉獻
[00:08:20.920 --> 00:08:40.920]  我們把身體獻上當作活祭是整個奉獻
[00:08:40.920 --> 00:08:40.920]  我們把身體獻上當作活祭是整個奉獻
[00:08:40.920 --> 00:08:40.920]  我們把身體獻上當作活祭是整個奉獻
[00:08:40.920 --> 00:08:40.920]  我們把身體獻上當作活祭是整個奉獻
[00:08:40.920 --> 00:08:40.920]  我們把身體獻上當作活祭是整個奉獻
[00:08:40.920 --> 00:08:40.920]  我們把身體獻上當作活祭是整個奉獻
[00:08:40.920 --> 00:08:40.920]  我們把身體獻上當作活祭是整個奉獻
[00:08:40.920 --> 00:08:40.920]  我們把身體獻上當作活祭是整個奉獻
[00:08:40.920 --> 00:08:40.920]  我們把身體獻上當作活祭是整個奉獻
[00:08:40.920 --> 00:08:40.920]  我們把身體獻上當作活祭是整個奉獻
[00:08:40.920 --> 00:08:50.920]  我們把身體獻上當作活祭是整個奉獻
[00:08:50.920 --> 00:08:50.920]  我們把身體獻上當作活祭是整個奉獻
[00:08:50.920 --> 00:08:50.920]  我們把身體獻上當作活祭是整個奉獻
[00:08:50.920 --> 00:09:10.920]  我們把身體獻上當作活祭是整個奉獻
[00:09:10.920 --> 00:09:10.920]  我們把身體獻上當作活祭是整個奉獻
[00:09:10.920 --> 00:09:10.920]  我們把身體獻上當作活祭是整個奉獻
[00:09:10.920 --> 00:09:10.920]  我們把身體獻上當作活祭是整個奉獻
[00:09:10.920 --> 00:09:10.920]  我們把身體獻上當作活祭是整個奉獻
[00:09:10.920 --> 00:09:10.920]  我們把身體獻上當作活祭是整個奉獻
[00:09:10.920 --> 00:09:10.920]  我們把身體獻上當作活祭是整個奉獻
[00:09:10.920 --> 00:09:10.920]  我們把身體獻上當作活祭是整個奉獻
[00:09:10.920 --> 00:09:10.920]  我們把身體獻上當作活祭是整個奉獻
[00:09:10.920 --> 00:09:10.920]  我們把身體獻上當作活祭是整個奉獻
[00:09:10.920 --> 00:09:20.920]  我們把身體獻上當作活祭是整個奉獻
[00:09:20.920 --> 00:09:20.920]  我們把身體獻上當作活祭是整個奉獻
[00:09:20.920 --> 00:09:20.920]  我們把身體獻上當作活祭是整個奉獻
[00:09:20.920 --> 00:09:20.920]  我們把身體獻上當作活祭是整個奉獻
[00:09:20.920 --> 00:09:40.920]  我們把身體獻上當作活祭是整個奉獻
[00:09:40.920 --> 00:09:40.920]  我們把身體獻上當作活祭是整個奉獻
[00:09:40.920 --> 00:09:40.920]  我們把身體獻上當作活祭是整個奉獻
[00:09:40.920 --> 00:09:40.920]  我們把身體獻上當作活祭是整個奉獻
[00:09:40.920 --> 00:09:40.920]  我們把身體獻上當作活祭是整個奉獻
[00:09:40.920 --> 00:09:40.920]  我們把身體獻上當作活祭是整個奉獻
[00:09:40.920 --> 00:09:40.920]  我們把身體獻上當作活祭是整個奉獻
[00:09:40.920 --> 00:09:40.920]  我們把身體獻上當作活祭是整個奉獻
[00:09:40.920 --> 00:09:40.920]  我們把身體獻上當作活祭是整個奉獻
[00:09:40.920 --> 00:09:40.920]  我們把身體獻上當作活祭是整個奉獻
[00:09:40.920 --> 00:09:50.920]  我們把身體獻上當作活祭是整個奉獻
[00:09:50.920 --> 00:09:50.920]  我們把身體獻上當作活祭是整個奉獻
[00:09:50.920 --> 00:10:10.920]  我們把身體獻上當作活祭是整個奉獻
[00:10:10.920 --> 00:10:30.920]  我們把身體獻上當作活祭是整個奉獻
[00:10:30.920 --> 00:10:30.920]  我們把身體獻上當作活祭是整個奉獻
[00:10:30.920 --> 00:10:30.920]  我們把身體獻上當作活祭是整個奉獻
[00:10:30.920 --> 00:10:30.920]  我們把身體獻上當作活祭是整個奉獻
[00:10:30.920 --> 00:10:30.920]  我們把身體獻上當作活祭是整個奉獻
[00:10:30.920 --> 00:10:30.920]  我們把身體獻上當作活祭是整個奉獻
[00:10:30.920 --> 00:10:30.920]  我們把身體獻上當作活祭是整個奉獻
[00:10:30.920 --> 00:10:30.920]  我們把身體獻上當作活祭是整個奉獻
[00:10:30.920 --> 00:10:30.920]  我們把身體獻上當作活祭是整個奉獻
[00:10:30.920 --> 00:10:30.920]  我們把身體獻上當作活祭是整個奉獻
[00:10:30.920 --> 00:10:50.920]  我們把身體獻上當作活祭是整個奉獻
[00:10:50.920 --> 00:11:10.920]  我們把身體獻上當作活祭是整個奉獻
[00:11:10.920 --> 00:11:10.920]  我們把身體獻上當作活祭是整個奉獻
[00:11:10.920 --> 00:11:30.920]  我們把身體獻上當作活祭是整個奉獻
[00:11:30.920 --> 00:11:50.920]  我們把身體獻上當作活祭是整個奉獻
[00:11:50.920 --> 00:12:00.920]  我們把身體獻上當作活祭是整個奉獻
[00:12:00.920 --> 00:12:00.920]  我們把身體獻上當作活祭是整個奉獻
[00:12:00.920 --> 00:12:00.920]  我們把身體獻上當作活祭是整個奉獻
[00:12:00.920 --> 00:12:05.920]  我們把身體獻上當作活祭是整個奉獻
[00:12:05.920 --> 00:12:05.920]  我們把身體獻上當作活祭是整個奉獻
[00:12:05.920 --> 00:12:05.920]  我們把身體獻上當作活祭是整個奉獻
[00:12:05.920 --> 00:12:05.920]  我們把身體獻上當作活祭是整個奉獻
[00:12:05.920 --> 00:12:05.920]  我們把身體獻上當作活祭是整個奉獻
[00:12:05.920 --> 00:12:05.920]  我們把身體獻上當作活祭是整個奉獻
[00:12:05.920 --> 00:12:05.920]  我們把身體獻上當作活祭是整個奉獻
[00:12:05.920 --> 00:12:20.920]  我們把身體獻上當作活祭是整個奉獻
[00:12:20.920 --> 00:12:20.920]  我們把身體獻上當作活祭是整個奉獻
[00:12:20.920 --> 00:12:20.920]  我們把身體獻上當作活祭是整個奉獻
[00:12:20.920 --> 00:12:20.920]  我們把身體獻上當作活祭是整個奉獻
[00:12:20.920 --> 00:12:20.920]  我們把身體獻上當作活祭是整個奉獻
[00:12:20.920 --> 00:12:20.920]  我們把身體獻上當作活祭是整個奉獻
[00:12:20.920 --> 00:12:20.920]  我們把身體獻上當作活祭是整個奉獻
[00:12:20.920 --> 00:12:20.920]  我們把身體獻上當作活祭是整個奉獻
[00:12:20.920 --> 00:12:20.920]  我們把身體獻上當作活祭是整個奉獻
[00:12:20.920 --> 00:12:20.920]  我們把身體獻上當作活祭是整個奉獻
[00:12:20.920 --> 00:12:35.920]  我們把身體獻上當作活祭是整個奉獻
[00:12:35.920 --> 00:12:35.920]  我們把身體獻上當作活祭是整個奉獻
[00:12:35.920 --> 00:12:35.920]  我們把身體獻上當作活祭是整個奉獻
[00:12:35.920 --> 00:12:35.920]  我們把身體獻上當作活祭是整個奉獻
[00:12:35.920 --> 00:12:35.920]  我們把身體獻上當作活祭是整個奉獻
[00:12:35.920 --> 00:12:35.920]  我們把身體獻上當作活祭是整個奉獻
[00:12:35.920 --> 00:12:35.920]  我們把身體獻上當作活祭是整個奉獻
[00:12:35.920 --> 00:12:35.920]  我們把身體獻上當作活祭是整個奉獻
[00:12:35.920 --> 00:12:35.920]  我們把身體獻上當作活祭是整個奉獻
[00:12:35.920 --> 00:12:35.920]  我們把身體獻上當作活祭是整個奉獻
[00:12:35.920 --> 00:12:55.920]  我們把身體獻上當作活祭是整個奉獻
[00:12:55.920 --> 00:12:55.920]  我們把身體獻上當作活祭是整個奉獻
[00:12:55.920 --> 00:12:55.920]  我們把身體獻上當作活祭是整個奉獻
[00:12:55.920 --> 00:12:55.920]  我們把身體獻上當作活祭是整個奉獻
[00:12:55.920 --> 00:12:55.920]  我們把身體獻上當作活祭是整個奉獻
[00:12:55.920 --> 00:12:55.920]  我們把身體獻上當作活祭是整個奉獻
[00:12:55.920 --> 00:12:55.920]  我們把身體獻上當作活祭是整個奉獻
[00:12:55.920 --> 00:12:55.920]  我們把身體獻上當作活祭是整個奉獻
[00:12:55.920 --> 00:12:55.920]  我們把身體獻上當作活祭是整個奉獻
[00:12:55.920 --> 00:12:55.920]  我們把身體獻上當作活祭是整個奉獻
[00:12:55.920 --> 00:13:15.920]  我們把身體獻上當作活祭是整個奉獻
[00:13:15.920 --> 00:13:15.920]  我們把身體獻上當作活祭是整個奉獻
[00:13:15.920 --> 00:13:15.920]  我們把身體獻上當作活祭是整個奉獻
[00:13:15.920 --> 00:13:15.920]  我們把身體獻上當作活祭是整個奉獻
[00:13:15.920 --> 00:13:15.920]  我們把身體獻上當作活祭是整個奉獻
[00:13:15.920 --> 00:13:15.920]  我們把身體獻上當作活祭是整個奉獻
[00:13:15.920 --> 00:13:15.920]  我們把身體獻上當作活祭是整個奉獻
[00:13:15.920 --> 00:13:15.920]  我們把身體獻上當作活祭是整個奉獻
[00:13:15.920 --> 00:13:15.920]  我們把身體獻上當作活祭是整個奉獻
[00:13:15.920 --> 00:13:15.920]  我們把身體獻上當作活祭是整個奉獻
[00:13:15.920 --> 00:13:25.920]  我們把身體獻上當作活祭是整個奉獻
[00:13:25.920 --> 00:13:25.920]  我們把身體獻上當作活祭是整個奉獻
[00:13:25.920 --> 00:13:45.920]  我們把身體獻上當作活祭是整個奉獻
[00:13:45.920 --> 00:13:45.920]  我們把身體獻上當作活祭是整個奉獻
[00:13:45.920 --> 00:13:45.920]  我們把身體獻上當作活祭是整個奉獻
[00:13:45.920 --> 00:13:45.920]  我們把身體獻上當作活祭是整個奉獻
[00:13:45.920 --> 00:13:45.920]  我們把身體獻上當作活祭是整個奉獻
[00:13:45.920 --> 00:13:45.920]  我們把身體獻上當作活祭是整個奉獻
[00:13:45.920 --> 00:13:45.920]  我們把身體獻上當作活祭是整個奉獻
[00:13:45.920 --> 00:13:45.920]  我們把身體獻上當作活祭是整個奉獻
[00:13:45.920 --> 00:13:45.920]  我們把身體獻上當作活祭是整個奉獻
[00:13:45.920 --> 00:13:45.920]  我們把身體獻上當作活祭是整個奉獻
[00:13:45.920 --> 00:13:55.920]  我們把身體獻上當作活祭是整個奉獻
[00:13:55.920 --> 00:13:55.920]  我們把身體獻上當作活祭是整個奉獻
[00:13:55.920 --> 00:14:15.920]  我們把身體獻上當作活祭是整個奉獻
[00:14:15.920 --> 00:14:25.920]  我們把身體獻上當作活祭是整個奉獻
[00:14:25.920 --> 00:14:25.920]  我們把身體獻上當作活祭是整個奉獻
[00:14:25.920 --> 00:14:45.920]  我們把身體獻上當作活祭是整個奉獻
[00:14:45.920 --> 00:14:55.920]  我們把身體獻上當作活祭是整個奉獻
[00:14:55.920 --> 00:14:55.920]  我們把身體獻上當作活祭是整個奉獻
[00:14:55.920 --> 00:15:15.920]  我們把身體獻上當作活祭是整個奉獻
[00:15:15.920 --> 00:15:25.920]  我們把身體獻上當作活祭是整個奉獻
[00:15:25.920 --> 00:15:25.920]  我們把身體獻上當作活祭是整個奉獻
[00:15:25.920 --> 00:15:45.920]  我們把身體獻上當作活祭是整個奉獻
[00:15:45.920 --> 00:15:55.920]  我們把身體獻上當作活祭是整個奉獻
[00:15:55.920 --> 00:15:55.920]  我們把身體獻上當作活祭是整個奉獻
[00:15:55.920 --> 00:16:05.920]  我們把身體獻上當作活祭是整個奉獻
[00:16:05.920 --> 00:16:05.920]  我們把身體獻上當作活祭是整個奉獻
[00:16:05.920 --> 00:16:05.920]  我們把身體獻上當作活祭是整個奉獻
[00:16:05.920 --> 00:16:05.920]  我們把身體獻上當作活祭是整個奉獻
[00:16:05.920 --> 00:16:05.920]  我們把身體獻上當作活祭是整個奉獻
[00:16:05.920 --> 00:16:05.920]  我們把身體獻上當作活祭是整個奉獻
[00:16:05.920 --> 00:16:05.920]  我們把身體獻上當作活祭是整個奉獻
[00:16:05.920 --> 00:16:05.920]  我們把身體獻上當作活祭是整個奉獻
[00:16:05.920 --> 00:16:15.920]  我們把身體獻上當作活祭是整個奉獻
[00:16:15.920 --> 00:16:35.920]  我們把身體獻上當作活祭是整個奉獻
[00:16:35.920 --> 00:16:35.920]  我們把身體獻上當作活祭是整個奉獻
[00:16:35.920 --> 00:16:35.920]  我們把身體獻上當作活祭是整個奉獻
[00:16:35.920 --> 00:16:35.920]  我們把身體獻上當作活祭是整個奉獻
[00:16:35.920 --> 00:16:35.920]  我們把身體獻上當作活祭是整個奉獻
[00:16:35.920 --> 00:16:35.920]  我們把身體獻上當作活祭是整個奉獻
[00:16:35.920 --> 00:16:35.920]  我們把身體獻上當作活祭是整個奉獻
[00:16:35.920 --> 00:16:35.920]  我們把身體獻上當作活祭是整個奉獻
[00:16:35.920 --> 00:16:35.920]  我們把身體獻上當作活祭是整個奉獻
[00:16:35.920 --> 00:16:35.920]  我們把身體獻上當作活祭是整個奉獻
[00:16:35.920 --> 00:16:45.920]  我們把身體獻上當作活祭是整個奉獻
[00:16:45.920 --> 00:17:05.920]  我們把身體獻上當作活祭是整個奉獻
[00:17:05.920 --> 00:17:05.920]  我們把身體獻上當作活祭是整個奉獻
[00:17:05.920 --> 00:17:05.920]  我們把身體獻上當作活祭是整個奉獻
[00:17:05.920 --> 00:17:05.920]  我們把身體獻上當作活祭是整個奉獻
[00:17:05.920 --> 00:17:05.920]  我們把身體獻上當作活祭是整個奉獻
[00:17:05.920 --> 00:17:05.920]  我們把身體獻上當作活祭是整個奉獻
[00:17:05.920 --> 00:17:05.920]  我們把身體獻上當作活祭是整個奉獻
[00:17:05.920 --> 00:17:05.920]  我們把身體獻上當作活祭是整個奉獻
[00:17:05.920 --> 00:17:05.920]  我們把身體獻上當作活祭是整個奉獻
[00:17:05.920 --> 00:17:05.920]  我們把身體獻上當作活祭是整個奉獻
[00:17:05.920 --> 00:17:25.920]  我們把身體獻上當作活祭是整個奉獻
[00:17:25.920 --> 00:17:25.920]  我們把身體獻上當作活祭是整個奉獻
[00:17:25.920 --> 00:17:25.920]  我們把身體獻上當作活祭是整個奉獻
[00:17:25.920 --> 00:17:25.920]  我們把身體獻上當作活祭是整個奉獻
[00:17:25.920 --> 00:17:25.920]  我們把身體獻上當作活祭是整個奉獻
[00:17:25.920 --> 00:17:25.920]  我們把身體獻上當作活祭是整個奉獻
[00:17:25.920 --> 00:17:25.920]  我們把身體獻上當作活祭是整個奉獻
[00:17:25.920 --> 00:17:25.920]  我們把身體獻上當作活祭是整個奉獻
