
[00:00:00.000 --> 00:00:03.260]  剛纔我都講過了,今天是一個很特別的日子
[00:02:53.840 --> 00:02:57.080]  特別奇怪的是,我們還有一個傾向
[00:02:57.080 --> 00:03:03.240]  就是說,我們通常對那些美好的事物,愉快的經驗
[00:03:03.240 --> 00:03:07.520]  很開心,嘭一聲,忘記了
[00:03:07.520 --> 00:03:12.360]  但是那些不愉快的經驗,讓我們很傷心很難過的
[00:03:12.360 --> 00:03:15.200]  不知道爲什麼,總是揮之不去
[00:03:15.200 --> 00:03:19.760]  永記於心的話,相當於做老公的那些很緊張
[00:03:19.760 --> 00:03:22.680]  你做錯一件事,太太記住的時候,記得一世
[00:03:22.680 --> 00:03:24.360]  真的很大件事
[00:03:24.360 --> 00:03:27.280]  人就是這樣的,好的東西就不記得那麼多
[00:03:27.280 --> 00:03:28.520]  很快就不記得
[00:03:28.520 --> 00:03:30.920]  不好的東西,不愉快的經驗
[00:03:30.920 --> 00:03:34.680]  我們記很久很久,想不記得都不行
[00:03:34.680 --> 00:03:40.800]  不斷地出現在我們的腦海當中
[00:03:40.800 --> 00:03:45.000]  我做牧師,我經常做很多婚姻輔導
[00:03:45.000 --> 00:03:49.040]  所以我根據我的經驗和大家分享
[00:03:49.040 --> 00:03:52.760]  做很多婚姻輔導,很多夫妻來到我面前
[00:03:52.760 --> 00:03:55.720]  包括那些婚前輔導
[00:03:55.720 --> 00:04:01.600]  快要結婚了,應該很開心的年輕男女
[00:04:01.600 --> 00:04:04.200]  當我們坐在一起做婚前輔導的時候
[00:04:04.200 --> 00:04:06.800]  我告訴你們
[00:04:06.800 --> 00:04:08.520]  他們說的什麼多呢
[00:04:08.520 --> 00:04:12.080]  都是投訴、批評、不滿多的
[00:04:12.080 --> 00:04:13.920]  OK,快要結婚了
[00:04:13.920 --> 00:04:17.720]  但是通常我們說的是怎麼處理兩人之間的關係問題
[00:04:17.720 --> 00:04:20.440]  怎麼溝通啊,怎麼處理衝突啊
[00:04:20.440 --> 00:04:22.440]  我們做牧師經常都要做這些東西
[00:04:22.440 --> 00:04:26.120]  包括婚前輔導,其實大部分說這些東西
[00:04:26.120 --> 00:04:30.200]  如果有時候我說,那有什麼讓你欣賞你未來的老公
[00:04:30.200 --> 00:04:35.520]  有什麼讓你很欣賞你未來的老婆呢
[00:04:35.520 --> 00:04:38.240]  那不可以不說的,也要說一點
[00:04:38.240 --> 00:04:40.960]  不過說的時候沒什麼興奮的
[00:04:40.960 --> 00:04:43.680]  哦,他關心我咯
[00:04:43.680 --> 00:04:47.520]  哦,他很多時候有很多禮物送給我咯
[00:04:47.520 --> 00:04:49.840]  或者他煮的東西好喫咯,什麼的
[00:04:49.840 --> 00:04:52.240]  但是說的時候呢
[00:04:52.240 --> 00:04:54.480]  一點都不覺得很興奮、很快樂的
[00:04:54.480 --> 00:04:56.000]  OK
[00:04:56.000 --> 00:04:57.920]  我在什麼地方
[00:04:57.920 --> 00:04:59.200]  在什麼時候
[00:04:59.200 --> 00:05:01.800]  我會知道他們兩個人在一起的時候
[00:05:01.800 --> 00:05:03.240]  很開心很快樂呢
[00:05:03.240 --> 00:05:05.560]  你知道我怎麼知道嗎
[00:05:05.560 --> 00:05:08.480]  現在的社交媒體真的很好
[00:05:08.480 --> 00:05:10.000]  上Facebook咯
[00:05:10.000 --> 00:05:11.720]  一上Facebook看的時候
[00:05:11.720 --> 00:05:15.640]  哇,我今天跟我老婆、我老公或者我男朋友女朋友
[00:05:15.640 --> 00:05:17.240]  去哪裏旅行
[00:05:17.240 --> 00:05:19.560]  這傢什麼法國餐廳、意大利餐廳
[00:05:19.560 --> 00:05:23.360]  我在這裏喫什麼,喫什麼最好,拍照放上去
[00:05:23.360 --> 00:05:26.680]  然後照下兩個人的樣子,哇,笑得很開心
[00:05:26.680 --> 00:05:28.400]  那我就知道他們兩個人一起很開心了
[00:05:28.400 --> 00:05:29.840]  應該很開心吧
[00:05:29.840 --> 00:05:32.040]  因爲那些照片告訴我們他們很開心
[00:05:32.040 --> 00:05:36.200]  那些視頻,那些短的視頻給我們看的時候
[00:05:36.200 --> 00:05:37.760]  很開心嘛,是不是
[00:05:37.760 --> 00:05:39.560]  那就放上去Facebook
[00:05:39.560 --> 00:05:41.480]  不單單可以跟朋友分享
[00:05:41.480 --> 00:05:42.880]  每一次
[00:05:42.880 --> 00:05:44.440]  當我看回這些照片
[00:05:44.440 --> 00:05:45.640]  看回那些視頻的時候
[00:05:45.640 --> 00:05:47.560]  就能夠回覆
[00:05:47.560 --> 00:05:50.040]  就能夠幫助他們記住
[00:05:50.040 --> 00:05:54.160]  原來他們曾經都有一個很美好的時刻
[00:05:54.160 --> 00:05:57.040]  原來他們曾經在一起的時候
[00:05:57.040 --> 00:06:01.680]  是很開心的,很快樂的
[00:06:01.680 --> 00:06:03.240]  And that's why
[00:06:03.240 --> 00:06:06.520]  神爲什麼在這個約旦河的神蹟
[00:06:06.520 --> 00:06:07.600]  In the middle
[00:06:07.600 --> 00:06:09.120]  在過約旦河的時間
[00:06:09.120 --> 00:06:10.520]  忽然之間,還沒過完
[00:06:10.520 --> 00:06:14.720]  因爲那些祭司抬着玉櫃還站在約旦河的中心
[00:06:14.720 --> 00:06:15.560]  OK
[00:06:15.560 --> 00:06:17.120]  那就
[00:06:17.120 --> 00:06:18.760]  忽然之間約書亞就要說
[00:06:18.760 --> 00:06:20.160]  上帝叫我跟你們說
[00:06:20.160 --> 00:06:22.720]  每一個支派找一個代表出去
[00:06:22.720 --> 00:06:23.760]  撿一塊石頭
[00:06:23.760 --> 00:06:24.920]  然後拿上岸
[00:06:24.920 --> 00:06:27.600]  然後去到我們今晚紮營的地方
[00:06:27.600 --> 00:06:31.400]  就做一個石壁
[00:06:31.400 --> 00:06:32.800]  因爲人
[00:06:32.800 --> 00:06:36.040]  容易忘記東西
[00:06:36.040 --> 00:06:40.160]  特別是忘記上帝給我們的恩典
[00:06:40.160 --> 00:06:41.440]  以色列人
[00:06:41.440 --> 00:06:43.760]  走到那一天
[00:06:43.760 --> 00:06:45.520]  以色列人走到那一天
[00:06:45.520 --> 00:06:47.280]  其實這羣人
[00:06:47.280 --> 00:06:49.840]  出埃及過紅海的
[00:06:49.840 --> 00:06:51.760]  雖然有一代的人都死了
[00:06:51.760 --> 00:06:55.320]  但很多人從小就在那裏經歷過那樣東西
[00:06:55.320 --> 00:06:59.400]  出埃及過紅海是神蹟
[00:06:59.400 --> 00:07:01.200]  然後再抗歷多久呢
[00:07:01.200 --> 00:07:02.520]  40年
[00:07:02.520 --> 00:07:05.240]  40年天父上每天
[00:07:05.240 --> 00:07:06.800]  我說每天
[00:07:06.800 --> 00:07:08.400]  供應他們的飲食
[00:07:08.400 --> 00:07:10.240]  然後去扎馬拉
[00:07:10.240 --> 00:07:12.360]  晚上又自己飛來
[00:07:12.360 --> 00:07:14.160]  那些鵪鶉
[00:07:14.160 --> 00:07:15.920]  作爲他們的肉食
[00:07:15.920 --> 00:07:19.640]  40年餘一天都沒變
[00:07:19.640 --> 00:07:21.800]  但如果我看出埃及契 看聖經的時候
[00:07:21.800 --> 00:07:23.320]  這羣的以色列人
[00:07:23.320 --> 00:07:25.360]  仍然
[00:07:25.360 --> 00:07:30.240]  不斷去埋怨上帝
[00:07:30.240 --> 00:07:31.400]  好像完全忘記了
[00:07:31.400 --> 00:07:34.680]  原來他們活在神的恩典和祝福裏面的
[00:07:34.680 --> 00:07:36.720]  他們只記得那些不開心的東西
[00:07:36.720 --> 00:07:38.280]  記得那些不好的東西
[00:07:38.280 --> 00:07:40.760]  我們基督徒不一樣
[00:07:40.760 --> 00:07:42.120]  基督徒你信耶穌
[00:07:42.120 --> 00:07:43.680]  你最記得的是什麼呢
[00:07:43.680 --> 00:07:46.480]  天父上在什麼時間不聽我的祈禱
[00:07:46.480 --> 00:07:49.360]  天父上在什麼時間沒有幫我解決問題
[00:07:49.360 --> 00:07:50.800]  天父上在我有需要的時候
[00:07:50.800 --> 00:07:53.840]  不是立刻滿足我的需要
[00:07:53.840 --> 00:07:56.600]  這些是記得最多的
[00:07:56.600 --> 00:07:58.840]  但很多時候我們和以色列人一樣
[00:07:58.840 --> 00:08:00.640]  原來我們沒有留意到
[00:08:00.640 --> 00:08:05.000]  我們活在神的祝福和恩典裏面
[00:08:05.000 --> 00:08:05.920]  不是一天兩天
[00:08:05.920 --> 00:08:07.360]  是每一天
[00:08:07.360 --> 00:08:10.800]  原來我們活在神的祝福和恩典裏面
[00:08:10.800 --> 00:08:13.360]  所以上帝吩咐若雪婭
[00:08:13.360 --> 00:08:15.600]  這羣人太善忘了
[00:08:15.600 --> 00:08:18.440]  所以我們要立一個石碑
[00:08:18.440 --> 00:08:21.040]  來提醒我們每一個
[00:08:21.040 --> 00:08:22.320]  讓我們記得
[00:08:22.320 --> 00:08:26.400]  以色列人進入迦南地的時候
[00:08:26.400 --> 00:08:30.200]  是走一個乾地過紅海
[00:08:30.200 --> 00:08:32.000]  而進入迦南
[00:08:32.000 --> 00:08:33.800]  上帝應許賜給他們
[00:08:33.800 --> 00:08:41.880]  一個富庶美麗的地方
[00:08:41.880 --> 00:08:45.040]  基督徒會怎麼開始
[00:08:45.040 --> 00:08:48.000]  是一個不尋常的開始
[00:08:48.000 --> 00:08:50.560]  可能在座有些人聽不明白
[00:08:50.560 --> 00:08:52.720]  但我告訴你們
[00:08:52.720 --> 00:08:55.240]  基督徒會怎麼開始
[00:08:55.240 --> 00:08:57.560]  是一個神蹟
[00:08:57.560 --> 00:08:59.760]  爲什麼我說是一個神蹟呢
[00:08:59.760 --> 00:09:00.760]  我們經常說
[00:09:00.760 --> 00:09:02.680]  我們的基督徒會怎麼開會
[00:09:02.680 --> 00:09:03.840]  我們在這裏想開會很久了
[00:09:03.840 --> 00:09:06.040]  但一直沒有開
[00:09:06.040 --> 00:09:07.280]  但是大家知不知道
[00:09:07.280 --> 00:09:08.200]  如果你不記得的話
[00:09:08.200 --> 00:09:10.440]  你不知道你忘記了
[00:09:10.440 --> 00:09:12.280]  我今天告訴你們
[00:09:12.280 --> 00:09:14.240]  五年多前
[00:09:14.240 --> 00:09:17.680]  由於丹華浸信會
[00:09:17.680 --> 00:09:22.120]  一羣教會領袖和弟兄姐妹
[00:09:22.120 --> 00:09:26.440]  爲了福音的緣故
[00:09:26.440 --> 00:09:31.880]  願意解散成立了20年的教會
[00:09:31.880 --> 00:09:34.200]  來參加會點教會
[00:09:34.200 --> 00:09:36.720]  重新接受我們的訓練
[00:09:36.720 --> 00:09:37.800]  一年之後
[00:09:37.800 --> 00:09:40.040]  四年前
[00:09:40.040 --> 00:09:45.120]  Mill Peters會點教會有一羣弟兄姐妹
[00:09:45.120 --> 00:09:46.920]  他們爲了福音的緣故
[00:09:46.920 --> 00:09:53.520]  同樣是爲了離開他們黎明成長的家
[00:09:53.520 --> 00:09:56.960]  和剛剛裝修好的教會
[00:09:56.960 --> 00:10:04.160]  還沒有機會享用教會
[00:10:04.160 --> 00:10:07.520]  與丹華浸信會合作
[00:10:07.520 --> 00:10:09.200]  成爲一個新的團隊
[00:10:09.200 --> 00:10:16.960]  然後開始了Pleasanton會點教會
[00:10:16.960 --> 00:10:17.600]  對我來說
[00:10:17.600 --> 00:10:19.240]  我相信對大家來說
[00:10:19.240 --> 00:10:21.160]  我不說大家可能沒有留意
[00:10:21.160 --> 00:10:22.920]  或者忘記了
[00:10:22.920 --> 00:10:24.960]  對我來說
[00:10:24.960 --> 00:10:26.680]  這是什麼
[00:10:26.680 --> 00:10:29.600]  Pleasanton會點教會的開始
[00:10:29.600 --> 00:10:32.600]  本身就是一個神蹟
[00:10:32.600 --> 00:10:34.040]  Do you agree?
[00:10:34.040 --> 00:10:37.280]  本身就是一個神蹟
[00:10:37.280 --> 00:10:39.360]  我們這次讚美天父上帝
[00:10:39.360 --> 00:10:40.760]  我相信特別是
[00:10:40.760 --> 00:10:43.440]  如果你是從前丹華浸信會的弟兄姐妹
[00:10:43.440 --> 00:10:45.720]  或者你是有份參與
[00:10:45.720 --> 00:10:48.000]  在Mill Peters的弟兄姐妹聚會開的
[00:10:48.000 --> 00:10:53.160]  於是我們來這裏幫忙開始Pleasanton會點教會
[00:10:53.160 --> 00:10:56.360]  我相信你今天坐在這個地方敬拜讚美天父的時候
[00:10:56.360 --> 00:10:58.040]  會特別開心
[00:10:58.040 --> 00:11:00.000]  特別快樂
[00:11:00.000 --> 00:11:01.920]  Amen
[00:11:01.920 --> 00:11:03.440]  不敢說我們的宗教被人保守
[00:11:03.440 --> 00:11:04.680]  Amen
[00:11:04.680 --> 00:11:07.040]  Amen
[00:11:07.040 --> 00:11:11.440]  不過我跟大家分享
[00:11:11.440 --> 00:11:12.880]  我很感謝天父
[00:11:12.880 --> 00:11:14.800]  Tucker弟兄真的很有敬拜的心
[00:11:14.800 --> 00:11:17.200]  我很欣賞這方面的客人
[00:11:17.200 --> 00:11:18.720]  他很善施
[00:11:18.720 --> 00:11:19.720]  所以神和他說話
[00:11:19.720 --> 00:11:20.920]  又和我說話
[00:11:20.920 --> 00:11:21.560]  他說了一件事
[00:11:21.560 --> 00:11:23.560]  我今天想告訴大家
[00:11:23.560 --> 00:11:28.680]  感謝天父來到一個這麼美麗的地方
[00:11:28.680 --> 00:11:31.720]  我不是想說這件事
[00:11:31.720 --> 00:11:34.800]  我不是想說這件事
[00:11:34.800 --> 00:11:37.480]  當然要感謝天父
[00:11:37.480 --> 00:11:40.480]  我和他很同心
[00:11:40.480 --> 00:11:42.800]  這地方還有很多空間
[00:11:42.800 --> 00:11:43.920]  剛纔我報告的時候
[00:11:43.920 --> 00:11:48.640]  哇 十月份每個星期都有活動
[00:11:48.640 --> 00:11:51.360]  我們有更多發展的空間
[00:11:51.360 --> 00:11:52.960]  所以我告訴大家
[00:11:52.960 --> 00:11:54.480]  你以爲來了之後很空閒嗎
[00:11:54.480 --> 00:11:57.360]  哦 我們很享受這個教會
[00:11:57.360 --> 00:12:00.160]  當然啦 這個是神乃恩典
[00:12:00.160 --> 00:12:04.040]  但是以後可能會更加忙碌
[00:12:04.040 --> 00:12:06.120]  更多的事情要做
[00:12:06.120 --> 00:12:07.960]  當我們一忙
[00:12:07.960 --> 00:12:09.880]  當我們有更多的事情要做的時候
[00:12:09.880 --> 00:12:11.480]  一不小心
[00:12:11.480 --> 00:12:13.320]  如果我們不小心
[00:12:13.320 --> 00:12:14.400]  會怎樣
[00:12:14.400 --> 00:12:16.640]  整天在自己的狗裏聽到的
[00:12:16.640 --> 00:12:18.400]  burn out
[00:12:18.400 --> 00:12:20.000]  一不小心
[00:12:20.000 --> 00:12:21.600]  我們就會筋疲力竭
[00:12:21.600 --> 00:12:22.600]  哇 太多事情要做了
[00:12:22.600 --> 00:12:24.880]  一個接一個
[00:12:24.880 --> 00:12:25.680]  很容易覺得
[00:12:25.680 --> 00:12:26.880]  哇 爲什麼
[00:12:26.880 --> 00:12:29.280]  我以爲來了之後可以享受一下
[00:12:29.280 --> 00:12:33.560]  但是原來還有更多的事情要做
[00:12:33.560 --> 00:12:34.880]  那會怎樣
[00:12:34.880 --> 00:12:36.720]  接着會有很多埋怨
[00:12:36.720 --> 00:12:38.040]  如果不去處理的時候
[00:12:38.040 --> 00:12:39.600]  會有很多批評
[00:12:39.600 --> 00:12:41.120]  接着 唉
[00:12:41.120 --> 00:12:42.240]  先休息一下吧
[00:12:42.240 --> 00:12:43.120]  牧師 我不願意了
[00:12:43.120 --> 00:12:44.400]  讓我休息一下可以嗎
[00:12:44.400 --> 00:12:47.560]  我要休息一下
[00:12:47.560 --> 00:12:52.560]  很多事情都不想去做
[00:12:52.560 --> 00:12:55.040]  會怎樣 我就想知道
[00:12:55.040 --> 00:12:56.240]  我希望如果有一天
[00:12:56.240 --> 00:12:58.440]  你落到這樣的地步的時候
[00:12:58.440 --> 00:12:59.720]  第一 我想告訴你
[00:12:59.720 --> 00:13:02.280]  是因爲我們不懂得去處理
[00:13:02.280 --> 00:13:03.840]  神的恩典
[00:13:03.840 --> 00:13:06.880]  所以你會burn out
[00:13:06.880 --> 00:13:10.840]  第二 我希望你記得今天
[00:13:10.840 --> 00:13:12.640]  我希望你記得今天
[00:13:12.640 --> 00:13:17.120]  天父上帝如何開始會點教會
[00:13:17.120 --> 00:13:20.640]  天父上帝如何讓我們搬到這裏來聚會
[00:13:20.640 --> 00:13:25.280]  這個本身都是一個神蹟
[00:13:25.280 --> 00:13:27.120]  天父上帝從來沒有離開過我們
[00:13:27.120 --> 00:13:28.280]  祂會不斷地幫助我們
[00:13:28.280 --> 00:13:29.000]  賜給我們力量
[00:13:29.000 --> 00:13:34.000]  所以我們可以繼續走下去
[00:13:34.000 --> 00:13:37.440]  大衛是個詩人
[00:13:37.440 --> 00:13:39.920]  可能是一個木桶來的
[00:13:39.920 --> 00:13:41.640]  後來做了皇帝
[00:13:41.640 --> 00:13:44.040]  你想想那個轉變有多大
[00:13:44.040 --> 00:13:46.720]  做皇帝
[00:13:46.720 --> 00:13:49.000]  日理萬機
[00:13:49.000 --> 00:13:50.400]  我們可以說天父的恩典
[00:13:50.400 --> 00:13:51.720]  你以爲我可以做皇帝嗎
[00:13:51.720 --> 00:13:54.720]  神可以做皇帝
[00:13:54.720 --> 00:13:58.400]  做皇帝有多忙啊
[00:13:58.400 --> 00:14:01.040]  但是大衛寫了很多詩
[00:14:01.040 --> 00:14:02.360]  寫了很多詩
[00:14:02.360 --> 00:14:04.240]  其中一首是什麼
[00:14:04.240 --> 00:14:05.680]  詩篇103篇
[00:14:05.680 --> 00:14:06.880]  大家很熟悉的
[00:14:06.880 --> 00:14:08.560]  第一節
[00:14:08.560 --> 00:14:09.880]  你熟悉的 爲什麼呢
[00:14:09.880 --> 00:14:11.400]  因爲每個基督徒都會背的
[00:14:11.400 --> 00:14:12.240]  講什麼
[00:14:12.240 --> 00:14:15.200]  詩篇103篇第一節大家知不知道呢
[00:14:15.200 --> 00:14:16.320]  我的心啊
[00:14:16.320 --> 00:14:18.320]  你要傾衆耶和華
[00:14:18.320 --> 00:14:20.640]  不可忘記
[00:14:20.640 --> 00:14:22.360]  他們一切恩惠
[00:14:22.360 --> 00:14:23.920]  是不是會呢
[00:14:23.920 --> 00:14:25.720]  會不會背啊
[00:14:25.720 --> 00:14:27.920]  大衛這樣提醒自己
[00:14:27.920 --> 00:14:29.560]  我們也需要提醒自己
[00:14:29.560 --> 00:14:30.480]  一起來啊
[00:14:30.480 --> 00:14:32.280]  我的心啊
[00:14:32.280 --> 00:14:34.000]  你要傾衆耶和華
[00:14:34.000 --> 00:14:36.480]  不可忘記他們一切恩惠
[00:14:36.480 --> 00:14:37.400]  再來一次
[00:14:37.400 --> 00:14:38.560]  我的心啊
[00:14:38.560 --> 00:14:40.520]  你要傾衆耶和華
[00:14:40.520 --> 00:14:44.680]  不可忘記他們一切恩惠
[00:14:44.680 --> 00:14:46.480]  Amen
[00:14:46.480 --> 00:14:47.680]  大聲點
[00:14:47.680 --> 00:14:53.760]  Amen
[00:14:53.760 --> 00:14:55.160]  看不到了 太遠了
[00:14:55.160 --> 00:14:56.600]  可能要zoom zoom
[00:14:56.600 --> 00:14:58.200]  不要緊的 這是outline
[00:14:58.200 --> 00:14:59.480]  這個outline是什麼呢
[00:14:59.480 --> 00:15:03.080]  是會點教會的標誌
[00:15:03.080 --> 00:15:04.480]  是會點教會的標誌
[00:15:04.480 --> 00:15:06.080]  今天我想做一件很特別的事
[00:15:06.080 --> 00:15:08.160]  讓大家記得今天
[00:15:08.160 --> 00:15:10.840]  讓大家記得神給我們恩典
[00:15:10.840 --> 00:15:12.360]  一會兒呢
[00:15:12.360 --> 00:15:17.640]  我講過會點教會開始的神蹟是由哪些人組成的
[00:15:17.640 --> 00:15:18.880]  丹華弟兄姊妹
[00:15:18.880 --> 00:15:21.240]  以前丹華教會的請起身
[00:15:21.240 --> 00:15:22.600]  以前丹華弟兄姊妹
[00:15:22.600 --> 00:15:25.720]  請你站起來
[00:15:25.720 --> 00:15:27.480]  All right
[00:15:27.480 --> 00:15:28.320]  還有
[00:15:28.320 --> 00:15:31.440]  在我們開始會點的時候
[00:15:31.440 --> 00:15:32.600]  你有份參與的
[00:15:32.600 --> 00:15:35.360]  我們本來是會點人
[00:15:35.360 --> 00:15:37.240]  但是你又幫忙開始教會
[00:15:37.240 --> 00:15:43.000]  請你起身
[00:15:43.000 --> 00:15:45.400]  第二堂我會再做一次
[00:15:45.400 --> 00:15:46.920]  我想做些什麼呢
[00:15:46.920 --> 00:15:48.720]  一會兒我會放在桌子上
[00:15:48.720 --> 00:15:51.200]  桌子上有個印識
[00:15:51.200 --> 00:15:52.680]  你不用打五隻手指毛
[00:15:52.680 --> 00:15:54.240]  一隻就夠了
[00:15:54.240 --> 00:15:55.680]  你想打五隻手指也行
[00:15:55.680 --> 00:15:56.400]  食指也行
[00:15:56.400 --> 00:15:58.000]  尾指也行
[00:15:58.000 --> 00:15:59.080]  一會兒我會放在桌子上
[00:15:59.080 --> 00:16:06.120]  我希望你儘可能放在十字中間
[00:16:06.120 --> 00:16:07.560]  人與神的交互點
[00:16:07.560 --> 00:16:08.920]  一個十字架
[00:16:08.920 --> 00:16:10.480]  明白我要做什麼嗎
[00:16:10.480 --> 00:16:12.480]  打一個手指毛在上面
[00:16:12.480 --> 00:16:13.960]  其他丹華弟兄姊妹是否沒有份呢
[00:16:13.960 --> 00:16:15.280]  不是
[00:16:15.280 --> 00:16:16.840]  丹華弟兄姊妹的時間關係
[00:16:16.840 --> 00:16:21.040]  如常派出去我們的REC CENTER
[00:16:21.040 --> 00:16:24.800]  你看了圖我們會給你一些點子
[00:16:24.800 --> 00:16:27.000]  你自己選擇自己喜歡的顏色
[00:16:27.000 --> 00:16:29.600]  然後在上面寫上你的INITIAL
[00:16:29.600 --> 00:16:30.960]  比如我是ABRAHAM CHU
[00:16:30.960 --> 00:16:32.400]  你寫AC
[00:16:32.400 --> 00:16:33.880]  拿一個你喜歡的顏色
[00:16:33.880 --> 00:16:36.320]  然後像圖一樣
[00:16:36.320 --> 00:16:37.520]  寫上你的INITIAL
[00:16:37.520 --> 00:16:39.000]  然後貼在旁邊
[00:16:39.000 --> 00:16:41.000]  不要貼在十字架上
[00:16:41.000 --> 00:16:45.800]  十字架留給有份幫助會點開始的丹華弟兄姊妹
[00:16:45.800 --> 00:16:47.360]  明白我說什麼嗎
[00:16:47.360 --> 00:16:50.400]  我知道今天很感謝SHOW WING也來捧場
[00:16:50.400 --> 00:16:54.800]  SHOW WING在我們參加這個開始的會點搞到上面來說
[00:16:54.800 --> 00:16:56.440]  是幫了很多忙的
[00:16:56.440 --> 00:16:59.880]  如果你是我們教會的同工
[00:16:59.880 --> 00:17:01.160]  或者你是Trustee
[00:17:01.160 --> 00:17:05.640]  或者你是我們LLC的Member
[00:17:05.640 --> 00:17:07.280]  有些人在就知道了
[00:17:07.280 --> 00:17:09.880]  我都歡迎你出來打個手指毛
[00:17:09.880 --> 00:17:10.880]  記得
[00:17:10.880 --> 00:17:14.160]  What God has done through us
[00:17:14.160 --> 00:17:14.680]  好不好
[00:17:14.680 --> 00:17:16.360]  我已經打了
[00:17:16.360 --> 00:17:19.720]  我在正中間
[00:17:19.720 --> 00:17:21.800]  我們請這邊出來
[00:17:21.800 --> 00:17:23.160]  那邊有紙巾
[00:17:23.160 --> 00:17:24.640]  要快點
[00:17:24.640 --> 00:17:28.080]  因爲我還沒講完
[00:17:28.080 --> 00:17:30.960]  這裏有紙巾
[00:17:30.960 --> 00:17:32.160]  你喜歡打什麼字都可以
[00:17:32.160 --> 00:17:32.680]  出來吧
[00:17:32.680 --> 00:17:33.120]  快點出來
[00:17:33.120 --> 00:17:33.920]  跟着來
[00:17:33.920 --> 00:17:34.840]  SHOW WING來
[00:17:34.840 --> 00:17:40.360]  一起來
[00:17:40.360 --> 00:18:01.280]  儘可能打在十字的位置
[00:18:01.280 --> 00:18:02.680]  以前丹華弟兄姊妹
[00:18:02.680 --> 00:18:04.920]  還有幫忙開始會點的
[00:18:04.920 --> 00:18:12.560]  Millpeters的弟兄姊妹
[00:18:12.560 --> 00:18:13.920]  當大家貼好東西之後
