
[00:00:00.000 --> 00:00:07.000]  我今天要和大家分享的是無法拒絕的呼召
[00:01:16.000 --> 00:01:18.000]  我們很容易是這樣想的
[00:01:18.000 --> 00:01:20.000]  但我希望大家聽完這篇道之後
[00:01:20.000 --> 00:01:22.000]  我就告訴大家
[00:01:22.000 --> 00:01:24.000]  這樣想可以修正的
[00:01:24.000 --> 00:01:26.000]  即是說不正確的
[00:01:26.000 --> 00:01:27.000]  不是完全的
[00:01:27.000 --> 00:01:29.000]  神的呼召的確臨到一些人
[00:01:29.000 --> 00:01:30.000]  但神的呼召
[00:01:30.000 --> 00:01:33.000]  都是給我們所有屬於神的人的
[00:01:33.000 --> 00:01:36.000]  神不只是召喚那少少人
[00:01:36.000 --> 00:01:37.000]  神都召喚我們
[00:01:37.000 --> 00:01:39.000]  所以都很重要
[00:01:39.000 --> 00:01:40.000]  我今天的題目叫
[00:01:40.000 --> 00:01:42.000]  無法say no的呼召
[00:01:42.000 --> 00:01:44.000]  經文是沒有打出來的
[00:01:44.000 --> 00:01:46.000]  大家可以自己看著
[00:01:46.000 --> 00:01:48.000]  耶利米斯一章四至十
[00:01:48.000 --> 00:01:50.000]  和十七十九這兩段的聖經
[00:01:50.000 --> 00:01:52.000]  剛才我都講了
[00:01:52.000 --> 00:01:54.000]  呼召其實是除了一些特定的
[00:01:54.000 --> 00:01:55.000]  狹義的
[00:01:55.000 --> 00:01:56.000]  即是說不是所有人的
[00:01:56.000 --> 00:01:59.000]  是神委派一些人
[00:01:59.000 --> 00:02:01.000]  做一些特定的工作
[00:02:01.000 --> 00:02:03.000]  委派一些人做一些特定的工作
[00:02:03.000 --> 00:02:06.000]  那些人不一定是特別高級的
[00:02:06.000 --> 00:02:08.000]  不一定是特別熟齡的
[00:02:08.000 --> 00:02:09.000]  讀聖經都知道
[00:02:09.000 --> 00:02:10.000]  事思很多都
[00:02:10.000 --> 00:02:12.000]  你見到頭都癢了
[00:02:12.000 --> 00:02:13.000]  在這個社會
[00:02:13.000 --> 00:02:14.000]  在我們教會裡面
[00:02:14.000 --> 00:02:16.000]  不論多久他都不領的
[00:02:16.000 --> 00:02:18.000]  所以神是委派一些人
[00:02:18.000 --> 00:02:20.000]  做一些特定的工作
[00:02:20.000 --> 00:02:21.000]  事思
[00:02:21.000 --> 00:02:23.000]  先知和使徒
[00:02:23.000 --> 00:02:26.000]  但是神不只是呼召
[00:02:26.000 --> 00:02:28.000]  這些人做特別工作
[00:02:28.000 --> 00:02:29.000]  沒有特別工作
[00:02:29.000 --> 00:02:31.000]  那我們怎麼辦?
[00:02:31.000 --> 00:02:32.000]  不關我們的事嗎?
[00:02:32.000 --> 00:02:33.000]  不是的
[00:02:33.000 --> 00:02:34.000]  其實神的呼召
[00:02:34.000 --> 00:02:35.000]  是一個廣義的呼召
[00:02:35.000 --> 00:02:38.000]  就是給我們每一個信耶穌的人
[00:02:38.000 --> 00:02:40.000]  去呼召我們進入一種
[00:02:40.000 --> 00:02:43.000]  和神有關的熟齡的關係
[00:02:43.000 --> 00:02:44.000]  呼召我們進入一種
[00:02:44.000 --> 00:02:46.000]  和祂有關的關係
[00:02:46.000 --> 00:02:47.000]  這幾段聖經
[00:02:47.000 --> 00:02:48.000]  大家回去慢慢看
[00:02:48.000 --> 00:02:50.000]  我不會詳細解釋的
[00:02:50.000 --> 00:02:51.000]  羅馬書第八章第三十節
[00:02:51.000 --> 00:02:53.000]  保羅那裡說
[00:02:53.000 --> 00:02:54.000]  神呼召我們
[00:02:54.000 --> 00:02:55.000]  既然呼召了我們
[00:02:55.000 --> 00:02:57.000]  就稱我們為義
[00:02:57.000 --> 00:02:58.000]  稱我們為義之後
[00:02:58.000 --> 00:02:59.000]  叫我們進入榮耀
[00:02:59.000 --> 00:03:01.000]  所以召我們
[00:03:01.000 --> 00:03:02.000]  稱我們為義
[00:03:02.000 --> 00:03:03.000]  進入榮耀
[00:03:03.000 --> 00:03:05.000]  彼得想起
[00:03:05.000 --> 00:03:07.000]  在二章第九節
[00:03:07.000 --> 00:03:09.000]  我們可能都熟悉的
[00:03:09.000 --> 00:03:10.000]  要宣揚那個
[00:03:10.000 --> 00:03:12.000]  召我們出黑暗
[00:03:12.000 --> 00:03:13.000]  入奇妙光明
[00:03:13.000 --> 00:03:14.000]  這句彼得
[00:03:14.000 --> 00:03:15.000]  召我們
[00:03:15.000 --> 00:03:16.000]  召我們
[00:03:16.000 --> 00:03:17.000]  離開黑暗
[00:03:17.000 --> 00:03:18.000]  進入光明
[00:03:18.000 --> 00:03:21.000]  保羅對哥倫多教會
[00:03:21.000 --> 00:03:22.000]  在第一章第九節那裡說
[00:03:22.000 --> 00:03:24.000]  神呼召我們
[00:03:24.000 --> 00:03:26.000]  叫我們和耶穌基督
[00:03:26.000 --> 00:03:27.000]  聯合在一起
[00:03:27.000 --> 00:03:29.000]  是神呼召我們
[00:03:29.000 --> 00:03:31.000]  和耶穌基督聯合在一起
[00:03:31.000 --> 00:03:32.000]  最後一節
[00:03:32.000 --> 00:03:33.000]  是貼在勞尼加教會
[00:03:33.000 --> 00:03:35.000]  二章第十二節
[00:03:35.000 --> 00:03:37.000]  神呼召我們
[00:03:37.000 --> 00:03:40.000]  進入神的國和榮耀
[00:03:40.000 --> 00:03:42.000]  所以這一堆的內容
[00:03:42.000 --> 00:03:43.000]  是全部人都對的
[00:03:43.000 --> 00:03:45.000]  不只是一特別的人
[00:03:45.000 --> 00:03:47.000]  所以我今天的呼召
[00:03:47.000 --> 00:03:49.000]  是說兩類人都有的
[00:03:49.000 --> 00:03:50.000]  是包含在內的
[00:03:50.000 --> 00:03:53.000]  闊耳或者狹耳的呼召
[00:03:53.000 --> 00:03:55.000]  我很希望在
[00:03:55.000 --> 00:03:57.000]  看耶利米的呼召裡面
[00:03:57.000 --> 00:03:58.000]  去看一看
[00:03:58.000 --> 00:04:01.000]  有些東西未必直接應用到我們身上
[00:04:01.000 --> 00:04:02.000]  但有些東西
[00:04:02.000 --> 00:04:03.000]  可能在那裡
[00:04:03.000 --> 00:04:04.000]  牽引我們想起
[00:04:04.000 --> 00:04:06.000]  神究竟在我們今天的生活裡面
[00:04:06.000 --> 00:04:09.000]  祂有什麼呼召呢
[00:04:09.000 --> 00:04:11.000]  我和大家看三方面
[00:04:11.000 --> 00:04:12.000]  第一方面
[00:04:12.000 --> 00:04:14.000]  當我看耶利米的呼召的時候
[00:04:14.000 --> 00:04:16.000]  你熟悉耶利米更加好
[00:04:16.000 --> 00:04:18.000]  不熟悉也不要緊
[00:04:18.000 --> 00:04:20.000]  我一邊說一邊大家可能清楚一點
[00:04:20.000 --> 00:04:23.000]  在第一章第四節那裡
[00:04:23.000 --> 00:04:25.000]  神的呼召臨到耶利米
[00:04:25.000 --> 00:04:27.000]  那個很特別
[00:04:27.000 --> 00:04:29.000]  和我們想的呼召
[00:04:29.000 --> 00:04:30.000]  聽完之後你會發覺
[00:04:30.000 --> 00:04:32.000]  有些不太像我
[00:04:32.000 --> 00:04:33.000]  神呼召耶利米
[00:04:33.000 --> 00:04:35.000]  你在母腹之中
[00:04:35.000 --> 00:04:37.000]  我已經曉得你
[00:04:37.000 --> 00:04:39.000]  我已經分別你為聖
[00:04:39.000 --> 00:04:43.000]  我已經猜探你作列國的先知
[00:04:43.000 --> 00:04:46.000]  或者耶利米都沒有做任何反應
[00:04:46.000 --> 00:04:48.000]  也沒有舉手
[00:04:48.000 --> 00:04:49.000]  也沒有說什麼
[00:04:49.000 --> 00:04:51.000]  但神已經開始說了
[00:04:51.000 --> 00:04:52.000]  呼召的時候
[00:04:52.000 --> 00:04:54.000]  你在母腹的時候
[00:04:54.000 --> 00:04:56.000]  我已經曉得你
[00:04:56.000 --> 00:04:58.000]  我已經將你分別為聖
[00:04:58.000 --> 00:05:03.000]  我已經委派你作列國的先知
[00:05:03.000 --> 00:05:06.000]  神的呼召就是呼召
[00:05:06.000 --> 00:05:09.000]  神的呼召不是徵求我們的意見
[00:05:09.000 --> 00:05:12.000]  神的呼召不是等你去想下決定
[00:05:12.000 --> 00:05:14.000]  神的呼召就是呼召
[00:05:14.000 --> 00:05:16.000]  神的呼召就是呼召
[00:05:16.000 --> 00:05:17.000]  很簡單來說
[00:05:17.000 --> 00:05:18.000]  沒有任何東西可以做
[00:05:18.000 --> 00:05:19.000]  也挺特別的
[00:05:19.000 --> 00:05:20.000]  我看回聖經
[00:05:20.000 --> 00:05:21.000]  也符合的
[00:05:21.000 --> 00:05:24.000]  我真的很少除了一間間看一個先知
[00:05:24.000 --> 00:05:26.000]  神真的好像問他意見之外
[00:05:26.000 --> 00:05:29.000]  其他從來神沒有問人意見
[00:05:29.000 --> 00:05:30.000]  你跟不跟我
[00:05:30.000 --> 00:05:31.000]  我現在派你去
[00:05:31.000 --> 00:05:32.000]  你去不去
[00:05:32.000 --> 00:05:33.000]  從來都沒有
[00:05:33.000 --> 00:05:35.000]  神呼召的門徒
[00:05:35.000 --> 00:05:37.000]  來跟從我
[00:05:37.000 --> 00:05:39.000]  撇下的那些
[00:05:39.000 --> 00:05:40.000]  跟從我
[00:05:40.000 --> 00:05:42.000]  沒有話可說
[00:05:42.000 --> 00:05:43.000]  你跟從我
[00:05:43.000 --> 00:05:44.000]  就是這麼簡單
[00:05:44.000 --> 00:05:46.000]  沒有徵求意見
[00:05:46.000 --> 00:05:48.000]  所以神的呼召其中一個就是
[00:05:48.000 --> 00:05:50.000]  他直接的跟我們說
[00:05:50.000 --> 00:05:53.000]  不是徵求我們的意見
[00:05:53.000 --> 00:05:55.000]  在耶利米茲沒有任何反應之先
[00:05:55.000 --> 00:05:59.000]  神說我已經將你分別為聖
[00:05:59.000 --> 00:06:03.000]  我已經委派你作列國的先知
[00:06:03.000 --> 00:06:05.000]  這種情況如果今時今日
[00:06:05.000 --> 00:06:06.000]  對著我們
[00:06:06.000 --> 00:06:07.000]  不是很可行的
[00:06:07.000 --> 00:06:09.000]  我們會有反應
[00:06:09.000 --> 00:06:10.000]  你怎麼搞的
[00:06:10.000 --> 00:06:11.000]  叫我作列國先知
[00:06:11.000 --> 00:06:13.000]  你不先問我嗎
[00:06:13.000 --> 00:06:15.000]  你以為我一定會去嗎
[00:06:15.000 --> 00:06:16.000]  為什麼
[00:06:16.000 --> 00:06:17.000]  你叫我
[00:06:17.000 --> 00:06:18.000]  現在是我做
[00:06:18.000 --> 00:06:19.000]  不是你做
[00:06:19.000 --> 00:06:20.000]  你做做什麼都可以
[00:06:20.000 --> 00:06:21.000]  你叫我做
[00:06:21.000 --> 00:06:23.000]  但你不問我要做不做嗎
[00:06:23.000 --> 00:06:25.000]  我們很容易是這樣
[00:06:25.000 --> 00:06:27.000]  因為在我們的現實生活裡
[00:06:27.000 --> 00:06:28.000]  自然是這樣
[00:06:28.000 --> 00:06:30.000]  少數例子不是這樣
[00:06:30.000 --> 00:06:31.000]  老闆叫到來
[00:06:31.000 --> 00:06:32.000]  難道我有選擇嗎
[00:06:32.000 --> 00:06:33.000]  沒有選擇
[00:06:33.000 --> 00:06:34.000]  你可以選老闆
[00:06:34.000 --> 00:06:35.000]  沒有其他選擇
[00:06:35.000 --> 00:06:37.000]  但在神的裡面
[00:06:37.000 --> 00:06:39.000]  我們又失去了這個
[00:06:39.000 --> 00:06:40.000]  或者忘記了
[00:06:40.000 --> 00:06:42.000]  是神呼召我們的時候
[00:06:42.000 --> 00:06:44.000]  祂沒有等你
[00:06:44.000 --> 00:06:45.000]  回去考慮一下
[00:06:45.000 --> 00:06:46.000]  我給你三個月
[00:06:46.000 --> 00:06:48.000]  沒有呼召你
[00:06:48.000 --> 00:06:50.000]  我已經分別你為聖
[00:06:50.000 --> 00:06:53.000]  我已經委派你作列國的先知
[00:06:53.000 --> 00:06:55.000]  在耶利米茲
[00:06:55.000 --> 00:06:56.000]  你知道事情之前
[00:06:56.000 --> 00:06:58.000]  神已經做了
[00:06:58.000 --> 00:06:59.000]  想深一層
[00:06:59.000 --> 00:07:01.000]  在我們的生活裡
[00:07:01.000 --> 00:07:03.000]  都是類似的
[00:07:03.000 --> 00:07:05.000]  如果神等我們想清想錯
[00:07:05.000 --> 00:07:07.000]  這個世界真的不用做
[00:07:07.000 --> 00:07:10.000]  是神主動來呼召我們
[00:07:10.000 --> 00:07:11.000]  有很少人
[00:07:11.000 --> 00:07:12.000]  很少人
[00:07:12.000 --> 00:07:13.000]  我不敢說沒有
[00:07:13.000 --> 00:07:14.000]  很少人
[00:07:14.000 --> 00:07:15.000]  自己很踴躍地說
[00:07:15.000 --> 00:07:17.000]  你早點來找我啊上帝
[00:07:17.000 --> 00:07:18.000]  我等你很久了
[00:07:18.000 --> 00:07:19.000]  很少人
[00:07:19.000 --> 00:07:21.000]  多數都是
[00:07:21.000 --> 00:07:22.000]  存著一個心
[00:07:22.000 --> 00:07:23.000]  生不入官門
[00:07:23.000 --> 00:07:25.000]  死不入教會
[00:07:25.000 --> 00:07:26.000]  OK
[00:07:26.000 --> 00:07:27.000]  很清楚
[00:07:27.000 --> 00:07:28.000]  怎麼搞的
[00:07:28.000 --> 00:07:29.000]  聽一個人這麼悶的說話
[00:07:29.000 --> 00:07:30.000]  一定不行
[00:07:30.000 --> 00:07:32.000]  但是很奇怪的
[00:07:32.000 --> 00:07:33.000]  如果我們熟悉
[00:07:33.000 --> 00:07:35.000]  信耶穌的人來到這裡
[00:07:35.000 --> 00:07:36.000]  你就會感覺到
[00:07:36.000 --> 00:07:38.000]  有些時候你是很抗拒的
[00:07:38.000 --> 00:07:40.000]  但是不知道為什麼
[00:07:40.000 --> 00:07:42.000]  說不出來
[00:07:42.000 --> 00:07:43.000]  在那個情況之下
[00:07:43.000 --> 00:07:46.000]  裡面忽然就哭了
[00:07:46.000 --> 00:07:48.000]  唱著那首歌
[00:07:48.000 --> 00:07:50.000]  眼淚就流下來了
[00:07:50.000 --> 00:07:52.000]  發生什麼事了
[00:07:52.000 --> 00:07:54.000]  沒有人搞哭你的
[00:07:54.000 --> 00:07:56.000]  聖靈在感動
[00:07:56.000 --> 00:07:57.000]  所以有些事情
[00:07:57.000 --> 00:07:59.000]  我們沒辦法預計得到
[00:07:59.000 --> 00:08:00.000]  甚至我們不是想的
[00:08:00.000 --> 00:08:02.000]  但是神的靈在工作
[00:08:02.000 --> 00:08:05.000]  沒有辦法抗拒的恩典
[00:08:05.000 --> 00:08:06.000]  我們就說
[00:08:06.000 --> 00:08:07.000]  Yes
[00:08:07.000 --> 00:08:08.000]  就是這個意思
[00:08:08.000 --> 00:08:10.000]  所以對耶利米亞來說
[00:08:10.000 --> 00:08:13.000]  這是一個不能抗拒的恩典
[00:08:13.000 --> 00:08:14.000]  這句話不是我說的
[00:08:14.000 --> 00:08:16.000]  這句話是和馬丁路德同期的
[00:08:16.000 --> 00:08:18.000]  神學家John Calvin
[00:08:18.000 --> 00:08:19.000]  加爾文說的
[00:08:19.000 --> 00:08:22.000]  這個叫irresistible grace
[00:08:22.000 --> 00:08:25.000]  不可抗拒的恩典
[00:08:25.000 --> 00:08:26.000]  當然
[00:08:26.000 --> 00:08:28.000]  你說人可不可以不要
[00:08:28.000 --> 00:08:31.000]  人可不可以同時說No
[00:08:31.000 --> 00:08:33.000]  因為人有自由意志
[00:08:33.000 --> 00:08:34.000]  我們不信耶穌
[00:08:34.000 --> 00:08:35.000]  我就是不相信
[00:08:35.000 --> 00:08:36.000]  也行的
[00:08:36.000 --> 00:08:38.000]  你有這個權利的
[00:08:38.000 --> 00:08:40.000]  但是我們信耶穌的人
[00:08:40.000 --> 00:08:41.000]  剛才我所說的
[00:08:41.000 --> 00:08:43.000]  我覺得最特別的地方就是
[00:08:43.000 --> 00:08:45.000]  我這班已經信了耶穌的人
[00:08:45.000 --> 00:08:47.000]  大家都會見證這件事
[00:08:47.000 --> 00:08:50.000]  神的恩典真的沒辦法抗拒
[00:08:50.000 --> 00:08:52.000]  神在我們生命裡面所做的事
[00:08:52.000 --> 00:08:53.000]  祂不會監我們
[00:08:53.000 --> 00:08:56.000]  但是祂令我們無法抗拒
[00:08:56.000 --> 00:08:58.000]  祂不是用暴力
[00:08:58.000 --> 00:08:59.000]  祂用愛
[00:08:59.000 --> 00:09:00.000]  祂用感動
[00:09:00.000 --> 00:09:03.000]  令我們無法抗拒祂的恩典
[00:09:03.000 --> 00:09:05.000]  我相信在座很多人都經歷過
[00:09:05.000 --> 00:09:07.000]  所以我不詳細說了
[00:09:07.000 --> 00:09:08.000]  對於一些人
[00:09:08.000 --> 00:09:12.000]  如果要推、耍
[00:09:12.000 --> 00:09:13.000]  會不會有呢?
[00:09:13.000 --> 00:09:14.000]  有的
[00:09:14.000 --> 00:09:15.000]  都有的
[00:09:15.000 --> 00:09:17.000]  在聖經裡面都有這個情形
[00:09:17.000 --> 00:09:18.000]  我先和大家看看
[00:09:18.000 --> 00:09:20.000]  當神呼召來到的時候
[00:09:20.000 --> 00:09:23.000]  我看看以賽亞先知
[00:09:23.000 --> 00:09:24.000]  以賽亞先知
[00:09:24.000 --> 00:09:25.000]  大家都熟悉一點
[00:09:25.000 --> 00:09:27.000]  以賽亞先知的呼召
[00:09:27.000 --> 00:09:29.000]  淋得很有趣
[00:09:29.000 --> 00:09:31.000]  在聖殿裡面
[00:09:31.000 --> 00:09:32.000]  他敬拜神
[00:09:32.000 --> 00:09:33.000]  就像大家一樣
[00:09:33.000 --> 00:09:34.000]  來到銅鑼灣敬拜神
[00:09:34.000 --> 00:09:36.000]  忽然間神的榮光充滿這裡
[00:09:36.000 --> 00:09:37.000]  以賽亞先知
[00:09:37.000 --> 00:09:38.000]  多謝我
[00:09:38.000 --> 00:09:39.000]  我住在不潔的民當中
[00:09:39.000 --> 00:09:41.000]  我嘴唇不潔
[00:09:41.000 --> 00:09:42.000]  離開我吧
[00:09:42.000 --> 00:09:44.000]  忽然之間
[00:09:44.000 --> 00:09:46.000]  神的靈藉著一個天使
[00:09:46.000 --> 00:09:48.000]  把一塊燒紅的炭
[00:09:48.000 --> 00:09:49.000]  燙他的嘴唇
[00:09:49.000 --> 00:09:50.000]  大家知道吧
[00:09:50.000 --> 00:09:51.000]  潔淨他
[00:09:51.000 --> 00:09:52.000]  大家不要真的嘗試
[00:09:52.000 --> 00:09:53.000]  你燙我吧
[00:09:53.000 --> 00:09:55.000]  我也是嘴唇不潔的
[00:09:55.000 --> 00:09:57.000]  很明顯是一個異象
[00:09:57.000 --> 00:10:00.000]  不是真的有一塊紅的炭燙過來
[00:10:00.000 --> 00:10:02.000]  是表示了潔淨的意思
[00:10:02.000 --> 00:10:04.000]  因為神呼召以賽亞先知
[00:10:04.000 --> 00:10:05.000]  還要他說話
[00:10:05.000 --> 00:10:06.000]  燙傷了他說不了話
[00:10:06.000 --> 00:10:07.000]  真是老套
[00:10:07.000 --> 00:10:08.000]  不會的
[00:10:08.000 --> 00:10:09.000]  所以以賽亞先知
[00:10:09.000 --> 00:10:11.000]  經過潔淨之後
[00:10:11.000 --> 00:10:13.000]  我覺得
[00:10:13.000 --> 00:10:16.000]  神有時候真的很好玩
[00:10:16.000 --> 00:10:18.000]  這麼多個先知
[00:10:18.000 --> 00:10:19.000]  你回去看聖經
[00:10:19.000 --> 00:10:21.000]  找遍這些先知看看
[00:10:21.000 --> 00:10:22.000]  從來沒有說
[00:10:22.000 --> 00:10:23.000]  神如何呼召他的時候
[00:10:23.000 --> 00:10:24.000]  有什麼特別的反應
[00:10:24.000 --> 00:10:25.000]  多數都是
[00:10:25.000 --> 00:10:27.000]  他說話燙傷了他就這麼說
[00:10:27.000 --> 00:10:28.000]  這麼簡單
[00:10:28.000 --> 00:10:29.000]  只有幾個先知
[00:10:29.000 --> 00:10:31.000]  有一點點讓我們知道
[00:10:31.000 --> 00:10:33.000]  以賽亞是其中一個
[00:10:33.000 --> 00:10:35.000]  而是唯一一個
[00:10:35.000 --> 00:10:36.000]  神會問的
[00:10:36.000 --> 00:10:38.000]  潔淨完之後
[00:10:38.000 --> 00:10:40.000]  我覺得神在出口術
[00:10:40.000 --> 00:10:42.000]  上帝原諒我
[00:10:42.000 --> 00:10:44.000]  我這樣說讓大家明白
[00:10:44.000 --> 00:10:46.000]  上帝在出口術
[00:10:46.000 --> 00:10:48.000]  潔淨完之後
[00:10:48.000 --> 00:10:50.000]  我不知道用什麼語氣
[00:10:50.000 --> 00:10:51.000]  用什麼
[00:10:51.000 --> 00:10:56.000]  誰可以為我們去呢
[00:10:56.000 --> 00:10:58.000]  裡面那種很深情
[00:10:58.000 --> 00:11:00.000]  很什麼
[00:11:00.000 --> 00:11:05.000]  誰可以為我們去呢
[00:11:05.000 --> 00:11:10.000]  以賽亞先知就中招了
[00:11:10.000 --> 00:11:14.000]  我在這裡請差遣我
[00:11:14.000 --> 00:11:15.000]  都不知道他要做什麼
[00:11:15.000 --> 00:11:17.000]  他已經說我在這裡請差遣我
[00:11:17.000 --> 00:11:19.000]  是不是傻子
[00:11:19.000 --> 00:11:21.000]  都不知道神要他做什麼
[00:11:21.000 --> 00:11:22.000]  總之已經感動到
[00:11:22.000 --> 00:11:24.000]  他已經無法抗拒
[00:11:24.000 --> 00:11:26.000]  我在這裡自動獻身
[00:11:26.000 --> 00:11:27.000]  請差遣我
[00:11:27.000 --> 00:11:29.000]  中期一生就差遣了他
[00:11:29.000 --> 00:11:31.000]  幾十年就是這樣
[00:11:31.000 --> 00:11:33.000]  在這裡是唯一一次
[00:11:33.000 --> 00:11:34.000]  神在這裡說
[00:11:34.000 --> 00:11:37.000]  誰肯為我們而去呢
[00:11:37.000 --> 00:11:38.000]  好像在問一樣
[00:11:38.000 --> 00:11:40.000]  但是我覺得讀下去的時候
[00:11:40.000 --> 00:11:42.000]  其實不是問他
[00:11:42.000 --> 00:11:44.000]  其實是出口術
[00:11:44.000 --> 00:11:45.000]  其實是要他
[00:11:45.000 --> 00:11:46.000]  要動他
[00:11:46.000 --> 00:11:48.000]  讓他回應這個感動
[00:11:48.000 --> 00:11:49.000]  是這個意思
[00:11:49.000 --> 00:11:50.000]  我不說這麼多
[00:11:50.000 --> 00:11:51.000]  第二個
[00:11:51.000 --> 00:11:53.000]  若拿先知
[00:11:53.000 --> 00:11:54.000]  若拿先知大家都熟悉
[00:11:54.000 --> 00:11:55.000]  很熟悉
[00:11:55.000 --> 00:11:56.000]  若拿這個先知
[00:11:56.000 --> 00:11:58.000]  我覺得這個是一個
[00:11:58.000 --> 00:12:00.000]  真是很好的教材
[00:12:00.000 --> 00:12:02.000]  因為神呼召他
[00:12:02.000 --> 00:12:03.000]  叫他起來
[00:12:03.000 --> 00:12:04.000]  去尼尼尼
[00:12:04.000 --> 00:12:06.000]  宣講神明的信息
[00:12:06.000 --> 00:12:07.000]  很簡單
[00:12:07.000 --> 00:12:08.000]  指令很清楚
[00:12:08.000 --> 00:12:10.000]  若拿在某程度都很聽話
[00:12:10.000 --> 00:12:11.000]  他真的起來
[00:12:11.000 --> 00:12:13.000]  不過他不是去尼尼尼
[00:12:13.000 --> 00:12:15.000]  他起來採草走人
[00:12:15.000 --> 00:12:16.000]  逃避耶和華那邊
[00:12:16.000 --> 00:12:17.000]  他都起來很聽話
[00:12:17.000 --> 00:12:19.000]  不過他逃避了
[00:12:19.000 --> 00:12:20.000]  若拿有一個
[00:12:20.000 --> 00:12:21.000]  不要教我
[00:12:21.000 --> 00:12:22.000]  你要我去那裡
[00:12:22.000 --> 00:12:23.000]  你想我死嗎
[00:12:23.000 --> 00:12:24.000]  你不要教我
[00:12:24.000 --> 00:12:25.000]  你找別人去
[00:12:25.000 --> 00:12:26.000]  他自己逃避了
[00:12:26.000 --> 00:12:28.000]  當然大家知道結果
[00:12:28.000 --> 00:12:30.000]  所以我奉勸大家
[00:12:30.000 --> 00:12:32.000]  千萬不要逃避
[00:12:32.000 --> 00:12:34.000]  特別在神的呼召
[00:12:34.000 --> 00:12:36.000]  在神的心意裡面
[00:12:36.000 --> 00:12:38.000]  其實你是無可避免的
[00:12:38.000 --> 00:12:40.000]  你是無可抗拒
[00:12:40.000 --> 00:12:42.000]  無可避免的
[00:12:42.000 --> 00:12:43.000]  你跟神爭執
[00:12:43.000 --> 00:12:44.000]  跟神頂罪
[00:12:44.000 --> 00:12:47.000]  你自己拿來吃虧
[00:12:47.000 --> 00:12:49.000]  所以若拿先知就要
[00:12:49.000 --> 00:12:50.000]  撿包袱
[00:12:50.000 --> 00:12:52.000]  就在漁福那裡
[00:12:52.000 --> 00:12:54.000]  住了三晚
[00:12:54.000 --> 00:12:57.000]  一身腥氣才套出來
[00:12:57.000 --> 00:12:58.000]  結果他都要去
[00:12:58.000 --> 00:13:00.000]  其實他結果都要去
[00:13:00.000 --> 00:13:02.000]  所以不要頂罪
[00:13:02.000 --> 00:13:04.000]  但是人很容易頂的
[00:13:04.000 --> 00:13:06.000]  人很容易頂的
[00:13:06.000 --> 00:13:10.000]  我朕禮
[00:13:10.000 --> 00:13:11.000]  我跟弟弟姐妹
[00:13:11.000 --> 00:13:12.000]  一定講這句話
[00:13:12.000 --> 00:13:15.000]  一會兒我為你受浸的時候
[00:13:15.000 --> 00:13:17.000]  大家知道
[00:13:17.000 --> 00:13:18.000]  有高有矮
[00:13:18.000 --> 00:13:19.000]  水是這麼高的
[00:13:19.000 --> 00:13:21.000]  所以你浸完
[00:13:21.000 --> 00:13:23.000]  我以前是整個身體
[00:13:23.000 --> 00:13:24.000]  牧師就托著我
[00:13:24.000 --> 00:13:26.000]  托著頸後面
[00:13:26.000 --> 00:13:28.000]  然後這樣上來
[00:13:28.000 --> 00:13:30.000]  你看動作多大
[00:13:30.000 --> 00:13:32.000]  如果六尺那些還死
