
[00:00:00.000 --> 00:00:05.240]  「使徒行傳」是今年教會講壇裏面第二個書卷
[00:02:50.480 --> 00:02:53.160]  留在耶路撒冷
[00:02:53.160 --> 00:02:56.160]  祂們聚集在這個樓房上
[00:02:56.160 --> 00:02:57.720]  恆心禱告
[00:02:57.720 --> 00:02:59.120]  前文十五節說到
[00:02:59.120 --> 00:03:01.120]  祂們有一百二十位弟兄
[00:03:01.120 --> 00:03:02.920]  包括有幾個婦女
[00:03:02.920 --> 00:03:05.000]  祂們恆心來祈禱
[00:03:05.000 --> 00:03:07.240]  這個祈禱就是祂們等候
[00:03:07.240 --> 00:03:09.040]  耶穌的應許去成就
[00:03:09.040 --> 00:03:10.640]  聖靈要降臨
[00:03:10.640 --> 00:03:12.240]  不過我們要看看
[00:03:12.240 --> 00:03:14.040]  在這一堆人裏面
[00:03:14.040 --> 00:03:16.080]  其實有些什麼人呢?
[00:03:16.080 --> 00:03:20.400]  是有賣主的猶太已經吊頸死了
[00:03:20.400 --> 00:03:23.440]  但也有三次不認主的彼得迴轉
[00:03:23.440 --> 00:03:26.800]  彼得的迴轉其實是提醒我們
[00:03:26.800 --> 00:03:29.080]  我們今天不要判定一個人
[00:03:29.080 --> 00:03:31.280]  他的失敗就是永遠的失敗
[00:03:31.280 --> 00:03:33.520]  所以今天就算在教會
[00:03:33.520 --> 00:03:35.160]  在別的教會
[00:03:35.160 --> 00:03:37.880]  有信徒或者領袖失敗
[00:03:37.880 --> 00:03:39.000]  跌倒了
[00:03:39.000 --> 00:03:41.240]  甚至所謂離教
[00:03:41.240 --> 00:03:42.400]  絆教
[00:03:42.400 --> 00:03:44.400]  我們不要立刻判了他死刑
[00:03:44.400 --> 00:03:47.320]  你應該用愛心將他挽回
[00:03:47.320 --> 00:03:49.920]  一天他未死也不是猶太
[00:03:49.920 --> 00:03:53.360]  你不要用這樣的眼光去判斷別人
[00:03:53.360 --> 00:03:55.120]  我們也試試看
[00:03:55.120 --> 00:03:57.440]  當時其實彼得
[00:03:57.440 --> 00:04:00.800]  他如何重新能夠有這個領袖的權威
[00:04:00.800 --> 00:04:02.120]  那個威信呢?
[00:04:02.120 --> 00:04:04.840]  他三次不認主
[00:04:04.840 --> 00:04:06.200]  他以前很厲害的
[00:04:06.200 --> 00:04:08.760]  經常都做門徒的代言人
[00:04:08.760 --> 00:04:12.440]  但至此他自己失敗得
[00:04:12.440 --> 00:04:16.320]  真是我們說是徹底的
[00:04:16.320 --> 00:04:18.760]  耶穌在提比利亞外邊
[00:04:18.760 --> 00:04:21.560]  他專登在眾門徒的面前
[00:04:21.560 --> 00:04:26.080]  要肯定彼得這個作領袖的地位
[00:04:26.080 --> 00:04:29.800]  他說彼得你愛我比這些更深嗎?
[00:04:29.800 --> 00:04:31.720]  結果我們看到什麼?
[00:04:31.720 --> 00:04:33.800]  彼得說主祢知道
[00:04:33.800 --> 00:04:35.360]  我愛你
[00:04:35.360 --> 00:04:38.960]  耶穌經過三次查問之後就說
[00:04:38.960 --> 00:04:42.280]  你要餵養我的群羊
[00:04:42.280 --> 00:04:44.040]  這個就是我們看到
[00:04:44.040 --> 00:04:46.280]  彼得他能夠重新得力
[00:04:46.280 --> 00:04:49.200]  重新來到這個初期教會
[00:04:49.200 --> 00:04:52.640]  其實是面對一個很嚴峻的處境
[00:04:52.640 --> 00:04:54.720]  因為當時你看見門徒
[00:04:54.720 --> 00:04:56.760]  在耶穌被賣那一夜之後
[00:04:56.760 --> 00:04:58.440]  已經四散逃跑
[00:04:58.440 --> 00:05:00.840]  沒有一個人還想留在這裡
[00:05:00.840 --> 00:05:01.960]  他們很害怕
[00:05:01.960 --> 00:05:03.480]  很害怕被人抓
[00:05:03.480 --> 00:05:05.320]  很害怕受牽連
[00:05:05.320 --> 00:05:09.280]  但是主耶穌在復活的當夜
[00:05:09.280 --> 00:05:11.200]  就去到他們當中
[00:05:11.200 --> 00:05:12.880]  說願你們平安
[00:05:12.880 --> 00:05:14.520]  他們以為見到鬼
[00:05:14.520 --> 00:05:17.240]  但是主耶穌就是這樣來安慰
[00:05:17.240 --> 00:05:18.200]  讓他們知道
[00:05:18.200 --> 00:05:21.360]  祂已經得勝陰間一切的權勢
[00:05:21.360 --> 00:05:23.640]  曾經也有五百個弟兄
[00:05:23.640 --> 00:05:26.040]  看見過主耶穌的顯現
[00:05:26.040 --> 00:05:27.400]  所以我們說
[00:05:27.400 --> 00:05:29.960]  當時就只有這麼多人
[00:05:29.960 --> 00:05:31.880]  如果我們說
[00:05:31.880 --> 00:05:34.200]  耶穌憑什麼
[00:05:34.200 --> 00:05:35.800]  將這個大使命
[00:05:35.800 --> 00:05:39.320]  說你們往普天下去使萬民成為我的門徒
[00:05:39.320 --> 00:05:41.320]  你看見這一群軟弱
[00:05:41.320 --> 00:05:44.680]  困惑乏力的這一群門徒
[00:05:44.680 --> 00:05:46.880]  是什麼改變了他們呢?
[00:05:46.880 --> 00:05:49.800]  是因為他們遇見這位復活的主耶穌
[00:05:49.800 --> 00:05:51.760]  他們有第一身的經驗
[00:05:51.760 --> 00:05:54.120]  我們所見證所遇見的
[00:05:54.120 --> 00:05:56.880]  是從死裡復活的那位主耶穌
[00:05:56.880 --> 00:05:58.640]  不是一個教主
[00:05:58.640 --> 00:06:01.160]  祂確是宇宙萬物的創造主
[00:06:01.160 --> 00:06:03.800]  是我們每一個人生命的主宰
[00:06:03.800 --> 00:06:06.560]  所以我們要看到
[00:06:06.560 --> 00:06:09.840]  還有就是耶穌給他們的保證
[00:06:09.840 --> 00:06:11.600]  我們今天也說
[00:06:11.600 --> 00:06:13.400]  如果一個人
[00:06:13.400 --> 00:06:16.920]  他遇到一些真實的生命的經歷
[00:06:16.920 --> 00:06:18.920]  他們的生命可以不一樣
[00:06:18.920 --> 00:06:20.680]  我不知道大家有沒有試過
[00:06:20.680 --> 00:06:22.160]  在你人生裡
[00:06:22.160 --> 00:06:24.760]  試過和死亡擦身而過嗎?
[00:06:24.760 --> 00:06:27.480]  你說差一點我死了
[00:06:27.480 --> 00:06:28.680]  如果你沒有試過
[00:06:28.680 --> 00:06:33.080]  可能你也會聽過類似這樣的經驗
[00:06:33.080 --> 00:06:34.680]  如果一個人
[00:06:34.680 --> 00:06:36.440]  他曾經經歷過
[00:06:36.440 --> 00:06:37.960]  好像差一點點
[00:06:37.960 --> 00:06:40.640]  我就沒有了 我的命沒有了
[00:06:40.640 --> 00:06:43.040]  你猜他之後會怎樣?
[00:06:43.040 --> 00:06:45.360]  他會很珍惜他這條命
[00:06:45.360 --> 00:06:49.320]  因為他知道他現在流傳下來的生命是怎樣
[00:06:49.320 --> 00:06:52.600]  是為他一個更高的價值
[00:06:52.600 --> 00:06:54.360]  他要去生存
[00:06:54.360 --> 00:06:56.480]  最近我看到一個
[00:06:56.480 --> 00:06:58.360]  科技機構的負責人
[00:06:58.360 --> 00:07:01.400]  他分享到他最近看了一本傳記
[00:07:01.400 --> 00:07:06.200]  是訪談十二個曾經登陸月球的太空人
[00:07:06.200 --> 00:07:08.800]  這班人對於地球和人類
[00:07:08.800 --> 00:07:10.320]  生命與死亡
[00:07:10.320 --> 00:07:13.440]  人生與使命這些大課題
[00:07:13.440 --> 00:07:15.600]  作了一個很深刻的反省
[00:07:15.600 --> 00:07:18.280]  他說這班人就是因為登陸了月球
[00:07:18.280 --> 00:07:22.640]  遠遠望回來看到這個艦艦式的行星
[00:07:22.640 --> 00:07:25.000]  這麼美麗 這麼偉大的時候
[00:07:25.000 --> 00:07:27.320]  曾經他們帶著恐懼
[00:07:27.320 --> 00:07:28.720]  和死亡
[00:07:28.720 --> 00:07:31.120]  是和他們好像擦身而過
[00:07:31.120 --> 00:07:33.720]  因為每一個去過外太空的太空人
[00:07:33.720 --> 00:07:35.200]  都可以和你分享
[00:07:35.200 --> 00:07:37.680]  他們是用性命去搏的
[00:07:37.680 --> 00:07:38.840]  飛了上去
[00:07:38.840 --> 00:07:40.480]  是否一定能回來呢
[00:07:40.480 --> 00:07:42.120]  是不一定的
[00:07:42.120 --> 00:07:45.640]  但是他們願意冒這樣的險
[00:07:45.640 --> 00:07:47.400]  他們願意去經歷
[00:07:47.400 --> 00:07:49.960]  但每一個登陸月球的太空人
[00:07:49.960 --> 00:07:51.960]  他們有一個很深刻的感受
[00:07:51.960 --> 00:07:53.520]  異口同聲表示
[00:07:53.520 --> 00:07:56.040]  在登陸月球整個過程裏面
[00:07:56.040 --> 00:07:59.600]  他們認識了比自己更大的那一位
[00:07:59.600 --> 00:08:03.480]  就是這個創造宇宙萬物的創造主
[00:08:03.480 --> 00:08:05.200]  他們堅定不移的
[00:08:05.200 --> 00:08:07.520]  願意為人類共同的好處
[00:08:07.520 --> 00:08:08.960]  去繼續奮鬥
[00:08:08.960 --> 00:08:10.760]  這一種的信念
[00:08:10.760 --> 00:08:13.000]  令他們戰勝恐懼
[00:08:13.000 --> 00:08:14.680]  用無比的勇氣
[00:08:14.680 --> 00:08:16.920]  去完成他們的使命
[00:08:16.920 --> 00:08:18.440]  我覺得
[00:08:18.440 --> 00:08:23.320]  這個讀書後的一個感受
[00:08:23.320 --> 00:08:26.560]  講這12位曾經上過月球的太空人
[00:08:26.560 --> 00:08:27.760]  他們的經歷
[00:08:27.760 --> 00:08:31.280]  正正好像昔日這一班門徒一樣
[00:08:31.280 --> 00:08:33.400]  他們原本很怕那些官府
[00:08:33.400 --> 00:08:38.040]  他們原本很怕他們受牽連
[00:08:38.040 --> 00:08:40.360]  他們原本很多時候
[00:08:40.360 --> 00:08:42.800]  他們感覺到自己很困惑
[00:08:42.800 --> 00:08:44.160]  很無力
[00:08:44.160 --> 00:08:47.280]  但什麼叫他們現在從此不再一樣
[00:08:47.280 --> 00:08:49.360]  甚至一個個走去殉道
[00:08:49.360 --> 00:08:50.800]  他們都不怕
[00:08:50.800 --> 00:08:52.040]  是因為他們知道
[00:08:52.040 --> 00:08:53.040]  我已經預見
[00:08:53.040 --> 00:08:55.120]  就是這位復活的主耶穌
[00:08:55.120 --> 00:08:58.360]  我的信仰就不是只是一套正確的教義
[00:08:58.360 --> 00:09:00.520]  不是只是一個純正的福音
[00:09:00.520 --> 00:09:03.720]  我的信仰就是這位和我出生入死的
[00:09:03.720 --> 00:09:07.320]  從陰間的權勢都得以脫離的
[00:09:07.320 --> 00:09:09.000]  復活的恩主耶穌
[00:09:09.000 --> 00:09:11.160]  祂已經住在我裏面
[00:09:11.160 --> 00:09:15.480]  當他們擁有聖靈的降臨能力的時候
[00:09:15.480 --> 00:09:18.640]  他們更加是無懼之有
[00:09:18.640 --> 00:09:19.560]  請問弟兄姊妹
[00:09:19.560 --> 00:09:22.240]  今日教會在這個地上
[00:09:22.240 --> 00:09:24.560]  是否可以繼續生存呢?
[00:09:24.560 --> 00:09:27.880]  其實今日你環顧這個世界
[00:09:27.880 --> 00:09:30.880]  有很多教會都有同樣的現象
[00:09:30.880 --> 00:09:34.720]  就是不斷有年輕人流失
[00:09:34.720 --> 00:09:36.080]  不只是香港
[00:09:36.080 --> 00:09:39.080]  是全世界的教會都有這樣的現象
[00:09:39.080 --> 00:09:43.200]  新一代不能夠去承傳我們的信仰
[00:09:43.200 --> 00:09:45.400]  這個帶來給普世教會
[00:09:45.400 --> 00:09:49.400]  是急切要面對的一個很重要的議題
[00:09:49.400 --> 00:09:50.640]  而我們今日說
[00:09:50.640 --> 00:09:52.080]  教會在地上
[00:09:52.080 --> 00:09:54.000]  永遠不會消失
[00:09:54.000 --> 00:09:56.120]  直到主耶穌回來
[00:09:56.120 --> 00:09:57.880]  為何我會這樣說呢?
[00:09:57.880 --> 00:09:59.000]  有原因
[00:09:59.000 --> 00:10:02.120]  我們看回馬太福音十六章
[00:10:02.120 --> 00:10:03.880]  當主耶穌問門徒
[00:10:03.880 --> 00:10:05.680]  「你說去哪個時候?」
[00:10:05.680 --> 00:10:07.160]  每個人的答案都不對
[00:10:07.160 --> 00:10:08.200]  只有一個
[00:10:08.200 --> 00:10:09.280]  彼得說
[00:10:09.280 --> 00:10:13.240]  「主耶穌祢就是永生神的賢子」
[00:10:13.240 --> 00:10:14.680]  「祢是基督」
[00:10:14.680 --> 00:10:18.600]  這個答案正是我們今日在地上
[00:10:18.600 --> 00:10:21.520]  保守我們任何一個教會
[00:10:21.520 --> 00:10:23.640]  不去變質的教會
[00:10:23.640 --> 00:10:26.120]  祢的信仰的核心
[00:10:26.120 --> 00:10:30.240]  我們的根基就是建立在這個認信上面
[00:10:30.240 --> 00:10:32.160]  主耶穌和彼得說
[00:10:32.160 --> 00:10:35.520]  我要將我的教會建造在這個盤石上
[00:10:35.520 --> 00:10:38.720]  陰間的權柄不能勝過他
[00:10:38.720 --> 00:10:43.920]  這個盤石就是彼得對耶穌這一份的認信
[00:10:43.920 --> 00:10:45.320]  一個confession
[00:10:45.320 --> 00:10:48.280]  「祢是基督 是永生神的兒子」
[00:10:48.280 --> 00:10:49.800]  一切基督教的異端
[00:10:49.800 --> 00:10:53.160]  都會在這個認信裏面出了亂子
[00:10:53.160 --> 00:10:56.120]  有些耶徵就當了耶穌是天使長
[00:10:56.120 --> 00:10:59.080]  摩門教就當了耶穌是次等的神
[00:10:59.080 --> 00:11:04.920]  全部都離開了真道
[00:11:04.920 --> 00:11:08.840]  我們今日看回這段經文
[00:11:08.840 --> 00:11:11.120]  主耶穌就是要來肯定
[00:11:11.120 --> 00:11:12.480]  初期教會
[00:11:12.480 --> 00:11:14.400]  他們不單止要存在
[00:11:14.400 --> 00:11:16.880]  而且一直到末世的時候
[00:11:16.880 --> 00:11:19.320]  我們仍然要存在在這個地上
[00:11:19.320 --> 00:11:23.720]  而且教會可以將福音傳到地極
[00:11:23.720 --> 00:11:24.760]  我問一下大家
[00:11:24.760 --> 00:11:27.480]  如果剛才你看回那班門徒
[00:11:27.480 --> 00:11:30.600]  一個個又怕這個又怕那個
[00:11:30.600 --> 00:11:33.520]  連這個這麼勇猛的彼得
[00:11:33.520 --> 00:11:35.960]  都曾經三次不認主
[00:11:35.960 --> 00:11:38.520]  你猜今天我們看這段經文的時候
[00:11:38.520 --> 00:11:40.520]  你有什麼感覺呢?
[00:11:40.520 --> 00:11:41.600]  你會說
[00:11:41.600 --> 00:11:44.720]  要將大使命交託給這班人
[00:11:44.720 --> 00:11:46.920]  他怎樣可以成就呢?
[00:11:46.920 --> 00:11:49.560]  在人看來好像是不能的
[00:11:49.560 --> 00:11:51.400]  在神凡事都能
[00:11:51.400 --> 00:11:54.240]  就是因為耶穌給過他們這個英許
[00:11:54.240 --> 00:11:56.200]  這個英許不是靠勢力
[00:11:56.200 --> 00:11:57.320]  不是靠才能
[00:11:57.320 --> 00:11:59.080]  不是靠你們自己
[00:11:59.080 --> 00:12:01.360]  祂說你們留守在耶路撒冷
[00:12:01.360 --> 00:12:03.320]  聖靈要降臨在你們身上
[00:12:03.320 --> 00:12:05.040]  你們就會得著能力
[00:12:05.040 --> 00:12:05.960]  由耶路撒冷
[00:12:05.960 --> 00:12:07.040]  由大全地
[00:12:07.040 --> 00:12:08.600]  撒瑪利亞直到地極
[00:12:08.600 --> 00:12:11.240]  作我的見證
[00:12:11.240 --> 00:12:13.160]  當我們今日知道
[00:12:13.160 --> 00:12:15.000]  我們知取的能力
[00:12:15.000 --> 00:12:17.000]  就是來自耶穌這個英許
[00:12:17.000 --> 00:12:20.000]  福音可以傳到去地極
[00:12:20.000 --> 00:12:22.000]  你一聽完的時候
[00:12:22.000 --> 00:12:23.680]  你會不會還有些疑問
[00:12:23.680 --> 00:12:25.080]  你會說不是吧
[00:12:25.080 --> 00:12:28.360]  今日地上的教會都有很多問題
[00:12:28.360 --> 00:12:29.960]  或者你甚至會說
[00:12:29.960 --> 00:12:33.320]  普世的教會都有很多亂局
[00:12:33.320 --> 00:12:36.760]  怎樣福音能夠傳到地極呢?
[00:12:36.760 --> 00:12:39.000]  最近在我們廣福堂
[00:12:39.000 --> 00:12:41.080]  我們兩個星期前有一位
[00:12:41.080 --> 00:12:45.560]  叫做Vision Synergy的一個行政總裁
[00:12:45.560 --> 00:12:49.240]  她就是Karine Primoff一位姐妹
[00:12:49.240 --> 00:12:50.840]  跟我們分享到
[00:12:50.840 --> 00:12:51.880]  在一百年前
[00:12:51.880 --> 00:12:54.840]  跟我們今日這個世界
[00:12:54.840 --> 00:12:57.160]  那個基督徒的分佈
[00:12:57.160 --> 00:12:59.640]  從她的數據研究指出
[00:12:59.640 --> 00:13:02.720]  過去一百年教會和宣教的工作
[00:13:02.720 --> 00:13:05.800]  比過去二千年的教會歷史
[00:13:05.800 --> 00:13:07.320]  增長更多
[00:13:07.320 --> 00:13:09.480]  在不同的教會增長地區
[00:13:09.480 --> 00:13:11.400]  最快的就是俄羅斯
[00:13:11.400 --> 00:13:13.760]  中國和非洲的一些國家
[00:13:13.760 --> 00:13:15.760]  大家看這個圖表
[00:13:15.760 --> 00:13:17.760]  小的圓圈
[00:13:17.760 --> 00:13:20.080]  你見到綠色那塊東西
[00:13:20.080 --> 00:13:21.520]  就是非洲
[00:13:21.520 --> 00:13:24.240]  非洲一百年前只是1.5%
[00:13:24.240 --> 00:13:26.720]  在全世界的基督徒人口
[00:13:26.720 --> 00:13:29.480]  但今日佔了24%
[00:13:29.480 --> 00:13:33.520]  這個叫做Beige Color
[00:13:33.520 --> 00:13:36.320]  你看到一百年前是12%
[00:13:36.320 --> 00:13:38.840]  拉丁美洲那些弟兄姊妹
[00:13:38.840 --> 00:13:40.080]  所佔的比率
[00:13:40.080 --> 00:13:43.080]  但今日他們已經是26%
[00:13:43.080 --> 00:13:47.280]  佔了我們全球的基督徒人數的一半
[00:13:47.280 --> 00:13:50.560]  在非洲和拉丁美洲
[00:13:50.560 --> 00:13:52.400]  至於26%
[00:13:52.400 --> 00:13:54.080]  就是今日這個歐洲
[00:13:54.080 --> 00:13:55.600]  相比一百年前
[00:13:55.600 --> 00:13:57.600]  他們有66%
[00:13:57.600 --> 00:13:59.480]  所以今日我們講宣教
[00:13:59.480 --> 00:14:02.160]  竟然要將福音帶回耶路撒冷
[00:14:02.160 --> 00:14:03.760]  因為今日以色列
[00:14:03.760 --> 00:14:05.280]  其實很多人
[00:14:05.280 --> 00:14:06.760]  他們只是信一個
[00:14:06.760 --> 00:14:10.600]  所謂secular一個Jews
[00:14:10.600 --> 00:14:14.440]  他們甚至有些是無神論的以色列人
[00:14:14.440 --> 00:14:16.240]  甚至有宗教的話
[00:14:16.240 --> 00:14:19.440]  他們都不是真正信耶穌基督的
[00:14:19.440 --> 00:14:23.040]  一些所謂基督徒的Messianic Christian
[00:14:23.040 --> 00:14:26.120]  我們看到今日仍有很大的需要
[00:14:26.120 --> 00:14:29.680]  福音要由東方傳回中東
[00:14:29.680 --> 00:14:31.520]  甚至傳回歐洲
[00:14:31.520 --> 00:14:33.160]  傳回北美
[00:14:33.160 --> 00:14:36.120]  北美是以基督立國的國家
[00:14:36.120 --> 00:14:38.240]  但是相繼失守
[00:14:38.240 --> 00:14:40.040]  加拿大也好 美國也好
[00:14:40.040 --> 00:14:42.760]  這些他們再來到
[00:14:42.760 --> 00:14:46.400]  是不以上帝的說話為他們的根據
[00:14:46.400 --> 00:14:48.560]  他們來到離經叛道
[00:14:48.560 --> 00:14:50.360]  我們看見今日這個情況
[00:14:50.360 --> 00:14:52.360]  好像令人沮喪
[00:14:52.360 --> 00:14:53.840]  但弟兄姊妹你要記得
[00:14:53.840 --> 00:14:56.360]  在人不能 在神凡事都能
[00:14:56.360 --> 00:14:58.720]  上帝命立就立 命廢就廢
[00:14:58.720 --> 00:15:01.280]  在歷史裏面 那個變局裏面
[00:15:01.280 --> 00:15:04.920]  我們可以仍然看見一件事實
[00:15:04.920 --> 00:15:07.320]  神是真正的掌權者
[00:15:07.320 --> 00:15:10.680]  神在歷史裏面是帶動歷史的巨輪
[00:15:10.680 --> 00:15:13.080]  繼續去怎樣轉變
[00:15:13.080 --> 00:15:15.920]  Karine跟我們分享過這個數字
[00:15:15.920 --> 00:15:18.920]  一百年前全球的教徒是五億
[00:15:18.920 --> 00:15:20.840]  今日有二十五億
[00:15:20.840 --> 00:15:23.320]  堂會在一百年前只有四十萬
[00:15:23.320 --> 00:15:25.200]  現在有五百八十萬
[00:15:25.200 --> 00:15:26.760]  聖經翻譯的語言
[00:15:26.760 --> 00:15:28.480]  一百年前是一百種
[00:15:28.480 --> 00:15:30.480]  現在有六百七十種
[00:15:30.480 --> 00:15:33.280]  Faith Combined Hearing這個組織
[00:15:33.280 --> 00:15:35.920]  就是要將聖經
[00:15:35.920 --> 00:15:40.080]  不單止是跟其他翻譯聖經的機構結連
[00:15:40.080 --> 00:15:44.360]  他們說他們要製作一些聆聽聖經的版本
[00:15:44.360 --> 00:15:46.920]  給一些文盲都可以聽到聖經
[00:15:46.920 --> 00:15:50.080]  他們預計在2035年的時候
[00:15:50.080 --> 00:15:54.680]  全世界那些還沒有自己的母語的語言
[00:15:54.680 --> 00:15:58.000]  都可以製作成為可以聆聽聖經的版本
[00:15:58.000 --> 00:16:00.280]  所有人他看不到聖經
[00:16:00.280 --> 00:16:03.160]  他聽到聖經一樣可以去信福音
[00:16:03.160 --> 00:16:04.240]  我們要感謝神
[00:16:04.240 --> 00:16:05.880]  我們為這些的努力
[00:16:05.880 --> 00:16:10.160]  我們看見前面雖然是有很多的險阻
[00:16:10.160 --> 00:16:12.080]  雖然有很多的挑戰
[00:16:12.080 --> 00:16:17.000]  但上帝仍然是要興起很多忠心於他的弟兄姊妹
[00:16:17.000 --> 00:16:20.360]  以及教會的領袖、機構的領袖
[00:16:20.360 --> 00:16:23.480]  Karine就跟我們在這裡分享到
[00:16:23.480 --> 00:16:26.880]  我們需要學習網絡發展的模式
[00:16:26.880 --> 00:16:28.760]  什麼叫網絡發展呢?
[00:16:28.760 --> 00:16:30.480]  就是今日沒有一個教會
[00:16:30.480 --> 00:16:33.240]  沒有一個機構可以單打獨鬥
[00:16:33.240 --> 00:16:36.680]  去完成上帝託付給我們的大使命
[00:16:36.680 --> 00:16:37.680]  她舉了一個例子
[00:16:37.680 --> 00:16:39.240]  她說40年前
[00:16:39.240 --> 00:16:41.640]  宣教士被差派到北非
[00:16:41.640 --> 00:16:44.800]  有很多機構之間他們沒有任何的溝通
[00:16:44.800 --> 00:16:46.840]  不知道其他人在做什麼
[00:16:46.840 --> 00:16:50.440]  是不是在翻譯同一卷的聖經都不知道
[00:16:50.440 --> 00:16:53.280]  北非有很多代的宣教士
[00:16:53.280 --> 00:16:56.400]  都致力將福音傳給穆斯林
[00:16:56.400 --> 00:17:01.200]  但是一直都沒有辦法建立到他們本地人的教會
[00:17:01.200 --> 00:17:04.640]  當時有13個宣教機構聚集一起
[00:17:04.640 --> 00:17:08.720]  他們祈禱、尋求怎樣去突破這個困局
[00:17:08.720 --> 00:17:11.480]  結果他們在神面前領受就是
[00:17:11.480 --> 00:17:13.680]  他們需要有一個synergy
[00:17:13.680 --> 00:17:15.520]  一起不只是合作
[00:17:15.520 --> 00:17:19.440]  一起就是被致分享資源、分享人力
[00:17:19.440 --> 00:17:22.160]  分享大家所研究的成果
[00:17:22.160 --> 00:17:25.000]  結果北非第一個網絡誕生之後
[00:17:25.000 --> 00:17:27.800]  他們在聖經翻譯和青年的工作
[00:17:27.800 --> 00:17:31.600]  有突破性的一個表現和發展
[00:17:31.600 --> 00:17:33.240]  我們今日香港
[00:17:33.240 --> 00:17:35.320]  和世界很多不同的地區
