
[00:00:00.000 --> 00:00:03.000]  在兩個禮拜前
[00:02:37.500 --> 00:02:40.500]  所以求神幫助我們在這方面
[00:02:40.500 --> 00:02:42.500]  今天我們可以在
[00:02:42.500 --> 00:02:44.500]  保羅這句話裡面
[00:02:44.500 --> 00:02:46.500]  我們有多一點的學習
[00:02:46.500 --> 00:02:48.500]  多一點的領會
[00:02:48.500 --> 00:02:50.500]  當我來查考這兩節經文
[00:02:50.500 --> 00:02:53.500]  不斷的思想的時候
[00:02:53.500 --> 00:02:56.500]  就想想究竟我們在這兩節經文
[00:02:56.500 --> 00:03:00.500]  特別保羅的征兵比喻裡面
[00:03:00.500 --> 00:03:02.500]  我們可以學到什麼功課呢?
[00:03:02.500 --> 00:03:06.500]  如果說我們很想聽到保羅的勸勉
[00:03:06.500 --> 00:03:09.500]  我們要一起做基督耶穌的征兵
[00:03:09.500 --> 00:03:10.500]  我們在這兩節經文
[00:03:10.500 --> 00:03:13.500]  學到什麼呢?
[00:03:13.500 --> 00:03:14.500]  當我思想的時候
[00:03:14.500 --> 00:03:18.500]  我發現我們可以有四方面的學習
[00:03:18.500 --> 00:03:22.500]  這兩節經文可以很清楚的告訴我們
[00:03:22.500 --> 00:03:24.500]  有四方面值得我們去學習
[00:03:24.500 --> 00:03:26.500]  和我們去思考的
[00:03:26.500 --> 00:03:28.500]  是什麼呢?
[00:03:28.500 --> 00:03:29.500]  第一
[00:03:29.500 --> 00:03:33.500]  讓我們一起的立定心智
[00:03:33.500 --> 00:03:36.500]  做征兵
[00:03:36.500 --> 00:03:37.500]  是不是?
[00:03:37.500 --> 00:03:39.500]  這裡就是這麼說的
[00:03:39.500 --> 00:03:42.500]  要好像基督耶穌的征兵
[00:03:42.500 --> 00:03:44.500]  所以很清楚的告訴我們
[00:03:44.500 --> 00:03:46.500]  我們要有一個肯定
[00:03:46.500 --> 00:03:48.500]  有一個心智
[00:03:48.500 --> 00:03:50.500]  我們要做征兵
[00:03:50.500 --> 00:03:53.500]  保羅在這裡就沒有這麼說是士兵
[00:03:53.500 --> 00:03:55.500]  有沒有留意到?
[00:03:55.500 --> 00:03:57.500]  就沒有這麼說是軍人
[00:03:57.500 --> 00:03:59.500]  而他說的是一個征兵
[00:03:59.500 --> 00:04:00.500]  意思就是說
[00:04:00.500 --> 00:04:04.500]  是一些優秀卓越的士兵
[00:04:04.500 --> 00:04:06.500]  所以才叫做征兵
[00:04:06.500 --> 00:04:10.500]  現代中文譯本的翻譯是怎麼樣呢?
[00:04:10.500 --> 00:04:13.500]  翻譯成為中庸的戰士
[00:04:13.500 --> 00:04:14.500]  不是這樣戰士
[00:04:14.500 --> 00:04:15.500]  是中庸的戰士
[00:04:15.500 --> 00:04:19.500]  你要和我成為基督耶穌的中庸的戰士
[00:04:19.500 --> 00:04:20.500]  所以第一件事
[00:04:20.500 --> 00:04:22.500]  我們要肯定基督徒要成為征兵
[00:04:22.500 --> 00:04:25.500]  要成為中庸的戰士
[00:04:25.500 --> 00:04:28.500]  英文的翻譯叫做good soldier
[00:04:28.500 --> 00:04:29.500]  good soldier
[00:04:29.500 --> 00:04:31.500]  就是一些卓越的士兵
[00:04:31.500 --> 00:04:33.500]  優秀的士兵這樣的意思
[00:04:33.500 --> 00:04:35.500]  所以這個很重要的
[00:04:35.500 --> 00:04:37.500]  如果當我們口口聲聲告訴別人
[00:04:37.500 --> 00:04:39.500]  我們又自己去勉勵自己
[00:04:39.500 --> 00:04:42.500]  我們說要做耶穌基督的軍人的時候
[00:04:42.500 --> 00:04:45.500]  讓我們不要只停留在士兵這個層次
[00:04:45.500 --> 00:04:47.500]  是征兵
[00:04:47.500 --> 00:04:49.500]  是要做優秀的軍人
[00:04:49.500 --> 00:04:51.500]  我們在神的面前
[00:04:51.500 --> 00:04:53.500]  要有高水平的表現
[00:04:53.500 --> 00:04:55.500]  要有一些高質素的表現
[00:04:55.500 --> 00:04:57.500]  這個就來得重要了
[00:04:57.500 --> 00:04:58.500]  一些軍人
[00:04:58.500 --> 00:04:59.500]  怎麼來得優秀呢?
[00:04:59.500 --> 00:05:02.500]  就是他們能夠克服很多的困難
[00:05:02.500 --> 00:05:04.500]  在一些很艱難的日子裡面
[00:05:04.500 --> 00:05:06.500]  在一些很惡劣的天氣底下
[00:05:06.500 --> 00:05:08.500]  他們仍然能夠行軍迅速
[00:05:08.500 --> 00:05:10.500]  能夠準時的到達
[00:05:10.500 --> 00:05:12.500]  上司要他們去的目的地
[00:05:12.500 --> 00:05:13.500]  嘩!不簡單
[00:05:13.500 --> 00:05:15.500]  這些是優秀的表現
[00:05:15.500 --> 00:05:17.500]  當他面對很多艱難的時候
[00:05:17.500 --> 00:05:18.500]  要捱飢抵餓
[00:05:18.500 --> 00:05:20.500]  但是當去到某一個地方的時候
[00:05:20.500 --> 00:05:21.500]  繼續作戰的時候
[00:05:21.500 --> 00:05:23.500]  士氣仍然是高昂的
[00:05:23.500 --> 00:05:25.500]  這些就是征兵
[00:05:25.500 --> 00:05:27.500]  而今天保羅勸勉提摩泰
[00:05:27.500 --> 00:05:30.500]  也是勸勉我們今天所有基督徒
[00:05:30.500 --> 00:05:32.500]  我們不只是做士兵
[00:05:32.500 --> 00:05:34.500]  不只是揹著一些
[00:05:34.500 --> 00:05:36.500]  穿著一些軍人的制服
[00:05:36.500 --> 00:05:38.500]  我們是要做征兵
[00:05:38.500 --> 00:05:41.500]  真的有一些紮實的生命在這裡
[00:05:41.500 --> 00:05:44.500]  是一些中庸的戰士
[00:05:44.500 --> 00:05:48.500]  所以盼望我們都能夠記在心裡
[00:05:48.500 --> 00:05:49.500]  大家都留意到
[00:05:49.500 --> 00:05:51.500]  保羅寫書卷的時候
[00:05:51.500 --> 00:05:53.500]  很流行用這種比喻
[00:05:53.500 --> 00:05:57.500]  他不只是這裡說這些軍人的比喻
[00:05:57.500 --> 00:06:00.500]  當他在肥勒比書的二章二十五節的時候
[00:06:00.500 --> 00:06:01.500]  他告訴我們
[00:06:01.500 --> 00:06:05.500]  他和以巴忽提是同當兵的
[00:06:05.500 --> 00:06:08.500]  當他寫到肥利門書的第二節的時候
[00:06:08.500 --> 00:06:09.500]  他告訴我們
[00:06:09.500 --> 00:06:12.500]  他和阿基布是一同當兵的
[00:06:12.500 --> 00:06:13.500]  而更加熟悉的
[00:06:13.500 --> 00:06:16.500]  當我們看到以弗所書第六章的時候
[00:06:16.500 --> 00:06:17.500]  大家記得是什麼?
[00:06:17.500 --> 00:06:21.500]  是說到屬靈的全副的軍裝
[00:06:21.500 --> 00:06:24.500]  所以你發現保羅很喜歡告訴我們
[00:06:24.500 --> 00:06:26.500]  我們基督徒屬主的人
[00:06:26.500 --> 00:06:28.500]  其實是征兵來的
[00:06:28.500 --> 00:06:29.500]  是在當兵的
[00:06:29.500 --> 00:06:31.500]  這個就來得重要
[00:06:31.500 --> 00:06:36.500]  願意我們今天在這方面有更多的學習
[00:06:36.500 --> 00:06:38.500]  讓我們去彼此的勉勵
[00:06:38.500 --> 00:06:41.500]  我們去做征兵
[00:06:41.500 --> 00:06:45.500]  讓我們不要成為老弱殘兵
[00:06:45.500 --> 00:06:49.500]  讓我們不要讓我們的教會成為一些散兵猶勇
[00:06:49.500 --> 00:06:50.500]  我們不是這樣
[00:06:50.500 --> 00:06:52.500]  因為當我們個個是征兵的時候
[00:06:52.500 --> 00:06:55.500]  我們整個教會這個信仰群體
[00:06:55.500 --> 00:06:56.500]  這個門徒群體的時候
[00:06:56.500 --> 00:06:58.500]  我們就是一個征兵團來的
[00:06:58.500 --> 00:07:00.500]  我們真的能夠怎樣?
[00:07:00.500 --> 00:07:03.500]  為主征戰,為主擺上
[00:07:03.500 --> 00:07:06.500]  這個我相信是很清楚聖經的教導
[00:07:06.500 --> 00:07:08.500]  問題就是我們肯不肯
[00:07:08.500 --> 00:07:10.500]  問題就是我們每一個屬主的人
[00:07:10.500 --> 00:07:12.500]  基督徒肯不肯說立定心志
[00:07:12.500 --> 00:07:15.500]  我是征兵呢?
[00:07:15.500 --> 00:07:17.500]  這個就來得重要
[00:07:17.500 --> 00:07:21.500]  當然要成為征兵也不是這麼簡單一回事
[00:07:21.500 --> 00:07:24.500]  優秀卓越的軍人也不是這麼簡單容易
[00:07:24.500 --> 00:07:26.500]  所以有一樣東西很重要的
[00:07:26.500 --> 00:07:28.500]  如果我們想成為一個征兵的時候
[00:07:28.500 --> 00:07:32.500]  我覺得其中有一樣我們需要彼此勉勵和學習的東西
[00:07:32.500 --> 00:07:37.500]  就是我們需要有一個寬宏的大志
[00:07:37.500 --> 00:07:39.500]  這個是很重要的
[00:07:39.500 --> 00:07:41.500]  我們一定要在心胸裏面
[00:07:41.500 --> 00:07:42.500]  心智裏面
[00:07:42.500 --> 00:07:44.500]  我們要向高處行
[00:07:44.500 --> 00:07:47.500]  我們一定要學習一個很重要的功課
[00:07:47.500 --> 00:07:49.500]  如果我們將成為征兵的話
[00:07:49.500 --> 00:07:54.500]  我們不要平庸
[00:07:54.500 --> 00:07:57.500]  我們要不甘平庸
[00:07:57.500 --> 00:08:00.500]  這個就來得重要
[00:08:00.500 --> 00:08:03.500]  千萬不要任何東西都沒有所謂
[00:08:03.500 --> 00:08:06.500]  千萬不要任何東西都隨便就行了
[00:08:06.500 --> 00:08:07.500]  事事淡淡
[00:08:07.500 --> 00:08:09.500]  這些是不可以成為征兵的
[00:08:09.500 --> 00:08:12.500]  我們需要向高處行
[00:08:12.500 --> 00:08:14.500]  我們的心智是需要不甘平庸
[00:08:14.500 --> 00:08:16.500]  這些就來得重要
[00:08:16.500 --> 00:08:19.500]  不知道大家還記不記得
[00:08:19.500 --> 00:08:21.500]  有一位主所使用的僕人
[00:08:21.500 --> 00:08:23.500]  王永信牧師
[00:08:23.500 --> 00:08:27.500]  九十歲的高齡
[00:08:27.500 --> 00:08:29.500]  是華福運動之父
[00:08:29.500 --> 00:08:31.500]  是一位在我們華人教會界裏面
[00:08:31.500 --> 00:08:34.500]  很尊崇的一位神的僕人
[00:08:34.500 --> 00:08:36.500]  亦都在普世的教會裏面
[00:08:36.500 --> 00:08:37.500]  都受人尊敬
[00:08:37.500 --> 00:08:39.500]  影響深遠
[00:08:39.500 --> 00:08:41.500]  他就曾經寫過一篇文章
[00:08:41.500 --> 00:08:43.500]  那篇文章就叫做什麼呢
[00:08:43.500 --> 00:08:45.500]  那篇文章就叫做
[00:08:45.500 --> 00:08:47.500]  不甘平庸
[00:08:47.500 --> 00:08:49.500]  他就是勉勵我們弟兄姊妹
[00:08:49.500 --> 00:08:54.500]  所有的弟兄姊妹我們不要甘於平庸
[00:08:54.500 --> 00:08:56.500]  他勉勵我們要效法保羅的榜樣
[00:08:56.500 --> 00:08:57.500]  來宣告說
[00:08:57.500 --> 00:08:58.500]  我靠著也
[00:08:58.500 --> 00:09:00.500]  加給我力量的
[00:09:00.500 --> 00:09:02.500]  凡事都能做
[00:09:02.500 --> 00:09:04.500]  他就是這樣提醒我們
[00:09:04.500 --> 00:09:07.500]  今天我們願不願意這樣做呢
[00:09:07.500 --> 00:09:09.500]  還是說我們沒什麼所謂
[00:09:09.500 --> 00:09:11.500]  平平淡淡 隨便就算呢
[00:09:11.500 --> 00:09:12.500]  不是的
[00:09:12.500 --> 00:09:15.500]  保羅勸勉提摩他要做征兵
[00:09:15.500 --> 00:09:17.500]  是優秀的軍人
[00:09:17.500 --> 00:09:19.500]  而今天我希望我們都可以這樣做
[00:09:19.500 --> 00:09:22.500]  但是需要我們在心智上
[00:09:22.500 --> 00:09:24.500]  有這種不甘平庸
[00:09:24.500 --> 00:09:25.500]  在屬靈上 在信仰上
[00:09:25.500 --> 00:09:29.500]  我們不甘平庸的心智才可以
[00:09:29.500 --> 00:09:32.500]  除了介紹大家認識王永信牧師
[00:09:32.500 --> 00:09:33.500]  不知道大家有聽過一位叫做
[00:09:33.500 --> 00:09:35.500]  克里威廉未呢
[00:09:35.500 --> 00:09:37.500]  一位很偉大的宣教士
[00:09:37.500 --> 00:09:39.500]  是我們浸信會的宣教士
[00:09:39.500 --> 00:09:41.500]  是這個十九世紀
[00:09:41.500 --> 00:09:44.500]  在英國的浸信會裏面的宣教士
[00:09:44.500 --> 00:09:46.500]  他很重要
[00:09:46.500 --> 00:09:50.500]  他帶來的是整個基督教的近代宣教運動
[00:09:50.500 --> 00:09:54.500]  所以他被譽為近代宣教運動之父
[00:09:54.500 --> 00:09:58.500]  他一去就去了印度宣教四十年
[00:09:58.500 --> 00:10:02.500]  由一些很普通的事情裏面慢慢做
[00:10:02.500 --> 00:10:05.500]  結果就做了很多的事情
[00:10:05.500 --> 00:10:06.500]  豐功偉績
[00:10:06.500 --> 00:10:07.500]  但是大家不要忘記
[00:10:07.500 --> 00:10:10.500]  他只不過是一個諧匠出身
[00:10:10.500 --> 00:10:12.500]  是一個諧匠出身
[00:10:12.500 --> 00:10:16.500]  但是他卻是帶動了整個宣教運動
[00:10:16.500 --> 00:10:21.500]  也在印度這個地方建立了美好的神的工作
[00:10:21.500 --> 00:10:23.500]  這位屬神的人
[00:10:23.500 --> 00:10:24.500]  他有一句名言
[00:10:24.500 --> 00:10:26.500]  我希望大家都可以記得
[00:10:26.500 --> 00:10:27.500]  這句名言是甚麼呢
[00:10:27.500 --> 00:10:28.500]  可能有些弟子們都聽過了
[00:10:28.500 --> 00:10:31.500]  這句名言就是告訴我們
[00:10:31.500 --> 00:10:33.500]  要向神求大事
[00:10:33.500 --> 00:10:36.500]  為神作大事
[00:10:36.500 --> 00:10:37.500]  他就是這樣
[00:10:37.500 --> 00:10:38.500]  一個諧匠出身
[00:10:38.500 --> 00:10:39.500]  很普通的
[00:10:39.500 --> 00:10:43.500]  但是他願意將自己擺上空懷大志
[00:10:43.500 --> 00:10:44.500]  向高處行
[00:10:44.500 --> 00:10:45.500]  不甘平庸
[00:10:45.500 --> 00:10:46.500]  就是擺上神
[00:10:46.500 --> 00:10:47.500]  就用了他
[00:10:47.500 --> 00:10:49.500]  帶來很大的祝福
[00:10:49.500 --> 00:10:52.500]  我們的華人教會能夠得到被建立
[00:10:52.500 --> 00:10:53.500]  很多西教士
[00:10:53.500 --> 00:10:55.500]  由那邊歐美過來
[00:10:55.500 --> 00:10:56.500]  都是我們蒙福
[00:10:56.500 --> 00:10:58.500]  都是和他有一些關係
[00:10:58.500 --> 00:10:59.500]  所以弟兄姊妹
[00:10:59.500 --> 00:11:00.500]  這個很重要
[00:11:00.500 --> 00:11:03.500]  今天當我們來到要成為精兵的時候
[00:11:03.500 --> 00:11:06.500]  我們是需要有一種高尚的心智
[00:11:06.500 --> 00:11:08.500]  有一種求大事的心智
[00:11:08.500 --> 00:11:10.500]  有一種不甘平庸的心智
[00:11:10.500 --> 00:11:13.500]  然後我們才可以成為精兵
[00:11:13.500 --> 00:11:15.500]  成為一些卓越的軍人
[00:11:15.500 --> 00:11:17.500]  我們需要奮力地向前
[00:11:17.500 --> 00:11:19.500]  我們會不會呢
[00:11:19.500 --> 00:11:22.500]  當教會要面對很多事情的時候
[00:11:22.500 --> 00:11:24.500]  我們想的是一些小的事情
[00:11:24.500 --> 00:11:25.500]  是芝麻綠豆的事情
[00:11:25.500 --> 00:11:27.500]  還是我們想的是一些主交給我們
[00:11:27.500 --> 00:11:29.500]  又大又難的事情
[00:11:29.500 --> 00:11:30.500]  而我們作為精兵
[00:11:30.500 --> 00:11:32.500]  我們說願意這樣做
[00:11:32.500 --> 00:11:34.500]  我們的心智是不是這樣呢
[00:11:34.500 --> 00:11:35.500]  這是第一個功課
[00:11:35.500 --> 00:11:36.500]  我們彼此的勉勵
[00:11:36.500 --> 00:11:38.500]  當我們看這兩節經文的時候
[00:11:38.500 --> 00:11:40.500]  想到基督耶穌精兵的時候
[00:11:40.500 --> 00:11:41.500]  我們就看到
[00:11:41.500 --> 00:11:43.500]  第一個功課我們要學的
[00:11:43.500 --> 00:11:46.500]  就是要成為精兵
[00:11:46.500 --> 00:11:49.500]  其次我們要學的是什麼功課呢
[00:11:49.500 --> 00:11:50.500]  同樣的都是第三節
[00:11:50.500 --> 00:11:51.500]  大家要留意到
[00:11:51.500 --> 00:11:53.500]  保羅說你要和我同壽苦難好
[00:11:53.500 --> 00:11:55.500]  就是基督耶穌的精兵
[00:11:55.500 --> 00:11:57.500]  第二個我們要學的功課
[00:11:57.500 --> 00:11:59.500]  就是說我們不單止成為精兵
[00:11:59.500 --> 00:12:03.500]  我們要成為基督耶穌的精兵
[00:12:04.500 --> 00:12:06.500]  有些人成為精兵
[00:12:06.500 --> 00:12:08.500]  不過只是為自己
[00:12:08.500 --> 00:12:09.500]  很多個人的野心
[00:12:09.500 --> 00:12:10.500]  個人的鴻圖大計
[00:12:10.500 --> 00:12:11.500]  我是精兵
[00:12:11.500 --> 00:12:12.500]  我很卓越
[00:12:12.500 --> 00:12:13.500]  我很優秀
[00:12:13.500 --> 00:12:14.500]  但是我是為自己
[00:12:14.500 --> 00:12:16.500]  但是這裡不是這樣說的
[00:12:16.500 --> 00:12:17.500]  保羅怎麼說
[00:12:17.500 --> 00:12:19.500]  是基督耶穌的精兵
[00:12:19.500 --> 00:12:21.500]  我們這些軍人
[00:12:21.500 --> 00:12:22.500]  這些優秀的士兵
[00:12:22.500 --> 00:12:23.500]  中庸的戰士
[00:12:23.500 --> 00:12:25.500]  我們不是為自己
[00:12:25.500 --> 00:12:26.500]  我們有所屬的
[00:12:26.500 --> 00:12:28.500]  我們是屬於基督耶穌
[00:12:28.500 --> 00:12:32.500]  我們是屬於救世主耶穌基督
[00:12:32.500 --> 00:12:33.500]  我們是屬於祂的
[00:12:33.500 --> 00:12:34.500]  換句話說
[00:12:34.500 --> 00:12:36.500]  當我們認定我們是屬於祂的時候
[00:12:36.500 --> 00:12:38.500]  我們就認定是祂說了算
[00:12:38.500 --> 00:12:40.500]  不是我說了算
[00:12:40.500 --> 00:12:41.500]  是祂說了算
[00:12:41.500 --> 00:12:43.500]  是祂掌管
[00:12:43.500 --> 00:12:45.500]  當我說我們是基督耶穌的精兵的時候
[00:12:45.500 --> 00:12:48.500]  就表示我是願意跟從祂的
[00:12:48.500 --> 00:12:49.500]  我願意效法祂的
[00:12:49.500 --> 00:12:52.500]  願意按祂的旨意來行的
[00:12:52.500 --> 00:12:54.500]  不是我是精兵
[00:12:54.500 --> 00:12:56.500]  就是我獨斷獨行
[00:12:56.500 --> 00:12:57.500]  完全沒有這回事
[00:12:57.500 --> 00:12:58.500]  所以這個很重要的
[00:12:58.500 --> 00:13:00.500]  保羅在這裡提醒我們
[00:13:00.500 --> 00:13:03.500]  他勉勵提摩他要做精兵的時候
[00:13:03.500 --> 00:13:07.500]  他在上面加多一個是基督耶穌的精兵
[00:13:07.500 --> 00:13:09.500]  所以我們每一個做精兵的人
[00:13:09.500 --> 00:13:12.500]  讓我們都是回到耶穌基督的裡面
[00:13:12.500 --> 00:13:14.500]  祂是我們的救主
[00:13:14.500 --> 00:13:16.500]  祂是我們的主宰
[00:13:16.500 --> 00:13:18.500]  而我們需要的是什麼呢
[00:13:18.500 --> 00:13:20.500]  按照我自己的一些領袖
[00:13:20.500 --> 00:13:22.500]  我們需要在我們這位主的面前
[00:13:22.500 --> 00:13:25.500]  我們需要有三個的立志
[00:13:25.500 --> 00:13:27.500]  當我們說我們是屬於主
[00:13:27.500 --> 00:13:28.500]  有所屬
[00:13:28.500 --> 00:13:30.500]  我們是基督耶穌精兵的時候
[00:13:30.500 --> 00:13:31.500]  如果我沒有了解錯
[00:13:31.500 --> 00:13:34.500]  我們應該要有三個的立志
[00:13:34.500 --> 00:13:35.500]  是什麼的立志呢
[00:13:35.500 --> 00:13:37.500]  第一的立志就是說
[00:13:37.500 --> 00:13:39.500]  因為我很相信耶穌基督愛我
[00:13:39.500 --> 00:13:41.500]  為我犧牲
[00:13:41.500 --> 00:13:43.500]  所以在這個大愛的感動底下
[00:13:43.500 --> 00:13:44.500]  我作立志
[00:13:44.500 --> 00:13:46.500]  我去愛祂
[00:13:46.500 --> 00:13:48.500]  我用愛來回應愛
[00:13:48.500 --> 00:13:50.500]  這個就是一個很重要的
[00:13:50.500 --> 00:13:53.500]  一種的心理
[00:13:53.500 --> 00:13:55.500]  但不只是這樣
[00:13:55.500 --> 00:13:56.500]  還有第二個立志就是
[00:13:56.500 --> 00:13:59.500]  因為信耶穌基督現在是活著的
[00:13:59.500 --> 00:14:01.500]  而且活在我的心裡面
[00:14:01.500 --> 00:14:03.500]  我認定祂有大能的
[00:14:03.500 --> 00:14:06.500]  所以我就立志為祂而活
[00:14:06.500 --> 00:14:08.500]  靠祂而活
[00:14:08.500 --> 00:14:10.500]  這個是第二個的立志
[00:14:10.500 --> 00:14:12.500]  但還有第三個的立志
[00:14:12.500 --> 00:14:13.500]  第三個立志就是說
[00:14:13.500 --> 00:14:17.500]  因為我信耶穌基督在地上有祂的計劃
[00:14:17.500 --> 00:14:21.500]  而這些計劃很多時候都會通過我來完成
[00:14:21.500 --> 00:14:23.500]  所以我就覺得生命是很有意義的
[00:14:23.500 --> 00:14:26.500]  在耶穌基督裡生命是很有意義的
[00:14:26.500 --> 00:14:27.500]  當很有意義的時候
[00:14:27.500 --> 00:14:28.500]  我就願意
[00:14:28.500 --> 00:14:29.500]  我就立志
[00:14:29.500 --> 00:14:31.500]  要尋明祂的旨意
[00:14:31.500 --> 00:14:33.500]  我願意來奮力的進行
[00:14:33.500 --> 00:14:36.500]  願意來對著這個目標來努力
[00:14:36.500 --> 00:14:38.500]  弟兄姊妹
[00:14:38.500 --> 00:14:42.500]  我相信一個基督耶穌的精兵
[00:14:42.500 --> 00:14:45.500]  是應該有這些三大的立志
[00:14:45.500 --> 00:14:47.500]  而當我們有這樣的立志的時候
[00:14:47.500 --> 00:14:50.500]  我們就很樂意去與耶穌基督同行
[00:14:50.500 --> 00:14:55.500]  與耶穌基督一起去爭戰
[00:14:55.500 --> 00:14:59.500]  這個就是一個精兵生命的一種表示
[00:14:59.500 --> 00:15:02.500]  今天我們會不會是這樣呢
[00:15:02.500 --> 00:15:04.500]  今天當我們說我們是耶穌基督
[00:15:04.500 --> 00:15:06.500]  或者基督耶穌的精兵的時候
[00:15:06.500 --> 00:15:08.500]  我們會不會有這種立志
[00:15:08.500 --> 00:15:11.500]  和願意去投靠耶穌基督
[00:15:11.500 --> 00:15:12.500]  每一天親近祂
[00:15:12.500 --> 00:15:13.500]  明白祂
[00:15:13.500 --> 00:15:15.500]  為祂而活呢
[00:15:15.500 --> 00:15:16.500]  這個就是我們今天
[00:15:16.500 --> 00:15:18.500]  如果我們立志做精兵
[00:15:18.500 --> 00:15:21.500]  我們需要不斷反覆思量的地方
[00:15:21.500 --> 00:15:23.500]  我們不是為自己活
[00:15:23.500 --> 00:15:25.500]  我們是為耶穌基督而活
[00:15:25.500 --> 00:15:27.500]  所以求主幫助我們
[00:15:27.500 --> 00:15:30.500]  在寶來這一番說話裏面
[00:15:30.500 --> 00:15:32.500]  特別我們比較沒有那麼慣常
[00:15:32.500 --> 00:15:34.500]  從一些軍人裏面去想的角度裏面
[00:15:34.500 --> 00:15:36.500]  我們看回原來真的要做精兵
[00:15:36.500 --> 00:15:38.500]  是需要這樣的
[00:15:38.500 --> 00:15:39.500]  這個是第二方面
[00:15:39.500 --> 00:15:40.500]  我們彼此的勉勵
[00:15:40.500 --> 00:15:43.500]  我們要成為精兵優秀的軍人
[00:15:43.500 --> 00:15:45.500]  我們更加重要的
[00:15:45.500 --> 00:15:46.500]  我們要有所屬
[00:15:46.500 --> 00:15:50.500]  我們這些精兵在耶穌基督的陣營裏面
[00:15:50.500 --> 00:15:51.500]  祂是我們的元帥
[00:15:51.500 --> 00:15:53.500]  我們是屬於祂
[00:15:53.500 --> 00:15:55.500]  我們立志地去跟隨祂
[00:15:55.500 --> 00:15:56.500]  這個是第二方面
[00:15:56.500 --> 00:15:58.500]  還有第三方面
[00:15:58.500 --> 00:15:59.500]  我們要學習甚麼功課呢
[00:15:59.500 --> 00:16:01.500]  在這兩節的經文裏面
[00:16:01.500 --> 00:16:02.500]  當我們思想要成為
[00:16:02.500 --> 00:16:04.500]  基督耶穌精兵的時候
[00:16:04.500 --> 00:16:05.500]  我發現還有第三個功課
[00:16:05.500 --> 00:16:06.500]  我們要學習
[00:16:06.500 --> 00:16:08.500]  是甚麼呢
[00:16:08.500 --> 00:16:13.500]  是要經歷苦難
[00:16:13.500 --> 00:16:16.500]  保羅在這裏說
[00:16:16.500 --> 00:16:17.500]  對著提摩泰說
[00:16:17.500 --> 00:16:20.500]  你要和我同受苦難
