
[00:00:00.000 --> 00:00:05.720]  我叫今日嘅訊息做天堂嘅奧斯卡金像獎
[00:09:42.400 --> 00:09:45.280]  二弗所書嘅二章八至到九節
[00:09:45.280 --> 00:09:47.600]  話我哋得救是本乎因
[00:09:47.600 --> 00:09:53.600]  也因著信,這並不是出於自己,乃是神所賜的
[00:09:53.600 --> 00:09:57.600]  也不是出於行為,免得有人自誇
[00:09:57.600 --> 00:10:01.680]  我哋得救唔係因為我哋嘅行為講得好清楚
[00:10:01.680 --> 00:10:06.800]  但係有好多嘅基督徒讀聖經就係停留咗喺二章九節
[00:10:06.800 --> 00:10:09.360]  我哋要讀埋二章十節
[00:10:09.360 --> 00:10:12.400]  經文話我哋完事他嘅工作
[00:10:12.400 --> 00:10:14.800]  在基督耶穌裏造成的
[00:10:14.800 --> 00:10:19.920]  為要叫我哋行善,就是神所預備叫我哋行的
[00:10:19.920 --> 00:10:23.120]  我哋得救唔係因為我哋嘅行為
[00:10:23.120 --> 00:10:27.200]  但係得救咗嘅基督徒,真正得救嘅基督徒
[00:10:27.200 --> 00:10:31.440]  一定會有行為,一定有個心嚟到係侍奉神
[00:10:31.440 --> 00:10:35.280]  但係如果我哋做唔到嘅話,做得唔好嘅時候
[00:10:35.280 --> 00:10:38.480]  我哋就要為自己嘅行為嚟到負責
[00:10:38.480 --> 00:10:42.960]  要向神嚟到交代,呢個就係所謂嘅審判
[00:10:42.960 --> 00:10:46.560]  其實呢個對我哋基督徒嚟講
[00:10:46.560 --> 00:10:48.720]  係百利而無一害
[00:10:48.720 --> 00:10:52.960]  因為我哋嘅罪已經被耶穌基督承擔咗
[00:10:52.960 --> 00:10:55.760]  呢個唔係罪嘅審判
[00:10:55.760 --> 00:10:58.880]  只係我哋有機會去到神嘅面前
[00:10:58.880 --> 00:11:02.160]  嚟到領受我哋嘅獎賞
[00:11:02.160 --> 00:11:04.720]  我哋不妨嚟睇一睇
[00:11:04.720 --> 00:11:09.840]  究竟呢個頒獎,呢個獎賞嘅時候係幾時
[00:11:09.840 --> 00:11:15.600]  喺說啟示錄嘅22章12節
[00:11:15.600 --> 00:11:23.280]  「瓦罕,我必快來,賞罰在我,要照各人所行的,報應他」
[00:11:23.280 --> 00:11:26.080]  耶穌基督話我好快就返嚟
[00:11:26.080 --> 00:11:30.960]  當我返嚟嗰陣時,我就要照住各人所做嘅行為
[00:11:30.960 --> 00:11:32.880]  嚟到係有賞罰
[00:11:32.880 --> 00:11:36.000]  呢個時候係幾時呀?
[00:11:36.000 --> 00:11:38.640]  係耶穌基督返嚟之後
[00:11:38.640 --> 00:11:44.480]  保羅亦都喺提摩太后書嘅四章七至八節
[00:11:44.480 --> 00:12:07.680]  佢話「那美好嘅仗我已經打過了,當跑嘅路我已經跑盡了,所信的道我已經守住了,從此以後有公義嘅冠冕為我存留,就是按著公義審判嘅主,到了那日要賜給我的,不但賜給我,也賜給凡愛慕他顯現嘅人」
[00:12:07.680 --> 00:12:11.680]  保羅講咩嘢呀?
[00:12:11.680 --> 00:12:15.760]  保羅話有一日耶穌基督會顯現出嚟
[00:12:15.760 --> 00:12:19.200]  當佢顯現嘅時候
[00:12:19.200 --> 00:12:22.560]  嗰啲愛慕佢顯現嘅人
[00:12:22.560 --> 00:12:25.280]  就會得到有公義嘅冠冕
[00:12:25.280 --> 00:12:27.360]  亦即係話俾我哋聽
[00:12:27.360 --> 00:12:30.720]  耶穌基督幾時會獎賞我哋呀?
[00:12:30.720 --> 00:12:33.840]  就係佢返到嚟顯現嗰一日
[00:12:33.840 --> 00:12:36.480]  佢就會獎賞各人
[00:12:36.480 --> 00:12:40.240]  嗱,我哋見到
[00:12:40.240 --> 00:12:43.120]  耶穌基督幾時會返嚟呀?
[00:12:43.120 --> 00:12:45.440]  佢隨時都可以返嚟
[00:12:45.440 --> 00:12:48.480]  佢一返嚟呢個獎賞就會開始
[00:12:48.480 --> 00:12:51.600]  你話係一件幾令到我哋興奮嘅事
[00:12:51.600 --> 00:12:53.600]  隨時都可以發生
[00:12:53.600 --> 00:12:55.680]  第二點
[00:12:55.680 --> 00:12:58.240]  除咗呢一個獎賞嘅時間
[00:12:58.240 --> 00:13:01.040]  第二點就係獎賞嘅地點
[00:13:01.040 --> 00:13:03.360]  究竟喺邊度會舉行
[00:13:03.360 --> 00:13:07.840]  頭先我哋讀嘅羅馬書14章12節
[00:13:07.840 --> 00:13:09.760]  話會喺神嘅面前
[00:13:09.760 --> 00:13:13.360]  哥林多後書嘅5章10節
[00:13:13.360 --> 00:13:15.520]  話會喺基督嘅台前
[00:13:15.520 --> 00:13:17.920]  基督台呢個字
[00:13:17.920 --> 00:13:21.040]  原文希臘文係bima呢個字
[00:13:21.040 --> 00:13:27.040]  bima呢個字喺書約翰福音嘅19章13節出現過
[00:13:27.040 --> 00:13:32.000]  話耶穌基督被帶到比拉多面前嚟到問話
[00:13:32.000 --> 00:13:36.480]  當時比拉多就喺嗰裏坐堂
[00:13:36.480 --> 00:13:39.920]  坐堂呢個字就係bima呢個字
[00:13:39.920 --> 00:13:42.400]  唔係代表審判
[00:13:42.400 --> 00:13:46.080]  係代表有權威有權柄
[00:13:46.080 --> 00:13:49.040]  你喺一個地方搭一個高台
[00:13:49.040 --> 00:13:50.960]  喺上高擺一張凳
[00:13:50.960 --> 00:13:54.400]  坐喺上高嘅嗰個人就係有權威有權柄
[00:13:54.400 --> 00:13:58.880]  聖靈喺聖經入面所用嘅字
[00:13:58.880 --> 00:14:04.000]  聽眾所能夠明白所認識嘅
[00:14:04.000 --> 00:14:09.120]  基督台呢個字出現喺哥林多後書嘅5章10節
[00:14:09.120 --> 00:14:12.960]  哥林多教會就喺度哥林多入面
[00:14:12.960 --> 00:14:17.440]  哥林多嘅出面就係奧林匹克嘅運動場
[00:14:17.440 --> 00:14:21.920]  古希臘係好睇重運動嘅比賽
[00:14:21.920 --> 00:14:23.440]  就好似美國一樣
[00:14:23.440 --> 00:14:27.680]  我哋又鍾意壘球足球籃球
[00:14:27.680 --> 00:14:33.840]  而家世界嘅呢一個世運會就係叫做奧林匹克世運會
[00:14:33.840 --> 00:14:39.200]  喺奧林匹克運動場古代嘅希臘
[00:14:39.200 --> 00:14:42.400]  佢嘅當中係有一個搭高咗個台
[00:14:42.400 --> 00:14:44.880]  呢個台就叫做bima台
[00:14:44.880 --> 00:14:47.520]  每一個運動員係得獎嘅
[00:14:47.520 --> 00:14:50.480]  就會被帶到去呢個bima嘅台嗰度
[00:14:50.480 --> 00:14:55.200]  然後喺上高就會有花圈有獎賞係畀佢哋
[00:14:55.200 --> 00:14:58.800]  所以bima就係代表權威權柄
[00:14:58.800 --> 00:15:01.600]  代表係一個得獎嘅地方
[00:15:01.600 --> 00:15:04.160]  我哋基督徒真係好幸運
[00:15:04.160 --> 00:15:08.000]  我話過喺主內我哋只有機會被獎賞
[00:15:08.000 --> 00:15:11.600]  但係冇機會係畀神嚟到懲罰
[00:15:11.600 --> 00:15:13.760]  因為耶穌基督嘅緣故
[00:15:13.760 --> 00:15:15.920]  就好似哥林多教會
[00:15:15.920 --> 00:15:18.640]  一個咁多問題嘅教會
[00:15:18.640 --> 00:15:23.120]  保羅喺《說與哥林多》前書嘅4章5節點樣講
[00:15:23.120 --> 00:15:27.840]  話各人都要從神那裡得著稱讚
[00:15:27.840 --> 00:15:32.400]  各人都要從神那裡得著稱讚
[00:15:32.400 --> 00:15:37.440]  每個基督徒我哋將來都要去到基督台前
[00:15:37.440 --> 00:15:40.560]  嚟到係領取我哋嘅獎賞
[00:15:40.560 --> 00:15:44.160]  就係好似奧林匹克嘅運動員
[00:15:44.160 --> 00:15:48.400]  去到bima台嚟到係被獎賞一樣
[00:15:48.400 --> 00:15:51.760]  其實兩個係非常非常之嘅貼切
[00:15:51.760 --> 00:15:56.160]  因為就係好似一個運動員要付出好多
[00:15:56.160 --> 00:15:59.440]  要好大嘅努力先至能夠得到獎賞
[00:15:59.440 --> 00:16:01.200]  基督徒都係一樣
[00:16:01.200 --> 00:16:07.120]  我哋係要有付出要有努力先至能夠得到神嘅獎賞
[00:16:07.120 --> 00:16:11.200]  唔係好似而家美國嘅小學同埋幼稚園
[00:16:11.200 --> 00:16:14.960]  以前小學同埋幼稚園我哋讀嗰陣時
[00:16:14.960 --> 00:16:16.960]  係獎賞頭三名
[00:16:16.960 --> 00:16:18.960]  冠亞季
[00:16:18.960 --> 00:16:21.440]  而家小學同埋幼稚園
[00:16:21.440 --> 00:16:22.960]  人人得獎
[00:16:22.960 --> 00:16:27.440]  驚嗰啲細佬哥唔得獎嘅心理會係唔平衡
[00:16:27.440 --> 00:16:30.080]  所以人人得獎永不落空
[00:16:30.080 --> 00:16:31.680]  但我哋嘅神唔係咁嘅樣
[00:16:31.680 --> 00:16:34.080]  我哋嘅神係賞罰分明
[00:16:34.080 --> 00:16:37.840]  有人話 袁牧師你頭先唔係話
[00:16:37.840 --> 00:16:42.320]  去到神嘅寶座面前只有得獎冇懲罰嘅咩
[00:16:42.320 --> 00:16:45.120]  呢個咪就係好似美國學校咁
[00:16:45.120 --> 00:16:46.880]  你聽清楚
[00:16:46.880 --> 00:16:51.840]  我係話只有得獎嘅機會冇被審判嘅機會
[00:16:51.840 --> 00:16:53.840]  我唔係話人人得獎
[00:16:53.840 --> 00:16:54.720]  OK
[00:16:54.720 --> 00:16:56.000]  神係公義嘅
[00:16:56.000 --> 00:16:58.880]  唔係人人得獎唔係一視同仁
[00:16:58.880 --> 00:17:01.280]  只係有機會能夠係得獎
[00:17:01.280 --> 00:17:03.760]  但係冇機會係被懲罰
[00:17:03.760 --> 00:17:08.640]  我哋睇完咗得獎嘅時間
[00:17:08.640 --> 00:17:11.040]  我哋睇完咗得獎嘅地點
[00:17:11.040 --> 00:17:14.720]  我哋不妨睇睇得獎嘅情形係點樣
[00:17:14.720 --> 00:17:19.040]  首先我哋要睇嘅就係邊個會得獎
[00:17:19.040 --> 00:17:21.920]  哥林多後書嘅五章十節
[00:17:21.920 --> 00:17:26.720]  因為我哋眾人必要在基督台前顯露出來
[00:17:26.720 --> 00:17:28.960]  呢度話眾人
[00:17:28.960 --> 00:17:32.080]  係咪講全世界嘅人呀有人話
[00:17:32.080 --> 00:17:36.080]  你要知道五章十節係講緊邊個眾人
[00:17:36.080 --> 00:17:38.720]  你要睇返前面嘅經文
[00:17:38.720 --> 00:17:41.200]  喺處五章一節所講嘅
[00:17:41.200 --> 00:17:44.960]  就係嗰啲而家喺地上搭帳棚
[00:17:44.960 --> 00:17:48.000]  將來會喺天上有永存嘅房屋
[00:17:48.000 --> 00:17:49.520]  係講邊個呀
[00:17:49.520 --> 00:17:52.000]  永存嘅房屋就係天堂
[00:17:52.000 --> 00:17:55.040]  能夠進入天堂嘅係我哋基督徒
[00:17:55.040 --> 00:17:56.960]  五章五節又話
[00:17:56.960 --> 00:18:01.600]  呢啲人係被神有聖靈賞賜畀佢哋
[00:18:01.600 --> 00:18:03.680]  例如都係作憑據
[00:18:03.680 --> 00:18:08.160]  有邊個係畀神係有聖靈賞賜作憑據嘅
[00:18:08.160 --> 00:18:09.680]  係基督徒
[00:18:09.680 --> 00:18:11.920]  喺度五章九節又話
[00:18:11.920 --> 00:18:14.720]  呢啲人無論係身內身外
[00:18:14.720 --> 00:18:18.800]  都會立志向係得主嘅喜悅
[00:18:18.800 --> 00:18:21.840]  世人會唔會希望得到主嘅喜悅呀
[00:18:21.840 --> 00:18:24.080]  唔會呀只有我哋基督徒
[00:18:24.080 --> 00:18:29.360]  所以五章十節所講嘅眾人係所有嘅基督徒
[00:18:29.360 --> 00:18:31.440]  有人話正囉
[00:18:31.440 --> 00:18:35.920]  所有嘅基督徒去到神嘅寶座面前
[00:18:35.920 --> 00:18:37.440]  基督台前
[00:18:37.440 --> 00:18:39.840]  真係好耐我匿埋喺後面
[00:18:39.840 --> 00:18:42.080]  千祈唔好擺我上枱
[00:18:42.080 --> 00:18:45.760]  千祈唔好擺我under the spotlight
[00:18:45.760 --> 00:18:48.160]  但係經文唔係咁講㗎喎
[00:18:48.160 --> 00:18:51.600]  你睇返羅馬書嘅十四章十二節
[00:18:51.600 --> 00:18:56.400]  各人要將自己嘅事在神嘅面前說明
[00:18:56.400 --> 00:19:00.240]  每一個人都要親自單獨咁樣
[00:19:00.240 --> 00:19:06.000]  去到基督台前嚟到係表白嚟到係交代
[00:19:06.000 --> 00:19:09.920]  唔係你可以匿埋喺所有其他嘅人嘅後面
[00:19:09.920 --> 00:19:14.320]  呢個係單獨嚟到係同神嚟到係見面
[00:19:14.320 --> 00:19:16.960]  希望到時神會話
[00:19:16.960 --> 00:19:19.920]  我哋係一個忠心良善嘅僕人
[00:19:19.920 --> 00:19:22.640]  應該得到我哋嘅掌上
[00:19:22.640 --> 00:19:25.120]  但係亦都有可能神會話
[00:19:25.120 --> 00:19:31.440]  你根本係冇盡到你做管家嘅責任
[00:19:31.440 --> 00:19:34.480]  去到神嘅台前基督台前
[00:19:34.480 --> 00:19:38.320]  就係有關我哋係咪一個好嘅管家
[00:19:38.320 --> 00:19:41.440]  唔係我哋可唔可以進入天堂
[00:19:41.440 --> 00:19:44.320]  去到基督台前你已經係進入天堂
[00:19:44.320 --> 00:19:46.800]  爭在你係有冇掌嘅啫
