
[00:00:00.000 --> 00:00:02.480]  小時候在學校已經學到
[00:02:15.200 --> 00:02:16.640]  我們會怎樣呢?
[00:02:16.640 --> 00:02:21.200]  我們就會讚嘆這個建築師的辛勞
[00:02:21.200 --> 00:02:23.280]  他的技巧
[00:02:23.280 --> 00:02:25.080]  他的手工
[00:02:25.360 --> 00:02:27.480]  不過我們不會覺得這是一個神蹟
[00:02:27.480 --> 00:02:28.840]  這是一個奇蹟
[00:02:28.840 --> 00:02:29.920]  是不是?
[00:02:29.920 --> 00:02:31.240]  我們不會覺得
[00:02:31.240 --> 00:02:33.560]  不過如果我跟大家說
[00:02:33.560 --> 00:02:36.320]  建築這個三層樓高的
[00:02:36.320 --> 00:02:38.880]  是一個十歲大的小孩呢?
[00:02:38.880 --> 00:02:40.440]  這樣就不同了
[00:02:40.440 --> 00:02:42.360]  沒有可能的
[00:02:42.360 --> 00:02:44.320]  一個十歲大的小孩
[00:02:44.320 --> 00:02:47.120]  怎麼可以做出這樣的建築物呢?
[00:02:47.120 --> 00:02:48.760]  不過大家有沒有想過
[00:02:48.760 --> 00:02:51.360]  正正是這個不可能
[00:02:51.360 --> 00:02:54.880]  就是決定那個東西是不是一個奇蹟
[00:02:54.880 --> 00:02:56.640]  是不是一個神蹟?
[00:02:56.640 --> 00:02:58.880]  所以當我們去檢討去思考
[00:02:58.880 --> 00:03:02.480]  神在人類裏面
[00:03:02.480 --> 00:03:05.360]  所行過的神蹟奇事的時候
[00:03:05.360 --> 00:03:09.080]  我首先一個很重要要考慮的因素是什麼?
[00:03:09.080 --> 00:03:13.920]  就是當時在神未介入人類歷史之前
[00:03:13.920 --> 00:03:16.080]  人類的光景
[00:03:16.080 --> 00:03:17.080]  是什麼呢?
[00:03:17.080 --> 00:03:18.880]  這是一個很重要我們需要考慮的
[00:03:18.880 --> 00:03:19.960]  我們看看經文
[00:03:19.960 --> 00:03:21.840]  經文一開始的時候
[00:03:21.840 --> 00:03:23.280]  保羅告訴我們
[00:03:23.280 --> 00:03:28.160]  你們都死在過犯罪惡之中
[00:03:28.160 --> 00:03:31.440]  他叫你們活過來
[00:03:31.440 --> 00:03:33.280]  這個他當然是指到神
[00:03:33.280 --> 00:03:34.280]  那麼你們呢?
[00:03:34.280 --> 00:03:35.800]  你們是指到誰呢?
[00:03:35.800 --> 00:03:41.480]  很明顯是指到當時寫信給以弗所書的讀者
[00:03:41.480 --> 00:03:42.120]  是什麼呢?
[00:03:42.120 --> 00:03:46.320]  就是說在以弗所教會裏面的信徒
[00:03:46.320 --> 00:03:49.400]  是重生得救的基督徒
[00:03:49.400 --> 00:03:54.920]  在這群人未成為基督徒之前
[00:03:54.920 --> 00:03:56.000]  保羅就說
[00:03:56.000 --> 00:03:57.600]  那個時候
[00:03:57.600 --> 00:04:01.440]  你們隨從今世的風俗
[00:04:01.440 --> 00:04:05.640]  信服空中掌權者的首領
[00:04:05.640 --> 00:04:08.040]  放縱肉體的私慾
[00:04:08.040 --> 00:04:11.840]  隨從肉體和心中所喜好的去行
[00:04:11.840 --> 00:04:15.760]  如果大家留意短短這兩節的經文
[00:04:15.760 --> 00:04:18.240]  保羅是形容給我們看
[00:04:18.240 --> 00:04:20.760]  一個沒有基督的人生
[00:04:20.760 --> 00:04:28.520]  其實是被三種很厲害的力量所困鎖住的
[00:04:28.520 --> 00:04:33.080]  我們一起看看這三個力量是什麼力量
[00:04:33.080 --> 00:04:39.480]  第一個是世界
[00:04:39.480 --> 00:04:42.240]  保羅說你們在其中行事為人
[00:04:42.240 --> 00:04:44.920]  隨從今世的風俗
[00:04:44.920 --> 00:04:46.920]  很多時候大家要想一想
[00:04:46.920 --> 00:04:50.880]  人總是在某一個時空底下
[00:04:50.880 --> 00:04:55.800]  受著當時當刻的處境
[00:04:55.800 --> 00:04:57.280]  當時的文化
[00:04:57.280 --> 00:04:59.080]  你和什麼人在一起
[00:04:59.080 --> 00:05:01.600]  當時社會的意識形態等等
[00:05:01.600 --> 00:05:04.720]  所有這些事情是影響著的
[00:05:04.720 --> 00:05:07.600]  所有剛才我們所說的東西
[00:05:07.600 --> 00:05:11.400]  其實都是形成了一些外在的壓力
[00:05:11.400 --> 00:05:20.160]  去讓人認同同化當時世代的價值觀
[00:05:20.160 --> 00:05:22.160]  舉個例子
[00:05:22.160 --> 00:05:25.400]  今天如果有人對你很沒禮貌
[00:05:25.400 --> 00:05:28.880]  有人對你不給你面子
[00:05:28.880 --> 00:05:31.160]  不給你面子、不尊重你
[00:05:31.160 --> 00:05:33.160]  你會怎樣?
[00:05:33.160 --> 00:05:43.840]  中國人最喜歡說你對我怎樣我就對你怎樣
[00:05:43.840 --> 00:05:45.240]  你錯了我十五
[00:05:45.240 --> 00:05:47.240]  當然要報復
[00:05:47.240 --> 00:05:52.360]  曾經有一個剛剛讀完神學的牧師出來
[00:05:52.360 --> 00:05:54.360]  去到一個新的教會
[00:05:54.360 --> 00:05:56.960]  去牧羊的教會
[00:05:56.960 --> 00:05:58.960]  去到的時候很熱心
[00:05:58.960 --> 00:06:00.960]  就想著不如我們
[00:06:00.960 --> 00:06:02.960]  有些未信的人在當中
[00:06:02.960 --> 00:06:05.840]  不如我們搞一個報道會
[00:06:05.840 --> 00:06:09.480]  就想著崇拜的題目是我定的
[00:06:09.480 --> 00:06:11.280]  我的責任範圍
[00:06:11.280 --> 00:06:15.880]  所以做了決定而沒有和當時的執事們說
[00:06:15.880 --> 00:06:17.880]  不過他這樣做的時候
[00:06:17.880 --> 00:06:19.880]  就令當中的一個執事很不滿意
[00:06:19.880 --> 00:06:22.360]  你這樣真的不給我面子
[00:06:22.360 --> 00:06:24.880]  這樣的時候就很不開心
[00:06:24.880 --> 00:06:27.880]  我想問大家當你不開心的時候
[00:06:27.880 --> 00:06:31.960]  如果按照聖經的原則應該怎樣處理
[00:06:31.960 --> 00:06:33.960]  當然要跟聖經說
[00:06:33.960 --> 00:06:35.960]  我們要私下跟他說
[00:06:35.960 --> 00:06:39.960]  跟他說的時候不要用對錯的立場
[00:06:39.960 --> 00:06:43.960]  首先要承認他是一個很有熱心傳福音的人
[00:06:43.960 --> 00:06:47.960]  也要提醒他對公的重要性
[00:06:47.960 --> 00:06:51.960]  為了要讓事情得到和解
[00:06:51.960 --> 00:06:53.960]  不過如果不是按照聖經的原則
[00:06:53.960 --> 00:06:55.960]  而是按照世界的原則
[00:06:55.960 --> 00:06:57.960]  會怎樣處理?
[00:06:57.960 --> 00:06:59.960]  你不給我面子
[00:06:59.960 --> 00:07:01.960]  我不看你台戲
[00:07:01.960 --> 00:07:05.960]  這個受到所謂傷害的執事
[00:07:05.960 --> 00:07:12.960]  最後就沒有推廣這個福音主人
[00:07:12.960 --> 00:07:14.960]  當日也沒有出現
[00:07:14.960 --> 00:07:16.960]  不單止沒有出現
[00:07:16.960 --> 00:07:18.960]  還要叫其他人不要出席
[00:07:18.960 --> 00:07:20.960]  所以當然了
[00:07:20.960 --> 00:07:22.960]  這件事情搞得很不開心
[00:07:22.960 --> 00:07:23.960]  丙姐妹
[00:07:23.960 --> 00:07:24.960]  很重要的
[00:07:24.960 --> 00:07:27.960]  我們千萬不要隨從今世的風俗
[00:07:27.960 --> 00:07:29.960]  我們按照聖經的原則做事
[00:07:29.960 --> 00:07:30.960]  第二
[00:07:30.960 --> 00:07:31.960]  保羅告訴我們
[00:07:31.960 --> 00:07:34.960]  我們都要順從空中的掌權者
[00:07:34.960 --> 00:07:36.960]  誰是空中的掌權者?
[00:07:36.960 --> 00:07:37.960]  聖經告訴我們
[00:07:37.960 --> 00:07:40.960]  很清楚就是邪靈
[00:07:40.960 --> 00:07:42.960]  魔鬼
[00:07:42.960 --> 00:07:44.960]  撒旦
[00:07:44.960 --> 00:07:47.960]  使徒彼得在他的經文裡也說過
[00:07:47.960 --> 00:07:52.960]  我們的仇敵魔鬼和嚎叫的獅子
[00:07:52.960 --> 00:07:54.960]  四處遍地遊行
[00:07:54.960 --> 00:07:57.960]  做什麼?不是觀光
[00:07:57.960 --> 00:07:59.960]  是找一些可以吞吃的人
[00:07:59.960 --> 00:08:00.960]  什麼意思?
[00:08:00.960 --> 00:08:02.960]  就是說看看有哪一個人
[00:08:02.960 --> 00:08:04.960]  信心沒那麼堅固的時候
[00:08:04.960 --> 00:08:06.960]  就令他跌倒
[00:08:06.960 --> 00:08:08.960]  在真道上跌倒
[00:08:08.960 --> 00:08:09.960]  我想問大家
[00:08:09.960 --> 00:08:10.960]  你要一個人跌倒
[00:08:10.960 --> 00:08:13.960]  最有效的方法是什麼?
[00:08:13.960 --> 00:08:16.960]  當然是攻擊他最弱的地方
[00:08:16.960 --> 00:08:19.960]  最弱的地方
[00:08:19.960 --> 00:08:24.960]  我們今天所說的攻擊是短板
[00:08:24.960 --> 00:08:27.960]  撒旦知道我們每一個人的短板
[00:08:27.960 --> 00:08:31.960]  你知不知道你自己的短板是什麼?
[00:08:31.960 --> 00:08:34.960]  對於那些可能自我形象比較低
[00:08:34.960 --> 00:08:37.960]  自信不是很高的人
[00:08:37.960 --> 00:08:39.960]  撒旦可能會在耳邊跟我說
[00:08:39.960 --> 00:08:41.960]  你也是沒用的
[00:08:41.960 --> 00:08:45.960]  神怎麼會理你?
[00:08:45.960 --> 00:08:48.960]  你永遠都不會改的
[00:08:48.960 --> 00:08:50.960]  如果你是一些
[00:08:50.960 --> 00:08:51.960]  很多壞習慣
[00:08:51.960 --> 00:08:53.960]  改也改不了
[00:08:53.960 --> 00:08:55.960]  撒旦就會在你耳邊說
[00:08:55.960 --> 00:08:57.960]  個個都是這樣做的
[00:08:57.960 --> 00:08:59.960]  做完這次再說吧
[00:08:59.960 --> 00:09:01.960]  有什麼大不了?
[00:09:01.960 --> 00:09:02.960]  對於那些
[00:09:02.960 --> 00:09:05.960]  經常很容易受到私貪
[00:09:05.960 --> 00:09:07.960]  撒旦可能在你耳邊說
[00:09:07.960 --> 00:09:10.960]  多看一眼吧
[00:09:10.960 --> 00:09:12.960]  做完這次再說吧
[00:09:12.960 --> 00:09:17.960]  沒有人知道的
[00:09:17.960 --> 00:09:19.960]  大家有沒有這種經驗?
[00:09:19.960 --> 00:09:22.960]  沒有,我沒有這種經驗
[00:09:22.960 --> 00:09:24.960]  如果你真的沒有的話
[00:09:24.960 --> 00:09:27.960]  大概你不是被人強
[00:09:27.960 --> 00:09:31.960]  大概你是患了屬靈的弱聽症
[00:09:31.960 --> 00:09:33.960]  聽不到東西
[00:09:33.960 --> 00:09:34.960]  所以大概你需要什麼呢?
[00:09:34.960 --> 00:09:37.960]  你需要安一個屬靈的助聽器
[00:09:37.960 --> 00:09:39.960]  所以大家留心
[00:09:39.960 --> 00:09:42.960]  彼得給過我們的提醒
[00:09:42.960 --> 00:09:45.960]  撒旦真的是遍地遊行的獅子
[00:09:45.960 --> 00:09:47.960]  看看誰可以一口吞了他
[00:09:47.960 --> 00:09:49.960]  他快要吞了我們
[00:09:49.960 --> 00:09:51.960]  第三個
[00:09:51.960 --> 00:09:53.960]  保羅告訴我們
[00:09:53.960 --> 00:09:55.960]  我們都是放縱肉體的私慾
[00:09:55.960 --> 00:09:58.960]  中國人說人總有七情六慾
[00:09:58.960 --> 00:10:00.960]  我相信沒有人反對
[00:10:00.960 --> 00:10:04.960]  神是讓人有身體上
[00:10:04.960 --> 00:10:06.960]  情緒上的需要
[00:10:06.960 --> 00:10:07.960]  這是人性
[00:10:07.960 --> 00:10:10.960]  神從來沒有否認這些人的需要
[00:10:10.960 --> 00:10:12.960]  不過神提醒我們
[00:10:12.960 --> 00:10:15.960]  我們千萬不要放縱這些情慾
[00:10:15.960 --> 00:10:17.960]  身體上的需要
[00:10:17.960 --> 00:10:20.960]  免得反過來這些需要
[00:10:20.960 --> 00:10:22.960]  控制我們
[00:10:22.960 --> 00:10:26.960]  所有我們今天所認知的上癮
[00:10:26.960 --> 00:10:27.960]  有什麼上癮?
[00:10:27.960 --> 00:10:29.960]  毒品上癮
[00:10:29.960 --> 00:10:30.960]  酒精會上癮
[00:10:30.960 --> 00:10:32.960]  賭博都會上癮
[00:10:32.960 --> 00:10:34.960]  性會上癮
[00:10:34.960 --> 00:10:37.960]  種種都是當人放縱他的私慾的時候
[00:10:37.960 --> 00:10:39.960]  就會發生的事情
[00:10:39.960 --> 00:10:41.960]  過去舉個例子
[00:10:41.960 --> 00:10:43.960]  過去我們對一些吸毒的人
[00:10:43.960 --> 00:10:45.960]  上癮的人
[00:10:45.960 --> 00:10:47.960]  我們怎樣來稱呼他們?
[00:10:47.960 --> 00:10:50.960]  我們香港叫他們導友
[00:10:50.960 --> 00:10:52.960]  我們不是排斥這些人
[00:10:52.960 --> 00:10:53.960]  是貶低這些人
[00:10:53.960 --> 00:10:55.960]  我們是在社會的意識形態裡面
[00:10:55.960 --> 00:10:57.960]  我們這樣認定這些人
[00:10:57.960 --> 00:10:58.960]  不過今天
[00:10:58.960 --> 00:11:01.960]  今天我們所吸的毒不是像以前那樣
[00:11:01.960 --> 00:11:03.960]  聽說現在那些是冰毒
[00:11:03.960 --> 00:11:05.960]  那些毒的毒性是厲害很多的
[00:11:05.960 --> 00:11:08.960]  今天叫那些人是什麼人?
[00:11:08.960 --> 00:11:10.960]  不是叫導友
[00:11:10.960 --> 00:11:12.960]  叫喪屍
[00:11:12.960 --> 00:11:16.960]  很多的國家的城市
[00:11:16.960 --> 00:11:19.960]  都有這些喪屍出現
[00:11:19.960 --> 00:11:21.960]  保羅告訴我們
[00:11:21.960 --> 00:11:23.960]  一個很可怕的事實
[00:11:23.960 --> 00:11:25.960]  你們豈不是跟這些人
[00:11:25.960 --> 00:11:28.960]  以前就是跟那些人一樣
[00:11:28.960 --> 00:11:32.960]  豈不是你們都是和他們和別人一樣
[00:11:32.960 --> 00:11:34.960]  這個別人是指什麼?
[00:11:34.960 --> 00:11:38.960]  就是指那些沒有耶穌在生命裡面
[00:11:38.960 --> 00:11:43.960]  對生命失去了應有的掌控
[00:11:43.960 --> 00:11:45.960]  為什麼會這樣?
[00:11:45.960 --> 00:11:47.960]  保羅一針見血就說出來了
[00:11:47.960 --> 00:11:48.960]  為什麼?
[00:11:48.960 --> 00:11:51.960]  因為我們都死在過犯罪惡之中
[00:11:51.960 --> 00:11:53.960]  當然大家要留意
[00:11:53.960 --> 00:11:54.960]  保羅這裡所說的死
[00:11:54.960 --> 00:11:56.960]  並不是指身體上的死亡
[00:11:56.960 --> 00:11:58.960]  我們今天個個都活著
[00:11:58.960 --> 00:11:59.960]  我們沒有死
[00:11:59.960 --> 00:12:02.960]  保羅這裡所說的是靈性上的死
[00:12:02.960 --> 00:12:04.960]  什麼叫靈性上的死?
[00:12:04.960 --> 00:12:06.960]  聖經說得很清楚
[00:12:06.960 --> 00:12:10.960]  靈性的死是指當人和神分開
[00:12:10.960 --> 00:12:12.960]  被阻隔的時候
[00:12:12.960 --> 00:12:15.960]  這個就是靈性上的死
[00:12:15.960 --> 00:12:17.960]  神是生命的源頭
[00:12:17.960 --> 00:12:19.960]  一個人可以生龍活虎
[00:12:19.960 --> 00:12:20.960]  成功一族
[00:12:20.960 --> 00:12:23.960]  但是他仍然可以在靈性上
[00:12:23.960 --> 00:12:24.960]  是無知無覺
[00:12:24.960 --> 00:12:25.960]  一無所知
[00:12:25.960 --> 00:12:28.960]  對神是毫無反應的
[00:12:28.960 --> 00:12:32.960]  人為什麼會和神隔絕呢?
[00:12:32.960 --> 00:12:36.960]  先知以賽亞曾經這樣說過
[00:12:36.960 --> 00:12:40.960]  但你們的罪孽使你們與神隔絕
[00:12:40.960 --> 00:12:46.960]  你們的罪惡使神掩面不聽你們
[00:12:46.960 --> 00:12:49.960]  當我們和神分開的時候
[00:12:49.960 --> 00:12:54.960]  我們就和神完全失去了那個關係
[00:12:54.960 --> 00:12:57.960]  我們不會有任何的興趣
[00:12:57.960 --> 00:12:59.960]  去關心一些屬靈的事情
[00:12:59.960 --> 00:13:03.960]  所以你不要和一些沒有神在心中的人
[00:13:03.960 --> 00:13:05.960]  去覺得他們會祈禱
[00:13:05.960 --> 00:13:06.960]  或者會敬拜
[00:13:06.960 --> 00:13:08.960]  或者是追尋真理
[00:13:08.960 --> 00:13:10.960]  他們沒有這些需要
[00:13:10.960 --> 00:13:15.960]  當人失去了和神的關聯之後
[00:13:15.960 --> 00:13:17.960]  我們每一個人都活在一個
[00:13:17.960 --> 00:13:20.960]  聖經說是被罪所控制的世界
[00:13:20.960 --> 00:13:22.960]  既然是被罪所控制
[00:13:22.960 --> 00:13:24.960]  而我們活在這個世界裡的時候
[00:13:24.960 --> 00:13:26.960]  當然人自然地
[00:13:26.960 --> 00:13:28.960]  就會被罪所控制
[00:13:28.960 --> 00:13:30.960]  這個就是
[00:13:30.960 --> 00:13:35.960]  當我們死在過犯罪惡之中的時候
[00:13:35.960 --> 00:13:37.960]  人的光景就是這樣
[00:13:37.960 --> 00:13:39.960]  不過感恩我
[00:13:39.960 --> 00:13:40.960]  感恩就是
[00:13:40.960 --> 00:13:43.960]  這個並不是人類歷史的終結
[00:13:43.960 --> 00:13:46.960]  如果我們看第四節的時候
[00:13:46.960 --> 00:13:47.960]  第四節
[00:13:47.960 --> 00:13:48.960]  這個保羅說
[00:13:48.960 --> 00:13:49.960]  然而
[00:13:49.960 --> 00:13:54.960]  這個然而是一個很寶貴的連接詞
[00:13:54.960 --> 00:13:58.960]  因為神並沒有容許到死亡
[00:13:58.960 --> 00:14:01.960]  成為人類歷史的句號
[00:14:01.960 --> 00:14:02.960]  並不是
[00:14:02.960 --> 00:14:03.960]  保羅說
[00:14:03.960 --> 00:14:06.960]  由於神的憐憫與愛
[00:14:06.960 --> 00:14:09.960]  他猜險他的獨生子
[00:14:09.960 --> 00:14:11.960]  進入人類的歷史
[00:14:11.960 --> 00:14:12.960]  向罪
[00:14:12.960 --> 00:14:13.960]  向死亡
[00:14:13.960 --> 00:14:15.960]  來宣戰
[00:14:15.960 --> 00:14:16.960]  有一個行動
[00:14:16.960 --> 00:14:19.960]  這個行動就是他的獨生兒子耶穌基督
[00:14:19.960 --> 00:14:22.960]  替罪人死在十字架上面
[00:14:22.960 --> 00:14:24.960]  為什麼要死在十字架上面
[00:14:24.960 --> 00:14:27.960]  以至他可以流出來的血
[00:14:27.960 --> 00:14:29.960]  洗淨人所犯過的罪
[00:14:29.960 --> 00:14:33.960]  以至人可以在罪惡裡面被釋放出來
[00:14:33.960 --> 00:14:34.960]  這個
[00:14:34.960 --> 00:14:40.960]  就是基督徒傳了二千年的福音
[00:14:40.960 --> 00:14:43.960]  保羅告訴我們
[00:14:43.960 --> 00:14:46.960]  當我們面對福音
[00:14:46.960 --> 00:14:48.960]  接受福音的時候
[00:14:48.960 --> 00:14:53.960]  會有三個很清楚的結果
[00:14:53.960 --> 00:14:56.960]  就是與基督一同活過來
[00:14:56.960 --> 00:14:58.960]  與基督一同復活
[00:14:58.960 --> 00:15:01.960]  與基督一同坐在天上
[00:15:01.960 --> 00:15:03.960]  今天讓我們一起看看
[00:15:03.960 --> 00:15:06.960]  這三個領受了福音之後的結果
[00:15:06.960 --> 00:15:07.960]  第一個
[00:15:07.960 --> 00:15:10.960]  與基督一同活過來
[00:15:10.960 --> 00:15:13.960]  當我們死在
[00:15:13.960 --> 00:15:16.960]  我們的罪惡過犯當中的時候
[00:15:16.960 --> 00:15:19.960]  由於神的恩典
[00:15:19.960 --> 00:15:23.960]  和我們在耶穌基督裡面的信心
[00:15:23.960 --> 00:15:24.960]  這裡保羅就是說
[00:15:24.960 --> 00:15:27.960]  我們就會被赦免
[00:15:27.960 --> 00:15:30.960]  以至我們不再與神隔絕
[00:15:30.960 --> 00:15:33.960]  意思就是說我們靈命得到復甦
[00:15:33.960 --> 00:15:37.960]  我們能夠與神恢復溝通
[00:15:37.960 --> 00:15:41.960]  雖然我們肉眼看不到這個改變
[00:15:41.960 --> 00:15:44.960]  但是這是屬靈的事實
[00:15:44.960 --> 00:15:48.960]  所以保羅在羅馬書的六章裡
[00:15:48.960 --> 00:15:51.960]  說到我們
[00:15:51.960 --> 00:15:53.960]  信的人向罪
[00:15:53.960 --> 00:15:55.960]  應當看自己是死的
[00:15:55.960 --> 00:15:58.960]  向神在基督耶穌裡
[00:15:58.960 --> 00:16:01.960]  我們應該看自己是活的
[00:16:01.960 --> 00:16:02.960]  用一個例子
[00:16:02.960 --> 00:16:04.960]  好像一個燈掣
[00:16:04.960 --> 00:16:06.960]  電一直都在那裡
[00:16:06.960 --> 00:16:09.960]  你不開燈就沒電了
[00:16:09.960 --> 00:16:10.960]  你開燈就有電了
[00:16:10.960 --> 00:16:12.960]  就是這麼簡單
[00:16:12.960 --> 00:16:14.960]  意思就是說耶穌基督
[00:16:14.960 --> 00:16:16.960]  我們在耶穌基督裡面的信心
[00:16:16.960 --> 00:16:18.960]  其實就好像開這個電掣一樣
[00:16:18.960 --> 00:16:20.960]  按著的時候
[00:16:20.960 --> 00:16:22.960]  救恩就進入我們的生命
[00:16:22.960 --> 00:16:24.960]  讓我們的靈魂得著甦醒
[00:16:24.960 --> 00:16:26.960]  讓神人之間的阻隔
[00:16:26.960 --> 00:16:28.960]  可以被除去
[00:16:28.960 --> 00:16:31.960]  這個就是與基督一同活過來的意思
[00:16:31.960 --> 00:16:32.960]  第二個
[00:16:32.960 --> 00:16:35.960]  第二個就是與耶穌基督一同復活
[00:16:35.960 --> 00:16:37.960]  不單止神
[00:16:37.960 --> 00:16:39.960]  潔淨了我們的罪
[00:16:39.960 --> 00:16:43.960]  讓我們重新得著屬靈的生命
[00:16:43.960 --> 00:16:45.960]  他們也說
[00:16:45.960 --> 00:16:49.960]  叫我們與基督耶穌一同復活
[00:16:49.960 --> 00:16:50.960]  一同再起來
[00:16:50.960 --> 00:16:52.960]  什麼意思
[00:16:52.960 --> 00:16:54.960]  保羅在羅馬書的六章裡
[00:16:54.960 --> 00:16:57.960]  也有一個較詳細的解釋
[00:16:57.960 --> 00:16:59.960]  保羅在羅馬書這樣說
[00:16:59.960 --> 00:17:03.960]  他說我們藉著進入耶穌的死
[00:17:03.960 --> 00:17:05.960]  和祂一同埋葬
[00:17:05.960 --> 00:17:07.960]  其實就是叫我們一舉一動
[00:17:07.960 --> 00:17:10.960]  有新生的樣式
[00:17:10.960 --> 00:17:13.960]  以致我們可以與祂同活
[00:17:13.960 --> 00:17:15.960]  就好像從死裡復活的人
[00:17:15.960 --> 00:17:16.960]  將自己獻給神
[00:17:16.960 --> 00:17:21.960]  並將肢體作義的器具獻給神
[00:17:21.960 --> 00:17:22.960]  換言之
[00:17:22.960 --> 00:17:25.960]  神不單止賜我們新的屬靈生命
[00:17:25.960 --> 00:17:27.960]  更加重要的
[00:17:27.960 --> 00:17:30.960]  給我們一個新的生命的方向
[00:17:30.960 --> 00:17:33.960]  一個新的生活的方式
[00:17:33.960 --> 00:17:34.960]  換言之
[00:17:34.960 --> 00:17:37.960]  神不單止讓我們與主同活
[00:17:37.960 --> 00:17:41.960]  也讓我們有足夠的能力與恩典
[00:17:41.960 --> 00:17:42.960]  為主而活
[00:17:42.960 --> 00:17:44.960]  一個新的方向
[00:17:44.960 --> 00:17:47.960]  新的生活的內容
[00:17:47.960 --> 00:17:49.960]  第三
[00:17:49.960 --> 00:17:53.960]  與基督一同坐在天上
[00:17:53.960 --> 00:17:55.960]  保羅進一步告訴我們
[00:17:55.960 --> 00:17:57.960]  不單止給我們新的生命
[00:17:57.960 --> 00:18:00.960]  給我們新的生命的方向
[00:18:00.960 --> 00:18:02.960]  現在更加告訴我們
[00:18:02.960 --> 00:18:06.960]  我們與基督一同坐在天上
[00:18:06.960 --> 00:18:07.960]  什麼意思?
[00:18:07.960 --> 00:18:09.960]  你會說牧師坐在天上?
[00:18:09.960 --> 00:18:10.960]  不是吧?
[00:18:10.960 --> 00:18:13.960]  我相信除非你現在是混淆障礙
[00:18:13.960 --> 00:18:14.960]  夢鄉正甜
[00:18:14.960 --> 00:18:17.960]  否則我們都會坐在禮堂
[00:18:17.960 --> 00:18:21.960]  怎麼會與耶穌坐在天上呢?
