
[00:00:00.000 --> 00:00:03.320]  所以這也是我們跨越的系列《使徒行傳》
[00:07:19.360 --> 00:07:21.360]  耶路撒冷是石頭來的
[00:07:21.360 --> 00:07:22.840]  你去耶路撒冷走一走
[00:07:22.840 --> 00:07:25.120]  周圍都是石頭來的
[00:07:25.120 --> 00:07:26.800]  大的、小的
[00:07:26.800 --> 00:07:31.160]  全部這些樓房都是用石頭所建的
[00:07:31.160 --> 00:07:32.320]  詩篇的原意就是說
[00:07:32.320 --> 00:07:34.800]  這些外邦看到石鞍山
[00:07:34.800 --> 00:07:35.840]  看到耶路撒冷的時候
[00:07:35.840 --> 00:07:39.800]  他們就覺得有什麼特別
[00:07:39.800 --> 00:07:42.600]  因為好的石頭都不在耶路撒冷出來
[00:07:42.600 --> 00:07:45.400]  世界上最好的石頭在哪裏出來?
[00:07:45.400 --> 00:07:47.480]  在埃及
[00:07:47.480 --> 00:07:48.320]  是不是?
[00:07:48.320 --> 00:07:49.360]  格蘭麗亞
[00:07:49.360 --> 00:07:53.240]  你平時廚房上面那塊
[00:07:53.240 --> 00:07:55.080]  那塊東西很貴
[00:07:55.080 --> 00:07:56.920]  那些東西在哪裏來的?
[00:07:56.920 --> 00:07:58.360]  很多都是import來的
[00:07:58.360 --> 00:07:58.800]  是不是?
[00:07:58.800 --> 00:07:59.600]  意大利也好
[00:07:59.600 --> 00:08:00.760]  或者其他地方
[00:08:00.760 --> 00:08:02.360]  都不在耶路撒冷出來的
[00:08:02.360 --> 00:08:03.520]  所以外邦就會覺得
[00:08:03.520 --> 00:08:05.680]  這個石鞍山、耶路撒冷這塊石
[00:08:05.680 --> 00:08:06.920]  有什麼了不起?
[00:08:06.920 --> 00:08:07.680]  是不是?
[00:08:07.680 --> 00:08:09.320]  但是詩篇說什麼呢?
[00:08:09.320 --> 00:08:12.760]  上帝偏偏就是選世人所厭惡的
[00:08:12.760 --> 00:08:14.520]  世人所凋棄的東西
[00:08:14.520 --> 00:08:18.640]  看不起的或者看不起的石頭
[00:08:18.640 --> 00:08:20.280]  來作防角石
[00:08:20.280 --> 00:08:22.320]  成為聖殿的地方
[00:08:22.320 --> 00:08:23.600]  所以上帝也會說
[00:08:23.600 --> 00:08:26.360]  就是選石鞍山、孟沙洛
[00:08:26.360 --> 00:08:29.040]  選耶路撒冷作為聖殿的地方
[00:08:29.040 --> 00:08:31.240]  就是救恩在這裏出來
[00:08:31.240 --> 00:08:34.200]  這是詩篇118篇的原意
[00:08:34.200 --> 00:08:40.200]  你看到彼得就將這個句子
[00:08:40.200 --> 00:08:45.360]  118篇就應用在耶穌基督身上
[00:08:45.360 --> 00:08:46.200]  他說
[00:08:46.200 --> 00:08:48.240]  將你們將人所棄的石頭
[00:08:48.240 --> 00:08:49.360]  就指耶穌基督
[00:08:49.360 --> 00:08:51.800]  成為防角石
[00:08:51.800 --> 00:08:53.160]  你們看不起的
[00:08:53.160 --> 00:08:55.400]  它變成救恩的源頭
[00:08:55.400 --> 00:08:58.520]  所以除他以外就別無拯救
[00:08:58.520 --> 00:09:00.280]  誰知原來
[00:09:00.280 --> 00:09:02.080]  耶穌死的地方
[00:09:02.080 --> 00:09:03.960]  和復活的地方
[00:09:03.960 --> 00:09:04.720]  我們叫它什麼?
[00:09:04.720 --> 00:09:06.680]  足留地
[00:09:06.680 --> 00:09:08.280]  Place of Skull
[00:09:08.280 --> 00:09:10.080]  或者Gotham
[00:09:10.080 --> 00:09:12.560]  或者拉丁文叫做Calvary
[00:09:12.560 --> 00:09:14.120]  都是指同一個地方
[00:09:14.120 --> 00:09:16.720]  就是耶穌所死的地方
[00:09:16.720 --> 00:09:19.040]  祂在那裏被釘十字架
[00:09:19.040 --> 00:09:21.360]  然後墳墓復活
[00:09:21.360 --> 00:09:23.840]  今天就是聖墓堂的地方
[00:09:23.840 --> 00:09:25.360]  在耶路撒冷
[00:09:25.360 --> 00:09:28.120]  本身那個地方是一個石礦場
[00:09:28.120 --> 00:09:30.880]  將那些好的石頭已經被人拿走了
[00:09:30.880 --> 00:09:32.440]  那些匠人已經拿走了
[00:09:32.440 --> 00:09:34.320]  剩下來的一個
[00:09:34.320 --> 00:09:35.880]  沒有什麼用的
[00:09:35.880 --> 00:09:38.000]  一個廢的地方
[00:09:38.000 --> 00:09:39.120]  殘廢的
[00:09:39.120 --> 00:09:42.800]  廢荒廢的一個石山
[00:09:42.800 --> 00:09:46.320]  十字架就在那裏發生
[00:09:46.320 --> 00:09:49.640]  耶穌就在那裏被釘死
[00:09:49.640 --> 00:09:51.160]  然後死在那裏復活
[00:09:51.160 --> 00:09:52.280]  成就上帝的救恩
[00:09:52.280 --> 00:09:53.520]  所以彼得就說
[00:09:53.520 --> 00:09:55.360]  你們這群猶太人
[00:09:55.360 --> 00:09:57.480]  在耶路撒冷的宗教的權貴
[00:09:57.480 --> 00:09:58.760]  你們看不起的
[00:09:58.760 --> 00:10:00.160]  耶穌你將祂釘在十字架
[00:10:00.160 --> 00:10:01.720]  上帝就偏偏選
[00:10:01.720 --> 00:10:05.200]  世人看為低等的石頭
[00:10:05.200 --> 00:10:06.200]  耶穌基督
[00:10:06.200 --> 00:10:08.400]  成為救恩
[00:10:08.400 --> 00:10:09.720]  所以四章第十一節
[00:10:09.720 --> 00:10:11.240]  祂說什麼
[00:10:11.240 --> 00:10:14.280]  你們所丟棄的
[00:10:14.280 --> 00:10:16.880]  耶和華揀選了
[00:10:16.880 --> 00:10:19.160]  耶和華揀選十字架
[00:10:19.160 --> 00:10:24.360]  就是耶穌基督作為世人的救恩源頭的地方
[00:10:24.360 --> 00:10:25.520]  講完這篇道
[00:10:25.520 --> 00:10:27.080]  或者一個這樣的回應之後
[00:10:27.080 --> 00:10:29.720]  教會的敵人就做什麼呢
[00:10:29.720 --> 00:10:32.080]  他們就盤問和威嚇祂
[00:10:32.080 --> 00:10:35.480]  然後他們就去這樣回應
[00:10:35.480 --> 00:10:38.160]  就叫祂不要再傳耶穌基督
[00:10:38.160 --> 00:10:40.480]  你不要再搞亂我們的當
[00:10:40.480 --> 00:10:41.960]  因為越來越多人跟你們的時候
[00:10:41.960 --> 00:10:42.760]  我們就不行了
[00:10:42.760 --> 00:10:45.960]  我們社會就會有紛亂
[00:10:45.960 --> 00:10:46.760]  四章第十九節
[00:10:46.760 --> 00:10:48.400]  彼得怎樣回應
[00:10:48.400 --> 00:10:49.520]  彼得和約翰就說
[00:10:49.520 --> 00:10:51.320]  聽從你們這班的權貴
[00:10:51.320 --> 00:10:52.880]  不聽從上帝
[00:10:52.880 --> 00:10:54.520]  在上帝面前合理不合理
[00:10:54.520 --> 00:10:56.640]  你們自己判斷
[00:10:56.640 --> 00:10:57.760]  你們所看見的
[00:10:57.760 --> 00:10:58.600]  我們所看見的
[00:10:58.600 --> 00:10:59.240]  所聽見的
[00:10:59.240 --> 00:11:01.360]  我們不能不說
[00:11:01.360 --> 00:11:04.760]  就是福音我們不能夠不傳
[00:11:04.760 --> 00:11:06.600]  這個就很奇怪
[00:11:06.600 --> 00:11:09.880]  教會當時第一次
[00:11:09.880 --> 00:11:14.240]  被上面的政權和權貴去威脅
[00:11:14.240 --> 00:11:15.320]  上帝怎樣回應
[00:11:15.320 --> 00:11:17.480]  他們怎樣回應
[00:11:17.480 --> 00:11:19.480]  上帝說
[00:11:19.480 --> 00:11:21.600]  將聖靈充滿他們
[00:11:21.600 --> 00:11:24.240]  然後他們更加有膽量
[00:11:24.240 --> 00:11:27.360]  去面對他們的對手
[00:11:27.360 --> 00:11:30.320]  不是做縮頭烏龜
[00:11:30.320 --> 00:11:31.840]  很有趣是吧
[00:11:31.840 --> 00:11:34.560]  然後彼得用一個這樣的回應
[00:11:34.560 --> 00:11:36.520]  我們不會服從人的
[00:11:36.520 --> 00:11:38.920]  我們只會服從上帝
[00:11:38.920 --> 00:11:40.120]  令到彼得聖靈充滿他
[00:11:40.120 --> 00:11:41.320]  更加有能力
[00:11:41.320 --> 00:11:42.480]  繼續去傳福音
[00:11:42.480 --> 00:11:43.920]  繼續去廣東
[00:11:43.920 --> 00:11:45.800]  這個是《小行傳》裡面
[00:11:45.800 --> 00:11:48.520]  所說的神蹟奇事
[00:11:48.520 --> 00:11:50.920]  我們說的這些神蹟奇事
[00:11:50.920 --> 00:11:52.960]  就是我們會很興奮
[00:11:52.960 --> 00:11:55.720]  然後做了不同的事情等等
[00:11:55.720 --> 00:11:56.440]  那些沒有錯
[00:11:56.440 --> 00:11:57.280]  可能都是神蹟奇事
[00:11:57.280 --> 00:11:58.440]  但是最主要
[00:11:58.440 --> 00:11:59.960]  《小行傳》裡面所說的
[00:11:59.960 --> 00:12:01.040]  上帝的工作
[00:12:01.040 --> 00:12:02.160]  真正的工作
[00:12:02.160 --> 00:12:03.840]  祂的聖靈的權能
[00:12:03.840 --> 00:12:05.760]  在哪裡彰顯出來
[00:12:05.760 --> 00:12:07.000]  就是使使使徒
[00:12:07.000 --> 00:12:11.120]  使使教會能夠有能力
[00:12:11.120 --> 00:12:12.960]  更多的能力
[00:12:12.960 --> 00:12:15.400]  來作見證
[00:12:15.400 --> 00:12:17.320]  不是叫我們縮頭烏龜
[00:12:17.320 --> 00:12:19.520]  不是叫我們安逸
[00:12:19.520 --> 00:12:20.600]  而是他們一班人
[00:12:20.600 --> 00:12:24.080]  他們認定上帝是有權能的
[00:12:24.080 --> 00:12:27.080]  但願我們教會都是這樣
[00:12:27.080 --> 00:12:29.560]  今時今日傳福音是難的
[00:12:29.560 --> 00:12:32.080]  當然每個時代都難
[00:12:32.080 --> 00:12:34.640]  但是我們面對不同的難關
[00:12:34.640 --> 00:12:37.000]  但是我們應該怎樣回應呢
[00:12:37.000 --> 00:12:39.880]  或者應該上帝要我們怎樣回應
[00:12:39.880 --> 00:12:41.920]  是不是叫我們要縮起來
[00:12:41.920 --> 00:12:45.680]  然後我們自己安身
[00:12:45.680 --> 00:12:47.120]  那就算了
[00:12:47.120 --> 00:12:47.600]  不是啊
[00:12:47.600 --> 00:12:48.360]  這裡說的
[00:12:48.360 --> 00:12:51.760]  上帝使教會要更加有能力
[00:12:51.760 --> 00:12:53.880]  我們的禱告應該是這樣的
[00:12:53.880 --> 00:12:55.400]  當你遇見有困難的時候
[00:12:55.400 --> 00:12:56.960]  令到你有軟弱的時候
[00:12:56.960 --> 00:12:58.760]  我不知道你怎樣祈禱
[00:12:58.760 --> 00:13:00.280]  你祈禱的就是可能
[00:13:00.280 --> 00:13:01.960]  讓我放假
[00:13:01.960 --> 00:13:03.120]  讓我休息一下
[00:13:03.120 --> 00:13:04.000]  讓我安逸一下
[00:13:04.000 --> 00:13:05.880]  你試試反過來
[00:13:05.880 --> 00:13:08.120]  上帝可不可以給我的能力
[00:13:08.120 --> 00:13:10.800]  讓我能夠繼續向前
[00:13:10.800 --> 00:13:11.720]  故事繼續了
[00:13:11.720 --> 00:13:13.960]  第二十一節
[00:13:13.960 --> 00:13:15.600]  官長為百姓的緣故
[00:13:15.600 --> 00:13:18.720]  想不出任何法子來懲罰他們
[00:13:18.720 --> 00:13:20.560]  那就只好怎樣
[00:13:20.560 --> 00:13:22.240]  就像黑社會一樣
[00:13:22.240 --> 00:13:23.640]  嚇唬他們
[00:13:23.640 --> 00:13:27.160]  然後將他們釋放
[00:13:27.160 --> 00:13:28.400]  因為眾人
[00:13:28.400 --> 00:13:30.880]  百姓都是為了所行的神蹟
[00:13:30.880 --> 00:13:34.320]  然後歸榮耀給上帝
[00:13:34.320 --> 00:13:35.320]  OK
[00:13:35.320 --> 00:13:36.560]  二十三節
[00:13:36.560 --> 00:13:37.520]  兩個人被釋放了
[00:13:37.520 --> 00:13:39.080]  他們就回到自己人的地方
[00:13:39.080 --> 00:13:41.040]  然後將祭司長長老所講的話
[00:13:41.040 --> 00:13:41.880]  告訴他們
[00:13:41.880 --> 00:13:43.320]  他們聽見了之後
[00:13:43.320 --> 00:13:44.360]  就同心合意的
[00:13:44.360 --> 00:13:46.080]  高聲的向上帝
[00:13:46.080 --> 00:13:47.480]  你都可以禱告
[00:13:47.480 --> 00:13:49.520]  但是這個脈絡是什麼
[00:13:49.520 --> 00:13:53.400]  彼得被拘捕
[00:13:53.400 --> 00:13:57.080]  然後被那些公安威嚇
[00:13:57.080 --> 00:13:59.480]  你想想教會同心合意禱告
[00:13:59.480 --> 00:14:00.920]  在二十四節最後
[00:14:00.920 --> 00:14:03.640]  他們同心合意高聲的向上帝
[00:14:03.640 --> 00:14:04.120]  去禱告
[00:14:04.120 --> 00:14:06.520]  你猜他們禱告什麼
[00:14:06.520 --> 00:14:08.240]  你會禱告什麼
[00:14:08.240 --> 00:14:10.720]  如果你牧師被捉了
[00:14:10.720 --> 00:14:14.560]  進去公安那裡
[00:14:14.560 --> 00:14:16.240]  然後進去了兩天
[00:14:16.240 --> 00:14:16.920]  OK
[00:14:16.920 --> 00:14:18.280]  然後被釋放出來
[00:14:18.280 --> 00:14:21.840]  你會高聲向上帝說什麼
[00:14:21.840 --> 00:14:24.360]  為什麼要放他走
[00:14:24.360 --> 00:14:25.840]  你可不可以讓他
[00:14:25.840 --> 00:14:28.840]  多坐兩天讓他休息一下
[00:14:28.840 --> 00:14:30.560]  我不知道你怎麼祈禱
[00:14:30.560 --> 00:14:32.360]  教會怎麼祈禱
[00:14:32.360 --> 00:14:34.760]  通常我們自然的反應就是
[00:14:34.760 --> 00:14:35.240]  OK
[00:14:35.240 --> 00:14:36.320]  他們得到釋放
[00:14:36.320 --> 00:14:37.320]  然後感恩
[00:14:37.320 --> 00:14:38.520]  平安無事
[00:14:38.520 --> 00:14:40.520]  大膽不死
[00:14:40.520 --> 00:14:42.160]  我們真的好了
[00:14:42.160 --> 00:14:43.760]  但是教會怎麼祈禱
[00:14:43.760 --> 00:14:46.680]  我揭曉了二十四節
[00:14:46.680 --> 00:14:48.360]  他們聽見了就同心合意的
[00:14:48.360 --> 00:14:51.400]  向上帝禱告什麼
[00:14:51.400 --> 00:14:55.040]  他說主你是那位創造萬物的
[00:14:55.040 --> 00:14:56.800]  你藉著聖靈託付
[00:14:56.800 --> 00:14:57.640]  你服人咒
[00:14:57.640 --> 00:14:59.920]  我們祖宗大衛曾經說過什麼
[00:14:59.920 --> 00:15:03.880]  外邦一定會反抗的
[00:15:03.880 --> 00:15:07.520]  萬民必定會謀算虛妄的事
[00:15:07.520 --> 00:15:09.600]  地上的君王都站穩了
[00:15:09.600 --> 00:15:11.000]  他們要聚集一齊
[00:15:11.000 --> 00:15:12.720]  來對抗誰
[00:15:12.720 --> 00:15:15.320]  對抗主和主的授高者
