
[00:00:00.000 --> 00:00:07.000]  當頭先幼稚級嘅小朋友去讀主套文
[00:02:32.000 --> 00:02:37.000]  你哋有進步空間嘅
[00:02:37.000 --> 00:02:42.000]  我哋都願仲未係我哋受敬嘅長者
[00:02:42.000 --> 00:02:49.000]  好希望你哋按照聖經嘅教導敬重我哋當中嘅長者
[00:02:49.000 --> 00:02:52.000]  可能佢體力不及我哋
[00:02:52.000 --> 00:02:58.000]  可能佢反應唔及我哋
[00:02:58.000 --> 00:03:01.000]  不過有一日如果上帝容許
[00:03:01.000 --> 00:03:03.000]  我哋都會一樣
[00:03:03.000 --> 00:03:09.000]  如果我今日識得去敬重我哋嘅長者
[00:03:09.000 --> 00:03:13.000]  我哋嘅下一代都會曉得去敬重我哋
[00:03:39.000 --> 00:03:44.000]  敬重耀華我嘅神
[00:03:44.000 --> 00:03:46.000]  跟住迦勒亦都講
[00:03:46.000 --> 00:03:49.000]  耀華照他所應許嘅
[00:03:49.000 --> 00:03:52.000]  使我存活這四十五年
[00:03:52.000 --> 00:03:55.000]  其間以至於人在曠野行走
[00:03:55.000 --> 00:03:59.000]  看呀 現今我八十五歲了
[00:03:59.000 --> 00:04:02.000]  我還是強壯
[00:04:02.000 --> 00:04:06.000]  像摩西打發我去的那一天一樣
[00:04:06.000 --> 00:04:10.000]  無論係爭戰係出入
[00:04:10.000 --> 00:04:13.000]  我嘅力量那時如何
[00:04:13.000 --> 00:04:16.000]  現在還是如何
[00:04:16.000 --> 00:04:20.000]  呢段應許嘅重述
[00:04:20.000 --> 00:04:23.000]  道出一個好重要嘅事實
[00:04:23.000 --> 00:04:29.000]  迦勒一生嘅專心嘅跟從上帝
[00:04:29.000 --> 00:04:34.000]  因此佢雖然年屆八十五歲
[00:04:34.000 --> 00:04:38.000]  佢仍然體會到日子如何
[00:04:38.000 --> 00:04:41.000]  力量也如何
[00:04:41.000 --> 00:04:47.000]  因為迦勒對上帝有一個信靠的心
[00:04:47.000 --> 00:04:50.000]  上帝就仍然使用佢
[00:04:50.000 --> 00:04:53.000]  各位年長的頂姊妹
[00:04:53.000 --> 00:04:56.000]  回顧你過去的大半生
[00:04:56.000 --> 00:05:00.000]  你點評價自己
[00:05:00.000 --> 00:05:03.000]  你能不能夠像吉拉一樣
[00:05:03.000 --> 00:05:10.000]  我一生專心去跟從我們所信嘅上帝
[00:05:10.000 --> 00:05:13.000]  不單從我生活裏面體會
[00:05:13.000 --> 00:05:15.000]  更重要我相信
[00:05:15.000 --> 00:05:18.000]  我哋嘅信靠 我哋嘅信心
[00:05:18.000 --> 00:05:20.000]  係透過我哋是否
[00:05:20.000 --> 00:05:22.000]  真係好似小朋友所唱
[00:05:22.000 --> 00:05:25.000]  天父 我愛禱告
[00:05:25.000 --> 00:05:28.000]  我一生一世都要透過禱告
[00:05:28.000 --> 00:05:31.000]  呈獻我對你嘅信靠
[00:05:31.000 --> 00:05:33.000]  所以年長的頂姊妹
[00:05:33.000 --> 00:05:37.000]  願你嘅一生係一個信仰嘅人生
[00:05:37.000 --> 00:05:41.000]  願你嘅一生係一個信服嘅人生
[00:05:41.000 --> 00:05:44.000]  其中透過你哋嘅禱告
[00:05:44.000 --> 00:05:46.000]  能夠具體嘅反映
[00:05:46.000 --> 00:05:49.000]  路加芬十八章一月八節
[00:05:49.000 --> 00:05:52.000]  係耶穌喺路加芬裏面
[00:05:52.000 --> 00:05:55.000]  其中一段獨有嘅記載
[00:05:55.000 --> 00:05:58.000]  或者講係一個比喻獨有嘅記載
[00:05:58.000 --> 00:06:02.000]  喺個比喻裏面耶穌好清楚嘅去講出
[00:06:02.000 --> 00:06:05.000]  你哋要常常禱告
[00:06:05.000 --> 00:06:07.000]  不可灰心
[00:06:07.000 --> 00:06:09.000]  係對門徒講嘅
[00:06:09.000 --> 00:06:12.000]  嗱呢個嘅吩咐
[00:06:12.000 --> 00:06:15.000]  同當時傳統猶太人嘅做法
[00:06:15.000 --> 00:06:17.000]  係好唔同嘅
[00:06:17.000 --> 00:06:19.000]  當時嘅猶太人
[00:06:19.000 --> 00:06:21.000]  佢哋每日
[00:06:21.000 --> 00:06:23.000]  只有兩件好重要嘅事
[00:06:23.000 --> 00:06:25.000]  就係三次嘅祈禱
[00:06:25.000 --> 00:06:27.000]  佢哋唔會多嘅
[00:06:27.000 --> 00:06:29.000]  因為佢哋觀念嘅裏面
[00:06:29.000 --> 00:06:32.000]  太多上帝覺得厭煩
[00:06:32.000 --> 00:06:34.000]  所以每日三次好固定嘅
[00:06:34.000 --> 00:06:36.000]  唔多又唔少
[00:06:36.000 --> 00:06:39.000]  佢哋亦都會喺祈禱之前
[00:06:39.000 --> 00:06:42.000]  背誦佢哋嘅信仰嘅告白
[00:06:42.000 --> 00:06:44.000]  就好似主圖文一樣
[00:06:44.000 --> 00:06:48.000]  正如佢哋嘅拉比話
[00:06:48.000 --> 00:06:51.000]  祈禱係偉大嘅一件事
[00:06:51.000 --> 00:06:54.000]  勝於一切嘅善行
[00:06:54.000 --> 00:06:56.000]  但係耶穌喺個比喻裏面
[00:06:56.000 --> 00:06:59.000]  好清楚嘅提醒門徒
[00:06:59.000 --> 00:07:01.000]  好清楚嘅提醒今日嘅你同我
[00:07:01.000 --> 00:07:05.000]  祈禱唔係只係每日三次
[00:07:05.000 --> 00:07:07.000]  我相信我哋都有三次掛
[00:07:07.000 --> 00:07:09.000]  早餐午餐晚餐
[00:07:09.000 --> 00:07:12.000]  甚至五次起身瞓覺
[00:07:12.000 --> 00:07:14.000]  如果你三次都冇
[00:07:14.000 --> 00:07:16.000]  五次都冇
[00:07:16.000 --> 00:07:18.000]  你係冇禱告嘞
[00:07:18.000 --> 00:07:20.000]  咁就好愚蠢
[00:07:20.000 --> 00:07:22.000]  我就要為你祈禱啦
[00:07:24.000 --> 00:07:28.000]  耶穌勸勉門徒要常常祈禱
[00:07:28.000 --> 00:07:30.000]  不可灰心
[00:07:30.000 --> 00:07:32.000]  而且喺個比喻裏面
[00:07:32.000 --> 00:07:37.000]  佢引用個例子就講到一個父母官
[00:07:37.000 --> 00:07:39.000]  佢唔怕神
[00:07:39.000 --> 00:07:41.000]  亦都唔尊重人嘅
[00:07:41.000 --> 00:07:44.000]  佢遇到一個寡婦
[00:07:44.000 --> 00:07:46.000]  苦苦嘅哀求佢
[00:07:46.000 --> 00:07:49.000]  因著佢不勝其煩
[00:07:49.000 --> 00:07:53.000]  最終都答應為呢個寡婦申冤
[00:07:53.000 --> 00:07:55.000]  耶穌點解講呢個比喻
[00:07:55.000 --> 00:07:57.000]  引用個例子呢
[00:07:57.000 --> 00:07:59.000]  耶穌係咪要話
[00:07:59.000 --> 00:08:01.000]  只要我哋厚住面皮
[00:08:01.000 --> 00:08:03.000]  唔理咁多
[00:08:03.000 --> 00:08:05.000]  攬住上帝
[00:08:05.000 --> 00:08:07.000]  纏住上帝去祈禱
[00:08:07.000 --> 00:08:09.000]  乜嘢上帝都俾我哋呢
[00:08:09.000 --> 00:08:12.000]  好似猶太人
[00:08:12.000 --> 00:08:15.000]  佢哋好鍾意好重複嘅祈禱文
[00:08:15.000 --> 00:08:17.000]  講完又講
[00:08:17.000 --> 00:08:20.000]  因為喺佢哋當中有個格言就話
[00:08:20.000 --> 00:08:23.000]  二人隨時發出長嘅祈禱
[00:08:23.000 --> 00:08:25.000]  都蒙誰聽
[00:08:25.000 --> 00:08:27.000]  於是有咁長得咁長
[00:08:27.000 --> 00:08:30.000]  跟住我哋其他人就唔係講雅門
[00:08:30.000 --> 00:08:34.000]  其他人心裏面話快啲完啦快啲完啦
[00:08:34.000 --> 00:08:36.000]  點解門徒
[00:08:36.000 --> 00:08:38.000]  同今日我哋要好似耶穌所講
[00:08:38.000 --> 00:08:40.000]  要常常禱告
[00:08:40.000 --> 00:08:42.000]  不可灰心
[00:08:42.000 --> 00:08:44.000]  喺個比喻裏面
[00:08:44.000 --> 00:08:47.000]  我哋可以搵到兩個好重要嘅原因
[00:08:47.000 --> 00:08:49.000]  第一方面
[00:08:49.000 --> 00:08:52.000]  因為禱告係我哋基督徒嘅權柄
[00:08:52.000 --> 00:08:54.000]  同埋我哋嘅需要
[00:08:54.000 --> 00:08:57.000]  頂姐妹原來當我哋信耶穌嘅時候
[00:08:57.000 --> 00:09:00.000]  耶穌已經將個禱告嘅權柄賜畀我哋
[00:09:00.000 --> 00:09:02.000]  點解呀
[00:09:02.000 --> 00:09:04.000]  因為由我信耶穌開始
[00:09:04.000 --> 00:09:08.000]  我哋同上帝建立咗一個好親密嘅關係
[00:09:08.000 --> 00:09:12.000]  第一樣嘅關係就係一個父子父女嘅關係
[00:09:12.000 --> 00:09:14.000]  你知唔知㗎
[00:09:14.000 --> 00:09:16.000]  原來我哋信耶穌嘅時候
[00:09:16.000 --> 00:09:18.000]  我哋嘅上帝就係我哋嘅天父
[00:09:18.000 --> 00:09:20.000]  我哋就係上帝嘅兒女
[00:09:20.000 --> 00:09:22.000]  就像詩人話
[00:09:22.000 --> 00:09:25.000]  早晨你必聽我嘅聲音
[00:09:25.000 --> 00:09:28.000]  早晨我必向你陳明我嘅心意
[00:09:28.000 --> 00:09:30.000]  並要警醒
[00:09:30.000 --> 00:09:34.000]  我哋每日都會好
[00:09:34.000 --> 00:09:36.000]  如果我哋同父母住嘅
[00:09:36.000 --> 00:09:38.000]  我哋一早起身見到父母
[00:09:38.000 --> 00:09:40.000]  我哋都會同父母打招呼係咪呀
[00:09:40.000 --> 00:09:42.000]  我哋父母都好希望我哋做仔女嘅
[00:09:42.000 --> 00:09:44.000]  會同佢打招呼講一聲早晨
[00:09:44.000 --> 00:09:46.000]  呢個人之常情
[00:09:46.000 --> 00:09:49.000]  因為我哋係父與兒女嘅關係
[00:09:49.000 --> 00:09:50.000]  所以弟兄姊妹
[00:09:50.000 --> 00:09:53.000]  我哋禱告係好自然嘅
[00:09:53.000 --> 00:09:56.000]  因為禱告就係我哋同天父一個嘅交談
[00:09:56.000 --> 00:09:59.000]  上帝好希望聽到我哋同佢講說話
[00:09:59.000 --> 00:10:03.000]  我哋都好願意將我哋每日嘅需要
[00:10:03.000 --> 00:10:05.000]  對上帝嘅感恩
[00:10:05.000 --> 00:10:07.000]  透過禱告話畀上帝聽
[00:10:07.000 --> 00:10:11.000]  上帝唔單止係我哋嘅父母
[00:10:11.000 --> 00:10:12.000]  天父
[00:10:12.000 --> 00:10:14.000]  上帝更加係我哋嘅主
[00:10:14.000 --> 00:10:16.000]  係我哋嘅神
[00:10:16.000 --> 00:10:17.000]  正如詩人都話
[00:10:17.000 --> 00:10:19.000]  你是我嘅主
[00:10:19.000 --> 00:10:22.000]  我嘅好處不在你以外
[00:10:22.000 --> 00:10:23.000]  因為佢係我嘅主
[00:10:23.000 --> 00:10:25.000]  我哋有責任點呀
[00:10:25.000 --> 00:10:30.000]  透過禱告將我哋所需要嘅話畀佢聽
[00:10:30.000 --> 00:10:32.000]  好似報告
[00:10:32.000 --> 00:10:35.000]  正如我哋今日要報告一啲嘅事情
[00:10:35.000 --> 00:10:38.000]  畀我哋嘅上司畀我哋老闆一樣
[00:10:38.000 --> 00:10:40.000]  既然天父係我哋嘅主
[00:10:40.000 --> 00:10:44.000]  我哋有冇將我哋嘅心意
[00:10:44.000 --> 00:10:46.000]  將我哋嘅計劃
[00:10:46.000 --> 00:10:47.000]  將我哋想做嘅
[00:10:47.000 --> 00:10:48.000]  上帝呀
[00:10:48.000 --> 00:10:50.000]  我今日好想做某啲嘢
[00:10:50.000 --> 00:10:52.000]  你覺得好唔好呀
[00:10:52.000 --> 00:10:54.000]  你話畀我聽啦
[00:10:54.000 --> 00:10:56.000]  你認為好我就做
[00:10:56.000 --> 00:10:58.000]  你唔喜悅我就唔做
[00:10:58.000 --> 00:11:01.000]  因為你是我嘅主
[00:11:01.000 --> 00:11:03.000]  所以禱告係好自然
[00:11:03.000 --> 00:11:07.000]  係好需要嘅事情
[00:11:07.000 --> 00:11:10.000]  另外一篇詩嘅詩人亦都話畀你聽
[00:11:10.000 --> 00:11:11.000]  而又話神呀
[00:11:11.000 --> 00:11:13.000]  你係我嘅神
[00:11:13.000 --> 00:11:16.000]  係我救恩嘅力量嚟嘅
[00:11:16.000 --> 00:11:18.000]  我哋嘅上帝唔單止係我嘅主
[00:11:18.000 --> 00:11:19.000]  係我哋嘅父
[00:11:19.000 --> 00:11:20.000]  係我哋嘅天父
[00:11:20.000 --> 00:11:23.000]  佢更加係我哋隨時嘅幫助
[00:11:23.000 --> 00:11:25.000]  特別每日嘅生活充滿挑戰
[00:11:25.000 --> 00:11:27.000]  好多嘢我哋做唔到嘅
[00:11:27.000 --> 00:11:29.000]  好多嘢我哋佛力嘅
[00:11:29.000 --> 00:11:31.000]  我哋需要呢位救恩嘅力量
[00:11:31.000 --> 00:11:33.000]  成為我哋嘅幫助
[00:11:33.000 --> 00:11:37.000]  所以禱告係上帝畀我哋最好嘅禮物
[00:11:37.000 --> 00:11:40.000]  好似父母畀我哋一張咩呀
[00:11:40.000 --> 00:11:41.000]  附屬卡
[00:11:41.000 --> 00:11:44.000]  你鍾意點用就點用啦
[00:11:44.000 --> 00:11:45.000]  就係咁有福氣
[00:11:45.000 --> 00:11:46.000]  但係好多時候
[00:11:46.000 --> 00:11:49.000]  我哋將祈禱呢個附屬卡點呀
[00:11:49.000 --> 00:11:53.000]  收埋咗都唔知擺喺邊度添囉
[00:11:53.000 --> 00:11:55.000]  記得拎返出嚟囉
[00:11:55.000 --> 00:11:57.000]  因為我哋同上帝
[00:11:57.000 --> 00:12:01.000]  有一個好親密嘅關係
[00:12:01.000 --> 00:12:04.000]  昔日嘅猶太王
[00:12:04.000 --> 00:12:07.000]  佢哋同上帝應該好親密嘅關係
[00:12:07.000 --> 00:12:10.000]  可可惜當我哋遇到困難危機嘅時候
[00:12:10.000 --> 00:12:12.000]  佢哋最先嘅唔係求救神
[00:12:12.000 --> 00:12:15.000]  而係求救佢哋認為可靠嘅
[00:12:15.000 --> 00:12:17.000]  其他嘅皇帝
[00:12:17.000 --> 00:12:19.000]  就好似阿薩王
[00:12:19.000 --> 00:12:21.000]  當佢遇到危難嘅時候
[00:12:21.000 --> 00:12:23.000]  佢竟然求救阿南王
[00:12:23.000 --> 00:12:26.000]  以致佢要受苦受難
[00:12:26.000 --> 00:12:28.000]  呢個係一個負面
[00:12:28.000 --> 00:12:30.000]  一個好大嘅提醒
[00:12:30.000 --> 00:12:32.000]  各位兄妹
[00:12:32.000 --> 00:12:34.000]  我哋要上上祈禱
[00:12:34.000 --> 00:12:36.000]  因為呢個係我哋嘅權柄
[00:12:36.000 --> 00:12:38.000]  係我哋同上帝關係
[00:12:38.000 --> 00:12:41.000]  一個好自然嘅一個行為
[00:12:41.000 --> 00:12:42.000]  另一方面
[00:12:42.000 --> 00:12:44.000]  係因為我哋已經活在
[00:12:44.000 --> 00:12:46.000]  一個人子來嘅時候
[00:12:46.000 --> 00:12:48.000]  喺十八章八節
[00:12:48.000 --> 00:12:50.000]  人子來嘅時候
[00:12:50.000 --> 00:12:52.000]  意思係乜嘢呢
[00:12:52.000 --> 00:12:54.000]  意思就係一個末世嘅日子
[00:12:54.000 --> 00:12:56.000]  耶穌返嚟嘅日子近了
[00:12:56.000 --> 00:12:59.000]  喺一段末世嘅日子裏面
[00:12:59.000 --> 00:13:01.000]  信徒嘅靈性係冷淡嘅
[00:13:01.000 --> 00:13:03.000]  信徒你同我
[00:13:03.000 --> 00:13:05.000]  亦都面對好大嘅逼迫
[00:13:05.000 --> 00:13:06.000]  點解呢
[00:13:06.000 --> 00:13:07.000]  正如耶穌佢都
[00:13:07.000 --> 00:13:09.000]  喺佢臨終嘅禱告裏面話
[00:13:09.000 --> 00:13:13.000]  世界同我係有分別嘅
[00:13:13.000 --> 00:13:15.000]  我係唔屬於世界嘅
[00:13:15.000 --> 00:13:18.000]  所以世人係恨我嘅
[00:13:18.000 --> 00:13:20.000]  因此
[00:13:20.000 --> 00:13:22.000]  佢都要透過禱告
[00:13:22.000 --> 00:13:24.000]  話畀我哋知道
[00:13:24.000 --> 00:13:27.000]  我哋屬於佢嘅兒女
[00:13:27.000 --> 00:13:29.000]  我哋願意跟從佢嘅信徒
[00:13:29.000 --> 00:13:32.000]  世界同我哋都冇任何相干
[00:13:32.000 --> 00:13:35.000]  世界嘅人都會恨我哋
[00:13:35.000 --> 00:13:37.000]  所以我哋面對逼迫
[00:13:37.000 --> 00:13:39.000]  係好自然嘅
[00:13:39.000 --> 00:13:40.000]  好可惜
[00:13:40.000 --> 00:13:42.000]  因為好多時候
[00:13:42.000 --> 00:13:44.000]  我哋都愛呢個世界
[00:13:44.000 --> 00:13:47.000]  我哋為咗追求世界對我哋嘅認同
[00:13:47.000 --> 00:13:49.000]  為咗追求呢個世界嘅吸引
[00:13:49.000 --> 00:13:52.000]  我哋嘅心漸漸冷淡
[00:13:52.000 --> 00:13:54.000]  所以我哋更加要
[00:13:54.000 --> 00:13:57.000]  常常祈禱好好祈禱
[00:13:57.000 --> 00:13:59.000]  再次警醒
[00:13:59.000 --> 00:14:01.000]  靠神嘅幫助
[00:14:01.000 --> 00:14:07.000]  去持守表現我哋對主嘅忠誠
[00:14:07.000 --> 00:14:10.000]  環顧今日嘅社會
[00:14:10.000 --> 00:14:13.000]  好多事係令我哋困惑不安
[00:14:13.000 --> 00:14:16.000]  令我哋憤怒
[00:14:16.000 --> 00:14:18.000]  同時間
[00:14:18.000 --> 00:14:22.000]  就好似保羅係羅馬書所講
[00:14:22.000 --> 00:14:24.000]  神就任憑佢哋做
[00:14:24.000 --> 00:14:27.000]  放縱可羞恥嘅情慾
[00:14:27.000 --> 00:14:30.000]  佢哋既然故意不認識神
[00:14:30.000 --> 00:14:33.000]  神就任憑佢哋存邪逼嘅心
[00:14:33.000 --> 00:14:36.000]  行嗰些不合理嘅事
[00:14:36.000 --> 00:14:38.000]  今日呢個世界
[00:14:38.000 --> 00:14:41.000]  係一個自大自我
[00:14:41.000 --> 00:14:44.000]  活逆上帝嘅時候
[00:14:44.000 --> 00:14:46.000]  所以耶穌都
[00:14:46.000 --> 00:14:49.000]  已經一早已經禱告提醒
[00:14:49.000 --> 00:14:51.000]  佢哋佢嘅門徒
[00:14:51.000 --> 00:14:54.000]  要警醒禱告
[00:14:54.000 --> 00:14:56.000]  聖經話
[00:14:56.000 --> 00:14:58.000]  主嚟到門徒嗰度
[00:14:58.000 --> 00:15:00.000]  見佢哋都睡著了
[00:15:00.000 --> 00:15:02.000]  就對比得話
[00:15:02.000 --> 00:15:04.000]  怎麼樣
[00:15:04.000 --> 00:15:07.000]  你不能夠同我警醒片刻嗎
[00:15:07.000 --> 00:15:09.000]  總要警醒禱告
[00:15:09.000 --> 00:15:11.000]  免得入了迷惑
[00:15:11.000 --> 00:15:13.000]  頂姊妹
[00:15:13.000 --> 00:15:15.000]  今日呢個時代
[00:15:15.000 --> 00:15:18.000]  係一個充滿迷惑嘅時代
[00:15:18.000 --> 00:15:21.000]  世界多姿多彩
[00:15:21.000 --> 00:15:24.000]  物質好多嘅吸引
[00:15:24.000 --> 00:15:26.000]  此事而非道理
[00:15:26.000 --> 00:15:28.000]  充斥喺坊間
[00:15:28.000 --> 00:15:31.000]  甚至喺教會圈子嘅裏面
[00:15:31.000 --> 00:15:33.000]  我哋真係需要好似耶穌都
[00:15:33.000 --> 00:15:35.000]  嘅勸勉
[00:15:35.000 --> 00:15:37.000]  我哋要警醒禱告
[00:15:37.000 --> 00:15:38.000]  所以頂姊妹
[00:15:38.000 --> 00:15:40.000]  我哋要上上禱告
[00:15:40.000 --> 00:15:41.000]  不可灰心
[00:15:41.000 --> 00:15:44.000]  係因為人子來嘅時候
[00:15:44.000 --> 00:15:48.000]  到了
[00:15:48.000 --> 00:15:50.000]  基督徒而家係面對一個
[00:15:50.000 --> 00:15:52.000]  反基督教勢力
[00:15:52.000 --> 00:15:55.000]  同埋同志運動群體挑戰嘅
[00:15:55.000 --> 00:15:57.000]  一個時刻
[00:15:57.000 --> 00:15:59.000]  嗰啲反基督教嘅勢力
[00:15:59.000 --> 00:16:02.000]  或者同志運動嘅人
[00:16:02.000 --> 00:16:04.000]  佢會指責我哋基督徒
[00:16:04.000 --> 00:16:08.000]  時時站喺一個道德嘅高地
[00:16:08.000 --> 00:16:11.000]  只係曉得用聖經
[00:16:11.000 --> 00:16:13.000]  嚟到去責備
[00:16:13.000 --> 00:16:16.000]  一啲我哋認為唔合真理嘅事
[00:16:16.000 --> 00:16:18.000]  佢哋甚至認為我哋
[00:16:18.000 --> 00:16:20.000]  係喺度歧視緊一啲嘅人
[00:16:20.000 --> 00:16:23.000]  因為我哋會話同性婚姻
[00:16:23.000 --> 00:16:25.000]  同性戀係罪係唔啱嘅
[00:16:25.000 --> 00:16:28.000]  佢哋覺得呢啲係呢啲係你哋講嘅啫
[00:16:28.000 --> 00:16:30.000]  你哋都歧視緊
[00:16:30.000 --> 00:16:32.000]  講緊你哋自己嘅嘢
[00:16:32.000 --> 00:16:34.000]  但我相信
[00:16:34.000 --> 00:16:37.000]  我哋絕大部分嘅頂姊妹
[00:16:37.000 --> 00:16:40.000]  我哋都係只係基於對真理嘅認同
[00:16:40.000 --> 00:16:42.000]  我哋更加相信同性婚姻
[00:16:42.000 --> 00:16:45.000]  所帶嚟嘅影響係深遠嘅
[00:16:45.000 --> 00:16:48.000]  所以我哋必須要發聲
[00:16:48.000 --> 00:16:51.000]  加上聖經俾我哋教導
[00:16:51.000 --> 00:16:52.000]  我好相信
[00:16:52.000 --> 00:16:55.000]  我哋絕大部分嘅基督徒頂姊妹
[00:16:55.000 --> 00:16:58.000]  我哋都唔會針對任何人
[00:16:58.000 --> 00:17:02.000]  就算佢哋真係呢方面嘅傾向
[00:17:02.000 --> 00:17:04.000]  我哋都唔係針對人
[00:17:04.000 --> 00:17:07.000]  而係我哋要指出呢啲係罪
[00:17:07.000 --> 00:17:11.000]  因為我哋好深深相信一樣嘢
[00:17:11.000 --> 00:17:13.000]  我哋曾幾何時
[00:17:13.000 --> 00:17:18.000]  甚至現在都只不過係一個蒙恩嘅罪人
[00:17:18.000 --> 00:17:20.000]  但好可惜
[00:17:20.000 --> 00:17:22.000]  佢哋敵對基督教嘅勢力嘅人
[00:17:22.000 --> 00:17:24.000]  佢哋統治運動嘅人
[00:17:24.000 --> 00:17:28.000]  佢哋卻可以不留餘地嘅態度
[00:17:28.000 --> 00:17:30.000]  用粗鄙嘅言辭
[00:17:30.000 --> 00:17:33.000]  嚟形容基督教同埋基督徒
[00:17:33.000 --> 00:17:35.000]  我哋心裏面好唔開心
[00:17:35.000 --> 00:17:39.000]  因為佢哋好明顯係冤枉我哋
[00:17:39.000 --> 00:17:42.000]  扭曲事實
[00:17:42.000 --> 00:17:44.000]  頂姐妹
[00:17:44.000 --> 00:17:46.000]  好多新聞話畀你聽
[00:17:46.000 --> 00:17:48.000]  世界已經容不下
[00:17:48.000 --> 00:17:52.000]  從神而來真理嘅聲音
[00:17:52.000 --> 00:17:54.000]  逆向歧視
[00:17:54.000 --> 00:17:56.000]  已經發生
[00:17:56.000 --> 00:17:58.000]  喺我哋社會嘅裏面
[00:17:58.000 --> 00:18:00.000]  博弈神嘅事
[00:18:00.000 --> 00:18:02.000]  擺在我哋眼前
[00:18:02.000 --> 00:18:05.000]  我哋屬神嘅兒女
[00:18:05.000 --> 00:18:10.000]  我哋正係面對漸漸明顯嘅信仰挑戰
[00:18:10.000 --> 00:18:12.000]  考驗甚至迫迫
[00:18:12.000 --> 00:18:15.000]  我哋已經係一個末世嘅時代
[00:18:15.000 --> 00:18:18.000]  根據《馬頭福音》廿四章記載
[00:18:18.000 --> 00:18:22.000]  耶穌話人會彼此嘅恨惡
[00:18:22.000 --> 00:18:25.000]  好遮假先知會起來
[00:18:25.000 --> 00:18:27.000]  迷惑多人
[00:18:27.000 --> 00:18:30.000]  不法嘅事係會增多
[00:18:30.000 --> 00:18:32.000]  許多嘅人嘅愛心
[00:18:32.000 --> 00:18:35.000]  漸漸嘅冷淡
[00:18:35.000 --> 00:18:37.000]  同唔同意呀
[00:18:37.000 --> 00:18:38.000]  我哋嘅愛心
[00:18:38.000 --> 00:18:41.000]  係漸漸嘅冷淡
[00:18:41.000 --> 00:18:44.000]  明明係紅色優先坐嘅
[00:18:44.000 --> 00:18:46.000]  不過就唔係優先畀
[00:18:46.000 --> 00:18:48.000]  有優先人去坐
[00:18:48.000 --> 00:18:50.000]  係我優先去坐
[00:18:50.000 --> 00:18:53.000]  坐咗就坐到落車
[00:18:53.000 --> 00:18:57.000]  愛心漸漸冷淡
[00:18:57.000 --> 00:18:59.000]  可能你話牧師
