
[00:00:00.000 --> 00:00:01.820]  國慶弟兄姊妹主禮平安
[00:02:08.280 --> 00:02:09.560]  請一個工人在家
[00:02:09.560 --> 00:02:13.240]  你好像多一個人幫助你
[00:02:13.240 --> 00:02:14.760]  但回過頭來又怎樣呢?
[00:02:14.760 --> 00:02:18.080]  這個人是看著
[00:02:18.080 --> 00:02:25.880]  來到某程度是把你自己關鎖在裏面
[00:02:25.880 --> 00:02:30.040]  好像有人把貴族的物品
[00:02:30.040 --> 00:02:32.960]  或者家裏不夠大
[00:02:32.960 --> 00:02:34.800]  放不下
[00:02:34.800 --> 00:02:41.000]  把貴族的物品放在保險箱
[00:02:41.000 --> 00:02:43.480]  放在迷你倉等等
[00:02:43.480 --> 00:02:46.920]  你開始擁有這件物件
[00:02:46.920 --> 00:02:49.320]  但你真的想去看它
[00:02:49.320 --> 00:02:54.440]  或者想去使用、觀看等等的時候
[00:02:54.440 --> 00:02:57.240]  你要勞師動眾去到銀行
[00:02:57.240 --> 00:02:58.640]  去到某個地方
[00:02:58.640 --> 00:03:00.640]  即是拿它出來
[00:03:00.640 --> 00:03:03.200]  你才看得到
[00:03:03.200 --> 00:03:04.800]  你好像擁有了它
[00:03:04.800 --> 00:03:09.840]  但好像這些東西不在你身邊
[00:03:09.840 --> 00:03:12.200]  在你鎖住某些東西的時候
[00:03:12.200 --> 00:03:15.440]  你自以為好好地可以保護它
[00:03:15.440 --> 00:03:19.480]  但同時也是把自己關鎖起來
[00:03:19.480 --> 00:03:23.080]  心鎖就是指我們人心裏面
[00:03:23.080 --> 00:03:25.000]  有一道鎖
[00:03:25.000 --> 00:03:29.960]  你不打開就永遠走不出來
[00:03:29.960 --> 00:03:36.080]  人往往是被自己所設置的枷鎖來限制
[00:03:36.080 --> 00:03:38.080]  不知道你同不同意
[00:03:38.080 --> 00:03:40.080]  或者你不察覺的
[00:03:40.080 --> 00:03:43.640]  在你心靈裏面
[00:03:43.640 --> 00:03:48.360]  有些不想願意面對的過去
[00:03:48.360 --> 00:03:52.120]  有些不想願意遙恕的人
[00:03:52.120 --> 00:03:55.720]  有些恨錯難翻的決定
[00:03:55.720 --> 00:03:58.520]  或者在某個時刻、某個時空裏面
[00:03:58.520 --> 00:04:02.480]  有些經歷和經驗、記憶
[00:04:02.480 --> 00:04:05.480]  你被它捆鎖在裏面
[00:04:05.480 --> 00:04:07.480]  你以為已經過了
[00:04:07.480 --> 00:04:09.480]  但夜難人靜
[00:04:09.480 --> 00:04:11.480]  在某個時刻
[00:04:11.480 --> 00:04:13.480]  這些記憶
[00:04:13.480 --> 00:04:15.480]  好像坐一次潮水一樣
[00:04:15.480 --> 00:04:17.480]  來湧現
[00:04:17.480 --> 00:04:19.480]  將你關鎖起來
[00:04:19.480 --> 00:04:22.760]  今日是這個聖殿
[00:04:22.760 --> 00:04:24.760]  今日是安息日
[00:04:24.760 --> 00:04:25.760]  在聖殿裏面
[00:04:25.760 --> 00:04:27.760]  照常都是人山人海
[00:04:27.760 --> 00:04:29.760]  即是滿了守節
[00:04:29.760 --> 00:04:31.760]  來到獻祭的人
[00:04:31.760 --> 00:04:33.760]  我如常來到
[00:04:33.760 --> 00:04:35.760]  被人抬到
[00:04:35.760 --> 00:04:40.760]  來近聖殿五院陽門的地方
[00:04:40.760 --> 00:04:43.760]  這是一個叫「畢氏大辭寺」
[00:04:43.760 --> 00:04:47.760]  原來的文字是講恩典之家
[00:04:47.760 --> 00:04:50.760]  旁邊有五個郎子
[00:04:50.760 --> 00:04:53.760]  擠滿了我的病患
[00:04:53.760 --> 00:04:55.760]  有騎腿的
[00:04:55.760 --> 00:04:57.760]  有盲眼的
[00:04:57.760 --> 00:04:59.760]  有身體枯乾的
[00:04:59.760 --> 00:05:01.760]  很痛斥的地方
[00:05:01.760 --> 00:05:03.760]  就是這些人
[00:05:03.760 --> 00:05:05.760]  我們都是病號
[00:05:05.760 --> 00:05:07.760]  被社會公認為
[00:05:07.760 --> 00:05:09.760]  邊緣人
[00:05:09.760 --> 00:05:11.760]  不完整
[00:05:11.760 --> 00:05:13.760]  行動不便
[00:05:13.760 --> 00:05:15.760]  不潔淨的
[00:05:15.760 --> 00:05:17.760]  但這裡是恩典之家
[00:05:17.760 --> 00:05:19.760]  都是等待恩典
[00:05:19.760 --> 00:05:21.760]  但等不到的人
[00:05:21.760 --> 00:05:23.760]  盼望得到潔淨
[00:05:23.760 --> 00:05:25.760]  卻是因為身體不潔
[00:05:25.760 --> 00:05:27.760]  未能夠進入聖殿
[00:05:27.760 --> 00:05:31.760]  望著聖殿的門
[00:05:31.760 --> 00:05:33.760]  我們望門輕嘆
[00:05:33.760 --> 00:05:35.760]  為什麼我們會在這裡呢?
[00:05:35.760 --> 00:05:37.760]  包括我這個
[00:05:37.760 --> 00:05:40.760]  癱瘓了三十八年的人
[00:05:40.760 --> 00:05:43.760]  人總是要有希望
[00:05:43.760 --> 00:05:45.760]  要有活下去的理由
[00:05:45.760 --> 00:05:48.760]  縱使這個希望是微小
[00:05:48.760 --> 00:05:50.760]  不知為何
[00:05:50.760 --> 00:05:52.760]  在某個時間
[00:05:52.760 --> 00:05:54.760]  坊間流傳一個傳說
[00:05:54.760 --> 00:05:57.760]  就說「畢氏大辭寺」裏面的水
[00:05:57.760 --> 00:05:59.760]  在動的時間
[00:05:59.760 --> 00:06:01.760]  是天使下去攪動
[00:06:01.760 --> 00:06:03.760]  這是一個恩典時刻
[00:06:03.760 --> 00:06:06.760]  當無論是什麼病患
[00:06:06.760 --> 00:06:09.760]  他患了什麼絕症等等
[00:06:09.760 --> 00:06:11.760]  只要那個人
[00:06:11.760 --> 00:06:13.760]  只要是第一個人
[00:06:13.760 --> 00:06:15.760]  下到祠裏面
[00:06:15.760 --> 00:06:17.760]  給水一浸
[00:06:17.760 --> 00:06:19.760]  他就能夠康復
[00:06:19.760 --> 00:06:21.760]  這個傳聞一傳十
[00:06:21.760 --> 00:06:23.760]  十傳百
[00:06:23.760 --> 00:06:25.760]  不斷有各樣患病的人
[00:06:25.760 --> 00:06:27.760]  慕名而來
[00:06:27.760 --> 00:06:31.760]  令到這裡激昂得水洩不通
[00:06:31.760 --> 00:06:33.760]  起初我來到這裡的時候
[00:06:33.760 --> 00:06:35.760]  我都是滿懷希望
[00:06:35.760 --> 00:06:39.760]  但是每次帶著希望來
[00:06:39.760 --> 00:06:41.760]  帶著失望的
[00:06:41.760 --> 00:06:43.760]  來到被抬走
[00:06:43.760 --> 00:06:45.760]  日復日
[00:06:45.760 --> 00:06:47.760]  月復月
[00:06:47.760 --> 00:06:49.760]  年復年
[00:06:49.760 --> 00:06:51.760]  無止境的等待
[00:06:51.760 --> 00:06:53.760]  就好像無盡的黑夜
[00:06:53.760 --> 00:06:55.760]  無盡頭
[00:06:55.760 --> 00:06:57.760]  漫天黑暗
[00:06:57.760 --> 00:07:01.760]  起初見到水動的時間
[00:07:01.760 --> 00:07:03.760]  我見到機會來了
[00:07:03.760 --> 00:07:05.760]  但沒有人幫我下水
[00:07:05.760 --> 00:07:07.760]  我連爬帶滾
[00:07:07.760 --> 00:07:09.760]  用盡全力
[00:07:09.760 --> 00:07:11.760]  想去下水
[00:07:11.760 --> 00:07:13.760]  就快到達了
[00:07:13.760 --> 00:07:15.760]  誰知被人先下水
[00:07:15.760 --> 00:07:17.760]  有一次池水攪動
[00:07:17.760 --> 00:07:19.760]  遇到好心的人幫我
[00:07:19.760 --> 00:07:21.760]  協助我
[00:07:21.760 --> 00:07:23.760]  來下水
[00:07:23.760 --> 00:07:25.760]  到了
[00:07:25.760 --> 00:07:27.760]  這次還不是我
[00:07:27.760 --> 00:07:29.760]  誰知只差一步
[00:07:29.760 --> 00:07:31.760]  被人捷足先登
[00:07:31.760 --> 00:07:33.760]  機會就在眼前
[00:07:33.760 --> 00:07:35.760]  但我把握不到
[00:07:35.760 --> 00:07:37.760]  或者輪不到我
[00:07:37.760 --> 00:07:39.760]  那種無奈
[00:07:39.760 --> 00:07:41.760]  失望
[00:07:41.760 --> 00:07:43.760]  整晚甚至一段時間
[00:07:43.760 --> 00:07:45.760]  都失眠
[00:07:45.760 --> 00:07:47.760]  既然都沒有希望
[00:07:47.760 --> 00:07:51.760]  為什麼還要來到這個傷心地呢?
[00:07:53.760 --> 00:07:55.760]  可能是習慣
[00:07:55.760 --> 00:07:57.760]  亦都沒有地方去
[00:07:57.760 --> 00:07:59.760]  更加
[00:07:59.760 --> 00:08:01.760]  我要來維持生計
[00:08:01.760 --> 00:08:05.760]  要靠行乞來維生
[00:08:05.760 --> 00:08:07.760]  每一個透過陽門
[00:08:07.760 --> 00:08:09.760]  進入聖殿的人
[00:08:09.760 --> 00:08:11.760]  都是匆匆而過的
[00:08:11.760 --> 00:08:13.760]  但有時有些
[00:08:13.760 --> 00:08:15.760]  善心的人
[00:08:15.760 --> 00:08:17.760]  向我們作出救濟
[00:08:17.760 --> 00:08:19.760]  讓我們的病患
[00:08:19.760 --> 00:08:21.760]  能夠可以活下去
[00:08:21.760 --> 00:08:23.760]  今天是安息日
[00:08:23.760 --> 00:08:25.760]  人潮來得很快
[00:08:25.760 --> 00:08:27.760]  突然間
[00:08:27.760 --> 00:08:29.760]  人群裏面擠湧了一個人
[00:08:29.760 --> 00:08:31.760]  他不像周圍的人
[00:08:31.760 --> 00:08:33.760]  那麼匆忙
[00:08:33.760 --> 00:08:35.760]  他一面走一面演講
[00:08:35.760 --> 00:08:37.760]  他在講解聖經
[00:08:37.760 --> 00:08:39.760]  我看他走過來
[00:08:39.760 --> 00:08:41.760]  我以為
[00:08:41.760 --> 00:08:43.760]  有善心的人來到了
[00:08:43.760 --> 00:08:45.760]  我以為他會
[00:08:45.760 --> 00:08:47.760]  拿錢出來
[00:08:47.760 --> 00:08:49.760]  救濟我們
[00:08:49.760 --> 00:08:51.760]  誰知道他看了我很久
[00:08:51.760 --> 00:08:53.760]  他的眼神
[00:08:53.760 --> 00:08:55.760]  充滿了憐憫
[00:08:55.760 --> 00:08:57.760]  慢慢走過來
[00:08:57.760 --> 00:08:59.760]  不像其他人
[00:08:59.760 --> 00:09:01.760]  那麼匆忙
[00:09:01.760 --> 00:09:03.760]  亦不像其他人扔下錢就算了
[00:09:03.760 --> 00:09:05.760]  他向我講
[00:09:05.760 --> 00:09:07.760]  他問我
[00:09:07.760 --> 00:09:11.760]  你想不想好起來?
[00:09:11.760 --> 00:09:13.760]  對於這個問題
[00:09:13.760 --> 00:09:15.760]  我實在不懂回答
[00:09:15.760 --> 00:09:17.760]  我不懂得
[00:09:17.760 --> 00:09:19.760]  我不懂得給反應
[00:09:19.760 --> 00:09:21.760]  我病了三十八年
[00:09:21.760 --> 00:09:23.760]  我不斷問自己問題
[00:09:23.760 --> 00:09:27.760]  我可不可以好起來?
[00:09:27.760 --> 00:09:29.760]  心裏的苦澀
[00:09:29.760 --> 00:09:31.760]  委屈
[00:09:31.760 --> 00:09:33.760]  不甘
[00:09:33.760 --> 00:09:35.760]  不甘心
[00:09:35.760 --> 00:09:37.760]  一下子就湧上了心頭
[00:09:37.760 --> 00:09:39.760]  如果我不想好起來
[00:09:39.760 --> 00:09:41.760]  我來這裏幹什麼?
[00:09:41.760 --> 00:09:43.760]  好
[00:09:43.760 --> 00:09:45.760]  心裏有團火
[00:09:45.760 --> 00:09:47.760]  流出來
[00:09:47.760 --> 00:09:49.760]  先生
[00:09:49.760 --> 00:09:51.760]  我在池水浴的時間
[00:09:51.760 --> 00:09:53.760]  沒有人陪我下水
[00:09:53.760 --> 00:09:55.760]  我連爬帶滾想下水的時間
[00:09:55.760 --> 00:09:57.760]  有其他人快過我
[00:09:57.760 --> 00:10:01.760]  我一次又一次的努力
[00:10:01.760 --> 00:10:05.760]  一次又一次的失敗
[00:10:05.760 --> 00:10:09.760]  機會就在我面前流走了
[00:10:09.760 --> 00:10:11.760]  我情緒一下子爆發
[00:10:11.760 --> 00:10:13.760]  不可收拾
[00:10:13.760 --> 00:10:17.760]  當我想繼續退苦水的時間
[00:10:17.760 --> 00:10:19.760]  眼前的人向我下了三道的命令
[00:10:19.760 --> 00:10:21.760]  起身
[00:10:21.760 --> 00:10:23.760]  拿你的玉紙
[00:10:23.760 --> 00:10:25.760]  走吧
[00:10:25.760 --> 00:10:27.760]  我看到他鼓勵
[00:10:27.760 --> 00:10:29.760]  堅定
[00:10:29.760 --> 00:10:31.760]  帶著權柄的眼神
[00:10:31.760 --> 00:10:33.760]  突然間心裏的鬱悶
[00:10:33.760 --> 00:10:35.760]  一掃而空
[00:10:35.760 --> 00:10:37.760]  我嘗試來到他起身
[00:10:37.760 --> 00:10:39.760]  我竟然可以起到身
[00:10:39.760 --> 00:10:41.760]  我拿著這個玉紙
[00:10:41.760 --> 00:10:43.760]  我的家當
[00:10:43.760 --> 00:10:45.760]  我的保障
[00:10:45.760 --> 00:10:47.760]  我就起身走了
[00:10:47.760 --> 00:10:49.760]  我得到醫治了
[00:10:49.760 --> 00:10:51.760]  躺了三十八年
[00:10:51.760 --> 00:10:53.760]  居然可以重新來到他行澳
[00:10:53.760 --> 00:10:55.760]  好像做夢一樣
[00:10:55.760 --> 00:10:57.760]  我進到這個聖殿
[00:10:57.760 --> 00:10:59.760]  這個平時我只能看到
[00:10:59.760 --> 00:11:01.760]  進不去的地方
[00:11:01.760 --> 00:11:03.760]  我流下喜樂的眼淚
[00:11:03.760 --> 00:11:05.760]  當我在聖殿
[00:11:05.760 --> 00:11:07.760]  重遇這個人的時間
[00:11:07.760 --> 00:11:09.760]  我心開了
[00:11:09.760 --> 00:11:11.760]  我的眼睛
[00:11:11.760 --> 00:11:13.760]  看得到
[00:11:13.760 --> 00:11:15.760]  意識到這個人不簡單
[00:11:15.760 --> 00:11:17.760]  原來他就是
[00:11:17.760 --> 00:11:19.760]  近來被人傳頌
[00:11:19.760 --> 00:11:21.760]  的大人物耶穌
[00:11:21.760 --> 00:11:25.760]  鍾仁東的評價
[00:11:25.760 --> 00:11:27.760]  是很壞參半
[00:11:27.760 --> 00:11:29.760]  沒有怪責他能夠
[00:11:29.760 --> 00:11:31.760]  行使這個神蹟
[00:11:31.760 --> 00:11:33.760]  有醫治的權柄
[00:11:33.760 --> 00:11:35.760]  他跟我說既然
[00:11:35.760 --> 00:11:37.760]  好了就不要再犯罪
[00:11:37.760 --> 00:11:39.760]  否則
[00:11:39.760 --> 00:11:41.760]  更加凶險的事
[00:11:41.760 --> 00:11:43.760]  就會來到
[00:11:43.760 --> 00:11:45.760]  他的說話就像
[00:11:45.760 --> 00:11:47.760]  無故神蹤提醒我
[00:11:47.760 --> 00:11:49.760]  不單只要關注這個身體
[00:11:49.760 --> 00:11:51.760]  也要關注和神的關係
[00:11:51.760 --> 00:11:53.760]  當他的眼神
[00:11:53.760 --> 00:11:55.760]  看著我的時候
[00:11:55.760 --> 00:11:57.760]  我腦海裏面
[00:11:57.760 --> 00:11:59.760]  湧現我以前曾經
[00:11:59.760 --> 00:12:01.760]  一幕幕犯過的過犯
[00:12:01.760 --> 00:12:03.760]  在我腦海裏
[00:12:03.760 --> 00:12:05.760]  我覺得自殘
[00:12:05.760 --> 00:12:07.760]  和形跪
[00:12:07.760 --> 00:12:09.760]  在他溫柔的眼中
[00:12:09.760 --> 00:12:11.760]  我看見
[00:12:11.760 --> 00:12:13.760]  寬恕和醫治
[00:12:13.760 --> 00:12:17.760]  失望
[00:12:17.760 --> 00:12:19.760]  對於我們當中
[00:12:19.760 --> 00:12:21.760]  每個人來說
[00:12:21.760 --> 00:12:23.760]  都是陌生
[00:12:23.760 --> 00:12:25.760]  當你用盡努力
[00:12:25.760 --> 00:12:27.760]  來追車
[00:12:27.760 --> 00:12:29.760]  無論是巴士還是地鐵
[00:12:29.760 --> 00:12:31.760]  你以為追到了
[00:12:31.760 --> 00:12:33.760]  誰知就是在門口
[00:12:33.760 --> 00:12:35.760]  你排了一個小巴
[00:12:35.760 --> 00:12:37.760]  他現在是十六座
[00:12:37.760 --> 00:12:39.760]  你排到去數
[00:12:39.760 --> 00:12:41.760]  剛剛前面那個人比你快
[00:12:41.760 --> 00:12:43.760]  明明你是十六個
[00:12:43.760 --> 00:12:45.760]  他就排在你前面
[00:12:45.760 --> 00:12:47.760]  你是怎樣等下一輛才可以上車
[00:12:47.760 --> 00:12:49.760]  等
[00:12:49.760 --> 00:12:51.760]  十六個人來排隊
[00:12:51.760 --> 00:12:53.760]  上舊人才可以走
[00:12:53.760 --> 00:12:57.760]  差了一步
[00:12:57.760 --> 00:12:59.760]  可能差了十分八分鐘
[00:12:59.760 --> 00:13:01.760]  開始是更遠的時間
[00:13:03.760 --> 00:13:05.760]  我早前也有說過
[00:13:05.760 --> 00:13:07.760]  這件事
[00:13:07.760 --> 00:13:09.760]  五堂是怎樣
[00:13:09.760 --> 00:13:11.760]  如果當中
[00:13:11.760 --> 00:13:13.760]  足球的發燒友
[00:13:13.760 --> 00:13:15.760]  可能已經想好
[00:13:15.760 --> 00:13:17.760]  明天早上
[00:13:17.760 --> 00:13:19.760]  或者今晚早點睡覺
[00:13:19.760 --> 00:13:21.760]  或者三五之幾
[00:13:21.760 --> 00:13:23.760]  來約人
[00:13:23.760 --> 00:13:25.760]  明天凌晨三點來看球賽
[00:13:25.760 --> 00:13:27.760]  是甚麼
[00:13:27.760 --> 00:13:29.760]  看看有沒有人反應
[00:13:29.760 --> 00:13:31.760]  歐洲國家盃
[00:13:31.760 --> 00:13:33.760]  還是英國對意大利
[00:13:33.760 --> 00:13:35.760]  很多人說
[00:13:35.760 --> 00:13:37.760]  終於等到
[00:13:37.760 --> 00:13:39.760]  等了多久
[00:13:39.760 --> 00:13:41.760]  等了55年
[00:13:41.760 --> 00:13:43.760]  因為英國
[00:13:43.760 --> 00:13:45.760]  自從1966年
[00:13:45.760 --> 00:13:47.760]  主辦世界盃
[00:13:47.760 --> 00:13:49.760]  在倫敦舉辦
[00:13:49.760 --> 00:13:51.760]  從來沒有拿過一個
[00:13:51.760 --> 00:13:53.760]  冠軍
[00:13:53.760 --> 00:13:57.760]  就算是世界盃
[00:13:57.760 --> 00:13:59.760]  最厲害
[00:13:59.760 --> 00:14:01.760]  也只能進入四強
[00:14:01.760 --> 00:14:03.760]  等了這麼久
[00:14:03.760 --> 00:14:05.760]  等了55年
[00:14:05.760 --> 00:14:07.760]  終於等到了
[00:14:07.760 --> 00:14:09.760]  我自小也看英超
[00:14:09.760 --> 00:14:11.760]  所以我們覺得
[00:14:11.760 --> 00:14:13.760]  很有熟悉
[00:14:13.760 --> 00:14:15.760]  或者覺得
[00:14:15.760 --> 00:14:17.760]  某程度上
[00:14:17.760 --> 00:14:19.760]  也會捧場
[00:14:19.760 --> 00:14:21.760]  誰知道
[00:14:21.760 --> 00:14:23.760]  對手是意大利
[00:14:23.760 --> 00:14:25.760]  近來四場
[00:14:25.760 --> 00:14:27.760]  英國也輸給意大利
[00:14:27.760 --> 00:14:29.760]  沒有贏
[00:14:29.760 --> 00:14:31.760]  你看看
[00:14:31.760 --> 00:14:33.760]  英國隊
[00:14:33.760 --> 00:14:35.760]  背負了多大的
[00:14:35.760 --> 00:14:37.760]  期望
[00:14:37.760 --> 00:14:39.760]  等了55年
[00:14:39.760 --> 00:14:41.760]  還要主場
[00:14:41.760 --> 00:14:43.760]  來到溫布頓
[00:14:43.760 --> 00:14:45.760]  比賽
[00:14:45.760 --> 00:14:47.760]  背負了整個國家
[00:14:47.760 --> 00:14:49.760]  背負了很多人的
[00:14:49.760 --> 00:14:51.760]  期望
[00:14:51.760 --> 00:14:53.760]  多大的壓力
[00:14:53.760 --> 00:14:55.760]  如果一個閃失
[00:14:57.760 --> 00:14:59.760]  你覺得
[00:14:59.760 --> 00:15:01.760]  壓力是多大
[00:15:01.760 --> 00:15:03.760]  我們說
[00:15:03.760 --> 00:15:05.760]  期望越大
[00:15:05.760 --> 00:15:07.760]  有時也會失望
[00:15:07.760 --> 00:15:09.760]  越大
[00:15:09.760 --> 00:15:11.760]  我們曾經患病
[00:15:11.760 --> 00:15:13.760]  一點也不好受
[00:15:13.760 --> 00:15:15.760]  你扭傷腳不方便
[00:15:15.760 --> 00:15:17.760]  行動不便
[00:15:17.760 --> 00:15:19.760]  手弄傷要人幫你
[00:15:19.760 --> 00:15:21.760]  你也覺得很煩
[00:15:21.760 --> 00:15:23.760]  要人照顧
[00:15:23.760 --> 00:15:25.760]  低聲下氣
[00:15:25.760 --> 00:15:27.760]  一次病病了多久
[00:15:27.760 --> 00:15:31.760]  我以前也經常咳嗽
[00:15:31.760 --> 00:15:33.760]  人們跟我說
[00:15:33.760 --> 00:15:35.760]  你咳夠100天了嗎
[00:15:35.760 --> 00:15:37.760]  咳到
[00:15:37.760 --> 00:15:39.760]  吃了中藥
[00:15:39.760 --> 00:15:41.760]  吃了抗生素
[00:15:41.760 --> 00:15:43.760]  吃了三期抗生素
[00:15:43.760 --> 00:15:45.760]  吃到不想吃
[00:15:45.760 --> 00:15:47.760]  也是一樣
[00:15:47.760 --> 00:15:49.760]  我當時的感覺是想死
[00:15:49.760 --> 00:15:51.760]  當我們觀察
[00:15:51.760 --> 00:15:53.760]  這段經文時
[00:15:53.760 --> 00:15:55.760]  很奇怪
[00:15:55.760 --> 00:15:57.760]  耶穌來問
[00:15:57.760 --> 00:15:59.760]  這個病人
[00:15:59.760 --> 00:16:01.760]  你想不想康復
[00:16:01.760 --> 00:16:03.760]  我們看到
[00:16:03.760 --> 00:16:05.760]  這個就是今天的題目
[00:16:05.760 --> 00:16:07.760]  我們要解開
[00:16:07.760 --> 00:16:09.760]  心的枷鎖
[00:16:09.760 --> 00:16:11.760]  首先第一點
[00:16:11.760 --> 00:16:13.760]  我們需要
[00:16:13.760 --> 00:16:15.760]  心的醫治
[00:16:15.760 --> 00:16:17.760]  耶穌看到這個病人
[00:16:17.760 --> 00:16:19.760]  癱瘓了38年
[00:16:19.760 --> 00:16:21.760]  他第一句說話
[00:16:21.760 --> 00:16:23.760]  你要痊癒嗎
[00:16:23.760 --> 00:16:25.760]  假如
[00:16:25.760 --> 00:16:27.760]  用今天的角度
[00:16:27.760 --> 00:16:29.760]  我們不舒服
[00:16:29.760 --> 00:16:31.760]  去看街診或私人診所
[00:16:31.760 --> 00:16:33.760]  最少也要排一個小時
[00:16:33.760 --> 00:16:35.760]  約你九點
[00:16:35.760 --> 00:16:37.760]  不要九點去
[00:16:37.760 --> 00:16:39.760]  因為九點去已經看到
[00:16:39.760 --> 00:16:41.760]  十個八個人在裡面
[00:16:41.760 --> 00:16:43.760]  已經在等
[00:16:43.760 --> 00:16:45.760]  你早點去
[00:16:45.760 --> 00:16:47.760]  可能九點開門
[00:16:47.760 --> 00:16:49.760]  九點去到
[00:16:49.760 --> 00:16:51.760]  已經有人在門口排隊
[00:16:51.760 --> 00:16:53.760]  還未進去
[00:16:53.760 --> 00:16:55.760]  診所還未開
[00:16:55.760 --> 00:16:57.760]  等人開門進去
[00:16:57.760 --> 00:16:59.760]  等了一個小時
[00:16:59.760 --> 00:17:01.760]  終於到診室
[00:17:01.760 --> 00:17:03.760]  醫生見你坐下
[00:17:03.760 --> 00:17:05.760]  第一句不是問你哪裡不舒服
[00:17:05.760 --> 00:17:07.760]  是問你想不想康復
[00:17:07.760 --> 00:17:09.760]  你有什麼反應
[00:17:09.760 --> 00:17:11.760]  等了一個小時
[00:17:11.760 --> 00:17:13.760]  你問我是否想康復
[00:17:13.760 --> 00:17:15.760]  不是問我哪裡不舒服
[00:17:15.760 --> 00:17:17.760]  不是問我
[00:17:17.760 --> 00:17:19.760]  有什麼不舒服
[00:17:19.760 --> 00:17:21.760]  是問我想不想康復
[00:17:21.760 --> 00:17:23.760]  很粗俗很粗鄙
[00:17:23.760 --> 00:17:25.760]  你是不是在耍我
[00:17:25.760 --> 00:17:27.760]  問我康不康復
[00:17:27.760 --> 00:17:29.760]  這個癱瘓了
[00:17:29.760 --> 00:17:31.760]  三十八年的人
[00:17:31.760 --> 00:17:33.760]  來到這個不事大的池子
[00:17:33.760 --> 00:17:35.760]  天天被人抬過來
[00:17:35.760 --> 00:17:37.760]  是否真的不想康復
[00:17:37.760 --> 00:17:39.760]  不想康復怎會來
[00:17:39.760 --> 00:17:41.760]  我們真的妙問妙答
[00:17:41.760 --> 00:17:43.760]  但同時
[00:17:43.760 --> 00:17:45.760]  不承認自己的病人
[00:17:45.760 --> 00:17:47.760]  有時候我們都不想痊癒
[00:17:47.760 --> 00:17:49.760]  或者我們怕得到痊癒
[00:17:49.760 --> 00:17:53.760]  或者我們都不想
[00:17:53.760 --> 00:17:55.760]  面對這個事實的真相
[00:17:55.760 --> 00:17:57.760]  就好像那些人
[00:17:57.760 --> 00:17:59.760]  喝醉酒
[00:17:59.760 --> 00:18:01.760]  永遠都說什麼
[00:18:01.760 --> 00:18:03.760]  我沒有醉
[00:18:03.760 --> 00:18:07.760]  喝醉我不是真的
[00:18:07.760 --> 00:18:09.760]  已經醉到
[00:18:09.760 --> 00:18:11.760]  但我不會說自己是醉
[00:18:11.760 --> 00:18:13.760]  當真正的病患來到
[00:18:13.760 --> 00:18:15.760]  有時候我都覺得
[00:18:15.760 --> 00:18:17.760]  面對這個狀況
[00:18:17.760 --> 00:18:19.760]  我們不肯面對和承認
