
[00:00:00.000 --> 00:00:03.960]  多謝剛才林牧師介紹的小書
[00:01:45.760 --> 00:01:46.760]  如果我們祈求的時候
[00:01:46.760 --> 00:01:48.760]  上帝不聽
[00:01:48.760 --> 00:01:49.760]  那為什麼要祈禱呢?
[00:01:49.760 --> 00:01:53.760]  我嘗試將問題這樣解釋一下
[00:01:53.760 --> 00:01:56.760]  滿有主權的上帝
[00:01:56.760 --> 00:02:00.760]  會不會因為人的祈求而改變他的心意呢?
[00:02:00.760 --> 00:02:03.760]  上帝已經從永遠看到
[00:02:03.760 --> 00:02:07.760]  永遠定了很多他的決定
[00:02:07.760 --> 00:02:12.760]  這些決定會不會因為人的祈禱而改變呢?
[00:02:12.760 --> 00:02:13.760]  而更加困難的是
[00:02:13.760 --> 00:02:17.760]  在聖經裡面找到兩種例子都有
[00:02:17.760 --> 00:02:23.760]  摩西祈禱想入迦南在摩西自己回述的時間
[00:02:23.760 --> 00:02:24.760]  上帝說罷了
[00:02:24.760 --> 00:02:25.760]  不要再說了
[00:02:25.760 --> 00:02:28.760]  你怎麼祈禱都不能進去
[00:02:28.760 --> 00:02:30.760]  上帝的旨意不會改變的
[00:02:30.760 --> 00:02:32.760]  不過希西加呢?
[00:02:32.760 --> 00:02:35.760]  希西加本來就是要離開世界了
[00:02:35.760 --> 00:02:38.760]  但是當他向上帝哭求的時候
[00:02:38.760 --> 00:02:40.760]  上帝給他多十五年命
[00:02:40.760 --> 00:02:42.760]  似乎上帝已定的旨意
[00:02:42.760 --> 00:02:45.760]  又因為希西加的祈求而得到改變
[00:02:45.760 --> 00:02:47.760]  所以你看到兩方面的例子
[00:02:47.760 --> 00:02:50.760]  和兩方面的教導似乎都有
[00:02:50.760 --> 00:02:52.760]  有些經文說上帝是不會改變的
[00:02:52.760 --> 00:02:55.760]  有些經文說上帝是隨聽人祈禱的
[00:02:55.760 --> 00:02:57.760]  那怎麼將它們合在一起呢?
[00:02:57.760 --> 00:03:00.760]  或者試試這樣說
[00:03:00.760 --> 00:03:02.760]  如果我們答案是
[00:03:02.760 --> 00:03:06.760]  沒有主權的上帝會因為人的祈禱而改變呢?
[00:03:06.760 --> 00:03:10.760]  那我們的神豈不是變了阿拉丁燈神?
[00:03:10.760 --> 00:03:11.760]  即是很有能力
[00:03:11.760 --> 00:03:12.760]  不過出來的時候
[00:03:12.760 --> 00:03:14.760]  主人有什麼吩咐呢?
[00:03:14.760 --> 00:03:19.760]  好似是聽從人的意思而實踐祂的大立
[00:03:19.760 --> 00:03:23.760]  那還算不算上帝有主權呢?
[00:03:23.760 --> 00:03:27.760]  如果說上帝是不會改變的
[00:03:27.760 --> 00:03:30.760]  那問題是為什麼我們要祈禱呢?
[00:03:30.760 --> 00:03:34.760]  對我在這個成長的過程裡
[00:03:34.760 --> 00:03:36.760]  我覺得最難理解的就是
[00:03:36.760 --> 00:03:39.760]  無所不知的上帝
[00:03:39.760 --> 00:03:42.760]  為什麼祂要我們祈禱呢?
[00:03:42.760 --> 00:03:44.760]  特別是在登山寶訓裡的一段
[00:03:44.760 --> 00:03:46.760]  祂說你們祈求不要障礙幫人
[00:03:46.760 --> 00:03:48.760]  用許多重複的說話
[00:03:48.760 --> 00:03:51.760]  以為話多了就必蒙誰聽
[00:03:51.760 --> 00:03:55.760]  不要以為說多、囉嗦或者很狠切
[00:03:55.760 --> 00:03:57.760]  上帝就會聽
[00:03:57.760 --> 00:03:58.760]  聖經說
[00:03:58.760 --> 00:04:00.760]  耶穌說:你們不可下罰他們
[00:04:00.760 --> 00:04:03.760]  因為你們沒有祈求以先
[00:04:03.760 --> 00:04:08.760]  你們所需要的你們的父祖已知道了
[00:04:08.760 --> 00:04:11.760]  你們未曾開口祈求以先神知道了
[00:04:11.760 --> 00:04:14.760]  那為什麼還要祈禱呢?
[00:04:14.760 --> 00:04:16.760]  是不是像小朋友那樣嘔吐了?
[00:04:16.760 --> 00:04:18.760]  如果上帝什麼都知道
[00:04:18.760 --> 00:04:19.760]  還未開口
[00:04:19.760 --> 00:04:20.760]  上帝知道
[00:04:20.760 --> 00:04:22.760]  那為什麼還要祈禱呢?
[00:04:22.760 --> 00:04:24.760]  我記得有一段時間
[00:04:24.760 --> 00:04:26.760]  特別是我中學階段
[00:04:26.760 --> 00:04:29.760]  我對這個問題有很多迷惑
[00:04:29.760 --> 00:04:31.760]  為什麼呢?
[00:04:31.760 --> 00:04:33.760]  特別是在馬太坊的經文裡
[00:04:33.760 --> 00:04:35.760]  我更加難理解
[00:04:35.760 --> 00:04:38.760]  所以我索性不祈禱
[00:04:38.760 --> 00:04:40.760]  我不知道為什麼要祈禱
[00:04:40.760 --> 00:04:42.760]  祈禱的行動是什麼意思呢?
[00:04:42.760 --> 00:04:44.760]  但不祈禱不是很好
[00:04:44.760 --> 00:04:46.760]  所以我當時自我安慰
[00:04:46.760 --> 00:04:48.760]  不如背《主禱文》
[00:04:48.760 --> 00:04:50.760]  《主禱文》是最完美的祈禱
[00:04:50.760 --> 00:04:51.760]  你知也好、不知也好
[00:04:51.760 --> 00:04:52.760]  你懂也好、不懂也好
[00:04:52.760 --> 00:04:53.760]  總之你照樣背
[00:04:53.760 --> 00:04:54.760]  上帝叫我們背
[00:04:54.760 --> 00:04:56.760]  照樣祈禱
[00:04:56.760 --> 00:04:58.760]  還24小時有效
[00:04:58.760 --> 00:04:59.760]  上午背一次
[00:04:59.760 --> 00:05:01.760]  然後整天不背
[00:05:01.760 --> 00:05:04.760]  原因就是我不知道為什麼要祈禱
[00:05:04.760 --> 00:05:05.760]  上帝說
[00:05:05.760 --> 00:05:07.760]  你未祈禱才知道
[00:05:07.760 --> 00:05:10.760]  祂不會改變的 為什麼要祈禱呢?
[00:05:10.760 --> 00:05:13.760]  這就是困擾我很多年的時間
[00:05:13.760 --> 00:05:14.760]  一個問題
[00:05:14.760 --> 00:05:15.760]  我相信
[00:05:15.760 --> 00:05:16.760]  可能在弟兄姊妹當中
[00:05:16.760 --> 00:05:18.760]  也許也有類似的掙扎
[00:05:18.760 --> 00:05:20.760]  或者這麼說
[00:05:20.760 --> 00:05:23.760]  我猜教會沒有很認真去取得
[00:05:23.760 --> 00:05:25.760]  這個祈禱的權柄
[00:05:25.760 --> 00:05:28.760]  可能也和這個問題有關係
[00:05:28.760 --> 00:05:30.760]  為什麼要祈禱?
[00:05:30.760 --> 00:05:32.760]  如果你真的相信
[00:05:32.760 --> 00:05:34.760]  祈禱 make the difference
[00:05:34.760 --> 00:05:38.760]  會真的令事情有所不同
[00:05:38.760 --> 00:05:41.760]  我相信今天教會的祈禱會的情況
[00:05:41.760 --> 00:05:44.760]  一定有很大的轉變
[00:05:44.760 --> 00:05:45.760]  我自己得到的結論就是
[00:05:45.760 --> 00:05:47.760]  為什麼今天祈禱會普遍很荒涼
[00:05:47.760 --> 00:05:48.760]  大家都知道統計
[00:05:48.760 --> 00:05:51.760]  少於十分之一出席主日崇拜的人
[00:05:51.760 --> 00:05:54.760]  參加教會的祈禱會
[00:05:54.760 --> 00:05:56.760]  我更加覺得很不舒服的地方就是
[00:05:56.760 --> 00:05:59.760]  現在很多都是網上崇拜
[00:05:59.760 --> 00:06:03.760]  我試過看教會的網上崇拜
[00:06:03.760 --> 00:06:04.760]  網上崇拜完之後
[00:06:04.760 --> 00:06:06.760]  停留大約十五分鐘休息一下
[00:06:06.760 --> 00:06:09.760]  接著開始下來祈禱
[00:06:09.760 --> 00:06:11.760]  其實是同一段時間
[00:06:11.760 --> 00:06:13.760]  都在那個環境之下
[00:06:13.760 --> 00:06:16.760]  但是參與網上祈禱的人
[00:06:16.760 --> 00:06:21.760]  會剩下網上崇拜的少於三分之一
[00:06:21.760 --> 00:06:23.760]  我不敢妄自判斷
[00:06:23.760 --> 00:06:24.760]  究竟那三分之二是怎麼回事
[00:06:24.760 --> 00:06:25.760]  為什麼不參加
[00:06:25.760 --> 00:06:26.760]  可能有其他原因也說不定
[00:06:26.760 --> 00:06:29.760]  不過我猜很多人都覺得
[00:06:29.760 --> 00:06:32.760]  真正一起祈禱
[00:06:32.760 --> 00:06:35.760]  不會造成分別
[00:06:35.760 --> 00:06:36.760]  我祈禱完是怎樣呢?
[00:06:36.760 --> 00:06:38.760]  都是這樣的
[00:06:38.760 --> 00:06:40.760]  但我們不會說出口
[00:06:40.760 --> 00:06:41.760]  所以我愈來愈發覺
[00:06:41.760 --> 00:06:45.760]  真正令到教會不能重視祈禱的原因是
[00:06:45.760 --> 00:06:47.760]  不信
[00:06:47.760 --> 00:06:50.760]  我們不相信祈禱可以造成分別
[00:06:50.760 --> 00:06:56.760]  這是很多人都不願意承認的
[00:06:56.760 --> 00:06:59.760]  但我覺得是一個普遍的事實
[00:06:59.760 --> 00:07:01.760]  所以我嘗試和今天探討這個問題
[00:07:01.760 --> 00:07:03.760]  為什麼上帝什麼都知道
[00:07:03.760 --> 00:07:06.760]  都需要我們祈禱呢?
[00:07:06.760 --> 00:07:10.760]  我用了《馬太方案》第十八章十五到二十節
[00:07:10.760 --> 00:07:12.760]  我用和學本的版本
[00:07:12.760 --> 00:07:17.760]  這段經文中間紅色的部分
[00:07:17.760 --> 00:07:20.760]  就是這段經文最核心的地方
[00:07:20.760 --> 00:07:21.760]  叫做約節
[00:07:21.760 --> 00:07:24.760]  紅色部分上文是一個段落
[00:07:24.760 --> 00:07:29.760]  然後紅色部分下文是另外一個段落
[00:07:29.760 --> 00:07:32.760]  加上紅色部分就有三部分
[00:07:32.760 --> 00:07:33.760]  我想和大家思想
[00:07:33.760 --> 00:07:38.760]  我們先粗略看看這三部分
[00:07:38.760 --> 00:07:43.760]  第一部分是十八章的十五到十七節
[00:07:43.760 --> 00:07:48.760]  就是處理人際的困難
[00:07:48.760 --> 00:07:52.760]  然後下文是十八到十九節
[00:07:52.760 --> 00:07:56.760]  就是上帝給教會祈禱的應許
[00:07:56.760 --> 00:08:00.760]  我們先看中間的十八章的十八節
[00:08:00.760 --> 00:08:02.760]  十八章十八節
[00:08:02.760 --> 00:08:05.760]  這段經文說「我實在告訴你們」
[00:08:05.760 --> 00:08:07.760]  耶穌和門徒說「我實在告訴你們」
[00:08:07.760 --> 00:08:10.760]  大家知道耶穌不需要說「實在」都很實在
[00:08:10.760 --> 00:08:13.760]  很多人說「實在」都不實在
[00:08:13.760 --> 00:08:14.760]  耶穌不需要說
[00:08:14.760 --> 00:08:15.760]  每一句說話都是實在
[00:08:15.760 --> 00:08:17.760]  不過當祂說「實在」的時候
[00:08:17.760 --> 00:08:20.760]  就是更加加強的語氣
[00:08:20.760 --> 00:08:23.760]  大家知道「實在」的意思就是亞門的字
[00:08:23.760 --> 00:08:25.760]  即是誠實的字
[00:08:25.760 --> 00:08:28.760]  耶穌說「我實在告訴你們」
[00:08:28.760 --> 00:08:31.760]  很多時候要宣佈一個真理
[00:08:31.760 --> 00:08:33.760]  一個永恆不變的真理
[00:08:33.760 --> 00:08:35.760]  耶穌都會說「實在」或「實實在在」
[00:08:35.760 --> 00:08:38.760]  譬如耶穌和尼哥底姆說
[00:08:38.760 --> 00:08:41.760]  「我實實在在告訴你們」
[00:08:41.760 --> 00:08:42.760]  「我實實在在告訴你們」
[00:08:42.760 --> 00:08:45.760]  「人若不從生就不能進神的國」
[00:08:45.760 --> 00:08:47.760]  這是所謂的Universal Truth
[00:08:47.760 --> 00:08:49.760]  即是說是不改變的
[00:08:49.760 --> 00:08:50.760]  不單是尼哥底姆
[00:08:50.760 --> 00:08:51.760]  對所有人都是
[00:08:51.760 --> 00:08:53.760]  你要進到上帝的國
[00:08:53.760 --> 00:08:56.760]  必須是聖靈改變你
[00:08:56.760 --> 00:08:58.760]  重新給你新的生命
[00:08:58.760 --> 00:09:00.760]  同樣耶穌宣佈另一個真理
[00:09:00.760 --> 00:09:03.760]  「凡地上所捆綁的
[00:09:03.760 --> 00:09:05.760]  在天上也要捆綁」
[00:09:05.760 --> 00:09:08.760]  「凡你們在地上所釋放的
[00:09:08.760 --> 00:09:11.760]  在天上也要釋放」
[00:09:11.760 --> 00:09:13.760]  很明顯這是一個平衡的說話
[00:09:13.760 --> 00:09:14.760]  捆綁
[00:09:14.760 --> 00:09:15.760]  地上
[00:09:15.760 --> 00:09:16.760]  天上
[00:09:16.760 --> 00:09:17.760]  釋放
[00:09:17.760 --> 00:09:18.760]  地上
[00:09:18.760 --> 00:09:19.760]  天上
[00:09:19.760 --> 00:09:21.760]  這節聖經引起很多很多的問題
[00:09:21.760 --> 00:09:24.760]  有些人說這是新約聖經中
[00:09:24.760 --> 00:09:26.760]  其中一節很難解的聖經
[00:09:26.760 --> 00:09:29.760]  包括有三方面的困難
[00:09:29.760 --> 00:09:31.760]  或者歸納為三方面的困難
[00:09:31.760 --> 00:09:35.760]  第一就是文法上的困難
[00:09:35.760 --> 00:09:37.760]  紅色的部分
[00:09:37.760 --> 00:09:40.760]  「在天上也要捆綁」
[00:09:40.760 --> 00:09:42.760]  「在天上也要釋放」
[00:09:42.760 --> 00:09:44.760]  這個文法上
[00:09:44.760 --> 00:09:47.760]  是在用Future Perfect
[00:09:47.760 --> 00:09:52.760]  甚至是Future Perfect Passive Tense
[00:09:52.760 --> 00:09:56.760]  是一個很累贅的說法
[00:09:56.760 --> 00:10:01.760]  我剛剛看你們教會的聖經
[00:10:01.760 --> 00:10:05.760]  包括有NIV的譯本在旁邊
[00:10:05.760 --> 00:10:07.760]  你看到英文聖經
[00:10:07.760 --> 00:10:17.760]  「Will be bound, will be loosed in heaven」
[00:10:17.760 --> 00:10:19.760]  下面有個Footnote
[00:10:19.760 --> 00:10:21.760]  如果直譯出來
[00:10:21.760 --> 00:10:27.760]  「Will have been bound, will have been loosed in heaven」
[00:10:27.760 --> 00:10:33.760]  即是將它照譯為Future Perfect Passive Tense
[00:10:33.760 --> 00:10:34.760]  很複雜的
[00:10:34.760 --> 00:10:41.760]  中文譯為將來或未來已完成被動式
[00:10:41.760 --> 00:10:44.760]  很詳盡的說法
[00:10:44.760 --> 00:10:48.760]  其實Future Perfect是一個矛盾的說法
[00:10:48.760 --> 00:10:52.760]  Future即未來,未曾發生
[00:10:52.760 --> 00:10:55.760]  Perfect已經完成,已經發生了
[00:10:55.760 --> 00:10:58.760]  怎麼會Future又Perfect呢?
[00:10:58.760 --> 00:11:01.760]  基本上現在我們不會這樣說
[00:11:01.760 --> 00:11:04.760]  古的英文就會有
[00:11:04.760 --> 00:11:05.760]  現在就不會這樣說
[00:11:05.760 --> 00:11:07.760]  怎麼會Future又Perfect呢?
[00:11:07.760 --> 00:11:10.760]  Future未發生,Perfect已經發生了
[00:11:10.760 --> 00:11:14.760]  兩者就出現了邏輯上的矛盾
[00:11:14.760 --> 00:11:18.760]  原來無論在英文或希臘文
[00:11:18.760 --> 00:11:21.760]  這種文法是要表達的意思
[00:11:21.760 --> 00:11:23.760]  即是那樣東西真的發生在未來
[00:11:23.760 --> 00:11:25.760]  不過一定會發生
[00:11:25.760 --> 00:11:27.760]  好像事實一樣
[00:11:27.760 --> 00:11:28.760]  一定會發生的
[00:11:28.760 --> 00:11:31.760]  肯定跟現在的事實已經發生的時候
[00:11:31.760 --> 00:11:32.760]  是沒有分別的
[00:11:32.760 --> 00:11:34.760]  所以用Future Perfect
[00:11:34.760 --> 00:11:38.760]  意思是地上所捆綁的
[00:11:38.760 --> 00:11:40.760]  天上必定會捆綁
[00:11:40.760 --> 00:11:42.760]  地上釋放的
[00:11:42.760 --> 00:11:44.760]  天上如果是直譯的話
[00:11:44.760 --> 00:11:47.760]  已經或者將個意譯的話
[00:11:47.760 --> 00:11:51.760]  就是必定會一樣會釋放
[00:11:51.760 --> 00:11:52.760]  這是第一個問題
[00:11:52.760 --> 00:11:55.760]  我先處理了
[00:11:55.760 --> 00:11:59.760]  第二個問題就是解釋的問題
[00:11:59.760 --> 00:12:01.760]  什麼叫捆綁?
[00:12:01.760 --> 00:12:04.760]  什麼叫釋放?
[00:12:04.760 --> 00:12:05.760]  大家知道解釋聖經
[00:12:05.760 --> 00:12:07.760]  最重要就是上文下理
[00:12:07.760 --> 00:12:09.760]  上文下理是說什麼的?
[00:12:09.760 --> 00:12:13.760]  上文就是剛才提過的第十五節到十七節
[00:12:13.760 --> 00:12:15.760]  是教會的紀律
[00:12:15.760 --> 00:12:17.760]  有人不聽勸告
[00:12:17.760 --> 00:12:19.760]  最後會被趕出教會
[00:12:19.760 --> 00:12:21.760]  或者被趕出信仰群體
[00:12:21.760 --> 00:12:25.760]  這就是從教會的紀律角度
[00:12:25.760 --> 00:12:27.760]  上文說捆綁和釋放
[00:12:27.760 --> 00:12:31.760]  即是說教會會執行他的教會紀律
[00:12:31.760 --> 00:12:36.760]  而下文接著的十九二十節
[00:12:36.760 --> 00:12:39.760]  耶穌說無論你們兩三個人
[00:12:39.760 --> 00:12:41.760]  同心合意求什麼
[00:12:41.760 --> 00:12:45.760]  從紀律一個比較窄的範疇
[00:12:45.760 --> 00:12:48.760]  一直到無論求什麼
[00:12:48.760 --> 00:12:49.760]  所有的祈禱
[00:12:49.760 --> 00:12:51.760]  換言之
[00:12:51.760 --> 00:12:55.760]  這是上帝給教會一個特別的權柄
[00:12:55.760 --> 00:12:56.760]  這個權柄
[00:12:56.760 --> 00:12:58.760]  如果你再比較其他經文的時間
[00:12:58.760 --> 00:13:00.760]  他曾經和彼得說過
[00:13:00.760 --> 00:13:02.760]  曾經和十二仕徒說過
[00:13:02.760 --> 00:13:06.760]  在馬太第十六章和彼得說過
[00:13:06.760 --> 00:13:08.760]  現在到了馬太十八章
[00:13:08.760 --> 00:13:10.760]  是和全國教會說
[00:13:10.760 --> 00:13:14.760]  教會以彼得仕徒為首
[00:13:14.760 --> 00:13:17.760]  有這樣的權柄捆綁和釋放
[00:13:17.760 --> 00:13:20.760]  即是說如果一個人不肯接受勸告
[00:13:20.760 --> 00:13:24.760]  他可以被拒絕在信仰群體之外
[00:13:24.760 --> 00:13:31.760]  同樣紀律延伸到所有的祈禱
[00:13:31.760 --> 00:13:32.760]  換言之
[00:13:32.760 --> 00:13:34.760]  捆綁和釋放
[00:13:34.760 --> 00:13:37.760]  是上帝給教會一個權柄
[00:13:37.760 --> 00:13:39.760]  能夠讓上帝的福氣
[00:13:39.760 --> 00:13:40.760]  可以臨到人
[00:13:40.760 --> 00:13:42.760]  或者可以離開人
[00:13:42.760 --> 00:13:45.760]  第三個問題
[00:13:45.760 --> 00:13:49.760]  可能是最難的一個問題
[00:13:49.760 --> 00:13:52.760]  就是邏輯上的問題
[00:13:52.760 --> 00:13:58.760]  為什麼是地上指揮天上呢?
[00:13:58.760 --> 00:14:01.760]  請留意經文的次序是
[00:14:01.760 --> 00:14:05.760]  凡你們在地上捆綁
[00:14:05.760 --> 00:14:08.760]  然後天上便會跟著捆綁
[00:14:08.760 --> 00:14:11.760]  凡你們在地上釋放
[00:14:11.760 --> 00:14:13.760]  天上跟著釋放
[00:14:13.760 --> 00:14:15.760]  地上指揮天上
[00:14:15.760 --> 00:14:16.760]  地上是因
[00:14:16.760 --> 00:14:18.760]  天上是果
[00:14:18.760 --> 00:14:21.760]  好像我們指揮上帝
[00:14:21.760 --> 00:14:23.760]  例如阿拉丁神燈
[00:14:23.760 --> 00:14:26.760]  要完成地上的心意
[00:14:26.760 --> 00:14:29.760]  這與整本聖經的教導都出現了困難
[00:14:29.760 --> 00:14:32.760]  就算耶穌基督在地上祈禱的時候
[00:14:32.760 --> 00:14:34.760]  在赫西瑪利元說
[00:14:34.760 --> 00:14:36.760]  「不要照我的意思」
[00:14:36.760 --> 00:14:38.760]  是要照上帝的意思
[00:14:38.760 --> 00:14:39.760]  如果套用這些字眼說
[00:14:39.760 --> 00:14:41.760]  「不要照我現在地上」
[00:14:41.760 --> 00:14:42.760]  在赫西瑪利元的意思
[00:14:42.760 --> 00:14:46.760]  是要照天上上帝已定的心意
[00:14:46.760 --> 00:14:50.760]  連耶穌基督都願意天上指揮地上
[00:14:50.760 --> 00:14:53.760]  地上要信服天上的計劃
[00:14:53.760 --> 00:14:56.760]  為什麼耶穌說地上捆綁
[00:14:56.760 --> 00:14:58.760]  天上跟著捆綁
[00:14:58.760 --> 00:14:59.760]  地上釋放
[00:14:59.760 --> 00:15:00.760]  然後天上跟著釋放
[00:15:00.760 --> 00:15:04.760]  好像是地上在指揮天上
[00:15:04.760 --> 00:15:10.760]  這正是我想帶出來和大家討論的問題
[00:15:10.760 --> 00:15:11.760]  我經過很多年掙扎
[00:15:11.760 --> 00:15:13.760]  亦都有些閱讀
[00:15:13.760 --> 00:15:17.760]  我發現一段經文對我很有幫助
[00:15:17.760 --> 00:15:18.760]  今日時間關係
[00:15:18.760 --> 00:15:19.760]  我只提一段經文
[00:15:19.760 --> 00:15:22.760]  如果想再深入討論
[00:15:22.760 --> 00:15:25.760]  可以有十處八處的經文討論
[00:15:25.760 --> 00:15:27.760]  你試留心
[00:15:27.760 --> 00:15:29.760]  我舉一個例子
[00:15:29.760 --> 00:15:31.760]  我們很熟悉的主禱文
[00:15:31.760 --> 00:15:32.760]  我不知道你背的時候
[00:15:32.760 --> 00:15:34.760]  會否覺得有點奇怪
[00:15:34.760 --> 00:15:36.760]  主禱文除了第一個稱呼
[00:15:36.760 --> 00:15:38.760]  我們在天上的父
[00:15:38.760 --> 00:15:40.760]  是一個很親切的稱呼
[00:15:40.760 --> 00:15:43.760]  接著是三個祝願
[00:15:43.760 --> 00:15:46.760]  願人尊你名為聖
[00:15:46.760 --> 00:15:48.760]  願你的國降臨
[00:15:48.760 --> 00:15:49.760]  第三句是
[00:15:49.760 --> 00:15:53.760]  願你的旨意行在地上
[00:15:53.760 --> 00:15:55.760]  如同行在天上
[00:15:55.760 --> 00:15:58.760]  試試套用剛才所用的問題
[00:15:58.760 --> 00:16:01.760]  為什麼耶穌基督要吩咐我們
[00:16:01.760 --> 00:16:05.760]  要求神的旨意行在地上
[00:16:05.760 --> 00:16:08.760]  如果上帝有旨意的話
[00:16:08.760 --> 00:16:11.760]  為什麼還要我們祈求呢
[00:16:11.760 --> 00:16:15.760]  或者把問題變得更加極端
[00:16:15.760 --> 00:16:16.760]  如果我不祈求
[00:16:16.760 --> 00:16:18.760]  上帝的旨意會不會行呢
[00:16:18.760 --> 00:16:19.760]  如果我不祈求
[00:16:19.760 --> 00:16:20.760]  上帝的旨意不行的話
[00:16:20.760 --> 00:16:23.760]  豈不是我在攔阻神的旨意
[00:16:23.760 --> 00:16:26.760]  我可以改變神的旨意
[00:16:26.760 --> 00:16:27.760]  如果我們要祈禱
[00:16:27.760 --> 00:16:29.760]  上帝的旨意才行的
[00:16:29.760 --> 00:16:31.760]  會不會是地上指揮天上呢
[00:16:31.760 --> 00:16:34.760]  一樣出現剛才的問題
[00:16:34.760 --> 00:16:36.760]  我再說今日時間關係
[00:16:36.760 --> 00:16:38.760]  沒法跟大家看太多經文
[00:16:38.760 --> 00:16:40.760]  我想集中一段聖經
[00:16:40.760 --> 00:16:42.760]  我覺得這段經文很能幫助我
[00:16:42.760 --> 00:16:43.760]  我也想跟大家分享
[00:16:43.760 --> 00:16:47.760]  就是以西傑書第36章37-38節
[00:16:47.760 --> 00:16:48.760]  很容易記
[00:16:48.760 --> 00:16:49.760]  36-37-38
[00:16:49.760 --> 00:16:50.760]  順序下去
[00:16:50.760 --> 00:16:53.760]  這段經文的上下文
[00:16:53.760 --> 00:16:55.760]  特別是接著的
[00:16:55.760 --> 00:16:58.760]  38節就是36章最後一節
[00:16:58.760 --> 00:17:00.760]  接著就是以西傑書第37章
[00:17:00.760 --> 00:17:02.760]  多數人都很熟悉
[00:17:02.760 --> 00:17:06.760]  就是「枯骨復活」的大二章
[00:17:06.760 --> 00:17:07.760]  在37章
[00:17:07.760 --> 00:17:08.760]  「枯骨復活」
[00:17:08.760 --> 00:17:09.760]  以色列人會復國
[00:17:09.760 --> 00:17:12.760]  以色列人會重新起來成為大軍隊
[00:17:12.760 --> 00:17:18.760]  之前上帝透過先知說了這兩節的聖經
[00:17:18.760 --> 00:17:19.760]  聖經說
[00:17:19.760 --> 00:17:20.760]  主耶和華如此說
[00:17:20.760 --> 00:17:24.760]  我要加增以色列家的人數多如羊群
[00:17:24.760 --> 00:17:26.760]  他們必為這事向我求問
[00:17:26.760 --> 00:17:28.760]  我要給他們成就
[00:17:28.760 --> 00:17:31.760]  耶路撒冷在守節作祭物所獻的羊群
[00:17:31.760 --> 00:17:33.760]  怎樣多照樣
[00:17:33.760 --> 00:17:36.760]  荒涼的城邑必被人群充滿
[00:17:36.760 --> 00:17:40.760]  他們就知道我是耶和華」
[00:17:40.760 --> 00:17:45.760]  以西傑是第二次秘魯的其中一位先知
[00:17:45.760 --> 00:17:51.760]  當時國家面臨完全滅國的時期
[00:17:51.760 --> 00:17:56.760]  上帝給他議杖和應許
[00:17:56.760 --> 00:17:58.760]  以色列國會亡國
[00:17:58.760 --> 00:18:01.760]  多處的先知都說過
[00:18:01.760 --> 00:18:02.760]  耶利米亞說過
[00:18:02.760 --> 00:18:03.760]  以西傑說過
[00:18:03.760 --> 00:18:04.760]  不過上帝說
[00:18:04.760 --> 00:18:07.760]  有一天會加增以色列家的人數
[00:18:07.760 --> 00:18:10.760]  上帝會叫以色列國重新再起來
[00:18:10.760 --> 00:18:12.760]  然後致許三十七章
[00:18:12.760 --> 00:18:15.760]  就是「枯骨復活」的大議杖
