
[00:00:00.000 --> 00:00:03.000]  慈愛父神,我們來到祢的庚前,
[00:01:36.000 --> 00:01:39.000]  於是在這二百多個句子裏面,
[00:01:39.000 --> 00:01:42.000]  保羅他開始了一個重站,
[00:01:42.000 --> 00:01:46.000]  三至十四節好像表面上,
[00:01:46.000 --> 00:01:50.000]  他是毫無關係,
[00:01:50.000 --> 00:01:51.000]  但實際上,
[00:01:51.000 --> 00:01:54.000]  其實保羅他用一個很細心的方式,
[00:01:54.000 --> 00:01:57.000]  去幫這三至十四節來分段,
[00:01:57.000 --> 00:01:59.000]  我將它分為了三段,
[00:01:59.000 --> 00:02:01.000]  所以我們有三篇的講章,
[00:02:01.000 --> 00:02:04.000]  是關於這十三節的經文,
[00:02:04.000 --> 00:02:07.000]  每一個分段都以一個的說話,
[00:02:07.000 --> 00:02:08.000]  來做結束,
[00:02:08.000 --> 00:02:10.000]  叫做使他的榮耀的恩典,
[00:02:10.000 --> 00:02:12.000]  得著稱讚,
[00:02:12.000 --> 00:02:14.000]  而三段的經文可以講,
[00:02:14.000 --> 00:02:18.000]  是對應著父子聖靈三個的重站,
[00:02:18.000 --> 00:02:20.000]  保羅他一口氣,
[00:02:20.000 --> 00:02:22.000]  寫了二百多個希臘文,
[00:02:22.000 --> 00:02:23.000]  然後這個重站,
[00:02:23.000 --> 00:02:28.000]  是他對上帝一個豐富的認識,
[00:02:28.000 --> 00:02:32.000]  我想先整體帶大家看一個大圖畫,
[00:02:32.000 --> 00:02:34.000]  因為經文這個段落的本質,
[00:02:34.000 --> 00:02:35.000]  是一個讚美,
[00:02:35.000 --> 00:02:37.000]  是一個重站,
[00:02:37.000 --> 00:02:39.000]  什麼是讚美?
[00:02:39.000 --> 00:02:40.000]  我們很多時候在教會裏面,
[00:02:40.000 --> 00:02:41.000]  都會唱詩歌,
[00:02:41.000 --> 00:02:42.000]  會讚美,
[00:02:42.000 --> 00:02:44.000]  但是什麼是讚美?
[00:02:44.000 --> 00:02:45.000]  聖經學者告訴我們,
[00:02:45.000 --> 00:02:47.000]  保羅他開始這個重站,
[00:02:47.000 --> 00:02:48.000]  他第一句說話是,
[00:02:48.000 --> 00:02:50.000]  「願眾讚歸給」,
[00:02:50.000 --> 00:02:51.000]  其實這句說話,
[00:02:51.000 --> 00:02:54.000]  是一個猶太人讚美的格式,
[00:02:54.000 --> 00:02:55.000]  在猶太人的讚美裏面,
[00:02:55.000 --> 00:02:56.000]  經常有一句說話,
[00:02:56.000 --> 00:03:00.000]  「我們的耶和華是應當稱頌的」,
[00:03:00.000 --> 00:03:01.000]  其實「願眾讚歸給」,
[00:03:01.000 --> 00:03:03.000]  他回到希伯來文,
[00:03:03.000 --> 00:03:06.000]  其實就是這一句舊約的格式,
[00:03:06.000 --> 00:03:08.000]  而猶太人通常他講完,
[00:03:08.000 --> 00:03:10.000]  「我們的耶和華是應當稱頌的」,
[00:03:10.000 --> 00:03:11.000]  這個句式之後,
[00:03:11.000 --> 00:03:13.000]  後面都會有一句說話跟著,
[00:03:13.000 --> 00:03:16.000]  那句說話就是他們讚美的原因,
[00:03:16.000 --> 00:03:17.000]  例如這個例子,
[00:03:17.000 --> 00:03:19.000]  「我們的耶和華是應當稱頌的」,
[00:03:19.000 --> 00:03:20.000]  因為他獨行其事,
[00:03:20.000 --> 00:03:21.000]  因為他奇妙,
[00:03:21.000 --> 00:03:22.000]  因為他偉大,
[00:03:22.000 --> 00:03:25.000]  這些往往都是猶太人讚美的格式,
[00:03:25.000 --> 00:03:26.000]  保羅他開始的時候,
[00:03:26.000 --> 00:03:28.000]  他用了這個格式,
[00:03:28.000 --> 00:03:31.000]  但是他重站只有這一句說話,
[00:03:31.000 --> 00:03:32.000]  但是你可以想像,
[00:03:32.000 --> 00:03:36.000]  其實三至十四節都是他讚美的原因,
[00:03:36.000 --> 00:03:38.000]  一個很豐富的原因,
[00:03:38.000 --> 00:03:42.000]  他不停地讚美,
[00:03:42.000 --> 00:03:45.000]  有一位神學家叫J.I.Packer,
[00:03:45.000 --> 00:03:47.000]  他在基督教有一位神學的大師,
[00:03:47.000 --> 00:03:48.000]  不知道你認不認識他,
[00:03:48.000 --> 00:03:50.000]  你之前看過他的簡明神學,
[00:03:50.000 --> 00:03:54.000]  J.I.Packer是一個在神學院教書的老師,
[00:03:54.000 --> 00:03:55.000]  他當然很出名,
[00:03:55.000 --> 00:03:57.000]  很多人都會去上他的課,
[00:03:57.000 --> 00:03:59.000]  他每一次去上課之前,
[00:03:59.000 --> 00:04:01.000]  他都會做一件事,
[00:04:01.000 --> 00:04:03.000]  他都會叫他的學生一同起立,
[00:04:03.000 --> 00:04:06.000]  然後一同去唱一首榮耀頌的詩歌,
[00:04:06.000 --> 00:04:08.000]  或者叫三一頌,
[00:04:08.000 --> 00:04:09.000]  Doctorology,
[00:04:09.000 --> 00:04:11.000]  於是在那個詩歌裏面,
[00:04:11.000 --> 00:04:13.000]  他就去讚美上帝,
[00:04:13.000 --> 00:04:14.000]  為什麼他要這樣做呢?
[00:04:14.000 --> 00:04:17.000]  這個不是一個老人家的習慣,
[00:04:17.000 --> 00:04:19.000]  我想你這樣想像,
[00:04:19.000 --> 00:04:21.000]  就是保羅他忍不住,
[00:04:21.000 --> 00:04:25.000]  他一定要用讚美來歌頌上帝的榮耀,
[00:04:25.000 --> 00:04:29.000]  他一定要用讚美來開始他的那堂神學堂,
[00:04:29.000 --> 00:04:33.000]  神學的世界不是只是一堆知識,
[00:04:33.000 --> 00:04:34.000]  一堆學習,
[00:04:34.000 --> 00:04:40.000]  而這些知識終極要帶到你去到一個讚美重讚的地步,
[00:04:40.000 --> 00:04:42.000]  當你真的認識了上帝的時候,
[00:04:42.000 --> 00:04:44.000]  你會俯伏在上帝的面前,
[00:04:44.000 --> 00:04:46.000]  完全的讚美,
[00:04:46.000 --> 00:04:48.000]  當我們這樣思想的時候,
[00:04:48.000 --> 00:04:49.000]  我們會發現,
[00:04:49.000 --> 00:04:51.000]  教會已經忘記了什麼是讚美,
[00:04:51.000 --> 00:04:54.000]  讚美不是只是唱幾首詩歌那麼簡單,
[00:04:54.000 --> 00:04:57.000]  讚美不是跟上帝說一些好聽的話,
[00:04:57.000 --> 00:04:59.000]  有時候我們的口去讚美上帝,
[00:04:59.000 --> 00:05:02.000]  但是我們心卻遠離他,
[00:05:02.000 --> 00:05:05.000]  讚美是一個全人的投入,
[00:05:05.000 --> 00:05:10.000]  讚美是包含你整個人的生命對上帝有一個豐富的理解,
[00:05:10.000 --> 00:05:11.000]  對上帝的認識,
[00:05:11.000 --> 00:05:14.000]  而當你每一次思想到上帝的時候,
[00:05:14.000 --> 00:05:16.000]  你不由自主地重讚,
[00:05:16.000 --> 00:05:18.000]  你只能夠俯伏在他的面前,
[00:05:18.000 --> 00:05:20.000]  你都重讚他,
[00:05:20.000 --> 00:05:23.000]  讚美就是你來到上帝的面前,
[00:05:23.000 --> 00:05:26.000]  不由自主地去讚美上帝,
[00:05:26.000 --> 00:05:30.000]  保羅的讚美是充滿了各樣的原因,
[00:05:30.000 --> 00:05:33.000]  充滿了動機在這十三字經文裡面,
[00:05:33.000 --> 00:05:36.000]  你可以看得出他為什麼要讚美上帝,
[00:05:36.000 --> 00:05:39.000]  而這些動機和原因讓他不由自主地這樣做,
[00:05:39.000 --> 00:05:43.000]  是不能控制不停地去讚美上帝,
[00:05:43.000 --> 00:05:45.000]  當你看這十三字經文,
[00:05:45.000 --> 00:05:49.000]  我希望帶你進入一個豐富的理解,
[00:05:49.000 --> 00:05:51.000]  保羅為什麼要讚美上帝,
[00:05:51.000 --> 00:05:55.000]  帶你豐富的理解去進入保羅的世界,
[00:05:55.000 --> 00:05:57.000]  今天我們不會去這麼多字的單位,
[00:05:57.000 --> 00:06:02.000]  我只是想很集中地看三至六節,
[00:06:02.000 --> 00:06:04.000]  便重讚皈侷保羅主耶穌基督的父神,
[00:06:04.000 --> 00:06:05.000]  我不讀出來了,
[00:06:05.000 --> 00:06:06.000]  但是大家有沒有留意,
[00:06:06.000 --> 00:06:07.000]  在這段經文裡面,
[00:06:07.000 --> 00:06:09.000]  有一個字出現了好幾次,
[00:06:09.000 --> 00:06:11.000]  這個字我們以前也高呼過,
[00:06:11.000 --> 00:06:13.000]  叫做「在基督裡」,
[00:06:13.000 --> 00:06:17.000]  「在基督裡」是保羅重讚的核心,
[00:06:17.000 --> 00:06:21.000]  這句話在以弗所書的一章三至十四節,
[00:06:21.000 --> 00:06:23.000]  終於出現了十一次,
[00:06:23.000 --> 00:06:24.000]  所以你可以想像,
[00:06:24.000 --> 00:06:26.000]  其實十四節的經文出現了十一次,
[00:06:26.000 --> 00:06:27.000]  平均每一節,
[00:06:27.000 --> 00:06:29.000]  保羅上想提及這個字一次,
[00:06:29.000 --> 00:06:31.000]  「在基督裡」,
[00:06:31.000 --> 00:06:35.000]  這個字遍佈著保羅的重讚觀,
[00:06:35.000 --> 00:06:37.000]  什麼是「在基督裡」?
[00:06:37.000 --> 00:06:38.000]  「在基督裡」,
[00:06:38.000 --> 00:06:40.000]  基督的意思是一個受高者,
[00:06:40.000 --> 00:06:42.000]  是一個中寶的意思,
[00:06:42.000 --> 00:06:44.000]  這個是對耶穌的稱呼,
[00:06:44.000 --> 00:06:47.000]  保羅為什麼念念不忘基督的這個字眼,
[00:06:47.000 --> 00:06:50.000]  因為藉著耶穌基督的十字架,
[00:06:50.000 --> 00:06:52.000]  保羅得以和上帝和好,
[00:06:52.000 --> 00:06:55.000]  藉著這個中寶可以來到上帝的面前,
[00:06:55.000 --> 00:06:57.000]  不僅如此,
[00:06:57.000 --> 00:07:01.000]  「在基督裡」不僅意味著你和上帝的復和,
[00:07:01.000 --> 00:07:03.000]  意味著另外一件事,
[00:07:03.000 --> 00:07:04.000]  與基督聯合,
[00:07:04.000 --> 00:07:06.000]  在《解泰書》裏面這樣說,
[00:07:06.000 --> 00:07:07.000]  保羅說,
[00:07:07.000 --> 00:07:09.000]  「我已經與基督同釘十字架,
[00:07:09.000 --> 00:07:10.000]  現今活著的不再是我,
[00:07:10.000 --> 00:07:13.000]  乃是基督在我裏面活著。」
[00:07:13.000 --> 00:07:15.000]  這句話好像很抽象,
[00:07:15.000 --> 00:07:16.000]  他在說什麼?
[00:07:16.000 --> 00:07:18.000]  我初學信主都了解了很久,
[00:07:18.000 --> 00:07:20.000]  但這句話後面有一個意思,
[00:07:20.000 --> 00:07:23.000]  就是你的裏面有一個老我,
[00:07:23.000 --> 00:07:25.000]  有一個邪惡的你,
[00:07:25.000 --> 00:07:27.000]  有一個不想重展,
[00:07:27.000 --> 00:07:28.000]  一個不認識上帝的你,
[00:07:28.000 --> 00:07:29.000]  一個愛慾望,
[00:07:29.000 --> 00:07:30.000]  愛世界的你,
[00:07:30.000 --> 00:07:34.000]  而如今這個你已經在十字架上釘死,
[00:07:34.000 --> 00:07:35.000]  而現在你活著,
[00:07:35.000 --> 00:07:40.000]  是依靠著基督賜予你的新生命而活著。
[00:07:40.000 --> 00:07:42.000]  保羅在說的是,
[00:07:42.000 --> 00:07:44.000]  基督不僅帶給他復和,
[00:07:44.000 --> 00:07:47.000]  而帶給他一個活出新生命的機會,
[00:07:47.000 --> 00:07:49.000]  與基督聯合。
[00:07:49.000 --> 00:07:51.000]  這告訴我們什麼?
[00:07:51.000 --> 00:07:54.000]  基督徒的生命不僅是一個道德性的標準,
[00:07:54.000 --> 00:07:55.000]  叫你做好事,
[00:07:55.000 --> 00:07:56.000]  做好人,
[00:07:56.000 --> 00:07:59.000]  不僅是活出一個好像完美無瑕的標準,
[00:07:59.000 --> 00:08:00.000]  就對得起上帝,
[00:08:00.000 --> 00:08:02.000]  你不能夠這樣做,
[00:08:02.000 --> 00:08:05.000]  因為你必須要來到上帝的面前,
[00:08:05.000 --> 00:08:07.000]  你必須與基督聯合,
[00:08:07.000 --> 00:08:12.000]  與基督聯合的人生意味著上帝超自然地在你生命裏介入,
[00:08:12.000 --> 00:08:14.000]  並且引導你,
[00:08:14.000 --> 00:08:18.000]  讓你依靠上帝所賜的新生命聯合,
[00:08:18.000 --> 00:08:20.000]  而當你每一次與基督聯合的時候,
[00:08:20.000 --> 00:08:27.000]  你的生命獻上給他一個全面的讚美。
[00:08:27.000 --> 00:08:30.000]  所以今天我帶大家看這段經文的時候,
[00:08:30.000 --> 00:08:35.000]  我決定將在基督裏將這個字分為三部分來說,
[00:08:35.000 --> 00:08:37.000]  它是高呼三字六字,
[00:08:37.000 --> 00:08:40.000]  第一個是植中寶似福氣,
[00:08:40.000 --> 00:08:43.000]  第二個是承聖潔作祭物,
[00:08:43.000 --> 00:08:46.000]  這三個是蒙簡選被領養。
[00:08:46.000 --> 00:08:48.000]  我們先來看第一點,
[00:08:48.000 --> 00:08:51.000]  保羅說他第一個重讚的原因是什麼?
[00:08:51.000 --> 00:08:53.000]  你可能很驚訝,
[00:08:53.000 --> 00:08:56.000]  保羅說他第一個重讚的原因是,
[00:08:56.000 --> 00:08:59.000]  因為上帝賜福給他。
[00:08:59.000 --> 00:09:01.000]  有些教會跟你說,
[00:09:01.000 --> 00:09:02.000]  福份是什麼呢?
[00:09:02.000 --> 00:09:05.000]  福份就是有車,有樓,
[00:09:05.000 --> 00:09:07.000]  就是今生今世飽足,
[00:09:07.000 --> 00:09:09.000]  如果上帝賜福你的話,
[00:09:09.000 --> 00:09:11.000]  你會有美好的家庭,美滿的婚姻,
[00:09:11.000 --> 00:09:14.000]  你會在世界裏面得著今生今世,
[00:09:14.000 --> 00:09:16.000]  得著飽足的東西,
[00:09:16.000 --> 00:09:18.000]  這些東西不一定是金錢,是名利,
[00:09:18.000 --> 00:09:19.000]  包括什麼?
[00:09:19.000 --> 00:09:22.000]  人的認同,人的抬舉,
[00:09:22.000 --> 00:09:24.000]  富足的生命,
[00:09:24.000 --> 00:09:28.000]  這些都是我們教會聽到上帝的賜福。
[00:09:28.000 --> 00:09:31.000]  我想你稍微退一步想一想,
[00:09:31.000 --> 00:09:33.000]  保羅寫這本書信的時候,
[00:09:33.000 --> 00:09:34.000]  他是誰?
[00:09:34.000 --> 00:09:36.000]  他在做什麼?
[00:09:36.000 --> 00:09:39.000]  保羅為福音的緣故受了多少苦?
[00:09:39.000 --> 00:09:42.000]  保羅在囚禁裏寫以不所書,
[00:09:42.000 --> 00:09:45.000]  他為福音放棄了他曾經有的大好前途,
[00:09:45.000 --> 00:09:47.000]  他的學業,
[00:09:47.000 --> 00:09:48.000]  他的事業,
[00:09:48.000 --> 00:09:52.000]  放棄了整個猶太世界對他的尊重,
[00:09:52.000 --> 00:09:55.000]  甚至他可以放棄他的公民權。
[00:09:55.000 --> 00:09:57.000]  什麼是福音?
[00:09:57.000 --> 00:10:00.000]  什麼是上帝賜的福氣?
[00:10:00.000 --> 00:10:02.000]  絕對不是剛剛所說的那些,
[00:10:02.000 --> 00:10:05.000]  剛剛所說的那些保羅一樣都沒有。
[00:10:05.000 --> 00:10:07.000]  這個福氣不是地上的福氣,
[00:10:07.000 --> 00:10:08.000]  不是地上的飽足,
[00:10:08.000 --> 00:10:13.000]  我們完全誤解錯了新約的世界是如何。
[00:10:13.000 --> 00:10:15.000]  有些人有另外一個極端的,
[00:10:15.000 --> 00:10:16.000]  說起賜福的時候,
[00:10:16.000 --> 00:10:18.000]  有些教會跟他說,
[00:10:18.000 --> 00:10:20.000]  牧師我們很敬虔的,
[00:10:20.000 --> 00:10:22.000]  我們不說福氣的,
[00:10:22.000 --> 00:10:24.000]  因為我們不喜歡貪心的,
[00:10:24.000 --> 00:10:27.000]  福氣這些留給成功神學的教會說。
[00:10:27.000 --> 00:10:28.000]  我們很敬虔,
[00:10:28.000 --> 00:10:30.000]  我們決定為福音受苦,
[00:10:30.000 --> 00:10:32.000]  於是我們祈禱從來都不祈福氣的。
[00:10:32.000 --> 00:10:33.000]  這是另一個極端,
[00:10:33.000 --> 00:10:35.000]  但是這個極端是錯的。
[00:10:35.000 --> 00:10:37.000]  我想帶大家看第一句話,
[00:10:37.000 --> 00:10:39.000]  他說什麼?
[00:10:39.000 --> 00:10:44.000]  我重讚的原因是因為上帝賜各樣屬靈的福氣給我。
[00:10:44.000 --> 00:10:46.000]  這句話裡面有一個因果關係,
[00:10:46.000 --> 00:10:49.000]  你重讚是因為上帝賜福給你,
[00:10:49.000 --> 00:10:50.000]  那我再問你一個問題,
[00:10:50.000 --> 00:10:52.000]  你需不需要上帝的賜福?
[00:10:52.000 --> 00:10:55.000]  你迫切地需要上帝的賜福,
[00:10:55.000 --> 00:10:58.000]  你迫切地需要祂的福分,
[00:10:58.000 --> 00:11:01.000]  因為這個福分讓你可以重讚上帝。
[00:11:01.000 --> 00:11:02.000]  現在我要問的問題,
[00:11:02.000 --> 00:11:05.000]  什麼是聖經裡面所說的賜福?
[00:11:05.000 --> 00:11:09.000]  剛剛說過絕對不是地上的名利和認同,
[00:11:09.000 --> 00:11:13.000]  什麼是上帝的賜福?
[00:11:13.000 --> 00:11:15.000]  聖經裡面第一次出現賜福,
[00:11:15.000 --> 00:11:16.000]  或者頭幾次,
[00:11:16.000 --> 00:11:18.000]  在《創世紀》那裡這樣說,
[00:11:18.000 --> 00:11:20.000]  上帝創造人,
[00:11:20.000 --> 00:11:22.000]  就是上帝賜福給人,
[00:11:22.000 --> 00:11:23.000]  什麼是賜福?
[00:11:23.000 --> 00:11:28.000]  賜福意味著上帝和人之間的一個連結,
[00:11:28.000 --> 00:11:29.000]  當神創造人之後,
[00:11:29.000 --> 00:11:31.000]  上帝賜福給他,
[00:11:31.000 --> 00:11:33.000]  意味著上帝和人之間的連結,
[00:11:33.000 --> 00:11:36.000]  而那種暢通、人和神團結,
[00:11:36.000 --> 00:11:37.000]  連結在一起,
[00:11:37.000 --> 00:11:38.000]  聯合在一起,
[00:11:38.000 --> 00:11:42.000]  這個是賜福。
[00:11:42.000 --> 00:11:46.000]  賜福意味著上帝的連結得以圓滿。
[00:11:46.000 --> 00:11:48.000]  如果你知道後來故事的第二章,
[00:11:48.000 --> 00:11:49.000]  他講到墮落,
[00:11:49.000 --> 00:11:51.000]  人離開這種連結,
[00:11:51.000 --> 00:11:55.000]  人被迫離開上帝的這種連結,
[00:11:55.000 --> 00:11:59.000]  於是他離開上帝所賜的福分。
[00:11:59.000 --> 00:12:01.000]  有些人說沒什麼所謂,
[00:12:01.000 --> 00:12:02.000]  其實我不要福分而已,
[00:12:02.000 --> 00:12:04.000]  我可以要其他東西,
[00:12:04.000 --> 00:12:06.000]  我可以缺乏上帝的賜福,
[00:12:06.000 --> 00:12:07.000]  然後活著。
[00:12:07.000 --> 00:12:09.000]  聖經是不是這樣講?
[00:12:09.000 --> 00:12:10.000]  在《生命記》是這樣講的,
[00:12:10.000 --> 00:12:12.000]  有一次摩西人和以色列人這樣講的,
[00:12:12.000 --> 00:12:15.000]  「看我將生死禍福擺在你面前,
[00:12:15.000 --> 00:12:18.000]  我呼天喚地地向你做見證,
[00:12:18.000 --> 00:12:19.000]  我已經生與死,
[00:12:19.000 --> 00:12:21.000]  祝福和詛咒擺在你面前,
[00:12:21.000 --> 00:12:23.000]  所以你要選擇生命。」
[00:12:23.000 --> 00:12:25.000]  什麼是祝福的相反?
[00:12:25.000 --> 00:12:27.000]  祝福的相反不是沒有祝福,
[00:12:27.000 --> 00:12:29.000]  祝福的相反是詛咒,
[00:12:29.000 --> 00:12:31.000]  當你這樣拒絕上帝的賜福,
[00:12:31.000 --> 00:12:34.000]  你進入了一個詛咒的裡面,
[00:12:34.000 --> 00:12:35.000]  如果你離開上帝,
[00:12:35.000 --> 00:12:38.000]  如果你離開這種賜福的連結,
[00:12:38.000 --> 00:12:41.000]  你進入了一個永恆的詛咒。
[00:12:41.000 --> 00:12:43.000]  於是摩西人和以色列人說,
[00:12:43.000 --> 00:12:44.000]  「你要選擇生命,
[00:12:44.000 --> 00:12:46.000]  你要選擇生命,
[00:12:46.000 --> 00:12:48.000]  你要離開邪惡。」
[00:12:48.000 --> 00:12:50.000]  這個是上帝的賜福。
[00:12:50.000 --> 00:12:52.000]  去到新約的時候,
[00:12:52.000 --> 00:12:54.000]  記不記得彼得他第一篇
[00:12:54.000 --> 00:12:56.000]  和初期教會所講的那一篇,
[00:12:56.000 --> 00:12:58.000]  那篇很出名的那一篇,
[00:12:58.000 --> 00:13:01.000]  我知道在行經裡面是這樣講的,
[00:13:01.000 --> 00:13:03.000]  「神既興起他的僕人,
[00:13:03.000 --> 00:13:05.000]  就先差他到你們這裏來,
[00:13:05.000 --> 00:13:08.000]  賜福給你們使各行迴轉,
[00:13:08.000 --> 00:13:10.000]  離開你們的邪惡。」
[00:13:10.000 --> 00:13:12.000]  什麼是聖經裡面所講的賜福?
[00:13:12.000 --> 00:13:14.000]  是講你離開邪惡,
[00:13:14.000 --> 00:13:18.000]  迴轉回到上帝的連結裡面,
[00:13:18.000 --> 00:13:21.000]  藉著回到上帝的連結裡面,
[00:13:21.000 --> 00:13:30.000]  將福分傾倒在你的生命裡面。
[00:13:30.000 --> 00:13:32.000]  我想帶大家看這篇經文裡面
[00:13:32.000 --> 00:13:35.000]  講到上帝怎樣賜福給我們。
[00:13:35.000 --> 00:13:36.000]  他說,
[00:13:36.000 --> 00:13:41.000]  「他在基督裡曾把天上各樣數量的福氣賜給我們。」
[00:13:41.000 --> 00:13:43.000]  你有沒有留意有一個「曾」字?
[00:13:43.000 --> 00:13:45.000]  聖經學者在這裡翻譯得很準確,
[00:13:45.000 --> 00:13:46.000]  他說,
[00:13:46.000 --> 00:13:48.000]  「曾經把各樣的福氣賜給我們。」
[00:13:48.000 --> 00:13:51.000]  他不是說這些福氣已經過時了,已經過時了,
[00:13:51.000 --> 00:13:56.000]  他在講這個福氣賜予的方式是透過一件事情,
[00:13:56.000 --> 00:13:59.000]  是透過一個已經發生,已經成就的事情,
[00:13:59.000 --> 00:14:01.000]  而透過那個已經成就的事情,
[00:14:01.000 --> 00:14:05.000]  上帝將福氣源源不絕地賜給你。
[00:14:05.000 --> 00:14:07.000]  這是什麼事情?
[00:14:07.000 --> 00:14:09.000]  這是已經成就了的事情,
[00:14:09.000 --> 00:14:11.000]  保羅指的是十字架。
[00:14:11.000 --> 00:14:17.000]  「藉著十字架,藉著耶穌基督在十字架上為我們釘死所獻上的贖罪劑,
[00:14:17.000 --> 00:14:21.000]  我們得以修補和上帝之間屬靈和團契的關係,
[00:14:21.000 --> 00:14:27.000]  這個屬靈團契的關係將天上各樣屬靈的福氣賜給我們。」
[00:14:27.000 --> 00:14:28.000]  有第二個問題,
[00:14:28.000 --> 00:14:29.000]  他說,
[00:14:29.000 --> 00:14:33.000]  「是各樣的福氣,不是只有一個,是很多個。」
[00:14:33.000 --> 00:14:37.000]  我也想了一段時間,很多人就用這句話說,
[00:14:37.000 --> 00:14:39.000]  「是的,沒錯,還不是車,還不是樓,
[00:14:39.000 --> 00:14:41.000]  還不是美滿家庭,美滿婚姻,
[00:14:41.000 --> 00:14:44.000]  享受這個地上的一切,不是。」
[00:14:44.000 --> 00:14:50.000]  什麼是各樣屬靈的天上的福氣?
[00:14:50.000 --> 00:14:55.000]  其實當你看整個《耳法所書》三至十四節的時候,
[00:14:55.000 --> 00:14:57.000]  你會發現上帝所賜給你的福氣
[00:14:57.000 --> 00:15:00.000]  不單止是讓你可以得以和上帝復和,
[00:15:00.000 --> 00:15:02.000]  這個福氣包括很多東西,
[00:15:02.000 --> 00:15:03.000]  包括什麼?
[00:15:03.000 --> 00:15:09.000]  清怡、成性、上帝的重生、上帝的揀選、上帝的領養,
[00:15:09.000 --> 00:15:11.000]  讓你可以有兒子的名份。
[00:15:11.000 --> 00:15:14.000]  保羅在說,這個福氣是摸定你的復和,
[00:15:14.000 --> 00:15:17.000]  是給你更多更多更豐盛的東西,
[00:15:17.000 --> 00:15:19.000]  是天上的,是屬靈的,
[00:15:19.000 --> 00:15:24.000]  而這些福氣對《耳法所教會》來說是極其極其重要,
[00:15:24.000 --> 00:15:25.000]  對於那些不信主的人,
[00:15:25.000 --> 00:15:27.000]  他覺得這些福氣不要不重要,
[00:15:27.000 --> 00:15:28.000]  但是對《耳法所教會》來說,
[00:15:28.000 --> 00:15:33.000]  這些屬靈各樣的福氣是他們的寶藏。
[00:15:33.000 --> 00:15:37.000]  有一句經文在《哥羅西書》那裡這樣說,
[00:15:37.000 --> 00:15:43.000]  「因為神本性一切的豐盛,都有形有體居住在基督裡,
[00:15:43.000 --> 00:15:46.000]  你們在祂裡面已經成為豐盛。」
[00:15:46.000 --> 00:15:50.000]  他的意思是基督將一切上帝的豐盛,
[00:15:50.000 --> 00:15:52.000]  一切的福氣都彰顯出來,
[00:15:52.000 --> 00:15:54.000]  直著十字架。
[00:15:54.000 --> 00:15:56.000]  以前這些福氣是沒有被彰顯,
[00:15:56.000 --> 00:15:57.000]  是在天上蘊藏著,
[00:15:57.000 --> 00:15:59.000]  但是直著耶穌基督的十字架,
[00:15:59.000 --> 00:16:04.000]  這些福氣,豐盛的福氣完全的彰顯出來,
[00:16:04.000 --> 00:16:06.000]  全部都在基督裡。
[00:16:06.000 --> 00:16:08.000]  於是今天保羅說,
