
[00:00:00.000 --> 00:00:04.500]  回教會沒多久就開始在教會裡面侍奉
[00:03:31.500 --> 00:03:33.300]  但是有時候不知道為什麼
[00:03:33.300 --> 00:03:40.500]  我們好像沒有了那種渴望追求認識上帝那種心
[00:03:40.500 --> 00:03:43.000]  我又在想為什麼呢?
[00:03:43.000 --> 00:03:45.100]  因為人有很多事情要做
[00:03:45.100 --> 00:03:47.100]  很多時候我們的時間
[00:03:47.100 --> 00:03:49.000]  都是放在我們的工作
[00:03:49.000 --> 00:03:50.300]  我們的家庭
[00:03:50.300 --> 00:03:52.600]  還有應酬很多的朋友
[00:03:52.600 --> 00:03:56.600]  我們每天在現實生活當中
[00:03:56.600 --> 00:03:59.100]  遇到的事情太多了
[00:03:59.100 --> 00:04:03.300]  有時候只是遇到的事情我們已經搞不定了
[00:04:03.300 --> 00:04:07.700]  我相信特別在這個數碼時代
[00:04:07.700 --> 00:04:09.900]  大家有多少個群組?
[00:04:09.900 --> 00:04:12.700]  你有沒有數過自己屬於多少個群組?
[00:04:12.700 --> 00:04:16.300]  你每天只看你群組的短訊已經很忙了
[00:04:16.300 --> 00:04:18.800]  有時候有那麼多事情要講
[00:04:18.800 --> 00:04:20.500]  看也沒有時間去看
[00:04:20.500 --> 00:04:22.000]  你還有上班的
[00:04:22.000 --> 00:04:23.300]  你還有工作的
[00:04:23.300 --> 00:04:24.700]  還要收拾家裡的
[00:04:24.700 --> 00:04:26.900]  而收到的資訊裡面
[00:04:26.900 --> 00:04:29.600]  很多社會議題太複雜了
[00:04:29.600 --> 00:04:31.300]  你也不知道應該怎麼去想
[00:04:31.300 --> 00:04:32.500]  怎麼去消化
[00:04:32.500 --> 00:04:34.100]  沒有時間給你去消化
[00:04:34.100 --> 00:04:36.200]  沒有時間給你去想
[00:04:36.200 --> 00:04:38.100]  你也不知道是真是假的
[00:04:38.100 --> 00:04:39.700]  聽了就算了
[00:04:39.700 --> 00:04:41.900]  你以為聽了就算了
[00:04:41.900 --> 00:04:43.500]  聽得多的時候
[00:04:43.500 --> 00:04:45.700]  在不知不覺當中
[00:04:45.700 --> 00:04:48.100]  我們的價值觀
[00:04:48.100 --> 00:04:49.500]  慢慢就被改變了
[00:04:49.500 --> 00:04:50.800]  我們都不知道
[00:04:50.800 --> 00:04:52.100]  被別人洗腦了
[00:04:52.100 --> 00:04:53.100]  被人也好
[00:04:53.100 --> 00:04:55.300]  被事物也好
[00:04:55.300 --> 00:04:56.900]  就洗了腦
[00:04:56.900 --> 00:04:58.700]  在不知不覺當中
[00:04:58.700 --> 00:05:00.600]  雖然我們說信耶穌
[00:05:00.600 --> 00:05:04.100]  但是我們就被帶離開了
[00:05:04.100 --> 00:05:06.100]  我們的信仰
[00:05:06.100 --> 00:05:09.000]  以及一些聖經裡面的教導
[00:05:09.000 --> 00:05:12.200]  所以在教會裡面來講
[00:05:12.200 --> 00:05:13.800]  大家自己反省
[00:05:13.800 --> 00:05:15.600]  不過聖經也有這麼說
[00:05:15.600 --> 00:05:16.300]  在教會裡面
[00:05:16.300 --> 00:05:19.300]  其實在今天的教會當中
[00:05:19.300 --> 00:05:23.500]  是有很多所謂不冷不熱的基督徒
[00:05:23.500 --> 00:05:25.900]  我不知道我們會是怎麼樣
[00:05:25.900 --> 00:05:27.700]  不過在啟示錄裡面提到
[00:05:27.700 --> 00:05:29.300]  今天在教會裡面來講
[00:05:29.300 --> 00:05:31.500]  有很多不冷不熱的基督徒
[00:05:31.500 --> 00:05:35.000]  這些基督徒每個星期都去教堂
[00:05:35.000 --> 00:05:36.800]  又會參加奉獻
[00:05:36.800 --> 00:05:38.700]  又會做很多教會的事情
[00:05:38.700 --> 00:05:41.700]  但是回教會
[00:05:41.700 --> 00:05:42.900]  在教會裡面
[00:05:42.900 --> 00:05:45.900]  跟弟子妹有相交有接觸
[00:05:45.900 --> 00:05:49.800]  很多時候只是我們生活中的一部分意義
[00:05:49.800 --> 00:05:51.800]  是一種生活的方式
[00:05:51.800 --> 00:05:53.000]  以前是這樣生活的
[00:05:53.000 --> 00:05:53.900]  不過現在相信耶穌了
[00:05:53.900 --> 00:05:57.400]  我開始一種新的生活方式
[00:05:57.400 --> 00:05:59.700]  很多時候的問題是什麼呢
[00:05:59.700 --> 00:06:03.700]  是缺乏一些屬靈生命的質素在當中
[00:06:03.700 --> 00:06:04.900]  屬靈的層面
[00:06:04.900 --> 00:06:06.700]  我們不是很多時候都會留心
[00:06:06.700 --> 00:06:07.900]  以及去考慮
[00:06:07.900 --> 00:06:11.400]  怎樣去追求變得更加像耶穌基督
[00:06:11.400 --> 00:06:13.100]  在教會裡面來講
[00:06:13.100 --> 00:06:14.400]  unfortunately
[00:06:14.400 --> 00:06:16.100]  我不是責備大家
[00:06:16.100 --> 00:06:17.300]  這是一個過程
[00:06:17.300 --> 00:06:20.600]  很多時候我們都會經歷過一個不冷不熱的階段
[00:06:20.600 --> 00:06:23.200]  但是我們不希望在教會裡面
[00:06:23.200 --> 00:06:26.900]  看到有越來越多不冷不熱的基督徒
[00:06:26.900 --> 00:06:28.000]  為什麼
[00:06:28.000 --> 00:06:30.300]  因為那些不冷不熱的基督徒裡面說
[00:06:30.300 --> 00:06:33.700]  很多時候是經不起考驗
[00:06:33.700 --> 00:06:37.100]  當信仰和社會的潮流文化
[00:06:37.100 --> 00:06:40.000]  價值觀不協調的時候
[00:06:40.000 --> 00:06:42.900]  通常這些大經史會
[00:06:42.900 --> 00:06:44.900]  這些所謂不冷不熱的基督徒
[00:06:44.900 --> 00:06:46.600]  會選擇什麼
[00:06:46.600 --> 00:06:49.000]  跟隨社會潮流
[00:06:49.000 --> 00:06:55.300]  將聖經的教導價值觀念放在一旁
[00:06:55.300 --> 00:06:57.200]  所以我剛才說
[00:06:57.200 --> 00:07:01.900]  如果我們讓自己停留在這樣的情況下的時候
[00:07:01.900 --> 00:07:04.000]  我們會離開上帝
[00:07:04.000 --> 00:07:05.900]  是越來越遠的
[00:07:05.900 --> 00:07:07.300]  有人曾經這樣說
[00:07:07.300 --> 00:07:08.800]  剛才說爬梯仔
[00:07:08.800 --> 00:07:10.100]  你要小心海浪
[00:07:10.100 --> 00:07:11.300]  為什麼要小心海浪呢
[00:07:11.300 --> 00:07:13.200]  因為海浪你看的時候很美
[00:07:13.200 --> 00:07:14.500]  哇 向這邊來
[00:07:14.500 --> 00:07:16.500]  有時候我和師母去卡梅爾的時候
[00:07:16.500 --> 00:07:17.700]  就是看海浪
[00:07:17.700 --> 00:07:19.900]  哇 看海浪湧到岸邊的時候
[00:07:19.900 --> 00:07:21.200]  好像是朝你而來
[00:07:21.200 --> 00:07:22.800]  好像很歡迎你那樣
[00:07:22.800 --> 00:07:25.400]  但是其實如果你在其中的時候
[00:07:25.400 --> 00:07:26.400]  不知不覺
[00:07:26.400 --> 00:07:29.200]  你就會被海浪扯走
[00:07:29.200 --> 00:07:31.200]  衝過來的時候好像很可愛
[00:07:31.200 --> 00:07:32.600]  迎你而來 很歡迎你
[00:07:32.600 --> 00:07:35.000]  但是接著就扯到出海了
[00:07:35.000 --> 00:07:37.100]  這個就是現在我們很多基督徒
[00:07:37.100 --> 00:07:42.100]  在我們這個世代當中所面對的問題
[00:07:42.100 --> 00:07:43.700]  不過呢
[00:07:43.700 --> 00:07:45.600]  我們要感謝上帝
[00:07:45.600 --> 00:07:47.200]  為什麼呢
[00:07:47.200 --> 00:07:48.200]  因為上帝愛我們
[00:07:48.200 --> 00:07:50.000]  這個我們在教堂裡面經常說的
[00:07:50.000 --> 00:07:51.500]  上帝愛我們
[00:07:51.500 --> 00:07:52.400]  那會不會因為我們
[00:07:52.400 --> 00:07:53.700]  哦 我們信耶穌了
[00:07:53.700 --> 00:07:54.600]  我們決了志了
[00:07:54.600 --> 00:07:56.300]  我們受了陣了
[00:07:56.300 --> 00:07:58.100]  又回教會了
[00:07:58.100 --> 00:07:58.900]  成功了
[00:07:58.900 --> 00:07:59.800]  那就不理我們
[00:07:59.800 --> 00:08:01.900]  上帝不會的
[00:08:01.900 --> 00:08:03.600]  教會有些領袖會的
[00:08:03.600 --> 00:08:04.600]  有些弟兄姊妹會的
[00:08:04.600 --> 00:08:08.000]  信耶穌了 又回來了 成功了
[00:08:08.000 --> 00:08:09.700]  就以為你成功了
[00:08:09.700 --> 00:08:12.900]  但是上帝知道我們是不成功的
[00:08:12.900 --> 00:08:15.800]  上帝不要因為這樣的緣故
[00:08:15.800 --> 00:08:17.900]  就丟下我們不理的
[00:08:17.900 --> 00:08:19.700]  因為他知道人的軟弱
[00:08:19.700 --> 00:08:22.600]  所以呢
[00:08:22.600 --> 00:08:27.000]  當我們離開神的標準
[00:08:27.000 --> 00:08:30.000]  離開聖經的教導越來越遠的時候
[00:08:30.000 --> 00:08:32.200]  神是會做事的
[00:08:32.200 --> 00:08:33.800]  神是會出手的
[00:08:33.800 --> 00:08:35.600]  因為他愛我們 照顧我們
[00:08:35.600 --> 00:08:37.600]  他會看到我們走錯路
[00:08:37.600 --> 00:08:40.100]  他會看到我們不遵行聖經的教導
[00:08:40.100 --> 00:08:40.800]  於是呢
[00:08:40.800 --> 00:08:42.900]  他會提醒我們
[00:08:42.900 --> 00:08:43.600]  還有呢
[00:08:43.600 --> 00:08:45.100]  會責備我們
[00:08:45.100 --> 00:08:45.900]  還有呢
[00:08:45.900 --> 00:08:49.100]  他會管教我們
[00:08:49.100 --> 00:08:50.300]  因為聖經說得很清楚
[00:08:50.300 --> 00:08:52.000]  一會兒我們會看到
[00:08:52.000 --> 00:08:54.800]  主所愛的
[00:08:54.800 --> 00:08:57.200]  他必管教
[00:08:57.200 --> 00:08:58.500]  他愛我們的時候
[00:08:58.500 --> 00:09:00.400]  他才會管教我們
[00:09:00.400 --> 00:09:01.800]  不單止管教
[00:09:01.800 --> 00:09:03.000]  甚至有行動
[00:09:03.000 --> 00:09:04.900]  有鞭打犯
[00:09:04.900 --> 00:09:07.100]  收納他的兒子
[00:09:07.100 --> 00:09:08.400]  為什麼呢
[00:09:08.400 --> 00:09:09.300]  因為他愛我們
[00:09:09.300 --> 00:09:11.300]  他疼愛我們
[00:09:11.300 --> 00:09:12.200]  那麼
[00:09:12.200 --> 00:09:13.600]  問題就是這樣
[00:09:13.600 --> 00:09:19.100]  如果當上帝要管教我們的時候
[00:09:19.100 --> 00:09:22.200]  你會有什麼反應呢
[00:09:22.200 --> 00:09:24.300]  當上帝管教我們的時候
[00:09:24.300 --> 00:09:26.400]  應該有什麼反應呢
[00:09:26.400 --> 00:09:27.600]  我鼓勵大家什麼呢
[00:09:27.600 --> 00:09:30.900]  在聖物面前要謙卑
[00:09:30.900 --> 00:09:33.100]  第一件事我覺得神管教我們
[00:09:33.100 --> 00:09:35.500]  是神來管教我們
[00:09:35.500 --> 00:09:36.900]  我們應該謙卑去面對神
[00:09:36.900 --> 00:09:38.500]  不要自以為是
[00:09:38.500 --> 00:09:40.200]  就是要做一個聽話
[00:09:40.200 --> 00:09:42.300]  接受管教的子女
[00:09:42.300 --> 00:09:44.900]  這個我覺得是我們應該做的
[00:09:44.900 --> 00:09:46.200]  希伯來書告訴我們
[00:09:46.200 --> 00:09:47.700]  神管教我們
[00:09:47.700 --> 00:09:49.200]  有一件事很特別的
[00:09:49.200 --> 00:09:51.000]  跟我們肉身的父親不同
[00:09:51.000 --> 00:09:52.000]  他管教我們
[00:09:52.000 --> 00:09:53.800]  不是出於憤怒
[00:09:53.800 --> 00:09:55.300]  很生氣我們不聽話
[00:09:55.300 --> 00:09:57.000]  OK
[00:09:57.000 --> 00:09:57.600]  所以呢
[00:09:57.600 --> 00:09:58.600]  是責罰我們
[00:09:58.600 --> 00:09:59.500]  聖經怎樣說呢
[00:09:59.500 --> 00:10:02.800]  我們先看希伯來書的十二章
[00:10:02.800 --> 00:10:04.400]  第四到第六節
[00:10:04.400 --> 00:10:05.400]  這裡怎麼說呢
[00:10:05.400 --> 00:10:07.800]  他說你們與罪惡鬥爭
[00:10:07.800 --> 00:10:11.400]  還沒有對抗到流血的地步
[00:10:11.400 --> 00:10:12.900]  你們有忘記了
[00:10:12.900 --> 00:10:16.100]  那勸你們好象勸兒子的話
[00:10:16.100 --> 00:10:16.900]  說
[00:10:16.900 --> 00:10:17.900]  我兒
[00:10:17.900 --> 00:10:20.300]  你不可輕看主的管教
[00:10:20.300 --> 00:10:22.100]  受責備的時候
[00:10:22.100 --> 00:10:23.900]  也不要灰心
[00:10:23.900 --> 00:10:25.500]  因為主所愛的
[00:10:25.500 --> 00:10:27.000]  他必管教
[00:10:27.000 --> 00:10:34.500]  他有鞭打所收納的每一個兒子
[00:10:34.500 --> 00:10:38.300]  不知道大家怕不怕神生氣呢
[00:10:38.300 --> 00:10:39.300]  怕不怕神生氣我們
[00:10:39.300 --> 00:10:41.100]  不知道大家怕不怕呢
[00:10:41.100 --> 00:10:42.600]  又不知道我們
[00:10:42.600 --> 00:10:45.900]  怕不怕我們自己的爸爸媽媽
[00:10:45.900 --> 00:10:47.100]  爸爸媽媽
[00:10:47.100 --> 00:10:49.000]  就是生氣我們
[00:10:49.000 --> 00:10:51.800]  責備我們呢
[00:10:51.800 --> 00:10:53.100]  怕不怕
[00:10:53.100 --> 00:10:54.800]  我也是怕的
[00:10:54.800 --> 00:10:57.100]  有些人點頭很乖兒子
[00:10:57.100 --> 00:10:58.500]  乖兒子乖女兒
[00:10:58.500 --> 00:11:00.500]  不過我發覺很多基督徒
[00:11:00.500 --> 00:11:02.500]  我做牧師這麼久
[00:11:02.500 --> 00:11:04.000]  我發覺很多基督徒
[00:11:04.000 --> 00:11:07.700]  是怕自己的爸爸媽媽責備我們
[00:11:07.700 --> 00:11:08.800]  生氣我們
[00:11:08.800 --> 00:11:12.600]  多過上帝生氣我們
[00:11:12.600 --> 00:11:14.200]  會不會呢
[00:11:14.200 --> 00:11:15.500]  你自己回去想想
[00:11:15.500 --> 00:11:16.900]  我不知道
[00:11:16.900 --> 00:11:20.400]  剛才的聖經提醒我們什麼呢
[00:11:20.400 --> 00:11:23.400]  不要輕看主的管教
[00:11:23.400 --> 00:11:24.900]  不要輕看主的管教
[00:11:24.900 --> 00:11:26.900]  也不可以在受責備的時候
[00:11:26.900 --> 00:11:30.500]  覺得父親母親責備我們
[00:11:30.500 --> 00:11:31.700]  打罵我們
[00:11:31.700 --> 00:11:33.000]  不理我們
[00:11:33.000 --> 00:11:34.000]  丟棄我們
[00:11:34.000 --> 00:11:35.200]  所以因為這個原因
[00:11:35.200 --> 00:11:36.800]  很慘我們很灰心
[00:11:36.800 --> 00:11:40.100]  爸爸媽媽打我罵我
[00:11:40.100 --> 00:11:43.100]  因為我們的天父上帝
[00:11:43.100 --> 00:11:45.300]  和我們的父母親不同
[00:11:45.300 --> 00:11:48.200]  肉身的父母親責罰我們的時候
[00:11:48.200 --> 00:11:49.700]  很多時候是生氣
[00:11:49.700 --> 00:11:50.200]  是真的生氣
[00:11:50.200 --> 00:11:50.900]  為什麼生氣
[00:11:50.900 --> 00:11:52.600]  你不聽話
[00:11:52.600 --> 00:11:54.000]  你不聽教
[00:11:54.000 --> 00:11:55.800]  叫你做一堆事你不做
[00:11:55.800 --> 00:11:58.400]  而且做錯事
[00:11:58.400 --> 00:12:01.600]  所以爸爸媽媽責備我們的時候
[00:12:01.600 --> 00:12:03.900]  是因為出於憤怒
[00:12:03.900 --> 00:12:04.800]  我們不聽話
[00:12:04.800 --> 00:12:05.700]  所以很生氣
[00:12:05.700 --> 00:12:06.900]  於是打我們
[00:12:06.900 --> 00:12:07.600]  罵我們
[00:12:07.600 --> 00:12:08.700]  教我們
[00:12:08.700 --> 00:12:09.400]  就是這樣
[00:12:09.400 --> 00:12:10.800]  這是我們父母通常
[00:12:10.800 --> 00:12:13.100]  有很多人這樣做
[00:12:13.100 --> 00:12:14.900]  而天父對我們的管教
[00:12:14.900 --> 00:12:16.600]  是有點不同的
[00:12:16.600 --> 00:12:17.700]  因為
[00:12:17.700 --> 00:12:19.900]  天父管教我們的時候
[00:12:19.900 --> 00:12:24.100]  就不是因為我們不聽話
[00:12:24.100 --> 00:12:26.200]  來責罰我們
[00:12:26.200 --> 00:12:28.700]  原來天父去管教我們的時候
[00:12:28.700 --> 00:12:32.500]  他的動機是要矯正我們的錯誤
[00:12:32.500 --> 00:12:33.000]  OK
[00:12:33.000 --> 00:12:34.400]  是要矯正我們的錯誤
[00:12:34.400 --> 00:12:36.300]  不想我們繼續活在
[00:12:36.300 --> 00:12:39.300]  那個罪惡和錯誤當中
[00:12:39.300 --> 00:12:41.300]  他對我們的責罰
[00:12:41.300 --> 00:12:42.700]  是出於愛
[00:12:42.700 --> 00:12:44.600]  天父很想我們變好
[00:12:44.600 --> 00:12:45.400]  OK
[00:12:45.400 --> 00:12:46.900]  這叫做管教
[00:12:46.900 --> 00:12:48.300]  管教和責罰是不同的
[00:12:48.300 --> 00:12:50.500]  責罰是管教的一種手段
[00:12:50.500 --> 00:12:51.100]  OK
[00:12:51.100 --> 00:12:53.000]  如果只是為了責罰而責罰的時候
[00:12:53.000 --> 00:12:55.300]  很多時候我們做人的父母
[00:12:55.300 --> 00:12:57.000]  我們就會這樣做
[00:12:57.000 --> 00:12:59.200]  但是上帝是很清楚的
[00:12:59.200 --> 00:13:01.000]  他要責罰我們的時候
[00:13:01.000 --> 00:13:03.500]  是出於管教
[00:13:03.500 --> 00:13:06.300]  不知道我們做父母
[00:13:06.300 --> 00:13:07.200]  是不是做父母的
[00:13:07.200 --> 00:13:07.900]  很多做父母的
[00:13:07.900 --> 00:13:09.100]  舉一隻手
[00:13:09.100 --> 00:13:10.000]  有多少做父母的
[00:13:10.000 --> 00:13:10.800]  都做父母的
[00:13:10.800 --> 00:13:11.500]  我們做父母的
[00:13:11.500 --> 00:13:13.100]  OK 我也舉手
[00:13:13.100 --> 00:13:15.700]  有沒有責罰過自己的子女呢
[00:13:15.700 --> 00:13:17.400]  有沒有責罰過
[00:13:17.400 --> 00:13:21.500]  有沒有被自己的父母責罰過
[00:13:21.500 --> 00:13:22.200]  我都有
[00:13:22.200 --> 00:13:23.400]  兩樣都有
[00:13:23.400 --> 00:13:25.300]  我自己做牧師也好
[00:13:25.300 --> 00:13:27.400]  我又被自己的父母責罰過
[00:13:27.400 --> 00:13:29.700]  我又責罰過我自己的子女
[00:13:29.700 --> 00:13:32.300]  那麼
[00:13:32.300 --> 00:13:34.500]  我想讓大家回想一下
[00:13:34.500 --> 00:13:35.600]  如果我們做父母
[00:13:35.600 --> 00:13:37.800]  我們責罰我們自己的子女的時候
[00:13:37.800 --> 00:13:42.500]  或者是被父母責罰我們的時候
[00:13:42.500 --> 00:13:46.400]  到底是出於憤怒呢
[00:13:46.400 --> 00:13:47.800]  覺得自己的子女不聽話
[00:13:47.800 --> 00:13:50.300]  要罰他們呢
[00:13:50.300 --> 00:13:52.100]  還是出於我們愛他們
[00:13:52.100 --> 00:13:54.000]  疼愛他們呢
[00:13:54.000 --> 00:13:55.900]  當時可能那時火遮眼
[00:13:55.900 --> 00:13:57.800]  你就不會想這些事情了
[00:13:57.800 --> 00:13:58.900]  會不會
[00:13:58.900 --> 00:14:00.600]  但是現在我們坐在這裡
[00:14:00.600 --> 00:14:02.000]  想想
[00:14:02.000 --> 00:14:04.300]  無論我們責罰子女
[00:14:04.300 --> 00:14:07.400]  或者是我們被父母責罰我們
[00:14:07.400 --> 00:14:09.500]  他們叫做管教
[00:14:09.500 --> 00:14:11.100]  到底我們的動機
[00:14:11.100 --> 00:14:15.100]  是出於憤怒還是出於愛呢
[00:14:15.100 --> 00:14:17.700]  那麼我們也試過了
[00:14:17.700 --> 00:14:19.200]  我記得我小時候
[00:14:19.200 --> 00:14:21.000]  應該十幾歲的時候
[00:14:21.000 --> 00:14:23.000]  其實我很少責罰我的小朋友
[00:14:23.000 --> 00:14:24.200]  也很少罵他們
[00:14:24.200 --> 00:14:26.100]  因為坦白說
[00:14:26.100 --> 00:14:27.700]  我的兒子挺乖的
[00:14:27.700 --> 00:14:28.700]  小時候
[00:14:28.700 --> 00:14:30.300]  沒什麼時間會令我生氣
[00:14:30.300 --> 00:14:32.900]  我已經沒時間理他們了
[00:14:32.900 --> 00:14:34.800]  都算是聽話
[00:14:34.800 --> 00:14:37.300]  不過我記得有一次
[00:14:37.300 --> 00:14:39.700]  我都不記得我大兒子做錯了什麼
[00:14:39.700 --> 00:14:41.000]  OK
[00:14:41.000 --> 00:14:43.200]  不過那個情景我記得很清楚
[00:14:43.200 --> 00:14:45.300]  我就坐在椅子上站在我面前
[00:14:45.300 --> 00:14:46.500]  站定在那裡
[00:14:46.500 --> 00:14:47.400]  OK
[00:14:47.400 --> 00:14:49.900]  那麼我很冷靜跟他說
[00:14:49.900 --> 00:14:52.000]  他做錯了什麼
[00:14:52.000 --> 00:14:53.100]  那麼我跟他說
[00:14:53.100 --> 00:14:54.800]  以前我跟他說過不可以再做
[00:14:54.800 --> 00:14:55.800]  你記不記得
[00:14:55.800 --> 00:14:57.200]  他說記得
[00:14:57.200 --> 00:14:59.200]  那麼為什麼你又再做呢
[00:14:59.200 --> 00:15:00.400]  他說不出聲了
[00:15:00.400 --> 00:15:02.500]  沒聲沒氣了
[00:15:02.500 --> 00:15:03.700]  那麼我說你記不記得
[00:15:03.700 --> 00:15:04.500]  爸爸說過
[00:15:04.500 --> 00:15:07.000]  如果你再做會怎麼做
[00:15:07.000 --> 00:15:08.000]  他說不記得
[00:15:08.000 --> 00:15:08.600]  我說你不記得
[00:15:08.600 --> 00:15:10.700]  我幫你記一下
[00:15:10.700 --> 00:15:13.000]  我會打手板的
[00:15:13.000 --> 00:15:16.000]  他說記得了
[00:15:16.000 --> 00:15:17.800]  那麼他說記得
[00:15:17.800 --> 00:15:19.500]  那你明不明白
[00:15:19.500 --> 00:15:22.300]  爸爸為什麼要打你的手板
[00:15:22.300 --> 00:15:23.700]  他又不出聲了
[00:15:23.700 --> 00:15:25.900]  那麼我又告訴他
