
[00:00:00.000 --> 00:00:03.040]  歡迎大家來到今天的周六崇拜
[00:02:00.000 --> 00:02:02.320]  進入了一個新的階段
[00:02:02.320 --> 00:02:04.320]  正如我上個星期所講
[00:02:04.320 --> 00:02:08.720]  之前耶穌基督事供的中心是醫治和趕鬼
[00:02:08.720 --> 00:02:10.320]  但是去到第四章的時候
[00:02:10.320 --> 00:02:15.760]  你發現耶穌基督專注的做一樣東西就是天國的教導
[00:02:15.760 --> 00:02:17.520]  但是很有趣的地方就是
[00:02:17.520 --> 00:02:21.280]  耶穌不是做直接的教導
[00:02:21.280 --> 00:02:24.720]  耶穌不是做清晰直接的教導
[00:02:24.720 --> 00:02:32.240]  而是他決定要通過許多的比喻來做一些所謂間接的教導
[00:02:32.240 --> 00:02:34.080]  甚至到一個地步
[00:02:34.080 --> 00:02:37.040]  耶穌走向一個極端
[00:02:37.040 --> 00:02:40.320]  《馬可福音》第四章第三十四節這樣說
[00:02:40.320 --> 00:02:44.320]  若不用比喻就不對他們講
[00:02:44.320 --> 00:02:51.360]  但私下沒人的時候就把一切的道講給門徒聽
[00:02:51.360 --> 00:02:53.520]  耶穌用比喻
[00:02:53.520 --> 00:02:56.800]  但是這個比喻好像不是叫人聽得明白
[00:02:56.800 --> 00:03:00.640]  相反這個比喻是要人聽不明白
[00:03:00.640 --> 00:03:02.000]  如果你上個星期在這裡
[00:03:02.000 --> 00:03:03.120]  你記得我這樣講
[00:03:03.120 --> 00:03:06.960]  我說比喻不是講道的例子
[00:03:06.960 --> 00:03:08.960]  比喻是天國的謎語
[00:03:08.960 --> 00:03:12.000]  讓這些人根本不知道耶穌在講什麼
[00:03:12.000 --> 00:03:16.080]  於是他們要思考思考再思考
[00:03:16.080 --> 00:03:20.160]  比喻的目的不是要拉近人與人之間
[00:03:20.160 --> 00:03:22.160]  講者與聽者的距離
[00:03:22.160 --> 00:03:26.160]  而是一道防火的門牆
[00:03:26.160 --> 00:03:31.120]  讓耶穌基督的敵人暫時聽不明白他所講的審判
[00:03:31.120 --> 00:03:33.600]  以致他有時間
[00:03:33.600 --> 00:03:35.760]  在地上繼續有時間
[00:03:35.760 --> 00:03:40.320]  直至他賞十字架的時間來到
[00:03:40.320 --> 00:03:43.440]  用比喻不是要眾人明白
[00:03:43.440 --> 00:03:48.080]  用比喻是為了要過濾人的心
[00:03:48.080 --> 00:03:49.680]  耶穌要問
[00:03:49.680 --> 00:03:54.240]  耶穌要通過比喻知道有哪個人真的在追求天國
[00:03:54.240 --> 00:03:57.920]  有哪些人只是來看戲
[00:03:57.920 --> 00:04:01.600]  看神蹟等等
[00:04:01.600 --> 00:04:04.720]  在耶穌講的眾多比喻當中
[00:04:04.720 --> 00:04:08.880]  最重要那個最中心最關鍵的比喻
[00:04:08.880 --> 00:04:12.640]  應該就是我們上星期所講的這個比喻
[00:04:12.640 --> 00:04:14.000]  耶穌說
[00:04:14.000 --> 00:04:16.720]  你們不明白這比喻嗎?
[00:04:16.720 --> 00:04:21.040]  這樣怎能明白一切的比喻呢?
[00:04:21.040 --> 00:04:23.840]  這個比喻的重要性在這裡
[00:04:23.840 --> 00:04:28.400]  原來它是所有比喻的關鍵
[00:04:28.400 --> 00:04:31.440]  有些人叫這個比喻做殺種的比喻
[00:04:31.440 --> 00:04:34.800]  有些人用這個比喻叫做泥土的比喻
[00:04:34.800 --> 00:04:39.360]  我幫他改了個名叫做殺種結果的比喻
[00:04:39.360 --> 00:04:40.640]  是殺種
[00:04:40.640 --> 00:04:43.760]  但是殺種的最終有果效
[00:04:43.760 --> 00:04:46.160]  最終整個比喻的高潮
[00:04:46.160 --> 00:04:51.760]  是結出三十倍、六十倍、一百倍的果子
[00:04:51.760 --> 00:04:56.080]  你留意在這個比喻的右手邊那裡
[00:04:56.080 --> 00:04:58.000]  我有顆星
[00:04:58.000 --> 00:05:02.880]  這顆星代表這個比喻是眾多比喻裡面唯一一個
[00:05:02.880 --> 00:05:07.360]  是有答案的,唯一一個耶穌是幫我們解了的
[00:05:07.360 --> 00:05:09.440]  其他的比喻
[00:05:09.440 --> 00:05:11.600]  我們是沒有解的
[00:05:11.600 --> 00:05:13.760]  我不知道耶穌當時有沒有解到
[00:05:13.760 --> 00:05:15.680]  但是馬可沒有記錄到
[00:05:15.680 --> 00:05:19.600]  沒有告訴我們其他比喻是怎樣去解釋的
[00:05:19.600 --> 00:05:23.040]  於是我們吃粥吃飯就是看我們明白不明白
[00:05:23.040 --> 00:05:25.600]  第一個比喻
[00:05:25.600 --> 00:05:28.960]  這個比喻是明白其他比喻的
[00:05:28.960 --> 00:05:35.200]  反而這個比喻是開啟其他比喻的約時
[00:05:35.200 --> 00:05:37.280]  我們要拿著這把匙
[00:05:37.280 --> 00:05:40.240]  我們就可以打開其他的比喻
[00:05:40.240 --> 00:05:43.840]  原來耶穌不是在說投資
[00:05:43.840 --> 00:05:44.960]  中國的投資
[00:05:44.960 --> 00:05:46.400]  耶穌是在說天國
[00:05:46.400 --> 00:05:49.920]  所有的一切都是關於天國
[00:05:49.920 --> 00:05:51.840]  在馬口福音第四章裡面
[00:05:51.840 --> 00:05:57.440]  耶穌給了我們一、二、三、四、五個不同的比喻
[00:05:57.440 --> 00:06:00.960]  有五個比喻不是一個比喻
[00:06:00.960 --> 00:06:04.800]  第一個我們上個禮拜讀了殺種結果的比喻
[00:06:04.800 --> 00:06:08.640]  第二個比喻是斗底明燈的比喻
[00:06:08.640 --> 00:06:11.760]  第三個比喻是大小良器的比喻
[00:06:11.760 --> 00:06:13.920]  今天我們會看第二和第三
[00:06:13.920 --> 00:06:17.200]  接著九月第一個禮拜我們會看最後那兩個
[00:06:17.200 --> 00:06:20.000]  殺種子生長的比喻
[00:06:20.000 --> 00:06:24.320]  還有芥菜成長的比喻
[00:06:24.320 --> 00:06:30.240]  在我們未去解釋這些沒有被解釋的比喻之前
[00:06:30.240 --> 00:06:32.400]  我們要問一個很重要的問題
[00:06:32.400 --> 00:06:35.600]  究竟以下那四個比喻
[00:06:35.600 --> 00:06:39.600]  和之前殺種比喻的關係是什麼
[00:06:39.600 --> 00:06:41.360]  有什麼關係
[00:06:41.360 --> 00:06:43.600]  你可能想都沒想過這件事
[00:06:43.600 --> 00:06:45.760]  但原來聖經學者對於
[00:06:45.760 --> 00:06:48.480]  馬口福音第四章的架構組織
[00:06:48.480 --> 00:06:50.720]  有很多很多的討論
[00:06:50.720 --> 00:06:53.440]  有很多很多的想法
[00:06:53.440 --> 00:06:57.520]  因為這個緣故我自己也讀了不少的資料
[00:06:57.520 --> 00:06:59.360]  不過讀到最後
[00:06:59.360 --> 00:07:03.520]  我仍然找不到一個自己覺得恰當的理論
[00:07:03.520 --> 00:07:07.840]  於是我最後自己作了一個自己的想法
[00:07:07.840 --> 00:07:11.200]  希望對大家有幫助
[00:07:11.200 --> 00:07:13.920]  很多聖經學者都告訴我們
[00:07:13.920 --> 00:07:16.960]  其實第二和第三的比喻是一對
[00:07:16.960 --> 00:07:21.600]  接著第四和第五的比喻又是另一對
[00:07:21.600 --> 00:07:23.760]  所以當我們打開馬口福音的時候
[00:07:23.760 --> 00:07:26.080]  我們見到是三對的比喻
[00:07:26.080 --> 00:07:28.240]  第一個 第二和第三
[00:07:28.240 --> 00:07:30.000]  第四和第五
[00:07:30.000 --> 00:07:31.840]  三組的比喻
[00:07:31.840 --> 00:07:34.080]  以我自己的看法
[00:07:34.080 --> 00:07:39.040]  第二組和第三組其實都是第一組的延伸
[00:07:39.040 --> 00:07:41.520]  我們可以說如果第一組
[00:07:41.520 --> 00:07:43.360]  第一個比喻是上集
[00:07:43.360 --> 00:07:47.520]  其實第二組和第三組都是下集
[00:07:47.520 --> 00:07:49.360]  一個是A的下集
[00:07:49.360 --> 00:07:52.960]  另一個是B的下集
[00:07:52.960 --> 00:07:56.320]  A的下集是說到耶穌私底下
[00:07:56.320 --> 00:07:59.040]  繼續用比喻教導的下集
[00:07:59.040 --> 00:08:06.240]  而B的下集是說耶穌公開繼續用比喻做的下集
[00:08:06.240 --> 00:08:08.240]  你聽我解釋一下
[00:08:08.240 --> 00:08:10.960]  可能你會更加的明白
[00:08:10.960 --> 00:08:13.920]  當你打開馬口福音第四章第二節這樣說
[00:08:13.920 --> 00:08:16.880]  耶穌就用許多比喻教導
[00:08:16.880 --> 00:08:19.600]  耶穌又說對他們
[00:08:19.600 --> 00:08:22.640]  我這樣翻是因為這個是按照原文
[00:08:22.640 --> 00:08:24.640]  你中文的翻譯當然不會這樣寫
[00:08:24.640 --> 00:08:27.840]  你中文的翻譯就是耶穌對他們說
[00:08:27.840 --> 00:08:31.360]  但其實在原文裏面是有兩句詞句
[00:08:31.360 --> 00:08:33.120]  一個就是耶穌又說
[00:08:33.120 --> 00:08:37.360]  第二 耶穌又說對他們
[00:08:37.360 --> 00:08:42.800]  在這裏馬可很巧妙地用了一個寫作的手法
[00:08:42.800 --> 00:08:48.560]  他將這兩組人分為兩組
[00:08:48.560 --> 00:08:51.200]  耶穌又說對他們
[00:08:51.200 --> 00:08:53.200]  對他們這個他們是誰呢?
[00:08:53.200 --> 00:08:55.760]  其實這個他們裏面有兩組人
[00:08:55.760 --> 00:08:59.680]  一組就是後來下午、晚上
[00:08:59.680 --> 00:09:02.320]  去靜靜地回來找耶穌的那一群
[00:09:02.320 --> 00:09:04.320]  還有另外一群就是聽完
[00:09:04.320 --> 00:09:05.840]  然後就回到家裏
[00:09:05.840 --> 00:09:09.600]  再不會偷偷地去問回耶穌
[00:09:09.600 --> 00:09:12.960]  剛才那個比喻解釋的這群人
[00:09:12.960 --> 00:09:17.200]  這裏中間夾雜了兩組人
[00:09:17.200 --> 00:09:18.800]  而因為這樣
[00:09:18.800 --> 00:09:22.320]  馬可用了一個很巧妙的寫作手法
[00:09:22.320 --> 00:09:24.320]  將這兩組人分開
[00:09:24.320 --> 00:09:27.280]  你在中文的時候你是很難看得清楚
[00:09:27.280 --> 00:09:30.960]  但如果你有機會去看原文或者是英文的時候
[00:09:30.960 --> 00:09:33.520]  其實就會很清楚
[00:09:33.520 --> 00:09:37.120]  當耶穌在講的是私下教導的時候
[00:09:37.120 --> 00:09:41.120]  馬可會用這句詞句來表達
[00:09:41.120 --> 00:09:44.320]  馬可會說:耶穌又對他們說
[00:09:44.320 --> 00:09:45.920]  有一個對他們的
[00:09:45.920 --> 00:09:47.920]  耶穌又對他們說
[00:09:47.920 --> 00:09:51.760]  上帝的國的奧秘是讓你們知道
[00:09:51.760 --> 00:09:53.680]  耶穌又對他們說
[00:09:53.680 --> 00:09:55.680]  你們不明白這比喻嗎?
[00:09:55.680 --> 00:09:57.920]  這個他們不是眾人的他們
[00:09:57.920 --> 00:09:59.920]  這個他們是小人的他們
[00:09:59.920 --> 00:10:03.040]  是那群小群回來找耶穌
[00:10:03.040 --> 00:10:06.560]  說聽不明白那個比喻的那群人
[00:10:06.560 --> 00:10:09.040]  而接下來你會看到
[00:10:09.040 --> 00:10:10.720]  這個同樣的表達
[00:10:10.720 --> 00:10:13.120]  同樣的耶穌又說對他們
[00:10:13.120 --> 00:10:17.360]  是在兩個新的比喻裏面出現
[00:10:17.360 --> 00:10:20.160]  一個是斗底明燈的比喻
[00:10:20.160 --> 00:10:23.760]  另外一個是大小良器的比喻
[00:10:23.760 --> 00:10:27.040]  你說這件事對我們理解有什麼關係?
[00:10:27.040 --> 00:10:28.560]  關係是重要的
[00:10:28.560 --> 00:10:33.440]  這個告訴我們這兩個比喻不是跟眾人說的
[00:10:33.440 --> 00:10:35.440]  這兩個比喻是跟進
[00:10:35.440 --> 00:10:38.800]  繼續已經將天國的啟示啟示給他們
[00:10:38.800 --> 00:10:41.280]  繼續用兩個比喻
[00:10:41.280 --> 00:10:44.720]  去加深他們對這個啟示的認識
[00:10:44.720 --> 00:10:49.840]  這個是耶穌對私底下用比喻的教導
[00:10:49.840 --> 00:10:50.880]  但另一方面
[00:10:50.880 --> 00:10:57.920]  不可以用耶穌又說來講他對眾人的比喻的教導
[00:10:57.920 --> 00:11:00.400]  耶穌又說是沒有他們的
[00:11:00.400 --> 00:11:02.240]  你看不看到?是沒有他們的
[00:11:02.240 --> 00:11:06.320]  耶穌又說有耳的就應當停
[00:11:06.320 --> 00:11:09.200]  接著去到第二十六節、第三十節
[00:11:09.200 --> 00:11:11.840]  耶穌又說、耶穌又說
[00:11:11.840 --> 00:11:15.440]  耶穌又說種子生長的比喻
[00:11:15.440 --> 00:11:19.200]  耶穌又說芥菜成長的比喻
[00:11:19.200 --> 00:11:23.280]  這兩個比喻不是私底下的教導
[00:11:23.280 --> 00:11:28.000]  而是耶穌繼續的公開教導
[00:11:28.000 --> 00:11:28.880]  簡單來說
[00:11:28.880 --> 00:11:31.920]  當耶穌講完第一個比喻之後
[00:11:31.920 --> 00:11:33.360]  他就回家了
[00:11:33.360 --> 00:11:37.280]  可能他去到第二天才繼續講這兩個比喻
[00:11:37.280 --> 00:11:39.440]  但中間有另外兩個比喻
[00:11:39.440 --> 00:11:43.360]  是那群晚上回來找他的門徒聽
[00:11:43.360 --> 00:11:44.800]  他們聽到五個
[00:11:44.800 --> 00:11:49.200]  而外面的人只聽到三個
[00:11:49.200 --> 00:11:50.160]  整體來說
[00:11:50.160 --> 00:11:54.720]  《馬福音》第四章裡面有兩個層次的教導
[00:11:54.720 --> 00:11:57.760]  一個層次是耶穌公開講比喻
[00:11:57.760 --> 00:12:01.600]  另一個層次是耶穌私底下講比喻
[00:12:01.600 --> 00:12:04.400]  在他公開的比喻當中
[00:12:04.400 --> 00:12:07.120]  他講了那個殺種的比喻
[00:12:07.120 --> 00:12:11.360]  然後他說有耳可聽的就應當聽
[00:12:11.360 --> 00:12:14.800]  耶穌要他們回家繼續思考
[00:12:14.800 --> 00:12:17.760]  究竟我講給你聽的比喻是關於什麼的
[00:12:17.760 --> 00:12:19.600]  耶穌要他們不斷的思考
[00:12:19.600 --> 00:12:22.960]  但耶穌知道他們是沒有辦法明白的
[00:12:22.960 --> 00:12:26.320]  耶穌從頭到尾都是在等他們
[00:12:26.320 --> 00:12:28.240]  沒有人的時候回來找他
[00:12:28.240 --> 00:12:29.840]  說夫子啊
[00:12:29.840 --> 00:12:30.800]  聽不明白啊
[00:12:30.800 --> 00:12:32.080]  可不可以教我啊
[00:12:32.080 --> 00:12:34.480]  於是耶穌說恭喜你啊
[00:12:34.480 --> 00:12:39.600]  天國的奧秘現在在你面前向你顯露
[00:12:39.600 --> 00:12:41.120]  耶穌等他們回來
[00:12:41.120 --> 00:12:42.400]  當他們回來的時候
[00:12:42.400 --> 00:12:46.560]  耶穌就開始將這個殺種的比喻給他們聽
[00:12:46.560 --> 00:12:50.800]  他說所殺的種是上帝的道
[00:12:50.800 --> 00:12:54.320]  而中間所講的不同的故事
[00:12:54.320 --> 00:12:58.080]  不同的泥土是講到有一些人
[00:12:58.080 --> 00:13:00.960]  聽了道但沒有抓緊這個道
[00:13:00.960 --> 00:13:04.160]  於是撒旦尼將這個道拿了去
[00:13:04.160 --> 00:13:07.840]  也有另外一種人他聽了道他很開心
[00:13:07.840 --> 00:13:11.120]  好像準備要茁壯成長
[00:13:11.120 --> 00:13:13.760]  然而當迫得來到的時候
[00:13:13.760 --> 00:13:15.360]  當患難來到的時候
[00:13:15.360 --> 00:13:17.680]  他馬上灰心
[00:13:17.680 --> 00:13:18.880]  他枯乾
[00:13:18.880 --> 00:13:20.000]  第三
[00:13:20.000 --> 00:13:23.040]  也有些人他彷彿有根
[00:13:23.040 --> 00:13:25.440]  他彷彿有茁壯成長
[00:13:25.440 --> 00:13:27.040]  但是有荊棘
[00:13:27.040 --> 00:13:32.000]  這個荊棘是代表了人對這個世界潛在的迷惑
[00:13:32.000 --> 00:13:35.280]  對今生人要愛這個世界
[00:13:35.280 --> 00:13:37.760]  於是他沒辦法結果
[00:13:37.760 --> 00:13:42.400]  講到最後三樣東西有個共同點就是沒有結果
[00:13:42.400 --> 00:13:45.040]  直到你最後一個泥土
[00:13:45.040 --> 00:13:47.280]  最後一個泥土不單止結果
[00:13:47.280 --> 00:13:50.400]  它是30倍、60倍、100倍
[00:13:50.400 --> 00:13:51.680]  如果你上個星期在這裡
[00:13:51.680 --> 00:13:54.480]  你知道30、60、100
[00:13:54.480 --> 00:13:56.000]  這個不是普通的修成
[00:13:56.000 --> 00:13:59.120]  這個叫做Extraordinary Yield
[00:13:59.120 --> 00:14:03.120]  是一個非常之非凡的修成
[00:14:03.120 --> 00:14:10.080]  耶穌在講最終屬於天國的人會有非凡的修成
[00:14:10.080 --> 00:14:13.040]  但是這個修成究竟在講什麼?
[00:14:13.040 --> 00:14:16.400]  是不是耶穌要你和我出去做很多的好事?
[00:14:16.400 --> 00:14:20.320]  是不是耶穌要我們在教會做很多的侍奉?
[00:14:20.320 --> 00:14:22.560]  是不是在講這些這樣的果子?
[00:14:22.560 --> 00:14:24.080]  不是
[00:14:24.080 --> 00:14:26.320]  如果你記得上個星期我所講
[00:14:26.320 --> 00:14:30.880]  從頭到尾耶穌強調又強調又強調又強調
[00:14:30.880 --> 00:14:33.200]  一樣東西叫做Listen
[00:14:33.200 --> 00:14:34.400]  聽
[00:14:34.400 --> 00:14:36.480]  你們要聽
[00:14:36.480 --> 00:14:38.640]  你們要聽完又聽
[00:14:38.640 --> 00:14:42.320]  這個聽是整個故事的關鍵
[00:14:42.320 --> 00:14:45.840]  這個聽是一個重要的提示
[00:14:45.840 --> 00:14:48.480]  耶穌帶我們回到舊約聖經裡面
[00:14:48.480 --> 00:14:52.800]  耶穌帶我們回到舊約聖經的生命記裡面
[00:14:52.800 --> 00:14:55.040]  在生命記裡面第六章
[00:14:55.040 --> 00:15:00.160]  我們聽到以色列上帝和我們講最大的誡命
[00:15:00.160 --> 00:15:02.880]  最大的誡命一開始的是
[00:15:02.880 --> 00:15:05.120]  Hear O Israel
[00:15:05.120 --> 00:15:06.640]  Shema Israel
[00:15:06.640 --> 00:15:08.960]  要聽啊以色列人
[00:15:08.960 --> 00:15:11.360]  接著上帝給我們的誡命
[00:15:11.360 --> 00:15:13.360]  這個誡命是要盡心盡性
[00:15:13.360 --> 00:15:15.360]  盡力愛耶和華你的上帝
[00:15:15.360 --> 00:15:20.880]  什麼叫做結出30倍、60倍、100倍的果子
[00:15:20.880 --> 00:15:23.920]  這個果子不是普通的好行為
[00:15:23.920 --> 00:15:27.360]  這個果子是從心裡面
[00:15:27.360 --> 00:15:32.080]  全心全意盡心盡力的愛上帝
[00:15:32.080 --> 00:15:33.360]  耶穌說
[00:15:33.360 --> 00:15:38.960]  這個果子是一個引進入天國永恆的印證
[00:15:38.960 --> 00:15:40.080]  你聽我怎麼說
[00:15:40.080 --> 00:15:42.560]  我不是說因為祂結出這個果子
[00:15:42.560 --> 00:15:43.680]  所以祂進入天國
[00:15:43.680 --> 00:15:46.560]  如果你這樣說的時候你是靠行為
[00:15:46.560 --> 00:15:48.000]  但是耶穌在說
[00:15:48.000 --> 00:15:51.600]  凡真是相信我真是從心得救的人
[00:15:51.600 --> 00:15:56.160]  他應該會有這樣的果子作為他的印證
[00:15:56.160 --> 00:15:59.280]  這個果子不是我現在去教會
[00:15:59.280 --> 00:16:01.680]  這個果子不是我可以做多些事
[00:16:01.680 --> 00:16:04.640]  我可以幫教會做某些事
[00:16:04.640 --> 00:16:10.560]  這個果子是從心裡面向上帝的讚歎
[00:16:10.560 --> 00:16:14.720]  完全深愛著上帝
[00:16:14.720 --> 00:16:16.960]  但是耶穌的故事還沒完
[00:16:16.960 --> 00:16:20.000]  因為如果你記得我剛才所說的
[00:16:20.000 --> 00:16:24.320]  耶穌當晚還有兩個比喻
[00:16:24.320 --> 00:16:28.320]  繼續和那幫來找祂的門徒所說
[00:16:28.320 --> 00:16:30.560]  這兩個比喻是
[00:16:30.560 --> 00:16:32.320]  斗底明燈的比喻
[00:16:32.320 --> 00:16:36.800]  和大小良氣的比喻
[00:16:36.800 --> 00:16:38.720]  耶穌公開的比喻
[00:16:38.720 --> 00:16:41.680]  你要等到明天才有得聽
[00:16:41.680 --> 00:16:43.120]  但是當天晚上
[00:16:43.120 --> 00:16:45.040]  他們除了聽了耶穌
[00:16:45.040 --> 00:16:47.520]  對第一個比喻的解釋以外
[00:16:47.520 --> 00:16:51.680]  耶穌繼續用另外兩個比喻去鼓勵他們
[00:16:51.680 --> 00:16:53.040]  去挑戰他們
[00:16:53.040 --> 00:16:55.200]  去繼續讓他們思想
[00:16:55.200 --> 00:16:58.800]  思想又再思想
[00:16:58.800 --> 00:17:01.440]  在馬富欽第四章第十節裡面
[00:17:01.440 --> 00:17:04.080]  當耶穌獨自的時候
[00:17:04.080 --> 00:17:08.720]  十二個門徒和其他的人來找耶穌
[00:17:08.720 --> 00:17:10.960]  他們是不斷思想的一群人
[00:17:10.960 --> 00:17:12.400]  他們來到找耶穌
[00:17:12.400 --> 00:17:13.920]  耶穌歡迎他們
[00:17:13.920 --> 00:17:15.120]  耶穌歡迎他們
[00:17:15.120 --> 00:17:16.480]  耶穌對他們說
[00:17:16.480 --> 00:17:18.320]  上帝國的奧秘
[00:17:18.320 --> 00:17:20.000]  只讓你們知道
[00:17:20.000 --> 00:17:22.080]  若是對外人說
[00:17:22.080 --> 00:17:24.800]  凡事都用比喻
[00:17:24.800 --> 00:17:28.320]  這一幫門徒是經過篩選的
[00:17:28.320 --> 00:17:30.080]  這幫門徒不是聽了
[00:17:30.080 --> 00:17:31.760]  左耳入右耳出
[00:17:31.760 --> 00:17:33.360]  右耳入左耳出的人
[00:17:33.360 --> 00:17:34.640]  他是聽完
[00:17:34.640 --> 00:17:35.840]  然後不斷思想
[00:17:35.840 --> 00:17:36.960]  然後想不到
[00:17:36.960 --> 00:17:37.920]  於是他回來
[00:17:37.920 --> 00:17:39.040]  上帝說
[00:17:39.040 --> 00:17:44.800]  天國的奧秘向你們彰顯
[00:17:44.800 --> 00:17:47.760]  但是我想你們想深一層
[00:17:47.760 --> 00:17:51.760]  這句話不是代表在那一刻
[00:17:51.760 --> 00:17:54.240]  他們馬上想通了所有天國的奧秘
[00:17:54.240 --> 00:17:55.920]  這個很重要的
[00:17:55.920 --> 00:17:57.520]  你不要以為在那一天
[00:17:57.520 --> 00:17:58.720]  在那一晚
[00:17:58.720 --> 00:18:02.800]  耶穌就把所有天國的奧秘都給了他們
[00:18:02.800 --> 00:18:03.920]  第二
[00:18:03.920 --> 00:18:05.760]  這句話也不代表
[00:18:05.760 --> 00:18:08.880]  當時所聽到這句話的每一個人
[00:18:08.880 --> 00:18:11.680]  都和天國有份
[00:18:11.680 --> 00:18:12.960]  你明不明我的意思
[00:18:12.960 --> 00:18:15.760]  因為當時所聽到的人當中
[00:18:15.760 --> 00:18:16.720]  包括了一個人
[00:18:16.720 --> 00:18:19.600]  就是最後出賣耶穌的
[00:18:19.600 --> 00:18:20.960]  猶太
[00:18:20.960 --> 00:18:22.480]  猶太和天國沒有份
[00:18:22.480 --> 00:18:24.720]  但是當時耶穌說這句話
[00:18:24.720 --> 00:18:25.520]  猶太在不在
[00:18:25.520 --> 00:18:26.400]  在
[00:18:26.400 --> 00:18:28.560]  耶穌和他說
[00:18:28.560 --> 00:18:30.320]  上帝的國的奧秘
[00:18:30.320 --> 00:18:33.040]  向你包括猶太去啟示
[00:18:33.040 --> 00:18:36.720]  不過不代表最後天國和他有份
[00:18:36.720 --> 00:18:39.600]  這句話其實只是代表了一樣東西
[00:18:39.600 --> 00:18:42.160]  就是你過了第一關
[00:18:42.160 --> 00:18:43.360]  你過了第一關
[00:18:43.360 --> 00:18:44.880]  恭喜你
[00:18:44.880 --> 00:18:46.480]  你過了第一關
[00:18:46.480 --> 00:18:48.400]  其他那些人連第一關都過不了
[00:18:48.400 --> 00:18:50.560]  你過了第一個考驗
[00:18:50.560 --> 00:18:52.080]  不過之後
[00:18:52.080 --> 00:18:56.000]  還有很多很多很多的考驗
[00:18:56.000 --> 00:18:59.680]  所以你必須要繼續去聆聽
[00:18:59.680 --> 00:19:00.800]  繼續去思考
[00:19:00.800 --> 00:19:02.640]  於是耶穌就繼續和他們說
[00:19:02.640 --> 00:19:04.880]  比如你明不明白
[00:19:04.880 --> 00:19:07.760]  不是一次就完全聽得明白
[00:19:07.760 --> 00:19:08.640]  而是相反
[00:19:08.640 --> 00:19:11.520]  耶穌不斷地鼓勵挑戰他們
[00:19:11.520 --> 00:19:12.880]  要聆聽
[00:19:12.880 --> 00:19:13.600]  要思考
[00:19:13.600 --> 00:19:14.560]  耶穌說聽啊
[00:19:14.560 --> 00:19:15.760]  並要在聽
[00:19:15.760 --> 00:19:17.840]  於是耶穌繼續教導他們
[00:19:17.840 --> 00:19:20.560]  用比喻教導他們
[00:19:20.560 --> 00:19:22.160]  第四章第二十一節這麼說
[00:19:22.160 --> 00:19:23.920]  耶穌又對他們說
[00:19:23.920 --> 00:19:26.000]  「人哪登來
[00:19:26.000 --> 00:19:28.800]  難道是要放在斗底下
[00:19:28.800 --> 00:19:29.920]  床底下
[00:19:29.920 --> 00:19:32.640]  而不放在燈台上?」
[00:19:32.640 --> 00:19:34.960]  耶穌究竟在想什麼?
[00:19:34.960 --> 00:19:36.560]  這裡的中文翻譯
[00:19:36.560 --> 00:19:38.640]  其實翻得不是很好
[00:19:38.640 --> 00:19:40.880]  一個更好的翻譯應該是這樣
[00:19:40.880 --> 00:19:43.120]  不是「人哪登來」
