
[00:00:00.000 --> 00:00:15.140]  大家好,感謝神讓我們仍然有動力去崇拜,這是神的恩典,我們低頭,低頭有個禱告
[00:07:46.440 --> 00:07:52.440]  有段經文,你們可能都很熟悉的,就是撒瑪利亞婦人曾經對耶穌這樣說
[00:07:52.440 --> 00:07:59.440]  她說你是猶太人,為何會向一個撒瑪利亞人來拿水呢?
[00:07:59.440 --> 00:08:05.440]  然後下面她說,原來猶太人與撒瑪利亞人是從不往來的
[00:08:05.440 --> 00:08:09.440]  我不知道你認不認識猶太人與撒瑪利亞人之間的關係
[00:08:09.440 --> 00:08:17.440]  原來猶太人與撒瑪利亞人之間的恩怨是有一千年的仇恨在裏面
[00:08:17.440 --> 00:08:25.440]  恩怨在哪裏呢?其實這件事的發生是來自在所羅門之後有一個神僕叫耶羅邦安
[00:08:25.440 --> 00:08:31.440]  當以色列國最興旺的時候,去到這個神僕叫耶羅邦安
[00:08:31.440 --> 00:08:37.440]  耶羅邦安在當時叛變之後,開始以色列國分為南北國
[00:08:37.440 --> 00:08:41.440]  南國以猶太為主,建都在耶路撒冷
[00:08:41.440 --> 00:08:47.440]  北國以色列加上其餘十一個國家的人在裏面,成為了北國
[00:08:47.440 --> 00:08:51.440]  遷徙到撒瑪利亞這個地方
[00:08:51.440 --> 00:08:59.440]  後來暗利王朝就將撒瑪利亞建都,北國就在那裏開始建都
[00:08:59.440 --> 00:09:07.440]  到公元前788年,亞述入侵這個地方
[00:09:07.440 --> 00:09:12.440]  就將北國的以色列全面剪裂
[00:09:12.440 --> 00:09:21.440]  剪裂之後就將一些巴比倫人侵入了撒瑪利亞這個地方
[00:09:21.440 --> 00:09:27.440]  令到這個地方開始變為一些有其他人種的裏面
[00:09:27.440 --> 00:09:35.440]  目的是要將北國的以色列人,全面的文化剿滅,以致能夠管理他們
[00:09:35.440 --> 00:09:43.440]  這是一個非常毒的方法去管理這些人
[00:09:43.440 --> 00:09:52.440]  因為這個原因之後,撒瑪利亞人和外族人一起去通婚,甚至拜他們的偶像
[00:09:52.440 --> 00:09:59.440]  就因為這些原因,南國的以色列人,南國的猶太人開始看不起這些以色列人
[00:09:59.440 --> 00:10:06.440]  就說他們是雜種,說他們不是傳統的文化,說他們不是跟著我們純種的猶太人
[00:10:06.440 --> 00:10:15.440]  所以就從那時開始,撒瑪利亞人和猶太人就不再互相溝通
[00:10:15.440 --> 00:10:20.440]  而且慢慢成為了世仇,兩族人就開始分開
[00:10:20.440 --> 00:10:33.440]  這種仇恨就僅僅將人與人之間的關係的一道牆建立了出來
[00:10:33.440 --> 00:10:37.440]  剛才是第一道牆,人與人之間種族仇恨的一道牆
[00:10:37.440 --> 00:10:39.440]  另外一道牆是甚麼呢?
[00:10:39.440 --> 00:10:44.440]  如果我們今天,或者提提大家,如果你有聖經可以打開少林寺
[00:10:44.440 --> 00:10:49.440]  你們有手提電話的可以打開,有聖經的可以打開
[00:10:49.440 --> 00:10:52.440]  史道行傳的八章二十七節裡面是這樣說的
[00:10:52.440 --> 00:11:00.440]  他說,肥利就起身去到一個地方,找到一個人叫安提阿伯
[00:11:00.440 --> 00:11:04.440]  安提阿伯其實是一個地方,以色列這個地方裡面有一個太監
[00:11:04.440 --> 00:11:13.440]  這個太監就是安提阿伯女王肝大肌手下的統管銀夫
[00:11:13.440 --> 00:11:16.440]  他正是要上耶路撒冷去拜祭
[00:11:16.440 --> 00:11:19.440]  說一下這個人是甚麼呢?
[00:11:19.440 --> 00:11:25.440]  這個太監,我們也說過,如果你要成為進入猶太人的族裡
[00:11:25.440 --> 00:11:28.440]  你要有一個身份,有甚麼身份呢?
[00:11:28.440 --> 00:11:32.440]  第一,你的身體不可以有缺陷,太監身體有缺陷
[00:11:32.440 --> 00:11:37.440]  記不記得我早前跟你們說過,在少林行傳的三章十二節裡面說過一件事
[00:11:37.440 --> 00:11:42.440]  有一個人,生來缺腿的人,去到尾門的時候
[00:11:42.440 --> 00:11:45.440]  去到這個聖地門口進不去,為甚麼呢?
[00:11:45.440 --> 00:11:50.440]  因為他生來是缺腿的,就算是猶太人也不可以進去聖殿去敬拜
[00:11:50.440 --> 00:11:53.440]  正正這個太監是因為他的身體有缺陷
[00:11:53.440 --> 00:11:57.440]  他是有傷殘,傷殘的人不是完全的人
[00:11:57.440 --> 00:12:00.440]  所以猶太人不可以接納他,這是第一點
[00:12:00.440 --> 00:12:01.440]  他的身份出現問題
[00:12:01.440 --> 00:12:05.440]  第二,他是一個甚麼族的人呢?
[00:12:05.440 --> 00:12:09.440]  安提阿伯,以色列,他是一個外邦人
[00:12:09.440 --> 00:12:17.440]  更加不會是猶太人可以接納成為一個可接納的猶太人
[00:12:17.440 --> 00:12:19.440]  第三,他是一個有錢人
[00:12:19.440 --> 00:12:21.440]  有錢的人不是有罪的
[00:12:21.440 --> 00:12:27.440]  但很多時候我們覺得有錢的人很世俗,很有銅臭味
[00:12:27.440 --> 00:12:29.440]  這些人跟他傳輸都很難
[00:12:29.440 --> 00:12:33.440]  因為他喜歡錢多於喜歡所謂的信仰
[00:12:33.440 --> 00:12:39.440]  種種的原因令這個太監被拒於門外
[00:12:39.440 --> 00:12:42.440]  不能夠接納成為猶太人的宗教裏面
[00:12:42.440 --> 00:12:44.440]  這是第二道牆
[00:12:44.440 --> 00:12:48.440]  就是人對人之間,因為你不是有這個地位
[00:12:48.440 --> 00:12:53.440]  你就被偏見,被人有成見體成
[00:12:53.440 --> 00:12:56.440]  你不能夠進入這個宗教裏面
[00:12:58.440 --> 00:13:03.440]  太監是代表他不認可的身份
[00:13:03.440 --> 00:13:08.440]  不讓人接納,不能成為猶太人的成員
[00:13:08.440 --> 00:13:12.440]  我記得我在香港的時候
[00:13:12.440 --> 00:13:17.440]  我在兩間英資機構工作
[00:13:17.440 --> 00:13:25.440]  我那個年代還是在港英政府殖民地長大的香港人
[00:13:25.440 --> 00:13:33.440]  我每天回到公司很感受到那種階級的觀念
[00:13:33.440 --> 00:13:35.440]  我回到公司的七樓
[00:13:35.440 --> 00:13:40.440]  七樓裏面全部是西人的辦公室
[00:13:40.440 --> 00:13:46.440]  廁所和餐廳是華人不可以進入的
[00:13:46.440 --> 00:13:52.440]  另外就算是同級的官
[00:13:52.440 --> 00:13:55.440]  你知道當時我在半政府機構裏面工作
[00:13:55.440 --> 00:13:57.440]  他們叫官員
[00:13:57.440 --> 00:13:59.440]  同級級數的人裏面
[00:13:59.440 --> 00:14:04.440]  他們的西人房屋津貼是三倍
[00:14:04.440 --> 00:14:06.440]  同一級
[00:14:06.440 --> 00:14:08.440]  是三倍的華人所收
[00:14:08.440 --> 00:14:10.440]  當時我們不以為意
[00:14:10.440 --> 00:14:12.440]  但慢慢我才知道原來
[00:14:12.440 --> 00:14:13.440]  因為他們的論點是
[00:14:13.440 --> 00:14:15.440]  因為我們本來在英國工作
[00:14:15.440 --> 00:14:16.440]  有一個很大的房子
[00:14:16.440 --> 00:14:18.440]  來到香港的時候
[00:14:18.440 --> 00:14:21.440]  香港好像豆腐圓那麼小的房子
[00:14:21.440 --> 00:14:23.440]  住在那麼小的房子裏面
[00:14:23.440 --> 00:14:25.440]  我們需要住這麼大的房子
[00:14:25.440 --> 00:14:27.440]  你知道香港的地價很貴
[00:14:27.440 --> 00:14:28.440]  房子又很貴
[00:14:28.440 --> 00:14:31.440]  他一定要有這樣的收入
[00:14:31.440 --> 00:14:33.440]  他才可以住在這個地方
[00:14:33.440 --> 00:14:34.440]  你就是知道
[00:14:34.440 --> 00:14:36.440]  你住在一個這樣的地方的時候
[00:14:36.440 --> 00:14:39.440]  你就知道原來因為你不是
[00:14:39.440 --> 00:14:40.440]  你是殖民地
[00:14:40.440 --> 00:14:43.440]  你是被殖民的民族
[00:14:43.440 --> 00:14:45.440]  你是二等的民族
[00:14:45.440 --> 00:14:46.440]  你就感受到因為你的地位
[00:14:46.440 --> 00:14:51.440]  所以被人降低
[00:14:51.440 --> 00:14:53.440]  這些人為的牆
[00:14:53.440 --> 00:14:55.440]  回到經文裏面
[00:14:55.440 --> 00:14:56.440]  講到一件很重要的事
[00:14:56.440 --> 00:15:01.440]  就是僅僅將人隔絕了
[00:15:01.440 --> 00:15:02.440]  人與人之間隔絕
[00:15:02.440 --> 00:15:03.440]  不單止人與人之間隔絕了
[00:15:03.440 --> 00:15:08.440]  更加將人與神之間的關係隔絕了
[00:15:08.440 --> 00:15:11.440]  阻止人去到神的面前
[00:15:11.440 --> 00:15:15.440]  神要親自做一些事
[00:15:15.440 --> 00:15:20.440]  神要親自將這些牆拆毀
[00:15:20.440 --> 00:15:26.440]  而將人帶到神的面前
[00:15:26.440 --> 00:15:28.440]  有一段經文
[00:15:28.440 --> 00:15:32.440]  這段經文是在耳筆所書記載的
[00:15:32.440 --> 00:15:33.440]  二章十五節這樣說
[00:15:33.440 --> 00:15:37.440]  以自己的身體廢掉冤仇
[00:15:37.440 --> 00:15:40.440]  就是那既在律法上的規條
[00:15:40.440 --> 00:15:42.440]  為要將兩下直著自己
[00:15:42.440 --> 00:15:44.440]  造成一個新人
[00:15:44.440 --> 00:15:47.440]  如此便成就了和睦
[00:15:47.440 --> 00:15:48.440]  我很喜歡這段經文
[00:15:48.440 --> 00:15:52.440]  特別在這一節的第一句裏
[00:15:52.440 --> 00:15:58.440]  它說以自己的身體去廢掉冤仇
[00:15:58.440 --> 00:16:01.440]  中文這個字譯得非常之好
[00:16:01.440 --> 00:16:02.440]  冤仇
[00:16:02.440 --> 00:16:07.440]  那些仇是深冤到不能解決
[00:16:07.440 --> 00:16:08.440]  但是神怎樣做呢?
[00:16:08.440 --> 00:16:15.440]  神說他用自己的身體將冤仇廢掉
[00:16:15.440 --> 00:16:19.440]  然後將兩下直著自己造成一個新人
[00:16:19.440 --> 00:16:23.440]  如此便成就了和睦
[00:16:23.440 --> 00:16:26.440]  這段經文形容得很貼切
[00:16:26.440 --> 00:16:31.440]  神怎樣透過人將這些冤仇
[00:16:31.440 --> 00:16:36.440]  一幅一幅的牆拆毀呢?
[00:16:36.440 --> 00:16:41.440]  我們嘗試在今天的經文裏
[00:16:41.440 --> 00:16:45.440]  揣摩一下神怎樣將這些冤仇
[00:16:45.440 --> 00:16:47.440]  將這些牆拆開
[00:16:47.440 --> 00:16:51.440]  如果我們看看《仙道行傳》的八章的四節
[00:16:51.440 --> 00:16:53.440]  到六節裏這樣說
[00:16:53.440 --> 00:16:56.440]  它說那些分散的人
[00:16:56.440 --> 00:17:00.440]  往各處去傳道
[00:17:00.440 --> 00:17:04.440]  「肥利夏撒瑪利亞城去宣講耶穌
[00:17:04.440 --> 00:17:08.440]  眾人聽見了又看見肥利所行的神蹟
[00:17:08.440 --> 00:17:13.440]  就同心合而的聽從他的話」
[00:17:13.440 --> 00:17:16.440]  還記不記得肥利是誰?
[00:17:16.440 --> 00:17:19.440]  肥利是《仙道行傳》六章裏面
[00:17:19.440 --> 00:17:22.440]  那七個執事裏面的其中一個
[00:17:22.440 --> 00:17:24.440]  記不記得?
[00:17:24.440 --> 00:17:28.440]  因為出現了飯送的問題
[00:17:28.440 --> 00:17:32.440]  或者孤兒寡婦被忽略的問題
[00:17:32.440 --> 00:17:34.440]  結果要選出七個執事
[00:17:34.440 --> 00:17:37.440]  其中一個人就叫做肥利
[00:17:37.440 --> 00:17:39.440]  肥利其實是一個普通人
[00:17:39.440 --> 00:17:43.440]  他只不過是被選為在當中管理飯送
[00:17:43.440 --> 00:17:47.440]  即是今天你們在當中服侍教會裏面
[00:17:47.440 --> 00:17:49.440]  的其中一份子被選為
[00:17:49.440 --> 00:17:51.440]  因為你覺得你是可以的
[00:17:51.440 --> 00:17:52.440]  那你就做
[00:17:52.440 --> 00:17:55.440]  但當中記不記得他當中有一個條件
[00:17:55.440 --> 00:17:57.440]  選這些執事出來有一個條件
[00:17:57.440 --> 00:17:58.440]  記不記得?
[00:17:58.440 --> 00:18:00.440]  他是一個怎樣的人?
[00:18:00.440 --> 00:18:04.440]  被聖靈充滿的人
[00:18:04.440 --> 00:18:06.440]  好像很神聖
[00:18:06.440 --> 00:18:10.440]  怎樣才算聖靈充滿呢?
[00:18:10.440 --> 00:18:12.440]  我們經常說
[00:18:12.440 --> 00:18:14.440]  想到聖靈充滿
[00:18:14.440 --> 00:18:17.440]  這個人一定要很虔誠
[00:18:17.440 --> 00:18:23.440]  一定要有很多動力
[00:18:23.440 --> 00:18:25.440]  很給神用的人
[00:18:25.440 --> 00:18:26.440]  其實想得不複雜
[00:18:26.440 --> 00:18:28.440]  被聖靈充滿的人
[00:18:28.440 --> 00:18:31.440]  不按照自己的意思去做
[00:18:31.440 --> 00:18:35.440]  是按照神的意思去做事情
[00:18:35.440 --> 00:18:38.440]  這種就叫做是聖靈充滿
[00:18:38.440 --> 00:18:40.440]  你不看你自己的身份
[00:18:40.440 --> 00:18:42.440]  你不看你自己的尊嚴
[00:18:42.440 --> 00:18:44.440]  神來到你心裏面
[00:18:44.440 --> 00:18:45.440]  要你做事情的時候
[00:18:45.440 --> 00:18:48.440]  你就放下你自己這個樣貌
[00:18:48.440 --> 00:18:51.440]  去服侍上帝要服侍的東西
[00:18:51.440 --> 00:18:53.440]  我喜歡共產黨有句說話
[00:18:53.440 --> 00:18:55.440]  它的口頭禪叫做站邊旗
[00:18:55.440 --> 00:18:58.440]  有沒有聽過?
[00:18:58.440 --> 00:19:01.440]  站邊旗即是說
[00:19:01.440 --> 00:19:03.440]  叫你站在一旁
[00:19:03.440 --> 00:19:05.440]  如果要員來到你當中的時候
[00:19:05.440 --> 00:19:06.440]  請你站在一旁
[00:19:06.440 --> 00:19:08.440]  換句話說是什麼意思呢?
[00:19:08.440 --> 00:19:12.440]  即是說當聖靈來到你身邊的時候
[00:19:12.440 --> 00:19:13.440]  聖靈跟你說
[00:19:13.440 --> 00:19:16.440]  請你站在一旁
[00:19:16.440 --> 00:19:17.440]  請你站在一旁
[00:19:17.440 --> 00:19:20.440]  讓聖靈在當中去做事情
[00:19:20.440 --> 00:19:23.440]  這個在我的理解裏面
[00:19:23.440 --> 00:19:24.440]  就是一個聖靈充滿的人
[00:19:24.440 --> 00:19:26.440]  讓聖靈在你的心裏面
[00:19:26.440 --> 00:19:28.440]  去做一個轉化的工作
[00:19:28.440 --> 00:19:34.440]  去做神要成就的事情
[00:19:34.440 --> 00:19:37.440]  第二種人
[00:19:37.440 --> 00:19:39.440]  剛才一個是聖靈充滿的人
[00:19:39.440 --> 00:19:41.440]  第二種人是什麼人呢?
[00:19:41.440 --> 00:19:45.440]  第二種人就是降低自己的身份
[00:19:45.440 --> 00:19:49.440]  降低自己的身份去完成神要造成的事情
[00:19:49.440 --> 00:19:52.440]  剛才我說肥力是一個什麼人呢?
[00:19:52.440 --> 00:19:56.440]  聖靈充滿,但他只是一個普通的人
[00:19:56.440 --> 00:19:57.440]  但經文呢
[00:19:57.440 --> 00:19:58.440]  我想跟你繼續看下去
[00:19:58.440 --> 00:20:00.440]  就是說有兩個人
[00:20:00.440 --> 00:20:02.440]  這兩個人是有身份的
[00:20:02.440 --> 00:20:03.440]  如果我問你
[00:20:03.440 --> 00:20:06.440]  彼得和約翰是什麼身份呢?
[00:20:06.440 --> 00:20:09.440]  他是十二個使徒之一
[00:20:09.440 --> 00:20:10.440]  他有身份的
[00:20:10.440 --> 00:20:12.440]  但他怎麼做呢?
[00:20:12.440 --> 00:20:14.440]  八章的十四和十五節
[00:20:14.440 --> 00:20:18.440]  使徒在那耶路撒冷聽見
[00:20:18.440 --> 00:20:21.440]  撒瑪利亞人領受了神的道
[00:20:21.440 --> 00:20:25.440]  打發彼得和約翰往他那裡去
[00:20:25.440 --> 00:20:28.440]  兩個人都到了就為他們禱告
[00:20:28.440 --> 00:20:32.440]  要叫他們受聖靈
[00:20:32.440 --> 00:20:35.440]  我上次是想將這兩節的經文
[00:20:35.440 --> 00:20:37.440]  講得清楚明白給你們聽
[00:20:37.440 --> 00:20:39.440]  首先肥力
[00:20:39.440 --> 00:20:43.440]  他去了哪裡?去了哪個地方傳福音?
[00:20:43.440 --> 00:20:47.440]  撒瑪利亞的地方傳福音
[00:20:47.440 --> 00:20:52.440]  剛才回頭看可不可以翻上面兩張經文
[00:20:52.440 --> 00:20:55.440]  他去到撒瑪利亞這個地方傳福音之後
[00:20:55.440 --> 00:20:56.440]  當地的人呢
[00:20:56.440 --> 00:20:59.440]  有很多人就同心合意
[00:20:59.440 --> 00:21:02.440]  聽了他的道之後就信了耶穌
[00:21:02.440 --> 00:21:03.440]  是不是?
[00:21:03.440 --> 00:21:06.440]  你記不記得我剛才說的一件事
[00:21:06.440 --> 00:21:12.440]  就是撒瑪利亞人和猶太人的關係是怎樣?
[00:21:12.440 --> 00:21:14.440]  是世仇
[00:21:14.440 --> 00:21:17.440]  如果肥力要到撒瑪利亞傳福音的時候
[00:21:17.440 --> 00:21:19.440]  你覺得他容易嗎?
[00:21:19.440 --> 00:21:21.440]  一點都不容易
[00:21:21.440 --> 00:21:23.440]  第一你要降低你的身份
[00:21:23.440 --> 00:21:24.440]  因為你是猶太人
[00:21:24.440 --> 00:21:27.440]  第二這些人喜不喜歡你?
[00:21:27.440 --> 00:21:28.440]  一點都不喜歡你
[00:21:28.440 --> 00:21:30.440]  因為我和你之間都有關係
[00:21:30.440 --> 00:21:32.440]  但是你都要去做
[00:21:32.440 --> 00:21:35.440]  所以肥力是一個聖靈充滿的人
[00:21:35.440 --> 00:21:38.440]  就是說他願意降低他自己
[00:21:38.440 --> 00:21:39.440]  不怕這種難處
[00:21:39.440 --> 00:21:43.440]  仍然去到這些仇人的心裡傳福音
[00:21:43.440 --> 00:21:49.440]  這是肥力其中一個降低自己身份的表現
[00:21:49.440 --> 00:21:53.440]  而第二類人是誰呢?
[00:21:53.440 --> 00:21:55.440]  是彼得和約翰
[00:21:55.440 --> 00:21:59.440]  彼得和約翰是使徒
[00:21:59.440 --> 00:22:04.440]  使徒更加是和耶穌一起出生入死
[00:22:04.440 --> 00:22:06.440]  共患難
[00:22:06.440 --> 00:22:11.440]  一起曾經在福音裡跟著耶穌去做
[00:22:11.440 --> 00:22:13.440]  所以他有一個身份在裡面
[00:22:13.440 --> 00:22:17.440]  但是他們仍然都見到肥力
[00:22:17.440 --> 00:22:20.440]  在撒瑪利亞帶了這麼多人去耶穌之後
[00:22:20.440 --> 00:22:25.440]  他親自從耶路撒冷到撒瑪利亞
[00:22:25.440 --> 00:22:26.440]  去和祂做什麼?
[00:22:26.440 --> 00:22:29.440]  按手授聖靈
[00:22:29.440 --> 00:22:32.440]  來到這裡讓我嘗試去旁觀一點
[00:22:32.440 --> 00:22:36.440]  有很多人讀到這裡就不明白這段經文
[00:22:36.440 --> 00:22:41.440]  特別是今天有些信徒用這段經文去解釋成為
[00:22:41.440 --> 00:22:43.440]  今天你信耶穌的時候
[00:22:43.440 --> 00:22:49.440]  是不是只是心裡相信,口裡承認你就夠了呢?
[00:22:49.440 --> 00:22:51.440]  不是的,這段經文告訴我們
[00:22:51.440 --> 00:22:55.440]  我們需要按手授聖靈才能進入到你的心裡
[00:22:55.440 --> 00:22:57.440]  我嘗試解釋這段經文
[00:22:57.440 --> 00:22:59.440]  不是這個意思
[00:22:59.440 --> 00:23:05.440]  這段經文有一個特別的意思在裡面
[00:23:05.440 --> 00:23:09.440]  按手的意思其實是一個動作
[00:23:09.440 --> 00:23:17.440]  是透過彼得和約翰將福音肯定告訴撒瑪利亞人
[00:23:17.440 --> 00:23:21.440]  我們接受撒瑪利亞人成為神的兒女
[00:23:21.440 --> 00:23:26.440]  其實這段經文是要做一件什麼事情呢?
[00:23:26.440 --> 00:23:28.440]  就是如果你看整本聖經裡面
[00:23:28.440 --> 00:23:35.440]  只有這段經文是說約翰彼得要到撒瑪利亞人裡面去按手
[00:23:35.440 --> 00:23:42.440]  所以這只是一個一次的解釋
[00:23:42.440 --> 00:23:44.440]  目的是什麼呢?
[00:23:44.440 --> 00:23:46.440]  目的是告訴別人是一個必然性
[00:23:46.440 --> 00:23:49.440]  這個必然性只是在歷史裡面發生過一次
[00:23:49.440 --> 00:23:51.440]  其實意思就是說
[00:23:51.440 --> 00:23:54.440]  剛才我講的那個冤仇有多久呢?
[00:23:54.440 --> 00:23:57.440]  一千年的冤仇
[00:23:57.440 --> 00:24:01.440]  一千年的冤仇是一個很大很難
[00:24:01.440 --> 00:24:03.440]  我問你今天
[00:24:03.440 --> 00:24:05.440]  在你的人生裡面
[00:24:05.440 --> 00:24:07.440]  你六十歲七十歲也好
[00:24:07.440 --> 00:24:11.440]  你要解決你一個仇人
[00:24:11.440 --> 00:24:15.440]  解決他和他之間的關係容易嗎?
[00:24:15.440 --> 00:24:17.440]  一點都不容易
[00:24:17.440 --> 00:24:22.440]  何況是一千年的這種冤仇要怎樣去解決
[00:24:22.440 --> 00:24:25.440]  所以這裡是講一件很重要的事情
[00:24:25.440 --> 00:24:29.440]  當這個冤仇被開始解開的時候
[00:24:29.440 --> 00:24:35.440]  神要感動約翰和彼得這兩個代表的使徒
[00:24:35.440 --> 00:24:39.440]  到當中是願意接納他們
[00:24:39.440 --> 00:24:41.440]  按手的意思只是一個gesture
[00:24:41.440 --> 00:24:47.440]  告訴他們我們願意和你和解這段冤仇
[00:24:47.440 --> 00:24:52.440]  我們再一次接納你
[00:24:52.440 --> 00:24:56.440]  我們不能夠再分開了
