
[00:00:00.000 --> 00:00:02.500]  我們聽道之詩我們也一起祈禱
[00:02:54.500 --> 00:02:55.500]  很多地方相似
[00:02:55.500 --> 00:02:57.500]  就是婦女福音
[00:02:57.500 --> 00:03:00.500]  他說四福和四禍好像都相對
[00:03:00.500 --> 00:03:01.500]  但又糟糕了
[00:03:01.500 --> 00:03:02.500]  沒理由的
[00:03:02.500 --> 00:03:03.500]  傳統清下來
[00:03:03.500 --> 00:03:06.500]  八福難道我們要推翻嗎
[00:03:06.500 --> 00:03:09.500]  有人又嘗試來解釋
[00:03:09.500 --> 00:03:11.500]  不是八福
[00:03:11.500 --> 00:03:12.500]  再加一個難題
[00:03:12.500 --> 00:03:13.500]  就是九福
[00:03:13.500 --> 00:03:15.500]  為什麼是九福呢
[00:03:15.500 --> 00:03:17.500]  因為第十一節
[00:03:17.500 --> 00:03:18.500]  九福
[00:03:18.500 --> 00:03:21.500]  人若因我辱罵你們
[00:03:21.500 --> 00:03:22.500]  逼迫你們
[00:03:22.500 --> 00:03:23.500]  捏造各樣壞話
[00:03:23.500 --> 00:03:24.500]  誹謗你們
[00:03:24.500 --> 00:03:27.500]  你們就有福了
[00:03:27.500 --> 00:03:29.500]  繼續說有福
[00:03:29.500 --> 00:03:31.500]  不過有些人堅持是八福
[00:03:31.500 --> 00:03:32.500]  不是
[00:03:32.500 --> 00:03:33.500]  這裡說的有福
[00:03:33.500 --> 00:03:35.500]  其實都是繼續說
[00:03:35.500 --> 00:03:36.500]  為二受逼迫那些人
[00:03:36.500 --> 00:03:38.500]  門徒你現在為二受逼迫
[00:03:38.500 --> 00:03:40.500]  那就是有福了
[00:03:40.500 --> 00:03:44.500]  究竟八還是九呢
[00:03:44.500 --> 00:03:46.500]  又堅持八那些
[00:03:46.500 --> 00:03:47.500]  又似乎解得通
[00:03:47.500 --> 00:03:48.500]  為什麼呢
[00:03:48.500 --> 00:03:49.500]  第十一節
[00:03:49.500 --> 00:03:50.500]  第十二節
[00:03:50.500 --> 00:03:52.500]  這裡說的
[00:03:52.500 --> 00:03:53.500]  都是第八福
[00:03:53.500 --> 00:03:54.500]  應當歡喜快樂
[00:03:54.500 --> 00:03:58.500]  因為你們在天上的賞賜是大的
[00:03:58.500 --> 00:04:00.500]  這個是第八福
[00:04:00.500 --> 00:04:01.500]  之前就說了
[00:04:01.500 --> 00:04:03.500]  重複的一福是七福
[00:04:03.500 --> 00:04:07.500]  第八福原來我們在天上的賞賜是大的
[00:04:07.500 --> 00:04:10.500]  我要這樣跟頂尖會說
[00:04:10.500 --> 00:04:13.500]  看看不同的譯本
[00:04:13.500 --> 00:04:15.500]  我相信回祖堂的弟兄姊妹
[00:04:15.500 --> 00:04:18.500]  你都很渴求認真誠的說話
[00:04:18.500 --> 00:04:19.500]  剛才看的和學本
[00:04:19.500 --> 00:04:20.500]  你會看到
[00:04:20.500 --> 00:04:22.500]  XX的人有福了
[00:04:22.500 --> 00:04:24.500]  XX的人有福了
[00:04:24.500 --> 00:04:25.500]  每一次都有些恩惠
[00:04:25.500 --> 00:04:27.500]  就是承受的福
[00:04:27.500 --> 00:04:29.500]  他們承受的是什麼福
[00:04:29.500 --> 00:04:31.500]  不詳細讀了和學本
[00:04:31.500 --> 00:04:33.500]  打下一張給大家看
[00:04:33.500 --> 00:04:34.500]  你看到
[00:04:34.500 --> 00:04:37.500]  如果我們嘗試直譯
[00:04:37.500 --> 00:04:39.500]  直接去翻譯
[00:04:39.500 --> 00:04:40.500]  是怎樣的呢
[00:04:40.500 --> 00:04:42.500]  很多人說八福都一定說
[00:04:42.500 --> 00:04:47.500]  原本開頭就是有福了
[00:04:47.500 --> 00:04:48.500]  或者有福的
[00:04:48.500 --> 00:04:49.500]  是哪些人呢
[00:04:49.500 --> 00:04:52.500]  就是那些令女貧窮的人
[00:04:52.500 --> 00:04:54.500]  有福的就是那些哀動的人
[00:04:54.500 --> 00:04:56.500]  有福的就是那些溫柔的人
[00:04:56.500 --> 00:04:58.500]  有福的就是那些饑渴無意的人
[00:04:58.500 --> 00:05:00.500]  有福的就是那些憐惜人的人
[00:05:00.500 --> 00:05:03.500]  有福的就是那些心裡潔淨的人
[00:05:03.500 --> 00:05:05.500]  有福的就是洗淫和睦的人
[00:05:05.500 --> 00:05:07.500]  有福的就是畏異受逼迫的人
[00:05:07.500 --> 00:05:09.500]  第十一節其實都是這樣開頭
[00:05:09.500 --> 00:05:12.500]  都是說有福的是哪些人
[00:05:12.500 --> 00:05:14.500]  不過不同的就是說你們
[00:05:14.500 --> 00:05:15.500]  直接說門徒
[00:05:15.500 --> 00:05:18.500]  前面就是說其他人
[00:05:18.500 --> 00:05:19.500]  就是那些人
[00:05:19.500 --> 00:05:23.500]  究竟八福
[00:05:23.500 --> 00:05:24.500]  七福
[00:05:24.500 --> 00:05:25.500]  九福
[00:05:25.500 --> 00:05:29.500]  這樣界定重要嗎
[00:05:29.500 --> 00:05:31.500]  其實是重要的
[00:05:31.500 --> 00:05:36.500]  因為有它傳統解讀的意思
[00:05:36.500 --> 00:05:39.500]  他想將一些焦點告訴我們
[00:05:39.500 --> 00:05:40.500]  如果我們有心研讀
[00:05:40.500 --> 00:05:45.500]  你發現如果用第三節到第十節
[00:05:45.500 --> 00:05:48.500]  頭尾都是天國的福氣的時候
[00:05:48.500 --> 00:05:49.500]  你會知道焦點
[00:05:49.500 --> 00:05:50.500]  耶穌在這裡說的
[00:05:50.500 --> 00:05:54.500]  其實說來說去都是說天國的福氣
[00:05:54.500 --> 00:05:57.500]  但如果我們再看十一、十二節
[00:05:57.500 --> 00:05:59.500]  無論延伸的也好
[00:05:59.500 --> 00:06:01.500]  或者用另一個角度去解釋
[00:06:01.500 --> 00:06:02.500]  是第八福也好
[00:06:02.500 --> 00:06:04.500]  如果那個真的是第八福的時候
[00:06:04.500 --> 00:06:08.500]  就是說那個是天國福氣的重點
[00:06:08.500 --> 00:06:11.500]  所以要很小心去解釋
[00:06:11.500 --> 00:06:13.500]  第十一和第十二節
[00:06:13.500 --> 00:06:15.500]  我今天說不到這裡
[00:06:15.500 --> 00:06:16.500]  我今天只是說
[00:06:16.500 --> 00:06:19.500]  我今天先說
[00:06:19.500 --> 00:06:24.500]  其中四種蒙福的人
[00:06:24.500 --> 00:06:26.500]  我們看看那些蒙福的人
[00:06:26.500 --> 00:06:27.500]  其實在說些什麼
[00:06:27.500 --> 00:06:28.500]  我一會兒再說
[00:06:28.500 --> 00:06:31.500]  但交代一下經文的脈絡
[00:06:31.500 --> 00:06:33.500]  因為這個成為我們一個很重要的線索
[00:06:33.500 --> 00:06:36.500]  找八福主要的訊息
[00:06:36.500 --> 00:06:38.500]  第一是經文的脈絡
[00:06:38.500 --> 00:06:39.500]  如果大家有印象
[00:06:39.500 --> 00:06:42.500]  馬太福音第四章是說耶穌受試探
[00:06:42.500 --> 00:06:43.500]  記不記得
[00:06:43.500 --> 00:06:45.500]  第三章是說耶穌受洗
[00:06:45.500 --> 00:06:46.500]  接著受試探
[00:06:46.500 --> 00:06:48.500]  來到八福之前
[00:06:48.500 --> 00:06:49.500]  中間發生什麼事呢
[00:06:49.500 --> 00:06:52.500]  十二節到第十七節
[00:06:52.500 --> 00:06:55.500]  就是耶穌出來傳道
[00:06:55.500 --> 00:06:57.500]  祂說的訊息是什麼
[00:06:57.500 --> 00:06:59.500]  天國近了
[00:06:59.500 --> 00:07:02.500]  你們應當悔改
[00:07:02.500 --> 00:07:04.500]  這是四章十七節
[00:07:04.500 --> 00:07:05.500]  天國近了
[00:07:05.500 --> 00:07:07.500]  你們應當悔改
[00:07:07.500 --> 00:07:09.500]  所以天國是一個很重要的主題
[00:07:09.500 --> 00:07:11.500]  是一個很重要的訊息
[00:07:11.500 --> 00:07:13.500]  到十八至二十二節
[00:07:13.500 --> 00:07:16.500]  就是耶穌呼召門徒去跟從祂
[00:07:16.500 --> 00:07:19.500]  先是呼召西門彼得和他的兄弟安德烈
[00:07:19.500 --> 00:07:22.500]  然後就呼召雅各和約翰
[00:07:22.500 --> 00:07:24.500]  去到第二十三至二十五節
[00:07:24.500 --> 00:07:28.500]  就是簡單說一下耶穌四處傳道
[00:07:28.500 --> 00:07:29.500]  醫病
[00:07:29.500 --> 00:07:31.500]  說祂小小的事蹟
[00:07:31.500 --> 00:07:35.500]  繼續那個焦點是天國的訊息
[00:07:35.500 --> 00:07:38.500]  直至五章第一第二節
[00:07:38.500 --> 00:07:41.500]  剛才主席帶領我們讀過
[00:07:41.500 --> 00:07:45.500]  耶穌看見許多的人就上了山
[00:07:45.500 --> 00:07:46.500]  基於座下
[00:07:46.500 --> 00:07:48.500]  門徒到他跟前來
[00:07:48.500 --> 00:07:50.500]  就開口教訓他們說
[00:07:50.500 --> 00:07:52.500]  看到很多人
[00:07:52.500 --> 00:07:56.500]  接著耶穌要走遠一點
[00:07:56.500 --> 00:07:58.500]  傳統認為這個山
[00:07:58.500 --> 00:08:02.500]  就是加勃隆附近的一個小山丘
[00:08:02.500 --> 00:08:04.500]  門徒到他跟前來
[00:08:04.500 --> 00:08:06.500]  我們就嘗試看看
[00:08:06.500 --> 00:08:10.500]  耶穌究竟說這番話的對象是誰
[00:08:10.500 --> 00:08:11.500]  除了這八幅我們知道
[00:08:11.500 --> 00:08:13.500]  整個是登山補訓
[00:08:13.500 --> 00:08:15.500]  或者是山上補訓
[00:08:15.500 --> 00:08:18.500]  究竟說話的對象是什麼人
[00:08:18.500 --> 00:08:20.500]  門徒到他跟前來
[00:08:20.500 --> 00:08:23.500]  耶穌就開口教訓他們
[00:08:23.500 --> 00:08:26.500]  第一班的對象當然是門徒
[00:08:26.500 --> 00:08:30.500]  但那些都很渴求聽耶穌說話的人
[00:08:30.500 --> 00:08:31.500]  應該都在附近
[00:08:31.500 --> 00:08:33.500]  不知道有多遠
[00:08:33.500 --> 00:08:35.500]  但都聽到耶穌所說
[00:08:35.500 --> 00:08:38.500]  耶穌當時是一個夫子
[00:08:38.500 --> 00:08:41.500]  所以他說他上了山就坐下
[00:08:41.500 --> 00:08:45.500]  拉筆那些慣常的習慣
[00:08:45.500 --> 00:08:47.500]  他坐下代表著那種權柄
[00:08:47.500 --> 00:08:50.500]  我現在就要宣講了
[00:08:50.500 --> 00:08:52.500]  聽這班人
[00:08:52.500 --> 00:08:55.500]  我們又了解一下背景
[00:08:55.500 --> 00:08:57.500]  這個關於經文的背景
[00:08:57.500 --> 00:09:00.500]  我們要認識一下
[00:09:00.500 --> 00:09:02.500]  耶穌說天國的福氣
[00:09:02.500 --> 00:09:04.500]  或者說八福的時候
[00:09:04.500 --> 00:09:07.500]  這班人是什麼的光景
[00:09:07.500 --> 00:09:10.500]  我們讀聖經有時候讀到忘記了
[00:09:10.500 --> 00:09:12.500]  以色列人他們是什麼光景
[00:09:12.500 --> 00:09:14.500]  如果我們還記得
[00:09:14.500 --> 00:09:18.500]  由以色列人秘魯巴比倫
[00:09:18.500 --> 00:09:20.500]  接著到馬太波斯
[00:09:20.500 --> 00:09:21.500]  接著有幾百年
[00:09:21.500 --> 00:09:23.500]  好像是兩約中間的時期
[00:09:23.500 --> 00:09:24.500]  好像是黑暗的時期
[00:09:24.500 --> 00:09:26.500]  接著就到新約
[00:09:26.500 --> 00:09:28.500]  以色列人繼續是一個
[00:09:28.500 --> 00:09:31.500]  雖然他們可以回歸故土
[00:09:31.500 --> 00:09:33.500]  但其實他們國仍然都沒有復興
[00:09:33.500 --> 00:09:36.500]  一直在等著尼賽亞救主來
[00:09:36.500 --> 00:09:39.500]  他們當時好像生活OK
[00:09:39.500 --> 00:09:41.500]  在羅馬的統治下
[00:09:41.500 --> 00:09:46.500]  但他們仍然對於自己國家的滅亡
[00:09:46.500 --> 00:09:48.500]  那種羞辱
[00:09:48.500 --> 00:09:50.500]  是耿耿於懷
[00:09:50.500 --> 00:09:52.500]  或者仍然對於自己
[00:09:52.500 --> 00:09:54.500]  神為什麼要讓他們
[00:09:54.500 --> 00:09:55.500]  陷在這樣的地步
[00:09:55.500 --> 00:10:01.500]  到今天仍然是面對著這種不明白
[00:10:01.500 --> 00:10:05.500]  仍然是面對著別人的統治
[00:10:05.500 --> 00:10:07.500]  所以久不久門徒就會問
[00:10:07.500 --> 00:10:10.500]  大衛的子孫什麼時候才會來
[00:10:10.500 --> 00:10:12.500]  有時候久不久又會問
[00:10:12.500 --> 00:10:16.500]  你的國復興是不是在這個時候
[00:10:16.500 --> 00:10:17.500]  記得耶穌升天的時候
[00:10:17.500 --> 00:10:19.500]  門徒仍然是這樣問
[00:10:19.500 --> 00:10:22.500]  百姓或者一班門徒
[00:10:22.500 --> 00:10:24.500]  很期待天國
[00:10:24.500 --> 00:10:27.500]  就是上帝的國降臨
[00:10:27.500 --> 00:10:29.500]  很期待大衛的子孫
[00:10:29.500 --> 00:10:32.500]  就是那位尼賽亞救主
[00:10:32.500 --> 00:10:37.500]  用公平公義來治理他們
[00:10:37.500 --> 00:10:40.500]  或者來拯救他們
[00:10:40.500 --> 00:10:43.500]  他們是這樣期待
[00:10:43.500 --> 00:10:46.500]  第二個背景我們要知道的是
[00:10:46.500 --> 00:10:48.500]  在當時猶太人
[00:10:48.500 --> 00:10:50.500]  我們曾經說過
[00:10:50.500 --> 00:10:52.500]  彼得是漁夫
[00:10:52.500 --> 00:10:54.500]  漁夫一般給人的印象是什麼呢
[00:10:54.500 --> 00:10:56.500]  沒有什麼學問
[00:10:56.500 --> 00:10:58.500]  但其實猶太人
[00:10:58.500 --> 00:11:03.500]  不要管他們有沒有入正規的學校讀書
[00:11:03.500 --> 00:11:09.500]  他們至少會接觸到神的律法
[00:11:09.500 --> 00:11:11.500]  那個家傳是很重要的
[00:11:11.500 --> 00:11:14.500]  父母世世代代在家就會告訴他們
[00:11:14.500 --> 00:11:17.500]  所以猶太人這班百姓
[00:11:17.500 --> 00:11:18.500]  包括門徒
[00:11:18.500 --> 00:11:22.500]  他們對我們今天稱之為的舊約聖經
[00:11:22.500 --> 00:11:24.500]  律法書也好
[00:11:24.500 --> 00:11:25.500]  先知書也好
[00:11:25.500 --> 00:11:27.500]  或者我們說的詩篇也好
[00:11:27.500 --> 00:11:29.500]  他們是很熟悉的
[00:11:29.500 --> 00:11:31.500]  所以他們有一個很強烈的舊約背景
[00:11:31.500 --> 00:11:33.500]  猶太人的背景
[00:11:33.500 --> 00:11:35.500]  當耶穌說八福的時候
[00:11:35.500 --> 00:11:38.500]  他們很容易會聯想到
[00:11:38.500 --> 00:11:40.500]  舊約哪裡有說過呢
[00:11:40.500 --> 00:11:43.500]  或者耶穌會不會在引申舊約哪些經文
[00:11:43.500 --> 00:11:46.500]  來講這八福呢
[00:11:46.500 --> 00:11:49.500]  事實上他們的教育水平
[00:11:49.500 --> 00:11:51.500]  如果他們有機會入學的時候
[00:11:51.500 --> 00:11:53.500]  他們對特別是五經
[00:11:53.500 --> 00:11:57.500]  那些年少的年輕的到成年的
[00:11:57.500 --> 00:12:00.500]  他們是很熟悉的
[00:12:00.500 --> 00:12:03.500]  這個第二個背景是很重要的
[00:12:03.500 --> 00:12:04.500]  第三個背景
[00:12:04.500 --> 00:12:07.500]  我們可以認識一下福這個字
[00:12:07.500 --> 00:12:09.500]  什麼人有福了
[00:12:09.500 --> 00:12:10.500]  或者有福的
[00:12:10.500 --> 00:12:14.500]  其實猶太人怎麼理解福的呢
[00:12:14.500 --> 00:12:16.500]  跟我們中國人所理解的
[00:12:16.500 --> 00:12:17.500]  是否一樣呢
[00:12:17.500 --> 00:12:19.500]  我們中國人理解的
[00:12:19.500 --> 00:12:22.500]  第一是很現世的
[00:12:22.500 --> 00:12:24.500]  長壽是福氣
[00:12:24.500 --> 00:12:26.500]  健康是福氣
[00:12:26.500 --> 00:12:28.500]  財富是福氣
[00:12:28.500 --> 00:12:30.500]  家庭和睦是福氣
[00:12:30.500 --> 00:12:32.500]  很現世的經驗
[00:12:32.500 --> 00:12:34.500]  猶太人是這樣的
[00:12:34.500 --> 00:12:36.500]  猶太人他們說的福
[00:12:36.500 --> 00:12:39.500]  如果是用舊約
[00:12:39.500 --> 00:12:41.500]  或者他們說的希伯來文的福
[00:12:41.500 --> 00:12:44.500]  有時候福可以解作贊頌
[00:12:44.500 --> 00:12:45.500]  Blessed
[00:12:45.500 --> 00:12:47.500]  就是我們被祝福
[00:12:47.500 --> 00:12:48.500]  但上帝也可以被祝福
[00:12:48.500 --> 00:12:50.500]  沒理由上帝被祝福
[00:12:50.500 --> 00:12:52.500]  上帝可得稱頌
[00:12:52.500 --> 00:12:54.500]  有些人讀約伯記的時候
[00:12:54.500 --> 00:12:55.500]  就會解這個字
[00:12:55.500 --> 00:12:56.500]  Barak
[00:12:56.500 --> 00:12:57.500]  這個福就是說
[00:12:57.500 --> 00:12:59.500]  約伯就說
[00:12:59.500 --> 00:13:00.500]  賞賜的耶華
[00:13:00.500 --> 00:13:01.500]  收取的耶華
[00:13:01.500 --> 00:13:03.500]  耶華的名是應當稱頌的
[00:13:03.500 --> 00:13:04.500]  就是這個字
[00:13:04.500 --> 00:13:05.500]  稱頌
[00:13:05.500 --> 00:13:06.500]  神是可以稱頌
[00:13:06.500 --> 00:13:08.500]  不過你說約伯一直沒有開口
[00:13:08.500 --> 00:13:11.500]  來咒罵人
[00:13:11.500 --> 00:13:12.500]  就是那個字
[00:13:12.500 --> 00:13:13.500]  都是這個
[00:13:13.500 --> 00:13:16.500]  他沒有開口來祝福上帝
[00:13:16.500 --> 00:13:19.500]  究竟是另一個相反
[00:13:19.500 --> 00:13:21.500]  是不是咒咒上帝
[00:13:21.500 --> 00:13:23.500]  所以他們對這個福字
[00:13:23.500 --> 00:13:25.500]  有一個可以是
[00:13:25.500 --> 00:13:27.500]  祝福和被祝福
[00:13:27.500 --> 00:13:28.500]  或者是
[00:13:28.500 --> 00:13:29.500]  祝福
[00:13:29.500 --> 00:13:30.500]  就是去祝福
[00:13:30.500 --> 00:13:31.500]  和受祝福
[00:13:31.500 --> 00:13:32.500]  是這個福
[00:13:32.500 --> 00:13:34.500]  是稱讚
[00:13:34.500 --> 00:13:38.500]  好像將他應得的榮耀給他
[00:13:38.500 --> 00:13:40.500]  他應得的讚賞給他
[00:13:40.500 --> 00:13:41.500]  稱讚
[00:13:41.500 --> 00:13:44.500]  另外一個字是解
[00:13:44.500 --> 00:13:46.500]  喜樂或者快樂
[00:13:46.500 --> 00:13:48.500]  是心境上的
[00:13:48.500 --> 00:13:51.500]  猶太人的福氣來說
[00:13:51.500 --> 00:13:53.500]  是應當歡喜快樂的意思
[00:13:53.500 --> 00:13:54.500]  所以後文區出現
[00:13:54.500 --> 00:13:55.500]  是應當歡喜快樂
[00:13:55.500 --> 00:13:56.500]  但不同一個字
[00:13:56.500 --> 00:13:58.500]  什麼是福氣呢
[00:13:58.500 --> 00:13:59.500]  就是說
[00:13:59.500 --> 00:14:01.500]  你面對著那些事情
[00:14:01.500 --> 00:14:03.500]  你不是悠悠愁愁地面對
[00:14:03.500 --> 00:14:06.500]  你仍然是可以感受到
[00:14:06.500 --> 00:14:09.500]  有從心裏面那種滿足
[00:14:09.500 --> 00:14:11.500]  那份的喜樂
[00:14:11.500 --> 00:14:12.500]  他所說的是
[00:14:12.500 --> 00:14:14.500]  這份的福氣
[00:14:14.500 --> 00:14:16.500]  希臘文
[00:14:16.500 --> 00:14:17.500]  有人說
[00:14:17.500 --> 00:14:19.500]  耶穌當時究竟是說什麼文
[00:14:19.500 --> 00:14:20.500]  有三種語言的可能
[00:14:20.500 --> 00:14:21.500]  就像我們今天
[00:14:21.500 --> 00:14:22.500]  有時我們會說一下
[00:14:22.500 --> 00:14:23.500]  英文
[00:14:23.500 --> 00:14:24.500]  說一下
[00:14:24.500 --> 00:14:25.500]  Thank you
[00:14:25.500 --> 00:14:26.500]  就是這樣
[00:14:26.500 --> 00:14:27.500]  喜歡夾雜了一些
[00:14:27.500 --> 00:14:28.500]  這樣的說話
[00:14:28.500 --> 00:14:30.500]  耶穌可以是說
[00:14:30.500 --> 00:14:31.500]  他會希伯來文
[00:14:31.500 --> 00:14:32.500]  他可以是這樣說
[00:14:32.500 --> 00:14:34.500]  但他也可以是說希臘文
[00:14:34.500 --> 00:14:35.500]  他也可以說
[00:14:35.500 --> 00:14:36.500]  當時很主要的語言
[00:14:36.500 --> 00:14:37.500]  叫阿納文
[00:14:37.500 --> 00:14:39.500]  那耶穌說的是什麼呢
[00:14:39.500 --> 00:14:41.500]  希臘文的福又是怎樣呢
[00:14:41.500 --> 00:14:42.500]  希臘文的福
[00:14:42.500 --> 00:14:44.500]  都和舊約很近似
[00:14:44.500 --> 00:14:46.500]  快樂
[00:14:46.500 --> 00:14:49.500]  滿足
[00:14:49.500 --> 00:14:51.500]  就是這樣的意思
[00:14:51.500 --> 00:14:52.500]  耶穌說的是什麼呢
[00:14:52.500 --> 00:14:53.500]  不知道
[00:14:53.500 --> 00:14:54.500]  聽的人
[00:14:54.500 --> 00:14:56.500]  他們可以將這幾樣
[00:14:56.500 --> 00:14:57.500]  混在一起
[00:14:57.500 --> 00:14:59.500]  我們有這些的概念
[00:14:59.500 --> 00:15:01.500]  接著我們進入去
[00:15:01.500 --> 00:15:03.500]  說八福
[00:15:03.500 --> 00:15:04.500]  說什麼呢
[00:15:04.500 --> 00:15:07.500]  今天就很想先說
[00:15:07.500 --> 00:15:09.500]  這八種蒙福的人
[00:15:09.500 --> 00:15:10.500]  如果是這樣解釋
[00:15:10.500 --> 00:15:13.500]  是說八種蒙福的人
[00:15:13.500 --> 00:15:15.500]  這裡所強調的
[00:15:15.500 --> 00:15:17.500]  不是品格態度
[00:15:17.500 --> 00:15:19.500]  而是警方際遇
[00:15:19.500 --> 00:15:21.500]  八種蒙福的人
[00:15:21.500 --> 00:15:22.500]  我們經常說
[00:15:22.500 --> 00:15:23.500]  這八種蒙福的人
[00:15:23.500 --> 00:15:24.500]  或者要強調的
[00:15:24.500 --> 00:15:25.500]  就是他們的生命特質
[00:15:25.500 --> 00:15:27.500]  我們都要好像他們一樣
[00:15:27.500 --> 00:15:28.500]  我們就蒙祝福他們
[00:15:28.500 --> 00:15:30.500]  我們要成為一個虛心的人
[00:15:30.500 --> 00:15:31.500]  我們要成為一個溫柔的人
[00:15:31.500 --> 00:15:33.500]  我們要成為一個哀動的人
[00:15:33.500 --> 00:15:35.500]  我們要成為一個憐恤人的人
[00:15:35.500 --> 00:15:37.500]  我們要甘心去為耳朵碧芭
[00:15:37.500 --> 00:15:38.500]  去洗淫和睦
[00:15:38.500 --> 00:15:40.500]  好像我們要追求這些東西
[00:15:40.500 --> 00:15:42.500]  我們要達成這些目標
[00:15:42.500 --> 00:15:44.500]  我們就蒙福了
[00:15:44.500 --> 00:15:45.500]  這些是生命特質
[00:15:45.500 --> 00:15:47.500]  是我們的生命品格
[00:15:47.500 --> 00:15:49.500]  如果我們真的再認識一下
[00:15:49.500 --> 00:15:52.500]  耶穌在這裡似乎所強調的
[00:15:52.500 --> 00:15:54.500]  不是品格態度
[00:15:54.500 --> 00:15:56.500]  是警方際遇
[00:15:56.500 --> 00:15:57.500]  有什麼分別呢
[00:15:57.500 --> 00:16:01.500]  我就嘗試慢慢來跟弟姐姐解釋
[00:16:01.500 --> 00:16:02.500]  八福所提到的
