
[00:00:00.000 --> 00:00:02.440]  而當我自己預備這篇講章的時候
[00:03:25.720 --> 00:03:26.720]  我都不知道
[00:03:26.720 --> 00:03:28.640]  甚至明天發生什麼事
[00:03:28.640 --> 00:03:29.560]  我都不知道
[00:03:29.560 --> 00:03:31.200]  甚至下個小時發生什麼事
[00:03:31.200 --> 00:03:32.080]  我都不知道
[00:03:32.080 --> 00:03:33.880]  我只知道可能兩點鐘可以喝茶
[00:03:33.880 --> 00:03:34.680]  但有沒有機會喝茶
[00:03:34.680 --> 00:03:35.880]  我都不知道
[00:03:35.880 --> 00:03:37.200]  雖然人有計劃
[00:03:37.200 --> 00:03:38.040]  但另一方面
[00:03:38.040 --> 00:03:39.040]  在人生當中
[00:03:39.040 --> 00:03:42.200]  你和我都無法估計會發生什麼事
[00:03:42.200 --> 00:03:46.200]  弟兄姊妹 當第二幕在天上面
[00:03:46.200 --> 00:03:49.080]  我們見到撒旦和神聊天
[00:03:49.080 --> 00:03:50.200]  去到第十二節
[00:03:50.200 --> 00:03:51.200]  我們一起讀一讀
[00:03:51.200 --> 00:03:51.720]  是上一次
[00:03:51.720 --> 00:03:53.200]  最後一次聖經
[00:03:53.200 --> 00:03:53.720]  我們讀一讀
[00:03:53.720 --> 00:03:54.720]  準備 一二三
[00:03:54.720 --> 00:03:56.920]  耶和華對撒旦說
[00:03:56.920 --> 00:04:00.200]  凡他所有的都在你手中
[00:04:00.200 --> 00:04:03.320]  只是不可伸手加害於他
[00:04:03.320 --> 00:04:07.360]  於是撒旦從耶和華面前退去
[00:04:07.360 --> 00:04:08.800]  去到第十二節的時候
[00:04:08.800 --> 00:04:11.640]  當神和撒旦聊完天之後
[00:04:11.640 --> 00:04:13.000]  神對撒旦說
[00:04:13.000 --> 00:04:16.200]  凡這個約伯所有的都在你手中
[00:04:16.200 --> 00:04:18.000]  唯有他的性命
[00:04:18.000 --> 00:04:20.000]  你不可以加害他
[00:04:20.000 --> 00:04:21.000]  聖經告訴他
[00:04:21.000 --> 00:04:24.120]  於是撒旦急不及待地
[00:04:24.120 --> 00:04:27.600]  立即從天上來到地上
[00:04:27.600 --> 00:04:29.600]  所以去到第三幕的時候
[00:04:29.600 --> 00:04:33.600]  就從天上回到地上的一個情景
[00:04:33.600 --> 00:04:34.800]  而聖經告訴他
[00:04:34.800 --> 00:04:37.200]  當他一回到地上的情景的時候
[00:04:37.200 --> 00:04:39.800]  約伯家人遇上
[00:04:39.800 --> 00:04:44.800]  他哥哥又請小妹妹回家大排筵席
[00:04:44.800 --> 00:04:47.000]  他的人生仍然如常地
[00:04:47.000 --> 00:04:49.600]  在地上過他自己的人生
[00:04:49.600 --> 00:04:51.800]  而同樣今天你和我明天起床
[00:04:51.800 --> 00:04:53.800]  如常的可能上班
[00:04:53.800 --> 00:04:54.800]  人生就是這樣
[00:04:54.800 --> 00:04:57.400]  如常的他做回他自己的事
[00:04:57.400 --> 00:05:01.000]  但我深信約撒旦這麼急地
[00:05:01.000 --> 00:05:03.000]  立即想回到地上的時候
[00:05:03.000 --> 00:05:07.200]  我相信撒旦一定已經有劇情
[00:05:07.200 --> 00:05:09.000]  他有劇情的內容
[00:05:09.000 --> 00:05:11.000]  以至到他一到地上的時候
[00:05:11.000 --> 00:05:14.000]  他立即將他自己所想的劇情
[00:05:14.000 --> 00:05:17.000]  放在約伯的身上
[00:05:17.000 --> 00:05:20.000]  今天我同樣和大家分享一部分來看
[00:05:20.000 --> 00:05:22.000]  第一部分我會講聖經多一點
[00:05:22.000 --> 00:05:25.000]  第二部分是將在聖經之後所帶來
[00:05:25.000 --> 00:05:29.000]  對我們屬靈生命的一些什麼提醒
[00:05:29.000 --> 00:05:31.000]  一開始的時候我們看到約伯
[00:05:31.000 --> 00:05:33.000]  他第一個經歷
[00:05:33.000 --> 00:05:36.000]  他經歷到家破人亡
[00:05:36.000 --> 00:05:38.800]  他經歷到家破人亡
[00:05:38.800 --> 00:05:40.000]  中國人有一句說話
[00:05:40.000 --> 00:05:42.000]  我經常覺得中國人很有智慧
[00:05:42.000 --> 00:05:44.000]  你覺不覺得中國人有智慧
[00:05:44.000 --> 00:05:45.000]  應該有 當然有
[00:05:45.000 --> 00:05:46.000]  我是中國人
[00:05:46.000 --> 00:05:47.000]  我當然有智慧
[00:05:47.000 --> 00:05:49.000]  中國人很多時候會說
[00:05:49.000 --> 00:05:52.000]  我們要居安思危
[00:05:52.000 --> 00:05:54.000]  人生不如意的事
[00:05:54.000 --> 00:05:56.000]  我們經常說是十之八九
[00:05:56.000 --> 00:05:57.000]  我們不是悲觀
[00:05:57.000 --> 00:05:59.000]  而是我們覺得人生有時在我們
[00:05:59.000 --> 00:06:00.000]  很安逸的時候
[00:06:00.000 --> 00:06:03.000]  我們都要想想可能會不會有危機
[00:06:03.000 --> 00:06:05.000]  所以什麼叫意外意外
[00:06:05.000 --> 00:06:07.000]  從來不會和你說意外會發生什麼事
[00:06:07.000 --> 00:06:09.000]  他突然間不見了護照
[00:06:09.000 --> 00:06:10.000]  他就不見了護照
[00:06:10.000 --> 00:06:12.000]  我們在新加坡的時候
[00:06:12.000 --> 00:06:13.000]  去到最後一晚
[00:06:13.000 --> 00:06:14.000]  很有趣的
[00:06:14.000 --> 00:06:15.000]  我們看完演唱會
[00:06:15.000 --> 00:06:17.000]  然後有車載我們回酒店的時候
[00:06:17.000 --> 00:06:19.000]  然後我們遇上了酒店
[00:06:19.000 --> 00:06:20.000]  打算第二天回香港
[00:06:20.000 --> 00:06:22.000]  怎料突然間有電話來
[00:06:22.000 --> 00:06:26.000]  這個電話就是載我們去酒店的司機
[00:06:26.000 --> 00:06:28.000]  突然間打電話給我們
[00:06:28.000 --> 00:06:29.000]  Mr Ho
[00:06:29.000 --> 00:06:30.000]  Reverend Ho
[00:06:30.000 --> 00:06:31.000]  你是不是不見了袋子
[00:06:31.000 --> 00:06:32.000]  是嗎?不見了袋子嗎?
[00:06:32.000 --> 00:06:33.000]  沒有啊
[00:06:33.000 --> 00:06:35.000]  原來師母留了一個袋子在裡面
[00:06:35.000 --> 00:06:39.000]  這個袋子裡面是有護照的
[00:06:39.000 --> 00:06:42.000]  如果我們根本忘記了
[00:06:42.000 --> 00:06:43.000]  留了一個袋子
[00:06:43.000 --> 00:06:44.000]  所以第二天早上
[00:06:44.000 --> 00:06:46.000]  如果不是這個司機打電話給我們
[00:06:46.000 --> 00:06:47.000]  不是這個司機認識我們的話
[00:06:47.000 --> 00:06:50.000]  根本護照都不知道在哪裡
[00:06:50.000 --> 00:06:52.000]  第二天早上根本回不了香港
[00:06:52.000 --> 00:06:53.000]  意外就是這樣
[00:06:53.000 --> 00:06:55.000]  你沒辦法預計會發生什麼事
[00:06:55.000 --> 00:06:56.000]  同樣
[00:06:56.000 --> 00:06:58.000]  當去到第三天的時候
[00:06:58.000 --> 00:06:59.000]  我們看到
[00:06:59.000 --> 00:07:00.000]  用人來說我們看到
[00:07:00.000 --> 00:07:04.000]  約伯是經歷了家破人亡
[00:07:04.000 --> 00:07:07.000]  我們可以看回那個過程
[00:07:07.000 --> 00:07:08.000]  當他哥哥
[00:07:08.000 --> 00:07:11.000]  他大兒子遇上請小妹妹吃飯
[00:07:11.000 --> 00:07:12.000]  忽然間
[00:07:12.000 --> 00:07:16.000]  有一個僕人跑去約伯面前
[00:07:16.000 --> 00:07:17.000]  報信
[00:07:17.000 --> 00:07:19.000]  他說牛正在耕地
[00:07:19.000 --> 00:07:20.000]  驢就在旁邊吃草
[00:07:20.000 --> 00:07:23.000]  他說士巴人忽然闖來
[00:07:23.000 --> 00:07:27.000]  把伸縮佬去並用刀殺了僕人
[00:07:27.000 --> 00:07:30.000]  唯有我一個人能夠逃脫
[00:07:30.000 --> 00:07:32.000]  來跟你報信
[00:07:32.000 --> 00:07:33.000]  在他還沒說完的時候
[00:07:33.000 --> 00:07:35.000]  忽然間有一個僕人又跑過來
[00:07:35.000 --> 00:07:38.000]  他說神從天上降下火來
[00:07:38.000 --> 00:07:41.000]  把群羊和僕人都消滅了
[00:07:41.000 --> 00:07:43.000]  唯有我一個人能夠逃脫
[00:07:43.000 --> 00:07:45.000]  來報信給你
[00:07:45.000 --> 00:07:47.000]  聖經說在他還沒說完的時候
[00:07:47.000 --> 00:07:48.000]  第三個僕人
[00:07:48.000 --> 00:07:50.000]  上氣不接下氣的又跑過來
[00:07:50.000 --> 00:07:52.000]  他說迦勒底人分成三隊
[00:07:52.000 --> 00:07:53.000]  忽然闖來
[00:07:53.000 --> 00:07:56.000]  把你所有的駱駝拿去
[00:07:56.000 --> 00:07:59.000]  並用刀殺了所有的僕人
[00:07:59.000 --> 00:08:00.000]  剩下我一個能夠逃脫
[00:08:00.000 --> 00:08:03.000]  能夠過來跟你報信
[00:08:03.000 --> 00:08:04.000]  在他還沒說完的時候
[00:08:04.000 --> 00:08:06.000]  又有一個僕人跑過來
[00:08:06.000 --> 00:08:10.000]  他說有風有狂風從曠野刮來
[00:08:10.000 --> 00:08:11.000]  這個肯定是龍捲風
[00:08:11.000 --> 00:08:13.000]  能夠擊打房屋的四角
[00:08:13.000 --> 00:08:15.000]  房屋倒塌在少年人身上
[00:08:15.000 --> 00:08:18.000]  他們就都死了
[00:08:18.000 --> 00:08:20.000]  唯有我一個人能夠逃脫
[00:08:20.000 --> 00:08:22.000]  來報信給你
[00:08:22.000 --> 00:08:25.000]  當我自己看第一章的時候
[00:08:25.000 --> 00:08:27.000]  如果真的拍成電影
[00:08:27.000 --> 00:08:30.000]  你會發現那種氣勢
[00:08:30.000 --> 00:08:33.000]  那種急迫的氣勢
[00:08:33.000 --> 00:08:34.000]  多厲害
[00:08:34.000 --> 00:08:36.000]  肯定厲害過
[00:08:36.000 --> 00:08:37.000]  我小時候看的一齣戲
[00:08:37.000 --> 00:08:40.000]  叫做《大白鯊》
[00:08:40.000 --> 00:08:41.000]  《大白鯊》有一齣音樂
[00:08:41.000 --> 00:08:44.000]  噔噔噔噔噔噔就吃人
[00:08:44.000 --> 00:08:46.000]  他都不需要噔噔
[00:08:46.000 --> 00:08:47.000]  沒有這個噔噔
[00:08:47.000 --> 00:08:48.000]  一個接一個
[00:08:48.000 --> 00:08:49.000]  一個接一個
[00:08:49.000 --> 00:08:50.000]  一個接一個
[00:08:50.000 --> 00:08:51.000]  你會發覺
[00:08:51.000 --> 00:08:53.000]  而且他接過來的過程
[00:08:53.000 --> 00:08:54.000]  先是牛和驢
[00:08:54.000 --> 00:08:55.000]  接著群羊和僕人
[00:08:55.000 --> 00:08:56.000]  接著駱駝
[00:08:56.000 --> 00:08:57.000]  去到最後
[00:08:57.000 --> 00:09:00.000]  是他自己的子女
[00:09:00.000 --> 00:09:01.000]  弟兄姊妹
[00:09:01.000 --> 00:09:04.000]  每一個僕人所說的話
[00:09:04.000 --> 00:09:06.000]  跟他個人的關係
[00:09:06.000 --> 00:09:09.000]  越來越近
[00:09:09.000 --> 00:09:10.000]  最初是牛和驢
[00:09:10.000 --> 00:09:12.000]  最初不耕田
[00:09:12.000 --> 00:09:14.000]  群羊最初不喝羊奶
[00:09:14.000 --> 00:09:15.000]  接著駱駝
[00:09:15.000 --> 00:09:17.000]  最初不逛街
[00:09:17.000 --> 00:09:20.000]  但到自己的子女
[00:09:20.000 --> 00:09:22.000]  全部死了
[00:09:22.000 --> 00:09:24.000]  弟兄姊妹
[00:09:24.000 --> 00:09:26.000]  我們發覺
[00:09:26.000 --> 00:09:27.000]  他一夜之間
[00:09:27.000 --> 00:09:31.000]  家破人亡
[00:09:31.000 --> 00:09:32.000]  弟兄姊妹
[00:09:32.000 --> 00:09:33.000]  今天
[00:09:33.000 --> 00:09:36.000]  當我們去想這個過程
[00:09:36.000 --> 00:09:38.000]  如果真的拍成電影
[00:09:38.000 --> 00:09:40.000]  我肯定是三級片
[00:09:40.000 --> 00:09:43.000]  是血腥的三級片
[00:09:43.000 --> 00:09:44.000]  死了多少人
[00:09:44.000 --> 00:09:46.000]  死剩他和他太太
[00:09:46.000 --> 00:09:48.000]  加四個甚麼
[00:09:48.000 --> 00:09:50.000]  僕人
[00:09:50.000 --> 00:09:51.000]  全部死了
[00:09:51.000 --> 00:09:52.000]  差不多
[00:09:52.000 --> 00:09:53.000]  有多少血腥
[00:09:53.000 --> 00:09:55.000]  有四百人用刀殺
[00:09:55.000 --> 00:09:57.000]  加拿大人用刀殺死的僕人
[00:09:57.000 --> 00:09:58.000]  弟兄姊妹
[00:09:58.000 --> 00:09:59.000]  你發覺
[00:09:59.000 --> 00:10:00.000]  多少血腥
[00:10:00.000 --> 00:10:02.000]  可以說是血流成河
[00:10:02.000 --> 00:10:05.000]  如果我們仔細看這四個進程
[00:10:05.000 --> 00:10:06.000]  很有趣
[00:10:06.000 --> 00:10:10.000]  當我們思考這四個進程的時候
[00:10:10.000 --> 00:10:12.000]  我們要留心聖靈的聲音
[00:10:12.000 --> 00:10:14.000]  特別看這四段經文
[00:10:14.000 --> 00:10:15.000]  你發覺
[00:10:15.000 --> 00:10:16.000]  撒旦
[00:10:16.000 --> 00:10:18.000]  真的很狡猾
[00:10:18.000 --> 00:10:20.000]  明明是撒旦在做導演
[00:10:20.000 --> 00:10:22.000]  明明是神容讓撒旦
[00:10:22.000 --> 00:10:27.000]  把災難淋到約伯身上
[00:10:27.000 --> 00:10:28.000]  四個劇情
[00:10:28.000 --> 00:10:32.000]  全部都是撒旦在部署
[00:10:32.000 --> 00:10:34.000]  但你發覺
[00:10:34.000 --> 00:10:37.000]  人們看著這些情景
[00:10:37.000 --> 00:10:38.000]  說甚麼呢
[00:10:38.000 --> 00:10:40.000]  一開始的時候
[00:10:40.000 --> 00:10:41.000]  那部人說甚麼
[00:10:41.000 --> 00:10:43.000]  是士巴人
[00:10:43.000 --> 00:10:45.000]  第二更慘
[00:10:45.000 --> 00:10:46.000]  是誰
[00:10:46.000 --> 00:10:50.000]  是神將火從天而降
[00:10:50.000 --> 00:10:51.000]  第三
[00:10:51.000 --> 00:10:53.000]  是迦勒底人
[00:10:53.000 --> 00:10:54.000]  第四
[00:10:54.000 --> 00:10:56.000]  是狂風
[00:10:56.000 --> 00:10:58.000]  今天我們基督徒
[00:10:58.000 --> 00:11:01.000]  面對天災人禍的時候
[00:11:01.000 --> 00:11:02.000]  我們很多時候
[00:11:02.000 --> 00:11:07.000]  都很容易將責任歸給神
[00:11:07.000 --> 00:11:09.000]  好像這個災難
[00:11:09.000 --> 00:11:12.000]  全部的被告是神
[00:11:12.000 --> 00:11:15.000]  但真正這個災難的被告是誰
[00:11:15.000 --> 00:11:17.000]  是撒旦
[00:11:17.000 --> 00:11:18.000]  撒旦的狡猾就是
[00:11:18.000 --> 00:11:21.000]  很多時候將我們的眼睛
[00:11:21.000 --> 00:11:24.000]  說是神作弄我們
[00:11:24.000 --> 00:11:25.000]  是神啊
[00:11:25.000 --> 00:11:26.000]  你做得不夠好
[00:11:26.000 --> 00:11:28.000]  所以今天你做得不夠好
[00:11:28.000 --> 00:11:30.000]  就神罰你
[00:11:30.000 --> 00:11:31.000]  你今天做得不夠好
[00:11:31.000 --> 00:11:33.000]  你就肚子餓
[00:11:33.000 --> 00:11:34.000]  弟兄姊妹
[00:11:34.000 --> 00:11:35.000]  我們很多時候
[00:11:35.000 --> 00:11:39.000]  會將很多責任歸給上帝
[00:11:39.000 --> 00:11:41.000]  今天明明自己撞到牆上
[00:11:41.000 --> 00:11:43.000]  就說是神撞到牆上
[00:11:43.000 --> 00:11:44.000]  弟兄姊妹
[00:11:44.000 --> 00:11:46.000]  很多時候我們想想
[00:11:46.000 --> 00:11:49.000]  我們很容易將被告
[00:11:49.000 --> 00:11:52.000]  放在神的身上
[00:11:52.000 --> 00:11:54.000]  當我自己研究這篇講章的時候
[00:11:54.000 --> 00:11:57.000]  我發覺很有趣
[00:11:57.000 --> 00:12:00.000]  撒旦就在做他的本性
[00:12:00.000 --> 00:12:02.000]  撒旦是一個欺騙者
[00:12:02.000 --> 00:12:04.000]  撒旦是一個控告者
[00:12:04.000 --> 00:12:06.000]  他居然將自己所作的事
[00:12:06.000 --> 00:12:08.000]  反而控告上帝
[00:12:08.000 --> 00:12:09.000]  是上帝搞的
[00:12:09.000 --> 00:12:10.000]  是上帝降火的
[00:12:10.000 --> 00:12:11.000]  是上帝令風流曠野來的
[00:12:11.000 --> 00:12:13.000]  是上帝叫加拿大人
[00:12:13.000 --> 00:12:15.000]  是上帝叫斯巴人來搞他們
[00:12:15.000 --> 00:12:17.000]  今天我們要小心
[00:12:17.000 --> 00:12:19.000]  當我們面對災難的時候
[00:12:19.000 --> 00:12:20.000]  或者面對一些困難的時候
[00:12:20.000 --> 00:12:22.000]  我們自己想一想
[00:12:22.000 --> 00:12:25.000]  究竟誰才是真正的被告
[00:12:25.000 --> 00:12:29.000]  但當然我們重溫上一次講到
[00:12:29.000 --> 00:12:32.000]  我們知道神很信任約伯
[00:12:32.000 --> 00:12:34.000]  他信任約伯到一個地步
[00:12:34.000 --> 00:12:36.000]  他認為約伯的信仰
[00:12:36.000 --> 00:12:37.000]  他的being
[00:12:37.000 --> 00:12:38.000]  他的信仰
[00:12:38.000 --> 00:12:42.000]  不是建基在他的附屬品那邊
[00:12:42.000 --> 00:12:43.000]  他的belonging
[00:12:43.000 --> 00:12:45.000]  不是說今天他的信仰
[00:12:45.000 --> 00:12:47.000]  只能夠這麼敬畏神
[00:12:47.000 --> 00:12:48.000]  是因為他有很多羊
[00:12:48.000 --> 00:12:49.000]  很多牛
[00:12:49.000 --> 00:12:50.000]  很多鵝頭
[00:12:50.000 --> 00:12:51.000]  很多瀑皮
[00:12:51.000 --> 00:12:52.000]  很多子女
[00:12:52.000 --> 00:12:55.000]  因為撒旦控訴約伯
[00:12:55.000 --> 00:12:58.000]  他說約伯今天只能夠這麼敬畏你
[00:12:58.000 --> 00:13:00.000]  就是因為你給他很多的東西
[00:13:00.000 --> 00:13:01.000]  但弟兄姊妹
[00:13:01.000 --> 00:13:03.000]  但神看約伯不是
[00:13:03.000 --> 00:13:04.000]  神看約伯
[00:13:04.000 --> 00:13:05.000]  他說他的信仰
[00:13:05.000 --> 00:13:09.000]  並不是建基在他的belonging那邊
[00:13:09.000 --> 00:13:11.000]  而是他的真正的信仰
[00:13:11.000 --> 00:13:13.000]  是建基在神身上
[00:13:13.000 --> 00:13:17.000]  所以當他失去所有的附屬品之後
[00:13:17.000 --> 00:13:22.000]  他仍然沒有出賣他的信仰
[00:13:22.000 --> 00:13:23.000]  弟兄姊妹
[00:13:23.000 --> 00:13:25.000]  今天我們的信仰
[00:13:25.000 --> 00:13:28.000]  是建基在哪裡呢?
[00:13:28.000 --> 00:13:29.000]  今天我們的信仰
[00:13:29.000 --> 00:13:32.000]  是否建基在我們擁有的東西身上呢?
[00:13:32.000 --> 00:13:33.000]  今天當我們真的失去
[00:13:33.000 --> 00:13:35.000]  我們所擁有的東西的時候
[00:13:35.000 --> 00:13:37.000]  我們會不會仍然
[00:13:37.000 --> 00:13:40.000]  是不會出賣我們的信仰呢?
[00:13:40.000 --> 00:13:41.000]  弟兄姊妹
[00:13:41.000 --> 00:13:45.000]  約伯他經歷到家破人亡
[00:13:45.000 --> 00:13:46.000]  但第二
[00:13:46.000 --> 00:13:48.000]  我覺得約伯他經歷到
[00:13:48.000 --> 00:13:50.000]  信仰的大銀
[00:13:50.000 --> 00:13:51.000]  因為很多時候
[00:13:51.000 --> 00:13:54.000]  我們對信仰停留在
[00:13:54.000 --> 00:13:56.000]  我們一個知識的層面
[00:13:56.000 --> 00:13:57.000]  我從來沒有去想
[00:13:57.000 --> 00:13:59.000]  究竟信仰這個神
[00:13:59.000 --> 00:14:01.000]  和我自己的生命有什麼關係
[00:14:01.000 --> 00:14:02.000]  我這樣說的原因
[00:14:02.000 --> 00:14:03.000]  是因為我曾經經歷過
[00:14:03.000 --> 00:14:04.000]  有一位老師
[00:14:04.000 --> 00:14:06.000]  當我自己讀大學的時候
[00:14:06.000 --> 00:14:08.000]  我自己想著將來都一定會讀神學
[00:14:08.000 --> 00:14:09.000]  於是我在大學的時候
[00:14:09.000 --> 00:14:11.000]  我讀會計的時候
[00:14:11.000 --> 00:14:12.000]  我特意選了一科
[00:14:12.000 --> 00:14:14.000]  一科叫希臘文
[00:14:14.000 --> 00:14:15.000]  希臘文是因為
[00:14:15.000 --> 00:14:16.000]  新約希臘文
[00:14:16.000 --> 00:14:17.000]  於是我就讀希臘文
[00:14:17.000 --> 00:14:18.000]  在大學讀希臘文
[00:14:18.000 --> 00:14:20.000]  教我們希臘文的是牧師
[00:14:20.000 --> 00:14:22.000]  他是一個被安立的牧師
[00:14:22.000 --> 00:14:23.000]  但他跟我們說
[00:14:23.000 --> 00:14:26.000]  他從來不信耶穌
[00:14:26.000 --> 00:14:28.000]  從來也不信聖經
[00:14:28.000 --> 00:14:29.000]  他說我聖經只是一個知識
[00:14:29.000 --> 00:14:30.000]  我認識希臘文是一個知識
[00:14:30.000 --> 00:14:31.000]  他教得非常好
[00:14:31.000 --> 00:14:32.000]  一個希臘文
[00:14:32.000 --> 00:14:35.000]  但他從來都只是一門學問
[00:14:35.000 --> 00:14:36.000]  弟兄姊妹
