
[00:00:00.000 --> 00:00:02.000]  日本三章十六字
[00:03:06.000 --> 00:03:08.000]  沒有褪色的愛
[00:03:08.000 --> 00:03:10.000]  又或者你會激自己
[00:03:10.000 --> 00:03:12.000]  永遠在激情當中
[00:03:12.000 --> 00:03:14.000]  有一天就會入青山病院
[00:03:14.000 --> 00:03:18.000]  其實什麼叫做愛?
[00:03:18.000 --> 00:03:22.000]  如果我們以為愛只是一種感覺
[00:03:22.000 --> 00:03:24.000]  很快就褪色
[00:03:24.000 --> 00:03:26.000]  那種感覺就會消失
[00:03:26.000 --> 00:03:30.000]  這種羅密歐與朱麗葉的激情的愛
[00:03:30.000 --> 00:03:34.000]  不是聖經裡面所講真正愛的指標
[00:03:34.000 --> 00:03:37.000]  但是我們年紀大一點的
[00:03:37.000 --> 00:03:40.000]  傳統的中國人往往走另一個極端
[00:03:40.000 --> 00:03:42.000]  我們所謂的愛
[00:03:42.000 --> 00:03:44.000]  不是講感覺的
[00:03:44.000 --> 00:03:46.000]  我們不是在大庭廣眾
[00:03:46.000 --> 00:03:48.000]  彼此擁抱
[00:03:48.000 --> 00:03:50.000]  放了工回來
[00:03:50.000 --> 00:03:52.000]  大聲叫Honey, I love you, I miss you
[00:03:52.000 --> 00:03:54.000]  我們叫這個肉麻
[00:03:54.000 --> 00:03:58.000]  我們表達的愛的表現
[00:03:58.000 --> 00:04:00.000]  不是說Honey, I love you
[00:04:00.000 --> 00:04:02.000]  我們愛的表達就是
[00:04:02.000 --> 00:04:04.000]  老婆,多吃一塊
[00:04:04.000 --> 00:04:06.000]  多穿一件衣服
[00:04:06.000 --> 00:04:08.000]  今晚不要煮飯,和你出街吃飯
[00:04:08.000 --> 00:04:10.000]  意思就是說我愛你
[00:04:10.000 --> 00:04:12.000]  不過說不出聲
[00:04:12.000 --> 00:04:14.000]  我們不是送花的,我們送利是
[00:04:14.000 --> 00:04:16.000]  太太經常跟我說
[00:04:16.000 --> 00:04:18.000]  我這個人實際有餘
[00:04:18.000 --> 00:04:20.000]  羅曼蒂克一點都不懂
[00:04:20.000 --> 00:04:22.000]  他講什麼未嘗無理
[00:04:22.000 --> 00:04:24.000]  我記得我初初拍拖的時候
[00:04:24.000 --> 00:04:28.000]  Doris生日
[00:04:28.000 --> 00:04:30.000]  我想到一條絕招
[00:04:30.000 --> 00:04:32.000]  送一本Church History四百多頁給她
[00:04:32.000 --> 00:04:34.000]  厚厚的
[00:04:34.000 --> 00:04:36.000]  想著將來結婚我也有份看
[00:04:36.000 --> 00:04:40.000]  幸好我太太夠忍耐
[00:04:40.000 --> 00:04:42.000]  愛是恆久忍耐
[00:04:42.000 --> 00:04:44.000]  又有恩慈
[00:04:44.000 --> 00:04:46.000]  嫁了給我
[00:04:46.000 --> 00:04:48.000]  經過了她分逃這麼多年之後
[00:04:48.000 --> 00:04:50.000]  我竟然在一次生日
[00:04:50.000 --> 00:04:52.000]  送Chanel 5香水給她
[00:04:52.000 --> 00:04:56.000]  中國人對愛
[00:04:56.000 --> 00:04:58.000]  有一種很古怪的說法
[00:04:58.000 --> 00:05:00.000]  我們將責任
[00:05:00.000 --> 00:05:02.000]  恩情,全部混在一起
[00:05:02.000 --> 00:05:04.000]  我想到
[00:05:04.000 --> 00:05:06.000]  以前看過一本小說
[00:05:06.000 --> 00:05:08.000]  包詠碩寫的叫《宿願》
[00:05:08.000 --> 00:05:10.000]  是一個留學生的故事
[00:05:10.000 --> 00:05:12.000]  講到一個青年人
[00:05:12.000 --> 00:05:14.000]  叫羅雲達
[00:05:14.000 --> 00:05:16.000]  他很勤力讀書
[00:05:16.000 --> 00:05:18.000]  自己學習
[00:05:18.000 --> 00:05:20.000]  自學日語
[00:05:20.000 --> 00:05:22.000]  希望為國家貢獻
[00:05:22.000 --> 00:05:24.000]  我不知道他貢獻是否想釣魚台
[00:05:24.000 --> 00:05:26.000]  也可以用日語溝通
[00:05:26.000 --> 00:05:28.000]  有一個偶然的機會
[00:05:28.000 --> 00:05:30.000]  被一個日本遊客賞識
[00:05:30.000 --> 00:05:32.000]  於是這個日本遊客
[00:05:32.000 --> 00:05:34.000]  送了去日本
[00:05:34.000 --> 00:05:36.000]  讀現代的企業
[00:05:36.000 --> 00:05:38.000]  學習日本先進的科技
[00:05:38.000 --> 00:05:40.000]  來到日本才發現
[00:05:40.000 --> 00:05:42.000]  不是遊客供他的
[00:05:42.000 --> 00:05:44.000]  是一個老人家叫伯木中介
[00:05:44.000 --> 00:05:46.000]  供他的
[00:05:46.000 --> 00:05:48.000]  這個伯木中介原來在中日戰爭的時候
[00:05:48.000 --> 00:05:50.000]  殘害過中國人
[00:05:50.000 --> 00:05:52.000]  他因此而覺得良心發現
[00:05:52.000 --> 00:05:54.000]  為了償還罪過
[00:05:54.000 --> 00:05:56.000]  於是供這個中國人留學
[00:05:56.000 --> 00:05:58.000]  羅雲達一邊讀書
[00:05:58.000 --> 00:06:00.000]  一邊在工廠做工
[00:06:00.000 --> 00:06:02.000]  對老闆吉田
[00:06:02.000 --> 00:06:04.000]  受到老闆的賞識
[00:06:04.000 --> 00:06:06.000]  吉田有個女兒
[00:06:06.000 --> 00:06:08.000]  有個女兒
[00:06:08.000 --> 00:06:10.000]  以後你們可以連繫下去
[00:06:10.000 --> 00:06:12.000]  壽子一片情深
[00:06:12.000 --> 00:06:14.000]  所謂肝腸寸斷
[00:06:14.000 --> 00:06:16.000]  羅雲達雖然愛壽子
[00:06:16.000 --> 00:06:18.000]  但冷靜拒絕
[00:06:18.000 --> 00:06:20.000]  為了國家
[00:06:20.000 --> 00:06:22.000]  寧願放棄愛情
[00:06:22.000 --> 00:06:24.000]  最後發現供他讀書的伯木中介
[00:06:24.000 --> 00:06:26.000]  因勞成疾
[00:06:26.000 --> 00:06:28.000]  在尼留之際
[00:06:28.000 --> 00:06:30.000]  去醫院探他
[00:06:30.000 --> 00:06:32.000]  用激動的說話對他說
[00:06:32.000 --> 00:06:34.000]  我們祖國是原諒你的
[00:06:34.000 --> 00:06:36.000]  這個故事是真還是假
[00:06:36.000 --> 00:06:38.000]  但我們想到中國人對愛情
[00:06:38.000 --> 00:06:40.000]  有一種很古怪的說法
[00:06:40.000 --> 00:06:42.000]  我開始會明白
[00:06:42.000 --> 00:06:44.000]  我們小時候
[00:06:44.000 --> 00:06:46.000]  看大戲
[00:06:46.000 --> 00:06:48.000]  或者讀中國的小說
[00:06:48.000 --> 00:06:50.000]  無論是《倩女幽魂》
[00:06:50.000 --> 00:06:52.000]  《六月雪》
[00:06:52.000 --> 00:06:54.000]  《再世紅梅記》
[00:06:54.000 --> 00:06:56.000]  《紫釵記》《琵琶記》
[00:06:56.000 --> 00:06:58.000]  等等,我想大家不太明白
[00:06:58.000 --> 00:07:00.000]  我說什麼,因為年紀問題
[00:07:00.000 --> 00:07:02.000]  所有都是一個橋段
[00:07:02.000 --> 00:07:04.000]  橋段是什麼
[00:07:04.000 --> 00:07:06.000]  女子犧牲一切
[00:07:06.000 --> 00:07:08.000]  為男子,幫助男子
[00:07:08.000 --> 00:07:10.000]  丈夫上京考試
[00:07:10.000 --> 00:07:12.000]  丈夫中了狀元
[00:07:12.000 --> 00:07:14.000]  往往為權貴所逼
[00:07:14.000 --> 00:07:16.000]  娶他女兒做太太
[00:07:16.000 --> 00:07:18.000]  忠貞寧死抗拒
[00:07:18.000 --> 00:07:20.000]  拋棄功名利祿
[00:07:20.000 --> 00:07:22.000]  婦情薄恨不得好報
[00:07:22.000 --> 00:07:24.000]  天都為他不值
[00:07:24.000 --> 00:07:26.000]  所以《六月雪》
[00:07:26.000 --> 00:07:28.000]  所有愛情的故事裡
[00:07:28.000 --> 00:07:30.000]  強調是報恩
[00:07:30.000 --> 00:07:32.000]  要付上那種情債
[00:07:32.000 --> 00:07:34.000]  如果有人對你有情
[00:07:34.000 --> 00:07:36.000]  你就要責無旁貸
[00:07:36.000 --> 00:07:38.000]  作出相應的報答對方
[00:07:38.000 --> 00:07:40.000]  中國人是重責任
[00:07:40.000 --> 00:07:42.000]  多過重感情
[00:07:42.000 --> 00:07:44.000]  中國人的結婚基礎
[00:07:44.000 --> 00:07:46.000]  就不是愛情
[00:07:46.000 --> 00:07:48.000]  而是責任
[00:07:48.000 --> 00:07:50.000]  我們的結婚
[00:07:50.000 --> 00:07:52.000]  就不是我兩情投一合
[00:07:52.000 --> 00:07:54.000]  而是蘇劉聯婚
[00:07:54.000 --> 00:07:56.000]  或者蘇撫燕客
[00:07:56.000 --> 00:07:58.000]  是兩個家庭的事
[00:07:58.000 --> 00:08:00.000]  但往往這種平淡似水
[00:08:00.000 --> 00:08:02.000]  沒什麼愛情的婚姻
[00:08:02.000 --> 00:08:04.000]  其實很有問題
[00:08:04.000 --> 00:08:06.000]  往往在這些
[00:08:06.000 --> 00:08:08.000]  中國人家庭裡
[00:08:08.000 --> 00:08:10.000]  我們把最重要的關係
[00:08:10.000 --> 00:08:12.000]  放在父子的關係
[00:08:12.000 --> 00:08:14.000]  而不是夫妻的關係
[00:08:14.000 --> 00:08:16.000]  不像《聖經》裡說
[00:08:16.000 --> 00:08:18.000]  人要離開父母與妻子聯合
[00:08:18.000 --> 00:08:20.000]  他永遠離不開媽媽
[00:08:20.000 --> 00:08:22.000]  都要回家喝湯
[00:08:22.000 --> 00:08:24.000]  這種觀念就造成
[00:08:24.000 --> 00:08:26.000]  雞公仔尾彎彎
[00:08:26.000 --> 00:08:28.000]  婆媳的不和
[00:08:28.000 --> 00:08:30.000]  在中國的家庭裡
[00:08:30.000 --> 00:08:32.000]  是司空見慣
[00:08:32.000 --> 00:08:34.000]  愛既然不是像
[00:08:34.000 --> 00:08:36.000]  羅密歐和朱麗葉那種
[00:08:36.000 --> 00:08:38.000]  發燒
[00:08:38.000 --> 00:08:40.000]  又不是像羅文達那種恩情
[00:08:40.000 --> 00:08:42.000]  什麼叫做愛呢
[00:08:42.000 --> 00:08:44.000]  《聖經》很有趣
[00:08:44.000 --> 00:08:46.000]  希臘文有很多字類
[00:08:46.000 --> 00:08:48.000]  很豐富
[00:08:48.000 --> 00:08:50.000]  有四個希臘文的字都可以叫做愛
[00:08:50.000 --> 00:08:52.000]  第一個字
[00:08:52.000 --> 00:08:54.000]  Eros
[00:08:54.000 --> 00:08:56.000]  這個字是
[00:08:56.000 --> 00:08:58.000]  性愛激情的愛
[00:08:58.000 --> 00:09:00.000]  這種的愛
[00:09:00.000 --> 00:09:02.000]  是情慾的愛
[00:09:02.000 --> 00:09:04.000]  在《聖經》裡
[00:09:04.000 --> 00:09:06.000]  這個字從沒有出現過
[00:09:06.000 --> 00:09:08.000]  《聖經》沒有提過
[00:09:08.000 --> 00:09:10.000]  這個Eros的愛
[00:09:10.000 --> 00:09:12.000]  第二個字是Storge
[00:09:12.000 --> 00:09:14.000]  Storge是人倫的愛
[00:09:14.000 --> 00:09:16.000]  或者是對長官對國家的愛
[00:09:16.000 --> 00:09:18.000]  或者對父母的愛
[00:09:18.000 --> 00:09:20.000]  子女的愛
[00:09:20.000 --> 00:09:22.000]  在整本《聖經》裡只出現過一次
[00:09:22.000 --> 00:09:24.000]  第二章第十節
[00:09:24.000 --> 00:09:26.000]  愛弟兄要彼此親熱
[00:09:26.000 --> 00:09:28.000]  第三個是Filero的愛
[00:09:28.000 --> 00:09:30.000]  朋友的愛
[00:09:30.000 --> 00:09:32.000]  夫妻的愛
[00:09:32.000 --> 00:09:34.000]  一種熱愛 關懷的愛
[00:09:34.000 --> 00:09:36.000]  但是《聖經》裡最通常的愛
[00:09:36.000 --> 00:09:38.000]  就是Agapeau
[00:09:38.000 --> 00:09:40.000]  Agapeau的愛
[00:09:40.000 --> 00:09:42.000]  難以翻譯成中文
[00:09:42.000 --> 00:09:44.000]  這個愛如果真的要翻譯
[00:09:44.000 --> 00:09:46.000]  最好翻譯成
[00:09:46.000 --> 00:09:48.000]  頂心頂肺的愛
[00:09:48.000 --> 00:09:50.000]  犧牲的愛
[00:09:50.000 --> 00:09:52.000]  不是佔有的愛
[00:09:52.000 --> 00:09:54.000]  不是自私的
[00:09:54.000 --> 00:09:56.000]  不是求自己益處的
[00:09:56.000 --> 00:09:58.000]  神愛世人
[00:09:58.000 --> 00:10:00.000]  就是這個Agapeau的愛
[00:10:00.000 --> 00:10:02.000]  或者你會問
[00:10:02.000 --> 00:10:04.000]  神才能愛我們不是
[00:10:04.000 --> 00:10:06.000]  但《聖經》不是這樣說
[00:10:06.000 --> 00:10:08.000]  耳不鎖心怎麼告訴你
[00:10:08.000 --> 00:10:10.000]  你們作丈夫的要愛你的妻子
[00:10:10.000 --> 00:10:12.000]  就像基督愛教會一樣
[00:10:12.000 --> 00:10:14.000]  為教會寫記
[00:10:14.000 --> 00:10:16.000]  這個是Agapeau的愛
[00:10:16.000 --> 00:10:18.000]  有很多弟兄姊妹說
[00:10:18.000 --> 00:10:20.000]  寫記沒所謂
[00:10:20.000 --> 00:10:22.000]  但犧牲在英超聯
[00:10:22.000 --> 00:10:24.000]  就不行了
[00:10:24.000 --> 00:10:26.000]  這個是不是真的
[00:10:26.000 --> 00:10:28.000]  犧牲的愛
[00:10:28.000 --> 00:10:30.000]  哥林多前書
[00:10:30.000 --> 00:10:32.000]  第十三章愛篇裡
[00:10:32.000 --> 00:10:34.000]  愛是恆久忍耐
[00:10:34.000 --> 00:10:36.000]  又有恩慈
[00:10:36.000 --> 00:10:38.000]  愛是不嫉妒不自誇
[00:10:38.000 --> 00:10:40.000]  不張狂不作害羞的事
[00:10:40.000 --> 00:10:42.000]  不求自己益處
[00:10:42.000 --> 00:10:44.000]  不喜歡不義只喜歡真理
[00:10:44.000 --> 00:10:46.000]  凡是包容凡是盼望
[00:10:46.000 --> 00:10:48.000]  凡是相信凡是忍耐
[00:10:48.000 --> 00:10:50.000]  你發不發覺
[00:10:50.000 --> 00:10:52.000]  在哥林多前書十三章裡
[00:10:52.000 --> 00:10:54.000]  全部是動詞
[00:10:54.000 --> 00:10:56.000]  還有一樣東西
[00:10:56.000 --> 00:10:58.000]  全部不是說feel
[00:10:58.000 --> 00:11:00.000]  嫉妒就是feel
[00:11:00.000 --> 00:11:02.000]  但愛是不嫉妒
[00:11:02.000 --> 00:11:06.000]  不嫉妒不是感
[00:11:06.000 --> 00:11:10.000]  是意志
[00:11:10.000 --> 00:11:12.000]  C.S. Lewis說了一句說話
[00:11:12.000 --> 00:11:14.000]  說得非常好
[00:11:14.000 --> 00:11:16.000]  基督教裡所說的愛
[00:11:16.000 --> 00:11:18.000]  有一個英文字
[00:11:18.000 --> 00:11:28.000]  愛
[00:11:28.000 --> 00:11:30.000]  是你的決定
[00:11:30.000 --> 00:11:32.000]  和意志的抉擇
[00:11:32.000 --> 00:11:34.000]  以前我不太明白
[00:11:34.000 --> 00:11:36.000]  聖經告訴你
[00:11:36.000 --> 00:11:38.000]  什麼是聖經裡最大的誡命
[00:11:38.000 --> 00:11:40.000]  盡心盡性盡意盡力
[00:11:40.000 --> 00:11:42.000]  愛主你的上帝
[00:11:42.000 --> 00:11:44.000]  由愛淪陷
[00:11:44.000 --> 00:11:46.000]  如同愛自己
[00:11:46.000 --> 00:11:48.000]  我心裡會問
[00:11:48.000 --> 00:11:50.000]  愛怎麼可以是命令
[00:11:50.000 --> 00:11:52.000]  我都不喜歡他
[00:11:52.000 --> 00:11:54.000]  你叫愛就變了虛偽
[00:11:54.000 --> 00:11:56.000]  但聖經就告訴你
[00:11:56.000 --> 00:11:58.000]  你要愛他
[00:11:58.000 --> 00:12:00.000]  這才是真正的愛
[00:12:00.000 --> 00:12:02.000]  真正的愛在哪裡
[00:12:02.000 --> 00:12:04.000]  就在耶穌基督裡
[00:12:04.000 --> 00:12:06.000]  我們看得清清楚楚
[00:12:06.000 --> 00:12:08.000]  今天我們來看看
[00:12:08.000 --> 00:12:10.000]  一段耳熟能詳的聖經
[00:12:10.000 --> 00:12:12.000]  第21節
[00:12:12.000 --> 00:12:14.000]  愛一些的特質是什麼
[00:12:14.000 --> 00:12:16.000]  神愛世人
[00:12:16.000 --> 00:12:18.000]  甚至將他的獨生子賜給他們
[00:12:18.000 --> 00:12:20.000]  叫一切信他的
[00:12:20.000 --> 00:12:22.000]  不致滅亡反得永生
[00:12:22.000 --> 00:12:24.000]  這句皆知汗文
[00:12:24.000 --> 00:12:26.000]  耳熟能詳的一句金句
[00:12:26.000 --> 00:12:28.000]  是很精彩的
[00:12:28.000 --> 00:12:30.000]  將基督教的教義
[00:12:30.000 --> 00:12:32.000]  將愛的真體
[00:12:32.000 --> 00:12:34.000]  說得出來
[00:12:34.000 --> 00:12:36.000]  很多人一想到上帝
[00:12:36.000 --> 00:12:38.000]  上帝
[00:12:38.000 --> 00:12:40.000]  神愛世人
[00:12:40.000 --> 00:12:42.000]  一想到神就以為
[00:12:42.000 --> 00:12:44.000]  這個神很小器
[00:12:44.000 --> 00:12:46.000]  有一次我去探一個
[00:12:46.000 --> 00:12:48.000]  小朋友
[00:12:48.000 --> 00:12:50.000]  七八歲左右
[00:12:50.000 --> 00:12:52.000]  就進了醫院
[00:12:52.000 --> 00:12:54.000]  我進了醫院
[00:12:54.000 --> 00:12:56.000]  去病房的時候
[00:12:56.000 --> 00:12:58.000]  他媽媽就出來說
[00:12:58.000 --> 00:13:00.000]  牧師好多謝你來探我
[00:13:00.000 --> 00:13:02.000]  我正要進去的時候
[00:13:02.000 --> 00:13:04.000]  牧師不好意思
[00:13:04.000 --> 00:13:06.000]  我說什麼事
[00:13:06.000 --> 00:13:08.000]  我對不起上帝
[00:13:08.000 --> 00:13:12.000]  我已經有一年沒有去禮拜堂
[00:13:12.000 --> 00:13:14.000]  現在上帝罰我兒子
[00:13:14.000 --> 00:13:16.000]  進醫院
[00:13:16.000 --> 00:13:18.000]  所以你可不可以幫我祈禱認罪
[00:13:18.000 --> 00:13:20.000]  讓我兒子快點出院
[00:13:20.000 --> 00:13:22.000]  我就跟他說
[00:13:22.000 --> 00:13:24.000]  上帝不會這麼小器
[00:13:24.000 --> 00:13:26.000]  因為你一次一年不來禮拜堂
[00:13:26.000 --> 00:13:28.000]  就等你兒子進醫院
[00:13:28.000 --> 00:13:30.000]  上帝絕對不會這麼小器
[00:13:30.000 --> 00:13:32.000]  他說是呀
[00:13:32.000 --> 00:13:34.000]  不是這麼小器
[00:13:34.000 --> 00:13:36.000]  祈禱
[00:13:36.000 --> 00:13:38.000]  沒多久他兒子就出院了
[00:13:38.000 --> 00:13:40.000]  但他仍然沒有來禮拜堂
[00:13:40.000 --> 00:13:44.000]  上帝不是一個這麼小器的上帝
[00:13:44.000 --> 00:13:46.000]  神愛世人
[00:13:46.000 --> 00:13:50.000]  什麼叫神愛世人
[00:13:50.000 --> 00:13:52.000]  我們看到第一個特徵
[00:13:52.000 --> 00:13:54.000]  是愛世上的人
[00:13:54.000 --> 00:13:56.000]  希臘文這個字很有趣
[00:13:56.000 --> 00:13:58.000]  Cosmos
[00:13:58.000 --> 00:14:00.000]  Cosmos有三個意思
[00:14:00.000 --> 00:14:02.000]  就是指這個世界
[00:14:02.000 --> 00:14:04.000]  上帝愛這個世界
[00:14:04.000 --> 00:14:06.000]  當然不是這個意思
[00:14:06.000 --> 00:14:08.000]  第二個是指敵對上帝的系統
[00:14:08.000 --> 00:14:10.000]  又叫Cosmos
[00:14:10.000 --> 00:14:12.000]  第三個意思
[00:14:12.000 --> 00:14:14.000]  上帝是愛世上的人
[00:14:14.000 --> 00:14:16.000]  在世界裡居住的人
[00:14:16.000 --> 00:14:18.000]  無論你是黑
[00:14:18.000 --> 00:14:20.000]  或者是白
[00:14:20.000 --> 00:14:22.000]  無論你是黃或者是棕
[00:14:22.000 --> 00:14:24.000]  無論你是猶太人或者是外邦人
[00:14:24.000 --> 00:14:26.000]  無論你是男的或者是女
[00:14:26.000 --> 00:14:28.000]  無論你是同性戀
[00:14:28.000 --> 00:14:30.000]  或者是異性戀
[00:14:30.000 --> 00:14:32.000]  無論你是坐牢
[00:14:32.000 --> 00:14:34.000]  或者不是坐牢
[00:14:34.000 --> 00:14:36.000]  別人以為你是一個好人
[00:14:36.000 --> 00:14:38.000]  別人以為你是一個壞人
[00:14:38.000 --> 00:14:40.000]  上帝一樣愛我們
[00:14:40.000 --> 00:14:42.000]  因為你也是世上的人
[00:14:42.000 --> 00:14:46.000]  上帝的愛
[00:14:46.000 --> 00:14:50.000]  不是看我們值不值得去愛
[00:14:50.000 --> 00:14:52.000]  上帝的愛
[00:14:52.000 --> 00:14:54.000]  不是看你敬不敬
[00:14:54.000 --> 00:14:56.000]  所以愛你
[00:14:56.000 --> 00:14:58.000]  正如
[00:14:58.000 --> 00:15:00.000]  我的籃球隊的教練McKay
[00:15:00.000 --> 00:15:02.000]  他的兒子打球也很厲害
[00:15:02.000 --> 00:15:04.000]  有一次有個記者訪問
[00:15:04.000 --> 00:15:06.000]  他說你肯定很疼你的兒子McKay
[00:15:06.000 --> 00:15:08.000]  因為他打球那麼厲害
[00:15:08.000 --> 00:15:10.000]  教練說你錯了
[00:15:10.000 --> 00:15:12.000]  我愛我兒子不是因為他打球厲害
[00:15:12.000 --> 00:15:14.000]  因為他是我的兒子
[00:15:14.000 --> 00:15:16.000]  為什麼我愛你
[00:15:16.000 --> 00:15:18.000]  因為你是你
[00:15:18.000 --> 00:15:20.000]  上帝為什麼愛我們
[00:15:20.000 --> 00:15:22.000]  不是因為我們有什麼好處
[00:15:22.000 --> 00:15:24.000]  不是因為我們有什麼厲害
[00:15:24.000 --> 00:15:26.000]  不是因為我這樣做好人
[00:15:26.000 --> 00:15:28.000]  對不起
[00:15:28.000 --> 00:15:30.000]  上帝不看這些
[00:15:30.000 --> 00:15:32.000]  你是人
[00:15:32.000 --> 00:15:34.000]  他就愛你
[00:15:34.000 --> 00:15:36.000]  世上的人是什麼
[00:15:36.000 --> 00:15:38.000]  在第十九節就說
[00:15:38.000 --> 00:15:40.000]  世上的人是恨惡剛
[00:15:40.000 --> 00:15:44.000]  恨惡剛
[00:15:44.000 --> 00:15:46.000]  不喜歡剛
[00:15:46.000 --> 00:15:48.000]  但上帝仍然愛我們
[00:15:48.000 --> 00:15:50.000]  所以羅馬書第五章
[00:15:50.000 --> 00:15:52.000]  第六節至第八節
[00:15:52.000 --> 00:15:54.000]  就這樣說
[00:15:54.000 --> 00:15:56.000]  我們還軟弱的時候
[00:15:56.000 --> 00:15:58.000]  基督就安逸其為罪人死
[00:15:58.000 --> 00:16:00.000]  為二人死是時候的
[00:16:00.000 --> 00:16:02.000]  為人人死或者有感的
[00:16:02.000 --> 00:16:04.000]  唯獨我們
[00:16:04.000 --> 00:16:06.000]  還是罪人的時候
[00:16:06.000 --> 00:16:08.000]  基督就為我們死
[00:16:08.000 --> 00:16:10.000]  神的愛就在此
[00:16:10.000 --> 00:16:12.000]  向我們顯明了
[00:16:12.000 --> 00:16:14.000]  不是因為我們有什麼
[00:16:14.000 --> 00:16:16.000]  不是因為我們
[00:16:16.000 --> 00:16:18.000]  值得去愛
[00:16:18.000 --> 00:16:20.000]  不是
[00:16:20.000 --> 00:16:22.000]  是因為上帝愛我們
