
[00:00:00.000 --> 00:00:04.000]  領事會根據一些團體做了一個調查
[00:07:32.000 --> 00:07:34.000]  他不想說的
[00:07:34.000 --> 00:07:40.000]  但他需要來向他的百姓宣告這個警告的訊息
[00:07:40.000 --> 00:07:44.000]  默示可以是審判的訊息
[00:07:44.000 --> 00:07:48.000]  默示也可以是安慰的訊息
[00:07:48.000 --> 00:07:51.000]  這些在先知書裡面你可以看到
[00:07:51.000 --> 00:07:54.000]  而整個一章一節十一節裡面
[00:07:54.000 --> 00:07:56.000]  先知和上帝對話當中
[00:07:56.000 --> 00:07:59.000]  我們可以找到兩個很重要的事實
[00:07:59.000 --> 00:08:02.000]  是我們今天作為信徒我們要知道的
[00:08:02.000 --> 00:08:03.000]  第一個事實
[00:08:03.000 --> 00:08:05.000]  就是神的作為
[00:08:05.000 --> 00:08:08.000]  人是未必會接納
[00:08:08.000 --> 00:08:11.000]  甚至會發出怨言的
[00:08:11.000 --> 00:08:18.000]  「我呼求你,你不應允,要到幾時呢?」
[00:08:18.000 --> 00:08:22.000]  「我因強暴哀求你,你都未拯救」
[00:08:22.000 --> 00:08:25.000]  「你為何使我看見罪孽?」
[00:08:25.000 --> 00:08:27.000]  「你為何看著姦惡不理呢?」
[00:08:27.000 --> 00:08:31.000]  「毀滅強暴在我面前」
[00:08:31.000 --> 00:08:34.000]  「又起了爭端和相鬥的事」
[00:08:34.000 --> 00:08:38.000]  「因此律法放鬆,公理都不顯明」
[00:08:38.000 --> 00:08:44.000]  「惡人為困而仁,所以公義顯明是顛倒的」
[00:08:44.000 --> 00:08:48.000]  兩個先知都是愛國
[00:08:48.000 --> 00:08:51.000]  但表達方式卻又不同
[00:08:51.000 --> 00:08:53.000]  若能夠愛國
[00:08:53.000 --> 00:08:55.000]  所以他不想去尼微城
[00:08:55.000 --> 00:09:00.000]  宣告可以令這個城悔改機會的訊息
[00:09:00.000 --> 00:09:02.000]  他不想講這些訊息
[00:09:02.000 --> 00:09:05.000]  所以唯命逃走甚至尋死
[00:09:05.000 --> 00:09:07.000]  而哈不谷他都愛國
[00:09:07.000 --> 00:09:11.000]  但去愛國是在於他面對國家的罪行
[00:09:11.000 --> 00:09:14.000]  和將來面臨的審判
[00:09:14.000 --> 00:09:17.000]  他心裏很不安,很焦慮
[00:09:17.000 --> 00:09:20.000]  加上上帝似乎沉默
[00:09:20.000 --> 00:09:23.000]  於是他對神的聖潔公義
[00:09:23.000 --> 00:09:26.000]  因為維護的緣故反而產生質疑
[00:09:26.000 --> 00:09:29.000]  以至他要向上帝發出質詢
[00:09:29.000 --> 00:09:31.000]  投訴甚至呼求
[00:09:31.000 --> 00:09:36.000]  所以哈不谷被稱為多疑的多瑪
[00:09:36.000 --> 00:09:40.000]  新約有個多瑪,舊約有個哈巴谷
[00:09:40.000 --> 00:09:42.000]  一章二節四節
[00:09:42.000 --> 00:09:46.000]  先知看到國家和社會的情況
[00:09:46.000 --> 00:09:50.000]  繁華的背後其實充滿罪惡
[00:09:50.000 --> 00:09:52.000]  都幾似今日的香港
[00:09:52.000 --> 00:09:55.000]  好像今日世界很多繁華的國家
[00:09:55.000 --> 00:09:59.000]  杜拜很多人很羨慕
[00:09:59.000 --> 00:10:01.000]  但當地的人告訴你
[00:10:01.000 --> 00:10:03.000]  真實的面貌不是這樣的
[00:10:03.000 --> 00:10:06.000]  同樣當時的猶太國
[00:10:06.000 --> 00:10:09.000]  當時的社會好像很繁榮
[00:10:09.000 --> 00:10:12.000]  但背後充滿惡行
[00:10:12.000 --> 00:10:15.000]  先知會問耶和華
[00:10:15.000 --> 00:10:19.000]  你是否仍然繼續向你的選民施恩
[00:10:19.000 --> 00:10:22.000]  現在我們國家道德沒落
[00:10:22.000 --> 00:10:26.000]  國內爭競不法的事很普遍
[00:10:26.000 --> 00:10:29.000]  欺壓的事層出不窮
[00:10:29.000 --> 00:10:34.000]  我們作為你的市民竟然不斷拜偶像
[00:10:34.000 --> 00:10:35.000]  不單止我們拜
[00:10:35.000 --> 00:10:38.000]  我們的皇帝都自己拜
[00:10:38.000 --> 00:10:40.000]  鍾情腐敗
[00:10:40.000 --> 00:10:43.000]  對社會的罪惡視若無睹
[00:10:43.000 --> 00:10:45.000]  甚至容許腐化
[00:10:45.000 --> 00:10:46.000]  同流合污
[00:10:46.000 --> 00:10:47.000]  可以這樣說
[00:10:47.000 --> 00:10:50.000]  在當時來說正義已經被扭曲
[00:10:50.000 --> 00:10:54.000]  加上外敵的侵略
[00:10:54.000 --> 00:10:59.000]  使先知和國民都充滿不安和痛苦
[00:10:59.000 --> 00:11:01.000]  先知忍受不了
[00:11:01.000 --> 00:11:04.000]  於是先知向上帝發出呼求
[00:11:04.000 --> 00:11:07.000]  神呀,我呼求你
[00:11:07.000 --> 00:11:10.000]  你不應運,要到幾時呢?
[00:11:10.000 --> 00:11:14.000]  頂姐妹,你可曾有這個呼籲呢?
[00:11:14.000 --> 00:11:15.000]  有沒有曾經向上帝說
[00:11:15.000 --> 00:11:19.000]  上帝呀,我這麼苦,你知不知道呢?
[00:11:19.000 --> 00:11:21.000]  我的困難,我的遭遇
[00:11:21.000 --> 00:11:23.000]  你明不明白呢?
[00:11:23.000 --> 00:11:25.000]  其實古代近東
[00:11:25.000 --> 00:11:27.000]  公義是很重要的
[00:11:27.000 --> 00:11:30.000]  公義是社會一個很重要的質素
[00:11:30.000 --> 00:11:31.000]  而作為領導者
[00:11:31.000 --> 00:11:34.000]  有責任要維持公義
[00:11:34.000 --> 00:11:36.000]  更何況作為以色列
[00:11:36.000 --> 00:11:38.000]  這是神的選民
[00:11:38.000 --> 00:11:41.000]  無論是子民或者國家領袖
[00:11:41.000 --> 00:11:45.000]  都要盡上持守正義的責任
[00:11:45.000 --> 00:11:47.000]  從這裡我們看到
[00:11:47.000 --> 00:11:53.000]  先知已經為國家祈禱很久
[00:11:53.000 --> 00:11:55.000]  他也會繼續祈禱
[00:11:55.000 --> 00:11:57.000]  因為他看到的
[00:11:57.000 --> 00:12:00.000]  是好像上帝沒有回覆他
[00:12:00.000 --> 00:12:04.000]  哀求是不斷的意思
[00:12:04.000 --> 00:12:06.000]  先知由開始到現在
[00:12:06.000 --> 00:12:08.000]  都不斷的哀求
[00:12:08.000 --> 00:12:11.000]  那種情景很苦
[00:12:11.000 --> 00:12:12.000]  苦到地步
[00:12:12.000 --> 00:12:13.000]  好像有人說
[00:12:13.000 --> 00:12:15.000]  人家求產得過吉
[00:12:15.000 --> 00:12:17.000]  可惜我連吉都沒有
[00:12:17.000 --> 00:12:19.000]  多慘啊
[00:12:19.000 --> 00:12:21.000]  有個吉也好
[00:12:21.000 --> 00:12:22.000]  是不是?
[00:12:22.000 --> 00:12:24.000]  我連吉都沒有
[00:12:24.000 --> 00:12:26.000]  今天很多人有這樣的心聲
[00:12:26.000 --> 00:12:27.000]  有這樣的埋怨
[00:12:27.000 --> 00:12:30.000]  先知說你為何使我看見罪孽
[00:12:30.000 --> 00:12:34.000]  你為何看著奸惡不理呢?
[00:12:34.000 --> 00:12:36.000]  毀滅強暴在我面前
[00:12:36.000 --> 00:12:40.000]  又起了爭端和相鬥的事
[00:12:40.000 --> 00:12:41.000]  所以看到
[00:12:41.000 --> 00:12:44.000]  先知認為當前的惡行
[00:12:44.000 --> 00:12:46.000]  不應該繼續發生
[00:12:46.000 --> 00:12:50.000]  在自己屬神的國家裡
[00:12:50.000 --> 00:12:52.000]  神似乎沉睡了
[00:12:52.000 --> 00:12:53.000]  沉默了
[00:12:53.000 --> 00:12:55.000]  沒有理會
[00:12:55.000 --> 00:12:57.000]  這是不應該的
[00:12:57.000 --> 00:13:01.000]  功力不能夠不伸張
[00:13:01.000 --> 00:13:03.000]  所以去質問神
[00:13:03.000 --> 00:13:05.000]  你何時彰顯你的公義
[00:13:05.000 --> 00:13:07.000]  上帝你是公義的
[00:13:07.000 --> 00:13:09.000]  為何你不彰顯呢?
[00:13:09.000 --> 00:13:11.000]  頂姊妹
[00:13:11.000 --> 00:13:14.000]  神對先知刻不覺的訴求
[00:13:14.000 --> 00:13:16.000]  是否真的看漏眼
[00:13:16.000 --> 00:13:18.000]  聽漏耳呢?
[00:13:18.000 --> 00:13:21.000]  神是否真的縱容犯罪作惡的子民
[00:13:21.000 --> 00:13:27.000]  和那些外邦的國家呢?
[00:13:27.000 --> 00:13:28.000]  頂姊妹
[00:13:28.000 --> 00:13:32.000]  人因為罪而有限制
[00:13:32.000 --> 00:13:34.000]  所以人的行為
[00:13:34.000 --> 00:13:36.000]  總會有限制
[00:13:36.000 --> 00:13:39.000]  和帶有自我
[00:13:39.000 --> 00:13:42.000]  面對罪惡不公的事
[00:13:42.000 --> 00:13:45.000]  有些人為了自身利益
[00:13:45.000 --> 00:13:49.000]  為了不想找麻煩
[00:13:49.000 --> 00:13:52.000]  或者不想有那麼長的手尾
[00:13:52.000 --> 00:13:55.000]  有時往往明知要伸張公義
[00:13:55.000 --> 00:13:58.000]  都不敢挺身而出
[00:13:58.000 --> 00:14:00.000]  只為了自己利益
[00:14:00.000 --> 00:14:02.000]  保障自己的利益
[00:14:02.000 --> 00:14:06.000]  甚至是包容罪惡
[00:14:06.000 --> 00:14:09.000]  當我們很憤慨說這些的時候
[00:14:09.000 --> 00:14:11.000]  頂姊妹
[00:14:11.000 --> 00:14:15.000]  讓我們真實地看一個事實
[00:14:15.000 --> 00:14:17.000]  你和我都是罪人
[00:14:17.000 --> 00:14:19.000]  有誰沒有罪呢?
[00:14:19.000 --> 00:14:23.000]  在一個人人都有罪的大前提下
[00:14:23.000 --> 00:14:25.000]  人的批判
[00:14:25.000 --> 00:14:28.000]  人的不滿
[00:14:28.000 --> 00:14:33.000]  只不過是半斤少百兩
[00:14:33.000 --> 00:14:36.000]  當我們有很多不滿
[00:14:36.000 --> 00:14:39.000]  很多批判的聲音的時候
[00:14:39.000 --> 00:14:41.000]  讓我們看到上帝不是沉默
[00:14:41.000 --> 00:14:43.000]  上帝不是縱容
[00:14:43.000 --> 00:14:45.000]  我不是比上帝更公義
[00:14:45.000 --> 00:14:47.000]  更正直
[00:14:47.000 --> 00:14:49.000]  只因為我們沒有上帝那份
[00:14:49.000 --> 00:14:53.000]  對人怨人悔改那種心懷
[00:14:53.000 --> 00:14:56.000]  上帝怨萬人得救
[00:14:56.000 --> 00:14:58.000]  上帝的寬容
[00:14:58.000 --> 00:15:00.000]  乃是給機會世人去悔改
[00:15:00.000 --> 00:15:03.000]  包括他的子民
[00:15:03.000 --> 00:15:06.000]  包括那些外邦的勢力
[00:15:06.000 --> 00:15:09.000]  當人去面對神的沉默的時候
[00:15:09.000 --> 00:15:12.000]  當人去面對神給機會的時候
[00:15:12.000 --> 00:15:15.000]  人就得寸進尺
[00:15:15.000 --> 00:15:17.000]  這是人的死性
[00:15:17.000 --> 00:15:20.000]  是人的軟弱
[00:15:20.000 --> 00:15:22.000]  要一個蘋果
[00:15:22.000 --> 00:15:26.000]  要一個大西瓜
[00:15:26.000 --> 00:15:31.000]  大西瓜都不夠,要大冬瓜
[00:15:31.000 --> 00:15:34.000]  你要真正的公平
[00:15:34.000 --> 00:15:35.000]  在哪裏可以找到?
[00:15:35.000 --> 00:15:39.000]  在一個充滿罪人的環境當中
[00:15:39.000 --> 00:15:42.000]  你想有甚麼真正的公平?
[00:15:42.000 --> 00:15:45.000]  正如哲學家亞歷士多德說
[00:15:45.000 --> 00:15:50.000]  當應該得到平等的人
[00:15:50.000 --> 00:15:54.000]  受到不平等的對待
[00:15:54.000 --> 00:15:57.000]  而應該不平等的人
[00:15:57.000 --> 00:16:01.000]  竟然受到平等的對待
[00:16:01.000 --> 00:16:04.000]  這個是不公平
[00:16:04.000 --> 00:16:06.000]  大家明白嗎?
[00:16:06.000 --> 00:16:09.000]  好比一個囚犯
[00:16:09.000 --> 00:16:12.000]  他未坐牢的時候
[00:16:12.000 --> 00:16:15.000]  他住在無敵海境裏面
[00:16:15.000 --> 00:16:17.000]  他坐牢的時候
[00:16:17.000 --> 00:16:19.000]  他說
[00:16:19.000 --> 00:16:23.000]  Sir,為甚麼我的房間沒有窗?
[00:16:23.000 --> 00:16:24.000]  Sir,為甚麼我的房間有窗?
[00:16:24.000 --> 00:16:27.000]  不過沒有海景?
[00:16:27.000 --> 00:16:30.000]  要公平的
[00:16:30.000 --> 00:16:31.000]  那你應該給我海景
[00:16:31.000 --> 00:16:32.000]  我以前住海景的
[00:16:32.000 --> 00:16:33.000]  為甚麼現在沒有海景?
[00:16:33.000 --> 00:16:34.000]  不公平
[00:16:34.000 --> 00:16:37.000]  我要投訴
[00:16:37.000 --> 00:16:39.000]  這個就是亞歷士多德所說
[00:16:39.000 --> 00:16:42.000]  當一個人不應該有公平對待的時候
[00:16:42.000 --> 00:16:44.000]  他卻得到公平的時候
[00:16:44.000 --> 00:16:48.000]  這個不是真正的公平
[00:16:48.000 --> 00:16:50.000]  地上一切的不公不義
[00:16:50.000 --> 00:16:52.000]  不是上帝不利
[00:16:52.000 --> 00:16:55.000]  那是因為人的罪帶來互相的影響
[00:16:55.000 --> 00:17:02.000]  這些上帝體在眼裏
[00:17:02.000 --> 00:17:05.000]  人真的有很多限制
[00:17:05.000 --> 00:17:07.000]  人都有私心
[00:17:07.000 --> 00:17:13.000]  人都是嫌人寬己
[00:17:13.000 --> 00:17:17.000]  我們很多時候都喜歡做這個角色
[00:17:17.000 --> 00:17:19.000]  但神的作為
[00:17:19.000 --> 00:17:22.000]  就算我們覺得這一刻我不接納
[00:17:22.000 --> 00:17:24.000]  我有埋怨
[00:17:24.000 --> 00:17:26.000]  甚至你覺得
[00:17:26.000 --> 00:17:28.000]  上帝為甚麼你延遲回答我
[00:17:28.000 --> 00:17:29.000]  都不回答我
[00:17:29.000 --> 00:17:31.000]  不是上帝沒空
[00:17:31.000 --> 00:17:33.000]  是因為我們沒有耐性
[00:17:33.000 --> 00:17:35.000]  我們要上帝馬上回答我
[00:17:35.000 --> 00:17:37.000]  甚至要馬上回答我的要求
[00:17:37.000 --> 00:17:39.000]  所以上帝不回答我
[00:17:39.000 --> 00:17:40.000]  或者不接我的要求
[00:17:40.000 --> 00:17:41.000]  我就要埋怨
[00:17:41.000 --> 00:17:43.000]  我就不能夠接受
[00:17:43.000 --> 00:17:45.000]  這個是我們的罪性
[00:17:45.000 --> 00:17:48.000]  是我們得寸進尺的本性
[00:17:48.000 --> 00:17:54.000]  但是神沒有人的限制
[00:17:54.000 --> 00:17:57.000]  他亦都不受利益的驅使
[00:17:57.000 --> 00:18:00.000]  因為這本書的第二個事實告訴我們
[00:18:00.000 --> 00:18:02.000]  神的作為
[00:18:02.000 --> 00:18:05.000]  人是不能夠用邏輯來理解
[00:18:05.000 --> 00:18:10.000]  為甚麼我們不應該埋怨上帝
[00:18:10.000 --> 00:18:12.000]  是因為神的作為
[00:18:12.000 --> 00:18:16.000]  不是人可以用邏輯去理解去解決的
[00:18:16.000 --> 00:18:18.000]  第五節又說
[00:18:18.000 --> 00:18:22.000]  你們要向列國中官行大大驚奇
[00:18:22.000 --> 00:18:25.000]  因為在你們的時候我行了一件事
[00:18:25.000 --> 00:18:26.000]  需要有人告訴你們
[00:18:26.000 --> 00:18:28.000]  你們總是不信
[00:18:28.000 --> 00:18:30.000]  有一件事
[00:18:30.000 --> 00:18:33.000]  神要告訴先知和他的子民聽
[00:18:33.000 --> 00:18:34.000]  我會行
[00:18:34.000 --> 00:18:36.000]  不過你們不會信的
[00:18:36.000 --> 00:18:39.000]  就是第六節到第十一節所說
[00:18:39.000 --> 00:18:41.000]  神竟然興起
[00:18:41.000 --> 00:18:44.000]  揀選一個外邦
[00:18:44.000 --> 00:18:50.000]  甚至可以說是一個不合條件的懲罰者
[00:18:50.000 --> 00:18:54.000]  去懲罰以色列神的子民
[00:18:54.000 --> 00:18:56.000]  簡單來說
[00:18:56.000 --> 00:19:00.000]  上帝找個土匪來管教我
[00:19:00.000 --> 00:19:03.000]  我當然不服
[00:19:03.000 --> 00:19:06.000]  上帝你找個天使我也服
[00:19:06.000 --> 00:19:09.000]  你找個屬靈的偉人我也服
[00:19:09.000 --> 00:19:14.000]  你找個土匪找個歐巴來教我來罰我
[00:19:14.000 --> 00:19:16.000]  我真的不服
[00:19:16.000 --> 00:19:18.000]  加拿大人
[00:19:18.000 --> 00:19:21.000]  他在亞述衰微的時候
[00:19:21.000 --> 00:19:24.000]  趁機興起
[00:19:24.000 --> 00:19:26.000]  自立成國
[00:19:26.000 --> 00:19:28.000]  特別在尼泊爾做王的時候
[00:19:28.000 --> 00:19:32.000]  重建整個巴比倫帝國
[00:19:32.000 --> 00:19:34.000]  當然我們知道
[00:19:34.000 --> 00:19:37.000]  他最終都因為自己的惡
[00:19:37.000 --> 00:19:39.000]  被上帝鎖滅
[00:19:39.000 --> 00:19:41.000]  所以在主前539年
[00:19:41.000 --> 00:19:44.000]  他就被馬代波斯鎖滅
[00:19:44.000 --> 00:19:46.000]  加拿大人有什麼惡
[00:19:46.000 --> 00:19:48.000]  在六至十節裡面
[00:19:48.000 --> 00:19:49.000]  或六至十一節裡面
[00:19:49.000 --> 00:19:51.000]  很詳細的技術
[00:19:51.000 --> 00:19:53.000]  我簡單歸為三點
[00:19:53.000 --> 00:19:56.000]  他是一個殘忍暴躁
[00:19:56.000 --> 00:20:01.000]  到處搶奪別人的惡霸土匪
[00:20:01.000 --> 00:20:02.000]  第二
[00:20:02.000 --> 00:20:04.000]  他是妄顧法紀
[00:20:04.000 --> 00:20:10.000]  自我吹噓充滿傲慢的一個民族
[00:20:10.000 --> 00:20:11.000]  第三
[00:20:11.000 --> 00:20:14.000]  他是一個自治能力
[00:20:14.000 --> 00:20:19.000]  不以神為神的一個國家
[00:20:19.000 --> 00:20:24.000]  這樣的國家竟然被上帝興起揀選
[00:20:24.000 --> 00:20:26.000]  難怪先知不明白
[00:20:26.000 --> 00:20:28.000]  難怪先知要質問
[00:20:28.000 --> 00:20:30.000]  難怪先知要罵怨
[00:20:30.000 --> 00:20:34.000]  加拿大人的情況
