
[00:00:00.000 --> 00:00:04.200]  好 多謝你們一起讀出神的話語
[00:01:52.240 --> 00:01:53.440]  我們去悔改
[00:01:53.440 --> 00:01:54.840]  我們去迴轉
[00:01:54.840 --> 00:01:57.240]  所以我們乘浸迦太兄姊妹們
[00:01:57.240 --> 00:02:00.040]  在每個主日我們列隊回家
[00:02:00.040 --> 00:02:01.240]  我們說漢啊
[00:02:01.240 --> 00:02:02.640]  我們來到這裏
[00:02:02.640 --> 00:02:06.240]  因你是耶和華我們的神
[00:02:06.240 --> 00:02:08.040]  我們在這裏一同讚美神
[00:02:08.040 --> 00:02:09.840]  我們說我們得救
[00:02:09.840 --> 00:02:13.240]  是承認在乎耶和華我們的神
[00:02:13.240 --> 00:02:17.640]  我們承認過往我們拜祭偶像的罪
[00:02:17.640 --> 00:02:20.840]  我們說仰望從小生和大生
[00:02:20.840 --> 00:02:23.240]  圈養中的幫助
[00:02:23.240 --> 00:02:26.240]  真是枉然
[00:02:26.240 --> 00:02:28.640]  我們承認我們拜金
[00:02:28.640 --> 00:02:29.840]  拜名
[00:02:29.840 --> 00:02:31.440]  拜權
[00:02:31.440 --> 00:02:32.840]  拜兒女
[00:02:32.840 --> 00:02:35.240]  拜色慾的罪
[00:02:35.240 --> 00:02:39.640]  我們承認我們沒有聽從耶和華
[00:02:39.640 --> 00:02:43.040]  我們的神的話
[00:02:43.040 --> 00:02:45.040]  所以求神在我們當中
[00:02:45.040 --> 00:02:47.840]  去除我們的惡
[00:02:47.840 --> 00:02:50.640]  當我們願意一起集體的
[00:02:50.640 --> 00:02:53.240]  在這個御苦期當中
[00:02:53.240 --> 00:02:55.840]  我們一同的悔改的時候
[00:02:55.840 --> 00:02:58.040]  我們發現我們的生命
[00:02:58.040 --> 00:03:00.840]  是蛻變的生命
[00:03:00.840 --> 00:03:02.240]  蛻變的生命
[00:03:02.240 --> 00:03:04.240]  是好像一條蟲一樣
[00:03:04.240 --> 00:03:06.240]  是會去除惡
[00:03:06.240 --> 00:03:08.440]  去除舊惡
[00:03:08.440 --> 00:03:10.840]  能夠破繭而出
[00:03:10.840 --> 00:03:12.240]  成為蝴蝶
[00:03:12.240 --> 00:03:14.840]  成為新造的創造物
[00:03:14.840 --> 00:03:16.840]  進入新的秩序
[00:03:16.840 --> 00:03:18.440]  所以這段階段
[00:03:18.440 --> 00:03:19.840]  誠朕迦弟兄姊妹們
[00:03:19.840 --> 00:03:21.640]  我們互相的提醒
[00:03:21.640 --> 00:03:23.640]  我們要在神的面前
[00:03:23.640 --> 00:03:25.440]  我們悔改
[00:03:25.440 --> 00:03:27.040]  除此之外
[00:03:27.040 --> 00:03:29.040]  在今天開始
[00:03:29.040 --> 00:03:31.840]  我們一起常常要知道
[00:03:31.840 --> 00:03:35.040]  我們要求主的垂憐
[00:03:35.040 --> 00:03:37.840]  求主繼續的垂憐我們
[00:03:37.840 --> 00:03:42.240]  請上主照料顧念我們
[00:03:42.240 --> 00:03:45.240]  所以剛才施巴所獻唱的詩歌就是
[00:03:45.240 --> 00:03:48.040]  上主請照料顧念
[00:03:48.040 --> 00:03:50.440]  就是我們誠朕迦的祈禱
[00:03:50.440 --> 00:03:54.040]  我們在御苦期的禱告
[00:03:54.040 --> 00:03:57.240]  我們要和施巴一同的和應
[00:03:57.240 --> 00:04:00.240]  施巴也和我們一起的和應
[00:04:00.240 --> 00:04:01.640]  在御苦期那裡
[00:04:01.640 --> 00:04:04.440]  我們不單止集體的悔改
[00:04:04.440 --> 00:04:06.640]  我們集體的
[00:04:06.640 --> 00:04:11.840]  去唱求主垂憐的詩歌
[00:04:11.840 --> 00:04:14.840]  我們一同禱告
[00:04:14.840 --> 00:04:16.040]  親愛的主多謝祢
[00:04:16.040 --> 00:04:18.840]  讓我們能夠在祢的聖所當中
[00:04:18.840 --> 00:04:20.240]  我們去獻祭
[00:04:20.240 --> 00:04:21.840]  我們去敬拜祢
[00:04:21.840 --> 00:04:24.840]  我們在當中一同的去悔悟
[00:04:24.840 --> 00:04:26.840]  一同求祢的憐憫
[00:04:26.840 --> 00:04:28.440]  主我們要聽祢的話
[00:04:28.440 --> 00:04:30.240]  求祢讓我們眾弟兄姊妹們
[00:04:30.240 --> 00:04:31.840]  都聽見祢的話語
[00:04:31.840 --> 00:04:33.840]  我們一同的相信
[00:04:33.840 --> 00:04:35.640]  主求祢憐憫我們
[00:04:35.640 --> 00:04:36.840]  我們這樣的禱告
[00:04:36.840 --> 00:04:39.440]  是奉主耶穌基督的名字求
[00:04:39.440 --> 00:04:42.040]  阿們
[00:04:42.040 --> 00:04:45.040]  在今午我們的注意力
[00:04:45.040 --> 00:04:49.040]  就放在先知耶利米的認訊
[00:04:49.040 --> 00:04:51.440]  或者叫做自白
[00:04:51.440 --> 00:04:53.640]  或者叫懺悔
[00:04:53.640 --> 00:04:55.840]  英文叫confessions
[00:04:55.840 --> 00:05:00.040]  耶利米的認訊懺悔是非常獨特的
[00:05:00.040 --> 00:05:02.640]  他的認訊懺悔是散佈在
[00:05:02.640 --> 00:05:05.440]  十一章到二十章
[00:05:05.440 --> 00:05:10.440]  大家記住,散佈在十篇的篇章當中
[00:05:10.440 --> 00:05:12.840]  他們都有一些特點
[00:05:12.840 --> 00:05:15.440]  其中一個特點就是
[00:05:15.440 --> 00:05:20.440]  這些認訊是說出了耶利米的心聲
[00:05:20.440 --> 00:05:22.240]  他的心理的狀態
[00:05:22.240 --> 00:05:24.240]  也說出了他的生平
[00:05:24.240 --> 00:05:26.640]  一些點滴的資料
[00:05:26.640 --> 00:05:29.040]  另一方面,耶利米的認訊
[00:05:29.040 --> 00:05:32.440]  是哀悼的禱告
[00:05:32.440 --> 00:05:34.240]  裡面就提到耶和華
[00:05:34.240 --> 00:05:36.440]  耶利米是侍奉耶和華
[00:05:36.440 --> 00:05:38.040]  但在侍奉耶和華當中
[00:05:38.040 --> 00:05:39.840]  有很多的掙扎
[00:05:39.840 --> 00:05:41.240]  在侍奉當中
[00:05:41.240 --> 00:05:44.840]  耶利米就向神說出自己的懷疑
[00:05:44.840 --> 00:05:47.240]  和他的絕望
[00:05:47.240 --> 00:05:49.440]  他甚至向神投訴
[00:05:49.440 --> 00:05:51.440]  他說我是無辜的
[00:05:51.440 --> 00:05:54.040]  他說我的家人,我的朋友
[00:05:54.040 --> 00:05:56.040]  君王和祭司
[00:05:56.040 --> 00:05:57.840]  假先知迫害我
[00:05:57.840 --> 00:06:00.640]  因為我是做你的公
[00:06:00.640 --> 00:06:03.840]  因為你叫我說要說出你的說話
[00:06:03.840 --> 00:06:07.640]  但這些人是不喜歡耶和華的說話
[00:06:07.640 --> 00:06:13.840]  因此他們迫害我
[00:06:13.840 --> 00:06:15.240]  讓人驚訝的是
[00:06:15.240 --> 00:06:17.840]  神很多時候
[00:06:17.840 --> 00:06:22.840]  對耶利米的認訊、禱告
[00:06:22.840 --> 00:06:26.640]  是沒有作出任何悉切的回應
[00:06:26.640 --> 00:06:31.240]  有些時候,神不出聲
[00:06:31.240 --> 00:06:33.840]  有些時候,神出聲
[00:06:33.840 --> 00:06:37.640]  出聲的回應就很奇怪
[00:06:37.640 --> 00:06:39.840]  所以耶利米感受到的
[00:06:39.840 --> 00:06:41.840]  神都沒有安慰他
[00:06:41.840 --> 00:06:43.640]  甚至他慢慢想一想
[00:06:43.640 --> 00:06:45.640]  所面對的迫害
[00:06:45.640 --> 00:06:47.640]  不僅是敵人迫害
[00:06:47.640 --> 00:06:53.240]  並且是否神促成的呢?
[00:06:53.240 --> 00:06:58.440]  但耶利米仍然在當中堅持
[00:06:58.440 --> 00:07:01.840]  堅持他與神的關係
[00:07:01.840 --> 00:07:04.240]  他沒有離開神
[00:07:04.240 --> 00:07:06.040]  他繼續在當中
[00:07:06.040 --> 00:07:08.640]  去懺悔、去認訊
[00:07:08.640 --> 00:07:10.640]  在哀悼的禱告當中
[00:07:10.640 --> 00:07:13.240]  去找神
[00:07:13.240 --> 00:07:15.840]  所以耶利米的認訊、懺悔
[00:07:15.840 --> 00:07:18.440]  可以說是他生還
[00:07:18.440 --> 00:07:21.240]  survival的工具
[00:07:21.240 --> 00:07:23.440]  這就是耶利米書
[00:07:23.440 --> 00:07:27.240]  在十一章至二十章的認訊、懺悔
[00:07:27.240 --> 00:07:29.440]  一些特點讓我們記住
[00:07:29.440 --> 00:07:33.840]  現在我們看其中三個認訊
[00:07:33.840 --> 00:07:35.240]  在第一個認訊當中
[00:07:35.240 --> 00:07:36.840]  耶利米說
[00:07:36.840 --> 00:07:43.440]  「我好像一隻羊被牽到屠宰者那裡」
[00:07:43.440 --> 00:07:45.840]  耶利米越來越體會到
[00:07:45.840 --> 00:07:49.040]  百姓要捉拿他
[00:07:49.040 --> 00:07:51.440]  所以他說
[00:07:51.440 --> 00:07:56.440]  「我卻像油醇的羊羔被牽到宰殺之地」
[00:07:56.440 --> 00:08:00.040]  「我並不知道他們設計謀害我」
[00:08:00.040 --> 00:08:03.440]  「我們把樹連果子都滅了」
[00:08:03.440 --> 00:08:06.440]  「將牠從活人之地剪除」
[00:08:06.440 --> 00:08:09.640]  「使牠的命不再被紀念」
[00:08:09.640 --> 00:08:11.840]  他看見自己原來是一頭
[00:08:11.840 --> 00:08:16.040]  被牽著到屠宰者那裡的
[00:08:16.040 --> 00:08:18.240]  溫柔的羊是無辜的
[00:08:18.240 --> 00:08:21.440]  是被同族的人去謀害
[00:08:21.440 --> 00:08:26.040]  這些人要耶利米閉嘴
[00:08:26.040 --> 00:08:29.040]  他們不喜歡耶利米講預言
[00:08:29.040 --> 00:08:31.640]  他們要滅絕耶利米
[00:08:31.640 --> 00:08:36.040]  使牠的名字永遠不會在世界上存留
[00:08:36.040 --> 00:08:41.440]  牠的聖事永遠在世界上不能存留
[00:08:41.440 --> 00:08:45.040]  然後耶利米跟神說話
[00:08:45.040 --> 00:08:47.640]  他很有技巧
[00:08:47.640 --> 00:08:50.240]  好像一個有技巧的律師
[00:08:50.240 --> 00:08:53.240]  好像很尊重神一樣
[00:08:53.240 --> 00:08:55.040]  他跟神說話
[00:08:55.040 --> 00:08:58.840]  其實他要控訴神
[00:08:58.840 --> 00:09:00.240]  他就說
[00:09:00.240 --> 00:09:02.040]  「按公義判斷」
[00:09:02.040 --> 00:09:07.040]  「察驗人肺腑深長的萬鈞之耶和華」
[00:09:07.040 --> 00:09:11.040]  「我卻要見你在他們身上報仇」
[00:09:11.040 --> 00:09:17.440]  「因我將我的案件向你稟明了」
[00:09:17.440 --> 00:09:20.440]  「先知其道有公道的決定」
[00:09:20.440 --> 00:09:23.240]  他說「法官,你是正義的」
[00:09:23.240 --> 00:09:26.840]  「應該以正義來對待那些壞人」
[00:09:26.840 --> 00:09:29.440]  耶利米要求神要守約
[00:09:29.440 --> 00:09:33.040]  守約就是要保護耶利米
[00:09:33.040 --> 00:09:39.040]  並且希望耶和華要去懲罰那些惡人
[00:09:39.040 --> 00:09:43.440]  給他們罪有應得的報應
[00:09:43.440 --> 00:09:45.840]  神回答
[00:09:45.840 --> 00:09:56.640]  去宣判祂將會懲罰耶利米的敵人阿拿德人
[00:09:56.640 --> 00:10:00.440]  「所以萬鈞之耶和華如此說」
[00:10:00.440 --> 00:10:02.440]  「看!我必刑罰他們」
[00:10:02.440 --> 00:10:04.840]  「他們的少年人必被刀劍殺死」
[00:10:04.840 --> 00:10:07.240]  「他們的兒女必因饑荒滅亡」
[00:10:07.240 --> 00:10:10.840]  「並且沒有餘生的人留給他們」
[00:10:10.840 --> 00:10:17.640]  「因為在追討之年,我必使災禍臨到阿拿德人」
[00:10:17.640 --> 00:10:21.440]  當耶利米知道神要處置敵人時
[00:10:21.440 --> 00:10:23.640]  進一步發問
[00:10:23.640 --> 00:10:25.440]  耶和華說
[00:10:25.440 --> 00:10:28.640]  「我與你爭辯的時候,你顯為異」
[00:10:28.640 --> 00:10:34.040]  「但有一件我還要與你理論的」
[00:10:34.040 --> 00:10:37.640]  「惡人的道路為何亨通呢?」
[00:10:37.640 --> 00:10:42.040]  「大行詭詐的為何得安逸呢?」
[00:10:42.040 --> 00:10:44.040]  「你栽培了他們」
[00:10:44.040 --> 00:10:46.040]  「他們也摘了根長大」
[00:10:46.040 --> 00:10:49.840]  「而且結果他們的口舌與你相近」
[00:10:49.840 --> 00:10:53.240]  「心卻與你遠離」
[00:10:53.240 --> 00:10:56.840]  這個問題是歷代人民的問題
[00:10:56.840 --> 00:10:59.240]  是你和我都常問的問題
[00:10:59.240 --> 00:11:02.040]  為何惡人會繁衍?
[00:11:02.040 --> 00:11:05.440]  耶利米就是將責任放在神的身上
[00:11:05.440 --> 00:11:09.040]  「神啊,你是掌管世界的」
[00:11:09.040 --> 00:11:12.640]  「你為何要讓壞人繁衍呢?」
[00:11:12.640 --> 00:11:14.640]  「你要負責」
[00:11:14.640 --> 00:11:17.240]  「神啊,你是愛公義的」
[00:11:17.240 --> 00:11:19.440]  「為何要讓惡人繁衍呢?」
[00:11:19.440 --> 00:11:21.640]  「你負責」
[00:11:21.640 --> 00:11:23.440]  耶利米的意思是
[00:11:23.440 --> 00:11:26.440]  「惡人的道路亨通」
[00:11:26.440 --> 00:11:30.040]  「這是因為神體諒他們」
[00:11:30.040 --> 00:11:32.840]  「惡人能夠安逸」
[00:11:32.840 --> 00:11:36.040]  「這是因為神公認他們」
[00:11:36.040 --> 00:11:39.440]  「惡人能夠繼續行惡」
[00:11:39.440 --> 00:11:43.240]  「因為神正在幫他們」
[00:11:43.240 --> 00:11:45.840]  耶利米的問題和挑戰
[00:11:45.840 --> 00:11:47.640]  就是歷代以來我們說的
[00:11:47.640 --> 00:11:51.040]  「神異論」的問題
[00:11:51.040 --> 00:11:54.440]  耶利米繼續與神爭論
[00:11:54.440 --> 00:11:55.640]  他說
[00:11:55.640 --> 00:11:58.840]  「耶和華,你曉得我,看見我」
[00:11:58.840 --> 00:12:01.840]  「察驗我向你是怎樣的心」
[00:12:01.840 --> 00:12:04.840]  「求你將他們拉出來」
[00:12:04.840 --> 00:12:07.840]  「好像張宰的羊」
[00:12:07.840 --> 00:12:12.240]  「叫他們等候殺戮的日子」
[00:12:12.240 --> 00:12:14.240]  在這裡耶利米表明
[00:12:14.240 --> 00:12:16.040]  「我是義人來的」
[00:12:16.040 --> 00:12:18.040]  「所以你要按我的義」
[00:12:18.040 --> 00:12:19.440]  「你要公道」
[00:12:19.440 --> 00:12:21.840]  「你叫敵人拉他們出來」
[00:12:21.840 --> 00:12:24.840]  「好像羊一樣屠宰他們」
[00:12:24.840 --> 00:12:29.840]  「不是屠宰我,是屠宰他們」
[00:12:29.840 --> 00:12:33.840]  神對耶利米又作出回應
[00:12:33.840 --> 00:12:35.440]  叫人驚訝
[00:12:35.440 --> 00:12:36.840]  神說
[00:12:36.840 --> 00:12:38.440]  「這地悲哀」
[00:12:38.440 --> 00:12:40.640]  「通國的青草枯乾」
[00:12:40.640 --> 00:12:42.640]  「要到何時呢?」
[00:12:42.640 --> 00:12:44.840]  「因其上的居民的惡行」
[00:12:44.840 --> 00:12:48.640]  「伸束或飛了都滅絕了」
[00:12:48.640 --> 00:12:50.240]  「他們曾說」
[00:12:50.240 --> 00:12:53.640]  「他看不見我們的結局」
[00:12:53.640 --> 00:12:55.840]  第六節
[00:12:55.840 --> 00:12:58.640]  「因為連你的弟兄和你父家」
[00:12:58.640 --> 00:13:01.240]  「都用奸詐待你」
[00:13:01.240 --> 00:13:05.840]  「他們也在你後面大聲喊見」
[00:13:05.840 --> 00:13:08.040]  「所以向你說好」
[00:13:08.040 --> 00:13:11.040]  「你也不要信他們」
[00:13:11.040 --> 00:13:13.040]  神向耶利米說出
[00:13:13.040 --> 00:13:15.840]  「你現在所見的東西很差嗎?」
[00:13:15.840 --> 00:13:18.640]  「更差的陸續有來」
[00:13:18.640 --> 00:13:20.240]  「你要小心」
[00:13:20.240 --> 00:13:23.040]  「連你的家人你也不要信」
[00:13:23.040 --> 00:13:25.640]  「因為他和那些迫害你的人一樣」
[00:13:25.640 --> 00:13:27.240]  「要迫害你」
[00:13:27.240 --> 00:13:30.840]  「要來捉拿你」
[00:13:30.840 --> 00:13:35.440]  這是我們所看的第一個凝訊
[00:13:35.440 --> 00:13:36.440]  弟兄姊妹們
[00:13:36.440 --> 00:13:39.040]  你們會不會
[00:13:39.040 --> 00:13:42.240]  相同感受耶利米的經歷?
[00:13:42.240 --> 00:13:45.040]  這是不是你們的經歷?
[00:13:45.040 --> 00:13:48.440]  耶利米提出了很多神異論的問題
[00:13:48.440 --> 00:13:50.840]  是歷代以來
[00:13:50.840 --> 00:13:55.640]  仍未能夠解決的問題
[00:13:55.640 --> 00:13:58.040]  如果你能解決的話,告訴我
[00:13:58.040 --> 00:14:01.640]  如果你見到哪位學者能解決的話,告訴我
[00:14:01.640 --> 00:14:05.240]  如果這些問題未能完滿解決的話
[00:14:05.240 --> 00:14:07.640]  你還信不信神?
[00:14:07.640 --> 00:14:11.040]  你還會否侍奉神?
[00:14:11.040 --> 00:14:14.240]  你是不是還有很多公義的問題
[00:14:14.240 --> 00:14:17.240]  還未解決呢?
[00:14:17.240 --> 00:14:20.440]  這是耶利米的父下
[00:14:20.440 --> 00:14:21.840]  他的掙扎
[00:14:21.840 --> 00:14:25.240]  他向神說出他的心事
[00:14:25.240 --> 00:14:27.640]  第二個凝訊參悔
[00:14:27.640 --> 00:14:28.640]  耶利米說
[00:14:28.640 --> 00:14:32.840]  「為什麼我會出世?」
[00:14:32.840 --> 00:14:38.040]  在凝訊當中,耶利米好像有些抑鬱
[00:14:38.040 --> 00:14:40.440]  他埋怨自己出生的日子
[00:14:40.440 --> 00:14:41.840]  他這麼說
[00:14:41.840 --> 00:14:43.440]  他說
[00:14:43.440 --> 00:14:44.640]  「我的母親啊」
[00:14:44.640 --> 00:14:46.840]  「我又和了因你生我」
[00:14:46.840 --> 00:14:51.640]  「作為遍地相爭相敬的人」
[00:14:51.640 --> 00:14:54.040]  「我素來沒有借貸於人」
[00:14:54.040 --> 00:14:55.640]  「人也沒有借貸於我」
[00:14:55.640 --> 00:15:01.240]  「人人都咒罵我」
[00:15:01.240 --> 00:15:05.640]  耶利米陷於百姓和神兩者之間
[00:15:05.640 --> 00:15:08.840]  百姓是不聽他的說話的
[00:15:08.840 --> 00:15:10.040]  還要殺害他
[00:15:10.040 --> 00:15:10.840]  但是神說
[00:15:10.840 --> 00:15:13.840]  「你要繼續說」
[00:15:13.840 --> 00:15:16.840]  所以耶利米很痛苦地向神呼喊
[00:15:16.840 --> 00:15:19.640]  他說「我無辜的」
[00:15:19.640 --> 00:15:21.640]  「為什麼有人敢對我?」
[00:15:21.640 --> 00:15:22.640]  「我無辜的」
[00:15:22.640 --> 00:15:24.840]  「我素來沒有借貸於人」
[00:15:24.840 --> 00:15:26.640]  「人也沒有借貸於我」
[00:15:26.640 --> 00:15:31.240]  「為什麼每個人來咒我咒罵我」
[00:15:31.240 --> 00:15:36.640]  「認為我是不應該受這種痛苦的?」
[00:15:36.640 --> 00:15:39.440]  耶和華的回應是奇怪的
[00:15:39.440 --> 00:15:40.840]  他說
[00:15:40.840 --> 00:15:45.440]  「猶太國必然經歷苦難」
[00:15:45.440 --> 00:15:47.840]  「他的財富會被擄掠」
[00:15:47.840 --> 00:15:51.640]  「猶太國會被遷徙到一個地方」
[00:15:51.640 --> 00:15:53.440]  「是他們不知道的地方」
[00:15:53.440 --> 00:15:59.240]  「他們要服侍當地的敵人」
[00:15:59.240 --> 00:16:01.640]  所以在十二節這麼說
[00:16:01.640 --> 00:16:03.440]  「人豈能將銅與鐵」
[00:16:03.440 --> 00:16:06.240]  「就是匹科的鐵截斷呢?」
[00:16:06.240 --> 00:16:07.640]  「不可能的」
[00:16:07.640 --> 00:16:11.440]  「我必因你在四境之內所犯的一切罪」
[00:16:11.440 --> 00:16:14.040]  「將你的貨物財產」
[00:16:14.040 --> 00:16:17.440]  「當掠物白白的交給仇敵」
[00:16:17.440 --> 00:16:21.840]  「我也必使仇敵帶著掠物到你所不認識的地方去」
[00:16:21.840 --> 00:16:23.640]  「因我路中起的火」
[00:16:23.640 --> 00:16:30.040]  「要將你們焚燒」
[00:16:30.040 --> 00:16:33.040]  同樣耶利米因為破家亡
[00:16:33.040 --> 00:16:35.940]  不僅猶太國會滅
[00:16:35.940 --> 00:16:39.240]  耶利米也要經歷苦難
[00:16:39.240 --> 00:16:41.640]  耶利米的財富會被擄
[00:16:41.640 --> 00:16:44.640]  多謝你們一起讀出神的話
[00:16:44.640 --> 00:16:51.840]  「他不知的地方是服侍他的敵人」
[00:16:51.840 --> 00:16:57.640]  雖然耶利米在耶和華得到的答案是奇怪
[00:16:57.640 --> 00:16:59.640]  如果是我們呢
[00:16:59.640 --> 00:17:01.040]  我們一定會很生氣
[00:17:01.040 --> 00:17:02.840]  「信什麼?」
[00:17:02.840 --> 00:17:04.440]  「回什麼城鎮家?」
[00:17:04.440 --> 00:17:05.840]  「不信?」
[00:17:05.840 --> 00:17:08.840]  但是耶利米聽到這個答案
[00:17:08.840 --> 00:17:09.840]  是奇怪的答案
[00:17:09.840 --> 00:17:13.440]  但是他繼續地懇求
[00:17:13.440 --> 00:17:16.840]  「耶和華你是知道的」
[00:17:16.840 --> 00:17:19.640]  「求祢紀念我、眷顧我」
[00:17:19.640 --> 00:17:23.140]  「向逼迫我的人為我報仇」
[00:17:23.140 --> 00:17:26.240]  「不要向他們引路取我的命」
[00:17:26.240 --> 00:17:29.840]  「要知道我為你的緣故受了凌辱」
[00:17:29.840 --> 00:17:32.240]  「耶和華萬鈞之神啊」
[00:17:32.240 --> 00:17:33.840]  「我得著你的言語」
[00:17:33.840 --> 00:17:36.240]  「我就當食物吃了」
[00:17:36.240 --> 00:17:39.840]  「你的言語是我心中的歡喜快樂」
[00:17:39.840 --> 00:17:43.340]  「因我是稱為你名下的人」
[00:17:43.340 --> 00:17:47.140]  「我沒有坐在燕洛人的會中」
[00:17:47.140 --> 00:17:48.940]  「也沒有歡樂」
[00:17:48.940 --> 00:17:51.740]  「我因你的感動獨自的靜坐」
[00:17:51.740 --> 00:17:55.340]  「因你是我滿心憤恨」
[00:17:55.340 --> 00:17:59.040]  耶利米懇求神紀念他、眷顧他、為他報仇
[00:17:59.040 --> 00:18:01.840]  耶利米提醒神
[00:18:01.840 --> 00:18:02.840]  「神啊」
[00:18:02.840 --> 00:18:06.540]  「我現在經歷的痛苦是因為做祢的公」
[00:18:06.540 --> 00:18:09.540]  「所以我的仇苦祢應該負責任」
[00:18:09.540 --> 00:18:13.440]  還有耶利米提醒神要記得
[00:18:13.440 --> 00:18:15.940]  耶利米是怎樣的
[00:18:15.940 --> 00:18:18.340]  他真的有聽神的話語
[00:18:18.340 --> 00:18:19.740]  他吃神的話語
[00:18:19.740 --> 00:18:23.740]  他不和壞人在一起
[00:18:23.740 --> 00:18:25.540]  然後耶利米說完之後
[00:18:25.540 --> 00:18:28.040]  他差不多要崩潰了
[00:18:28.040 --> 00:18:30.540]  他說
[00:18:30.540 --> 00:18:34.340]  「我的痛苦為何長久不止呢?」
[00:18:34.340 --> 00:18:38.440]  「我的傷痕為何無法醫治,不能痊癒呢?」
[00:18:38.440 --> 00:18:42.540]  「難道祢待我有鬼詐」
[00:18:42.540 --> 00:18:46.840]  「鬼詐像流江的河道嗎?」
[00:18:46.840 --> 00:18:50.040]  他意思是神祢不公義的
[00:18:50.040 --> 00:18:53.540]  祢好像江河的水源一樣
[00:18:53.540 --> 00:18:56.440]  祢是欺詐的泉源
[00:18:56.440 --> 00:18:57.940]  意思就是說
[00:18:57.940 --> 00:19:01.140]  神好像沙漠當中的河床一樣
[00:19:01.140 --> 00:19:03.040]  沙漠當中河床的水
[00:19:03.040 --> 00:19:07.140]  因為炎熱的天氣會蒸發,沒有水
[00:19:07.140 --> 00:19:09.340]  但是當雨季來到的時候
[00:19:09.340 --> 00:19:10.740]  水就氾濫
[00:19:10.740 --> 00:19:13.940]  將所有的生物都掃走
[00:19:13.940 --> 00:19:16.840]  所以他說神欺控的泉水
[00:19:16.840 --> 00:19:19.140]  是不能夠被信任的神
[00:19:19.140 --> 00:19:21.840]  江河的水源、河床
[00:19:21.840 --> 00:19:25.640]  只會帶來死亡
[00:19:25.640 --> 00:19:28.440]  耶利米在做什麼呢?
[00:19:28.440 --> 00:19:31.440]  他要控告耶和華
[00:19:31.440 --> 00:19:33.140]  他的意思是什麼呢?
[00:19:33.140 --> 00:19:36.940]  耶和華不可靠
[00:19:36.940 --> 00:19:39.040]  不可靠
[00:19:39.040 --> 00:19:41.140]  接著神的回答是什麼呢?
[00:19:41.140 --> 00:19:43.440]  神回答
[00:19:43.440 --> 00:19:46.240]  神這樣說,神沒有生氣
[00:19:46.240 --> 00:19:48.140]  耶和華如此說
[00:19:48.140 --> 00:19:50.340]  「你若歸回
[00:19:50.340 --> 00:19:53.440]  我就將你再帶來
[00:19:53.440 --> 00:20:00.840]  使你站在我面前」
[00:20:00.840 --> 00:20:02.740]  「他們必攻擊你
[00:20:02.740 --> 00:20:04.740]  卻不能勝你
[00:20:04.740 --> 00:20:06.840]  因我與你同在
[00:20:06.840 --> 00:20:08.340]  要拯救你
[00:20:08.340 --> 00:20:10.240]  搭救你」
[00:20:10.240 --> 00:20:14.340]  雖然耶利米就在自己的生日
