
[00:00:00.000 --> 00:00:02.000]  聽神的禮儀先讓我們同心投靈
[00:03:07.000 --> 00:03:08.000]  等於什麼
[00:03:08.000 --> 00:03:09.000]  等於什麼
[00:03:09.000 --> 00:03:10.000]  同樣的觀念
[00:03:10.000 --> 00:03:11.000]  同樣的觀念
[00:03:11.000 --> 00:03:14.000]  其實可以運用在我們做基督徒這條人生路上
[00:03:14.000 --> 00:03:17.000]  也可以作為我們做基督徒的人生道路上
[00:03:17.000 --> 00:03:23.000]  當我們去表示我從今天開始再次歸在上帝的管理之下成為基督徒
[00:03:23.000 --> 00:03:24.000]  當我們去表示我從今天開始再次歸在上帝的管理之下成為基督徒
[00:03:24.000 --> 00:03:29.000]  當我今天開始誠心歸在神的裏面作為神的基督徒
[00:03:29.000 --> 00:03:30.000]  當我今天開始誠心歸在神的裏面作為神的基督徒
[00:03:30.000 --> 00:03:32.000]  我們下一步究竟怎樣做呢
[00:03:32.000 --> 00:03:33.000]  我們下一步該怎麼做呢
[00:03:33.000 --> 00:03:34.000]  我們下一步該怎麼做呢
[00:03:34.000 --> 00:03:35.000]  這個就是值得我們去考慮
[00:03:35.000 --> 00:03:36.000]  這個就是值得我們去考慮
[00:03:36.000 --> 00:03:37.000]  這個就是值得我們去考慮
[00:03:37.000 --> 00:03:38.000]  深思的題目
[00:03:38.000 --> 00:03:39.000]  深思的題目
[00:03:39.000 --> 00:03:40.000]  深思的題目
[00:03:40.000 --> 00:03:44.000]  而我們今天開始去看的師徒行傳
[00:03:44.000 --> 00:03:47.000]  我們今天開始去看的師徒行傳
[00:03:47.000 --> 00:03:48.000]  趁著新曆新農曆年
[00:03:48.000 --> 00:03:49.000]  趁著新曆新農曆年
[00:03:49.000 --> 00:03:51.000]  我們也都開一本新的書卷一齊去看
[00:03:51.000 --> 00:03:54.000]  趁著新的農曆年我們開始一本新的書卷
[00:03:54.000 --> 00:03:55.000]  而師徒行傳
[00:03:55.000 --> 00:03:56.000]  而師徒行傳
[00:03:56.000 --> 00:03:58.000]  就是為了這個題目
[00:03:58.000 --> 00:03:59.000]  就是為了這個題目
[00:03:59.000 --> 00:04:00.000]  為了這個題目
[00:04:00.000 --> 00:04:01.000]  去為我們介紹
[00:04:01.000 --> 00:04:02.000]  為我們介紹
[00:04:02.000 --> 00:04:03.000]  為我們介紹
[00:04:03.000 --> 00:04:05.000]  我們會從今天這個主日崇拜開始
[00:04:05.000 --> 00:04:07.000]  我們從今天這個主日崇拜開始
[00:04:07.000 --> 00:04:14.000]  會一同去仔細看看路加繼他所寫的前書《路加福音》之後
[00:04:14.000 --> 00:04:17.000]  會一同去仔細看看路加繼他所寫的前書《路加福音》之後
[00:04:17.000 --> 00:04:18.000]  會一同去仔細看看路加繼他所寫的前書《路加福音》之後
[00:04:18.000 --> 00:04:19.000]  究竟路加作者路加
[00:04:19.000 --> 00:04:20.000]  究竟路加作者路加
[00:04:20.000 --> 00:04:21.000]  究竟路加
[00:04:21.000 --> 00:04:22.000]  他如何繼續向這位提拉菲羅的大人
[00:04:22.000 --> 00:04:23.000]  他如何繼續向這位提拉菲羅的大人
[00:04:23.000 --> 00:04:24.000]  他如何繼續向這位提拉菲羅的大人
[00:04:24.000 --> 00:04:25.000]  去撰寫這個後書師徒行傳
[00:04:25.000 --> 00:04:26.000]  去撰寫這個後書師徒行傳
[00:04:26.000 --> 00:04:27.000]  去撰寫這個後書師徒行傳
[00:04:27.000 --> 00:04:28.000]  就看路加一生寫給提拉菲羅大人以後
[00:04:38.000 --> 00:04:41.000]  讓我們借一些耳去偷看下這封信
[00:04:41.000 --> 00:04:42.000]  讓我們借一些耳去偷看下這封信
[00:04:42.000 --> 00:04:43.000]  讓我們借一些耳去偷看下這封信
[00:04:43.000 --> 00:04:44.000]  讓我們借一些耳去偷看下這封信
[00:04:44.000 --> 00:04:45.000]  讓我們借一些耳去偷看下這封信
[00:04:45.000 --> 00:04:46.000]  讓我們借一些耳去偷看下這封信
[00:04:46.000 --> 00:04:47.000]  讓我們借一些耳去偷看下這封信
[00:04:47.000 --> 00:04:48.000]  讓我們借一些耳去偷看下這封信
[00:04:48.000 --> 00:04:49.000]  讓我們借一些耳去偷看下這封信
[00:04:49.000 --> 00:04:50.000]  讓我們借一些耳去偷看下這封信
[00:04:50.000 --> 00:04:51.000]  讓我們借一些耳去偷看下這封信
[00:04:51.000 --> 00:04:52.000]  讓我們借一些耳去偷看下這封信
[00:04:52.000 --> 00:05:15.000]  讓我們借一些耳去偷看下這封信
[00:05:15.000 --> 00:05:16.000]  讓我們借一些耳去偷看下這封信
[00:05:16.000 --> 00:05:17.000]  讓我們借一些耳去偷看下這封信
[00:05:17.000 --> 00:05:18.000]  讓我們借一些耳去偷看下這封信
[00:05:18.000 --> 00:05:19.000]  讓我們借一些耳去偷看下這封信
[00:05:19.000 --> 00:05:20.000]  讓我們借一些耳去偷看下這封信
[00:05:20.000 --> 00:05:21.000]  讓我們借一些耳去偷看下這封信
[00:05:21.000 --> 00:05:22.000]  讓我們借一些耳去偷看下這封信
[00:05:22.000 --> 00:05:23.000]  讓我們借一些耳去偷看下這封信
[00:05:23.000 --> 00:05:24.000]  讓我們借一些耳去偷看下這封信
[00:05:24.000 --> 00:05:25.000]  讓我們借一些耳去偷看下這封信
[00:05:25.000 --> 00:05:26.000]  讀好《仕途行傳》
[00:05:26.000 --> 00:05:27.000]  讀好《仕途行傳》
[00:05:27.000 --> 00:05:28.000]  讀好《仕途行傳》
[00:05:28.000 --> 00:05:29.000]  讀好《仕途行傳》
[00:05:29.000 --> 00:05:30.000]  讀好《仕途行傳》
[00:05:30.000 --> 00:05:31.000]  讀好《仕途行傳》
[00:05:31.000 --> 00:05:32.000]  讀好《仕途行傳》
[00:05:32.000 --> 00:05:33.000]  讀好《仕途行傳》
[00:05:33.000 --> 00:05:34.000]  讀好《仕途行傳》
[00:05:34.000 --> 00:05:35.000]  讀好《仕途行傳》
[00:05:35.000 --> 00:05:36.000]  讀好《仕途行傳》
[00:05:36.000 --> 00:05:52.000]  讀好《仕途行傳》
[00:05:52.000 --> 00:05:53.000]  讀好《仕途行傳》
[00:05:53.000 --> 00:05:54.000]  讀好《仕途行傳》
[00:05:54.000 --> 00:05:55.000]  讀好《仕途行傳》
[00:05:55.000 --> 00:05:56.000]  讀好《仕途行傳》
[00:05:56.000 --> 00:05:57.000]  讀好《仕途行傳》
[00:05:57.000 --> 00:05:58.000]  讀好《仕途行傳》
[00:05:58.000 --> 00:05:59.000]  讀好《仕途行傳》
[00:05:59.000 --> 00:06:00.000]  讀好《仕途行傳》
[00:06:00.000 --> 00:06:01.000]  讀好《仕途行傳》
[00:06:01.000 --> 00:06:02.000]  讀好《仕途行傳》
[00:06:02.000 --> 00:06:03.000]  讀好《仕途行傳》
[00:06:03.000 --> 00:06:04.000]  讀好《仕途行傳》
[00:06:04.000 --> 00:06:05.000]  讀好《仕途行傳》
[00:06:05.000 --> 00:06:06.000]  讀好《仕途行傳》
[00:06:06.000 --> 00:06:07.000]  讀好《仕途行傳》
[00:06:07.000 --> 00:06:08.000]  讀好《仕途行傳》
[00:06:08.000 --> 00:06:09.000]  讀好《仕途行傳》
[00:06:09.000 --> 00:06:10.000]  讀好《仕途行傳》
[00:06:10.000 --> 00:06:11.000]  讀好《仕途行傳》
[00:06:11.000 --> 00:06:12.000]  讀好《仕途行傳》
[00:06:12.000 --> 00:06:13.000]  讀好《仕途行傳》
[00:06:13.000 --> 00:06:14.000]  讀好《仕途行傳》
[00:06:14.000 --> 00:06:15.000]  讀好《仕途行傳》
[00:06:15.000 --> 00:06:16.000]  讀好《仕途行傳》
[00:06:16.000 --> 00:06:17.000]  讀好《仕途行傳》
[00:06:17.000 --> 00:06:18.000]  讀好《仕途行傳》
[00:06:18.000 --> 00:06:19.000]  讀好《仕途行傳》
[00:06:19.000 --> 00:06:20.000]  讀好《仕途行傳》
[00:06:20.000 --> 00:06:21.000]  讀好《仕途行傳》
[00:06:21.000 --> 00:06:49.000]  中文字幕:Sky Vision Media
[00:06:51.000 --> 00:06:53.000]  我已經作了前書
[00:06:53.000 --> 00:06:58.000]  論到耶穌開頭一切所行教訓的
[00:06:58.000 --> 00:07:03.000]  直到他借著聖靈均富所揀選的仕途
[00:07:03.000 --> 00:07:07.000]  以後被接上升的日子為止
[00:07:07.000 --> 00:07:10.000]  他受害以後
[00:07:10.000 --> 00:07:12.000]  用許多的憑據
[00:07:12.000 --> 00:07:16.000]  將自己活活地顯給仕途看
[00:07:16.000 --> 00:07:18.000]  四十天之久
[00:07:18.000 --> 00:07:20.000]  向他們顯現
[00:07:20.000 --> 00:07:22.000]  講述神國的事
[00:07:22.000 --> 00:07:23.000]  第六節
[00:07:23.000 --> 00:07:26.000]  他們聚集的時候
[00:07:26.000 --> 00:07:28.000]  問耶穌說
[00:07:28.000 --> 00:07:33.000]  主啊,祢復興以色列國就在這時候嗎?
[00:07:33.000 --> 00:07:36.000]  在這裡我們一開始看見
[00:07:36.000 --> 00:07:40.000]  路加福音的作者路加
[00:07:40.000 --> 00:07:42.000]  他去為我們作一些補充
[00:07:42.000 --> 00:07:46.000]  就看到路加福音的作者路加
[00:07:46.000 --> 00:07:47.000]  為此做一些補充
[00:07:47.000 --> 00:07:49.000]  《仕途行傳》一開始告訴我們
[00:07:49.000 --> 00:07:51.000]  原來有一本前書
[00:07:51.000 --> 00:07:54.000]  《仕途行傳》一開始就說明他有一本前書
[00:07:54.000 --> 00:07:55.000]  所以在這裡說
[00:07:55.000 --> 00:07:58.000]  他說我已經作了一本前書
[00:07:58.000 --> 00:08:00.000]  我已經作了前書
[00:08:00.000 --> 00:08:01.000]  是誰寫的?
[00:08:01.000 --> 00:08:02.000]  是誰寫的?
[00:08:02.000 --> 00:08:04.000]  是一個人物,他叫提阿菲羅
[00:08:04.000 --> 00:08:06.000]  他寫了提阿菲羅
[00:08:06.000 --> 00:08:10.000]  這個開頭和我們在路加福音的開頭
[00:08:10.000 --> 00:08:13.000]  所看見路加福音的修信人
[00:08:13.000 --> 00:08:15.000]  是一模一樣同一個人物
[00:08:15.000 --> 00:08:18.000]  這時候路加福音的修信人是同一個人物
[00:08:18.000 --> 00:08:20.000]  然後告訴我們前書
[00:08:20.000 --> 00:08:26.000]  就是說《仕途行傳》是路加福音的延續
[00:08:26.000 --> 00:08:29.000]  是,《始作行傳》是路加福音的延續
[00:08:29.000 --> 00:08:31.000]  所以他為我們作一些補充
[00:08:31.000 --> 00:08:33.000]  所以我們作一些補充
[00:08:33.000 --> 00:08:36.000]  當我們每個人去讀《仕途行傳》的時候
[00:08:36.000 --> 00:08:38.000]  當我們每個人去讀《始作行傳》的時候
[00:08:38.000 --> 00:08:44.000]  不可以我們漏了去看路加福音的前書
[00:08:44.000 --> 00:08:46.000]  究竟最後說些什麼
[00:08:46.000 --> 00:08:49.000]  我們不能漏了路加福音的前書
[00:08:49.000 --> 00:08:51.000]  路加福音前
[00:08:51.000 --> 00:08:54.000]  就是路加福音前書寫了什麼
[00:08:54.000 --> 00:08:56.000]  路加福音第24章的裏面
[00:08:56.000 --> 00:08:58.000]  路加福音24章裏面
[00:08:58.000 --> 00:09:02.000]  參加了耶穌基督復活之後
[00:09:02.000 --> 00:09:04.000]  他在耶穌基督復活之後
[00:09:04.000 --> 00:09:05.000]  所發生的事情
[00:09:05.000 --> 00:09:06.000]  所發生的事情
[00:09:06.000 --> 00:09:07.000]  包括他見到
[00:09:07.000 --> 00:09:10.000]  包括在他的墓裏面
[00:09:10.000 --> 00:09:13.000]  一班婦女見到有兩個穿白衣的人
[00:09:13.000 --> 00:09:16.000]  包括在他的墓裏面
[00:09:16.000 --> 00:09:19.000]  一班婦女見到有兩個穿白衣的人
[00:09:19.000 --> 00:09:22.000]  又講到耶穌基督在馬路路上
[00:09:22.000 --> 00:09:24.000]  曾經遇見過的一些人
[00:09:24.000 --> 00:09:25.000]  所以也講不到耶穌基督
[00:09:25.000 --> 00:09:29.000]  在馬路路上所遇見的那些人
[00:09:29.000 --> 00:09:32.000]  又講到關於耶穌基督復活之後
[00:09:32.000 --> 00:09:34.000]  向門徒顯現
[00:09:34.000 --> 00:09:36.000]  然後怎樣教訓他們
[00:09:36.000 --> 00:09:39.000]  也講不到耶穌基督復活以後
[00:09:39.000 --> 00:09:40.000]  怎麼向門徒顯現
[00:09:40.000 --> 00:09:41.000]  教訓他們
[00:09:41.000 --> 00:09:43.000]  所有這些事情
[00:09:43.000 --> 00:09:44.000]  我今天不講了
[00:09:44.000 --> 00:09:46.000]  因為我們崇拜的時間很短
[00:09:46.000 --> 00:09:48.000]  今天我不講了
[00:09:48.000 --> 00:09:53.000]  大家可以用一些時間成為你們的靈修
[00:09:53.000 --> 00:09:55.000]  大家可以用一些時間成為你們的靈修
[00:09:55.000 --> 00:09:57.000]  可以去比較一下
[00:09:57.000 --> 00:09:59.000]  路加福音第24章
[00:09:59.000 --> 00:10:00.000]  路加福音第24章
[00:10:00.000 --> 00:10:02.000]  和仕途行傳第1章
[00:10:02.000 --> 00:10:04.000]  第1至第6節裏面
[00:10:04.000 --> 00:10:06.000]  原來有一個很緊密的連接
[00:10:06.000 --> 00:10:11.000]  和仕途行傳第1章第1至第6節裏面
[00:10:11.000 --> 00:10:12.000]  有一個很緊密的連接
[00:10:12.000 --> 00:10:14.000]  當這個連接做了之後
[00:10:14.000 --> 00:10:16.000]  當這個連接做了之後
[00:10:16.000 --> 00:10:17.000]  我們就發現
[00:10:17.000 --> 00:10:18.000]  我們就發現
[00:10:18.000 --> 00:10:21.000]  原來路加是要告訴我們
[00:10:21.000 --> 00:10:24.000]  當耶穌基督復活了之後
[00:10:24.000 --> 00:10:25.000]  在路加告訴我們
[00:10:25.000 --> 00:10:27.000]  當耶穌基督復活之後
[00:10:27.000 --> 00:10:30.000]  他仍然在信徒當中有些事情在做
[00:10:30.000 --> 00:10:32.000]  他仍然在信徒當中做一些事情
[00:10:32.000 --> 00:10:36.000]  原來他在這裏要藉著聖靈
[00:10:36.000 --> 00:10:38.000]  所吩咐所揀選的仕途
[00:10:38.000 --> 00:10:41.000]  要藉著聖靈所揀選的聖徒
[00:10:41.000 --> 00:10:43.000]  以至於他上升
[00:10:43.000 --> 00:10:47.000]  被接到父神的裏面
[00:10:47.000 --> 00:10:48.000]  以至他上升
[00:10:48.000 --> 00:10:50.000]  被接到父的天家
[00:10:50.000 --> 00:10:51.000]  他預備一個功課
[00:10:51.000 --> 00:10:52.000]  他預備一個功課
[00:10:52.000 --> 00:10:53.000]  這個功課
[00:10:53.000 --> 00:10:54.000]  這個功課
[00:10:54.000 --> 00:10:57.000]  就是要猜派聖靈
[00:10:57.000 --> 00:11:00.000]  來到這班門徒的身上
[00:11:00.000 --> 00:11:03.000]  就是要猜派聖靈來到這班門徒的身上
[00:11:03.000 --> 00:11:06.000]  然後吩咐他們去做事
[00:11:06.000 --> 00:11:07.000]  然後吩咐他們去做事
[00:11:07.000 --> 00:11:08.000]  意思是什麽?
[00:11:08.000 --> 00:11:09.000]  意思是什麽?
[00:11:09.000 --> 00:11:11.000]  耶穌知道自己要走了
[00:11:11.000 --> 00:11:12.000]  耶穌知道自己要走了
[00:11:12.000 --> 00:11:13.000]  於是乎
[00:11:13.000 --> 00:11:16.000]  他不能夠繼續和信徒在一起
[00:11:16.000 --> 00:11:18.000]  他不能和信徒在一起
[00:11:18.000 --> 00:11:20.000]  這班門徒不能夠再和耶穌在一起
[00:11:20.000 --> 00:11:22.000]  這班門徒不能和耶穌在一起
[00:11:22.000 --> 00:11:23.000]  下一步怎麽樣?
[00:11:23.000 --> 00:11:26.000]  下一步怎麽樣呢?
[00:11:26.000 --> 00:11:27.000]  他們有沒有想過呢?
[00:11:27.000 --> 00:11:29.000]  他們有沒有想過呢?
[00:11:29.000 --> 00:11:30.000]  耶穌幫他們想了
[00:11:30.000 --> 00:11:32.000]  耶穌幫他們想了
[00:11:32.000 --> 00:11:33.000]  耶穌說
[00:11:33.000 --> 00:11:35.000]  於是乎我猜派聖靈來到
[00:11:35.000 --> 00:11:37.000]  於是乎我猜派聖靈來到
[00:11:37.000 --> 00:11:39.000]  接著我在這麽多年
[00:11:39.000 --> 00:11:40.000]  接著我在這麽多年
[00:11:40.000 --> 00:11:41.000]  三年多的日子
[00:11:41.000 --> 00:11:44.000]  接著我這三年多的日子
[00:11:44.000 --> 00:11:47.000]  去不斷在信徒當中提醒這班門徒
[00:11:47.000 --> 00:11:48.000]  去不斷在信徒當中提醒這班門徒
[00:11:48.000 --> 00:11:50.000]  怎麽樣去活在神的道理之中
[00:11:50.000 --> 00:11:52.000]  就不停地提醒這班門徒
[00:11:52.000 --> 00:11:55.000]  如何生活在神的裏面
[00:11:55.000 --> 00:11:58.000]  指示他們怎麽樣去實踐上帝的說話
[00:11:58.000 --> 00:12:01.000]  指示他們怎麽樣去實踐上帝的說話
[00:12:01.000 --> 00:12:02.000]  換句話來講
[00:12:02.000 --> 00:12:03.000]  換句話來講
[00:12:03.000 --> 00:12:04.000]  這是一個接盤的過程
[00:12:04.000 --> 00:12:06.000]  這是一個接盤的過程
[00:12:06.000 --> 00:12:07.000]  上帝做事
[00:12:07.000 --> 00:12:08.000]  上帝做事
[00:12:08.000 --> 00:12:10.000]  他都有他接盤的
[00:12:10.000 --> 00:12:11.000]  他都有他這個接盤的過程
[00:12:11.000 --> 00:12:14.000]  每一個人做事也都有他的時限
[00:12:14.000 --> 00:12:16.000]  每一個人做事都有他的時限
[00:12:16.000 --> 00:12:18.000]  縱然上帝他是一個
[00:12:18.000 --> 00:12:21.000]  不需要被時間規限的主
[00:12:21.000 --> 00:12:22.000]  所以上帝是一個
[00:12:22.000 --> 00:12:24.000]  不需要被時間規限的主
[00:12:24.000 --> 00:12:25.000]  但是他卻願意來到
[00:12:25.000 --> 00:12:27.000]  我們這個被時間規限的世界當中
[00:12:27.000 --> 00:12:31.000]  他願意來到我們這個被時間規限的世界當中
[00:12:31.000 --> 00:12:32.000]  成就了舊恩
[00:12:32.000 --> 00:12:33.000]  成就了舊恩
[00:12:33.000 --> 00:12:35.000]  但不是成就就算了
[00:12:35.000 --> 00:12:36.000]  不是成就就算了
[00:12:36.000 --> 00:12:39.000]  他要繼續帶領我們走下面的道路
[00:12:39.000 --> 00:12:41.000]  他要繼續帶領我們走下面的道路
[00:12:41.000 --> 00:12:42.000]  至少從這段聖經我們知道
[00:12:42.000 --> 00:12:44.000]  門徒是需要的
[00:12:44.000 --> 00:12:45.000]  門徒是需要的
[00:12:45.000 --> 00:12:47.000]  每一個信主的人
[00:12:47.000 --> 00:12:48.000]  每一個信主的人
[00:12:48.000 --> 00:12:50.000]  蒙上帝所揀選的人
[00:12:50.000 --> 00:12:52.000]  蒙上帝所揀選的人
[00:12:52.000 --> 00:12:55.000]  他今天信主之後
[00:12:55.000 --> 00:12:56.000]  他今天信主之後
[00:12:56.000 --> 00:12:59.000]  不是信了就算了
[00:12:59.000 --> 00:13:00.000]  不是信了就算了
[00:13:00.000 --> 00:13:02.000]  很多基督徒就停在這個狀態
[00:13:02.000 --> 00:13:04.000]  很多基督徒就停在這個狀態
[00:13:04.000 --> 00:13:05.000]  沒有下一步
[00:13:05.000 --> 00:13:07.000]  沒有下一步
[00:13:07.000 --> 00:13:09.000]  原來耶穌要讓我們知道
[00:13:09.000 --> 00:13:11.000]  他還有下一步要我們做
[00:13:11.000 --> 00:13:12.000]  耶穌基督讓我們知道
[00:13:12.000 --> 00:13:13.000]  還有他下一步
[00:13:13.000 --> 00:13:14.000]  但他不在這裏
[00:13:14.000 --> 00:13:15.000]  但他不在這裏
[00:13:15.000 --> 00:13:17.000]  基督徒他就猜探聖靈
[00:13:17.000 --> 00:13:18.000]  於是猜探聖靈
[00:13:18.000 --> 00:13:21.000]  聖靈只會在那些被揀選的人生命當中
[00:13:21.000 --> 00:13:24.000]  聖靈只會在那些被揀選的人生命當中
[00:13:24.000 --> 00:13:28.000]  而這些人會根據聖靈的誘導
[00:13:28.000 --> 00:13:28.000]  而這些人會根據聖靈的誘導
[00:13:28.000 --> 00:13:29.000]  繼續去行事
[00:13:29.000 --> 00:13:31.000]  所以根據聖靈的引導而行事
[00:13:31.000 --> 00:13:31.000]  所以根據聖靈的引導而行事
[00:13:31.000 --> 00:13:32.000]  所以根據聖靈的引導而行事
[00:13:32.000 --> 00:13:33.000]  在聖經不單止就是說
[00:13:33.000 --> 00:13:34.000]  在聖經不單止就是說
[00:13:34.000 --> 00:13:36.000]  轉接的工作是要交棒
[00:13:36.000 --> 00:13:37.000]  轉接的工作是要交棒
[00:13:37.000 --> 00:13:39.000]  這不是說轉接的工作要交代
[00:13:39.000 --> 00:13:40.000]  這不是說轉接的工作要交棒
[00:13:40.000 --> 00:13:41.000]  並且說了一些東西
[00:13:41.000 --> 00:13:41.000]  並且說了一些東西
[00:13:41.000 --> 00:13:43.000]  是在路加福音第24章沒有說到的
[00:13:43.000 --> 00:13:44.000]  是在路加福音第24章沒有說到的
[00:13:44.000 --> 00:13:45.000]  是在路加福音第24章沒有說到的
[00:13:45.000 --> 00:13:54.000]  是在路加福音第24章沒有說到的
[00:13:54.000 --> 00:13:55.000]  向不同的人顯現
[00:13:55.000 --> 00:13:56.000]  向不同的人顯現
[00:13:56.000 --> 00:13:57.000]  向不同的人顯現
[00:13:57.000 --> 00:13:58.000]  在這裡第三節
[00:13:58.000 --> 00:13:59.000]  在這裡第三節
[00:13:59.000 --> 00:14:00.000]  提供多兩點資料給我們知道
[00:14:00.000 --> 00:14:01.000]  提供多兩點資料給我們知道
[00:14:01.000 --> 00:14:02.000]  提供多兩點資料給我們知道
[00:14:02.000 --> 00:14:03.000]  提供多兩點資料給我們知道
[00:14:03.000 --> 00:14:04.000]  提供多兩點資料給我們知道
[00:14:04.000 --> 00:14:05.000]  提供多兩點資料給我們知道
[00:14:05.000 --> 00:14:06.000]  提供多兩點資料給我們知道
[00:14:06.000 --> 00:14:07.000]  提供多兩點資料給我們知道
[00:14:07.000 --> 00:14:08.000]  提供多兩點資料給我們知道
[00:14:08.000 --> 00:14:09.000]  提供多兩點資料給我們知道
[00:14:09.000 --> 00:14:10.000]  提供多兩點資料給我們知道
[00:14:10.000 --> 00:14:11.000]  提供多兩點資料給我們知道
[00:14:11.000 --> 00:14:12.000]  提供多兩點資料給我們知道
[00:14:12.000 --> 00:14:15.000]  提供多兩點資料給我們知道
[00:14:15.000 --> 00:14:16.000]  提供多兩點資料給我們知道
[00:14:16.000 --> 00:14:17.000]  提供多兩點資料給我們知道
[00:14:17.000 --> 00:14:18.000]  提供多兩點資料給我們知道
[00:14:18.000 --> 00:14:19.000]  提供多兩點資料給我們知道
[00:14:19.000 --> 00:14:20.000]  提供多兩點資料給我們知道
[00:14:20.000 --> 00:14:21.000]  提供多兩點資料給我們知道
