
[00:00:00.000 --> 00:00:03.700]  親愛的主耶穌,我們感謝祢給我們一段經文
[00:02:17.200 --> 00:02:20.400]  晚上睜開眼睛都睡不著
[00:02:20.400 --> 00:02:23.000]  或者覺得自己很孤獨
[00:02:23.000 --> 00:02:24.800]  好像沒有朋友
[00:02:24.800 --> 00:02:26.400]  我又不打電話給她
[00:02:26.400 --> 00:02:28.000]  她又不打電話給我
[00:02:28.000 --> 00:02:29.600]  沒有聲音
[00:02:29.600 --> 00:02:33.800]  只是在手機上看到朋友在說來說去
[00:02:33.800 --> 00:02:37.000]  但沒有實體的感覺
[00:02:37.000 --> 00:02:39.400]  又或者自己情緒上
[00:02:39.400 --> 00:02:42.800]  由低落到抑鬱
[00:02:42.800 --> 00:02:47.000]  不知道大英姐妹妹有沒有近來這種情況
[00:02:47.000 --> 00:02:50.600]  又或者平時脾氣很好
[00:02:50.600 --> 00:02:52.200]  但現在很煩躁
[00:02:52.200 --> 00:02:54.400]  動不動就會發火
[00:02:54.400 --> 00:02:58.200]  失去那種忍耐、平靜
[00:02:58.200 --> 00:03:04.600]  在疫情裏面很多人很辛苦、很艱難、很不開心
[00:03:04.600 --> 00:03:08.200]  不過其實事情有兩面
[00:03:08.200 --> 00:03:12.400]  就好像一個小銀,永遠都有兩面
[00:03:12.400 --> 00:03:14.600]  其實在疫情裏面也有很多
[00:03:14.600 --> 00:03:19.200]  叫人興奮、叫人鼓勵的事發生
[00:03:19.200 --> 00:03:20.600]  就好像今年年頭
[00:03:20.600 --> 00:03:23.000]  當這個疫情開始的時候
[00:03:23.000 --> 00:03:26.200]  我記得那時候有一件頗轟動的事
[00:03:26.200 --> 00:03:29.200]  就是我們知道意大利有個神父
[00:03:29.200 --> 00:03:31.000]  在北部倫巴底裏面
[00:03:31.000 --> 00:03:35.400]  他72歲的意大利神父確診了
[00:03:35.400 --> 00:03:38.000]  教區送了一個呼吸機給他
[00:03:38.000 --> 00:03:40.200]  幫助他,希望他盡快康復
[00:03:40.200 --> 00:03:44.600]  但這個神父竟然將呼吸機送給一個素未謀面的年青人
[00:03:44.600 --> 00:03:46.600]  他同樣也是確診
[00:03:46.600 --> 00:03:50.200]  盼望他能夠快些康復
[00:03:50.200 --> 00:03:52.600]  在沒有這個儀器的幫助之下
[00:03:52.600 --> 00:03:55.200]  那個神父的病情急轉直下
[00:03:55.200 --> 00:03:58.800]  很快就離世了
[00:03:58.800 --> 00:04:01.800]  我們聽到這個消息的時候很惋惜
[00:04:01.800 --> 00:04:04.000]  但也受到他的鼓勵
[00:04:04.000 --> 00:04:09.000]  當人人都想著怎樣去救自己的時候
[00:04:09.000 --> 00:04:15.000]  有人是會願意捨棄自己的生命去幫助人
[00:04:15.000 --> 00:04:18.600]  當人人都去很多埋怨聲的時候
[00:04:18.600 --> 00:04:24.800]  有人願意為了別人著想多些去幫助別人
[00:04:24.800 --> 00:04:27.400]  是一個很激勵的場面
[00:04:27.400 --> 00:04:30.000]  最近可能大家在電視都看到
[00:04:30.000 --> 00:04:33.800]  英國的二戰退伍的老兵
[00:04:33.800 --> 00:04:36.200]  一個行動不便的老人家
[00:04:36.200 --> 00:04:40.200]  他希望在他四月一百歲生日之前
[00:04:40.200 --> 00:04:45.800]  可以在他家的花園行走一百個圈
[00:04:45.800 --> 00:04:50.400]  一個老人家一百歲行動不便
[00:04:50.400 --> 00:04:53.600]  他希望可以籌到一千英鎊
[00:04:53.600 --> 00:05:00.800]  幫助英國的疫情最叫人驚訝的結局
[00:05:00.800 --> 00:05:02.200]  是怎樣呢?
[00:05:02.200 --> 00:05:03.800]  他結果籌到
[00:05:03.800 --> 00:05:05.600]  我要很小心讀
[00:05:05.600 --> 00:05:09.200]  是三千萬英鎊
[00:05:09.200 --> 00:05:13.400]  是三萬倍
[00:05:13.400 --> 00:05:16.200]  十四萬張的祝賀卡
[00:05:16.200 --> 00:05:20.000]  英女皇和首相的祝賀
[00:05:20.000 --> 00:05:22.200]  非常叫人感動
[00:05:22.200 --> 00:05:24.000]  更加叫人驚訝的地方是
[00:05:24.000 --> 00:05:25.400]  一個小小的人物
[00:05:25.400 --> 00:05:26.200]  一個老人家
[00:05:26.200 --> 00:05:29.200]  他原先只是一個小小的心意
[00:05:29.200 --> 00:05:31.800]  在大家都已經非常束手無策
[00:05:31.800 --> 00:05:35.200]  很沮喪的時候
[00:05:35.200 --> 00:05:38.400]  他給我們很多很多的鼓勵
[00:05:38.400 --> 00:05:40.200]  試想一下
[00:05:40.200 --> 00:05:43.800]  全國英國只有二千萬人
[00:05:43.800 --> 00:05:47.200]  三千萬英鎊
[00:05:47.200 --> 00:05:50.000]  當中可以願意去幫人的
[00:05:50.000 --> 00:05:52.800]  鼓勵到這麼多人一齊出來
[00:05:52.800 --> 00:05:56.000]  對抗這個疫情
[00:05:56.000 --> 00:05:58.200]  在大家沮喪無望當中
[00:05:58.200 --> 00:06:01.400]  給人很多很多的激勵和鼓勵
[00:06:01.400 --> 00:06:04.800]  全國振奮
[00:06:04.800 --> 00:06:06.600]  同一個困境
[00:06:06.600 --> 00:06:10.200]  總是有一些地方叫人鼓舞
[00:06:10.200 --> 00:06:11.200]  興奮的事
[00:06:11.200 --> 00:06:15.000]  其實還有很多不知名的義工、醫護
[00:06:15.000 --> 00:06:18.400]  每天在前線上默默的工作
[00:06:18.400 --> 00:06:20.400]  他們所獻上的
[00:06:20.400 --> 00:06:23.400]  都是值得我們去欣賞、鼓勵
[00:06:23.400 --> 00:06:26.400]  在網上我看到很多鼓勵的說話
[00:06:26.400 --> 00:06:28.800]  也有很多感人的故事
[00:06:28.800 --> 00:06:30.800]  其實聖經當中也有很多
[00:06:30.800 --> 00:06:33.400]  在逆境、困難當中的見證
[00:06:33.400 --> 00:06:35.800]  今天剛才主席為我們讀出的這段
[00:06:35.800 --> 00:06:38.000]  瑪麗亞的專注中的事實
[00:06:38.000 --> 00:06:41.400]  就正正是一個很好的榜樣
[00:06:41.400 --> 00:06:43.800]  瑪麗亞當時是怎樣的
[00:06:43.800 --> 00:06:48.200]  我們試試倒帶回去2000年前
[00:06:48.200 --> 00:06:51.400]  當時她在羅馬帝國的統治之下
[00:06:51.400 --> 00:06:53.600]  國破家亡
[00:06:53.600 --> 00:06:55.200]  主前586年
[00:06:55.200 --> 00:07:00.800]  當南面的猶大國被巴比倫攻陷、秘魯
[00:07:00.800 --> 00:07:03.200]  即使他們回歸到故地的時候
[00:07:03.200 --> 00:07:05.000]  在過去的幾百年當中
[00:07:05.000 --> 00:07:08.600]  她仍然在帝國的統治之下
[00:07:08.600 --> 00:07:11.200]  生活非常艱難
[00:07:11.200 --> 00:07:14.200]  今天不知道明天是那種情景
[00:07:14.200 --> 00:07:18.000]  瑪麗亞就身處一個艱難的場景當中
[00:07:18.000 --> 00:07:22.600]  上星期提到天使加伯列報喜
[00:07:22.600 --> 00:07:25.600]  告訴她同女生子
[00:07:25.600 --> 00:07:29.600]  一個更加不容易去接受的事
[00:07:29.600 --> 00:07:34.000]  瑪麗亞她就身處一個這樣的場景當中
[00:07:34.000 --> 00:07:39.000]  她的信心、相信、信服
[00:07:39.000 --> 00:07:45.800]  正正就是能夠幫助她去面對這個群境
[00:07:45.800 --> 00:07:49.800]  她千古傳頌這一段的專注中
[00:07:49.800 --> 00:07:54.400]  叫人在絕望、失望當中
[00:07:54.400 --> 00:07:57.400]  看到盼望
[00:07:57.400 --> 00:08:00.400]  上一次講到瑪麗亞
[00:08:00.400 --> 00:08:03.200]  她聽到天使加伯列的報喜之後
[00:08:03.200 --> 00:08:04.800]  今天這段經文的開始
[00:08:04.800 --> 00:08:08.600]  講到她馬上從北面加利利的拿撒勒
[00:08:08.600 --> 00:08:12.800]  走到南面的猶大山區
[00:08:12.800 --> 00:08:16.200]  為了探望她的親戚伊麗莎白
[00:08:16.200 --> 00:08:19.000]  伊麗莎白聽到她的問候聲音之後
[00:08:19.000 --> 00:08:24.800]  經文講到她所懷的胎兒在腹中跳動
[00:08:24.800 --> 00:08:27.800]  在裡面的屍體血液都跳出來
[00:08:27.800 --> 00:08:34.200]  同時這裡講到伊麗莎白被聖靈充滿
[00:08:34.200 --> 00:08:38.800]  在聖經當中不多時候提到有聖靈充滿
[00:08:38.800 --> 00:08:43.200]  但每一次當聖靈充滿這個字眼出現的時候
[00:08:43.200 --> 00:08:46.800]  都是一個恩典的記號
[00:08:46.800 --> 00:08:50.200]  一個確據、印證
[00:08:50.200 --> 00:08:53.200]  一個榮耀的事
[00:08:53.200 --> 00:08:56.600]  今天這裡有什麼事發生呢?
[00:08:56.600 --> 00:09:00.200]  伊麗莎白她自己最清楚
[00:09:00.200 --> 00:09:03.200]  在上一個禮拜的經文當中告訴我們
[00:09:03.200 --> 00:09:07.800]  她是一個素常稱為畢生慾的人
[00:09:07.800 --> 00:09:09.600]  她自己知道的
[00:09:09.600 --> 00:09:15.800]  但現在她的肚子裡懷著六個月的男胎
[00:09:15.800 --> 00:09:22.000]  她更加知道天使跟瑪利亞報喜
[00:09:22.000 --> 00:09:26.200]  所以她看到上帝的恩典臨到
[00:09:26.200 --> 00:09:28.000]  所以她很高興
[00:09:28.000 --> 00:09:32.400]  經文這裡說她大聲的讚頌
[00:09:32.400 --> 00:09:35.400]  唱出來
[00:09:35.400 --> 00:09:37.800]  很大的福氣
[00:09:37.800 --> 00:09:39.400]  很感恩的事
[00:09:39.400 --> 00:09:44.400]  在第四十二節和第四十五節提到兩種福氣
[00:09:44.400 --> 00:09:45.800]  第四十二節這裡說
[00:09:45.800 --> 00:09:47.600]  你在婦女中是有福的
[00:09:47.600 --> 00:09:51.000]  你所懷的胎也是有福的
[00:09:51.000 --> 00:09:52.200]  第四十五節這裡說
[00:09:52.200 --> 00:09:55.600]  這相信的女子是有福的
[00:09:55.600 --> 00:09:57.400]  有福 有福
[00:09:57.400 --> 00:09:58.400]  但你要留意一件事
[00:09:58.400 --> 00:10:00.000]  第四十二節和第四十五節
[00:10:00.000 --> 00:10:03.400]  這兩個福字在原文當中是不同的字
[00:10:03.400 --> 00:10:05.200]  第四十二節這個福字
[00:10:05.200 --> 00:10:10.800]  提到瑪利亞和主耶穌的關係骨肉的親情福氣
[00:10:10.800 --> 00:10:14.600]  所以這裡說在婦女中懷的胎
[00:10:14.600 --> 00:10:16.400]  而第四十五節這個福字
[00:10:16.400 --> 00:10:19.600]  提到一個神聖的祝福
[00:10:19.600 --> 00:10:22.000]  上主的眷友
[00:10:22.000 --> 00:10:24.800]  很不同
[00:10:24.800 --> 00:10:27.200]  當主耶穌出來傳道的時候
[00:10:27.200 --> 00:10:28.200]  同一卷福音書
[00:10:28.200 --> 00:10:31.600]  《路加福音》第十一章有一句說話
[00:10:31.600 --> 00:10:37.400]  正正去充分解釋伊利沙伯四十二、四十五
[00:10:37.400 --> 00:10:39.400]  這兩句說話的意思
[00:10:39.400 --> 00:10:40.600]  那裡是這樣說的
[00:10:40.600 --> 00:10:43.600]  當耶穌正說這話的時候
[00:10:43.600 --> 00:10:47.800]  眾人中間有一個女人高聲對他說
[00:10:47.800 --> 00:10:50.800]  懷你胎養你的有福了
[00:10:50.800 --> 00:10:52.400]  耶穌卻說
[00:10:52.400 --> 00:10:58.600]  更有福的是聽神的道而遵守的人
[00:10:58.600 --> 00:11:01.400]  大家有沒有聽到
[00:11:01.400 --> 00:11:05.800]  更有福的是聽神的道而遵守的人
[00:11:05.800 --> 00:11:09.600]  這個就叫做相信
[00:11:09.600 --> 00:11:13.000]  我們常說信耶穌信耶穌
[00:11:13.000 --> 00:11:15.600]  什麼叫信
[00:11:15.600 --> 00:11:18.200]  耶穌在這裡說這句話
[00:11:18.200 --> 00:11:19.600]  清楚告訴我們
[00:11:19.600 --> 00:11:21.600]  就是你聽到祂的說話
[00:11:21.600 --> 00:11:23.400]  你又走出來
[00:11:23.400 --> 00:11:26.200]  這就叫做信
[00:11:26.200 --> 00:11:28.800]  我們常看聖經
[00:11:28.800 --> 00:11:31.200]  我們會有查經的時候
[00:11:31.200 --> 00:11:34.200]  會有聽道的時候
[00:11:34.200 --> 00:11:37.000]  記住不要忘記
[00:11:37.000 --> 00:11:39.000]  要走出來
[00:11:39.000 --> 00:11:40.400]  要遵守
[00:11:40.400 --> 00:11:43.800]  聽神的道而遵守的人
[00:11:43.800 --> 00:11:45.200]  這是很重要的
[00:11:45.200 --> 00:11:49.000]  給我們一個很好的提醒
[00:11:49.000 --> 00:11:52.200]  42和45節這兩個福氣
[00:11:52.200 --> 00:11:54.600]  形成一個很強烈的對比
[00:11:54.600 --> 00:11:59.000]  但當中給我們一個很重要的提醒
[00:11:59.000 --> 00:12:01.000]  弟兄姊妹
[00:12:01.000 --> 00:12:02.400]  這個提醒是什麼
[00:12:02.400 --> 00:12:04.000]  就是告訴我們
[00:12:04.000 --> 00:12:12.000]  神的指紋不再單單是靠血緣和關係
[00:12:12.000 --> 00:12:13.400]  更重要的是
[00:12:13.400 --> 00:12:24.400]  建基在對神對主耶穌的信心和信服
[00:12:24.400 --> 00:12:27.600]  聽神的道而遵守
[00:12:27.600 --> 00:12:29.400]  這是更加重要
[00:12:29.400 --> 00:12:34.000]  這是上主給我們的一個祝福
[00:12:34.000 --> 00:12:35.600]  「者相信的是有福」
[00:12:35.600 --> 00:12:39.000]  瑪利亞當時身處在一個艱難的困境裡
[00:12:39.000 --> 00:12:40.200]  未婚有人
[00:12:40.200 --> 00:12:41.800]  她自己也不行
[00:12:41.800 --> 00:12:46.400]  她憑什麼相信
[00:12:46.400 --> 00:12:49.200]  她相信上帝
[00:12:49.200 --> 00:12:52.200]  她相信上帝的大靈
[00:12:52.200 --> 00:12:55.000]  她相信上帝給她有恩典
[00:12:55.000 --> 00:12:57.600]  她相信上帝的說話
[00:12:57.600 --> 00:13:00.800]  必定會應驗
[00:13:00.800 --> 00:13:02.800]  這是一個很重要的地方
[00:13:02.800 --> 00:13:07.000]  相信神的話必定會應驗
[00:13:07.000 --> 00:13:10.000]  同樣在這個困境疫情當中
[00:13:10.000 --> 00:13:12.200]  我們會怎麼樣
[00:13:12.200 --> 00:13:15.200]  我們的信仰能否幫到你
[00:13:15.200 --> 00:13:19.600]  在今天的生活裡
[00:13:19.600 --> 00:13:23.600]  你會很失落
[00:13:23.600 --> 00:13:24.800]  很無助
[00:13:24.800 --> 00:13:26.000]  很困擾
[00:13:26.000 --> 00:13:28.200]  很挫折
[00:13:28.200 --> 00:13:32.600]  很低沉
[00:13:32.600 --> 00:13:35.200]  很多負面的情緒
[00:13:35.200 --> 00:13:37.200]  態度走出來
[00:13:37.200 --> 00:13:39.400]  還是你深信明天會更好
[00:13:39.400 --> 00:13:41.400]  希望在明天
[00:13:41.400 --> 00:13:42.600]  時間關係
[00:13:42.600 --> 00:13:44.600]  遲早也會沒事
[00:13:44.600 --> 00:13:47.000]  一片積極
[00:13:47.000 --> 00:13:50.400]  正面的想法
[00:13:50.400 --> 00:13:54.400]  態度去面對
[00:13:54.400 --> 00:13:56.400]  同一個場景裡
[00:13:56.400 --> 00:13:59.400]  有信心和沒有信心
[00:13:59.400 --> 00:14:00.800]  是很不同的
[00:14:00.800 --> 00:14:04.800]  信心可以驅使你的態度
[00:14:04.800 --> 00:14:07.200]  態度決定你的高度
[00:14:07.200 --> 00:14:10.800]  高度決定你的結局
[00:14:10.800 --> 00:14:12.800]  所以態度很重要
[00:14:12.800 --> 00:14:14.800]  瑪麗亞她自己
[00:14:14.800 --> 00:14:18.000]  懷抱著正面積極的態度去面對
[00:14:18.000 --> 00:14:20.200]  皆因見機
[00:14:20.200 --> 00:14:22.800]  她在對上帝的說話
[00:14:22.800 --> 00:14:25.400]  對神的信心當中
[00:14:25.400 --> 00:14:26.800]  必定會應驗
[00:14:26.800 --> 00:14:28.200]  所以她被稱為
[00:14:28.200 --> 00:14:30.800]  相信的女子
[00:14:30.800 --> 00:14:33.600]  面對著今天這個困境艱難
[00:14:33.600 --> 00:14:38.200]  我自己真的不是太過負面
[00:14:38.200 --> 00:14:40.000]  太過淡 太過灰
[00:14:40.000 --> 00:14:43.600]  我自己深信只是時間的關係
[00:14:43.600 --> 00:14:45.800]  遲早必定會好
[00:14:45.800 --> 00:14:47.600]  就好像說
[00:14:47.600 --> 00:14:51.600]  可能疫苗出現的時候
[00:14:51.600 --> 00:14:53.600]  或者是一些抗疫的措施
[00:14:53.600 --> 00:14:56.600]  已經準備好的時候
[00:14:56.600 --> 00:14:58.000]  只是時間的關係
[00:14:58.000 --> 00:15:02.000]  總是會好起來
[00:15:02.000 --> 00:15:05.000]  很多人在家裡這段日子
[00:15:05.000 --> 00:15:06.600]  很多的磨擦
[00:15:06.600 --> 00:15:08.800]  我自己很感謝神
[00:15:08.800 --> 00:15:12.000]  多了時間和家人的相處
[00:15:12.000 --> 00:15:13.800]  我自己好好把握時間
[00:15:13.800 --> 00:15:16.800]  因為有機會在家工作
[00:15:16.800 --> 00:15:22.400]  也少了搭車交通的時間
[00:15:22.400 --> 00:15:25.800]  我就把握早點做好所有的內務
[00:15:25.800 --> 00:15:29.400]  每晚和家人有家庭崇拜
[00:15:29.400 --> 00:15:32.800]  每晚選一首詩歌一起唱
[00:15:32.800 --> 00:15:34.600]  很開心
[00:15:34.600 --> 00:15:37.400]  家人很少會一起唱歌
[00:15:37.400 --> 00:15:38.800]  很期待
[00:15:38.800 --> 00:15:43.200]  完了之後我們一起分享一些聖經
[00:15:43.200 --> 00:15:46.000]  分享兩節金句
[00:15:46.000 --> 00:15:48.400]  然後我們一起分享一下
[00:15:48.400 --> 00:15:50.400]  自己雖然觸不出戶
[00:15:50.400 --> 00:15:53.400]  但自己所擔心所困擾
[00:15:53.400 --> 00:15:56.000]  為自己 為家人
[00:15:56.000 --> 00:15:58.400]  為很久沒見的朋友
[00:15:58.400 --> 00:16:02.200]  為香港 為世界去禱告
[00:16:02.200 --> 00:16:04.200]  簡單的一首詩歌
[00:16:04.200 --> 00:16:06.200]  一節金句
[00:16:06.200 --> 00:16:08.400]  一個禱告
[00:16:08.400 --> 00:16:11.800]  以致能夠讓自己在當中
[00:16:11.800 --> 00:16:14.800]  有更多時間的提醒
[00:16:14.800 --> 00:16:17.200]  很感恩有這個時間
[00:16:17.200 --> 00:16:19.200]  雖然在艱難當中
[00:16:19.200 --> 00:16:21.600]  但看到上帝的大令
[00:16:21.600 --> 00:16:24.800]  教會也在這段時間多了關心
[00:16:24.800 --> 00:16:28.400]  在我們附近一些有需要的街坊
[00:16:28.400 --> 00:16:30.000]  給他們有口罩
[00:16:30.000 --> 00:16:32.400]  給他們有防疫包
[00:16:32.400 --> 00:16:35.600]  我們最近也有空間
[00:16:35.600 --> 00:16:39.000]  可以招待一些中午吃飯
[00:16:39.000 --> 00:16:42.000]  沒地方吃飯的朋友來到我們當中
[00:16:42.000 --> 00:16:45.600]  讓我們能夠彼此關顧
[00:16:45.600 --> 00:16:48.800]  不是大家在困境當中很灰
[00:16:48.800 --> 00:16:50.600]  而是看到當中
[00:16:50.600 --> 00:16:53.200]  上帝給我們很多的恩典
[00:16:53.200 --> 00:16:57.000]  我們甚至把口罩寄到國外
[00:16:57.000 --> 00:16:58.800]  很多不同的關愛使者
[00:16:58.800 --> 00:17:00.000]  他們有需要的
[00:17:00.000 --> 00:17:04.800]  我們同樣可以彼此關心 關慰
[00:17:04.800 --> 00:17:07.400]  弟兄姊妹 你呢?
[00:17:07.400 --> 00:17:09.200]  其實你也可以
[00:17:09.200 --> 00:17:12.000]  嘗試敏感些看看你周圍
[00:17:12.000 --> 00:17:14.600]  有需要的人
[00:17:14.600 --> 00:17:18.200]  給他一份正向正面積極的態度
[00:17:18.200 --> 00:17:21.000]  以致能夠在困境艱難當中
[00:17:21.000 --> 00:17:24.400]  給予彼此鼓勵
[00:17:24.400 --> 00:17:26.800]  瑪利亞當她聽到伊麗莎白的話之後
[00:17:26.800 --> 00:17:28.800]  就說出這份尊主頌
[00:17:28.800 --> 00:17:31.600]  這兩句話我猜大家可能會背
[00:17:31.600 --> 00:17:33.600]  弟兄姊妹 雖然我看不到你在家
[00:17:33.600 --> 00:17:35.600]  如果可以的話 你也一起背
[00:17:35.600 --> 00:17:39.400]  在第46和47節這兩句話
[00:17:39.400 --> 00:17:41.000]  我心尊主為大
[00:17:41.000 --> 00:17:45.400]  我靈以神 我的救主為樂
[00:17:45.400 --> 00:17:47.000]  我心尊主為大
[00:17:47.000 --> 00:17:50.600]  我靈以神 我的救主為樂
[00:17:50.600 --> 00:17:52.800]  我靈 我心 我靈
[00:17:52.800 --> 00:17:57.000]  就是我生命裡面全然的投入
[00:17:57.000 --> 00:17:59.200]  尊主為大 以神為樂
[00:17:59.200 --> 00:18:02.200]  一個這麼卑微的侍女
[00:18:02.200 --> 00:18:05.400]  她為什麼這樣說
[00:18:05.400 --> 00:18:10.600]  嘉欣她看到上帝是行大事的
[00:18:10.600 --> 00:18:13.200]  她自己是多麼的卑微
[00:18:13.200 --> 00:18:16.400]  嘉欣看到自己在這個悲情當中
[00:18:16.400 --> 00:18:22.200]  她看到上帝的大能
[00:18:22.200 --> 00:18:26.800]  她看到上帝是喜樂的源頭
[00:18:26.800 --> 00:18:30.000]  瑪利亞她這份謙卑
[00:18:30.000 --> 00:18:32.400]  在上帝面前的卑微
[00:18:32.400 --> 00:18:35.400]  叫從今以後萬代都要稱她為有福
[00:18:35.400 --> 00:18:37.400]  這個福不單是她相信
[00:18:37.400 --> 00:18:42.600]  更加是舉凡同樣願意在上帝面前謙卑的人
[00:18:42.600 --> 00:18:45.200]  同樣都可以領受到這個福氣
[00:18:45.200 --> 00:18:47.400]  你說多麼感動
[00:18:47.400 --> 00:18:50.200]  因為有權能的做了大事
[00:18:50.200 --> 00:18:54.600]  她的憐憫敬畏她的人直到世世代代
[00:18:54.600 --> 00:18:56.800]  主耶穌的降生
[00:18:56.800 --> 00:19:00.400]  拯救百姓成就這個救贖的大事
[00:19:00.400 --> 00:19:01.400]  祂升天
[00:19:01.400 --> 00:19:04.800]  一班門徒到處去傳揚福音
[00:19:04.800 --> 00:19:08.400]  使萬民都能夠得到這個福氣
[00:19:08.400 --> 00:19:11.400]  地上萬族都得福
[00:19:11.400 --> 00:19:15.000]  這是一個多麼偉大的訊息
[00:19:15.000 --> 00:19:17.600]  瑪利亞她是這樣的謙卑
[00:19:17.600 --> 00:19:20.600]  以至上帝使用她
[00:19:20.600 --> 00:19:23.800]  在困境當中她面對艱難的時候
[00:19:23.800 --> 00:19:26.600]  她願意在神面前謙卑
[00:19:26.600 --> 00:19:30.200]  讓神做大事
[00:19:30.200 --> 00:19:34.600]  謙卑就是不要把自己當成神
[00:19:34.600 --> 00:19:38.800]  今日其實跟大家講謙卑
[00:19:38.800 --> 00:19:40.800]  不容易的
[00:19:40.800 --> 00:19:47.400]  科技發達確實幫人在生活上有很多益處幫忙
[00:19:47.400 --> 00:19:50.200]  透過科技人人都變得厲害
[00:19:50.200 --> 00:19:53.600]  彷彿全世界都在自己的手上
[00:19:53.600 --> 00:19:58.000]  但人的內心還有沒有謙卑
[00:19:58.000 --> 00:20:03.600]  還有沒有那份願意在上帝面前謙卑的情操
[00:20:03.600 --> 00:20:08.600]  我嘗試自己走上網查「謙卑」這兩個字
[00:20:08.600 --> 00:20:14.000]  結果我查出來的網頁大部份都是和基督教有關
[00:20:14.000 --> 00:20:20.600]  彷彿今日只是在教會當中才會講或教謙卑
[00:20:20.600 --> 00:20:22.000]  所以弟兄姊妹
[00:20:22.000 --> 00:20:23.400]  鼓勵你
[00:20:23.400 --> 00:20:27.800]  如果信徒都放下這麼重要這麼寶貴的品格之後
[00:20:27.800 --> 00:20:33.000]  可能過多一段時間世上已經沒有人再提謙卑
[00:20:33.000 --> 00:20:36.000]  謙卑有沒有用呢
[00:20:36.000 --> 00:20:41.400]  主耶穌自己說:我心裡柔和謙卑你們當賦我的厄學我的樣式
[00:20:41.400 --> 00:20:44.800]  以至你心裡能夠享受這份安息
[00:20:44.800 --> 00:20:46.600]  原來是有用的
[00:20:46.600 --> 00:20:48.800]  當你心亂如麻的時候
[00:20:48.800 --> 00:20:51.800]  你願意回到上帝那裡學他的樣式
[00:20:51.800 --> 00:20:55.400]  你心裡必得享安息
[00:20:55.400 --> 00:20:57.800]  原來是很重要的
[00:20:57.800 --> 00:21:02.600]  主耶穌自己道成肉身取了奴僕的形象
[00:21:02.600 --> 00:21:07.400]  謙卑自己全心信服 以至於死 且死在十字架
[00:21:07.400 --> 00:21:10.400]  他為門徒洗腳
[00:21:10.400 --> 00:21:14.600]  他為得罪他的人釘十字架
[00:21:14.600 --> 00:21:17.000]  他謙卑在神面前
[00:21:17.000 --> 00:21:20.200]  以至能夠成就大事
[00:21:20.200 --> 00:21:22.400]  謙卑不是一個單一的性格
