
[00:00:00.000 --> 00:00:02.000]  我曾經說過
[00:06:56.000 --> 00:07:00.000]  奧秘在大巴比倫
[00:07:00.000 --> 00:07:03.000]  大巴比倫到底是什麼呢
[00:07:03.000 --> 00:07:11.000]  有很多人說大巴比倫就是天主教
[00:07:11.000 --> 00:07:15.000]  我相信這些是令人啼笑皆非
[00:07:15.000 --> 00:07:20.000]  因為天主教是絕對沒有辦法應驗到
[00:07:20.000 --> 00:07:22.000]  聖經裏面所說的這些預言
[00:07:22.000 --> 00:07:26.000]  另外有些人說大巴比倫就是羅馬帝國
[00:07:26.000 --> 00:07:31.000]  而羅馬帝國也從來沒有應驗過這些預言
[00:07:31.000 --> 00:07:36.000]  然後有人說大巴比倫其實就是歐洲
[00:07:36.000 --> 00:07:41.000]  那麼歐洲應驗這些預言呢
[00:07:41.000 --> 00:07:43.000]  歐洲有份
[00:07:43.000 --> 00:07:46.000]  一會兒我會和大家分辨和分享
[00:07:46.000 --> 00:07:52.000]  他有份是什麼呢 就是這個女人騎在他上面
[00:07:52.000 --> 00:07:54.000]  騎在他上面是什麼呢
[00:07:54.000 --> 00:07:57.000]  這個叫七頭十角獸
[00:07:57.000 --> 00:08:01.000]  七頭十角獸 七個頭就是七座山
[00:08:01.000 --> 00:08:09.000]  我下一講就會詳細和大家分享這個歐洲的演變情形
[00:08:09.000 --> 00:08:17.000]  今天首先給大家看看大巴比倫一定會大難不死
[00:08:17.000 --> 00:08:23.000]  2600多年前耶利米蘇的五十至五十一章
[00:08:23.000 --> 00:08:28.000]  是非常清楚來預言巴比倫的命運
[00:08:28.000 --> 00:08:32.000]  當時的巴比倫是一個帝國 是一個大城
[00:08:32.000 --> 00:08:38.000]  另一方面也是一個雄霸半邊地球的一個大帝國
[00:08:38.000 --> 00:08:44.000]  這個帝國在2600多年前聖經已經預言
[00:08:44.000 --> 00:08:46.000]  預言到什麼呢
[00:08:46.000 --> 00:08:50.000]  我們一起去看一看今天的
[00:08:50.000 --> 00:08:56.000]  巴比倫蘇萊希耶和華手中的金杯
[00:08:56.000 --> 00:08:58.000]  耶利米蘇五十一章第七節
[00:08:58.000 --> 00:09:01.000]  而去到啟示錄十七章第四節
[00:09:01.000 --> 00:09:04.000]  他就告訴我們他是手拿金杯
[00:09:04.000 --> 00:09:06.000]  是完全一式一樣
[00:09:06.000 --> 00:09:08.000]  我給大家看看
[00:09:08.000 --> 00:09:14.000]  你就會發覺到原來兩者完全不謀而合
[00:09:14.000 --> 00:09:16.000]  完全一樣的預言
[00:09:16.000 --> 00:09:18.000]  在同一個地方講出來
[00:09:18.000 --> 00:09:23.000]  第二 耶利米蘇五十一章十三節說他是住在中水之上
[00:09:23.000 --> 00:09:28.000]  然後啟示錄十七章第一節又說他坐在中水之上
[00:09:28.000 --> 00:09:33.000]  耶利米蘇五十一章第七節說萬國渴了他的詛咒癲狂
[00:09:33.000 --> 00:09:37.000]  然後啟示錄十七章第二 十八章第三就說
[00:09:37.000 --> 00:09:41.000]  住在地上的人喝醉他淫亂的酒
[00:09:41.000 --> 00:09:47.000]  耶利米蘇五十章第一節就稱這個主角是巴比倫
[00:09:47.000 --> 00:09:51.000]  而啟示錄十七章第五節 十八章第十節
[00:09:51.000 --> 00:09:57.000]  也一而再再而三告訴我們他的名字叫巴比倫
[00:09:57.000 --> 00:10:01.000]  另外 耶利米蘇五十一章第八節
[00:10:01.000 --> 00:10:07.000]  告訴我們巴比倫是忽然傾覆毀壞
[00:10:07.000 --> 00:10:09.000]  然後到啟示錄十八章第八節
[00:10:09.000 --> 00:10:14.000]  是一天之內他的災殃要一切的來到
[00:10:14.000 --> 00:10:16.000]  是一切的來得出現
[00:10:16.000 --> 00:10:19.000]  然後五十一章三十節
[00:10:19.000 --> 00:10:25.000]  耶利米蘇巴比倫的住處有火燃起
[00:10:25.000 --> 00:10:27.000]  然後啟示錄十八章第八節
[00:10:27.000 --> 00:10:30.000]  又告訴我們他是被火燒盡
[00:10:30.000 --> 00:10:37.000]  巴比倫按著耶利米蘇五十章三十九節記載
[00:10:37.000 --> 00:10:41.000]  他將來毀滅之後是永無人煙
[00:10:41.000 --> 00:10:43.000]  世世代代沒有人居住
[00:10:43.000 --> 00:10:48.000]  但是啟示錄十八章二十一節同樣都是這樣預言
[00:10:48.000 --> 00:10:53.000]  他決不能再見
[00:10:53.000 --> 00:10:56.000]  然後耶利米蘇五十章二十九節
[00:10:56.000 --> 00:11:01.000]  照著他所做的報應他,他怎樣待人,人家也要怎樣待他
[00:11:01.000 --> 00:11:05.000]  啟示錄十八章大六節完全一式一樣
[00:11:05.000 --> 00:11:10.000]  就是告訴我們他怎樣待人家,人家就怎樣來對待他
[00:11:10.000 --> 00:11:14.000]  耶利米蘇五十一章六十三到六十四節
[00:11:14.000 --> 00:11:19.000]  他就好像一塊石頭一樣被人扔在幼法拉底河
[00:11:19.000 --> 00:11:24.000]  巴比倫是必這樣沉下去不再興起
[00:11:24.000 --> 00:11:29.000]  他按照啟示錄十八章二十一到二十二節
[00:11:29.000 --> 00:11:33.000]  就說天使舉起一塊石頭扔在河裡
[00:11:33.000 --> 00:11:38.000]  然後就說巴比倫就好像這樣以後再不能見到他
[00:11:38.000 --> 00:11:42.000]  耶利米蘇五十一章六十四到四十五節
[00:11:42.000 --> 00:11:46.000]  就說我們要從巴比倫出去
[00:11:46.000 --> 00:11:50.000]  割舊自己的性命去躲避耶和華的烈路
[00:11:50.000 --> 00:11:54.000]  我們是指一班神的選民
[00:11:54.000 --> 00:11:59.000]  要從巴比倫的地方離開了要走出去
[00:11:59.000 --> 00:12:02.000]  然後啟示錄十八章第四節
[00:12:02.000 --> 00:12:08.000]  你們要從那個地方出來免得與他一同受罪
[00:12:08.000 --> 00:12:11.000]  受他所受的災殃
[00:12:11.000 --> 00:12:13.000]  我相信這些預言的本身
[00:12:13.000 --> 00:12:18.000]  我們讀神學的時候是沒有人會相信的
[00:12:18.000 --> 00:12:22.000]  神的選民怎會去回教的國家呢?
[00:12:22.000 --> 00:12:26.000]  神的選民怎會去大巴比倫呢?
[00:12:26.000 --> 00:12:30.000]  以色列人怎可能去巴比倫呢?
[00:12:30.000 --> 00:12:35.000]  但是按照啟示錄的記載
[00:12:35.000 --> 00:12:38.000]  原來是絕對有可能
[00:12:38.000 --> 00:12:41.000]  一會兒我會詳細分享
[00:12:41.000 --> 00:12:51.000]  因為巴比倫將要興起成為富甲一方的強國
[00:12:51.000 --> 00:12:53.000]  他富到一個什麼地步呢?
[00:12:53.000 --> 00:12:57.000]  一會兒我會詳細一一跟大家分享
[00:12:57.000 --> 00:12:59.000]  其中有一樣東西
[00:12:59.000 --> 00:13:03.000]  就是入口的除了最好的食物
[00:13:03.000 --> 00:13:13.000]  醫療、木料、銅鐵、首飾、鑽石、車、肉各方面的東西之外
[00:13:13.000 --> 00:13:15.000]  還有一樣東西
[00:13:15.000 --> 00:13:19.000]  入口的是人口
[00:13:19.000 --> 00:13:21.000]  是努力的人口
[00:13:21.000 --> 00:13:23.000]  換句話來說
[00:13:23.000 --> 00:13:31.000]  將來是非常多的人從各國進到大巴比倫去替他打工
[00:13:31.000 --> 00:13:33.000]  你信不信呢?
[00:13:33.000 --> 00:13:40.000]  有港傭、中傭、美傭、蘇傭、非傭、印傭
[00:13:40.000 --> 00:13:43.000]  都要去到那個地方去替他打工
[00:13:43.000 --> 00:13:45.000]  一會兒我會繼續跟大家講
[00:13:45.000 --> 00:13:48.000]  然後是米宣五一一章四十八節
[00:13:48.000 --> 00:13:51.000]  當見到巴比倫的遭遇之後
[00:13:51.000 --> 00:13:55.000]  天地和其中所有的都要因為他歡呼
[00:13:55.000 --> 00:13:57.000]  然後啟示錄十八章二十
[00:13:57.000 --> 00:14:01.000]  眾聖徒和仕徒眾仙之
[00:14:01.000 --> 00:14:06.000]  他們都因為他而為他來歡呼
[00:14:06.000 --> 00:14:07.000]  原因是什麼呢?
[00:14:07.000 --> 00:14:10.000]  因為神實在伸了他們的冤
[00:14:10.000 --> 00:14:12.000]  各位親愛的弟兄姊妹
[00:14:12.000 --> 00:14:14.000]  我們看到這些聖經的時候
[00:14:14.000 --> 00:14:16.000]  讓我們看得見
[00:14:16.000 --> 00:14:21.000]  大巴比倫十年前
[00:14:21.000 --> 00:14:25.000]  當美軍掩眼不及迅雷
[00:14:25.000 --> 00:14:27.000]  一個這樣的手法
[00:14:27.000 --> 00:14:31.000]  很快一個月內已經直逼他們的首都
[00:14:31.000 --> 00:14:34.000]  一下子就將整個軍隊
[00:14:34.000 --> 00:14:36.000]  幾百萬的軍隊來打敗
[00:14:36.000 --> 00:14:40.000]  很多人就說伊拉克經過這一場仗
[00:14:40.000 --> 00:14:43.000]  以後都不用想會興起了
[00:14:43.000 --> 00:14:47.000]  我不知道大家那時候看新聞會不會看得到
[00:14:47.000 --> 00:14:49.000]  因為整個國家就在燒
[00:14:49.000 --> 00:14:51.000]  整個國家爛融融
[00:14:51.000 --> 00:14:54.000]  另一方面死的人非常多
[00:14:54.000 --> 00:14:59.000]  然後伊拉克的重建好像非常緩慢
[00:14:59.000 --> 00:15:01.000]  兩個派別
[00:15:01.000 --> 00:15:03.000]  迅雷和另一個派別
[00:15:03.000 --> 00:15:05.000]  互相你打我,我打你
[00:15:05.000 --> 00:15:07.000]  而帶來的一個結果
[00:15:07.000 --> 00:15:10.000]  就是很多人對他都不看得起
[00:15:10.000 --> 00:15:16.000]  美軍逐步逐步要撤出
[00:15:16.000 --> 00:15:19.000]  有很多人更加看不起
[00:15:19.000 --> 00:15:22.000]  這個伊拉克或者叫大巴比倫
[00:15:22.000 --> 00:15:25.000]  兩河流域的這個大帝國
[00:15:25.000 --> 00:15:28.000]  他很難再復興
[00:15:28.000 --> 00:15:30.000]  所以有很多人就以為
[00:15:30.000 --> 00:15:32.000]  耶利米斯五十至六十章
[00:15:32.000 --> 00:15:35.000]  然後啟示錄的十七到十八章
[00:15:35.000 --> 00:15:37.000]  這個預言已經應驗了
[00:15:37.000 --> 00:15:40.000]  而實際上這個預言
[00:15:40.000 --> 00:15:44.000]  我一早就說絕對沒有應驗過
[00:15:44.000 --> 00:15:46.000]  原因在哪裏呢
[00:15:46.000 --> 00:15:49.000]  因為聖經裏面所講到這一大堆的東西
[00:15:49.000 --> 00:15:51.000]  從來沒有發生過
[00:15:51.000 --> 00:15:53.000]  從未發生過的事情
[00:15:53.000 --> 00:15:56.000]  包括到有哪方面呢
[00:15:56.000 --> 00:16:00.000]  包括到聖經裏面所講到
[00:16:00.000 --> 00:16:05.000]  巴比倫是忽然顛覆毀壞
[00:16:05.000 --> 00:16:11.000]  但我們看回十年前的戰爭不是忽然的
[00:16:11.000 --> 00:16:15.000]  按照波斯灣攻入巴比倫的記載
[00:16:15.000 --> 00:16:17.000]  巴比倫不是忽然顛覆
[00:16:17.000 --> 00:16:22.000]  按照盟軍的攻打也不是忽然
[00:16:22.000 --> 00:16:23.000]  另一方面
[00:16:23.000 --> 00:16:29.000]  聖經裏面記載到地會荒涼無人居住
[00:16:29.000 --> 00:16:30.000]  到現在為止
[00:16:30.000 --> 00:16:32.000]  伊拉克非常多人居住
[00:16:32.000 --> 00:16:35.000]  甚至巴比倫大城的舊址
[00:16:35.000 --> 00:16:37.000]  仍然有一條村
[00:16:37.000 --> 00:16:41.000]  不是一塊石頭不留在第二塊石頭上面
[00:16:41.000 --> 00:16:43.000]  另一方面
[00:16:43.000 --> 00:16:46.000]  耶利米斯五十一章
[00:16:46.000 --> 00:16:49.000]  人必不從你那裡取石頭為房角石
[00:16:49.000 --> 00:16:51.000]  也不取石頭為根基
[00:16:51.000 --> 00:16:53.000]  你必永遠荒涼
[00:16:53.000 --> 00:16:55.000]  但事實上
[00:16:55.000 --> 00:16:58.000]  巴比倫這個舊城到現在為止
[00:16:58.000 --> 00:17:03.000]  仍然繼續不斷地有人在那個地方
[00:17:03.000 --> 00:17:06.000]  來去掘那些大石
[00:17:06.000 --> 00:17:10.000]  但是有很多在那個附近來重建
[00:17:10.000 --> 00:17:13.000]  不是離開那個地方而是重建
[00:17:13.000 --> 00:17:16.000]  在1989年
[00:17:16.000 --> 00:17:20.000]  有人發現在巴比倫的舊址
[00:17:20.000 --> 00:17:24.000]  出現了兩個非常大的巨柱
[00:17:24.000 --> 00:17:27.000]  準備重建他們的城
[00:17:27.000 --> 00:17:33.000]  這兩個巨柱上面雕刻了兩個人的相
[00:17:33.000 --> 00:17:37.000]  其中一個現在已經被人塗抹了
[00:17:37.000 --> 00:17:41.000]  另外一個就是尼布甲尼薩的相
[00:17:41.000 --> 00:17:45.000]  還有一個在1978年曾經雕刻了上去的
[00:17:45.000 --> 00:17:48.000]  就是侯賽因的相
[00:17:48.000 --> 00:17:50.000]  但是侯賽因倒台之後
[00:17:50.000 --> 00:17:53.000]  現在就被人塗抹了
[00:17:53.000 --> 00:17:55.000]  空了一邊
[00:17:55.000 --> 00:17:58.000]  有人說遲早你會看得見
[00:17:58.000 --> 00:18:02.000]  這個地方將會出現一個獨裁者
[00:18:02.000 --> 00:18:06.000]  而他的相將會雕刻在上面
[00:18:06.000 --> 00:18:07.000]  另一方面
[00:18:07.000 --> 00:18:09.000]  聖經裡面提及
[00:18:09.000 --> 00:18:13.000]  以色列人和猶太人要一起的同來
[00:18:13.000 --> 00:18:15.000]  怎麼可能呢?
[00:18:15.000 --> 00:18:17.000]  怎麼可能以色列人和猶太人
[00:18:17.000 --> 00:18:19.000]  要去到那個地方呢?
[00:18:19.000 --> 00:18:21.000]  我現在就開估
[00:18:21.000 --> 00:18:23.000]  給大家看看
[00:18:23.000 --> 00:18:25.000]  原來巴比倫
[00:18:25.000 --> 00:18:28.000]  經過十年之後
[00:18:28.000 --> 00:18:31.000]  你信也好,不信也好
[00:18:31.000 --> 00:18:33.000]  他會復興
[00:18:33.000 --> 00:18:36.000]  這個復興會復興成怎樣呢?
[00:18:36.000 --> 00:18:40.000]  大巴比倫必有後福
[00:18:40.000 --> 00:18:42.000]  大難不死
[00:18:42.000 --> 00:18:45.000]  十年前那場仗不是令他死亡
[00:18:45.000 --> 00:18:49.000]  而是令他真真正正可以重生
[00:18:49.000 --> 00:18:51.000]  重新有一個盼望
[00:18:51.000 --> 00:18:55.000]  就是成立他們以前的大帝國那種模樣
[00:18:55.000 --> 00:18:57.000]  然後大難不死
[00:18:57.000 --> 00:18:59.000]  他就一定有後福
[00:18:59.000 --> 00:19:01.000]  這個福,福成怎樣呢?
[00:19:01.000 --> 00:19:02.000]  首先第一
[00:19:02.000 --> 00:19:05.000]  將來各國都會買他怕
[00:19:05.000 --> 00:19:07.000]  無可匹比
[00:19:07.000 --> 00:19:08.000]  換句話來說
[00:19:08.000 --> 00:19:12.000]  將來各國都很怕得罪他
[00:19:12.000 --> 00:19:14.000]  我想問一問
[00:19:14.000 --> 00:19:16.000]  現在有沒有一個國家
[00:19:16.000 --> 00:19:20.000]  肯定會得罪他呢?
[00:19:20.000 --> 00:19:23.000]  有沒有啊?
[00:19:23.000 --> 00:19:25.000]  有很多人說美國吧
[00:19:25.000 --> 00:19:26.000]  我告訴你
[00:19:26.000 --> 00:19:28.000]  美國是絕對沒有人怕
[00:19:28.000 --> 00:19:31.000]  越來越多人
[00:19:31.000 --> 00:19:34.000]  可以告訴大家
[00:19:34.000 --> 00:19:37.000]  這麼多個國家
[00:19:37.000 --> 00:19:40.000]  領事館、大使館被人炸得最多的
[00:19:40.000 --> 00:19:44.000]  是哪個國家?
[00:19:44.000 --> 00:19:45.000]  美國
[00:19:45.000 --> 00:19:50.000]  你看看中國大使館什麼時候會被人炸的
[00:19:50.000 --> 00:19:51.000]  領事館
[00:19:51.000 --> 00:19:55.000]  甚至美國人開的
[00:19:55.000 --> 00:19:56.000]  麥當勞也好
[00:19:56.000 --> 00:19:57.000]  星巴克也好
[00:19:57.000 --> 00:19:58.000]  什麼都好
[00:19:58.000 --> 00:20:00.000]  是最高危的地方
[00:20:00.000 --> 00:20:02.000]  是隨時被人炸
[00:20:02.000 --> 00:20:04.000]  沒有人買他怕
[00:20:04.000 --> 00:20:05.000]  但是將來
[00:20:05.000 --> 00:20:07.000]  地上的君王
[00:20:07.000 --> 00:20:10.000]  按照啟示的十七章一到三節
[00:20:10.000 --> 00:20:12.000]  住在地上的人
[00:20:12.000 --> 00:20:14.000]  都怕了他
[00:20:14.000 --> 00:20:16.000]  怕得罪他
[00:20:16.000 --> 00:20:18.000]  然後一起同流合污
[00:20:18.000 --> 00:20:21.000]  他叫他們做什麼就做什麼
[00:20:21.000 --> 00:20:22.000]  另外
[00:20:22.000 --> 00:20:25.000]  甚至連那個七頭十角獸
[00:20:25.000 --> 00:20:26.000]  這個是什麼呢?
[00:20:26.000 --> 00:20:28.000]  就是迪基督
[00:20:28.000 --> 00:20:29.000]  七個頭
[00:20:29.000 --> 00:20:31.000]  是指七座山
[00:20:31.000 --> 00:20:32.000]  十個角
[00:20:32.000 --> 00:20:35.000]  是指十個國家
[00:20:35.000 --> 00:20:37.000]  聖經告訴我們
[00:20:37.000 --> 00:20:38.000]  這七座山
[00:20:38.000 --> 00:20:41.000]  所代表的地域
[00:20:41.000 --> 00:20:45.000]  然後由十個國家再一次聯合在一起
[00:20:45.000 --> 00:20:47.000]  這個大帝國
[00:20:47.000 --> 00:20:50.000]  將來都會被他騎在上面
[00:20:50.000 --> 00:20:52.000]  就是說任他掐
[00:20:52.000 --> 00:20:53.000]  任他指
[00:20:53.000 --> 00:20:55.000]  任他洗
[00:20:55.000 --> 00:20:58.000]  我們覺得很奇怪
[00:20:58.000 --> 00:20:59.000]  如果七頭十角
[00:20:59.000 --> 00:21:02.000]  是指羅馬帝國的復興
[00:21:02.000 --> 00:21:04.000]  是歐洲的強國
[00:21:04.000 --> 00:21:07.000]  為什麼都要被他掐住呢?
[00:21:07.000 --> 00:21:10.000]  為什麼要受到他限制呢?
[00:21:10.000 --> 00:21:12.000]  60年前
[00:21:12.000 --> 00:21:14.000]  沒有人會相信
[00:21:14.000 --> 00:21:16.000]  60年後的今天
[00:21:16.000 --> 00:21:17.000]  所有人都會相信
[00:21:17.000 --> 00:21:21.000]  他主要靠什麼來控制其他的國家
[00:21:21.000 --> 00:21:23.000]  是石油
[00:21:23.000 --> 00:21:25.000]  美國
[00:21:25.000 --> 00:21:27.000]  已經
[00:21:27.000 --> 00:21:29.000]  越來越多的
[00:21:29.000 --> 00:21:32.000]  經濟學家預測
[00:21:32.000 --> 00:21:34.000]  接下來十年
[00:21:34.000 --> 00:21:36.000]  打後的日子
[00:21:36.000 --> 00:21:39.000]  不再是沙特阿拉伯
[00:21:39.000 --> 00:21:42.000]  成為最大的產油國
[00:21:42.000 --> 00:21:44.000]  本來沙特阿拉伯
[00:21:44.000 --> 00:21:48.000]  是佔全球的含油或儲油量
[00:21:48.000 --> 00:21:50.000]  25%
[00:21:50.000 --> 00:21:53.000]  但是自從兩次波斯灣戰爭之後
[00:21:53.000 --> 00:21:55.000]  伊拉克的石油
[00:21:55.000 --> 00:21:57.000]  就按兵不動
[00:21:57.000 --> 00:21:59.000]  因為不准太多人開採
[00:21:59.000 --> 00:22:01.000]  也沒有人敢去開採
[00:22:01.000 --> 00:22:03.000]  因為要打仗
[00:22:03.000 --> 00:22:05.000]  但是沙特
[00:22:05.000 --> 00:22:07.000]  科威特
[00:22:07.000 --> 00:22:09.000]  其他地方的石油
[00:22:09.000 --> 00:22:11.000]  就源源不絕
[00:22:11.000 --> 00:22:14.000]  輸出賣給各國
[00:22:14.000 --> 00:22:18.000]  伊拉克本來佔的含油量
[00:22:18.000 --> 00:22:20.000]  他的儲油量
[00:22:20.000 --> 00:22:22.000]  是全球的20%
[00:22:22.000 --> 00:22:25.000]  但是經過這二十多年的時間
