
[00:00:00.000 --> 00:00:02.000]  我們低頭做禱告
[00:06:45.000 --> 00:06:46.000]  有時候我都覺得
[00:06:46.000 --> 00:06:51.000]  我們的受浸都不夠隆重
[00:06:51.000 --> 00:06:52.000]  其實我們應該受浸
[00:06:52.000 --> 00:06:54.000]  而且應該搞得隆重一點
[00:06:54.000 --> 00:06:58.000]  有人受浸應該要言開十八節才對
[00:06:58.000 --> 00:07:02.000]  是一個很深刻的經驗
[00:07:02.000 --> 00:07:03.000]  保羅就會說
[00:07:03.000 --> 00:07:09.000]  叫信徒想想受浸的人生這麼深刻的經驗
[00:07:09.000 --> 00:07:11.000]  當然我們不知道
[00:07:11.000 --> 00:07:15.000]  保羅那一代的信徒
[00:07:15.000 --> 00:07:17.000]  其實浸禮是怎麼做
[00:07:17.000 --> 00:07:19.000]  其實我們都不太清楚
[00:07:19.000 --> 00:07:21.000]  不過我們在浸信會
[00:07:21.000 --> 00:07:22.000]  我們的禮儀
[00:07:22.000 --> 00:07:25.000]  就很自然表達到保羅的信息
[00:07:25.000 --> 00:07:28.000]  當我們浸信會浸禮的時候
[00:07:28.000 --> 00:07:30.000]  除非你身體不可以
[00:07:30.000 --> 00:07:31.000]  一般的人
[00:07:31.000 --> 00:07:34.000]  我們都會在水中浸你下水
[00:07:34.000 --> 00:07:35.000]  你記得
[00:07:35.000 --> 00:07:37.000]  如果是吳牧還是馮牧
[00:07:37.000 --> 00:07:38.000]  誰浸你的時候
[00:07:38.000 --> 00:07:39.000]  他浸你的時候
[00:07:39.000 --> 00:07:41.000]  一定要按你下水
[00:07:41.000 --> 00:07:42.000]  你的頭不下水
[00:07:42.000 --> 00:07:44.000]  都要按到你下水
[00:07:44.000 --> 00:07:46.000]  然後再把你拉上來
[00:07:46.000 --> 00:07:48.000]  為什麼要按你下水
[00:07:48.000 --> 00:07:50.000]  要浸死你
[00:07:50.000 --> 00:07:52.000]  表示這個符號
[00:07:52.000 --> 00:07:54.000]  我們下水的時候
[00:07:54.000 --> 00:07:56.000]  其實已經死了
[00:07:56.000 --> 00:07:59.000]  腦窩已經死了
[00:07:59.000 --> 00:08:01.000]  所以上水的時候
[00:08:01.000 --> 00:08:04.000]  那個應該不再是舊的我
[00:08:04.000 --> 00:08:06.000]  是另一個新人
[00:08:06.000 --> 00:08:09.000]  一個屬於耶穌的新人
[00:08:09.000 --> 00:08:11.000]  所以保羅就說
[00:08:11.000 --> 00:08:13.000]  如果你還去問
[00:08:13.000 --> 00:08:15.000]  神不懲罰我
[00:08:15.000 --> 00:08:17.000]  那我就去犯多點罪
[00:08:17.000 --> 00:08:18.000]  為什麼不好
[00:08:18.000 --> 00:08:22.000]  表示你還處於一個腦窩的身份
[00:08:22.000 --> 00:08:27.000]  還不知道你的新身份是一個什麼人
[00:08:27.000 --> 00:08:30.000]  其實保羅說的情況
[00:08:30.000 --> 00:08:32.000]  這些誤解的基督徒
[00:08:32.000 --> 00:08:35.000]  其實有時候真實存在
[00:08:35.000 --> 00:08:39.000]  譬如他問你什麼叫信耶穌
[00:08:39.000 --> 00:08:42.000]  有些人可能了解信耶穌
[00:08:42.000 --> 00:08:45.000]  就是拿了簽證上天堂
[00:08:45.000 --> 00:08:51.000]  大家聽過三元報道法
[00:08:51.000 --> 00:08:53.000]  問一個問題
[00:08:53.000 --> 00:08:55.000]  將來你上到天堂
[00:08:55.000 --> 00:08:58.000]  人家守在門口問你
[00:08:58.000 --> 00:09:00.000]  為什麼要讓你進來
[00:09:00.000 --> 00:09:01.000]  你打開護照
[00:09:01.000 --> 00:09:03.000]  有了耶穌簽證
[00:09:03.000 --> 00:09:06.000]  就給你印進去
[00:09:06.000 --> 00:09:08.000]  如果這樣信耶穌
[00:09:08.000 --> 00:09:10.000]  我以前有個老師
[00:09:10.000 --> 00:09:11.000]  他不信基督教
[00:09:11.000 --> 00:09:15.000]  他的想法是最好什麼教都相信
[00:09:15.000 --> 00:09:16.000]  禮又浸了
[00:09:16.000 --> 00:09:18.000]  菩薩又繼續拜
[00:09:18.000 --> 00:09:19.000]  將來上到天堂
[00:09:19.000 --> 00:09:20.000]  誰守在門口
[00:09:20.000 --> 00:09:21.000]  一打開護照
[00:09:21.000 --> 00:09:23.000]  什麼印都有
[00:09:23.000 --> 00:09:24.000]  哪個簽證都有
[00:09:24.000 --> 00:09:26.000]  誰都可以進去
[00:09:26.000 --> 00:09:29.000]  所以如果你理解是簽證
[00:09:29.000 --> 00:09:32.000]  於是如果只是信耶穌
[00:09:32.000 --> 00:09:34.000]  為了拿簽證上天堂
[00:09:34.000 --> 00:09:37.000]  你就可能繼續想過地上的生活
[00:09:37.000 --> 00:09:41.000]  比喻就好像九七那時候
[00:09:41.000 --> 00:09:43.000]  在當年面對九七
[00:09:43.000 --> 00:09:45.000]  很多人害怕共產黨
[00:09:45.000 --> 00:09:48.000]  於是就買個保險
[00:09:48.000 --> 00:09:49.000]  什麼叫買個保險
[00:09:49.000 --> 00:09:51.000]  於是就拿了美國的綠卡
[00:09:51.000 --> 00:09:54.000]  或者拿了澳洲的居留權
[00:09:54.000 --> 00:09:56.000]  先拿了居留權
[00:09:56.000 --> 00:09:59.000]  不過又不喜歡在外國居住
[00:09:59.000 --> 00:10:01.000]  在外國居住不方便
[00:10:01.000 --> 00:10:02.000]  沒有人跟你打麻將
[00:10:02.000 --> 00:10:04.000]  又賺不到錢
[00:10:04.000 --> 00:10:07.000]  各樣東西都不方便
[00:10:07.000 --> 00:10:09.000]  所以居留權是拿了外國的
[00:10:09.000 --> 00:10:12.000]  但是人就繼續住在香港
[00:10:12.000 --> 00:10:15.000]  不過為了保留居留權
[00:10:15.000 --> 00:10:17.000]  所以就每半年一次
[00:10:17.000 --> 00:10:18.000]  飛回美國
[00:10:18.000 --> 00:10:19.000]  住一個月
[00:10:19.000 --> 00:10:23.000]  保留綠卡的權利
[00:10:23.000 --> 00:10:24.000]  可以這麼說
[00:10:24.000 --> 00:10:26.000]  於是就飛來飛去做太空人
[00:10:26.000 --> 00:10:27.000]  所以九七年後
[00:10:27.000 --> 00:10:31.000]  應該香港人祝福到航空公司是很好的
[00:10:31.000 --> 00:10:34.000]  這種太空人
[00:10:34.000 --> 00:10:38.000]  有時我們基督徒的心態都是這樣的
[00:10:38.000 --> 00:10:41.000]  我們又想要天堂簽證
[00:10:41.000 --> 00:10:44.000]  肯定我們死後歸宿在哪裡
[00:10:44.000 --> 00:10:46.000]  所以星期日的教會就要去
[00:10:46.000 --> 00:10:49.000]  不過去完星期日教會之後
[00:10:49.000 --> 00:10:51.000]  星期一回到公司
[00:10:51.000 --> 00:10:52.000]  道理歸道理
[00:10:52.000 --> 00:10:54.000]  現實歸現實
[00:10:54.000 --> 00:10:56.000]  世界上的道理
[00:10:56.000 --> 00:10:58.000]  世界上做事的方法
[00:10:58.000 --> 00:11:01.000]  你不這樣做是做不到人的
[00:11:01.000 --> 00:11:02.000]  你這麼好的人
[00:11:02.000 --> 00:11:03.000]  就會被你的上司欺負
[00:11:03.000 --> 00:11:04.000]  被你的下屬欺負
[00:11:04.000 --> 00:11:06.000]  所以你的猙獰的面孔
[00:11:06.000 --> 00:11:08.000]  就要星期一放上去
[00:11:08.000 --> 00:11:11.000]  星期日來到教會就除了這個猙獰面孔
[00:11:11.000 --> 00:11:13.000]  大兄姐好
[00:11:13.000 --> 00:11:14.000]  姐妹好
[00:11:14.000 --> 00:11:16.000]  很謙卑地向神宣告
[00:11:16.000 --> 00:11:17.000]  我真是壞了
[00:11:17.000 --> 00:11:19.000]  我又犯了一個星期的罪
[00:11:19.000 --> 00:11:21.000]  跟著向神禱告完之後
[00:11:21.000 --> 00:11:23.000]  星期一回去又再來過
[00:11:23.000 --> 00:11:27.000]  本來就說如果你是這樣的心態的話
[00:11:27.000 --> 00:11:30.000]  你都未明白什麼叫得到救恩
[00:11:30.000 --> 00:11:31.000]  保羅就會說
[00:11:31.000 --> 00:11:34.000]  其實你是不是真的得到救恩
[00:11:34.000 --> 00:11:37.000]  還是其實你自己在欺騙自己
[00:11:37.000 --> 00:11:38.000]  你以為拿了簽證
[00:11:38.000 --> 00:11:42.000]  原來那是假的簽證
[00:11:42.000 --> 00:11:44.000]  如果你真的明白
[00:11:44.000 --> 00:11:47.000]  什麼叫做主耶穌的救恩
[00:11:47.000 --> 00:11:51.000]  他就強調這是受洗歸入基督
[00:11:51.000 --> 00:11:54.000]  保羅繼續講這個比喻
[00:11:54.000 --> 00:11:57.000]  所以我們藉著洗禮歸入死
[00:11:57.000 --> 00:11:59.000]  與他一同的埋葬
[00:11:59.000 --> 00:12:02.000]  願是叫我們一舉一動有新的陽色
[00:12:02.000 --> 00:12:05.000]  將基督藉著賦的榮耀
[00:12:05.000 --> 00:12:07.000]  從死裡復活一樣
[00:12:07.000 --> 00:12:10.000]  我們若在他死的形狀上與他聯合
[00:12:10.000 --> 00:12:15.000]  也要在復活的形狀上與他聯合
[00:12:15.000 --> 00:12:20.000]  我這樣讀你都感受到這段經文
[00:12:20.000 --> 00:12:22.000]  講了其中一個很多次的字
[00:12:22.000 --> 00:12:24.000]  就是死
[00:12:24.000 --> 00:12:25.000]  從中國人來說
[00:12:25.000 --> 00:12:27.000]  這是一段戴吉勵氏的經文
[00:12:27.000 --> 00:12:30.000]  經常死死死
[00:12:30.000 --> 00:12:34.000]  保羅很想信徒們明白
[00:12:34.000 --> 00:12:36.000]  其實做一個基督徒
[00:12:36.000 --> 00:12:39.000]  一定要經歷一個死亡的過程
[00:12:39.000 --> 00:12:42.000]  死亡的過程即使說再見
[00:12:42.000 --> 00:12:43.000]  中文比較難說
[00:12:43.000 --> 00:12:46.000]  中文說再見好像又見面
[00:12:46.000 --> 00:12:49.000]  其實做基督徒是要說一個永別
[00:12:49.000 --> 00:12:53.000]  即是要跟你的老臥說永別不再見你
[00:12:53.000 --> 00:12:56.000]  即是你未跟你的老臥說不再見你
[00:12:56.000 --> 00:12:57.000]  永別了
[00:12:57.000 --> 00:13:02.000]  你都未真的做到一個基督徒
[00:13:02.000 --> 00:13:07.000]  他形容信徒與耶穌的關係是一種聯合
[00:13:07.000 --> 00:13:13.000]  聯合這個字在原文有時是用在一個傷口的聯合
[00:13:13.000 --> 00:13:15.000]  即是你割損了
[00:13:15.000 --> 00:13:17.000]  皮膚割了有一個傷痕
[00:13:17.000 --> 00:13:19.000]  現在傷痕康復了
[00:13:19.000 --> 00:13:21.000]  現在看不到傷痕
[00:13:21.000 --> 00:13:23.000]  即是兩邊的皮膚聯合了
[00:13:23.000 --> 00:13:24.000]  好像以前一樣
[00:13:24.000 --> 00:13:27.000]  這是一種聯合
[00:13:27.000 --> 00:13:30.000]  即是表示一個生命的聯合
[00:13:30.000 --> 00:13:34.000]  我們與耶穌的生命現在連在一起
[00:13:34.000 --> 00:13:37.000]  所以如果真的連在一起的時候
[00:13:37.000 --> 00:13:43.000]  你自然或我們自然應該有耶穌的喜好
[00:13:43.000 --> 00:13:44.000]  應該是這樣
[00:13:44.000 --> 00:13:48.000]  我們不應該再想回到以前的生活
[00:13:48.000 --> 00:13:51.000]  舉個例子來說
[00:13:51.000 --> 00:13:55.000]  我都很佩服姐妹
[00:13:55.000 --> 00:14:06.000]  我經常覺得神做姐妹是一種很奇特的創造物
[00:14:06.000 --> 00:14:09.000]  舉個例子來說
[00:14:09.000 --> 00:14:14.000]  姐妹很多時候結了婚就會跟老公姓
[00:14:14.000 --> 00:14:17.000]  例如我是Louis
[00:14:17.000 --> 00:14:19.000]  我太太姓鄭
[00:14:19.000 --> 00:14:26.000]  我老婆跟我拍拖的時候都會在紙張上寫上Janet Louis
[00:14:26.000 --> 00:14:27.000]  她本來是Janet Chen
[00:14:27.000 --> 00:14:29.000]  如果結了婚就變成Janet Louis
[00:14:29.000 --> 00:14:31.000]  寫上Janet Louis
[00:14:31.000 --> 00:14:33.000]  看看這個名字好不好聽
[00:14:33.000 --> 00:14:35.000]  好不好看
[00:14:35.000 --> 00:14:39.000]  她的朋友跟她說
[00:14:39.000 --> 00:14:41.000]  Janet Louis好聽
[00:14:41.000 --> 00:14:42.000]  好聽過Janet Chen
[00:14:42.000 --> 00:14:44.000]  覺得很過癮
[00:14:44.000 --> 00:14:48.000]  於是姐妹有一個心態
[00:14:48.000 --> 00:14:50.000]  我嫁給這個人
[00:14:50.000 --> 00:14:52.000]  我老婆嫁給我
[00:14:52.000 --> 00:14:54.000]  我屬於雷家的人
[00:14:54.000 --> 00:14:56.000]  你可以想像
[00:14:56.000 --> 00:14:58.000]  如果老婆嫁給我之後
[00:14:58.000 --> 00:15:01.000]  經常想如果我不是屬雷家的人
[00:15:01.000 --> 00:15:03.000]  我繼續是鄭家的人
[00:15:03.000 --> 00:15:05.000]  那又怎樣呢
[00:15:05.000 --> 00:15:06.000]  假如我單身的生活
[00:15:06.000 --> 00:15:09.000]  嫁給我之後再去留戀
[00:15:09.000 --> 00:15:12.000]  我單身的生活很開心
[00:15:12.000 --> 00:15:15.000]  現在嫁給雷家
[00:15:15.000 --> 00:15:18.000]  不可以再過單身生活
[00:15:18.000 --> 00:15:19.000]  很慘
[00:15:19.000 --> 00:15:21.000]  留戀單身的生活
[00:15:21.000 --> 00:15:23.000]  如果我老婆這樣想
[00:15:23.000 --> 00:15:26.000]  她的生活就會很慘
[00:15:26.000 --> 00:15:30.000]  如果我老婆嫁給我
[00:15:30.000 --> 00:15:36.000]  她就要死心塌地
[00:15:36.000 --> 00:15:40.000]  應該全心全意去做雷家的人
[00:15:40.000 --> 00:15:42.000]  好像中國人說
[00:15:42.000 --> 00:15:43.000]  生就是雷家的人
[00:15:43.000 --> 00:15:46.000]  死就是雷家的鬼
[00:15:46.000 --> 00:15:49.000]  保羅說我們信了耶穌
[00:15:49.000 --> 00:15:50.000]  應該都是這樣的
[00:15:50.000 --> 00:15:51.000]  與他聯合
[00:15:51.000 --> 00:15:53.000]  生就是耶穌的人
[00:15:53.000 --> 00:15:54.000]  死就是耶穌的鬼
[00:15:54.000 --> 00:15:55.000]  不是鬼
[00:15:55.000 --> 00:15:58.000]  死就是跟耶穌有永生
[00:15:58.000 --> 00:16:00.000]  如果你繼續說
[00:16:00.000 --> 00:16:03.000]  可不可以犯下罪呢
[00:16:03.000 --> 00:16:05.000]  如果你還去想這件事
[00:16:05.000 --> 00:16:06.000]  我們犯了罪
[00:16:06.000 --> 00:16:08.000]  是不是神會打我屁股
[00:16:08.000 --> 00:16:09.000]  如果神不打屁股
[00:16:09.000 --> 00:16:11.000]  可不可以犯下罪
[00:16:11.000 --> 00:16:13.000]  如果你還有這種思想
[00:16:13.000 --> 00:16:17.000]  就表示我們還未願意做到耶穌的人
[00:16:17.000 --> 00:16:19.000]  有時想想
[00:16:19.000 --> 00:16:22.000]  我們男人難信耶穌
[00:16:22.000 --> 00:16:24.000]  可能都是因為這種心態
[00:16:24.000 --> 00:16:25.000]  有時想想
[00:16:25.000 --> 00:16:27.000]  如果老婆跟我說
[00:16:27.000 --> 00:16:29.000]  我和你結婚都可以
[00:16:29.000 --> 00:16:30.000]  不過結婚之後
[00:16:30.000 --> 00:16:33.000]  你要改名叫鄭敬業
[00:16:33.000 --> 00:16:35.000]  以後我們的子女
[00:16:35.000 --> 00:16:38.000]  叫鄭明熙、鄭明睿、鄭明田
[00:16:38.000 --> 00:16:40.000]  假如我老婆這樣問我
[00:16:40.000 --> 00:16:41.000]  我會否願意
[00:16:41.000 --> 00:16:42.000]  我也不知道
[00:16:42.000 --> 00:16:44.000]  如果老婆沒有問我就算了
[00:16:44.000 --> 00:16:45.000]  男人偉大一點
[00:16:45.000 --> 00:16:47.000]  不是偉大一點
[00:16:47.000 --> 00:16:48.000]  男人自大一點
[00:16:48.000 --> 00:16:50.000]  老婆跟我的姓氏很自然
[00:16:50.000 --> 00:16:52.000]  要我跟老婆姓氏
[00:16:52.000 --> 00:16:54.000]  就要想想發生什麼事
[00:16:54.000 --> 00:16:58.000]  就因為這樣我們不能跟隨別人
[00:16:58.000 --> 00:17:01.000]  所以男人信主低一點
[00:17:01.000 --> 00:17:02.000]  通常教會都是女人多
[00:17:02.000 --> 00:17:05.000]  可能姐妹很自然的一種心態
[00:17:05.000 --> 00:17:06.000]  很可能感覺到
[00:17:06.000 --> 00:17:09.000]  我就將生命交給這個人
[00:17:09.000 --> 00:17:11.000]  在這裡
[00:17:11.000 --> 00:17:14.000]  我們將生命交給主耶穌
[00:17:14.000 --> 00:17:17.000]  你還想去想犯罪嗎
[00:17:17.000 --> 00:17:19.000]  你還想過單身生活嗎
[00:17:19.000 --> 00:17:22.000]  你還想過自己的生活嗎
[00:17:22.000 --> 00:17:24.000]  你還想離開耶穌
[00:17:24.000 --> 00:17:26.000]  過以前獨身的生活嗎
[00:17:26.000 --> 00:17:28.000]  保羅說不合理
[00:17:28.000 --> 00:17:30.000]  如果你有這樣的想法
[00:17:30.000 --> 00:17:32.000]  除非你覺得耶穌虐待你
[00:17:32.000 --> 00:17:33.000]  或者耶穌對你不好
[00:17:33.000 --> 00:17:35.000]  或者耶穌騙你的
[00:17:35.000 --> 00:17:36.000]  這個婚姻是假的
[00:17:36.000 --> 00:17:38.000]  你有了這個關係
[00:17:38.000 --> 00:17:40.000]  為什麼你還想分開呢
[00:17:40.000 --> 00:17:42.000]  這裡說到一件事
[00:17:42.000 --> 00:17:46.000]  如果我問你為什麼你不犯罪
[00:17:46.000 --> 00:17:48.000]  如果你的答案是因為
[00:17:48.000 --> 00:17:50.000]  怕被人捉
[00:17:50.000 --> 00:17:51.000]  怕被人罰
[00:17:51.000 --> 00:17:54.000]  保羅說這個很低層次
[00:17:54.000 --> 00:17:57.000]  小孩子不玩火
[00:17:57.000 --> 00:17:58.000]  三歲小孩子
[00:17:58.000 --> 00:17:59.000]  為什麼不玩火
[00:17:59.000 --> 00:18:01.000]  因為爸爸告訴他不要玩火
[00:18:01.000 --> 00:18:03.000]  看到他玩火
[00:18:03.000 --> 00:18:05.000]  會打他屁股
[00:18:05.000 --> 00:18:07.000]  如果你現在是三十歲的人
[00:18:07.000 --> 00:18:10.000]  我問你為什麼你不玩火
[00:18:10.000 --> 00:18:12.000]  你說因為怕爸爸打我
[00:18:12.000 --> 00:18:14.000]  玩火會被爸爸打屁股
[00:18:14.000 --> 00:18:16.000]  你傻的嗎
