
[00:00:00.000 --> 00:00:01.780]  我們做個簡單的祈禱
[00:03:57.300 --> 00:03:58.500]  他懂我
[00:03:58.500 --> 00:03:59.540]  我不懂他
[00:03:59.540 --> 00:04:01.500]  我發現我相當無奈
[00:04:01.500 --> 00:04:04.620]  只能夠等到時間交白卷
[00:04:04.620 --> 00:04:06.780]  當人不能夠解決問題的時候
[00:04:06.780 --> 00:04:09.060]  他只能夠仰天長嘯
[00:04:09.060 --> 00:04:10.460]  覺得人生
[00:04:10.460 --> 00:04:11.460]  原來真的很有限
[00:04:11.460 --> 00:04:13.660]  人生當中有很多種人
[00:04:13.660 --> 00:04:14.500]  其中有兩種人
[00:04:14.500 --> 00:04:17.420]  一種人他一生當中很風光的
[00:04:17.420 --> 00:04:19.980]  很風光的
[00:04:19.980 --> 00:04:22.100]  但是我們要記住風是會停
[00:04:22.100 --> 00:04:24.860]  原來光是會息的
[00:04:24.860 --> 00:04:27.820]  有時候人的風光會風光不再
[00:04:27.820 --> 00:04:30.020]  所以我們盼望風繼續吹
[00:04:30.020 --> 00:04:31.540]  盼望光繼續照
[00:04:31.540 --> 00:04:32.860]  但是你發現
[00:04:32.860 --> 00:04:34.540]  不可以這樣
[00:04:34.540 --> 00:04:36.980]  很多人看不到風光的背後
[00:04:36.980 --> 00:04:40.020]  很多人看不到風光之後
[00:04:40.020 --> 00:04:41.420]  有些人不是一生風光
[00:04:41.420 --> 00:04:43.300]  有些人是一生坎坷
[00:04:43.300 --> 00:04:44.580]  不少人因爲這樣
[00:04:44.580 --> 00:04:47.140]  他會就這樣了此殘生
[00:04:47.140 --> 00:04:52.100]  但是有些人會積極期待轉機尋求出路
[00:04:52.100 --> 00:04:53.780]  我有個哥哥
[00:04:53.780 --> 00:04:56.020]  他人生都很坎坷
[00:04:56.020 --> 00:04:57.140]  經常想發達
[00:04:57.140 --> 00:04:58.900]  但是發也發不了
[00:04:58.900 --> 00:05:00.220]  每次和他喫飯的時候他會說
[00:05:00.220 --> 00:05:02.020]  我總有一天
[00:05:02.020 --> 00:05:04.460]  但是我哥哥已經過了60歲
[00:05:04.460 --> 00:05:06.620]  60歲其實還是很年輕
[00:05:06.620 --> 00:05:08.580]  他說我總有一天
[00:05:08.580 --> 00:05:09.620]  有些人就是這樣
[00:05:09.620 --> 00:05:10.940]  不斷在這裏期待下去
[00:05:10.940 --> 00:05:13.620]  當人體會到人生現實的時候
[00:05:13.620 --> 00:05:15.380]  他會抬頭仰望
[00:05:15.380 --> 00:05:17.660]  他會低頭去思考
[00:05:17.660 --> 00:05:20.020]  但是不是星空的無邊無際
[00:05:20.020 --> 00:05:22.420]  也不是自己感懷新世
[00:05:22.420 --> 00:05:24.540]  而是他要思考一下人生
[00:05:24.540 --> 00:05:25.980]  這麼優限的人生
[00:05:25.980 --> 00:05:27.380]  在短暫人生當中
[00:05:27.380 --> 00:05:30.620]  究竟意義是什麼呢?
[00:05:30.620 --> 00:05:33.140]  有一次我帶我女兒去買東西
[00:05:33.140 --> 00:05:34.460]  做爸爸也知道
[00:05:34.460 --> 00:05:35.260]  小女孩很喜歡
[00:05:35.260 --> 00:05:36.540]  現在我女兒21歲了
[00:05:36.540 --> 00:05:37.180]  快22歲了
[00:05:37.180 --> 00:05:38.820]  以前小時候帶她去買東西
[00:05:38.820 --> 00:05:39.940]  小女孩出去買東西
[00:05:39.940 --> 00:05:40.540]  爸爸買東西
[00:05:40.540 --> 00:05:41.580]  小女孩也想買東西
[00:05:41.580 --> 00:05:43.140]  我給了她5元
[00:05:43.140 --> 00:05:44.340]  5元加幣
[00:05:44.340 --> 00:05:46.380]  我說你去買你喜歡的東西吧
[00:05:46.380 --> 00:05:48.260]  爸爸買爸爸的東西吧
[00:05:48.260 --> 00:05:49.420]  她說買買買買買
[00:05:49.420 --> 00:05:50.060]  我買完了
[00:05:50.060 --> 00:05:51.020]  我要給錢
[00:05:51.020 --> 00:05:51.900]  我叫我女兒過來
[00:05:51.900 --> 00:05:52.660]  我說你也給錢吧
[00:05:52.660 --> 00:05:54.300]  我女兒沒有買東西
[00:05:54.300 --> 00:05:56.740]  我說女兒爲什麼你不買東西
[00:05:56.740 --> 00:05:57.780]  你知道她怎麼說嗎
[00:05:57.780 --> 00:05:58.740]  她說爸爸
[00:05:58.740 --> 00:06:02.420]  她說因爲5元是很有限的
[00:06:02.420 --> 00:06:04.380]  所以我要很小心
[00:06:04.380 --> 00:06:05.180]  你明白嗎
[00:06:05.180 --> 00:06:06.500]  她說只有5元
[00:06:06.500 --> 00:06:08.460]  她說太限制了
[00:06:08.460 --> 00:06:09.660]  她說我不可以隨便買
[00:06:09.660 --> 00:06:10.860]  我有500萬就不同了
[00:06:10.860 --> 00:06:12.220]  只有5元
[00:06:12.220 --> 00:06:14.460]  她說當然要小心一點
[00:06:14.460 --> 00:06:16.380]  人生是不是很有限
[00:06:16.380 --> 00:06:17.060]  轉眼間
[00:06:17.060 --> 00:06:18.580]  眨眼就過了很多年
[00:06:18.580 --> 00:06:20.540]  眨眼就過了很多年
[00:06:20.540 --> 00:06:21.580]  我昨天在喜樂團講
[00:06:21.580 --> 00:06:24.780]  我眨眼9年沒有去喜樂團了
[00:06:24.780 --> 00:06:26.620]  所以千萬做人不要眨眼
[00:06:26.620 --> 00:06:28.220]  真的很危險
[00:06:28.220 --> 00:06:29.420]  一眨眼就過了9年
[00:06:29.420 --> 00:06:30.420]  一眨眼就過了9年
[00:06:30.420 --> 00:06:31.540]  人生有多少個9年
[00:06:31.540 --> 00:06:32.980]  不要說多少個10年
[00:06:32.980 --> 00:06:33.620]  是不是
[00:06:33.620 --> 00:06:34.700]  人生過得很快
[00:06:34.700 --> 00:06:36.140]  但是你有沒有有時問一問
[00:06:36.140 --> 00:06:37.820]  到底在浩瀚宇宙
[00:06:37.820 --> 00:06:39.620]  這個歷史巨輪當中
[00:06:39.620 --> 00:06:40.540]  作爲一個你
[00:06:40.540 --> 00:06:41.220]  作爲一個我
[00:06:41.220 --> 00:06:44.060]  人生到底爲什麼而活
[00:06:44.060 --> 00:06:44.740]  所以有時我覺得
[00:06:44.740 --> 00:06:46.420]  今天我很想和大家分享
[00:06:46.420 --> 00:06:49.100]  不是說要探討宇宙這個星空
[00:06:49.100 --> 00:06:51.420]  我是盼望由仰望星空
[00:06:51.420 --> 00:06:53.580]  去到仰望十字架
[00:06:53.580 --> 00:06:54.420]  仰望十字架
[00:06:54.420 --> 00:06:55.620]  你發現十字架
[00:06:55.620 --> 00:06:56.340]  其實是羅馬人
[00:06:56.340 --> 00:06:58.900]  一個非常殘酷的形具
[00:06:58.900 --> 00:06:59.740]  但是你很難想象
[00:06:59.740 --> 00:07:01.500]  今天很多基督徒
[00:07:01.500 --> 00:07:03.820]  是以十字架爲榮的
[00:07:03.820 --> 00:07:05.300]  有些人戴着十字架
[00:07:05.300 --> 00:07:07.020]  有些人用它做一些徽號
[00:07:07.020 --> 00:07:08.540]  十字車表示什麼呢
[00:07:08.540 --> 00:07:10.780]  是救命的工具
[00:07:10.780 --> 00:07:13.740]  所以你發現十字架的意思
[00:07:13.740 --> 00:07:15.060]  我們由一生之終
[00:07:15.060 --> 00:07:16.740]  我們要看一看一生之後
[00:07:16.740 --> 00:07:17.940]  從有限人生
[00:07:17.940 --> 00:07:20.540]  看一看無限的永生
[00:07:20.540 --> 00:07:22.260]  今天只是和大家看一節聖經
[00:07:22.260 --> 00:07:25.940]  就是彼得前書第二章第二十四節
[00:07:25.940 --> 00:07:28.420]  彼得前書第二章二十四節
[00:07:28.420 --> 00:07:29.780]  找到的時候我們一起讀
[00:07:29.780 --> 00:07:31.740]  第二章二十四節一起讀
[00:07:31.740 --> 00:07:33.780]  他被掛在木頭上
[00:07:33.780 --> 00:07:36.300]  親身擔當了我們的罪
[00:07:36.300 --> 00:07:38.980]  使我們既然在罪上死
[00:07:38.980 --> 00:07:40.940]  就得以在異上活
[00:07:40.940 --> 00:07:42.500]  因他受的鞭傷
[00:07:42.500 --> 00:07:45.900]  你們便得了醫治
[00:07:45.900 --> 00:07:48.100]  和大家分享三件事
[00:07:48.100 --> 00:07:49.580]  當你看着這個十字架
[00:07:49.580 --> 00:07:51.540]  你要想到三件事
[00:07:51.540 --> 00:07:53.900]  十字架的目的是什麼
[00:07:53.900 --> 00:07:56.420]  十字架的結果是什麼
[00:07:56.420 --> 00:07:58.660]  十字架的要求又是什麼
[00:07:58.660 --> 00:08:00.660]  我們先看十字架的目的
[00:08:00.660 --> 00:08:02.220]  十字架的目的
[00:08:02.220 --> 00:08:04.340]  剛纔讀的聖經有講得很清楚
[00:08:04.340 --> 00:08:06.660]  掛在木頭上是爲什麼
[00:08:06.660 --> 00:08:08.500]  擔當我們的罪
[00:08:08.500 --> 00:08:10.100]  擔當我們的罪
[00:08:10.100 --> 00:08:10.820]  耶穌來
[00:08:10.820 --> 00:08:12.580]  剛纔討過也好
[00:08:12.580 --> 00:08:13.940]  唱詩也好都講過
[00:08:13.940 --> 00:08:16.540]  耶穌來是擔當我們的罪
[00:08:16.540 --> 00:08:18.060]  問題是你要有罪
[00:08:18.060 --> 00:08:19.780]  祂才幫你擔
[00:08:19.780 --> 00:08:21.140]  如果你沒有罪
[00:08:21.140 --> 00:08:22.980]  祂不需要幫你擔
[00:08:22.980 --> 00:08:24.780]  有時我們喫早餐
[00:08:24.780 --> 00:08:26.460]  我們很喜歡出去喫早餐
[00:08:26.460 --> 00:08:27.700]  有時會遇到朋友
[00:08:27.700 --> 00:08:29.980]  或者見到朋友坐在桌上喫早餐
[00:08:29.980 --> 00:08:31.300]  我很喜歡
[00:08:31.300 --> 00:08:33.980]  靜靜地幫他埋單
[00:08:33.980 --> 00:08:35.300]  不出聲
[00:08:35.300 --> 00:08:36.900]  給他一個驚喜
[00:08:36.900 --> 00:08:38.540]  過幾天他就會說
[00:08:38.540 --> 00:08:39.300]  不好意思
[00:08:39.300 --> 00:08:40.820]  我都不知道你埋了單
[00:08:40.820 --> 00:08:42.980]  我就很痛快
[00:08:42.980 --> 00:08:45.020]  很喜歡幫人埋單
[00:08:45.020 --> 00:08:48.420]  有一次你幫人埋了單
[00:08:48.420 --> 00:08:49.660]  過幾天你遇到他
[00:08:49.660 --> 00:08:50.180]  你跟他說
[00:08:50.180 --> 00:08:51.780]  他沒有說不好意思
[00:08:51.780 --> 00:08:53.460]  你說那天真是很幸運
[00:08:53.460 --> 00:08:53.980]  遇到你
[00:08:53.980 --> 00:08:55.620]  相請不如偶遇
[00:08:55.620 --> 00:08:57.180]  所以那天我都沒有問你批准
[00:08:57.180 --> 00:08:59.060]  幫你給了
[00:08:59.060 --> 00:09:01.100]  你怕他不知道
[00:09:01.100 --> 00:09:02.500]  埋單之後他跟你說
[00:09:02.500 --> 00:09:05.220]  那天我沒有去喫早餐
[00:09:05.220 --> 00:09:06.300]  那個不是我
[00:09:06.300 --> 00:09:07.620]  你幫我埋什麼單?
[00:09:07.620 --> 00:09:08.140]  我沒有喫
[00:09:08.140 --> 00:09:09.700]  你怎麼幫我埋單?
[00:09:09.700 --> 00:09:11.300]  我都不起道
[00:09:11.300 --> 00:09:12.660]  我都出了浮
[00:09:12.660 --> 00:09:14.140]  那你埋什麼單?
[00:09:14.140 --> 00:09:15.180]  你明白嗎?
[00:09:15.180 --> 00:09:16.140]  他不需要你埋單
[00:09:16.140 --> 00:09:17.060]  沒得埋單的
[00:09:17.060 --> 00:09:19.300]  如果人不需要耶穌幫我們承擔
[00:09:19.300 --> 00:09:21.100]  他來做什麼?
[00:09:21.100 --> 00:09:22.500]  他來做什麼?
[00:09:22.500 --> 00:09:25.940]  因爲人有需要他纔要來的
[00:09:25.940 --> 00:09:26.780]  人最大問題是
[00:09:26.780 --> 00:09:28.660]  今天就是不覺得自己有需要
[00:09:28.660 --> 00:09:29.980]  講得再直一點好不好?
[00:09:29.980 --> 00:09:31.100]  不好意思
[00:09:31.100 --> 00:09:33.180]  有時人真的不覺得自己壞
[00:09:33.180 --> 00:09:34.580]  或者說短一點
[00:09:34.580 --> 00:09:36.660]  你知不知道人不知壞?
[00:09:36.660 --> 00:09:38.100]  我講這件事不是講你們
[00:09:38.100 --> 00:09:39.380]  我講我自己也是
[00:09:39.380 --> 00:09:40.260]  人真的不知壞
[00:09:40.260 --> 00:09:42.860]  有一次我有個神學生
[00:09:42.860 --> 00:09:44.740]  他發了一條片給我
[00:09:44.740 --> 00:09:46.340]  今天的手機真的很恐怖
[00:09:46.340 --> 00:09:49.220]  所以大家在外面行事爲人
[00:09:49.220 --> 00:09:50.380]  真的要很小心
[00:09:50.380 --> 00:09:52.140]  隨時被人放上網
[00:09:52.140 --> 00:09:53.780]  那次他發了一個短片給我
[00:09:53.780 --> 00:09:54.700]  一分鐘都不夠
[00:09:54.700 --> 00:09:55.580]  短片是做什麼呢?
[00:09:55.580 --> 00:09:58.380]  就是我和另外兩個牧師坐在臺上
[00:09:58.380 --> 00:10:00.580]  是一個教會的研討會
[00:10:00.580 --> 00:10:02.060]  很多人去聽
[00:10:02.060 --> 00:10:03.540]  很多家教會
[00:10:03.540 --> 00:10:05.580]  那段短片就是拍着我
[00:10:05.580 --> 00:10:07.700]  另外兩個牧師其中一個在講話
[00:10:07.700 --> 00:10:09.340]  我看那段短片
[00:10:09.340 --> 00:10:10.460]  我真的看得很不舒服
[00:10:10.460 --> 00:10:12.620]  因爲我很醜
[00:10:12.620 --> 00:10:16.900]  爲什麼有人點頭?
[00:10:16.900 --> 00:10:19.860]  我說我很醜竟然有人點頭
[00:10:19.860 --> 00:10:22.580]  我不講了
[00:10:22.580 --> 00:10:23.300]  我真的很醜
[00:10:23.300 --> 00:10:26.020]  我皺了眉頭很不耐煩
[00:10:26.020 --> 00:10:26.780]  很不耐煩
[00:10:26.780 --> 00:10:28.940]  又翹一下腳
[00:10:28.940 --> 00:10:30.860]  很不自然
[00:10:30.860 --> 00:10:33.100]  我看完之後就發了一個短信
[00:10:33.100 --> 00:10:34.180]  問這個學生
[00:10:34.180 --> 00:10:35.900]  我說爲什麼你發這個短信給我
[00:10:35.900 --> 00:10:38.540]  發這個錄影給我呢?
[00:10:38.540 --> 00:10:39.780]  他說老師
[00:10:39.780 --> 00:10:42.100]  我希望你看
[00:10:42.100 --> 00:10:42.820]  我說你知不知道
[00:10:42.820 --> 00:10:45.340]  這個拍得我很醜
[00:10:45.340 --> 00:10:45.940]  他說什麼呢?
[00:10:45.940 --> 00:10:47.260]  他說因爲你很醜
[00:10:47.260 --> 00:10:49.180]  我才發給你看
[00:10:49.180 --> 00:10:49.900]  我說爲什麼呢?
[00:10:49.900 --> 00:10:53.220]  因爲他說你不知道自己那麼醜
[00:10:53.220 --> 00:10:54.860]  那我和他解釋爲什麼我那麼醜
[00:10:54.860 --> 00:10:57.100]  因爲我不是看不起那些牧師
[00:10:57.100 --> 00:10:58.820]  我只是在想他講的話
[00:10:58.820 --> 00:11:00.060]  我在尋思
[00:11:00.060 --> 00:11:02.180]  我尋思的樣子就是這樣
[00:11:02.180 --> 00:11:02.860]  是不是?
[00:11:02.860 --> 00:11:04.900]  我尋思的樣子就是這麼醜
[00:11:04.900 --> 00:11:05.940]  他跟我怎麼講呢?
[00:11:05.940 --> 00:11:06.860]  他說老師
[00:11:06.860 --> 00:11:07.940]  我知道你尋思
[00:11:07.940 --> 00:11:09.940]  人家不知道
[00:11:09.940 --> 00:11:10.540]  是不是?
[00:11:10.540 --> 00:11:13.940]  所以我希望你知道以後不要那麼醜
[00:11:13.940 --> 00:11:15.980]  尋思也要帶着笑容
[00:11:15.980 --> 00:11:18.460]  人最慘是看不到自己丑
[00:11:18.460 --> 00:11:19.700]  你明白嗎?
[00:11:19.700 --> 00:11:21.860]  大家不需要拿鏡子出來
[00:11:21.860 --> 00:11:23.420]  你明白我什麼意思嗎?
[00:11:23.420 --> 00:11:24.460]  有時候我們是有醜
[00:11:24.460 --> 00:11:25.780]  但是看不到
[00:11:25.780 --> 00:11:26.540]  我經常都是這樣
[00:11:26.540 --> 00:11:27.980]  有時候真的
[00:11:27.980 --> 00:11:30.220]  有時候我覺得自己很溫柔
[00:11:30.220 --> 00:11:30.820]  你老婆說
[00:11:30.820 --> 00:11:31.380]  我老婆
[00:11:31.380 --> 00:11:31.860]  不是你老婆
[00:11:31.860 --> 00:11:32.540]  我老婆
[00:11:32.540 --> 00:11:33.340]  我老婆說
[00:11:33.340 --> 00:11:34.540]  你覺得而已
[00:11:34.540 --> 00:11:35.820]  你覺得你溫柔而已
[00:11:35.820 --> 00:11:37.460]  是我們覺得才重要
[00:11:37.460 --> 00:11:38.140]  是不是?
[00:11:38.140 --> 00:11:39.220]  你覺得自己偉大
[00:11:39.220 --> 00:11:40.740]  但是我不覺得你偉大
[00:11:40.740 --> 00:11:41.940]  你覺得自己很好客
[00:11:41.940 --> 00:11:43.340]  我不覺得你好客
[00:11:43.340 --> 00:11:44.780]  我覺得你多事
[00:11:44.780 --> 00:11:45.580]  是不是?
[00:11:45.580 --> 00:11:47.180]  所以不是自己覺得有時候最慘
[00:11:47.180 --> 00:11:48.700]  就是人不覺得自己有需要
[00:11:48.700 --> 00:11:49.980]  這個是很大的問題
[00:11:49.980 --> 00:11:51.100]  我見過有人發脾氣
[00:11:51.100 --> 00:11:52.380]  你知道有時候去喝茶
[00:11:52.380 --> 00:11:55.180]  聽隔壁桌說話真的很精彩
[00:11:55.180 --> 00:11:56.100]  我這些不是八卦
[00:11:56.100 --> 00:11:56.740]  因爲他那麼大聲
[00:11:56.740 --> 00:11:57.860]  我怎麼會聽不到呢?
[00:11:57.860 --> 00:11:59.020]  你隔壁說話
[00:11:59.020 --> 00:12:01.580]  那個男士真的很兇
[00:12:01.580 --> 00:12:02.740]  他說我告訴你
[00:12:02.740 --> 00:12:03.780]  我見人見得多了
[00:12:03.780 --> 00:12:04.820]  他對兒子說話
[00:12:04.820 --> 00:12:07.380]  沒見過我會蠢到這樣的
[00:12:07.380 --> 00:12:08.860]  人讀書你讀書
[00:12:08.860 --> 00:12:09.940]  哪有人讀到這樣的
[00:12:09.940 --> 00:12:11.580]  給錢你就浪費錢
[00:12:11.580 --> 00:12:11.980]  哇
[00:12:11.980 --> 00:12:12.580]  多麼的愛
[00:12:12.580 --> 00:12:13.380]  我們在喝茶
[00:12:13.380 --> 00:12:14.500]  在隔壁
[00:12:14.500 --> 00:12:16.100]  老婆就在勸
[00:12:16.100 --> 00:12:17.060]  不要發脾氣
[00:12:17.060 --> 00:12:18.500]  發什麼脾氣
[00:12:18.500 --> 00:12:19.500]  我哪裏發脾氣
[00:12:19.500 --> 00:12:21.100]  我講事實
[00:12:21.100 --> 00:12:22.060]  講真話
[00:12:22.060 --> 00:12:24.060]  這個世界講真話有錯嗎
[00:12:24.060 --> 00:12:24.380]  哇
[00:12:24.380 --> 00:12:25.780]  我聽到我和老婆說完算了
[00:12:25.780 --> 00:12:26.660]  我走了
[00:12:26.660 --> 00:12:27.900]  一會兒殺就隔壁
[00:12:27.900 --> 00:12:29.100]  那怎麼辦
[00:12:29.100 --> 00:12:29.660]  這些人
[00:12:29.660 --> 00:12:31.660]  他在發脾氣發得很厲害
[00:12:31.660 --> 00:12:33.660]  不過他不覺得他發脾氣
[00:12:33.660 --> 00:12:34.900]  你不覺得你發脾氣
[00:12:34.900 --> 00:12:37.100]  真的不表示你不發脾氣
[00:12:37.100 --> 00:12:37.580]  是不是
[00:12:37.580 --> 00:12:39.060]  很多人爲什麼不覺得自己有問題
[00:12:39.060 --> 00:12:40.180]  第一樣就是
[00:12:40.180 --> 00:12:42.780]  他不覺得他發脾氣
[00:12:42.780 --> 00:12:44.340]  他不覺得他有問題
